Orthogroup	AMPFI_ok	DANRE
OG0000809	AMPFI_12034	DANRE26639, DANRE26638, DANRE26637, DANRE40060, DANRE40059, DANRE40058, DANRE27835, DANRE27833, DANRE27834, DANRE27836, DANRE21723, DANRE21722, DANRE34758, DANRE01481
OG0000810	AMPFI_19205	DANRE40004, DANRE40006
OG0000810	AMPFI_00375	DANRE42578, DANRE10213, DANRE10212, DANRE13584
OG0000811	AMPFI_15862, AMPFI_12390, AMPFI_16220, AMPFI_13854	DANRE12416
OG0000813	AMPFI_16225, AMPFI_15330	DANRE04584, DANRE04587, DANRE04586, DANRE04588, DANRE04585
OG0000813	AMPFI_04420	DANRE00294, DANRE35302
OG0000814	AMPFI_05882	DANRE09168
OG0000816	AMPFI_22154	DANRE37152, DANRE37153, DANRE05255, DANRE07950, DANRE07951
OG0000816	AMPFI_03013	DANRE07371, DANRE07372, DANRE05100, DANRE05101
OG0000817	AMPFI_08254	DANRE01758
OG0000817	AMPFI_07996	DANRE11205
OG0000817	AMPFI_11242	DANRE24618, DANRE24619
OG0000818	AMPFI_12285	DANRE30363, DANRE03542, DANRE30362, DANRE30382, DANRE30381, DANRE30383, DANRE04067, DANRE30364, DANRE04066, DANRE04068, DANRE09086
OG0000819	AMPFI_15610	DANRE07898, DANRE20294
OG0000820	AMPFI_22913	DANRE35584, DANRE35583, DANRE41464, DANRE41463, DANRE41462
OG0000820	AMPFI_22383	DANRE23344, DANRE23345
OG0000821	AMPFI_22831	DANRE32584, DANRE15416, DANRE16288
OG0000822	AMPFI_09638	DANRE30577
OG0000823	AMPFI_09886, AMPFI_02229, AMPFI_14400, AMPFI_18247, AMPFI_09105, AMPFI_23998, AMPFI_04321, AMPFI_15264, AMPFI_10553, AMPFI_06995, AMPFI_05761, AMPFI_06571, AMPFI_07954, AMPFI_10284, AMPFI_01845, AMPFI_07102, AMPFI_12688, AMPFI_20773, AMPFI_09883, AMPFI_21341, AMPFI_17425, AMPFI_04598, AMPFI_13151, AMPFI_13153, AMPFI_06788, AMPFI_06616, AMPFI_05068, AMPFI_07809, AMPFI_08630, AMPFI_17076, AMPFI_12089, AMPFI_01834, AMPFI_14480, AMPFI_05084, AMPFI_07103, AMPFI_14381	DANRE08869
OG0000823	AMPFI_15214, AMPFI_06614, AMPFI_13152, AMPFI_25071, AMPFI_07320, AMPFI_07319, AMPFI_08384, AMPFI_12229, AMPFI_22504, AMPFI_13975, AMPFI_08042, AMPFI_04907, AMPFI_08486, AMPFI_05456, AMPFI_06799, AMPFI_00992, AMPFI_19402	DANRE20768
OG0000824	AMPFI_10634	DANRE08292, DANRE43285, DANRE20331, DANRE20334, DANRE20330, DANRE20333, DANRE20332, DANRE20337, DANRE20335, DANRE20336, DANRE08291
OG0000825	AMPFI_21560, AMPFI_22215	DANRE07340, DANRE41557, DANRE41558, DANRE41559, DANRE06476
OG0000825	AMPFI_04519	DANRE22278, DANRE12609
OG0000826	AMPFI_15553	DANRE17140, DANRE17142, DANRE17141, DANRE17139
OG0000827	AMPFI_21508	DANRE25767
OG0000828	AMPFI_06751	DANRE38353, DANRE39520
OG0000828	AMPFI_18122	DANRE00140, DANRE00141
OG0000829	AMPFI_15788	DANRE05736, DANRE05737, DANRE00627, DANRE00626, DANRE34022, DANRE06193, DANRE06192, DANRE04909, DANRE04910, DANRE04911
OG0000830	AMPFI_17584	DANRE29315, DANRE35441, DANRE04025, DANRE12583, DANRE12584, DANRE38642, DANRE38643
OG0000831	AMPFI_23384	DANRE26783, DANRE26781, DANRE26782, DANRE26784, DANRE35520, DANRE35516, DANRE35517, DANRE35519, DANRE35518
OG0000833	AMPFI_07344	DANRE02148, DANRE27648, DANRE27649, DANRE30183, DANRE30182, DANRE30181, DANRE30184, DANRE22222, DANRE22221, DANRE22223, DANRE39989, DANRE39990, DANRE39991, DANRE39987
OG0000834	AMPFI_19170	DANRE17497, DANRE17498, DANRE17499
OG0000835	AMPFI_11868	DANRE25485, DANRE25483, DANRE25484, DANRE25486, DANRE39305, DANRE39304, DANRE30989, DANRE12459, DANRE12460, DANRE12456
OG0000836	AMPFI_08670	DANRE38367, DANRE38368, DANRE38370, DANRE38369, DANRE24933, DANRE24934, DANRE24935, DANRE21462, DANRE21461
OG0000837	AMPFI_18684	DANRE24017
OG0000837	AMPFI_23242	DANRE14993, DANRE14992, DANRE14994, DANRE14991, DANRE16122, DANRE05269, DANRE05270, DANRE22660
OG0000838	AMPFI_11876	DANRE39874, DANRE20662, DANRE39873, DANRE31334
OG0000841	AMPFI_11477	DANRE13645, DANRE13646, DANRE13648, DANRE13647, DANRE13644, DANRE12852, DANRE18521, DANRE01048, DANRE01047
OG0000842	AMPFI_11234	DANRE21395, DANRE21394, DANRE42073, DANRE42074, DANRE02620, DANRE02619, DANRE00091, DANRE00092, DANRE29911, DANRE29912, DANRE24170, DANRE24168, DANRE28182, DANRE28183
OG0000844	AMPFI_00178	DANRE22983, DANRE09466, DANRE14008, DANRE14007, DANRE43013, DANRE43012, DANRE26776, DANRE26775, DANRE08927, DANRE08928, DANRE08926
OG0000846	AMPFI_20432, AMPFI_00916, AMPFI_11870, AMPFI_15519, AMPFI_24360	DANRE07570, DANRE19728, DANRE19729, DANRE19731, DANRE19730, DANRE19727, DANRE19726, DANRE19725
OG0000847	AMPFI_13534	DANRE03178, DANRE03177
OG0000847	AMPFI_06619	DANRE33537, DANRE29369, DANRE29370
OG0000848	AMPFI_13198	DANRE01096, DANRE16221, DANRE06726
OG0000848	AMPFI_00046	DANRE38510, DANRE12738, DANRE00454, DANRE00457
OG0000849	AMPFI_24685	DANRE40416, DANRE40418, DANRE20686, DANRE20687
OG0000850	AMPFI_19396	DANRE27632, DANRE21524, DANRE21523, DANRE21522
OG0000850	AMPFI_03228	DANRE05783, DANRE05782
OG0000851	AMPFI_16121	DANRE41550, DANRE41551, DANRE41552, DANRE35899, DANRE35901, DANRE35900, DANRE16797, DANRE16796
OG0000852	AMPFI_08444	DANRE08986, DANRE13970
OG0000852	AMPFI_13668	DANRE23607, DANRE23608, DANRE15093
OG0000853	AMPFI_25610, AMPFI_22873	DANRE11607, DANRE34452, DANRE11608, DANRE34451, DANRE07769
OG0000857	AMPFI_00242	DANRE37002, DANRE22445, DANRE25005, DANRE25488, DANRE39308
OG0000858	AMPFI_05099	DANRE41857
OG0000858	AMPFI_11878	DANRE41856, DANRE35001
OG0000859	AMPFI_22052	DANRE14110, DANRE09123, DANRE37658, DANRE34320, DANRE34321, DANRE08617, DANRE21314, DANRE21313, DANRE27682
OG0000860	AMPFI_05098	DANRE30283, DANRE30281, DANRE30282, DANRE30280, DANRE39844, DANRE39843, DANRE19228, DANRE19229, DANRE19230, DANRE39966, DANRE39967
OG0000868	AMPFI_02557	DANRE20885
OG0000868	AMPFI_07891	DANRE18972, DANRE11567, DANRE11568, DANRE18971, DANRE18970
OG0000868	AMPFI_13621	DANRE12042
OG0000869	AMPFI_09269	DANRE22964, DANRE22963, DANRE22965
OG0000871	AMPFI_06057	DANRE07004, DANRE07003
OG0000871	AMPFI_13424	DANRE21971, DANRE21970, DANRE21972
OG0000872	AMPFI_14533	DANRE25284, DANRE12354, DANRE25283, DANRE25280, DANRE25282, DANRE25281
OG0000873	AMPFI_00271	DANRE12209
OG0000874	AMPFI_17002	DANRE08525, DANRE00850, DANRE00852, DANRE00851, DANRE15520
OG0000874	AMPFI_15252	DANRE09159
OG0000875	AMPFI_16915	DANRE18885, DANRE18882, DANRE28204, DANRE28280, DANRE28203, DANRE28205, DANRE28207, DANRE28206, DANRE28208, DANRE28209
OG0000875	AMPFI_14018	DANRE35854
OG0000878	AMPFI_24863, AMPFI_22261	DANRE12359
OG0000878	AMPFI_21072	DANRE09130, DANRE09132, DANRE09131, DANRE09133, DANRE09129
OG0000879	AMPFI_24002	DANRE22248, DANRE22249, DANRE33888, DANRE38206
OG0000879	AMPFI_08219	DANRE23042, DANRE35784
OG0000880	AMPFI_09014	DANRE36759, DANRE36756, DANRE36757, DANRE02294, DANRE30872, DANRE30873, DANRE22569, DANRE22571, DANRE22570, DANRE22568
OG0000881	AMPFI_02071	DANRE09222, DANRE13840, DANRE09221
OG0000881	AMPFI_13230	DANRE34673, DANRE34674, DANRE07926, DANRE07927
OG0000882	AMPFI_03689, AMPFI_23821	DANRE23952, DANRE23953, DANRE23954, DANRE37050, DANRE37049, DANRE18776, DANRE18775, DANRE18777, DANRE18779, DANRE18778, DANRE18774, DANRE15120, DANRE15121
OG0000883	AMPFI_03120	DANRE38413, DANRE21589, DANRE21588
OG0000887	AMPFI_07646	DANRE24480
OG0000888	AMPFI_15204	DANRE13975, DANRE09386, DANRE28309
OG0000888	AMPFI_11657	DANRE33990, DANRE33989
OG0000889	AMPFI_16359, AMPFI_08502	DANRE17250, DANRE17249
OG0000890	AMPFI_03240	DANRE17896, DANRE11549, DANRE16599, DANRE16600, DANRE16601
OG0000894	AMPFI_03215, AMPFI_21192	DANRE16233
OG0000896	AMPFI_18659	DANRE27183
OG0000896	AMPFI_22491, AMPFI_12466, AMPFI_26067	DANRE18365, DANRE18364, DANRE00892, DANRE00891, DANRE08958, DANRE08959
OG0000897	AMPFI_24854	DANRE26250, DANRE26251
OG0000898	AMPFI_22530	DANRE24566, DANRE26708, DANRE26706, DANRE26707, DANRE28890
OG0000899	AMPFI_10006, AMPFI_23939	DANRE08949, DANRE33862, DANRE33861, DANRE39281, DANRE06731, DANRE06730, DANRE20516
OG0000905	AMPFI_23249, AMPFI_23770, AMPFI_06111	DANRE25795, DANRE38944, DANRE25791, DANRE25774
OG0000907	AMPFI_11759	DANRE26506, DANRE21488, DANRE21486, DANRE21487
OG0000908	AMPFI_08188	DANRE11316, DANRE40986
OG0000909	AMPFI_09222	DANRE15298, DANRE18633, DANRE18637, DANRE18636, DANRE18635, DANRE18634, DANRE10754, DANRE10755, DANRE43244, DANRE43245, DANRE05844, DANRE05846, DANRE05845
OG0000911	AMPFI_10644	DANRE29022, DANRE29023, DANRE03444, DANRE03443
OG0000912	AMPFI_26077	DANRE33561, DANRE22054, DANRE22055, DANRE06461, DANRE15983
OG0000913	AMPFI_01293, AMPFI_01711	DANRE06706, DANRE08772
OG0000914	AMPFI_07132	DANRE01745
OG0000915	AMPFI_07903	DANRE23018, DANRE23019, DANRE22768, DANRE22767, DANRE30961, DANRE30962, DANRE36707, DANRE36706, DANRE02290, DANRE12496, DANRE12495
OG0000921	AMPFI_16444	DANRE39952
OG0000923	AMPFI_00235	DANRE03489, DANRE03488, DANRE03490, DANRE42768, DANRE42769, DANRE42770, DANRE42771
OG0000923	AMPFI_22060	DANRE01690
OG0000925	AMPFI_22605	DANRE00252, DANRE00256, DANRE00255, DANRE00250, DANRE00254, DANRE00253, DANRE00251
OG0000925	AMPFI_08869	DANRE37121, DANRE37119, DANRE42422, DANRE42421, DANRE42420, DANRE37120
OG0000926	AMPFI_13201, AMPFI_07848, AMPFI_10043	DANRE09184
OG0000928	AMPFI_06367	DANRE27687, DANRE27688, DANRE21003, DANRE24965, DANRE24966, DANRE39163
OG0000929	AMPFI_23849	DANRE20492, DANRE38022, DANRE24269, DANRE35282, DANRE35283, DANRE35284, DANRE38021, DANRE38020, DANRE18912, DANRE18914, DANRE18915, DANRE15012, DANRE15013, DANRE15014, DANRE15011
OG0000930	AMPFI_04894	DANRE07423, DANRE07424, DANRE19996, DANRE19995, DANRE19994, DANRE19993, DANRE19997
OG0000932	AMPFI_09005	DANRE39656, DANRE39655, DANRE01028, DANRE01027
OG0000932	AMPFI_10461	DANRE07573, DANRE07574
OG0000934	AMPFI_09923	DANRE41926, DANRE41925, DANRE41924, DANRE41923, DANRE17314, DANRE17315
OG0000934	AMPFI_21983	DANRE20665, DANRE40437, DANRE31439
OG0000935	AMPFI_08255	DANRE20955, DANRE28333, DANRE28334, DANRE12377, DANRE12378, DANRE37563, DANRE37564, DANRE08991, DANRE13968, DANRE13967, DANRE21030, DANRE42779
OG0000938	AMPFI_17641, AMPFI_09760, AMPFI_06535	DANRE03016, DANRE07253, DANRE07254, DANRE07252, DANRE07251, DANRE15960, DANRE15529, DANRE15530, DANRE15531
OG0000943	AMPFI_03474	DANRE25869, DANRE25868
OG0000943	AMPFI_01279	DANRE40729, DANRE40731, DANRE40730
OG0000944	AMPFI_08499	DANRE24388, DANRE24387, DANRE01130, DANRE01129, DANRE06809, DANRE06354, DANRE33796, DANRE33797
OG0000945	AMPFI_11479	DANRE38573, DANRE38572, DANRE38571, DANRE34411, DANRE10577
OG0000946	AMPFI_23608	DANRE38953, DANRE31325
OG0000947	AMPFI_04579	DANRE35473, DANRE35472, DANRE42151, DANRE42150, DANRE42152, DANRE24883, DANRE24884, DANRE24882, DANRE28260
OG0000947	AMPFI_02830	DANRE10215, DANRE13579, DANRE42580, DANRE42579
OG0000949	AMPFI_05269	DANRE19441, DANRE14249, DANRE07012, DANRE15300, DANRE15301, DANRE11410, DANRE11409, DANRE18632, DANRE18631, DANRE18630, DANRE10756
OG0000950	AMPFI_02751, AMPFI_25217	DANRE33318, DANRE07884, DANRE19560, DANRE19562, DANRE40927, DANRE40926
OG0000951	AMPFI_02878	DANRE10417, DANRE10418, DANRE10419, DANRE26017, DANRE26018
OG0000951	AMPFI_16432	DANRE04475, DANRE04476
OG0000952	AMPFI_07302	DANRE20478, DANRE20479, DANRE19201, DANRE19202
OG0000952	AMPFI_04586	DANRE06605, DANRE06606, DANRE06604, DANRE19204, DANRE19206, DANRE19205
OG0000953	AMPFI_04696	DANRE19601, DANRE13570, DANRE09947, DANRE02820
OG0000954	AMPFI_20580, AMPFI_25977	DANRE35837
OG0000954	AMPFI_05682	DANRE29087
OG0000955	AMPFI_06758	DANRE16947, DANRE34598
OG0000955	AMPFI_14591	DANRE12313
OG0000955	AMPFI_06876	DANRE06010
OG0000957	AMPFI_23600	DANRE20983, DANRE20984, DANRE34585, DANRE34586
OG0000960	AMPFI_10077	DANRE38907, DANRE38906, DANRE38905, DANRE12544, DANRE12542, DANRE12541, DANRE12543, DANRE36890
OG0000963	AMPFI_18238	DANRE21554, DANRE21556, DANRE28340, DANRE21555
OG0000963	AMPFI_05536	DANRE40847, DANRE23590
OG0000965	AMPFI_19565, AMPFI_15550	DANRE07376
OG0000965	AMPFI_04099	DANRE37868
OG0000966	AMPFI_13605	DANRE07644, DANRE07643, DANRE19847, DANRE40850, DANRE40851, DANRE01429, DANRE01426, DANRE01428, DANRE01427, DANRE01430
OG0000967	AMPFI_25346, AMPFI_07326	DANRE03536, DANRE03535, DANRE11311, DANRE11310, DANRE11308, DANRE11309
OG0000969	AMPFI_25200	DANRE09864
OG0000970	AMPFI_08215	DANRE33493, DANRE19214
OG0000971	AMPFI_07009	DANRE41504
OG0000972	AMPFI_02188	DANRE40936, DANRE40935, DANRE40933, DANRE40932
OG0000972	AMPFI_09775	DANRE33608, DANRE33609, DANRE33606, DANRE33607, DANRE33610
OG0000973	AMPFI_12954	DANRE14561, DANRE14560, DANRE14559
OG0000974	AMPFI_12784, AMPFI_24248, AMPFI_16221	DANRE20581
OG0000975	AMPFI_20495	DANRE40667
OG0000978	AMPFI_21210	DANRE27024, DANRE37180, DANRE24849, DANRE24850, DANRE27022, DANRE27023, DANRE27021, DANRE37039, DANRE37040, DANRE40773, DANRE40772, DANRE38576
OG0000979	AMPFI_09075, AMPFI_12493, AMPFI_01617, AMPFI_11199, AMPFI_19528	DANRE05220, DANRE05219
OG0000981	AMPFI_03663	DANRE18988
OG0000982	AMPFI_14398	DANRE21553, DANRE28338, DANRE28339, DANRE14101, DANRE09208, DANRE39834, DANRE00506, DANRE00508, DANRE00507, DANRE00509
OG0000984	AMPFI_10960	DANRE19378, DANRE19379, DANRE19380, DANRE19381
OG0000984	AMPFI_15775	DANRE21816, DANRE21815, DANRE21817
OG0000985	AMPFI_12470	DANRE04256, DANRE05103, DANRE05104, DANRE00260, DANRE00259, DANRE00261, DANRE06266, DANRE06267
OG0000985	AMPFI_03929	DANRE06268
OG0000986	AMPFI_07828	DANRE00297
OG0000987	AMPFI_23099	DANRE23844, DANRE23846, DANRE23845, DANRE28109, DANRE28108, DANRE28110, DANRE36582, DANRE23126, DANRE02985, DANRE02984, DANRE42848, DANRE42847
OG0000987	AMPFI_24141	DANRE02986
OG0000988	AMPFI_24561	DANRE35176, DANRE19094, DANRE19093, DANRE23487, DANRE23486, DANRE23488, DANRE40003
OG0000992	AMPFI_08334	DANRE03991, DANRE30488, DANRE30487, DANRE03990, DANRE03996, DANRE03997, DANRE03994
OG0000994	AMPFI_08034	DANRE17301
OG0000994	AMPFI_10949	DANRE01452, DANRE01451
OG0000996	AMPFI_14642	DANRE33745, DANRE33744, DANRE06309, DANRE24287, DANRE26741, DANRE26742, DANRE26739, DANRE26738, DANRE26740
OG0000999	AMPFI_12976, AMPFI_03412	DANRE29607, DANRE29608, DANRE24716, DANRE38934, DANRE38936, DANRE25765, DANRE25766, DANRE12419, DANRE12421, DANRE12420
OG0001000	AMPFI_10736	DANRE42296, DANRE42294, DANRE42295, DANRE07070, DANRE07071
OG0001001	AMPFI_06409	DANRE00734, DANRE00733, DANRE37957, DANRE37956
OG0001002	AMPFI_21134	DANRE38706, DANRE38705
OG0001003	AMPFI_04602	DANRE40912, DANRE40913, DANRE40910, DANRE40914, DANRE40911, DANRE34619, DANRE34618
OG0001005	AMPFI_09343	DANRE36798, DANRE36796, DANRE36795, DANRE01792, DANRE01791
OG0001006	AMPFI_14604	DANRE15473
OG0001006	AMPFI_23083	DANRE40023, DANRE00151, DANRE27457
OG0001007	AMPFI_02923	DANRE40668
OG0001007	AMPFI_16097	DANRE18273, DANRE18274, DANRE40669, DANRE40663, DANRE40665
OG0001008	AMPFI_22903	DANRE31455, DANRE31458, DANRE31457, DANRE31456, DANRE37707, DANRE37708, DANRE37709, DANRE25431, DANRE25430, DANRE25432
OG0001016	AMPFI_10130	DANRE23809, DANRE23808
OG0001016	AMPFI_08991	DANRE24167, DANRE28181, DANRE24165, DANRE24166
OG0001017	AMPFI_05282	DANRE23148, DANRE23147, DANRE23146, DANRE23149
OG0001017	AMPFI_21349	DANRE23925, DANRE23924, DANRE26677
OG0001018	AMPFI_03134	DANRE16608, DANRE16609
OG0001018	AMPFI_05980	DANRE11146, DANRE11145
OG0001021	AMPFI_14678	DANRE11742, DANRE11741, DANRE11743, DANRE11744
OG0001022	AMPFI_10268	DANRE41837, DANRE41838, DANRE41840, DANRE41841, DANRE41839, DANRE37109, DANRE06745, DANRE06746
OG0001023	AMPFI_08517	DANRE30665, DANRE30666, DANRE38254, DANRE38252, DANRE22441, DANRE43297, DANRE43298, DANRE22443, DANRE37001, DANRE37000, DANRE36998, DANRE36999, DANRE03679, DANRE03680, DANRE38253, DANRE38255
OG0001024	AMPFI_23405	DANRE06260
OG0001026	AMPFI_03842	DANRE24755, DANRE36129, DANRE36130, DANRE29853
OG0001028	AMPFI_24614	DANRE21742, DANRE21744, DANRE21743, DANRE12753, DANRE12754, DANRE12752, DANRE38499
OG0001029	AMPFI_16108	DANRE12697, DANRE37177
OG0001029	AMPFI_15855	DANRE33751, DANRE33752, DANRE09031, DANRE13693
OG0001030	AMPFI_23968	DANRE21685, DANRE28353
OG0001030	AMPFI_06508	DANRE17793, DANRE05538, DANRE16720, DANRE16719, DANRE16721, DANRE05568, DANRE05569
OG0001031	AMPFI_05042	DANRE05231
OG0001032	AMPFI_16468	DANRE18300, DANRE18301, DANRE16885, DANRE16886, DANRE29809, DANRE34198, DANRE34199, DANRE39614
OG0001033	AMPFI_11384	DANRE34683, DANRE19218, DANRE35345
OG0001033	AMPFI_08349	DANRE02095, DANRE40162
OG0001034	AMPFI_26029, AMPFI_15409	DANRE27197, DANRE29926, DANRE29925, DANRE29927, DANRE24705, DANRE27195, DANRE27196, DANRE23974, DANRE23976, DANRE23973, DANRE23975
OG0001036	AMPFI_23633	DANRE22470, DANRE22471, DANRE22469, DANRE10595, DANRE15083, DANRE15084, DANRE10596
OG0001037	AMPFI_24179	DANRE39620, DANRE39624, DANRE39622, DANRE39623, DANRE39619, DANRE34192, DANRE39621, DANRE34191, DANRE34188, DANRE34189, DANRE34190, DANRE26737, DANRE39625, DANRE26734, DANRE26735, DANRE26736, DANRE24510
OG0001039	AMPFI_14266	DANRE33583
OG0001039	AMPFI_08765	DANRE35466
OG0001042	AMPFI_15466, AMPFI_23740	DANRE40759, DANRE40758, DANRE40284, DANRE02474, DANRE02475, DANRE22411, DANRE22410, DANRE12329, DANRE12330, DANRE12328, DANRE31604, DANRE31603
OG0001044	AMPFI_20764, AMPFI_04650	DANRE37591, DANRE37590, DANRE37589
OG0001044	AMPFI_21140, AMPFI_22224	DANRE19002
OG0001046	AMPFI_00692	DANRE29998, DANRE15431, DANRE15430, DANRE43288, DANRE29165, DANRE30394, DANRE02971, DANRE02969, DANRE02970
OG0001047	AMPFI_09147, AMPFI_02704, AMPFI_20549	DANRE01241, DANRE08399, DANRE08397, DANRE08398, DANRE01243, DANRE01242, DANRE12244, DANRE12243, DANRE19750, DANRE19749, DANRE06956, DANRE06957
OG0001048	AMPFI_24104, AMPFI_00575	DANRE33726, DANRE33727, DANRE05406, DANRE03103, DANRE05407, DANRE19307, DANRE19308, DANRE20140, DANRE20141, DANRE20142
OG0001049	AMPFI_10283	DANRE02648, DANRE23652
OG0001049	AMPFI_08679	DANRE07752, DANRE23213
OG0001050	AMPFI_10641	DANRE40771, DANRE17632, DANRE37651, DANRE36467, DANRE25249, DANRE25251, DANRE25250, DANRE09895, DANRE09896
OG0001053	AMPFI_08985	DANRE06732, DANRE05252
OG0001057	AMPFI_19992	DANRE22214, DANRE22213
OG0001057	AMPFI_16672	DANRE42445, DANRE42447, DANRE42446, DANRE06049, DANRE06048
OG0001058	AMPFI_03304	DANRE00594, DANRE00593, DANRE39688, DANRE39689, DANRE08014, DANRE08015, DANRE19843, DANRE19842
OG0001059	AMPFI_13123	DANRE18761, DANRE24662, DANRE24659, DANRE24661, DANRE24660, DANRE11709, DANRE11710, DANRE18760, DANRE18758, DANRE18759, DANRE18757
OG0001060	AMPFI_23440	DANRE07143, DANRE07142
OG0001062	AMPFI_00636	DANRE28653, DANRE16543, DANRE21837, DANRE21838, DANRE26303, DANRE23617
OG0001063	AMPFI_06965	DANRE04656
OG0001065	AMPFI_17895	DANRE11578, DANRE18855, DANRE18854, DANRE18853
OG0001066	AMPFI_04798	DANRE39946
OG0001067	AMPFI_07922	DANRE42913, DANRE16146
OG0001068	AMPFI_16104, AMPFI_09935, AMPFI_09937, AMPFI_11068	DANRE22932, DANRE22934, DANRE22933, DANRE36832, DANRE27671, DANRE27672, DANRE27673, DANRE24451
OG0001068	AMPFI_09936	DANRE24452, DANRE09994
OG0001072	AMPFI_14875, AMPFI_20009, AMPFI_10266, AMPFI_21446	DANRE34212, DANRE34213, DANRE33687, DANRE33686
OG0001072	AMPFI_13752, AMPFI_20806, AMPFI_22954, AMPFI_13751	DANRE30991
OG0001073	AMPFI_19188	DANRE07147, DANRE07148, DANRE02614
OG0001075	AMPFI_00014	DANRE09111, DANRE09112, DANRE09110, DANRE09113, DANRE09109, DANRE18111, DANRE18112, DANRE18109, DANRE18110, DANRE11682
OG0001076	AMPFI_03111, AMPFI_09505, AMPFI_03148, AMPFI_21677	DANRE01059, DANRE01061, DANRE08511, DANRE08513, DANRE08512, DANRE01060, DANRE08514, DANRE17848, DANRE17845, DANRE17846, DANRE17844
OG0001077	AMPFI_17348	DANRE27192
OG0001078	AMPFI_08816	DANRE33231, DANRE33234, DANRE33233, DANRE33232, DANRE22373, DANRE22374, DANRE22372, DANRE36986, DANRE29517, DANRE24790, DANRE24791, DANRE39097, DANRE39096, DANRE39098
OG0001079	AMPFI_02862	DANRE40520, DANRE40521, DANRE31014, DANRE39805
OG0001080	AMPFI_00813	DANRE10317
OG0001080	AMPFI_09613	DANRE38901, DANRE38902
OG0001081	AMPFI_07991	DANRE12197, DANRE12196, DANRE12195
OG0001082	AMPFI_11475	DANRE01614
OG0001083	AMPFI_01600	DANRE11162, DANRE03313, DANRE06572, DANRE11816, DANRE11815
OG0001085	AMPFI_03348	DANRE36752, DANRE36751, DANRE22295, DANRE39750, DANRE39751, DANRE02426, DANRE30868, DANRE30869, DANRE02298, DANRE02297, DANRE02296
OG0001086	AMPFI_12526	DANRE07854, DANRE07855, DANRE07853, DANRE34443, DANRE18052, DANRE18053, DANRE06661, DANRE34442, DANRE34441, DANRE34444
OG0001090	AMPFI_09098	DANRE35590, DANRE23405, DANRE04613, DANRE35589
OG0001092	AMPFI_21806	DANRE01082, DANRE15922
OG0001093	AMPFI_00814, AMPFI_01496	DANRE14894, DANRE14893, DANRE03347, DANRE29218, DANRE29217, DANRE16120, DANRE41468, DANRE41467, DANRE41466
OG0001094	AMPFI_07987	DANRE10894, DANRE06835, DANRE05547
OG0001095	AMPFI_21259	DANRE37105, DANRE37106, DANRE21368, DANRE21367, DANRE14978
OG0001096	AMPFI_10807, AMPFI_10808, AMPFI_22875	DANRE36317, DANRE41555, DANRE41553, DANRE41554
OG0001097	AMPFI_17017	DANRE20703, DANRE19071
OG0001101	AMPFI_12698	DANRE43023, DANRE43024
OG0001102	AMPFI_21024	DANRE05563
OG0001102	AMPFI_14421	DANRE05135
OG0001103	AMPFI_23980, AMPFI_02682	DANRE12024
OG0001103	AMPFI_24729	DANRE24316, DANRE24315, DANRE24314
OG0001104	AMPFI_11622	DANRE12309, DANRE12308
OG0001106	AMPFI_04453	DANRE37557, DANRE37558
OG0001107	AMPFI_16073	DANRE00876
OG0001107	AMPFI_19311	DANRE01942, DANRE01943, DANRE00878, DANRE00877, DANRE06921, DANRE06922, DANRE16573, DANRE16574, DANRE42251, DANRE42250
OG0001108	AMPFI_13440	DANRE22562, DANRE36536, DANRE36537, DANRE22561, DANRE22563
OG0001108	AMPFI_13784	DANRE07648, DANRE07647, DANRE07649, DANRE07646, DANRE07645
OG0001109	AMPFI_10273, AMPFI_13387	DANRE30375, DANRE30374, DANRE05998, DANRE05997, DANRE05996
OG0001110	AMPFI_05484	DANRE26726, DANRE26727, DANRE24537, DANRE24538, DANRE39856, DANRE19108, DANRE39854, DANRE39855
OG0001111	AMPFI_04458	DANRE21586
OG0001112	AMPFI_06514	DANRE36239, DANRE41400, DANRE15335, DANRE15332
OG0001112	AMPFI_08572	DANRE36240
OG0001113	AMPFI_16641	DANRE29305, DANRE29306
OG0001114	AMPFI_25604	DANRE12192, DANRE12194, DANRE25899, DANRE10621, DANRE10620, DANRE10623, DANRE10622
OG0001115	AMPFI_24646, AMPFI_25273	DANRE20671, DANRE40340, DANRE01643, DANRE24999, DANRE31371
OG0001119	AMPFI_06894	DANRE38793, DANRE38795, DANRE38796, DANRE38794
OG0001121	AMPFI_15985, AMPFI_08055	DANRE05588, DANRE05587, DANRE16591, DANRE16590, DANRE16589
OG0001123	AMPFI_04929	DANRE23983
OG0001123	AMPFI_09973, AMPFI_09974	DANRE34793, DANRE34794
OG0001124	AMPFI_15848	DANRE03040
OG0001126	AMPFI_14567, AMPFI_07530	DANRE02473
OG0001127	AMPFI_21530	DANRE41783, DANRE41782, DANRE15362, DANRE15363, DANRE27928, DANRE27929, DANRE27930, DANRE27931
OG0001128	AMPFI_08735	DANRE18370, DANRE18369, DANRE18368, DANRE18366, DANRE18367
