Orthogroup	AMPFI_ok	AENJA_ok
OG0001398	AMPFI_06855	AENJA_22956, AENJA_26825, AENJA_08355, AENJA_21022, AENJA_16268, AENJA_09931, AENJA_03237, AENJA_19325, AENJA_12622, AENJA_18995, AENJA_07161, AENJA_01337, AENJA_06194, AENJA_20766, AENJA_03767, AENJA_01339, AENJA_09353, AENJA_12621
OG0001399	AMPFI_07188	AENJA_19357
OG0001399	AMPFI_21935	AENJA_02205
OG0001400	AMPFI_24286	AENJA_02508, AENJA_22499, AENJA_22498
OG0001400	AMPFI_24285	AENJA_02507
OG0001401	AMPFI_16893	AENJA_02695
OG0001401	AMPFI_02014	AENJA_12112
OG0001402	AMPFI_26005	AENJA_02809
OG0001403	AMPFI_17230	AENJA_03318
OG0001404	AMPFI_17704	AENJA_03877
OG0001404	AMPFI_10794	AENJA_05828
OG0001405	AMPFI_15743	AENJA_03978
OG0001405	AMPFI_16561	AENJA_13814
OG0001406	AMPFI_09333	AENJA_04091
OG0001407	AMPFI_18401, AMPFI_23996, AMPFI_09787, AMPFI_02642	AENJA_05232
OG0001408	AMPFI_21365	AENJA_05533
OG0001410	AMPFI_02616	AENJA_18215
OG0001411	AMPFI_10031	AENJA_06963, AENJA_10958
OG0001412	AMPFI_08141	AENJA_07170
OG0001413	AMPFI_15619	AENJA_07474
OG0001413	AMPFI_20583	AENJA_17340
OG0001413	AMPFI_22440	AENJA_17343
OG0001414	AMPFI_20423	AENJA_08160
OG0001415	AMPFI_19237	AENJA_09149, AENJA_15367
OG0001415	AMPFI_08129	AENJA_17665
OG0001417	AMPFI_09940	AENJA_10714
OG0001417	AMPFI_02655	AENJA_11502
OG0001418	AMPFI_15591	AENJA_10983
OG0001419	AMPFI_25243	AENJA_12607
OG0001419	AMPFI_17376	AENJA_12606
OG0001421	AMPFI_22931	AENJA_13339
OG0001422	AMPFI_23699	AENJA_14173
OG0001423	AMPFI_19050, AMPFI_22796	AENJA_14934
OG0001424	AMPFI_01906	AENJA_15682
OG0001425	AMPFI_13079	AENJA_15774
OG0001426	AMPFI_07973	AENJA_16043
OG0001427	AMPFI_07391	AENJA_17543
OG0001428	AMPFI_11938	AENJA_18858
OG0001429	AMPFI_21567	AENJA_19059
OG0001430	AMPFI_07622	AENJA_19108
OG0001431	AMPFI_11117	AENJA_23459
OG0001432	AMPFI_07409	AENJA_25391
OG0001433	AMPFI_00657	AENJA_26002
OG0001434	AMPFI_18441	AENJA_26114
OG0001434	AMPFI_21758	AENJA_26117
OG0001441	AMPFI_01278	AENJA_00362
OG0001442	AMPFI_09777	AENJA_00506
OG0001444	AMPFI_09712, AMPFI_01804	AENJA_04850
OG0001444	AMPFI_17968	AENJA_08943
OG0001445	AMPFI_06828	AENJA_02385
OG0001446	AMPFI_19480, AMPFI_18957	AENJA_02687, AENJA_10576
OG0001447	AMPFI_14165	AENJA_03127
OG0001448	AMPFI_01038	AENJA_19963
OG0001449	AMPFI_17066	AENJA_04181
OG0001449	AMPFI_22357	AENJA_05517
OG0001451	AMPFI_16214	AENJA_16142
OG0001452	AMPFI_17582	AENJA_05087
OG0001453	AMPFI_20721	AENJA_05598, AENJA_07667
OG0001455	AMPFI_16555	AENJA_06571
OG0001456	AMPFI_00318	AENJA_07027
OG0001459	AMPFI_19783	AENJA_18303, AENJA_08470
OG0001460	AMPFI_01461	AENJA_20570
OG0001460	AMPFI_23946	AENJA_09064
OG0001461	AMPFI_25442, AMPFI_13135, AMPFI_20976, AMPFI_23123, AMPFI_22344	AENJA_09214
OG0001462	AMPFI_17739	AENJA_23566
OG0001464	AMPFI_22525, AMPFI_17212	AENJA_09857
OG0001466	AMPFI_23243	AENJA_17986
OG0001466	AMPFI_06839	AENJA_10074
OG0001467	AMPFI_21779	AENJA_10772
OG0001468	AMPFI_19331	AENJA_10995
OG0001469	AMPFI_05229	AENJA_20582
OG0001469	AMPFI_02483	AENJA_11151
OG0001470	AMPFI_01501	AENJA_11625
OG0001471	AMPFI_01914, AMPFI_19786	AENJA_21653, AENJA_11958
OG0001472	AMPFI_01053	AENJA_12236
OG0001472	AMPFI_03075	AENJA_13235
OG0001473	AMPFI_03739, AMPFI_01823	AENJA_13618
OG0001474	AMPFI_18399, AMPFI_15974	AENJA_14700
OG0001474	AMPFI_25092, AMPFI_21316	AENJA_24781
OG0001475	AMPFI_15659	AENJA_14793
OG0001476	AMPFI_07443, AMPFI_07837	AENJA_14828
OG0001477	AMPFI_17380	AENJA_15225
OG0001478	AMPFI_01874	AENJA_19708
OG0001478	AMPFI_18015	AENJA_15450
OG0001479	AMPFI_06247	AENJA_16158
OG0001480	AMPFI_21537	AENJA_16776
OG0001481	AMPFI_03464, AMPFI_15128, AMPFI_05426	AENJA_17029
OG0001482	AMPFI_20329	AENJA_18749
OG0001483	AMPFI_05890	AENJA_19356
OG0001484	AMPFI_10813	AENJA_21194
OG0001486	AMPFI_03189	AENJA_21858
OG0001488	AMPFI_01198, AMPFI_23509, AMPFI_21442	AENJA_24153
OG0001489	AMPFI_21994	AENJA_24467
OG0001490	AMPFI_13984	AENJA_25216
OG0001491	AMPFI_18001	AENJA_25283
OG0001492	AMPFI_14495	AENJA_25544
OG0001493	AMPFI_23286	AENJA_26227
OG0001498	AMPFI_14616	AENJA_22536, AENJA_25822, AENJA_01053
OG0001499	AMPFI_01147	AENJA_01737
OG0001500	AMPFI_03212	AENJA_01887
OG0001501	AMPFI_21405	AENJA_02988
OG0001503	AMPFI_03346	AENJA_23557
OG0001503	AMPFI_06513	AENJA_03755
OG0001505	AMPFI_04877, AMPFI_09677	AENJA_04619
OG0001506	AMPFI_22691	AENJA_05938
OG0001507	AMPFI_02586, AMPFI_16748	AENJA_06136
OG0001508	AMPFI_01605	AENJA_06316
OG0001509	AMPFI_24011	AENJA_07590
OG0001510	AMPFI_24135	AENJA_08660
OG0001511	AMPFI_24393	AENJA_08942
OG0001512	AMPFI_20643	AENJA_09698
OG0001513	AMPFI_05082	AENJA_09714
OG0001514	AMPFI_07458	AENJA_10133
OG0001515	AMPFI_22558	AENJA_10215
OG0001516	AMPFI_17534, AMPFI_22070, AMPFI_04046	AENJA_10243
OG0001517	AMPFI_19672	AENJA_10361
OG0001518	AMPFI_20936	AENJA_11024
OG0001519	AMPFI_15431	AENJA_11205
OG0001520	AMPFI_06123	AENJA_12318
OG0001522	AMPFI_05516	AENJA_14026
OG0001523	AMPFI_21945	AENJA_14135
OG0001524	AMPFI_12143	AENJA_19275
OG0001524	AMPFI_24831	AENJA_15536
OG0001525	AMPFI_18416	AENJA_16414
OG0001527	AMPFI_10281	AENJA_16808
OG0001528	AMPFI_20250	AENJA_17449
OG0001529	AMPFI_24259	AENJA_18632
OG0001531	AMPFI_13148	AENJA_20341
OG0001532	AMPFI_06472	AENJA_20708
OG0001533	AMPFI_11865	AENJA_20965
OG0001534	AMPFI_01303	AENJA_21491
OG0001534	AMPFI_12321	AENJA_21490
OG0001536	AMPFI_24601	AENJA_25332, AENJA_25327
OG0001537	AMPFI_14693, AMPFI_14694	AENJA_25566
OG0001545	AMPFI_07768	AENJA_00995
OG0001546	AMPFI_04446	AENJA_02497
OG0001546	AMPFI_03026	AENJA_09615
OG0001546	AMPFI_04539	AENJA_02674, AENJA_04011
OG0001547	AMPFI_10922	AENJA_24572
OG0001548	AMPFI_04150	AENJA_03207, AENJA_07924
OG0001548	AMPFI_00631, AMPFI_10020, AMPFI_00539	AENJA_03096
OG0001549	AMPFI_01171	AENJA_04459
OG0001550	AMPFI_21451	AENJA_05034
OG0001551	AMPFI_18500	AENJA_05503
OG0001552	AMPFI_14933, AMPFI_14932	AENJA_06118
OG0001553	AMPFI_24765	AENJA_06179
OG0001554	AMPFI_06413	AENJA_07567
OG0001555	AMPFI_20766, AMPFI_04413	AENJA_07655
OG0001555	AMPFI_22141	AENJA_12105
OG0001557	AMPFI_09537	AENJA_13295
OG0001558	AMPFI_15140	AENJA_08311
OG0001559	AMPFI_05445	AENJA_08667
OG0001560	AMPFI_08835	AENJA_09404
OG0001561	AMPFI_06589	AENJA_09420
OG0001562	AMPFI_05912	AENJA_25099
OG0001563	AMPFI_13947, AMPFI_22270	AENJA_12465, AENJA_21948, AENJA_11347
OG0001564	AMPFI_01949, AMPFI_20454, AMPFI_24971	AENJA_11930
OG0001566	AMPFI_23598	AENJA_12513
OG0001568	AMPFI_05220	AENJA_13880
OG0001569	AMPFI_09953	AENJA_14238
OG0001570	AMPFI_12961	AENJA_19842
OG0001570	AMPFI_12059	AENJA_24461
OG0001571	AMPFI_18530	AENJA_17758
OG0001572	AMPFI_12157	AENJA_22665
OG0001572	AMPFI_15021	AENJA_18250
OG0001573	AMPFI_05942	AENJA_19183
OG0001574	AMPFI_09279	AENJA_21910
OG0001575	AMPFI_15706	AENJA_21919
OG0001576	AMPFI_16525	AENJA_23479
OG0001577	AMPFI_07336	AENJA_24178
OG0001578	AMPFI_11954	AENJA_24180
OG0001580	AMPFI_13898	AENJA_25168
OG0001581	AMPFI_14541, AMPFI_22362	AENJA_26171
OG0001582	AMPFI_01796, AMPFI_13928	AENJA_26338
OG0001583	AMPFI_20716	AENJA_26528
OG0001584	AMPFI_22734	AENJA_26828
OG0001588	AMPFI_02082	AENJA_24457
OG0001588	AMPFI_14208, AMPFI_03229, AMPFI_20258, AMPFI_23578, AMPFI_14929	AENJA_10785
OG0001589	AMPFI_03776, AMPFI_14809	AENJA_25067
OG0001589	AMPFI_11604	AENJA_25068
OG0001590	AMPFI_24468	AENJA_14826, AENJA_14823
OG0001591	AMPFI_11783, AMPFI_11782	AENJA_00990
OG0001592	AMPFI_20340	AENJA_01022
OG0001592	AMPFI_22753	AENJA_25249
OG0001593	AMPFI_15712	AENJA_01627
OG0001594	AMPFI_13904	AENJA_01665, AENJA_04700
OG0001594	AMPFI_25650	AENJA_09891
OG0001595	AMPFI_02395	AENJA_01996, AENJA_07444
OG0001596	AMPFI_21524	AENJA_08460
OG0001597	AMPFI_13604, AMPFI_12341	AENJA_17835, AENJA_03457
OG0001598	AMPFI_12444, AMPFI_14998	AENJA_16340
OG0001599	AMPFI_03121	AENJA_04501
OG0001600	AMPFI_10540	AENJA_04862
OG0001602	AMPFI_00833, AMPFI_23527	AENJA_05150
OG0001603	AMPFI_09370, AMPFI_09372	AENJA_25082, AENJA_05289
OG0001604	AMPFI_07862	AENJA_06276
OG0001604	AMPFI_13911	AENJA_11253
OG0001605	AMPFI_18083	AENJA_06440
OG0001608	AMPFI_07127	AENJA_08413, AENJA_07328
OG0001609	AMPFI_10765	AENJA_08323
OG0001609	AMPFI_06902	AENJA_19787
OG0001610	AMPFI_05189	AENJA_08526, AENJA_08533, AENJA_08527, AENJA_09111, AENJA_08532
OG0001611	AMPFI_12536	AENJA_08569
OG0001612	AMPFI_24849	AENJA_09589
OG0001614	AMPFI_14043	AENJA_17703
OG0001614	AMPFI_09076	AENJA_10096
OG0001616	AMPFI_18775, AMPFI_03516, AMPFI_23394, AMPFI_01645, AMPFI_24361, AMPFI_02046, AMPFI_01916, AMPFI_21250	AENJA_26457, AENJA_11867, AENJA_26458, AENJA_25296, AENJA_25299, AENJA_24933, AENJA_21981, AENJA_24000
OG0001617	AMPFI_25615	AENJA_12188
OG0001618	AMPFI_04596	AENJA_12993, AENJA_12996
OG0001619	AMPFI_00612	AENJA_13002
OG0001619	AMPFI_24411	AENJA_12999
OG0001620	AMPFI_12324	AENJA_13924
OG0001621	AMPFI_09527	AENJA_13994, AENJA_13992
OG0001622	AMPFI_23787	AENJA_14211
OG0001623	AMPFI_21345	AENJA_18499, AENJA_25583, AENJA_14562
OG0001624	AMPFI_12384	AENJA_14605
OG0001625	AMPFI_06515	AENJA_14706
OG0001626	AMPFI_08426	AENJA_14807
OG0001627	AMPFI_13242	AENJA_16344, AENJA_16341, AENJA_20173, AENJA_19284
OG0001628	AMPFI_23293, AMPFI_19870, AMPFI_15107, AMPFI_14676	AENJA_16821, AENJA_21898, AENJA_21897
OG0001628	AMPFI_12805	AENJA_25488
OG0001629	AMPFI_05227	AENJA_16897
OG0001630	AMPFI_09150	AENJA_17020
OG0001632	AMPFI_15399	AENJA_18126
OG0001633	AMPFI_10105	AENJA_21539
OG0001634	AMPFI_21874	AENJA_18695
OG0001635	AMPFI_19476	AENJA_18913
OG0001636	AMPFI_05825	AENJA_19487
OG0001637	AMPFI_14209	AENJA_19510
OG0001638	AMPFI_08503	AENJA_20882
OG0001639	AMPFI_08162	AENJA_22054
OG0001640	AMPFI_17177	AENJA_23181
OG0001641	AMPFI_08722	AENJA_23210
OG0001642	AMPFI_15628	AENJA_23879
OG0001644	AMPFI_12516	AENJA_26289
OG0001651	AMPFI_03860	AENJA_00391
OG0001652	AMPFI_17438	AENJA_17940
OG0001652	AMPFI_03475	AENJA_22805, AENJA_00850
OG0001653	AMPFI_18635	AENJA_21125
OG0001654	AMPFI_05689	AENJA_02592
OG0001655	AMPFI_16010	AENJA_03001
OG0001656	AMPFI_09616	AENJA_03159
OG0001657	AMPFI_11506	AENJA_03268
OG0001658	AMPFI_21118	AENJA_05073
OG0001659	AMPFI_20084	AENJA_04668
OG0001660	AMPFI_15599	AENJA_04731
OG0001661	AMPFI_03268, AMPFI_17995, AMPFI_16309	AENJA_05905
OG0001661	AMPFI_24993, AMPFI_21610	AENJA_05238
OG0001662	AMPFI_25752	AENJA_07124
OG0001662	AMPFI_08109	AENJA_05672
OG0001663	AMPFI_14386	AENJA_06086
OG0001664	AMPFI_06252	AENJA_06183
OG0001665	AMPFI_22180	AENJA_11003
OG0001665	AMPFI_18705, AMPFI_12597	AENJA_06300
OG0001666	AMPFI_24481, AMPFI_12799	AENJA_07102
OG0001667	AMPFI_09938	AENJA_07191
OG0001668	AMPFI_06781	AENJA_07885
OG0001669	AMPFI_22930, AMPFI_17544	AENJA_09112
OG0001670	AMPFI_03662	AENJA_13957
OG0001671	AMPFI_08592, AMPFI_08591	AENJA_18353
OG0001671	AMPFI_16125, AMPFI_09893	AENJA_09175
OG0001672	AMPFI_19341	AENJA_09939
OG0001673	AMPFI_18848	AENJA_11329
OG0001674	AMPFI_01079	AENJA_11464
OG0001675	AMPFI_04125	AENJA_11671
OG0001676	AMPFI_10805	AENJA_11724
OG0001677	AMPFI_23211	AENJA_11807
OG0001678	AMPFI_15856, AMPFI_03152	AENJA_11849
OG0001679	AMPFI_09908, AMPFI_15820, AMPFI_01883	AENJA_16799, AENJA_17425
OG0001680	AMPFI_18352	AENJA_16822
OG0001681	AMPFI_04185, AMPFI_01334	AENJA_26431, AENJA_16861
OG0001682	AMPFI_12014	AENJA_17431
OG0001683	AMPFI_22061	AENJA_18304
OG0001684	AMPFI_24253	AENJA_18312
OG0001685	AMPFI_05011	AENJA_18914
OG0001686	AMPFI_25112	AENJA_19766, AENJA_19761
OG0001687	AMPFI_24429, AMPFI_09173, AMPFI_17336	AENJA_21090, AENJA_20311
OG0001688	AMPFI_10724	AENJA_20867, AENJA_20868
OG0001689	AMPFI_19247	AENJA_21847
OG0001690	AMPFI_25400, AMPFI_12711	AENJA_22959
OG0001691	AMPFI_08102	AENJA_24035
OG0001692	AMPFI_02593	AENJA_24257
OG0001703	AMPFI_03974	AENJA_18887
OG0001703	AMPFI_10306, AMPFI_20867, AMPFI_22896	AENJA_00606
OG0001704	AMPFI_22958, AMPFI_17780	AENJA_00857
OG0001706	AMPFI_00734	AENJA_00912
OG0001707	AMPFI_04330, AMPFI_03799, AMPFI_16330, AMPFI_14071	AENJA_00981, AENJA_25581
OG0001708	AMPFI_10288, AMPFI_03554	AENJA_01039
OG0001710	AMPFI_18639	AENJA_24366
OG0001711	AMPFI_23859	AENJA_01555
OG0001712	AMPFI_01037, AMPFI_08833	AENJA_02081
OG0001713	AMPFI_07986	AENJA_02209
OG0001714	AMPFI_05879	AENJA_02224
OG0001714	AMPFI_12759	AENJA_13337
OG0001715	AMPFI_00217, AMPFI_12497, AMPFI_16145	AENJA_16266
OG0001715	AMPFI_00798	AENJA_09340
OG0001716	AMPFI_15456	AENJA_02720
OG0001717	AMPFI_14911	AENJA_26644, AENJA_02812, AENJA_02814, AENJA_03659, AENJA_07411, AENJA_03658
OG0001718	AMPFI_15984	AENJA_02907
OG0001719	AMPFI_22269	AENJA_03256
OG0001719	AMPFI_10269	AENJA_25838
OG0001720	AMPFI_01920	AENJA_03434
OG0001721	AMPFI_11273	AENJA_03497
OG0001722	AMPFI_17549	AENJA_03878
OG0001723	AMPFI_21807	AENJA_04029
OG0001724	AMPFI_12909	AENJA_04715, AENJA_04714
OG0001724	AMPFI_21586	AENJA_04716
OG0001726	AMPFI_23403	AENJA_06017
OG0001726	AMPFI_15123	AENJA_11860
OG0001727	AMPFI_09267	AENJA_06020
OG0001728	AMPFI_01049	AENJA_08879
OG0001729	AMPFI_05820	AENJA_08928
OG0001730	AMPFI_09157	AENJA_09007
OG0001731	AMPFI_18090	AENJA_09521
OG0001732	AMPFI_05707	AENJA_11224
OG0001733	AMPFI_08124	AENJA_11585
OG0001734	AMPFI_02529	AENJA_13245
OG0001735	AMPFI_02680	AENJA_13640, AENJA_13638
OG0001736	AMPFI_04077	AENJA_14070
OG0001738	AMPFI_08169	AENJA_15108
OG0001739	AMPFI_18533	AENJA_15111
OG0001740	AMPFI_08487	AENJA_15168
OG0001741	AMPFI_03493	AENJA_15790
OG0001742	AMPFI_22432	AENJA_25787
OG0001742	AMPFI_13350	AENJA_16071
OG0001743	AMPFI_21237	AENJA_16159
OG0001744	AMPFI_00412	AENJA_17309
OG0001746	AMPFI_09609	AENJA_19060
OG0001747	AMPFI_21460, AMPFI_03962	AENJA_20575
OG0001749	AMPFI_19296	AENJA_22441
OG0001750	AMPFI_12484	AENJA_22826
OG0001751	AMPFI_25042, AMPFI_24009	AENJA_23225
OG0001752	AMPFI_05645	AENJA_23699
OG0001753	AMPFI_03323, AMPFI_05717	AENJA_23804
OG0001755	AMPFI_06376	AENJA_24905
OG0001755	AMPFI_19529	AENJA_24912
OG0001756	AMPFI_19308	AENJA_25749
OG0001756	AMPFI_09088	AENJA_25480
OG0001757	AMPFI_11105	AENJA_25965
OG0001767	AMPFI_26032	AENJA_16118, AENJA_24704, AENJA_12763
OG0001768	AMPFI_03119	AENJA_00276
OG0001768	AMPFI_14756, AMPFI_14757	AENJA_26065
OG0001769	AMPFI_17583	AENJA_00392
OG0001769	AMPFI_24487	AENJA_14833
OG0001770	AMPFI_16335	AENJA_00514
OG0001772	AMPFI_21430	AENJA_00723
OG0001773	AMPFI_25296	AENJA_25839, AENJA_11643
OG0001773	AMPFI_01715	AENJA_16314, AENJA_14101
OG0001774	AMPFI_10680	AENJA_09499
OG0001775	AMPFI_09788	AENJA_01192
OG0001776	AMPFI_14879	AENJA_01582
OG0001777	AMPFI_14080	AENJA_06312
OG0001777	AMPFI_10624	AENJA_26326
OG0001778	AMPFI_05245	AENJA_03173
OG0001778	AMPFI_10692	AENJA_03170
OG0001779	AMPFI_12678	AENJA_13620
OG0001779	AMPFI_14359	AENJA_05068
OG0001779	AMPFI_04902, AMPFI_15956, AMPFI_09586	AENJA_03226
OG0001780	AMPFI_07742	AENJA_03267
OG0001781	AMPFI_23560	AENJA_25405
OG0001781	AMPFI_08314	AENJA_03406
OG0001782	AMPFI_24297	AENJA_04195
OG0001782	AMPFI_12965	AENJA_22157
OG0001783	AMPFI_01182	AENJA_04445
OG0001784	AMPFI_18229	AENJA_23334
OG0001785	AMPFI_16195	AENJA_04786
OG0001787	AMPFI_25681	AENJA_05662
OG0001788	AMPFI_09753	AENJA_05784
OG0001789	AMPFI_24598, AMPFI_14245	AENJA_06214
OG0001790	AMPFI_23144, AMPFI_07074	AENJA_17848, AENJA_24055, AENJA_11320
OG0001792	AMPFI_21133	AENJA_21975, AENJA_24891, AENJA_21976, AENJA_21971
OG0001792	AMPFI_07829	AENJA_06373
OG0001793	AMPFI_08492	AENJA_07131
OG0001794	AMPFI_09033	AENJA_07515, AENJA_16390
OG0001795	AMPFI_15075	AENJA_07892
OG0001795	AMPFI_13012	AENJA_22533
OG0001796	AMPFI_24328, AMPFI_10392	AENJA_24046, AENJA_08003
OG0001797	AMPFI_22232, AMPFI_16217, AMPFI_16614	AENJA_08186
OG0001798	AMPFI_13433	AENJA_08367
OG0001798	AMPFI_09922	AENJA_24416
OG0001800	AMPFI_11453	AENJA_09181
OG0001801	AMPFI_12578	AENJA_09455
OG0001803	AMPFI_13781	AENJA_09994
OG0001804	AMPFI_10708	AENJA_10202
OG0001805	AMPFI_11465	AENJA_10542
OG0001806	AMPFI_11361	AENJA_10903
OG0001807	AMPFI_13156	AENJA_12201
OG0001808	AMPFI_01463	AENJA_13026
OG0001809	AMPFI_15697	AENJA_13412
OG0001810	AMPFI_19617	AENJA_13786
OG0001811	AMPFI_17459	AENJA_14089
OG0001812	AMPFI_00507, AMPFI_00810	AENJA_14467, AENJA_14466, AENJA_14468
OG0001814	AMPFI_09086	AENJA_26556
OG0001816	AMPFI_15030	AENJA_15931
OG0001818	AMPFI_13689	AENJA_18459
OG0001819	AMPFI_01254	AENJA_19342
OG0001820	AMPFI_19349	AENJA_19468, AENJA_19465, AENJA_19466
OG0001822	AMPFI_12887	AENJA_21678
OG0001823	AMPFI_19202	AENJA_22880
OG0001824	AMPFI_19143	AENJA_22935
OG0001825	AMPFI_16509	AENJA_23001
OG0001827	AMPFI_12500	AENJA_23535
OG0001828	AMPFI_04303, AMPFI_14487, AMPFI_14486	AENJA_23757
OG0001829	AMPFI_21635, AMPFI_14667	AENJA_24206
OG0001830	AMPFI_00628	AENJA_25556
OG0001831	AMPFI_22534, AMPFI_24544	AENJA_25733
OG0001846	AMPFI_05493	AENJA_23250, AENJA_00173
OG0001847	AMPFI_18381, AMPFI_13144, AMPFI_10014, AMPFI_06601	AENJA_24012, AENJA_25409
OG0001847	AMPFI_03058	AENJA_15246
OG0001847	AMPFI_20382	AENJA_03907, AENJA_20563
OG0001848	AMPFI_19061	AENJA_12672
OG0001848	AMPFI_12829	AENJA_19651
OG0001849	AMPFI_09620	AENJA_00715
OG0001850	AMPFI_19567, AMPFI_02254	AENJA_00766
OG0001851	AMPFI_25094	AENJA_00840, AENJA_24938, AENJA_00841, AENJA_00835, AENJA_00963, AENJA_04635, AENJA_18108
OG0001852	AMPFI_09915	AENJA_01522, AENJA_13282, AENJA_18334
OG0001853	AMPFI_25436	AENJA_03214
OG0001854	AMPFI_01259, AMPFI_13023, AMPFI_18179	AENJA_20502, AENJA_08051
OG0001854	AMPFI_15993, AMPFI_13024	AENJA_22619, AENJA_04892, AENJA_16241, AENJA_22636, AENJA_03291, AENJA_26517, AENJA_20181, AENJA_07616, AENJA_12416, AENJA_20525, AENJA_18496
OG0001855	AMPFI_09460	AENJA_03423, AENJA_03424
OG0001856	AMPFI_19562	AENJA_04493
OG0001857	AMPFI_05151	AENJA_04553
OG0001858	AMPFI_25738	AENJA_04702
OG0001859	AMPFI_00003	AENJA_08247
OG0001860	AMPFI_06272	AENJA_05152
OG0001861	AMPFI_05758, AMPFI_05546	AENJA_25398, AENJA_11706, AENJA_05340
OG0001862	AMPFI_00240	AENJA_06207
OG0001863	AMPFI_13121	AENJA_14971
OG0001863	AMPFI_08387	AENJA_06983
OG0001864	AMPFI_00388	AENJA_07207
OG0001865	AMPFI_08697	AENJA_07271
OG0001866	AMPFI_13351	AENJA_07311
OG0001867	AMPFI_05628	AENJA_07397
OG0001868	AMPFI_14717	AENJA_07733
OG0001869	AMPFI_10638	AENJA_07813
OG0001870	AMPFI_13982	AENJA_07921
OG0001872	AMPFI_19147, AMPFI_00865	AENJA_08322
OG0001873	AMPFI_03890	AENJA_24095
OG0001874	AMPFI_11538	AENJA_08461
OG0001875	AMPFI_04167	AENJA_09123
OG0001875	AMPFI_06025	AENJA_16491
OG0001876	AMPFI_19823, AMPFI_19536, AMPFI_16540	AENJA_09312
OG0001878	AMPFI_00022	AENJA_09652
OG0001879	AMPFI_09991	AENJA_10214
OG0001881	AMPFI_23664	AENJA_11391
OG0001882	AMPFI_16163	AENJA_13635
OG0001883	AMPFI_12080, AMPFI_12079	AENJA_14004
OG0001884	AMPFI_08790	AENJA_14156
OG0001885	AMPFI_01777, AMPFI_16305, AMPFI_09142	AENJA_14717
OG0001886	AMPFI_21596	AENJA_14779
OG0001888	AMPFI_06802	AENJA_15918
OG0001889	AMPFI_19857	AENJA_16220
OG0001890	AMPFI_12534	AENJA_16222
OG0001893	AMPFI_19478	AENJA_19715
OG0001894	AMPFI_23829	AENJA_21040
OG0001895	AMPFI_06234	AENJA_22777
OG0001896	AMPFI_00391	AENJA_22934
OG0001897	AMPFI_11385	AENJA_24823
OG0001898	AMPFI_19357	AENJA_25485
OG0001899	AMPFI_14699	AENJA_25912
OG0001913	AMPFI_20028	AENJA_00224
OG0001914	AMPFI_03280	AENJA_20687
OG0001914	AMPFI_16420	AENJA_20686
OG0001914	AMPFI_23834, AMPFI_23742	AENJA_00249
OG0001915	AMPFI_24256	AENJA_00588
OG0001916	AMPFI_05143	AENJA_10036
OG0001916	AMPFI_00220	AENJA_00736
OG0001917	AMPFI_25940	AENJA_01170
OG0001918	AMPFI_18720	AENJA_08485
OG0001918	AMPFI_24620	AENJA_16586, AENJA_26335, AENJA_01219
OG0001919	AMPFI_00805, AMPFI_03044	AENJA_03566
OG0001919	AMPFI_20817	AENJA_02076
OG0001920	AMPFI_08261	AENJA_02163, AENJA_26833
OG0001921	AMPFI_21333	AENJA_02808, AENJA_04886
OG0001922	AMPFI_02397, AMPFI_20909	AENJA_20427
OG0001923	AMPFI_05606	AENJA_03271
OG0001924	AMPFI_12225	AENJA_19024, AENJA_05316
OG0001925	AMPFI_16226	AENJA_04307
OG0001926	AMPFI_12255	AENJA_04624
OG0001927	AMPFI_08028	AENJA_23080, AENJA_23079, AENJA_04640
OG0001928	AMPFI_03201	AENJA_05549
OG0001929	AMPFI_03571	AENJA_05832
OG0001930	AMPFI_11064	AENJA_06548
OG0001931	AMPFI_10100, AMPFI_04459, AMPFI_22434, AMPFI_19930	AENJA_07029
OG0001933	AMPFI_06742	AENJA_07871
OG0001934	AMPFI_10308	AENJA_08721
OG0001935	AMPFI_16321	AENJA_16826
OG0001935	AMPFI_05252	AENJA_08803
OG0001936	AMPFI_20180	AENJA_09069
OG0001937	AMPFI_25708	AENJA_09118
OG0001939	AMPFI_25514	AENJA_09829
OG0001940	AMPFI_23874	AENJA_10312
OG0001941	AMPFI_23257, AMPFI_25029, AMPFI_22977, AMPFI_02719	AENJA_10713
OG0001942	AMPFI_08999	AENJA_14544, AENJA_11325, AENJA_11326
OG0001943	AMPFI_17954	AENJA_12411
OG0001944	AMPFI_11227	AENJA_12452
OG0001945	AMPFI_00770	AENJA_12644, AENJA_24575
OG0001946	AMPFI_08294	AENJA_12969
OG0001947	AMPFI_19758	AENJA_13122
OG0001948	AMPFI_02982	AENJA_17928
OG0001949	AMPFI_14432	AENJA_14418
OG0001950	AMPFI_03608	AENJA_14901
OG0001951	AMPFI_06568	AENJA_15959
OG0001952	AMPFI_12492	AENJA_19250
OG0001953	AMPFI_16409	AENJA_16686
OG0001954	AMPFI_13272	AENJA_16816, AENJA_25537
OG0001956	AMPFI_14451, AMPFI_17056	AENJA_17146
OG0001957	AMPFI_20892	AENJA_17381
OG0001958	AMPFI_00496	AENJA_17819
OG0001959	AMPFI_24539, AMPFI_19948	AENJA_18014
OG0001960	AMPFI_16239	AENJA_18081
OG0001961	AMPFI_18694	AENJA_18261
OG0001963	AMPFI_06610	AENJA_18795
OG0001964	AMPFI_15416	AENJA_20596
OG0001965	AMPFI_25846	AENJA_21031, AENJA_26304
OG0001966	AMPFI_23585, AMPFI_04379	AENJA_21166
OG0001967	AMPFI_04619	AENJA_22714
