Orthogroup	AMPFI_ok	HELIO_ok
OG0002280	AMPFI_10353	HELIO_07707
OG0002281	AMPFI_20673, AMPFI_23868	HELIO_11836
OG0002282	AMPFI_20323	HELIO_05112
OG0002283	AMPFI_12764	HELIO_08866
OG0002284	AMPFI_07483	HELIO_12726
OG0002285	AMPFI_17374	HELIO_01805
OG0002286	AMPFI_17604	HELIO_03879
OG0002287	AMPFI_19411	HELIO_11386
OG0002288	AMPFI_05968	HELIO_07429
OG0002289	AMPFI_18744	HELIO_03380
OG0002290	AMPFI_12582	HELIO_05683
OG0002290	AMPFI_21391	HELIO_03564
OG0002292	AMPFI_05908	HELIO_04485
OG0002293	AMPFI_05327	HELIO_02043
OG0002294	AMPFI_12144	HELIO_08497
OG0002295	AMPFI_19441, AMPFI_24151	HELIO_11445
OG0002309	AMPFI_26031	HELIO_04484
OG0002311	AMPFI_10146	HELIO_07215
OG0002313	AMPFI_24968	HELIO_05436
OG0002313	AMPFI_17229, AMPFI_17771, AMPFI_25556, AMPFI_20823, AMPFI_23214	HELIO_07070
OG0002314	AMPFI_21624, AMPFI_11048	HELIO_07749
OG0002315	AMPFI_23116	HELIO_01542
OG0002316	AMPFI_02237	HELIO_12382
OG0002317	AMPFI_23771	HELIO_02026
OG0002318	AMPFI_24462	HELIO_12246
OG0002319	AMPFI_08821	HELIO_07888
OG0002321	AMPFI_02703	HELIO_05182
OG0002322	AMPFI_21364	HELIO_08056
OG0002323	AMPFI_06107	HELIO_11101, HELIO_02178
OG0002324	AMPFI_20398	HELIO_10551
OG0002324	AMPFI_07212, AMPFI_08976	HELIO_09504
OG0002326	AMPFI_07885	HELIO_03775
OG0002327	AMPFI_07418	HELIO_05706
OG0002328	AMPFI_24776	HELIO_06299
OG0002329	AMPFI_09701	HELIO_07430
OG0002330	AMPFI_10581	HELIO_10560, HELIO_10559
OG0002331	AMPFI_19373, AMPFI_03306	HELIO_09275
OG0002332	AMPFI_17423	HELIO_10520
OG0002333	AMPFI_15177	HELIO_12064
OG0002334	AMPFI_18713	HELIO_09130
OG0002335	AMPFI_08485	HELIO_02492
OG0002336	AMPFI_17565	HELIO_11534
OG0002337	AMPFI_11283	HELIO_11545
OG0002338	AMPFI_11254	HELIO_03268, HELIO_03267
OG0002339	AMPFI_02702	HELIO_07743
OG0002339	AMPFI_14815	HELIO_10659
OG0002340	AMPFI_06594	HELIO_10066
OG0002341	AMPFI_11181	HELIO_10080
OG0002341	AMPFI_23909	HELIO_10079
OG0002342	AMPFI_18562	HELIO_12191
OG0002344	AMPFI_13957	HELIO_01896
OG0002345	AMPFI_01058, AMPFI_01059	HELIO_01008
OG0002346	AMPFI_04693	HELIO_09863
OG0002348	AMPFI_04385	HELIO_04598
OG0002349	AMPFI_06262	HELIO_05760
OG0002350	AMPFI_14981	HELIO_08874
OG0002351	AMPFI_24039	HELIO_04670, HELIO_06441
OG0002352	AMPFI_04346	HELIO_09892
OG0002353	AMPFI_09219	HELIO_05209
OG0002354	AMPFI_11902	HELIO_07745
OG0002355	AMPFI_11767	HELIO_07256
OG0002356	AMPFI_16602	HELIO_09006
OG0002358	AMPFI_00703	HELIO_03502
OG0002359	AMPFI_03938	HELIO_12405
OG0002359	AMPFI_10254	HELIO_06338
OG0002360	AMPFI_21407	HELIO_02623
OG0002361	AMPFI_10352	HELIO_05139
OG0002362	AMPFI_02961	HELIO_10755
OG0002364	AMPFI_23510, AMPFI_25302, AMPFI_01002, AMPFI_12128, AMPFI_12869	HELIO_07159
OG0002366	AMPFI_16566	HELIO_04920
OG0002367	AMPFI_06056	HELIO_09405
OG0002367	AMPFI_07894	HELIO_12396
OG0002368	AMPFI_01085, AMPFI_17796, AMPFI_18726	HELIO_02256
OG0002370	AMPFI_08335	HELIO_01318
OG0002371	AMPFI_06562	HELIO_03580
OG0002372	AMPFI_11300	HELIO_07747
OG0002374	AMPFI_05495	HELIO_00949
OG0002376	AMPFI_06717	HELIO_06701
OG0002377	AMPFI_08355	HELIO_10194
OG0002378	AMPFI_13507	HELIO_10608
OG0002379	AMPFI_05523	HELIO_12739, HELIO_12740
OG0002380	AMPFI_20726	HELIO_12576
OG0002395	AMPFI_12287	HELIO_10704
OG0002396	AMPFI_15085	HELIO_08126
OG0002396	AMPFI_01991	HELIO_08125
OG0002398	AMPFI_06652	HELIO_08517
OG0002399	AMPFI_19568	HELIO_04649, HELIO_01672
OG0002400	AMPFI_03091	HELIO_12288
OG0002401	AMPFI_24599	HELIO_05002
OG0002402	AMPFI_08689	HELIO_01596
OG0002404	AMPFI_08844	HELIO_10375
OG0002405	AMPFI_15804	HELIO_01367
OG0002406	AMPFI_17696	HELIO_01959
OG0002407	AMPFI_21084	HELIO_11688
OG0002408	AMPFI_07804	HELIO_08412
OG0002409	AMPFI_23640	HELIO_02015
OG0002410	AMPFI_14224	HELIO_00976, HELIO_04394
OG0002411	AMPFI_06324	HELIO_01331
OG0002412	AMPFI_04294, AMPFI_20575, AMPFI_02976	HELIO_10126
OG0002413	AMPFI_15339	HELIO_01474
OG0002413	AMPFI_18357	HELIO_06354
OG0002414	AMPFI_13659	HELIO_10381
OG0002415	AMPFI_02625	HELIO_12736
OG0002415	AMPFI_08209	HELIO_07942
OG0002416	AMPFI_20541	HELIO_08668
OG0002417	AMPFI_25102	HELIO_05896
OG0002417	AMPFI_17932	HELIO_06870
OG0002417	AMPFI_05044	HELIO_11911
OG0002418	AMPFI_18139	HELIO_11411
OG0002419	AMPFI_10140	HELIO_12342
OG0002419	AMPFI_22265	HELIO_02504
OG0002420	AMPFI_18939	HELIO_02397
OG0002421	AMPFI_14396	HELIO_06854
OG0002421	AMPFI_06900	HELIO_01261
OG0002422	AMPFI_25635	HELIO_01387
OG0002423	AMPFI_06730	HELIO_05748
OG0002424	AMPFI_08256	HELIO_12390, HELIO_12391
OG0002425	AMPFI_12545	HELIO_10208
OG0002425	AMPFI_12544	HELIO_05178
OG0002426	AMPFI_08039	HELIO_03335
OG0002427	AMPFI_19060	HELIO_05346
OG0002429	AMPFI_15368	HELIO_09815
OG0002430	AMPFI_21980, AMPFI_00856	HELIO_06287
OG0002432	AMPFI_00936	HELIO_03237, HELIO_03236
OG0002433	AMPFI_10800	HELIO_07051
OG0002434	AMPFI_22945	HELIO_08366, HELIO_08367
OG0002435	AMPFI_08110	HELIO_07591
OG0002436	AMPFI_15631	HELIO_02267
OG0002437	AMPFI_13223	HELIO_01793
OG0002438	AMPFI_13396	HELIO_08781
OG0002439	AMPFI_15683	HELIO_09848
OG0002440	AMPFI_23425, AMPFI_19997, AMPFI_15814, AMPFI_15542, AMPFI_05122	HELIO_04346
OG0002441	AMPFI_17008	HELIO_05799
OG0002442	AMPFI_12744	HELIO_07816
OG0002443	AMPFI_16326	HELIO_09645
OG0002444	AMPFI_09682	HELIO_04707
OG0002444	AMPFI_00405	HELIO_00336
OG0002445	AMPFI_12457	HELIO_07116
OG0002446	AMPFI_09464	HELIO_06057
OG0002447	AMPFI_14312	HELIO_03573
OG0002448	AMPFI_11264	HELIO_12221
OG0002449	AMPFI_02886	HELIO_02738
OG0002450	AMPFI_10376	HELIO_02893
OG0002451	AMPFI_06039	HELIO_05699
OG0002452	AMPFI_00226	HELIO_06131
OG0002453	AMPFI_24853	HELIO_12679
OG0002455	AMPFI_11005	HELIO_12435
OG0002457	AMPFI_04143, AMPFI_24624	HELIO_02625
OG0002459	AMPFI_13793, AMPFI_16159	HELIO_04024
OG0002461	AMPFI_20875	HELIO_00996
OG0002462	AMPFI_22721	HELIO_06661
OG0002476	AMPFI_07173	HELIO_03664
OG0002476	AMPFI_08958	HELIO_09312
OG0002477	AMPFI_23008	HELIO_00392
OG0002478	AMPFI_12689	HELIO_06129
OG0002479	AMPFI_22219	HELIO_03283
OG0002480	AMPFI_19532	HELIO_03257
OG0002481	AMPFI_05604	HELIO_10926
OG0002482	AMPFI_25495	HELIO_04097
OG0002484	AMPFI_23925, AMPFI_00818	HELIO_02445
OG0002486	AMPFI_16150	HELIO_03836
OG0002489	AMPFI_02560, AMPFI_19145	HELIO_10331
OG0002490	AMPFI_08236	HELIO_04381
OG0002491	AMPFI_23061	HELIO_01223
OG0002492	AMPFI_22488	HELIO_10487
OG0002493	AMPFI_15032	HELIO_11143
OG0002493	AMPFI_07615	HELIO_12294
OG0002494	AMPFI_13852	HELIO_01599, HELIO_01251
OG0002496	AMPFI_20602, AMPFI_24160	HELIO_09651
OG0002497	AMPFI_16261	HELIO_02505
OG0002500	AMPFI_06240	HELIO_06617
OG0002501	AMPFI_18052	HELIO_10161
OG0002503	AMPFI_11268	HELIO_07673
OG0002504	AMPFI_08151	HELIO_12556
OG0002505	AMPFI_22720	HELIO_10390
OG0002508	AMPFI_05337	HELIO_08309
OG0002509	AMPFI_10128	HELIO_05251
OG0002510	AMPFI_00498	HELIO_10856
OG0002511	AMPFI_24672	HELIO_01449
OG0002512	AMPFI_11186	HELIO_12554
OG0002513	AMPFI_21227	HELIO_06699
OG0002515	AMPFI_00168	HELIO_08379
OG0002516	AMPFI_07473	HELIO_09840
OG0002518	AMPFI_11837	HELIO_01975
OG0002519	AMPFI_19533	HELIO_07618
OG0002520	AMPFI_01651	HELIO_02172
OG0002521	AMPFI_21131	HELIO_08213
OG0002522	AMPFI_19526	HELIO_05649
OG0002523	AMPFI_02042	HELIO_02687
OG0002524	AMPFI_09575	HELIO_12158
OG0002525	AMPFI_01201	HELIO_12186
OG0002527	AMPFI_15362	HELIO_00703
OG0002528	AMPFI_11923	HELIO_06964
OG0002529	AMPFI_14115	HELIO_12199, HELIO_12198
OG0002530	AMPFI_06014	HELIO_02743
OG0002532	AMPFI_02544	HELIO_08702
OG0002533	AMPFI_11981	HELIO_10038
OG0002534	AMPFI_11146	HELIO_01862
OG0002535	AMPFI_13510	HELIO_03343, HELIO_08528
OG0002536	AMPFI_16187	HELIO_08893
OG0002537	AMPFI_17405	HELIO_11511
OG0002538	AMPFI_11062	HELIO_03917, HELIO_04421
OG0002540	AMPFI_00458	HELIO_02995
OG0002541	AMPFI_23877	HELIO_11453
OG0002542	AMPFI_14378	HELIO_12766
OG0002544	AMPFI_16443	HELIO_00808
OG0002545	AMPFI_06054	HELIO_00358
OG0002546	AMPFI_22892	HELIO_07572
OG0002547	AMPFI_04514	HELIO_00655
OG0002548	AMPFI_24571	HELIO_03411
OG0002549	AMPFI_04733	HELIO_08839
OG0002550	AMPFI_02477	HELIO_05190
OG0002551	AMPFI_24387, AMPFI_06545	HELIO_02799
OG0002552	AMPFI_06043	HELIO_01652
OG0002554	AMPFI_11463	HELIO_12527
OG0002555	AMPFI_05511	HELIO_03386
OG0002557	AMPFI_10804	HELIO_05219
OG0002558	AMPFI_18657	HELIO_07563
OG0002558	AMPFI_05153	HELIO_02493, HELIO_02494
OG0002559	AMPFI_09876	HELIO_00119
OG0002560	AMPFI_01503	HELIO_08535
OG0002561	AMPFI_16449, AMPFI_21135, AMPFI_22038	HELIO_11216
OG0002562	AMPFI_00756	HELIO_08903
OG0002564	AMPFI_07937	HELIO_03476
OG0002565	AMPFI_01084	HELIO_04197
OG0002566	AMPFI_20668, AMPFI_16864, AMPFI_03477	HELIO_07620
OG0002567	AMPFI_11979	HELIO_10477
OG0002569	AMPFI_25754, AMPFI_17829	HELIO_09801
OG0002571	AMPFI_00541	HELIO_02212
OG0002571	AMPFI_19638	HELIO_02214
OG0002573	AMPFI_04043	HELIO_01316
OG0002574	AMPFI_24042	HELIO_05197
OG0002587	AMPFI_05490	HELIO_02597
OG0002589	AMPFI_14738	HELIO_07397
OG0002589	AMPFI_04055	HELIO_07756
OG0002590	AMPFI_13771	HELIO_02709
OG0002591	AMPFI_22068	HELIO_12741
OG0002592	AMPFI_13088	HELIO_12783
OG0002593	AMPFI_21829	HELIO_07989
OG0002594	AMPFI_11935	HELIO_03260
OG0002595	AMPFI_10464	HELIO_08602
OG0002598	AMPFI_08969	HELIO_09306
OG0002599	AMPFI_20120	HELIO_01735
OG0002600	AMPFI_16466	HELIO_08436
OG0002601	AMPFI_11035, AMPFI_19350	HELIO_06938, HELIO_11513
OG0002602	AMPFI_11013	HELIO_11174, HELIO_02231
OG0002605	AMPFI_01082	HELIO_03379
OG0002605	AMPFI_21170	HELIO_03378
OG0002607	AMPFI_02055	HELIO_10572
OG0002607	AMPFI_11551	HELIO_08586
OG0002608	AMPFI_24780	HELIO_01546, HELIO_10204
OG0002609	AMPFI_25165	HELIO_09507
OG0002610	AMPFI_08555	HELIO_08229
OG0002611	AMPFI_20953	HELIO_08050
OG0002612	AMPFI_06772, AMPFI_07947	HELIO_06371
OG0002614	AMPFI_05665	HELIO_11695
OG0002615	AMPFI_07775	HELIO_06785
OG0002616	AMPFI_21328	HELIO_09918
OG0002617	AMPFI_20313	HELIO_10276
OG0002618	AMPFI_03389	HELIO_07943
OG0002619	AMPFI_15727	HELIO_00157
OG0002620	AMPFI_10749	HELIO_07883
OG0002621	AMPFI_04505	HELIO_07034, HELIO_01916
OG0002622	AMPFI_16548	HELIO_07864
OG0002623	AMPFI_10628	HELIO_04541
OG0002624	AMPFI_18223, AMPFI_25596, AMPFI_02917, AMPFI_16642	HELIO_03629
OG0002625	AMPFI_09503	HELIO_03241
OG0002628	AMPFI_14488	HELIO_10307
OG0002629	AMPFI_09457	HELIO_10222
OG0002629	AMPFI_24735	HELIO_11339
OG0002630	AMPFI_20715	HELIO_09231
OG0002631	AMPFI_25486	HELIO_07808, HELIO_05400, HELIO_04876
OG0002632	AMPFI_05806	HELIO_06737
OG0002633	AMPFI_16272	HELIO_02658
OG0002634	AMPFI_12684	HELIO_10302
OG0002635	AMPFI_23815	HELIO_11019
OG0002636	AMPFI_20833	HELIO_03936
OG0002637	AMPFI_07017	HELIO_09761
OG0002638	AMPFI_13211	HELIO_10591
OG0002639	AMPFI_14795	HELIO_00493
OG0002640	AMPFI_20150	HELIO_06175
OG0002642	AMPFI_08803	HELIO_07779
OG0002643	AMPFI_14666	HELIO_01593
OG0002645	AMPFI_05004	HELIO_01123
OG0002646	AMPFI_08812	HELIO_02697
OG0002647	AMPFI_11790	HELIO_12434, HELIO_09295, HELIO_00606
OG0002648	AMPFI_10201	HELIO_12756
OG0002649	AMPFI_23498	HELIO_09472
OG0002650	AMPFI_25965	HELIO_06956, HELIO_05526, HELIO_00937
OG0002651	AMPFI_05025	HELIO_07721
OG0002652	AMPFI_07946	HELIO_10370, HELIO_10369
OG0002653	AMPFI_25956	HELIO_03921
OG0002654	AMPFI_10190	HELIO_03154
OG0002655	AMPFI_06768	HELIO_10514
OG0002656	AMPFI_03906	HELIO_06530
OG0002657	AMPFI_24401	HELIO_10902
OG0002658	AMPFI_19684	HELIO_11920
OG0002658	AMPFI_09242	HELIO_11919
OG0002659	AMPFI_14143	HELIO_09615
OG0002660	AMPFI_19319	HELIO_03452
OG0002661	AMPFI_13522	HELIO_07731
OG0002662	AMPFI_14924	HELIO_07752
OG0002663	AMPFI_00147	HELIO_09556
OG0002664	AMPFI_16552	HELIO_03628
OG0002665	AMPFI_08155	HELIO_10240
OG0002666	AMPFI_08951, AMPFI_17898	HELIO_11096
OG0002667	AMPFI_18477	HELIO_08912
OG0002668	AMPFI_12794	HELIO_10383
OG0002670	AMPFI_12956	HELIO_03645
OG0002671	AMPFI_07359	HELIO_12149
OG0002672	AMPFI_05463	HELIO_03503
OG0002674	AMPFI_05896	HELIO_03809
OG0002675	AMPFI_17774	HELIO_11933
OG0002677	AMPFI_08799	HELIO_01468
OG0002679	AMPFI_05657	HELIO_05060
OG0002682	AMPFI_05616	HELIO_04795
OG0002683	AMPFI_05913	HELIO_02646
OG0002705	AMPFI_08510	HELIO_08111
OG0002706	AMPFI_02831	HELIO_10421
OG0002706	AMPFI_07417	HELIO_10422
OG0002707	AMPFI_21661	HELIO_02933, HELIO_02932
OG0002708	AMPFI_13987	HELIO_08992
OG0002709	AMPFI_21781, AMPFI_06987	HELIO_04074, HELIO_11863, HELIO_11862
OG0002710	AMPFI_17266	HELIO_04236
OG0002710	AMPFI_00640	HELIO_00829
OG0002712	AMPFI_19309, AMPFI_17857	HELIO_00615
OG0002713	AMPFI_19175, AMPFI_19998, AMPFI_23931	HELIO_06459
OG0002715	AMPFI_12353	HELIO_02942
OG0002716	AMPFI_21841	HELIO_08404, HELIO_08403
OG0002717	AMPFI_01161	HELIO_07984
OG0002718	AMPFI_12945	HELIO_05744
OG0002719	AMPFI_23944	HELIO_05462
OG0002722	AMPFI_12652	HELIO_03522
OG0002724	AMPFI_12636	HELIO_07212
OG0002724	AMPFI_25357	HELIO_09893
OG0002725	AMPFI_02685, AMPFI_18574, AMPFI_25264	HELIO_10488, HELIO_06489, HELIO_05556
OG0002726	AMPFI_01971	HELIO_03574
OG0002727	AMPFI_04922	HELIO_09226
OG0002729	AMPFI_01288	HELIO_02082
OG0002729	AMPFI_15438	HELIO_12148
OG0002730	AMPFI_02698	HELIO_11697
OG0002731	AMPFI_21207	HELIO_12043
OG0002732	AMPFI_02794	HELIO_10058
OG0002733	AMPFI_13343	HELIO_11570
OG0002734	AMPFI_23139	HELIO_08611
OG0002736	AMPFI_10674	HELIO_07077
OG0002739	AMPFI_21137	HELIO_02376, HELIO_11343
OG0002741	AMPFI_12640	HELIO_06518
OG0002743	AMPFI_20528	HELIO_06294, HELIO_10710, HELIO_12091
OG0002744	AMPFI_10831	HELIO_02644
OG0002745	AMPFI_03214	HELIO_03178
OG0002746	AMPFI_06320	HELIO_04608
OG0002747	AMPFI_02189	HELIO_03630
OG0002748	AMPFI_06860	HELIO_08606
OG0002749	AMPFI_16192	HELIO_01827
OG0002750	AMPFI_03631	HELIO_10272
OG0002751	AMPFI_25256	HELIO_10297
OG0002752	AMPFI_05334	HELIO_06786
OG0002753	AMPFI_23417	HELIO_11375
OG0002754	AMPFI_17705	HELIO_06967
OG0002755	AMPFI_12496, AMPFI_21085	HELIO_12204
OG0002756	AMPFI_23739	HELIO_12369
OG0002756	AMPFI_12587	HELIO_08256
OG0002757	AMPFI_21337	HELIO_06335
OG0002758	AMPFI_21608	HELIO_09772, HELIO_09771
OG0002760	AMPFI_07524	HELIO_01910
OG0002760	AMPFI_18680	HELIO_05414
OG0002761	AMPFI_20467	HELIO_01533
OG0002762	AMPFI_07153	HELIO_08113
OG0002764	AMPFI_02962	HELIO_10952
OG0002765	AMPFI_23588	HELIO_11601
OG0002766	AMPFI_07357	HELIO_03644
OG0002767	AMPFI_06871	HELIO_09009, HELIO_09010
OG0002768	AMPFI_13374	HELIO_07083
OG0002769	AMPFI_22349	HELIO_11564
OG0002771	AMPFI_13195	HELIO_10086
OG0002772	AMPFI_05332	HELIO_06808
OG0002773	AMPFI_13423	HELIO_10713
OG0002774	AMPFI_13370	HELIO_01198
OG0002778	AMPFI_07383	HELIO_02784
OG0002779	AMPFI_00600	HELIO_10351
OG0002779	AMPFI_15169	HELIO_06589
OG0002780	AMPFI_15995	HELIO_04586, HELIO_08537
OG0002781	AMPFI_24323	HELIO_08220
OG0002782	AMPFI_15604	HELIO_06824
OG0002783	AMPFI_10592	HELIO_02580
OG0002785	AMPFI_09225	HELIO_00607
OG0002786	AMPFI_10570	HELIO_10543
OG0002787	AMPFI_17072	HELIO_10790
OG0002788	AMPFI_10049	HELIO_09264
OG0002789	AMPFI_17023	HELIO_06840
OG0002790	AMPFI_20060	HELIO_09329
OG0002791	AMPFI_10851	HELIO_10334
OG0002792	AMPFI_06948	HELIO_07798
OG0002793	AMPFI_15096	HELIO_09119
OG0002794	AMPFI_10094	HELIO_12027
OG0002795	AMPFI_11879	HELIO_07478
OG0002799	AMPFI_18480	HELIO_09828
OG0002811	AMPFI_24552	HELIO_03579
OG0002812	AMPFI_07144	HELIO_10064
OG0002813	AMPFI_02852	HELIO_08280
OG0002814	AMPFI_14721	HELIO_09045
OG0002815	AMPFI_11656	HELIO_01963
OG0002816	AMPFI_11963	HELIO_05443
OG0002817	AMPFI_09538	HELIO_12282
OG0002818	AMPFI_12743	HELIO_00501
OG0002822	AMPFI_06239	HELIO_10906
OG0002824	AMPFI_07617	HELIO_02922
OG0002825	AMPFI_16668, AMPFI_07767	HELIO_02820
OG0002827	AMPFI_12807	HELIO_03783, HELIO_03782
OG0002830	AMPFI_02825	HELIO_00772
OG0002831	AMPFI_07272	HELIO_03570
OG0002833	AMPFI_18453	HELIO_07158
OG0002835	AMPFI_09569	HELIO_03801
OG0002836	AMPFI_22190	HELIO_02181
OG0002837	AMPFI_19230	HELIO_03273
OG0002838	AMPFI_01922	HELIO_12357
OG0002838	AMPFI_15899	HELIO_03981
OG0002839	AMPFI_07109, AMPFI_07149	HELIO_09494
OG0002840	AMPFI_04988	HELIO_02541
OG0002841	AMPFI_07580	HELIO_01372
OG0002841	AMPFI_19028	HELIO_01187
OG0002842	AMPFI_12776	HELIO_01615
OG0002844	AMPFI_16951	HELIO_07105
OG0002845	AMPFI_21727	HELIO_07056
OG0002846	AMPFI_12975	HELIO_04327
OG0002846	AMPFI_18908	HELIO_02569, HELIO_11733
OG0002847	AMPFI_22348	HELIO_10413
OG0002848	AMPFI_19569	HELIO_11321
OG0002849	AMPFI_00403	HELIO_11130
OG0002850	AMPFI_05872	HELIO_03435
OG0002851	AMPFI_20208	HELIO_03346
OG0002852	AMPFI_18805	HELIO_04497, HELIO_11369
OG0002853	AMPFI_14463	HELIO_05005
OG0002855	AMPFI_00298	HELIO_10282
OG0002856	AMPFI_07252	HELIO_10898
OG0002857	AMPFI_25162	HELIO_12203
OG0002858	AMPFI_10012	HELIO_00884
OG0002859	AMPFI_16742, AMPFI_02967, AMPFI_01122	HELIO_11875
OG0002860	AMPFI_02972	HELIO_08136
OG0002861	AMPFI_07587	HELIO_05037
OG0002862	AMPFI_18715	HELIO_11426
OG0002863	AMPFI_25849	HELIO_03701
OG0002864	AMPFI_09894	HELIO_02101
OG0002865	AMPFI_14864, AMPFI_11679	HELIO_03638
OG0002866	AMPFI_10220	HELIO_03845
OG0002868	AMPFI_07069	HELIO_12255
OG0002869	AMPFI_14713	HELIO_11974
OG0002870	AMPFI_12342	HELIO_09163
OG0002871	AMPFI_25093	HELIO_11119
OG0002872	AMPFI_02793	HELIO_04708
OG0002873	AMPFI_00955	HELIO_11478
OG0002874	AMPFI_15785	HELIO_11635
OG0002875	AMPFI_14586	HELIO_09561, HELIO_09560
OG0002876	AMPFI_10499	HELIO_11883
OG0002878	AMPFI_25829	HELIO_11931
OG0002879	AMPFI_07703	HELIO_01749
OG0002880	AMPFI_25969	HELIO_03787, HELIO_10357
OG0002881	AMPFI_02348	HELIO_07235
OG0002882	AMPFI_26074	HELIO_01734
OG0002883	AMPFI_17094	HELIO_09189
OG0002885	AMPFI_12876	HELIO_00965
OG0002886	AMPFI_23156	HELIO_09451
OG0002887	AMPFI_00133	HELIO_05277
OG0002889	AMPFI_06058	HELIO_01528
OG0002891	AMPFI_04475	HELIO_09925
OG0002892	AMPFI_07057	HELIO_10616
OG0002894	AMPFI_06382	HELIO_09144
OG0002895	AMPFI_06498	HELIO_08387
OG0002896	AMPFI_16510	HELIO_10510
OG0002897	AMPFI_09968	HELIO_04251
OG0002898	AMPFI_09550	HELIO_01203
OG0002899	AMPFI_14669	HELIO_09658
OG0002900	AMPFI_20780	HELIO_10716
OG0002901	AMPFI_08252	HELIO_06442, HELIO_05571, HELIO_10057, HELIO_10056
OG0002902	AMPFI_12583	HELIO_03973
OG0002902	AMPFI_00827	HELIO_08255
OG0002904	AMPFI_09248	HELIO_08037
OG0002905	AMPFI_08369	HELIO_02894
OG0002907	AMPFI_19275	HELIO_08086
OG0002908	AMPFI_07872	HELIO_12076
OG0002908	AMPFI_24733	HELIO_06861
OG0002909	AMPFI_05496	HELIO_11442
OG0002910	AMPFI_08873	HELIO_10397
OG0002910	AMPFI_10619	HELIO_10398, HELIO_05618
OG0002911	AMPFI_10616	HELIO_11560
OG0002912	AMPFI_11212	HELIO_10722
OG0002913	AMPFI_19285	HELIO_08382
OG0002914	AMPFI_12000	HELIO_04503, HELIO_09465
OG0002915	AMPFI_13472	HELIO_03014
OG0002916	AMPFI_06848	HELIO_01260
OG0002917	AMPFI_14499	HELIO_11831, HELIO_12269
OG0002919	AMPFI_02349	HELIO_03152
OG0002921	AMPFI_10790, AMPFI_19297	HELIO_00633
OG0002922	AMPFI_12284	HELIO_01371
OG0002923	AMPFI_15546	HELIO_01291
OG0002924	AMPFI_17370	HELIO_03669
OG0002925	AMPFI_19388	HELIO_07013
OG0002926	AMPFI_22948	HELIO_11215
OG0002927	AMPFI_24232	HELIO_04118, HELIO_11389
OG0002944	AMPFI_19187	HELIO_03982
OG0002947	AMPFI_12962	HELIO_05476, HELIO_00496
OG0002949	AMPFI_13293, AMPFI_13294	HELIO_00481
OG0002953	AMPFI_18432	HELIO_00856
OG0002954	AMPFI_05502	HELIO_11852
OG0002955	AMPFI_14821	HELIO_02054
OG0002956	AMPFI_08178	HELIO_00517
OG0002957	AMPFI_00571	HELIO_01334
OG0002959	AMPFI_18590	HELIO_11816
OG0002960	AMPFI_17548	HELIO_12408
OG0002961	AMPFI_15797, AMPFI_04166, AMPFI_16664	HELIO_07714
OG0002962	AMPFI_14869	HELIO_09203
OG0002963	AMPFI_21380	HELIO_06246, HELIO_06914
OG0002964	AMPFI_14124	HELIO_09474
OG0002965	AMPFI_07076	HELIO_08080
OG0002966	AMPFI_08237	HELIO_01639
OG0002967	AMPFI_11661	HELIO_01640
OG0002971	AMPFI_07105	HELIO_04028
OG0002973	AMPFI_13787	HELIO_02856
OG0002974	AMPFI_12501	HELIO_04772
OG0002975	AMPFI_18975	HELIO_09462, HELIO_09461
OG0002976	AMPFI_15200	HELIO_01861
OG0002977	AMPFI_22891	HELIO_08539
OG0002978	AMPFI_11885	HELIO_02937
OG0002980	AMPFI_14492	HELIO_07246
OG0002981	AMPFI_19892	HELIO_06184
OG0002982	AMPFI_02827	HELIO_12635
OG0002983	AMPFI_14269	HELIO_04868
OG0002984	AMPFI_07036	HELIO_11946
OG0002985	AMPFI_17949	HELIO_08571
OG0002986	AMPFI_17447	HELIO_08236, HELIO_08239
OG0002987	AMPFI_13529	HELIO_07528
OG0002988	AMPFI_12185	HELIO_02811
OG0002989	AMPFI_07541	HELIO_04721
OG0002990	AMPFI_16222, AMPFI_17712	HELIO_01354
OG0002992	AMPFI_21162	HELIO_10682
OG0002994	AMPFI_13126	HELIO_12644
OG0002994	AMPFI_24153	HELIO_02869
OG0002995	AMPFI_11906	HELIO_09397, HELIO_05003
OG0002996	AMPFI_00900	HELIO_00425
OG0002996	AMPFI_13849, AMPFI_00901	HELIO_07247
OG0002997	AMPFI_05692	HELIO_11017
OG0002998	AMPFI_15937	HELIO_07110
OG0003001	AMPFI_06603	HELIO_11460
OG0003002	AMPFI_16659	HELIO_11172
OG0003003	AMPFI_06580	HELIO_10806
OG0003004	AMPFI_06638	HELIO_11259
OG0003005	AMPFI_25494	HELIO_03271
OG0003006	AMPFI_24175	HELIO_11696
OG0003008	AMPFI_17468	HELIO_02553
OG0003009	AMPFI_16716, AMPFI_01436	HELIO_11951, HELIO_11952
OG0003010	AMPFI_05162	HELIO_03406
OG0003011	AMPFI_24907	HELIO_05238
OG0003012	AMPFI_19750	HELIO_05186
OG0003013	AMPFI_21222	HELIO_10687
OG0003014	AMPFI_03270	HELIO_11145
OG0003016	AMPFI_01985, AMPFI_21862	HELIO_02017
OG0003017	AMPFI_05503, AMPFI_14328	HELIO_02953
OG0003018	AMPFI_00574	HELIO_09293
OG0003019	AMPFI_02968	HELIO_02704
OG0003020	AMPFI_24069	HELIO_06305
OG0003021	AMPFI_15897	HELIO_03676
OG0003021	AMPFI_00094	HELIO_03675
OG0003022	AMPFI_05254	HELIO_09487
