Orthogroup	AMPFI_ok	PFLAV
OG0000778	AMPFI_04331, AMPFI_25999, AMPFI_02206	TCONS_00050643.p1
OG0000779	AMPFI_25294	TCONS_00015355.p1
OG0000779	AMPFI_06428	TCONS_00016604.p1
OG0000780	AMPFI_20584, AMPFI_00595	TCONS_00009656.p1
OG0000780	AMPFI_15119	TCONS_00031946.p1, TCONS_00031922.p1
OG0000780	AMPFI_08729	TCONS_00052657.p1
OG0000781	AMPFI_21666	TCONS_00014005.p1
OG0000782	AMPFI_18834	TCONS_00028725.p1
OG0000783	AMPFI_07574, AMPFI_24464, AMPFI_14340	TCONS_00004571.p1
OG0000787	AMPFI_10777	TCONS_00030413.p1
OG0000788	AMPFI_01375	TCONS_00037097.p1
OG0000788	AMPFI_02278	TCONS_00028163.p1
OG0000789	AMPFI_20916	TCONS_00023771.p1, TCONS_00023878.p1, TCONS_00023880.p1, TCONS_00025255.p1, TCONS_00025257.p1, TCONS_00025259.p1
OG0000790	AMPFI_11863	TCONS_00053592.p1, TCONS_00053507.p1, TCONS_00033663.p1
OG0000792	AMPFI_00047	TCONS_00004019.p1
OG0000792	AMPFI_19531	TCONS_00006053.p1, TCONS_00006055.p1
OG0000793	AMPFI_07155	TCONS_00027936.p1
OG0000794	AMPFI_12203	TCONS_00016640.p1
OG0000797	AMPFI_16398, AMPFI_18685	TCONS_00030801.p1
OG0000798	AMPFI_15670	TCONS_00044179.p1
OG0000798	AMPFI_16263	TCONS_00044180.p1
OG0000800	AMPFI_10431	TCONS_00026387.p1
OG0000801	AMPFI_08868, AMPFI_16292, AMPFI_02422	TCONS_00020737.p1
OG0000803	AMPFI_03930, AMPFI_11891	TCONS_00025515.p1
OG0000808	AMPFI_13372	TCONS_00024153.p1
OG0000808	AMPFI_12115, AMPFI_23891, AMPFI_22645	TCONS_00036245.p1, TCONS_00013662.p1, TCONS_00033199.p1, TCONS_00038931.p1, TCONS_00032962.p1, TCONS_00053512.p1, TCONS_00006975.p1
OG0000808	AMPFI_20367, AMPFI_13041	TCONS_00004584.p3
OG0000808	AMPFI_20623, AMPFI_16745, AMPFI_20557	TCONS_00056232.p1
OG0000809	AMPFI_12034	TCONS_00053785.p1
OG0000810	AMPFI_19205	TCONS_00052958.p1
OG0000810	AMPFI_00375	TCONS_00054964.p1
OG0000811	AMPFI_15862, AMPFI_12390, AMPFI_16220	TCONS_00011341.p1, TCONS_00011343.p1, TCONS_00011340.p1, TCONS_00011342.p1, TCONS_00011347.p1, TCONS_00011338.p1, TCONS_00011344.p1, TCONS_00009971.p1, TCONS_00011345.p1, TCONS_00011339.p1
OG0000812	AMPFI_02361, AMPFI_20458, AMPFI_02507, AMPFI_04933, AMPFI_23277, AMPFI_24549, AMPFI_22352	TCONS_00003348.p1, TCONS_00023720.p1, TCONS_00003728.p1, TCONS_00037142.p1
OG0000812	AMPFI_04199, AMPFI_20836, AMPFI_04618	TCONS_00016121.p2, TCONS_00026040.p1, TCONS_00029853.p1, TCONS_00004561.p1, TCONS_00033747.p1, TCONS_00002817.p1, TCONS_00003729.p1, TCONS_00024513.p1, TCONS_00004506.p1, TCONS_00038838.p1, TCONS_00024581.p1, TCONS_00040015.p1, TCONS_00043191.p1, TCONS_00053717.p1, TCONS_00035920.p1, TCONS_00024241.p1, TCONS_00020941.p1, TCONS_00039648.p1, TCONS_00038251.p1, TCONS_00043192.p1, TCONS_00007913.p1, TCONS_00050956.p1, TCONS_00044518.p1, TCONS_00036310.p1, TCONS_00005468.p1
OG0000813	AMPFI_16225, AMPFI_15330	TCONS_00031270.p1
OG0000814	AMPFI_05882	TCONS_00016541.p1
OG0000814	AMPFI_13728	TCONS_00050568.p1
OG0000815	AMPFI_21474	TCONS_00026072.p1
OG0000816	AMPFI_22154	TCONS_00010999.p1
OG0000816	AMPFI_03013	TCONS_00030912.p1
OG0000817	AMPFI_08254	TCONS_00019272.p1
OG0000817	AMPFI_07996	TCONS_00030970.p1
OG0000817	AMPFI_11242	TCONS_00056615.p1
OG0000818	AMPFI_12285	TCONS_00012579.p1
OG0000819	AMPFI_15610	TCONS_00006186.p1
OG0000820	AMPFI_22913	TCONS_00054905.p1
OG0000821	AMPFI_22831	TCONS_00031656.p1, TCONS_00032801.p1, TCONS_00037682.p1
OG0000822	AMPFI_10298	TCONS_00037841.p1
OG0000822	AMPFI_09638	TCONS_00023648.p1
OG0000824	AMPFI_10634	TCONS_00020720.p1, TCONS_00019654.p1, TCONS_00021735.p1
OG0000825	AMPFI_21560, AMPFI_22215	TCONS_00041619.p1
OG0000825	AMPFI_04519	TCONS_00025760.p1, TCONS_00025798.p1
OG0000828	AMPFI_06751	TCONS_00020647.p1
OG0000828	AMPFI_18122	TCONS_00004770.p1
OG0000829	AMPFI_15788	TCONS_00026046.p1
OG0000830	AMPFI_02429	TCONS_00021159.p2, TCONS_00021914.p1, TCONS_00021913.p1, TCONS_00002201.p3, TCONS_00002203.p1, TCONS_00002204.p1, TCONS_00001039.p1, TCONS_00020885.p1, TCONS_00020893.p1, TCONS_00020892.p1, TCONS_00027196.p1, TCONS_00020891.p1
OG0000830	AMPFI_17584	TCONS_00054365.p1, TCONS_00050762.p1
OG0000831	AMPFI_23384	TCONS_00052849.p1, TCONS_00053225.p1, TCONS_00054130.p1, TCONS_00054168.p1, TCONS_00053079.p1, TCONS_00053037.p1
OG0000833	AMPFI_07344	TCONS_00054301.p1
OG0000834	AMPFI_19170	TCONS_00002892.p1
OG0000836	AMPFI_08670	TCONS_00019427.p1
OG0000836	AMPFI_06708	TCONS_00019172.p1
OG0000837	AMPFI_23242	TCONS_00017392.p1
OG0000838	AMPFI_11876	TCONS_00023335.p1, TCONS_00023205.p1, TCONS_00023334.p1, TCONS_00023204.p1
OG0000838	AMPFI_05267, AMPFI_25449	TCONS_00024752.p1, TCONS_00024664.p1
OG0000841	AMPFI_11477	TCONS_00009390.p1
OG0000842	AMPFI_11234	TCONS_00019047.p1
OG0000844	AMPFI_00178	TCONS_00051992.p1
OG0000845	AMPFI_11196, AMPFI_00625, AMPFI_13241, AMPFI_15602	TCONS_00001245.p1, TCONS_00000121.p1
OG0000845	AMPFI_11310	TCONS_00000645.p1
OG0000846	AMPFI_11421, AMPFI_18627	TCONS_00016877.p1, TCONS_00043625.p1, TCONS_00043651.p1
OG0000846	AMPFI_01481, AMPFI_09201, AMPFI_09631, AMPFI_19752	TCONS_00036888.p1
OG0000846	AMPFI_04320	TCONS_00038032.p1
OG0000847	AMPFI_13534	TCONS_00006742.p1
OG0000847	AMPFI_06619	TCONS_00006142.p1, TCONS_00006162.p1
OG0000848	AMPFI_13198	TCONS_00042417.p1
OG0000848	AMPFI_00046	TCONS_00020362.p1
OG0000849	AMPFI_24685	TCONS_00039977.p1
OG0000850	AMPFI_19396	TCONS_00052504.p1
OG0000850	AMPFI_03228	TCONS_00027096.p1
OG0000851	AMPFI_16121	TCONS_00044107.p1
OG0000852	AMPFI_08444	TCONS_00029058.p1
OG0000852	AMPFI_13668	TCONS_00008486.p1
OG0000853	AMPFI_25610, AMPFI_22873	TCONS_00057113.p1
OG0000853	AMPFI_09221	TCONS_00057115.p1
OG0000855	AMPFI_17874, AMPFI_17347	TCONS_00005293.p1
OG0000857	AMPFI_00242	TCONS_00038040.p1
OG0000858	AMPFI_05099	TCONS_00048629.p1
OG0000858	AMPFI_11878	TCONS_00035617.p1, TCONS_00035720.p1
OG0000859	AMPFI_22052	TCONS_00028631.p1
OG0000860	AMPFI_05098	TCONS_00014657.p1
OG0000861	AMPFI_12513	TCONS_00025979.p1
OG0000861	AMPFI_12008	TCONS_00033173.p1
OG0000861	AMPFI_16728	TCONS_00025978.p1
OG0000867	AMPFI_00144, AMPFI_11211, AMPFI_06396, AMPFI_22076, AMPFI_26051, AMPFI_13589, AMPFI_02463, AMPFI_17713, AMPFI_24739, AMPFI_20834, AMPFI_20835, AMPFI_16847, AMPFI_14483	TCONS_00027005.p1, TCONS_00027464.p1
OG0000868	AMPFI_07891	TCONS_00011478.p1
OG0000869	AMPFI_09269	TCONS_00050047.p1
OG0000869	AMPFI_05422	TCONS_00053553.p1
OG0000870	AMPFI_04018, AMPFI_20968, AMPFI_09731, AMPFI_24424	TCONS_00040301.p1
OG0000870	AMPFI_12552	TCONS_00009928.p1
OG0000870	AMPFI_12941	TCONS_00013310.p1, TCONS_00013309.p1
OG0000871	AMPFI_06057	TCONS_00001861.p1, TCONS_00000505.p1, TCONS_00000506.p1, TCONS_00000507.p1, TCONS_00000499.p1, TCONS_00000504.p1
OG0000871	AMPFI_13424	TCONS_00026834.p1
OG0000872	AMPFI_14533	TCONS_00037055.p1, TCONS_00037051.p1, TCONS_00037037.p1
OG0000873	AMPFI_00271	TCONS_00029754.p1
OG0000874	AMPFI_04290, AMPFI_17002	TCONS_00042677.p1
OG0000874	AMPFI_15252	TCONS_00007186.p1
OG0000875	AMPFI_16915	TCONS_00053761.p1
OG0000875	AMPFI_14018	TCONS_00056388.p1, TCONS_00041427.p1
OG0000876	AMPFI_21327	TCONS_00004348.p1
OG0000878	AMPFI_24863	TCONS_00036230.p1
OG0000878	AMPFI_22261	TCONS_00036231.p1
OG0000878	AMPFI_21072	TCONS_00003745.p1
OG0000879	AMPFI_24002	TCONS_00022585.p1
OG0000879	AMPFI_08219	TCONS_00056397.p1
OG0000880	AMPFI_09014	TCONS_00049616.p1
OG0000881	AMPFI_02071	TCONS_00015965.p1
OG0000881	AMPFI_13230	TCONS_00006707.p1
OG0000882	AMPFI_23821	TCONS_00044892.p1
OG0000883	AMPFI_03120	TCONS_00006480.p1, TCONS_00006477.p1, TCONS_00006482.p1, TCONS_00009149.p1, TCONS_00009148.p1, TCONS_00057068.p1, TCONS_00023480.p1, TCONS_00023446.p1, TCONS_00041367.p1, TCONS_00041350.p1, TCONS_00045389.p1, TCONS_00045390.p1
OG0000884	AMPFI_25040	TCONS_00046492.p1
OG0000887	AMPFI_07646	TCONS_00055887.p1
OG0000888	AMPFI_15204	TCONS_00029758.p1
OG0000888	AMPFI_11657	TCONS_00030186.p1
OG0000889	AMPFI_16359, AMPFI_08502	TCONS_00010936.p1
OG0000890	AMPFI_12476	TCONS_00002382.p1
OG0000890	AMPFI_03240	TCONS_00002374.p1, TCONS_00002381.p1
OG0000894	AMPFI_03215, AMPFI_21192	TCONS_00042942.p1
OG0000896	AMPFI_18659	TCONS_00012437.p1, TCONS_00012438.p1
OG0000896	AMPFI_22491, AMPFI_12466, AMPFI_26067	TCONS_00023440.p1, TCONS_00023471.p1, TCONS_00023178.p1, TCONS_00003493.p1
OG0000897	AMPFI_24854	TCONS_00047825.p1, TCONS_00047836.p1
OG0000898	AMPFI_22530	TCONS_00053144.p1, TCONS_00053143.p1
OG0000899	AMPFI_10006	TCONS_00041663.p1
OG0000903	AMPFI_11298	TCONS_00001459.p1
OG0000903	AMPFI_05749	TCONS_00015429.p1
OG0000903	AMPFI_23749	TCONS_00042194.p1, TCONS_00005392.p1, TCONS_00054187.p1
OG0000903	AMPFI_05965, AMPFI_06557, AMPFI_24755, AMPFI_03339	TCONS_00049957.p1
OG0000905	AMPFI_23249, AMPFI_23770, AMPFI_06111	TCONS_00037595.p1, TCONS_00036217.p1, TCONS_00037367.p1
OG0000906	AMPFI_18970	TCONS_00003432.p1, TCONS_00003428.p1
OG0000906	AMPFI_06795	TCONS_00002829.p2, TCONS_00004398.p1
OG0000907	AMPFI_11759	TCONS_00053291.p1
OG0000908	AMPFI_08188	TCONS_00027161.p1
OG0000909	AMPFI_09222	TCONS_00001186.p1, TCONS_00001174.p1
OG0000910	AMPFI_03413	TCONS_00046470.p1
OG0000910	AMPFI_20186	TCONS_00005835.p1, TCONS_00035843.p1, TCONS_00031095.p1, TCONS_00053071.p1, TCONS_00008351.p1, TCONS_00032460.p1
OG0000911	AMPFI_10644	TCONS_00020167.p1
OG0000912	AMPFI_26077	TCONS_00027823.p1
OG0000913	AMPFI_01293, AMPFI_01711	TCONS_00044188.p1
OG0000914	AMPFI_07132	TCONS_00048628.p1
OG0000921	AMPFI_16444	TCONS_00016117.p1
OG0000922	AMPFI_10539	TCONS_00025538.p1
OG0000922	AMPFI_23782	TCONS_00044551.p1, TCONS_00023157.p1
OG0000922	AMPFI_17904	TCONS_00023163.p1
OG0000923	AMPFI_00235	TCONS_00003414.p1, TCONS_00004381.p1
OG0000923	AMPFI_01629, AMPFI_22060	TCONS_00003133.p1
OG0000924	AMPFI_07333	TCONS_00048998.p1
OG0000924	AMPFI_03653	TCONS_00043269.p1
OG0000924	AMPFI_22610	TCONS_00040139.p1
OG0000924	AMPFI_03778	TCONS_00041904.p1
OG0000925	AMPFI_22605	TCONS_00054170.p1, TCONS_00054133.p1
OG0000925	AMPFI_08869	TCONS_00021772.p1
OG0000926	AMPFI_15815	TCONS_00034542.p1
OG0000926	AMPFI_13201, AMPFI_07848, AMPFI_10043	TCONS_00007435.p1
OG0000928	AMPFI_06367	TCONS_00028224.p1
OG0000929	AMPFI_23849	TCONS_00001479.p1
OG0000930	AMPFI_12409	TCONS_00015974.p1, TCONS_00036438.p1, TCONS_00015973.p1, TCONS_00004383.p1, TCONS_00003410.p1
OG0000932	AMPFI_10461	TCONS_00006235.p1
OG0000933	AMPFI_11078	TCONS_00010516.p1
OG0000934	AMPFI_09923	TCONS_00001864.p1
OG0000934	AMPFI_21983	TCONS_00025359.p1
OG0000935	AMPFI_08255	TCONS_00054852.p1
OG0000937	AMPFI_17437	TCONS_00003169.p1, TCONS_00039611.p1
OG0000938	AMPFI_17641, AMPFI_09760, AMPFI_06535	TCONS_00044853.p1, TCONS_00011822.p1, TCONS_00011821.p1, TCONS_00044846.p1
OG0000939	AMPFI_04004	TCONS_00003278.p1, TCONS_00003151.p1
OG0000939	AMPFI_23383	TCONS_00049469.p1, TCONS_00051297.p1, TCONS_00002123.p1, TCONS_00026857.p1, TCONS_00043666.p1
OG0000942	AMPFI_19914	TCONS_00030721.p1, TCONS_00029889.p1, TCONS_00038073.p1, TCONS_00009551.p1, TCONS_00015628.p1, TCONS_00050662.p1, TCONS_00031719.p1, TCONS_00047588.p1, TCONS_00038951.p1
OG0000942	AMPFI_23001	TCONS_00018705.p1
OG0000943	AMPFI_25624	TCONS_00030041.p1
OG0000943	AMPFI_01279	TCONS_00006489.p1
OG0000944	AMPFI_08499	TCONS_00043975.p1
OG0000945	AMPFI_11479	TCONS_00009344.p1, TCONS_00009343.p1
OG0000947	AMPFI_04579	TCONS_00031600.p1
OG0000947	AMPFI_02830	TCONS_00019583.p1
OG0000949	AMPFI_05269	TCONS_00001325.p1, TCONS_00001326.p1, TCONS_00001327.p1, TCONS_00001324.p1
OG0000950	AMPFI_02751	TCONS_00006646.p1, TCONS_00006622.p1
OG0000951	AMPFI_02878	TCONS_00027921.p1
OG0000951	AMPFI_14404	TCONS_00002049.p1
OG0000952	AMPFI_07302	TCONS_00041898.p1
OG0000952	AMPFI_04586	TCONS_00043258.p1
OG0000953	AMPFI_04696	TCONS_00051855.p1, TCONS_00051944.p1
OG0000954	AMPFI_20580, AMPFI_25977	TCONS_00055769.p1
OG0000954	AMPFI_05682	TCONS_00014081.p1
OG0000955	AMPFI_06758	TCONS_00054603.p1
OG0000955	AMPFI_14591	TCONS_00029823.p1
OG0000955	AMPFI_06876	TCONS_00043151.p1
OG0000956	AMPFI_15630	TCONS_00034930.p1
OG0000957	AMPFI_23600	TCONS_00029595.p1
OG0000958	AMPFI_15070	TCONS_00045049.p1
OG0000960	AMPFI_10077	TCONS_00009329.p1
OG0000963	AMPFI_18238	TCONS_00053983.p1
OG0000963	AMPFI_05536	TCONS_00054330.p1
OG0000964	AMPFI_17923, AMPFI_15487, AMPFI_19681	TCONS_00037502.p1, TCONS_00037503.p1, TCONS_00037501.p1, TCONS_00049206.p1, TCONS_00014950.p1
OG0000965	AMPFI_19565, AMPFI_15550	TCONS_00030366.p1, TCONS_00031078.p1
OG0000965	AMPFI_04099	TCONS_00007578.p1
OG0000966	AMPFI_13605	TCONS_00006557.p1
OG0000967	AMPFI_25346, AMPFI_07326	TCONS_00031424.p1
OG0000969	AMPFI_25200	TCONS_00057265.p1
OG0000970	AMPFI_08215	TCONS_00005399.p1, TCONS_00006818.p1
OG0000971	AMPFI_07009	TCONS_00054204.p1
OG0000972	AMPFI_02188	TCONS_00006434.p1
OG0000972	AMPFI_09775	TCONS_00030051.p1
OG0000973	AMPFI_24074	TCONS_00022530.p1, TCONS_00021396.p1
OG0000973	AMPFI_12954	TCONS_00014962.p1, TCONS_00014960.p1
OG0000974	AMPFI_12784, AMPFI_24248, AMPFI_16221	TCONS_00041730.p1
OG0000976	AMPFI_18379	TCONS_00027250.p1
OG0000977	AMPFI_07484	TCONS_00007023.p1
OG0000977	AMPFI_15809	TCONS_00019704.p1
OG0000977	AMPFI_03209	TCONS_00056465.p1, TCONS_00055290.p1
OG0000978	AMPFI_21210	TCONS_00008298.p1
OG0000979	AMPFI_09075, AMPFI_12493, AMPFI_01617	TCONS_00033258.p1, TCONS_00033257.p1, TCONS_00033260.p1
OG0000979	AMPFI_11199, AMPFI_19528	TCONS_00055872.p1, TCONS_00055873.p1
OG0000980	AMPFI_16246	TCONS_00006471.p1, TCONS_00005288.p1
OG0000981	AMPFI_23802, AMPFI_18811, AMPFI_05565	TCONS_00057045.p1, TCONS_00057060.p1
OG0000981	AMPFI_03663	TCONS_00028542.p1
OG0000982	AMPFI_14398	TCONS_00019685.p1
OG0000983	AMPFI_16960, AMPFI_07554, AMPFI_02021, AMPFI_17167, AMPFI_06757, AMPFI_00943	TCONS_00019847.p1, TCONS_00012185.p1, TCONS_00025612.p1
OG0000984	AMPFI_10960	TCONS_00029130.p1, TCONS_00029125.p1
OG0000984	AMPFI_15775	TCONS_00055833.p1
OG0000985	AMPFI_12470	TCONS_00031086.p1
OG0000987	AMPFI_23099	TCONS_00018810.p1, TCONS_00005846.p1
OG0000988	AMPFI_24561	TCONS_00048232.p1, TCONS_00048229.p1, TCONS_00048228.p1, TCONS_00014768.p1
OG0000992	AMPFI_08334	TCONS_00012823.p1
OG0000994	AMPFI_00747, AMPFI_08034	TCONS_00017207.p1
OG0000994	AMPFI_10949	TCONS_00006840.p1, TCONS_00006841.p1
OG0000995	AMPFI_06624	TCONS_00014472.p1
OG0000996	AMPFI_14642	TCONS_00021104.p1
OG0000997	AMPFI_18380, AMPFI_12727, AMPFI_16934	TCONS_00042985.p1, TCONS_00042984.p1
OG0000998	AMPFI_21171	TCONS_00001881.p1, TCONS_00002508.p1, TCONS_00000371.p1, TCONS_00001883.p1, TCONS_00002021.p1, TCONS_00001962.p1, TCONS_00001969.p1
OG0000999	AMPFI_12976, AMPFI_03412	TCONS_00036441.p1
OG0001000	AMPFI_10736	TCONS_00001232.p1
OG0001001	AMPFI_06409	TCONS_00021762.p1
OG0001003	AMPFI_04602	TCONS_00004598.p1
OG0001005	AMPFI_09343	TCONS_00047309.p1
OG0001006	AMPFI_14604	TCONS_00055759.p1
OG0001006	AMPFI_23083	TCONS_00052629.p1
OG0001007	AMPFI_16097	TCONS_00015703.p1, TCONS_00015701.p1
OG0001008	AMPFI_22903	TCONS_00036882.p1
OG0001010	AMPFI_19269	TCONS_00047507.p1
OG0001015	AMPFI_07651	TCONS_00014432.p1
OG0001016	AMPFI_10130	TCONS_00055345.p1
OG0001016	AMPFI_08991	TCONS_00032735.p1, TCONS_00032734.p1, TCONS_00032700.p1
OG0001017	AMPFI_05282	TCONS_00018963.p1, TCONS_00018962.p1, TCONS_00018947.p1
OG0001018	AMPFI_03134	TCONS_00001884.p1
OG0001018	AMPFI_05980	TCONS_00010472.p1
OG0001019	AMPFI_13368	TCONS_00013803.p1, TCONS_00009121.p1, TCONS_00009125.p1, TCONS_00007896.p1, TCONS_00009127.p1
OG0001021	AMPFI_14678	TCONS_00011702.p1, TCONS_00011698.p1, TCONS_00011704.p1
OG0001022	AMPFI_10268	TCONS_00022716.p1
OG0001023	AMPFI_08517	TCONS_00038094.p1
OG0001024	AMPFI_23405	TCONS_00031075.p1
OG0001024	AMPFI_04961	TCONS_00030297.p1
OG0001026	AMPFI_03842	TCONS_00012712.p1
OG0001028	AMPFI_24614	TCONS_00029271.p1, TCONS_00029281.p1
OG0001029	AMPFI_15855	TCONS_00001268.p1
OG0001030	AMPFI_23968	TCONS_00029236.p1
OG0001030	AMPFI_06508	TCONS_00012193.p1
OG0001031	AMPFI_05042	TCONS_00030299.p1
OG0001032	AMPFI_16468	TCONS_00015470.p1
OG0001033	AMPFI_11384	TCONS_00030894.p1
OG0001033	AMPFI_08349	TCONS_00054950.p1
OG0001034	AMPFI_26029	TCONS_00015603.p1
OG0001036	AMPFI_23633	TCONS_00018638.p1
OG0001037	AMPFI_24179	TCONS_00016412.p1
OG0001038	AMPFI_16434	TCONS_00026172.p1
OG0001039	AMPFI_14266	TCONS_00006812.p1
OG0001039	AMPFI_08765	TCONS_00047298.p1
OG0001041	AMPFI_14934, AMPFI_18354, AMPFI_00086, AMPFI_04196	TCONS_00055272.p1, TCONS_00055269.p1, TCONS_00017938.p1, TCONS_00017867.p1, TCONS_00017858.p1, TCONS_00056122.p1
OG0001042	AMPFI_15466, AMPFI_23740	TCONS_00048975.p1
OG0001043	AMPFI_24132	TCONS_00010912.p1, TCONS_00009718.p1, TCONS_00009717.p1, TCONS_00009719.p1
OG0001044	AMPFI_20764, AMPFI_04650	TCONS_00027869.p1
OG0001044	AMPFI_21140, AMPFI_22224	TCONS_00016913.p1, TCONS_00050490.p1, TCONS_00004674.p1, TCONS_00043379.p1, TCONS_00055549.p1, TCONS_00055534.p1, TCONS_00055547.p1, TCONS_00055535.p1, TCONS_00043380.p2
OG0001045	AMPFI_18045, AMPFI_09141	TCONS_00045570.p1, TCONS_00046912.p1, TCONS_00045571.p1, TCONS_00046911.p1, TCONS_00046909.p1
OG0001046	AMPFI_00692	TCONS_00013758.p1
OG0001047	AMPFI_09147	TCONS_00022002.p1, TCONS_00022015.p1
OG0001047	AMPFI_20549	TCONS_00022271.p1
OG0001048	AMPFI_24104, AMPFI_00575	TCONS_00030505.p1
OG0001049	AMPFI_10283	TCONS_00050112.p1
OG0001049	AMPFI_08679	TCONS_00050056.p1
OG0001050	AMPFI_10641	TCONS_00041057.p1
OG0001051	AMPFI_05276	TCONS_00047717.p1, TCONS_00042960.p1
OG0001052	AMPFI_08331	TCONS_00029989.p1
OG0001053	AMPFI_08985	TCONS_00030276.p1
OG0001055	AMPFI_18194	TCONS_00016044.p1, TCONS_00016048.p1, TCONS_00054990.p1, TCONS_00056990.p1, TCONS_00042145.p1, TCONS_00042146.p1, TCONS_00042144.p1, TCONS_00042142.p1, TCONS_00042141.p1
OG0001057	AMPFI_19992, AMPFI_16672	TCONS_00045126.p1
OG0001058	AMPFI_03304	TCONS_00034488.p1
OG0001059	AMPFI_13123	TCONS_00046508.p1
OG0001061	AMPFI_08287	TCONS_00049253.p1, TCONS_00015485.p1, TCONS_00015484.p1, TCONS_00009381.p1, TCONS_00018155.p1, TCONS_00018154.p1, TCONS_00021195.p1, TCONS_00021196.p1, TCONS_00021197.p1, TCONS_00021194.p1, TCONS_00024846.p1, TCONS_00029299.p1, TCONS_00000211.p1, TCONS_00012273.p1, TCONS_00022286.p1, TCONS_00021176.p1, TCONS_00020493.p1, TCONS_00000383.p1, TCONS_00012274.p1, TCONS_00012275.p1, TCONS_00021619.p1
OG0001062	AMPFI_00636	TCONS_00052698.p1
OG0001063	AMPFI_06965	TCONS_00012059.p1
OG0001063	AMPFI_02456	TCONS_00011029.p1, TCONS_00011028.p1
OG0001064	AMPFI_18491, AMPFI_13276, AMPFI_11404	TCONS_00007880.p1, TCONS_00009073.p1, TCONS_00007882.p1, TCONS_00037695.p1, TCONS_00037693.p1, TCONS_00013494.p1, TCONS_00009075.p1
OG0001065	AMPFI_17895	TCONS_00009871.p1
OG0001066	AMPFI_04799, AMPFI_05155	TCONS_00047232.p1
OG0001067	AMPFI_07922	TCONS_00011882.p1, TCONS_00015227.p1, TCONS_00015228.p1, TCONS_00015226.p1, TCONS_00037969.p1, TCONS_00037967.p1, TCONS_00037919.p1, TCONS_00037966.p1, TCONS_00037921.p1, TCONS_00052635.p1, TCONS_00052634.p1, TCONS_00053727.p1, TCONS_00011796.p1
OG0001068	AMPFI_09936	TCONS_00051881.p1
OG0001072	AMPFI_14875, AMPFI_20009, AMPFI_10266, AMPFI_21446	TCONS_00004835.p1, TCONS_00004857.p1
OG0001072	AMPFI_13752, AMPFI_20806, AMPFI_22954, AMPFI_13751	TCONS_00005572.p1, TCONS_00005559.p1
OG0001073	AMPFI_19188	TCONS_00042907.p1
OG0001075	AMPFI_00014	TCONS_00018554.p1, TCONS_00056425.p1, TCONS_00056424.p1, TCONS_00056414.p1, TCONS_00056417.p1, TCONS_00056418.p1, TCONS_00056419.p1, TCONS_00056421.p1, TCONS_00056428.p1, TCONS_00056427.p1, TCONS_00055256.p1
OG0001076	AMPFI_03111, AMPFI_09505, AMPFI_03148	TCONS_00043600.p1
OG0001077	AMPFI_17348	TCONS_00057143.p1
OG0001078	AMPFI_08816	TCONS_00023347.p1, TCONS_00023220.p1, TCONS_00023380.p1
OG0001078	AMPFI_13210	TCONS_00023379.p1, TCONS_00023346.p1, TCONS_00023218.p1
OG0001079	AMPFI_02862	TCONS_00047466.p1
OG0001080	AMPFI_00813	TCONS_00055708.p1
OG0001080	AMPFI_09613	TCONS_00014559.p1
OG0001081	AMPFI_07991	TCONS_00008546.p1
OG0001082	AMPFI_11475	TCONS_00056645.p1, TCONS_00056648.p1
OG0001082	AMPFI_03241	TCONS_00020164.p1
OG0001083	AMPFI_01600	TCONS_00027737.p1
OG0001085	AMPFI_03348	TCONS_00048306.p1
OG0001086	AMPFI_12526	TCONS_00012169.p1
OG0001088	AMPFI_17942	TCONS_00005526.p1
OG0001089	AMPFI_25612	TCONS_00034770.p1, TCONS_00034704.p1
OG0001091	AMPFI_08267	TCONS_00020805.p1
OG0001092	AMPFI_21806	TCONS_00043827.p1
OG0001093	AMPFI_00814	TCONS_00003654.p1
OG0001095	AMPFI_21259	TCONS_00019147.p1
OG0001096	AMPFI_10807, AMPFI_10808, AMPFI_22875	TCONS_00053954.p1, TCONS_00010116.p1
OG0001101	AMPFI_12698	TCONS_00047616.p1
OG0001102	AMPFI_21024	TCONS_00010405.p1
OG0001102	AMPFI_14421	TCONS_00019241.p1
OG0001103	AMPFI_10132	TCONS_00004021.p1, TCONS_00022222.p1
OG0001103	AMPFI_02682	TCONS_00010968.p1
OG0001103	AMPFI_24729	TCONS_00017240.p1
OG0001104	AMPFI_11622	TCONS_00032893.p1
OG0001105	AMPFI_12581	TCONS_00033553.p1
OG0001105	AMPFI_14430	TCONS_00003491.p1
OG0001106	AMPFI_04453	TCONS_00028411.p1
OG0001106	AMPFI_24278, AMPFI_03976	TCONS_00048126.p1, TCONS_00049465.p1
OG0001106	AMPFI_23768	TCONS_00048131.p1
OG0001107	AMPFI_19311	TCONS_00022326.p1
OG0001108	AMPFI_13440	TCONS_00020684.p1
OG0001109	AMPFI_10273, AMPFI_13387	TCONS_00043148.p1, TCONS_00041764.p1, TCONS_00043474.p1, TCONS_00043476.p1
OG0001110	AMPFI_05484	TCONS_00015372.p1
OG0001111	AMPFI_04458	TCONS_00009762.p1, TCONS_00007443.p1
OG0001112	AMPFI_06514	TCONS_00021573.p1
OG0001113	AMPFI_16641	TCONS_00043824.p1
OG0001114	AMPFI_25604	TCONS_00031876.p1
OG0001115	AMPFI_24646	TCONS_00027809.p1, TCONS_00026894.p1
OG0001115	AMPFI_25273	TCONS_00004061.p1
OG0001117	AMPFI_09422	TCONS_00038070.p1
OG0001118	AMPFI_16307	TCONS_00024061.p1
