Orthogroup	AMPFI_ok	DROME
OG0001671	AMPFI_16125, AMPFI_09893	DROME06393, DROME06394, DROME06396, DROME06395
OG0001672	AMPFI_19341	DROME04869, DROME04868, DROME04867
OG0001673	AMPFI_18848	DROME15611, DROME15610
OG0001675	AMPFI_04125	DROME07179, DROME07181, DROME07180
OG0001676	AMPFI_10805	DROME15959, DROME15958, DROME15960
OG0001677	AMPFI_23211	DROME14874
OG0001680	AMPFI_18352	DROME20427
OG0001682	AMPFI_12014	DROME17478, DROME17481, DROME17479, DROME17480, DROME17477
OG0001683	AMPFI_22061	DROME04416, DROME04417, DROME04415
OG0001684	AMPFI_24253	DROME15541
OG0001685	AMPFI_05011	DROME10450
OG0001686	AMPFI_25112	DROME15719
OG0001688	AMPFI_10724	DROME20991, DROME20989
OG0001689	AMPFI_23147, AMPFI_19247	DROME21861, DROME21859
OG0001691	AMPFI_08102	DROME07542, DROME07543, DROME07544, DROME07545
OG0001692	AMPFI_02593	DROME00090, DROME00091
OG0001703	AMPFI_03974, AMPFI_10306, AMPFI_20867, AMPFI_22896	DROME06470, DROME06469
OG0001706	AMPFI_00734	DROME01112
OG0001707	AMPFI_04330, AMPFI_03799, AMPFI_16330, AMPFI_14071	DROME04786, DROME04787
OG0001708	AMPFI_10288, AMPFI_03554	DROME10362, DROME14608, DROME16704
OG0001711	AMPFI_23859	DROME16692, DROME16691, DROME16690
OG0001712	AMPFI_03150, AMPFI_01037, AMPFI_08833	DROME09055, DROME09057, DROME09056, DROME09058, DROME09059
OG0001714	AMPFI_05879	DROME06892
OG0001714	AMPFI_12759	DROME13258, DROME13259
OG0001715	AMPFI_25034	DROME06093, DROME06092
OG0001718	AMPFI_15984	DROME18626, DROME18625, DROME18627
OG0001720	AMPFI_01920	DROME07093, DROME07094, DROME07095
OG0001721	AMPFI_11273	DROME21093, DROME21094
OG0001724	AMPFI_12909, AMPFI_21586	DROME16764, DROME16765, DROME16766, DROME16767
OG0001726	AMPFI_23403	DROME01038, DROME01035, DROME01037, DROME01036
OG0001727	AMPFI_09267	DROME01511, DROME01510, DROME01513, DROME01512
OG0001728	AMPFI_01049	DROME19385
OG0001729	AMPFI_05820	DROME04994, DROME04995, DROME04996
OG0001730	AMPFI_09157	DROME08359, DROME08358, DROME08360, DROME08361
OG0001731	AMPFI_18090, AMPFI_24445	DROME16558
OG0001732	AMPFI_05707, AMPFI_19074	DROME05765, DROME05764, DROME05766
OG0001733	AMPFI_08124	DROME12129, DROME11165
OG0001735	AMPFI_02680	DROME19051, DROME19047, DROME19049, DROME19048, DROME19046, DROME19050, DROME19044, DROME19045
OG0001736	AMPFI_04077	DROME04354, DROME04355
OG0001736	AMPFI_10858	DROME03103
OG0001737	AMPFI_20661	DROME03102
OG0001738	AMPFI_08169	DROME19892
OG0001739	AMPFI_18533	DROME17504, DROME18573, DROME08124
OG0001744	AMPFI_00412	DROME16508
OG0001746	AMPFI_09609	DROME21748
OG0001747	AMPFI_21460, AMPFI_03962	DROME14222, DROME14221, DROME02413
OG0001749	AMPFI_19296, AMPFI_24575, AMPFI_18873	DROME14967, DROME14968
OG0001750	AMPFI_12484	DROME06453
OG0001751	AMPFI_25042, AMPFI_24009	DROME13918
OG0001752	AMPFI_05645	DROME16905, DROME16904, DROME16907, DROME16906
OG0001760	AMPFI_13517	DROME19343, DROME19342
OG0001768	AMPFI_03119	DROME07376, DROME07377
OG0001768	AMPFI_14756, AMPFI_14757	DROME14966
OG0001769	AMPFI_17583	DROME08613
OG0001769	AMPFI_24487	DROME15632, DROME15631
OG0001770	AMPFI_16335	DROME12526, DROME12525
OG0001774	AMPFI_10680	DROME17117, DROME17119, DROME17118
OG0001775	AMPFI_09788	DROME03798
OG0001776	AMPFI_14879	DROME13827, DROME13826, DROME13825, DROME13824
OG0001778	AMPFI_14017	DROME03281
OG0001779	AMPFI_12678	DROME15364
OG0001780	AMPFI_07742	DROME12052
OG0001781	AMPFI_23560	DROME05960
OG0001781	AMPFI_08314	DROME03304
OG0001783	AMPFI_01182	DROME03583, DROME03584, DROME03579, DROME03582, DROME03581, DROME03580, DROME03578
OG0001785	AMPFI_02986, AMPFI_16358	DROME20701, DROME20700
OG0001787	AMPFI_25681	DROME15226
OG0001789	AMPFI_24598, AMPFI_14245	DROME15206, DROME15202, DROME15200, DROME15204
OG0001792	AMPFI_07829	DROME20324
OG0001793	AMPFI_08492	DROME16987
OG0001793	AMPFI_17091	DROME21922
OG0001794	AMPFI_09033	DROME06075, DROME11897, DROME11898, DROME11899, DROME11900, DROME14777, DROME14776
OG0001798	AMPFI_13433	DROME07480
OG0001799	AMPFI_22445	DROME20617, DROME20618, DROME20615, DROME20612, DROME20616, DROME20614, DROME20619, DROME20613
OG0001800	AMPFI_11453	DROME19760, DROME19756, DROME19759, DROME19758, DROME19757
OG0001804	AMPFI_10708	DROME18434, DROME18435, DROME18433, DROME18432
OG0001805	AMPFI_11465	DROME11510, DROME11511
OG0001806	AMPFI_11361	DROME09050, DROME15347, DROME15346
OG0001807	AMPFI_13156	DROME02930, DROME02931, DROME02932
OG0001808	AMPFI_01463	DROME12890, DROME12888, DROME12889
OG0001809	AMPFI_15697	DROME10117, DROME10116
OG0001810	AMPFI_19617	DROME12471
OG0001816	AMPFI_15030	DROME01873
OG0001818	AMPFI_13689	DROME09141
OG0001819	AMPFI_01254	DROME00545
OG0001820	AMPFI_19349	DROME08719, DROME08720
OG0001822	AMPFI_12887	DROME10804, DROME10805, DROME10809, DROME10807, DROME10808, DROME10806
OG0001825	AMPFI_16509	DROME08707, DROME08708, DROME08709
OG0001827	AMPFI_12500	DROME14163
OG0001830	AMPFI_00628	DROME21176, DROME21177, DROME21178, DROME21179
OG0001831	AMPFI_22534, AMPFI_24544	DROME16694, DROME16695, DROME16696
OG0001832	AMPFI_01169, AMPFI_13912	DROME11192
OG0001834	AMPFI_07413	DROME21762, DROME21761, DROME21760
OG0001846	AMPFI_10946	DROME15051
OG0001846	AMPFI_05493	DROME07140
OG0001848	AMPFI_19061	DROME18633, DROME18634
OG0001849	AMPFI_09620	DROME12958
OG0001849	AMPFI_01435	DROME13912
OG0001850	AMPFI_22844, AMPFI_19567, AMPFI_02254, AMPFI_21066	DROME11385, DROME11386, DROME11384, DROME11388, DROME11389, DROME11387
OG0001851	AMPFI_25094	DROME00207
OG0001854	AMPFI_15993, AMPFI_13024	DROME00927, DROME15684, DROME20609, DROME12030
OG0001857	AMPFI_05151	DROME04659, DROME04661, DROME04660, DROME04662
OG0001858	AMPFI_25738	DROME10616, DROME10617, DROME10615
OG0001860	AMPFI_06272	DROME00108, DROME00107
OG0001861	AMPFI_05546	DROME09171, DROME09172
OG0001862	AMPFI_04345	DROME03288, DROME14961
OG0001862	AMPFI_00240	DROME16221
OG0001863	AMPFI_13121	DROME11185
OG0001864	AMPFI_00388	DROME05862, DROME05863, DROME05861
OG0001865	AMPFI_08697	DROME11190, DROME11189
OG0001867	AMPFI_05628	DROME12422, DROME12423, DROME12425, DROME12420, DROME12424, DROME12419, DROME12418, DROME12421, DROME12417, DROME12416
OG0001868	AMPFI_14717	DROME01267, DROME01268, DROME01269, DROME01264, DROME01265, DROME01263, DROME01266
OG0001869	AMPFI_03173	DROME10728
OG0001869	AMPFI_10638	DROME13212, DROME13213
OG0001870	AMPFI_13982	DROME02885
OG0001874	AMPFI_11538	DROME06960
OG0001875	AMPFI_04167	DROME02032
OG0001875	AMPFI_06025	DROME16885
OG0001876	AMPFI_19823	DROME07527, DROME07524, DROME07531, DROME07529, DROME07526, DROME07530, DROME07525, DROME07528, DROME07533, DROME07532
OG0001878	AMPFI_00022	DROME14881, DROME14882
OG0001881	AMPFI_23664	DROME18345, DROME18344
OG0001882	AMPFI_16163	DROME21717, DROME21711
OG0001883	AMPFI_12079	DROME19927
OG0001884	AMPFI_08790	DROME01695, DROME01697, DROME01694, DROME01696
OG0001886	AMPFI_21596	DROME14413
OG0001888	AMPFI_13172, AMPFI_06802	DROME11501, DROME11500, DROME11503, DROME11502
OG0001889	AMPFI_19857	DROME06696
OG0001890	AMPFI_12534	DROME08594, DROME08593
OG0001893	AMPFI_19478	DROME02220
OG0001896	AMPFI_00391	DROME18783
OG0001897	AMPFI_11385	DROME10380
OG0001898	AMPFI_19357, AMPFI_23331	DROME00331, DROME00326, DROME00325, DROME00327, DROME00328, DROME00329, DROME00330
OG0001899	AMPFI_14699	DROME17597, DROME17598, DROME17599
OG0001900	AMPFI_06753	DROME07202
OG0001901	AMPFI_16364	DROME14282
OG0001903	AMPFI_22480	DROME10026
OG0001913	AMPFI_20028	DROME20114, DROME20115
OG0001915	AMPFI_24256	DROME15601
OG0001916	AMPFI_05143	DROME06422
OG0001916	AMPFI_00220	DROME12396
OG0001917	AMPFI_25940	DROME05027, DROME05026
OG0001918	AMPFI_18720, AMPFI_24620	DROME00884
OG0001919	AMPFI_00805, AMPFI_03044	DROME15351, DROME15349
OG0001919	AMPFI_20817	DROME17341
OG0001920	AMPFI_08261	DROME06144, DROME06145, DROME06143, DROME06141, DROME06142, DROME06139, DROME06138, DROME06137, DROME06140
OG0001923	AMPFI_05606	DROME13928
OG0001925	AMPFI_11073, AMPFI_16226	DROME18212, DROME18210, DROME18211
OG0001926	AMPFI_12255	DROME02334
OG0001927	AMPFI_08028	DROME06807
OG0001929	AMPFI_03571	DROME20439, DROME20440
OG0001932	AMPFI_22509	DROME07500, DROME07499, DROME07504, DROME07502, DROME07503, DROME07501
OG0001934	AMPFI_10308	DROME11858
OG0001935	AMPFI_05252	DROME05228
OG0001936	AMPFI_00163	DROME01796, DROME01795
OG0001938	AMPFI_24340	DROME15196, DROME15195, DROME15198, DROME15197
OG0001939	AMPFI_25514	DROME06716
OG0001940	AMPFI_23874	DROME20166
OG0001941	AMPFI_00128, AMPFI_23257, AMPFI_25029, AMPFI_22977, AMPFI_02719	DROME09362, DROME09360, DROME09361
OG0001943	AMPFI_17954	DROME05587, DROME05589, DROME05586, DROME05588
OG0001945	AMPFI_00770, AMPFI_12531	DROME09755, DROME09756, DROME22094, DROME20436
OG0001946	AMPFI_08294	DROME09729
OG0001947	AMPFI_19758	DROME14837
OG0001949	AMPFI_14432	DROME05190
OG0001951	AMPFI_06568	DROME01080, DROME01079, DROME01078, DROME07934
OG0001953	AMPFI_16409	DROME10526, DROME10527, DROME10525, DROME10528
OG0001956	AMPFI_19282, AMPFI_00676, AMPFI_14451, AMPFI_17056	DROME18759
OG0001957	AMPFI_20892	DROME16952, DROME16955, DROME16953, DROME16954
OG0001958	AMPFI_00496	DROME01945
OG0001960	AMPFI_16239	DROME07743, DROME07742, DROME07741, DROME07744
OG0001961	AMPFI_18694	DROME02025, DROME02026
OG0001963	AMPFI_06610	DROME19777, DROME19776
OG0001964	AMPFI_15416	DROME13701, DROME13700, DROME13699
OG0001965	AMPFI_25846	DROME13659
OG0001967	AMPFI_04619	DROME07305
OG0001968	AMPFI_02828	DROME04032
OG0001969	AMPFI_20288	DROME05971, DROME05972, DROME17147, DROME05970
OG0001971	AMPFI_13714	DROME18313
OG0001972	AMPFI_15172	DROME05855, DROME05853, DROME05851, DROME05852, DROME05854, DROME05846, DROME05850, DROME05847, DROME05848, DROME05849
OG0001974	AMPFI_21573	DROME13436, DROME02402
OG0001987	AMPFI_15909	DROME14340
OG0001988	AMPFI_17891	DROME11741
OG0001989	AMPFI_13109	DROME00900, DROME00899, DROME00898, DROME00902, DROME00901
OG0001990	AMPFI_22626, AMPFI_02181	DROME05964
OG0001992	AMPFI_09449	DROME21257
OG0001993	AMPFI_02374	DROME12805
OG0001998	AMPFI_11941	DROME09606
OG0002000	AMPFI_07619, AMPFI_12151	DROME04109
OG0002001	AMPFI_02709	DROME19332, DROME19331
OG0002002	AMPFI_00081	DROME05757, DROME05756
OG0002003	AMPFI_24835	DROME00292
OG0002004	AMPFI_00749	DROME04511, DROME11378
OG0002006	AMPFI_06516	DROME06376, DROME06377, DROME06378
OG0002007	AMPFI_11296	DROME19057, DROME19058, DROME19056
OG0002008	AMPFI_22453, AMPFI_06546	DROME04686, DROME04688, DROME04687, DROME04685
OG0002009	AMPFI_08474, AMPFI_11951	DROME09784
OG0002009	AMPFI_13652	DROME15775, DROME15776, DROME15777
OG0002012	AMPFI_22305	DROME19135
OG0002013	AMPFI_00191, AMPFI_10559, AMPFI_10560	DROME04069, DROME08149
OG0002015	AMPFI_07020	DROME14275
OG0002016	AMPFI_07033	DROME00587, DROME06733, DROME06734, DROME12753
OG0002017	AMPFI_20559	DROME18396, DROME18395
OG0002018	AMPFI_23650	DROME20847, DROME20850, DROME20840, DROME20843, DROME20851, DROME20841, DROME20842, DROME20848, DROME20846, DROME20844, DROME20849, DROME20839, DROME20845
OG0002020	AMPFI_07498, AMPFI_07314	DROME08263, DROME08264, DROME08266, DROME08262, DROME08265
OG0002023	AMPFI_25831	DROME06991, DROME06989, DROME06990
OG0002024	AMPFI_12404	DROME06569, DROME06570
OG0002025	AMPFI_05377	DROME08208, DROME08209
OG0002026	AMPFI_00510, AMPFI_07639	DROME20307
OG0002027	AMPFI_12845	DROME02939, DROME02938, DROME02937, DROME02936
OG0002029	AMPFI_14294	DROME21921
OG0002030	AMPFI_02627	DROME20203
OG0002031	AMPFI_08223	DROME21699, DROME13546
OG0002032	AMPFI_07992	DROME01693
OG0002034	AMPFI_19989	DROME19923
OG0002035	AMPFI_01549	DROME04340, DROME04341
OG0002036	AMPFI_17675	DROME13894, DROME13900, DROME13895, DROME13898, DROME13892, DROME13893, DROME13899, DROME13891, DROME13890, DROME13896, DROME13897, DROME13901
OG0002038	AMPFI_23092	DROME06880
OG0002039	AMPFI_03294, AMPFI_21177	DROME06371
OG0002043	AMPFI_11574	DROME10764, DROME10766, DROME10765
OG0002057	AMPFI_07261, AMPFI_19509	DROME04633
OG0002059	AMPFI_12396	DROME20230, DROME20232, DROME20229, DROME20231
OG0002060	AMPFI_08802	DROME09129, DROME09133, DROME09132, DROME09130, DROME09131
OG0002061	AMPFI_12327	DROME17109, DROME17110
OG0002062	AMPFI_20199	DROME05606, DROME05610, DROME05608, DROME05609, DROME05605, DROME05607, DROME05604
OG0002063	AMPFI_08059	DROME00486, DROME00487
OG0002064	AMPFI_02057, AMPFI_04113	DROME00620
OG0002065	AMPFI_25180	DROME13540
OG0002066	AMPFI_11746	DROME10594
OG0002067	AMPFI_16394	DROME21628
OG0002068	AMPFI_21310	DROME17295
OG0002069	AMPFI_07503, AMPFI_18734	DROME14513
OG0002070	AMPFI_23708	DROME01105, DROME01106
OG0002072	AMPFI_20520	DROME11499
OG0002072	AMPFI_00894	DROME00915, DROME00916
OG0002073	AMPFI_25365	DROME02887, DROME17696
OG0002074	AMPFI_01458	DROME01991, DROME01990, DROME21599
OG0002075	AMPFI_02738	DROME02656
OG0002076	AMPFI_24244	DROME15179, DROME15178
OG0002077	AMPFI_10995	DROME13449, DROME13454, DROME13450, DROME13452, DROME13453, DROME13455, DROME13451, DROME13448, DROME13443, DROME13445, DROME13447, DROME13446, DROME13444
OG0002078	AMPFI_16293	DROME10262, DROME10261, DROME10264, DROME10263, DROME10265
OG0002079	AMPFI_23455	DROME05628
OG0002080	AMPFI_00131, AMPFI_15363	DROME04483, DROME04484, DROME04485
OG0002081	AMPFI_06780, AMPFI_22236, AMPFI_16238	DROME20778
OG0002085	AMPFI_25343	DROME18248
OG0002086	AMPFI_07571	DROME13913, DROME13914
OG0002087	AMPFI_07836	DROME20417, DROME20418
OG0002088	AMPFI_07147	DROME13167, DROME13168
OG0002090	AMPFI_10383	DROME21229
OG0002091	AMPFI_11243	DROME17168, DROME17169, DROME17167, DROME17170
OG0002093	AMPFI_22177	DROME10388
OG0002097	AMPFI_09945	DROME08772, DROME08771
OG0002099	AMPFI_11854	DROME20021, DROME20022, DROME20015, DROME20018, DROME20014, DROME20017, DROME20016, DROME20019, DROME20020, DROME20013
OG0002101	AMPFI_12592, AMPFI_10537	DROME06706, DROME06705, DROME16968
OG0002103	AMPFI_02167	DROME11171, DROME20108
OG0002105	AMPFI_11643	DROME17111
OG0002106	AMPFI_23682	DROME18977
OG0002107	AMPFI_02795	DROME12159
OG0002108	AMPFI_14729	DROME07243, DROME07242
OG0002122	AMPFI_14982, AMPFI_20626	DROME15052
OG0002123	AMPFI_13795	DROME20895, DROME02760
OG0002125	AMPFI_14988	DROME20833, DROME20832, DROME20829, DROME20830, DROME20831, DROME20834, DROME20835
OG0002128	AMPFI_25327	DROME12011
OG0002131	AMPFI_11577	DROME03421, DROME03420
OG0002134	AMPFI_05803	DROME02377
OG0002135	AMPFI_21688	DROME20033, DROME20034, DROME20032, DROME17825
OG0002137	AMPFI_24466, AMPFI_14326	DROME20125
OG0002137	AMPFI_07582	DROME03541
OG0002138	AMPFI_24662	DROME17634
OG0002139	AMPFI_09567	DROME01483
OG0002141	AMPFI_24291	DROME13208, DROME13209, DROME13210, DROME13207, DROME13206
OG0002142	AMPFI_05160	DROME05472, DROME05474, DROME05473
OG0002144	AMPFI_05043	DROME15087, DROME15088, DROME15089
OG0002146	AMPFI_05844	DROME20089
OG0002147	AMPFI_12842, AMPFI_03644, AMPFI_12841	DROME18735, DROME18736
OG0002148	AMPFI_23168	DROME16614
OG0002148	AMPFI_13637	DROME20422
OG0002149	AMPFI_04102	DROME00514
OG0002150	AMPFI_16081, AMPFI_21448, AMPFI_15348	DROME15137
OG0002151	AMPFI_09038	DROME14316
OG0002152	AMPFI_09776	DROME10626
OG0002155	AMPFI_11503, AMPFI_20890	DROME08485
OG0002156	AMPFI_05384	DROME12292
OG0002157	AMPFI_16160	DROME18538, DROME18535, DROME18537, DROME18536, DROME18539
OG0002158	AMPFI_18914	DROME08010
OG0002159	AMPFI_24442	DROME17743, DROME17744
OG0002160	AMPFI_14776	DROME12795
OG0002166	AMPFI_10950	DROME06834, DROME06833
OG0002167	AMPFI_05378	DROME18309, DROME18308, DROME18307, DROME18306
OG0002168	AMPFI_24771	DROME20356
OG0002168	AMPFI_10928	DROME07753
OG0002169	AMPFI_21144	DROME16101
OG0002170	AMPFI_23281, AMPFI_07669	DROME18118, DROME08334
OG0002171	AMPFI_09465	DROME01331
OG0002172	AMPFI_10541	DROME16091
OG0002173	AMPFI_08338	DROME18848
OG0002175	AMPFI_25478, AMPFI_12062	DROME15015
OG0002177	AMPFI_19453, AMPFI_17863	DROME06974, DROME06976, DROME06975
OG0002179	AMPFI_15916	DROME10648, DROME10649
OG0002182	AMPFI_12302	DROME12410
OG0002184	AMPFI_11522	DROME09706, DROME09707
OG0002185	AMPFI_09801	DROME03508, DROME03506
OG0002187	AMPFI_09301	DROME02679, DROME18572
OG0002188	AMPFI_14506, AMPFI_19113	DROME16936
OG0002189	AMPFI_03764, AMPFI_22355	DROME00632
OG0002190	AMPFI_00222, AMPFI_03087	DROME10141, DROME10140
OG0002191	AMPFI_24980	DROME00418
OG0002196	AMPFI_14343	DROME00892
OG0002211	AMPFI_04592	DROME05463
OG0002212	AMPFI_20056, AMPFI_04820, AMPFI_22757	DROME01495, DROME01494
OG0002213	AMPFI_10801	DROME03210
OG0002217	AMPFI_19805	DROME12049, DROME12050, DROME12047, DROME12048, DROME12051, DROME12045, DROME07473, DROME14498, DROME00688, DROME00689
OG0002219	AMPFI_21813	DROME12262, DROME10717, DROME10716, DROME12261
OG0002221	AMPFI_05388	DROME10875, DROME10876
OG0002223	AMPFI_05632, AMPFI_16615, AMPFI_04411	DROME03530
OG0002224	AMPFI_12765	DROME11780, DROME11781, DROME11779, DROME08782, DROME08783, DROME08784
OG0002225	AMPFI_07786	DROME17292, DROME17293, DROME17294
OG0002226	AMPFI_09925	DROME09270
OG0002227	AMPFI_22780	DROME08754, DROME08753
OG0002228	AMPFI_01748	DROME20233, DROME09088
OG0002229	AMPFI_20801	DROME19744
OG0002233	AMPFI_20496, AMPFI_02770	DROME20355, DROME20354, DROME14932, DROME14933
OG0002236	AMPFI_07523	DROME15247
OG0002237	AMPFI_21143	DROME08069, DROME08068
OG0002239	AMPFI_09155	DROME02338, DROME02339
OG0002240	AMPFI_22996, AMPFI_00960, AMPFI_15717	DROME05992, DROME05991, DROME05989, DROME05990, DROME05993
OG0002241	AMPFI_14262	DROME11351, DROME20942, DROME20943
OG0002243	AMPFI_06850	DROME12880, DROME12875, DROME12879, DROME12878, DROME12873, DROME12874, DROME12877, DROME12876, DROME17551
OG0002244	AMPFI_07452	DROME13379, DROME13383, DROME13382, DROME13384, DROME13380, DROME13381
OG0002246	AMPFI_20214, AMPFI_21351	DROME20742
OG0002249	AMPFI_21428	DROME04220
OG0002251	AMPFI_13110	DROME08201, DROME08200, DROME08199, DROME08202
OG0002252	AMPFI_05242	DROME12224
OG0002253	AMPFI_23762	DROME20279
OG0002255	AMPFI_02651, AMPFI_19539	DROME08255
OG0002257	AMPFI_15547	DROME06529
OG0002258	AMPFI_23113, AMPFI_24977, AMPFI_22049	DROME01179, DROME01180, DROME03335
OG0002259	AMPFI_00984	DROME06618, DROME06619, DROME21171, DROME21170
OG0002260	AMPFI_17623	DROME14297, DROME14296, DROME14298, DROME14300, DROME14299, DROME14295
OG0002261	AMPFI_03449, AMPFI_16530, AMPFI_00774	DROME02617
OG0002262	AMPFI_26072	DROME20107, DROME20103, DROME20106, DROME20105, DROME20104
OG0002263	AMPFI_05699	DROME07437
OG0002264	AMPFI_24071	DROME18761
OG0002265	AMPFI_10078	DROME10782
OG0002266	AMPFI_03722, AMPFI_04811, AMPFI_03178, AMPFI_18976	DROME16417, DROME16419, DROME16420, DROME16416, DROME16418
OG0002267	AMPFI_11862	DROME18443, DROME18442
OG0002268	AMPFI_03837	DROME04571, DROME04570, DROME04569, DROME04572
OG0002271	AMPFI_00109	DROME08491
OG0002272	AMPFI_08490	DROME16098
OG0002274	AMPFI_09855	DROME06566
OG0002275	AMPFI_06140	DROME07558, DROME07557, DROME07561, DROME07559, DROME07555, DROME07554, DROME07560, DROME07556
OG0002278	AMPFI_05248	DROME01800, DROME01801
OG0002279	AMPFI_09683	DROME12023
OG0002280	AMPFI_10353	DROME09572
OG0002281	AMPFI_23678, AMPFI_20673, AMPFI_23868	DROME19826, DROME19827
OG0002282	AMPFI_20323	DROME01014
OG0002284	AMPFI_07483	DROME05630
OG0002286	AMPFI_17604	DROME21403
OG0002287	AMPFI_19411	DROME11553, DROME11555, DROME11551, DROME11552, DROME11554
OG0002288	AMPFI_05968	DROME04961, DROME04960
OG0002289	AMPFI_18744	DROME18311
OG0002292	AMPFI_03614	DROME14281
OG0002293	AMPFI_05327, AMPFI_10685	DROME17161
OG0002294	AMPFI_12144	DROME20817, DROME17002, DROME17003, DROME22093, DROME02763
OG0002295	AMPFI_19441, AMPFI_24151	DROME12214
OG0002311	AMPFI_10146	DROME01828
OG0002312	AMPFI_10232	DROME13329, DROME13331, DROME13332, DROME13330
OG0002316	AMPFI_02237	DROME15000, DROME15001
OG0002317	AMPFI_23771	DROME19699, DROME19700
OG0002318	AMPFI_21799	DROME10080
OG0002319	AMPFI_08821	DROME00109
OG0002321	AMPFI_00776, AMPFI_02703	DROME20195
OG0002322	AMPFI_21364	DROME02003
OG0002324	AMPFI_20398, AMPFI_07212, AMPFI_08976	DROME12479
OG0002325	AMPFI_05132	DROME00088
OG0002326	AMPFI_07885	DROME14169, DROME14168, DROME14170
OG0002327	AMPFI_07418	DROME11958, DROME13738, DROME13737
OG0002328	AMPFI_12465	DROME14618, DROME14619, DROME14616
OG0002331	AMPFI_24199, AMPFI_19373, AMPFI_03306	DROME02521, DROME02520, DROME02522, DROME02523
OG0002332	AMPFI_17423	DROME03257, DROME03259, DROME03258
OG0002334	AMPFI_18713	DROME10869, DROME10870
OG0002335	AMPFI_08485, AMPFI_01373	DROME21269, DROME21268, DROME21267, DROME21270, DROME21271
OG0002336	AMPFI_17565, AMPFI_03344, AMPFI_04477	DROME15876
OG0002337	AMPFI_11283	DROME12455, DROME12454, DROME12456
OG0002340	AMPFI_06594	DROME04094
OG0002341	AMPFI_11181	DROME16633, DROME16634
OG0002344	AMPFI_13957	DROME12813, DROME12814, DROME12816, DROME12815
OG0002346	AMPFI_04693	DROME12738, DROME12737, DROME12739, DROME12741, DROME12740
OG0002348	AMPFI_04385	DROME21704
OG0002349	AMPFI_06262, AMPFI_15059	DROME00071
