Orthogroup	AMPFI_ok	OWEFU
OG0000565	AMPFI_19741	OFUSG11829.1.p1
OG0000566	AMPFI_05548	OFUSG22659.1.p1
OG0000567	AMPFI_24073	OFUSG09646.1.p1
OG0000567	AMPFI_20193	OFUSG13020.1.p1
OG0000569	AMPFI_16404, AMPFI_20879, AMPFI_03593, AMPFI_00348	OFUSG24688.1.p1, OFUSG06605.1.p1, OFUSG06604.1.p1
OG0000570	AMPFI_20117	OFUSG06907.1.p1
OG0000570	AMPFI_01005, AMPFI_01163, AMPFI_16102	OFUSG18154.1.p1, OFUSG18154.2.p1, OFUSG13511.1.p1, OFUSG13512.1.p1, OFUSG10732.1.p1, OFUSG10732.2.p1, OFUSG10733.1.p1, OFUSG26428.1.p1, OFUSG17115.1.p1
OG0000572	AMPFI_18964, AMPFI_18965	OFUSG12111.3.p1, OFUSG12111.5.p1, OFUSG12111.1.p1, OFUSG12111.4.p1, OFUSG12111.2.p1
OG0000572	AMPFI_09351	OFUSG20906.1.p1, OFUSG20906.2.p1
OG0000573	AMPFI_08544	OFUSG23244.1.p1, OFUSG23244.2.p1
OG0000573	AMPFI_21790	OFUSG09137.1.p1
OG0000574	AMPFI_07593	OFUSG18200.1.p1
OG0000574	AMPFI_07534	OFUSG10163.1.p1
OG0000574	AMPFI_22284	OFUSG07751.1.p1, OFUSG07751.2.p1
OG0000575	AMPFI_22439	OFUSG09886.2.p1, OFUSG09886.1.p1
OG0000576	AMPFI_11215	OFUSG17044.1.p1
OG0000577	AMPFI_00456, AMPFI_19960, AMPFI_07931	OFUSG03520.1.p1, OFUSG03522.1.p1, OFUSG03521.1.p1, OFUSG03519.1.p1
OG0000578	AMPFI_11337, AMPFI_11336	OFUSG11308.1.p1
OG0000579	AMPFI_10586	OFUSG06590.1.p1
OG0000581	AMPFI_20371	OFUSG12368.1.p1
OG0000582	AMPFI_14842, AMPFI_03684	OFUSG07318.2.p1, OFUSG07318.1.p1
OG0000585	AMPFI_10321, AMPFI_07822	OFUSG19304.1.p1
OG0000586	AMPFI_10379	OFUSG00545.1.p1
OG0000587	AMPFI_16977, AMPFI_16976	OFUSG26859.1.p1, OFUSG26859.2.p1
OG0000587	AMPFI_14490	OFUSG11281.1.p1
OG0000588	AMPFI_04054, AMPFI_03394	OFUSG23263.1.p1, OFUSG23263.2.p1
OG0000588	AMPFI_11701	OFUSG00278.1.p1
OG0000590	AMPFI_08431	OFUSG24583.1.p1
OG0000590	AMPFI_13729	OFUSG20344.1.p1
OG0000591	AMPFI_24421	OFUSG14784.1.p1
OG0000592	AMPFI_00808	OFUSG07498.2.p1, OFUSG07498.3.p1, OFUSG07498.1.p1
OG0000593	AMPFI_00762	OFUSG11138.1.p1
OG0000594	AMPFI_08265	OFUSG06784.1.p1
OG0000595	AMPFI_14807, AMPFI_25860	OFUSG19438.1.p1, OFUSG19428.1.p1, OFUSG12250.1.p1, OFUSG12250.2.p1, OFUSG19429.1.p1, OFUSG25229.1.p1, OFUSG25235.1.p1, OFUSG10364.1.p1, OFUSG26049.1.p1, OFUSG12249.1.p1
OG0000596	AMPFI_01384, AMPFI_25743, AMPFI_07694, AMPFI_07559, AMPFI_24761	OFUSG19257.1.p1, OFUSG14210.1.p1
OG0000597	AMPFI_09305	OFUSG24146.1.p1, OFUSG24148.1.p1
OG0000600	AMPFI_05589, AMPFI_23266	OFUSG01055.1.p1
OG0000600	AMPFI_09999	OFUSG16956.1.p1
OG0000601	AMPFI_11926	OFUSG06003.1.p1
OG0000602	AMPFI_06522	OFUSG14405.1.p1
OG0000602	AMPFI_15502	OFUSG14404.1.p1
OG0000604	AMPFI_21956	OFUSG21656.1.p1
OG0000604	AMPFI_24342	OFUSG21649.1.p1
OG0000607	AMPFI_09382, AMPFI_09015	OFUSG00975.1.p1
OG0000608	AMPFI_14303	OFUSG01950.1.p1
OG0000610	AMPFI_10966	OFUSG08338.1.p1
OG0000611	AMPFI_17154, AMPFI_20669	OFUSG02645.4.p1, OFUSG02645.1.p1, OFUSG02645.3.p1, OFUSG02645.2.p1, OFUSG02645.5.p1
OG0000611	AMPFI_03941	OFUSG22888.1.p1
OG0000612	AMPFI_15477, AMPFI_05475	OFUSG06644.1.p1
OG0000613	AMPFI_01961, AMPFI_04751	OFUSG08463.1.p1
OG0000614	AMPFI_10965	OFUSG04886.1.p1
OG0000614	AMPFI_11504, AMPFI_07199	OFUSG25046.1.p1, OFUSG06189.1.p1, OFUSG21971.1.p1
OG0000615	AMPFI_02250	OFUSG13992.1.p1, OFUSG13992.2.p1
OG0000617	AMPFI_02772	OFUSG19377.1.p1
OG0000619	AMPFI_07065	OFUSG13853.1.p1, OFUSG13853.2.p1
OG0000620	AMPFI_09259, AMPFI_22189	OFUSG26688.1.p1
OG0000621	AMPFI_12420, AMPFI_13931, AMPFI_11317, AMPFI_14615, AMPFI_03505, AMPFI_01444, AMPFI_15833	OFUSG12004.1.p1
OG0000623	AMPFI_18053	OFUSG17186.1.p1
OG0000623	AMPFI_14561	OFUSG24609.2.p1, OFUSG24609.3.p1, OFUSG24609.1.p1
OG0000624	AMPFI_19095, AMPFI_09306, AMPFI_13318	OFUSG24408.1.p1, OFUSG24408.2.p1
OG0000625	AMPFI_14871, AMPFI_22297, AMPFI_25324	OFUSG19939.1.p1
OG0000626	AMPFI_08963	OFUSG21226.2.p1, OFUSG21226.4.p1, OFUSG21226.1.p1, OFUSG21226.3.p1, OFUSG21226.5.p1
OG0000627	AMPFI_25325	OFUSG09840.4.p1, OFUSG09840.2.p1, OFUSG09840.3.p1, OFUSG09840.5.p1, OFUSG09840.1.p1
OG0000628	AMPFI_02816	OFUSG00909.1.p1
OG0000628	AMPFI_06881	OFUSG13391.1.p1
OG0000629	AMPFI_03723	OFUSG07455.1.p1
OG0000629	AMPFI_05119	OFUSG00777.1.p1
OG0000629	AMPFI_09946	OFUSG01023.1.p1
OG0000630	AMPFI_17726, AMPFI_24989	OFUSG26903.1.p1
OG0000633	AMPFI_17310, AMPFI_21152, AMPFI_09757, AMPFI_02472, AMPFI_23448, AMPFI_12694, AMPFI_23090, AMPFI_20176	OFUSG04705.1.p1, OFUSG17551.1.p1, OFUSG04706.1.p1, OFUSG04704.1.p1, OFUSG09107.1.p1, OFUSG03169.1.p1, OFUSG11302.1.p1, OFUSG24443.2.p1, OFUSG24443.1.p1, OFUSG08494.1.p1, OFUSG16667.1.p1, OFUSG02766.1.p1, OFUSG14912.1.p1, OFUSG02763.1.p1, OFUSG02764.1.p1, OFUSG16666.2.p1, OFUSG16666.1.p1
OG0000634	AMPFI_04896	OFUSG25455.1.p1, OFUSG13962.1.p1
OG0000635	AMPFI_12996	OFUSG20393.1.p1, OFUSG20393.3.p1, OFUSG20393.2.p1, OFUSG20394.1.p1
OG0000637	AMPFI_22000	OFUSG08218.1.p1
OG0000638	AMPFI_12032	OFUSG00868.2.p1, OFUSG00868.1.p1
OG0000639	AMPFI_02143	OFUSG09740.1.p1
OG0000639	AMPFI_19096	OFUSG05397.1.p1
OG0000642	AMPFI_20481, AMPFI_17464, AMPFI_21969, AMPFI_03291, AMPFI_09020, AMPFI_24910	OFUSG10098.1.p1, OFUSG10098.2.p1
OG0000643	AMPFI_13527	OFUSG26510.1.p1
OG0000645	AMPFI_07390	OFUSG05054.1.p1
OG0000645	AMPFI_07346	OFUSG04671.1.p1
OG0000646	AMPFI_08730	OFUSG17652.1.p1
OG0000646	AMPFI_06480	OFUSG20855.1.p1
OG0000648	AMPFI_15343	OFUSG23086.1.p1
OG0000648	AMPFI_13232	OFUSG23087.1.p1
OG0000650	AMPFI_07337	OFUSG04430.1.p1
OG0000651	AMPFI_00457	OFUSG13240.2.p1, OFUSG13240.3.p1, OFUSG13240.1.p1
OG0000652	AMPFI_06940	OFUSG06175.2.p1, OFUSG06175.1.p1
OG0000654	AMPFI_21423	OFUSG04714.1.p1
OG0000656	AMPFI_00663, AMPFI_06733	OFUSG23789.1.p1, OFUSG08558.1.p1
OG0000657	AMPFI_04003	OFUSG00339.1.p1
OG0000657	AMPFI_23960	OFUSG00337.1.p1
OG0000658	AMPFI_20829	OFUSG21109.1.p1
OG0000658	AMPFI_19271, AMPFI_01935, AMPFI_23531, AMPFI_19046, AMPFI_22333, AMPFI_00942	OFUSG26042.1.p1, OFUSG26628.2.p1, OFUSG26628.1.p1, OFUSG07483.1.p1, OFUSG26626.1.p1, OFUSG26627.1.p1, OFUSG26632.1.p1
OG0000659	AMPFI_18071, AMPFI_20810	OFUSG13991.1.p1
OG0000660	AMPFI_17445	OFUSG00254.1.p1
OG0000662	AMPFI_12334, AMPFI_02313	OFUSG19351.1.p1
OG0000662	AMPFI_13450	OFUSG11101.1.p1
OG0000663	AMPFI_11999	OFUSG26455.1.p1
OG0000664	AMPFI_09419	OFUSG06083.1.p1
OG0000665	AMPFI_01642, AMPFI_25024	OFUSG09816.3.p1, OFUSG09816.1.p1, OFUSG09816.2.p1
OG0000666	AMPFI_18404	OFUSG06195.2.p1, OFUSG06195.1.p1, OFUSG06195.3.p1, OFUSG06195.5.p1, OFUSG06195.4.p1
OG0000670	AMPFI_22267	OFUSG24801.2.p1, OFUSG24801.1.p1, OFUSG24764.1.p1, OFUSG24763.1.p1
OG0000672	AMPFI_11096	OFUSG14378.5.p1, OFUSG14378.3.p1, OFUSG14378.2.p1, OFUSG14378.1.p1, OFUSG14378.4.p1
OG0000672	AMPFI_17614	OFUSG12085.1.p1
OG0000674	AMPFI_05318	OFUSG08473.1.p1
OG0000674	AMPFI_14286	OFUSG07969.1.p1
OG0000675	AMPFI_19287, AMPFI_18854, AMPFI_18236, AMPFI_02868, AMPFI_12410, AMPFI_25030, AMPFI_09169, AMPFI_25827, AMPFI_17955, AMPFI_03509, AMPFI_01379, AMPFI_21374, AMPFI_03599	OFUSG03298.1.p1, OFUSG05752.2.p1, OFUSG05752.4.p1, OFUSG05753.1.p1, OFUSG05752.1.p1, OFUSG05752.3.p1, OFUSG01054.1.p1, OFUSG00991.1.p1
OG0000676	AMPFI_07198	OFUSG21048.1.p1
OG0000676	AMPFI_01951	OFUSG14430.1.p1
OG0000680	AMPFI_18200	OFUSG12758.1.p1
OG0000680	AMPFI_20692	OFUSG26520.1.p1, OFUSG01684.1.p1, OFUSG01687.1.p1
OG0000681	AMPFI_10408	OFUSG02151.1.p1
OG0000681	AMPFI_08112	OFUSG07049.2.p1, OFUSG07049.1.p1
OG0000682	AMPFI_06701	OFUSG06498.1.p1
OG0000683	AMPFI_06165	OFUSG25839.2.p1, OFUSG25839.1.p1
OG0000683	AMPFI_15593	OFUSG17452.5.p1, OFUSG17452.4.p1, OFUSG17452.2.p1, OFUSG17452.3.p1, OFUSG17452.1.p1
OG0000684	AMPFI_13648	OFUSG20203.4.p1, OFUSG20203.1.p1, OFUSG20203.2.p1, OFUSG20203.5.p1, OFUSG20203.3.p1
OG0000685	AMPFI_10051	OFUSG07501.2.p1, OFUSG07501.4.p1, OFUSG07501.3.p1, OFUSG07501.5.p1, OFUSG07501.1.p1
OG0000688	AMPFI_25967	OFUSG10559.1.p1
OG0000690	AMPFI_12474	OFUSG00182.1.p1
OG0000690	AMPFI_25508	OFUSG17680.1.p1
OG0000691	AMPFI_15975	OFUSG20437.2.p1, OFUSG20437.1.p1
OG0000691	AMPFI_07380	OFUSG13069.3.p1, OFUSG13069.2.p1, OFUSG13069.1.p1
OG0000692	AMPFI_22914	OFUSG17216.1.p1
OG0000692	AMPFI_19220	OFUSG09308.1.p1
OG0000694	AMPFI_20821	OFUSG08082.1.p1
OG0000695	AMPFI_19882	OFUSG24909.1.p1, OFUSG03580.2.p1, OFUSG03580.1.p1
OG0000696	AMPFI_13412	OFUSG17219.1.p1
OG0000696	AMPFI_23601	OFUSG11698.1.p1
OG0000696	AMPFI_06933	OFUSG06947.1.p1
OG0000697	AMPFI_01555	OFUSG06460.1.p1, OFUSG06460.3.p1, OFUSG06460.4.p1, OFUSG06460.2.p1
OG0000698	AMPFI_16763	OFUSG25096.1.p1
OG0000698	AMPFI_25928	OFUSG25097.1.p1
OG0000699	AMPFI_25818, AMPFI_10547	OFUSG13838.2.p1, OFUSG13838.1.p1
OG0000702	AMPFI_20591	OFUSG04071.1.p1, OFUSG04071.2.p1, OFUSG04071.5.p1, OFUSG04071.4.p1, OFUSG04071.3.p1
OG0000703	AMPFI_09469	OFUSG18539.1.p1
OG0000706	AMPFI_17120	OFUSG06700.1.p1
OG0000706	AMPFI_00965, AMPFI_02905	OFUSG07052.1.p1
OG0000708	AMPFI_18363	OFUSG21283.1.p1
OG0000708	AMPFI_17855, AMPFI_19554	OFUSG18936.1.p1
OG0000709	AMPFI_23883	OFUSG21845.2.p1, OFUSG21845.1.p1
OG0000709	AMPFI_17426	OFUSG06507.1.p1
OG0000710	AMPFI_01536	OFUSG06971.1.p1
OG0000710	AMPFI_25003	OFUSG24793.2.p1, OFUSG24793.1.p1
OG0000711	AMPFI_19044	OFUSG01514.1.p1
OG0000711	AMPFI_11270	OFUSG00164.1.p1
OG0000712	AMPFI_08144	OFUSG02312.2.p1, OFUSG02312.1.p1
OG0000713	AMPFI_24318, AMPFI_08961, AMPFI_11641	OFUSG13986.1.p1
OG0000714	AMPFI_00401, AMPFI_15322, AMPFI_07570, AMPFI_11965, AMPFI_12432, AMPFI_09292, AMPFI_15601	OFUSG19894.1.p1, OFUSG09276.1.p1, OFUSG20276.1.p1, OFUSG02621.1.p1
OG0000714	AMPFI_00848, AMPFI_11964, AMPFI_24475, AMPFI_01946	OFUSG18170.1.p1
OG0000714	AMPFI_04993	OFUSG20682.1.p1
OG0000714	AMPFI_19243	OFUSG00124.1.p1, OFUSG13961.1.p1, OFUSG25652.1.p1
OG0000715	AMPFI_19789	OFUSG24400.1.p1, OFUSG24400.3.p1, OFUSG24400.2.p1, OFUSG24400.4.p1
OG0000716	AMPFI_13314	OFUSG00381.1.p1
OG0000717	AMPFI_10785	OFUSG07273.3.p1, OFUSG07273.1.p1, OFUSG07273.2.p1, OFUSG07273.4.p1, OFUSG07273.5.p1
OG0000718	AMPFI_05696, AMPFI_05695	OFUSG19609.1.p1, OFUSG19609.2.p1
OG0000720	AMPFI_05196	OFUSG24445.4.p1, OFUSG24445.2.p1, OFUSG24445.3.p1, OFUSG24445.5.p1, OFUSG24445.1.p1
OG0000720	AMPFI_04200	OFUSG04001.1.p1
OG0000721	AMPFI_08986	OFUSG22702.2.p1, OFUSG22702.1.p1
OG0000721	AMPFI_22244	OFUSG01480.1.p1, OFUSG01480.2.p1
OG0000723	AMPFI_13209	OFUSG02103.1.p1, OFUSG02270.1.p1, OFUSG02273.1.p1
OG0000724	AMPFI_16071	OFUSG12294.1.p1, OFUSG12294.2.p1
OG0000726	AMPFI_13683	OFUSG16555.1.p1
OG0000728	AMPFI_16362, AMPFI_21581, AMPFI_19120, AMPFI_04032	OFUSG00995.1.p1, OFUSG23328.1.p1, OFUSG22846.1.p1
OG0000728	AMPFI_21622	OFUSG00996.1.p1
OG0000730	AMPFI_24051	OFUSG15932.1.p1, OFUSG20088.1.p1
OG0000731	AMPFI_14467	OFUSG14224.4.p1, OFUSG14224.1.p1, OFUSG14224.2.p1, OFUSG14224.3.p1, OFUSG14224.5.p1
OG0000732	AMPFI_21125	OFUSG24914.1.p1
OG0000732	AMPFI_22564	OFUSG26355.1.p1, OFUSG26355.2.p1
OG0000733	AMPFI_00092	OFUSG22012.1.p1
OG0000733	AMPFI_07683	OFUSG11826.1.p1
OG0000734	AMPFI_12486, AMPFI_16496	OFUSG08307.1.p1
OG0000735	AMPFI_12763	OFUSG16966.1.p1, OFUSG16966.2.p1
OG0000736	AMPFI_00116	OFUSG17139.1.p1, OFUSG17140.1.p1, OFUSG21337.1.p1
OG0000737	AMPFI_09668	OFUSG06204.2.p1, OFUSG06204.1.p1
OG0000739	AMPFI_22787, AMPFI_17691, AMPFI_04289, AMPFI_18164, AMPFI_21377, AMPFI_20987, AMPFI_15188, AMPFI_07309, AMPFI_13493, AMPFI_12559, AMPFI_22118	OFUSG23775.1.p1
OG0000740	AMPFI_24652	OFUSG16696.1.p1
OG0000740	AMPFI_17145	OFUSG11518.1.p1, OFUSG17833.1.p1
OG0000742	AMPFI_05931	OFUSG02413.1.p1, OFUSG20695.1.p1, OFUSG11402.1.p1, OFUSG20952.1.p1, OFUSG25416.1.p1
OG0000743	AMPFI_02626	OFUSG10970.2.p1, OFUSG10970.1.p1, OFUSG10542.1.p1
OG0000743	AMPFI_24905	OFUSG10972.1.p1
OG0000744	AMPFI_06604	OFUSG23163.1.p1
OG0000745	AMPFI_10083	OFUSG21266.1.p1, OFUSG06279.1.p1
OG0000746	AMPFI_11042	OFUSG12473.1.p1, OFUSG12474.1.p1, OFUSG16020.1.p1, OFUSG16019.1.p1, OFUSG16018.1.p1, OFUSG16127.1.p1, OFUSG07704.1.p1
OG0000746	AMPFI_24935	OFUSG07705.1.p1
OG0000747	AMPFI_14372, AMPFI_19843, AMPFI_13503, AMPFI_15337, AMPFI_14236, AMPFI_09850	OFUSG01556.1.p1, OFUSG01548.1.p1, OFUSG06100.1.p1, OFUSG17491.1.p1, OFUSG16945.2.p1, OFUSG16945.1.p1, OFUSG16946.1.p1, OFUSG00244.1.p1, OFUSG25616.1.p1, OFUSG25615.1.p1, OFUSG25614.1.p1
OG0000748	AMPFI_21950	OFUSG23274.1.p1
OG0000749	AMPFI_08611	OFUSG11790.1.p1
OG0000751	AMPFI_03506	OFUSG16377.1.p1, OFUSG16377.2.p1
OG0000752	AMPFI_17019	OFUSG06577.1.p1
OG0000752	AMPFI_09329	OFUSG01816.1.p1
OG0000752	AMPFI_04939	OFUSG23281.1.p1
OG0000753	AMPFI_15523	OFUSG03990.1.p1
OG0000753	AMPFI_14109	OFUSG09322.2.p1, OFUSG09322.1.p1
OG0000754	AMPFI_00155, AMPFI_05404	OFUSG23658.1.p1
OG0000755	AMPFI_18113	OFUSG22904.1.p1
OG0000756	AMPFI_18984	OFUSG13277.1.p1, OFUSG13277.2.p1
OG0000757	AMPFI_01364	OFUSG15507.1.p1
OG0000758	AMPFI_03569, AMPFI_00957	OFUSG26565.1.p1
OG0000759	AMPFI_04195	OFUSG04506.3.p1, OFUSG04506.2.p1, OFUSG04506.5.p1, OFUSG04506.4.p1, OFUSG04506.1.p1
OG0000760	AMPFI_21828, AMPFI_13511	OFUSG06964.1.p1
OG0000761	AMPFI_02175	OFUSG08030.3.p1, OFUSG08030.1.p1, OFUSG08030.2.p1
OG0000765	AMPFI_19294	OFUSG21598.1.p1, OFUSG21598.2.p1
OG0000766	AMPFI_21468, AMPFI_22616	OFUSG19864.1.p1
OG0000767	AMPFI_07905	OFUSG07632.1.p1, OFUSG11580.1.p1
OG0000768	AMPFI_08442	OFUSG19400.2.p1, OFUSG19400.1.p1
OG0000772	AMPFI_02894, AMPFI_19971	OFUSG05265.1.p1
OG0000773	AMPFI_04587	OFUSG14919.1.p1
OG0000773	AMPFI_06916	OFUSG19252.1.p1
OG0000773	AMPFI_06404, AMPFI_11306	OFUSG05570.1.p1, OFUSG05571.1.p1, OFUSG19253.1.p1
OG0000774	AMPFI_03731	OFUSG18867.1.p1
OG0000775	AMPFI_22492	OFUSG15943.1.p1, OFUSG26561.1.p1, OFUSG26560.1.p1
OG0000776	AMPFI_23341	OFUSG17361.1.p1, OFUSG17361.2.p1, OFUSG17632.1.p1
OG0000777	AMPFI_22290	OFUSG10266.1.p1, OFUSG10130.1.p1, OFUSG10317.1.p1, OFUSG10318.1.p1
OG0000778	AMPFI_04331, AMPFI_25999, AMPFI_02206	OFUSG11453.1.p1
OG0000779	AMPFI_25294	OFUSG07668.1.p1
OG0000779	AMPFI_06428	OFUSG25635.2.p1, OFUSG25635.1.p1
OG0000780	AMPFI_20584, AMPFI_00595	OFUSG11326.1.p1
OG0000780	AMPFI_15119	OFUSG16803.1.p1
OG0000780	AMPFI_08729	OFUSG12906.1.p1
OG0000781	AMPFI_21666, AMPFI_02675, AMPFI_14575, AMPFI_22665	OFUSG00283.1.p1, OFUSG00284.1.p1, OFUSG01008.1.p1
OG0000782	AMPFI_18834	OFUSG08693.1.p1
OG0000783	AMPFI_08020, AMPFI_07574, AMPFI_24464, AMPFI_14340, AMPFI_22662	OFUSG11333.1.p1
OG0000787	AMPFI_10777	OFUSG11014.1.p1
OG0000788	AMPFI_01375	OFUSG00699.1.p1
OG0000788	AMPFI_02278	OFUSG19658.1.p1
OG0000790	AMPFI_12623	OFUSG03972.1.p1
OG0000790	AMPFI_11863	OFUSG03971.1.p1
OG0000791	AMPFI_01769	OFUSG04398.4.p1, OFUSG04398.3.p1, OFUSG04398.2.p1, OFUSG04398.5.p1, OFUSG04398.1.p1
OG0000792	AMPFI_00047	OFUSG15258.2.p1, OFUSG15258.1.p1, OFUSG15258.3.p1, OFUSG04365.1.p1
OG0000792	AMPFI_19531	OFUSG22559.1.p1
OG0000793	AMPFI_07155	OFUSG09289.1.p1
OG0000794	AMPFI_12203	OFUSG08224.1.p1, OFUSG08224.2.p1
OG0000797	AMPFI_16398, AMPFI_18685	OFUSG10229.1.p1
OG0000798	AMPFI_15670, AMPFI_01735, AMPFI_20101	OFUSG02728.2.p1, OFUSG02728.5.p1, OFUSG02728.1.p1, OFUSG02728.3.p1, OFUSG02728.4.p1
OG0000800	AMPFI_10431	OFUSG06584.1.p1
OG0000801	AMPFI_08868, AMPFI_16292, AMPFI_02422	OFUSG04291.1.p1, OFUSG04291.2.p1
OG0000802	AMPFI_17051	OFUSG21207.1.p1
OG0000803	AMPFI_03930, AMPFI_11891	OFUSG07578.2.p1, OFUSG07578.4.p1, OFUSG07578.1.p1, OFUSG07578.3.p1
OG0000809	AMPFI_12034	OFUSG17351.1.p1, OFUSG17351.2.p1
OG0000810	AMPFI_19205	OFUSG13316.1.p1
OG0000810	AMPFI_00375	OFUSG25434.3.p1, OFUSG25434.2.p1, OFUSG25434.1.p1
OG0000812	AMPFI_02361, AMPFI_20458, AMPFI_02507, AMPFI_04933, AMPFI_23277, AMPFI_24549, AMPFI_22352	OFUSG20097.1.p1
OG0000812	AMPFI_04199, AMPFI_20836, AMPFI_04618	OFUSG16288.1.p2, OFUSG26263.2.p2, OFUSG08214.1.p2, OFUSG00290.1.p1, OFUSG01508.1.p2
OG0000813	AMPFI_16225, AMPFI_15330	OFUSG10957.1.p1, OFUSG10956.1.p1
OG0000814	AMPFI_05882	OFUSG25287.1.p1, OFUSG25288.1.p1, OFUSG25696.1.p1, OFUSG25695.1.p1
OG0000814	AMPFI_13728	OFUSG20971.1.p1
OG0000815	AMPFI_21474	OFUSG21400.1.p1
OG0000816	AMPFI_22154	OFUSG12543.1.p1
OG0000816	AMPFI_03013	OFUSG10926.1.p1
OG0000817	AMPFI_08254	OFUSG23697.1.p1
OG0000817	AMPFI_07996	OFUSG18100.1.p1
OG0000817	AMPFI_11242	OFUSG04259.1.p1
OG0000818	AMPFI_12285	OFUSG10058.1.p1, OFUSG10058.3.p1, OFUSG10058.2.p1
OG0000819	AMPFI_15610	OFUSG22325.2.p1, OFUSG22325.1.p1
OG0000820	AMPFI_22913	OFUSG16562.1.p1
OG0000822	AMPFI_10298	OFUSG12185.1.p1
OG0000822	AMPFI_09638	OFUSG07627.1.p1, OFUSG07627.3.p1, OFUSG07627.2.p1
OG0000823	AMPFI_09886, AMPFI_02229, AMPFI_14400, AMPFI_18247, AMPFI_09105, AMPFI_23998, AMPFI_04321, AMPFI_15264, AMPFI_10553, AMPFI_06995, AMPFI_05761, AMPFI_06571, AMPFI_07954, AMPFI_10284, AMPFI_01845, AMPFI_07102, AMPFI_12688, AMPFI_20773, AMPFI_09883, AMPFI_21341, AMPFI_17425, AMPFI_04598, AMPFI_13151, AMPFI_13153, AMPFI_06788, AMPFI_06616, AMPFI_05068, AMPFI_07809, AMPFI_08630, AMPFI_17076, AMPFI_12089, AMPFI_01834, AMPFI_14480, AMPFI_05084, AMPFI_07103, AMPFI_14381, AMPFI_15214, AMPFI_06614, AMPFI_13152, AMPFI_25071, AMPFI_07320, AMPFI_07319, AMPFI_08384, AMPFI_12229, AMPFI_22504, AMPFI_13975, AMPFI_08042, AMPFI_04907, AMPFI_08486, AMPFI_05456, AMPFI_06799, AMPFI_00992, AMPFI_19402, AMPFI_06618, AMPFI_24784, AMPFI_02307, AMPFI_07810, AMPFI_04755, AMPFI_06617, AMPFI_15056, AMPFI_14436, AMPFI_14437	OFUSG25821.1.p1, OFUSG25821.2.p1
OG0000824	AMPFI_10634	OFUSG22094.1.p1, OFUSG02604.1.p1, OFUSG23186.1.p1, OFUSG03277.1.p1, OFUSG02456.2.p1, OFUSG02456.1.p1, OFUSG02606.1.p1, OFUSG02605.1.p1, OFUSG02629.1.p1, OFUSG02606.2.p1, OFUSG02606.4.p1, OFUSG02606.3.p1, OFUSG02631.1.p1, OFUSG02631.2.p1
OG0000825	AMPFI_21560, AMPFI_22215	OFUSG03447.3.p1, OFUSG03447.2.p1, OFUSG03447.1.p1
OG0000825	AMPFI_04519	OFUSG19469.1.p1
OG0000828	AMPFI_06751	OFUSG16610.1.p1
OG0000828	AMPFI_18122	OFUSG14927.1.p1
OG0000829	AMPFI_15788	OFUSG05943.1.p1
OG0000833	AMPFI_07344	OFUSG12738.1.p1
OG0000834	AMPFI_19170	OFUSG04057.5.p1, OFUSG04057.2.p1, OFUSG04057.3.p1, OFUSG04057.1.p1, OFUSG04057.4.p1
OG0000836	AMPFI_08670	OFUSG04483.1.p1
OG0000837	AMPFI_23242	OFUSG01837.1.p1
OG0000838	AMPFI_11876	OFUSG07503.1.p1
OG0000841	AMPFI_11477	OFUSG20856.1.p1, OFUSG20856.4.p1, OFUSG20856.2.p1, OFUSG20856.3.p1
OG0000842	AMPFI_11234	OFUSG17660.1.p1
OG0000844	AMPFI_00178	OFUSG21494.2.p1, OFUSG21494.1.p1
OG0000845	AMPFI_11196, AMPFI_00625, AMPFI_13241, AMPFI_15602	OFUSG00051.1.p1
OG0000845	AMPFI_11310	OFUSG00112.1.p1
OG0000847	AMPFI_17341, AMPFI_13534	OFUSG15294.1.p1
OG0000847	AMPFI_06619	OFUSG24225.1.p1, OFUSG24225.2.p1
OG0000848	AMPFI_13198	OFUSG02732.1.p1
OG0000848	AMPFI_00046	OFUSG03989.1.p1, OFUSG03989.2.p1
OG0000849	AMPFI_24685	OFUSG09067.1.p1
OG0000850	AMPFI_19396	OFUSG12712.1.p1
OG0000850	AMPFI_03228	OFUSG06085.1.p1
OG0000851	AMPFI_16121	OFUSG02239.1.p1, OFUSG02239.2.p1
OG0000852	AMPFI_08444	OFUSG09153.1.p1, OFUSG09153.2.p1
OG0000852	AMPFI_13668	OFUSG04815.3.p1, OFUSG04815.2.p1, OFUSG04815.1.p1
OG0000853	AMPFI_25610, AMPFI_22873	OFUSG07723.1.p1
OG0000855	AMPFI_17874, AMPFI_17347	OFUSG08911.2.p1, OFUSG08911.1.p1
OG0000855	AMPFI_08376, AMPFI_08377	OFUSG10909.1.p1, OFUSG18514.1.p1
OG0000857	AMPFI_00242	OFUSG01227.1.p1
OG0000858	AMPFI_05099	OFUSG18650.1.p1
OG0000858	AMPFI_11878	OFUSG19764.2.p1, OFUSG19764.1.p1
OG0000859	AMPFI_22052	OFUSG09251.1.p1
OG0000860	AMPFI_05098	OFUSG07489.1.p1, OFUSG07489.2.p1
OG0000867	AMPFI_26051, AMPFI_13589, AMPFI_02463, AMPFI_17713, AMPFI_24739, AMPFI_20834, AMPFI_20835, AMPFI_16847, AMPFI_14483	OFUSG06020.2.p1, OFUSG06020.1.p1, OFUSG06020.3.p1
OG0000868	AMPFI_07891	OFUSG11760.1.p1
OG0000869	AMPFI_09269	OFUSG13203.1.p1, OFUSG01355.1.p1
