Orthogroup	STRPU_ok	APOSJ_ok
OG0000700	STRPU_16384, STRPU_16362	APOSJ_57913, APOSJ_33332
OG0000701	STRPU_09920, STRPU_09919	APOSJ_08394, APOSJ_43235, APOSJ_43229, APOSJ_51482, APOSJ_08395, APOSJ_08393, APOSJ_43231, APOSJ_43232, APOSJ_43236, APOSJ_43237, APOSJ_43230, APOSJ_08392
OG0000702	STRPU_23036, STRPU_00912	APOSJ_54550, APOSJ_52824, APOSJ_54553, APOSJ_54549, APOSJ_03633, APOSJ_44971, APOSJ_03640, APOSJ_44969, APOSJ_54551, APOSJ_44973, APOSJ_44968, APOSJ_44970, APOSJ_44972, APOSJ_54555, APOSJ_54552, APOSJ_54554
OG0000703	STRPU_04784	APOSJ_58534, APOSJ_58532, APOSJ_58535, APOSJ_58533, APOSJ_58531, APOSJ_19107, APOSJ_58530
OG0000706	STRPU_23155	APOSJ_56087
OG0000706	STRPU_11620, STRPU_01329	APOSJ_20103
OG0000707	STRPU_05171, STRPU_26965, STRPU_05172, STRPU_05093	APOSJ_19331, APOSJ_39241, APOSJ_19964, APOSJ_39242, APOSJ_19963, APOSJ_45444, APOSJ_39244, APOSJ_19965, APOSJ_45428
OG0000708	STRPU_18963, STRPU_18977	APOSJ_45434, APOSJ_53914, APOSJ_45436, APOSJ_62756, APOSJ_53912, APOSJ_45435, APOSJ_53916, APOSJ_53910, APOSJ_15345, APOSJ_45433, APOSJ_53915, APOSJ_53911, APOSJ_53913, APOSJ_53917, APOSJ_26993, APOSJ_45438
OG0000708	STRPU_00882, STRPU_23008	APOSJ_60449
OG0000709	STRPU_20537	APOSJ_43701, APOSJ_17180, APOSJ_43703, APOSJ_43702, APOSJ_07562
OG0000709	STRPU_21274, STRPU_21845	APOSJ_16835, APOSJ_16834
OG0000710	STRPU_25484	APOSJ_33980, APOSJ_60142, APOSJ_33976
OG0000711	STRPU_11659	APOSJ_48094
OG0000712	STRPU_05053, STRPU_05129	APOSJ_28649, APOSJ_40940, APOSJ_28648, APOSJ_61191, APOSJ_28645, APOSJ_39987, APOSJ_61194, APOSJ_28650, APOSJ_39981, APOSJ_61193
OG0000713	STRPU_06419, STRPU_06412, STRPU_06420, STRPU_06413, STRPU_12045, STRPU_01249, STRPU_18802, STRPU_00584, STRPU_07550, STRPU_23982, STRPU_23980	APOSJ_58098, APOSJ_58097
OG0000713	STRPU_06767	APOSJ_38731, APOSJ_61007, APOSJ_38740, APOSJ_03584
OG0000714	STRPU_10011, STRPU_18266, STRPU_02365	APOSJ_18084
OG0000715	STRPU_13461	APOSJ_39071, APOSJ_43533, APOSJ_39067, APOSJ_39068, APOSJ_39070, APOSJ_39073, APOSJ_39069, APOSJ_43529, APOSJ_43531, APOSJ_43530, APOSJ_43528, APOSJ_39074, APOSJ_39066, APOSJ_06586, APOSJ_39072
OG0000716	STRPU_17012	APOSJ_51263, APOSJ_64313, APOSJ_30671, APOSJ_58360, APOSJ_04541, APOSJ_64317, APOSJ_28316, APOSJ_04539, APOSJ_28321, APOSJ_64315, APOSJ_58359, APOSJ_51255, APOSJ_04542, APOSJ_51259, APOSJ_64318, APOSJ_51262, APOSJ_64316, APOSJ_51264, APOSJ_04540, APOSJ_51261, APOSJ_04543, APOSJ_05409, APOSJ_64314, APOSJ_51260, APOSJ_54870, APOSJ_54869, APOSJ_61592, APOSJ_04538, APOSJ_03939
OG0000717	STRPU_19581	APOSJ_10067, APOSJ_10068
OG0000718	STRPU_04006, STRPU_04005	APOSJ_33271, APOSJ_33274, APOSJ_33273, APOSJ_33272
OG0000720	STRPU_22043	APOSJ_61454, APOSJ_61453, APOSJ_00132, APOSJ_00807, APOSJ_50387, APOSJ_62988, APOSJ_39677, APOSJ_62989, APOSJ_62990, APOSJ_25918, APOSJ_56405, APOSJ_54917, APOSJ_62994, APOSJ_14156, APOSJ_44554, APOSJ_62992, APOSJ_62993, APOSJ_62991, APOSJ_54743, APOSJ_39693, APOSJ_56404, APOSJ_52494, APOSJ_44555
OG0000720	STRPU_22492, STRPU_22468	APOSJ_53392
OG0000721	STRPU_14994, STRPU_14964	APOSJ_59489, APOSJ_59488, APOSJ_59487
OG0000721	STRPU_17945	APOSJ_54963, APOSJ_40791, APOSJ_40790
OG0000722	STRPU_21044	APOSJ_43272
OG0000722	STRPU_20560	APOSJ_37621, APOSJ_37620
OG0000723	STRPU_22942, STRPU_22941	APOSJ_65042, APOSJ_65043
OG0000723	STRPU_22940, STRPU_22939	APOSJ_60823, APOSJ_00058, APOSJ_46752
OG0000723	STRPU_23374	APOSJ_12060, APOSJ_12059
OG0000725	STRPU_19812, STRPU_00755	APOSJ_22494
OG0000725	STRPU_12601	APOSJ_44622
OG0000726	STRPU_13494	APOSJ_58267, APOSJ_08434, APOSJ_08433, APOSJ_08439
OG0000730	STRPU_13747, STRPU_01502	APOSJ_06440
OG0000730	STRPU_18715	APOSJ_18184
OG0000730	STRPU_18716	APOSJ_04248
OG0000731	STRPU_06695	APOSJ_34927, APOSJ_08522, APOSJ_19285, APOSJ_34925, APOSJ_34929, APOSJ_08523, APOSJ_34930, APOSJ_08524, APOSJ_34924, APOSJ_34926, APOSJ_34928, APOSJ_08525
OG0000732	STRPU_06871	APOSJ_29012, APOSJ_59223
OG0000732	STRPU_18394	APOSJ_42660, APOSJ_63289, APOSJ_63290
OG0000733	STRPU_21566	APOSJ_25718
OG0000733	STRPU_20797	APOSJ_21693, APOSJ_28672
OG0000734	STRPU_20020	APOSJ_05774, APOSJ_05773
OG0000735	STRPU_24284	APOSJ_02012, APOSJ_02011, APOSJ_02010, APOSJ_08954
OG0000736	STRPU_21933, STRPU_07453, STRPU_07445	APOSJ_47303, APOSJ_52918, APOSJ_17400, APOSJ_40460, APOSJ_17398, APOSJ_17403, APOSJ_17402, APOSJ_17191
OG0000737	STRPU_09307	APOSJ_35772, APOSJ_26465, APOSJ_26468, APOSJ_26470, APOSJ_26471, APOSJ_26466, APOSJ_26469, APOSJ_26467, APOSJ_26464, APOSJ_53789
OG0000740	STRPU_13396, STRPU_13375	APOSJ_00170, APOSJ_00173, APOSJ_00169
OG0000740	STRPU_04815	APOSJ_65081
OG0000742	STRPU_06432	APOSJ_42442
OG0000743	STRPU_08228	APOSJ_24439, APOSJ_22851
OG0000743	STRPU_08229	APOSJ_25993
OG0000744	STRPU_25504, STRPU_25505, STRPU_25506	APOSJ_39924, APOSJ_39925, APOSJ_39923, APOSJ_26836, APOSJ_39919, APOSJ_39921, APOSJ_55947
OG0000745	STRPU_20528	APOSJ_34983, APOSJ_34988, APOSJ_34990, APOSJ_34987, APOSJ_34986, APOSJ_34984, APOSJ_34989, APOSJ_34985
OG0000745	STRPU_20529	APOSJ_24865, APOSJ_24864, APOSJ_24866, APOSJ_24863
OG0000745	STRPU_19598	APOSJ_14587
OG0000746	STRPU_02737, STRPU_02739, STRPU_02736	APOSJ_47810, APOSJ_47811
OG0000746	STRPU_20172, STRPU_20405	APOSJ_57884
OG0000746	STRPU_20321, STRPU_20397	APOSJ_59275, APOSJ_59274
OG0000747	STRPU_01792, STRPU_18103	APOSJ_42736
OG0000747	STRPU_03822, STRPU_03836	APOSJ_32657, APOSJ_19560, APOSJ_32655, APOSJ_32656, APOSJ_32658, APOSJ_32654, APOSJ_32653, APOSJ_32652, APOSJ_50408, APOSJ_50404, APOSJ_50407, APOSJ_38405, APOSJ_50405, APOSJ_50406, APOSJ_50410, APOSJ_50409, APOSJ_38403, APOSJ_50403
OG0000747	STRPU_01813	APOSJ_55060, APOSJ_55053, APOSJ_55056, APOSJ_55059, APOSJ_55057, APOSJ_55054, APOSJ_55052, APOSJ_55055, APOSJ_55058, APOSJ_33222, APOSJ_33221, APOSJ_33219, APOSJ_33220
OG0000748	STRPU_22034	APOSJ_63067, APOSJ_26477, APOSJ_20585, APOSJ_63028, APOSJ_63021, APOSJ_35809, APOSJ_45722, APOSJ_45717, APOSJ_01289, APOSJ_45725, APOSJ_63026, APOSJ_20581, APOSJ_01306, APOSJ_45721, APOSJ_20583, APOSJ_63034, APOSJ_45720, APOSJ_20584, APOSJ_26478, APOSJ_20582
OG0000749	STRPU_21644, STRPU_21708	APOSJ_44375, APOSJ_34241, APOSJ_34236, APOSJ_34238, APOSJ_38330, APOSJ_34237, APOSJ_34242, APOSJ_44380, APOSJ_27990, APOSJ_34235, APOSJ_27989, APOSJ_34243, APOSJ_65208, APOSJ_44377, APOSJ_27986, APOSJ_44378, APOSJ_44379, APOSJ_44381, APOSJ_34240, APOSJ_44376, APOSJ_27987, APOSJ_34239, APOSJ_27988, APOSJ_44382
OG0000750	STRPU_21563	APOSJ_40920
OG0000750	STRPU_04644, STRPU_04622	APOSJ_04519, APOSJ_45654
OG0000751	STRPU_13591, STRPU_01611	APOSJ_19337, APOSJ_34414, APOSJ_34397, APOSJ_64577
OG0000752	STRPU_10384	APOSJ_26182, APOSJ_26181
OG0000752	STRPU_17910	APOSJ_27977
OG0000752	STRPU_19015	APOSJ_19613, APOSJ_19615, APOSJ_19614
OG0000753	STRPU_23569	APOSJ_47396, APOSJ_26981
OG0000753	STRPU_03838	APOSJ_50474
OG0000754	STRPU_25589	APOSJ_01120
OG0000755	STRPU_26250	APOSJ_24947, APOSJ_33585, APOSJ_36448, APOSJ_60516, APOSJ_01278, APOSJ_06910, APOSJ_07988, APOSJ_36447, APOSJ_60513, APOSJ_43618, APOSJ_60515, APOSJ_33587, APOSJ_24936, APOSJ_06913, APOSJ_43626, APOSJ_60514, APOSJ_60517, APOSJ_01087, APOSJ_24959, APOSJ_36443, APOSJ_07994, APOSJ_33588, APOSJ_60512, APOSJ_33584, APOSJ_01281, APOSJ_33582, APOSJ_33583, APOSJ_33586, APOSJ_06914, APOSJ_07990, APOSJ_25726, APOSJ_01282, APOSJ_01283, APOSJ_01279
OG0000757	STRPU_14828	APOSJ_01955, APOSJ_01952
OG0000758	STRPU_24891	APOSJ_29877, APOSJ_29876, APOSJ_29879, APOSJ_29878
OG0000759	STRPU_25007	APOSJ_62011, APOSJ_62012, APOSJ_62010
OG0000760	STRPU_01895, STRPU_22741	APOSJ_52856, APOSJ_08338, APOSJ_01611, APOSJ_08336, APOSJ_44743, APOSJ_28070, APOSJ_28069, APOSJ_28067, APOSJ_08337, APOSJ_08334, APOSJ_08335, APOSJ_44735, APOSJ_01607, APOSJ_44740, APOSJ_08339, APOSJ_28068
OG0000761	STRPU_19482	APOSJ_23851, APOSJ_61116, APOSJ_26309, APOSJ_64553, APOSJ_23855, APOSJ_61114, APOSJ_58291, APOSJ_64781, APOSJ_64783, APOSJ_23845, APOSJ_23848, APOSJ_61468, APOSJ_64785, APOSJ_61113, APOSJ_51722, APOSJ_61111, APOSJ_03669, APOSJ_61112, APOSJ_64780, APOSJ_61471, APOSJ_23847, APOSJ_61110, APOSJ_23857, APOSJ_61109, APOSJ_64786, APOSJ_64523, APOSJ_51723, APOSJ_61108, APOSJ_64782, APOSJ_61470, APOSJ_61117
OG0000762	STRPU_24145	APOSJ_23273, APOSJ_42854, APOSJ_17524, APOSJ_54227, APOSJ_23266, APOSJ_23275, APOSJ_23274, APOSJ_42824, APOSJ_23267, APOSJ_17526, APOSJ_27887, APOSJ_42867, APOSJ_23270, APOSJ_23272, APOSJ_17528, APOSJ_17536, APOSJ_17529, APOSJ_17525, APOSJ_54230, APOSJ_23268, APOSJ_23269, APOSJ_17535, APOSJ_23271, APOSJ_54229, APOSJ_17527
OG0000763	STRPU_26640	APOSJ_02196, APOSJ_57739, APOSJ_02199
OG0000765	STRPU_20844, STRPU_20882	APOSJ_07857, APOSJ_44225, APOSJ_44226, APOSJ_44224, APOSJ_44223, APOSJ_44222, APOSJ_07856, APOSJ_49163, APOSJ_49169, APOSJ_49162, APOSJ_07860, APOSJ_49160, APOSJ_07861, APOSJ_44227, APOSJ_49167
OG0000765	STRPU_20883, STRPU_20845	APOSJ_04479, APOSJ_59940, APOSJ_32922, APOSJ_59939
OG0000766	STRPU_26502, STRPU_12701	APOSJ_13729, APOSJ_13728, APOSJ_56700, APOSJ_13734, APOSJ_13731, APOSJ_56723, APOSJ_13730, APOSJ_13727
OG0000767	STRPU_20571	APOSJ_18795, APOSJ_01500, APOSJ_01499, APOSJ_01495, APOSJ_18798, APOSJ_01498, APOSJ_53897, APOSJ_65173, APOSJ_31504, APOSJ_18797, APOSJ_18793, APOSJ_01496, APOSJ_06275, APOSJ_65143, APOSJ_53900, APOSJ_18794, APOSJ_65159, APOSJ_36976, APOSJ_18796, APOSJ_24376
OG0000768	STRPU_23593	APOSJ_04628, APOSJ_17297, APOSJ_64659, APOSJ_55324, APOSJ_64657, APOSJ_64662, APOSJ_64658, APOSJ_17294, APOSJ_64656, APOSJ_41096, APOSJ_04622, APOSJ_60457, APOSJ_58132, APOSJ_64661, APOSJ_64660, APOSJ_23010, APOSJ_55362, APOSJ_23004, APOSJ_04623, APOSJ_04626, APOSJ_28314, APOSJ_04627, APOSJ_28759, APOSJ_58133, APOSJ_04625
OG0000772	STRPU_04727, STRPU_04734, STRPU_04728	APOSJ_61532, APOSJ_61533
OG0000772	STRPU_15066, STRPU_25730, STRPU_11346, STRPU_25314	APOSJ_37005, APOSJ_22525
OG0000773	STRPU_17781	APOSJ_43719, APOSJ_43718, APOSJ_43720, APOSJ_43717
OG0000773	STRPU_19947, STRPU_02579, STRPU_11217, STRPU_11254	APOSJ_14501
OG0000773	STRPU_18826	APOSJ_07802, APOSJ_07803, APOSJ_07801
OG0000774	STRPU_01825, STRPU_19314	APOSJ_33820
OG0000774	STRPU_09065, STRPU_02041	APOSJ_63949
OG0000774	STRPU_23589	APOSJ_09200, APOSJ_09198, APOSJ_09197, APOSJ_09199
OG0000775	STRPU_21116, STRPU_23930, STRPU_07226	APOSJ_12325, APOSJ_36141, APOSJ_25891
OG0000776	STRPU_25591	APOSJ_60560, APOSJ_60559
OG0000777	STRPU_08984	APOSJ_39367
OG0000779	STRPU_20061	APOSJ_54047, APOSJ_54049
OG0000779	STRPU_15696	APOSJ_35189, APOSJ_35187, APOSJ_30464, APOSJ_20966, APOSJ_35188, APOSJ_47795, APOSJ_32539, APOSJ_35192, APOSJ_32538, APOSJ_32542
OG0000780	STRPU_21536	APOSJ_31600, APOSJ_31599, APOSJ_32726, APOSJ_59900, APOSJ_59902, APOSJ_59904, APOSJ_59903, APOSJ_59899, APOSJ_59901
OG0000780	STRPU_23123	APOSJ_28091, APOSJ_57843
OG0000780	STRPU_18748	APOSJ_09268, APOSJ_09267
OG0000781	STRPU_08929, STRPU_00630, STRPU_00629, STRPU_08928, STRPU_00628, STRPU_08927, STRPU_17724, STRPU_17701	APOSJ_40864, APOSJ_60706, APOSJ_60705, APOSJ_42557, APOSJ_38214, APOSJ_30264, APOSJ_60873, APOSJ_60707, APOSJ_30259, APOSJ_60872, APOSJ_42561, APOSJ_42567, APOSJ_38211, APOSJ_12907, APOSJ_12906, APOSJ_37438
OG0000782	STRPU_27022	APOSJ_64771, APOSJ_24067, APOSJ_24068, APOSJ_24070, APOSJ_64761, APOSJ_24069
OG0000784	STRPU_24373	APOSJ_06052, APOSJ_06051, APOSJ_04173, APOSJ_04172
OG0000786	STRPU_15453	APOSJ_46241, APOSJ_21834, APOSJ_46242, APOSJ_46240
OG0000787	STRPU_04197, STRPU_04234	APOSJ_43413, APOSJ_01851, APOSJ_01850, APOSJ_43419, APOSJ_01847, APOSJ_05854, APOSJ_40802, APOSJ_43417, APOSJ_01845, APOSJ_43418, APOSJ_01848, APOSJ_43415, APOSJ_01844, APOSJ_43416, APOSJ_37424, APOSJ_05862
OG0000788	STRPU_11964, STRPU_01625	APOSJ_22742, APOSJ_22741
OG0000788	STRPU_26569	APOSJ_42313, APOSJ_42316, APOSJ_42312, APOSJ_42311, APOSJ_42314, APOSJ_65341
OG0000790	STRPU_22128	APOSJ_44080
OG0000791	STRPU_13705, STRPU_00440	APOSJ_06124, APOSJ_06125, APOSJ_20874, APOSJ_39057, APOSJ_39055, APOSJ_06119, APOSJ_20872, APOSJ_06118, APOSJ_39059, APOSJ_06126, APOSJ_06123
OG0000792	STRPU_25047	APOSJ_02884, APOSJ_27285
OG0000792	STRPU_14909	APOSJ_28521, APOSJ_28523, APOSJ_40476, APOSJ_28524, APOSJ_28522, APOSJ_40475, APOSJ_40474, APOSJ_40477
OG0000793	STRPU_26762, STRPU_26748	APOSJ_14951, APOSJ_23405, APOSJ_14122, APOSJ_14123
OG0000794	STRPU_16063	APOSJ_60085, APOSJ_43468, APOSJ_17106, APOSJ_51169, APOSJ_09892, APOSJ_09891, APOSJ_11767
OG0000795	STRPU_05667, STRPU_05863, STRPU_03826, STRPU_03807, STRPU_05860, STRPU_05862, STRPU_05668, STRPU_05669, STRPU_05670	APOSJ_31812, APOSJ_31814, APOSJ_03737, APOSJ_03735, APOSJ_03736, APOSJ_31818, APOSJ_31816, APOSJ_31817, APOSJ_31813, APOSJ_31815
OG0000796	STRPU_06080	APOSJ_12499
OG0000797	STRPU_04347	APOSJ_60034, APOSJ_40856, APOSJ_15725, APOSJ_32650, APOSJ_38449, APOSJ_38448, APOSJ_32648, APOSJ_32649, APOSJ_15721, APOSJ_38451, APOSJ_60027, APOSJ_32647, APOSJ_04189, APOSJ_09897, APOSJ_15723, APOSJ_44311, APOSJ_15726, APOSJ_40776, APOSJ_44529, APOSJ_07063, APOSJ_26056, APOSJ_60060, APOSJ_09895, APOSJ_09899, APOSJ_15719, APOSJ_32651, APOSJ_09898, APOSJ_44254, APOSJ_40859, APOSJ_60081, APOSJ_09894, APOSJ_15720, APOSJ_38450, APOSJ_09896
OG0000798	STRPU_05696	APOSJ_07127, APOSJ_44763, APOSJ_20563, APOSJ_07125
OG0000799	STRPU_09727, STRPU_09770	APOSJ_41368, APOSJ_41374, APOSJ_41373, APOSJ_17815, APOSJ_59000, APOSJ_17817, APOSJ_17816, APOSJ_41369, APOSJ_58999
OG0000800	STRPU_09950, STRPU_09973, STRPU_07425, STRPU_15030	APOSJ_27810, APOSJ_27809, APOSJ_27811, APOSJ_10729, APOSJ_43127, APOSJ_27812, APOSJ_10730, APOSJ_43133, APOSJ_27807
OG0000801	STRPU_23079, STRPU_00663	APOSJ_59383, APOSJ_15617, APOSJ_56652, APOSJ_59380, APOSJ_37282, APOSJ_63283, APOSJ_59381, APOSJ_15629, APOSJ_09326, APOSJ_56651, APOSJ_56650, APOSJ_56649, APOSJ_56647, APOSJ_14157, APOSJ_09321, APOSJ_59379, APOSJ_09322, APOSJ_63281, APOSJ_62503, APOSJ_30014, APOSJ_59937, APOSJ_37285, APOSJ_26750, APOSJ_09327, APOSJ_09323, APOSJ_63282, APOSJ_63280, APOSJ_37283, APOSJ_52031, APOSJ_59385, APOSJ_26749, APOSJ_52030, APOSJ_09324, APOSJ_52029, APOSJ_56653, APOSJ_26748, APOSJ_32059, APOSJ_56648, APOSJ_59384, APOSJ_52028, APOSJ_03827, APOSJ_16072
OG0000803	STRPU_12487, STRPU_12512	APOSJ_00199
OG0000809	STRPU_18374	APOSJ_50361, APOSJ_19777, APOSJ_19776, APOSJ_19778, APOSJ_19773, APOSJ_60280, APOSJ_19775, APOSJ_19774
OG0000810	STRPU_19223	APOSJ_53352, APOSJ_59276, APOSJ_59277
OG0000810	STRPU_16445	APOSJ_61766, APOSJ_61767, APOSJ_33321
OG0000811	STRPU_14640	APOSJ_54817, APOSJ_55871, APOSJ_54815, APOSJ_54818, APOSJ_55869, APOSJ_54812, APOSJ_55870, APOSJ_54816, APOSJ_54813, APOSJ_54814, APOSJ_55867, APOSJ_55872, APOSJ_55868
OG0000813	STRPU_04740, STRPU_04739	APOSJ_32320, APOSJ_48071, APOSJ_48069, APOSJ_09244, APOSJ_44304, APOSJ_09234, APOSJ_40732, APOSJ_54656, APOSJ_40731, APOSJ_40730, APOSJ_40733, APOSJ_48070
OG0000814	STRPU_21983	APOSJ_04610
OG0000814	STRPU_15086, STRPU_16415, STRPU_15087, STRPU_15083	APOSJ_27234, APOSJ_29118, APOSJ_29114, APOSJ_04392, APOSJ_29117, APOSJ_29116
OG0000815	STRPU_26905	APOSJ_47130
OG0000815	STRPU_06613	APOSJ_10577, APOSJ_10576
OG0000815	STRPU_24245, STRPU_01059	APOSJ_43827, APOSJ_43828
OG0000816	STRPU_21113	APOSJ_08526, APOSJ_08527
OG0000816	STRPU_04037, STRPU_00076	APOSJ_55008, APOSJ_25023
OG0000817	STRPU_22107	APOSJ_58924
OG0000817	STRPU_04676	APOSJ_05147, APOSJ_16466
OG0000817	STRPU_14081, STRPU_00839	APOSJ_21144, APOSJ_21145
OG0000818	STRPU_08499	APOSJ_42319, APOSJ_42320, APOSJ_42321
OG0000819	STRPU_13106, STRPU_13090	APOSJ_18287, APOSJ_61424, APOSJ_48684, APOSJ_20740
OG0000819	STRPU_02243, STRPU_15556	APOSJ_07797, APOSJ_07798, APOSJ_07795, APOSJ_07796
OG0000822	STRPU_11821	APOSJ_46062
OG0000822	STRPU_13103, STRPU_13093	APOSJ_38936, APOSJ_38933, APOSJ_38934, APOSJ_38935
OG0000822	STRPU_12245	APOSJ_52853, APOSJ_52852, APOSJ_38511
OG0000824	STRPU_25265	APOSJ_03942, APOSJ_03944, APOSJ_03943, APOSJ_24452
OG0000825	STRPU_05131, STRPU_05055	APOSJ_12197
OG0000825	STRPU_12931	APOSJ_42233, APOSJ_42234, APOSJ_42235, APOSJ_37335
OG0000826	STRPU_25465, STRPU_25466, STRPU_00190, STRPU_14464, STRPU_25836	APOSJ_55172, APOSJ_13689, APOSJ_55175
OG0000827	STRPU_26359	APOSJ_43437, APOSJ_43440, APOSJ_43432, APOSJ_43436, APOSJ_43435, APOSJ_43434, APOSJ_43438, APOSJ_43433, APOSJ_43439, APOSJ_50899
OG0000827	STRPU_24864, STRPU_24863, STRPU_24060	APOSJ_51202
OG0000827	STRPU_26513	APOSJ_53144
OG0000828	STRPU_23372	APOSJ_50146
OG0000828	STRPU_15585, STRPU_02220	APOSJ_39990, APOSJ_39991, APOSJ_19031, APOSJ_19029, APOSJ_19027, APOSJ_19030
OG0000829	STRPU_10209	APOSJ_27445, APOSJ_27444
OG0000830	STRPU_20808	APOSJ_27719, APOSJ_11037
OG0000830	STRPU_06577, STRPU_06522	APOSJ_05686
OG0000830	STRPU_26494	APOSJ_58793
OG0000831	STRPU_25894, STRPU_25422, STRPU_25896	APOSJ_61004, APOSJ_61003, APOSJ_61002
OG0000832	STRPU_17567, STRPU_17584, STRPU_24442, STRPU_17065, STRPU_17067	APOSJ_54947, APOSJ_54946
OG0000833	STRPU_18167, STRPU_18151	APOSJ_32064
OG0000834	STRPU_24584, STRPU_24595	APOSJ_27505, APOSJ_25155
OG0000835	STRPU_11532	APOSJ_04948
OG0000836	STRPU_22902, STRPU_22889	APOSJ_47104, APOSJ_47105
OG0000836	STRPU_22890, STRPU_22905	APOSJ_31527, APOSJ_06779, APOSJ_31526, APOSJ_31525
OG0000837	STRPU_24375	APOSJ_53788, APOSJ_07156
OG0000838	STRPU_12478	APOSJ_42033, APOSJ_42036
OG0000838	STRPU_12822	APOSJ_00381
OG0000841	STRPU_25231	APOSJ_20937, APOSJ_20938, APOSJ_02223, APOSJ_26762, APOSJ_20939, APOSJ_20940
OG0000842	STRPU_22935	APOSJ_02046, APOSJ_02045, APOSJ_12472, APOSJ_02044
OG0000843	STRPU_14670	APOSJ_44111, APOSJ_44110, APOSJ_46895
OG0000844	STRPU_10513	APOSJ_14389, APOSJ_24990
OG0000845	STRPU_17166, STRPU_17173	APOSJ_41044, APOSJ_41043, APOSJ_56592
OG0000845	STRPU_16991	APOSJ_36181
OG0000845	STRPU_17391	APOSJ_35924, APOSJ_35923, APOSJ_24773, APOSJ_35921, APOSJ_35922
OG0000846	STRPU_11905, STRPU_11945, STRPU_11815	APOSJ_23491, APOSJ_23490
OG0000846	STRPU_12114, STRPU_12146	APOSJ_54456, APOSJ_54455, APOSJ_03579
OG0000847	STRPU_14471	APOSJ_37393, APOSJ_64417, APOSJ_37410
OG0000848	STRPU_04979	APOSJ_57867, APOSJ_21858
OG0000848	STRPU_21912	APOSJ_61306, APOSJ_61305, APOSJ_40590, APOSJ_61307
OG0000849	STRPU_02904	APOSJ_28569, APOSJ_47907, APOSJ_47906, APOSJ_47905, APOSJ_54422, APOSJ_28570, APOSJ_28571, APOSJ_47909, APOSJ_57707, APOSJ_63715
OG0000850	STRPU_01821, STRPU_19318	APOSJ_48008, APOSJ_48007
OG0000850	STRPU_01567, STRPU_09392	APOSJ_43389, APOSJ_10662
OG0000851	STRPU_04950	APOSJ_48145, APOSJ_48146, APOSJ_32816, APOSJ_48144, APOSJ_50654, APOSJ_48147, APOSJ_05428, APOSJ_05427, APOSJ_05431, APOSJ_62125, APOSJ_09644, APOSJ_05429, APOSJ_09647, APOSJ_05434, APOSJ_09649, APOSJ_05435, APOSJ_09646, APOSJ_09643, APOSJ_05426, APOSJ_05430, APOSJ_09642, APOSJ_09648, APOSJ_05432, APOSJ_09645, APOSJ_05433
OG0000852	STRPU_27397	APOSJ_64589
OG0000852	STRPU_26323	APOSJ_12943
OG0000853	STRPU_16201, STRPU_16240	APOSJ_61616, APOSJ_61611, APOSJ_10398, APOSJ_44331, APOSJ_61615, APOSJ_07037, APOSJ_30722, APOSJ_07036, APOSJ_30723, APOSJ_10386, APOSJ_07035, APOSJ_49155, APOSJ_07038, APOSJ_44330, APOSJ_05182, APOSJ_07039, APOSJ_07040, APOSJ_44333, APOSJ_61607, APOSJ_61613, APOSJ_43698, APOSJ_43695, APOSJ_43697, APOSJ_43696
OG0000855	STRPU_14665, STRPU_26339, STRPU_26337, STRPU_26336	APOSJ_14055, APOSJ_14051, APOSJ_14054, APOSJ_14052, APOSJ_14053
OG0000857	STRPU_01644, STRPU_11981	APOSJ_49783, APOSJ_49781
OG0000858	STRPU_23333	APOSJ_12185, APOSJ_12184
OG0000858	STRPU_03252, STRPU_03287	APOSJ_21398, APOSJ_21395, APOSJ_21396, APOSJ_21397
OG0000859	STRPU_26362	APOSJ_15229, APOSJ_39848, APOSJ_15224, APOSJ_30060, APOSJ_33016, APOSJ_30051, APOSJ_27241, APOSJ_15231, APOSJ_27242, APOSJ_30061, APOSJ_27245, APOSJ_15230, APOSJ_15232, APOSJ_27247, APOSJ_33017, APOSJ_27246, APOSJ_27244, APOSJ_39845, APOSJ_15228
OG0000860	STRPU_19409	APOSJ_28084, APOSJ_28083, APOSJ_28085
OG0000861	STRPU_14757, STRPU_02565, STRPU_14758, STRPU_02566	APOSJ_30394
OG0000866	STRPU_25209, STRPU_01892	APOSJ_34503
OG0000868	STRPU_21550	APOSJ_29113, APOSJ_25427
OG0000869	STRPU_11325	APOSJ_19244, APOSJ_56671, APOSJ_19242, APOSJ_19245, APOSJ_19240, APOSJ_56681, APOSJ_19241, APOSJ_19243
OG0000869	STRPU_18300, STRPU_01157	APOSJ_36939
OG0000869	STRPU_19045	APOSJ_37975, APOSJ_37971, APOSJ_37977, APOSJ_37976, APOSJ_37970, APOSJ_37978, APOSJ_37972, APOSJ_37974, APOSJ_50441, APOSJ_50444
OG0000870	STRPU_21877	APOSJ_11637, APOSJ_11639, APOSJ_11640, APOSJ_11638
OG0000871	STRPU_17837, STRPU_17836	APOSJ_57144, APOSJ_57143, APOSJ_57142, APOSJ_57141
OG0000871	STRPU_17284, STRPU_17286	APOSJ_37908, APOSJ_59217
OG0000871	STRPU_09793, STRPU_09788, STRPU_09787	APOSJ_44220
OG0000872	STRPU_11965, STRPU_01626	APOSJ_37062, APOSJ_37063, APOSJ_04372, APOSJ_04374, APOSJ_37061, APOSJ_04369, APOSJ_04376, APOSJ_04368, APOSJ_44428, APOSJ_04373, APOSJ_04375, APOSJ_04371
