Orthogroup	STRPU_ok	AMPFI_ok
OG0001744	STRPU_22012	AMPFI_00412, AMPFI_19292
OG0001746	STRPU_01643, STRPU_11979	AMPFI_09609
OG0001747	STRPU_06888	AMPFI_21460, AMPFI_03962
OG0001749	STRPU_05824	AMPFI_19296, AMPFI_24575, AMPFI_18873
OG0001750	STRPU_13411	AMPFI_12484
OG0001751	STRPU_10281	AMPFI_25042, AMPFI_24009
OG0001752	STRPU_04577, STRPU_04576, STRPU_22519	AMPFI_05645
OG0001753	STRPU_10249	AMPFI_03323, AMPFI_05717
OG0001755	STRPU_12732	AMPFI_19529
OG0001756	STRPU_09617	AMPFI_19308
OG0001756	STRPU_04685	AMPFI_09088
OG0001757	STRPU_21210	AMPFI_11105
OG0001758	STRPU_24810	AMPFI_22682, AMPFI_05121, AMPFI_08230, AMPFI_04712, AMPFI_10363, AMPFI_04809
OG0001758	STRPU_14444, STRPU_14421	AMPFI_03239
OG0001758	STRPU_15498	AMPFI_22191
OG0001759	STRPU_10425	AMPFI_25203
OG0001759	STRPU_09521	AMPFI_11269
OG0001760	STRPU_22819, STRPU_01978	AMPFI_13517
OG0001768	STRPU_26512	AMPFI_14756, AMPFI_14757
OG0001769	STRPU_04596, STRPU_14107	AMPFI_17583
OG0001769	STRPU_20984	AMPFI_24487
OG0001770	STRPU_17113, STRPU_16408	AMPFI_16335
OG0001772	STRPU_21190, STRPU_21191	AMPFI_21430
OG0001773	STRPU_11836	AMPFI_25296
OG0001774	STRPU_23744	AMPFI_10680
OG0001775	STRPU_26768	AMPFI_09788, AMPFI_06264, AMPFI_09825
OG0001776	STRPU_09786	AMPFI_14879
OG0001777	STRPU_08485	AMPFI_14080
OG0001777	STRPU_22545, STRPU_22544	AMPFI_10624
OG0001778	STRPU_25828	AMPFI_10692
OG0001779	STRPU_27325	AMPFI_12678
OG0001779	STRPU_27324	AMPFI_14359, AMPFI_04902, AMPFI_15956, AMPFI_09586
OG0001780	STRPU_14799	AMPFI_07742
OG0001781	STRPU_13577, STRPU_01597	AMPFI_23560
OG0001781	STRPU_20058	AMPFI_08314
OG0001782	STRPU_26752, STRPU_26766	AMPFI_24297
OG0001782	STRPU_04678	AMPFI_12965
OG0001783	STRPU_06159	AMPFI_01182
OG0001785	STRPU_06427	AMPFI_16195
OG0001787	STRPU_17941	AMPFI_25681
OG0001789	STRPU_15451	AMPFI_24598
OG0001789	STRPU_15452	AMPFI_14245
OG0001790	STRPU_20814	AMPFI_07074
OG0001792	STRPU_27220	AMPFI_07829
OG0001793	STRPU_23388	AMPFI_08492
OG0001793	STRPU_24396	AMPFI_17091
OG0001794	STRPU_12642, STRPU_12643	AMPFI_09033
OG0001795	STRPU_01229	AMPFI_25801, AMPFI_19728, AMPFI_11375, AMPFI_04397, AMPFI_00823, AMPFI_03762, AMPFI_01319, AMPFI_23754
OG0001795	STRPU_17336	AMPFI_13012
OG0001796	STRPU_07743, STRPU_07742	AMPFI_24328, AMPFI_10392
OG0001797	STRPU_09943	AMPFI_22232
OG0001797	STRPU_09876	AMPFI_16217
OG0001798	STRPU_09683	AMPFI_13433
OG0001798	STRPU_23903	AMPFI_09922
OG0001800	STRPU_22920	AMPFI_11453
OG0001801	STRPU_12836	AMPFI_12578
OG0001802	STRPU_25094	AMPFI_15094
OG0001802	STRPU_23624	AMPFI_17886
OG0001803	STRPU_04203, STRPU_04243	AMPFI_13781
OG0001804	STRPU_14674	AMPFI_10708
OG0001805	STRPU_12761, STRPU_02348	AMPFI_11465
OG0001806	STRPU_22008	AMPFI_11361
OG0001807	STRPU_24677	AMPFI_13156
OG0001808	STRPU_00247, STRPU_18809	AMPFI_01463
OG0001809	STRPU_19392	AMPFI_15697
OG0001810	STRPU_01878, STRPU_25193	AMPFI_19617
OG0001812	STRPU_26242, STRPU_26243	AMPFI_00507, AMPFI_00810
OG0001814	STRPU_24614	AMPFI_09086
OG0001816	STRPU_18814, STRPU_00243	AMPFI_15030
OG0001818	STRPU_00061	AMPFI_13689
OG0001819	STRPU_01919, STRPU_22763	AMPFI_01254
OG0001820	STRPU_04399, STRPU_04054	AMPFI_19349
OG0001822	STRPU_12353	AMPFI_12887
OG0001823	STRPU_02648, STRPU_16170	AMPFI_19202
OG0001824	STRPU_20190	AMPFI_19143
OG0001824	STRPU_20760	AMPFI_02433
OG0001825	STRPU_02037, STRPU_08032	AMPFI_16509
OG0001827	STRPU_20293, STRPU_20294, STRPU_20292	AMPFI_12500
OG0001828	STRPU_14046	AMPFI_14486
OG0001829	STRPU_26227	AMPFI_21635
OG0001830	STRPU_07804	AMPFI_00628
OG0001831	STRPU_09256	AMPFI_24544
OG0001832	STRPU_23928	AMPFI_01169
OG0001832	STRPU_22029	AMPFI_13912
OG0001834	STRPU_13381, STRPU_13361	AMPFI_07413
OG0001835	STRPU_19886, STRPU_19859, STRPU_19884, STRPU_19858, STRPU_10311, STRPU_19885, STRPU_12375, STRPU_12316	AMPFI_23564
OG0001846	STRPU_27133	AMPFI_10946
OG0001846	STRPU_07129, STRPU_07361	AMPFI_05493
OG0001848	STRPU_22238	AMPFI_19061
OG0001848	STRPU_23147	AMPFI_12829
OG0001849	STRPU_18500	AMPFI_09620
OG0001849	STRPU_13261	AMPFI_25919
OG0001850	STRPU_25933	AMPFI_19567, AMPFI_02254
OG0001850	STRPU_04723	AMPFI_21066
OG0001851	STRPU_25598	AMPFI_25094
OG0001852	STRPU_23919	AMPFI_09915
OG0001853	STRPU_26165	AMPFI_25436
OG0001854	STRPU_24665	AMPFI_01259, AMPFI_13023, AMPFI_18179
OG0001855	STRPU_09073, STRPU_02049	AMPFI_09460
OG0001856	STRPU_08451	AMPFI_19562
OG0001857	STRPU_08062	AMPFI_05151
OG0001858	STRPU_04178	AMPFI_25738
OG0001859	STRPU_17769, STRPU_17768, STRPU_17767	AMPFI_00003
OG0001860	STRPU_12706	AMPFI_06272
OG0001861	STRPU_17421	AMPFI_05546
OG0001862	STRPU_27297	AMPFI_04345
OG0001862	STRPU_27298	AMPFI_00240
OG0001863	STRPU_16802	AMPFI_13121
OG0001863	STRPU_08055	AMPFI_08387
OG0001864	STRPU_07954, STRPU_07964, STRPU_07955	AMPFI_00388
OG0001865	STRPU_05306	AMPFI_08697
OG0001867	STRPU_02073, STRPU_09102	AMPFI_05628
OG0001868	STRPU_00230, STRPU_25972	AMPFI_14717
OG0001869	STRPU_10775	AMPFI_10638
OG0001870	STRPU_24888	AMPFI_13982
OG0001872	STRPU_06488	AMPFI_00865
OG0001873	STRPU_21706, STRPU_21642, STRPU_05848, STRPU_21114	AMPFI_03890
OG0001874	STRPU_23282	AMPFI_11538
OG0001875	STRPU_00655, STRPU_23068	AMPFI_04167
OG0001875	STRPU_04899	AMPFI_06025
OG0001876	STRPU_05423	AMPFI_19823, AMPFI_19536, AMPFI_16540
OG0001878	STRPU_05520	AMPFI_00022
OG0001879	STRPU_14847, STRPU_14863	AMPFI_09991
OG0001879	STRPU_08597, STRPU_00313	AMPFI_07049
OG0001881	STRPU_12633	AMPFI_23664
OG0001882	STRPU_13936, STRPU_13937	AMPFI_16163
OG0001883	STRPU_08144	AMPFI_12079
OG0001884	STRPU_25533	AMPFI_08790
OG0001886	STRPU_19685, STRPU_19631	AMPFI_21596
OG0001888	STRPU_18384	AMPFI_13172
OG0001889	STRPU_15963, STRPU_00519	AMPFI_19857
OG0001890	STRPU_12794	AMPFI_12534
OG0001893	STRPU_19363	AMPFI_19478
OG0001894	STRPU_10413	AMPFI_23829
OG0001895	STRPU_26056	AMPFI_06234
OG0001896	STRPU_20385	AMPFI_00391
OG0001897	STRPU_27268, STRPU_27283	AMPFI_11385
OG0001898	STRPU_20689	AMPFI_19357, AMPFI_23331
OG0001899	STRPU_21547	AMPFI_14699
OG0001900	STRPU_20504	AMPFI_06753
OG0001901	STRPU_04970	AMPFI_16364
OG0001903	STRPU_21061, STRPU_21026	AMPFI_22480
OG0001913	STRPU_10199	AMPFI_20028
OG0001914	STRPU_14735	AMPFI_16420
OG0001914	STRPU_08619, STRPU_08614	AMPFI_23834, AMPFI_23742
OG0001915	STRPU_17939	AMPFI_24256
OG0001916	STRPU_21260	AMPFI_05143
OG0001916	STRPU_20551	AMPFI_00220
OG0001917	STRPU_18955, STRPU_00671	AMPFI_25940
OG0001918	STRPU_13246	AMPFI_18720
OG0001919	STRPU_05032	AMPFI_00805, AMPFI_03044
OG0001919	STRPU_04340	AMPFI_20817
OG0001920	STRPU_18501	AMPFI_08261
OG0001921	STRPU_26854, STRPU_18253, STRPU_18250, STRPU_18262, STRPU_23370, STRPU_05923, STRPU_24556, STRPU_18274, STRPU_15703, STRPU_01199, STRPU_01295, STRPU_18252, STRPU_15700, STRPU_18268, STRPU_18263, STRPU_18259, STRPU_18258, STRPU_01182, STRPU_18277, STRPU_18271, STRPU_18255, STRPU_18264, STRPU_01179, STRPU_27371, STRPU_18261, STRPU_15702, STRPU_27376, STRPU_27375, STRPU_16036, STRPU_16037, STRPU_27368, STRPU_02824, STRPU_19967, STRPU_26855, STRPU_01300, STRPU_18245, STRPU_23369, STRPU_15701, STRPU_01297, STRPU_15704, STRPU_01184, STRPU_27369, STRPU_27373, STRPU_18248, STRPU_00159	AMPFI_21333
OG0001923	STRPU_18625, STRPU_18584	AMPFI_05606
OG0001925	STRPU_21911	AMPFI_11073, AMPFI_16226
OG0001926	STRPU_18373	AMPFI_12255
OG0001927	STRPU_10118, STRPU_10044	AMPFI_08028
OG0001929	STRPU_10748	AMPFI_03571
OG0001930	STRPU_07044	AMPFI_11064
OG0001931	STRPU_26681	AMPFI_04459, AMPFI_22434, AMPFI_19930
OG0001932	STRPU_06651	AMPFI_22509
OG0001933	STRPU_25326	AMPFI_06742
OG0001934	STRPU_02193, STRPU_09229	AMPFI_10308
OG0001935	STRPU_24558	AMPFI_16321
OG0001935	STRPU_25146	AMPFI_05252
OG0001936	STRPU_04689	AMPFI_09706
OG0001936	STRPU_04051	AMPFI_20180
OG0001937	STRPU_22093, STRPU_02390, STRPU_13685, STRPU_23257	AMPFI_25708
OG0001940	STRPU_14325	AMPFI_23874
OG0001941	STRPU_25034	AMPFI_02719
OG0001942	STRPU_21870	AMPFI_08999
OG0001943	STRPU_07623	AMPFI_17954
OG0001944	STRPU_21111	AMPFI_11227
OG0001945	STRPU_17291	AMPFI_00770
OG0001946	STRPU_04786	AMPFI_08294
OG0001947	STRPU_23003, STRPU_00878	AMPFI_19758
OG0001948	STRPU_20590	AMPFI_02982
OG0001949	STRPU_15208, STRPU_15265	AMPFI_14432
OG0001950	STRPU_18311, STRPU_01135	AMPFI_03608
OG0001951	STRPU_22044	AMPFI_06568
OG0001952	STRPU_07473	AMPFI_12492
OG0001953	STRPU_01422, STRPU_08746	AMPFI_16409
OG0001954	STRPU_05289, STRPU_26976, STRPU_05288	AMPFI_04415
OG0001954	STRPU_21300	AMPFI_13272
OG0001956	STRPU_22561	AMPFI_17056
OG0001957	STRPU_14318	AMPFI_20892
OG0001958	STRPU_24711	AMPFI_00496
OG0001959	STRPU_05213, STRPU_05214	AMPFI_24539, AMPFI_19948
OG0001960	STRPU_10514	AMPFI_16239
OG0001961	STRPU_16845	AMPFI_18694
OG0001963	STRPU_26701	AMPFI_06610
OG0001964	STRPU_06679	AMPFI_15416
OG0001965	STRPU_01429, STRPU_01430, STRPU_08740	AMPFI_25846
OG0001966	STRPU_22003, STRPU_22004, STRPU_22002, STRPU_22658	AMPFI_23585, AMPFI_04379
OG0001967	STRPU_18200	AMPFI_04619
OG0001968	STRPU_09871	AMPFI_03626
OG0001968	STRPU_20270	AMPFI_02828
OG0001969	STRPU_27401	AMPFI_20288
OG0001970	STRPU_20961	AMPFI_00602
OG0001971	STRPU_16368	AMPFI_13714
OG0001972	STRPU_11351	AMPFI_15172
OG0001973	STRPU_03108, STRPU_20184, STRPU_20186, STRPU_03106, STRPU_03107, STRPU_20189	AMPFI_13950
OG0001974	STRPU_02192, STRPU_09228	AMPFI_21573
OG0001975	STRPU_21934, STRPU_21946, STRPU_01933, STRPU_22774	AMPFI_25631
OG0001985	STRPU_14835	AMPFI_00548
OG0001986	STRPU_19144, STRPU_19142	AMPFI_06341
OG0001987	STRPU_15215, STRPU_15162	AMPFI_15909
OG0001988	STRPU_07708	AMPFI_17891
OG0001989	STRPU_02360, STRPU_12771	AMPFI_13109
OG0001990	STRPU_20217, STRPU_20218	AMPFI_22626, AMPFI_02181
OG0001990	STRPU_07074	AMPFI_12158
OG0001994	STRPU_14768, STRPU_02555	AMPFI_17060
OG0001995	STRPU_04708	AMPFI_20262
OG0001995	STRPU_02108, STRPU_09138, STRPU_06571, STRPU_06528	AMPFI_16632, AMPFI_16264, AMPFI_19775
OG0001995	STRPU_08519, STRPU_15000	AMPFI_06891
OG0001995	STRPU_09252, STRPU_09254	AMPFI_12847
OG0001998	STRPU_14372	AMPFI_11941
OG0002000	STRPU_18721, STRPU_18730	AMPFI_12151
OG0002001	STRPU_22133	AMPFI_02709
OG0002002	STRPU_13275	AMPFI_00081
OG0002003	STRPU_21851	AMPFI_24835
OG0002004	STRPU_24569	AMPFI_00749
OG0002005	STRPU_16754, STRPU_01729	AMPFI_08128
OG0002006	STRPU_20323	AMPFI_06516
OG0002007	STRPU_04341, STRPU_04313	AMPFI_11296
OG0002008	STRPU_04363	AMPFI_22453
OG0002009	STRPU_06125	AMPFI_08474, AMPFI_11951
OG0002010	STRPU_08441	AMPFI_25840
OG0002011	STRPU_25413	AMPFI_05538
OG0002012	STRPU_15135, STRPU_15136, STRPU_02517	AMPFI_22305
OG0002013	STRPU_21921, STRPU_22925, STRPU_22926	AMPFI_10559, AMPFI_10560
OG0002014	STRPU_22668	AMPFI_21176, AMPFI_02559
OG0002015	STRPU_08637	AMPFI_07020
OG0002016	STRPU_04756	AMPFI_07033
OG0002017	STRPU_00368, STRPU_11030, STRPU_11031, STRPU_00369	AMPFI_20559
OG0002018	STRPU_04995	AMPFI_23650
OG0002020	STRPU_09473	AMPFI_07498
OG0002022	STRPU_19382, STRPU_19384, STRPU_19381	AMPFI_16019
OG0002023	STRPU_21651, STRPU_21715	AMPFI_10310
OG0002024	STRPU_19639, STRPU_19678	AMPFI_12404
OG0002025	STRPU_09069, STRPU_02045	AMPFI_15837
OG0002026	STRPU_15399	AMPFI_00510
OG0002026	STRPU_05265, STRPU_05250	AMPFI_07639
OG0002027	STRPU_06369	AMPFI_12845
OG0002028	STRPU_21795	AMPFI_05317
OG0002029	STRPU_03590, STRPU_03525	AMPFI_14294
OG0002030	STRPU_02910	AMPFI_02627
OG0002031	STRPU_00644, STRPU_23058	AMPFI_08223
OG0002032	STRPU_03804	AMPFI_07992
OG0002033	STRPU_16108, STRPU_16124, STRPU_16107	AMPFI_21670
OG0002034	STRPU_25889	AMPFI_00248
OG0002035	STRPU_18829	AMPFI_01549
OG0002036	STRPU_21770	AMPFI_17675
OG0002042	STRPU_04785	AMPFI_06985
OG0002043	STRPU_07222	AMPFI_11574
OG0002057	STRPU_19229	AMPFI_07261
OG0002058	STRPU_10768, STRPU_10570, STRPU_10571	AMPFI_08457, AMPFI_00532, AMPFI_12631
OG0002059	STRPU_19592	AMPFI_12396
OG0002060	STRPU_20989	AMPFI_08802
OG0002061	STRPU_09301	AMPFI_12327
OG0002062	STRPU_22454	AMPFI_20199
OG0002063	STRPU_11651	AMPFI_24725
OG0002063	STRPU_23098	AMPFI_08059
OG0002064	STRPU_20818	AMPFI_02057
OG0002064	STRPU_21062	AMPFI_04113
OG0002066	STRPU_00589, STRPU_07555	AMPFI_11746
OG0002067	STRPU_08273	AMPFI_16394
OG0002068	STRPU_20506	AMPFI_21310
OG0002069	STRPU_24856	AMPFI_07503, AMPFI_18734
OG0002070	STRPU_20394	AMPFI_23708
OG0002072	STRPU_08672	AMPFI_20520
OG0002072	STRPU_07606	AMPFI_00894
OG0002073	STRPU_09676	AMPFI_25365
OG0002074	STRPU_12818	AMPFI_01458
OG0002075	STRPU_12716	AMPFI_02738
OG0002076	STRPU_23547	AMPFI_24244
OG0002077	STRPU_13341	AMPFI_10995
OG0002080	STRPU_12273	AMPFI_00131, AMPFI_15363
OG0002081	STRPU_05901	AMPFI_25653
OG0002086	STRPU_04575, STRPU_26633	AMPFI_07571
OG0002087	STRPU_22994, STRPU_22996, STRPU_22991, STRPU_23597, STRPU_20103, STRPU_20076	AMPFI_07836
OG0002088	STRPU_12689	AMPFI_07147
OG0002090	STRPU_08335	AMPFI_10383
OG0002091	STRPU_14476	AMPFI_11243
OG0002093	STRPU_12871	AMPFI_22177
OG0002094	STRPU_23249, STRPU_23832, STRPU_23869	AMPFI_06144
OG0002095	STRPU_01025, STRPU_23412, STRPU_05369	AMPFI_00396
OG0002096	STRPU_14803	AMPFI_21126
OG0002097	STRPU_06535, STRPU_06565	AMPFI_09945
OG0002098	STRPU_12020	AMPFI_07697
OG0002099	STRPU_21840	AMPFI_11854
OG0002100	STRPU_14760, STRPU_14813, STRPU_14494	AMPFI_02081, AMPFI_01467, AMPFI_20845
OG0002101	STRPU_19346	AMPFI_12592, AMPFI_10537
OG0002102	STRPU_06586, STRPU_06513	AMPFI_10163
OG0002103	STRPU_21394	AMPFI_02167
OG0002104	STRPU_25435, STRPU_25437	AMPFI_09366, AMPFI_09367
OG0002105	STRPU_12769, STRPU_02357	AMPFI_11643
OG0002106	STRPU_19950	AMPFI_23682
OG0002107	STRPU_10115, STRPU_10041	AMPFI_02795
OG0002108	STRPU_21693, STRPU_21758	AMPFI_14729
OG0002122	STRPU_05448, STRPU_23914	AMPFI_14982, AMPFI_20626
OG0002123	STRPU_07154	AMPFI_13795
OG0002124	STRPU_12980	AMPFI_11396, AMPFI_17930
OG0002125	STRPU_23305	AMPFI_14988
OG0002126	STRPU_01051, STRPU_24254	AMPFI_14824
OG0002126	STRPU_24253, STRPU_01052	AMPFI_24402
OG0002127	STRPU_06381	AMPFI_02742, AMPFI_09138
OG0002128	STRPU_06723, STRPU_06722	AMPFI_00023
OG0002129	STRPU_05442	AMPFI_19463
OG0002130	STRPU_17881	AMPFI_23788
OG0002131	STRPU_26857	AMPFI_11577
OG0002132	STRPU_15921, STRPU_12332	AMPFI_02080, AMPFI_17747, AMPFI_15005, AMPFI_18706
OG0002132	STRPU_14296, STRPU_12542, STRPU_03473, STRPU_11083, STRPU_14338, STRPU_14339, STRPU_12160	AMPFI_01251
OG0002134	STRPU_25434	AMPFI_05803
OG0002135	STRPU_16889	AMPFI_21688
OG0002136	STRPU_15656, STRPU_15673	AMPFI_16197
OG0002137	STRPU_21090	AMPFI_14326
OG0002138	STRPU_12939, STRPU_12957	AMPFI_24662
OG0002139	STRPU_21129	AMPFI_09567
OG0002140	STRPU_07066, STRPU_07071	AMPFI_07045
OG0002141	STRPU_05738	AMPFI_24291
OG0002142	STRPU_21904	AMPFI_05160
OG0002144	STRPU_15216, STRPU_15163	AMPFI_05043
OG0002145	STRPU_23880, STRPU_01920, STRPU_22764	AMPFI_10121
OG0002146	STRPU_23230, STRPU_23218	AMPFI_05844
OG0002147	STRPU_11081	AMPFI_03644, AMPFI_12841
OG0002148	STRPU_21577	AMPFI_23168
OG0002148	STRPU_20962	AMPFI_13637
OG0002149	STRPU_23241	AMPFI_04102
OG0002151	STRPU_08939	AMPFI_09038
OG0002152	STRPU_07904, STRPU_07930	AMPFI_09776
OG0002153	STRPU_04476	AMPFI_20986
OG0002154	STRPU_09541	AMPFI_08694
OG0002155	STRPU_11252, STRPU_11215	AMPFI_11503
OG0002155	STRPU_23836, STRPU_23874	AMPFI_20890
OG0002156	STRPU_05070, STRPU_05146	AMPFI_05384
OG0002157	STRPU_08588, STRPU_00303	AMPFI_16160
OG0002158	STRPU_07732	AMPFI_18914
OG0002159	STRPU_04751, STRPU_04752, STRPU_12853, STRPU_12863	AMPFI_24442
OG0002160	STRPU_08290	AMPFI_14776
OG0002161	STRPU_13309	AMPFI_19022
OG0002162	STRPU_20069	AMPFI_21129
OG0002164	STRPU_19135	AMPFI_09040
OG0002165	STRPU_26072	AMPFI_09337
OG0002166	STRPU_14593	AMPFI_10950
OG0002167	STRPU_15754	AMPFI_05378
OG0002168	STRPU_24315	AMPFI_24771
OG0002168	STRPU_19155	AMPFI_10928
OG0002169	STRPU_10191	AMPFI_21144
OG0002170	STRPU_00895, STRPU_23022	AMPFI_23281
OG0002170	STRPU_15901	AMPFI_07669
OG0002171	STRPU_26259	AMPFI_09465
OG0002172	STRPU_01335	AMPFI_10541
OG0002173	STRPU_27218	AMPFI_08338
OG0002174	STRPU_26655	AMPFI_07751
OG0002175	STRPU_19597	AMPFI_12062
OG0002176	STRPU_12926	AMPFI_13480
OG0002177	STRPU_21636	AMPFI_19453
OG0002178	STRPU_08141	AMPFI_03485
OG0002179	STRPU_21296	AMPFI_15916
OG0002182	STRPU_23612	AMPFI_12302
OG0002183	STRPU_12069, STRPU_01231	AMPFI_11345
OG0002184	STRPU_18607, STRPU_18606, STRPU_18635	AMPFI_11522
OG0002185	STRPU_25310	AMPFI_09801
OG0002187	STRPU_20018	AMPFI_09301
OG0002188	STRPU_23046	AMPFI_14506
OG0002189	STRPU_19345	AMPFI_03764
OG0002190	STRPU_03778	AMPFI_00222
OG0002191	STRPU_25105	AMPFI_22618, AMPFI_24980
OG0002193	STRPU_18710	AMPFI_20760
OG0002194	STRPU_20624, STRPU_20625	AMPFI_19432, AMPFI_19428, AMPFI_10986
OG0002195	STRPU_16003	AMPFI_12301
OG0002196	STRPU_22146	AMPFI_14343
OG0002209	STRPU_22444	AMPFI_05256
OG0002210	STRPU_15027, STRPU_15017, STRPU_15020, STRPU_25327, STRPU_13792	AMPFI_22590, AMPFI_13867, AMPFI_04029
OG0002211	STRPU_14750	AMPFI_25528, AMPFI_18784, AMPFI_04592
OG0002212	STRPU_07077	AMPFI_20056
OG0002212	STRPU_27066	AMPFI_22757
OG0002213	STRPU_21333	AMPFI_10801
OG0002215	STRPU_21306	AMPFI_19351
OG0002215	STRPU_27216, STRPU_27215	AMPFI_19527
OG0002216	STRPU_22652	AMPFI_22501, AMPFI_01725
OG0002217	STRPU_19421	AMPFI_19805
OG0002219	STRPU_24548	AMPFI_21813, AMPFI_19103
OG0002220	STRPU_22315, STRPU_22334	AMPFI_00016
OG0002221	STRPU_11361	AMPFI_05388
OG0002223	STRPU_23310	AMPFI_05632
OG0002223	STRPU_22283	AMPFI_16615, AMPFI_04411
OG0002224	STRPU_04620	AMPFI_12765
OG0002225	STRPU_20789	AMPFI_07786
OG0002226	STRPU_18952, STRPU_00675	AMPFI_09925
OG0002227	STRPU_09398, STRPU_01560	AMPFI_22780
OG0002228	STRPU_08800	AMPFI_01748
OG0002229	STRPU_15198, STRPU_15255	AMPFI_20801
OG0002230	STRPU_12497	AMPFI_07858
OG0002233	STRPU_07753, STRPU_07589, STRPU_07766, STRPU_07763	AMPFI_02770
OG0002236	STRPU_24823, STRPU_24821	AMPFI_07523
OG0002237	STRPU_17380	AMPFI_21143
OG0002239	STRPU_27056	AMPFI_09155
OG0002240	STRPU_10910	AMPFI_00960, AMPFI_15717
OG0002241	STRPU_15218, STRPU_15166	AMPFI_14262
OG0002243	STRPU_04202, STRPU_04242	AMPFI_06850
OG0002244	STRPU_04996	AMPFI_07452
OG0002245	STRPU_24404	AMPFI_17755
OG0002246	STRPU_27096, STRPU_27097, STRPU_27086	AMPFI_21351
OG0002247	STRPU_01993, STRPU_12789	AMPFI_18999
OG0002247	STRPU_17949	AMPFI_07124, AMPFI_25957, AMPFI_25902, AMPFI_07169, AMPFI_19364, AMPFI_06720, AMPFI_09785, AMPFI_21999, AMPFI_10773, AMPFI_10774
OG0002247	STRPU_13632, STRPU_08518, STRPU_02853, STRPU_03020, STRPU_17052	AMPFI_17554
OG0002248	STRPU_04364	AMPFI_13359
OG0002249	STRPU_18554	AMPFI_21428
OG0002251	STRPU_09471	AMPFI_13110
OG0002252	STRPU_08300	AMPFI_05242
OG0002253	STRPU_20603	AMPFI_23762
OG0002255	STRPU_00240, STRPU_25979	AMPFI_02651
OG0002255	STRPU_26128	AMPFI_19539
OG0002257	STRPU_20518, STRPU_00192, STRPU_20517, STRPU_20547	AMPFI_15547
OG0002258	STRPU_14466, STRPU_14465	AMPFI_23113, AMPFI_24977, AMPFI_22049
OG0002259	STRPU_02533, STRPU_15151	AMPFI_00984
OG0002260	STRPU_21065, STRPU_21064	AMPFI_17623
OG0002261	STRPU_08447, STRPU_08414	AMPFI_16530
OG0002262	STRPU_13698, STRPU_02378	AMPFI_26072
OG0002263	STRPU_06874	AMPFI_05699
OG0002264	STRPU_17295	AMPFI_24071
OG0002265	STRPU_07673	AMPFI_10078
OG0002266	STRPU_08422	AMPFI_18976
OG0002267	STRPU_19406	AMPFI_00143
OG0002268	STRPU_13242	AMPFI_03837
OG0002270	STRPU_22303, STRPU_22321	AMPFI_16026
OG0002271	STRPU_05892	AMPFI_00109
OG0002272	STRPU_16446	AMPFI_08490
OG0002273	STRPU_16908, STRPU_14541, STRPU_03843, STRPU_13559	AMPFI_07005
OG0002274	STRPU_14747	AMPFI_09855
OG0002275	STRPU_24013	AMPFI_06140
OG0002276	STRPU_23679, STRPU_23655	AMPFI_09964
OG0002277	STRPU_22599	AMPFI_07085
OG0002278	STRPU_21391	AMPFI_05248
OG0002279	STRPU_06852	AMPFI_09683
OG0002280	STRPU_17219	AMPFI_10353
OG0002281	STRPU_09951, STRPU_09974	AMPFI_20673, AMPFI_23868
OG0002282	STRPU_19538	AMPFI_20323
OG0002283	STRPU_04126	AMPFI_12764
OG0002284	STRPU_23250	AMPFI_07483
OG0002285	STRPU_01550, STRPU_09408	AMPFI_17374
OG0002286	STRPU_08813	AMPFI_17604
OG0002287	STRPU_25356	AMPFI_19411
OG0002288	STRPU_04687	AMPFI_05968
OG0002289	STRPU_15815, STRPU_15862	AMPFI_18744
OG0002290	STRPU_14246	AMPFI_12582
OG0002292	STRPU_12320	AMPFI_05908
OG0002293	STRPU_17875	AMPFI_05327
OG0002294	STRPU_19133	AMPFI_12144
OG0002295	STRPU_27352	AMPFI_19441, AMPFI_24151
OG0002309	STRPU_10224, STRPU_21902, STRPU_24712, STRPU_21815, STRPU_23017, STRPU_25928, STRPU_18788, STRPU_24304, STRPU_04702, STRPU_12274, STRPU_02377, STRPU_08338, STRPU_11308, STRPU_03395	AMPFI_26031
OG0002311	STRPU_18412, STRPU_18447	AMPFI_10146
OG0002313	STRPU_26674	AMPFI_24968
OG0002313	STRPU_03265	AMPFI_04537, AMPFI_21541, AMPFI_04523, AMPFI_00196
OG0002314	STRPU_05549, STRPU_05607	AMPFI_21624, AMPFI_11048
OG0002315	STRPU_19151	AMPFI_23116
OG0002316	STRPU_17537	AMPFI_02237
OG0002317	STRPU_21329	AMPFI_23771
OG0002318	STRPU_19786, STRPU_00784	AMPFI_24462
OG0002319	STRPU_06337, STRPU_06292	AMPFI_08821
OG0002321	STRPU_10154, STRPU_10091	AMPFI_02703
OG0002322	STRPU_08602	AMPFI_21364
OG0002323	STRPU_24285	AMPFI_06107
OG0002324	STRPU_13570, STRPU_01589	AMPFI_20398
OG0002324	STRPU_14002, STRPU_14003	AMPFI_07212, AMPFI_08976
OG0002325	STRPU_03805, STRPU_03824	AMPFI_05132
OG0002326	STRPU_21342	AMPFI_07885
OG0002327	STRPU_23595	AMPFI_07418
OG0002328	STRPU_18502	AMPFI_13072, AMPFI_12465, AMPFI_24776
OG0002329	STRPU_25660	AMPFI_09701
OG0002330	STRPU_15858, STRPU_15813	AMPFI_10581
OG0002331	STRPU_26088	AMPFI_19373, AMPFI_03306
OG0002332	STRPU_04027	AMPFI_17423
OG0002333	STRPU_23436, STRPU_01001	AMPFI_15177
OG0002334	STRPU_23548	AMPFI_18713
