Orthogroup	STRPU_ok	DROME
OG0001143	STRPU_23389	DROME17973, DROME17969, DROME17968, DROME17972, DROME17970, DROME17971, DROME17975, DROME17976, DROME17974, DROME17978, DROME17977
OG0001144	STRPU_23771	DROME08380
OG0001148	STRPU_25456	DROME04431, DROME04432
OG0001149	STRPU_19355, STRPU_19354	DROME20514
OG0001156	STRPU_14120	DROME20509, DROME20508, DROME20507, DROME20506, DROME20511, DROME20510
OG0001158	STRPU_10745	DROME08138, DROME08137
OG0001159	STRPU_24359	DROME00704, DROME00657, DROME00658
OG0001160	STRPU_12451	DROME05833, DROME05832, DROME05835, DROME05834
OG0001162	STRPU_03142, STRPU_02971	DROME19105, DROME19103, DROME19101, DROME19104, DROME19102, DROME19106, DROME19107
OG0001163	STRPU_04187	DROME10630, DROME14555, DROME14557, DROME14693, DROME17901, DROME17899
OG0001164	STRPU_15250, STRPU_15192, STRPU_15190, STRPU_15248	DROME08761, DROME08760, DROME08762, DROME08763, DROME08759
OG0001165	STRPU_24458, STRPU_06392	DROME20938, DROME07288
OG0001167	STRPU_21389	DROME17311
OG0001168	STRPU_25599	DROME02336
OG0001170	STRPU_17744	DROME16781
OG0001172	STRPU_24079	DROME12074, DROME12075
OG0001172	STRPU_24935	DROME11227, DROME11226
OG0001173	STRPU_23770	DROME08477, DROME08476, DROME08478, DROME08741
OG0001174	STRPU_00196, STRPU_23083	DROME01257, DROME01258
OG0001175	STRPU_01697, STRPU_02668, STRPU_24799, STRPU_24557	DROME10674
OG0001177	STRPU_25237, STRPU_24518, STRPU_25236	DROME01933, DROME01934, DROME21906
OG0001178	STRPU_06875	DROME18168, DROME18169, DROME18170, DROME18167
OG0001180	STRPU_26856	DROME10923, DROME10922
OG0001180	STRPU_27263, STRPU_27280, STRPU_27282, STRPU_27267, STRPU_27266, STRPU_27281	DROME01245, DROME01246
OG0001184	STRPU_19999	DROME03279
OG0001184	STRPU_09552	DROME17805
OG0001185	STRPU_07407	DROME09235, DROME09236, DROME09242, DROME09234, DROME09239, DROME09241, DROME09240, DROME09237, DROME09238
OG0001186	STRPU_26002	DROME11811, DROME11812
OG0001186	STRPU_25391	DROME18932
OG0001188	STRPU_21827	DROME07119, DROME07117, DROME07120, DROME07116, DROME07118
OG0001190	STRPU_10662	DROME21340, DROME21342, DROME21339, DROME21341
OG0001191	STRPU_09337	DROME15546, DROME15547, DROME15549, DROME15548
OG0001197	STRPU_21581	DROME14364
OG0001201	STRPU_26014	DROME20824, DROME20825, DROME20823, DROME20822
OG0001203	STRPU_03219, STRPU_06188, STRPU_20473, STRPU_20472, STRPU_06213, STRPU_06187, STRPU_06183, STRPU_20471	DROME16841
OG0001204	STRPU_14562	DROME15252
OG0001208	STRPU_21909	DROME21826, DROME21829, DROME21823, DROME21824, DROME21830, DROME21827, DROME21819, DROME21821, DROME21825, DROME21822, DROME21820, DROME21828, DROME21813, DROME21818, DROME21814, DROME21817, DROME21815, DROME21816
OG0001209	STRPU_22073	DROME03307
OG0001210	STRPU_21013	DROME01292
OG0001210	STRPU_11288	DROME21654, DROME21653
OG0001211	STRPU_22086	DROME14817, DROME14816, DROME14814, DROME14815
OG0001212	STRPU_05194, STRPU_05195	DROME03019, DROME03020, DROME03017, DROME03018, DROME03022, DROME03021
OG0001213	STRPU_09878	DROME12028
OG0001213	STRPU_15274	DROME15857
OG0001214	STRPU_22695	DROME14229, DROME14228, DROME14227, DROME14223, DROME14224, DROME14225, DROME14226
OG0001215	STRPU_22254	DROME05613, DROME05611, DROME05612
OG0001216	STRPU_10937	DROME20096, DROME20097, DROME20095, DROME15498
OG0001217	STRPU_16981	DROME06701
OG0001218	STRPU_10657	DROME12211, DROME12213, DROME12212
OG0001219	STRPU_24669	DROME17625, DROME17624, DROME17623, DROME17626, DROME17619, DROME17620, DROME17618, DROME17621, DROME17622, DROME17627, DROME17628
OG0001220	STRPU_15587, STRPU_02219, STRPU_06468	DROME02744, DROME20493, DROME20492
OG0001221	STRPU_25669	DROME09514
OG0001223	STRPU_26010	DROME08781, DROME08780
OG0001225	STRPU_23772	DROME13797, DROME13796, DROME13795, DROME13790, DROME13789, DROME13791, DROME13793, DROME13792, DROME13788, DROME13794
OG0001227	STRPU_17535	DROME17416, DROME17415, DROME17418, DROME17417, DROME17419
OG0001230	STRPU_24478, STRPU_24480	DROME05921, DROME05920
OG0001231	STRPU_21203	DROME17241, DROME17722, DROME17723, DROME17725, DROME17724
OG0001232	STRPU_08583, STRPU_00299	DROME01876, DROME01877, DROME01878
OG0001234	STRPU_26230	DROME10228, DROME10226, DROME10225, DROME10229, DROME10230, DROME10227, DROME10232, DROME10231
OG0001236	STRPU_10838, STRPU_10857	DROME06609, DROME04424, DROME20964
OG0001237	STRPU_12648, STRPU_22266	DROME17018, DROME17017, DROME15311, DROME20284, DROME14186, DROME18581, DROME19481
OG0001238	STRPU_09768, STRPU_09725	DROME21058
OG0001238	STRPU_01032	DROME05136, DROME05137, DROME05138, DROME14291, DROME14292
OG0001239	STRPU_23628	DROME18412, DROME18411, DROME18415, DROME18413, DROME18414
OG0001241	STRPU_07496	DROME02596
OG0001241	STRPU_06648, STRPU_06647	DROME03537
OG0001243	STRPU_22072	DROME15537, DROME15539, DROME15534, DROME15540, DROME15538, DROME15536, DROME15535
OG0001247	STRPU_22721	DROME18852
OG0001248	STRPU_21972	DROME02625, DROME02624, DROME02623
OG0001249	STRPU_18988	DROME05745, DROME05744, DROME04456, DROME04455
OG0001250	STRPU_08807	DROME10391, DROME10390, DROME10392
OG0001251	STRPU_23397	DROME08364
OG0001251	STRPU_25431	DROME04532
OG0001253	STRPU_23835, STRPU_23873	DROME16727, DROME02601
OG0001254	STRPU_22240	DROME22031, DROME22029, DROME22030, DROME22035, DROME22032, DROME22034, DROME22036, DROME22038, DROME22037, DROME22033
OG0001256	STRPU_18001	DROME16302, DROME16304, DROME16303, DROME16300, DROME16301
OG0001261	STRPU_05296	DROME00542, DROME00543, DROME00540, DROME00541
OG0001262	STRPU_20298	DROME20437
OG0001263	STRPU_03468	DROME01386, DROME01387
OG0001264	STRPU_25388	DROME08249, DROME08250, DROME08248
OG0001266	STRPU_07064, STRPU_07068	DROME19377
OG0001267	STRPU_14642	DROME13068
OG0001268	STRPU_23502	DROME04920, DROME04921
OG0001270	STRPU_08488	DROME12379
OG0001270	STRPU_08385	DROME02961
OG0001271	STRPU_13643, STRPU_02421	DROME20484
OG0001272	STRPU_15049	DROME17237, DROME17236, DROME17235, DROME17243
OG0001273	STRPU_26636	DROME01252, DROME01250, DROME01249, DROME01248, DROME01251
OG0001274	STRPU_20009	DROME06585, DROME06586, DROME06584
OG0001276	STRPU_05244	DROME10323, DROME10324, DROME10319, DROME10320, DROME10316, DROME10317, DROME10321, DROME10318, DROME10322
OG0001278	STRPU_24861	DROME15455, DROME15454, DROME15456
OG0001279	STRPU_20599, STRPU_20598, STRPU_20627	DROME15211, DROME15210
OG0001280	STRPU_26559	DROME15706
OG0001281	STRPU_12491, STRPU_21186, STRPU_21018	DROME19100
OG0001282	STRPU_11958, STRPU_01619	DROME04060, DROME04059, DROME04058
OG0001284	STRPU_26961	DROME05418
OG0001286	STRPU_12903	DROME11490, DROME11489, DROME11491
OG0001287	STRPU_05909	DROME15976, DROME15975, DROME04476
OG0001288	STRPU_26804	DROME19787, DROME09388, DROME09389
OG0001290	STRPU_26728	DROME13148, DROME13147, DROME10925, DROME10926, DROME10924
OG0001291	STRPU_04348	DROME21166, DROME21165, DROME18055, DROME18056
OG0001292	STRPU_13209	DROME20956
OG0001293	STRPU_14547	DROME19380, DROME19378, DROME19379
OG0001294	STRPU_21633	DROME19278
OG0001295	STRPU_21991	DROME16525, DROME16522, DROME16520, DROME16519, DROME16524, DROME16523, DROME16521
OG0001296	STRPU_21312, STRPU_00052	DROME21670, DROME21668, DROME21671, DROME21667, DROME21666, DROME21669
OG0001300	STRPU_00543, STRPU_15986	DROME21326, DROME21325, DROME21324
OG0001302	STRPU_18961, STRPU_18975	DROME00539
OG0001304	STRPU_26082	DROME00069, DROME00065, DROME00070, DROME00066, DROME00067, DROME00068
OG0001305	STRPU_20309	DROME04834, DROME04832, DROME04829, DROME04830, DROME04835, DROME04836, DROME04825, DROME04826, DROME04833, DROME04837, DROME04827, DROME04838, DROME04828, DROME04839, DROME04831
OG0001306	STRPU_20137	DROME08751, DROME08752
OG0001308	STRPU_04711	DROME17402, DROME17401, DROME17403, DROME17400, DROME17399
OG0001310	STRPU_21314	DROME15600
OG0001311	STRPU_00838, STRPU_14082	DROME06164
OG0001315	STRPU_10273, STRPU_08079	DROME16592
OG0001318	STRPU_12148, STRPU_12116	DROME17213
OG0001318	STRPU_17591	DROME09513
OG0001319	STRPU_06818	DROME01307
OG0001321	STRPU_22556	DROME16103
OG0001322	STRPU_21322	DROME15932
OG0001323	STRPU_20541	DROME18781, DROME18779, DROME18782, DROME18780
OG0001325	STRPU_04898	DROME14232
OG0001326	STRPU_10219	DROME03927
OG0001327	STRPU_24460	DROME02674, DROME02673, DROME02675
OG0001328	STRPU_03483	DROME20058, DROME14994
OG0001330	STRPU_14416, STRPU_14419, STRPU_14445	DROME21688, DROME21687, DROME21684, DROME21685, DROME21686, DROME21683
OG0001331	STRPU_10147, STRPU_10085, STRPU_10148	DROME17517, DROME17519, DROME17518
OG0001335	STRPU_26922	DROME08039, DROME08040, DROME08041, DROME08038, DROME08042
OG0001337	STRPU_26821	DROME07933, DROME07937
OG0001337	STRPU_19080	DROME20158
OG0001341	STRPU_22449	DROME00588
OG0001344	STRPU_04822, STRPU_00738	DROME04657, DROME04656
OG0001348	STRPU_06494	DROME03492, DROME03491, DROME03495, DROME03494, DROME03493, DROME03496
OG0001350	STRPU_18539	DROME20607
OG0001351	STRPU_05960, STRPU_05959	DROME16250, DROME16247, DROME16248, DROME16245, DROME16246, DROME16249
OG0001352	STRPU_08735, STRPU_01435	DROME11579, DROME11580
OG0001353	STRPU_00577, STRPU_07545	DROME12504, DROME12505
OG0001354	STRPU_03356	DROME19155, DROME19156
OG0001354	STRPU_18322, STRPU_01125	DROME18928
OG0001355	STRPU_09877	DROME18115
OG0001356	STRPU_23614	DROME04210, DROME04209, DROME04208, DROME04203, DROME04201, DROME04202
OG0001358	STRPU_17593, STRPU_17592	DROME16322, DROME16324, DROME16323, DROME16316, DROME16315, DROME16314, DROME16318, DROME16317, DROME16319
OG0001359	STRPU_26859	DROME20396, DROME20399, DROME20398, DROME20397
OG0001360	STRPU_04824, STRPU_00740	DROME16475, DROME16474, DROME01288, DROME01289
OG0001363	STRPU_20296	DROME20227, DROME20225, DROME20226, DROME20228, DROME00044
OG0001364	STRPU_10674, STRPU_00565	DROME18347, DROME18348
OG0001366	STRPU_13885	DROME19931, DROME19932, DROME19933, DROME19934
OG0001367	STRPU_24795	DROME04540, DROME04542, DROME04539, DROME04538, DROME04541, DROME04537, DROME04535, DROME04534, DROME04536
OG0001368	STRPU_21464	DROME00518, DROME00521, DROME00519, DROME00520
OG0001370	STRPU_15723	DROME10125, DROME10122, DROME10123, DROME10124, DROME10126
OG0001371	STRPU_08143, STRPU_02082, STRPU_09113	DROME15115, DROME15085, DROME15086, DROME10858, DROME10857, DROME16916, DROME17983, DROME17981, DROME17980, DROME17848, DROME06809
OG0001372	STRPU_19138	DROME06987
OG0001373	STRPU_08670	DROME15869, DROME15867, DROME15866, DROME15868
OG0001375	STRPU_07312	DROME11058
OG0001375	STRPU_07355	DROME12544
OG0001376	STRPU_03703	DROME18505, DROME18503, DROME18507, DROME18504, DROME18508, DROME18506
OG0001378	STRPU_09539	DROME14090, DROME14089
OG0001379	STRPU_06776, STRPU_06758	DROME02340
OG0001381	STRPU_27173, STRPU_27171	DROME21356, DROME21357, DROME21358, DROME21359, DROME20082, DROME20083, DROME20084
OG0001382	STRPU_12913, STRPU_12914	DROME16755, DROME15883
OG0001383	STRPU_19391	DROME08849, DROME08848, DROME08850, DROME08851
OG0001387	STRPU_24358	DROME05645, DROME05642, DROME05649, DROME05647, DROME05648, DROME05643, DROME05641, DROME05646, DROME05644, DROME05640
OG0001389	STRPU_05345	DROME08448, DROME08449, DROME08447
OG0001394	STRPU_05211	DROME15845, DROME15844, DROME15847, DROME15846, DROME15843, DROME15848
OG0001395	STRPU_17938	DROME22042
OG0001397	STRPU_09545	DROME12938
OG0001397	STRPU_10313	DROME12061
OG0001398	STRPU_20006, STRPU_20005, STRPU_20002, STRPU_20003	DROME00533
OG0001399	STRPU_06787, STRPU_26081	DROME18551, DROME15177
OG0001401	STRPU_05958, STRPU_23021, STRPU_00894	DROME07715
OG0001402	STRPU_02223, STRPU_15580	DROME14376, DROME21039, DROME21038, DROME21040, DROME21037
OG0001403	STRPU_14258	DROME02115, DROME02116, DROME02114
OG0001405	STRPU_25512	DROME06373
OG0001405	STRPU_02778	DROME02126
OG0001406	STRPU_06123	DROME14082, DROME14079, DROME14080, DROME14081, DROME14077, DROME14078, DROME14084, DROME14083
OG0001408	STRPU_00756, STRPU_19811	DROME21635, DROME21636, DROME21634
OG0001409	STRPU_03382	DROME18107
OG0001410	STRPU_05515	DROME00626
OG0001411	STRPU_05251, STRPU_05267	DROME13591, DROME09768, DROME09769
OG0001413	STRPU_14983, STRPU_14952	DROME21681, DROME21682
OG0001413	STRPU_26501	DROME17078
OG0001414	STRPU_21522	DROME16698, DROME16697
OG0001414	STRPU_10366	DROME00599
OG0001415	STRPU_06370, STRPU_06372, STRPU_06371, STRPU_06373	DROME17030, DROME17031
OG0001417	STRPU_24125, STRPU_24112, STRPU_24123, STRPU_24122	DROME21398, DROME21399
OG0001417	STRPU_26260	DROME04528
OG0001418	STRPU_01132, STRPU_01131, STRPU_18315	DROME11411
OG0001419	STRPU_21660, STRPU_21725	DROME00719
OG0001421	STRPU_20976	DROME08210
OG0001422	STRPU_17021	DROME19262, DROME19263
OG0001423	STRPU_20339	DROME11161, DROME11163, DROME11162
OG0001424	STRPU_22200	DROME10397
OG0001424	STRPU_24308	DROME21291
OG0001425	STRPU_15993	DROME10455
OG0001426	STRPU_10439	DROME16504, DROME16505
OG0001427	STRPU_07408	DROME04112, DROME04111, DROME04110
OG0001428	STRPU_11278, STRPU_11240	DROME00299, DROME00300
OG0001430	STRPU_21288	DROME14607, DROME14606
OG0001431	STRPU_22263	DROME08311, DROME08313, DROME08312
OG0001433	STRPU_07230, STRPU_07255	DROME07801, DROME07778, DROME07641, DROME07752, DROME07757, DROME06719, DROME06720, DROME07755, DROME07754, DROME07756, DROME07764
OG0001435	STRPU_11334, STRPU_11181, STRPU_11332, STRPU_11333	DROME05738
OG0001436	STRPU_24142	DROME09793, DROME09790, DROME09795, DROME09794, DROME09791, DROME09792, DROME09796, DROME09798, DROME09802, DROME09801, DROME09800, DROME09799, DROME09803, DROME09797, DROME09805, DROME09804
OG0001437	STRPU_25775, STRPU_25792	DROME11504, DROME11507, DROME11506, DROME11505, DROME12503, DROME12502
OG0001440	STRPU_25215	DROME00857, DROME00860, DROME00861, DROME00859, DROME00858
OG0001440	STRPU_25888	DROME07996
OG0001441	STRPU_07157	DROME01135, DROME01136, DROME01138, DROME01137
OG0001442	STRPU_17892	DROME14822, DROME14823, DROME14821
OG0001445	STRPU_16668, STRPU_16697	DROME19218
OG0001447	STRPU_20657, STRPU_20658	DROME20519, DROME20520, DROME20518
OG0001449	STRPU_07648	DROME21187
OG0001454	STRPU_05151	DROME17550, DROME17549, DROME17548
OG0001455	STRPU_18159	DROME05198
OG0001456	STRPU_27191, STRPU_27192, STRPU_27208	DROME21079
OG0001459	STRPU_12776, STRPU_02363	DROME20534
OG0001460	STRPU_04118	DROME19034
OG0001461	STRPU_23343	DROME01468
OG0001462	STRPU_21227, STRPU_21226, STRPU_21225	DROME07618, DROME07619
OG0001463	STRPU_25835, STRPU_25655, STRPU_25656	DROME17238, DROME10819
OG0001464	STRPU_25177	DROME03533, DROME03534
OG0001465	STRPU_11188	DROME18897, DROME18898, DROME18892, DROME18885, DROME18884, DROME18891, DROME18890, DROME18896, DROME18881, DROME18886, DROME18879, DROME18888, DROME18893, DROME18894, DROME18880, DROME18889, DROME18882, DROME18887, DROME18878, DROME18883, DROME18877, DROME18895
OG0001466	STRPU_07749, STRPU_04674	DROME20715
OG0001467	STRPU_05130, STRPU_05054	DROME03510
OG0001468	STRPU_25091	DROME11512, DROME11513
OG0001469	STRPU_10391	DROME11498
OG0001469	STRPU_17361, STRPU_17345	DROME15100
OG0001470	STRPU_02226, STRPU_15577	DROME17188, DROME17190, DROME17187, DROME17189, DROME17191
OG0001472	STRPU_27210, STRPU_27194	DROME03418
OG0001472	STRPU_25563, STRPU_00832	DROME01627
OG0001474	STRPU_08774	DROME02835, DROME02834
OG0001475	STRPU_11303, STRPU_11319, STRPU_11092	DROME11371, DROME08104, DROME08103
OG0001476	STRPU_17798	DROME09584, DROME09583, DROME09582, DROME09581, DROME09574, DROME09573, DROME09580, DROME09576, DROME09577, DROME09578, DROME09579, DROME09575
OG0001478	STRPU_21182, STRPU_09284	DROME17873, DROME17872
OG0001479	STRPU_19441	DROME09340
OG0001480	STRPU_24164	DROME01335, DROME01336, DROME01334, DROME01333
OG0001482	STRPU_14389	DROME08131, DROME08132, DROME08133
OG0001484	STRPU_13892, STRPU_23212, STRPU_23225	DROME00233, DROME00235, DROME00237
OG0001485	STRPU_26365	DROME07030, DROME07029, DROME07028, DROME07027, DROME07031
OG0001486	STRPU_11997, STRPU_01663	DROME20978
OG0001487	STRPU_26331	DROME03483, DROME03486, DROME03489, DROME03481, DROME03482, DROME03484, DROME03485, DROME03488, DROME03487
OG0001490	STRPU_20507	DROME20068, DROME20070, DROME20066, DROME20069, DROME20067, DROME20063, DROME20064, DROME20065
OG0001491	STRPU_09125, STRPU_02097	DROME10680, DROME10681, DROME10678, DROME10679
OG0001492	STRPU_14187	DROME03966
OG0001495	STRPU_23172	DROME13469
OG0001500	STRPU_06633	DROME13574, DROME13575, DROME13573, DROME13571, DROME13572, DROME13570
OG0001501	STRPU_21031	DROME17335, DROME17336
OG0001502	STRPU_08256	DROME08522, DROME08516, DROME08521, DROME08519, DROME08518, DROME08517, DROME08520
OG0001503	STRPU_26383	DROME04749
OG0001503	STRPU_08277	DROME03622
OG0001504	STRPU_00235, STRPU_25977, STRPU_00231, STRPU_25973	DROME21429, DROME21424, DROME21428, DROME21422
OG0001505	STRPU_11360	DROME08192
OG0001506	STRPU_11331	DROME06158, DROME06155, DROME06153, DROME06152, DROME06154, DROME06151, DROME06157, DROME06159, DROME06160, DROME06150, DROME06156
OG0001508	STRPU_12972	DROME11905
OG0001509	STRPU_06444	DROME10512, DROME10511
OG0001510	STRPU_19269	DROME00025
OG0001511	STRPU_06130	DROME00185, DROME00183, DROME00181, DROME00182, DROME00184
OG0001512	STRPU_23091	DROME19876, DROME13867, DROME13866
OG0001514	STRPU_10431	DROME14655, DROME14656, DROME14651, DROME14654, DROME14653, DROME14652, DROME14650
OG0001516	STRPU_18551	DROME13883
OG0001517	STRPU_19850, STRPU_23529	DROME03470
OG0001518	STRPU_07114	DROME10968
OG0001522	STRPU_20946, STRPU_03073	DROME02905, DROME02904
OG0001523	STRPU_12314	DROME11130
OG0001524	STRPU_10326	DROME06417, DROME06418
OG0001524	STRPU_25252	DROME00342, DROME00343
OG0001525	STRPU_15038, STRPU_15039, STRPU_15040, STRPU_15037	DROME04644, DROME04645, DROME06563, DROME06562, DROME04650, DROME04646, DROME04647, DROME04648, DROME05288
OG0001526	STRPU_20380	DROME05114, DROME05113, DROME05111, DROME05117, DROME05112, DROME05115, DROME05116, DROME05109, DROME05110
OG0001527	STRPU_14392	DROME15289
OG0001527	STRPU_25264	DROME00338
OG0001528	STRPU_10769	DROME09325
OG0001529	STRPU_13250, STRPU_00143	DROME07602, DROME07601
OG0001530	STRPU_04902	DROME01073
OG0001531	STRPU_10272	DROME10267, DROME10266
OG0001532	STRPU_10950	DROME20201
OG0001534	STRPU_08320	DROME09046, DROME09047
OG0001546	STRPU_20460	DROME13625, DROME13628, DROME13624, DROME13627, DROME13626, DROME13623
OG0001549	STRPU_24400	DROME13343, DROME13345, DROME13344
OG0001551	STRPU_21860, STRPU_21899, STRPU_21891	DROME08057
OG0001553	STRPU_04052	DROME02123, DROME02122
OG0001554	STRPU_02015, STRPU_16951	DROME16741
OG0001556	STRPU_20697	DROME10072, DROME10071
OG0001557	STRPU_12321	DROME20902, DROME20901
OG0001557	STRPU_23129	DROME07367
OG0001558	STRPU_20040	DROME19656, DROME19657
OG0001559	STRPU_21439	DROME02902
OG0001561	STRPU_22097	DROME04222
OG0001563	STRPU_26909, STRPU_13288, STRPU_13360	DROME03209
OG0001565	STRPU_03587, STRPU_03523, STRPU_03586	DROME18953, DROME18978
OG0001567	STRPU_14545, STRPU_14538	DROME19417, DROME19416
OG0001568	STRPU_08839, STRPU_00977	DROME19219
OG0001569	STRPU_06491, STRPU_06672	DROME03783
OG0001570	STRPU_18190	DROME13692
OG0001572	STRPU_17033, STRPU_01799	DROME11998
OG0001574	STRPU_09295	DROME21965, DROME21966, DROME21964, DROME21967
OG0001575	STRPU_23865, STRPU_23828, STRPU_23849, STRPU_23815	DROME14105, DROME14107, DROME14106, DROME14108
OG0001576	STRPU_26967	DROME08048, DROME08043, DROME08045, DROME08044, DROME08047, DROME08046, DROME08049
OG0001579	STRPU_04737, STRPU_04730, STRPU_04736	DROME17796
OG0001580	STRPU_25493	DROME10962, DROME10960, DROME10959, DROME10957, DROME10956, DROME10963, DROME10961, DROME10958
OG0001582	STRPU_06829, STRPU_06376, STRPU_15059	DROME15756, DROME15757
OG0001583	STRPU_09827	DROME08180, DROME08179
OG0001584	STRPU_06055	DROME19782
OG0001589	STRPU_02158, STRPU_09187, STRPU_02156, STRPU_02159	DROME16983, DROME16982, DROME16981, DROME09858
OG0001590	STRPU_17388, STRPU_26879	DROME14234, DROME13421
OG0001593	STRPU_22521	DROME06841, DROME06840
OG0001594	STRPU_23743	DROME05350, DROME05351, DROME05349
OG0001597	STRPU_14448, STRPU_14431	DROME12080
OG0001599	STRPU_08993	DROME14559
OG0001600	STRPU_07559, STRPU_00590	DROME19005
OG0001602	STRPU_12465	DROME20799, DROME20798, DROME20797, DROME20795, DROME20801, DROME20800, DROME20796
