Orthogroup	STRPU_ok	ORYLA
OG0001149	STRPU_19355, STRPU_19354	ORYLA01670, ORYLA13258
OG0001155	STRPU_14984, STRPU_14953	ORYLA03252
OG0001156	STRPU_14120	ORYLA14447, ORYLA15424, ORYLA17150, ORYLA10003
OG0001158	STRPU_10745	ORYLA13950, ORYLA15560, ORYLA06290, ORYLA20120
OG0001159	STRPU_24359	ORYLA10160, ORYLA05356
OG0001160	STRPU_12451	ORYLA11144, ORYLA18207
OG0001161	STRPU_22036	ORYLA14942, ORYLA12582, ORYLA02883
OG0001162	STRPU_03142, STRPU_02971	ORYLA03278, ORYLA04547, ORYLA08795
OG0001163	STRPU_04187	ORYLA08093, ORYLA04995
OG0001165	STRPU_24458	ORYLA11504
OG0001165	STRPU_06392	ORYLA09619
OG0001166	STRPU_05433, STRPU_05428	ORYLA11757, ORYLA11756, ORYLA11755, ORYLA10465
OG0001167	STRPU_21389	ORYLA10169, ORYLA12428, ORYLA04713
OG0001168	STRPU_25599	ORYLA01742, ORYLA14387, ORYLA15300
OG0001169	STRPU_09862	ORYLA03593
OG0001170	STRPU_17744	ORYLA03658
OG0001171	STRPU_07714	ORYLA09088
OG0001171	STRPU_07717	ORYLA11731, ORYLA02030, ORYLA05693, ORYLA15553
OG0001172	STRPU_24079	ORYLA08914, ORYLA06213, ORYLA09461
OG0001172	STRPU_24935	ORYLA09708, ORYLA16481
OG0001175	STRPU_24799, STRPU_24557	ORYLA17323, ORYLA17834, ORYLA02704
OG0001176	STRPU_26904	ORYLA14922
OG0001177	STRPU_24518	ORYLA07071
OG0001177	STRPU_25236	ORYLA17818
OG0001178	STRPU_01155, STRPU_18301	ORYLA12858
OG0001178	STRPU_06875	ORYLA09479
OG0001179	STRPU_26217, STRPU_26015	ORYLA12445
OG0001179	STRPU_25325	ORYLA14131
OG0001180	STRPU_27263, STRPU_27280, STRPU_27282, STRPU_27267, STRPU_27266, STRPU_27281	ORYLA18502, ORYLA14974, ORYLA18703, ORYLA18702, ORYLA12603
OG0001181	STRPU_02570, STRPU_13125	ORYLA09302, ORYLA06967, ORYLA16422
OG0001182	STRPU_08804, STRPU_18187, STRPU_08660, STRPU_08805	ORYLA04656, ORYLA10537, ORYLA17798, ORYLA12681
OG0001183	STRPU_23983	ORYLA16340, ORYLA08337
OG0001184	STRPU_19999	ORYLA01867
OG0001184	STRPU_09552	ORYLA12325
OG0001185	STRPU_07407	ORYLA01991, ORYLA19744, ORYLA04885
OG0001186	STRPU_26002	ORYLA06474, ORYLA12462, ORYLA14584
OG0001186	STRPU_25391	ORYLA12305
OG0001187	STRPU_13244	ORYLA14064
OG0001188	STRPU_21827	ORYLA07684, ORYLA03103, ORYLA10083, ORYLA04742
OG0001190	STRPU_10662	ORYLA10580, ORYLA14507, ORYLA10859
OG0001191	STRPU_09337	ORYLA00416, ORYLA17734, ORYLA04735, ORYLA08358, ORYLA01217, ORYLA03865
OG0001196	STRPU_03085	ORYLA06003, ORYLA06002, ORYLA02011, ORYLA03783
OG0001197	STRPU_21581	ORYLA13277
OG0001198	STRPU_26825, STRPU_26828	ORYLA10310, ORYLA13600
OG0001198	STRPU_11529	ORYLA15038
OG0001199	STRPU_00161	ORYLA11679
OG0001201	STRPU_26014	ORYLA15310
OG0001202	STRPU_06078, STRPU_06878, STRPU_06879, STRPU_06880, STRPU_24577, STRPU_24578, STRPU_24580, STRPU_24592, STRPU_24581, STRPU_20672	ORYLA09275
OG0001204	STRPU_14562	ORYLA04102, ORYLA03247
OG0001205	STRPU_05411	ORYLA11970, ORYLA10540
OG0001207	STRPU_16506	ORYLA10023
OG0001207	STRPU_24022, STRPU_02640	ORYLA09156, ORYLA16388, ORYLA08504
OG0001208	STRPU_21909	ORYLA06825, ORYLA09868, ORYLA01795
OG0001209	STRPU_22073	ORYLA07316, ORYLA00319
OG0001210	STRPU_21013	ORYLA11799
OG0001210	STRPU_11288	ORYLA06775
OG0001211	STRPU_22086	ORYLA20079, ORYLA07900
OG0001213	STRPU_09878	ORYLA08112
OG0001214	STRPU_22695	ORYLA10993
OG0001215	STRPU_22254	ORYLA06541, ORYLA08559, ORYLA09761, ORYLA09762, ORYLA16114, ORYLA14222
OG0001216	STRPU_10937	ORYLA07420
OG0001216	STRPU_25682, STRPU_25701	ORYLA12067, ORYLA15267
OG0001217	STRPU_16981	ORYLA04237, ORYLA01368, ORYLA10596, ORYLA10595
OG0001218	STRPU_10657	ORYLA05869, ORYLA01891, ORYLA14508, ORYLA07468
OG0001219	STRPU_24669	ORYLA01206, ORYLA04598, ORYLA01690, ORYLA05777
OG0001220	STRPU_15587, STRPU_02219	ORYLA02345
OG0001221	STRPU_25669	ORYLA07491
OG0001223	STRPU_26010	ORYLA06793, ORYLA07569, ORYLA06727, ORYLA15616, ORYLA13963
OG0001224	STRPU_10670	ORYLA16020
OG0001225	STRPU_23772	ORYLA14806, ORYLA12335, ORYLA02910, ORYLA13489, ORYLA13488
OG0001226	STRPU_17224, STRPU_17225, STRPU_17227	ORYLA02207
OG0001231	STRPU_21203	ORYLA10425, ORYLA04865, ORYLA08146, ORYLA03393, ORYLA04275
OG0001232	STRPU_08583, STRPU_00299	ORYLA17130
OG0001233	STRPU_05206, STRPU_05204, STRPU_23981	ORYLA07453
OG0001236	STRPU_10838, STRPU_10857	ORYLA05535
OG0001237	STRPU_12648, STRPU_22266	ORYLA14669
OG0001238	STRPU_09768, STRPU_09725	ORYLA01295
OG0001238	STRPU_01032	ORYLA07056
OG0001239	STRPU_23628	ORYLA14159, ORYLA20197
OG0001240	STRPU_27058	ORYLA06112, ORYLA12695, ORYLA20300, ORYLA12696, ORYLA06113, ORYLA02471, ORYLA17502
OG0001241	STRPU_07496	ORYLA15497
OG0001241	STRPU_06648, STRPU_06647	ORYLA01008
OG0001242	STRPU_09071, STRPU_02047, STRPU_02048, STRPU_09072, STRPU_09244	ORYLA09141, ORYLA18475
OG0001243	STRPU_22072	ORYLA07317, ORYLA07318, ORYLA12130
OG0001247	STRPU_22721	ORYLA10879, ORYLA15933, ORYLA18030
OG0001248	STRPU_21972	ORYLA08537, ORYLA07036, ORYLA14359, ORYLA16193
OG0001249	STRPU_18988	ORYLA13090, ORYLA00311, ORYLA06571, ORYLA12934, ORYLA13089
OG0001250	STRPU_08807	ORYLA17061, ORYLA00854, ORYLA07782, ORYLA16768
OG0001251	STRPU_25431	ORYLA08970
OG0001252	STRPU_19076	ORYLA19528, ORYLA08946, ORYLA13487
OG0001253	STRPU_23835, STRPU_23873	ORYLA10839, ORYLA15354, ORYLA15393, ORYLA18494, ORYLA10838, ORYLA14430, ORYLA15691
OG0001254	STRPU_22240	ORYLA12036, ORYLA14643
OG0001256	STRPU_18001	ORYLA10228
OG0001261	STRPU_05296	ORYLA07239, ORYLA00479, ORYLA09455
OG0001262	STRPU_19745, STRPU_19744, STRPU_19743, STRPU_20298	ORYLA02427
OG0001263	STRPU_04426	ORYLA17939, ORYLA08064
OG0001263	STRPU_03468	ORYLA07820, ORYLA17132
OG0001264	STRPU_25388	ORYLA13965, ORYLA12302, ORYLA02150
OG0001266	STRPU_07064, STRPU_07068	ORYLA09233, ORYLA07109, ORYLA14460
OG0001267	STRPU_04944	ORYLA18685
OG0001267	STRPU_14642	ORYLA17985, ORYLA00677
OG0001268	STRPU_26888	ORYLA00335
OG0001268	STRPU_23502	ORYLA15813
OG0001270	STRPU_08488	ORYLA07988
OG0001270	STRPU_08385	ORYLA18804
OG0001271	STRPU_13643, STRPU_02421	ORYLA09251, ORYLA07889, ORYLA14013
OG0001272	STRPU_15049	ORYLA07941, ORYLA03248, ORYLA04104, ORYLA01178
OG0001273	STRPU_26636	ORYLA12209, ORYLA13178, ORYLA06380, ORYLA02385, ORYLA17660
OG0001274	STRPU_20009	ORYLA06279, ORYLA00711, ORYLA02589, ORYLA18123
OG0001275	STRPU_16983	ORYLA11544
OG0001276	STRPU_05244	ORYLA03566, ORYLA18522, ORYLA01477
OG0001278	STRPU_00086, STRPU_24452, STRPU_24453	ORYLA16678, ORYLA00727
OG0001279	STRPU_20599, STRPU_20598, STRPU_20627	ORYLA04097, ORYLA03712, ORYLA10544, ORYLA04878, ORYLA00122
OG0001280	STRPU_26559	ORYLA19967, ORYLA06847, ORYLA12954, ORYLA19875, ORYLA00452
OG0001282	STRPU_11958, STRPU_01619	ORYLA04230, ORYLA10205, ORYLA08831
OG0001284	STRPU_00110, STRPU_13473	ORYLA09027
OG0001284	STRPU_26961	ORYLA01634, ORYLA14635
OG0001287	STRPU_05909	ORYLA03902, ORYLA01233, ORYLA09735, ORYLA00961
OG0001288	STRPU_26804	ORYLA14902, ORYLA02420
OG0001290	STRPU_26728	ORYLA18055, ORYLA19128, ORYLA12183, ORYLA14552, ORYLA19558, ORYLA18829
OG0001291	STRPU_04348	ORYLA17986, ORYLA07358, ORYLA01427, ORYLA04147
OG0001292	STRPU_13209	ORYLA09364, ORYLA10046
OG0001293	STRPU_14547	ORYLA17295, ORYLA17851, ORYLA02768, ORYLA02767, ORYLA17854, ORYLA04584
OG0001294	STRPU_21633	ORYLA10122
OG0001295	STRPU_21991	ORYLA09900
OG0001296	STRPU_21312	ORYLA07385, ORYLA00095, ORYLA19357
OG0001296	STRPU_00052	ORYLA19356
OG0001297	STRPU_12690	ORYLA10966, ORYLA14020, ORYLA15796, ORYLA12085
OG0001300	STRPU_00543, STRPU_15986	ORYLA01386, ORYLA10216, ORYLA09658, ORYLA04280
OG0001302	STRPU_14524	ORYLA05687
OG0001305	STRPU_20309	ORYLA00057, ORYLA17092, ORYLA02873, ORYLA06351
OG0001306	STRPU_19063	ORYLA06638, ORYLA13454
OG0001308	STRPU_04711	ORYLA12511, ORYLA01298, ORYLA19818, ORYLA19817
OG0001309	STRPU_25014, STRPU_25016	ORYLA18337, ORYLA07669, ORYLA07716, ORYLA07715, ORYLA07717, ORYLA07670, ORYLA18200, ORYLA06422
OG0001310	STRPU_21314	ORYLA10760
OG0001310	STRPU_15962, STRPU_00518	ORYLA12263
OG0001311	STRPU_10949	ORYLA02079, ORYLA06081
OG0001311	STRPU_00838, STRPU_14082	ORYLA06033, ORYLA01860
OG0001312	STRPU_18010, STRPU_24489, STRPU_17750	ORYLA09136, ORYLA09135, ORYLA09133, ORYLA09134
OG0001315	STRPU_08079	ORYLA07817, ORYLA07784, ORYLA16771, ORYLA00635, ORYLA16948, ORYLA00636
OG0001316	STRPU_15726	ORYLA12796, ORYLA09110, ORYLA01031
OG0001317	STRPU_23522	ORYLA11270
OG0001317	STRPU_17298, STRPU_17302	ORYLA18001
OG0001318	STRPU_12148, STRPU_12116	ORYLA08255
OG0001318	STRPU_17591	ORYLA09731
OG0001319	STRPU_06818	ORYLA04255, ORYLA01358, ORYLA10213, ORYLA09481
OG0001320	STRPU_21063	ORYLA11905
OG0001321	STRPU_22556	ORYLA19802, ORYLA06811, ORYLA13481, ORYLA13483, ORYLA06093
OG0001322	STRPU_12583	ORYLA12031
OG0001322	STRPU_21322	ORYLA03496
OG0001324	STRPU_25173	ORYLA08370
OG0001326	STRPU_10219	ORYLA00013, ORYLA05047, ORYLA02306, ORYLA02304, ORYLA00758
OG0001327	STRPU_24460	ORYLA15316
OG0001327	STRPU_23965, STRPU_23941	ORYLA11280, ORYLA14397
OG0001329	STRPU_23801	ORYLA10954, ORYLA14747
OG0001330	STRPU_14416, STRPU_14419, STRPU_14445	ORYLA07932, ORYLA16248, ORYLA04009, ORYLA03267, ORYLA17273
OG0001331	STRPU_10147, STRPU_10085, STRPU_10148	ORYLA00931, ORYLA03956
OG0001332	STRPU_19163	ORYLA07497
OG0001333	STRPU_12708	ORYLA17399, ORYLA07772
OG0001337	STRPU_19080	ORYLA02348, ORYLA17664, ORYLA06931
OG0001339	STRPU_10027	ORYLA07865
OG0001341	STRPU_22449	ORYLA19403
OG0001344	STRPU_04822, STRPU_00738	ORYLA02700
OG0001345	STRPU_23708	ORYLA15535
OG0001348	STRPU_06494	ORYLA09547, ORYLA09548, ORYLA08775, ORYLA01011, ORYLA01010
OG0001350	STRPU_00173, STRPU_18483, STRPU_18539	ORYLA06653
OG0001351	STRPU_05960	ORYLA04330
OG0001351	STRPU_05959	ORYLA09616, ORYLA08732
OG0001352	STRPU_08735, STRPU_01435	ORYLA17415, ORYLA09343, ORYLA14143
OG0001353	STRPU_21554	ORYLA11826
OG0001353	STRPU_00577, STRPU_07545	ORYLA06297, ORYLA20269
OG0001354	STRPU_18322, STRPU_01125	ORYLA13415, ORYLA00266, ORYLA06924, ORYLA17236
OG0001355	STRPU_09877	ORYLA19438, ORYLA00855, ORYLA17810, ORYLA02331
OG0001356	STRPU_23614	ORYLA14068, ORYLA15897, ORYLA14716, ORYLA11021, ORYLA16052
OG0001357	STRPU_20969	ORYLA07719, ORYLA10513, ORYLA03046
OG0001358	STRPU_17593, STRPU_17592	ORYLA11553
OG0001359	STRPU_26859	ORYLA13603, ORYLA10324, ORYLA12621, ORYLA05730
OG0001360	STRPU_04909	ORYLA07267, ORYLA19445, ORYLA19446, ORYLA00396
OG0001361	STRPU_11678	ORYLA12083, ORYLA10943
OG0001363	STRPU_20296	ORYLA06964, ORYLA02934
OG0001364	STRPU_10674, STRPU_00565	ORYLA07287, ORYLA06962
OG0001365	STRPU_05636, STRPU_05575, STRPU_05635, STRPU_05634, STRPU_05574, STRPU_22631, STRPU_05633, STRPU_05637, STRPU_05578	ORYLA09935, ORYLA07169, ORYLA00431
OG0001367	STRPU_24795	ORYLA14461, ORYLA07111, ORYLA09231, ORYLA11747, ORYLA12559
OG0001368	STRPU_21464	ORYLA04793, ORYLA11335, ORYLA10470
OG0001369	STRPU_23738	ORYLA13851, ORYLA13852, ORYLA13773, ORYLA14398
OG0001370	STRPU_22194	ORYLA12598, ORYLA14966
OG0001370	STRPU_15723	ORYLA18543
OG0001371	STRPU_08143, STRPU_02082, STRPU_09113	ORYLA00720
OG0001372	STRPU_19138	ORYLA13141
OG0001373	STRPU_08670	ORYLA16751, ORYLA16639, ORYLA08259, ORYLA07770
OG0001374	STRPU_22804, STRPU_01963	ORYLA12417, ORYLA12418
OG0001375	STRPU_07355	ORYLA11959, ORYLA01972, ORYLA01971
OG0001376	STRPU_03703	ORYLA03122, ORYLA05570, ORYLA09409, ORYLA08741
OG0001377	STRPU_10185	ORYLA07389, ORYLA04674
OG0001378	STRPU_09539	ORYLA17783, ORYLA02855, ORYLA04943, ORYLA00326, ORYLA01139, ORYLA01326
OG0001379	STRPU_06776, STRPU_06758	ORYLA06942, ORYLA12825, ORYLA01022, ORYLA01021, ORYLA04265
OG0001380	STRPU_05457	ORYLA04452, ORYLA03211, ORYLA01164, ORYLA00371
OG0001381	STRPU_27173, STRPU_27171	ORYLA13157, ORYLA12338, ORYLA02912, ORYLA18091
OG0001382	STRPU_12915	ORYLA16357
OG0001384	STRPU_06439	ORYLA08770, ORYLA03152, ORYLA09543
OG0001387	STRPU_24358	ORYLA15977
OG0001389	STRPU_05345	ORYLA12186, ORYLA07219, ORYLA20465
OG0001394	STRPU_05211	ORYLA01445
OG0001395	STRPU_17938	ORYLA10336, ORYLA12492, ORYLA01370, ORYLA08821
OG0001397	STRPU_09545	ORYLA01225, ORYLA05017
OG0001397	STRPU_10313	ORYLA08172
OG0001399	STRPU_06787	ORYLA04243
OG0001399	STRPU_26081	ORYLA18690
OG0001400	STRPU_01874, STRPU_25189	ORYLA08237, ORYLA17207, ORYLA09903, ORYLA01837, ORYLA05625
OG0001402	STRPU_02223, STRPU_15580	ORYLA17574, ORYLA03602
OG0001403	STRPU_14874, STRPU_14258	ORYLA17267
OG0001404	STRPU_10986, STRPU_00324	ORYLA20012
OG0001405	STRPU_25512	ORYLA12568, ORYLA05423
OG0001405	STRPU_02778	ORYLA07257
OG0001406	STRPU_06123	ORYLA13300, ORYLA07680, ORYLA01398
OG0001408	STRPU_00756, STRPU_19811	ORYLA02846, ORYLA00579, ORYLA08954
OG0001409	STRPU_03382	ORYLA05905, ORYLA01929, ORYLA09977
OG0001410	STRPU_05515	ORYLA16518
OG0001410	STRPU_25411	ORYLA09213
OG0001411	STRPU_05251, STRPU_05267	ORYLA12881
OG0001412	STRPU_09369	ORYLA17594
OG0001413	STRPU_14983, STRPU_14952	ORYLA17782
OG0001414	STRPU_21522	ORYLA05226
OG0001414	STRPU_10366	ORYLA18972
OG0001415	STRPU_14239	ORYLA17926
OG0001416	STRPU_10614	ORYLA16022, ORYLA14442
OG0001417	STRPU_26260	ORYLA00545
OG0001418	STRPU_01132, STRPU_01131, STRPU_18315	ORYLA17080, ORYLA13376, ORYLA13151, ORYLA06383, ORYLA02393
OG0001419	STRPU_21660, STRPU_21725	ORYLA04900, ORYLA20043, ORYLA20042, ORYLA10533
OG0001420	STRPU_20535	ORYLA10419, ORYLA20224, ORYLA16034, ORYLA13711, ORYLA13830, ORYLA10876
OG0001421	STRPU_20976	ORYLA11990, ORYLA11681
OG0001422	STRPU_17021	ORYLA08800, ORYLA05608, ORYLA05609, ORYLA09888
OG0001423	STRPU_20339	ORYLA06105, ORYLA06106, ORYLA19580, ORYLA13563, ORYLA00859, ORYLA17104
OG0001424	STRPU_22200	ORYLA13598
OG0001425	STRPU_15993	ORYLA11812, ORYLA14660, ORYLA02799, ORYLA17328
OG0001427	STRPU_07408	ORYLA20270, ORYLA07026, ORYLA11867
OG0001428	STRPU_11278, STRPU_11240	ORYLA15651, ORYLA13762, ORYLA18311, ORYLA05873, ORYLA01893
OG0001430	STRPU_21288	ORYLA11790, ORYLA01079, ORYLA10149, ORYLA03115, ORYLA03625
OG0001431	STRPU_22263	ORYLA06418, ORYLA16444
OG0001432	STRPU_16417, STRPU_00133, STRPU_16416, STRPU_16413	ORYLA11304
OG0001433	STRPU_07230, STRPU_07255	ORYLA10563, ORYLA19887, ORYLA02213, ORYLA05137
OG0001434	STRPU_17872	ORYLA11926
OG0001436	STRPU_24142	ORYLA09342, ORYLA06774
OG0001437	STRPU_25775, STRPU_25792	ORYLA09273, ORYLA06548, ORYLA09274
OG0001440	STRPU_25215	ORYLA06607, ORYLA09297
OG0001441	STRPU_07157	ORYLA05650, ORYLA02185, ORYLA19944, ORYLA11690, ORYLA11689
OG0001445	STRPU_16668, STRPU_16697	ORYLA18556, ORYLA03367, ORYLA03366
OG0001446	STRPU_15539, STRPU_15538, STRPU_23259, STRPU_23309, STRPU_23307	ORYLA03689
OG0001447	STRPU_20657, STRPU_20658	ORYLA10401, ORYLA03364, ORYLA11793
OG0001449	STRPU_07648	ORYLA11305
OG0001449	STRPU_25089	ORYLA09746
OG0001451	STRPU_14371	ORYLA17593
OG0001451	STRPU_17131	ORYLA14632
OG0001452	STRPU_26368	ORYLA17672, ORYLA12044, ORYLA18698
OG0001453	STRPU_24736, STRPU_08563, STRPU_24734	ORYLA06111, ORYLA12155
OG0001454	STRPU_05150, STRPU_05074	ORYLA03869, ORYLA10714
OG0001455	STRPU_18159	ORYLA12940, ORYLA17467, ORYLA13172, ORYLA06381, ORYLA00256, ORYLA17114
OG0001456	STRPU_27191, STRPU_27192, STRPU_27208	ORYLA10215
OG0001457	STRPU_07098	ORYLA05130, ORYLA01846, ORYLA05144, ORYLA02210, ORYLA05145
OG0001459	STRPU_12776, STRPU_02363	ORYLA16343
OG0001460	STRPU_04119, STRPU_06222, STRPU_06201	ORYLA02314
OG0001460	STRPU_04118	ORYLA08107, ORYLA05005
OG0001461	STRPU_23343	ORYLA19866
OG0001463	STRPU_25835, STRPU_25655, STRPU_25656	ORYLA12639, ORYLA12308
OG0001464	STRPU_25177	ORYLA09804, ORYLA08394, ORYLA05677, ORYLA16104, ORYLA14378
OG0001465	STRPU_11188	ORYLA16128
OG0001466	STRPU_07749	ORYLA11704
OG0001466	STRPU_04674	ORYLA01209
OG0001467	STRPU_19577	ORYLA18147
OG0001467	STRPU_05130, STRPU_05054	ORYLA03144
OG0001468	STRPU_25091	ORYLA08601, ORYLA08600, ORYLA09151, ORYLA06717
OG0001469	STRPU_17361, STRPU_17345	ORYLA05419
OG0001470	STRPU_02226, STRPU_15577	ORYLA03759
OG0001472	STRPU_27210, STRPU_27194	ORYLA05712
OG0001472	STRPU_25563, STRPU_00832	ORYLA15948
OG0001473	STRPU_00945, STRPU_08877, STRPU_08372, STRPU_08878, STRPU_00943, STRPU_19186, STRPU_19185, STRPU_00942, STRPU_08879	ORYLA00647, ORYLA16961, ORYLA16960
OG0001474	STRPU_08774	ORYLA07769
OG0001475	STRPU_11303, STRPU_11319, STRPU_11092	ORYLA13842, ORYLA15634
OG0001476	STRPU_17798	ORYLA10593, ORYLA03172, ORYLA04062
OG0001478	STRPU_21182	ORYLA11904
OG0001478	STRPU_09284	ORYLA07755
OG0001479	STRPU_19441	ORYLA13290, ORYLA16589, ORYLA18144, ORYLA02932
OG0001480	STRPU_24164	ORYLA01857, ORYLA05529, ORYLA05528
OG0001481	STRPU_20434	ORYLA08452
OG0001481	STRPU_20432	ORYLA11569, ORYLA10733, ORYLA11881
OG0001484	STRPU_13892, STRPU_23212, STRPU_23225	ORYLA18741, ORYLA15816, ORYLA13829, ORYLA13710
OG0001485	STRPU_26365	ORYLA12718, ORYLA14982, ORYLA17705, ORYLA02318
OG0001486	STRPU_11997, STRPU_01663	ORYLA13675, ORYLA11156, ORYLA15307, ORYLA16351, ORYLA12057
OG0001487	STRPU_26331	ORYLA15269, ORYLA05370, ORYLA02156
OG0001489	STRPU_18782	ORYLA12865, ORYLA06627, ORYLA02403, ORYLA13145
OG0001490	STRPU_20507	ORYLA00195, ORYLA04616, ORYLA07533, ORYLA10697, ORYLA03495
OG0001492	STRPU_14187	ORYLA16834, ORYLA17613
OG0001493	STRPU_04271	ORYLA08069, ORYLA05112
OG0001495	STRPU_23172	ORYLA20241
OG0001496	STRPU_09305, STRPU_09648, STRPU_09646	ORYLA01505
OG0001500	STRPU_06633	ORYLA07552, ORYLA09604
OG0001501	STRPU_21031	ORYLA10661, ORYLA10605
OG0001502	STRPU_12987	ORYLA18248, ORYLA18648
OG0001502	STRPU_08256	ORYLA17055
OG0001503	STRPU_26383	ORYLA13177
OG0001503	STRPU_08277	ORYLA17046, ORYLA17047
OG0001504	STRPU_00235, STRPU_25977, STRPU_00231, STRPU_25973	ORYLA15456
OG0001505	STRPU_11360	ORYLA08833, ORYLA07422
OG0001506	STRPU_11331	ORYLA07141, ORYLA16222
OG0001507	STRPU_21330	ORYLA10103, ORYLA04138
OG0001508	STRPU_12972	ORYLA12347, ORYLA14625, ORYLA16349, ORYLA16350
OG0001509	STRPU_06444	ORYLA12274, ORYLA03612
OG0001510	STRPU_19269	ORYLA17456, ORYLA16556, ORYLA16557, ORYLA13247
OG0001511	STRPU_06130	ORYLA03620, ORYLA06342, ORYLA07444
OG0001513	STRPU_23242	ORYLA09815, ORYLA12242, ORYLA15965
OG0001515	STRPU_15320, STRPU_15319	ORYLA04533, ORYLA17572
OG0001517	STRPU_19850, STRPU_23529	ORYLA17447, ORYLA08991
OG0001518	STRPU_07114	ORYLA06952, ORYLA20178
OG0001520	STRPU_24561	ORYLA02116, ORYLA11477
OG0001521	STRPU_26866	ORYLA13147, ORYLA17656, ORYLA02478, ORYLA06177
OG0001523	STRPU_12314	ORYLA11194, ORYLA15086
OG0001524	STRPU_10326	ORYLA00012, ORYLA05046
OG0001524	STRPU_25252	ORYLA12443
OG0001525	STRPU_15038, STRPU_15039, STRPU_15040, STRPU_15037	ORYLA17631
OG0001526	STRPU_20380	ORYLA17247, ORYLA02495, ORYLA16611
OG0001527	STRPU_14392	ORYLA02867
OG0001527	STRPU_25264	ORYLA20388, ORYLA20389
OG0001528	STRPU_10769	ORYLA07415, ORYLA09313, ORYLA06618
OG0001529	STRPU_00143	ORYLA13719, ORYLA14481
OG0001531	STRPU_10272	ORYLA04648, ORYLA13539, ORYLA01320, ORYLA03926
OG0001532	STRPU_10950	ORYLA16027, ORYLA07446, ORYLA06821, ORYLA18344
OG0001533	STRPU_24952	ORYLA09911, ORYLA08628, ORYLA09442
OG0001534	STRPU_08320, STRPU_08319	ORYLA16942, ORYLA16536, ORYLA07761, ORYLA07727, ORYLA07726
OG0001536	STRPU_21047	ORYLA02265
OG0001538	STRPU_12441, STRPU_12432	ORYLA05212
OG0001545	STRPU_27363	ORYLA02532, ORYLA14957, ORYLA05722
OG0001546	STRPU_20460	ORYLA05229
OG0001549	STRPU_24400	ORYLA14761, ORYLA11227, ORYLA13790, ORYLA15912, ORYLA13679
OG0001550	STRPU_21280, STRPU_20475	ORYLA06718, ORYLA09149
OG0001551	STRPU_21860, STRPU_21899, STRPU_21891	ORYLA10506, ORYLA10505
OG0001552	STRPU_22979	ORYLA13846
OG0001553	STRPU_04052	ORYLA17357, ORYLA02293, ORYLA08070, ORYLA04977, ORYLA03887
OG0001554	STRPU_02015, STRPU_16951	ORYLA04069, ORYLA07551
OG0001557	STRPU_12321	ORYLA12490
OG0001557	STRPU_23129	ORYLA14586
OG0001558	STRPU_20040	ORYLA02757, ORYLA18032, ORYLA19384
OG0001559	STRPU_21439	ORYLA10089, ORYLA11639, ORYLA04343
OG0001560	STRPU_22041	ORYLA18790, ORYLA13615, ORYLA18890
OG0001561	STRPU_22097	ORYLA15919, ORYLA15392, ORYLA13862, ORYLA10938
OG0001562	STRPU_10858, STRPU_10839	ORYLA10013
OG0001564	STRPU_06537, STRPU_06563	ORYLA13495, ORYLA03594, ORYLA01019
OG0001565	STRPU_03587, STRPU_03523, STRPU_03586	ORYLA05573, ORYLA05572, ORYLA07675, ORYLA06237
OG0001566	STRPU_17707	ORYLA11891, ORYLA13548
OG0001567	STRPU_14545, STRPU_14538	ORYLA13058, ORYLA06494
OG0001568	STRPU_08839, STRPU_00977	ORYLA17084
OG0001569	STRPU_06491, STRPU_06672	ORYLA12265, ORYLA09574, ORYLA00969
OG0001570	STRPU_25866	ORYLA03800
OG0001571	STRPU_03649, STRPU_03634	ORYLA03433
OG0001572	STRPU_17033, STRPU_01799	ORYLA04283
OG0001572	STRPU_25872	ORYLA15272
OG0001573	STRPU_18175	ORYLA20104, ORYLA02801
OG0001574	STRPU_09295	ORYLA00590, ORYLA16507, ORYLA08178, ORYLA16646, ORYLA05807
OG0001575	STRPU_23849, STRPU_23815	ORYLA17836
OG0001576	STRPU_26967	ORYLA02374, ORYLA12205
OG0001578	STRPU_09755, STRPU_09711	ORYLA17727, ORYLA00011
OG0001579	STRPU_04737, STRPU_04730, STRPU_04736	ORYLA07879
OG0001580	STRPU_25493	ORYLA14282, ORYLA15951, ORYLA12668
OG0001581	STRPU_21852, STRPU_21108	ORYLA10772
OG0001582	STRPU_15059	ORYLA02289, ORYLA04090, ORYLA03534, ORYLA17772
OG0001583	STRPU_09827	ORYLA20413, ORYLA00738, ORYLA05062
OG0001584	STRPU_06055	ORYLA13120
OG0001589	STRPU_02158, STRPU_09187, STRPU_02156, STRPU_02159	ORYLA16530
OG0001590	STRPU_17388, STRPU_26879	ORYLA12337
OG0001592	STRPU_22809, STRPU_22808, STRPU_01967, STRPU_23555	ORYLA14815, ORYLA12423, ORYLA01973
OG0001593	STRPU_22521	ORYLA19874, ORYLA00447, ORYLA12153, ORYLA12152, ORYLA19629, ORYLA01620
OG0001596	STRPU_23283	ORYLA16032
OG0001597	STRPU_14448, STRPU_14431	ORYLA18712
OG0001597	STRPU_15998	ORYLA20326
OG0001599	STRPU_08993	ORYLA16526, ORYLA16525, ORYLA16314
OG0001600	STRPU_07559, STRPU_00590	ORYLA01865, ORYLA01864, ORYLA10572, ORYLA11507, ORYLA06480
