Orthogroup	STRPU_ok	APOSC_ok
OG0001130	STRPU_26872	APOSC_23929
OG0001130	STRPU_26378	APOSC_10394
OG0001130	STRPU_26876	APOSC_19470, APOSC_05583
OG0001131	STRPU_21509	APOSC_10660
OG0001132	STRPU_27222	APOSC_22214
OG0001133	STRPU_20402	APOSC_09462
OG0001133	STRPU_18983	APOSC_26387
OG0001134	STRPU_01420, STRPU_08748	APOSC_03277
OG0001135	STRPU_12730, STRPU_05675	APOSC_26040, APOSC_23817, APOSC_07139, APOSC_21672, APOSC_23479
OG0001136	STRPU_27024	APOSC_27527
OG0001137	STRPU_21237	APOSC_03121, APOSC_03122
OG0001138	STRPU_22267	APOSC_17070, APOSC_17069
OG0001139	STRPU_12820	APOSC_22795
OG0001140	STRPU_08005	APOSC_21510
OG0001141	STRPU_24321, STRPU_26335	APOSC_14638
OG0001142	STRPU_24402	APOSC_21301, APOSC_21304, APOSC_21300, APOSC_21302
OG0001143	STRPU_23389	APOSC_15154
OG0001144	STRPU_23771	APOSC_19392
OG0001148	STRPU_25456	APOSC_26031
OG0001149	STRPU_19355, STRPU_19354	APOSC_21673, APOSC_19665
OG0001155	STRPU_14984, STRPU_14953	APOSC_20228
OG0001156	STRPU_14120	APOSC_02186
OG0001158	STRPU_10745	APOSC_10531
OG0001159	STRPU_24359	APOSC_12530
OG0001160	STRPU_12451	APOSC_19351
OG0001161	STRPU_22036	APOSC_06254
OG0001162	STRPU_03142, STRPU_02971	APOSC_12922, APOSC_12923
OG0001163	STRPU_04187	APOSC_13361
OG0001164	STRPU_15250, STRPU_15192	APOSC_13012
OG0001165	STRPU_24458	APOSC_20051
OG0001165	STRPU_06392	APOSC_23971
OG0001166	STRPU_05433, STRPU_05428	APOSC_26232, APOSC_26233, APOSC_26234
OG0001167	STRPU_21389	APOSC_15750, APOSC_15751
OG0001168	STRPU_25599	APOSC_07839, APOSC_20079
OG0001169	STRPU_09862	APOSC_16441
OG0001170	STRPU_17744	APOSC_23119, APOSC_09798, APOSC_25465, APOSC_23121, APOSC_23122
OG0001171	STRPU_07714	APOSC_10831
OG0001171	STRPU_07719	APOSC_07607
OG0001172	STRPU_24079	APOSC_01434
OG0001172	STRPU_24935	APOSC_19424
OG0001173	STRPU_23770	APOSC_12328
OG0001173	STRPU_14224, STRPU_14231	APOSC_05813
OG0001174	STRPU_00196, STRPU_23083	APOSC_02636, APOSC_02635
OG0001175	STRPU_01697, STRPU_02668	APOSC_21521
OG0001176	STRPU_26904	APOSC_17966, APOSC_17968, APOSC_17967, APOSC_11811, APOSC_11812
OG0001176	STRPU_04761	APOSC_09966
OG0001177	STRPU_25237	APOSC_05829
OG0001177	STRPU_24518	APOSC_27862
OG0001177	STRPU_25236	APOSC_09067
OG0001178	STRPU_01155, STRPU_18301	APOSC_13380
OG0001178	STRPU_06875	APOSC_10092
OG0001179	STRPU_26015	APOSC_24042
OG0001179	STRPU_25325	APOSC_00450
OG0001180	STRPU_26856	APOSC_06660
OG0001181	STRPU_02570, STRPU_13125	APOSC_08671
OG0001182	STRPU_08804, STRPU_18187, STRPU_08660, STRPU_08805	APOSC_00719, APOSC_23474, APOSC_12486, APOSC_22228
OG0001183	STRPU_23983	APOSC_17193, APOSC_17194
OG0001184	STRPU_19999	APOSC_28467
OG0001184	STRPU_09552	APOSC_19647
OG0001185	STRPU_07407	APOSC_20961, APOSC_20963, APOSC_20960, APOSC_20962, APOSC_20964, APOSC_02697
OG0001186	STRPU_26002	APOSC_22932
OG0001186	STRPU_25391	APOSC_07366
OG0001188	STRPU_21827	APOSC_22816, APOSC_01840
OG0001189	STRPU_07209	APOSC_16284, APOSC_02204
OG0001190	STRPU_10662	APOSC_04573
OG0001191	STRPU_09337	APOSC_16893
OG0001196	STRPU_03085	APOSC_17916
OG0001197	STRPU_21581	APOSC_08492
OG0001197	STRPU_24733	APOSC_20448
OG0001198	STRPU_26825, STRPU_26828	APOSC_22302
OG0001198	STRPU_11529	APOSC_22586
OG0001199	STRPU_17588, STRPU_17562	APOSC_03972
OG0001199	STRPU_00161	APOSC_23577
OG0001201	STRPU_26014	APOSC_09439, APOSC_09438, APOSC_03781, APOSC_23148, APOSC_21279, APOSC_09441, APOSC_09436, APOSC_09435, APOSC_09440, APOSC_12369, APOSC_21883, APOSC_22185, APOSC_21884, APOSC_05515, APOSC_24393, APOSC_24392
OG0001202	STRPU_06078	APOSC_09292
OG0001202	STRPU_24577, STRPU_24578, STRPU_24580, STRPU_24592, STRPU_24581, STRPU_20672	APOSC_07425, APOSC_23731
OG0001203	STRPU_20472, STRPU_06213, STRPU_06187, STRPU_06183, STRPU_20471	APOSC_25464
OG0001204	STRPU_14562	APOSC_02297, APOSC_24480
OG0001205	STRPU_05411	APOSC_09031
OG0001205	STRPU_05175, STRPU_05096	APOSC_18711, APOSC_19139
OG0001207	STRPU_24022, STRPU_02640	APOSC_12551
OG0001208	STRPU_21909	APOSC_16730
OG0001209	STRPU_22073	APOSC_10899
OG0001210	STRPU_21013	APOSC_23126
OG0001210	STRPU_11288	APOSC_24521, APOSC_24519, APOSC_24520
OG0001211	STRPU_22086	APOSC_18685
OG0001212	STRPU_05194	APOSC_05728
OG0001213	STRPU_09878	APOSC_26742
OG0001213	STRPU_15274	APOSC_18014, APOSC_16372
OG0001214	STRPU_22695	APOSC_14933, APOSC_14935, APOSC_14934
OG0001215	STRPU_22254	APOSC_13978
OG0001216	STRPU_10937	APOSC_27401, APOSC_24924
OG0001216	STRPU_25702, STRPU_25683	APOSC_07564
OG0001216	STRPU_25682, STRPU_25701	APOSC_01787
OG0001217	STRPU_16981	APOSC_19625
OG0001218	STRPU_10657	APOSC_27369, APOSC_27373, APOSC_27371, APOSC_27368
OG0001219	STRPU_24669	APOSC_17654
OG0001220	STRPU_15587, STRPU_02219	APOSC_05642
OG0001220	STRPU_06468	APOSC_04679
OG0001221	STRPU_25669	APOSC_24815
OG0001223	STRPU_26010	APOSC_26454
OG0001224	STRPU_10670	APOSC_21055
OG0001225	STRPU_23772	APOSC_15265
OG0001226	STRPU_17224, STRPU_17225, STRPU_17227	APOSC_06917, APOSC_04394, APOSC_01427
OG0001227	STRPU_17535	APOSC_26346
OG0001229	STRPU_03505, STRPU_19143, STRPU_22237, STRPU_04129	APOSC_14712, APOSC_28194
OG0001230	STRPU_24478, STRPU_24480	APOSC_01640, APOSC_01639
OG0001231	STRPU_21203	APOSC_20643
OG0001232	STRPU_08583, STRPU_00299	APOSC_26473, APOSC_20135, APOSC_14799, APOSC_26965, APOSC_10973, APOSC_18148
OG0001236	STRPU_10838, STRPU_10857	APOSC_08290, APOSC_12875
OG0001237	STRPU_12648, STRPU_22266	APOSC_10087
OG0001238	STRPU_09768, STRPU_09725	APOSC_09179
OG0001239	STRPU_23628	APOSC_03435
OG0001240	STRPU_27058	APOSC_24416, APOSC_24417
OG0001241	STRPU_07496	APOSC_23343
OG0001241	STRPU_06648, STRPU_06647	APOSC_04462
OG0001242	STRPU_09071, STRPU_02047, STRPU_02048, STRPU_09072, STRPU_09244	APOSC_15728, APOSC_21012
OG0001243	STRPU_22072	APOSC_18938
OG0001245	STRPU_04810	APOSC_07109, APOSC_07108
OG0001247	STRPU_22721	APOSC_08850
OG0001248	STRPU_21972	APOSC_19998
OG0001249	STRPU_18988	APOSC_06543
OG0001250	STRPU_08807	APOSC_01792
OG0001251	STRPU_25431	APOSC_09632
OG0001252	STRPU_19076	APOSC_19009
OG0001253	STRPU_23835, STRPU_23873	APOSC_11036
OG0001254	STRPU_22240	APOSC_13372
OG0001256	STRPU_18001	APOSC_14777, APOSC_14776
OG0001262	STRPU_19745, STRPU_19744, STRPU_19743	APOSC_09805, APOSC_09807, APOSC_09806, APOSC_09804
OG0001262	STRPU_20298	APOSC_24190
OG0001263	STRPU_03468	APOSC_14146
OG0001264	STRPU_25388	APOSC_15051, APOSC_15050
OG0001266	STRPU_09623	APOSC_19801, APOSC_19802
OG0001266	STRPU_07062	APOSC_14232
OG0001266	STRPU_07064, STRPU_07068	APOSC_00128, APOSC_00129
OG0001267	STRPU_04944	APOSC_17932
OG0001267	STRPU_14642	APOSC_02561
OG0001268	STRPU_26888	APOSC_21922
OG0001268	STRPU_23502	APOSC_07653
OG0001270	STRPU_08488	APOSC_07392
OG0001270	STRPU_08385	APOSC_26062
OG0001271	STRPU_13643, STRPU_02421	APOSC_28116
OG0001272	STRPU_15049	APOSC_02691, APOSC_10352, APOSC_17558
OG0001273	STRPU_26636	APOSC_21600
OG0001274	STRPU_20009	APOSC_21306
OG0001275	STRPU_16983	APOSC_18045
OG0001276	STRPU_05244	APOSC_09906, APOSC_09905, APOSC_02286, APOSC_02287
OG0001277	STRPU_26594, STRPU_26595	APOSC_15580
OG0001277	STRPU_26591	APOSC_28192
OG0001277	STRPU_26592, STRPU_26593	APOSC_23616, APOSC_07317, APOSC_00868, APOSC_26305, APOSC_07316, APOSC_24398, APOSC_03738, APOSC_16089
OG0001278	STRPU_00086, STRPU_24452, STRPU_24453	APOSC_09194
OG0001278	STRPU_24861	APOSC_17287
OG0001279	STRPU_20599, STRPU_20598, STRPU_20627	APOSC_10702, APOSC_10701
OG0001280	STRPU_26559	APOSC_27519, APOSC_27518
OG0001281	STRPU_12491, STRPU_21186, STRPU_21018	APOSC_05353
OG0001282	STRPU_11958, STRPU_01619	APOSC_02603, APOSC_02605
OG0001284	STRPU_00110, STRPU_13473	APOSC_07511
OG0001284	STRPU_26961	APOSC_23659
OG0001285	STRPU_09952, STRPU_09975	APOSC_22604, APOSC_22605
OG0001286	STRPU_12903	APOSC_05067
OG0001287	STRPU_05909	APOSC_06831
OG0001288	STRPU_26804	APOSC_05127
OG0001289	STRPU_24491	APOSC_26710
OG0001289	STRPU_11656	APOSC_18302
OG0001290	STRPU_26728	APOSC_26089
OG0001291	STRPU_04348	APOSC_25701
OG0001292	STRPU_13209	APOSC_09434, APOSC_09433
OG0001293	STRPU_14547	APOSC_02639
OG0001294	STRPU_21633	APOSC_15979, APOSC_15980, APOSC_15981
OG0001295	STRPU_21991	APOSC_18506, APOSC_18505
OG0001296	STRPU_21312	APOSC_21716
OG0001297	STRPU_12690	APOSC_13620, APOSC_10275
OG0001300	STRPU_00543, STRPU_15986	APOSC_24410
OG0001301	STRPU_01843	APOSC_26123
OG0001301	STRPU_12070	APOSC_01032
OG0001301	STRPU_09046, STRPU_10741	APOSC_02903
OG0001302	STRPU_18961, STRPU_18975	APOSC_13642
OG0001302	STRPU_14524	APOSC_27436
OG0001303	STRPU_16572, STRPU_18203, STRPU_07723, STRPU_13844	APOSC_17987
OG0001304	STRPU_26082	APOSC_15954, APOSC_15955
OG0001305	STRPU_20309	APOSC_04550
OG0001306	STRPU_19063	APOSC_25565
OG0001306	STRPU_20137	APOSC_16313
OG0001308	STRPU_04711	APOSC_19468
OG0001309	STRPU_25014, STRPU_25016	APOSC_28082, APOSC_26759
OG0001310	STRPU_21314	APOSC_16039
OG0001310	STRPU_15962, STRPU_00518	APOSC_12794
OG0001311	STRPU_10949	APOSC_06535, APOSC_06536
OG0001311	STRPU_00838, STRPU_14082	APOSC_26409
OG0001313	STRPU_11221, STRPU_11258, STRPU_11259, STRPU_01542, STRPU_09416	APOSC_28195
OG0001314	STRPU_19730	APOSC_01897, APOSC_01896, APOSC_15067, APOSC_15068, APOSC_26629, APOSC_11409
OG0001315	STRPU_10273	APOSC_18374, APOSC_17332, APOSC_10891, APOSC_19465
OG0001315	STRPU_08079	APOSC_23156, APOSC_08359, APOSC_08360, APOSC_13377, APOSC_11677, APOSC_04724, APOSC_21291
OG0001316	STRPU_15726	APOSC_24096, APOSC_24095
OG0001317	STRPU_23522	APOSC_08113
OG0001318	STRPU_12148, STRPU_12116	APOSC_20047
OG0001318	STRPU_17591	APOSC_08207
OG0001319	STRPU_06818	APOSC_07704
OG0001320	STRPU_21063	APOSC_12164
OG0001321	STRPU_22556	APOSC_09384
OG0001322	STRPU_12583	APOSC_08768
OG0001322	STRPU_21322	APOSC_06842
OG0001323	STRPU_20541	APOSC_20876
OG0001324	STRPU_25173	APOSC_00820
OG0001325	STRPU_04898	APOSC_01729
OG0001326	STRPU_10219	APOSC_23911
OG0001327	STRPU_24460	APOSC_03248
OG0001327	STRPU_23965, STRPU_23941	APOSC_16461
OG0001328	STRPU_03483	APOSC_14560
OG0001329	STRPU_23801	APOSC_28234
OG0001330	STRPU_14416, STRPU_14419, STRPU_14445	APOSC_03934, APOSC_03936, APOSC_03935
OG0001331	STRPU_10147, STRPU_10085, STRPU_10148	APOSC_17937
OG0001332	STRPU_19163	APOSC_17203, APOSC_16944, APOSC_26743
OG0001333	STRPU_12708	APOSC_19820
OG0001334	STRPU_13976, STRPU_13982, STRPU_13981, STRPU_13978, STRPU_13975, STRPU_13986, STRPU_13497	APOSC_20945
OG0001334	STRPU_13221, STRPU_13233, STRPU_13498, STRPU_13501, STRPU_13983	APOSC_25654
OG0001334	STRPU_13232, STRPU_13219, STRPU_13988, STRPU_13984, STRPU_13974, STRPU_13502	APOSC_05639, APOSC_05641, APOSC_05640, APOSC_05638
OG0001335	STRPU_26922	APOSC_04738
OG0001337	STRPU_26821	APOSC_17535
OG0001337	STRPU_19080	APOSC_06896
OG0001339	STRPU_07160, STRPU_07161	APOSC_19890
OG0001344	STRPU_04822, STRPU_00738	APOSC_01831
OG0001345	STRPU_23708	APOSC_20488
OG0001348	STRPU_06494	APOSC_29007, APOSC_29008
OG0001350	STRPU_00173, STRPU_18483	APOSC_19044
OG0001350	STRPU_18539	APOSC_01928, APOSC_01807, APOSC_12828, APOSC_28227
OG0001351	STRPU_05960	APOSC_12255, APOSC_12254
OG0001352	STRPU_08735, STRPU_01435	APOSC_09016, APOSC_09015, APOSC_00670, APOSC_22722, APOSC_00899
OG0001353	STRPU_21554	APOSC_06612
OG0001353	STRPU_00577, STRPU_07545	APOSC_25721
OG0001354	STRPU_03356	APOSC_27231
OG0001354	STRPU_18322, STRPU_01125	APOSC_23529
OG0001355	STRPU_09877	APOSC_12249
OG0001356	STRPU_23614	APOSC_18143
OG0001357	STRPU_20969	APOSC_06611
OG0001358	STRPU_17593, STRPU_17592	APOSC_25741
OG0001359	STRPU_26859	APOSC_05796
OG0001360	STRPU_04824, STRPU_00740	APOSC_20918
OG0001361	STRPU_11678	APOSC_10076
OG0001362	STRPU_08359	APOSC_07416, APOSC_07418
OG0001363	STRPU_20296	APOSC_13047, APOSC_04146, APOSC_25033
OG0001364	STRPU_10674, STRPU_00565	APOSC_01652
OG0001365	STRPU_22631	APOSC_19497
OG0001365	STRPU_05633	APOSC_08816
OG0001365	STRPU_05637, STRPU_05578	APOSC_19184
OG0001366	STRPU_13885	APOSC_27251
OG0001367	STRPU_24795	APOSC_02909
OG0001368	STRPU_21464	APOSC_19224
OG0001369	STRPU_23738	APOSC_00594, APOSC_00593
OG0001370	STRPU_22194	APOSC_20803, APOSC_20802, APOSC_05081
OG0001370	STRPU_15723	APOSC_27098
OG0001371	STRPU_08143	APOSC_04765, APOSC_24656, APOSC_24655
OG0001371	STRPU_02082, STRPU_09113	APOSC_12215
OG0001372	STRPU_19138	APOSC_13607
OG0001372	STRPU_25409, STRPU_25404	APOSC_07222
OG0001373	STRPU_08670	APOSC_10593
OG0001374	STRPU_22804, STRPU_01963	APOSC_13404
OG0001375	STRPU_07312	APOSC_04608
OG0001375	STRPU_07355	APOSC_01077
OG0001376	STRPU_03703	APOSC_00252
OG0001377	STRPU_10185	APOSC_17837
OG0001378	STRPU_09539	APOSC_25235
OG0001379	STRPU_06776, STRPU_06758	APOSC_16176
OG0001380	STRPU_05457	APOSC_08860, APOSC_27915
OG0001381	STRPU_27173, STRPU_27171	APOSC_12542, APOSC_12541, APOSC_12540, APOSC_12539
OG0001382	STRPU_12915	APOSC_27796, APOSC_27799, APOSC_27795, APOSC_27797, APOSC_27798
OG0001383	STRPU_19391	APOSC_03991
OG0001384	STRPU_06439	APOSC_23265
OG0001386	STRPU_25053, STRPU_17223	APOSC_07383, APOSC_07382
OG0001389	STRPU_05345	APOSC_23942
OG0001394	STRPU_05211	APOSC_06779, APOSC_06780
OG0001395	STRPU_17938	APOSC_17993
OG0001397	STRPU_09545	APOSC_16804
OG0001397	STRPU_10313	APOSC_15929
OG0001398	STRPU_20006, STRPU_20005, STRPU_20002, STRPU_20003	APOSC_28642
OG0001399	STRPU_06787	APOSC_04275
OG0001399	STRPU_26081	APOSC_15359
OG0001400	STRPU_01874, STRPU_25189	APOSC_16578, APOSC_16577
OG0001401	STRPU_05958	APOSC_06205
OG0001401	STRPU_23021, STRPU_00894	APOSC_19541
OG0001402	STRPU_02223, STRPU_15580	APOSC_08403, APOSC_08404
OG0001403	STRPU_14874	APOSC_22719
OG0001403	STRPU_14258	APOSC_14048, APOSC_27540
OG0001404	STRPU_09258	APOSC_08601
OG0001404	STRPU_10986, STRPU_00324	APOSC_26753
OG0001405	STRPU_25512	APOSC_27750
OG0001405	STRPU_02778	APOSC_16445
OG0001406	STRPU_06123	APOSC_16330
OG0001408	STRPU_00756, STRPU_19811	APOSC_19450, APOSC_19451
OG0001409	STRPU_03382	APOSC_14068, APOSC_14069
OG0001410	STRPU_05515	APOSC_18435
OG0001410	STRPU_25411	APOSC_02633
OG0001411	STRPU_05251, STRPU_05267	APOSC_10503, APOSC_27904
OG0001412	STRPU_09369	APOSC_01814, APOSC_01813, APOSC_01812
OG0001413	STRPU_14983, STRPU_14952	APOSC_20512
OG0001413	STRPU_26501	APOSC_06316
OG0001414	STRPU_21522	APOSC_07127
OG0001414	STRPU_10366	APOSC_08515
OG0001415	STRPU_14239	APOSC_10475, APOSC_25795
OG0001415	STRPU_06370, STRPU_06372, STRPU_06371, STRPU_06373	APOSC_18593
OG0001416	STRPU_10614	APOSC_03440
OG0001417	STRPU_24125, STRPU_24112, STRPU_24123, STRPU_24122	APOSC_22003
OG0001417	STRPU_26260	APOSC_06594
OG0001418	STRPU_01132, STRPU_01131, STRPU_18315	APOSC_27061
OG0001419	STRPU_21660, STRPU_21725	APOSC_12852
OG0001420	STRPU_20535	APOSC_10402
OG0001421	STRPU_20976	APOSC_15996
OG0001422	STRPU_17021	APOSC_14929
OG0001423	STRPU_20339	APOSC_06986, APOSC_06987
OG0001424	STRPU_22200	APOSC_09916
OG0001424	STRPU_24308	APOSC_21376
OG0001425	STRPU_15993	APOSC_26741, APOSC_26740
OG0001426	STRPU_10439	APOSC_20670, APOSC_20669
OG0001427	STRPU_07408	APOSC_07658
OG0001428	STRPU_11278, STRPU_11240	APOSC_06360, APOSC_19650, APOSC_18933, APOSC_19652, APOSC_19651
OG0001429	STRPU_17524	APOSC_09991
OG0001430	STRPU_21288	APOSC_10425
OG0001431	STRPU_22263	APOSC_03549, APOSC_03550
OG0001432	STRPU_16417, STRPU_00133, STRPU_16416, STRPU_16413	APOSC_10777
OG0001433	STRPU_07230, STRPU_07255	APOSC_21534, APOSC_21533
OG0001434	STRPU_17872	APOSC_12550
OG0001435	STRPU_11334, STRPU_11181, STRPU_11332, STRPU_11333	APOSC_11484
OG0001436	STRPU_24142	APOSC_05330, APOSC_05328, APOSC_05329
OG0001437	STRPU_25775, STRPU_25792	APOSC_06789
OG0001439	STRPU_03366, STRPU_03358, STRPU_03361, STRPU_03367	APOSC_11256
OG0001440	STRPU_25215	APOSC_20481
OG0001440	STRPU_25642	APOSC_06674
OG0001440	STRPU_25888	APOSC_24861
OG0001441	STRPU_07157	APOSC_07931
OG0001442	STRPU_17892	APOSC_00669
OG0001443	STRPU_25600, STRPU_06800	APOSC_00519
OG0001443	STRPU_15378, STRPU_09017	APOSC_22679
OG0001444	STRPU_27310, STRPU_11730, STRPU_08365	APOSC_08857
OG0001445	STRPU_16668, STRPU_16697	APOSC_01766
OG0001446	STRPU_15539, STRPU_15538, STRPU_23259, STRPU_23309, STRPU_23307	APOSC_25660
OG0001447	STRPU_20657, STRPU_20658	APOSC_07024, APOSC_07026, APOSC_07025, APOSC_07023
OG0001448	STRPU_11358, STRPU_11357	APOSC_27362
OG0001448	STRPU_23143, STRPU_23144	APOSC_08217
OG0001449	STRPU_07648	APOSC_12099
OG0001449	STRPU_25089	APOSC_00496
OG0001451	STRPU_14371	APOSC_16226
OG0001451	STRPU_17131	APOSC_16661
OG0001452	STRPU_26368	APOSC_06149
OG0001453	STRPU_24736, STRPU_08563, STRPU_24734	APOSC_02976
OG0001454	STRPU_05150, STRPU_05074	APOSC_10077
OG0001455	STRPU_18159	APOSC_20486
OG0001456	STRPU_27191, STRPU_27192, STRPU_27208	APOSC_10360, APOSC_00503
OG0001457	STRPU_07098	APOSC_00612
OG0001459	STRPU_12776, STRPU_02363	APOSC_03007, APOSC_19515
OG0001460	STRPU_06222, STRPU_06201	APOSC_17898
OG0001460	STRPU_04118	APOSC_12171
OG0001461	STRPU_23343	APOSC_22593, APOSC_22594
OG0001463	STRPU_25835, STRPU_25655, STRPU_25656	APOSC_16275
OG0001465	STRPU_11188	APOSC_28148, APOSC_09134
OG0001466	STRPU_07749	APOSC_10971
OG0001466	STRPU_04674	APOSC_14104
OG0001467	STRPU_19577	APOSC_21011
OG0001467	STRPU_05130, STRPU_05054	APOSC_12095
OG0001468	STRPU_25091	APOSC_26571
OG0001469	STRPU_10391	APOSC_21558
OG0001469	STRPU_17361, STRPU_17345	APOSC_12521
OG0001470	STRPU_02226, STRPU_15577	APOSC_15496
OG0001471	STRPU_15869, STRPU_15821, STRPU_15822, STRPU_15823, STRPU_15870	APOSC_24100, APOSC_22707, APOSC_03922
OG0001471	STRPU_13019	APOSC_16175
OG0001472	STRPU_27210, STRPU_27194	APOSC_03478
OG0001472	STRPU_25563, STRPU_00832	APOSC_26882
OG0001473	STRPU_00945, STRPU_08877	APOSC_25378
OG0001473	STRPU_08372, STRPU_08878, STRPU_00943, STRPU_19186, STRPU_19185, STRPU_00942, STRPU_08879	APOSC_24554
OG0001474	STRPU_13493	APOSC_00391
OG0001474	STRPU_08774	APOSC_28339
OG0001475	STRPU_11303, STRPU_11319, STRPU_11092	APOSC_19285, APOSC_00671
OG0001476	STRPU_17798	APOSC_20045
OG0001477	STRPU_08542, STRPU_08540, STRPU_08539	APOSC_09877
OG0001478	STRPU_21182	APOSC_12978
OG0001478	STRPU_09284	APOSC_11937
OG0001479	STRPU_19441	APOSC_29168
OG0001480	STRPU_24164	APOSC_05352
OG0001481	STRPU_20432	APOSC_24916
OG0001483	STRPU_14650	APOSC_19787
OG0001483	STRPU_06785	APOSC_20800
OG0001484	STRPU_13892, STRPU_23212, STRPU_23225	APOSC_25021, APOSC_13556
OG0001485	STRPU_26365	APOSC_23085, APOSC_23084, APOSC_23083
OG0001486	STRPU_11997, STRPU_01663	APOSC_27432
OG0001487	STRPU_26331	APOSC_08783
OG0001488	STRPU_13616	APOSC_03875
OG0001488	STRPU_13615, STRPU_02447	APOSC_26977, APOSC_09269
OG0001489	STRPU_18782	APOSC_17497, APOSC_17496
OG0001490	STRPU_20507	APOSC_22165
OG0001491	STRPU_09125, STRPU_02097	APOSC_15425, APOSC_15426
OG0001492	STRPU_14187	APOSC_14714
OG0001493	STRPU_04271	APOSC_12580
OG0001495	STRPU_23172	APOSC_01292
OG0001496	STRPU_09305, STRPU_09648, STRPU_09646	APOSC_13192, APOSC_06926
OG0001500	STRPU_06633	APOSC_10163, APOSC_10164
OG0001501	STRPU_21031	APOSC_12106, APOSC_12104, APOSC_12107
OG0001502	STRPU_08256	APOSC_05753, APOSC_21241
OG0001503	STRPU_26383	APOSC_07503
OG0001503	STRPU_08277	APOSC_29093
OG0001504	STRPU_00235, STRPU_25977, STRPU_00231, STRPU_25973	APOSC_05548
OG0001505	STRPU_11360	APOSC_21083, APOSC_06533
OG0001506	STRPU_11331	APOSC_17974, APOSC_17975, APOSC_17976
OG0001507	STRPU_21330	APOSC_20414
OG0001508	STRPU_12972	APOSC_21339, APOSC_21338
OG0001509	STRPU_06444	APOSC_27811
OG0001510	STRPU_19269	APOSC_12053, APOSC_12055
OG0001511	STRPU_06130	APOSC_07488, APOSC_26249
OG0001512	STRPU_23091	APOSC_13901
OG0001513	STRPU_23242	APOSC_13909
OG0001514	STRPU_10431	APOSC_20210
OG0001515	STRPU_15320	APOSC_23285
OG0001516	STRPU_18551	APOSC_04613, APOSC_04614
OG0001517	STRPU_19850, STRPU_23529	APOSC_10273
OG0001518	STRPU_07114	APOSC_04576, APOSC_19442, APOSC_19441
OG0001519	STRPU_27135	APOSC_04846
OG0001520	STRPU_24561	APOSC_18603
OG0001521	STRPU_26866	APOSC_26269
OG0001522	STRPU_20946	APOSC_05577
OG0001522	STRPU_03073	APOSC_16037
OG0001523	STRPU_12314	APOSC_03544, APOSC_08741
OG0001524	STRPU_10326	APOSC_18612
OG0001524	STRPU_25252	APOSC_18631
OG0001525	STRPU_15039, STRPU_15040, STRPU_15037	APOSC_11644
OG0001526	STRPU_20380	APOSC_21222, APOSC_12286
OG0001527	STRPU_14392	APOSC_26650
OG0001527	STRPU_25264	APOSC_04022
OG0001528	STRPU_10769	APOSC_14510
OG0001529	STRPU_13250	APOSC_17321
OG0001529	STRPU_00143	APOSC_03920
OG0001530	STRPU_04902	APOSC_25625
OG0001531	STRPU_10272	APOSC_14320
OG0001532	STRPU_10950	APOSC_13448
OG0001533	STRPU_24952	APOSC_28817, APOSC_28816
OG0001534	STRPU_08319	APOSC_07636
OG0001535	STRPU_26624, STRPU_26623, STRPU_14185, STRPU_04804, STRPU_04797, STRPU_07202, STRPU_26626, STRPU_26627	APOSC_18773, APOSC_18246, APOSC_19935, APOSC_11155, APOSC_11156, APOSC_21729, APOSC_08479, APOSC_20149, APOSC_23672
OG0001536	STRPU_21047	APOSC_15383
OG0001538	STRPU_12441, STRPU_12432	APOSC_23666, APOSC_28290, APOSC_04002, APOSC_24317
OG0001545	STRPU_27363	APOSC_17565
OG0001546	STRPU_20460	APOSC_12494
OG0001547	STRPU_17175	APOSC_27934, APOSC_28129
OG0001549	STRPU_24400	APOSC_07982, APOSC_07983
OG0001550	STRPU_21280	APOSC_09615, APOSC_26524
OG0001551	STRPU_21860, STRPU_21899, STRPU_21891	APOSC_25143
OG0001552	STRPU_22979	APOSC_04223, APOSC_20203
OG0001553	STRPU_04052	APOSC_17818, APOSC_17817, APOSC_17816
OG0001554	STRPU_02015, STRPU_16951	APOSC_12359
OG0001555	STRPU_06393, STRPU_06683	APOSC_01345
OG0001556	STRPU_20697	APOSC_16096, APOSC_16105
OG0001557	STRPU_12321	APOSC_10213
OG0001557	STRPU_23129	APOSC_21247
OG0001558	STRPU_20040	APOSC_12692
OG0001559	STRPU_21439	APOSC_06915
OG0001560	STRPU_22041	APOSC_19389
OG0001561	STRPU_22097	APOSC_03964
OG0001562	STRPU_10858, STRPU_10839	APOSC_17379
OG0001563	STRPU_26909	APOSC_15535
OG0001563	STRPU_13288, STRPU_13360	APOSC_15427, APOSC_27127, APOSC_21984
OG0001564	STRPU_06537, STRPU_06563	APOSC_06037, APOSC_06038
OG0001565	STRPU_03587, STRPU_03523, STRPU_03586	APOSC_04430
OG0001566	STRPU_17707	APOSC_18241, APOSC_18242, APOSC_18244, APOSC_18243
OG0001567	STRPU_14545, STRPU_14538	APOSC_14453
OG0001568	STRPU_08839, STRPU_00977	APOSC_28643
OG0001570	STRPU_18190	APOSC_29138
OG0001570	STRPU_25866	APOSC_24457
OG0001571	STRPU_03649, STRPU_03634	APOSC_08835
OG0001571	STRPU_02985	APOSC_26437, APOSC_26436, APOSC_26438
OG0001572	STRPU_17033, STRPU_01799	APOSC_16015, APOSC_16016
OG0001572	STRPU_25872	APOSC_02447
OG0001573	STRPU_18175	APOSC_24147, APOSC_24146
OG0001574	STRPU_09295	APOSC_16952, APOSC_16951
