Orthogroup	STRPU_ok	BRAFL
OG0001589	STRPU_02158, STRPU_09187, STRPU_02156, STRPU_02159	bflo_22654
OG0001590	STRPU_17388	bflo_17658
OG0001590	STRPU_26879	bflo_06753, bflo_25342, bflo_06809
OG0001592	STRPU_22809, STRPU_22808, STRPU_01967, STRPU_23555	bflo_07991
OG0001593	STRPU_22521	bflo_07353
OG0001594	STRPU_23743	bflo_17592, bflo_12242
OG0001594	STRPU_17908	bflo_17591
OG0001595	STRPU_18699, STRPU_18697, STRPU_18698, STRPU_19289, STRPU_00397	bflo_25346, bflo_26163, bflo_14732
OG0001596	STRPU_23283	bflo_11000
OG0001597	STRPU_14448, STRPU_14431	bflo_19431
OG0001599	STRPU_08993	bflo_22926, bflo_23581
OG0001600	STRPU_07559, STRPU_00590	bflo_05648
OG0001604	STRPU_20664	bflo_23568
OG0001604	STRPU_14571	bflo_20603
OG0001605	STRPU_25478, STRPU_12565	bflo_13484, bflo_14059
OG0001606	STRPU_00806, STRPU_25539	bflo_07349, bflo_07813
OG0001606	STRPU_09537	bflo_10362
OG0001608	STRPU_25716, STRPU_25698	bflo_13828
OG0001609	STRPU_06891	bflo_21761
OG0001609	STRPU_23497	bflo_10966
OG0001610	STRPU_24471	bflo_01194
OG0001611	STRPU_20967	bflo_16854
OG0001612	STRPU_17129	bflo_17732
OG0001614	STRPU_27003	bflo_05850
OG0001614	STRPU_00963, STRPU_08858	bflo_23076
OG0001615	STRPU_12203	bflo_04085
OG0001617	STRPU_23604	bflo_11629
OG0001619	STRPU_27261, STRPU_27278	bflo_05806
OG0001621	STRPU_05699	bflo_14954
OG0001622	STRPU_09518	bflo_10214
OG0001623	STRPU_01088, STRPU_24211	bflo_14242
OG0001624	STRPU_24187, STRPU_01112	bflo_01118
OG0001626	STRPU_23788	bflo_08451
OG0001627	STRPU_10394	bflo_10613
OG0001627	STRPU_09510	bflo_10609
OG0001628	STRPU_20435	bflo_24987
OG0001628	STRPU_21204	bflo_07205
OG0001630	STRPU_00341, STRPU_11002	bflo_24506
OG0001632	STRPU_23809, STRPU_23843	bflo_11892
OG0001633	STRPU_25219	bflo_13089
OG0001634	STRPU_20042	bflo_15784
OG0001634	STRPU_21767, STRPU_21703	bflo_11774
OG0001635	STRPU_05304	bflo_14263
OG0001636	STRPU_26253	bflo_12513
OG0001637	STRPU_08189	bflo_20340
OG0001638	STRPU_14215	bflo_20506
OG0001639	STRPU_26515	bflo_06123
OG0001640	STRPU_00702, STRPU_22718, STRPU_22717, STRPU_00700	bflo_11220
OG0001641	STRPU_24984	bflo_02353
OG0001642	STRPU_21824	bflo_20407
OG0001644	STRPU_07026	bflo_06394
OG0001647	STRPU_17974, STRPU_18017, STRPU_08108, STRPU_08121, STRPU_19389, STRPU_12431, STRPU_19388, STRPU_08555, STRPU_08557, STRPU_08556, STRPU_08554, STRPU_00302, STRPU_00301, STRPU_08585, STRPU_08575, STRPU_08579, STRPU_08577, STRPU_08576, STRPU_08587, STRPU_08582, STRPU_08581, STRPU_08578, STRPU_08573, STRPU_08580, STRPU_25004, STRPU_25414, STRPU_24159, STRPU_17196	bflo_02196, bflo_02230
OG0001649	STRPU_22499	bflo_02339, bflo_09807, bflo_21953, bflo_08881, bflo_02710, bflo_18575, bflo_03993, bflo_24949, bflo_13423, bflo_21772, bflo_08969, bflo_08968, bflo_08978, bflo_09604, bflo_08332, bflo_12469, bflo_10607, bflo_15866, bflo_18493, bflo_18494, bflo_18542, bflo_06541, bflo_13609
OG0001651	STRPU_04788	bflo_07530
OG0001652	STRPU_21641, STRPU_00295, STRPU_00191	bflo_16056
OG0001654	STRPU_24101, STRPU_24566	bflo_01253, bflo_01087
OG0001655	STRPU_05327	bflo_15013
OG0001656	STRPU_02552, STRPU_14771	bflo_02447
OG0001657	STRPU_14732	bflo_20602
OG0001658	STRPU_07439, STRPU_07448	bflo_06441
OG0001660	STRPU_04934	bflo_15018
OG0001661	STRPU_15061	bflo_20556
OG0001661	STRPU_25156	bflo_02558
OG0001662	STRPU_01806	bflo_18110
OG0001662	STRPU_17153	bflo_17483
OG0001663	STRPU_22095	bflo_11604
OG0001664	STRPU_19099	bflo_26299
OG0001665	STRPU_01425, STRPU_08744	bflo_23160
OG0001665	STRPU_01424, STRPU_08745	bflo_22668
OG0001666	STRPU_23274, STRPU_05068, STRPU_05143, STRPU_25003	bflo_00429
OG0001667	STRPU_13327, STRPU_13922, STRPU_13935	bflo_19445
OG0001668	STRPU_17265	bflo_17191
OG0001671	STRPU_23579	bflo_11637
OG0001672	STRPU_23272	bflo_00223
OG0001673	STRPU_21686, STRPU_21751	bflo_18854
OG0001674	STRPU_23906	bflo_08347
OG0001676	STRPU_04793	bflo_08180
OG0001676	STRPU_22887	bflo_08246
OG0001677	STRPU_14147, STRPU_14173	bflo_20838
OG0001678	STRPU_22047, STRPU_22048	bflo_26508
OG0001678	STRPU_16149	bflo_03114
OG0001679	STRPU_06814, STRPU_17392, STRPU_17100, STRPU_17115	bflo_10339
OG0001680	STRPU_20436	bflo_13497
OG0001682	STRPU_06239	bflo_04551
OG0001683	STRPU_17458, STRPU_17475	bflo_17547
OG0001684	STRPU_14381	bflo_16609
OG0001685	STRPU_05303	bflo_14264
OG0001686	STRPU_26044	bflo_24461
OG0001687	STRPU_25158, STRPU_24138	bflo_21798, bflo_21375, bflo_21796, bflo_21373
OG0001688	STRPU_05297	bflo_14161
OG0001689	STRPU_14303	bflo_20561
OG0001691	STRPU_15006	bflo_19887
OG0001692	STRPU_19066	bflo_26337
OG0001693	STRPU_17514, STRPU_17516, STRPU_17517, STRPU_21571, STRPU_00283, STRPU_21570	bflo_19690
OG0001694	STRPU_01478	bflo_17708, bflo_14665, bflo_13821, bflo_17360, bflo_17361, bflo_26038
OG0001695	STRPU_17017	bflo_12379
OG0001696	STRPU_01381, STRPU_11566	bflo_03897, bflo_04390
OG0001700	STRPU_20614, STRPU_08174	bflo_27519, bflo_20013
OG0001704	STRPU_05453	bflo_15432, bflo_14401, bflo_14402, bflo_14619
OG0001706	STRPU_05229	bflo_20030
OG0001707	STRPU_24819	bflo_01901, bflo_01997, bflo_01998
OG0001708	STRPU_06608	bflo_19700
OG0001709	STRPU_05233	bflo_14697
OG0001710	STRPU_23701	bflo_11983
OG0001711	STRPU_21095, STRPU_21094	bflo_07326
OG0001712	STRPU_04462	bflo_07157
OG0001713	STRPU_10631	bflo_24618
OG0001713	STRPU_25915	bflo_01714
OG0001714	STRPU_08986	bflo_23316
OG0001714	STRPU_20557	bflo_20708
OG0001716	STRPU_25551, STRPU_00816	bflo_12929
OG0001718	STRPU_20683	bflo_16668
OG0001719	STRPU_06104	bflo_21535, bflo_21536, bflo_21531
OG0001720	STRPU_14657	bflo_20056
OG0001721	STRPU_14647	bflo_17395
OG0001724	STRPU_18093, STRPU_01781	bflo_17956
OG0001725	STRPU_04487, STRPU_04362	bflo_07086
OG0001726	STRPU_20634	bflo_09335
OG0001726	STRPU_04691	bflo_07477
OG0001727	STRPU_21219	bflo_24508
OG0001728	STRPU_26695	bflo_06838
OG0001729	STRPU_23619	bflo_10997
OG0001730	STRPU_18631, STRPU_18614	bflo_09904
OG0001731	STRPU_12360	bflo_10453
OG0001732	STRPU_06110	bflo_21629
OG0001733	STRPU_09898	bflo_09429
OG0001734	STRPU_04186, STRPU_22772, STRPU_01931, STRPU_24587, STRPU_24599	bflo_22510
OG0001735	STRPU_02435, STRPU_13629	bflo_18755
OG0001736	STRPU_25297	bflo_13056
OG0001737	STRPU_07635	bflo_06725
OG0001737	STRPU_17777	bflo_17520, bflo_17739
OG0001738	STRPU_12582	bflo_09831
OG0001739	STRPU_12635	bflo_09231
OG0001740	STRPU_12731	bflo_08908
OG0001741	STRPU_20581	bflo_17713, bflo_17737
OG0001742	STRPU_23582	bflo_02057, bflo_11102, bflo_12499, bflo_11689, bflo_22348
OG0001743	STRPU_19741	bflo_16404
OG0001744	STRPU_22012	bflo_00285, bflo_08796, bflo_09593
OG0001746	STRPU_01643, STRPU_11979	bflo_04112
OG0001747	STRPU_06888	bflo_11303, bflo_00673, bflo_12158
OG0001749	STRPU_05824	bflo_14757, bflo_14765
OG0001750	STRPU_13411	bflo_19223
OG0001751	STRPU_10281	bflo_10092
OG0001752	STRPU_04577, STRPU_04576, STRPU_22519	bflo_06937
OG0001754	STRPU_17742	bflo_17742
OG0001755	STRPU_12732	bflo_09237
OG0001755	STRPU_24786	bflo_01568
OG0001756	STRPU_09617	bflo_08900
OG0001756	STRPU_04685	bflo_07604
OG0001757	STRPU_21210	bflo_08786
OG0001758	STRPU_24810	bflo_15004
OG0001759	STRPU_10425	bflo_09496, bflo_10048
OG0001760	STRPU_22819, STRPU_01978	bflo_12182
OG0001768	STRPU_26512	bflo_03382
OG0001769	STRPU_04596, STRPU_14107	bflo_07667
OG0001769	STRPU_20984	bflo_19246
OG0001770	STRPU_17113, STRPU_16408	bflo_14858
OG0001772	STRPU_21190, STRPU_21191	bflo_08296, bflo_08112
OG0001773	STRPU_11836	bflo_09065
OG0001774	STRPU_09937	bflo_09728
OG0001774	STRPU_23744	bflo_11693, bflo_12263
OG0001775	STRPU_26768	bflo_06692
OG0001776	STRPU_09786	bflo_09329, bflo_10089, bflo_09337
OG0001777	STRPU_08485	bflo_14658
OG0001777	STRPU_22545, STRPU_22544, STRPU_22949	bflo_07717
OG0001778	STRPU_25828	bflo_13440
OG0001779	STRPU_27324	bflo_06322, bflo_06871
OG0001780	STRPU_14799	bflo_20503
OG0001781	STRPU_13577, STRPU_01597	bflo_18622
OG0001781	STRPU_20058	bflo_16431
OG0001782	STRPU_26752, STRPU_26766	bflo_05868
OG0001782	STRPU_04678	bflo_07274
OG0001783	STRPU_06159	bflo_22073, bflo_22072, bflo_22396
OG0001786	STRPU_12610	bflo_08898, bflo_08897, bflo_09890
OG0001786	STRPU_12611	bflo_09810
OG0001787	STRPU_17941	bflo_17783
OG0001788	STRPU_19072, STRPU_19071, STRPU_19070, STRPU_19073	bflo_25511, bflo_25204
OG0001789	STRPU_15451	bflo_20646
OG0001790	STRPU_03304	bflo_10666
OG0001791	STRPU_19024, STRPU_00470, STRPU_19023, STRPU_00469, STRPU_19257	bflo_01660
OG0001792	STRPU_27220	bflo_06166
OG0001793	STRPU_23388	bflo_00631
OG0001793	STRPU_24396	bflo_02034
OG0001796	STRPU_07743, STRPU_07742	bflo_25305, bflo_25304, bflo_14007
OG0001798	STRPU_09683	bflo_10312
OG0001798	STRPU_23903	bflo_08172
OG0001800	STRPU_22920	bflo_12187
OG0001802	STRPU_20193	bflo_23636
OG0001803	STRPU_04203, STRPU_04243	bflo_08151
OG0001804	STRPU_14674	bflo_20294
OG0001805	STRPU_12761, STRPU_02348	bflo_10340
OG0001806	STRPU_22008	bflo_12137
OG0001807	STRPU_24677	bflo_05428, bflo_05429, bflo_09269, bflo_02527
OG0001808	STRPU_00247, STRPU_18809	bflo_26290
OG0001809	STRPU_19392	bflo_16365
OG0001810	STRPU_01878, STRPU_25193	bflo_04445
OG0001813	STRPU_26890	bflo_25883
OG0001814	STRPU_24614	bflo_02460
OG0001815	STRPU_21144	bflo_10547
OG0001815	STRPU_20605	bflo_07119
OG0001816	STRPU_18814, STRPU_00243	bflo_25650
OG0001817	STRPU_08787	bflo_23346
OG0001818	STRPU_00061	bflo_13837, bflo_20690
OG0001819	STRPU_01919, STRPU_22763	bflo_00271
OG0001820	STRPU_04399, STRPU_04054	bflo_26893, bflo_08538
OG0001821	STRPU_09182, STRPU_02150	bflo_23759
OG0001822	STRPU_12353	bflo_12611
OG0001823	STRPU_02648, STRPU_16170	bflo_07323, bflo_07199
OG0001824	STRPU_20190	bflo_16526
OG0001824	STRPU_20760	bflo_12159, bflo_09602
OG0001825	STRPU_02037, STRPU_08032	bflo_05431
OG0001826	STRPU_07008	bflo_21842
OG0001827	STRPU_20293, STRPU_20294, STRPU_20292	bflo_16284
OG0001829	STRPU_26227	bflo_24896
OG0001830	STRPU_07804	bflo_06356
OG0001831	STRPU_09256	bflo_22941
OG0001832	STRPU_23928	bflo_11401
OG0001832	STRPU_22029	bflo_07490
OG0001834	STRPU_13381, STRPU_13361	bflo_18626
OG0001835	STRPU_19886, STRPU_19859, STRPU_19884, STRPU_19858, STRPU_10311, STRPU_19885, STRPU_12375, STRPU_12316	bflo_02552
OG0001846	STRPU_07129, STRPU_07361	bflo_05774
OG0001848	STRPU_22238	bflo_00383
OG0001849	STRPU_18500	bflo_25586
OG0001849	STRPU_13261	bflo_18793
OG0001850	STRPU_25933	bflo_13727
OG0001851	STRPU_25598	bflo_13107
OG0001852	STRPU_23919	bflo_05001, bflo_15363
OG0001853	STRPU_25636	bflo_13232
OG0001854	STRPU_24665	bflo_22878
OG0001856	STRPU_08451	bflo_22829, bflo_22828
OG0001857	STRPU_08062	bflo_02847
OG0001858	STRPU_04178	bflo_07097
OG0001859	STRPU_17769, STRPU_17768, STRPU_17767	bflo_17915, bflo_18129
OG0001860	STRPU_12706	bflo_09180
OG0001861	STRPU_17421	bflo_09200
OG0001862	STRPU_27297	bflo_06819
OG0001863	STRPU_16802	bflo_07582
OG0001863	STRPU_08055	bflo_25890
OG0001864	STRPU_07954, STRPU_07964, STRPU_07955	bflo_14529
OG0001865	STRPU_05306	bflo_14342
OG0001866	STRPU_16646	bflo_17287
OG0001867	STRPU_02073, STRPU_09102	bflo_23811
OG0001868	STRPU_00230, STRPU_25972	bflo_13516
OG0001869	STRPU_10775	bflo_24331
OG0001870	STRPU_24888	bflo_01522
OG0001871	STRPU_04980	bflo_14768
OG0001872	STRPU_06488	bflo_13155
OG0001873	STRPU_21706, STRPU_21642, STRPU_05848, STRPU_21114	bflo_05374
OG0001874	STRPU_23282	bflo_12062
OG0001875	STRPU_00655, STRPU_23068	bflo_00268
OG0001875	STRPU_04899	bflo_08517
OG0001876	STRPU_05423	bflo_14517, bflo_14189
OG0001877	STRPU_20768	bflo_00391
OG0001878	STRPU_05520	bflo_14287
OG0001879	STRPU_14847, STRPU_14863	bflo_20454
OG0001879	STRPU_08597, STRPU_00313	bflo_23721
OG0001881	STRPU_12633	bflo_09091
OG0001882	STRPU_13936, STRPU_13937	bflo_19689, bflo_19803, bflo_21200, bflo_18174, bflo_19087
OG0001883	STRPU_08144	bflo_23357
OG0001884	STRPU_25533	bflo_13086
OG0001886	STRPU_19685, STRPU_19631	bflo_15916
OG0001887	STRPU_05761	bflo_14999
OG0001889	STRPU_15963, STRPU_00519	bflo_22676
OG0001890	STRPU_12794	bflo_09921
OG0001891	STRPU_03330	bflo_02804, bflo_05314, bflo_02693
OG0001892	STRPU_17444, STRPU_17443	bflo_17823
OG0001893	STRPU_19363	bflo_15985
OG0001894	STRPU_10413	bflo_09288
OG0001895	STRPU_26056, STRPU_22586, STRPU_22577	bflo_13160
OG0001896	STRPU_20385	bflo_15756
OG0001897	STRPU_27268, STRPU_27283	bflo_05573
OG0001898	STRPU_20689	bflo_13244
OG0001899	STRPU_21547	bflo_07751
OG0001900	STRPU_20504	bflo_11006
OG0001901	STRPU_04970	bflo_14875
OG0001903	STRPU_21061, STRPU_21026	bflo_18870
OG0001904	STRPU_15140	bflo_24657
OG0001906	STRPU_11003, STRPU_00343	bflo_02967, bflo_20799, bflo_03216
OG0001913	STRPU_10199	bflo_09229
OG0001914	STRPU_14735	bflo_16307
OG0001914	STRPU_08619, STRPU_08614	bflo_23119
OG0001915	STRPU_17939	bflo_17895
OG0001916	STRPU_21260	bflo_10960, bflo_10963
OG0001916	STRPU_20551	bflo_10951
OG0001917	STRPU_18955, STRPU_00671	bflo_25567
OG0001918	STRPU_13246	bflo_18624
OG0001919	STRPU_05032	bflo_08312
OG0001919	STRPU_04340	bflo_07415
OG0001920	STRPU_18501	bflo_25845
OG0001922	STRPU_04775	bflo_02333
OG0001923	STRPU_18625, STRPU_18584	bflo_25894
OG0001925	STRPU_21911	bflo_26468
OG0001926	STRPU_18373	bflo_26209
OG0001927	STRPU_10118, STRPU_10044	bflo_10105
OG0001928	STRPU_24330	bflo_01203
OG0001929	STRPU_10748	bflo_25055
OG0001929	STRPU_03323	bflo_04107
OG0001930	STRPU_07044	bflo_05664
OG0001931	STRPU_26681	bflo_03766
OG0001932	STRPU_06651	bflo_21308
OG0001933	STRPU_25326	bflo_12762
OG0001934	STRPU_02193, STRPU_09229	bflo_23095
OG0001935	STRPU_24558	bflo_01494
OG0001935	STRPU_25146	bflo_22557
OG0001936	STRPU_04689	bflo_07929
OG0001936	STRPU_04051	bflo_07010
OG0001937	STRPU_22093, STRPU_02390, STRPU_13685, STRPU_23257	bflo_11989, bflo_11991, bflo_11771, bflo_00912, bflo_04479, bflo_04481
OG0001938	STRPU_12630	bflo_09795
OG0001940	STRPU_14325	bflo_20907
OG0001941	STRPU_25034	bflo_02167
OG0001942	STRPU_21869	bflo_14137
OG0001943	STRPU_07623	bflo_10186
OG0001944	STRPU_21111	bflo_23198
OG0001945	STRPU_17291	bflo_18022
OG0001946	STRPU_04786	bflo_08444
OG0001947	STRPU_23003, STRPU_00878	bflo_11420
OG0001948	STRPU_20590	bflo_11056
OG0001949	STRPU_15208, STRPU_15265	bflo_26707, bflo_03251
OG0001950	STRPU_18441, STRPU_18407	bflo_08380, bflo_26335
OG0001951	STRPU_22044	bflo_00274
OG0001952	STRPU_07473	bflo_06372
OG0001952	STRPU_12536	bflo_17534
OG0001953	STRPU_01422, STRPU_08746	bflo_22677
OG0001954	STRPU_21301, STRPU_05289, STRPU_26976, STRPU_05288, STRPU_05451, STRPU_21300	bflo_21007, bflo_07549
OG0001955	STRPU_27020	bflo_06165
OG0001956	STRPU_22561	bflo_06948
OG0001957	STRPU_14318	bflo_03877
OG0001958	STRPU_24711	bflo_01458
OG0001960	STRPU_10514	bflo_24060
OG0001961	STRPU_16845	bflo_02004
OG0001962	STRPU_17534	bflo_27208, bflo_17420
OG0001963	STRPU_26701	bflo_03061
OG0001964	STRPU_06679	bflo_21681, bflo_21674
OG0001965	STRPU_01429, STRPU_01430, STRPU_08740	bflo_23145
OG0001966	STRPU_22003, STRPU_22004, STRPU_22002, STRPU_22658	bflo_13716, bflo_26347, bflo_26346, bflo_26253
OG0001967	STRPU_18200	bflo_25323
OG0001968	STRPU_09871	bflo_10774
OG0001968	STRPU_20270	bflo_16081
OG0001969	STRPU_27401	bflo_00277
OG0001970	STRPU_20961	bflo_15659
OG0001971	STRPU_16337, STRPU_16368	bflo_06955
OG0001972	STRPU_11351	bflo_24069
OG0001973	STRPU_20184, STRPU_20186, STRPU_03106, STRPU_03107, STRPU_20189	bflo_09379, bflo_09380
OG0001974	STRPU_02192, STRPU_09228	bflo_23457
OG0001975	STRPU_21934, STRPU_21946, STRPU_01933, STRPU_22774	bflo_06446
OG0001976	STRPU_12566	bflo_10220
OG0001985	STRPU_14835	bflo_20379
OG0001986	STRPU_19144, STRPU_19142	bflo_14597
OG0001987	STRPU_15215, STRPU_15162	bflo_20994
OG0001988	STRPU_07708	bflo_06652
OG0001989	STRPU_02360, STRPU_12771	bflo_08917
OG0001990	STRPU_20217, STRPU_20218	bflo_06410
OG0001990	STRPU_07074	bflo_06375
OG0001991	STRPU_07953, STRPU_07962	bflo_06525
OG0001992	STRPU_21804	bflo_11647
OG0001993	STRPU_10430	bflo_08762
OG0001994	STRPU_14768, STRPU_02555	bflo_19853
OG0001995	STRPU_09156, STRPU_09131, STRPU_09132, STRPU_09135, STRPU_09137, STRPU_02104, STRPU_04708, STRPU_02108, STRPU_09138, STRPU_06571, STRPU_06528, STRPU_08519, STRPU_15000, STRPU_09252, STRPU_09254	bflo_13547
OG0001996	STRPU_21006	bflo_17605
OG0001998	STRPU_14372	bflo_20085
OG0001999	STRPU_00626, STRPU_08926	bflo_23004
OG0001999	STRPU_01637, STRPU_11973	bflo_03052
OG0002000	STRPU_18721, STRPU_18730	bflo_26217
OG0002000	STRPU_23109, STRPU_23095	bflo_07336
OG0002001	STRPU_22133	bflo_00306
OG0002001	STRPU_08080	bflo_00287
OG0002002	STRPU_19981, STRPU_01210, STRPU_13275	bflo_18612
OG0002003	STRPU_21851	bflo_23282
OG0002004	STRPU_24569	bflo_19112
OG0002005	STRPU_16754, STRPU_01729	bflo_09388
OG0002006	STRPU_20323, STRPU_14074, STRPU_00846	bflo_19600
OG0002007	STRPU_04341, STRPU_04313	bflo_08081, bflo_26871
OG0002009	STRPU_06125	bflo_06073
OG0002010	STRPU_08441	bflo_23377
OG0002011	STRPU_25413	bflo_13963
OG0002012	STRPU_15135, STRPU_15136, STRPU_02517	bflo_20691
OG0002013	STRPU_21921, STRPU_22925, STRPU_22926	bflo_12622, bflo_17120, bflo_00734, bflo_03858, bflo_00561, bflo_00614
OG0002014	STRPU_22668	bflo_10880
OG0002015	STRPU_08637	bflo_23014
OG0002016	STRPU_04756	bflo_26862, bflo_07636
OG0002017	STRPU_00368, STRPU_11030, STRPU_11031, STRPU_00369	bflo_24086
OG0002018	STRPU_04995	bflo_15044
OG0002020	STRPU_09473	bflo_09732
OG0002021	STRPU_02439, STRPU_13625, STRPU_02440, STRPU_13623, STRPU_13624, STRPU_13622, STRPU_25099	bflo_12908, bflo_12909, bflo_12532
OG0002022	STRPU_19382, STRPU_19384, STRPU_19381, STRPU_19383	bflo_16068, bflo_16757, bflo_15873
OG0002023	STRPU_21651, STRPU_21715	bflo_18908
OG0002024	STRPU_19639, STRPU_19678	bflo_16686
OG0002025	STRPU_09069, STRPU_02045	bflo_23452
OG0002026	STRPU_05265, STRPU_05250	bflo_14327
OG0002027	STRPU_06369	bflo_21258
OG0002028	STRPU_21795	bflo_19599
OG0002029	STRPU_03590, STRPU_03525	bflo_17549
OG0002030	STRPU_02910	bflo_06088
OG0002031	STRPU_00644, STRPU_23058	bflo_00323
OG0002032	STRPU_03804	bflo_06420
OG0002033	STRPU_16108, STRPU_16124, STRPU_16107	bflo_00286
OG0002034	STRPU_25889	bflo_12863
OG0002035	STRPU_18829	bflo_26309
OG0002036	STRPU_21770	bflo_21587
OG0002037	STRPU_01040, STRPU_23400	bflo_00183
OG0002038	STRPU_19945, STRPU_02581	bflo_16038
OG0002041	STRPU_19528	bflo_16778, bflo_15537, bflo_15852, bflo_15853
OG0002042	STRPU_04785	bflo_07574, bflo_19730, bflo_07576, bflo_08137
OG0002043	STRPU_07222	bflo_06461
OG0002057	STRPU_19229	bflo_25207
OG0002059	STRPU_19592	bflo_15701
OG0002060	STRPU_20989	bflo_14027
OG0002061	STRPU_09301	bflo_10018
OG0002062	STRPU_22454	bflo_08319
OG0002063	STRPU_11651	bflo_03409
OG0002064	STRPU_20818	bflo_20424
OG0002064	STRPU_21062	bflo_10713
OG0002066	STRPU_00589, STRPU_07555	bflo_06745
OG0002067	STRPU_08273	bflo_23122
OG0002068	STRPU_20506	bflo_07817
OG0002069	STRPU_24856	bflo_01048
OG0002070	STRPU_20394	bflo_15708
OG0002071	STRPU_15007	bflo_20048
OG0002072	STRPU_07606	bflo_01076
OG0002073	STRPU_09676	bflo_05725
OG0002074	STRPU_12818	bflo_10251
OG0002075	STRPU_00734, STRPU_20738	bflo_05797
OG0002076	STRPU_23547	bflo_00828
OG0002077	STRPU_13341	bflo_18499
OG0002080	STRPU_12273	bflo_04014, bflo_04015
OG0002084	STRPU_09835	bflo_09360, bflo_09358, bflo_09359
OG0002086	STRPU_04575, STRPU_26633	bflo_05685
OG0002087	STRPU_22994, STRPU_22996, STRPU_22991, STRPU_23597, STRPU_20103, STRPU_20076	bflo_16653
OG0002088	STRPU_12689	bflo_10100
OG0002090	STRPU_08335	bflo_23553
OG0002091	STRPU_14476	bflo_20388
OG0002093	STRPU_12871	bflo_09209
OG0002094	STRPU_23249, STRPU_23832, STRPU_23869	bflo_12213
OG0002095	STRPU_01025, STRPU_23412, STRPU_05369	bflo_14253
OG0002096	STRPU_14803	bflo_20516
OG0002097	STRPU_06535, STRPU_06565	bflo_21773
OG0002098	STRPU_12020	bflo_03340
OG0002099	STRPU_21840	bflo_19979
OG0002100	STRPU_14760, STRPU_14813, STRPU_14494	bflo_13948
OG0002101	STRPU_19346	bflo_25619
OG0002102	STRPU_06586, STRPU_06513	bflo_21300
OG0002103	STRPU_21394	bflo_22111, bflo_17829
OG0002105	STRPU_12769, STRPU_02357	bflo_09948
OG0002106	STRPU_19950	bflo_15862, bflo_22740, bflo_13807, bflo_22931, bflo_17019
OG0002107	STRPU_10115, STRPU_10041	bflo_10125
OG0002108	STRPU_21693, STRPU_21758	bflo_06308
OG0002123	STRPU_07154	bflo_04954
OG0002124	STRPU_12980	bflo_05475, bflo_08511, bflo_21121, bflo_07625, bflo_09667, bflo_08292
OG0002125	STRPU_23305	bflo_23929, bflo_20182
OG0002126	STRPU_01051, STRPU_24254, STRPU_24253, STRPU_01052	bflo_08489, bflo_09724
OG0002127	STRPU_06389	bflo_21887
OG0002128	STRPU_06723, STRPU_06722	bflo_21458
OG0002129	STRPU_05442	bflo_14321
OG0002130	STRPU_17881	bflo_24564
OG0002131	STRPU_26857, STRPU_27387	bflo_06125
OG0002132	STRPU_03581, STRPU_25583, STRPU_13663, STRPU_13661, STRPU_15921, STRPU_12332	bflo_19005, bflo_04898
OG0002133	STRPU_00145	bflo_19812, bflo_26903, bflo_03724, bflo_07355, bflo_27431, bflo_27144, bflo_07001, bflo_05151, bflo_08734
OG0002134	STRPU_25434	bflo_13736
OG0002135	STRPU_16889	bflo_17481
OG0002136	STRPU_15656, STRPU_15673	bflo_09213
OG0002137	STRPU_18345, STRPU_18353, STRPU_18358	bflo_24894
OG0002138	STRPU_12939, STRPU_12957	bflo_10523
OG0002139	STRPU_21129	bflo_16569
OG0002140	STRPU_07066, STRPU_07071	bflo_03866
OG0002141	STRPU_05738	bflo_14247
OG0002142	STRPU_21904	bflo_07803
OG0002143	STRPU_26801	bflo_03634
OG0002144	STRPU_15216, STRPU_15163	bflo_20180
OG0002145	STRPU_23880, STRPU_01920, STRPU_22764	bflo_10933
OG0002146	STRPU_23230, STRPU_23218	bflo_11049
OG0002147	STRPU_11081	bflo_24379
OG0002148	STRPU_21577	bflo_14196
OG0002149	STRPU_23241	bflo_00548
OG0002150	STRPU_22562	bflo_07992
OG0002151	STRPU_08939	bflo_22969
OG0002152	STRPU_07904, STRPU_07930	bflo_06723
OG0002155	STRPU_11252, STRPU_11215	bflo_24404
OG0002155	STRPU_23836, STRPU_23874	bflo_11650
OG0002156	STRPU_05070, STRPU_05146	bflo_15422
OG0002157	STRPU_08588, STRPU_00303	bflo_23147
OG0002158	STRPU_07732	bflo_05978
OG0002159	STRPU_04751, STRPU_04752, STRPU_12853, STRPU_12863	bflo_09177, bflo_10589, bflo_05019, bflo_05018
OG0002160	STRPU_08290	bflo_22999
OG0002161	STRPU_13309	bflo_18627
OG0002162	STRPU_20069	bflo_15966
OG0002163	STRPU_11832	bflo_03622, bflo_03377, bflo_03386, bflo_03422, bflo_03773
OG0002164	STRPU_19135	bflo_25463, bflo_05864
OG0002165	STRPU_26072	bflo_13721, bflo_13797, bflo_13728
OG0002166	STRPU_14593	bflo_20020
OG0002167	STRPU_15754	bflo_00206
OG0002168	STRPU_24315	bflo_01491
