Orthogroup	STRPU_ok	MOUSE
OG0000909	STRPU_17078, STRPU_17082	MOUSE16370, MOUSE18098, MOUSE18107, MOUSE18106, MOUSE18102, MOUSE18103, MOUSE18101, MOUSE18099, MOUSE18100, MOUSE18104, MOUSE16369, MOUSE16368, MOUSE16367, MOUSE34339, MOUSE34338
OG0000911	STRPU_22245	MOUSE05530, MOUSE05534, MOUSE05531
OG0000912	STRPU_09304	MOUSE40561, MOUSE40562, MOUSE21320, MOUSE21322, MOUSE21321, MOUSE09521, MOUSE35888, MOUSE35887
OG0000912	STRPU_14305	MOUSE04469, MOUSE04468
OG0000913	STRPU_05760	MOUSE03584, MOUSE03581, MOUSE03586, MOUSE03585, MOUSE50198, MOUSE50196, MOUSE50197
OG0000915	STRPU_23266	MOUSE54287, MOUSE54285, MOUSE54291, MOUSE54289, MOUSE54283, MOUSE54284, MOUSE54288, MOUSE54292, MOUSE54286, MOUSE02322, MOUSE40925, MOUSE40924, MOUSE23439, MOUSE23438, MOUSE23437, MOUSE23435, MOUSE02320, MOUSE02321
OG0000921	STRPU_01492, STRPU_13755	MOUSE23301, MOUSE23303, MOUSE23302, MOUSE23300
OG0000921	STRPU_02601, STRPU_19926	MOUSE23881, MOUSE23879, MOUSE23880
OG0000923	STRPU_24165	MOUSE26356, MOUSE26357
OG0000925	STRPU_18396	MOUSE10575, MOUSE10576
OG0000925	STRPU_06765, STRPU_06773	MOUSE55432, MOUSE24719, MOUSE53700
OG0000926	STRPU_26971	MOUSE17360
OG0000926	STRPU_26152	MOUSE13338
OG0000928	STRPU_26844	MOUSE48561, MOUSE48564, MOUSE48560, MOUSE48562, MOUSE48563, MOUSE51589, MOUSE51590, MOUSE51591
OG0000929	STRPU_17708, STRPU_13746, STRPU_01503	MOUSE38764, MOUSE00532, MOUSE34224, MOUSE34223
OG0000931	STRPU_10318	MOUSE27857
OG0000932	STRPU_14600	MOUSE37684, MOUSE38275, MOUSE38276, MOUSE38278, MOUSE38274, MOUSE38277
OG0000932	STRPU_14601	MOUSE38269, MOUSE38279, MOUSE38270, MOUSE38272, MOUSE38273, MOUSE38271
OG0000934	STRPU_17512	MOUSE12520, MOUSE12519, MOUSE12516, MOUSE12517, MOUSE00090
OG0000934	STRPU_12472	MOUSE17316, MOUSE42016, MOUSE42017
OG0000935	STRPU_00845, STRPU_14076	MOUSE47477, MOUSE47478, MOUSE44606, MOUSE44607, MOUSE30728, MOUSE30730, MOUSE30727, MOUSE30729, MOUSE14697, MOUSE14695, MOUSE14698, MOUSE14700, MOUSE14696, MOUSE14699, MOUSE26344, MOUSE26343
OG0000936	STRPU_17259, STRPU_17297, STRPU_17313, STRPU_17304, STRPU_17314, STRPU_17305, STRPU_09371, STRPU_09370, STRPU_18688	MOUSE52850, MOUSE52851, MOUSE52849
OG0000943	STRPU_15088	MOUSE20500, MOUSE37971, MOUSE37975, MOUSE37977, MOUSE37972, MOUSE37973, MOUSE37974, MOUSE37976
OG0000944	STRPU_04925	MOUSE12531, MOUSE12532, MOUSE48058, MOUSE54692
OG0000945	STRPU_06784, STRPU_26122	MOUSE11943, MOUSE49368, MOUSE10031
OG0000946	STRPU_11548	MOUSE23647
OG0000946	STRPU_12293	MOUSE47231, MOUSE47232, MOUSE01829
OG0000947	STRPU_23678, STRPU_23653	MOUSE26132, MOUSE53230, MOUSE53231, MOUSE53229
OG0000947	STRPU_23988	MOUSE53163, MOUSE53164
OG0000949	STRPU_17047, STRPU_01811	MOUSE25328, MOUSE25327, MOUSE17718, MOUSE16365, MOUSE16366, MOUSE34340, MOUSE18097
OG0000951	STRPU_26714	MOUSE30814, MOUSE30813, MOUSE30815, MOUSE44527, MOUSE44526
OG0000952	STRPU_05319	MOUSE36817, MOUSE36818, MOUSE36819, MOUSE36816
OG0000952	STRPU_05320	MOUSE03207, MOUSE36821
OG0000953	STRPU_11350, STRPU_10566, STRPU_23631	MOUSE13258, MOUSE13744, MOUSE13741, MOUSE13743, MOUSE13742, MOUSE13740, MOUSE34903, MOUSE34902
OG0000954	STRPU_14000	MOUSE22495, MOUSE22494, MOUSE22493
OG0000954	STRPU_08333	MOUSE17098, MOUSE17097, MOUSE17096, MOUSE16993, MOUSE16991, MOUSE16987, MOUSE16992, MOUSE16989, MOUSE16988, MOUSE16990
OG0000955	STRPU_19275, STRPU_00412	MOUSE32358
OG0000955	STRPU_05708	MOUSE29654, MOUSE29652, MOUSE29653
OG0000957	STRPU_26358	MOUSE01613, MOUSE01614, MOUSE13268, MOUSE13267, MOUSE13270
OG0000958	STRPU_01979, STRPU_22820	MOUSE09358, MOUSE09360, MOUSE09359, MOUSE41232, MOUSE41231
OG0000960	STRPU_25823	MOUSE49548, MOUSE49547, MOUSE49545, MOUSE49546, MOUSE13626, MOUSE13629, MOUSE13627, MOUSE13628
OG0000963	STRPU_01836	MOUSE10592, MOUSE33400
OG0000965	STRPU_04296, STRPU_04326, STRPU_04357	MOUSE36703, MOUSE36704, MOUSE36705
OG0000965	STRPU_25366	MOUSE12247, MOUSE12246
OG0000966	STRPU_14353	MOUSE04816, MOUSE04817, MOUSE04814, MOUSE04815, MOUSE04813, MOUSE04812, MOUSE37774, MOUSE37775
OG0000967	STRPU_04947	MOUSE47762, MOUSE47763
OG0000967	STRPU_04307, STRPU_04334, STRPU_04333, STRPU_04306	MOUSE20877
OG0000968	STRPU_12147, STRPU_12115	MOUSE01895, MOUSE01897, MOUSE01894, MOUSE01893, MOUSE44458, MOUSE44459, MOUSE44457
OG0000968	STRPU_15550, STRPU_02249	MOUSE04857, MOUSE04856, MOUSE02780, MOUSE02778, MOUSE02779
OG0000969	STRPU_04503, STRPU_13343, STRPU_13345, STRPU_13346	MOUSE35290
OG0000970	STRPU_15417	MOUSE15306, MOUSE15307
OG0000972	STRPU_15045	MOUSE50146, MOUSE50147, MOUSE37982, MOUSE37981, MOUSE37983
OG0000972	STRPU_04339, STRPU_04312	MOUSE12807
OG0000973	STRPU_20263	MOUSE17695
OG0000974	STRPU_05052, STRPU_05128, STRPU_05051, STRPU_05126, STRPU_05223	MOUSE03615, MOUSE03614, MOUSE03613
OG0000978	STRPU_26153	MOUSE10016, MOUSE10015, MOUSE28748, MOUSE28746, MOUSE28747, MOUSE49417, MOUSE49416, MOUSE27348, MOUSE27347, MOUSE27345, MOUSE27346, MOUSE27349
OG0000979	STRPU_23044, STRPU_23043, STRPU_25737, STRPU_25248	MOUSE21300, MOUSE21301, MOUSE21299
OG0000981	STRPU_26885	MOUSE10265, MOUSE10264, MOUSE19932
OG0000982	STRPU_22197	MOUSE01632, MOUSE01629, MOUSE01628, MOUSE01633, MOUSE30694, MOUSE30693, MOUSE30696, MOUSE30695, MOUSE20747, MOUSE20746
OG0000984	STRPU_27147	MOUSE10080, MOUSE10081
OG0000984	STRPU_16245, STRPU_16206	MOUSE23728, MOUSE23729, MOUSE23730
OG0000985	STRPU_04359	MOUSE21243, MOUSE21242, MOUSE21241, MOUSE48352, MOUSE48347, MOUSE48349, MOUSE48348, MOUSE48345, MOUSE48346, MOUSE48351, MOUSE48350, MOUSE19222, MOUSE19221, MOUSE19220, MOUSE19219
OG0000987	STRPU_24310	MOUSE08586, MOUSE08587, MOUSE14584, MOUSE01245
OG0000988	STRPU_19747, STRPU_14029, STRPU_14027, STRPU_14031, STRPU_20149	MOUSE25852, MOUSE25848, MOUSE25676, MOUSE25677, MOUSE25678, MOUSE25675, MOUSE25679
OG0000992	STRPU_08115, STRPU_08101	MOUSE06252
OG0000992	STRPU_00060, STRPU_09680	MOUSE32208, MOUSE34367, MOUSE34366, MOUSE34368, MOUSE34369
OG0000994	STRPU_24886	MOUSE32211, MOUSE32210
OG0000994	STRPU_10294	MOUSE40530, MOUSE40529
OG0000995	STRPU_08653	MOUSE14071, MOUSE14070, MOUSE14069, MOUSE14068, MOUSE14067, MOUSE14072, MOUSE03731, MOUSE03733, MOUSE03734, MOUSE03735, MOUSE03736, MOUSE03737, MOUSE03732
OG0000996	STRPU_06423	MOUSE54538, MOUSE54537, MOUSE54531, MOUSE54525, MOUSE54529, MOUSE54530, MOUSE54526, MOUSE54532, MOUSE54536, MOUSE54533, MOUSE54524, MOUSE54528, MOUSE54527, MOUSE54539, MOUSE12587, MOUSE54540, MOUSE12586, MOUSE12583, MOUSE21790, MOUSE21789, MOUSE21792, MOUSE21793, MOUSE21791
OG0000999	STRPU_11511	MOUSE44063, MOUSE19949, MOUSE14460
OG0001000	STRPU_17978	MOUSE53658, MOUSE53659, MOUSE54860, MOUSE54857, MOUSE54859, MOUSE54858, MOUSE16553, MOUSE16552, MOUSE16554, MOUSE16556, MOUSE16555
OG0001001	STRPU_06920, STRPU_06897, STRPU_06919	MOUSE04043
OG0001001	STRPU_06896, STRPU_06918	MOUSE53732, MOUSE53727, MOUSE53728, MOUSE55430, MOUSE55424, MOUSE55426, MOUSE55427, MOUSE55428, MOUSE53729
OG0001002	STRPU_12183	MOUSE52462, MOUSE52461, MOUSE52460, MOUSE43911, MOUSE43913, MOUSE43912, MOUSE27015, MOUSE27017, MOUSE27016
OG0001003	STRPU_14729	MOUSE37949, MOUSE37947, MOUSE37943, MOUSE37952, MOUSE37945, MOUSE37944, MOUSE37946, MOUSE37942, MOUSE37951, MOUSE37948, MOUSE03862, MOUSE03866, MOUSE03863, MOUSE03867, MOUSE03865, MOUSE03864, MOUSE03872, MOUSE03874, MOUSE03875, MOUSE03873, MOUSE03871, MOUSE03869, MOUSE03870, MOUSE03868, MOUSE37953
OG0001004	STRPU_19334	MOUSE32951
OG0001005	STRPU_22006	MOUSE11321, MOUSE11324, MOUSE11316, MOUSE11327, MOUSE11320, MOUSE11323, MOUSE11325, MOUSE11322, MOUSE11317, MOUSE11314, MOUSE11319, MOUSE11313, MOUSE11326
OG0001006	STRPU_16623	MOUSE46159
OG0001006	STRPU_19160	MOUSE10545, MOUSE01475, MOUSE01476, MOUSE33637, MOUSE33638
OG0001008	STRPU_12298	MOUSE02139, MOUSE44435, MOUSE44436, MOUSE44437
OG0001009	STRPU_08468, STRPU_08469	MOUSE00157, MOUSE34374
OG0001016	STRPU_13418	MOUSE18875, MOUSE18878, MOUSE18877
OG0001016	STRPU_22033	MOUSE39644, MOUSE39646, MOUSE39647
OG0001017	STRPU_22555	MOUSE35529, MOUSE35528, MOUSE14637, MOUSE14636, MOUSE14638
OG0001018	STRPU_17343, STRPU_17363	MOUSE16373
OG0001018	STRPU_20600	MOUSE08070, MOUSE08069, MOUSE08067
OG0001021	STRPU_20988	MOUSE07884, MOUSE07883, MOUSE07882
OG0001022	STRPU_06174, STRPU_06175	MOUSE12924, MOUSE38388, MOUSE38387, MOUSE38386, MOUSE12922, MOUSE12921, MOUSE12923, MOUSE55018, MOUSE55020, MOUSE55019
OG0001023	STRPU_11672	MOUSE41557, MOUSE45799, MOUSE45798, MOUSE17284, MOUSE17286, MOUSE17283, MOUSE17287, MOUSE44227, MOUSE44222, MOUSE44224, MOUSE44226, MOUSE44223, MOUSE44221, MOUSE44219, MOUSE44220, MOUSE44225, MOUSE45797, MOUSE41558, MOUSE41559
OG0001024	STRPU_04414	MOUSE31611
OG0001026	STRPU_08439	MOUSE17157, MOUSE17156, MOUSE17158, MOUSE17155, MOUSE04737
OG0001027	STRPU_19450, STRPU_19451, STRPU_19445, STRPU_19447, STRPU_21612, STRPU_21611, STRPU_21613, STRPU_19955, STRPU_01186	MOUSE41858, MOUSE41862, MOUSE41861
OG0001028	STRPU_26808	MOUSE01684, MOUSE01682, MOUSE01681, MOUSE51609, MOUSE51621, MOUSE51618, MOUSE51619, MOUSE51617, MOUSE51608, MOUSE51611, MOUSE51607, MOUSE51612, MOUSE51614, MOUSE51610, MOUSE51615, MOUSE32885, MOUSE32884, MOUSE32887, MOUSE32888, MOUSE32886, MOUSE20675, MOUSE20676
OG0001029	STRPU_25961, STRPU_00221	MOUSE48969, MOUSE12460, MOUSE12461
OG0001029	STRPU_17667, STRPU_02254	MOUSE54548, MOUSE54549, MOUSE51290, MOUSE51289, MOUSE00101, MOUSE33921
OG0001030	STRPU_26818	MOUSE01523, MOUSE01522, MOUSE01521, MOUSE44887
OG0001030	STRPU_20834, STRPU_20871	MOUSE08274, MOUSE08271, MOUSE08269, MOUSE28021, MOUSE28022
OG0001031	STRPU_04858	MOUSE21148
OG0001032	STRPU_20417	MOUSE31261, MOUSE31263, MOUSE18479, MOUSE18481, MOUSE18477, MOUSE18478, MOUSE25796, MOUSE25795, MOUSE25797, MOUSE25794, MOUSE25798
OG0001033	STRPU_04287, STRPU_04317	MOUSE36688, MOUSE36687, MOUSE40431, MOUSE40429
OG0001033	STRPU_01715, STRPU_16742	MOUSE33551, MOUSE33552, MOUSE32234, MOUSE01529
OG0001034	STRPU_13818	MOUSE05292, MOUSE05291, MOUSE05289, MOUSE05290, MOUSE05288, MOUSE25118, MOUSE25124, MOUSE25122, MOUSE25123, MOUSE25120, MOUSE25126, MOUSE25127, MOUSE25128, MOUSE25125
OG0001036	STRPU_24843	MOUSE28928, MOUSE28925, MOUSE09303
OG0001037	STRPU_19516	MOUSE25630, MOUSE25632, MOUSE25634, MOUSE25631, MOUSE25633, MOUSE31738, MOUSE31741, MOUSE31740, MOUSE31739, MOUSE31743, MOUSE31742
OG0001038	STRPU_10126	MOUSE36177, MOUSE36179, MOUSE36181, MOUSE36180, MOUSE36183, MOUSE03194, MOUSE21059, MOUSE21061, MOUSE21060, MOUSE36178
OG0001039	STRPU_14369	MOUSE15335, MOUSE15338, MOUSE15332, MOUSE15333, MOUSE15337, MOUSE15336, MOUSE15334
OG0001039	STRPU_23336	MOUSE01752, MOUSE01750, MOUSE01751, MOUSE40680, MOUSE40681
OG0001042	STRPU_23315	MOUSE55167, MOUSE55166, MOUSE55164, MOUSE55165, MOUSE40726, MOUSE40728, MOUSE40729, MOUSE40727, MOUSE41292, MOUSE41290, MOUSE41291
OG0001044	STRPU_26500	MOUSE44911, MOUSE44912
OG0001046	STRPU_08450	MOUSE16970, MOUSE14166, MOUSE14168, MOUSE14167, MOUSE14165, MOUSE44312, MOUSE44313, MOUSE06289, MOUSE06290, MOUSE06286, MOUSE06285, MOUSE06288
OG0001047	STRPU_06132, STRPU_06105	MOUSE45174, MOUSE45170, MOUSE45115, MOUSE54595
OG0001048	STRPU_04789, STRPU_04416	MOUSE40596, MOUSE40597, MOUSE40595, MOUSE11458, MOUSE11459, MOUSE11457, MOUSE36981, MOUSE36982, MOUSE36983, MOUSE11460
OG0001049	STRPU_11147	MOUSE29515, MOUSE29516
OG0001049	STRPU_10627	MOUSE52326, MOUSE52325, MOUSE34867, MOUSE34863, MOUSE34865, MOUSE34864, MOUSE34866, MOUSE34868
OG0001050	STRPU_02998	MOUSE18063, MOUSE44746, MOUSE44744, MOUSE30206, MOUSE30205
OG0001052	STRPU_04346	MOUSE20861, MOUSE20860
OG0001053	STRPU_13953	MOUSE05349, MOUSE39893, MOUSE02657, MOUSE26572
OG0001053	STRPU_04183	MOUSE09572, MOUSE31492, MOUSE00834, MOUSE00833
OG0001054	STRPU_08413	MOUSE42106, MOUSE42104, MOUSE05943, MOUSE46169, MOUSE46167, MOUSE14024, MOUSE46168, MOUSE05942, MOUSE42105
OG0001057	STRPU_07715	MOUSE24095, MOUSE54423, MOUSE54422, MOUSE29398
OG0001058	STRPU_03447	MOUSE24385, MOUSE24382, MOUSE24384, MOUSE24383, MOUSE50522, MOUSE50520, MOUSE50521
OG0001059	STRPU_08067	MOUSE06556, MOUSE06558, MOUSE06564, MOUSE06563, MOUSE06559, MOUSE19051, MOUSE06554, MOUSE19055, MOUSE19053, MOUSE19054, MOUSE19052, MOUSE06557, MOUSE06561, MOUSE06566, MOUSE06560, MOUSE06552, MOUSE06562, MOUSE06565, MOUSE06555, MOUSE06553, MOUSE06567, MOUSE06568
OG0001060	STRPU_04924	MOUSE14270
OG0001062	STRPU_18503	MOUSE47367, MOUSE31787, MOUSE31788, MOUSE31786
OG0001063	STRPU_21392	MOUSE18788, MOUSE18787, MOUSE18786, MOUSE18785
OG0001065	STRPU_20677	MOUSE27426, MOUSE24670
OG0001066	STRPU_23439, STRPU_00998	MOUSE06657
OG0001068	STRPU_11367	MOUSE41302, MOUSE41301, MOUSE41300
OG0001072	STRPU_15409	MOUSE37374, MOUSE37375
OG0001072	STRPU_05942, STRPU_14672	MOUSE39399
OG0001073	STRPU_05291	MOUSE19348, MOUSE19347, MOUSE19349, MOUSE19345, MOUSE19346, MOUSE54847, MOUSE54846, MOUSE54845, MOUSE12977, MOUSE12979, MOUSE12976
OG0001075	STRPU_24305	MOUSE09043, MOUSE06818, MOUSE06819, MOUSE06820, MOUSE06821
OG0001076	STRPU_05726	MOUSE38870, MOUSE38871, MOUSE38872, MOUSE36450, MOUSE36452, MOUSE36451, MOUSE36453, MOUSE36454
OG0001077	STRPU_13910, STRPU_13926	MOUSE25115
OG0001077	STRPU_13772	MOUSE06925
OG0001078	STRPU_12443	MOUSE14310, MOUSE17245, MOUSE27022, MOUSE27027
OG0001079	STRPU_23714	MOUSE31079, MOUSE31080, MOUSE39091, MOUSE53562
OG0001080	STRPU_13224, STRPU_13236	MOUSE50489, MOUSE50488, MOUSE50490
OG0001080	STRPU_17890	MOUSE43745, MOUSE32058, MOUSE32057, MOUSE32055, MOUSE32056, MOUSE43743
OG0001081	STRPU_11527, STRPU_11523, STRPU_11522, STRPU_12200, STRPU_12201	MOUSE44218, MOUSE44217
OG0001082	STRPU_13254	MOUSE14728
OG0001082	STRPU_13255	MOUSE22504, MOUSE22503, MOUSE14725, MOUSE14727, MOUSE14726
OG0001083	STRPU_10283	MOUSE00912, MOUSE00913, MOUSE19180, MOUSE12820, MOUSE12819, MOUSE40225, MOUSE40226
OG0001084	STRPU_17793	MOUSE06940
OG0001084	STRPU_17791	MOUSE06941
OG0001085	STRPU_23261	MOUSE40824, MOUSE40823, MOUSE40825, MOUSE40826, MOUSE40827, MOUSE40829, MOUSE53553, MOUSE53556, MOUSE53552, MOUSE53551, MOUSE39040, MOUSE39039, MOUSE18292, MOUSE18283, MOUSE18291, MOUSE18285
OG0001086	STRPU_21213	MOUSE43391, MOUSE43393, MOUSE43392, MOUSE43390, MOUSE43394, MOUSE43395, MOUSE07544, MOUSE07546, MOUSE07547, MOUSE07548, MOUSE07550, MOUSE07549, MOUSE07545, MOUSE20197, MOUSE20198, MOUSE20199
OG0001089	STRPU_03381	MOUSE43018, MOUSE15947
OG0001091	STRPU_23757	MOUSE05170
OG0001092	STRPU_05311	MOUSE30127
OG0001093	STRPU_24029, STRPU_02634, STRPU_24028	MOUSE38937, MOUSE38936, MOUSE38933, MOUSE38940, MOUSE38938, MOUSE38934, MOUSE38935, MOUSE38932, MOUSE38939, MOUSE05160, MOUSE05161
OG0001094	STRPU_20715	MOUSE28049, MOUSE07073, MOUSE20159, MOUSE20160, MOUSE07072
OG0001095	STRPU_23398	MOUSE23369, MOUSE23364, MOUSE02408, MOUSE02419, MOUSE02417, MOUSE02410, MOUSE02413, MOUSE02415, MOUSE02412, MOUSE02418, MOUSE23367, MOUSE23365, MOUSE23371, MOUSE23370, MOUSE23366, MOUSE53105, MOUSE53107, MOUSE53109, MOUSE53106, MOUSE53110
OG0001101	STRPU_22666	MOUSE41244, MOUSE41246, MOUSE41245, MOUSE41243
OG0001102	STRPU_20723	MOUSE28026, MOUSE28027
OG0001102	STRPU_21599	MOUSE20453
OG0001103	STRPU_24820	MOUSE00149, MOUSE29284, MOUSE29285
OG0001104	STRPU_22549	MOUSE27676, MOUSE27677
OG0001105	STRPU_23184	MOUSE30015, MOUSE30017, MOUSE30016
OG0001105	STRPU_08648, STRPU_20538	MOUSE28297
OG0001106	STRPU_26780, STRPU_26785, STRPU_26795	MOUSE44590, MOUSE44591
OG0001107	STRPU_06343, STRPU_06297	MOUSE54131, MOUSE54133, MOUSE54132, MOUSE54134, MOUSE47567, MOUSE47571, MOUSE47570, MOUSE47568, MOUSE47573, MOUSE47572, MOUSE47564, MOUSE47565, MOUSE47569, MOUSE47562, MOUSE47563, MOUSE47566
OG0001108	STRPU_22947	MOUSE14807
OG0001108	STRPU_14644	MOUSE38129, MOUSE38128
OG0001109	STRPU_24971	MOUSE06082, MOUSE06085, MOUSE06084, MOUSE36088, MOUSE36087
OG0001110	STRPU_19561	MOUSE31269, MOUSE31270, MOUSE31274, MOUSE31267, MOUSE31276, MOUSE31268, MOUSE31272, MOUSE31273, MOUSE31271, MOUSE31275, MOUSE25541, MOUSE25546, MOUSE25545, MOUSE25543, MOUSE25544, MOUSE25542
OG0001111	STRPU_25873	MOUSE12418, MOUSE12417, MOUSE12423, MOUSE12422, MOUSE12421, MOUSE12419, MOUSE12420
OG0001111	STRPU_21367	MOUSE15293, MOUSE15294
OG0001112	STRPU_06366	MOUSE23123, MOUSE23122, MOUSE13097
OG0001113	STRPU_05723, STRPU_05716	MOUSE14213
OG0001113	STRPU_06421	MOUSE00908, MOUSE52286
OG0001113	STRPU_26700	MOUSE06432
OG0001114	STRPU_22227	MOUSE51574, MOUSE51573, MOUSE30316, MOUSE30317, MOUSE51577, MOUSE51576, MOUSE51579, MOUSE51580, MOUSE51575, MOUSE51581, MOUSE30318
OG0001115	STRPU_10401, STRPU_24915	MOUSE41051, MOUSE17268, MOUSE41049, MOUSE41052, MOUSE14373, MOUSE17269
OG0001116	STRPU_22023	MOUSE05309
OG0001116	STRPU_22022	MOUSE26174, MOUSE05315
OG0001117	STRPU_13251	MOUSE23208, MOUSE23207, MOUSE28243, MOUSE28244, MOUSE28247, MOUSE28248, MOUSE28246, MOUSE28245, MOUSE12315, MOUSE12314, MOUSE12312, MOUSE12313
OG0001119	STRPU_24854	MOUSE13851, MOUSE13853, MOUSE13852, MOUSE13854
OG0001120	STRPU_25447	MOUSE03485, MOUSE00736, MOUSE53859, MOUSE36808
OG0001121	STRPU_02318, STRPU_18135, STRPU_01756, STRPU_18048, STRPU_18136, STRPU_02317	MOUSE16615, MOUSE01274, MOUSE01275, MOUSE16614, MOUSE16616, MOUSE01272
OG0001123	STRPU_22432	MOUSE52428, MOUSE52427, MOUSE52429
OG0001123	STRPU_14651, STRPU_16654	MOUSE10104, MOUSE10103, MOUSE10102, MOUSE10101
OG0001124	STRPU_08314	MOUSE06528, MOUSE06527, MOUSE06526
OG0001124	STRPU_19131	MOUSE53543, MOUSE53521, MOUSE53533, MOUSE53525, MOUSE53529, MOUSE53532, MOUSE53519, MOUSE53542, MOUSE53524, MOUSE53530, MOUSE53536, MOUSE53535, MOUSE53523, MOUSE53527, MOUSE53528, MOUSE53534, MOUSE53522, MOUSE53544, MOUSE53545, MOUSE53546
OG0001126	STRPU_22287	MOUSE29593, MOUSE29594
OG0001127	STRPU_13636, STRPU_02427	MOUSE22299, MOUSE22300, MOUSE22301, MOUSE49977, MOUSE49964, MOUSE49979, MOUSE49972, MOUSE49973, MOUSE49971, MOUSE49980, MOUSE49963, MOUSE49976, MOUSE49975, MOUSE49974, MOUSE49968, MOUSE49962, MOUSE49961, MOUSE49970, MOUSE49965, MOUSE49969, MOUSE49978
OG0001128	STRPU_21281	MOUSE08081, MOUSE08083, MOUSE08084, MOUSE08085, MOUSE08082, MOUSE42773, MOUSE24638, MOUSE24639, MOUSE24641, MOUSE24642, MOUSE24646, MOUSE24644, MOUSE24640, MOUSE24645, MOUSE24643
OG0001129	STRPU_25428	MOUSE49537, MOUSE49538, MOUSE32104
OG0001129	STRPU_25608	MOUSE08951, MOUSE08950
OG0001130	STRPU_26872, STRPU_26378	MOUSE23183, MOUSE23181, MOUSE23179, MOUSE23180, MOUSE23178, MOUSE23182
OG0001131	STRPU_21509	MOUSE03057, MOUSE03058, MOUSE03056, MOUSE03059, MOUSE03060, MOUSE03061, MOUSE08073, MOUSE08072
OG0001132	STRPU_27222	MOUSE20734, MOUSE20732, MOUSE20733
OG0001133	STRPU_20402	MOUSE17666, MOUSE17665
OG0001133	STRPU_18983	MOUSE10581
OG0001134	STRPU_01420, STRPU_08748	MOUSE45585, MOUSE45586, MOUSE45589, MOUSE45473, MOUSE45481, MOUSE45482, MOUSE45588, MOUSE45587, MOUSE06312, MOUSE06311, MOUSE38657
OG0001135	STRPU_12730, STRPU_05675	MOUSE05096, MOUSE05095, MOUSE05097, MOUSE05098, MOUSE05099, MOUSE17160, MOUSE17018
OG0001136	STRPU_27024	MOUSE01519, MOUSE01518, MOUSE19515, MOUSE51766, MOUSE51761, MOUSE51768, MOUSE51767, MOUSE51763, MOUSE51762
OG0001137	STRPU_21237	MOUSE43319, MOUSE43318, MOUSE43321, MOUSE43320, MOUSE43322, MOUSE18704, MOUSE18705, MOUSE18703
OG0001138	STRPU_22267	MOUSE02531, MOUSE02530, MOUSE08511, MOUSE08510, MOUSE08509, MOUSE52336, MOUSE52335
OG0001139	STRPU_12820	MOUSE14337, MOUSE14338, MOUSE47081, MOUSE47084, MOUSE47083, MOUSE47085
OG0001140	STRPU_07640	MOUSE13457, MOUSE34019, MOUSE06768, MOUSE06770, MOUSE34122
OG0001141	STRPU_03627, STRPU_03626, STRPU_24321, STRPU_26335	MOUSE09631, MOUSE09629, MOUSE09627, MOUSE09626, MOUSE09630, MOUSE09633, MOUSE09632, MOUSE09634, MOUSE09635, MOUSE09628, MOUSE09625, MOUSE09623, MOUSE09621, MOUSE09619, MOUSE09620, MOUSE09624, MOUSE09622
OG0001142	STRPU_24402	MOUSE20269, MOUSE20265, MOUSE20263, MOUSE20266, MOUSE20264
OG0001143	STRPU_23389	MOUSE39141, MOUSE51998, MOUSE51999, MOUSE52002, MOUSE52001, MOUSE52000, MOUSE51997, MOUSE32545, MOUSE30698, MOUSE30699
OG0001144	STRPU_23771	MOUSE14867, MOUSE14868, MOUSE14873, MOUSE14874, MOUSE14871, MOUSE14869, MOUSE14872, MOUSE26472, MOUSE26474, MOUSE26475, MOUSE26469, MOUSE26468, MOUSE26470, MOUSE26471, MOUSE26473, MOUSE39831, MOUSE39830, MOUSE39832
OG0001146	STRPU_10664	MOUSE15550, MOUSE15549, MOUSE15547, MOUSE15548, MOUSE15551, MOUSE15552, MOUSE15553, MOUSE15554, MOUSE35011, MOUSE35010, MOUSE35009, MOUSE35008, MOUSE35006, MOUSE35007, MOUSE35012, MOUSE04052, MOUSE04050, MOUSE04051, MOUSE04053
OG0001148	STRPU_25456	MOUSE53363, MOUSE53361
OG0001149	STRPU_19355, STRPU_19354	MOUSE17721, MOUSE17720, MOUSE17719, MOUSE31773, MOUSE31774
OG0001155	STRPU_14984, STRPU_14953	MOUSE04565
OG0001156	STRPU_14120	MOUSE14565, MOUSE14566, MOUSE14560, MOUSE14564, MOUSE14562, MOUSE14568, MOUSE14567, MOUSE14561, MOUSE14563, MOUSE05676, MOUSE05671, MOUSE05675, MOUSE05672, MOUSE06929, MOUSE06928, MOUSE06927, MOUSE06930, MOUSE06931, MOUSE23041, MOUSE23040
OG0001157	STRPU_26232, STRPU_04350	MOUSE18647
OG0001158	STRPU_10745	MOUSE28961, MOUSE28960, MOUSE28959, MOUSE19682, MOUSE19683
OG0001159	STRPU_24359	MOUSE06681, MOUSE06680, MOUSE13400, MOUSE13401
OG0001160	STRPU_12451	MOUSE01861, MOUSE01864, MOUSE01863, MOUSE01866, MOUSE01865, MOUSE01862, MOUSE31120, MOUSE31119, MOUSE31121, MOUSE01860
OG0001161	STRPU_22036	MOUSE51823, MOUSE51825, MOUSE51822, MOUSE51824, MOUSE51821, MOUSE32420, MOUSE32421, MOUSE32419
OG0001162	STRPU_03142, STRPU_02971	MOUSE51204, MOUSE51206, MOUSE51207, MOUSE51209, MOUSE51205, MOUSE16164, MOUSE16165
OG0001163	STRPU_04187	MOUSE21150, MOUSE21152, MOUSE21149, MOUSE21151
