Orthogroup	STRPU_ok	OWEFU
OG0000453	STRPU_11780, STRPU_11765, STRPU_11767, STRPU_11764	OFUSG13689.1.p1
OG0000459	STRPU_13769, STRPU_13771, STRPU_13770, STRPU_13271, STRPU_17503, STRPU_13880, STRPU_13872, STRPU_13841, STRPU_13861, STRPU_13458, STRPU_13459	OFUSG13939.1.p1
OG0000460	STRPU_05282	OFUSG02208.1.p1
OG0000460	STRPU_00443, STRPU_13702, STRPU_07345, STRPU_23366, STRPU_18478, STRPU_18435	OFUSG01757.1.p1, OFUSG13348.1.p1
OG0000461	STRPU_22427	OFUSG17710.1.p1
OG0000461	STRPU_14492	OFUSG15748.3.p1, OFUSG15748.1.p1, OFUSG15748.4.p1, OFUSG15748.2.p1, OFUSG00679.1.p1
OG0000463	STRPU_13114, STRPU_13087	OFUSG07528.3.p1, OFUSG07528.2.p1, OFUSG07528.1.p1
OG0000463	STRPU_27309	OFUSG08820.2.p1, OFUSG08820.1.p1
OG0000465	STRPU_07200	OFUSG13672.1.p1
OG0000465	STRPU_10825	OFUSG13295.1.p1
OG0000466	STRPU_18747, STRPU_18365, STRPU_14250, STRPU_06849, STRPU_06848, STRPU_17536, STRPU_13571, STRPU_01590, STRPU_13167, STRPU_13148, STRPU_13147, STRPU_13168, STRPU_13146, STRPU_13149, STRPU_13169	OFUSG09606.1.p1, OFUSG10610.1.p1
OG0000466	STRPU_23720, STRPU_23721	OFUSG01209.1.p1, OFUSG01209.2.p1, OFUSG16366.1.p1, OFUSG00574.1.p1
OG0000467	STRPU_23158	OFUSG06168.2.p1, OFUSG06168.1.p1
OG0000468	STRPU_12712, STRPU_12711	OFUSG25389.1.p1, OFUSG25432.1.p1
OG0000469	STRPU_23215, STRPU_23221	OFUSG06742.2.p1, OFUSG06742.1.p1
OG0000469	STRPU_26522	OFUSG09493.1.p1
OG0000470	STRPU_08272	OFUSG10928.1.p1
OG0000470	STRPU_21506	OFUSG12357.1.p1, OFUSG12357.2.p1
OG0000471	STRPU_05358	OFUSG10312.1.p1
OG0000472	STRPU_04400, STRPU_14561, STRPU_10557	OFUSG17586.1.p1, OFUSG17587.1.p1, OFUSG17565.1.p1, OFUSG17559.1.p1, OFUSG17583.1.p1, OFUSG17582.1.p1
OG0000475	STRPU_25084, STRPU_25083	OFUSG04266.1.p1
OG0000476	STRPU_20170	OFUSG07272.1.p1, OFUSG07271.1.p1, OFUSG07271.2.p1
OG0000476	STRPU_19628, STRPU_19687	OFUSG08298.1.p1
OG0000477	STRPU_14774, STRPU_02549	OFUSG13714.1.p1, OFUSG13713.1.p1
OG0000478	STRPU_01166, STRPU_18289	OFUSG07829.1.p1, OFUSG19267.2.p1, OFUSG19267.1.p1
OG0000479	STRPU_17435	OFUSG00302.1.p1, OFUSG00302.2.p1
OG0000479	STRPU_14315	OFUSG22572.2.p1, OFUSG22572.1.p1
OG0000480	STRPU_00362, STRPU_11025	OFUSG26477.1.p1
OG0000481	STRPU_14885	OFUSG22310.1.p1
OG0000481	STRPU_04460	OFUSG18362.1.p1
OG0000482	STRPU_21122	OFUSG21905.1.p1, OFUSG21905.2.p1, OFUSG21905.3.p1, OFUSG21905.4.p1, OFUSG21905.5.p1
OG0000484	STRPU_19234	OFUSG26248.2.p1, OFUSG26248.1.p1
OG0000485	STRPU_03873	OFUSG04740.1.p1, OFUSG04740.2.p1, OFUSG09824.2.p1, OFUSG09824.1.p1, OFUSG24636.1.p1
OG0000487	STRPU_21236	OFUSG18458.1.p1, OFUSG04631.1.p1, OFUSG09257.1.p1
OG0000488	STRPU_21579, STRPU_09666	OFUSG11335.2.p1, OFUSG11335.1.p1
OG0000489	STRPU_00884, STRPU_24241, STRPU_01065	OFUSG16964.1.p1, OFUSG16964.2.p1, OFUSG16964.3.p1, OFUSG16964.5.p1, OFUSG16964.4.p1
OG0000490	STRPU_19396, STRPU_19397	OFUSG08032.1.p1
OG0000491	STRPU_04966	OFUSG02688.1.p1
OG0000494	STRPU_15055, STRPU_15147, STRPU_02528	OFUSG21763.2.p1, OFUSG21763.1.p1
OG0000495	STRPU_14646	OFUSG15018.1.p1, OFUSG15017.1.p1, OFUSG24776.1.p1, OFUSG08324.1.p1, OFUSG08325.2.p1, OFUSG08325.1.p1, OFUSG03870.1.p1, OFUSG13493.1.p1, OFUSG00578.1.p1, OFUSG22539.1.p1, OFUSG12393.1.p1, OFUSG25742.1.p1, OFUSG17198.1.p1
OG0000496	STRPU_25443	OFUSG05354.1.p1
OG0000497	STRPU_14149, STRPU_14171	OFUSG14965.1.p1, OFUSG14966.1.p1, OFUSG14968.1.p1
OG0000497	STRPU_19651, STRPU_19670	OFUSG25600.1.p1, OFUSG25540.2.p1, OFUSG25540.1.p1
OG0000498	STRPU_25913	OFUSG05252.1.p1
OG0000499	STRPU_21743, STRPU_21679	OFUSG12145.1.p1, OFUSG12145.2.p1, OFUSG25039.1.p1
OG0000501	STRPU_04968, STRPU_24516, STRPU_24080, STRPU_00604, STRPU_24511, STRPU_24509, STRPU_04537, STRPU_04519, STRPU_00603, STRPU_24513, STRPU_24508, STRPU_24507, STRPU_24505, STRPU_24504, STRPU_24506, STRPU_24510, STRPU_24688, STRPU_24704, STRPU_24687, STRPU_24705	OFUSG05132.1.p1, OFUSG08027.1.p1, OFUSG11389.1.p1, OFUSG21090.1.p1, OFUSG15540.1.p1, OFUSG17744.1.p1, OFUSG13693.1.p1, OFUSG00424.1.p1
OG0000502	STRPU_02326, STRPU_11768, STRPU_11459	OFUSG03962.1.p1
OG0000502	STRPU_11152	OFUSG22644.1.p1, OFUSG22644.2.p1
OG0000503	STRPU_12805, STRPU_12804	OFUSG08004.3.p1, OFUSG08004.1.p1, OFUSG08004.2.p1
OG0000503	STRPU_19380	OFUSG23525.1.p1
OG0000504	STRPU_13814	OFUSG16313.2.p1, OFUSG16313.1.p1
OG0000505	STRPU_21978	OFUSG24460.1.p1, OFUSG24460.2.p1
OG0000506	STRPU_06642	OFUSG24714.1.p1
OG0000508	STRPU_13773	OFUSG16639.1.p1
OG0000508	STRPU_22049	OFUSG23446.1.p1
OG0000509	STRPU_17684, STRPU_06103, STRPU_20831, STRPU_23363	OFUSG22873.1.p1
OG0000510	STRPU_20272, STRPU_20279, STRPU_20192, STRPU_23102	OFUSG18347.2.p1, OFUSG18347.1.p1, OFUSG16890.2.p1, OFUSG16890.3.p1, OFUSG16890.4.p1, OFUSG16890.1.p1
OG0000511	STRPU_10354	OFUSG15867.1.p1
OG0000513	STRPU_04474, STRPU_04475	OFUSG10385.3.p1, OFUSG10385.2.p1, OFUSG10385.1.p1, OFUSG10385.4.p1
OG0000514	STRPU_08933	OFUSG18449.3.p1, OFUSG18449.1.p1, OFUSG18449.2.p1
OG0000516	STRPU_13037, STRPU_13043, STRPU_13061, STRPU_13049, STRPU_13035, STRPU_12407, STRPU_13039, STRPU_13036, STRPU_13038, STRPU_13063, STRPU_25368	OFUSG22791.1.p1, OFUSG03391.1.p1, OFUSG03391.2.p1, OFUSG02530.1.p1, OFUSG05361.1.p1
OG0000519	STRPU_14240, STRPU_14241, STRPU_14510, STRPU_14504, STRPU_14502, STRPU_14501, STRPU_14500, STRPU_14509, STRPU_14503, STRPU_14505, STRPU_14497, STRPU_14232, STRPU_14226, STRPU_14228, STRPU_14235	OFUSG15431.1.p1, OFUSG15505.1.p1
OG0000519	STRPU_02530, STRPU_15149	OFUSG23894.1.p1, OFUSG23894.2.p1, OFUSG15506.1.p1
OG0000520	STRPU_15354	OFUSG22252.1.p1
OG0000520	STRPU_02843, STRPU_02884, STRPU_02842	OFUSG09373.1.p1
OG0000521	STRPU_08500	OFUSG18161.2.p1, OFUSG18161.1.p1
OG0000521	STRPU_20675	OFUSG25165.1.p1
OG0000522	STRPU_09848, STRPU_09558	OFUSG19025.1.p1, OFUSG19028.1.p1
OG0000522	STRPU_09785	OFUSG18379.1.p1, OFUSG18380.2.p1, OFUSG18380.1.p1, OFUSG18380.4.p1, OFUSG18380.3.p1
OG0000523	STRPU_24945, STRPU_24944	OFUSG09672.1.p1
OG0000524	STRPU_04273	OFUSG10538.1.p1, OFUSG10538.3.p1, OFUSG10538.5.p1, OFUSG10538.4.p1, OFUSG10538.2.p1
OG0000525	STRPU_19423	OFUSG26139.1.p1
OG0000525	STRPU_19446	OFUSG03533.1.p1
OG0000525	STRPU_08644	OFUSG17865.2.p1, OFUSG17865.1.p1
OG0000528	STRPU_10713	OFUSG21429.3.p1, OFUSG21429.1.p1, OFUSG21429.2.p1
OG0000528	STRPU_21360	OFUSG21773.1.p1
OG0000528	STRPU_23137	OFUSG16078.3.p1, OFUSG16078.4.p1, OFUSG16078.1.p1, OFUSG16078.2.p1
OG0000529	STRPU_19440	OFUSG07078.1.p1, OFUSG07078.2.p1
OG0000529	STRPU_00345, STRPU_11005	OFUSG23321.1.p1
OG0000530	STRPU_19193	OFUSG26322.2.p1, OFUSG26322.4.p1, OFUSG26322.3.p1, OFUSG26322.5.p1, OFUSG26322.1.p1
OG0000532	STRPU_20648, STRPU_20646, STRPU_20647	OFUSG09491.1.p1, OFUSG19634.1.p1, OFUSG11199.1.p1, OFUSG21702.1.p1
OG0000533	STRPU_16980, STRPU_17000, STRPU_17001	OFUSG08695.1.p1
OG0000534	STRPU_00112, STRPU_13181	OFUSG16053.1.p1
OG0000534	STRPU_01453, STRPU_08723	OFUSG10814.1.p1, OFUSG23901.1.p1
OG0000535	STRPU_26923, STRPU_07113, STRPU_00139, STRPU_22164, STRPU_22159	OFUSG08130.1.p1, OFUSG13128.1.p1
OG0000536	STRPU_22972, STRPU_23973, STRPU_23949, STRPU_23210, STRPU_23751, STRPU_23209, STRPU_22732, STRPU_22582, STRPU_22573, STRPU_22575, STRPU_22572, STRPU_22583, STRPU_22574	OFUSG19266.2.p1, OFUSG19266.1.p1
OG0000537	STRPU_06545, STRPU_06553	OFUSG10963.2.p1, OFUSG10963.1.p1, OFUSG10962.1.p1, OFUSG25896.1.p1, OFUSG25896.2.p1
OG0000537	STRPU_06546	OFUSG25897.1.p1
OG0000538	STRPU_13554	OFUSG16205.1.p1
OG0000542	STRPU_05583, STRPU_05643	OFUSG03514.1.p1
OG0000542	STRPU_21969	OFUSG17386.2.p1, OFUSG17386.1.p1
OG0000543	STRPU_06071, STRPU_25731, STRPU_06490, STRPU_11627, STRPU_07985, STRPU_13268, STRPU_08657, STRPU_18526, STRPU_06489, STRPU_03241, STRPU_05217, STRPU_14610, STRPU_12698, STRPU_13072, STRPU_04876	OFUSG26249.1.p1
OG0000544	STRPU_01164, STRPU_18291	OFUSG26349.2.p1, OFUSG26349.1.p1
OG0000545	STRPU_21165, STRPU_21157	OFUSG21600.1.p1
OG0000545	STRPU_07091, STRPU_21313	OFUSG25038.1.p1, OFUSG25038.2.p1, OFUSG25038.5.p1, OFUSG25038.3.p1, OFUSG25038.4.p1
OG0000547	STRPU_22678, STRPU_21964, STRPU_01969, STRPU_22811	OFUSG19406.1.p1
OG0000548	STRPU_10337	OFUSG06566.2.p1, OFUSG06566.1.p1
OG0000549	STRPU_26919, STRPU_26917	OFUSG22824.1.p1, OFUSG22825.1.p1
OG0000549	STRPU_12468, STRPU_12545	OFUSG14140.1.p1, OFUSG14143.1.p1
OG0000550	STRPU_24490	OFUSG25622.2.p1, OFUSG25622.1.p1, OFUSG25622.3.p1, OFUSG25622.5.p1, OFUSG25622.4.p1
OG0000551	STRPU_07418, STRPU_07415, STRPU_07416, STRPU_07417	OFUSG04963.2.p1, OFUSG04963.1.p1
OG0000552	STRPU_01962, STRPU_22803	OFUSG04389.1.p1
OG0000552	STRPU_05705	OFUSG03850.1.p1
OG0000553	STRPU_03995, STRPU_03988	OFUSG08704.1.p1, OFUSG08704.2.p1
OG0000553	STRPU_09287	OFUSG10876.2.p1, OFUSG10876.1.p1, OFUSG10876.3.p1
OG0000554	STRPU_16675, STRPU_16708	OFUSG07941.2.p1, OFUSG07941.1.p1, OFUSG07941.5.p1, OFUSG07941.4.p1, OFUSG07941.3.p1
OG0000562	STRPU_26809	OFUSG20041.1.p1, OFUSG20049.1.p1
OG0000562	STRPU_25528	OFUSG05389.1.p1
OG0000563	STRPU_02520, STRPU_15138	OFUSG15273.1.p1
OG0000564	STRPU_21576, STRPU_00279	OFUSG11344.1.p1
OG0000564	STRPU_20975	OFUSG12033.1.p1, OFUSG12034.1.p1
OG0000565	STRPU_25126, STRPU_25127	OFUSG11829.1.p1
OG0000565	STRPU_12091, STRPU_12090, STRPU_26877	OFUSG18366.3.p1, OFUSG18366.1.p1, OFUSG18366.2.p1, OFUSG24327.1.p1, OFUSG01839.1.p1
OG0000566	STRPU_14680	OFUSG22659.1.p1
OG0000567	STRPU_26517	OFUSG09646.1.p1
OG0000567	STRPU_18559	OFUSG13020.1.p1
OG0000569	STRPU_18127, STRPU_18130, STRPU_21438, STRPU_18131, STRPU_18126, STRPU_18128, STRPU_27168, STRPU_27167, STRPU_27164, STRPU_27163, STRPU_27169, STRPU_21052, STRPU_27223	OFUSG24688.1.p1, OFUSG06605.1.p1, OFUSG06604.1.p1
OG0000570	STRPU_23827, STRPU_23864, STRPU_23861, STRPU_23825, STRPU_23826, STRPU_23863	OFUSG06907.1.p1
OG0000570	STRPU_23858, STRPU_23822, STRPU_23816, STRPU_23850	OFUSG18154.1.p1, OFUSG18154.2.p1, OFUSG13511.1.p1, OFUSG13512.1.p1, OFUSG10732.1.p1, OFUSG10732.2.p1, OFUSG10733.1.p1, OFUSG26428.1.p1, OFUSG17115.1.p1
OG0000570	STRPU_14260	OFUSG13730.1.p1
OG0000572	STRPU_21193	OFUSG12111.3.p1, OFUSG12111.5.p1, OFUSG12111.1.p1, OFUSG12111.4.p1, OFUSG12111.2.p1
OG0000572	STRPU_11231, STRPU_11269	OFUSG20906.1.p1, OFUSG20906.2.p1
OG0000573	STRPU_11052, STRPU_00392	OFUSG23244.1.p1, OFUSG23244.2.p1
OG0000573	STRPU_27100, STRPU_27089	OFUSG09137.1.p1
OG0000574	STRPU_09296	OFUSG18200.1.p1
OG0000574	STRPU_08865, STRPU_00956	OFUSG10163.1.p1
OG0000574	STRPU_00802, STRPU_19767	OFUSG07751.1.p1, OFUSG07751.2.p1
OG0000575	STRPU_15788	OFUSG09886.2.p1, OFUSG09886.1.p1
OG0000576	STRPU_23119	OFUSG17044.1.p1
OG0000577	STRPU_17273, STRPU_17434, STRPU_11943, STRPU_11903, STRPU_11902, STRPU_11942, STRPU_01705, STRPU_16733, STRPU_01709, STRPU_16737, STRPU_16736, STRPU_01708, STRPU_17320, STRPU_17331, STRPU_17318, STRPU_22685, STRPU_22832	OFUSG03520.1.p1, OFUSG03522.1.p1, OFUSG03521.1.p1, OFUSG03519.1.p1
OG0000578	STRPU_21618	OFUSG11308.1.p1
OG0000579	STRPU_23503	OFUSG06590.1.p1
OG0000580	STRPU_12039, STRPU_01257, STRPU_12038	OFUSG00139.1.p1
OG0000581	STRPU_21308	OFUSG12368.1.p1
OG0000581	STRPU_21309	OFUSG25173.1.p1
OG0000581	STRPU_21310	OFUSG21596.1.p1
OG0000582	STRPU_19500	OFUSG07318.2.p1, OFUSG07318.1.p1
OG0000585	STRPU_22740, STRPU_01894	OFUSG19304.1.p1
OG0000587	STRPU_06588, STRPU_06512	OFUSG26859.1.p1, OFUSG26859.2.p1
OG0000587	STRPU_21487, STRPU_21496	OFUSG11281.1.p1
OG0000588	STRPU_00676, STRPU_18950	OFUSG23263.1.p1, OFUSG23263.2.p1
OG0000588	STRPU_17075	OFUSG00278.1.p1
OG0000589	STRPU_13052	OFUSG08007.3.p1, OFUSG08007.4.p1, OFUSG08007.2.p1, OFUSG08007.1.p1
OG0000590	STRPU_25115	OFUSG24583.1.p1
OG0000590	STRPU_25616	OFUSG20344.1.p1
OG0000591	STRPU_08932	OFUSG18333.1.p1
OG0000591	STRPU_06603	OFUSG14784.1.p1
OG0000592	STRPU_16888	OFUSG07498.2.p1, OFUSG07498.3.p1, OFUSG07498.1.p1
OG0000592	STRPU_15820, STRPU_15868	OFUSG08220.1.p1, OFUSG08220.2.p1
OG0000593	STRPU_09183, STRPU_02152	OFUSG11138.1.p1
OG0000594	STRPU_23518	OFUSG06784.1.p1
OG0000596	STRPU_01212, STRPU_25747, STRPU_05818, STRPU_05681, STRPU_05680, STRPU_03711, STRPU_05445, STRPU_05525, STRPU_05516, STRPU_05235, STRPU_05703	OFUSG19257.1.p1, OFUSG14210.1.p1
OG0000597	STRPU_14406	OFUSG24146.1.p1, OFUSG24148.1.p1
OG0000600	STRPU_18065, STRPU_18063	OFUSG01055.1.p1
OG0000600	STRPU_00672, STRPU_18954	OFUSG16956.1.p1
OG0000601	STRPU_16081, STRPU_16088, STRPU_16087	OFUSG23109.1.p1, OFUSG06003.1.p1
OG0000602	STRPU_06890, STRPU_06914	OFUSG14405.1.p1
OG0000602	STRPU_06715	OFUSG14404.1.p1
OG0000603	STRPU_00284, STRPU_21569	OFUSG11716.1.p1, OFUSG11716.2.p1
OG0000604	STRPU_20713	OFUSG21649.1.p1
OG0000607	STRPU_01642, STRPU_11978	OFUSG00975.1.p1
OG0000608	STRPU_05642, STRPU_05582	OFUSG01950.1.p1
OG0000609	STRPU_24853	OFUSG21513.1.p1
OG0000609	STRPU_24616	OFUSG16039.1.p1
OG0000610	STRPU_27140, STRPU_27141	OFUSG20066.1.p1, OFUSG09506.1.p1
OG0000610	STRPU_19602	OFUSG08338.1.p1
OG0000611	STRPU_05045, STRPU_05119	OFUSG02645.4.p1, OFUSG02645.1.p1, OFUSG02645.3.p1, OFUSG02645.2.p1, OFUSG02645.5.p1
OG0000611	STRPU_26016	OFUSG22888.1.p1
OG0000612	STRPU_09717, STRPU_09761	OFUSG06644.1.p1
OG0000612	STRPU_26031	OFUSG23094.1.p1
OG0000613	STRPU_26787	OFUSG08463.1.p1
OG0000614	STRPU_25312	OFUSG04886.1.p1
OG0000614	STRPU_21878	OFUSG25046.1.p1, OFUSG06189.1.p1, OFUSG21971.1.p1
OG0000615	STRPU_06171	OFUSG13992.1.p1, OFUSG13992.2.p1
OG0000616	STRPU_03576	OFUSG19762.4.p1, OFUSG19762.2.p1, OFUSG19762.5.p1, OFUSG19762.3.p1, OFUSG19762.1.p1
OG0000617	STRPU_22373	OFUSG19377.1.p1
OG0000618	STRPU_17394, STRPU_17402	OFUSG00935.1.p1
OG0000618	STRPU_07199	OFUSG13446.2.p1, OFUSG13446.1.p1
OG0000619	STRPU_06659	OFUSG13853.1.p1, OFUSG13853.2.p1
OG0000621	STRPU_20608, STRPU_20609, STRPU_17540, STRPU_17541, STRPU_21491, STRPU_21501, STRPU_00293, STRPU_21639	OFUSG12004.1.p1
OG0000622	STRPU_17169, STRPU_04373	OFUSG10556.1.p1, OFUSG02071.1.p1, OFUSG02070.1.p1, OFUSG15189.1.p1, OFUSG21737.1.p1
OG0000623	STRPU_07960, STRPU_07951	OFUSG17186.1.p1
OG0000623	STRPU_00318	OFUSG24609.2.p1, OFUSG24609.3.p1, OFUSG24609.1.p1
OG0000624	STRPU_02433, STRPU_13713, STRPU_14119, STRPU_13328, STRPU_26382	OFUSG24408.1.p1, OFUSG24408.2.p1
OG0000625	STRPU_03700, STRPU_02905	OFUSG19939.1.p1
OG0000626	STRPU_24334	OFUSG21226.2.p1, OFUSG21226.4.p1, OFUSG21226.1.p1, OFUSG21226.3.p1, OFUSG21226.5.p1
OG0000627	STRPU_03283, STRPU_03246	OFUSG09840.4.p1, OFUSG09840.2.p1, OFUSG09840.3.p1, OFUSG09840.5.p1, OFUSG09840.1.p1
OG0000628	STRPU_17753	OFUSG00909.1.p1
OG0000628	STRPU_07211	OFUSG13391.1.p1
OG0000629	STRPU_19527	OFUSG07455.1.p1
OG0000629	STRPU_11562	OFUSG00777.1.p1
OG0000629	STRPU_11888, STRPU_11933	OFUSG01023.1.p1
OG0000630	STRPU_16241, STRPU_07931, STRPU_15456, STRPU_21948, STRPU_03829, STRPU_09053, STRPU_06360, STRPU_06359	OFUSG26903.1.p1
OG0000633	STRPU_21010, STRPU_15058, STRPU_25151, STRPU_25150, STRPU_18495, STRPU_11416, STRPU_22191	OFUSG04705.1.p1, OFUSG17551.1.p1, OFUSG04706.1.p1, OFUSG04704.1.p1, OFUSG09107.1.p1, OFUSG03169.1.p1, OFUSG11302.1.p1, OFUSG24443.2.p1, OFUSG24443.1.p1, OFUSG08494.1.p1, OFUSG16667.1.p1, OFUSG02766.1.p1, OFUSG14912.1.p1, OFUSG02763.1.p1, OFUSG02764.1.p1, OFUSG16666.2.p1, OFUSG16666.1.p1
OG0000634	STRPU_00599	OFUSG25455.1.p1, OFUSG13962.1.p1
OG0000635	STRPU_25070	OFUSG20393.1.p1, OFUSG20393.3.p1, OFUSG20393.2.p1, OFUSG20394.1.p1
OG0000635	STRPU_17828	OFUSG03398.2.p1, OFUSG03398.1.p1, OFUSG03399.1.p1, OFUSG03393.1.p1, OFUSG03395.1.p1, OFUSG03397.1.p1, OFUSG03390.1.p1, OFUSG03392.1.p1, OFUSG03392.2.p1, OFUSG23741.1.p1, OFUSG23735.1.p1, OFUSG09557.1.p1, OFUSG09558.1.p1, OFUSG04843.1.p1, OFUSG01426.1.p1, OFUSG09659.1.p1
OG0000636	STRPU_09946	OFUSG19283.1.p1
OG0000637	STRPU_20362	OFUSG08218.1.p1
OG0000638	STRPU_17473, STRPU_17456, STRPU_16890, STRPU_23957, STRPU_17471, STRPU_17454, STRPU_17472, STRPU_17455, STRPU_23958, STRPU_23932, STRPU_14026, STRPU_17232	OFUSG00868.2.p1, OFUSG00868.1.p1
OG0000639	STRPU_27017	OFUSG09740.1.p1
OG0000639	STRPU_25405	OFUSG05397.1.p1
OG0000642	STRPU_04607, STRPU_04606, STRPU_04846	OFUSG10098.1.p1, OFUSG10098.2.p1
OG0000643	STRPU_14556	OFUSG24224.2.p1, OFUSG24224.4.p1, OFUSG24224.1.p1, OFUSG24224.3.p1, OFUSG24224.5.p1
OG0000645	STRPU_25221	OFUSG05054.1.p1
OG0000645	STRPU_22046	OFUSG04671.1.p1
OG0000646	STRPU_11448	OFUSG17652.1.p1
OG0000646	STRPU_25760	OFUSG20855.1.p1
OG0000648	STRPU_00211	OFUSG23086.1.p1
OG0000648	STRPU_25924	OFUSG23087.1.p1
OG0000649	STRPU_13871, STRPU_13879	OFUSG16766.1.p1, OFUSG07315.1.p1, OFUSG07687.1.p1, OFUSG07537.1.p1, OFUSG03255.1.p1, OFUSG11210.1.p1
OG0000650	STRPU_24960	OFUSG04430.1.p1
OG0000651	STRPU_22117	OFUSG13240.2.p1, OFUSG13240.3.p1, OFUSG13240.1.p1
OG0000652	STRPU_21926	OFUSG06175.2.p1, OFUSG06175.1.p1
OG0000654	STRPU_25001	OFUSG04714.1.p1
OG0000656	STRPU_14279	OFUSG23789.1.p1, OFUSG08558.1.p1
OG0000657	STRPU_17299, STRPU_17301	OFUSG00339.1.p1
OG0000657	STRPU_22434	OFUSG04303.1.p1
OG0000657	STRPU_00184, STRPU_17300	OFUSG00337.1.p1
OG0000658	STRPU_18794	OFUSG21109.1.p1
OG0000659	STRPU_00752, STRPU_20000, STRPU_23016	OFUSG13991.1.p1
OG0000660	STRPU_13999	OFUSG16300.1.p1
OG0000660	STRPU_02267, STRPU_17655	OFUSG00254.1.p1
OG0000662	STRPU_09621, STRPU_09696, STRPU_09739	OFUSG19351.1.p1
OG0000662	STRPU_08344	OFUSG11101.1.p1
OG0000664	STRPU_23931	OFUSG06083.1.p1
OG0000664	STRPU_24936	OFUSG16644.1.p1
OG0000665	STRPU_26452, STRPU_26774, STRPU_27239, STRPU_27242	OFUSG09816.3.p1, OFUSG09816.1.p1, OFUSG09816.2.p1
OG0000666	STRPU_22324	OFUSG06195.2.p1, OFUSG06195.1.p1, OFUSG06195.3.p1, OFUSG06195.5.p1, OFUSG06195.4.p1
OG0000667	STRPU_26568	OFUSG09757.2.p1, OFUSG09757.1.p1
OG0000670	STRPU_06883	OFUSG24801.2.p1, OFUSG24801.1.p1, OFUSG24764.1.p1, OFUSG24763.1.p1
OG0000671	STRPU_24917	OFUSG24508.1.p1, OFUSG24509.2.p1, OFUSG24509.1.p1
OG0000671	STRPU_24916	OFUSG16516.2.p1, OFUSG16516.1.p1, OFUSG04636.1.p1
OG0000672	STRPU_06933	OFUSG14378.5.p1, OFUSG14378.3.p1, OFUSG14378.2.p1, OFUSG14378.1.p1, OFUSG14378.4.p1
OG0000672	STRPU_20779	OFUSG12085.1.p1
OG0000674	STRPU_26356	OFUSG08473.1.p1
OG0000674	STRPU_12631	OFUSG07969.1.p1
OG0000675	STRPU_13877, STRPU_13866, STRPU_10967, STRPU_10930, STRPU_10541, STRPU_04200, STRPU_04240, STRPU_06740, STRPU_16651, STRPU_06154	OFUSG03298.1.p1, OFUSG05752.2.p1, OFUSG05752.4.p1, OFUSG05753.1.p1, OFUSG05752.1.p1, OFUSG05752.3.p1, OFUSG01054.1.p1, OFUSG00991.1.p1
OG0000676	STRPU_24012	OFUSG21048.1.p1
OG0000676	STRPU_06999	OFUSG14430.1.p1
OG0000678	STRPU_08255	OFUSG10078.1.p1, OFUSG10078.2.p1
OG0000679	STRPU_26838	OFUSG25362.1.p1
OG0000680	STRPU_08041	OFUSG12758.1.p1
OG0000680	STRPU_07455, STRPU_07457, STRPU_07456, STRPU_07476	OFUSG26520.1.p1, OFUSG01684.1.p1, OFUSG01687.1.p1
OG0000681	STRPU_05744	OFUSG02151.1.p1
OG0000681	STRPU_12569, STRPU_12568	OFUSG07049.2.p1, OFUSG07049.1.p1
OG0000682	STRPU_09978, STRPU_09955	OFUSG06498.1.p1
OG0000683	STRPU_06350	OFUSG25839.2.p1, OFUSG25839.1.p1
OG0000683	STRPU_18850	OFUSG17452.5.p1, OFUSG17452.4.p1, OFUSG17452.2.p1, OFUSG17452.3.p1, OFUSG17452.1.p1
OG0000684	STRPU_25416	OFUSG20203.4.p1, OFUSG20203.1.p1, OFUSG20203.2.p1, OFUSG20203.5.p1, OFUSG20203.3.p1
OG0000685	STRPU_08752, STRPU_01415, STRPU_12322	OFUSG07501.2.p1, OFUSG07501.4.p1, OFUSG07501.3.p1, OFUSG07501.5.p1, OFUSG07501.1.p1
OG0000690	STRPU_08035	OFUSG21408.1.p1
OG0000690	STRPU_17155	OFUSG00182.1.p1
OG0000690	STRPU_18294, STRPU_01161	OFUSG17680.1.p1
OG0000691	STRPU_25430	OFUSG20437.2.p1, OFUSG20437.1.p1
OG0000691	STRPU_24302	OFUSG13069.3.p1, OFUSG13069.2.p1, OFUSG13069.1.p1
OG0000692	STRPU_19316, STRPU_01823	OFUSG17216.1.p1
OG0000692	STRPU_20690	OFUSG22030.1.p1, OFUSG22031.2.p1, OFUSG22031.1.p1
OG0000693	STRPU_11407	OFUSG17230.1.p1, OFUSG17230.2.p1
OG0000693	STRPU_19430, STRPU_19438	OFUSG25400.3.p1, OFUSG25400.2.p1, OFUSG25400.1.p1
OG0000694	STRPU_19824, STRPU_19833, STRPU_19828, STRPU_19453, STRPU_19835, STRPU_19830, STRPU_19823, STRPU_19832, STRPU_19837, STRPU_19838, STRPU_19827, STRPU_19825, STRPU_19829, STRPU_19834, STRPU_19841, STRPU_19840, STRPU_19847, STRPU_19822	OFUSG08082.1.p1
OG0000695	STRPU_07020, STRPU_07018	OFUSG23305.1.p1, OFUSG01938.1.p1, OFUSG05754.1.p1, OFUSG12045.1.p1
OG0000696	STRPU_24482	OFUSG17219.1.p1
OG0000696	STRPU_21259	OFUSG11698.1.p1
OG0000696	STRPU_10267, STRPU_23135	OFUSG06947.1.p1
OG0000697	STRPU_22408	OFUSG06460.1.p1, OFUSG06460.3.p1, OFUSG06460.4.p1, OFUSG06460.2.p1
