Orthogroup	STRPU_ok	NEMVE
OG0001506	STRPU_11331	NEMVE16287
OG0001507	STRPU_21330	NEMVE01058
OG0001508	STRPU_12972	NEMVE06884
OG0001509	STRPU_06444	NEMVE23903
OG0001510	STRPU_19269	NEMVE00716, NEMVE23759
OG0001511	STRPU_06130	NEMVE06177
OG0001512	STRPU_23091	NEMVE14517
OG0001513	STRPU_23242	NEMVE06330
OG0001516	STRPU_18551	NEMVE23626
OG0001517	STRPU_19850, STRPU_23529	NEMVE14577, NEMVE14581
OG0001518	STRPU_07114	NEMVE10672
OG0001521	STRPU_26866	NEMVE13756
OG0001522	STRPU_20946	NEMVE03232
OG0001522	STRPU_03073	NEMVE14033
OG0001523	STRPU_12314	NEMVE04670
OG0001524	STRPU_10326	NEMVE25396
OG0001524	STRPU_25252	NEMVE05484
OG0001525	STRPU_15038, STRPU_15039, STRPU_15040, STRPU_15037	NEMVE02407
OG0001526	STRPU_20380	NEMVE00906
OG0001527	STRPU_14392	NEMVE14422
OG0001527	STRPU_25264	NEMVE03078
OG0001528	STRPU_10769	NEMVE14401
OG0001529	STRPU_00143	NEMVE02084, NEMVE24342
OG0001530	STRPU_04902	NEMVE08975
OG0001531	STRPU_10272	NEMVE05034
OG0001532	STRPU_10950	NEMVE02971
OG0001534	STRPU_08320, STRPU_08319	NEMVE00470
OG0001536	STRPU_21047	NEMVE11894, NEMVE05661
OG0001538	STRPU_12441, STRPU_12432	NEMVE11486
OG0001546	STRPU_20460	NEMVE08644
OG0001548	STRPU_03439	NEMVE09662, NEMVE18019
OG0001550	STRPU_21280, STRPU_20475	NEMVE19108, NEMVE17874
OG0001551	STRPU_21860, STRPU_21899, STRPU_21891	NEMVE01664
OG0001553	STRPU_04052	NEMVE15083
OG0001554	STRPU_02015, STRPU_16951	NEMVE07256
OG0001557	STRPU_23129	NEMVE19058, NEMVE25522, NEMVE15026
OG0001558	STRPU_20040	NEMVE08767
OG0001559	STRPU_21439	NEMVE10463
OG0001560	STRPU_22041	NEMVE07241
OG0001561	STRPU_22097	NEMVE13680
OG0001563	STRPU_26909, STRPU_13288, STRPU_13360	NEMVE09315, NEMVE16630, NEMVE15254
OG0001564	STRPU_06537, STRPU_06563	NEMVE01813
OG0001567	STRPU_14545, STRPU_14538	NEMVE07133
OG0001568	STRPU_08839, STRPU_00977	NEMVE12145, NEMVE13029
OG0001569	STRPU_06491, STRPU_06672	NEMVE22103
OG0001570	STRPU_18190	NEMVE10457, NEMVE19638
OG0001571	STRPU_03649, STRPU_03634	NEMVE09690
OG0001571	STRPU_02985	NEMVE05898
OG0001572	STRPU_17033, STRPU_01799	NEMVE21698
OG0001572	STRPU_25872	NEMVE14084
OG0001573	STRPU_18175	NEMVE05590
OG0001574	STRPU_09295	NEMVE24808
OG0001575	STRPU_23865, STRPU_23828, STRPU_23849, STRPU_23815	NEMVE08150
OG0001576	STRPU_26967	NEMVE10771
OG0001577	STRPU_09713, STRPU_09757	NEMVE14595
OG0001578	STRPU_09755, STRPU_09711	NEMVE02073
OG0001580	STRPU_25493	NEMVE04880
OG0001581	STRPU_21852, STRPU_21108	NEMVE09495, NEMVE13982, NEMVE20122
OG0001582	STRPU_06829, STRPU_06376, STRPU_15059, STRPU_06375	NEMVE14586, NEMVE16677
OG0001583	STRPU_09827	NEMVE12298, NEMVE07434
OG0001584	STRPU_06055	NEMVE03502
OG0001588	STRPU_25573, STRPU_16712, STRPU_02105, STRPU_02107, STRPU_02100, STRPU_09127, STRPU_19443, STRPU_18893, STRPU_18890, STRPU_18888, STRPU_02106	NEMVE09735, NEMVE02707, NEMVE02610, NEMVE02611
OG0001589	STRPU_02158, STRPU_09187, STRPU_02156, STRPU_02159	NEMVE15586
OG0001590	STRPU_26879	NEMVE15049
OG0001591	STRPU_26908	NEMVE19630
OG0001592	STRPU_22809, STRPU_22808, STRPU_01967, STRPU_23555	NEMVE14685
OG0001593	STRPU_22521	NEMVE07459
OG0001594	STRPU_23743	NEMVE20923, NEMVE00343
OG0001594	STRPU_17908	NEMVE13600
OG0001596	STRPU_23283	NEMVE06132
OG0001597	STRPU_14448, STRPU_14431	NEMVE17805
OG0001597	STRPU_15998	NEMVE07623
OG0001599	STRPU_08993	NEMVE14138
OG0001600	STRPU_07559, STRPU_00590	NEMVE09547
OG0001602	STRPU_12465	NEMVE04820
OG0001604	STRPU_20664	NEMVE20359, NEMVE13990
OG0001604	STRPU_14571	NEMVE01133
OG0001605	STRPU_25478, STRPU_12565	NEMVE17315
OG0001606	STRPU_00806, STRPU_25539	NEMVE13096
OG0001606	STRPU_09537	NEMVE14918
OG0001609	STRPU_06891	NEMVE17441
OG0001609	STRPU_23497	NEMVE13471
OG0001610	STRPU_24471	NEMVE21979
OG0001611	STRPU_20967	NEMVE04740
OG0001612	STRPU_17129	NEMVE00916
OG0001614	STRPU_27003	NEMVE02024
OG0001614	STRPU_00963, STRPU_08858	NEMVE09707, NEMVE14265
OG0001615	STRPU_12203	NEMVE24769
OG0001617	STRPU_23604	NEMVE00005
OG0001620	STRPU_19915	NEMVE05238, NEMVE07316
OG0001621	STRPU_05699	NEMVE07688
OG0001623	STRPU_01088, STRPU_24211	NEMVE14145, NEMVE16772, NEMVE24030
OG0001624	STRPU_24187, STRPU_01112	NEMVE20306, NEMVE10312
OG0001625	STRPU_19312, STRPU_01828	NEMVE18968
OG0001626	STRPU_23788	NEMVE19356, NEMVE25667
OG0001627	STRPU_10394, STRPU_09510	NEMVE04823
OG0001628	STRPU_20435	NEMVE08310
OG0001628	STRPU_21204	NEMVE19331
OG0001629	STRPU_20028, STRPU_20029	NEMVE06795
OG0001630	STRPU_00341, STRPU_11002	NEMVE22382
OG0001632	STRPU_23809, STRPU_23843, STRPU_23841, STRPU_23808	NEMVE05187
OG0001633	STRPU_25219	NEMVE04876
OG0001634	STRPU_20042	NEMVE13518
OG0001634	STRPU_21767, STRPU_21703	NEMVE22588
OG0001635	STRPU_05304	NEMVE14440
OG0001636	STRPU_26253	NEMVE10668
OG0001638	STRPU_14215	NEMVE24596
OG0001639	STRPU_26515	NEMVE25389, NEMVE18846, NEMVE25390, NEMVE25391
OG0001641	STRPU_24984	NEMVE14484, NEMVE06204, NEMVE20026
OG0001642	STRPU_21824	NEMVE25922
OG0001643	STRPU_03592, STRPU_03527	NEMVE20743, NEMVE11046
OG0001644	STRPU_07026	NEMVE22640
OG0001647	STRPU_17974, STRPU_18017, STRPU_08108, STRPU_08121, STRPU_19389, STRPU_12431, STRPU_19388, STRPU_08555, STRPU_08557, STRPU_08556, STRPU_08554, STRPU_00302, STRPU_00301, STRPU_08585, STRPU_08575, STRPU_08579, STRPU_08577, STRPU_08576, STRPU_08587, STRPU_08582, STRPU_08581, STRPU_08578, STRPU_08573, STRPU_08580, STRPU_25004, STRPU_25414, STRPU_24159, STRPU_17196	NEMVE03510, NEMVE03067
OG0001651	STRPU_04788	NEMVE10191, NEMVE06095
OG0001652	STRPU_21641, STRPU_00295, STRPU_00191	NEMVE00956, NEMVE05109
OG0001653	STRPU_18928, STRPU_18930, STRPU_18865	NEMVE00904
OG0001654	STRPU_24101, STRPU_24566	NEMVE09044, NEMVE16312, NEMVE13324
OG0001655	STRPU_05327	NEMVE19053
OG0001656	STRPU_02552, STRPU_14771	NEMVE04660
OG0001657	STRPU_14732	NEMVE13455
OG0001658	STRPU_07438, STRPU_07439, STRPU_07448	NEMVE17963
OG0001659	STRPU_17531	NEMVE11319
OG0001660	STRPU_04934	NEMVE15239
OG0001661	STRPU_15061	NEMVE07312, NEMVE10092, NEMVE22246
OG0001661	STRPU_25156	NEMVE01351
OG0001662	STRPU_01806	NEMVE11251
OG0001662	STRPU_17153	NEMVE13811
OG0001663	STRPU_22095	NEMVE21018, NEMVE23853
OG0001664	STRPU_19099	NEMVE25426
OG0001665	STRPU_01425, STRPU_08744	NEMVE09117
OG0001665	STRPU_01424, STRPU_08745	NEMVE05163
OG0001666	STRPU_23274, STRPU_05068, STRPU_05143, STRPU_25003	NEMVE25558
OG0001667	STRPU_13327, STRPU_13922, STRPU_13935	NEMVE22928
OG0001668	STRPU_17265	NEMVE14155
OG0001670	STRPU_18221, STRPU_01279, STRPU_20375	NEMVE23427
OG0001671	STRPU_23838, STRPU_23876, STRPU_23839, STRPU_23579	NEMVE21602, NEMVE24836
OG0001672	STRPU_23272	NEMVE22147
OG0001673	STRPU_21686, STRPU_21751	NEMVE07546
OG0001674	STRPU_23906	NEMVE25306
OG0001675	STRPU_07480	NEMVE03414
OG0001676	STRPU_04793	NEMVE11180, NEMVE13897
OG0001676	STRPU_22887	NEMVE17801
OG0001677	STRPU_14147, STRPU_14173	NEMVE08811
OG0001679	STRPU_06814, STRPU_17392, STRPU_17100, STRPU_17115	NEMVE06179
OG0001680	STRPU_20436	NEMVE10805
OG0001682	STRPU_06237	NEMVE09695
OG0001682	STRPU_06239	NEMVE18688
OG0001683	STRPU_17458, STRPU_17475	NEMVE22487
OG0001685	STRPU_05303	NEMVE22402
OG0001686	STRPU_26044	NEMVE21686, NEMVE15921
OG0001687	STRPU_25158, STRPU_24138	NEMVE13398
OG0001688	STRPU_05297	NEMVE01983
OG0001689	STRPU_14303	NEMVE13426
OG0001691	STRPU_15006	NEMVE08246
OG0001692	STRPU_19066	NEMVE05217
OG0001694	STRPU_01478	NEMVE06291
OG0001696	STRPU_01381, STRPU_11566	NEMVE17253
OG0001700	STRPU_20614, STRPU_08174	NEMVE08525, NEMVE25028
OG0001704	STRPU_05453	NEMVE21188, NEMVE00356, NEMVE24161, NEMVE25865, NEMVE23380, NEMVE07682
OG0001706	STRPU_05229	NEMVE23731
OG0001707	STRPU_24819	NEMVE04981, NEMVE14075
OG0001708	STRPU_06608	NEMVE11609, NEMVE25416, NEMVE10072
OG0001709	STRPU_05233	NEMVE13278
OG0001710	STRPU_23701	NEMVE05195
OG0001711	STRPU_21095	NEMVE10176
OG0001711	STRPU_21094	NEMVE10178
OG0001712	STRPU_04462	NEMVE01593
OG0001713	STRPU_10631	NEMVE19673
OG0001713	STRPU_25915	NEMVE15326
OG0001714	STRPU_08986	NEMVE20785, NEMVE14822
OG0001714	STRPU_20557	NEMVE15425
OG0001715	STRPU_02476, STRPU_09039, STRPU_24766	NEMVE00409
OG0001716	STRPU_25551, STRPU_00816	NEMVE22409
OG0001718	STRPU_20683	NEMVE25579
OG0001720	STRPU_14657	NEMVE00978, NEMVE05172
OG0001721	STRPU_14647	NEMVE14398
OG0001722	STRPU_09002	NEMVE10043
OG0001723	STRPU_06356	NEMVE01559, NEMVE07760
OG0001724	STRPU_18093, STRPU_01781	NEMVE13963
OG0001726	STRPU_20634	NEMVE04744
OG0001726	STRPU_04691	NEMVE09591
OG0001727	STRPU_21219	NEMVE05094, NEMVE01092
OG0001728	STRPU_26695	NEMVE16908
OG0001729	STRPU_23619	NEMVE13833, NEMVE04729, NEMVE22386
OG0001730	STRPU_18631, STRPU_18614	NEMVE00988
OG0001731	STRPU_12360	NEMVE14594
OG0001732	STRPU_06110	NEMVE08717
OG0001733	STRPU_09898	NEMVE04835
OG0001735	STRPU_02435, STRPU_13629	NEMVE08944, NEMVE20783
OG0001736	STRPU_25297	NEMVE07797
OG0001736	STRPU_25454	NEMVE14430
OG0001738	STRPU_12582	NEMVE05920
OG0001739	STRPU_12635	NEMVE22586, NEMVE20891
OG0001740	STRPU_12729, STRPU_12731	NEMVE02279
OG0001741	STRPU_20581	NEMVE21578, NEMVE02386
OG0001742	STRPU_23582, STRPU_10415	NEMVE22258
OG0001743	STRPU_19741	NEMVE08168
OG0001744	STRPU_22012	NEMVE23885, NEMVE06480, NEMVE00868, NEMVE09318, NEMVE11370, NEMVE05557, NEMVE05541
OG0001745	STRPU_26910	NEMVE23300, NEMVE23314
OG0001747	STRPU_06888	NEMVE09757
OG0001749	STRPU_05824	NEMVE17331
OG0001750	STRPU_13411	NEMVE21750
OG0001751	STRPU_10281	NEMVE13706
OG0001752	STRPU_04577, STRPU_04576, STRPU_22519	NEMVE24646
OG0001753	STRPU_10249	NEMVE21210
OG0001754	STRPU_17742	NEMVE14105, NEMVE20494
OG0001755	STRPU_12732	NEMVE14907
OG0001755	STRPU_24786	NEMVE21726
OG0001756	STRPU_09617	NEMVE14922
OG0001756	STRPU_04685	NEMVE13947
OG0001758	STRPU_24810, STRPU_14444, STRPU_14421, STRPU_15498	NEMVE22663
OG0001768	STRPU_26512	NEMVE13388
OG0001769	STRPU_04596, STRPU_14107	NEMVE10615
OG0001769	STRPU_20984	NEMVE24301
OG0001770	STRPU_17113, STRPU_16408	NEMVE14281, NEMVE00088
OG0001772	STRPU_21190, STRPU_21191	NEMVE05103
OG0001774	STRPU_09937	NEMVE14068
OG0001774	STRPU_23744	NEMVE25139
OG0001775	STRPU_26768	NEMVE13368, NEMVE02560, NEMVE03860
OG0001777	STRPU_08485	NEMVE03411
OG0001777	STRPU_22545, STRPU_22544	NEMVE21376
OG0001781	STRPU_13577, STRPU_01597	NEMVE13106
OG0001783	STRPU_06159	NEMVE25002
OG0001786	STRPU_12611	NEMVE06879
OG0001787	STRPU_17941	NEMVE06362
OG0001788	STRPU_19072, STRPU_19071, STRPU_19070, STRPU_19073	NEMVE21541
OG0001789	STRPU_15451	NEMVE02570
OG0001790	STRPU_20814	NEMVE09592
OG0001790	STRPU_03304	NEMVE09497
OG0001793	STRPU_23388	NEMVE22918
OG0001793	STRPU_24396	NEMVE14464
OG0001795	STRPU_01229	NEMVE10742
OG0001795	STRPU_17336	NEMVE11579
OG0001797	STRPU_09943, STRPU_09876	NEMVE05370
OG0001798	STRPU_09683	NEMVE07620
OG0001798	STRPU_23903	NEMVE05525
OG0001799	STRPU_14816	NEMVE02952
OG0001800	STRPU_22920	NEMVE12705, NEMVE21805
OG0001804	STRPU_14674	NEMVE23206
OG0001805	STRPU_12761, STRPU_02348	NEMVE14596
OG0001806	STRPU_22008	NEMVE00143, NEMVE15014
OG0001807	STRPU_24677	NEMVE03359, NEMVE21133
OG0001808	STRPU_00247, STRPU_18809	NEMVE06614
OG0001809	STRPU_19392, STRPU_19394	NEMVE14997, NEMVE12260
OG0001810	STRPU_01878, STRPU_25193	NEMVE21765
OG0001812	STRPU_26242, STRPU_26243	NEMVE07410
OG0001814	STRPU_24614	NEMVE08912, NEMVE24451
OG0001815	STRPU_20605	NEMVE08243, NEMVE03138
OG0001816	STRPU_18814, STRPU_00243	NEMVE16539
OG0001818	STRPU_00061	NEMVE14370
OG0001819	STRPU_01919, STRPU_22763	NEMVE23893
OG0001820	STRPU_04399, STRPU_04054	NEMVE14972
OG0001821	STRPU_09182, STRPU_02150	NEMVE06367
OG0001822	STRPU_12353	NEMVE13743
OG0001823	STRPU_02648, STRPU_16170	NEMVE12129, NEMVE07659
OG0001823	STRPU_00071	NEMVE17232
OG0001824	STRPU_20190, STRPU_20760	NEMVE10882
OG0001825	STRPU_02037, STRPU_08032	NEMVE05416, NEMVE05456
OG0001826	STRPU_07008	NEMVE15142
OG0001827	STRPU_20293, STRPU_20294, STRPU_20292	NEMVE06953, NEMVE22019, NEMVE13541
OG0001829	STRPU_26227	NEMVE10642
OG0001830	STRPU_07804	NEMVE00966, NEMVE10828
OG0001832	STRPU_23928	NEMVE03211, NEMVE02593
OG0001832	STRPU_22029	NEMVE03259
OG0001834	STRPU_13381, STRPU_13361	NEMVE20987, NEMVE01038
OG0001835	STRPU_19886, STRPU_19859, STRPU_19884, STRPU_19858, STRPU_10311, STRPU_19885, STRPU_12375, STRPU_12316	NEMVE24254, NEMVE10604
OG0001839	STRPU_05209	NEMVE16412, NEMVE19595, NEMVE24144
OG0001846	STRPU_07129, STRPU_07361	NEMVE11075, NEMVE11783
OG0001848	STRPU_22238, STRPU_23148, STRPU_23147	NEMVE22818
OG0001850	STRPU_25933	NEMVE05785
OG0001850	STRPU_04723	NEMVE03645
OG0001851	STRPU_25598	NEMVE24064, NEMVE20602, NEMVE20160, NEMVE21455, NEMVE21091
OG0001852	STRPU_23919	NEMVE23749
OG0001853	STRPU_25636	NEMVE07936
OG0001854	STRPU_24665	NEMVE07412
OG0001855	STRPU_09073, STRPU_02049	NEMVE01193
OG0001857	STRPU_08062	NEMVE23842
OG0001858	STRPU_04178	NEMVE07711
OG0001859	STRPU_17769, STRPU_17768, STRPU_17767	NEMVE23690
OG0001860	STRPU_12706	NEMVE22498
OG0001862	STRPU_27297	NEMVE15658
OG0001862	STRPU_27298	NEMVE05359
OG0001863	STRPU_16802	NEMVE17199
OG0001863	STRPU_08055	NEMVE04600
OG0001864	STRPU_07954, STRPU_07964, STRPU_07955	NEMVE08923
OG0001865	STRPU_05306	NEMVE22307
OG0001866	STRPU_16646	NEMVE18906
OG0001867	STRPU_02073, STRPU_09102	NEMVE05147
OG0001868	STRPU_00230, STRPU_25972	NEMVE05764, NEMVE21462
OG0001870	STRPU_24888	NEMVE21714
OG0001872	STRPU_06488	NEMVE22458
OG0001873	STRPU_21706, STRPU_21642, STRPU_05848, STRPU_21114	NEMVE21702, NEMVE17269, NEMVE13980
OG0001875	STRPU_00655, STRPU_23068	NEMVE13467
OG0001875	STRPU_04899	NEMVE24956
OG0001876	STRPU_05423	NEMVE01630
OG0001877	STRPU_20768	NEMVE14312
OG0001878	STRPU_05520	NEMVE04635
OG0001879	STRPU_14847, STRPU_14863	NEMVE13735
OG0001879	STRPU_08597, STRPU_00313	NEMVE13330, NEMVE07077
OG0001882	STRPU_13936, STRPU_13937	NEMVE14336
OG0001883	STRPU_08144	NEMVE23661
OG0001884	STRPU_25533	NEMVE05773
OG0001886	STRPU_19685, STRPU_19631	NEMVE14073
OG0001887	STRPU_05761	NEMVE08409, NEMVE14044
OG0001888	STRPU_18384	NEMVE14388
OG0001889	STRPU_15963, STRPU_00519	NEMVE01910
OG0001890	STRPU_12794	NEMVE04816
OG0001893	STRPU_19363	NEMVE10940
OG0001894	STRPU_10413	NEMVE14144
OG0001895	STRPU_26056, STRPU_22586, STRPU_22577	NEMVE08995, NEMVE08991
OG0001896	STRPU_20385	NEMVE13745
OG0001897	STRPU_27268, STRPU_27283	NEMVE05902
OG0001898	STRPU_20689	NEMVE11971, NEMVE10699
OG0001899	STRPU_21547	NEMVE00990
OG0001900	STRPU_20504	NEMVE14738
OG0001901	STRPU_04970	NEMVE04718
OG0001903	STRPU_21061, STRPU_21026	NEMVE23014, NEMVE15464
OG0001906	STRPU_11003, STRPU_00343	NEMVE00609
OG0001913	STRPU_10199	NEMVE05008
OG0001914	STRPU_14735	NEMVE24283
OG0001914	STRPU_08619, STRPU_08614	NEMVE00127, NEMVE16870
OG0001915	STRPU_17939	NEMVE01292, NEMVE15067
OG0001917	STRPU_18955, STRPU_00671	NEMVE22972, NEMVE06545, NEMVE09944
OG0001918	STRPU_13246	NEMVE04767, NEMVE20498
OG0001919	STRPU_05032	NEMVE14664
OG0001919	STRPU_04340	NEMVE06104
OG0001920	STRPU_18501	NEMVE18406, NEMVE09356
OG0001923	STRPU_18625, STRPU_18584	NEMVE13404
OG0001925	STRPU_21911	NEMVE08855
OG0001926	STRPU_18373	NEMVE14562
OG0001927	STRPU_10118, STRPU_10044	NEMVE05097, NEMVE10782
OG0001928	STRPU_24330	NEMVE05794
OG0001929	STRPU_10748	NEMVE19355
OG0001929	STRPU_03323	NEMVE07656, NEMVE20391
OG0001930	STRPU_07044	NEMVE13232
OG0001932	STRPU_06651	NEMVE10249
OG0001933	STRPU_25326	NEMVE02956
OG0001934	STRPU_02193, STRPU_09229	NEMVE09811, NEMVE23059
OG0001935	STRPU_24558	NEMVE13529
OG0001935	STRPU_25146	NEMVE10442
OG0001936	STRPU_04689	NEMVE06752
OG0001936	STRPU_04051	NEMVE13084
OG0001937	STRPU_22093, STRPU_02390, STRPU_13685, STRPU_23257	NEMVE01966, NEMVE01539, NEMVE05349, NEMVE21633, NEMVE24993, NEMVE15387, NEMVE23172
OG0001939	STRPU_25917, STRPU_25918	NEMVE08131, NEMVE13358, NEMVE20322, NEMVE14627, NEMVE14690, NEMVE08857
OG0001940	STRPU_14325	NEMVE13882
OG0001941	STRPU_25034	NEMVE10103
OG0001942	STRPU_21870	NEMVE17374
OG0001942	STRPU_21869	NEMVE05330, NEMVE14403, NEMVE13641
OG0001943	STRPU_07623	NEMVE07567
OG0001945	STRPU_17291	NEMVE08582
OG0001946	STRPU_04786	NEMVE25577
OG0001947	STRPU_23003, STRPU_00878	NEMVE14499
OG0001948	STRPU_20590	NEMVE06973
OG0001949	STRPU_15208, STRPU_15265	NEMVE23793
OG0001951	STRPU_22044	NEMVE12966, NEMVE23680, NEMVE18054
OG0001952	STRPU_12536	NEMVE10151
OG0001953	STRPU_01422, STRPU_08746	NEMVE09970
OG0001955	STRPU_27020	NEMVE13889
OG0001957	STRPU_14318	NEMVE08808
OG0001958	STRPU_24711	NEMVE06090
OG0001959	STRPU_05213, STRPU_05214	NEMVE14830
OG0001960	STRPU_10514	NEMVE21849
OG0001961	STRPU_16845	NEMVE05331
OG0001962	STRPU_17534	NEMVE08403
OG0001963	STRPU_26701	NEMVE05900
OG0001964	STRPU_06679	NEMVE13227
OG0001965	STRPU_01429, STRPU_01430, STRPU_08740	NEMVE22556
OG0001966	STRPU_22003, STRPU_22004, STRPU_22002, STRPU_22658	NEMVE05589, NEMVE18674
OG0001967	STRPU_18200	NEMVE23308
OG0001968	STRPU_09871, STRPU_20270	NEMVE00494
OG0001969	STRPU_27401	NEMVE21988, NEMVE15841
OG0001970	STRPU_20961	NEMVE13293
OG0001971	STRPU_16337, STRPU_16368	NEMVE06261
OG0001972	STRPU_11351	NEMVE06243, NEMVE11911
OG0001974	STRPU_02192, STRPU_09228	NEMVE09975
OG0001975	STRPU_21934, STRPU_21946, STRPU_01933, STRPU_22774	NEMVE25587, NEMVE21055, NEMVE03035
OG0001985	STRPU_14835	NEMVE09656
OG0001986	STRPU_19144, STRPU_19142	NEMVE21250
OG0001987	STRPU_15215, STRPU_15162	NEMVE13766
OG0001988	STRPU_07708	NEMVE13461, NEMVE20802, NEMVE11686
OG0001989	STRPU_02360, STRPU_12771	NEMVE06852
OG0001990	STRPU_20217, STRPU_20218	NEMVE09795
OG0001990	STRPU_07074	NEMVE14755
OG0001991	STRPU_26231, STRPU_09456, STRPU_09455, STRPU_07953, STRPU_07962	NEMVE23863, NEMVE01568, NEMVE00098, NEMVE02070, NEMVE18696, NEMVE25712, NEMVE03452, NEMVE15203, NEMVE11589, NEMVE17113
OG0001993	STRPU_10430	NEMVE04996
OG0001994	STRPU_14768, STRPU_02555	NEMVE05452
OG0001995	STRPU_09156, STRPU_09131, STRPU_09132, STRPU_09135, STRPU_09137, STRPU_02104, STRPU_04708, STRPU_02108, STRPU_09138, STRPU_06571, STRPU_06528, STRPU_08519, STRPU_15000, STRPU_09252, STRPU_09254	NEMVE15892
OG0001996	STRPU_21006	NEMVE18632, NEMVE13507
OG0001998	STRPU_14372	NEMVE25642
OG0001999	STRPU_00626, STRPU_08926	NEMVE06295
OG0001999	STRPU_01637, STRPU_11973	NEMVE03425
OG0002000	STRPU_18721, STRPU_18730	NEMVE05625
OG0002000	STRPU_23109, STRPU_23095	NEMVE16765
OG0002001	STRPU_22133	NEMVE14609
OG0002001	STRPU_08080	NEMVE10299
OG0002002	STRPU_19981, STRPU_01210, STRPU_13275	NEMVE18499
OG0002003	STRPU_21851	NEMVE13572
OG0002004	STRPU_24569	NEMVE24875
OG0002004	STRPU_26702	NEMVE22284
OG0002005	STRPU_16754, STRPU_01729	NEMVE15913
OG0002006	STRPU_20323, STRPU_14074, STRPU_00846	NEMVE18013
OG0002007	STRPU_04341, STRPU_04313	NEMVE10091
OG0002008	STRPU_04363	NEMVE21351, NEMVE07071
OG0002009	STRPU_06125	NEMVE16636
OG0002010	STRPU_08441	NEMVE20902
OG0002011	STRPU_25413	NEMVE07404, NEMVE13629, NEMVE13630
OG0002012	STRPU_15135, STRPU_15136, STRPU_02517	NEMVE23797
OG0002013	STRPU_21921, STRPU_22925, STRPU_22926	NEMVE22426
OG0002014	STRPU_22668	NEMVE23062
OG0002015	STRPU_08637	NEMVE22689
OG0002016	STRPU_04756	NEMVE07667
OG0002017	STRPU_00368, STRPU_11030, STRPU_11031, STRPU_00369	NEMVE13696
OG0002018	STRPU_04995	NEMVE13280
OG0002019	STRPU_13253	NEMVE13416
OG0002020	STRPU_09473	NEMVE04992
OG0002022	STRPU_19382, STRPU_19384, STRPU_19381, STRPU_19383	NEMVE11569, NEMVE23927
OG0002023	STRPU_21651, STRPU_21715	NEMVE10441, NEMVE18028
OG0002024	STRPU_19639, STRPU_19678	NEMVE25593
OG0002025	STRPU_09069, STRPU_02045	NEMVE09569
OG0002026	STRPU_05265, STRPU_05250	NEMVE05540
OG0002027	STRPU_06369	NEMVE24604
OG0002028	STRPU_21795	NEMVE02830, NEMVE03002
OG0002029	STRPU_03590, STRPU_03525	NEMVE16639
OG0002031	STRPU_22129, STRPU_00644, STRPU_23058	NEMVE22573
OG0002032	STRPU_03804	NEMVE22365
OG0002033	STRPU_16108, STRPU_16124, STRPU_16107	NEMVE18351
OG0002034	STRPU_25889	NEMVE13257
OG0002035	STRPU_18829	NEMVE02576
OG0002036	STRPU_21769, STRPU_21705, STRPU_21770	NEMVE14928
OG0002041	STRPU_17835, STRPU_19528	NEMVE23015
OG0002042	STRPU_04785	NEMVE22387
OG0002043	STRPU_07222	NEMVE21953
OG0002057	STRPU_19229	NEMVE12053, NEMVE05212
OG0002059	STRPU_19592	NEMVE14966
OG0002060	STRPU_20989	NEMVE25745, NEMVE20567
OG0002062	STRPU_22454	NEMVE07454
OG0002063	STRPU_11651	NEMVE21994
OG0002063	STRPU_23098	NEMVE13375
OG0002064	STRPU_20818	NEMVE23001
OG0002064	STRPU_21062	NEMVE11474
OG0002066	STRPU_00589, STRPU_07555	NEMVE22624, NEMVE06128
OG0002068	STRPU_20506	NEMVE21886
OG0002069	STRPU_24856	NEMVE18129, NEMVE24957
OG0002071	STRPU_15007	NEMVE05449
OG0002072	STRPU_08672	NEMVE02258
OG0002072	STRPU_07606	NEMVE14383
OG0002073	STRPU_09676	NEMVE08047
OG0002074	STRPU_12818	NEMVE22585, NEMVE24126, NEMVE24125, NEMVE23976
OG0002075	STRPU_12716	NEMVE16708
OG0002075	STRPU_00734, STRPU_20738	NEMVE04739, NEMVE05884
OG0002076	STRPU_23547	NEMVE01949
OG0002077	STRPU_13341	NEMVE06634
OG0002079	STRPU_05491	NEMVE21701
OG0002080	STRPU_12273	NEMVE01454, NEMVE01941
OG0002083	STRPU_15947, STRPU_15961, STRPU_16076, STRPU_02743, STRPU_18634, STRPU_04429	NEMVE01355, NEMVE24224
OG0002086	STRPU_04575, STRPU_26633	NEMVE23568
OG0002087	STRPU_22994, STRPU_22996, STRPU_22991, STRPU_23597, STRPU_20103, STRPU_20076	NEMVE06824
OG0002088	STRPU_12689	NEMVE22862
OG0002090	STRPU_08335	NEMVE00378, NEMVE20058, NEMVE00177, NEMVE11698
OG0002091	STRPU_14476	NEMVE08018
OG0002095	STRPU_01025, STRPU_23412, STRPU_05369	NEMVE25728
OG0002096	STRPU_14803	NEMVE06310, NEMVE04871
OG0002097	STRPU_06535, STRPU_06565	NEMVE13006, NEMVE08209
OG0002098	STRPU_12020	NEMVE22306
OG0002099	STRPU_21840	NEMVE11724, NEMVE05667
OG0002100	STRPU_14760, STRPU_14813, STRPU_14494	NEMVE05455
OG0002101	STRPU_19346	NEMVE18728
OG0002103	STRPU_21394	NEMVE24638
OG0002104	STRPU_25435, STRPU_25437	NEMVE20826
OG0002105	STRPU_12769, STRPU_02357	NEMVE05828
OG0002106	STRPU_19950	NEMVE23849
OG0002107	STRPU_10115, STRPU_10041	NEMVE13149
