Orthogroup	STRPU_ok	HELIO_ok
OG0000809	STRPU_18374	HELIO_01972
OG0000810	STRPU_19223	HELIO_02012
OG0000810	STRPU_16445	HELIO_12250
OG0000811	STRPU_14620, STRPU_14638	HELIO_10537
OG0000811	STRPU_22961, STRPU_22960	HELIO_06569
OG0000811	STRPU_14640	HELIO_08177
OG0000811	STRPU_25911	HELIO_04124
OG0000812	STRPU_12749	HELIO_06900, HELIO_08476
OG0000813	STRPU_04740	HELIO_06105
OG0000813	STRPU_04739	HELIO_05174
OG0000814	STRPU_21983	HELIO_12587
OG0000814	STRPU_15086, STRPU_16415, STRPU_15087, STRPU_15083	HELIO_06788
OG0000814	STRPU_10972	HELIO_00245, HELIO_05814
OG0000815	STRPU_26905	HELIO_02679
OG0000815	STRPU_06613	HELIO_01991
OG0000815	STRPU_24245, STRPU_01059	HELIO_09051
OG0000816	STRPU_21113	HELIO_09415
OG0000816	STRPU_04037, STRPU_00076	HELIO_05766
OG0000817	STRPU_22107	HELIO_10156
OG0000817	STRPU_04676	HELIO_06308
OG0000818	STRPU_08499	HELIO_09790
OG0000819	STRPU_13106, STRPU_13090	HELIO_01104
OG0000819	STRPU_15366	HELIO_09273
OG0000819	STRPU_02243, STRPU_15556	HELIO_11548
OG0000820	STRPU_14124	HELIO_08795
OG0000822	STRPU_11821	HELIO_09040
OG0000822	STRPU_13103, STRPU_13093	HELIO_08036
OG0000822	STRPU_12245	HELIO_00217
OG0000824	STRPU_25265	HELIO_00999
OG0000825	STRPU_05131, STRPU_05055	HELIO_05366
OG0000825	STRPU_12931	HELIO_00080
OG0000826	STRPU_25465, STRPU_25466, STRPU_00190	HELIO_04619
OG0000827	STRPU_26359	HELIO_03128
OG0000827	STRPU_24864, STRPU_24863	HELIO_06494
OG0000827	STRPU_26513	HELIO_07218
OG0000828	STRPU_23372	HELIO_02812
OG0000828	STRPU_15585, STRPU_02220	HELIO_08756
OG0000829	STRPU_10209	HELIO_06164
OG0000830	STRPU_20808	HELIO_01263
OG0000830	STRPU_06577, STRPU_06522	HELIO_02579
OG0000830	STRPU_06655	HELIO_07503
OG0000831	STRPU_25894, STRPU_25422, STRPU_25896	HELIO_07082
OG0000833	STRPU_18167, STRPU_18151	HELIO_03677, HELIO_04782
OG0000834	STRPU_24585, STRPU_24596	HELIO_05184
OG0000834	STRPU_24584, STRPU_24595	HELIO_06529
OG0000835	STRPU_11532	HELIO_04941
OG0000836	STRPU_22902, STRPU_22889	HELIO_03410
OG0000836	STRPU_22890, STRPU_22905	HELIO_08284
OG0000837	STRPU_24375	HELIO_06103
OG0000838	STRPU_12478	HELIO_00849
OG0000838	STRPU_12822	HELIO_10009
OG0000838	STRPU_12344	HELIO_02719
OG0000841	STRPU_25231	HELIO_01420
OG0000842	STRPU_22935	HELIO_07760
OG0000843	STRPU_14670	HELIO_06707
OG0000844	STRPU_10513	HELIO_12719
OG0000845	STRPU_17166, STRPU_17173	HELIO_09887
OG0000845	STRPU_16991	HELIO_12283
OG0000845	STRPU_17391	HELIO_12001
OG0000846	STRPU_11905, STRPU_11945	HELIO_09270
OG0000846	STRPU_11815	HELIO_11047
OG0000846	STRPU_12114, STRPU_12146	HELIO_12785
OG0000847	STRPU_14471	HELIO_07547
OG0000848	STRPU_04979	HELIO_03626
OG0000848	STRPU_21912	HELIO_01690
OG0000849	STRPU_02904	HELIO_02567
OG0000850	STRPU_01821, STRPU_19318	HELIO_09938
OG0000850	STRPU_01567, STRPU_09392	HELIO_06017
OG0000851	STRPU_04950	HELIO_11326
OG0000852	STRPU_27397	HELIO_03095
OG0000852	STRPU_26323	HELIO_01058
OG0000853	STRPU_16201, STRPU_16240	HELIO_07536
OG0000855	STRPU_14665	HELIO_00071
OG0000855	STRPU_26339, STRPU_26337, STRPU_26336	HELIO_07301
OG0000857	STRPU_01644, STRPU_11981	HELIO_09917
OG0000858	STRPU_23333	HELIO_11496
OG0000858	STRPU_23570	HELIO_09884
OG0000858	STRPU_03252, STRPU_03287	HELIO_10581
OG0000859	STRPU_26362	HELIO_05061
OG0000860	STRPU_19409	HELIO_06728, HELIO_10827, HELIO_04489
OG0000866	STRPU_25209, STRPU_01892	HELIO_06913
OG0000867	STRPU_22497, STRPU_22472	HELIO_05106
OG0000867	STRPU_09886, STRPU_09668, STRPU_22473	HELIO_12607
OG0000867	STRPU_10432	HELIO_10726
OG0000868	STRPU_21550	HELIO_01384
OG0000869	STRPU_11325	HELIO_09192
OG0000869	STRPU_18300, STRPU_01157	HELIO_12015
OG0000869	STRPU_19045	HELIO_00917
OG0000870	STRPU_21877	HELIO_07670
OG0000871	STRPU_17837	HELIO_05455
OG0000871	STRPU_17836	HELIO_10685
OG0000871	STRPU_17284, STRPU_17286	HELIO_01060
OG0000871	STRPU_09793, STRPU_09788, STRPU_09787	HELIO_09841
OG0000872	STRPU_11965, STRPU_01626	HELIO_10138
OG0000873	STRPU_27121	HELIO_12140
OG0000874	STRPU_05906	HELIO_10498
OG0000875	STRPU_19189	HELIO_11887
OG0000876	STRPU_24157	HELIO_09814
OG0000877	STRPU_26098, STRPU_26109, STRPU_26097, STRPU_26099, STRPU_26112, STRPU_26111, STRPU_26110	HELIO_03881
OG0000878	STRPU_24918	HELIO_11704
OG0000879	STRPU_14061, STRPU_00861	HELIO_12212
OG0000879	STRPU_00863	HELIO_12213
OG0000880	STRPU_21962	HELIO_01486
OG0000881	STRPU_14886	HELIO_01944
OG0000882	STRPU_07357	HELIO_12401
OG0000884	STRPU_14796	HELIO_07263
OG0000887	STRPU_24180	HELIO_10045
OG0000887	STRPU_13716	HELIO_02768
OG0000888	STRPU_27059	HELIO_05889
OG0000888	STRPU_04199, STRPU_04237	HELIO_01489
OG0000889	STRPU_21634	HELIO_04264
OG0000889	STRPU_21635	HELIO_00210
OG0000890	STRPU_17570, STRPU_17581	HELIO_03516
OG0000891	STRPU_08642	HELIO_05993, HELIO_06566
OG0000893	STRPU_11138, STRPU_11115	HELIO_04931
OG0000893	STRPU_17260	HELIO_07627
OG0000894	STRPU_05725	HELIO_06317
OG0000894	STRPU_08351	HELIO_06932
OG0000896	STRPU_02181, STRPU_09218	HELIO_12759
OG0000896	STRPU_21363	HELIO_06843
OG0000897	STRPU_22622	HELIO_09055
OG0000897	STRPU_22853, STRPU_22852, STRPU_22851	HELIO_12050
OG0000898	STRPU_18627, STRPU_18582	HELIO_04279
OG0000899	STRPU_05178	HELIO_09464
OG0000904	STRPU_04732, STRPU_04725	HELIO_11725
OG0000904	STRPU_04724	HELIO_04556
OG0000905	STRPU_01236, STRPU_12062	HELIO_07570
OG0000906	STRPU_20167	HELIO_00505
OG0000907	STRPU_19282, STRPU_00404	HELIO_12545
OG0000908	STRPU_10409	HELIO_00145
OG0000908	STRPU_04140	HELIO_11059
OG0000908	STRPU_15367	HELIO_00194
OG0000909	STRPU_17078	HELIO_00246
OG0000911	STRPU_22245	HELIO_10858
OG0000912	STRPU_09304	HELIO_10841
OG0000912	STRPU_14305	HELIO_12695, HELIO_12697
OG0000913	STRPU_05760	HELIO_06048
OG0000914	STRPU_23164	HELIO_08250
OG0000915	STRPU_23266	HELIO_03730
OG0000921	STRPU_02601, STRPU_19926	HELIO_03668
OG0000922	STRPU_25216	HELIO_01941
OG0000923	STRPU_25213	HELIO_06362
OG0000924	STRPU_22630	HELIO_00989
OG0000924	STRPU_05778	HELIO_03010
OG0000924	STRPU_05777	HELIO_06727
OG0000925	STRPU_18396	HELIO_09608
OG0000925	STRPU_06765, STRPU_06773	HELIO_02417
OG0000928	STRPU_26844	HELIO_10501, HELIO_01658
OG0000929	STRPU_17708	HELIO_11603
OG0000929	STRPU_13746, STRPU_01503	HELIO_11221
OG0000930	STRPU_20011	HELIO_11376
OG0000930	STRPU_01207, STRPU_19978, STRPU_01206, STRPU_19977	HELIO_08286
OG0000930	STRPU_19992	HELIO_04315
OG0000931	STRPU_10318	HELIO_09729
OG0000932	STRPU_14600	HELIO_12492
OG0000932	STRPU_14601	HELIO_07928
OG0000933	STRPU_21205	HELIO_10228
OG0000934	STRPU_17512	HELIO_01254
OG0000934	STRPU_12472	HELIO_02606
OG0000935	STRPU_00845, STRPU_14076	HELIO_05900
OG0000936	STRPU_18688	HELIO_12637
OG0000936	STRPU_19010	HELIO_05548
OG0000937	STRPU_24196, STRPU_09025, STRPU_25455, STRPU_04025, STRPU_23032, STRPU_18875, STRPU_00907, STRPU_20246	HELIO_04808
OG0000943	STRPU_04161	HELIO_08389
OG0000943	STRPU_22662, STRPU_22663	HELIO_02640
OG0000943	STRPU_15088	HELIO_02892
OG0000944	STRPU_04925	HELIO_00838, HELIO_00839
OG0000945	STRPU_06784	HELIO_12211
OG0000945	STRPU_26122	HELIO_09173
OG0000946	STRPU_12293	HELIO_00131
OG0000947	STRPU_23678, STRPU_23653	HELIO_05356
OG0000947	STRPU_23988	HELIO_05079
OG0000949	STRPU_17047, STRPU_01811	HELIO_03725
OG0000950	STRPU_14496	HELIO_04261
OG0000951	STRPU_26714	HELIO_12483
OG0000951	STRPU_17422	HELIO_09646, HELIO_09647
OG0000952	STRPU_05319	HELIO_10871
OG0000952	STRPU_05320	HELIO_06071
OG0000953	STRPU_11350	HELIO_10829
OG0000953	STRPU_10566	HELIO_11999
OG0000953	STRPU_23631	HELIO_00087
OG0000954	STRPU_14000	HELIO_08553
OG0000954	STRPU_08333	HELIO_10186
OG0000955	STRPU_19275, STRPU_00412	HELIO_03286
OG0000955	STRPU_05708	HELIO_07820
OG0000956	STRPU_07658, STRPU_13452, STRPU_11256, STRPU_19912, STRPU_08615, STRPU_19176, STRPU_14966, STRPU_12266, STRPU_27343, STRPU_26553, STRPU_07643, STRPU_02977, STRPU_26163, STRPU_09107, STRPU_09516, STRPU_06560, STRPU_07119, STRPU_26292, STRPU_09047	HELIO_04252
OG0000956	STRPU_08405, STRPU_12402, STRPU_24282	HELIO_06834
OG0000957	STRPU_26358	HELIO_09500
OG0000959	STRPU_15331, STRPU_01783, STRPU_08378, STRPU_03571, STRPU_11693, STRPU_00870	HELIO_00380
OG0000959	STRPU_14832	HELIO_07202
OG0000960	STRPU_25823	HELIO_04120
OG0000963	STRPU_01836	HELIO_02112
OG0000964	STRPU_17480, STRPU_17483, STRPU_17484	HELIO_02016
OG0000965	STRPU_04296, STRPU_04326	HELIO_02433
OG0000965	STRPU_04357	HELIO_01613
OG0000965	STRPU_25366	HELIO_02543
OG0000966	STRPU_14353	HELIO_12553
OG0000967	STRPU_04947	HELIO_05380
OG0000967	STRPU_04307, STRPU_04334	HELIO_03536
OG0000967	STRPU_04333, STRPU_04306	HELIO_01717
OG0000968	STRPU_12147, STRPU_12115	HELIO_03389
OG0000969	STRPU_04503	HELIO_04198
OG0000969	STRPU_13343	HELIO_02734
OG0000970	STRPU_15449	HELIO_10364
OG0000970	STRPU_15417	HELIO_01898
OG0000972	STRPU_15045	HELIO_03437
OG0000972	STRPU_04339, STRPU_04312	HELIO_10088
OG0000973	STRPU_06911, STRPU_06928	HELIO_11690
OG0000973	STRPU_06929, STRPU_06912	HELIO_06787
OG0000973	STRPU_06930	HELIO_06764
OG0000973	STRPU_20263	HELIO_11192
OG0000974	STRPU_05052, STRPU_05128	HELIO_11927
OG0000974	STRPU_05051, STRPU_05126	HELIO_03653
OG0000974	STRPU_05223	HELIO_04736
OG0000976	STRPU_09850	HELIO_01618
OG0000976	STRPU_10298, STRPU_17250, STRPU_06252, STRPU_06253, STRPU_07121, STRPU_21233	HELIO_04818
OG0000977	STRPU_25429	HELIO_05595
OG0000977	STRPU_23395	HELIO_10196
OG0000978	STRPU_26153	HELIO_07153
OG0000979	STRPU_23044, STRPU_23043	HELIO_10893
OG0000979	STRPU_25737	HELIO_10640
OG0000979	STRPU_25248	HELIO_04188
OG0000981	STRPU_21843	HELIO_05192
OG0000981	STRPU_21844	HELIO_11353
OG0000981	STRPU_26885	HELIO_10861
OG0000982	STRPU_22197	HELIO_07584
OG0000983	STRPU_16630, STRPU_16640	HELIO_12757
OG0000983	STRPU_07532	HELIO_06440
OG0000983	STRPU_06056	HELIO_03876
OG0000984	STRPU_05828	HELIO_08631
OG0000985	STRPU_04359	HELIO_01102
OG0000987	STRPU_24310	HELIO_01520
OG0000988	STRPU_14029, STRPU_14027, STRPU_14031, STRPU_20149	HELIO_06322
OG0000992	STRPU_08115, STRPU_08101	HELIO_10125
OG0000992	STRPU_09680	HELIO_02780
OG0000993	STRPU_23797	HELIO_04159
OG0000993	STRPU_23665, STRPU_23639	HELIO_11266
OG0000994	STRPU_24886	HELIO_02373
OG0000994	STRPU_10294	HELIO_07661
OG0000995	STRPU_08653	HELIO_03487, HELIO_06963
OG0000996	STRPU_06423	HELIO_08470
OG0000997	STRPU_26880	HELIO_05396
OG0000997	STRPU_05728	HELIO_07704
OG0000997	STRPU_05450	HELIO_07669
OG0000998	STRPU_17595	HELIO_06252
OG0000998	STRPU_17266, STRPU_17269, STRPU_17267	HELIO_05043
OG0000998	STRPU_17270	HELIO_04979
OG0000998	STRPU_17164, STRPU_17163, STRPU_17178	HELIO_03944
OG0000998	STRPU_17162, STRPU_17179, STRPU_17180, STRPU_17161	HELIO_08834
OG0000998	STRPU_17395, STRPU_17405	HELIO_03576
OG0000999	STRPU_22531	HELIO_01942
OG0000999	STRPU_11511	HELIO_05906
OG0001000	STRPU_17978	HELIO_11748
OG0001001	STRPU_06897, STRPU_06919	HELIO_03180, HELIO_03179
OG0001001	STRPU_06896, STRPU_06918	HELIO_08058
OG0001002	STRPU_12183	HELIO_11589
OG0001002	STRPU_11724, STRPU_11725	HELIO_11592
OG0001003	STRPU_14729	HELIO_03157, HELIO_03158
OG0001004	STRPU_19334	HELIO_01908, HELIO_01907
OG0001005	STRPU_22006	HELIO_11378
OG0001006	STRPU_16623	HELIO_12602
OG0001006	STRPU_19160	HELIO_03139
OG0001007	STRPU_19408	HELIO_09775
OG0001009	STRPU_08409	HELIO_00710
OG0001009	STRPU_08408, STRPU_08403	HELIO_05419
OG0001009	STRPU_08468, STRPU_08469	HELIO_05966
OG0001015	STRPU_09285	HELIO_11230
OG0001016	STRPU_13418	HELIO_06921
OG0001016	STRPU_22033	HELIO_03156
OG0001017	STRPU_22555	HELIO_05638
OG0001018	STRPU_17343, STRPU_17363	HELIO_02325
OG0001018	STRPU_20600	HELIO_10601
OG0001019	STRPU_25464	HELIO_09832
OG0001019	STRPU_25463	HELIO_08139
OG0001019	STRPU_25574, STRPU_26008, STRPU_05263, STRPU_05248, STRPU_25311	HELIO_05304
OG0001021	STRPU_20988	HELIO_12585
OG0001022	STRPU_06174, STRPU_06175	HELIO_07003
OG0001023	STRPU_11672	HELIO_03660
OG0001024	STRPU_04853	HELIO_04378
OG0001025	STRPU_21609	HELIO_09229
OG0001025	STRPU_09303	HELIO_10990
OG0001025	STRPU_04391	HELIO_02730
OG0001025	STRPU_08071, STRPU_14883	HELIO_05107
OG0001026	STRPU_08439	HELIO_01202
OG0001027	STRPU_19450, STRPU_19451	HELIO_03833
OG0001027	STRPU_19955, STRPU_01186	HELIO_00869
OG0001028	STRPU_26808	HELIO_12036
OG0001029	STRPU_25961, STRPU_00221	HELIO_12058
OG0001029	STRPU_17667, STRPU_02254	HELIO_00445
OG0001030	STRPU_26818	HELIO_02439
OG0001030	STRPU_20834, STRPU_20871	HELIO_10962
OG0001031	STRPU_04858	HELIO_05592
OG0001032	STRPU_20417	HELIO_01696
OG0001033	STRPU_04287, STRPU_04317	HELIO_09215
OG0001033	STRPU_01715, STRPU_16742	HELIO_06818
OG0001034	STRPU_13818	HELIO_08529
OG0001036	STRPU_24843	HELIO_01681
OG0001037	STRPU_19516	HELIO_10784
OG0001038	STRPU_10125, STRPU_10052	HELIO_09434
OG0001039	STRPU_14369	HELIO_06687
OG0001039	STRPU_23336	HELIO_03051
OG0001041	STRPU_06950, STRPU_14271, STRPU_14287	HELIO_05713
OG0001041	STRPU_19893, STRPU_19668, STRPU_04593, STRPU_04594, STRPU_01444, STRPU_06953, STRPU_14282, STRPU_14265, STRPU_14264, STRPU_14262, STRPU_14283, STRPU_14266	HELIO_03864
OG0001042	STRPU_23315	HELIO_08977
OG0001043	STRPU_09363, STRPU_09362	HELIO_04349
OG0001043	STRPU_11696, STRPU_11695	HELIO_06070
OG0001043	STRPU_23786	HELIO_12731
OG0001043	STRPU_19166	HELIO_12419, HELIO_11111
OG0001043	STRPU_22973	HELIO_11763
OG0001043	STRPU_07405	HELIO_09025
OG0001043	STRPU_20567	HELIO_07857
OG0001044	STRPU_26500	HELIO_11285
OG0001045	STRPU_07680, STRPU_07695, STRPU_07678, STRPU_07655	HELIO_01258
OG0001046	STRPU_08450	HELIO_07188
OG0001047	STRPU_06132	HELIO_10070
OG0001047	STRPU_06105	HELIO_09414
OG0001048	STRPU_04789	HELIO_00893
OG0001048	STRPU_04416	HELIO_12024
OG0001049	STRPU_11147	HELIO_09140
OG0001049	STRPU_10627	HELIO_12069
OG0001050	STRPU_02998	HELIO_07822
OG0001052	STRPU_04346	HELIO_07737
OG0001052	STRPU_04136	HELIO_06284, HELIO_08117
OG0001053	STRPU_13953	HELIO_00232
OG0001053	STRPU_04183	HELIO_06885
OG0001055	STRPU_21517, STRPU_21518, STRPU_21520	HELIO_11495
OG0001055	STRPU_21519, STRPU_21521	HELIO_06295
OG0001056	STRPU_25561, STRPU_00830	HELIO_03441
OG0001056	STRPU_27240	HELIO_00262
OG0001057	STRPU_07038	HELIO_10754
OG0001057	STRPU_07713, STRPU_07716	HELIO_02463
OG0001058	STRPU_03447	HELIO_10312
OG0001059	STRPU_08067	HELIO_11528
OG0001060	STRPU_04997	HELIO_01609
OG0001060	STRPU_04924	HELIO_04663
OG0001061	STRPU_24093	HELIO_04768
OG0001061	STRPU_21586	HELIO_11228
OG0001061	STRPU_25729, STRPU_25727, STRPU_25728, STRPU_23566	HELIO_08345
OG0001061	STRPU_06233, STRPU_06232, STRPU_06231, STRPU_06230, STRPU_06229, STRPU_06228	HELIO_11133
OG0001061	STRPU_06227	HELIO_05956
OG0001062	STRPU_18503	HELIO_10831
OG0001063	STRPU_21392	HELIO_12546
OG0001063	STRPU_20790	HELIO_01134
OG0001064	STRPU_07076, STRPU_07075	HELIO_06789
OG0001065	STRPU_20677	HELIO_04289
OG0001065	STRPU_23423, STRPU_01014	HELIO_05198
OG0001065	STRPU_13778, STRPU_13777	HELIO_04038
OG0001065	STRPU_14362	HELIO_02275
OG0001066	STRPU_23439, STRPU_00998	HELIO_06550
OG0001066	STRPU_13739	HELIO_03182
OG0001067	STRPU_21138	HELIO_08543
OG0001068	STRPU_11367	HELIO_11318
OG0001072	STRPU_15409	HELIO_02051
OG0001072	STRPU_05942, STRPU_14672	HELIO_11812
OG0001073	STRPU_05291	HELIO_10163
OG0001075	STRPU_24305	HELIO_03042
OG0001076	STRPU_05726	HELIO_10241
OG0001077	STRPU_13910, STRPU_13926	HELIO_00459
OG0001078	STRPU_12443	HELIO_05283
OG0001079	STRPU_23714	HELIO_01927
OG0001080	STRPU_13224, STRPU_13236	HELIO_05367
OG0001080	STRPU_17890	HELIO_07062
OG0001081	STRPU_11527	HELIO_05200
OG0001081	STRPU_11522	HELIO_10290
OG0001081	STRPU_12200	HELIO_06610
OG0001081	STRPU_12201	HELIO_11737
OG0001082	STRPU_13255	HELIO_11176
OG0001082	STRPU_22896, STRPU_22911	HELIO_04668
OG0001084	STRPU_17793	HELIO_02656
OG0001085	STRPU_23261	HELIO_07664
OG0001086	STRPU_21213	HELIO_00354
OG0001087	STRPU_03199	HELIO_00979
OG0001088	STRPU_15408	HELIO_00164
OG0001088	STRPU_20851, STRPU_20888	HELIO_06971
OG0001089	STRPU_03381	HELIO_12254
OG0001091	STRPU_23757	HELIO_12660, HELIO_12659
OG0001092	STRPU_05311	HELIO_09889
OG0001092	STRPU_05313	HELIO_09890
OG0001095	STRPU_23398	HELIO_00438
OG0001096	STRPU_19489	HELIO_10964
OG0001096	STRPU_20335	HELIO_06053
OG0001096	STRPU_15056	HELIO_11485
OG0001097	STRPU_13549	HELIO_06592
OG0001099	STRPU_16480	HELIO_01455
OG0001101	STRPU_22666	HELIO_11659
OG0001102	STRPU_20723	HELIO_10839
OG0001103	STRPU_01055, STRPU_24250	HELIO_09466
OG0001103	STRPU_21539	HELIO_09522
OG0001103	STRPU_24820	HELIO_03297
OG0001104	STRPU_22549	HELIO_02923
OG0001105	STRPU_23184	HELIO_08271
OG0001105	STRPU_20538	HELIO_10656
OG0001106	STRPU_26780, STRPU_26785, STRPU_26795	HELIO_08971
OG0001106	STRPU_22601	HELIO_05464
OG0001107	STRPU_06343, STRPU_06297	HELIO_04866
OG0001108	STRPU_22947	HELIO_00460
OG0001108	STRPU_14644	HELIO_08728
OG0001109	STRPU_24971	HELIO_04286
OG0001110	STRPU_19561	HELIO_10394
OG0001112	STRPU_06366	HELIO_11241
OG0001113	STRPU_05723, STRPU_05716	HELIO_11363
OG0001114	STRPU_22227	HELIO_01619
OG0001115	STRPU_25027	HELIO_03889
OG0001115	STRPU_10401	HELIO_08018
OG0001115	STRPU_24915	HELIO_01170
OG0001116	STRPU_22023	HELIO_04473
OG0001116	STRPU_22022	HELIO_11648
OG0001117	STRPU_11845	HELIO_10761, HELIO_05009
OG0001118	STRPU_12815	HELIO_04035, HELIO_06127, HELIO_08101, HELIO_04000
OG0001119	STRPU_24854	HELIO_04951
OG0001120	STRPU_25444	HELIO_07190, HELIO_11052
OG0001121	STRPU_01756, STRPU_18048	HELIO_02833
OG0001121	STRPU_18136, STRPU_02317	HELIO_04338
OG0001123	STRPU_22432	HELIO_05833
OG0001123	STRPU_14651, STRPU_16654	HELIO_11888
OG0001124	STRPU_08314	HELIO_05892
OG0001124	STRPU_19131	HELIO_11497
OG0001126	STRPU_06496	HELIO_07432
OG0001126	STRPU_22287	HELIO_09972
OG0001127	STRPU_13636, STRPU_02427	HELIO_07919
OG0001128	STRPU_21281	HELIO_07418
OG0001129	STRPU_25428	HELIO_05218
OG0001129	STRPU_25608	HELIO_02379
OG0001130	STRPU_26872	HELIO_08960
OG0001130	STRPU_26378	HELIO_05662
OG0001130	STRPU_26876	HELIO_00771
OG0001131	STRPU_21509	HELIO_11533
OG0001132	STRPU_27222	HELIO_09410
OG0001133	STRPU_18983	HELIO_10368
OG0001134	STRPU_01420, STRPU_08748	HELIO_12460
OG0001135	STRPU_12730, STRPU_05675	HELIO_07754
OG0001137	STRPU_21237	HELIO_03163
OG0001138	STRPU_22267	HELIO_09443
OG0001139	STRPU_12820	HELIO_04488
OG0001140	STRPU_08005	HELIO_11252
OG0001140	STRPU_07640	HELIO_00781
OG0001141	STRPU_24321	HELIO_08701
OG0001141	STRPU_26335	HELIO_05429
OG0001142	STRPU_24402	HELIO_05081
OG0001143	STRPU_23389	HELIO_02868
OG0001144	STRPU_23771	HELIO_08158
OG0001146	STRPU_10664	HELIO_04581
OG0001148	STRPU_25456	HELIO_12317
OG0001149	STRPU_19355, STRPU_19354	HELIO_07596
OG0001155	STRPU_15542, STRPU_15543, STRPU_12840	HELIO_11025
OG0001155	STRPU_14984, STRPU_14953	HELIO_01105
OG0001156	STRPU_14120	HELIO_05032
OG0001157	STRPU_04350	HELIO_11854, HELIO_11231
OG0001158	STRPU_10745	HELIO_07771
OG0001159	STRPU_24359	HELIO_09181
OG0001160	STRPU_12451	HELIO_10702
OG0001161	STRPU_22036	HELIO_01628
OG0001162	STRPU_03142	HELIO_09342
OG0001162	STRPU_02971	HELIO_11797
OG0001163	STRPU_04187	HELIO_12002
OG0001164	STRPU_15250, STRPU_15192	HELIO_09308
OG0001164	STRPU_15190, STRPU_15248	HELIO_08913
OG0001165	STRPU_24458	HELIO_08812
OG0001165	STRPU_06392	HELIO_00728
OG0001166	STRPU_05433, STRPU_05428	HELIO_00329
OG0001167	STRPU_21389	HELIO_08270
OG0001168	STRPU_25599	HELIO_00913
OG0001169	STRPU_09862	HELIO_01933
OG0001170	STRPU_17744	HELIO_06339
OG0001171	STRPU_07714	HELIO_07445
OG0001172	STRPU_24079	HELIO_12376
OG0001172	STRPU_24935	HELIO_03682
OG0001173	STRPU_14224, STRPU_14231	HELIO_09432, HELIO_09438
OG0001174	STRPU_00196, STRPU_23083	HELIO_03977
OG0001175	STRPU_01697, STRPU_02668	HELIO_05555
OG0001175	STRPU_24799	HELIO_11278
OG0001176	STRPU_04761	HELIO_06263
OG0001177	STRPU_24518	HELIO_06526
OG0001177	STRPU_25236	HELIO_10848
OG0001178	STRPU_01155, STRPU_18301	HELIO_03485
OG0001178	STRPU_06875	HELIO_05752
OG0001179	STRPU_26217	HELIO_04085
OG0001179	STRPU_26015	HELIO_04405
OG0001179	STRPU_25325	HELIO_06718
OG0001181	STRPU_02570, STRPU_13125	HELIO_05206
OG0001182	STRPU_08804	HELIO_05272
OG0001182	STRPU_18187, STRPU_08660	HELIO_04697
OG0001183	STRPU_23983	HELIO_08524
OG0001184	STRPU_19999	HELIO_12185
OG0001184	STRPU_09552	HELIO_02728
OG0001185	STRPU_07407	HELIO_12657
OG0001186	STRPU_26002	HELIO_09188
OG0001186	STRPU_25391	HELIO_01928
OG0001187	STRPU_13244	HELIO_05364
OG0001188	STRPU_21827	HELIO_03558
OG0001189	STRPU_07209	HELIO_02935, HELIO_12493
OG0001190	STRPU_10662	HELIO_03395
OG0001191	STRPU_09337	HELIO_06301
OG0001196	STRPU_03085	HELIO_04183
OG0001197	STRPU_21581	HELIO_04520
OG0001197	STRPU_24733	HELIO_09598
OG0001198	STRPU_26825, STRPU_26828	HELIO_03508
OG0001198	STRPU_11529	HELIO_05572
OG0001199	STRPU_17588, STRPU_17562	HELIO_10405
OG0001199	STRPU_00161	HELIO_01130
OG0001200	STRPU_21074	HELIO_10259
OG0001201	STRPU_26014	HELIO_08628
OG0001202	STRPU_06078	HELIO_10671
OG0001202	STRPU_06878, STRPU_06879, STRPU_06880	HELIO_00720
OG0001202	STRPU_24577, STRPU_24578, STRPU_24580, STRPU_24592, STRPU_24581	HELIO_01708
OG0001202	STRPU_20672	HELIO_07869
OG0001203	STRPU_20471	HELIO_05203
OG0001204	STRPU_14562	HELIO_07269
OG0001205	STRPU_05411	HELIO_04532, HELIO_09648
OG0001205	STRPU_05175, STRPU_05096	HELIO_09513
OG0001207	STRPU_16506	HELIO_10416
OG0001207	STRPU_24022	HELIO_09377
OG0001208	STRPU_21909	HELIO_05489
OG0001209	STRPU_22073	HELIO_05535
OG0001210	STRPU_21013	HELIO_01552
OG0001210	STRPU_11288	HELIO_03776
OG0001211	STRPU_22086	HELIO_12099
OG0001212	STRPU_05194	HELIO_03454
OG0001212	STRPU_05195	HELIO_05237
OG0001213	STRPU_09878	HELIO_11611
OG0001213	STRPU_15274	HELIO_01934
OG0001214	STRPU_22695	HELIO_04580
OG0001215	STRPU_22254	HELIO_00251
OG0001216	STRPU_10937	HELIO_01588
OG0001216	STRPU_25682, STRPU_25701	HELIO_04477
OG0001217	STRPU_16981	HELIO_09665
OG0001218	STRPU_10657	HELIO_10349
OG0001219	STRPU_24669	HELIO_07847
OG0001220	STRPU_15587, STRPU_02219	HELIO_12730
OG0001220	STRPU_06468	HELIO_10065
OG0001221	STRPU_25669	HELIO_07645
OG0001222	STRPU_13517, STRPU_13378, STRPU_13402, STRPU_13504, STRPU_13520	HELIO_07577
OG0001223	STRPU_26010	HELIO_08053
OG0001224	STRPU_10670	HELIO_01823
OG0001225	STRPU_23772	HELIO_09303
OG0001227	STRPU_17535	HELIO_03789
OG0001228	STRPU_11831	HELIO_10637
OG0001228	STRPU_12198	HELIO_05737
OG0001228	STRPU_20071	HELIO_07511
OG0001228	STRPU_05513	HELIO_00449
