Orthogroup	STRPU_ok	PFLAV
OG0000588	STRPU_00676, STRPU_18950	TCONS_00053411.p1
OG0000588	STRPU_17075	TCONS_00001171.p1
OG0000589	STRPU_13052	TCONS_00023963.p1
OG0000590	STRPU_25115	TCONS_00002842.p1, TCONS_00002855.p1
OG0000590	STRPU_25616	TCONS_00007322.p1
OG0000591	STRPU_08932	TCONS_00012323.p1
OG0000591	STRPU_06603	TCONS_00022884.p1
OG0000592	STRPU_16888	TCONS_00015543.p1
OG0000593	STRPU_09183, STRPU_02152	TCONS_00014283.p1
OG0000594	STRPU_23518	TCONS_00048592.p1
OG0000596	STRPU_00019	TCONS_00048933.p1
OG0000596	STRPU_01212, STRPU_25747, STRPU_05818, STRPU_05681, STRPU_05680, STRPU_03711, STRPU_05445, STRPU_05525, STRPU_05516, STRPU_05235, STRPU_05703	TCONS_00043763.p1, TCONS_00049763.p1, TCONS_00049767.p1
OG0000597	STRPU_14406	TCONS_00005133.p1
OG0000597	STRPU_22530	TCONS_00032508.p1
OG0000598	STRPU_26530, STRPU_26404, STRPU_26772	TCONS_00029191.p1, TCONS_00029187.p1, TCONS_00029189.p1, TCONS_00025983.p1
OG0000599	STRPU_26871	TCONS_00002219.p1
OG0000599	STRPU_01860, STRPU_03970	TCONS_00021697.p1, TCONS_00039482.p1, TCONS_00039476.p1, TCONS_00039475.p1, TCONS_00023624.p1, TCONS_00039481.p1, TCONS_00039474.p1, TCONS_00040477.p1, TCONS_00039477.p1
OG0000600	STRPU_18063	TCONS_00000259.p1
OG0000600	STRPU_00672, STRPU_18954	TCONS_00054647.p1
OG0000602	STRPU_06890, STRPU_06914	TCONS_00020864.p1
OG0000602	STRPU_06715	TCONS_00021886.p1
OG0000603	STRPU_00284, STRPU_21569	TCONS_00010667.p1
OG0000604	STRPU_20713	TCONS_00009810.p1
OG0000609	STRPU_24853	TCONS_00009827.p1
OG0000609	STRPU_24616	TCONS_00003985.p1
OG0000610	STRPU_27140, STRPU_27141	TCONS_00029610.p1
OG0000610	STRPU_19602	TCONS_00014966.p1
OG0000611	STRPU_05045, STRPU_05119	TCONS_00043712.p1
OG0000611	STRPU_26016	TCONS_00008633.p1
OG0000612	STRPU_09717, STRPU_09761	TCONS_00026134.p1
OG0000612	STRPU_26031	TCONS_00008817.p1
OG0000613	STRPU_24692, STRPU_24700	TCONS_00018679.p1, TCONS_00017693.p1
OG0000613	STRPU_26787	TCONS_00028346.p1
OG0000614	STRPU_25312	TCONS_00020710.p1
OG0000614	STRPU_21878	TCONS_00010741.p1
OG0000615	STRPU_06171	TCONS_00021814.p1
OG0000616	STRPU_03576	TCONS_00052324.p1, TCONS_00034261.p1
OG0000616	STRPU_03499	TCONS_00034263.p1
OG0000617	STRPU_22373	TCONS_00049433.p1
OG0000618	STRPU_17394, STRPU_17402	TCONS_00000406.p1
OG0000618	STRPU_07199	TCONS_00044638.p1
OG0000621	STRPU_20608, STRPU_20609	TCONS_00012165.p1, TCONS_00010938.p1, TCONS_00012167.p1, TCONS_00014550.p1, TCONS_00055459.p1, TCONS_00056637.p1, TCONS_00056639.p1, TCONS_00055460.p1
OG0000621	STRPU_17540, STRPU_17541	TCONS_00012156.p1, TCONS_00012161.p1, TCONS_00012160.p1, TCONS_00012162.p1
OG0000622	STRPU_17169, STRPU_04373	TCONS_00003001.p1, TCONS_00037282.p1, TCONS_00004059.p1, TCONS_00004122.p1
OG0000623	STRPU_07960, STRPU_07951	TCONS_00045077.p1
OG0000624	STRPU_13713, STRPU_14119, STRPU_13328, STRPU_26382	TCONS_00056401.p1
OG0000625	STRPU_03700, STRPU_02905	TCONS_00040416.p1
OG0000626	STRPU_24334	TCONS_00016980.p1
OG0000627	STRPU_03283, STRPU_03246	TCONS_00035285.p1
OG0000628	STRPU_17753	TCONS_00000408.p1
OG0000628	STRPU_07211	TCONS_00046680.p1
OG0000629	STRPU_19527	TCONS_00015400.p1
OG0000629	STRPU_11888, STRPU_11933	TCONS_00037355.p1
OG0000630	STRPU_23125	TCONS_00037387.p1, TCONS_00012461.p1, TCONS_00054617.p1, TCONS_00033395.p1, TCONS_00038903.p1, TCONS_00007709.p1, TCONS_00006976.p1
OG0000630	STRPU_16241, STRPU_07931, STRPU_15456, STRPU_21948, STRPU_03829, STRPU_09053, STRPU_06360, STRPU_06359, STRPU_01732	TCONS_00032231.p1, TCONS_00054363.p1, TCONS_00028305.p1, TCONS_00021059.p1, TCONS_00005956.p1, TCONS_00033252.p1, TCONS_00035156.p1, TCONS_00045203.p1, TCONS_00046288.p2
OG0000632	STRPU_17554, STRPU_04665	TCONS_00008403.p1
OG0000634	STRPU_00599	TCONS_00003886.p1
OG0000635	STRPU_25070	TCONS_00003185.p1, TCONS_00003186.p1, TCONS_00003189.p1, TCONS_00002553.p1
OG0000635	STRPU_17828	TCONS_00005140.p1, TCONS_00005141.p1, TCONS_00005139.p1
OG0000636	STRPU_09946	TCONS_00026316.p1
OG0000637	STRPU_20362	TCONS_00015012.p1
OG0000637	STRPU_19277	TCONS_00033852.p1
OG0000638	STRPU_17473, STRPU_17456, STRPU_16890, STRPU_23957, STRPU_17471, STRPU_17454, STRPU_17472, STRPU_17455, STRPU_23958, STRPU_23932, STRPU_14026, STRPU_17232	TCONS_00001975.p1, TCONS_00001985.p1, TCONS_00001981.p1, TCONS_00001979.p1, TCONS_00024926.p1, TCONS_00024991.p1, TCONS_00024919.p1, TCONS_00024987.p1, TCONS_00024990.p1, TCONS_00024994.p1, TCONS_00024996.p1, TCONS_00024929.p1, TCONS_00025000.p1, TCONS_00024999.p1, TCONS_00024939.p1, TCONS_00025015.p1, TCONS_00000813.p1, TCONS_00000815.p1, TCONS_00000830.p1, TCONS_00000811.p1, TCONS_00000808.p1, TCONS_00000827.p1, TCONS_00000816.p1, TCONS_00000807.p1, TCONS_00000822.p1, TCONS_00000810.p1, TCONS_00000806.p1, TCONS_00001282.p1
OG0000639	STRPU_27017	TCONS_00028238.p1
OG0000639	STRPU_25405	TCONS_00009320.p1
OG0000642	STRPU_04607, STRPU_04606, STRPU_04846	TCONS_00030948.p1
OG0000643	STRPU_14556	TCONS_00005337.p1
OG0000645	STRPU_25221	TCONS_00009435.p1
OG0000646	STRPU_25760	TCONS_00008685.p1
OG0000647	STRPU_06712	TCONS_00020958.p1
OG0000648	STRPU_00211	TCONS_00009291.p1
OG0000648	STRPU_25949, STRPU_00209	TCONS_00009289.p1
OG0000648	STRPU_25924	TCONS_00008067.p1
OG0000649	STRPU_02393, STRPU_13680, STRPU_13650, STRPU_02415	TCONS_00056979.p1
OG0000649	STRPU_00020, STRPU_13871, STRPU_13879	TCONS_00055726.p1, TCONS_00055727.p1, TCONS_00012037.p1, TCONS_00055655.p1, TCONS_00055728.p1, TCONS_00055725.p1, TCONS_00057271.p1, TCONS_00007234.p1, TCONS_00007197.p1
OG0000650	STRPU_24960	TCONS_00002876.p1
OG0000651	STRPU_22117	TCONS_00019574.p1
OG0000652	STRPU_21926	TCONS_00049243.p1
OG0000654	STRPU_25001	TCONS_00003642.p1
OG0000656	STRPU_14279	TCONS_00038760.p2, TCONS_00041366.p1
OG0000657	STRPU_17299, STRPU_17301	TCONS_00000969.p1
OG0000657	STRPU_22434	TCONS_00019777.p1
OG0000658	STRPU_18794	TCONS_00053518.p1
OG0000659	STRPU_00752, STRPU_20000, STRPU_23016	TCONS_00046784.p1, TCONS_00042759.p1, TCONS_00056402.p1, TCONS_00049312.p1, TCONS_00044275.p1, TCONS_00024742.p1, TCONS_00053449.p1, TCONS_00038642.p1, TCONS_00031128.p1, TCONS_00012765.p1, TCONS_00012025.p1, TCONS_00034668.p1, TCONS_00050744.p1, TCONS_00028082.p1, TCONS_00003130.p1, TCONS_00040674.p3, TCONS_00049833.p2, TCONS_00040155.p1, TCONS_00016715.p1
OG0000659	STRPU_25885	TCONS_00015639.p1, TCONS_00031782.p1, TCONS_00044828.p1, TCONS_00015035.p1, TCONS_00033115.p1, TCONS_00044810.p1, TCONS_00044811.p1, TCONS_00044492.p1, TCONS_00044494.p1, TCONS_00053488.p1
OG0000660	STRPU_13999	TCONS_00056935.p1
OG0000660	STRPU_02267, STRPU_17655	TCONS_00001169.p1
OG0000662	STRPU_09696, STRPU_09739	TCONS_00025890.p1
OG0000662	STRPU_08344	TCONS_00012593.p1
OG0000663	STRPU_19333	TCONS_00053215.p1
OG0000664	STRPU_23931	TCONS_00049409.p1
OG0000664	STRPU_24936	TCONS_00003405.p1, TCONS_00004385.p1
OG0000665	STRPU_26452	TCONS_00029643.p3
OG0000666	STRPU_22324	TCONS_00049104.p1
OG0000667	STRPU_26587, STRPU_26584, STRPU_26582, STRPU_26453, STRPU_26589, STRPU_27308	TCONS_00028375.p1, TCONS_00029479.p1, TCONS_00029274.p1, TCONS_00029273.p1, TCONS_00029268.p1, TCONS_00029272.p1
OG0000667	STRPU_26568	TCONS_00028230.p1
OG0000670	STRPU_06883	TCONS_00022803.p1, TCONS_00022414.p1
OG0000671	STRPU_24917	TCONS_00003740.p1
OG0000671	STRPU_24916	TCONS_00003734.p1, TCONS_00003736.p1, TCONS_00002801.p1
OG0000672	STRPU_06933	TCONS_00021249.p1, TCONS_00022408.p1
OG0000672	STRPU_20779	TCONS_00009740.p1
OG0000673	STRPU_23552	TCONS_00030652.p2
OG0000674	STRPU_26356	TCONS_00028994.p1
OG0000674	STRPU_12631	TCONS_00024122.p1
OG0000676	STRPU_24012	TCONS_00018626.p1
OG0000676	STRPU_06999	TCONS_00022372.p1
OG0000678	STRPU_08255	TCONS_00014311.p1
OG0000679	STRPU_26838	TCONS_00031735.p2, TCONS_00018892.p1, TCONS_00019019.p1, TCONS_00050877.p1, TCONS_00034265.p1, TCONS_00020604.p1, TCONS_00027282.p1, TCONS_00050857.p1, TCONS_00025349.p1, TCONS_00024791.p1, TCONS_00019000.p1, TCONS_00044463.p1, TCONS_00005117.p1, TCONS_00035587.p1, TCONS_00032912.p1, TCONS_00034371.p1, TCONS_00042689.p1, TCONS_00024948.p2, TCONS_00014913.p1, TCONS_00003590.p2, TCONS_00025206.p1, TCONS_00035390.p1, TCONS_00038641.p1, TCONS_00032781.p1, TCONS_00047247.p1, TCONS_00006911.p1, TCONS_00045428.p1, TCONS_00005887.p1, TCONS_00029134.p1, TCONS_00019097.p1, TCONS_00020996.p1, TCONS_00028337.p1, TCONS_00025875.p1
OG0000680	STRPU_08041	TCONS_00045613.p1
OG0000680	STRPU_07455, STRPU_07457, STRPU_07456, STRPU_07476	TCONS_00046773.p1, TCONS_00045611.p1, TCONS_00044700.p1
OG0000681	STRPU_05744	TCONS_00042950.p1
OG0000681	STRPU_12569, STRPU_12568	TCONS_00023435.p1
OG0000682	STRPU_09978, STRPU_09955	TCONS_00026219.p1
OG0000683	STRPU_06350	TCONS_00022902.p1
OG0000683	STRPU_18850	TCONS_00052646.p1
OG0000684	STRPU_25416	TCONS_00009346.p1
OG0000685	STRPU_08752, STRPU_01415, STRPU_12322	TCONS_00023333.p1, TCONS_00023203.p1
OG0000689	STRPU_07940, STRPU_19567, STRPU_15739, STRPU_11347, STRPU_03589	TCONS_00004551.p1, TCONS_00043621.p1
OG0000689	STRPU_14957, STRPU_02908, STRPU_17465, STRPU_04655	TCONS_00050395.p1, TCONS_00035169.p1, TCONS_00032680.p1, TCONS_00016484.p1, TCONS_00048820.p1, TCONS_00022069.p1, TCONS_00000348.p1, TCONS_00049692.p1, TCONS_00003521.p1, TCONS_00034102.p1, TCONS_00004339.p1
OG0000689	STRPU_03555, STRPU_24114	TCONS_00025710.p1, TCONS_00032328.p1
OG0000690	STRPU_08035	TCONS_00046093.p1
OG0000690	STRPU_17155	TCONS_00001720.p1
OG0000690	STRPU_18294, STRPU_01161	TCONS_00053238.p1
OG0000691	STRPU_25430	TCONS_00007126.p1
OG0000691	STRPU_24302	TCONS_00017529.p1
OG0000692	STRPU_19316, STRPU_01823	TCONS_00052734.p1
OG0000692	STRPU_20690, STRPU_24956, STRPU_15312	TCONS_00006462.p1, TCONS_00006453.p1, TCONS_00006460.p1
OG0000693	STRPU_19430, STRPU_19438	TCONS_00015338.p1
OG0000694	STRPU_19824, STRPU_19833, STRPU_19828, STRPU_19453, STRPU_19835, STRPU_19830, STRPU_19823, STRPU_19832, STRPU_19837, STRPU_19838, STRPU_19827, STRPU_19825, STRPU_19829, STRPU_19834, STRPU_19841, STRPU_19840, STRPU_19847, STRPU_19822	TCONS_00014772.p1
OG0000696	STRPU_24482	TCONS_00018845.p1
OG0000696	STRPU_21259	TCONS_00011598.p1
OG0000696	STRPU_10267, STRPU_23135	TCONS_00047236.p1
OG0000697	STRPU_22408	TCONS_00048562.p1
OG0000698	STRPU_21595	TCONS_00010307.p1, TCONS_00010310.p1, TCONS_00010318.p1, TCONS_00010312.p1, TCONS_00010317.p1
OG0000698	STRPU_21594	TCONS_00010306.p1
OG0000699	STRPU_06143, STRPU_06144	TCONS_00021274.p1
OG0000700	STRPU_16384, STRPU_16362	TCONS_00055915.p1, TCONS_00055909.p1
OG0000701	STRPU_09920, STRPU_09919	TCONS_00026249.p1, TCONS_00026244.p1, TCONS_00026245.p1, TCONS_00026250.p1
OG0000702	STRPU_23036, STRPU_00912	TCONS_00020216.p1
OG0000703	STRPU_04784	TCONS_00030196.p1
OG0000706	STRPU_23155	TCONS_00047273.p1
OG0000706	STRPU_11620, STRPU_01329	TCONS_00056928.p1
OG0000708	STRPU_18963, STRPU_18977	TCONS_00052744.p1
OG0000708	STRPU_00882, STRPU_23008	TCONS_00049295.p1
OG0000709	STRPU_20537	TCONS_00003484.p1
OG0000709	STRPU_21274, STRPU_21845	TCONS_00011621.p1
OG0000710	STRPU_25484	TCONS_00008170.p1, TCONS_00008171.p1
OG0000711	STRPU_12186	TCONS_00036664.p1, TCONS_00036685.p1
OG0000711	STRPU_11659	TCONS_00036548.p1
OG0000712	STRPU_05053, STRPU_05129	TCONS_00043112.p1
OG0000713	STRPU_06419, STRPU_06412, STRPU_06420, STRPU_06413, STRPU_12045, STRPU_01249, STRPU_18802, STRPU_00584, STRPU_07550, STRPU_23982, STRPU_23980, STRPU_06767	TCONS_00020883.p1
OG0000714	STRPU_10011, STRPU_18266, STRPU_02365	TCONS_00034320.p1, TCONS_00023021.p1, TCONS_00018942.p1, TCONS_00050458.p1, TCONS_00053387.p1
OG0000715	STRPU_13461	TCONS_00055218.p1
OG0000716	STRPU_17012	TCONS_00023851.p1, TCONS_00023852.p1, TCONS_00023842.p1, TCONS_00023843.p1, TCONS_00001491.p1
OG0000717	STRPU_19580	TCONS_00016080.p1
OG0000717	STRPU_19581	TCONS_00016081.p1
OG0000718	STRPU_04006, STRPU_04005	TCONS_00035589.p1
OG0000720	STRPU_22043	TCONS_00019702.p1, TCONS_00019718.p1
OG0000720	STRPU_22492, STRPU_22468, STRPU_22503, STRPU_22500, STRPU_22475, STRPU_22501	TCONS_00033144.p1
OG0000721	STRPU_14994, STRPU_14964	TCONS_00006398.p1
OG0000722	STRPU_21044	TCONS_00010249.p1
OG0000722	STRPU_20560	TCONS_00010253.p1
OG0000723	STRPU_22942, STRPU_22941, STRPU_22940, STRPU_22939	TCONS_00019859.p1, TCONS_00019858.p1
OG0000724	STRPU_21597	TCONS_00011523.p1
OG0000725	STRPU_19812, STRPU_00755	TCONS_00015059.p1
OG0000725	STRPU_12601	TCONS_00025265.p1
OG0000726	STRPU_13494	TCONS_00016601.p1
OG0000730	STRPU_13747, STRPU_01502	TCONS_00057273.p1
OG0000730	STRPU_18715	TCONS_00053817.p1
OG0000731	STRPU_06695	TCONS_00021358.p1
OG0000732	STRPU_06871	TCONS_00022768.p1
OG0000733	STRPU_21566	TCONS_00011607.p1
OG0000733	STRPU_20797	TCONS_00010891.p1
OG0000734	STRPU_20020	TCONS_00015907.p1
OG0000735	STRPU_24284	TCONS_00016800.p1
OG0000736	STRPU_21933, STRPU_07453, STRPU_07445	TCONS_00034778.p1, TCONS_00042089.p1, TCONS_00042090.p1, TCONS_00020624.p1
OG0000736	STRPU_22089	TCONS_00019278.p1
OG0000737	STRPU_09307	TCONS_00026738.p1, TCONS_00041553.p1, TCONS_00026739.p1
OG0000739	STRPU_24946	TCONS_00044632.p1, TCONS_00022936.p1, TCONS_00040310.p1, TCONS_00016923.p1, TCONS_00029075.p1, TCONS_00031509.p1, TCONS_00033004.p1, TCONS_00052353.p2, TCONS_00003524.p1, TCONS_00002122.p1, TCONS_00041907.p1, TCONS_00049643.p1, TCONS_00007760.p1, TCONS_00025913.p2, TCONS_00038150.p1, TCONS_00038497.p1, TCONS_00009552.p1, TCONS_00022728.p1, TCONS_00046135.p1
OG0000740	STRPU_13396, STRPU_13375	TCONS_00055839.p1
OG0000740	STRPU_04815	TCONS_00030552.p1
OG0000742	STRPU_06432	TCONS_00046716.p1, TCONS_00045385.p1, TCONS_00046005.p1, TCONS_00021056.p1
OG0000743	STRPU_08228	TCONS_00013173.p1
OG0000743	STRPU_08229	TCONS_00014370.p1
OG0000744	STRPU_25504, STRPU_25505, STRPU_25506	TCONS_00008825.p1
OG0000745	STRPU_20528	TCONS_00011567.p1, TCONS_00011565.p1
OG0000745	STRPU_20529	TCONS_00010173.p1
OG0000745	STRPU_19598	TCONS_00016076.p1
OG0000746	STRPU_02737, STRPU_02739, STRPU_02736	TCONS_00051236.p1
OG0000746	STRPU_20172, STRPU_20405	TCONS_00014182.p1
OG0000746	STRPU_20321, STRPU_20397	TCONS_00050079.p1
OG0000748	STRPU_22034	TCONS_00032693.p1, TCONS_00032043.p1, TCONS_00038828.p1, TCONS_00032688.p1, TCONS_00044395.p1, TCONS_00032676.p1, TCONS_00032054.p1, TCONS_00032683.p1, TCONS_00032044.p1, TCONS_00044385.p1, TCONS_00038827.p1, TCONS_00032692.p1, TCONS_00038855.p1, TCONS_00038825.p1
OG0000749	STRPU_21644, STRPU_21708	TCONS_00010786.p1
OG0000750	STRPU_21563	TCONS_00001870.p1
OG0000750	STRPU_04644, STRPU_04622	TCONS_00056013.p1, TCONS_00056012.p1, TCONS_00056014.p1, TCONS_00056015.p1, TCONS_00029982.p1, TCONS_00030742.p1
OG0000751	STRPU_13591, STRPU_01611	TCONS_00056206.p1
OG0000752	STRPU_10384	TCONS_00027586.p1
OG0000752	STRPU_17910	TCONS_00000980.p1
OG0000752	STRPU_19015	TCONS_00054248.p1
OG0000753	STRPU_23569	TCONS_00033131.p1
OG0000753	STRPU_03838	TCONS_00034978.p1
OG0000753	STRPU_23562	TCONS_00033130.p1
OG0000754	STRPU_25589	TCONS_00007992.p1
OG0000755	STRPU_26250	TCONS_00008247.p1
OG0000757	STRPU_14828	TCONS_00006887.p1, TCONS_00006876.p1
OG0000758	STRPU_24891	TCONS_00016783.p1
OG0000759	STRPU_25007	TCONS_00002581.p1
OG0000760	STRPU_01895, STRPU_22741	TCONS_00049569.p1
OG0000761	STRPU_19482	TCONS_00014693.p1
OG0000762	STRPU_24145	TCONS_00002922.p1
OG0000763	STRPU_26640	TCONS_00029111.p1
OG0000764	STRPU_19433, STRPU_19427	TCONS_00015937.p1
OG0000765	STRPU_20844, STRPU_20882	TCONS_00009967.p1
OG0000765	STRPU_20883, STRPU_20845	TCONS_00011963.p1
OG0000766	STRPU_26502, STRPU_12701	TCONS_00028822.p1, TCONS_00032747.p1
OG0000767	STRPU_20571	TCONS_00011537.p1
OG0000768	STRPU_23593	TCONS_00049576.p1
OG0000772	STRPU_04727, STRPU_04734, STRPU_04728	TCONS_00030063.p1
OG0000772	STRPU_15066, STRPU_25730, STRPU_11346, STRPU_25314	TCONS_00008408.p1
OG0000773	STRPU_19947, STRPU_02579, STRPU_11217, STRPU_11254	TCONS_00051393.p1, TCONS_00051394.p1
OG0000773	STRPU_25654	TCONS_00052812.p1
OG0000774	STRPU_01825, STRPU_19314	TCONS_00052735.p1
OG0000774	STRPU_09065, STRPU_02041	TCONS_00013141.p1
OG0000774	STRPU_23589	TCONS_00049083.p1
OG0000775	STRPU_21116, STRPU_23930, STRPU_07226	TCONS_00045737.p1
OG0000776	STRPU_25591	TCONS_00046336.p1, TCONS_00030153.p1, TCONS_00030152.p1, TCONS_00009195.p1, TCONS_00030151.p1
OG0000777	STRPU_26898, STRPU_26897, STRPU_08984	TCONS_00013796.p1
OG0000778	STRPU_11330	TCONS_00050643.p1
OG0000779	STRPU_20061	TCONS_00015355.p1
OG0000779	STRPU_15696	TCONS_00016604.p1
OG0000780	STRPU_21536	TCONS_00009656.p1
OG0000780	STRPU_18748	TCONS_00052657.p1
OG0000781	STRPU_25935	TCONS_00009454.p1
OG0000782	STRPU_27022	TCONS_00028725.p1
OG0000784	STRPU_24373	TCONS_00017272.p1
OG0000786	STRPU_15453	TCONS_00006266.p1
OG0000786	STRPU_15092	TCONS_00006890.p1, TCONS_00006878.p1
OG0000787	STRPU_04197, STRPU_04234	TCONS_00030413.p1
OG0000788	STRPU_11964, STRPU_01625	TCONS_00037097.p1
OG0000788	STRPU_26569	TCONS_00028163.p1
OG0000790	STRPU_22128	TCONS_00053592.p1, TCONS_00053507.p1, TCONS_00033663.p1
OG0000792	STRPU_25047	TCONS_00004019.p1
OG0000792	STRPU_14909	TCONS_00006053.p1, TCONS_00006055.p1
OG0000793	STRPU_26762, STRPU_26748	TCONS_00027936.p1
OG0000794	STRPU_16063	TCONS_00016640.p1
OG0000796	STRPU_06080	TCONS_00021074.p1
OG0000797	STRPU_04347	TCONS_00030801.p1
OG0000799	STRPU_09727, STRPU_09770	TCONS_00026061.p1
OG0000800	STRPU_09950, STRPU_09973	TCONS_00026387.p1
OG0000801	STRPU_23079, STRPU_00663	TCONS_00020737.p1
OG0000803	STRPU_12487, STRPU_12512	TCONS_00025515.p1
OG0000808	STRPU_00425, STRPU_23126	TCONS_00036245.p1, TCONS_00013662.p1, TCONS_00033199.p1, TCONS_00038931.p1, TCONS_00032962.p1, TCONS_00053512.p1, TCONS_00006975.p1
OG0000809	STRPU_18374	TCONS_00053785.p1
OG0000810	STRPU_19223	TCONS_00052958.p1
OG0000810	STRPU_16445	TCONS_00054964.p1
OG0000812	STRPU_12749	TCONS_00004561.p1, TCONS_00033747.p1, TCONS_00002817.p1
OG0000812	STRPU_03038	TCONS_00003729.p1
OG0000813	STRPU_04740, STRPU_04739	TCONS_00031270.p1
OG0000814	STRPU_21983	TCONS_00033072.p1
OG0000814	STRPU_15086, STRPU_16415, STRPU_15087, STRPU_15083	TCONS_00016541.p1
OG0000814	STRPU_10972	TCONS_00050568.p1
OG0000815	STRPU_26905	TCONS_00029842.p1
OG0000815	STRPU_24245, STRPU_01059	TCONS_00026072.p1
OG0000816	STRPU_21113	TCONS_00010999.p1
OG0000816	STRPU_04037, STRPU_00076	TCONS_00030912.p1
OG0000817	STRPU_22107	TCONS_00019272.p1
OG0000817	STRPU_04676	TCONS_00030970.p1
OG0000817	STRPU_14081, STRPU_00839	TCONS_00056615.p1
OG0000818	STRPU_08499	TCONS_00012579.p1
OG0000819	STRPU_13106, STRPU_13090	TCONS_00024907.p1, TCONS_00024899.p1
OG0000819	STRPU_15366	TCONS_00038938.p1, TCONS_00006793.p1
OG0000819	STRPU_02243, STRPU_15556	TCONS_00006186.p1
OG0000822	STRPU_11821	TCONS_00037841.p1
OG0000822	STRPU_13103, STRPU_13093	TCONS_00023648.p1
OG0000822	STRPU_12245	TCONS_00036983.p1
OG0000824	STRPU_25265	TCONS_00020720.p1, TCONS_00019654.p1, TCONS_00021735.p1
OG0000825	STRPU_05131, STRPU_05055	TCONS_00041619.p1
OG0000825	STRPU_12931	TCONS_00025760.p1, TCONS_00025798.p1
OG0000827	STRPU_24864, STRPU_24863, STRPU_24060	TCONS_00020331.p1
OG0000827	STRPU_26513	TCONS_00028526.p1
OG0000828	STRPU_23372	TCONS_00020647.p1
OG0000828	STRPU_15585, STRPU_02220	TCONS_00004770.p1
OG0000829	STRPU_03315, STRPU_10209	TCONS_00026046.p1
OG0000830	STRPU_20808, STRPU_06656, STRPU_06577, STRPU_06522, STRPU_06655	TCONS_00021159.p2, TCONS_00021914.p1, TCONS_00021913.p1, TCONS_00002201.p3, TCONS_00002203.p1, TCONS_00002204.p1, TCONS_00001039.p1, TCONS_00020885.p1, TCONS_00020893.p1, TCONS_00020892.p1, TCONS_00027196.p1, TCONS_00020891.p1
OG0000830	STRPU_26494	TCONS_00054365.p1, TCONS_00050762.p1
OG0000831	STRPU_25894, STRPU_25422, STRPU_25896	TCONS_00052849.p1, TCONS_00053225.p1, TCONS_00054130.p1, TCONS_00054168.p1, TCONS_00053079.p1, TCONS_00053037.p1
OG0000832	STRPU_17567, STRPU_17584, STRPU_24442, STRPU_17065, STRPU_17067	TCONS_00021493.p1, TCONS_00037670.p1, TCONS_00037668.p1, TCONS_00024327.p1, TCONS_00024330.p1, TCONS_00025503.p1, TCONS_00024096.p1, TCONS_00024117.p1, TCONS_00002882.p1, TCONS_00002881.p1, TCONS_00002884.p1, TCONS_00023793.p1, TCONS_00027381.p1, TCONS_00025512.p1
OG0000833	STRPU_18167, STRPU_18151	TCONS_00054301.p1
OG0000834	STRPU_24584, STRPU_24595	TCONS_00002892.p1
OG0000836	STRPU_22902, STRPU_22889	TCONS_00019427.p1
OG0000836	STRPU_22890, STRPU_22905	TCONS_00019172.p1
OG0000837	STRPU_24375	TCONS_00017392.p1
OG0000838	STRPU_12478	TCONS_00023335.p1, TCONS_00023205.p1, TCONS_00023334.p1, TCONS_00023204.p1
OG0000838	STRPU_12822, STRPU_12344	TCONS_00024752.p1, TCONS_00024664.p1
OG0000841	STRPU_25231	TCONS_00009390.p1
OG0000842	STRPU_22935	TCONS_00019047.p1
OG0000843	STRPU_14670	TCONS_00036370.p1, TCONS_00036369.p1
OG0000844	STRPU_10513	TCONS_00051992.p1
OG0000845	STRPU_17166, STRPU_17173, STRPU_16991	TCONS_00001245.p1, TCONS_00000121.p1
OG0000845	STRPU_17391	TCONS_00000645.p1
OG0000846	STRPU_11905, STRPU_11945, STRPU_11815	TCONS_00016877.p1, TCONS_00043625.p1, TCONS_00043651.p1
OG0000846	STRPU_12114, STRPU_12146	TCONS_00038032.p1
OG0000847	STRPU_14471	TCONS_00006142.p1, TCONS_00006162.p1
OG0000848	STRPU_04979	TCONS_00042417.p1
OG0000848	STRPU_21912	TCONS_00020362.p1
OG0000849	STRPU_02904	TCONS_00039977.p1
OG0000850	STRPU_01821, STRPU_19318	TCONS_00052504.p1
OG0000850	STRPU_01567, STRPU_09392	TCONS_00027096.p1
OG0000851	STRPU_04950	TCONS_00044107.p1
OG0000852	STRPU_27397	TCONS_00029058.p1
OG0000852	STRPU_26323	TCONS_00008486.p1
OG0000853	STRPU_16201, STRPU_16240	TCONS_00057115.p1
OG0000855	STRPU_14665	TCONS_00005293.p1
OG0000855	STRPU_26339, STRPU_26337, STRPU_26336	TCONS_00030725.p1, TCONS_00029886.p1, TCONS_00005298.p1, TCONS_00005301.p1, TCONS_00005299.p1, TCONS_00005291.p1, TCONS_00005295.p1, TCONS_00005297.p1
OG0000857	STRPU_01644, STRPU_11981	TCONS_00038040.p1
OG0000858	STRPU_23570	TCONS_00048629.p1
OG0000858	STRPU_03252, STRPU_03287	TCONS_00035617.p1, TCONS_00035720.p1
OG0000860	STRPU_19409	TCONS_00014657.p1
OG0000861	STRPU_22075	TCONS_00025979.p1
OG0000861	STRPU_14757, STRPU_02565, STRPU_14758, STRPU_02566	TCONS_00033173.p1
OG0000861	STRPU_22076, STRPU_22077	TCONS_00025978.p1
OG0000866	STRPU_25209, STRPU_01892	TCONS_00003785.p1
OG0000867	STRPU_09600, STRPU_09591, STRPU_17865, STRPU_22497, STRPU_22472, STRPU_09886, STRPU_09668, STRPU_22473, STRPU_10432	TCONS_00027005.p1, TCONS_00027464.p1
