Orthogroup	STRPU_ok	CAEEL
OG0001822	STRPU_12353	CAEEL14275, CAEEL14276
OG0001823	STRPU_02648, STRPU_16170	CAEEL18465
OG0001824	STRPU_20190, STRPU_20760	CAEEL20525
OG0001825	STRPU_02037, STRPU_08032	CAEEL00895
OG0001826	STRPU_07008	CAEEL08005, CAEEL18927
OG0001827	STRPU_20293, STRPU_20294, STRPU_20292	CAEEL12511
OG0001830	STRPU_07804	CAEEL00742
OG0001831	STRPU_09256	CAEEL10161, CAEEL19257
OG0001832	STRPU_23928	CAEEL05995
OG0001834	STRPU_13381, STRPU_13361	CAEEL08270
OG0001835	STRPU_19886, STRPU_19859, STRPU_19884, STRPU_19858, STRPU_10311, STRPU_19885, STRPU_12375, STRPU_12316	CAEEL15709
OG0001846	STRPU_07479, STRPU_07116, STRPU_07129, STRPU_07361	CAEEL02581, CAEEL02580
OG0001849	STRPU_18500	CAEEL04779
OG0001849	STRPU_13261	CAEEL07132
OG0001850	STRPU_25933, STRPU_04723	CAEEL04901
OG0001852	STRPU_23919	CAEEL10571
OG0001853	STRPU_26165, STRPU_25636	CAEEL00334, CAEEL01622
OG0001857	STRPU_08062	CAEEL04635
OG0001860	STRPU_12706	CAEEL19534
OG0001862	STRPU_27298	CAEEL07094
OG0001863	STRPU_16802	CAEEL11286
OG0001864	STRPU_07954, STRPU_07964, STRPU_07955	CAEEL00359
OG0001866	STRPU_16646	CAEEL12131
OG0001867	STRPU_02073, STRPU_09102	CAEEL18932
OG0001870	STRPU_24888	CAEEL18619
OG0001872	STRPU_06488	CAEEL20718
OG0001873	STRPU_21706, STRPU_21642, STRPU_05848, STRPU_21114	CAEEL14280, CAEEL14281, CAEEL15718
OG0001874	STRPU_23282	CAEEL00933
OG0001875	STRPU_04899	CAEEL09917
OG0001876	STRPU_05423	CAEEL11614
OG0001878	STRPU_05520	CAEEL07138
OG0001879	STRPU_14847, STRPU_14863	CAEEL07021, CAEEL20524, CAEEL09154
OG0001881	STRPU_12633	CAEEL18890
OG0001883	STRPU_08144	CAEEL19810
OG0001884	STRPU_25533	CAEEL01920, CAEEL19384, CAEEL00428, CAEEL18714, CAEEL01922
OG0001886	STRPU_19685, STRPU_19631	CAEEL20566, CAEEL20351
OG0001887	STRPU_05761	CAEEL05740
OG0001888	STRPU_18384	CAEEL18672, CAEEL11639
OG0001890	STRPU_12794	CAEEL18655
OG0001895	STRPU_26056, STRPU_22586, STRPU_22577	CAEEL00352, CAEEL16104
OG0001897	STRPU_27268, STRPU_27283	CAEEL00130
OG0001898	STRPU_20689	CAEEL15099
OG0001899	STRPU_21547	CAEEL14131
OG0001900	STRPU_20504	CAEEL16160
OG0001903	STRPU_18003, STRPU_18004, STRPU_18006, STRPU_18005, STRPU_18002, STRPU_17168, STRPU_21061, STRPU_21026	CAEEL12995
OG0001913	STRPU_10199	CAEEL00139
OG0001914	STRPU_14735	CAEEL15938
OG0001915	STRPU_17939	CAEEL10189
OG0001916	STRPU_21260	CAEEL14482
OG0001916	STRPU_20551	CAEEL07131
OG0001917	STRPU_18955, STRPU_00671	CAEEL05323, CAEEL05320, CAEEL05322, CAEEL05321
OG0001918	STRPU_13246	CAEEL07844
OG0001919	STRPU_04340	CAEEL18092
OG0001920	STRPU_18501	CAEEL03600
OG0001923	STRPU_18625, STRPU_18584	CAEEL00866, CAEEL02499
OG0001926	STRPU_18373	CAEEL05295
OG0001928	STRPU_24330	CAEEL19148
OG0001930	STRPU_07044, STRPU_07042	CAEEL01812
OG0001932	STRPU_06651	CAEEL18548, CAEEL17132
OG0001934	STRPU_02193, STRPU_09229	CAEEL04980, CAEEL04981
OG0001935	STRPU_24558	CAEEL01455
OG0001939	STRPU_25917, STRPU_25918	CAEEL05317
OG0001940	STRPU_14325	CAEEL08846
OG0001945	STRPU_17291	CAEEL05071
OG0001946	STRPU_04786	CAEEL11023
OG0001947	STRPU_23003, STRPU_00878	CAEEL20697
OG0001948	STRPU_20590	CAEEL15692
OG0001949	STRPU_15208, STRPU_15265	CAEEL19721
OG0001950	STRPU_18311, STRPU_01135, STRPU_18441, STRPU_18407	CAEEL05818
OG0001951	STRPU_22044	CAEEL08644, CAEEL02798
OG0001952	STRPU_07473, STRPU_12536	CAEEL00959
OG0001953	STRPU_01422, STRPU_08746	CAEEL01457
OG0001958	STRPU_24711	CAEEL19146
OG0001961	STRPU_16845	CAEEL11703
OG0001962	STRPU_17534	CAEEL07745
OG0001963	STRPU_26701	CAEEL09651
OG0001964	STRPU_06679	CAEEL12015, CAEEL18880
OG0001965	STRPU_01429, STRPU_01430, STRPU_08740	CAEEL15340
OG0001966	STRPU_22003, STRPU_22004, STRPU_22002, STRPU_22658	CAEEL15352, CAEEL06723
OG0001968	STRPU_20270	CAEEL10639
OG0001969	STRPU_27401	CAEEL09244, CAEEL09472, CAEEL00361
OG0001971	STRPU_16337, STRPU_16368	CAEEL16320, CAEEL14231, CAEEL18293, CAEEL18291, CAEEL04802, CAEEL10583
OG0001974	STRPU_02192, STRPU_09228	CAEEL10261
OG0001985	STRPU_14835	CAEEL08373, CAEEL02584, CAEEL02585
OG0001987	STRPU_15215, STRPU_15162	CAEEL06766
OG0001988	STRPU_07708	CAEEL02095
OG0001989	STRPU_02360, STRPU_12771	CAEEL20436
OG0001990	STRPU_20217, STRPU_20218	CAEEL18486
OG0001991	STRPU_07953, STRPU_07962	CAEEL08725
OG0001992	STRPU_21804	CAEEL00543
OG0001993	STRPU_10430	CAEEL15736
OG0001994	STRPU_14768, STRPU_02555	CAEEL19344, CAEEL02372
OG0001996	STRPU_21006	CAEEL07117
OG0001998	STRPU_14372	CAEEL08296
OG0001999	STRPU_00626, STRPU_08926	CAEEL06715
OG0002000	STRPU_18721, STRPU_18730, STRPU_23109, STRPU_23095	CAEEL08459
OG0002001	STRPU_22133, STRPU_08080	CAEEL07856
OG0002002	STRPU_19981, STRPU_01210, STRPU_13275	CAEEL05495, CAEEL09310, CAEEL01852
OG0002003	STRPU_21851	CAEEL18663
OG0002004	STRPU_24569	CAEEL08821, CAEEL14586, CAEEL09383, CAEEL11550
OG0002005	STRPU_16754, STRPU_01729	CAEEL10504
OG0002006	STRPU_20323, STRPU_14074, STRPU_00846	CAEEL16051, CAEEL18232
OG0002008	STRPU_04363	CAEEL11706
OG0002009	STRPU_06125	CAEEL18123, CAEEL18838, CAEEL10136, CAEEL10135, CAEEL10131, CAEEL08207
OG0002011	STRPU_25413	CAEEL06587, CAEEL01459
OG0002013	STRPU_21921, STRPU_22925, STRPU_22926	CAEEL00803, CAEEL01317
OG0002015	STRPU_08637	CAEEL07232
OG0002016	STRPU_04756	CAEEL10751
OG0002017	STRPU_00368, STRPU_11030, STRPU_11031, STRPU_00369	CAEEL04551
OG0002018	STRPU_04995	CAEEL08242
OG0002020	STRPU_09473	CAEEL20282
OG0002021	STRPU_02439, STRPU_13625, STRPU_02440, STRPU_13623, STRPU_13624, STRPU_13622, STRPU_25099	CAEEL10833, CAEEL10005, CAEEL09715, CAEEL19049, CAEEL09714, CAEEL09716
OG0002023	STRPU_21651, STRPU_21715	CAEEL12418
OG0002026	STRPU_15399, STRPU_05265, STRPU_05250	CAEEL09267
OG0002027	STRPU_06369	CAEEL19841
OG0002031	STRPU_00644, STRPU_23058	CAEEL07288
OG0002032	STRPU_03804	CAEEL15092
OG0002035	STRPU_18829	CAEEL04843, CAEEL04846
OG0002036	STRPU_21769, STRPU_21705, STRPU_21770	CAEEL17432
OG0002037	STRPU_01040, STRPU_23400	CAEEL09947
OG0002042	STRPU_04785	CAEEL11958, CAEEL11961, CAEEL11957, CAEEL11960, CAEEL13817
OG0002043	STRPU_07222	CAEEL01497
OG0002057	STRPU_19229	CAEEL04582, CAEEL04584
OG0002058	STRPU_10768, STRPU_10570, STRPU_10571	CAEEL19167, CAEEL04214, CAEEL05165, CAEEL05708, CAEEL12727, CAEEL05570
OG0002059	STRPU_19592	CAEEL20695
OG0002062	STRPU_22454	CAEEL01567
OG0002063	STRPU_11651	CAEEL01336
OG0002064	STRPU_20818, STRPU_21062	CAEEL17790
OG0002066	STRPU_00055	CAEEL04964
OG0002067	STRPU_08273	CAEEL08430
OG0002068	STRPU_20506	CAEEL15280
OG0002073	STRPU_09676	CAEEL08416, CAEEL13072, CAEEL01141, CAEEL05593
OG0002074	STRPU_12818	CAEEL18383
OG0002075	STRPU_12716	CAEEL15213
OG0002076	STRPU_23547	CAEEL17850
OG0002077	STRPU_13341	CAEEL08392
OG0002079	STRPU_05491	CAEEL07901
OG0002080	STRPU_12273	CAEEL03246, CAEEL12691
OG0002081	STRPU_05901	CAEEL14941, CAEEL14928
OG0002086	STRPU_04575, STRPU_26633	CAEEL01985
OG0002087	STRPU_22994, STRPU_22996, STRPU_22991, STRPU_23597, STRPU_20103, STRPU_20076	CAEEL07742
OG0002090	STRPU_08335	CAEEL00790
OG0002094	STRPU_23249, STRPU_23832, STRPU_23869	CAEEL11189, CAEEL11187, CAEEL11188, CAEEL10823
OG0002097	STRPU_06535, STRPU_06565	CAEEL03161, CAEEL00098, CAEEL19231
OG0002099	STRPU_21840	CAEEL05221
OG0002101	STRPU_19346	CAEEL04990
OG0002102	STRPU_06587, STRPU_06586, STRPU_06513	CAEEL20714
OG0002103	STRPU_21394	CAEEL16392, CAEEL16394
OG0002104	STRPU_25435, STRPU_25437	CAEEL08654
OG0002105	STRPU_12769, STRPU_02357	CAEEL18772
OG0002106	STRPU_19950	CAEEL18235, CAEEL08825
OG0002107	STRPU_10115, STRPU_10041	CAEEL07845
OG0002108	STRPU_21693, STRPU_21758	CAEEL05450, CAEEL05957, CAEEL15378
OG0002122	STRPU_05448, STRPU_23914	CAEEL09431
OG0002123	STRPU_07154	CAEEL05315
OG0002124	STRPU_12980	CAEEL05107
OG0002125	STRPU_23305	CAEEL10327
OG0002131	STRPU_26857, STRPU_27387	CAEEL00336
OG0002133	STRPU_19375, STRPU_08906, STRPU_03034, STRPU_21173, STRPU_04016, STRPU_20131, STRPU_24175, STRPU_08763, STRPU_06960, STRPU_14565, STRPU_15954, STRPU_00156, STRPU_00145	CAEEL02043, CAEEL15670
OG0002135	STRPU_16889	CAEEL01398, CAEEL15762
OG0002139	STRPU_21129	CAEEL15822
OG0002142	STRPU_21904	CAEEL01037
OG0002143	STRPU_26801, STRPU_26800	CAEEL01697
OG0002144	STRPU_15216, STRPU_15163	CAEEL08787
OG0002145	STRPU_23880, STRPU_01920, STRPU_22764	CAEEL00125
OG0002146	STRPU_23230, STRPU_23218	CAEEL10604
OG0002147	STRPU_11081	CAEEL05229
OG0002148	STRPU_21577	CAEEL13205
OG0002149	STRPU_23241	CAEEL09018, CAEEL08046
OG0002151	STRPU_08939	CAEEL19229
OG0002152	STRPU_07904, STRPU_07930	CAEEL00179
OG0002154	STRPU_09541	CAEEL18065
OG0002156	STRPU_05360, STRPU_05070, STRPU_05146	CAEEL08424
OG0002157	STRPU_08588, STRPU_00303	CAEEL10861
OG0002160	STRPU_08290	CAEEL05075
OG0002163	STRPU_11832	CAEEL04144
OG0002164	STRPU_19135	CAEEL04595, CAEEL04594, CAEEL19903
OG0002165	STRPU_26072	CAEEL07004, CAEEL04348, CAEEL13880
OG0002166	STRPU_14593	CAEEL06693, CAEEL06692
OG0002167	STRPU_15754	CAEEL10771, CAEEL20502
OG0002168	STRPU_24315, STRPU_19155	CAEEL06529
OG0002169	STRPU_10191	CAEEL19452
OG0002170	STRPU_15901	CAEEL11886
OG0002171	STRPU_26259	CAEEL09511
OG0002173	STRPU_14738, STRPU_27218	CAEEL02072
OG0002175	STRPU_19597	CAEEL11081
OG0002177	STRPU_21636	CAEEL16080
OG0002179	STRPU_21296	CAEEL17210, CAEEL19563
OG0002182	STRPU_23612	CAEEL11866
OG0002184	STRPU_18607, STRPU_18606, STRPU_18635	CAEEL06428
OG0002185	STRPU_25310	CAEEL01312
OG0002187	STRPU_20018	CAEEL05615
OG0002188	STRPU_23046	CAEEL10832
OG0002190	STRPU_03778	CAEEL18099
OG0002191	STRPU_25105	CAEEL00670
OG0002201	STRPU_25369	CAEEL01613
OG0002211	STRPU_14750	CAEEL08596
OG0002213	STRPU_21333	CAEEL09259
OG0002215	STRPU_11599, STRPU_01346, STRPU_11604, STRPU_11603, STRPU_01343, STRPU_21306, STRPU_27216, STRPU_27215	CAEEL19732
OG0002216	STRPU_22652	CAEEL09929, CAEEL09930
OG0002217	STRPU_19421	CAEEL18475, CAEEL05058
OG0002218	STRPU_27333	CAEEL00880
OG0002221	STRPU_11361	CAEEL05780
OG0002222	STRPU_11454	CAEEL05529
OG0002224	STRPU_04620	CAEEL10158
OG0002225	STRPU_20789	CAEEL15252
OG0002226	STRPU_18952, STRPU_00675	CAEEL04806
OG0002227	STRPU_09398, STRPU_01560	CAEEL00491
OG0002228	STRPU_08800	CAEEL05227
OG0002229	STRPU_15198, STRPU_15255	CAEEL08325
OG0002236	STRPU_24823, STRPU_24821	CAEEL18503
OG0002237	STRPU_17380	CAEEL00004
OG0002239	STRPU_27056	CAEEL05928
OG0002240	STRPU_10910	CAEEL05366
OG0002241	STRPU_15218, STRPU_15166	CAEEL07281
OG0002242	STRPU_25749	CAEEL01267
OG0002243	STRPU_04202, STRPU_04242	CAEEL05910, CAEEL11717
OG0002244	STRPU_04996	CAEEL02764
OG0002246	STRPU_27096, STRPU_27097, STRPU_27086	CAEEL00010
OG0002248	STRPU_04364	CAEEL09675
OG0002251	STRPU_09471	CAEEL18329, CAEEL19690
OG0002252	STRPU_08300	CAEEL18710
OG0002253	STRPU_15065, STRPU_10167, STRPU_15064, STRPU_15063, STRPU_15062, STRPU_03858, STRPU_15895, STRPU_15896, STRPU_15897, STRPU_15898, STRPU_15894	CAEEL14203
OG0002255	STRPU_00240, STRPU_25979, STRPU_26128	CAEEL01086
OG0002257	STRPU_20518, STRPU_00192, STRPU_20517, STRPU_20547	CAEEL14323
OG0002258	STRPU_14466, STRPU_14465	CAEEL10467
OG0002259	STRPU_02533, STRPU_15151	CAEEL08231
OG0002260	STRPU_21065, STRPU_21064	CAEEL08208
OG0002261	STRPU_08447, STRPU_08414	CAEEL09054
OG0002262	STRPU_13698, STRPU_02378	CAEEL07374
OG0002263	STRPU_06874	CAEEL08085
OG0002264	STRPU_17295	CAEEL01891
OG0002265	STRPU_07673	CAEEL01664
OG0002266	STRPU_08422	CAEEL18931
OG0002270	STRPU_22303, STRPU_22321	CAEEL01255
OG0002272	STRPU_16446	CAEEL00181
OG0002275	STRPU_24013	CAEEL19733
OG0002277	STRPU_22599	CAEEL12016
OG0002278	STRPU_21391	CAEEL17984, CAEEL17983
OG0002280	STRPU_17219	CAEEL01565
OG0002282	STRPU_19538	CAEEL05126
OG0002283	STRPU_04126	CAEEL11974
OG0002284	STRPU_23250	CAEEL09475
OG0002286	STRPU_08813	CAEEL15075
OG0002288	STRPU_04687	CAEEL11923
OG0002289	STRPU_15815, STRPU_15862	CAEEL09428, CAEEL09935, CAEEL20243, CAEEL11495
OG0002293	STRPU_17875	CAEEL01475
OG0002294	STRPU_19133	CAEEL03275, CAEEL03274
OG0002316	STRPU_17537	CAEEL01858, CAEEL01859
OG0002317	STRPU_21329	CAEEL13995
OG0002318	STRPU_19786, STRPU_00784, STRPU_10456, STRPU_10457, STRPU_22054	CAEEL05991
OG0002321	STRPU_10154, STRPU_10091	CAEEL11607
OG0002322	STRPU_08602	CAEEL12636, CAEEL12634
OG0002324	STRPU_13570, STRPU_01589, STRPU_14002, STRPU_14003	CAEEL14861
OG0002325	STRPU_03805, STRPU_03824	CAEEL12660
OG0002326	STRPU_21342	CAEEL19309
OG0002327	STRPU_23595	CAEEL11423
OG0002331	STRPU_26088	CAEEL13492, CAEEL01768
OG0002332	STRPU_04027	CAEEL07378
OG0002335	STRPU_24684	CAEEL02679, CAEEL02678
OG0002336	STRPU_06708	CAEEL18832
OG0002340	STRPU_26084	CAEEL00545
OG0002341	STRPU_05759	CAEEL07757
OG0002342	STRPU_01084, STRPU_24216	CAEEL06352, CAEEL06355, CAEEL00891
OG0002343	STRPU_11537	CAEEL20506, CAEEL10734
OG0002344	STRPU_14480	CAEEL07661
OG0002346	STRPU_01631, STRPU_11970	CAEEL04391
OG0002348	STRPU_21258	CAEEL10632
OG0002348	STRPU_04971	CAEEL12095
OG0002350	STRPU_20358	CAEEL20154
OG0002352	STRPU_25485	CAEEL04784
OG0002354	STRPU_26150, STRPU_25861	CAEEL09038
OG0002355	STRPU_05391	CAEEL08630
OG0002356	STRPU_13024	CAEEL17852
OG0002357	STRPU_21637, STRPU_00290	CAEEL14198
OG0002358	STRPU_12621	CAEEL20542
OG0002359	STRPU_04441, STRPU_04440, STRPU_04439	CAEEL10259
OG0002360	STRPU_24025, STRPU_02637	CAEEL19089
OG0002361	STRPU_20865, STRPU_20902, STRPU_21152	CAEEL16240, CAEEL14724
OG0002362	STRPU_26957	CAEEL01494
OG0002363	STRPU_08483	CAEEL18180
OG0002366	STRPU_25360, STRPU_25361	CAEEL01476
OG0002367	STRPU_26541	CAEEL02851
OG0002368	STRPU_20691	CAEEL06921
OG0002369	STRPU_21201	CAEEL00665
OG0002370	STRPU_08158, STRPU_08155, STRPU_08154	CAEEL06782
OG0002371	STRPU_21823	CAEEL10782, CAEEL02897
OG0002373	STRPU_04172, STRPU_04171	CAEEL10724, CAEEL10847
OG0002374	STRPU_16223, STRPU_00101, STRPU_26262, STRPU_25329	CAEEL00989, CAEEL03595
OG0002375	STRPU_22143, STRPU_22144	CAEEL09148
OG0002376	STRPU_21584, STRPU_21585	CAEEL16557
OG0002377	STRPU_20991	CAEEL14877
OG0002378	STRPU_12622	CAEEL19717
OG0002379	STRPU_06263, STRPU_06307	CAEEL20511
OG0002386	STRPU_11120	CAEEL09550, CAEEL09554, CAEEL09516, CAEEL09558, CAEEL10037, CAEEL10035, CAEEL10034, CAEEL02219, CAEEL10004, CAEEL10036, CAEEL10003, CAEEL18245, CAEEL09777, CAEEL09779, CAEEL18243, CAEEL09790, CAEEL13282, CAEEL13308, CAEEL09785, CAEEL13488, CAEEL12023, CAEEL09591, CAEEL09835, CAEEL09778, CAEEL09784, CAEEL09786, CAEEL17777, CAEEL09982, CAEEL09983, CAEEL09977, CAEEL09551, CAEEL09974, CAEEL09973, CAEEL09979, CAEEL09976, CAEEL09981, CAEEL09975, CAEEL09984, CAEEL09783, CAEEL09553, CAEEL09555, CAEEL09556, CAEEL13171, CAEEL09559, CAEEL09557, CAEEL18244
OG0002396	STRPU_21072	CAEEL15127
OG0002400	STRPU_00984, STRPU_23458	CAEEL12685
OG0002402	STRPU_11673	CAEEL07971
OG0002406	STRPU_10508	CAEEL05272
OG0002407	STRPU_04443	CAEEL11836
OG0002408	STRPU_26022	CAEEL05340
OG0002409	STRPU_22412	CAEEL12380
OG0002410	STRPU_08063	CAEEL06445
OG0002411	STRPU_02645, STRPU_16168	CAEEL09509
OG0002413	STRPU_18616	CAEEL05456
OG0002414	STRPU_24737	CAEEL16542
OG0002415	STRPU_04146, STRPU_04145	CAEEL09540, CAEEL09394, CAEEL15033
OG0002416	STRPU_18051	CAEEL00247
OG0002421	STRPU_27357, STRPU_25383	CAEEL09266
OG0002422	STRPU_17611, STRPU_17617	CAEEL09220
OG0002424	STRPU_09801	CAEEL18326
OG0002429	STRPU_00222, STRPU_25962	CAEEL05601
OG0002433	STRPU_09122, STRPU_02094	CAEEL18398
OG0002434	STRPU_13364, STRPU_13384	CAEEL09324
OG0002437	STRPU_19870	CAEEL11549
OG0002439	STRPU_12224	CAEEL06145, CAEEL06146
OG0002441	STRPU_17739	CAEEL01735
OG0002442	STRPU_25860	CAEEL00999
OG0002443	STRPU_23447, STRPU_00994	CAEEL11867
OG0002444	STRPU_16740, STRPU_01712	CAEEL11588
OG0002445	STRPU_16901	CAEEL08003
OG0002446	STRPU_02116, STRPU_09151	CAEEL01328
OG0002448	STRPU_04423, STRPU_04344	CAEEL11664
OG0002450	STRPU_26697	CAEEL02915
OG0002453	STRPU_03521, STRPU_03584	CAEEL12607, CAEEL12794, CAEEL12792, CAEEL12793, CAEEL12796, CAEEL13671
OG0002454	STRPU_14731	CAEEL06870
OG0002456	STRPU_24626	CAEEL19152, CAEEL02912
OG0002461	STRPU_05312	CAEEL07388
OG0002476	STRPU_25129	CAEEL05868
OG0002476	STRPU_25898	CAEEL00590
OG0002477	STRPU_09798	CAEEL05771
OG0002481	STRPU_03676, STRPU_03664	CAEEL07210
OG0002486	STRPU_25111	CAEEL00554
OG0002487	STRPU_20804	CAEEL13022
OG0002489	STRPU_09635	CAEEL20456
OG0002490	STRPU_23133	CAEEL09795
OG0002492	STRPU_06750, STRPU_06747	CAEEL07791
OG0002494	STRPU_12559, STRPU_12558	CAEEL02924
OG0002495	STRPU_01889, STRPU_25206	CAEEL05776
OG0002497	STRPU_14057, STRPU_00867	CAEEL00487
OG0002499	STRPU_15787, STRPU_15790, STRPU_15793	CAEEL02172, CAEEL11853
OG0002500	STRPU_14559	CAEEL00642
OG0002502	STRPU_19040	CAEEL01666
OG0002503	STRPU_05769	CAEEL11848, CAEEL10709, CAEEL17654, CAEEL17049, CAEEL10625
OG0002504	STRPU_14756, STRPU_02567	CAEEL06712, CAEEL09129
OG0002505	STRPU_13547	CAEEL05922
OG0002506	STRPU_24659	CAEEL00901
OG0002507	STRPU_18656	CAEEL03010
OG0002509	STRPU_16015	CAEEL10641, CAEEL10642
OG0002510	STRPU_03146, STRPU_03126, STRPU_03104	CAEEL15444
OG0002511	STRPU_24965	CAEEL03054
OG0002512	STRPU_05394, STRPU_05395	CAEEL06721
OG0002516	STRPU_03861	CAEEL07616
OG0002518	STRPU_00560, STRPU_10679	CAEEL03272
OG0002519	STRPU_05579, STRPU_05638	CAEEL07683
OG0002520	STRPU_04851	CAEEL11387
OG0002523	STRPU_23311	CAEEL09506
OG0002524	STRPU_15505	CAEEL07737
OG0002527	STRPU_20128	CAEEL00425, CAEEL00799
OG0002528	STRPU_09781	CAEEL14274
OG0002529	STRPU_06614	CAEEL18703, CAEEL04668
OG0002530	STRPU_26632	CAEEL18169
OG0002532	STRPU_08489	CAEEL00641
OG0002533	STRPU_14961, STRPU_14991	CAEEL08550
OG0002534	STRPU_13252	CAEEL08629
OG0002537	STRPU_05697	CAEEL07418
OG0002541	STRPU_12563	CAEEL09534
OG0002542	STRPU_02464, STRPU_13601	CAEEL06956
OG0002543	STRPU_15054	CAEEL07344
OG0002544	STRPU_08960	CAEEL16419
OG0002545	STRPU_22618	CAEEL12452
OG0002547	STRPU_07853	CAEEL02085
OG0002548	STRPU_26333	CAEEL14464, CAEEL04858, CAEEL17540, CAEEL14091
OG0002549	STRPU_06812	CAEEL18135
OG0002552	STRPU_26915	CAEEL01916
OG0002553	STRPU_01916, STRPU_22760	CAEEL07705
OG0002554	STRPU_26264	CAEEL13829
OG0002557	STRPU_25407	CAEEL02904
OG0002558	STRPU_21365	CAEEL18130
OG0002559	STRPU_24313	CAEEL14654
OG0002561	STRPU_20465, STRPU_20515, STRPU_20545, STRPU_20520	CAEEL13357
OG0002562	STRPU_19181	CAEEL00489
OG0002563	STRPU_05413	CAEEL08940
OG0002564	STRPU_08467	CAEEL14884
OG0002565	STRPU_10373	CAEEL01779, CAEEL19992
OG0002566	STRPU_24312	CAEEL18146
OG0002567	STRPU_22654, STRPU_22655	CAEEL10185
OG0002569	STRPU_03925	CAEEL18770
OG0002570	STRPU_26462	CAEEL02126
OG0002571	STRPU_05752	CAEEL01329, CAEEL00047
OG0002572	STRPU_13089, STRPU_13111	CAEEL06422
OG0002574	STRPU_20737, STRPU_00733	CAEEL13992
OG0002587	STRPU_25738	CAEEL02535
OG0002590	STRPU_26209	CAEEL01823
OG0002593	STRPU_10563	CAEEL06340, CAEEL06341
OG0002594	STRPU_26054	CAEEL02859
OG0002598	STRPU_18497	CAEEL04239
OG0002599	STRPU_23341	CAEEL09489, CAEEL05240
OG0002600	STRPU_04205, STRPU_04245	CAEEL18751
OG0002601	STRPU_21528, STRPU_08560, STRPU_21183	CAEEL11850, CAEEL17493, CAEEL06460
OG0002602	STRPU_09236	CAEEL19298
OG0002605	STRPU_19114	CAEEL06425
OG0002608	STRPU_12429	CAEEL20298
OG0002609	STRPU_26812	CAEEL00486
OG0002610	STRPU_25580	CAEEL00976
OG0002611	STRPU_24642	CAEEL00525
OG0002614	STRPU_24170	CAEEL18150
OG0002617	STRPU_05735	CAEEL08131
OG0002618	STRPU_08357	CAEEL11865
OG0002620	STRPU_20225	CAEEL18902
OG0002623	STRPU_17650, STRPU_02272, STRPU_26873	CAEEL04862
OG0002624	STRPU_25392	CAEEL00996
OG0002630	STRPU_24825	CAEEL00017
OG0002633	STRPU_20983	CAEEL13867
OG0002636	STRPU_08552	CAEEL09021
OG0002638	STRPU_12855, STRPU_12843, STRPU_12856	CAEEL05543
OG0002643	STRPU_24098, STRPU_03500	CAEEL01960
OG0002644	STRPU_05208	CAEEL00760
OG0002645	STRPU_22722, STRPU_00705	CAEEL09814
OG0002646	STRPU_16405	CAEEL10837
OG0002649	STRPU_09342	CAEEL18434
OG0002651	STRPU_21640, STRPU_00294	CAEEL08032
OG0002652	STRPU_25607	CAEEL15940
OG0002653	STRPU_15427, STRPU_15428	CAEEL09022
OG0002655	STRPU_04772	CAEEL10857
OG0002656	STRPU_13628, STRPU_02436	CAEEL06531
OG0002658	STRPU_12627	CAEEL08300
OG0002659	STRPU_24553	CAEEL20147, CAEEL01412
OG0002660	STRPU_23517	CAEEL11563
OG0002661	STRPU_00634, STRPU_12504	CAEEL19789
OG0002662	STRPU_08796	CAEEL18190
OG0002663	STRPU_06640	CAEEL19742
OG0002665	STRPU_14899	CAEEL08820
OG0002666	STRPU_08318	CAEEL11407
OG0002667	STRPU_20135	CAEEL18607
OG0002668	STRPU_00218, STRPU_25957	CAEEL02604
OG0002670	STRPU_21338	CAEEL15710
OG0002675	STRPU_25910	CAEEL07843
OG0002677	STRPU_08818	CAEEL10901
OG0002678	STRPU_05803	CAEEL06946, CAEEL06945, CAEEL01197
OG0002679	STRPU_10913	CAEEL06006
OG0002682	STRPU_18260, STRPU_18249, STRPU_18278, STRPU_01178, STRPU_18275, STRPU_18269, STRPU_18272, STRPU_18246, STRPU_18251, STRPU_01181, STRPU_18256	CAEEL06028, CAEEL18330
OG0002683	STRPU_18999	CAEEL05356
OG0002706	STRPU_08180	CAEEL01248
OG0002707	STRPU_21211	CAEEL14138
OG0002708	STRPU_17906	CAEEL01926, CAEEL12503
OG0002710	STRPU_27060	CAEEL00009
OG0002712	STRPU_05441	CAEEL06583, CAEEL15212
OG0002714	STRPU_05988, STRPU_03960, STRPU_03943, STRPU_03946, STRPU_01867, STRPU_03953	CAEEL02672, CAEEL09684, CAEEL16105, CAEEL16248, CAEEL20570
OG0002715	STRPU_22385	CAEEL09830
OG0002717	STRPU_05918	CAEEL10017
OG0002718	STRPU_11194, STRPU_11192	CAEEL00842
OG0002720	STRPU_25908	CAEEL01232
OG0002722	STRPU_20668	CAEEL10808
OG0002723	STRPU_20955	CAEEL15616
OG0002726	STRPU_04170	CAEEL11743
OG0002729	STRPU_04189, STRPU_05017	CAEEL07853
OG0002732	STRPU_09513	CAEEL18402
OG0002736	STRPU_17138, STRPU_17137	CAEEL02362
OG0002739	STRPU_05782	CAEEL18472
OG0002740	STRPU_07027	CAEEL08842
OG0002742	STRPU_04623, STRPU_04645	CAEEL11403
OG0002743	STRPU_13731, STRPU_13730, STRPU_13561	CAEEL15922, CAEEL10167
OG0002744	STRPU_20203	CAEEL19735
OG0002745	STRPU_02101, STRPU_09128	CAEEL19081
OG0002746	STRPU_02712	CAEEL01862
OG0002747	STRPU_19987	CAEEL02596
OG0002749	STRPU_03742	CAEEL04068
