Orthogroup	STRPU_ok	DANRE
OG0001475	STRPU_11303, STRPU_11319, STRPU_11092	DANRE36782, DANRE36783, DANRE23188, DANRE23190, DANRE23189
OG0001476	STRPU_17798	DANRE17431, DANRE11972, DANRE11971, DANRE11970, DANRE00833, DANRE08825, DANRE08824, DANRE00834, DANRE00832
OG0001478	STRPU_21182	DANRE18721, DANRE18720, DANRE18719
OG0001478	STRPU_09284	DANRE03641
OG0001479	STRPU_19441	DANRE22330, DANRE22329, DANRE30265, DANRE34077, DANRE19450, DANRE19449
OG0001480	STRPU_24164	DANRE35549, DANRE02001, DANRE02000, DANRE09096, DANRE09095
OG0001481	STRPU_20432	DANRE10839, DANRE17957, DANRE17958, DANRE17956, DANRE10838, DANRE10840, DANRE05668, DANRE05669, DANRE05664, DANRE05667, DANRE05666, DANRE05665, DANRE17807
OG0001484	STRPU_13892, STRPU_23212, STRPU_23225	DANRE36966, DANRE36726, DANRE22300, DANRE22299, DANRE22301, DANRE36964, DANRE36965, DANRE36967
OG0001485	STRPU_26365	DANRE37673, DANRE37672, DANRE37674, DANRE12868, DANRE12867, DANRE34795, DANRE01508, DANRE01509
OG0001486	STRPU_11997, STRPU_01663	DANRE20631, DANRE20630, DANRE30794, DANRE30793, DANRE25517, DANRE25516, DANRE25515, DANRE29495, DANRE39113, DANRE39112, DANRE39111
OG0001487	STRPU_26331	DANRE26038, DANRE26037, DANRE26036, DANRE10575, DANRE14739, DANRE14738, DANRE14740, DANRE14741
OG0001488	STRPU_13616	DANRE02082, DANRE02081
OG0001489	STRPU_18782	DANRE17537, DANRE17538, DANRE17536, DANRE17539, DANRE17535, DANRE26330, DANRE26331, DANRE26329, DANRE26332, DANRE26328, DANRE26333, DANRE26334, DANRE34702, DANRE34703, DANRE34704, DANRE34242, DANRE34241
OG0001490	STRPU_20507	DANRE05267, DANRE35582, DANRE35581, DANRE19987, DANRE19988, DANRE37491, DANRE11663
OG0001492	STRPU_14187	DANRE28921, DANRE08080, DANRE08079, DANRE08081, DANRE08078, DANRE33662
OG0001493	STRPU_04271	DANRE43323, DANRE11190, DANRE11191
OG0001495	STRPU_23172	DANRE22613, DANRE22615, DANRE22614, DANRE22616
OG0001496	STRPU_09305, STRPU_09648, STRPU_09646	DANRE39559, DANRE35397
OG0001500	STRPU_06633	DANRE38025, DANRE41825, DANRE41824, DANRE41826, DANRE41827
OG0001501	STRPU_21031	DANRE10996, DANRE10993, DANRE10995, DANRE10994, DANRE11782, DANRE11780, DANRE11781
OG0001502	STRPU_08256	DANRE29327, DANRE29326
OG0001503	STRPU_26383	DANRE01872
OG0001503	STRPU_08277	DANRE28515, DANRE28514
OG0001504	STRPU_00235, STRPU_25977, STRPU_00231, STRPU_25973	DANRE22645, DANRE22646
OG0001505	STRPU_11360	DANRE24459, DANRE24460, DANRE24458, DANRE27105, DANRE27106
OG0001506	STRPU_11331	DANRE27670, DANRE40034, DANRE40035
OG0001507	STRPU_21330	DANRE05610, DANRE05609, DANRE05144, DANRE05143, DANRE20002
OG0001508	STRPU_12972	DANRE38231, DANRE38230, DANRE38232, DANRE13183, DANRE29484, DANRE29485
OG0001509	STRPU_06444	DANRE15262, DANRE13263
OG0001510	STRPU_19269	DANRE40580, DANRE40579, DANRE30335, DANRE36382, DANRE36380, DANRE36381
OG0001511	STRPU_06130	DANRE08631, DANRE08630, DANRE08632, DANRE26750, DANRE26749, DANRE37901, DANRE37903, DANRE37902, DANRE37904
OG0001513	STRPU_23242	DANRE42820, DANRE35800, DANRE35799, DANRE35798, DANRE22476, DANRE22475, DANRE22474
OG0001515	STRPU_15320, STRPU_15319	DANRE35061, DANRE35063, DANRE33905
OG0001516	STRPU_18551	DANRE19759, DANRE33416, DANRE33417
OG0001517	STRPU_19850, STRPU_23529	DANRE40639, DANRE24399, DANRE24400
OG0001518	STRPU_07114	DANRE26765, DANRE26770, DANRE26766, DANRE26769, DANRE26768, DANRE26767, DANRE36651
OG0001520	STRPU_24561	DANRE14989, DANRE14988, DANRE17477, DANRE17478, DANRE17480, DANRE17479
OG0001521	STRPU_26866	DANRE01878, DANRE34844, DANRE34845, DANRE34846, DANRE19174, DANRE14501, DANRE14500, DANRE14499, DANRE10329
OG0001522	STRPU_03073	DANRE09766
OG0001523	STRPU_12314	DANRE12958, DANRE12959, DANRE12960, DANRE25465, DANRE25467, DANRE25466, DANRE12570, DANRE31026, DANRE31027, DANRE31028, DANRE12571, DANRE12568, DANRE12569
OG0001524	STRPU_10326	DANRE05747
OG0001524	STRPU_25252	DANRE39017, DANRE12804
OG0001525	STRPU_15038, STRPU_15039, STRPU_15040, STRPU_15037	DANRE38707
OG0001526	STRPU_20380	DANRE35186, DANRE35185, DANRE35187, DANRE19162, DANRE19163, DANRE26668
OG0001527	STRPU_14392	DANRE35014
OG0001527	STRPU_25264	DANRE09760, DANRE09759
OG0001528	STRPU_10769	DANRE38209, DANRE24432, DANRE24433, DANRE26417, DANRE26416
OG0001529	STRPU_00143	DANRE36607, DANRE36723, DANRE22259, DANRE22260
OG0001531	STRPU_10272	DANRE05786, DANRE05785, DANRE22335, DANRE22337, DANRE22336, DANRE06652, DANRE06654, DANRE06651, DANRE20423, DANRE06653
OG0001532	STRPU_10950	DANRE23224, DANRE23223, DANRE23222, DANRE02351, DANRE37910, DANRE13368, DANRE26575, DANRE26574
OG0001533	STRPU_24952	DANRE41403, DANRE35818, DANRE35817, DANRE42529
OG0001534	STRPU_08320, STRPU_08319	DANRE03599, DANRE30160, DANRE30161, DANRE03650, DANRE03598, DANRE29296, DANRE29295, DANRE03600, DANRE03597
OG0001536	STRPU_21047	DANRE14602
OG0001538	STRPU_12441, STRPU_12432	DANRE05560, DANRE18373
OG0001545	STRPU_27363	DANRE19325, DANRE12919, DANRE12920, DANRE09585, DANRE09584, DANRE13941, DANRE13940, DANRE19323, DANRE19324, DANRE19326
OG0001546	STRPU_20460	DANRE11502, DANRE11501, DANRE11499, DANRE04439, DANRE04438
OG0001549	STRPU_24400	DANRE31578, DANRE31577, DANRE31579, DANRE41309, DANRE02223, DANRE20636
OG0001550	STRPU_21280, STRPU_20475	DANRE26888, DANRE26887, DANRE26889, DANRE24227
OG0001551	STRPU_21860, STRPU_21899, STRPU_21891	DANRE12100, DANRE12099, DANRE18422, DANRE18424, DANRE18421, DANRE18423
OG0001552	STRPU_22979	DANRE36973
OG0001553	STRPU_04052	DANRE39596, DANRE39595, DANRE00133, DANRE04965, DANRE20535
OG0001554	STRPU_02015, STRPU_16951	DANRE08861, DANRE00816, DANRE38027
OG0001556	STRPU_20697	DANRE19953
OG0001557	STRPU_12321	DANRE37687, DANRE37688
OG0001557	STRPU_23129	DANRE25710, DANRE25711
OG0001558	STRPU_20040	DANRE19439, DANRE19440, DANRE19438, DANRE33921, DANRE33920, DANRE16554
OG0001559	STRPU_21439	DANRE05634, DANRE05635, DANRE18362, DANRE18361, DANRE00902
OG0001560	STRPU_22041	DANRE16040, DANRE21762, DANRE21761
OG0001561	STRPU_22097	DANRE41304, DANRE41305, DANRE39816, DANRE02440, DANRE25915, DANRE31611
OG0001562	STRPU_10858, STRPU_10839	DANRE41732
OG0001563	STRPU_26909, STRPU_13288, STRPU_13360	DANRE22148, DANRE22116
OG0001564	STRPU_06537, STRPU_06563	DANRE36281, DANRE36280, DANRE08942, DANRE08944, DANRE08941, DANRE08945, DANRE08943, DANRE06929, DANRE06930
OG0001565	STRPU_03587, STRPU_03523, STRPU_03586	DANRE08671, DANRE08672, DANRE01279, DANRE01280, DANRE37840, DANRE27963, DANRE27964, DANRE27965
OG0001566	STRPU_17707	DANRE18475, DANRE18473, DANRE18474, DANRE23554
OG0001567	STRPU_14545, STRPU_14538	DANRE02935, DANRE02934, DANRE41074, DANRE26432, DANRE26431, DANRE26430, DANRE02930
OG0001568	STRPU_08839, STRPU_00977	DANRE28635
OG0001569	STRPU_06491, STRPU_06672	DANRE42470, DANRE15236, DANRE15237, DANRE06992, DANRE06994, DANRE06991, DANRE06995, DANRE06993
OG0001570	STRPU_25866	DANRE07850, DANRE07849
OG0001571	STRPU_03649, STRPU_03634	DANRE08150, DANRE08151, DANRE34997, DANRE34996
OG0001572	STRPU_17033, STRPU_01799	DANRE33793
OG0001572	STRPU_25872	DANRE26230, DANRE26229
OG0001573	STRPU_18175	DANRE24556, DANRE24557, DANRE24555, DANRE00159, DANRE00158
OG0001574	STRPU_09295	DANRE15592, DANRE30051, DANRE04165, DANRE04166, DANRE30225, DANRE09351, DANRE09352, DANRE09353
OG0001576	STRPU_26967	DANRE19270, DANRE19269, DANRE12147, DANRE12146, DANRE19271
OG0001578	STRPU_09755, STRPU_09711	DANRE41163
OG0001579	STRPU_04737, STRPU_04730, STRPU_04736	DANRE03279, DANRE05767, DANRE05766, DANRE03277, DANRE03278, DANRE03276, DANRE03275
OG0001580	STRPU_25493	DANRE22288, DANRE26125, DANRE26128, DANRE26124, DANRE26129, DANRE26127, DANRE12171, DANRE12170, DANRE26126
OG0001581	STRPU_21852, STRPU_21108	DANRE11905
OG0001582	STRPU_15059	DANRE00147, DANRE00146, DANRE08340, DANRE08339, DANRE00774, DANRE00775, DANRE28929, DANRE28926, DANRE28927, DANRE28928
OG0001583	STRPU_09827	DANRE15872, DANRE15871, DANRE07319, DANRE05317, DANRE05315, DANRE02925, DANRE05316
OG0001584	STRPU_06055	DANRE22142, DANRE22143
OG0001588	STRPU_25573, STRPU_16712, STRPU_02105, STRPU_02107, STRPU_02100, STRPU_09127, STRPU_19443, STRPU_18893, STRPU_18890, STRPU_18888, STRPU_02106	DANRE00650
OG0001589	STRPU_02158, STRPU_09187, STRPU_02156, STRPU_02159	DANRE30150
OG0001590	STRPU_17388, STRPU_26879	DANRE38393, DANRE38392
OG0001592	STRPU_22809, STRPU_22808, STRPU_01967, STRPU_23555	DANRE43249, DANRE24961, DANRE24962, DANRE38415, DANRE38414, DANRE14917, DANRE14918
OG0001593	STRPU_22521	DANRE16008, DANRE38492, DANRE38493, DANRE38494, DANRE16007, DANRE14940, DANRE14941
OG0001596	STRPU_23283	DANRE40764
OG0001597	STRPU_14448, STRPU_14431	DANRE14881
OG0001597	STRPU_15998	DANRE25200, DANRE25198, DANRE25199, DANRE25197
OG0001598	STRPU_03397, STRPU_10743, STRPU_20935	DANRE20444, DANRE07800, DANRE42077, DANRE04982
OG0001598	STRPU_19290, STRPU_09022, STRPU_21628	DANRE30245
OG0001599	STRPU_08993	DANRE30081, DANRE30489, DANRE30492, DANRE30493, DANRE30491, DANRE30490
OG0001600	STRPU_07559, STRPU_00590	DANRE14660, DANRE05599, DANRE05598, DANRE18214, DANRE24012, DANRE27336, DANRE27337
OG0001601	STRPU_09446, STRPU_01170, STRPU_09800, STRPU_01037, STRPU_16501, STRPU_10316, STRPU_07134, STRPU_09041, STRPU_00374, STRPU_24759, STRPU_04746, STRPU_07522, STRPU_16198, STRPU_23967, STRPU_11200, STRPU_21470, STRPU_04425, STRPU_10282, STRPU_09360, STRPU_16540, STRPU_25966, STRPU_15454, STRPU_13859, STRPU_15615, STRPU_25833, STRPU_13924, STRPU_13614, STRPU_20414, STRPU_00167	DANRE21638, DANRE16145, DANRE31813, DANRE41788, DANRE18185, DANRE41789, DANRE16577, DANRE16576, DANRE00585, DANRE24561, DANRE37278, DANRE36288, DANRE37877, DANRE40966, DANRE30132, DANRE22621, DANRE26724, DANRE40967
OG0001602	STRPU_12465	DANRE38529
OG0001604	STRPU_20664	DANRE38746
OG0001604	STRPU_14571	DANRE07901, DANRE07902
OG0001605	STRPU_25478, STRPU_12565	DANRE37473, DANRE28391, DANRE12806, DANRE02340, DANRE10148, DANRE10146, DANRE10145, DANRE10147
OG0001606	STRPU_00806, STRPU_25539	DANRE00450
OG0001606	STRPU_09537	DANRE04309
OG0001608	STRPU_25716, STRPU_25698	DANRE10240, DANRE10239, DANRE38903, DANRE38904
OG0001609	STRPU_06891	DANRE35730
OG0001609	STRPU_23497	DANRE02201
OG0001610	STRPU_24471	DANRE11392, DANRE11391, DANRE40973, DANRE40974, DANRE10644, DANRE14143, DANRE14144
OG0001611	STRPU_20967	DANRE17784, DANRE17782, DANRE17783, DANRE11027, DANRE11028, DANRE22005, DANRE22004, DANRE04446, DANRE04445, DANRE13140, DANRE13139
OG0001612	STRPU_17129	DANRE10050
OG0001614	STRPU_27003	DANRE28279
OG0001614	STRPU_00963, STRPU_08858	DANRE22251, DANRE22252
OG0001615	STRPU_12203	DANRE25213, DANRE38690, DANRE38693, DANRE38692, DANRE38694, DANRE30770
OG0001617	STRPU_23604	DANRE36595, DANRE36594, DANRE02672, DANRE02671, DANRE12595, DANRE12596, DANRE40227, DANRE40228
OG0001620	STRPU_19915	DANRE09560, DANRE09559, DANRE33474, DANRE33475, DANRE26504, DANRE26503, DANRE36448, DANRE36449
OG0001621	STRPU_05699	DANRE28760, DANRE28761, DANRE21954, DANRE21955, DANRE03608, DANRE03609, DANRE29302, DANRE29301, DANRE29300
OG0001622	STRPU_09518	DANRE03406, DANRE03408, DANRE03407, DANRE11247, DANRE11246, DANRE11244, DANRE11245, DANRE39828
OG0001624	STRPU_24187, STRPU_01112	DANRE40299, DANRE18509, DANRE14986, DANRE14987, DANRE22639
OG0001627	STRPU_10394	DANRE13526
OG0001627	STRPU_09510	DANRE07055, DANRE20177, DANRE04818
OG0001628	STRPU_20435	DANRE04668, DANRE04667
OG0001628	STRPU_21204	DANRE33716
OG0001629	STRPU_20028, STRPU_20029	DANRE19284, DANRE19282, DANRE19283, DANRE19285
OG0001632	STRPU_23809, STRPU_23843	DANRE40468, DANRE40467, DANRE25650, DANRE31625, DANRE31626, DANRE31624, DANRE20624, DANRE20625
OG0001633	STRPU_24119, STRPU_24126	DANRE38755, DANRE38754
OG0001634	STRPU_20042	DANRE35114, DANRE35402, DANRE35115
OG0001634	STRPU_21767, STRPU_21703	DANRE05161, DANRE07771
OG0001635	STRPU_05304	DANRE33805, DANRE33804, DANRE33803, DANRE33802, DANRE06374, DANRE06373
OG0001636	STRPU_26253	DANRE39033, DANRE39034, DANRE39032, DANRE39035, DANRE39036
OG0001637	STRPU_08189	DANRE43095
OG0001638	STRPU_14215	DANRE28937, DANRE28938, DANRE34172, DANRE34169, DANRE34171, DANRE34170
OG0001639	STRPU_26515	DANRE25902, DANRE12203, DANRE12204, DANRE21606, DANRE21607, DANRE21610, DANRE21608, DANRE21609
OG0001640	STRPU_22717, STRPU_00700	DANRE22577, DANRE22576, DANRE36767
OG0001641	STRPU_24984	DANRE03483, DANRE03482, DANRE03481, DANRE03744, DANRE03748, DANRE03749
OG0001642	STRPU_21824	DANRE19971, DANRE37998, DANRE38002, DANRE38000, DANRE38001
OG0001643	STRPU_03592, STRPU_03527	DANRE19839, DANRE19840, DANRE08012, DANRE08013, DANRE10381, DANRE10380, DANRE10383, DANRE10382
OG0001644	STRPU_07026	DANRE18118, DANRE18119, DANRE10357
OG0001651	STRPU_04788	DANRE03107, DANRE03106, DANRE20143, DANRE03105, DANRE03104, DANRE05409, DANRE05408, DANRE19302, DANRE19303, DANRE19301, DANRE19304
OG0001652	STRPU_21641, STRPU_00295, STRPU_00191	DANRE11920, DANRE11918, DANRE11919, DANRE11921
OG0001653	STRPU_18928, STRPU_18930, STRPU_18865	DANRE33414, DANRE01185, DANRE01184
OG0001654	STRPU_24101, STRPU_24566	DANRE22402, DANRE05790, DANRE18401, DANRE18402
OG0001655	STRPU_05327	DANRE37499, DANRE37500, DANRE37498, DANRE37497, DANRE02917, DANRE38012, DANRE20101, DANRE20102, DANRE20103
OG0001656	STRPU_02552, STRPU_14771	DANRE29043
OG0001657	STRPU_14732	DANRE33903, DANRE16790, DANRE00304, DANRE00303, DANRE33902, DANRE16788, DANRE16789
OG0001658	STRPU_07439, STRPU_07448	DANRE22705, DANRE40316
OG0001659	STRPU_17531	DANRE14205, DANRE10075, DANRE10074, DANRE17448, DANRE17449
OG0001660	STRPU_04934	DANRE07022, DANRE23646, DANRE23647, DANRE07141, DANRE23649, DANRE23648
OG0001661	STRPU_15061	DANRE24032
OG0001661	STRPU_25156	DANRE24031
OG0001662	STRPU_01806	DANRE43066
OG0001662	STRPU_17153	DANRE34938, DANRE42737, DANRE34939, DANRE13284, DANRE13283, DANRE40937
OG0001663	STRPU_22095	DANRE25847, DANRE25848, DANRE30753, DANRE30752, DANRE40330, DANRE40329, DANRE40440
OG0001665	STRPU_01425, STRPU_08744	DANRE29857
OG0001666	STRPU_23274, STRPU_05068, STRPU_05143, STRPU_25003	DANRE15339, DANRE15337, DANRE15338
OG0001667	STRPU_13327, STRPU_13922, STRPU_13935	DANRE03847, DANRE03846, DANRE14682, DANRE08579, DANRE28517
OG0001668	STRPU_17265	DANRE18595, DANRE18596
OG0001670	STRPU_20375	DANRE19433, DANRE19434, DANRE34059
OG0001671	STRPU_23579	DANRE22102
OG0001672	STRPU_23272	DANRE20393, DANRE20394, DANRE20392, DANRE24385, DANRE41470, DANRE13811, DANRE03870, DANRE14899, DANRE14898, DANRE14897
OG0001673	STRPU_21686, STRPU_21751	DANRE11517, DANRE11518, DANRE11789
OG0001674	STRPU_23906	DANRE12930, DANRE38345, DANRE38346, DANRE00321, DANRE00322
OG0001675	STRPU_07480	DANRE09941, DANRE09940, DANRE09942, DANRE13592, DANRE17758, DANRE17757, DANRE10773, DANRE10774
OG0001676	STRPU_04793	DANRE04978
OG0001676	STRPU_22887	DANRE28348, DANRE28347
OG0001677	STRPU_14147, STRPU_14173	DANRE01525, DANRE35353, DANRE35352
OG0001677	STRPU_16258, STRPU_12978, STRPU_10003	DANRE35354
OG0001678	STRPU_22047, STRPU_22048	DANRE10459, DANRE10458, DANRE14832, DANRE14831, DANRE02623, DANRE02624, DANRE41669, DANRE41670
OG0001680	STRPU_20436	DANRE37802
OG0001682	STRPU_06239	DANRE35937
OG0001683	STRPU_17458, STRPU_17475	DANRE41894, DANRE41893, DANRE06314, DANRE06313, DANRE06312, DANRE10079, DANRE14208, DANRE23534
OG0001684	STRPU_14381	DANRE10400, DANRE01922
OG0001685	STRPU_05303	DANRE15894, DANRE15893, DANRE06018
OG0001686	STRPU_26044	DANRE38859, DANRE38858, DANRE38861, DANRE38860, DANRE38862
OG0001687	STRPU_25158, STRPU_24138	DANRE04622
OG0001688	STRPU_05297	DANRE15670, DANRE39275, DANRE20110, DANRE20111, DANRE20112, DANRE20109, DANRE08739
OG0001689	STRPU_14303	DANRE08083, DANRE08082, DANRE00075, DANRE33680
OG0001691	STRPU_15006	DANRE03833
OG0001692	STRPU_19066	DANRE36405, DANRE34911, DANRE27065, DANRE27066, DANRE27064, DANRE34910, DANRE36404
OG0001694	STRPU_01478	DANRE31360, DANRE36704, DANRE36702, DANRE02208, DANRE02209
OG0001696	STRPU_01381, STRPU_11566	DANRE39928, DANRE31315, DANRE25771, DANRE38937, DANRE34450, DANRE06772, DANRE06774, DANRE06773
OG0001703	STRPU_01270, STRPU_01272, STRPU_18216, STRPU_20353, STRPU_18217, STRPU_18173, STRPU_22909, STRPU_22894, STRPU_18213, STRPU_18215	DANRE25219
OG0001704	STRPU_05453	DANRE36568, DANRE36566, DANRE36565, DANRE36567
OG0001706	STRPU_05229	DANRE20185, DANRE20183, DANRE20182, DANRE38154, DANRE38156, DANRE38153, DANRE38155, DANRE33839, DANRE38152, DANRE38151
OG0001707	STRPU_24819	DANRE26662
OG0001708	STRPU_06608	DANRE24243, DANRE33359, DANRE06779
OG0001709	STRPU_05233	DANRE20434, DANRE20433, DANRE07634, DANRE07630, DANRE07631, DANRE07635, DANRE07633
OG0001710	STRPU_23701	DANRE12478, DANRE12477, DANRE12479, DANRE30737, DANRE39749, DANRE39748
OG0001711	STRPU_21095, STRPU_21094	DANRE20000, DANRE22235, DANRE22236, DANRE05625, DANRE05624, DANRE05623
OG0001712	STRPU_04462	DANRE15992, DANRE15991, DANRE04981, DANRE04979, DANRE04980, DANRE33571, DANRE33569, DANRE33570
OG0001713	STRPU_10631	DANRE07425
OG0001713	STRPU_25915	DANRE26203
OG0001714	STRPU_08986	DANRE21431, DANRE29712, DANRE29711
OG0001714	STRPU_20557	DANRE04460, DANRE22006
OG0001716	STRPU_25551, STRPU_00816	DANRE21265
OG0001717	STRPU_16455	DANRE19758, DANRE31911, DANRE32559, DANRE32679
OG0001718	STRPU_20683	DANRE11962, DANRE11963
OG0001720	STRPU_14657	DANRE08343, DANRE06583, DANRE06582, DANRE33676, DANRE33677
OG0001721	STRPU_14647	DANRE42265, DANRE17694, DANRE17693, DANRE12002, DANRE11490, DANRE11491
OG0001723	STRPU_06356	DANRE06882, DANRE06883, DANRE00862, DANRE00863, DANRE36498, DANRE36499, DANRE36500
OG0001724	STRPU_18093, STRPU_01781	DANRE17287, DANRE17289, DANRE17288, DANRE11702, DANRE11699, DANRE11701, DANRE11700
OG0001725	STRPU_04487, STRPU_04362	DANRE20152, DANRE20154, DANRE20153, DANRE04340, DANRE34739, DANRE34740
OG0001726	STRPU_20634	DANRE05644
OG0001727	STRPU_21219	DANRE07810, DANRE11511, DANRE02954, DANRE02955
OG0001728	STRPU_26695	DANRE13222, DANRE13223, DANRE43129
OG0001729	STRPU_23619	DANRE25053, DANRE25052, DANRE40479, DANRE20601
OG0001730	STRPU_18631, STRPU_18614	DANRE40001, DANRE40000, DANRE28316, DANRE21475, DANRE21473, DANRE21474
OG0001731	STRPU_12360	DANRE36990, DANRE36991, DANRE22271, DANRE31351, DANRE31352, DANRE31353
OG0001732	STRPU_06110	DANRE42497, DANRE42498, DANRE42496, DANRE15247, DANRE15250, DANRE15251, DANRE15248, DANRE15249, DANRE07640, DANRE07639, DANRE07641, DANRE07642
OG0001733	STRPU_09898	DANRE37166, DANRE37165, DANRE04810, DANRE04809
OG0001735	STRPU_02435, STRPU_13629	DANRE41492, DANRE41491, DANRE35540, DANRE35539, DANRE29119
OG0001736	STRPU_25297	DANRE39347, DANRE23822
OG0001737	STRPU_07635	DANRE24369, DANRE22720
OG0001737	STRPU_17777	DANRE42376, DANRE05864
OG0001738	STRPU_12582	DANRE03200, DANRE03201, DANRE29630, DANRE29631, DANRE25269, DANRE25268, DANRE12564
OG0001739	STRPU_12635	DANRE30661, DANRE30662, DANRE38419, DANRE38418, DANRE38416, DANRE25764, DANRE25763
OG0001740	STRPU_12729, STRPU_12731	DANRE23557, DANRE38268, DANRE30945, DANRE30946
OG0001743	STRPU_19741	DANRE39851, DANRE39852, DANRE19109, DANRE19115
OG0001744	STRPU_22012	DANRE27212, DANRE38779, DANRE41566, DANRE35596, DANRE35597, DANRE23144, DANRE23143
OG0001745	STRPU_26910	DANRE18517, DANRE18516
OG0001746	STRPU_01643, STRPU_11979	DANRE39306, DANRE39307, DANRE25487, DANRE25125, DANRE25124, DANRE25122, DANRE25123
OG0001747	STRPU_06888	DANRE36006, DANRE13392, DANRE13393, DANRE08629, DANRE08628, DANRE35932
OG0001749	STRPU_05824	DANRE15845, DANRE15844, DANRE06173, DANRE42876, DANRE06366, DANRE06368
OG0001751	STRPU_10281	DANRE06575, DANRE06574, DANRE06573
OG0001752	STRPU_04577, STRPU_04576, STRPU_22519	DANRE21463, DANRE21464, DANRE38372, DANRE38373, DANRE38374, DANRE38375
OG0001754	STRPU_17742	DANRE43123, DANRE43122, DANRE10044, DANRE10045, DANRE10043, DANRE10042, DANRE42456, DANRE33390
OG0001755	STRPU_12732	DANRE26225, DANRE26224, DANRE26226, DANRE26228, DANRE26227
OG0001755	STRPU_24786	DANRE19818
OG0001756	STRPU_09617	DANRE16138
OG0001756	STRPU_04685	DANRE39599, DANRE39598
OG0001757	STRPU_21210	DANRE18863, DANRE11008
OG0001758	STRPU_24810, STRPU_14444, STRPU_14421, STRPU_15498	DANRE19929
OG0001759	STRPU_10425	DANRE07377, DANRE07378
OG0001759	STRPU_15903	DANRE16351
OG0001760	STRPU_22819, STRPU_01978	DANRE31143, DANRE31142
OG0001768	STRPU_26512	DANRE39539, DANRE39538, DANRE28401
OG0001769	STRPU_04596, STRPU_14107	DANRE03973, DANRE03974
OG0001769	STRPU_20984	DANRE05499, DANRE05498
OG0001770	STRPU_17113, STRPU_16408	DANRE42924, DANRE33844, DANRE06066, DANRE16806, DANRE16805
OG0001772	STRPU_21190, STRPU_21191	DANRE11906, DANRE13434, DANRE13432, DANRE13433, DANRE11144
OG0001774	STRPU_09937	DANRE19499
OG0001774	STRPU_23744	DANRE23023, DANRE23024, DANRE23025
OG0001775	STRPU_26768	DANRE21680, DANRE21679, DANRE21681, DANRE21683, DANRE21684, DANRE28352, DANRE28351, DANRE34596
OG0001778	STRPU_25828	DANRE38052, DANRE38053, DANRE27757, DANRE27756, DANRE27754, DANRE27753, DANRE27755
OG0001780	STRPU_14799	DANRE33899
OG0001781	STRPU_13577, STRPU_01597	DANRE03858, DANRE03859
OG0001781	STRPU_20058	DANRE08607
OG0001782	STRPU_26752, STRPU_26766	DANRE43084, DANRE43085
OG0001782	STRPU_04678	DANRE03341
OG0001783	STRPU_06159	DANRE24810
OG0001787	STRPU_17941	DANRE42517, DANRE42516, DANRE43271, DANRE18470, DANRE18471, DANRE11456, DANRE11455
OG0001789	STRPU_15451, STRPU_15452	DANRE08206, DANRE08207, DANRE01213, DANRE01212
OG0001790	STRPU_03304	DANRE09782, DANRE09781, DANRE09783
OG0001792	STRPU_27220	DANRE28329, DANRE28330
OG0001793	STRPU_23388	DANRE10214
OG0001793	STRPU_24396	DANRE01272, DANRE01271
OG0001794	STRPU_12642, STRPU_12643	DANRE25500, DANRE30802
OG0001796	STRPU_07743, STRPU_07742	DANRE23407, DANRE23408, DANRE24101
OG0001797	STRPU_09943	DANRE07397, DANRE07398, DANRE07399
OG0001798	STRPU_09683, STRPU_23903	DANRE21686, DANRE21687, DANRE25175, DANRE25176
OG0001799	STRPU_14816	DANRE08293, DANRE20326, DANRE20327, DANRE20328
OG0001800	STRPU_22920	DANRE23380, DANRE23381, DANRE23379, DANRE02761, DANRE25885, DANRE25884, DANRE30952, DANRE30951
