Orthogroup	STRPU_ok	SCHMD
OG0001422	STRPU_17021	SCHMD18897, SCHMD04981, SCHMD04982
OG0001424	STRPU_24308	SCHMD23260, SCHMD24676
OG0001425	STRPU_15993	SCHMD16287, SCHMD09188, SCHMD09187
OG0001426	STRPU_10439	SCHMD02033
OG0001427	STRPU_07408	SCHMD03939, SCHMD00575
OG0001428	STRPU_11278, STRPU_11240	SCHMD06125
OG0001430	STRPU_21288	SCHMD00026
OG0001432	STRPU_16417, STRPU_00133, STRPU_16416, STRPU_16413	SCHMD22173
OG0001433	STRPU_07230, STRPU_07255	SCHMD13899, SCHMD22723, SCHMD08627, SCHMD01242
OG0001434	STRPU_17872	SCHMD11795
OG0001439	STRPU_03360, STRPU_03364	SCHMD09059
OG0001439	STRPU_03366, STRPU_03358, STRPU_03361, STRPU_03367	SCHMD07462, SCHMD14352
OG0001440	STRPU_25215	SCHMD08958, SCHMD08957
OG0001445	STRPU_16668, STRPU_16697	SCHMD04082
OG0001447	STRPU_20657, STRPU_20658	SCHMD14223
OG0001449	STRPU_07648	SCHMD11900
OG0001449	STRPU_25089	SCHMD21822
OG0001450	STRPU_23594	SCHMD07895, SCHMD05056, SCHMD20237, SCHMD06489, SCHMD06487, SCHMD13375, SCHMD10521
OG0001451	STRPU_14371, STRPU_17131	SCHMD11378, SCHMD13989, SCHMD09385, SCHMD09340
OG0001453	STRPU_24736, STRPU_08563, STRPU_24734	SCHMD06884, SCHMD06825
OG0001454	STRPU_05075, STRPU_05152, STRPU_05150, STRPU_05074, STRPU_05151	SCHMD21412, SCHMD12857, SCHMD10712, SCHMD05935, SCHMD27841, SCHMD03145
OG0001455	STRPU_18159	SCHMD09779, SCHMD21676, SCHMD21247, SCHMD23564, SCHMD17786, SCHMD27690, SCHMD19082, SCHMD00110
OG0001456	STRPU_27191, STRPU_27192, STRPU_27208	SCHMD22269, SCHMD26154
OG0001460	STRPU_04119, STRPU_06222, STRPU_06201	SCHMD10311, SCHMD23647
OG0001460	STRPU_04118	SCHMD10312, SCHMD23646
OG0001464	STRPU_25177	SCHMD20463
OG0001466	STRPU_04674	SCHMD12996, SCHMD13074
OG0001467	STRPU_19577	SCHMD12343
OG0001467	STRPU_05130, STRPU_05054	SCHMD19099
OG0001468	STRPU_25091	SCHMD00390
OG0001469	STRPU_10391	SCHMD09394
OG0001469	STRPU_17509	SCHMD21311, SCHMD29089
OG0001469	STRPU_17361, STRPU_17345	SCHMD24067, SCHMD10449
OG0001470	STRPU_02226, STRPU_15577	SCHMD02321, SCHMD02318
OG0001472	STRPU_27210, STRPU_27194	SCHMD12948
OG0001472	STRPU_25563, STRPU_00832	SCHMD13936, SCHMD13397, SCHMD27432
OG0001474	STRPU_13493	SCHMD07415
OG0001474	STRPU_08774	SCHMD11576, SCHMD26877
OG0001475	STRPU_11303, STRPU_11319, STRPU_11092	SCHMD01990, SCHMD01568, SCHMD01569, SCHMD13677, SCHMD05348
OG0001478	STRPU_21182	SCHMD22576, SCHMD26017
OG0001479	STRPU_19441	SCHMD12413, SCHMD08686
OG0001480	STRPU_24164	SCHMD13493
OG0001481	STRPU_20433	SCHMD19666
OG0001481	STRPU_20434	SCHMD19667
OG0001482	STRPU_14389	SCHMD02244
OG0001483	STRPU_06785	SCHMD00397
OG0001484	STRPU_13892, STRPU_23212, STRPU_23225	SCHMD14277
OG0001488	STRPU_13615, STRPU_02447	SCHMD21551
OG0001490	STRPU_20507	SCHMD08286, SCHMD07637
OG0001492	STRPU_14187	SCHMD23516, SCHMD26961, SCHMD25275, SCHMD13787, SCHMD04408, SCHMD08526, SCHMD03207, SCHMD22383, SCHMD21998, SCHMD05531, SCHMD02901, SCHMD18008, SCHMD25870, SCHMD01545, SCHMD02176, SCHMD21595, SCHMD22373, SCHMD22752, SCHMD09908, SCHMD16982, SCHMD26364, SCHMD01591
OG0001501	STRPU_21031	SCHMD02704
OG0001502	STRPU_12987	SCHMD06696
OG0001502	STRPU_08256	SCHMD06697
OG0001503	STRPU_26383	SCHMD25279, SCHMD19928
OG0001503	STRPU_08277	SCHMD25148
OG0001504	STRPU_00235, STRPU_25977, STRPU_00231, STRPU_25973	SCHMD05964
OG0001506	STRPU_11331	SCHMD27200, SCHMD04881
OG0001508	STRPU_12972	SCHMD22201, SCHMD18843, SCHMD16325, SCHMD15374
OG0001510	STRPU_19269	SCHMD18904, SCHMD27815, SCHMD18903
OG0001511	STRPU_06130	SCHMD14385
OG0001512	STRPU_23091	SCHMD25662, SCHMD20631, SCHMD17238, SCHMD26046, SCHMD14306, SCHMD08743, SCHMD08744, SCHMD14305, SCHMD08415, SCHMD00450
OG0001514	STRPU_10431	SCHMD13607, SCHMD17180
OG0001515	STRPU_15320, STRPU_15319	SCHMD18483
OG0001516	STRPU_18551	SCHMD07784
OG0001517	STRPU_19850, STRPU_23529	SCHMD13953, SCHMD02103, SCHMD04959, SCHMD27460
OG0001522	STRPU_20946, STRPU_03073	SCHMD06814
OG0001524	STRPU_10326	SCHMD08154
OG0001524	STRPU_25252	SCHMD06432
OG0001525	STRPU_15038	SCHMD22768, SCHMD18999, SCHMD19000
OG0001525	STRPU_15039, STRPU_15040, STRPU_15037	SCHMD08330
OG0001526	STRPU_20380	SCHMD16304
OG0001527	STRPU_14392	SCHMD05435
OG0001527	STRPU_25264	SCHMD08837
OG0001530	STRPU_04902	SCHMD09337
OG0001531	STRPU_10272	SCHMD25753
OG0001532	STRPU_10950	SCHMD11603, SCHMD11604
OG0001534	STRPU_08320, STRPU_08319	SCHMD13063
OG0001536	STRPU_21047	SCHMD04145
OG0001538	STRPU_12441, STRPU_12432	SCHMD03674
OG0001551	STRPU_21860, STRPU_21899, STRPU_21891	SCHMD21975
OG0001553	STRPU_04052	SCHMD15846, SCHMD15532, SCHMD10896, SCHMD19069, SCHMD06566
OG0001554	STRPU_02015, STRPU_16951	SCHMD11035
OG0001555	STRPU_06393, STRPU_06683	SCHMD28090, SCHMD24412, SCHMD21363, SCHMD25892, SCHMD18696, SCHMD09131, SCHMD01581
OG0001557	STRPU_23129	SCHMD13972
OG0001558	STRPU_20040	SCHMD18412, SCHMD28405
OG0001559	STRPU_21439	SCHMD02521
OG0001560	STRPU_22041	SCHMD19288, SCHMD02478
OG0001561	STRPU_22097	SCHMD21318
OG0001562	STRPU_10858, STRPU_10839	SCHMD12692
OG0001563	STRPU_13288, STRPU_13360	SCHMD18145
OG0001566	STRPU_17707	SCHMD02705
OG0001567	STRPU_24800	SCHMD17619, SCHMD03495, SCHMD17620, SCHMD03493, SCHMD08251
OG0001567	STRPU_14545, STRPU_14538	SCHMD03492, SCHMD11013, SCHMD12195
OG0001568	STRPU_08839, STRPU_00977	SCHMD04206
OG0001569	STRPU_06672	SCHMD19450
OG0001570	STRPU_18190	SCHMD04583
OG0001571	STRPU_03649, STRPU_03634	SCHMD26358
OG0001571	STRPU_02985	SCHMD20861, SCHMD22039
OG0001572	STRPU_17033, STRPU_01799	SCHMD04033
OG0001572	STRPU_25872	SCHMD14275, SCHMD14274
OG0001575	STRPU_23849, STRPU_23815	SCHMD13351
OG0001576	STRPU_26967	SCHMD23672
OG0001578	STRPU_09755, STRPU_09711	SCHMD10414
OG0001579	STRPU_04738	SCHMD24685
OG0001580	STRPU_25493	SCHMD08361, SCHMD16167, SCHMD15393
OG0001583	STRPU_09827	SCHMD16986, SCHMD12401, SCHMD16987, SCHMD12400, SCHMD11526
OG0001589	STRPU_02158, STRPU_09187, STRPU_02156, STRPU_02159	SCHMD27652, SCHMD23084
OG0001590	STRPU_17388	SCHMD09240
OG0001593	STRPU_22521	SCHMD12117, SCHMD02219, SCHMD12348, SCHMD22687
OG0001594	STRPU_23743	SCHMD14548, SCHMD07059
OG0001594	STRPU_17908	SCHMD10235
OG0001597	STRPU_15998	SCHMD15780, SCHMD26075
OG0001602	STRPU_12465	SCHMD05345, SCHMD00022
OG0001603	STRPU_20376	SCHMD29423
OG0001604	STRPU_14571	SCHMD02109
OG0001609	STRPU_06891	SCHMD16467
OG0001609	STRPU_23497	SCHMD16231, SCHMD10959, SCHMD10960
OG0001611	STRPU_20967	SCHMD04102, SCHMD12631
OG0001612	STRPU_17129	SCHMD14255, SCHMD22594
OG0001614	STRPU_27003	SCHMD04001
OG0001615	STRPU_12203	SCHMD14018
OG0001617	STRPU_23604	SCHMD05139
OG0001620	STRPU_19915	SCHMD22740, SCHMD18214
OG0001621	STRPU_05699	SCHMD26761, SCHMD18496
OG0001623	STRPU_01088, STRPU_24211	SCHMD12998, SCHMD29690, SCHMD08483
OG0001625	STRPU_19312, STRPU_01828	SCHMD22149
OG0001627	STRPU_10394, STRPU_09510	SCHMD06117
OG0001629	STRPU_20028, STRPU_20029	SCHMD24158, SCHMD07179, SCHMD15006, SCHMD06466, SCHMD05240, SCHMD17637, SCHMD25524
OG0001630	STRPU_00341, STRPU_11002	SCHMD04044, SCHMD04169, SCHMD01052
OG0001632	STRPU_23809, STRPU_23843	SCHMD12105, SCHMD26476
OG0001633	STRPU_25219	SCHMD06756
OG0001634	STRPU_20042	SCHMD24659
OG0001634	STRPU_21767, STRPU_21703	SCHMD04359, SCHMD08780, SCHMD05004
OG0001635	STRPU_05304	SCHMD28110
OG0001636	STRPU_26253	SCHMD19517, SCHMD28241, SCHMD18669, SCHMD18668
OG0001638	STRPU_14215	SCHMD00159, SCHMD00160
OG0001639	STRPU_26515	SCHMD07144
OG0001640	STRPU_00702, STRPU_22718, STRPU_22717, STRPU_00700	SCHMD02843
OG0001641	STRPU_24984	SCHMD03047
OG0001642	STRPU_21824	SCHMD20801, SCHMD12647
OG0001644	STRPU_07026	SCHMD20924
OG0001651	STRPU_04788	SCHMD15448
OG0001653	STRPU_18928, STRPU_18930, STRPU_18865	SCHMD13946
OG0001655	STRPU_05327	SCHMD06776
OG0001656	STRPU_02552, STRPU_14771	SCHMD22556
OG0001657	STRPU_14732	SCHMD07705, SCHMD10000, SCHMD12957
OG0001660	STRPU_04934	SCHMD01572, SCHMD29332
OG0001662	STRPU_01806	SCHMD19275
OG0001662	STRPU_17153	SCHMD25740
OG0001665	STRPU_01425, STRPU_08744, STRPU_01424, STRPU_08745	SCHMD19795
OG0001666	STRPU_23274, STRPU_05068, STRPU_05143, STRPU_25003	SCHMD03955, SCHMD03098, SCHMD26493, SCHMD18331
OG0001667	STRPU_13327, STRPU_13922, STRPU_13935	SCHMD18800, SCHMD13601, SCHMD20100
OG0001668	STRPU_17265	SCHMD04958
OG0001670	STRPU_18221, STRPU_01279, STRPU_20375	SCHMD00224
OG0001671	STRPU_23838, STRPU_23876, STRPU_23839, STRPU_23579	SCHMD21324
OG0001672	STRPU_23272	SCHMD11260, SCHMD13294, SCHMD11259
OG0001676	STRPU_04793	SCHMD13666
OG0001677	STRPU_14147, STRPU_14173, STRPU_16258, STRPU_12978, STRPU_10003	SCHMD13425
OG0001682	STRPU_06237	SCHMD04767
OG0001682	STRPU_06239	SCHMD04768
OG0001683	STRPU_17458, STRPU_17475	SCHMD09006, SCHMD12944, SCHMD06427
OG0001684	STRPU_14377	SCHMD03069, SCHMD02298, SCHMD09899, SCHMD13535, SCHMD03302, SCHMD02299
OG0001685	STRPU_05303	SCHMD20869, SCHMD15163, SCHMD14291, SCHMD14561, SCHMD03324, SCHMD25640, SCHMD02880, SCHMD13866, SCHMD13867, SCHMD17545, SCHMD20045, SCHMD19660, SCHMD24220, SCHMD28371, SCHMD22627, SCHMD12886, SCHMD21854, SCHMD19999, SCHMD27827, SCHMD23046, SCHMD22626
OG0001688	STRPU_05297	SCHMD12122, SCHMD25973, SCHMD11868
OG0001690	STRPU_21406	SCHMD02947, SCHMD02948, SCHMD29617
OG0001691	STRPU_15006	SCHMD00990, SCHMD08142
OG0001693	STRPU_17514, STRPU_17516, STRPU_17517, STRPU_21571, STRPU_00283, STRPU_21570	SCHMD18507, SCHMD16544
OG0001707	STRPU_24819	SCHMD28717, SCHMD29464, SCHMD20857
OG0001708	STRPU_06608	SCHMD28849, SCHMD14466, SCHMD06180
OG0001711	STRPU_21095	SCHMD04571
OG0001713	STRPU_25915	SCHMD11479
OG0001716	STRPU_25551, STRPU_00816	SCHMD03299
OG0001718	STRPU_20683	SCHMD15790
OG0001720	STRPU_14657	SCHMD15757
OG0001721	STRPU_14647	SCHMD13571, SCHMD02927, SCHMD02924, SCHMD01779, SCHMD07361, SCHMD01469, SCHMD01470, SCHMD13572, SCHMD02923, SCHMD02926
OG0001724	STRPU_18093, STRPU_01781	SCHMD24845, SCHMD14505, SCHMD24846
OG0001726	STRPU_20634	SCHMD06142, SCHMD13209
OG0001726	STRPU_04691	SCHMD14995, SCHMD16386
OG0001727	STRPU_21219	SCHMD10475, SCHMD05882, SCHMD07424, SCHMD10474
OG0001728	STRPU_26695	SCHMD17375
OG0001729	STRPU_23619	SCHMD13670, SCHMD12911, SCHMD05814, SCHMD09420, SCHMD04561, SCHMD11586, SCHMD22783, SCHMD11159
OG0001730	STRPU_18631, STRPU_18614	SCHMD11237, SCHMD15709
OG0001732	STRPU_06110	SCHMD09964
OG0001733	STRPU_09898	SCHMD11880
OG0001735	STRPU_02435, STRPU_13629	SCHMD04334
OG0001736	STRPU_25297	SCHMD13051
OG0001737	STRPU_07635	SCHMD04897
OG0001737	STRPU_17777	SCHMD19940, SCHMD12224
OG0001738	STRPU_12582	SCHMD28176
OG0001739	STRPU_12635	SCHMD04721
OG0001744	STRPU_22012	SCHMD05424
OG0001745	STRPU_26910	SCHMD03643, SCHMD12507, SCHMD09820, SCHMD13748, SCHMD12508, SCHMD16928, SCHMD20075, SCHMD15679, SCHMD29088
OG0001750	STRPU_13411	SCHMD22591
OG0001751	STRPU_10281	SCHMD05355
OG0001752	STRPU_04577, STRPU_04576, STRPU_22519	SCHMD04217
OG0001754	STRPU_17742	SCHMD16498
OG0001755	STRPU_24786	SCHMD00304
OG0001758	STRPU_24810, STRPU_14444, STRPU_14421, STRPU_15498	SCHMD21919
OG0001769	STRPU_04596, STRPU_14107	SCHMD03951
OG0001770	STRPU_17113, STRPU_16408	SCHMD22893, SCHMD22374
OG0001774	STRPU_09937	SCHMD06607
OG0001775	STRPU_26768	SCHMD11489, SCHMD03765, SCHMD10862
OG0001780	STRPU_14799	SCHMD19255, SCHMD20118
OG0001781	STRPU_20058	SCHMD11700, SCHMD23557, SCHMD23630
OG0001783	STRPU_06159	SCHMD15033, SCHMD26133
OG0001785	STRPU_06427	SCHMD16367, SCHMD26545
OG0001786	STRPU_12610	SCHMD10589, SCHMD26010, SCHMD14133, SCHMD22280
OG0001786	STRPU_12611	SCHMD28589
OG0001787	STRPU_17941	SCHMD15982
OG0001788	STRPU_19072, STRPU_19071, STRPU_19070, STRPU_19073	SCHMD08885
OG0001797	STRPU_09943, STRPU_09876	SCHMD12550
OG0001798	STRPU_09683	SCHMD06352, SCHMD07989
OG0001805	STRPU_12761, STRPU_02348	SCHMD01576
OG0001807	STRPU_24677	SCHMD01495
OG0001808	STRPU_00247, STRPU_18809	SCHMD04780
OG0001809	STRPU_19392, STRPU_19394	SCHMD03279
OG0001810	STRPU_01878, STRPU_25193	SCHMD28471, SCHMD25400
OG0001818	STRPU_00061	SCHMD13473, SCHMD29528, SCHMD15135
OG0001819	STRPU_01919, STRPU_22763	SCHMD06459
OG0001820	STRPU_04399, STRPU_04054	SCHMD14228, SCHMD02398
OG0001821	STRPU_09182, STRPU_02150	SCHMD28800, SCHMD18321
OG0001822	STRPU_12353	SCHMD21605, SCHMD12240
OG0001823	STRPU_02648, STRPU_16170	SCHMD00776, SCHMD09499
OG0001823	STRPU_00071	SCHMD13338
OG0001824	STRPU_20760	SCHMD14996, SCHMD09508
OG0001825	STRPU_02037, STRPU_08032	SCHMD06748
OG0001826	STRPU_07008	SCHMD25796, SCHMD02997
OG0001827	STRPU_20293, STRPU_20294, STRPU_20292	SCHMD17765, SCHMD19189
OG0001828	STRPU_14046	SCHMD18304, SCHMD22290
OG0001829	STRPU_26227	SCHMD09587
OG0001832	STRPU_23928, STRPU_22029	SCHMD09061
OG0001834	STRPU_13381, STRPU_13361	SCHMD04020, SCHMD20048
OG0001844	STRPU_16711, STRPU_16680, STRPU_17789, STRPU_17788, STRPU_17790, STRPU_16700, STRPU_16671, STRPU_20049, STRPU_20055, STRPU_20046, STRPU_20052, STRPU_20057, STRPU_20045, STRPU_20035, STRPU_26511, STRPU_20034, STRPU_10599, STRPU_11273, STRPU_11235, STRPU_08479, STRPU_08477, STRPU_08476, STRPU_08480, STRPU_14309, STRPU_14499, STRPU_14508, STRPU_25011, STRPU_14498, STRPU_14506, STRPU_14513, STRPU_14512, STRPU_14507, STRPU_27407	SCHMD18062
OG0001846	STRPU_07479	SCHMD09485
OG0001846	STRPU_07116, STRPU_07129, STRPU_07361	SCHMD09924
OG0001849	STRPU_13261	SCHMD05416
OG0001852	STRPU_23919	SCHMD01397
OG0001853	STRPU_26165, STRPU_25636	SCHMD00353
OG0001855	STRPU_09073, STRPU_02049	SCHMD18910, SCHMD18417, SCHMD21978, SCHMD24791, SCHMD24116, SCHMD23804, SCHMD24570, SCHMD16145, SCHMD12639
OG0001857	STRPU_08062	SCHMD00486
OG0001860	STRPU_12706	SCHMD14531, SCHMD12432
OG0001862	STRPU_27297	SCHMD11318, SCHMD06548, SCHMD11319, SCHMD13785
OG0001863	STRPU_16802	SCHMD26126
OG0001863	STRPU_08055	SCHMD14322, SCHMD28681
OG0001866	STRPU_16646	SCHMD17047
OG0001867	STRPU_02073, STRPU_09102	SCHMD06149
OG0001868	STRPU_00230, STRPU_25972	SCHMD21478, SCHMD10606, SCHMD18490
OG0001869	STRPU_10775	SCHMD19852
OG0001870	STRPU_24888	SCHMD08001, SCHMD03109
OG0001872	STRPU_06488	SCHMD20627
OG0001873	STRPU_21706, STRPU_21642, STRPU_05848, STRPU_21114	SCHMD09003
OG0001874	STRPU_23282	SCHMD05368, SCHMD29268, SCHMD05367, SCHMD25092, SCHMD10032
OG0001875	STRPU_00655, STRPU_23068	SCHMD29147, SCHMD28237
OG0001875	STRPU_04899	SCHMD11568
OG0001877	STRPU_20768	SCHMD14827
OG0001878	STRPU_05520	SCHMD18520
OG0001879	STRPU_14847, STRPU_14863	SCHMD08156
OG0001881	STRPU_12633	SCHMD18117
OG0001882	STRPU_13936, STRPU_13937	SCHMD17052, SCHMD22970
OG0001883	STRPU_08144	SCHMD08058, SCHMD14396, SCHMD14395
OG0001884	STRPU_25533	SCHMD09575
OG0001886	STRPU_19685, STRPU_19631	SCHMD00538
OG0001887	STRPU_05761	SCHMD22103, SCHMD03399, SCHMD24336
OG0001888	STRPU_18384	SCHMD15696, SCHMD08492
OG0001889	STRPU_15963, STRPU_00519	SCHMD03474
OG0001890	STRPU_12794	SCHMD07009
OG0001894	STRPU_10413	SCHMD11512
OG0001897	STRPU_27268, STRPU_27283	SCHMD10904, SCHMD14627
OG0001898	STRPU_20689	SCHMD21587, SCHMD18283
OG0001900	STRPU_20504	SCHMD02044
OG0001903	STRPU_18003, STRPU_18004, STRPU_18006, STRPU_18005, STRPU_18002, STRPU_17168, STRPU_21061, STRPU_21026	SCHMD21188, SCHMD20979, SCHMD22850, SCHMD27584, SCHMD18188
OG0001906	STRPU_11003, STRPU_00343	SCHMD06594
OG0001913	STRPU_10199	SCHMD08198, SCHMD01162
OG0001914	STRPU_14735	SCHMD04908
OG0001914	STRPU_08619, STRPU_08614	SCHMD07662
OG0001915	STRPU_17939	SCHMD25861, SCHMD26425, SCHMD11585, SCHMD06004
OG0001916	STRPU_21260	SCHMD17658
OG0001916	STRPU_20551	SCHMD10605
OG0001917	STRPU_18955, STRPU_00671	SCHMD07933
OG0001918	STRPU_13246	SCHMD11138, SCHMD23731
OG0001919	STRPU_05032	SCHMD06373
OG0001919	STRPU_04340	SCHMD23775, SCHMD20085
OG0001920	STRPU_18501	SCHMD25326
OG0001923	STRPU_18625, STRPU_18584	SCHMD05921
OG0001925	STRPU_21911	SCHMD03004, SCHMD23545, SCHMD17243
OG0001926	STRPU_18373	SCHMD20309, SCHMD16846
OG0001927	STRPU_10118, STRPU_10044	SCHMD08910
OG0001928	STRPU_24330	SCHMD26836
OG0001929	STRPU_10748	SCHMD19346, SCHMD06936
OG0001929	STRPU_03323	SCHMD18261, SCHMD08691, SCHMD20130, SCHMD06934
OG0001930	STRPU_07042	SCHMD25138
OG0001932	STRPU_06651	SCHMD17903
OG0001933	STRPU_25326	SCHMD01181
OG0001935	STRPU_24558	SCHMD23048
OG0001937	STRPU_22093, STRPU_02390, STRPU_13685, STRPU_23257	SCHMD08104, SCHMD08105
OG0001939	STRPU_25917, STRPU_25918	SCHMD05179, SCHMD23463, SCHMD03085
OG0001942	STRPU_21870	SCHMD01053
OG0001942	STRPU_21869	SCHMD16279, SCHMD09808
OG0001943	STRPU_07623	SCHMD03979
OG0001946	STRPU_04786	SCHMD08506
OG0001947	STRPU_23003, STRPU_00878	SCHMD00740
OG0001949	STRPU_15208, STRPU_15265	SCHMD16576
OG0001950	STRPU_18311, STRPU_01135, STRPU_18441, STRPU_18407	SCHMD07266
OG0001951	STRPU_22044	SCHMD10937, SCHMD17652, SCHMD16242
OG0001952	STRPU_07473, STRPU_12536	SCHMD08803, SCHMD19932
OG0001953	STRPU_01422, STRPU_08746	SCHMD03889
OG0001956	STRPU_22561	SCHMD16218
OG0001957	STRPU_14318	SCHMD03964
OG0001958	STRPU_24711	SCHMD10594
OG0001961	STRPU_16845	SCHMD03837
OG0001963	STRPU_26701	SCHMD24660
OG0001964	STRPU_06679	SCHMD09357, SCHMD08651, SCHMD21843, SCHMD09356
OG0001965	STRPU_01429, STRPU_01430, STRPU_08740	SCHMD15198
OG0001966	STRPU_22003, STRPU_22004, STRPU_22002, STRPU_22658	SCHMD10097
OG0001968	STRPU_09871, STRPU_20270	SCHMD12918
OG0001969	STRPU_27401	SCHMD08414, SCHMD09063
OG0001971	STRPU_16337, STRPU_16368	SCHMD02201, SCHMD22610, SCHMD17361, SCHMD12554, SCHMD24973, SCHMD18252
OG0001972	STRPU_11351	SCHMD07972, SCHMD26110
OG0001974	STRPU_02192, STRPU_09228	SCHMD21474, SCHMD19631, SCHMD27482, SCHMD26329, SCHMD18178, SCHMD06138
OG0001975	STRPU_21934, STRPU_21946, STRPU_01933, STRPU_22774	SCHMD05235, SCHMD17920, SCHMD14286, SCHMD10863, SCHMD10861, SCHMD17692, SCHMD21511, SCHMD16018, SCHMD18913
OG0001985	STRPU_14835	SCHMD04898
OG0001987	STRPU_15215, STRPU_15162	SCHMD01486, SCHMD17074, SCHMD18675, SCHMD17073
OG0001988	STRPU_07708	SCHMD17373
OG0001989	STRPU_02360, STRPU_12771	SCHMD11266
OG0001991	STRPU_07953, STRPU_07962	SCHMD08363
OG0001992	STRPU_21804	SCHMD10680
OG0001993	STRPU_10430	SCHMD04073
OG0001994	STRPU_14768, STRPU_02555	SCHMD12538
OG0001996	STRPU_21006	SCHMD23397, SCHMD13355, SCHMD14732, SCHMD10995, SCHMD04576
OG0001998	STRPU_14372	SCHMD19391
OG0001999	STRPU_01637, STRPU_11973	SCHMD10953
OG0002000	STRPU_23109, STRPU_23095	SCHMD09206
OG0002001	STRPU_22133, STRPU_08080	SCHMD04245
OG0002003	STRPU_21851	SCHMD25539
OG0002005	STRPU_16754, STRPU_01729	SCHMD01316, SCHMD27910, SCHMD18360
OG0002006	STRPU_20323	SCHMD01886, SCHMD11267, SCHMD12678
OG0002006	STRPU_14074, STRPU_00846	SCHMD06801
OG0002008	STRPU_04363	SCHMD06021
OG0002011	STRPU_25413	SCHMD13609, SCHMD07842
OG0002013	STRPU_21921, STRPU_22925, STRPU_22926	SCHMD05928, SCHMD05926
OG0002015	STRPU_08637	SCHMD07213, SCHMD12123
OG0002017	STRPU_00368, STRPU_11030, STRPU_11031, STRPU_00369	SCHMD02967
OG0002018	STRPU_04995	SCHMD24155, SCHMD22495
OG0002024	STRPU_19639, STRPU_19678	SCHMD06250
OG0002026	STRPU_15399, STRPU_05265, STRPU_05250	SCHMD11077, SCHMD01664
OG0002027	STRPU_06369	SCHMD07869
OG0002028	STRPU_21795	SCHMD21205, SCHMD23213, SCHMD07644, SCHMD21204, SCHMD23215
OG0002029	STRPU_03590, STRPU_03525	SCHMD15250
OG0002031	STRPU_00644, STRPU_23058	SCHMD21628, SCHMD14088
OG0002032	STRPU_03804	SCHMD15998, SCHMD17430
OG0002033	STRPU_16108, STRPU_16124, STRPU_16107	SCHMD16213
OG0002035	STRPU_18829	SCHMD19062, SCHMD21913
OG0002036	STRPU_21769, STRPU_21705, STRPU_21770	SCHMD00699, SCHMD09634, SCHMD10556, SCHMD02252, SCHMD02638
OG0002037	STRPU_01040, STRPU_23400	SCHMD17138
OG0002042	STRPU_04785	SCHMD29492
OG0002043	STRPU_07222	SCHMD03148
OG0002057	STRPU_19229	SCHMD14251, SCHMD14250
OG0002059	STRPU_19592	SCHMD13857
OG0002062	STRPU_22454	SCHMD21892, SCHMD10982, SCHMD10983, SCHMD06072
OG0002063	STRPU_11651	SCHMD21953, SCHMD12086, SCHMD11388
OG0002066	STRPU_00055	SCHMD20021, SCHMD24048, SCHMD12034
OG0002068	STRPU_20506	SCHMD20105
OG0002070	STRPU_20394	SCHMD04912
OG0002073	STRPU_09676	SCHMD20304, SCHMD22775, SCHMD03169
OG0002076	STRPU_23547	SCHMD28435, SCHMD28300
OG0002077	STRPU_13341	SCHMD01377
OG0002080	STRPU_12273	SCHMD17826, SCHMD20969, SCHMD28760
OG0002081	STRPU_05901	SCHMD26344, SCHMD21808
OG0002081	STRPU_05902	SCHMD20577, SCHMD12884, SCHMD21807
OG0002087	STRPU_22994, STRPU_22996, STRPU_22991, STRPU_23597, STRPU_20103, STRPU_20076	SCHMD07766
OG0002088	STRPU_12689	SCHMD01447
OG0002091	STRPU_14476	SCHMD18712, SCHMD22802
OG0002093	STRPU_12871	SCHMD12873, SCHMD16751, SCHMD14180
OG0002095	STRPU_01025, STRPU_23412, STRPU_05369	SCHMD10707
OG0002096	STRPU_14803	SCHMD19108, SCHMD19170
OG0002097	STRPU_06535, STRPU_06565	SCHMD26720, SCHMD27803, SCHMD17588, SCHMD19424
OG0002099	STRPU_21840	SCHMD02814
OG0002101	STRPU_19346	SCHMD15902
OG0002103	STRPU_21394	SCHMD03652
OG0002104	STRPU_25435, STRPU_25437	SCHMD13430, SCHMD13219, SCHMD07798
OG0002105	STRPU_12769, STRPU_02357	SCHMD04684
OG0002106	STRPU_19950	SCHMD29823, SCHMD29437
OG0002107	STRPU_10115, STRPU_10041	SCHMD17132, SCHMD27313
OG0002108	STRPU_21693, STRPU_21758	SCHMD09134, SCHMD15631, SCHMD01006, SCHMD16981, SCHMD05153
OG0002122	STRPU_05448	SCHMD07269, SCHMD02288
OG0002123	STRPU_07154	SCHMD07146
OG0002124	STRPU_12980	SCHMD03099
OG0002127	STRPU_06389	SCHMD03483
OG0002129	STRPU_05442	SCHMD22869
OG0002131	STRPU_26857, STRPU_27387	SCHMD13328, SCHMD15542
OG0002134	STRPU_25434	SCHMD15178
OG0002138	STRPU_12939, STRPU_12957	SCHMD05605
OG0002139	STRPU_21129	SCHMD09027
OG0002141	STRPU_05738	SCHMD13856
OG0002142	STRPU_21904	SCHMD02227
OG0002144	STRPU_15216, STRPU_15163	SCHMD08032
OG0002145	STRPU_23880, STRPU_01920, STRPU_22764	SCHMD12978
OG0002146	STRPU_23230, STRPU_23218	SCHMD03633, SCHMD03634
OG0002148	STRPU_21577	SCHMD13024, SCHMD06006
OG0002149	STRPU_23241	SCHMD00788
OG0002152	STRPU_07904, STRPU_07930	SCHMD18533, SCHMD18027, SCHMD20477
OG0002155	STRPU_11252, STRPU_11215	SCHMD08600
