Orthogroup	STRPU_ok	LYTVA_ok
OG0000255	STRPU_21343	LYTVA_13936
OG0000255	STRPU_04137, STRPU_13419, STRPU_12912	LYTVA_14731
OG0000255	STRPU_26210	LYTVA_05053, LYTVA_05047
OG0000255	STRPU_18620	LYTVA_01200
OG0000255	STRPU_12446, STRPU_12447	LYTVA_21255, LYTVA_21254
OG0000255	STRPU_12953	LYTVA_22664, LYTVA_22659
OG0000255	STRPU_12950	LYTVA_22497, LYTVA_19292
OG0000256	STRPU_19461	LYTVA_17873
OG0000256	STRPU_14842	LYTVA_25028
OG0000256	STRPU_26901, STRPU_26900	LYTVA_05484
OG0000256	STRPU_26902	LYTVA_26739
OG0000256	STRPU_27111	LYTVA_18612
OG0000256	STRPU_26544	LYTVA_19747
OG0000257	STRPU_27378	LYTVA_13638
OG0000257	STRPU_27217	LYTVA_14095
OG0000257	STRPU_21726, STRPU_21661	LYTVA_27307
OG0000257	STRPU_26405	LYTVA_01560
OG0000258	STRPU_22696	LYTVA_18309
OG0000258	STRPU_21352	LYTVA_23522
OG0000259	STRPU_09922	LYTVA_09839
OG0000259	STRPU_22338	LYTVA_29137
OG0000260	STRPU_22982	LYTVA_02941
OG0000260	STRPU_10375	LYTVA_22814
OG0000261	STRPU_06507	LYTVA_00402
OG0000263	STRPU_11794, STRPU_11796, STRPU_24741, STRPU_11795, STRPU_25015	LYTVA_26683, LYTVA_26681, LYTVA_02420, LYTVA_23954, LYTVA_25318, LYTVA_01787
OG0000263	STRPU_05685	LYTVA_11286
OG0000263	STRPU_04982	LYTVA_01164
OG0000263	STRPU_11410	LYTVA_01126, LYTVA_12585, LYTVA_17091, LYTVA_12584
OG0000263	STRPU_05097, STRPU_05176	LYTVA_16230, LYTVA_10870, LYTVA_16231
OG0000263	STRPU_05500	LYTVA_13531, LYTVA_15250, LYTVA_13529, LYTVA_13530, LYTVA_21007
OG0000263	STRPU_05502, STRPU_05501	LYTVA_13663
OG0000263	STRPU_05503	LYTVA_09794
OG0000263	STRPU_05896	LYTVA_26223, LYTVA_01736, LYTVA_01737
OG0000264	STRPU_16489, STRPU_24278	LYTVA_09747, LYTVA_23658, LYTVA_27713, LYTVA_14970, LYTVA_08924, LYTVA_08507
OG0000264	STRPU_14703	LYTVA_23454
OG0000264	STRPU_15247	LYTVA_28877, LYTVA_23912, LYTVA_28120, LYTVA_22260, LYTVA_10433, LYTVA_04700, LYTVA_21424
OG0000264	STRPU_16219	LYTVA_00314
OG0000264	STRPU_05682, STRPU_12962, STRPU_18282, STRPU_00452, STRPU_16009, STRPU_00778, STRPU_11364, STRPU_11421, STRPU_09500, STRPU_15246, STRPU_16936, STRPU_16220	LYTVA_17639
OG0000265	STRPU_19907	LYTVA_27683
OG0000265	STRPU_01912, STRPU_22756	LYTVA_23503
OG0000266	STRPU_07414	LYTVA_29614
OG0000266	STRPU_02197, STRPU_09232	LYTVA_00767
OG0000268	STRPU_01485, STRPU_13763	LYTVA_04061, LYTVA_18889
OG0000268	STRPU_13180	LYTVA_05851
OG0000268	STRPU_02572, STRPU_13128	LYTVA_11926, LYTVA_11925
OG0000268	STRPU_01482, STRPU_13766	LYTVA_05677
OG0000269	STRPU_21980, STRPU_21982, STRPU_21981	LYTVA_05489
OG0000269	STRPU_23724, STRPU_23726, STRPU_23727	LYTVA_24149
OG0000269	STRPU_01935, STRPU_22776, STRPU_22775, STRPU_01934	LYTVA_15740
OG0000270	STRPU_21835	LYTVA_21600
OG0000270	STRPU_17089	LYTVA_15035
OG0000270	STRPU_21143	LYTVA_24403
OG0000271	STRPU_13269, STRPU_19512, STRPU_13270	LYTVA_06909
OG0000271	STRPU_13735	LYTVA_01054
OG0000271	STRPU_13553	LYTVA_19544
OG0000272	STRPU_14820	LYTVA_13851
OG0000272	STRPU_24826	LYTVA_01003
OG0000274	STRPU_06824	LYTVA_22032
OG0000274	STRPU_06548, STRPU_06547	LYTVA_22989, LYTVA_09806
OG0000274	STRPU_06530, STRPU_06569	LYTVA_20746
OG0000274	STRPU_03139	LYTVA_00583, LYTVA_00582
OG0000274	STRPU_06064	LYTVA_07683
OG0000274	STRPU_02777	LYTVA_13897
OG0000274	STRPU_06059	LYTVA_08405
OG0000275	STRPU_04166	LYTVA_17171
OG0000275	STRPU_21415	LYTVA_10999
OG0000275	STRPU_25903	LYTVA_02566
OG0000275	STRPU_23462	LYTVA_22342
OG0000275	STRPU_04542, STRPU_04524	LYTVA_25132
OG0000276	STRPU_17784	LYTVA_09052, LYTVA_23763
OG0000276	STRPU_01913, STRPU_22757	LYTVA_23502
OG0000276	STRPU_24105	LYTVA_19696
OG0000276	STRPU_24107	LYTVA_29006
OG0000276	STRPU_24106, STRPU_24108	LYTVA_19695
OG0000276	STRPU_04892	LYTVA_20409, LYTVA_17536
OG0000277	STRPU_02244, STRPU_15555	LYTVA_08395
OG0000278	STRPU_20692	LYTVA_29542
OG0000279	STRPU_06551	LYTVA_19178
OG0000279	STRPU_16803	LYTVA_07128, LYTVA_20965, LYTVA_13986, LYTVA_28634
OG0000279	STRPU_25524	LYTVA_24960
OG0000279	STRPU_23153	LYTVA_23648
OG0000279	STRPU_01651	LYTVA_11448
OG0000280	STRPU_26995	LYTVA_08123
OG0000280	STRPU_17329, STRPU_17322	LYTVA_27464
OG0000280	STRPU_01760, STRPU_18069	LYTVA_28845
OG0000280	STRPU_20400	LYTVA_21724
OG0000280	STRPU_26641	LYTVA_06803
OG0000281	STRPU_25744	LYTVA_17979
OG0000281	STRPU_04322, STRPU_04292	LYTVA_26426
OG0000282	STRPU_01499, STRPU_13749	LYTVA_01761
OG0000282	STRPU_09980, STRPU_09957	LYTVA_10300
OG0000282	STRPU_09417	LYTVA_07993
OG0000284	STRPU_20352	LYTVA_15352
OG0000284	STRPU_21046, STRPU_21045	LYTVA_18853
OG0000284	STRPU_20354	LYTVA_15353, LYTVA_05389
OG0000284	STRPU_07330	LYTVA_20653
OG0000285	STRPU_05159	LYTVA_02472, LYTVA_02471, LYTVA_16191
OG0000285	STRPU_05080, STRPU_05158	LYTVA_10934
OG0000285	STRPU_04963	LYTVA_01900
OG0000285	STRPU_05775	LYTVA_00819
OG0000285	STRPU_05157, STRPU_05079	LYTVA_10933
OG0000287	STRPU_06869	LYTVA_26280
OG0000287	STRPU_24134	LYTVA_02363
OG0000287	STRPU_24135	LYTVA_02361, LYTVA_22051
OG0000287	STRPU_24133	LYTVA_11492, LYTVA_02364
OG0000287	STRPU_19617, STRPU_19699	LYTVA_22944
OG0000287	STRPU_20022	LYTVA_23266
OG0000289	STRPU_12560	LYTVA_08529
OG0000289	STRPU_12562	LYTVA_08530
OG0000290	STRPU_14180	LYTVA_23921
OG0000290	STRPU_15760, STRPU_25088	LYTVA_12766, LYTVA_26535, LYTVA_12765
OG0000290	STRPU_25679	LYTVA_27100
OG0000290	STRPU_25678	LYTVA_16696, LYTVA_00166, LYTVA_22957, LYTVA_23066
OG0000290	STRPU_19878, STRPU_19853	LYTVA_06632
OG0000290	STRPU_09819	LYTVA_11129
OG0000290	STRPU_15764, STRPU_09816, STRPU_09820	LYTVA_02820
OG0000291	STRPU_10223	LYTVA_12177
OG0000292	STRPU_03812, STRPU_03811	LYTVA_24432
OG0000292	STRPU_19614	LYTVA_11876, LYTVA_22084
OG0000292	STRPU_07051	LYTVA_26705
OG0000292	STRPU_24772	LYTVA_18131
OG0000292	STRPU_20481, STRPU_27061, STRPU_17880, STRPU_17344, STRPU_17362, STRPU_03810, STRPU_03827	LYTVA_26913, LYTVA_07337
OG0000293	STRPU_25945, STRPU_09159, STRPU_09161, STRPU_04791	LYTVA_00733
OG0000293	STRPU_13542, STRPU_08662	LYTVA_07716, LYTVA_21114
OG0000294	STRPU_00635	LYTVA_23574
OG0000295	STRPU_26615	LYTVA_12691
OG0000295	STRPU_26613	LYTVA_02154
OG0000295	STRPU_06225, STRPU_06205	LYTVA_08756
OG0000295	STRPU_06691	LYTVA_13817
OG0000295	STRPU_08402	LYTVA_18727
OG0000296	STRPU_19564	LYTVA_04048
OG0000296	STRPU_21796	LYTVA_00283
OG0000296	STRPU_18285	LYTVA_13401
OG0000296	STRPU_01171	LYTVA_19334
OG0000296	STRPU_26478, STRPU_26480, STRPU_26468, STRPU_26474, STRPU_26490, STRPU_26471	LYTVA_22295
OG0000296	STRPU_25535	LYTVA_12833, LYTVA_28597
OG0000297	STRPU_13522, STRPU_19416	LYTVA_16431
OG0000297	STRPU_06689	LYTVA_13814
OG0000297	STRPU_08803	LYTVA_07235, LYTVA_26538
OG0000297	STRPU_11660	LYTVA_21401, LYTVA_21400
OG0000297	STRPU_02095, STRPU_09123	LYTVA_25561
OG0000297	STRPU_08680	LYTVA_13594
OG0000298	STRPU_03245, STRPU_03282	LYTVA_13625, LYTVA_23486, LYTVA_08908
OG0000298	STRPU_04034	LYTVA_14906
OG0000298	STRPU_11700	LYTVA_25498
OG0000298	STRPU_06763, STRPU_06775	LYTVA_18191, LYTVA_00148
OG0000298	STRPU_11729	LYTVA_12449, LYTVA_20878, LYTVA_24594
OG0000298	STRPU_12014	LYTVA_20516
OG0000299	STRPU_07501	LYTVA_07089
OG0000300	STRPU_10441	LYTVA_02514
OG0000300	STRPU_11404	LYTVA_02929
OG0000302	STRPU_22541	LYTVA_01256
OG0000302	STRPU_20033	LYTVA_14138
OG0000302	STRPU_04969	LYTVA_10688
OG0000302	STRPU_05664	LYTVA_15097
OG0000302	STRPU_13786	LYTVA_22871, LYTVA_22870, LYTVA_12444
OG0000302	STRPU_05340	LYTVA_23420
OG0000302	STRPU_05339	LYTVA_26886, LYTVA_23424
OG0000303	STRPU_01752, STRPU_16777	LYTVA_20836
OG0000305	STRPU_21971	LYTVA_16632
OG0000305	STRPU_22779, STRPU_01937	LYTVA_15733
OG0000306	STRPU_04181	LYTVA_05730
OG0000307	STRPU_23347	LYTVA_09547
OG0000307	STRPU_23348	LYTVA_09548
OG0000307	STRPU_21784	LYTVA_10990
OG0000307	STRPU_22032	LYTVA_10007
OG0000307	STRPU_23434, STRPU_01003	LYTVA_29785
OG0000308	STRPU_13191	LYTVA_17738
OG0000308	STRPU_13968	LYTVA_10665
OG0000308	STRPU_24752	LYTVA_19994
OG0000308	STRPU_08810	LYTVA_00091
OG0000309	STRPU_22639, STRPU_23489	LYTVA_17019
OG0000309	STRPU_23465, STRPU_23467, STRPU_23466	LYTVA_22341
OG0000310	STRPU_25676	LYTVA_27096
OG0000310	STRPU_25769, STRPU_25768, STRPU_25786	LYTVA_01202
OG0000310	STRPU_25767	LYTVA_01201
OG0000310	STRPU_08819	LYTVA_05847
OG0000310	STRPU_08721, STRPU_01455	LYTVA_09671, LYTVA_17316
OG0000310	STRPU_19424	LYTVA_12375
OG0000310	STRPU_19517	LYTVA_07118
OG0000312	STRPU_26934	LYTVA_24273
OG0000312	STRPU_21396	LYTVA_13219
OG0000312	STRPU_06464	LYTVA_30225
OG0000312	STRPU_05481	LYTVA_14217
OG0000313	STRPU_05794	LYTVA_13685
OG0000313	STRPU_23132	LYTVA_23108
OG0000314	STRPU_21722, STRPU_21657	LYTVA_08014
OG0000314	STRPU_21176	LYTVA_13477
OG0000314	STRPU_05385	LYTVA_04787
OG0000315	STRPU_14641	LYTVA_09346
OG0000315	STRPU_00855, STRPU_14065	LYTVA_15142
OG0000315	STRPU_23166	LYTVA_26355
OG0000316	STRPU_04688	LYTVA_11631
OG0000316	STRPU_27381	LYTVA_05423
OG0000316	STRPU_01026, STRPU_23411, STRPU_23297	LYTVA_07908
OG0000317	STRPU_19997	LYTVA_06380, LYTVA_13588
OG0000317	STRPU_25286	LYTVA_05960
OG0000317	STRPU_07276, STRPU_07292	LYTVA_06194
OG0000318	STRPU_02511	LYTVA_19143
OG0000319	STRPU_07205	LYTVA_01923, LYTVA_01922
OG0000319	STRPU_16775, STRPU_01745	LYTVA_10385, LYTVA_22668
OG0000321	STRPU_05283	LYTVA_23191
OG0000321	STRPU_06234	LYTVA_08758
OG0000322	STRPU_04953, STRPU_04955	LYTVA_23095
OG0000322	STRPU_18148, STRPU_05731, STRPU_07690	LYTVA_01957
OG0000322	STRPU_20644	LYTVA_08299
OG0000322	STRPU_07689, STRPU_07702	LYTVA_00474
OG0000323	STRPU_14332	LYTVA_10353
OG0000323	STRPU_16538, STRPU_16558	LYTVA_24178, LYTVA_03400
OG0000323	STRPU_23717	LYTVA_14040
OG0000324	STRPU_15652, STRPU_02859, STRPU_16046, STRPU_16202, STRPU_18354	LYTVA_26509
OG0000324	STRPU_16655, STRPU_03039, STRPU_17771, STRPU_16587	LYTVA_29629, LYTVA_25086
OG0000324	STRPU_01755, STRPU_26865, STRPU_11641, STRPU_22155, STRPU_14159, STRPU_16879, STRPU_12364, STRPU_03159, STRPU_17144, STRPU_11642	LYTVA_14189, LYTVA_03696, LYTVA_20246
OG0000324	STRPU_26638, STRPU_16580, STRPU_04657, STRPU_16585	LYTVA_03247, LYTVA_10455
OG0000324	STRPU_15619, STRPU_03123	LYTVA_05642, LYTVA_23874, LYTVA_03586, LYTVA_27410
OG0000324	STRPU_24894	LYTVA_07464, LYTVA_11790
OG0000324	STRPU_16254, STRPU_25914, STRPU_17555	LYTVA_22250
OG0000324	STRPU_03192, STRPU_23643, STRPU_04660	LYTVA_12914
OG0000325	STRPU_02606, STRPU_24055, STRPU_24053, STRPU_24056, STRPU_02607, STRPU_24052, STRPU_02608, STRPU_24059, STRPU_02603	LYTVA_14209, LYTVA_14208
OG0000325	STRPU_19931, STRPU_02596, STRPU_19929, STRPU_19930, STRPU_02597, STRPU_02598	LYTVA_14568
OG0000325	STRPU_08106, STRPU_08104, STRPU_08118, STRPU_08103, STRPU_08120, STRPU_08119, STRPU_08107	LYTVA_01652
OG0000325	STRPU_08105	LYTVA_21815
OG0000325	STRPU_09355, STRPU_09356	LYTVA_09314
OG0000326	STRPU_10867, STRPU_10847	LYTVA_18602
OG0000328	STRPU_09472	LYTVA_20479
OG0000328	STRPU_00813, STRPU_25547	LYTVA_11793, LYTVA_17362
OG0000329	STRPU_24162	LYTVA_01991, LYTVA_04970
OG0000330	STRPU_20452	LYTVA_10062
OG0000330	STRPU_08264, STRPU_08262, STRPU_08269	LYTVA_00390
OG0000330	STRPU_01103, STRPU_24195, STRPU_24194	LYTVA_08866
OG0000333	STRPU_19697, STRPU_19618	LYTVA_05748, LYTVA_16654
OG0000335	STRPU_25854	LYTVA_29243
OG0000336	STRPU_17174	LYTVA_29478
OG0000336	STRPU_12869, STRPU_01671, STRPU_12874, STRPU_00512	LYTVA_23061
OG0000336	STRPU_19802, STRPU_27404	LYTVA_26633
OG0000338	STRPU_02251, STRPU_15548	LYTVA_05136
OG0000338	STRPU_15357	LYTVA_00791
OG0000338	STRPU_26051	LYTVA_01358
OG0000339	STRPU_25795, STRPU_25777	LYTVA_02463
OG0000339	STRPU_25782, STRPU_25800, STRPU_25779, STRPU_25781, STRPU_25803, STRPU_25817, STRPU_25811, STRPU_25778, STRPU_25797, STRPU_25815, STRPU_25802, STRPU_25799	LYTVA_19838, LYTVA_21464, LYTVA_02464
OG0000339	STRPU_17596, STRPU_17598, STRPU_17599	LYTVA_21590, LYTVA_21611
OG0000339	STRPU_09857	LYTVA_06903
OG0000339	STRPU_25818, STRPU_25804, STRPU_25814, STRPU_25801, STRPU_14998, STRPU_25780, STRPU_08178, STRPU_25807, STRPU_25805, STRPU_25819, STRPU_25784, STRPU_25808, STRPU_25810, STRPU_25816, STRPU_25783	LYTVA_21467
OG0000340	STRPU_08096	LYTVA_04933
OG0000340	STRPU_14456	LYTVA_11996
OG0000340	STRPU_08512	LYTVA_15060
OG0000340	STRPU_08513	LYTVA_06208
OG0000340	STRPU_02114, STRPU_09148, STRPU_02113, STRPU_09147	LYTVA_23952
OG0000341	STRPU_07163	LYTVA_10929
OG0000344	STRPU_02479, STRPU_15100	LYTVA_20773
OG0000345	STRPU_04478	LYTVA_03562
OG0000345	STRPU_04481	LYTVA_22667
OG0000345	STRPU_04484	LYTVA_03569, LYTVA_21102
OG0000345	STRPU_04781	LYTVA_10066
OG0000345	STRPU_04803, STRPU_04808	LYTVA_16358
OG0000345	STRPU_04681	LYTVA_03014
OG0000345	STRPU_04121	LYTVA_25222
OG0000346	STRPU_05839	LYTVA_28106
OG0000347	STRPU_07760	LYTVA_21701
OG0000347	STRPU_15465, STRPU_15476, STRPU_15468, STRPU_15467, STRPU_15478, STRPU_14439, STRPU_15462, STRPU_15461	LYTVA_29714, LYTVA_22098
OG0000347	STRPU_05185, STRPU_05105	LYTVA_15724
OG0000347	STRPU_05186	LYTVA_10624, LYTVA_27529
OG0000347	STRPU_05191	LYTVA_25788, LYTVA_26152
OG0000348	STRPU_07726, STRPU_15623, STRPU_15342, STRPU_00735, STRPU_13701, STRPU_27166, STRPU_22409, STRPU_23069, STRPU_06166, STRPU_16139, STRPU_08267, STRPU_17549, STRPU_23114, STRPU_00205, STRPU_01820, STRPU_25700, STRPU_08696, STRPU_15624, STRPU_04492, STRPU_13700, STRPU_09577, STRPU_08693	LYTVA_00712
OG0000349	STRPU_12247	LYTVA_17287
OG0000349	STRPU_11674	LYTVA_29813
OG0000349	STRPU_11916, STRPU_12249	LYTVA_24225, LYTVA_25473
OG0000349	STRPU_24104	LYTVA_19693
OG0000349	STRPU_12252, STRPU_12251	LYTVA_30167
OG0000349	STRPU_12253, STRPU_11748, STRPU_11912, STRPU_11874, STRPU_11875, STRPU_11914, STRPU_11877, STRPU_11917, STRPU_11915, STRPU_11876, STRPU_11913	LYTVA_23471, LYTVA_05966
OG0000349	STRPU_12225, STRPU_12250	LYTVA_30169, LYTVA_30168, LYTVA_24227, LYTVA_23889, LYTVA_23887, LYTVA_24226
OG0000349	STRPU_07037	LYTVA_03186, LYTVA_03183
OG0000349	STRPU_07039	LYTVA_20167
OG0000349	STRPU_24713	LYTVA_13420
OG0000349	STRPU_01364	LYTVA_27719
OG0000349	STRPU_01363, STRPU_11577	LYTVA_04109
OG0000350	STRPU_01096, STRPU_24203	LYTVA_20079
OG0000350	STRPU_04713	LYTVA_15873
OG0000350	STRPU_21630	LYTVA_19278
OG0000350	STRPU_21631	LYTVA_25339
OG0000352	STRPU_18690	LYTVA_27834
OG0000352	STRPU_06876	LYTVA_27474
OG0000352	STRPU_16144, STRPU_16137	LYTVA_04222
OG0000352	STRPU_07149	LYTVA_25572
OG0000352	STRPU_16650	LYTVA_11143
OG0000352	STRPU_16649	LYTVA_11144
OG0000353	STRPU_04265	LYTVA_01510
OG0000355	STRPU_16996	LYTVA_20280
OG0000355	STRPU_24764	LYTVA_03421, LYTVA_00722
OG0000355	STRPU_13810	LYTVA_22692
OG0000355	STRPU_07665	LYTVA_03207, LYTVA_22069, LYTVA_05172, LYTVA_16002
OG0000356	STRPU_22510	LYTVA_17493, LYTVA_26914, LYTVA_26912
OG0000356	STRPU_22515, STRPU_22514, STRPU_22513	LYTVA_03031
OG0000356	STRPU_04112	LYTVA_12824, LYTVA_04860
OG0000356	STRPU_12597	LYTVA_25247
OG0000357	STRPU_14591	LYTVA_11988
OG0000357	STRPU_23598	LYTVA_16315
OG0000358	STRPU_12012	LYTVA_08930
OG0000358	STRPU_11961, STRPU_01622, STRPU_11960, STRPU_01621	LYTVA_29814
OG0000358	STRPU_11811	LYTVA_21272
OG0000358	STRPU_06142	LYTVA_01288
OG0000359	STRPU_09098, STRPU_02069	LYTVA_13862
OG0000359	STRPU_14383	LYTVA_16943
OG0000359	STRPU_05510	LYTVA_21076
OG0000360	STRPU_24087	LYTVA_15822
OG0000360	STRPU_16620	LYTVA_30122
OG0000360	STRPU_05700	LYTVA_29199, LYTVA_27053, LYTVA_29200
OG0000360	STRPU_23802	LYTVA_05530
OG0000363	STRPU_20959	LYTVA_19730, LYTVA_05256
OG0000363	STRPU_22858, STRPU_22857	LYTVA_02850, LYTVA_15234, LYTVA_19502, LYTVA_12892
OG0000363	STRPU_14845, STRPU_14865	LYTVA_21653
OG0000364	STRPU_24813	LYTVA_24462, LYTVA_21604
OG0000364	STRPU_24695	LYTVA_02959, LYTVA_06968
OG0000364	STRPU_23213, STRPU_23224	LYTVA_19018
OG0000364	STRPU_24852, STRPU_22921	LYTVA_21819
OG0000365	STRPU_00678, STRPU_18948	LYTVA_02311
OG0000365	STRPU_17253, STRPU_17254	LYTVA_15345
OG0000367	STRPU_22294	LYTVA_24456
OG0000370	STRPU_05332	LYTVA_04423
OG0000370	STRPU_05002	LYTVA_00404
OG0000370	STRPU_05003	LYTVA_05459
OG0000370	STRPU_00188	LYTVA_26423
OG0000371	STRPU_16099	LYTVA_07987
OG0000371	STRPU_13809	LYTVA_18253, LYTVA_26533
OG0000371	STRPU_09318	LYTVA_00668, LYTVA_00667
OG0000371	STRPU_23763	LYTVA_24627
OG0000371	STRPU_23766	LYTVA_18100
OG0000371	STRPU_23764	LYTVA_24630
OG0000372	STRPU_16741, STRPU_01713	LYTVA_09420
OG0000372	STRPU_05141, STRPU_05066	LYTVA_03697
OG0000372	STRPU_15694	LYTVA_13806
OG0000373	STRPU_15389	LYTVA_08644
OG0000374	STRPU_24137	LYTVA_22056
OG0000374	STRPU_04885	LYTVA_28388
OG0000374	STRPU_01884, STRPU_25198	LYTVA_17909
OG0000375	STRPU_08233	LYTVA_06266
OG0000375	STRPU_07156	LYTVA_07238
OG0000378	STRPU_18015	LYTVA_03257
OG0000378	STRPU_03384	LYTVA_02110
OG0000379	STRPU_14744	LYTVA_05437
OG0000379	STRPU_08185	LYTVA_18554
OG0000379	STRPU_08635	LYTVA_20027
OG0000379	STRPU_08073	LYTVA_23890, LYTVA_08324
OG0000381	STRPU_21907	LYTVA_05715
OG0000381	STRPU_21590	LYTVA_27849
OG0000381	STRPU_06706	LYTVA_02545
OG0000382	STRPU_19562	LYTVA_04706
OG0000382	STRPU_22986	LYTVA_02944
OG0000384	STRPU_09778	LYTVA_14422
OG0000384	STRPU_23403, STRPU_01036	LYTVA_30064
OG0000384	STRPU_04040	LYTVA_17267
OG0000384	STRPU_04038	LYTVA_14898
OG0000385	STRPU_11318, STRPU_11302	LYTVA_24174
OG0000385	STRPU_11104, STRPU_11129	LYTVA_28777
OG0000385	STRPU_11108, STRPU_11132	LYTVA_02510
OG0000385	STRPU_11109, STRPU_11133	LYTVA_20464, LYTVA_23283
OG0000385	STRPU_13347	LYTVA_21446
OG0000386	STRPU_12906	LYTVA_00886
OG0000386	STRPU_00933, STRPU_08888	LYTVA_03276
OG0000386	STRPU_00648, STRPU_23062	LYTVA_08700
OG0000386	STRPU_22225	LYTVA_21382
OG0000386	STRPU_06498	LYTVA_20542
OG0000386	STRPU_14815	LYTVA_13854
OG0000389	STRPU_04611, STRPU_04125	LYTVA_09557
OG0000390	STRPU_14892	LYTVA_03006
OG0000390	STRPU_15069, STRPU_15070	LYTVA_05908
OG0000390	STRPU_15067	LYTVA_05909
OG0000390	STRPU_15284, STRPU_14788	LYTVA_15943
OG0000390	STRPU_18623	LYTVA_02895, LYTVA_06843
OG0000390	STRPU_08567, STRPU_08568	LYTVA_24293
OG0000390	STRPU_14895, STRPU_14894, STRPU_14896	LYTVA_18122
OG0000390	STRPU_14919, STRPU_14923	LYTVA_12988
OG0000390	STRPU_02974	LYTVA_24095
OG0000390	STRPU_23877	LYTVA_25744
OG0000391	STRPU_27123	LYTVA_06760
OG0000391	STRPU_09729, STRPU_09772	LYTVA_14419
OG0000391	STRPU_21385	LYTVA_18771
OG0000393	STRPU_17427	LYTVA_07049
OG0000393	STRPU_17899	LYTVA_04769
OG0000393	STRPU_17900	LYTVA_02534
OG0000393	STRPU_25376	LYTVA_19296
OG0000393	STRPU_01522, STRPU_09438	LYTVA_18987
OG0000393	STRPU_26326	LYTVA_29904
OG0000394	STRPU_18120	LYTVA_25201
OG0000394	STRPU_17674, STRPU_17679	LYTVA_10882, LYTVA_15716, LYTVA_25145, LYTVA_25146, LYTVA_11311, LYTVA_11314, LYTVA_07890, LYTVA_06589, LYTVA_21410
OG0000394	STRPU_25320	LYTVA_19512, LYTVA_03954
OG0000395	STRPU_01700, STRPU_02664	LYTVA_07488
OG0000396	STRPU_27190, STRPU_27207	LYTVA_29756
OG0000396	STRPU_20223, STRPU_19232, STRPU_19231, STRPU_20224, STRPU_06819	LYTVA_24408
OG0000397	STRPU_10143, STRPU_10081	LYTVA_01829
OG0000399	STRPU_07794	LYTVA_10214
OG0000399	STRPU_20860, STRPU_20896	LYTVA_23258
OG0000399	STRPU_07796	LYTVA_10216
OG0000400	STRPU_18035	LYTVA_21682
OG0000400	STRPU_16345, STRPU_16374	LYTVA_00063
OG0000401	STRPU_14949, STRPU_14979	LYTVA_03050, LYTVA_06551
OG0000401	STRPU_13184	LYTVA_17743, LYTVA_12806
OG0000402	STRPU_26119, STRPU_26105	LYTVA_17451
OG0000402	STRPU_26104, STRPU_26118	LYTVA_17450
OG0000403	STRPU_17049, STRPU_17068	LYTVA_09740
OG0000403	STRPU_17241, STRPU_17239	LYTVA_17322, LYTVA_05699
OG0000404	STRPU_19097	LYTVA_11246
OG0000404	STRPU_18719	LYTVA_11319, LYTVA_26787
OG0000404	STRPU_18842	LYTVA_12143
OG0000405	STRPU_27356	LYTVA_02873
OG0000409	STRPU_22634	LYTVA_04867, LYTVA_17260
OG0000409	STRPU_22593	LYTVA_24503
OG0000409	STRPU_09794, STRPU_09789	LYTVA_29459
OG0000410	STRPU_14218, STRPU_25139, STRPU_16035, STRPU_16038, STRPU_16031	LYTVA_05604, LYTVA_08927
OG0000411	STRPU_16984	LYTVA_28501
OG0000412	STRPU_22647	LYTVA_01548, LYTVA_08305
OG0000412	STRPU_20062	LYTVA_13235
OG0000413	STRPU_21399	LYTVA_30013
OG0000413	STRPU_06626	LYTVA_27164
OG0000415	STRPU_05911	LYTVA_15027
OG0000415	STRPU_11556	LYTVA_27129
OG0000415	STRPU_11555	LYTVA_27126
OG0000415	STRPU_11557	LYTVA_00428
OG0000415	STRPU_01253, STRPU_12042	LYTVA_17858, LYTVA_17856
OG0000416	STRPU_20196	LYTVA_23067
OG0000417	STRPU_09060	LYTVA_29032
OG0000417	STRPU_24707, STRPU_12561, STRPU_19006	LYTVA_22673
OG0000417	STRPU_24632, STRPU_24631	LYTVA_07397
OG0000417	STRPU_24630, STRPU_24908	LYTVA_27731
OG0000418	STRPU_00460, STRPU_20429	LYTVA_02710
OG0000418	STRPU_26574	LYTVA_00368
OG0000418	STRPU_10410	LYTVA_03418
OG0000419	STRPU_14681	LYTVA_16286
OG0000420	STRPU_23782	LYTVA_21253
OG0000420	STRPU_10246, STRPU_10247, STRPU_10244	LYTVA_08019, LYTVA_16847
OG0000420	STRPU_14739, STRPU_14741, STRPU_14740	LYTVA_24513, LYTVA_18312, LYTVA_26593
OG0000420	STRPU_20569, STRPU_20568	LYTVA_25540
OG0000422	STRPU_07102	LYTVA_06865
OG0000423	STRPU_12670, STRPU_12669, STRPU_12672	LYTVA_23378, LYTVA_08113
OG0000423	STRPU_13863, STRPU_13865, STRPU_13876, STRPU_13846, STRPU_13862	LYTVA_26187, LYTVA_26186, LYTVA_22550
OG0000423	STRPU_13860, STRPU_13840	LYTVA_07454
OG0000423	STRPU_22974	LYTVA_01172
OG0000423	STRPU_13474	LYTVA_01523
OG0000423	STRPU_14025	LYTVA_25341, LYTVA_11231
OG0000424	STRPU_11870	LYTVA_23549, LYTVA_05964
OG0000424	STRPU_04472, STRPU_04471	LYTVA_25545, LYTVA_03567
OG0000425	STRPU_20951	LYTVA_08575
OG0000425	STRPU_02711	LYTVA_01661, LYTVA_16295
OG0000426	STRPU_09853	LYTVA_06898
OG0000426	STRPU_00627	LYTVA_28523, LYTVA_10466
OG0000427	STRPU_12503, STRPU_00637	LYTVA_16595
