Orthogroup	STRPU_ok	XENTR
OG0001796	STRPU_07743, STRPU_07742	XENTR03008, XENTR09342
OG0001798	STRPU_09683, STRPU_23903	XENTR16775, XENTR10051
OG0001799	STRPU_14816	XENTR03523, XENTR06340
OG0001800	STRPU_22920	XENTR11113, XENTR10796
OG0001801	STRPU_12836	XENTR07950, XENTR17423, XENTR17424, XENTR15974, XENTR07415
OG0001802	STRPU_25094, STRPU_20193, STRPU_23624	XENTR18670
OG0001803	STRPU_04203, STRPU_04243	XENTR06469, XENTR14813, XENTR04331
OG0001804	STRPU_14674	XENTR12189, XENTR00869
OG0001805	STRPU_12761, STRPU_02348	XENTR07066, XENTR17499
OG0001806	STRPU_22008	XENTR00733, XENTR02566, XENTR02565
OG0001807	STRPU_24677	XENTR12261
OG0001808	STRPU_00247, STRPU_18809	XENTR15385, XENTR00368
OG0001809	STRPU_19392	XENTR00099
OG0001810	STRPU_01878, STRPU_25193	XENTR11814
OG0001812	STRPU_26242, STRPU_26243	XENTR13693
OG0001814	STRPU_24614	XENTR12256, XENTR09203
OG0001816	STRPU_18814, STRPU_00243	XENTR04741
OG0001817	STRPU_08787	XENTR01799, XENTR07383, XENTR11210, XENTR16361, XENTR16279, XENTR19231, XENTR07609
OG0001818	STRPU_00061	XENTR08496, XENTR08495, XENTR08497, XENTR16571
OG0001819	STRPU_01919, STRPU_22763	XENTR03393, XENTR03154
OG0001820	STRPU_04399, STRPU_04054	XENTR11735, XENTR11739, XENTR08919
OG0001821	STRPU_09182, STRPU_02150	XENTR04786
OG0001822	STRPU_12353	XENTR17740
OG0001823	STRPU_02648, STRPU_16170	XENTR01462, XENTR05709
OG0001825	STRPU_02037, STRPU_08032	XENTR11940, XENTR09385, XENTR03315, XENTR13373, XENTR01399, XENTR12908
OG0001826	STRPU_07008	XENTR08576, XENTR11916
OG0001827	STRPU_20293, STRPU_20294, STRPU_20292	XENTR06795
OG0001829	STRPU_26227	XENTR00483, XENTR14302
OG0001830	STRPU_07804	XENTR04509, XENTR16727
OG0001831	STRPU_09256	XENTR18275, XENTR17969
OG0001832	STRPU_23928	XENTR16823
OG0001832	STRPU_22029	XENTR01410
OG0001834	STRPU_13381, STRPU_13361	XENTR08408, XENTR02906
OG0001835	STRPU_19886, STRPU_19859, STRPU_19884, STRPU_19858, STRPU_10311, STRPU_19885, STRPU_12375, STRPU_12316	XENTR09853
OG0001846	STRPU_07129, STRPU_07361	XENTR18639, XENTR07601
OG0001848	STRPU_22238	XENTR14304
OG0001848	STRPU_23147	XENTR15790
OG0001849	STRPU_18500	XENTR05212
OG0001849	STRPU_13261	XENTR05214, XENTR06882
OG0001851	STRPU_25598	XENTR10410
OG0001852	STRPU_23919	XENTR14319, XENTR08373
OG0001854	STRPU_24665	XENTR07106, XENTR07105
OG0001855	STRPU_09073, STRPU_02049	XENTR04793
OG0001856	STRPU_08451	XENTR00941, XENTR09781, XENTR05676, XENTR05677
OG0001857	STRPU_08062	XENTR18087, XENTR13066
OG0001858	STRPU_04178	XENTR01943
OG0001859	STRPU_17769, STRPU_17768, STRPU_17767	XENTR08444
OG0001861	STRPU_17421	XENTR07625
OG0001862	STRPU_27297, STRPU_27298	XENTR05039, XENTR12303, XENTR03115
OG0001863	STRPU_16802	XENTR01885
OG0001864	STRPU_07954, STRPU_07964, STRPU_07955	XENTR04517, XENTR13336
OG0001865	STRPU_05306	XENTR06410, XENTR04372
OG0001866	STRPU_16646	XENTR00166, XENTR11409
OG0001867	STRPU_02073, STRPU_09102	XENTR18201
OG0001868	STRPU_00230, STRPU_25972	XENTR12422
OG0001869	STRPU_10775	XENTR12915
OG0001870	STRPU_24888	XENTR05017, XENTR12751, XENTR08077, XENTR08078
OG0001871	STRPU_04980	XENTR04383, XENTR14454, XENTR14455
OG0001873	STRPU_21706, STRPU_21642, STRPU_05848, STRPU_21114	XENTR11870
OG0001874	STRPU_23282	XENTR08894
OG0001875	STRPU_00655, STRPU_23068	XENTR05396
OG0001875	STRPU_04899	XENTR05593
OG0001876	STRPU_05423	XENTR06060
OG0001877	STRPU_20768	XENTR12095, XENTR17619, XENTR15404
OG0001878	STRPU_05520	XENTR04362, XENTR12083, XENTR10903, XENTR05516
OG0001879	STRPU_14847, STRPU_14863	XENTR12513
OG0001881	STRPU_12633	XENTR16627, XENTR17045, XENTR12268
OG0001882	STRPU_13936, STRPU_13937	XENTR06860, XENTR06863, XENTR05412
OG0001883	STRPU_08144	XENTR04807, XENTR13720
OG0001884	STRPU_25533	XENTR13203, XENTR03005, XENTR07644
OG0001886	STRPU_19685, STRPU_19631	XENTR06797, XENTR15392
OG0001887	STRPU_05761	XENTR06427, XENTR00912, XENTR12585, XENTR03465, XENTR18819
OG0001888	STRPU_18384	XENTR17512, XENTR15191
OG0001889	STRPU_15963, STRPU_00519	XENTR13126, XENTR01850
OG0001890	STRPU_12794	XENTR14057, XENTR07419, XENTR17098
OG0001892	STRPU_17444, STRPU_17443	XENTR15160, XENTR13541
OG0001893	STRPU_19363	XENTR15523
OG0001894	STRPU_10413	XENTR15449, XENTR08653
OG0001895	STRPU_26056, STRPU_22586, STRPU_22577	XENTR16129
OG0001896	STRPU_20385	XENTR06164, XENTR03942
OG0001897	STRPU_27268, STRPU_27283	XENTR16598, XENTR13280, XENTR09183, XENTR08525
OG0001898	STRPU_20689	XENTR15118
OG0001899	STRPU_21547	XENTR14578, XENTR09469
OG0001900	STRPU_20504	XENTR02100
OG0001901	STRPU_04970	XENTR18345
OG0001903	STRPU_18003, STRPU_18004, STRPU_18006, STRPU_18005, STRPU_18002, STRPU_17168, STRPU_21061, STRPU_21026	XENTR07494
OG0001906	STRPU_11003, STRPU_00343	XENTR18204, XENTR10052, XENTR04278, XENTR10632
OG0001913	STRPU_10199	XENTR06742, XENTR01451
OG0001914	STRPU_08619, STRPU_08614	XENTR06764
OG0001915	STRPU_17939	XENTR06298
OG0001916	STRPU_21260	XENTR10953
OG0001916	STRPU_20551	XENTR12336
OG0001917	STRPU_18955, STRPU_00671	XENTR00340, XENTR11451, XENTR14754, XENTR10651
OG0001918	STRPU_13246	XENTR16543
OG0001919	STRPU_04340	XENTR09434
OG0001920	STRPU_18501	XENTR11529, XENTR17510, XENTR17509, XENTR00354
OG0001923	STRPU_18625, STRPU_18584	XENTR13216
OG0001925	STRPU_21911	XENTR17884, XENTR03374, XENTR12899
OG0001926	STRPU_18373	XENTR00430
OG0001927	STRPU_10118, STRPU_10044	XENTR04644
OG0001928	STRPU_24330	XENTR07469
OG0001929	STRPU_03323	XENTR18792, XENTR10076
OG0001930	STRPU_07044, STRPU_07042	XENTR01448
OG0001932	STRPU_06651	XENTR09901, XENTR15132
OG0001933	STRPU_25326	XENTR06647
OG0001934	STRPU_02193, STRPU_09229	XENTR12704, XENTR05609
OG0001935	STRPU_24558	XENTR00153
OG0001935	STRPU_25146	XENTR08647
OG0001936	STRPU_04689	XENTR08632
OG0001936	STRPU_04051	XENTR04317
OG0001937	STRPU_22093, STRPU_02390, STRPU_13685, STRPU_23257	XENTR17859
OG0001938	STRPU_12630	XENTR04478
OG0001940	STRPU_14325	XENTR14019
OG0001941	STRPU_25034	XENTR10384, XENTR17146
OG0001942	STRPU_21869	XENTR12960, XENTR05523
OG0001943	STRPU_07623	XENTR10899
OG0001944	STRPU_21111	XENTR13879, XENTR13878
OG0001945	STRPU_17291	XENTR03955, XENTR07870
OG0001946	STRPU_04786	XENTR09726, XENTR07293, XENTR04877, XENTR04876
OG0001947	STRPU_23003, STRPU_00878	XENTR07021, XENTR02357
OG0001948	STRPU_20590	XENTR14766, XENTR08991, XENTR16041, XENTR06626
OG0001949	STRPU_15208, STRPU_15265	XENTR01148, XENTR11100
OG0001950	STRPU_18441, STRPU_18407	XENTR12232, XENTR11572, XENTR03988
OG0001951	STRPU_22044	XENTR07227, XENTR16258
OG0001952	STRPU_12536	XENTR09389
OG0001953	STRPU_01422, STRPU_08746	XENTR09118, XENTR10393
OG0001956	STRPU_22561	XENTR05066
OG0001957	STRPU_14318	XENTR11349, XENTR12903, XENTR01129
OG0001958	STRPU_24711	XENTR16906, XENTR09373, XENTR02730, XENTR00657
OG0001959	STRPU_05213, STRPU_05214	XENTR06412, XENTR10577, XENTR05267, XENTR15847
OG0001961	STRPU_16845	XENTR01355, XENTR01247
OG0001962	STRPU_17534	XENTR05922, XENTR12047, XENTR12045, XENTR12046
OG0001963	STRPU_26701	XENTR17226, XENTR11249, XENTR07153
OG0001964	STRPU_06679	XENTR10264
OG0001966	STRPU_22003, STRPU_22004, STRPU_22002, STRPU_22658	XENTR15870, XENTR04015
OG0001967	STRPU_18200	XENTR00364
OG0001968	STRPU_09871	XENTR14913
OG0001968	STRPU_20270	XENTR16410
OG0001969	STRPU_27401	XENTR08255, XENTR15375
OG0001971	STRPU_16337, STRPU_16368	XENTR06746, XENTR11941, XENTR05064, XENTR08132
OG0001972	STRPU_11351	XENTR12033
OG0001974	STRPU_02192, STRPU_09228	XENTR09807
OG0001976	STRPU_12566	XENTR16632, XENTR05423
OG0001985	STRPU_14835	XENTR06332, XENTR03530
OG0001986	STRPU_19144, STRPU_19142	XENTR01297
OG0001987	STRPU_15215, STRPU_15162	XENTR04550, XENTR14677
OG0001988	STRPU_07708	XENTR11854
OG0001989	STRPU_02360, STRPU_12771	XENTR14006, XENTR12273
OG0001990	STRPU_20217, STRPU_20218	XENTR12970
OG0001991	STRPU_07953, STRPU_07962	XENTR02462
OG0001993	STRPU_10430	XENTR06884, XENTR01623
OG0001994	STRPU_14768, STRPU_02555	XENTR10934, XENTR08885
OG0001998	STRPU_14372	XENTR16338, XENTR14682
OG0001999	STRPU_00626, STRPU_08926	XENTR00961
OG0001999	STRPU_01637, STRPU_11973	XENTR10154
OG0002000	STRPU_18721, STRPU_18730	XENTR12364
OG0002000	STRPU_23109, STRPU_23095	XENTR05813
OG0002001	STRPU_22133	XENTR12894
OG0002001	STRPU_08080	XENTR07328
OG0002002	STRPU_19981, STRPU_01210, STRPU_13275	XENTR06108, XENTR09713
OG0002003	STRPU_21851	XENTR14361, XENTR02394
OG0002005	STRPU_16754, STRPU_01729	XENTR02807, XENTR08268, XENTR01964
OG0002006	STRPU_20323, STRPU_14074, STRPU_00846	XENTR12258, XENTR12259
OG0002007	STRPU_04341, STRPU_04313	XENTR04883, XENTR07287
OG0002009	STRPU_06125	XENTR15588
OG0002011	STRPU_25413	XENTR15809, XENTR12417
OG0002012	STRPU_15135, STRPU_15136, STRPU_02517	XENTR15689, XENTR00529
OG0002013	STRPU_21921, STRPU_22925, STRPU_22926	XENTR16536
OG0002014	STRPU_22668	XENTR02871, XENTR11303
OG0002015	STRPU_08637	XENTR07357, XENTR03893
OG0002016	STRPU_04756	XENTR08295, XENTR04258
OG0002017	STRPU_00368, STRPU_11030, STRPU_11031, STRPU_00369	XENTR14273, XENTR15282, XENTR15484
OG0002018	STRPU_04995	XENTR12197, XENTR00896, XENTR09258, XENTR06435
OG0002019	STRPU_13253	XENTR02945, XENTR17282
OG0002020	STRPU_09473	XENTR01912, XENTR15447, XENTR08657
OG0002022	STRPU_19383	XENTR09166, XENTR09165
OG0002023	STRPU_21651, STRPU_21715	XENTR12329, XENTR11622, XENTR16758
OG0002024	STRPU_19639, STRPU_19678	XENTR09931, XENTR16485
OG0002026	STRPU_15399, STRPU_05265, STRPU_05250	XENTR08832
OG0002027	STRPU_06369	XENTR09267, XENTR07230, XENTR00276
OG0002028	STRPU_21795	XENTR14364
OG0002029	STRPU_03590, STRPU_03525	XENTR18899
OG0002030	STRPU_02910	XENTR00366, XENTR13208, XENTR16901, XENTR04720
OG0002031	STRPU_00644, STRPU_23058	XENTR15929, XENTR15928, XENTR08011
OG0002032	STRPU_03804	XENTR02603
OG0002035	STRPU_18829	XENTR13278, XENTR12372, XENTR13991
OG0002036	STRPU_21770	XENTR02413, XENTR02087
OG0002037	STRPU_01040, STRPU_23400	XENTR13065, XENTR08811
OG0002038	STRPU_19945, STRPU_02581	XENTR04004, XENTR11762, XENTR06156
OG0002043	STRPU_07222	XENTR04074, XENTR04633
OG0002057	STRPU_19229	XENTR05735
OG0002059	STRPU_19592	XENTR06499, XENTR04009, XENTR04010
OG0002060	STRPU_20989	XENTR03044, XENTR09085
OG0002061	STRPU_09301	XENTR12690
OG0002062	STRPU_22454	XENTR10057, XENTR05037
OG0002063	STRPU_23098	XENTR00538
OG0002064	STRPU_20818	XENTR00155
OG0002064	STRPU_21062	XENTR11867, XENTR06658
OG0002066	STRPU_00589, STRPU_07555	XENTR13591, XENTR16110, XENTR12403
OG0002067	STRPU_08273	XENTR11063
OG0002068	STRPU_20506	XENTR08494
OG0002069	STRPU_24856	XENTR13071, XENTR02513, XENTR02512, XENTR13070
OG0002070	STRPU_20394	XENTR17017, XENTR03998, XENTR06833
OG0002071	STRPU_15007	XENTR01207, XENTR13312
OG0002072	STRPU_08672	XENTR01781
OG0002073	STRPU_09676	XENTR13381, XENTR08969, XENTR17145, XENTR07900
OG0002074	STRPU_12818	XENTR16013
OG0002075	STRPU_00734, STRPU_20738	XENTR06558, XENTR06559, XENTR11280
OG0002076	STRPU_23547	XENTR05229, XENTR17066
OG0002077	STRPU_13341	XENTR13971, XENTR13972, XENTR02927
OG0002078	STRPU_08704, STRPU_01468	XENTR16673, XENTR07358
OG0002080	STRPU_12273	XENTR01136, XENTR01135, XENTR13342
OG0002081	STRPU_05901	XENTR00902
OG0002084	STRPU_09835	XENTR12442, XENTR12443, XENTR11320
OG0002086	STRPU_04575, STRPU_26633	XENTR08521, XENTR13798
OG0002087	STRPU_22994, STRPU_22996, STRPU_22991, STRPU_23597, STRPU_20103, STRPU_20076	XENTR06831
OG0002088	STRPU_12689	XENTR11630, XENTR11629
OG0002090	STRPU_08335	XENTR15595
OG0002091	STRPU_14476	XENTR16710, XENTR10291
OG0002093	STRPU_12871	XENTR02553
OG0002094	STRPU_23249, STRPU_23832, STRPU_23869	XENTR07026, XENTR07025
OG0002096	STRPU_14803	XENTR04526
OG0002097	STRPU_06535, STRPU_06565	XENTR04416, XENTR03687
OG0002098	STRPU_12020	XENTR17129, XENTR01020
OG0002099	STRPU_21840	XENTR02496
OG0002100	STRPU_14760, STRPU_14813, STRPU_14494	XENTR04934
OG0002101	STRPU_19346	XENTR04299
OG0002102	STRPU_06587, STRPU_06586, STRPU_06513	XENTR06095, XENTR11926, XENTR13481, XENTR13482
OG0002103	STRPU_21394	XENTR15401, XENTR15782
OG0002104	STRPU_25435, STRPU_25437	XENTR05884
OG0002105	STRPU_12769, STRPU_02357	XENTR11631, XENTR14520
OG0002106	STRPU_19950	XENTR11760
OG0002107	STRPU_10115, STRPU_10041	XENTR10514
OG0002108	STRPU_21693, STRPU_21758	XENTR13048, XENTR07710
OG0002125	STRPU_23305	XENTR18863
OG0002127	STRPU_06389, STRPU_06381	XENTR08596
OG0002128	STRPU_06723, STRPU_06722	XENTR02317, XENTR03444
OG0002129	STRPU_05442	XENTR08464, XENTR00664, XENTR13829
OG0002130	STRPU_17881	XENTR07603
OG0002131	STRPU_26857, STRPU_27387	XENTR05730, XENTR05731, XENTR18308, XENTR17313
OG0002134	STRPU_25434	XENTR07771, XENTR05125
OG0002135	STRPU_16889	XENTR18195, XENTR01218
OG0002137	STRPU_18345, STRPU_18353, STRPU_18358	XENTR03111
OG0002138	STRPU_12939, STRPU_12957	XENTR08958
OG0002139	STRPU_21129	XENTR00173, XENTR13536
OG0002140	STRPU_07066, STRPU_07071	XENTR07463, XENTR14702
OG0002141	STRPU_05738	XENTR00916
OG0002142	STRPU_21904	XENTR12125, XENTR10633
OG0002143	STRPU_26801	XENTR07155, XENTR13874
OG0002144	STRPU_15216, STRPU_15163	XENTR18301, XENTR10292
OG0002145	STRPU_23880, STRPU_01920, STRPU_22764	XENTR06603
OG0002146	STRPU_23230, STRPU_23218	XENTR12879, XENTR02800
OG0002147	STRPU_11081	XENTR15274
OG0002148	STRPU_21577	XENTR13087
OG0002148	STRPU_20962	XENTR09100
OG0002149	STRPU_23241	XENTR06941, XENTR02903
OG0002150	STRPU_22562	XENTR06771, XENTR01454
OG0002151	STRPU_08939	XENTR01675
OG0002155	STRPU_11252, STRPU_11215	XENTR07126
OG0002155	STRPU_23836, STRPU_23874	XENTR11228
OG0002156	STRPU_05070, STRPU_05146	XENTR04891
OG0002157	STRPU_08588, STRPU_00303	XENTR10258
OG0002158	STRPU_07732	XENTR02132
OG0002159	STRPU_04751, STRPU_04752, STRPU_12853, STRPU_12863	XENTR12686
OG0002160	STRPU_08290	XENTR18209
OG0002161	STRPU_13309	XENTR03398, XENTR14188, XENTR12700
OG0002162	STRPU_20069	XENTR03932, XENTR07744
OG0002163	STRPU_11832	XENTR00389, XENTR18816, XENTR00388, XENTR07424
OG0002165	STRPU_26072	XENTR12790
OG0002166	STRPU_14593	XENTR10313, XENTR06523
OG0002167	STRPU_15754	XENTR01922, XENTR03650, XENTR12692
OG0002168	STRPU_24315	XENTR05025
OG0002168	STRPU_19155	XENTR15448
OG0002169	STRPU_10191	XENTR11319, XENTR12444
OG0002170	STRPU_00895, STRPU_23022	XENTR00543
OG0002170	STRPU_15901	XENTR13652
OG0002171	STRPU_26259	XENTR02510, XENTR15921
OG0002172	STRPU_01335	XENTR04445, XENTR05333
OG0002173	STRPU_14738	XENTR02932
OG0002173	STRPU_27218	XENTR05324
OG0002175	STRPU_19597	XENTR06785
OG0002177	STRPU_21636	XENTR11672, XENTR05111, XENTR02389
OG0002178	STRPU_08141	XENTR15594
OG0002179	STRPU_21296	XENTR17544
OG0002180	STRPU_07373, STRPU_07744	XENTR09330
OG0002182	STRPU_23612	XENTR05974, XENTR01224
OG0002183	STRPU_12069, STRPU_01231	XENTR11513, XENTR13324
OG0002185	STRPU_25310	XENTR06645, XENTR00451
OG0002186	STRPU_24638	XENTR01085, XENTR10999
OG0002187	STRPU_20018	XENTR16423
OG0002188	STRPU_23046	XENTR01062
OG0002189	STRPU_19345	XENTR00331
OG0002190	STRPU_03778	XENTR01498, XENTR01499
OG0002191	STRPU_25105	XENTR01870, XENTR03789
OG0002192	STRPU_02130, STRPU_09169, STRPU_02131	XENTR07302
OG0002193	STRPU_18710	XENTR00017
OG0002194	STRPU_20624, STRPU_20625	XENTR00805, XENTR00806, XENTR00804, XENTR18712, XENTR18437
OG0002195	STRPU_16003	XENTR09243, XENTR09244, XENTR04403, XENTR16060
OG0002196	STRPU_22146	XENTR08934
OG0002201	STRPU_25369	XENTR09884
OG0002209	STRPU_22444	XENTR01337, XENTR02797
OG0002211	STRPU_14750	XENTR09443
OG0002212	STRPU_07077, STRPU_27066	XENTR05799
OG0002213	STRPU_21333	XENTR02106
OG0002216	STRPU_22652	XENTR02859
OG0002217	STRPU_19421	XENTR09078
OG0002218	STRPU_27333	XENTR02678, XENTR05714
OG0002219	STRPU_24548	XENTR18224
OG0002221	STRPU_11361	XENTR19085, XENTR13112, XENTR09240
OG0002222	STRPU_11454	XENTR03278
OG0002223	STRPU_23310, STRPU_22283	XENTR14551, XENTR10106
OG0002224	STRPU_04620	XENTR04276, XENTR01944
OG0002225	STRPU_20789	XENTR14771
OG0002226	STRPU_18952, STRPU_00675	XENTR06512, XENTR03995
OG0002227	STRPU_09398, STRPU_01560	XENTR18535
OG0002228	STRPU_08800	XENTR07401, XENTR11182
OG0002229	STRPU_15198, STRPU_15255	XENTR00831
OG0002230	STRPU_12497	XENTR15260
OG0002232	STRPU_22989, STRPU_09808, STRPU_09809, STRPU_22990, STRPU_01958, STRPU_01957, STRPU_22798, STRPU_23247, STRPU_23246, STRPU_23248, STRPU_01452, STRPU_08724, STRPU_23328, STRPU_23323, STRPU_23325, STRPU_04122, STRPU_04123, STRPU_23327, STRPU_23326, STRPU_23324, STRPU_08729, STRPU_01443, STRPU_09810	XENTR12560, XENTR16638, XENTR14646
OG0002233	STRPU_07753, STRPU_07589, STRPU_07766, STRPU_07763	XENTR09065
OG0002234	STRPU_08612, STRPU_08617	XENTR05616
OG0002235	STRPU_09805	XENTR18072, XENTR18071, XENTR02194
OG0002236	STRPU_24823, STRPU_24821	XENTR02976, XENTR06598
OG0002237	STRPU_17380	XENTR05472, XENTR06971, XENTR14618
OG0002239	STRPU_27056	XENTR09309, XENTR17015
OG0002240	STRPU_10910	XENTR09016
OG0002241	STRPU_15218, STRPU_15166	XENTR15534
OG0002243	STRPU_04202, STRPU_04242	XENTR03644, XENTR06468
OG0002244	STRPU_04996	XENTR05927
OG0002245	STRPU_24404	XENTR06908
OG0002246	STRPU_27096, STRPU_27097, STRPU_27086	XENTR09317, XENTR11437, XENTR08637
OG0002248	STRPU_04364	XENTR08913, XENTR04960
OG0002249	STRPU_18554	XENTR12368, XENTR09189, XENTR15384
OG0002251	STRPU_09471	XENTR13199, XENTR02220
OG0002252	STRPU_08300	XENTR07010, XENTR09805, XENTR07309
OG0002253	STRPU_20603	XENTR09599
OG0002255	STRPU_00240, STRPU_25979	XENTR05622
OG0002255	STRPU_26128	XENTR07271, XENTR02965
OG0002256	STRPU_12929	XENTR10189
OG0002258	STRPU_14466, STRPU_14465	XENTR11554
OG0002259	STRPU_02533, STRPU_15151	XENTR16720, XENTR04562
OG0002260	STRPU_21065, STRPU_21064	XENTR05549
OG0002261	STRPU_08447, STRPU_08414	XENTR12712, XENTR18200, XENTR12711
OG0002262	STRPU_13698, STRPU_02378	XENTR03359
OG0002263	STRPU_06874	XENTR11327
OG0002264	STRPU_17295	XENTR11031, XENTR12994
OG0002265	STRPU_07673	XENTR08018, XENTR15740
OG0002266	STRPU_08422	XENTR10523, XENTR10524, XENTR01757
OG0002267	STRPU_19406	XENTR15521, XENTR17369
OG0002268	STRPU_13242	XENTR09207
OG0002270	STRPU_22303, STRPU_22321	XENTR01124, XENTR13158, XENTR01343
OG0002271	STRPU_05892	XENTR09066, XENTR07534, XENTR07535, XENTR01048
OG0002272	STRPU_16446	XENTR02511
OG0002275	STRPU_24013	XENTR05172, XENTR12040
OG0002276	STRPU_23679, STRPU_23655	XENTR10859, XENTR03325, XENTR17603
OG0002278	STRPU_21391	XENTR11991, XENTR15310
OG0002279	STRPU_06852	XENTR17502, XENTR08016
OG0002280	STRPU_17219	XENTR13539, XENTR13538, XENTR05453
OG0002281	STRPU_09951, STRPU_09974	XENTR02192, XENTR11832, XENTR08042
OG0002284	STRPU_23250	XENTR09193
OG0002285	STRPU_01550, STRPU_09408	XENTR01924, XENTR01925
OG0002286	STRPU_08813	XENTR10663
OG0002287	STRPU_25356	XENTR13326, XENTR15096
OG0002288	STRPU_04687	XENTR12739, XENTR07532
OG0002289	STRPU_15815, STRPU_15862	XENTR02736, XENTR05940, XENTR16084
OG0002290	STRPU_14246	XENTR00793, XENTR07136, XENTR14686
OG0002291	STRPU_19096	XENTR04746
OG0002292	STRPU_12320	XENTR11818
OG0002293	STRPU_17875	XENTR04957, XENTR12754
OG0002294	STRPU_19133	XENTR05741, XENTR12369
OG0002295	STRPU_27352	XENTR05805, XENTR01465, XENTR14069, XENTR14825, XENTR03418
OG0002296	STRPU_09585, STRPU_09584	XENTR12455, XENTR10334
OG0002314	STRPU_05549, STRPU_05607	XENTR05505
OG0002315	STRPU_19151	XENTR04291, XENTR00326
OG0002316	STRPU_17537	XENTR13680, XENTR13681, XENTR04956
OG0002317	STRPU_21329	XENTR08993, XENTR11973
OG0002318	STRPU_19786, STRPU_00784, STRPU_10456, STRPU_10457, STRPU_22054	XENTR14796
OG0002319	STRPU_06337, STRPU_06292	XENTR02334, XENTR00284
OG0002320	STRPU_02801	XENTR06033, XENTR16688
OG0002321	STRPU_10154, STRPU_10091	XENTR17990
OG0002323	STRPU_24285	XENTR18240
OG0002324	STRPU_14002, STRPU_14003	XENTR11808
OG0002325	STRPU_03805, STRPU_03824	XENTR08080
OG0002326	STRPU_21342	XENTR11657, XENTR05110
OG0002327	STRPU_23595	XENTR06367, XENTR18257
OG0002328	STRPU_18502	XENTR17536, XENTR11540
OG0002329	STRPU_25660	XENTR02119, XENTR09882
OG0002330	STRPU_15858, STRPU_15813	XENTR00853, XENTR16723
OG0002331	STRPU_26088	XENTR02956, XENTR08347
OG0002332	STRPU_04027	XENTR04333, XENTR06466
OG0002333	STRPU_23436, STRPU_01001	XENTR05844
OG0002334	STRPU_23548	XENTR17858
OG0002335	STRPU_24684	XENTR02895
OG0002336	STRPU_06708	XENTR08017, XENTR02030, XENTR07074
OG0002337	STRPU_15351	XENTR12506, XENTR04056
OG0002339	STRPU_09348	XENTR17950, XENTR18616, XENTR02709, XENTR09054
OG0002340	STRPU_26084	XENTR07803
OG0002341	STRPU_05759	XENTR17261, XENTR17262
OG0002342	STRPU_01084, STRPU_24216	XENTR10598
OG0002343	STRPU_11537	XENTR09466, XENTR17455, XENTR10712
OG0002344	STRPU_14480	XENTR01511, XENTR10309
OG0002345	STRPU_12488, STRPU_12513	XENTR16495, XENTR04466
OG0002346	STRPU_01631, STRPU_11970	XENTR16322
OG0002348	STRPU_21258	XENTR03865
OG0002349	STRPU_25984	XENTR00479
OG0002349	STRPU_08687	XENTR11092
OG0002350	STRPU_20358	XENTR01302, XENTR12001
OG0002352	STRPU_25485	XENTR10484
OG0002353	STRPU_03705, STRPU_03704	XENTR15953
OG0002354	STRPU_26150	XENTR07671
OG0002355	STRPU_05391	XENTR01023, XENTR01621
OG0002356	STRPU_13024	XENTR11801, XENTR14127
OG0002357	STRPU_21637, STRPU_00290	XENTR15504, XENTR14393
OG0002358	STRPU_12621	XENTR15985
OG0002359	STRPU_04441, STRPU_04440, STRPU_04439	XENTR14398
OG0002360	STRPU_24025, STRPU_02637	XENTR06917, XENTR14802
OG0002361	STRPU_20865, STRPU_20902, STRPU_21152	XENTR00595, XENTR12105
OG0002362	STRPU_26957	XENTR06985, XENTR01436, XENTR11944
OG0002363	STRPU_08483	XENTR01831, XENTR13726
OG0002364	STRPU_10485	XENTR00498
OG0002366	STRPU_25360	XENTR03010, XENTR09341, XENTR07763
OG0002367	STRPU_19014	XENTR04656
OG0002367	STRPU_26541	XENTR04737
OG0002368	STRPU_20691	XENTR03040, XENTR01632
OG0002369	STRPU_21201	XENTR08498
OG0002370	STRPU_08154	XENTR11205
OG0002371	STRPU_21823	XENTR13442, XENTR02101, XENTR08507
OG0002372	STRPU_14679	XENTR18264
OG0002373	STRPU_04172, STRPU_04171	XENTR07192, XENTR18177, XENTR07193
OG0002374	STRPU_16223, STRPU_00101, STRPU_26262, STRPU_25329	XENTR17796, XENTR09958
OG0002375	STRPU_22143, STRPU_22144	XENTR03186
OG0002376	STRPU_21584, STRPU_21585	XENTR03067
OG0002377	STRPU_20991	XENTR08904, XENTR03045
OG0002378	STRPU_12622	XENTR11423, XENTR11821
OG0002379	STRPU_06263, STRPU_06307	XENTR09370, XENTR18063
OG0002380	STRPU_04696	XENTR06478, XENTR13029, XENTR17006
