Orthogroup	STRPU_ok	BRALA
OG0001002	STRPU_12183	BRALA01976
OG0001002	STRPU_11724, STRPU_11725	BRALA35638
OG0001003	STRPU_14729	BRALA07286
OG0001004	STRPU_19334	BRALA01185
OG0001005	STRPU_22006	BRALA24042
OG0001006	STRPU_16623	BRALA19471
OG0001006	STRPU_19160	BRALA06003
OG0001007	STRPU_19408	BRALA19531
OG0001008	STRPU_12298	BRALA24730
OG0001009	STRPU_08409, STRPU_08408, STRPU_08403, STRPU_08468, STRPU_08469	BRALA13978
OG0001016	STRPU_13418	BRALA14145
OG0001016	STRPU_22033	BRALA31587, BRALA31588
OG0001018	STRPU_17343, STRPU_17363	BRALA04664, BRALA06928, BRALA14350
OG0001018	STRPU_20600	BRALA13325
OG0001019	STRPU_25464, STRPU_25463, STRPU_25574, STRPU_26008, STRPU_05263, STRPU_05248, STRPU_25311	BRALA19089
OG0001021	STRPU_20988	BRALA20548
OG0001022	STRPU_06174, STRPU_06175	BRALA16207
OG0001023	STRPU_11672	BRALA20751
OG0001024	STRPU_04414	BRALA23987
OG0001025	STRPU_21609, STRPU_09303, STRPU_04391	BRALA12973, BRALA30707, BRALA21403, BRALA26025, BRALA30493, BRALA00606
OG0001026	STRPU_08439	BRALA11115
OG0001027	STRPU_19450, STRPU_19451, STRPU_19445, STRPU_19447, STRPU_21612, STRPU_21611, STRPU_21613, STRPU_19955, STRPU_01186	BRALA06875, BRALA06471, BRALA06470, BRALA06472
OG0001028	STRPU_26808	BRALA32878
OG0001029	STRPU_25961, STRPU_00221	BRALA03377, BRALA03376
OG0001030	STRPU_26818	BRALA15099
OG0001030	STRPU_20834, STRPU_20871	BRALA10822
OG0001031	STRPU_04858	BRALA06708
OG0001032	STRPU_20417	BRALA31425
OG0001033	STRPU_04287, STRPU_04317	BRALA06800
OG0001033	STRPU_01715, STRPU_16742	BRALA23440
OG0001038	STRPU_10125, STRPU_10052	BRALA11546
OG0001039	STRPU_14369	BRALA06810
OG0001041	STRPU_06950, STRPU_14271, STRPU_14287, STRPU_19893, STRPU_19668, STRPU_04593, STRPU_04594, STRPU_01444, STRPU_06953, STRPU_14282, STRPU_14265, STRPU_14264, STRPU_14262, STRPU_14283, STRPU_14266	BRALA30551
OG0001042	STRPU_23315	BRALA11036
OG0001043	STRPU_09363, STRPU_09362, STRPU_11696, STRPU_11695, STRPU_23786, STRPU_19166, STRPU_22973, STRPU_07405, STRPU_24680, STRPU_07642, STRPU_20567, STRPU_09859	BRALA21584
OG0001045	STRPU_07680, STRPU_07695, STRPU_07678, STRPU_07655	BRALA14388
OG0001046	STRPU_08450	BRALA11238
OG0001047	STRPU_06132, STRPU_06105	BRALA06024
OG0001048	STRPU_04789, STRPU_04416	BRALA04010
OG0001049	STRPU_11147	BRALA08587
OG0001049	STRPU_10627	BRALA19576
OG0001050	STRPU_02998	BRALA23081, BRALA05944
OG0001052	STRPU_04346	BRALA06640
OG0001052	STRPU_04136	BRALA03851, BRALA06631
OG0001053	STRPU_13953	BRALA17006
OG0001053	STRPU_04183	BRALA06712
OG0001054	STRPU_08413	BRALA16705
OG0001056	STRPU_27240	BRALA26581
OG0001057	STRPU_07038, STRPU_07713, STRPU_07716, STRPU_07715	BRALA13576, BRALA13575
OG0001058	STRPU_03447	BRALA18889
OG0001059	STRPU_08067	BRALA16690
OG0001060	STRPU_04924	BRALA22460
OG0001062	STRPU_18503	BRALA01158
OG0001063	STRPU_21392	BRALA22627
OG0001063	STRPU_20790	BRALA22631
OG0001064	STRPU_07076, STRPU_07075	BRALA27120, BRALA30714, BRALA30301, BRALA26163
OG0001065	STRPU_20677	BRALA12034, BRALA12035
OG0001066	STRPU_13739	BRALA29613, BRALA15668
OG0001067	STRPU_21138	BRALA09702, BRALA11812, BRALA30598, BRALA16834, BRALA10359
OG0001068	STRPU_11367	BRALA15808
OG0001072	STRPU_15409	BRALA23228, BRALA23227
OG0001072	STRPU_05942, STRPU_14672	BRALA29817
OG0001075	STRPU_24305	BRALA09682
OG0001076	STRPU_05726	BRALA20184
OG0001077	STRPU_13910, STRPU_13926	BRALA28759, BRALA28760
OG0001077	STRPU_13772	BRALA08290
OG0001078	STRPU_12443	BRALA13847
OG0001079	STRPU_23714	BRALA12769
OG0001080	STRPU_13224, STRPU_13236	BRALA13315
OG0001080	STRPU_17890	BRALA13682
OG0001081	STRPU_11527, STRPU_11523, STRPU_11522, STRPU_12200, STRPU_12201	BRALA20186, BRALA18322, BRALA02329, BRALA02330
OG0001082	STRPU_13255	BRALA21015
OG0001082	STRPU_22896, STRPU_22911	BRALA24848
OG0001083	STRPU_10283	BRALA22369
OG0001084	STRPU_17791	BRALA33764
OG0001085	STRPU_23261	BRALA18590, BRALA17350
OG0001089	STRPU_03381	BRALA20406
OG0001091	STRPU_23757	BRALA18566
OG0001092	STRPU_05313	BRALA08314
OG0001093	STRPU_24029, STRPU_02634	BRALA07017
OG0001093	STRPU_24028	BRALA07018
OG0001094	STRPU_20715	BRALA21202
OG0001095	STRPU_23398	BRALA00514
OG0001096	STRPU_19489, STRPU_20335	BRALA02429, BRALA20860, BRALA19151
OG0001097	STRPU_02865, STRPU_02866, STRPU_17096, STRPU_13549	BRALA11714
OG0001102	STRPU_20723	BRALA06483
OG0001102	STRPU_21599	BRALA01705
OG0001103	STRPU_21539	BRALA23451
OG0001103	STRPU_24820	BRALA15961
OG0001104	STRPU_22549	BRALA00254
OG0001105	STRPU_23184	BRALA13887
OG0001105	STRPU_08648	BRALA35235
OG0001105	STRPU_20538	BRALA17080
OG0001108	STRPU_22947	BRALA10695
OG0001108	STRPU_14644	BRALA14990
OG0001109	STRPU_24971	BRALA34704, BRALA35909, BRALA30580, BRALA30582
OG0001110	STRPU_19561	BRALA02581, BRALA02578, BRALA21322, BRALA21321
OG0001111	STRPU_25873	BRALA28901
OG0001111	STRPU_21367	BRALA29371, BRALA06020
OG0001112	STRPU_06366	BRALA13668
OG0001113	STRPU_05723, STRPU_05716	BRALA08129
OG0001113	STRPU_26700	BRALA16554
OG0001115	STRPU_10401, STRPU_24915	BRALA07052, BRALA07051
OG0001116	STRPU_22022	BRALA03810, BRALA34250
OG0001117	STRPU_13251	BRALA15421
OG0001118	STRPU_12815	BRALA07680
OG0001119	STRPU_24854	BRALA13802
OG0001120	STRPU_25444	BRALA21219
OG0001120	STRPU_25447	BRALA17608
OG0001121	STRPU_02318, STRPU_18135, STRPU_01756, STRPU_18048, STRPU_18136, STRPU_02317	BRALA32292, BRALA13901, BRALA27511, BRALA08946
OG0001122	STRPU_00958, STRPU_08863	BRALA17533, BRALA01448, BRALA13661, BRALA18878, BRALA13663, BRALA13662, BRALA13664
OG0001123	STRPU_22432	BRALA24284
OG0001123	STRPU_14651, STRPU_16654	BRALA23603
OG0001124	STRPU_08314	BRALA23017
OG0001124	STRPU_19131	BRALA07725
OG0001126	STRPU_06496	BRALA16208
OG0001126	STRPU_22287	BRALA28026
OG0001127	STRPU_13636, STRPU_02427	BRALA09084
OG0001128	STRPU_21281	BRALA22493
OG0001129	STRPU_25428	BRALA12498
OG0001129	STRPU_25608	BRALA16098
OG0001130	STRPU_26378	BRALA01930
OG0001130	STRPU_26876	BRALA16826
OG0001131	STRPU_21509	BRALA13327
OG0001132	STRPU_27222	BRALA13540
OG0001133	STRPU_18983	BRALA00752
OG0001134	STRPU_01420, STRPU_08748	BRALA23048
OG0001135	STRPU_12730, STRPU_05675	BRALA11818
OG0001137	STRPU_21237	BRALA13309
OG0001138	STRPU_22267	BRALA00020, BRALA11821
OG0001139	STRPU_12820	BRALA32868, BRALA35077
OG0001140	STRPU_08005	BRALA16639
OG0001141	STRPU_03627, STRPU_03626, STRPU_24321, STRPU_26335	BRALA09514
OG0001142	STRPU_24402	BRALA14735
OG0001143	STRPU_23389	BRALA04133
OG0001144	STRPU_23771	BRALA10734
OG0001146	STRPU_10664	BRALA18782
OG0001149	STRPU_19355, STRPU_19354	BRALA02800, BRALA04751, BRALA04752, BRALA04599, BRALA04600, BRALA05458, BRALA29287, BRALA13277, BRALA05394, BRALA23727, BRALA23728, BRALA03128, BRALA02797, BRALA02801
OG0001151	STRPU_21735	BRALA07596, BRALA07601, BRALA22221, BRALA07521, BRALA07576, BRALA07588, BRALA13134, BRALA07595, BRALA07577, BRALA07621, BRALA07609, BRALA07624, BRALA07611, BRALA15827, BRALA07618, BRALA05862, BRALA28123, BRALA07625, BRALA07620, BRALA07600, BRALA07523, BRALA07623, BRALA07578, BRALA05861, BRALA23608, BRALA07603
OG0001155	STRPU_15542, STRPU_15543, STRPU_12840	BRALA32775, BRALA25504, BRALA25509, BRALA25505
OG0001155	STRPU_14984, STRPU_14953	BRALA23567
OG0001156	STRPU_14120	BRALA24884
OG0001158	STRPU_25921	BRALA32010
OG0001158	STRPU_10745	BRALA34638
OG0001159	STRPU_24359	BRALA12859, BRALA12862
OG0001160	STRPU_12451	BRALA07607, BRALA18147, BRALA18618, BRALA19127, BRALA07606
OG0001162	STRPU_03142, STRPU_02971	BRALA29065
OG0001164	STRPU_15250, STRPU_15192, STRPU_15190, STRPU_15248	BRALA14948
OG0001165	STRPU_24458	BRALA14768
OG0001165	STRPU_06392	BRALA05900
OG0001166	STRPU_05433, STRPU_05428	BRALA08200, BRALA14605
OG0001167	STRPU_21389	BRALA30313
OG0001168	STRPU_25599	BRALA29323, BRALA27661, BRALA20565
OG0001169	STRPU_09862	BRALA11830, BRALA12506
OG0001170	STRPU_17744	BRALA19296
OG0001171	STRPU_07714	BRALA30065
OG0001172	STRPU_24079	BRALA06911
OG0001172	STRPU_24935	BRALA04692
OG0001173	STRPU_23770	BRALA04333
OG0001173	STRPU_14225	BRALA34444
OG0001174	STRPU_00196, STRPU_23083	BRALA15302
OG0001175	STRPU_24799, STRPU_24557	BRALA00132, BRALA00133, BRALA17481
OG0001176	STRPU_04761	BRALA04000, BRALA04002
OG0001177	STRPU_25237	BRALA12880
OG0001178	STRPU_01155, STRPU_18301	BRALA05138
OG0001178	STRPU_06875	BRALA06035
OG0001179	STRPU_26217, STRPU_26015	BRALA03116
OG0001179	STRPU_25325	BRALA20573
OG0001180	STRPU_26856	BRALA14580, BRALA22836
OG0001180	STRPU_27263, STRPU_27280, STRPU_27282, STRPU_27267, STRPU_27266, STRPU_27281	BRALA14556, BRALA34405
OG0001181	STRPU_02570, STRPU_13125	BRALA18132
OG0001182	STRPU_08804, STRPU_18187, STRPU_08660, STRPU_08805	BRALA02232
OG0001183	STRPU_23983	BRALA24188
OG0001184	STRPU_19999	BRALA10129
OG0001184	STRPU_09552	BRALA21684
OG0001185	STRPU_07407	BRALA27214
OG0001186	STRPU_26002	BRALA19974
OG0001186	STRPU_25391	BRALA16139
OG0001187	STRPU_13244	BRALA30941, BRALA21630, BRALA21207, BRALA21632, BRALA21208, BRALA21618, BRALA21631, BRALA21624, BRALA03471, BRALA21633, BRALA02756, BRALA21497, BRALA21626, BRALA21498, BRALA23700, BRALA25921, BRALA07734, BRALA21623, BRALA21629, BRALA21620, BRALA07709, BRALA21622, BRALA21625, BRALA30940
OG0001188	STRPU_21827	BRALA10757
OG0001190	STRPU_10662	BRALA25890
OG0001191	STRPU_09337	BRALA27930
OG0001196	STRPU_03085	BRALA25128
OG0001197	STRPU_21581	BRALA24133
OG0001197	STRPU_24733	BRALA32524
OG0001198	STRPU_26825, STRPU_26828	BRALA09601
OG0001198	STRPU_11529	BRALA02488
OG0001199	STRPU_17588, STRPU_17562	BRALA28833
OG0001199	STRPU_00161	BRALA15988
OG0001201	STRPU_26014	BRALA03561
OG0001202	STRPU_06078, STRPU_06878, STRPU_06879, STRPU_06880, STRPU_24577, STRPU_24578, STRPU_24580, STRPU_24592, STRPU_24581, STRPU_20672	BRALA07019
OG0001203	STRPU_03219, STRPU_06188, STRPU_20473, STRPU_20472, STRPU_06213, STRPU_06187, STRPU_06183, STRPU_20471	BRALA13355
OG0001204	STRPU_14562	BRALA24154, BRALA24153
OG0001205	STRPU_05411	BRALA11819
OG0001207	STRPU_16506	BRALA21595, BRALA21596
OG0001207	STRPU_24022, STRPU_02640	BRALA29973
OG0001208	STRPU_21909	BRALA01086
OG0001209	STRPU_22073	BRALA26756
OG0001210	STRPU_21013	BRALA17839
OG0001213	STRPU_09878	BRALA28371
OG0001213	STRPU_15274	BRALA34460
OG0001214	STRPU_22695	BRALA28235
OG0001215	STRPU_22254	BRALA00597
OG0001216	STRPU_10937	BRALA05650
OG0001216	STRPU_25682, STRPU_25701	BRALA19958
OG0001217	STRPU_16981	BRALA28081
OG0001219	STRPU_24669	BRALA10294
OG0001220	STRPU_15587, STRPU_02219	BRALA31139
OG0001220	STRPU_06468	BRALA27150
OG0001221	STRPU_25669	BRALA22011
OG0001222	STRPU_13517, STRPU_13378, STRPU_13402, STRPU_13504, STRPU_13520	BRALA07408
OG0001223	STRPU_26010	BRALA03165
OG0001224	STRPU_10670	BRALA26622
OG0001225	STRPU_23772	BRALA04168
OG0001227	STRPU_17535	BRALA29362
OG0001230	STRPU_24478, STRPU_24480	BRALA09760
OG0001231	STRPU_21203	BRALA31220
OG0001232	STRPU_08583, STRPU_00299	BRALA16719, BRALA06486
OG0001233	STRPU_05206, STRPU_05204, STRPU_23981	BRALA20387, BRALA22451, BRALA22452
OG0001234	STRPU_26230	BRALA12494
OG0001236	STRPU_10838, STRPU_10857	BRALA27296
OG0001237	STRPU_12648, STRPU_22266	BRALA04360
OG0001238	STRPU_09768, STRPU_09725	BRALA16537
OG0001238	STRPU_01032	BRALA10747
OG0001241	STRPU_07496	BRALA15125
OG0001241	STRPU_06648, STRPU_06647	BRALA14260
OG0001242	STRPU_09071, STRPU_02047, STRPU_02048, STRPU_09072, STRPU_09244	BRALA00932, BRALA01201, BRALA00933, BRALA00934, BRALA00927, BRALA00929, BRALA00928, BRALA00930, BRALA00926, BRALA00931
OG0001243	STRPU_22072	BRALA07764
OG0001245	STRPU_04810	BRALA18092
OG0001246	STRPU_14009	BRALA21012
OG0001247	STRPU_22721	BRALA17334
OG0001248	STRPU_21972	BRALA00477
OG0001249	STRPU_18988	BRALA00961
OG0001250	STRPU_08807	BRALA25027
OG0001251	STRPU_25431	BRALA03569
OG0001252	STRPU_19076	BRALA05331
OG0001253	STRPU_23835, STRPU_23873	BRALA09366
OG0001256	STRPU_18001	BRALA27869
OG0001261	STRPU_05296	BRALA16992, BRALA16993, BRALA34932
OG0001262	STRPU_19745, STRPU_19744, STRPU_19743, STRPU_20298	BRALA35145
OG0001263	STRPU_04426	BRALA03642
OG0001263	STRPU_03468	BRALA10859
OG0001264	STRPU_25388	BRALA03222
OG0001265	STRPU_23181, STRPU_23180, STRPU_06483, STRPU_23182, STRPU_06471, STRPU_00151, STRPU_06476, STRPU_26386, STRPU_11382	BRALA01169
OG0001266	STRPU_09623	BRALA18491, BRALA13354
OG0001266	STRPU_07062	BRALA01536
OG0001267	STRPU_04944	BRALA16976
OG0001267	STRPU_14642	BRALA24251
OG0001268	STRPU_26888	BRALA01606
OG0001270	STRPU_08488	BRALA25030
OG0001270	STRPU_23322	BRALA18973
OG0001270	STRPU_08385	BRALA13955
OG0001271	STRPU_13643, STRPU_02421	BRALA17017
OG0001273	STRPU_26636	BRALA23210
OG0001274	STRPU_20009	BRALA10091
OG0001275	STRPU_16983	BRALA16893
OG0001276	STRPU_05244	BRALA19427
OG0001278	STRPU_00086, STRPU_24452, STRPU_24453	BRALA04581, BRALA14775
OG0001279	STRPU_20599, STRPU_20598, STRPU_20627	BRALA24710
OG0001280	STRPU_26559	BRALA09515
OG0001281	STRPU_12491, STRPU_21186, STRPU_21018	BRALA30159
OG0001282	STRPU_11958, STRPU_01619	BRALA02372
OG0001284	STRPU_00110, STRPU_13473	BRALA14486
OG0001284	STRPU_26961	BRALA09529
OG0001285	STRPU_09952, STRPU_09975	BRALA34142
OG0001286	STRPU_12903	BRALA27842
OG0001287	STRPU_05909	BRALA08199
OG0001288	STRPU_26804	BRALA01391
OG0001289	STRPU_24491, STRPU_11656	BRALA17557
OG0001290	STRPU_26728	BRALA17572
OG0001291	STRPU_04348	BRALA17947
OG0001292	STRPU_13209	BRALA14445
OG0001293	STRPU_14547	BRALA33561, BRALA26881
OG0001294	STRPU_21633	BRALA29575
OG0001295	STRPU_21991	BRALA00094
OG0001296	STRPU_21312	BRALA22582
OG0001297	STRPU_12690	BRALA23851
OG0001300	STRPU_00543, STRPU_15986	BRALA05943, BRALA27824
OG0001302	STRPU_14524	BRALA17951
OG0001305	STRPU_20309	BRALA10193
OG0001306	STRPU_19063	BRALA05038
OG0001306	STRPU_20137	BRALA19534
OG0001308	STRPU_04711	BRALA03706
OG0001309	STRPU_25014, STRPU_25016	BRALA13335, BRALA13333, BRALA13334, BRALA13338, BRALA13332, BRALA13331
OG0001310	STRPU_21314	BRALA22585
OG0001310	STRPU_15962, STRPU_00518	BRALA27863
OG0001311	STRPU_10949	BRALA10689
OG0001311	STRPU_00838, STRPU_14082	BRALA14116
OG0001312	STRPU_18010, STRPU_24489, STRPU_17750	BRALA29353
OG0001313	STRPU_11221, STRPU_11258, STRPU_11259, STRPU_01542, STRPU_09416	BRALA24478, BRALA24480, BRALA24479, BRALA24001, BRALA11759
OG0001314	STRPU_17673	BRALA34015, BRALA33956
OG0001314	STRPU_19730	BRALA35509
OG0001316	STRPU_15726	BRALA15900
OG0001317	STRPU_23522	BRALA12724
OG0001317	STRPU_17298, STRPU_17302	BRALA18356
OG0001318	STRPU_12148, STRPU_12116	BRALA08906
OG0001318	STRPU_17591	BRALA01956
OG0001319	STRPU_06818	BRALA24213
OG0001320	STRPU_26137, STRPU_26135	BRALA11528
OG0001320	STRPU_21063	BRALA25109
OG0001321	STRPU_22556	BRALA08021
OG0001322	STRPU_12583	BRALA09871
OG0001322	STRPU_21322	BRALA13321
OG0001323	STRPU_20541	BRALA31053
OG0001324	STRPU_25173	BRALA33648
OG0001325	STRPU_04898	BRALA04015
OG0001326	STRPU_10219	BRALA24570
OG0001327	STRPU_24460	BRALA10354
OG0001327	STRPU_23965, STRPU_23941	BRALA19771
OG0001329	STRPU_23801	BRALA32195, BRALA12680
OG0001330	STRPU_14416, STRPU_14419, STRPU_14445	BRALA23942
OG0001331	STRPU_10147, STRPU_10085, STRPU_10148	BRALA34572, BRALA33928
OG0001332	STRPU_19163	BRALA05167
OG0001334	STRPU_13976, STRPU_13982, STRPU_13981, STRPU_13978, STRPU_13975, STRPU_13986, STRPU_13497, STRPU_13221, STRPU_13233, STRPU_13498, STRPU_13501, STRPU_13983, STRPU_13232, STRPU_13219, STRPU_13988, STRPU_13984, STRPU_13974, STRPU_13502, STRPU_13496, STRPU_13234, STRPU_13222	BRALA30809, BRALA27173
OG0001335	STRPU_26922	BRALA21645
OG0001337	STRPU_26821	BRALA09464
OG0001337	STRPU_19080	BRALA01268
OG0001339	STRPU_10027, STRPU_07160, STRPU_07161	BRALA16667, BRALA16668
OG0001344	STRPU_04822, STRPU_00738	BRALA03869
OG0001345	STRPU_23708	BRALA20076, BRALA00376
OG0001348	STRPU_06494	BRALA16187
OG0001349	STRPU_00360, STRPU_11023, STRPU_06149, STRPU_06147, STRPU_06382, STRPU_11314, STRPU_11296	BRALA02678, BRALA14317, BRALA23364, BRALA09936, BRALA14316
OG0001350	STRPU_00173, STRPU_18483	BRALA27720
OG0001351	STRPU_05960, STRPU_05959	BRALA24199
OG0001352	STRPU_08735, STRPU_01435	BRALA06260
OG0001353	STRPU_00577, STRPU_07545	BRALA23222, BRALA23221
OG0001354	STRPU_03356	BRALA17798
OG0001354	STRPU_18322, STRPU_01125	BRALA25624
OG0001355	STRPU_09877	BRALA32786
OG0001356	STRPU_23614	BRALA19061, BRALA17347
OG0001357	STRPU_20969	BRALA15175
OG0001359	STRPU_26859	BRALA16599
OG0001361	STRPU_11678	BRALA08920
OG0001362	STRPU_08359	BRALA06355, BRALA13959, BRALA29842
OG0001363	STRPU_20296	BRALA22242, BRALA22243
OG0001365	STRPU_05636, STRPU_05575, STRPU_05635, STRPU_05634, STRPU_05574, STRPU_22631, STRPU_05633, STRPU_05637, STRPU_05578	BRALA19433
OG0001367	STRPU_24795	BRALA15242
OG0001368	STRPU_21464	BRALA09700, BRALA10312, BRALA10834
OG0001369	STRPU_23738	BRALA10956
OG0001370	STRPU_22194	BRALA16806
OG0001370	STRPU_15723	BRALA14045
OG0001371	STRPU_08143, STRPU_02082, STRPU_09113	BRALA26374, BRALA06219, BRALA06218, BRALA06220
OG0001372	STRPU_25409, STRPU_25404	BRALA19110
OG0001373	STRPU_08670	BRALA10384
OG0001374	STRPU_22804, STRPU_01963	BRALA26737
OG0001375	STRPU_07312	BRALA16842
OG0001375	STRPU_07355	BRALA15116
OG0001376	STRPU_03703	BRALA20906
OG0001377	STRPU_10185	BRALA25843, BRALA01464, BRALA01463, BRALA18909, BRALA17460, BRALA13854
OG0001378	STRPU_09539	BRALA16333
OG0001379	STRPU_06776, STRPU_06758	BRALA23817
OG0001380	STRPU_05457	BRALA19207, BRALA19208
OG0001381	STRPU_27173, STRPU_27171	BRALA09523
OG0001382	STRPU_12913, STRPU_12914	BRALA35389, BRALA34041
OG0001382	STRPU_12915	BRALA23866
OG0001384	STRPU_06439	BRALA12204
OG0001387	STRPU_24358	BRALA12192
OG0001389	STRPU_05345	BRALA22941
OG0001394	STRPU_05211	BRALA31862
OG0001395	STRPU_17938	BRALA15754
OG0001396	STRPU_22421	BRALA17831, BRALA17811, BRALA00148, BRALA00147, BRALA00598, BRALA00599, BRALA23611, BRALA01200, BRALA15879, BRALA05141, BRALA00566, BRALA00568, BRALA00567
OG0001397	STRPU_09545	BRALA25855
OG0001397	STRPU_10313	BRALA09927
OG0001398	STRPU_20006, STRPU_20005, STRPU_20002, STRPU_20003	BRALA10918, BRALA10792
OG0001399	STRPU_06787	BRALA06146
OG0001399	STRPU_26081	BRALA22380
OG0001400	STRPU_01874, STRPU_25189	BRALA04732
OG0001401	STRPU_23021, STRPU_00894	BRALA10783, BRALA04608, BRALA01709, BRALA02298, BRALA01710, BRALA23784, BRALA04269
OG0001402	STRPU_02223, STRPU_15580	BRALA26708
OG0001403	STRPU_14874	BRALA14932, BRALA09650, BRALA23378, BRALA25402
OG0001404	STRPU_10986, STRPU_00324	BRALA05435
OG0001405	STRPU_25512	BRALA22383
OG0001405	STRPU_02778	BRALA05583
OG0001406	STRPU_06123	BRALA14289
OG0001408	STRPU_00756, STRPU_19811	BRALA20622
OG0001409	STRPU_03382	BRALA30797
OG0001410	STRPU_05515	BRALA31201
OG0001410	STRPU_25411	BRALA20220
OG0001411	STRPU_05251, STRPU_05267	BRALA11764
OG0001412	STRPU_09369	BRALA11457
OG0001413	STRPU_14983, STRPU_14952	BRALA29483
OG0001413	STRPU_26501	BRALA13507
OG0001414	STRPU_21522	BRALA32132
OG0001414	STRPU_10366	BRALA13859
OG0001415	STRPU_14239	BRALA28922
OG0001417	STRPU_24125, STRPU_24112, STRPU_24123, STRPU_24122	BRALA04649
OG0001418	STRPU_01132, STRPU_01131, STRPU_18315	BRALA01078
OG0001419	STRPU_21660, STRPU_21725	BRALA10891
OG0001420	STRPU_20535	BRALA30793
OG0001421	STRPU_20976	BRALA21204
OG0001422	STRPU_17021	BRALA00576
OG0001423	STRPU_20339	BRALA27549
OG0001424	STRPU_22200	BRALA07796
OG0001424	STRPU_24308	BRALA01936
OG0001425	STRPU_15993	BRALA01395, BRALA23464
OG0001426	STRPU_10439	BRALA05645
OG0001427	STRPU_07408	BRALA18499, BRALA18498
OG0001428	STRPU_11278, STRPU_11240	BRALA05407
OG0001429	STRPU_17524	BRALA31269
OG0001430	STRPU_21288	BRALA24398
OG0001431	STRPU_22263	BRALA18565
OG0001433	STRPU_07230, STRPU_07255	BRALA16638
OG0001434	STRPU_17872	BRALA19313
OG0001435	STRPU_11334, STRPU_11181, STRPU_11332, STRPU_11333	BRALA14463
OG0001436	STRPU_24142	BRALA04579
OG0001437	STRPU_25775, STRPU_25792	BRALA17173, BRALA21217
OG0001439	STRPU_03360, STRPU_03364	BRALA18888
OG0001439	STRPU_03366, STRPU_03358, STRPU_03361, STRPU_03367	BRALA11220
OG0001440	STRPU_25215	BRALA04659
OG0001440	STRPU_25888	BRALA20555
OG0001441	STRPU_07157	BRALA01822
OG0001442	STRPU_17892	BRALA19668
OG0001445	STRPU_16668, STRPU_16697	BRALA11531
OG0001446	STRPU_15539, STRPU_15538, STRPU_23259	BRALA27674
OG0001447	STRPU_20657, STRPU_20658	BRALA13329
OG0001448	STRPU_11358, STRPU_11357	BRALA01424
OG0001449	STRPU_07648	BRALA16673
OG0001449	STRPU_25089	BRALA07054
OG0001450	STRPU_23594	BRALA21555, BRALA20362
OG0001451	STRPU_14371	BRALA01804
OG0001451	STRPU_17131	BRALA02256
OG0001452	STRPU_26368	BRALA16822
OG0001453	STRPU_24736, STRPU_08563, STRPU_24734	BRALA04379
OG0001454	STRPU_05151	BRALA22945
OG0001455	STRPU_18159	BRALA05122
OG0001456	STRPU_27191, STRPU_27192, STRPU_27208	BRALA15558
OG0001457	STRPU_07098	BRALA16646, BRALA16644
OG0001459	STRPU_12776, STRPU_02363	BRALA19924
OG0001460	STRPU_04119	BRALA14211
OG0001460	STRPU_06222, STRPU_06201	BRALA14210
OG0001460	STRPU_04118	BRALA23956
OG0001461	STRPU_23343	BRALA06116
OG0001463	STRPU_25835, STRPU_25655, STRPU_25656	BRALA05503, BRALA20800, BRALA07681, BRALA19623, BRALA19618
OG0001464	STRPU_25177	BRALA06889
OG0001465	STRPU_11188	BRALA08552, BRALA08555, BRALA14422
OG0001466	STRPU_07749	BRALA02000
OG0001466	STRPU_04674	BRALA06618
OG0001467	STRPU_19577	BRALA17547, BRALA18447
OG0001467	STRPU_05130, STRPU_05054	BRALA11204, BRALA15279
OG0001468	STRPU_25091	BRALA04572
OG0001469	STRPU_17361, STRPU_17345	BRALA11811
OG0001470	STRPU_02226, STRPU_15577	BRALA29321, BRALA35553
OG0001471	STRPU_15869, STRPU_15821, STRPU_15822, STRPU_15823, STRPU_15870	BRALA18619, BRALA02210, BRALA16032
OG0001471	STRPU_13019	BRALA06129
OG0001472	STRPU_27210, STRPU_27194	BRALA14063
OG0001472	STRPU_25563, STRPU_00832	BRALA22363
OG0001473	STRPU_00945, STRPU_08877, STRPU_08372, STRPU_08878, STRPU_00943, STRPU_19186, STRPU_19185, STRPU_00942, STRPU_08879	BRALA03292, BRALA33985
OG0001474	STRPU_13493	BRALA09018
OG0001474	STRPU_08774	BRALA10385
OG0001475	STRPU_11303, STRPU_11319, STRPU_11092	BRALA05604
OG0001476	STRPU_17798	BRALA24804
OG0001477	STRPU_08542, STRPU_08540, STRPU_08539, STRPU_08541	BRALA11225
OG0001478	STRPU_21182	BRALA15252
OG0001479	STRPU_19441	BRALA03008
OG0001480	STRPU_24164	BRALA11374
OG0001481	STRPU_20433, STRPU_20434, STRPU_20432	BRALA21598
OG0001483	STRPU_14650	BRALA11420
