Orthogroup	STRPU_ok	ASTMX
OG0001563	STRPU_26909, STRPU_13288, STRPU_13360	ASTMX16894
OG0001564	STRPU_06537, STRPU_06563	ASTMX08775, ASTMX04344, ASTMX08787
OG0001565	STRPU_03587, STRPU_03523, STRPU_03586	ASTMX15863, ASTMX02963, ASTMX07043, ASTMX09666
OG0001566	STRPU_17707	ASTMX01234, ASTMX16422
OG0001567	STRPU_14545, STRPU_14538	ASTMX04861, ASTMX05681
OG0001568	STRPU_08839, STRPU_00977	ASTMX14315
OG0001569	STRPU_06491, STRPU_06672	ASTMX09567, ASTMX00111, ASTMX08814, ASTMX08813
OG0001570	STRPU_25866	ASTMX17213
OG0001571	STRPU_03649, STRPU_03634	ASTMX12366, ASTMX03489
OG0001572	STRPU_17033, STRPU_01799	ASTMX10710
OG0001572	STRPU_25872	ASTMX21679
OG0001573	STRPU_18175	ASTMX07410, ASTMX09054
OG0001574	STRPU_09295	ASTMX04955, ASTMX14909, ASTMX14908, ASTMX10114
OG0001576	STRPU_26967	ASTMX04056
OG0001577	STRPU_09713, STRPU_09757	ASTMX22840
OG0001578	STRPU_09755, STRPU_09711	ASTMX17269
OG0001579	STRPU_04737, STRPU_04730, STRPU_04736	ASTMX15612, ASTMX02790, ASTMX18014
OG0001579	STRPU_04738	ASTMX18013
OG0001580	STRPU_25493	ASTMX17141, ASTMX00422, ASTMX07082
OG0001581	STRPU_21852, STRPU_21108	ASTMX16532
OG0001582	STRPU_15059	ASTMX05961, ASTMX13814, ASTMX08233, ASTMX17082
OG0001583	STRPU_09827	ASTMX21750, ASTMX01613, ASTMX19566, ASTMX06604, ASTMX04877
OG0001584	STRPU_06055	ASTMX16901
OG0001589	STRPU_02158, STRPU_09187, STRPU_02156, STRPU_02159	ASTMX19867
OG0001590	STRPU_17388, STRPU_26879	ASTMX14704
OG0001592	STRPU_22809, STRPU_22808, STRPU_01967, STRPU_23555	ASTMX00643, ASTMX07089, ASTMX03557, ASTMX03556, ASTMX19200, ASTMX12025
OG0001593	STRPU_22521	ASTMX21886, ASTMX18436, ASTMX00248, ASTMX04255
OG0001595	STRPU_18699, STRPU_18697, STRPU_18698, STRPU_19289, STRPU_00397	ASTMX11941
OG0001596	STRPU_23283	ASTMX17112
OG0001597	STRPU_14448, STRPU_14431	ASTMX12010
OG0001597	STRPU_15998	ASTMX02205
OG0001598	STRPU_03397, STRPU_10743, STRPU_20935	ASTMX20268, ASTMX15183, ASTMX20566, ASTMX05564
OG0001599	STRPU_08993	ASTMX14693, ASTMX18782
OG0001600	STRPU_07559, STRPU_00590	ASTMX00827, ASTMX04589, ASTMX16583, ASTMX11957, ASTMX16357
OG0001601	STRPU_09446, STRPU_01170, STRPU_09800, STRPU_01037, STRPU_16501, STRPU_10316, STRPU_07134, STRPU_09041, STRPU_00374, STRPU_24759, STRPU_04746, STRPU_07522, STRPU_16198, STRPU_23967, STRPU_11200, STRPU_21470, STRPU_04425, STRPU_10282, STRPU_09360, STRPU_16540, STRPU_25966, STRPU_15454, STRPU_13859, STRPU_15615, STRPU_25833, STRPU_13924, STRPU_13614, STRPU_20414, STRPU_00167	ASTMX23002, ASTMX19326
OG0001604	STRPU_20664	ASTMX20038
OG0001604	STRPU_14571	ASTMX22550, ASTMX05873
OG0001605	STRPU_25478, STRPU_12565	ASTMX17869, ASTMX10907, ASTMX17438, ASTMX13921
OG0001606	STRPU_00806, STRPU_25539	ASTMX13363
OG0001606	STRPU_09537	ASTMX19946
OG0001608	STRPU_25716, STRPU_25698	ASTMX13914, ASTMX16442, ASTMX00272
OG0001609	STRPU_06891	ASTMX05434
OG0001609	STRPU_23497	ASTMX10748
OG0001610	STRPU_24471	ASTMX11326, ASTMX21155, ASTMX22190, ASTMX15390
OG0001611	STRPU_20967	ASTMX19687, ASTMX14783, ASTMX22329, ASTMX10519, ASTMX17389, ASTMX13933
OG0001612	STRPU_17129	ASTMX08047
OG0001614	STRPU_27003	ASTMX11931
OG0001614	STRPU_00963, STRPU_08858	ASTMX01689
OG0001615	STRPU_12203	ASTMX02210, ASTMX03596, ASTMX14419
OG0001617	STRPU_23604	ASTMX09414, ASTMX08375, ASTMX07272, ASTMX08862
OG0001620	STRPU_19915	ASTMX09139, ASTMX06536, ASTMX11560
OG0001621	STRPU_05699	ASTMX22157, ASTMX01413, ASTMX19883
OG0001622	STRPU_09518	ASTMX12674, ASTMX13967, ASTMX13341, ASTMX13342
OG0001624	STRPU_24187, STRPU_01112	ASTMX01754, ASTMX01222, ASTMX04277, ASTMX13741
OG0001625	STRPU_19312, STRPU_01828	ASTMX01618, ASTMX22203
OG0001627	STRPU_10394	ASTMX10150
OG0001627	STRPU_09510	ASTMX14956, ASTMX16098, ASTMX14955, ASTMX18107, ASTMX18106
OG0001628	STRPU_20435	ASTMX10611
OG0001628	STRPU_21204	ASTMX13713
OG0001632	STRPU_23809, STRPU_23843	ASTMX09246, ASTMX19438, ASTMX01979
OG0001633	STRPU_25219	ASTMX13757
OG0001633	STRPU_24119, STRPU_24126	ASTMX13758
OG0001634	STRPU_20042	ASTMX20573, ASTMX09757
OG0001634	STRPU_21767, STRPU_21703	ASTMX05822, ASTMX13820
OG0001635	STRPU_05304	ASTMX10717, ASTMX01151, ASTMX11894
OG0001636	STRPU_26253	ASTMX18724, ASTMX18727, ASTMX18726
OG0001637	STRPU_08189	ASTMX17324
OG0001638	STRPU_14215	ASTMX17085, ASTMX13300, ASTMX13301
OG0001639	STRPU_26515	ASTMX05202, ASTMX20932, ASTMX02862
OG0001640	STRPU_22717, STRPU_00700	ASTMX10782, ASTMX15950
OG0001641	STRPU_24984	ASTMX17044, ASTMX12642, ASTMX21552
OG0001642	STRPU_21824	ASTMX03937, ASTMX06995, ASTMX06996, ASTMX06997
OG0001643	STRPU_03592, STRPU_03527	ASTMX11887, ASTMX17860, ASTMX01841
OG0001644	STRPU_07026	ASTMX13408, ASTMX01826
OG0001651	STRPU_04788	ASTMX03971, ASTMX16462, ASTMX06653
OG0001652	STRPU_21641, STRPU_00295, STRPU_00191	ASTMX09489
OG0001653	STRPU_18928, STRPU_18930, STRPU_18865	ASTMX03023
OG0001654	STRPU_24101, STRPU_24566	ASTMX03438, ASTMX02489, ASTMX03875
OG0001655	STRPU_05327	ASTMX19212, ASTMX01670, ASTMX07000, ASTMX09332
OG0001656	STRPU_02552, STRPU_14771	ASTMX10174
OG0001657	STRPU_14732	ASTMX22284, ASTMX12850, ASTMX15429
OG0001658	STRPU_07439, STRPU_07448	ASTMX06437, ASTMX01763
OG0001659	STRPU_17531	ASTMX08703, ASTMX07489, ASTMX04832, ASTMX01242
OG0001660	STRPU_04934	ASTMX16915, ASTMX11846, ASTMX17881, ASTMX16914
OG0001661	STRPU_15061	ASTMX14504
OG0001661	STRPU_25156	ASTMX12346
OG0001662	STRPU_01806	ASTMX05842
OG0001662	STRPU_17153	ASTMX03470, ASTMX17684, ASTMX18835
OG0001663	STRPU_22095	ASTMX05177, ASTMX19785, ASTMX01771, ASTMX08877
OG0001665	STRPU_01425, STRPU_08744	ASTMX16406
OG0001665	STRPU_01424, STRPU_08745	ASTMX15478
OG0001666	STRPU_23274, STRPU_05068, STRPU_05143, STRPU_25003	ASTMX00039
OG0001667	STRPU_13327, STRPU_13922, STRPU_13935	ASTMX01443, ASTMX00838, ASTMX16259, ASTMX21564
OG0001668	STRPU_17265	ASTMX01187
OG0001670	STRPU_20375	ASTMX16010, ASTMX13698
OG0001671	STRPU_23579	ASTMX22730, ASTMX02090
OG0001672	STRPU_23272	ASTMX12193, ASTMX07934, ASTMX08671, ASTMX18092, ASTMX01458, ASTMX12016
OG0001673	STRPU_21686, STRPU_21751	ASTMX18919, ASTMX01248, ASTMX09514
OG0001674	STRPU_23906	ASTMX22303, ASTMX21243, ASTMX12863
OG0001675	STRPU_07480	ASTMX06836, ASTMX12553, ASTMX10815, ASTMX08168
OG0001676	STRPU_04793	ASTMX02737
OG0001676	STRPU_22887	ASTMX18175
OG0001677	STRPU_14147, STRPU_14173	ASTMX05947, ASTMX20317
OG0001678	STRPU_22047, STRPU_22048	ASTMX01883, ASTMX00892, ASTMX18976, ASTMX18023
OG0001680	STRPU_20436	ASTMX10466
OG0001682	STRPU_06239	ASTMX11437
OG0001683	STRPU_17458, STRPU_17475	ASTMX09827, ASTMX01135, ASTMX07486, ASTMX08701, ASTMX18381, ASTMX11426
OG0001684	STRPU_14381	ASTMX01855, ASTMX02369
OG0001685	STRPU_05303	ASTMX11627, ASTMX01624
OG0001686	STRPU_26044	ASTMX17655
OG0001687	STRPU_25158, STRPU_24138	ASTMX02771
OG0001688	STRPU_05297	ASTMX20357, ASTMX05569, ASTMX09337, ASTMX11298
OG0001689	STRPU_14303	ASTMX04446, ASTMX16343
OG0001691	STRPU_15006	ASTMX01434
OG0001692	STRPU_19066	ASTMX22103, ASTMX18374, ASTMX11541
OG0001694	STRPU_01478	ASTMX03047, ASTMX09475, ASTMX05517
OG0001696	STRPU_01381, STRPU_11566	ASTMX02062, ASTMX21622, ASTMX00350, ASTMX14493, ASTMX12536
OG0001700	STRPU_20614, STRPU_08174	ASTMX16498
OG0001703	STRPU_01270, STRPU_01272, STRPU_18216, STRPU_20353, STRPU_18217, STRPU_18173, STRPU_22909, STRPU_22894, STRPU_18213, STRPU_18215	ASTMX02214
OG0001704	STRPU_05453	ASTMX09400
OG0001706	STRPU_05229	ASTMX05640, ASTMX20258, ASTMX05639
OG0001707	STRPU_24819	ASTMX18307, ASTMX18306
OG0001708	STRPU_06608	ASTMX06200, ASTMX04674
OG0001709	STRPU_05233	ASTMX04095
OG0001710	STRPU_23701	ASTMX07220, ASTMX20214, ASTMX04024, ASTMX02128
OG0001711	STRPU_21095, STRPU_21094	ASTMX13045, ASTMX17864, ASTMX16102, ASTMX04614, ASTMX04603
OG0001712	STRPU_04462	ASTMX02736, ASTMX17679
OG0001713	STRPU_10631	ASTMX02275
OG0001713	STRPU_25915	ASTMX17234
OG0001714	STRPU_08986	ASTMX14531, ASTMX21207
OG0001714	STRPU_20557	ASTMX02509, ASTMX10518
OG0001717	STRPU_16455	ASTMX23057
OG0001718	STRPU_20683	ASTMX04823, ASTMX19689
OG0001720	STRPU_14657	ASTMX02308, ASTMX17599, ASTMX16344
OG0001721	STRPU_14647	ASTMX00052, ASTMX01262, ASTMX09503, ASTMX12296
OG0001723	STRPU_06356	ASTMX12143, ASTMX06027
OG0001724	STRPU_18093, STRPU_01781	ASTMX09937, ASTMX07584
OG0001725	STRPU_04487, STRPU_04362	ASTMX18543, ASTMX03975, ASTMX17454, ASTMX11276
OG0001726	STRPU_20634	ASTMX20123, ASTMX05802
OG0001726	STRPU_04691	ASTMX19585
OG0001727	STRPU_21219	ASTMX18920, ASTMX10976, ASTMX04884, ASTMX01599
OG0001728	STRPU_26695	ASTMX21307, ASTMX13636
OG0001729	STRPU_23619	ASTMX00418, ASTMX17746, ASTMX09227
OG0001730	STRPU_18631, STRPU_18614	ASTMX20533, ASTMX14053, ASTMX14051, ASTMX02853
OG0001731	STRPU_12360	ASTMX15705, ASTMX21816, ASTMX03042
OG0001732	STRPU_06110	ASTMX00146, ASTMX09573, ASTMX02281
OG0001733	STRPU_09898	ASTMX21900, ASTMX21495
OG0001735	STRPU_02435, STRPU_13629	ASTMX08661, ASTMX00485, ASTMX18296, ASTMX19896
OG0001736	STRPU_25297	ASTMX02648
OG0001737	STRPU_07635	ASTMX06149, ASTMX06428
OG0001737	STRPU_17777	ASTMX00074, ASTMX04201, ASTMX13532
OG0001738	STRPU_12582	ASTMX04483, ASTMX07349, ASTMX21178, ASTMX07257
OG0001739	STRPU_12635	ASTMX19266, ASTMX03558, ASTMX00354
OG0001740	STRPU_12729, STRPU_12731	ASTMX01964, ASTMX16171
OG0001743	STRPU_19741	ASTMX13429, ASTMX22574, ASTMX10367
OG0001744	STRPU_22012	ASTMX08024, ASTMX13120, ASTMX12694, ASTMX00531, ASTMX04765
OG0001745	STRPU_26910	ASTMX01218
OG0001746	STRPU_01643, STRPU_11979	ASTMX09002, ASTMX01088, ASTMX02180
OG0001747	STRPU_06888	ASTMX00575, ASTMX06318, ASTMX11440
OG0001749	STRPU_05824	ASTMX22968, ASTMX04661, ASTMX13306, ASTMX00021, ASTMX01155
OG0001751	STRPU_10281	ASTMX17602
OG0001752	STRPU_04577, STRPU_04576, STRPU_22519	ASTMX02858, ASTMX14298
OG0001754	STRPU_17742	ASTMX08050, ASTMX00116
OG0001755	STRPU_12732	ASTMX00395
OG0001755	STRPU_24786	ASTMX06126
OG0001756	STRPU_09617	ASTMX08584
OG0001756	STRPU_04685	ASTMX13471
OG0001757	STRPU_21210	ASTMX10237, ASTMX20720, ASTMX20721
OG0001758	STRPU_24810, STRPU_14444, STRPU_14421, STRPU_15498	ASTMX09348, ASTMX05870
OG0001759	STRPU_10425	ASTMX11643
OG0001760	STRPU_22819, STRPU_01978	ASTMX12591
OG0001768	STRPU_26512	ASTMX13645, ASTMX18653
OG0001769	STRPU_04596, STRPU_14107	ASTMX01507
OG0001769	STRPU_20984	ASTMX04557
OG0001770	STRPU_17113, STRPU_16408	ASTMX16705, ASTMX20255, ASTMX00311, ASTMX08260
OG0001772	STRPU_21190, STRPU_21191	ASTMX16531, ASTMX13929, ASTMX04857
OG0001774	STRPU_09937	ASTMX10351
OG0001774	STRPU_23744	ASTMX06409
OG0001775	STRPU_26768	ASTMX18173, ASTMX02453, ASTMX19386
OG0001778	STRPU_25828	ASTMX07028, ASTMX10049
OG0001780	STRPU_14799	ASTMX11983
OG0001781	STRPU_13577, STRPU_01597	ASTMX01449
OG0001781	STRPU_20058	ASTMX19769
OG0001782	STRPU_26752, STRPU_26766	ASTMX13624
OG0001782	STRPU_04678	ASTMX12666
OG0001783	STRPU_06159	ASTMX21511, ASTMX11389
OG0001787	STRPU_17941	ASTMX00153, ASTMX21186, ASTMX20336
OG0001789	STRPU_15451, STRPU_15452	ASTMX04418, ASTMX03005
OG0001790	STRPU_03304	ASTMX16222
OG0001792	STRPU_27220	ASTMX18195
OG0001793	STRPU_23388	ASTMX07514
OG0001793	STRPU_24396	ASTMX02969
OG0001794	STRPU_12642, STRPU_12643	ASTMX01096, ASTMX10295
OG0001796	STRPU_07743, STRPU_07742	ASTMX17625, ASTMX12736
OG0001798	STRPU_09683, STRPU_23903	ASTMX02451, ASTMX02132
OG0001799	STRPU_14816	ASTMX21315, ASTMX12220, ASTMX21504, ASTMX05952, ASTMX20313
OG0001800	STRPU_22920	ASTMX00967, ASTMX17639, ASTMX00705, ASTMX05193, ASTMX16166
OG0001801	STRPU_12836	ASTMX02045, ASTMX09269, ASTMX19747, ASTMX21684, ASTMX15777, ASTMX13337, ASTMX13336
OG0001803	STRPU_04203, STRPU_04243	ASTMX09976, ASTMX17561, ASTMX16458, ASTMX06657, ASTMX06960, ASTMX13091
OG0001804	STRPU_14674	ASTMX02687, ASTMX13072, ASTMX07800
OG0001805	STRPU_12761, STRPU_02348	ASTMX21541, ASTMX17763, ASTMX22144
OG0001806	STRPU_22008	ASTMX08329, ASTMX08542, ASTMX15921
OG0001807	STRPU_24677	ASTMX04499, ASTMX10176
OG0001808	STRPU_00247, STRPU_18809	ASTMX21696, ASTMX05491, ASTMX21695
OG0001809	STRPU_19392	ASTMX16684
OG0001810	STRPU_01878, STRPU_25193	ASTMX01884, ASTMX15033
OG0001812	STRPU_26242, STRPU_26243	ASTMX20333
OG0001814	STRPU_24614	ASTMX21503
OG0001817	STRPU_08787	ASTMX09695, ASTMX17342, ASTMX11671, ASTMX04054, ASTMX10095, ASTMX11492
OG0001818	STRPU_00061	ASTMX15112, ASTMX15111, ASTMX01280
OG0001819	STRPU_01919, STRPU_22763	ASTMX10139, ASTMX08405
OG0001820	STRPU_04399, STRPU_04054	ASTMX17311, ASTMX17314, ASTMX08253, ASTMX02490
OG0001821	STRPU_09182, STRPU_02150	ASTMX10515
OG0001822	STRPU_12353	ASTMX17911, ASTMX05380
OG0001823	STRPU_02648, STRPU_16170	ASTMX09025, ASTMX18854
OG0001823	STRPU_00071	ASTMX10624
OG0001825	STRPU_02037, STRPU_08032	ASTMX08472, ASTMX20024, ASTMX22910, ASTMX22676, ASTMX08471, ASTMX22168
OG0001826	STRPU_07008	ASTMX17635, ASTMX17851, ASTMX04624, ASTMX18141
OG0001827	STRPU_20293, STRPU_20294, STRPU_20292	ASTMX10371
OG0001829	STRPU_26227	ASTMX12419, ASTMX21618, ASTMX10904
OG0001830	STRPU_07804	ASTMX08635, ASTMX20818, ASTMX22664, ASTMX04561
OG0001831	STRPU_09256	ASTMX09701, ASTMX11370, ASTMX05003
OG0001832	STRPU_23928	ASTMX16776
OG0001832	STRPU_22029	ASTMX06849, ASTMX17231
OG0001834	STRPU_13381, STRPU_13361	ASTMX04164, ASTMX17094, ASTMX23044
OG0001835	STRPU_19886, STRPU_19859, STRPU_19884, STRPU_19858, STRPU_10311, STRPU_19885, STRPU_12375, STRPU_12316	ASTMX00389
OG0001846	STRPU_07129, STRPU_07361	ASTMX14112, ASTMX06709, ASTMX19360
OG0001848	STRPU_22238	ASTMX12640
OG0001848	STRPU_23147	ASTMX10450
OG0001849	STRPU_18500	ASTMX05295
OG0001849	STRPU_13261	ASTMX20398
OG0001851	STRPU_25598	ASTMX20369, ASTMX20370, ASTMX19823
OG0001852	STRPU_23919	ASTMX18646, ASTMX00935
OG0001853	STRPU_26165, STRPU_25636	ASTMX06831, ASTMX12580, ASTMX14066
OG0001854	STRPU_24665	ASTMX17734
OG0001856	STRPU_08451	ASTMX19830, ASTMX04510, ASTMX19097
OG0001857	STRPU_08062	ASTMX08952, ASTMX08953, ASTMX03295, ASTMX15454
OG0001858	STRPU_04178	ASTMX05936
OG0001859	STRPU_17769, STRPU_17768, STRPU_17767	ASTMX02530
OG0001861	STRPU_17421	ASTMX13536
OG0001862	STRPU_27297, STRPU_27298	ASTMX17514, ASTMX18623, ASTMX04897, ASTMX10918
OG0001863	STRPU_16802	ASTMX08020
OG0001863	STRPU_08055	ASTMX09136
OG0001864	STRPU_07954, STRPU_07964, STRPU_07955	ASTMX14124, ASTMX05208, ASTMX06684
OG0001865	STRPU_05306	ASTMX04096, ASTMX11485, ASTMX08491, ASTMX11247
OG0001866	STRPU_16646	ASTMX03690
OG0001867	STRPU_02073, STRPU_09102	ASTMX16400, ASTMX16454
OG0001868	STRPU_00230, STRPU_25972	ASTMX18554, ASTMX12651, ASTMX16061, ASTMX12649, ASTMX12650
OG0001869	STRPU_10775	ASTMX04790
OG0001870	STRPU_24888	ASTMX18491, ASTMX06826, ASTMX20463, ASTMX12239, ASTMX18877
OG0001871	STRPU_04980	ASTMX08228, ASTMX02241, ASTMX15903, ASTMX11796
OG0001873	STRPU_21706, STRPU_21642, STRPU_05848, STRPU_21114	ASTMX13537
OG0001874	STRPU_23282	ASTMX19496
OG0001875	STRPU_00655, STRPU_23068	ASTMX04145
OG0001875	STRPU_04899	ASTMX19333
OG0001876	STRPU_05423	ASTMX17533, ASTMX07597
OG0001877	STRPU_20768	ASTMX16552, ASTMX01676, ASTMX12947, ASTMX10278
OG0001878	STRPU_05520	ASTMX03678, ASTMX03679, ASTMX11223, ASTMX09106, ASTMX11222, ASTMX15218, ASTMX21903
OG0001879	STRPU_14847, STRPU_14863	ASTMX12971
OG0001879	STRPU_08597, STRPU_00313	ASTMX07742, ASTMX20887
OG0001881	STRPU_12633	ASTMX14379, ASTMX16204, ASTMX00702
OG0001882	STRPU_13936, STRPU_13937	ASTMX10217, ASTMX21215, ASTMX00491
OG0001883	STRPU_08144	ASTMX21822, ASTMX15504, ASTMX11383, ASTMX20343
OG0001884	STRPU_25533	ASTMX06134, ASTMX19600, ASTMX08889
OG0001886	STRPU_19685, STRPU_19631	ASTMX11188, ASTMX19864
OG0001887	STRPU_05761	ASTMX11490, ASTMX04087, ASTMX07566, ASTMX04178, ASTMX01150, ASTMX04646
OG0001888	STRPU_18384	ASTMX15480, ASTMX17356, ASTMX11277
OG0001889	STRPU_15963, STRPU_00519	ASTMX06568, ASTMX18787, ASTMX13144
OG0001890	STRPU_12794	ASTMX07216, ASTMX05529, ASTMX19180, ASTMX02543, ASTMX01077
OG0001892	STRPU_17444, STRPU_17443	ASTMX09817, ASTMX05754
OG0001893	STRPU_19363	ASTMX19770, ASTMX19643
OG0001894	STRPU_10413	ASTMX07802, ASTMX07302, ASTMX12290
OG0001895	STRPU_26056, STRPU_22586, STRPU_22577	ASTMX17836, ASTMX21328, ASTMX21293
OG0001896	STRPU_20385	ASTMX08974, ASTMX03319, ASTMX03853
OG0001897	STRPU_27268, STRPU_27283	ASTMX09168, ASTMX02426, ASTMX07775
OG0001899	STRPU_21547	ASTMX04690, ASTMX15105
OG0001900	STRPU_20504	ASTMX17301
OG0001901	STRPU_04970	ASTMX11240, ASTMX22217
OG0001903	STRPU_18003, STRPU_18004, STRPU_18006, STRPU_18005, STRPU_18002, STRPU_17168, STRPU_21061, STRPU_21026	ASTMX04440, ASTMX02517
OG0001906	STRPU_11003, STRPU_00343	ASTMX21605, ASTMX13237, ASTMX03769, ASTMX19325, ASTMX02411, ASTMX18165
OG0001913	STRPU_10199	ASTMX20767, ASTMX02135, ASTMX20390
OG0001914	STRPU_08619, STRPU_08614	ASTMX19238
OG0001915	STRPU_17939	ASTMX06154, ASTMX20145
OG0001916	STRPU_21260	ASTMX05801
OG0001916	STRPU_20551	ASTMX16187
OG0001917	STRPU_18955, STRPU_00671	ASTMX12441, ASTMX14303, ASTMX04127, ASTMX20172, ASTMX18196
OG0001918	STRPU_13246	ASTMX14770
OG0001919	STRPU_05032	ASTMX10083
OG0001919	STRPU_04340	ASTMX02747
OG0001920	STRPU_18501	ASTMX05693, ASTMX18701, ASTMX05478
OG0001923	STRPU_18625, STRPU_18584	ASTMX11549, ASTMX15481
OG0001925	STRPU_21911	ASTMX01673, ASTMX00161, ASTMX12343, ASTMX01044
OG0001926	STRPU_18373	ASTMX02370
OG0001927	STRPU_10118, STRPU_10044	ASTMX22361
OG0001928	STRPU_24330	ASTMX11034
OG0001929	STRPU_10748	ASTMX00163
OG0001929	STRPU_03323	ASTMX21597, ASTMX03493, ASTMX12368
OG0001930	STRPU_07044, STRPU_07042	ASTMX00407
OG0001932	STRPU_06651	ASTMX08414, ASTMX03192, ASTMX04190
OG0001933	STRPU_25326	ASTMX00429
OG0001934	STRPU_02193, STRPU_09229	ASTMX19911, ASTMX13174, ASTMX13175
OG0001935	STRPU_24558	ASTMX11590
OG0001935	STRPU_25146	ASTMX11916
OG0001936	STRPU_04689	ASTMX01178
OG0001936	STRPU_04051	ASTMX10556
OG0001937	STRPU_22093, STRPU_02390, STRPU_13685, STRPU_23257	ASTMX00171
OG0001938	STRPU_12630	ASTMX18129, ASTMX18131, ASTMX18248
OG0001940	STRPU_14325	ASTMX17596
OG0001941	STRPU_25034	ASTMX00477, ASTMX00476, ASTMX10134
OG0001942	STRPU_21869	ASTMX08067, ASTMX04573
OG0001943	STRPU_07623	ASTMX17179, ASTMX00958
OG0001944	STRPU_21111	ASTMX02482, ASTMX10544
OG0001945	STRPU_17291	ASTMX00044, ASTMX10524, ASTMX09938
OG0001946	STRPU_04786	ASTMX12183, ASTMX15576, ASTMX12119, ASTMX01552
OG0001947	STRPU_23003, STRPU_00878	ASTMX05518, ASTMX09474, ASTMX03096, ASTMX00626
OG0001948	STRPU_20590	ASTMX15647, ASTMX13681, ASTMX18721, ASTMX19377, ASTMX13543
OG0001949	STRPU_15208, STRPU_15265	ASTMX16347, ASTMX05904, ASTMX22823, ASTMX16345, ASTMX02307
OG0001950	STRPU_18441, STRPU_18407	ASTMX18530, ASTMX11401, ASTMX09051, ASTMX03098, ASTMX07411
OG0001951	STRPU_22044	ASTMX20250, ASTMX00814, ASTMX21087, ASTMX07517
OG0001952	STRPU_12536	ASTMX11334
OG0001953	STRPU_01422, STRPU_08746	ASTMX17339, ASTMX11073, ASTMX17815
OG0001956	STRPU_22561	ASTMX07766
OG0001957	STRPU_14318	ASTMX03767, ASTMX02309, ASTMX12199, ASTMX18807, ASTMX15756
OG0001958	STRPU_24711	ASTMX02681, ASTMX11359, ASTMX15551, ASTMX13324, ASTMX00180, ASTMX02698, ASTMX04111
OG0001959	STRPU_05213, STRPU_05214	ASTMX04099, ASTMX09800, ASTMX15718, ASTMX15719, ASTMX07758
OG0001960	STRPU_10514	ASTMX19753, ASTMX21587
OG0001961	STRPU_16845	ASTMX01985, ASTMX00433, ASTMX05535
OG0001962	STRPU_17534	ASTMX10698, ASTMX09532, ASTMX00886
OG0001963	STRPU_26701	ASTMX19201, ASTMX06233, ASTMX10086
OG0001964	STRPU_06679	ASTMX18977, ASTMX19220
OG0001966	STRPU_22003, STRPU_22004, STRPU_22002, STRPU_22658	ASTMX14196, ASTMX08275
OG0001967	STRPU_18200	ASTMX05487
OG0001968	STRPU_09871	ASTMX01530
OG0001968	STRPU_20270	ASTMX09462
OG0001969	STRPU_27401	ASTMX10572, ASTMX16678, ASTMX02918
OG0001971	STRPU_16337, STRPU_16368	ASTMX06857, ASTMX18166, ASTMX07764, ASTMX07098, ASTMX02407
OG0001972	STRPU_11351	ASTMX16670, ASTMX02119
OG0001974	STRPU_02192, STRPU_09228	ASTMX21581
OG0001976	STRPU_12566	ASTMX00229, ASTMX00437, ASTMX03038, ASTMX03039
OG0001985	STRPU_14835	ASTMX05944, ASTMX20318, ASTMX20204
OG0001986	STRPU_19144, STRPU_19142	ASTMX02381
OG0001987	STRPU_15215, STRPU_15162	ASTMX18839, ASTMX12855, ASTMX17820, ASTMX17595
OG0001988	STRPU_07708	ASTMX13581, ASTMX09059
OG0001989	STRPU_02360, STRPU_12771	ASTMX03043, ASTMX19847
OG0001990	STRPU_20217, STRPU_20218	ASTMX06695
OG0001991	STRPU_07953, STRPU_07962	ASTMX12375, ASTMX02084, ASTMX00520
OG0001993	STRPU_10430	ASTMX16603, ASTMX10170, ASTMX23032
OG0001994	STRPU_14768, STRPU_02555	ASTMX13184, ASTMX03001, ASTMX02331
OG0001998	STRPU_14372	ASTMX15724, ASTMX01470
OG0001999	STRPU_00626, STRPU_08926	ASTMX11680
OG0001999	STRPU_01637, STRPU_11973	ASTMX12424
OG0002000	STRPU_18721, STRPU_18730	ASTMX14056, ASTMX08846
OG0002000	STRPU_23109, STRPU_23095	ASTMX12081
OG0002001	STRPU_22133	ASTMX01040
OG0002001	STRPU_08080	ASTMX04984
OG0002002	STRPU_19981, STRPU_01210, STRPU_13275	ASTMX07891, ASTMX09191, ASTMX03021
OG0002003	STRPU_21851	ASTMX12936, ASTMX02322, ASTMX09501
OG0002005	STRPU_16754, STRPU_01729	ASTMX15304, ASTMX02809, ASTMX09957, ASTMX19417
OG0002006	STRPU_20323, STRPU_14074, STRPU_00846	ASTMX10173, ASTMX04500
OG0002007	STRPU_04341, STRPU_04313	ASTMX15423, ASTMX10068, ASTMX12124, ASTMX11077
OG0002009	STRPU_06125	ASTMX17629
OG0002011	STRPU_25413	ASTMX00517, ASTMX17175
OG0002012	STRPU_15135, STRPU_15136, STRPU_02517	ASTMX21641
OG0002013	STRPU_21921, STRPU_22925, STRPU_22926	ASTMX05656, ASTMX18118
OG0002014	STRPU_22668	ASTMX22107, ASTMX15926, ASTMX08364, ASTMX13940
OG0002015	STRPU_08637	ASTMX22305, ASTMX21197
OG0002016	STRPU_04756	ASTMX06954, ASTMX13089
OG0002017	STRPU_00368, STRPU_11030, STRPU_11031, STRPU_00369	ASTMX04800, ASTMX06787, ASTMX12770, ASTMX15859
OG0002018	STRPU_04995	ASTMX04081, ASTMX14917, ASTMX00472, ASTMX03911
OG0002019	STRPU_13253	ASTMX15451, ASTMX05404, ASTMX19114, ASTMX20262
