Orthogroup	HELIO_ok	CAEEL
OG0004787	HELIO_11880	CAEEL05444
OG0004789	HELIO_02951	CAEEL02896
OG0004790	HELIO_09080	CAEEL09153
OG0004791	HELIO_04438	CAEEL06281
OG0004792	HELIO_00048	CAEEL07537
OG0004793	HELIO_04702	CAEEL04135, CAEEL04136
OG0004794	HELIO_10483	CAEEL18384
OG0004795	HELIO_04401	CAEEL08472
OG0004797	HELIO_09940	CAEEL00938
OG0004805	HELIO_08364	CAEEL12139
OG0004808	HELIO_09802	CAEEL02473, CAEEL11207
OG0004811	HELIO_06670	CAEEL01647
OG0004812	HELIO_07425	CAEEL13048, CAEEL18140
OG0004813	HELIO_04418	CAEEL00671
OG0004814	HELIO_10146	CAEEL07145
OG0004816	HELIO_09964	CAEEL16537
OG0004817	HELIO_05937	CAEEL06643
OG0004818	HELIO_08168	CAEEL19418
OG0004819	HELIO_07897	CAEEL17427
OG0004820	HELIO_06487	CAEEL02793
OG0004822	HELIO_06062	CAEEL08056
OG0004825	HELIO_12252	CAEEL11735
OG0004826	HELIO_12537	CAEEL15579
OG0004828	HELIO_11628	CAEEL10102
OG0004830	HELIO_04244	CAEEL14471
OG0004832	HELIO_09217	CAEEL07284
OG0004835	HELIO_10353	CAEEL18124
OG0004836	HELIO_02324	CAEEL07499
OG0004837	HELIO_10521	CAEEL17416
OG0004838	HELIO_06565	CAEEL14322
OG0004839	HELIO_10868	CAEEL00540
OG0004840	HELIO_02085	CAEEL00561
OG0004841	HELIO_02585	CAEEL02557
OG0004842	HELIO_11832	CAEEL15435
OG0004843	HELIO_00834	CAEEL04542
OG0004844	HELIO_10522	CAEEL14096
OG0004845	HELIO_10157	CAEEL00830
OG0004848	HELIO_00069	CAEEL00267
OG0004849	HELIO_05423	CAEEL05685
OG0004851	HELIO_09616	CAEEL09166
OG0004854	HELIO_03818	CAEEL02729
OG0004856	HELIO_07832	CAEEL19311
OG0004858	HELIO_00650	CAEEL09152
OG0004859	HELIO_01723	CAEEL09290
OG0004860	HELIO_10679	CAEEL06108
OG0004862	HELIO_02985	CAEEL08490
OG0004863	HELIO_03006	CAEEL15773
OG0004864	HELIO_00612	CAEEL09721, CAEEL09722
OG0004865	HELIO_10000	CAEEL07300
OG0004866	HELIO_06524	CAEEL11181
OG0004870	HELIO_01880	CAEEL11148
OG0004871	HELIO_05857	CAEEL08934
OG0004873	HELIO_01289	CAEEL10496, CAEEL15348
OG0004874	HELIO_08597	CAEEL06394
OG0004875	HELIO_06367	CAEEL02867
OG0004877	HELIO_07852	CAEEL07946, CAEEL07947
OG0004880	HELIO_05730	CAEEL10160
OG0004881	HELIO_09700	CAEEL06389
OG0004882	HELIO_11618	CAEEL20468
OG0004884	HELIO_04646	CAEEL16735
OG0004887	HELIO_07078	CAEEL07579
OG0004889	HELIO_00127	CAEEL04283
OG0004890	HELIO_07765	CAEEL07834, CAEEL07833
OG0004893	HELIO_09946	CAEEL00322
OG0004896	HELIO_06128	CAEEL17820
OG0004898	HELIO_03240	CAEEL09548
OG0004899	HELIO_05066	CAEEL09181
OG0004900	HELIO_12225	CAEEL07133
OG0004901	HELIO_03599	CAEEL20837
OG0004902	HELIO_00778	CAEEL15345
OG0004903	HELIO_11087	CAEEL00424
OG0004904	HELIO_09534, HELIO_09535	CAEEL09286
OG0004906	HELIO_11147	CAEEL14478
OG0004907	HELIO_07173	CAEEL03774, CAEEL04312
OG0004911	HELIO_07544	CAEEL08171
OG0004913	HELIO_03203	CAEEL04759, CAEEL19345
OG0004917	HELIO_12189	CAEEL02599
OG0004919	HELIO_10921	CAEEL05201
OG0004922	HELIO_01685	CAEEL03541
OG0004923	HELIO_02565	CAEEL07594
OG0004924	HELIO_01952	CAEEL19399, CAEEL02108
OG0004925	HELIO_02062, HELIO_11064	CAEEL12266
OG0004926	HELIO_12251	CAEEL03668
OG0004927	HELIO_02619	CAEEL14292
OG0004928	HELIO_07307	CAEEL00896
OG0004929	HELIO_05264	CAEEL01165
OG0004930	HELIO_04712	CAEEL07601
OG0004931	HELIO_03708	CAEEL18664
OG0004932	HELIO_07987	CAEEL13052
OG0004934	HELIO_06258	CAEEL18162
OG0004935	HELIO_10326	CAEEL05576, CAEEL06452, CAEEL08089
OG0004939	HELIO_07398	CAEEL07671
OG0004940	HELIO_00273	CAEEL02013
OG0004941	HELIO_05073	CAEEL09039
OG0004944	HELIO_03756	CAEEL11095
OG0004946	HELIO_11986	CAEEL04126
OG0004947	HELIO_05661	CAEEL00845
OG0004952	HELIO_07510	CAEEL16397
OG0004954	HELIO_00661	CAEEL15813
OG0004955	HELIO_04551	CAEEL07135
OG0004960	HELIO_01905	CAEEL10532
OG0004961	HELIO_08946, HELIO_08945	CAEEL08261
OG0004962	HELIO_08746	CAEEL12650
OG0004963	HELIO_03790	CAEEL02957
OG0004964	HELIO_08341	CAEEL08584
OG0004967	HELIO_01089	CAEEL01452
OG0004968	HELIO_02336	CAEEL01209
OG0004969	HELIO_09351	CAEEL00449
OG0004972	HELIO_04464	CAEEL09033, CAEEL08011
OG0004973	HELIO_05536	CAEEL04625
OG0004975	HELIO_10270	CAEEL09604, CAEEL09605, CAEEL09603
OG0004976	HELIO_01915	CAEEL07289
OG0004978	HELIO_09650	CAEEL08000
OG0004979	HELIO_00535	CAEEL08214
OG0004980	HELIO_11727	CAEEL02291
OG0004981	HELIO_00009	CAEEL09447
OG0004982	HELIO_02000	CAEEL04257
OG0004983	HELIO_12041	CAEEL20664
OG0004985	HELIO_04047	CAEEL12156
OG0004988	HELIO_09379	CAEEL17794, CAEEL18022
OG0004989	HELIO_10003	CAEEL05203
OG0004993	HELIO_11040	CAEEL15309
OG0004996	HELIO_07732	CAEEL17438, CAEEL11752
OG0004997	HELIO_02145	CAEEL04822
OG0004999	HELIO_10797	CAEEL05368
OG0005000	HELIO_00957	CAEEL11120
OG0005002	HELIO_00270	CAEEL01672
OG0005003	HELIO_12173	CAEEL01322, CAEEL00099
OG0005009	HELIO_08064	CAEEL18496, CAEEL07665
OG0005014	HELIO_08846	CAEEL11918
OG0005015	HELIO_00171	CAEEL11900
OG0005038	HELIO_08881	CAEEL10919
OG0005040	HELIO_03252	CAEEL00444
OG0005044	HELIO_11709	CAEEL18052, CAEEL08925
OG0005045	HELIO_00283	CAEEL02865, CAEEL15654, CAEEL18839, CAEEL19319
OG0005048	HELIO_11538	CAEEL08395
OG0005049	HELIO_01695	CAEEL05912
OG0005053	HELIO_06875	CAEEL05072
OG0005055	HELIO_10170	CAEEL15917
OG0005061	HELIO_05370, HELIO_01775, HELIO_12377	CAEEL06935
OG0005062	HELIO_06933	CAEEL15834
OG0005064	HELIO_09180	CAEEL02804
OG0005067	HELIO_09151	CAEEL09402
OG0005068	HELIO_00432	CAEEL06007
OG0005069	HELIO_00608	CAEEL20392, CAEEL03480, CAEEL07766, CAEEL05483, CAEEL05440
OG0005072	HELIO_07254	CAEEL08088
OG0005075	HELIO_01457	CAEEL12679, CAEEL12680
OG0005076	HELIO_03009	CAEEL00314
OG0005077	HELIO_12239, HELIO_11769	CAEEL03715
OG0005079	HELIO_05403	CAEEL04258
OG0005081	HELIO_10431	CAEEL00648
OG0005084	HELIO_04922	CAEEL10424
OG0005086	HELIO_12467	CAEEL10116
OG0005087	HELIO_03767	CAEEL00397
OG0005089	HELIO_03232	CAEEL01129
OG0005090	HELIO_07695	CAEEL07862
OG0005092	HELIO_10004	CAEEL10329
OG0005093	HELIO_11993	CAEEL01263
OG0005094	HELIO_07446	CAEEL01147
OG0005095	HELIO_02872	CAEEL09367
OG0005096	HELIO_05731	CAEEL01063
OG0005097	HELIO_03002	CAEEL03077
OG0005100	HELIO_05545	CAEEL09224
OG0005102	HELIO_03306	CAEEL01712
OG0005104	HELIO_08531	CAEEL06404
OG0005106	HELIO_00174	CAEEL08221
OG0005108	HELIO_09620	CAEEL17437
OG0005109	HELIO_06364	CAEEL08735
OG0005110	HELIO_07929	CAEEL00788
OG0005111	HELIO_00407	CAEEL06161
OG0005112	HELIO_12392	CAEEL00664
OG0005114	HELIO_08371	CAEEL05264
OG0005118	HELIO_09205	CAEEL00391
OG0005119	HELIO_06477	CAEEL15595
OG0005120	HELIO_06478	CAEEL00721
OG0005121	HELIO_07490	CAEEL15242
OG0005124	HELIO_09426	CAEEL15904
OG0005125	HELIO_06800	CAEEL18933
OG0005126	HELIO_07265	CAEEL01900
OG0005130	HELIO_07663	CAEEL09169
OG0005131	HELIO_06662	CAEEL04955
OG0005136	HELIO_03710	CAEEL12272
OG0005139	HELIO_08485	CAEEL04623
OG0005140	HELIO_06865	CAEEL11450, CAEEL01348
OG0005142	HELIO_08045	CAEEL08707
OG0005143	HELIO_09545	CAEEL11317
OG0005144	HELIO_08022	CAEEL05847
OG0005146	HELIO_10854	CAEEL10882
OG0005147	HELIO_12761	CAEEL09090
OG0005149	HELIO_11654	CAEEL00546
OG0005151	HELIO_08645	CAEEL07956
OG0005154	HELIO_07276	CAEEL17431, CAEEL17429
OG0005155	HELIO_11097	CAEEL00411, CAEEL19156
OG0005157	HELIO_00904	CAEEL08876
OG0005158	HELIO_07792	CAEEL08905
OG0005160	HELIO_01025	CAEEL07790
OG0005164	HELIO_11468	CAEEL05870, CAEEL01827, CAEEL00921
OG0005166	HELIO_03529	CAEEL15691
OG0005168	HELIO_01751	CAEEL14712
OG0005169	HELIO_04343	CAEEL09655
OG0005171	HELIO_02326	CAEEL10803
OG0005172	HELIO_03955	CAEEL02363
OG0005175	HELIO_00780	CAEEL15716
OG0005176	HELIO_10190	CAEEL07557
OG0005178	HELIO_00616	CAEEL07469
OG0005179	HELIO_06111	CAEEL07168
OG0005180	HELIO_06975	CAEEL09248
OG0005181	HELIO_10980	CAEEL07703
OG0005183	HELIO_02806	CAEEL08543
OG0005184	HELIO_00770	CAEEL18223
OG0005187	HELIO_07825	CAEEL14730
OG0005188	HELIO_01778	CAEEL08965
OG0005191	HELIO_04472, HELIO_12152	CAEEL05362
OG0005192	HELIO_00944	CAEEL04804
OG0005193	HELIO_11765	CAEEL07091
OG0005194	HELIO_07040	CAEEL05882
OG0005196	HELIO_04481	CAEEL01072
OG0005197	HELIO_04130	CAEEL08230
OG0005199	HELIO_04408	CAEEL19265
OG0005200	HELIO_05628	CAEEL05998
OG0005201	HELIO_00986	CAEEL04588
OG0005202	HELIO_00823	CAEEL08971
OG0005204	HELIO_02257	CAEEL00557
OG0005205	HELIO_09166	CAEEL18834
OG0005206	HELIO_00103	CAEEL02109
OG0005207	HELIO_01768, HELIO_05809	CAEEL05270
OG0005209	HELIO_08974	CAEEL12392
OG0005210	HELIO_09612	CAEEL01507
OG0005212	HELIO_11385	CAEEL01431
OG0005215	HELIO_08665	CAEEL02018
OG0005217	HELIO_07358	CAEEL00519
OG0005221	HELIO_12033	CAEEL13148
OG0005222	HELIO_11738	CAEEL00417
OG0005223	HELIO_12613	CAEEL08867
OG0005224	HELIO_12119	CAEEL11021
OG0005228	HELIO_05235	CAEEL02900
OG0005229	HELIO_05105	CAEEL09302
OG0005230	HELIO_10429	CAEEL17555
OG0005231	HELIO_08456, HELIO_03312	CAEEL04101
OG0005232	HELIO_03764, HELIO_06511	CAEEL14162
OG0005233	HELIO_11325	CAEEL03305
OG0005234	HELIO_06720	CAEEL03034
OG0005237	HELIO_12667	CAEEL01570
OG0005238	HELIO_08810	CAEEL07258
OG0005239	HELIO_01800	CAEEL15608
OG0005240	HELIO_07718	CAEEL00076
OG0005247	HELIO_03585	CAEEL05013
OG0005248	HELIO_07455	CAEEL10051
OG0005249	HELIO_09091	CAEEL18813, CAEEL11117
OG0005250	HELIO_11964	CAEEL00202
OG0005252	HELIO_09098	CAEEL11797
OG0005253	HELIO_08516	CAEEL07486
OG0005254	HELIO_11756	CAEEL04182
OG0005255	HELIO_12776, HELIO_12775	CAEEL18693
OG0005257	HELIO_12651	CAEEL20337
OG0005258	HELIO_11477	CAEEL02600
OG0005259	HELIO_05855	CAEEL12389
OG0005260	HELIO_06476	CAEEL18095
OG0005261	HELIO_01034	CAEEL16553
OG0005262	HELIO_01811	CAEEL05690
OG0005266	HELIO_00296	CAEEL09384
OG0005267	HELIO_12160	CAEEL15615
OG0005269	HELIO_01373	CAEEL10603
OG0005272	HELIO_01300	CAEEL07617
OG0005273	HELIO_05543	CAEEL00093
OG0005275	HELIO_00836	CAEEL10805, CAEEL10806
OG0005276	HELIO_06790	CAEEL06716
OG0005277	HELIO_11392	CAEEL02345
OG0005278	HELIO_03246	CAEEL00673
OG0005279	HELIO_10579	CAEEL02901
OG0005280	HELIO_08673	CAEEL08138
OG0005281	HELIO_12345	CAEEL07157
OG0005285	HELIO_08821	CAEEL03081
OG0005286	HELIO_08675	CAEEL09226
OG0005287	HELIO_06450	CAEEL01803
OG0005289	HELIO_02712	CAEEL11634
OG0005292	HELIO_09153	CAEEL09126
OG0005293	HELIO_02688	CAEEL01396
OG0005294	HELIO_02763	CAEEL06222
OG0005298	HELIO_05115	CAEEL01976, CAEEL00675
OG0005299	HELIO_01167	CAEEL15482
OG0005300	HELIO_08983	CAEEL11534
OG0005301	HELIO_05934	CAEEL04628
OG0005303	HELIO_04042	CAEEL04461
OG0005305	HELIO_02967	CAEEL02568
OG0005309	HELIO_11500	CAEEL11459
OG0005312	HELIO_02639, HELIO_04406	CAEEL11093
OG0005314	HELIO_05050	CAEEL00759
OG0005315	HELIO_08433	CAEEL12782
OG0005316	HELIO_01782	CAEEL12094
OG0005318	HELIO_12485	CAEEL11412
OG0005323	HELIO_11320	CAEEL14840
OG0005324	HELIO_04253	CAEEL15302
OG0005325	HELIO_00875	CAEEL20386
OG0005360	HELIO_02653	CAEEL01919
OG0005366	HELIO_04540	CAEEL12942
OG0005369	HELIO_08089	CAEEL05707
OG0005370	HELIO_01028	CAEEL00421
OG0005371	HELIO_08495	CAEEL03912
OG0005373	HELIO_09089	CAEEL09399
OG0005374	HELIO_10087	CAEEL02806
OG0005375	HELIO_01790	CAEEL19544, CAEEL14120
OG0005376	HELIO_06508	CAEEL08982, CAEEL09065
OG0005377	HELIO_04700	CAEEL06685
OG0005378	HELIO_02107	CAEEL20215, CAEEL20216
OG0005383	HELIO_05038, HELIO_09496	CAEEL07506
OG0005384	HELIO_04105	CAEEL02931
OG0005385	HELIO_05377	CAEEL08714
OG0005386	HELIO_01140, HELIO_01139	CAEEL10538
OG0005387	HELIO_12524	CAEEL08152
OG0005388	HELIO_09722	CAEEL01742
OG0005389	HELIO_02229	CAEEL06878
OG0005390	HELIO_07360	CAEEL04490
OG0005394	HELIO_01932	CAEEL17986
OG0005396	HELIO_03256	CAEEL08913
OG0005398	HELIO_03199	CAEEL07255
OG0005399	HELIO_05950	CAEEL03245
OG0005402	HELIO_11168	CAEEL05349
OG0005403	HELIO_09292	CAEEL01879
OG0005404	HELIO_11226	CAEEL05358
OG0005406	HELIO_10339	CAEEL08083
OG0005409	HELIO_00987	CAEEL02913
OG0005411	HELIO_08828	CAEEL16012
OG0005414	HELIO_12768	CAEEL00252
OG0005415	HELIO_08473	CAEEL15291
OG0005417	HELIO_02576	CAEEL00029
OG0005421	HELIO_05375	CAEEL14199
OG0005422	HELIO_04622	CAEEL16015
OG0005423	HELIO_02170	CAEEL08794
OG0005425	HELIO_01366	CAEEL08174
OG0005428	HELIO_06174	CAEEL01407
OG0005432	HELIO_03463	CAEEL04969
OG0005433	HELIO_07260	CAEEL02529
OG0005434	HELIO_02164	CAEEL07593
OG0005435	HELIO_09064	CAEEL07714
OG0005436	HELIO_01299	CAEEL01615
OG0005441	HELIO_08831	CAEEL19512
OG0005442	HELIO_07878	CAEEL02528
OG0005443	HELIO_12694	CAEEL06163
OG0005445	HELIO_07839	CAEEL10809
OG0005446	HELIO_07330	CAEEL01571, CAEEL20779
OG0005448	HELIO_11633	CAEEL08780
OG0005451	HELIO_06353	CAEEL06444
OG0005452	HELIO_12130	CAEEL10226, CAEEL12298
OG0005455	HELIO_12494	CAEEL09268
OG0005457	HELIO_06957	CAEEL07347
OG0005459	HELIO_08941	CAEEL16135
OG0005464	HELIO_12674	CAEEL09892
OG0005465	HELIO_07862	CAEEL16426
OG0005466	HELIO_09523	CAEEL08021
OG0005468	HELIO_08530	CAEEL02934
OG0005469	HELIO_04725	CAEEL07069
OG0005470	HELIO_10445	CAEEL06305
OG0005474	HELIO_10650	CAEEL07485
OG0005476	HELIO_11936	CAEEL11680
OG0005479	HELIO_12634	CAEEL07488
OG0005484	HELIO_01473	CAEEL15470
OG0005486	HELIO_07933	CAEEL19474, CAEEL05557
OG0005487	HELIO_07639	CAEEL12473, CAEEL12474
OG0005488	HELIO_02338	CAEEL04375
OG0005489	HELIO_00008	CAEEL07679
OG0005490	HELIO_09891	CAEEL08623
OG0005491	HELIO_08761	CAEEL05923
OG0005492	HELIO_09159	CAEEL02699
OG0005493	HELIO_04632	CAEEL04269
OG0005494	HELIO_09879	CAEEL09928
OG0005495	HELIO_03871	CAEEL05689
OG0005498	HELIO_05149, HELIO_03772	CAEEL08908
OG0005499	HELIO_10102	CAEEL10000
OG0005500	HELIO_12536	CAEEL13757, CAEEL03036
OG0005504	HELIO_01863	CAEEL10085
OG0005505	HELIO_12445	CAEEL06719
OG0005506	HELIO_11021	CAEEL05736
OG0005508	HELIO_03029	CAEEL08671
OG0005517	HELIO_02903	CAEEL00403
OG0005518	HELIO_12217	CAEEL11871
OG0005519	HELIO_03545	CAEEL04739
OG0005521	HELIO_07377	CAEEL15885
OG0005522	HELIO_05895	CAEEL11025
OG0005525	HELIO_08046	CAEEL06342
OG0005527	HELIO_11676	CAEEL07576
OG0005529	HELIO_02227	CAEEL19121
OG0005533	HELIO_08785	CAEEL07641
OG0005534	HELIO_12623	CAEEL09833
OG0005535	HELIO_12073	CAEEL05743
OG0005537	HELIO_02860	CAEEL05177
OG0005538	HELIO_06110, HELIO_12751	CAEEL02674
OG0005539	HELIO_03565	CAEEL00571
OG0005543	HELIO_10688	CAEEL01669
OG0005545	HELIO_06185	CAEEL11935
OG0005550	HELIO_05935	CAEEL01408
OG0005552	HELIO_03133	CAEEL20765
OG0005553	HELIO_11110	CAEEL00572
OG0005554	HELIO_12200	CAEEL04828
OG0005556	HELIO_05299	CAEEL12122
OG0005558	HELIO_10554	CAEEL01488
OG0005559	HELIO_07651	CAEEL02868
OG0005560	HELIO_12588	CAEEL01956
OG0005562	HELIO_11203	CAEEL08427
OG0005563	HELIO_12594	CAEEL08448
OG0005566	HELIO_11917	CAEEL08840
OG0005569	HELIO_06580	CAEEL09364
OG0005570	HELIO_06433	CAEEL08043
OG0005572	HELIO_02918	CAEEL00043
OG0005575	HELIO_01578	CAEEL05562
OG0005576	HELIO_07654	CAEEL13925
OG0005580	HELIO_08762	CAEEL08013
OG0005581	HELIO_02938	CAEEL08031
OG0005582	HELIO_11627, HELIO_11626	CAEEL06866
OG0005587	HELIO_02096	CAEEL04788
OG0005588	HELIO_10911	CAEEL07160
OG0005592	HELIO_01301	CAEEL12369
OG0005593	HELIO_07803	CAEEL09723
OG0005594	HELIO_02380	CAEEL07851
OG0005595	HELIO_05119	CAEEL11031
OG0005597	HELIO_05212	CAEEL01169
OG0005598	HELIO_03089	CAEEL08627, CAEEL14483
OG0005599	HELIO_03289	CAEEL10759
OG0005604	HELIO_08231	CAEEL01765
OG0005605	HELIO_00585	CAEEL10783
OG0005607	HELIO_08030	CAEEL05214
OG0005608	HELIO_01522	CAEEL07825
OG0005609	HELIO_06239	CAEEL08579
OG0005612	HELIO_10642	CAEEL17906
OG0005613	HELIO_01777	CAEEL14670
OG0005614	HELIO_01065	CAEEL17617
OG0005615	HELIO_09433	CAEEL04368
OG0005617	HELIO_03588	CAEEL05647
OG0005618	HELIO_03025	CAEEL02988
OG0005620	HELIO_09238	CAEEL11400
OG0005622	HELIO_07879	CAEEL01750
OG0005623	HELIO_02211	CAEEL07150, CAEEL08358
OG0005625	HELIO_06117	CAEEL14326
OG0005626	HELIO_02428	CAEEL07559
OG0005627	HELIO_12385	CAEEL12992
OG0005629	HELIO_12097	CAEEL06251
OG0005631	HELIO_07481	CAEEL09720
OG0005632	HELIO_12577	CAEEL16405
OG0005633	HELIO_11732	CAEEL16151
OG0005634	HELIO_11013	CAEEL10824
OG0005636	HELIO_12502	CAEEL10088
OG0005637	HELIO_10696	CAEEL05733
OG0005640	HELIO_05320	CAEEL16150
OG0005641	HELIO_00958	CAEEL11862
OG0005644	HELIO_10313	CAEEL09242
OG0005645	HELIO_00410	CAEEL07575
OG0005646	HELIO_11456	CAEEL08001
OG0005648	HELIO_00293	CAEEL04930
OG0005649	HELIO_12421	CAEEL12678
OG0005652	HELIO_07272	CAEEL02073
OG0005656	HELIO_10016	CAEEL07991
OG0005660	HELIO_11914	CAEEL02202
OG0005685	HELIO_03325	CAEEL18876
OG0005690	HELIO_03413	CAEEL07345
OG0005692	HELIO_03208	CAEEL02905
OG0005696	HELIO_12573	CAEEL12982
OG0005698	HELIO_00083	CAEEL01389
OG0005701	HELIO_11001	CAEEL20630, CAEEL20628
OG0005702	HELIO_05411	CAEEL15894, CAEEL18106
OG0005703	HELIO_03523	CAEEL09229
OG0005704	HELIO_09401	CAEEL18454
OG0005707	HELIO_03290	CAEEL01062
OG0005712	HELIO_06457	CAEEL10147
OG0005715	HELIO_11531	CAEEL06260
OG0005719	HELIO_12564	CAEEL05019
OG0005721	HELIO_02065	CAEEL02751
OG0005723	HELIO_04765	CAEEL12411
OG0005724	HELIO_10899	CAEEL06660
OG0005726	HELIO_09133	CAEEL02137
OG0005728	HELIO_08124	CAEEL00225
OG0005729	HELIO_01495	CAEEL01552
OG0005730	HELIO_02996	CAEEL20471
OG0005731	HELIO_00579, HELIO_01200	CAEEL09042
OG0005732	HELIO_01353	CAEEL07314
OG0005733	HELIO_02700	CAEEL11874
OG0005734	HELIO_09780	CAEEL05372
OG0005737	HELIO_11981	CAEEL00178
OG0005738	HELIO_10585	CAEEL19157
OG0005744	HELIO_11935	CAEEL10825, CAEEL00882
OG0005746	HELIO_04588	CAEEL04218
OG0005748	HELIO_12092	CAEEL05688
OG0005749	HELIO_04648	CAEEL14477
OG0005750	HELIO_05593	CAEEL02930
OG0005758	HELIO_02931	CAEEL07383, CAEEL07219
OG0005759	HELIO_09197	CAEEL04976
OG0005760	HELIO_12086	CAEEL11990
OG0005761	HELIO_02584	CAEEL02084
OG0005764	HELIO_09831	CAEEL00440
OG0005766	HELIO_11454	CAEEL03004
OG0005771	HELIO_02570	CAEEL18103
OG0005774	HELIO_11617	CAEEL07710
OG0005775	HELIO_09395	CAEEL08185
OG0005776	HELIO_03223	CAEEL08611, CAEEL02852
OG0005777	HELIO_04937	CAEEL09325
OG0005779	HELIO_00910	CAEEL11742
OG0005781	HELIO_07995	CAEEL16564
OG0005784	HELIO_08693	CAEEL06573
OG0005786	HELIO_10731	CAEEL10727
OG0005788	HELIO_02485	CAEEL10819
OG0005789	HELIO_11720	CAEEL03291
OG0005790	HELIO_02506	CAEEL02850
OG0005793	HELIO_06902	CAEEL01631
OG0005794	HELIO_03328	CAEEL07859
OG0005796	HELIO_06502	CAEEL03619
OG0005797	HELIO_06182	CAEEL01710
OG0005798	HELIO_05666	CAEEL07896
OG0005799	HELIO_04889	CAEEL16039
OG0005800	HELIO_10961	CAEEL07429
OG0005802	HELIO_06888	CAEEL08747
OG0005803	HELIO_12301	CAEEL05218
OG0005804	HELIO_12765	CAEEL00293
OG0005805	HELIO_03131, HELIO_08991	CAEEL07935
OG0005807	HELIO_03647	CAEEL00886
OG0005811	HELIO_00291	CAEEL09170
OG0005814	HELIO_01064	CAEEL05572
OG0005816	HELIO_10894	CAEEL07974
OG0005817	HELIO_02390	CAEEL09003
OG0005818	HELIO_03468	CAEEL06548
OG0005819	HELIO_07713	CAEEL05194
OG0005821	HELIO_12595	CAEEL06500
OG0005822	HELIO_09903	CAEEL08544
OG0005823	HELIO_01957	CAEEL11398
OG0005824	HELIO_03469	CAEEL01511
OG0005826	HELIO_00966	CAEEL11564
OG0005827	HELIO_07701, HELIO_07700	CAEEL15915
OG0005829	HELIO_05165	CAEEL01850, CAEEL14048
OG0005831	HELIO_05610	CAEEL07627
OG0005832	HELIO_07710	CAEEL01641
OG0005833	HELIO_06759	CAEEL14838
OG0005834	HELIO_01244	CAEEL18574
OG0005835	HELIO_06665	CAEEL06739, CAEEL08580
OG0005836	HELIO_12625	CAEEL15554
OG0005837	HELIO_02604	CAEEL01073
OG0005838	HELIO_04463	CAEEL01222
OG0005840	HELIO_01446	CAEEL06791
OG0005843	HELIO_09916	CAEEL06200
OG0005845	HELIO_01881	CAEEL04187
OG0005846	HELIO_02198	CAEEL06779
OG0005847	HELIO_06346	CAEEL00400
OG0005848	HELIO_00072	CAEEL00240
OG0005849	HELIO_05794	CAEEL07640
OG0005850	HELIO_12393	CAEEL07059
OG0005851	HELIO_02591	CAEEL19454, CAEEL03023
OG0005853	HELIO_03426	CAEEL05937
OG0005854	HELIO_00521	CAEEL10962
OG0005857	HELIO_08175	CAEEL08143
OG0005858	HELIO_09711	CAEEL08865
OG0005859	HELIO_10550	CAEEL09237
OG0005860	HELIO_01705	CAEEL11464
OG0005861	HELIO_03174	CAEEL07847
OG0005863	HELIO_07574	CAEEL02059
OG0005864	HELIO_00995	CAEEL03066
OG0005865	HELIO_12295	CAEEL10526
OG0005866	HELIO_11279, HELIO_11280	CAEEL03116
OG0005867	HELIO_01644	CAEEL20688
OG0005869	HELIO_12207	CAEEL01472
OG0005870	HELIO_12581	CAEEL18863
OG0005871	HELIO_03511	CAEEL07046
OG0005874	HELIO_08275	CAEEL06734
OG0005875	HELIO_09385	CAEEL11121
OG0005876	HELIO_07615	CAEEL12583
OG0005877	HELIO_03600	CAEEL03535
OG0005878	HELIO_04210	CAEEL00506
OG0005879	HELIO_04107	CAEEL05884
OG0005880	HELIO_00646	CAEEL09863
OG0005883	HELIO_09836	CAEEL06255
OG0005886	HELIO_05390	CAEEL01824
OG0005888	HELIO_06386	CAEEL00435
OG0005889	HELIO_01483	CAEEL02553
OG0005890	HELIO_09731	CAEEL06540
OG0005892	HELIO_06081	CAEEL01618
OG0005893	HELIO_05720	CAEEL11380
OG0005895	HELIO_00588	CAEEL06441
OG0005897	HELIO_01641	CAEEL01303
OG0005898	HELIO_02135	CAEEL01957
OG0005899	HELIO_09792	CAEEL11728
OG0005903	HELIO_06437	CAEEL02733
OG0005904	HELIO_00383	CAEEL18351
OG0005909	HELIO_02854	CAEEL09260
OG0005914	HELIO_06247	CAEEL12252
OG0005918	HELIO_10555	CAEEL07911
OG0005919	HELIO_03998	CAEEL15775
OG0005921	HELIO_02652	CAEEL07408
OG0005923	HELIO_07917	CAEEL02858
OG0005924	HELIO_09463	CAEEL10631
OG0005928	HELIO_05155	CAEEL04878
OG0005929	HELIO_10781	CAEEL05898
OG0005930	HELIO_02271	CAEEL00275
OG0005931	HELIO_09374	CAEEL09476
OG0005933	HELIO_09168	CAEEL14434
OG0005936	HELIO_01257	CAEEL07303
OG0005937	HELIO_06991	CAEEL10539
OG0005938	HELIO_07813	CAEEL06000, CAEEL09583
OG0005940	HELIO_09380	CAEEL04134
OG0005941	HELIO_05882	CAEEL08713
OG0005943	HELIO_12094	CAEEL02014
OG0005946	HELIO_03144	CAEEL11452, CAEEL11968
OG0005947	HELIO_01190	CAEEL19240
OG0005949	HELIO_07740	CAEEL12005
OG0005950	HELIO_02777	CAEEL02721
OG0005952	HELIO_03293	CAEEL08042
OG0005953	HELIO_12488	CAEEL01826
OG0005957	HELIO_08954	CAEEL13678, CAEEL02860
OG0005960	HELIO_08780	CAEEL18529, CAEEL16584
OG0005963	HELIO_05798	CAEEL02429, CAEEL11102
OG0005965	HELIO_01531	CAEEL17925
