Orthogroup	HELIO_ok	HUMAN
OG0001659	HELIO_01989	HUMAN00545, HUMAN00546, HUMAN25769
OG0001659	HELIO_01990	HUMAN25774, HUMAN25773, HUMAN25771, HUMAN25770
OG0001660	HELIO_04664	HUMAN24142, HUMAN22382, HUMAN29625, HUMAN30126, HUMAN22381
OG0001661	HELIO_12135	HUMAN07166
OG0001661	HELIO_07195	HUMAN21509
OG0001662	HELIO_07941	HUMAN05309
OG0001662	HELIO_12598	HUMAN26391, HUMAN07388
OG0001663	HELIO_06205, HELIO_04184	HUMAN26903, HUMAN29828
OG0001665	HELIO_08876	HUMAN13477, HUMAN13476
OG0001665	HELIO_01144	HUMAN10572
OG0001666	HELIO_07524, HELIO_03742	HUMAN07809
OG0001667	HELIO_04686, HELIO_06712	HUMAN12734, HUMAN26001, HUMAN26000, HUMAN06279, HUMAN06280, HUMAN06278
OG0001668	HELIO_03082	HUMAN25853
OG0001671	HELIO_08266	HUMAN20911
OG0001672	HELIO_11405	HUMAN29688, HUMAN17876, HUMAN12952, HUMAN26575
OG0001673	HELIO_05452	HUMAN08249, HUMAN08251, HUMAN15858, HUMAN16851
OG0001674	HELIO_12593	HUMAN09862, HUMAN09861, HUMAN09864, HUMAN09865, HUMAN13900
OG0001675	HELIO_05454	HUMAN28279, HUMAN27610
OG0001676	HELIO_09572	HUMAN03206
OG0001676	HELIO_09106	HUMAN15070
OG0001677	HELIO_10400	HUMAN07349, HUMAN07350
OG0001678	HELIO_09807	HUMAN25999, HUMAN17691
OG0001683	HELIO_10892	HUMAN30085, HUMAN01479, HUMAN00558, HUMAN25314
OG0001684	HELIO_11576	HUMAN14785, HUMAN01201
OG0001685	HELIO_02127	HUMAN22339
OG0001687	HELIO_06212	HUMAN03234
OG0001688	HELIO_04799	HUMAN22303, HUMAN22304, HUMAN22302, HUMAN03992
OG0001689	HELIO_03264	HUMAN11738
OG0001689	HELIO_04701	HUMAN11737, HUMAN19915
OG0001691	HELIO_03141	HUMAN10903
OG0001692	HELIO_03302	HUMAN00929, HUMAN00928, HUMAN15010, HUMAN23437, HUMAN23438
OG0001693	HELIO_01536, HELIO_01082, HELIO_05406, HELIO_00833	HUMAN00705
OG0001694	HELIO_05253	HUMAN06928, HUMAN06927, HUMAN06925, HUMAN20957
OG0001696	HELIO_02613	HUMAN07021, HUMAN07020, HUMAN03942, HUMAN03944, HUMAN03943, HUMAN03945
OG0001703	HELIO_06858, HELIO_11018, HELIO_02242	HUMAN09709
OG0001704	HELIO_11078	HUMAN06407, HUMAN06567
OG0001706	HELIO_03225	HUMAN30453, HUMAN05373, HUMAN30452
OG0001707	HELIO_04517	HUMAN13776, HUMAN13775, HUMAN16739
OG0001708	HELIO_01586	HUMAN01995, HUMAN01996
OG0001709	HELIO_12693	HUMAN23995
OG0001710	HELIO_01243	HUMAN06210, HUMAN24986, HUMAN29936, HUMAN28878
OG0001711	HELIO_09636	HUMAN04935, HUMAN04934, HUMAN04933, HUMAN09017
OG0001712	HELIO_09358, HELIO_09359	HUMAN22752, HUMAN17161, HUMAN03209
OG0001713	HELIO_10733	HUMAN05026
OG0001714	HELIO_10062	HUMAN20171, HUMAN20172
OG0001714	HELIO_01478	HUMAN25119
OG0001718	HELIO_08374	HUMAN25013, HUMAN25014
OG0001720	HELIO_01666	HUMAN12316, HUMAN04993, HUMAN07123
OG0001721	HELIO_04710	HUMAN25291, HUMAN08491
OG0001723	HELIO_03904	HUMAN21619, HUMAN30386, HUMAN29777
OG0001724	HELIO_09512	HUMAN25295
OG0001725	HELIO_04079, HELIO_11065	HUMAN24357, HUMAN03245, HUMAN22506
OG0001726	HELIO_12477	HUMAN16877, HUMAN08380
OG0001726	HELIO_10937	HUMAN22539
OG0001727	HELIO_00379	HUMAN15860, HUMAN15859, HUMAN08259, HUMAN16842
OG0001728	HELIO_06859	HUMAN09496, HUMAN23695
OG0001729	HELIO_07800	HUMAN26808, HUMAN20869, HUMAN20870
OG0001730	HELIO_09660	HUMAN14924, HUMAN00990, HUMAN14923
OG0001731	HELIO_04109	HUMAN24935, HUMAN06976, HUMAN06977
OG0001732	HELIO_08312	HUMAN30348, HUMAN07896, HUMAN21599, HUMAN21598, HUMAN21600
OG0001733	HELIO_06708, HELIO_05078	HUMAN17168
OG0001735	HELIO_08576	HUMAN17857, HUMAN13129
OG0001736	HELIO_04175	HUMAN11325, HUMAN14071
OG0001738	HELIO_00898	HUMAN07064, HUMAN07066, HUMAN03839, HUMAN03837, HUMAN07063, HUMAN07065, HUMAN03838
OG0001739	HELIO_08138	HUMAN06840, HUMAN06841, HUMAN06839, HUMAN03964
OG0001740	HELIO_05162, HELIO_06383	HUMAN04153, HUMAN24941, HUMAN20293, HUMAN20292, HUMAN04152, HUMAN20291
OG0001743	HELIO_12557	HUMAN29328, HUMAN29326
OG0001744	HELIO_00852	HUMAN27314, HUMAN18242, HUMAN27316, HUMAN27315, HUMAN27317, HUMAN06338
OG0001746	HELIO_10565	HUMAN04189, HUMAN20301, HUMAN20300, HUMAN20302
OG0001747	HELIO_09412	HUMAN19647, HUMAN19645, HUMAN19646, HUMAN18323, HUMAN18324, HUMAN02105
OG0001749	HELIO_08042	HUMAN28713, HUMAN29594, HUMAN30202
OG0001752	HELIO_07873	HUMAN14402, HUMAN14401, HUMAN09557
OG0001754	HELIO_12416	HUMAN25325, HUMAN05304, HUMAN05305, HUMAN05303, HUMAN13962
OG0001755	HELIO_08464	HUMAN04349
OG0001755	HELIO_03611	HUMAN05480
OG0001756	HELIO_00970	HUMAN03565, HUMAN03566
OG0001756	HELIO_03773	HUMAN27756, HUMAN27755
OG0001757	HELIO_06531	HUMAN02532, HUMAN02531, HUMAN08337, HUMAN08338, HUMAN27193, HUMAN25593, HUMAN27189, HUMAN27178, HUMAN27173, HUMAN13781, HUMAN08339
OG0001758	HELIO_11236, HELIO_11503, HELIO_11718	HUMAN12281
OG0001760	HELIO_10686	HUMAN06762
OG0001768	HELIO_00339	HUMAN23681, HUMAN14390
OG0001769	HELIO_00478	HUMAN03651
OG0001769	HELIO_05705	HUMAN08557, HUMAN08556
OG0001770	HELIO_10082	HUMAN24382, HUMAN17425, HUMAN30193, HUMAN24381, HUMAN22894
OG0001772	HELIO_01523	HUMAN02529, HUMAN08892
OG0001774	HELIO_11501	HUMAN18619
OG0001774	HELIO_04350	HUMAN30515, HUMAN30516
OG0001775	HELIO_07189	HUMAN14353
OG0001778	HELIO_09235, HELIO_06485	HUMAN08146
OG0001780	HELIO_10081	HUMAN19749
OG0001781	HELIO_09978	HUMAN12739
OG0001781	HELIO_01738	HUMAN24740
OG0001782	HELIO_11232	HUMAN23640
OG0001782	HELIO_12571	HUMAN03280
OG0001783	HELIO_02058	HUMAN10327, HUMAN10326
OG0001785	HELIO_04363	HUMAN07812
OG0001787	HELIO_11607	HUMAN19491, HUMAN19493, HUMAN19494, HUMAN19492, HUMAN25152, HUMAN25151, HUMAN00492
OG0001789	HELIO_10048, HELIO_10049	HUMAN19923, HUMAN12300
OG0001790	HELIO_10737	HUMAN15656, HUMAN15657
OG0001792	HELIO_03262	HUMAN15054
OG0001793	HELIO_05244	HUMAN20623
OG0001793	HELIO_10291	HUMAN05697
OG0001794	HELIO_08343, HELIO_00138	HUMAN19680
OG0001796	HELIO_04269	HUMAN19025, HUMAN19024, HUMAN19023, HUMAN19026, HUMAN27928
OG0001798	HELIO_12260, HELIO_02273	HUMAN14327, HUMAN14328, HUMAN09868
OG0001799	HELIO_09682	HUMAN11851, HUMAN07342, HUMAN05015
OG0001800	HELIO_04276	HUMAN21427, HUMAN21429, HUMAN21428, HUMAN02409, HUMAN07046
OG0001801	HELIO_02228	HUMAN01406, HUMAN04138, HUMAN27053, HUMAN01453, HUMAN04141, HUMAN04140
OG0001802	HELIO_06473	HUMAN10430, HUMAN10427, HUMAN10426
OG0001803	HELIO_00855	HUMAN17083, HUMAN17084, HUMAN22587, HUMAN22586, HUMAN03075
OG0001804	HELIO_02895	HUMAN11697, HUMAN11700, HUMAN11696, HUMAN11695, HUMAN11698, HUMAN19866
OG0001805	HELIO_06016	HUMAN06844, HUMAN04264, HUMAN06848
OG0001806	HELIO_02144	HUMAN26954, HUMAN26956, HUMAN01386
OG0001807	HELIO_02837	HUMAN12665
OG0001808	HELIO_02461	HUMAN22068, HUMAN01110
OG0001809	HELIO_10155	HUMAN02155, HUMAN02158, HUMAN02157, HUMAN02156, HUMAN02154
OG0001810	HELIO_10709	HUMAN25995, HUMAN25994, HUMAN18086
OG0001812	HELIO_02079, HELIO_09113	HUMAN05677
OG0001814	HELIO_03706	HUMAN12655, HUMAN12657, HUMAN26160, HUMAN26161
OG0001815	HELIO_00089	HUMAN15584
OG0001816	HELIO_05248	HUMAN23424
OG0001818	HELIO_10184	HUMAN08932, HUMAN25133
OG0001819	HELIO_03116	HUMAN26303, HUMAN26302, HUMAN17758
OG0001820	HELIO_08557, HELIO_09627	HUMAN22655, HUMAN22654, HUMAN22657, HUMAN03192
OG0001821	HELIO_08607	HUMAN20150
OG0001822	HELIO_05027	HUMAN20278, HUMAN04122
OG0001823	HELIO_12209	HUMAN28818
OG0001824	HELIO_07619	HUMAN08709
OG0001825	HELIO_02386	HUMAN28268, HUMAN25258, HUMAN28269, HUMAN28270
OG0001826	HELIO_08793	HUMAN18296, HUMAN30222
OG0001827	HELIO_08093	HUMAN29268, HUMAN29270
OG0001829	HELIO_08800	HUMAN11147, HUMAN11495
OG0001830	HELIO_10008	HUMAN13769, HUMAN16621
OG0001831	HELIO_06925	HUMAN10191, HUMAN10190, HUMAN12366, HUMAN12368
OG0001832	HELIO_12779	HUMAN29361
OG0001832	HELIO_12753	HUMAN10008, HUMAN10007, HUMAN01888, HUMAN10006
OG0001834	HELIO_07484	HUMAN18097, HUMAN02973
OG0001835	HELIO_12136, HELIO_00116, HELIO_11440, HELIO_12172	HUMAN04377, HUMAN04378
OG0001846	HELIO_07000	HUMAN25244, HUMAN18589, HUMAN16677, HUMAN18592, HUMAN16676
OG0001848	HELIO_08439	HUMAN02996
OG0001848	HELIO_01077	HUMAN04716
OG0001849	HELIO_12087	HUMAN06580, HUMAN06581, HUMAN06579, HUMAN06583
OG0001849	HELIO_03244	HUMAN06578
OG0001851	HELIO_10531	HUMAN21496
OG0001852	HELIO_00847	HUMAN06720, HUMAN20898
OG0001853	HELIO_01954, HELIO_07750	HUMAN28392, HUMAN18575
OG0001854	HELIO_02443	HUMAN06535
OG0001856	HELIO_11776	HUMAN26595, HUMAN13519
OG0001857	HELIO_11313	HUMAN16699, HUMAN28241
OG0001858	HELIO_10444	HUMAN26275
OG0001861	HELIO_11038	HUMAN02516
OG0001862	HELIO_03770	HUMAN14487, HUMAN01898, HUMAN10090
OG0001863	HELIO_05463	HUMAN27302
OG0001864	HELIO_11876	HUMAN13784, HUMAN13785, HUMAN19255
OG0001865	HELIO_11843	HUMAN23790, HUMAN22856, HUMAN07532
OG0001866	HELIO_08400	HUMAN25780, HUMAN19444
OG0001867	HELIO_02515	HUMAN25878, HUMAN13230
OG0001868	HELIO_06158	HUMAN08197
OG0001869	HELIO_04326	HUMAN00228, HUMAN00227
OG0001870	HELIO_11367	HUMAN28292, HUMAN00640, HUMAN25247
OG0001871	HELIO_03804	HUMAN07522, HUMAN27482
OG0001873	HELIO_07677, HELIO_06086	HUMAN16807, HUMAN16808, HUMAN16809
OG0001874	HELIO_01670	HUMAN21243
OG0001875	HELIO_10950	HUMAN17871
OG0001876	HELIO_04432, HELIO_01518	HUMAN16595
OG0001877	HELIO_09122	HUMAN08708, HUMAN25127, HUMAN02567
OG0001878	HELIO_05924	HUMAN07553, HUMAN29985, HUMAN27457
OG0001879	HELIO_06421	HUMAN06063
OG0001881	HELIO_11210	HUMAN06131, HUMAN04212, HUMAN02372
OG0001883	HELIO_04758	HUMAN10705, HUMAN10706, HUMAN10704, HUMAN20116, HUMAN13322
OG0001884	HELIO_09046	HUMAN27931, HUMAN19032, HUMAN19030, HUMAN19029
OG0001886	HELIO_07679	HUMAN29265, HUMAN01236
OG0001887	HELIO_12128	HUMAN24008, HUMAN07736, HUMAN22363, HUMAN22362
OG0001888	HELIO_08194	HUMAN14663, HUMAN28454, HUMAN28455
OG0001889	HELIO_09642	HUMAN13282, HUMAN10294, HUMAN10295, HUMAN10296
OG0001890	HELIO_02855	HUMAN27039, HUMAN01447, HUMAN04331
OG0001892	HELIO_12711, HELIO_06517	HUMAN21354, HUMAN25414
OG0001893	HELIO_11263	HUMAN24851, HUMAN24850
OG0001894	HELIO_04194	HUMAN24228, HUMAN24227, HUMAN24229, HUMAN03619
OG0001895	HELIO_02660, HELIO_06563	HUMAN19223
OG0001896	HELIO_02398, HELIO_02399	HUMAN29380, HUMAN02065
OG0001897	HELIO_10470, HELIO_10469	HUMAN01785, HUMAN01784, HUMAN14131, HUMAN28852, HUMAN09463
OG0001898	HELIO_04077, HELIO_12763	HUMAN15350
OG0001899	HELIO_05952	HUMAN08346
OG0001900	HELIO_03722	HUMAN15353
OG0001901	HELIO_12147, HELIO_04211	HUMAN04090, HUMAN04089
OG0001903	HELIO_08222	HUMAN25841, HUMAN25839, HUMAN25838, HUMAN25840
OG0001906	HELIO_01042	HUMAN01662, HUMAN09869, HUMAN28584, HUMAN14273
OG0001913	HELIO_10845	HUMAN10068, HUMAN10067
OG0001914	HELIO_12364	HUMAN25808
OG0001914	HELIO_08172	HUMAN10542
OG0001915	HELIO_02308	HUMAN30648, HUMAN29662
OG0001916	HELIO_08357	HUMAN15612
OG0001917	HELIO_00213	HUMAN01077, HUMAN14777, HUMAN15018
OG0001918	HELIO_07821	HUMAN18185, HUMAN18184
OG0001919	HELIO_06163	HUMAN03322
OG0001920	HELIO_09697	HUMAN28449, HUMAN14671, HUMAN01090, HUMAN14537, HUMAN14536
OG0001923	HELIO_01788	HUMAN14644, HUMAN14642, HUMAN14921
OG0001925	HELIO_10825	HUMAN17583, HUMAN26221, HUMAN06665
OG0001926	HELIO_02998	HUMAN01202
OG0001928	HELIO_00908	HUMAN25622
OG0001930	HELIO_07719	HUMAN10045
OG0001932	HELIO_03169	HUMAN21635, HUMAN29559
OG0001933	HELIO_09564	HUMAN11040, HUMAN11041
OG0001934	HELIO_02521	HUMAN10144, HUMAN27036
OG0001935	HELIO_05458	HUMAN02626
OG0001935	HELIO_02583	HUMAN03611
OG0001936	HELIO_04902	HUMAN03296
OG0001936	HELIO_10872	HUMAN27676
OG0001937	HELIO_04900, HELIO_06992	HUMAN21397
OG0001938	HELIO_06716, HELIO_04080, HELIO_02478, HELIO_04081, HELIO_02479	HUMAN04426
OG0001940	HELIO_03882	HUMAN07394, HUMAN07393
OG0001941	HELIO_08395	HUMAN18090, HUMAN20811
OG0001942	HELIO_07609, HELIO_06576	HUMAN08495, HUMAN02465, HUMAN02464
OG0001943	HELIO_10645	HUMAN13678, HUMAN18947
OG0001944	HELIO_01215, HELIO_01216, HELIO_01217, HELIO_01218	HUMAN18721
OG0001945	HELIO_03288	HUMAN21241, HUMAN25293
OG0001946	HELIO_08201	HUMAN24077, HUMAN03301, HUMAN22814, HUMAN22811
OG0001947	HELIO_03774	HUMAN20996, HUMAN06249, HUMAN06248
OG0001948	HELIO_09808	HUMAN15430, HUMAN15431, HUMAN08601, HUMAN02652, HUMAN04901
OG0001949	HELIO_12106	HUMAN12315, HUMAN07122, HUMAN12313, HUMAN12314
OG0001951	HELIO_04565	HUMAN06387, HUMAN20627, HUMAN06388
OG0001952	HELIO_02821	HUMAN25420
OG0001953	HELIO_05793	HUMAN12011, HUMAN12010, HUMAN12008, HUMAN10577, HUMAN10576, HUMAN10578, HUMAN10574
OG0001956	HELIO_08427	HUMAN13995
OG0001957	HELIO_11767	HUMAN04994, HUMAN12320, HUMAN12321, HUMAN07092, HUMAN07091
OG0001958	HELIO_07906	HUMAN18312, HUMAN07838
OG0001959	HELIO_08251, HELIO_08252	HUMAN23786, HUMAN17413, HUMAN30435, HUMAN22638, HUMAN22637
OG0001961	HELIO_03253	HUMAN06222, HUMAN02307
OG0001962	HELIO_05917	HUMAN30018, HUMAN07452, HUMAN00709
OG0001963	HELIO_02883	HUMAN01746, HUMAN09665, HUMAN28531
OG0001964	HELIO_02293	HUMAN17471, HUMAN17608, HUMAN17469, HUMAN17470, HUMAN17482, HUMAN17490, HUMAN17609
OG0001965	HELIO_01378	HUMAN13582
OG0001966	HELIO_12247, HELIO_05868	HUMAN14884, HUMAN01261
OG0001967	HELIO_10256	HUMAN01106
OG0001968	HELIO_11042	HUMAN03672
OG0001968	HELIO_10670	HUMAN29233
OG0001971	HELIO_09862	HUMAN14230, HUMAN14001, HUMAN09514
OG0001972	HELIO_04798	HUMAN00080, HUMAN00081
OG0001974	HELIO_09499	HUMAN13564
OG0001976	HELIO_06036	HUMAN04446, HUMAN04445, HUMAN16076, HUMAN07001
OG0001985	HELIO_03642	HUMAN07334, HUMAN26445
OG0001986	HELIO_07313	HUMAN01344, HUMAN01345
OG0001987	HELIO_11331, HELIO_11332	HUMAN19974, HUMAN19975, HUMAN10877, HUMAN05001
OG0001988	HELIO_07776	HUMAN28137
OG0001989	HELIO_03695	HUMAN06979, HUMAN24933
OG0001990	HELIO_00537	HUMAN18834
OG0001992	HELIO_10036	HUMAN25065
OG0001993	HELIO_10948	HUMAN17210, HUMAN23872, HUMAN03186
OG0001994	HELIO_02654, HELIO_02655	HUMAN07229, HUMAN12231
OG0001997	HELIO_06947	HUMAN08836, HUMAN08834, HUMAN08837, HUMAN00575
OG0001998	HELIO_01282	HUMAN28974, HUMAN10909, HUMAN10908
OG0001999	HELIO_09986	HUMAN25970
OG0001999	HELIO_06267	HUMAN04679
OG0002000	HELIO_07944	HUMAN23473
OG0002001	HELIO_11853	HUMAN06657
OG0002001	HELIO_12151	HUMAN12156
OG0002002	HELIO_00088, HELIO_11800	HUMAN18498, HUMAN18497, HUMAN05241
OG0002003	HELIO_03803	HUMAN17505, HUMAN09339, HUMAN09338
OG0002005	HELIO_12220	HUMAN03512, HUMAN27735, HUMAN27734
OG0002006	HELIO_12425, HELIO_07537	HUMAN12661
OG0002007	HELIO_10090	HUMAN22823, HUMAN03290
OG0002010	HELIO_12490	HUMAN13438, HUMAN13437
OG0002011	HELIO_09289	HUMAN19203, HUMAN08184
OG0002012	HELIO_08085	HUMAN04610, HUMAN04611, HUMAN04609, HUMAN19998
OG0002014	HELIO_10467	HUMAN01361, HUMAN26801, HUMAN26800, HUMAN26799, HUMAN01362, HUMAN21111
OG0002016	HELIO_11944	HUMAN22594, HUMAN22595, HUMAN24384, HUMAN03045
OG0002017	HELIO_02990	HUMAN00207, HUMAN05916, HUMAN21581
OG0002018	HELIO_08541	HUMAN22930, HUMAN07753, HUMAN24015
OG0002019	HELIO_02028, HELIO_02029	HUMAN23213, HUMAN12701, HUMAN12700
OG0002020	HELIO_12230	HUMAN24224, HUMAN24223, HUMAN03621
OG0002023	HELIO_02236	HUMAN15593, HUMAN04741, HUMAN02722
OG0002024	HELIO_08970, HELIO_08969	HUMAN02179, HUMAN02180, HUMAN29178, HUMAN29177, HUMAN29179
OG0002026	HELIO_08421, HELIO_11050	HUMAN30074, HUMAN07690
OG0002027	HELIO_00634	HUMAN07656, HUMAN07655, HUMAN21805
OG0002028	HELIO_04604	HUMAN18734
OG0002029	HELIO_05876	HUMAN19340, HUMAN19571, HUMAN19572
OG0002030	HELIO_11005	HUMAN01108, HUMAN14623, HUMAN14622, HUMAN14998, HUMAN28476
OG0002031	HELIO_07245	HUMAN12775, HUMAN26512
OG0002032	HELIO_01093	HUMAN05596, HUMAN05597
OG0002035	HELIO_03679	HUMAN14128, HUMAN01124, HUMAN23374
OG0002036	HELIO_01904	HUMAN08247, HUMAN08246, HUMAN15835
OG0002037	HELIO_11181	HUMAN03003, HUMAN03002, HUMAN17707, HUMAN17706
OG0002038	HELIO_01720	HUMAN01272, HUMAN24909, HUMAN29102, HUMAN29101
OG0002039	HELIO_04501	HUMAN23849, HUMAN03195, HUMAN23037, HUMAN23036
OG0002042	HELIO_06664	HUMAN03199, HUMAN03198, HUMAN03197
OG0002043	HELIO_03396	HUMAN00470, HUMAN00469, HUMAN27809
OG0002057	HELIO_10449	HUMAN28905, HUMAN00904, HUMAN28904
OG0002059	HELIO_03914	HUMAN14516, HUMAN01268, HUMAN01269
OG0002060	HELIO_06438	HUMAN08797, HUMAN16994, HUMAN16993
OG0002061	HELIO_12011	HUMAN27408
OG0002062	HELIO_06049	HUMAN09834, HUMAN14941, HUMAN14940
OG0002063	HELIO_07475	HUMAN28682
OG0002063	HELIO_05674	HUMAN23745
OG0002064	HELIO_04147	HUMAN02629
OG0002064	HELIO_06032	HUMAN16812, HUMAN16813, HUMAN08576
OG0002066	HELIO_08306	HUMAN16636, HUMAN28236
OG0002067	HELIO_05446	HUMAN27451, HUMAN27446, HUMAN10469
OG0002068	HELIO_11283	HUMAN08933, HUMAN15823
OG0002069	HELIO_09988	HUMAN28251, HUMAN28252, HUMAN28249, HUMAN18933, HUMAN18934, HUMAN28250
OG0002070	HELIO_01660	HUMAN14478, HUMAN01278, HUMAN29198, HUMAN29199
OG0002071	HELIO_02816	HUMAN07281, HUMAN07282, HUMAN12478
OG0002072	HELIO_09788	HUMAN10265
OG0002073	HELIO_09897	HUMAN23862, HUMAN23861, HUMAN20828, HUMAN18650
OG0002076	HELIO_08411	HUMAN06613, HUMAN20823
OG0002077	HELIO_03623	HUMAN12493, HUMAN12495, HUMAN12494, HUMAN02943
OG0002078	HELIO_07802	HUMAN13179
OG0002080	HELIO_05901	HUMAN07100, HUMAN12467
OG0002084	HELIO_09343	HUMAN03437, HUMAN03435, HUMAN03436, HUMAN17130, HUMAN17131
OG0002086	HELIO_03197	HUMAN14543
OG0002087	HELIO_10536, HELIO_09035	HUMAN29203
OG0002088	HELIO_05951, HELIO_01061	HUMAN03872
OG0002089	HELIO_08902	HUMAN02074
OG0002090	HELIO_05584	HUMAN24839
OG0002091	HELIO_01447	HUMAN26748, HUMAN10794, HUMAN10793, HUMAN10792, HUMAN07160, HUMAN07159, HUMAN07158
OG0002094	HELIO_05259, HELIO_04476	HUMAN20985
OG0002096	HELIO_10504	HUMAN07201, HUMAN07202
OG0002097	HELIO_00551	HUMAN22005, HUMAN29689, HUMAN22006, HUMAN22007
OG0002098	HELIO_10191	HUMAN05177, HUMAN05178, HUMAN22893
OG0002099	HELIO_12497	HUMAN18988
OG0002100	HELIO_04218, HELIO_04121, HELIO_01009	HUMAN11681, HUMAN10855, HUMAN10854, HUMAN10853, HUMAN11680
OG0002101	HELIO_03548	HUMAN28559, HUMAN28561, HUMAN28560, HUMAN28558
OG0002102	HELIO_06446	HUMAN21529, HUMAN30242, HUMAN05361
OG0002103	HELIO_08047	HUMAN04751, HUMAN30155, HUMAN30139, HUMAN30145, HUMAN30144
OG0002104	HELIO_10363	HUMAN11028
OG0002105	HELIO_06912	HUMAN03871, HUMAN03870, HUMAN06146
OG0002106	HELIO_06196	HUMAN24893
OG0002107	HELIO_03046	HUMAN03751
OG0002108	HELIO_01842	HUMAN17009, HUMAN25939, HUMAN08879
OG0002122	HELIO_06970	HUMAN09151
OG0002124	HELIO_07566	HUMAN28973
OG0002125	HELIO_03401	HUMAN29833
OG0002127	HELIO_05095, HELIO_08943	HUMAN18531
OG0002128	HELIO_09146, HELIO_11211	HUMAN29743
OG0002129	HELIO_00729	HUMAN05263, HUMAN19676, HUMAN30581, HUMAN22903, HUMAN22904
OG0002130	HELIO_11140	HUMAN16683
OG0002131	HELIO_00247, HELIO_08098	HUMAN28897, HUMAN28898
OG0002134	HELIO_10778	HUMAN11520, HUMAN11519, HUMAN28025, HUMAN28029, HUMAN28027, HUMAN28026, HUMAN28028
OG0002135	HELIO_00424	HUMAN01477, HUMAN25525
OG0002137	HELIO_05362	HUMAN16869
OG0002137	HELIO_11805	HUMAN21685
OG0002138	HELIO_10372, HELIO_10373	HUMAN06987, HUMAN06986
OG0002139	HELIO_07955	HUMAN02727, HUMAN08986
OG0002140	HELIO_02132	HUMAN25637, HUMAN25635, HUMAN27866, HUMAN27867, HUMAN27865
OG0002141	HELIO_11644	HUMAN07727
OG0002142	HELIO_07986	HUMAN09638, HUMAN09637, HUMAN14269, HUMAN14270, HUMAN01659, HUMAN01658, HUMAN14271
OG0002144	HELIO_01280	HUMAN10788, HUMAN10789, HUMAN07164, HUMAN07161
OG0002145	HELIO_04062	HUMAN06915, HUMAN06914
OG0002146	HELIO_02638	HUMAN26928, HUMAN20884
OG0002147	HELIO_06765	HUMAN05917
OG0002148	HELIO_04883	HUMAN09309
OG0002148	HELIO_06974	HUMAN16972
OG0002149	HELIO_11475	HUMAN12807, HUMAN02982
OG0002150	HELIO_11814	HUMAN23646, HUMAN10063
OG0002151	HELIO_01394	HUMAN13474, HUMAN13473
OG0002152	HELIO_07905	HUMAN24926
OG0002155	HELIO_05579	HUMAN26335, HUMAN26336
OG0002155	HELIO_08300	HUMAN20421, HUMAN20420
OG0002156	HELIO_03634	HUMAN23074
OG0002157	HELIO_07597	HUMAN25935
OG0002159	HELIO_09826	HUMAN04258
OG0002160	HELIO_00185	HUMAN30547, HUMAN30546, HUMAN08352, HUMAN30545, HUMAN30548, HUMAN30549, HUMAN30550
OG0002161	HELIO_10151	HUMAN26313, HUMAN26314, HUMAN12540, HUMAN17802
OG0002163	HELIO_08396	HUMAN06865, HUMAN04226, HUMAN06864, HUMAN02356
OG0002166	HELIO_08775	HUMAN07297, HUMAN26751, HUMAN10918, HUMAN10916
OG0002167	HELIO_02415	HUMAN26280, HUMAN23897, HUMAN27666, HUMAN27667
OG0002168	HELIO_07698	HUMAN28277, HUMAN28276, HUMAN28275
OG0002168	HELIO_12373	HUMAN17195
OG0002169	HELIO_05746, HELIO_06281	HUMAN17132, HUMAN03434
OG0002170	HELIO_04325	HUMAN23741
OG0002170	HELIO_08216	HUMAN16364
OG0002171	HELIO_11666	HUMAN18925, HUMAN08132, HUMAN18929
OG0002172	HELIO_02383	HUMAN05082, HUMAN21374, HUMAN21373
OG0002173	HELIO_10127	HUMAN01775, HUMAN09844, HUMAN09843
OG0002174	HELIO_05516, HELIO_07239	HUMAN20167
OG0002174	HELIO_07488	HUMAN09473, HUMAN09474
OG0002175	HELIO_07325	HUMAN01262, HUMAN29256
OG0002177	HELIO_06435	HUMAN15512, HUMAN25741, HUMAN08516
OG0002178	HELIO_00881	HUMAN24840
OG0002179	HELIO_11957	HUMAN25015, HUMAN25016
OG0002180	HELIO_11298	HUMAN27912
OG0002182	HELIO_07381	HUMAN26866, HUMAN01426, HUMAN26865, HUMAN26864
OG0002183	HELIO_12448	HUMAN06781, HUMAN06780, HUMAN06779, HUMAN02386, HUMAN02385, HUMAN02387
OG0002185	HELIO_02280	HUMAN11287, HUMAN11285, HUMAN11271
OG0002186	HELIO_08791	HUMAN18439, HUMAN20709
OG0002187	HELIO_06883	HUMAN29354
OG0002188	HELIO_11286	HUMAN18175
OG0002189	HELIO_09345	HUMAN09640
OG0002190	HELIO_11217	HUMAN21255, HUMAN21256
OG0002191	HELIO_05501	HUMAN20700, HUMAN06414, HUMAN17809
OG0002192	HELIO_10287	HUMAN10192, HUMAN12373, HUMAN12372
OG0002193	HELIO_11239	HUMAN00932
OG0002194	HELIO_08167, HELIO_09274	HUMAN19741, HUMAN19740, HUMAN05114, HUMAN19742
OG0002196	HELIO_02312	HUMAN03221, HUMAN03218, HUMAN03220, HUMAN03219
OG0002209	HELIO_00063	HUMAN20365, HUMAN24987
OG0002211	HELIO_10863, HELIO_07293	HUMAN11726
OG0002212	HELIO_05893	HUMAN23549
OG0002213	HELIO_09582	HUMAN02703
OG0002216	HELIO_08118	HUMAN26776
