Orthogroup	HELIO_ok	PFLAV
OG0000814	HELIO_12586, HELIO_06788	TCONS_00016541.p1
OG0000814	HELIO_00245, HELIO_05814	TCONS_00050568.p1
OG0000815	HELIO_02679	TCONS_00029842.p1
OG0000815	HELIO_09051	TCONS_00026072.p1
OG0000815	HELIO_00716	TCONS_00002931.p1
OG0000816	HELIO_09415	TCONS_00010999.p1
OG0000816	HELIO_05766	TCONS_00030912.p1
OG0000817	HELIO_10156	TCONS_00019272.p1
OG0000817	HELIO_06308	TCONS_00030970.p1
OG0000818	HELIO_09790	TCONS_00012579.p1
OG0000819	HELIO_01104	TCONS_00024907.p1, TCONS_00024899.p1
OG0000819	HELIO_09273	TCONS_00038938.p1, TCONS_00006793.p1
OG0000819	HELIO_11548	TCONS_00006186.p1
OG0000822	HELIO_09040	TCONS_00037841.p1
OG0000822	HELIO_08036	TCONS_00023648.p1
OG0000822	HELIO_00217	TCONS_00036983.p1
OG0000824	HELIO_00999	TCONS_00020720.p1, TCONS_00019654.p1, TCONS_00021735.p1
OG0000825	HELIO_05366	TCONS_00041619.p1
OG0000825	HELIO_00080, HELIO_08583	TCONS_00025760.p1, TCONS_00025798.p1
OG0000827	HELIO_06494	TCONS_00020331.p1
OG0000827	HELIO_07218	TCONS_00028526.p1
OG0000828	HELIO_02812	TCONS_00020647.p1
OG0000828	HELIO_08756	TCONS_00004770.p1
OG0000829	HELIO_06164	TCONS_00026046.p1
OG0000830	HELIO_01263, HELIO_02579, HELIO_07503	TCONS_00021159.p2, TCONS_00021914.p1, TCONS_00021913.p1, TCONS_00002201.p3, TCONS_00002203.p1, TCONS_00002204.p1, TCONS_00001039.p1, TCONS_00020885.p1, TCONS_00020893.p1, TCONS_00020892.p1, TCONS_00027196.p1, TCONS_00020891.p1
OG0000831	HELIO_07082	TCONS_00052849.p1, TCONS_00053225.p1, TCONS_00054130.p1, TCONS_00054168.p1, TCONS_00053079.p1, TCONS_00053037.p1
OG0000833	HELIO_03677, HELIO_04782	TCONS_00054301.p1
OG0000834	HELIO_06529	TCONS_00002892.p1
OG0000836	HELIO_03410	TCONS_00019427.p1
OG0000836	HELIO_08284	TCONS_00019172.p1
OG0000837	HELIO_06103	TCONS_00017392.p1
OG0000838	HELIO_00849	TCONS_00023335.p1, TCONS_00023205.p1, TCONS_00023334.p1, TCONS_00023204.p1
OG0000838	HELIO_10009, HELIO_02719	TCONS_00024752.p1, TCONS_00024664.p1
OG0000841	HELIO_01420	TCONS_00009390.p1
OG0000842	HELIO_07760	TCONS_00019047.p1
OG0000843	HELIO_06707	TCONS_00036370.p1, TCONS_00036369.p1
OG0000844	HELIO_12719	TCONS_00051992.p1
OG0000845	HELIO_09887, HELIO_12283	TCONS_00001245.p1, TCONS_00000121.p1
OG0000845	HELIO_12001	TCONS_00000645.p1
OG0000846	HELIO_09270, HELIO_11047	TCONS_00016877.p1, TCONS_00043625.p1, TCONS_00043651.p1
OG0000846	HELIO_12785	TCONS_00038032.p1
OG0000847	HELIO_07547	TCONS_00006142.p1, TCONS_00006162.p1
OG0000848	HELIO_03626	TCONS_00042417.p1
OG0000848	HELIO_01690	TCONS_00020362.p1
OG0000849	HELIO_02567	TCONS_00039977.p1
OG0000850	HELIO_09938	TCONS_00052504.p1
OG0000850	HELIO_06017	TCONS_00027096.p1
OG0000851	HELIO_11326	TCONS_00044107.p1
OG0000852	HELIO_03095	TCONS_00029058.p1
OG0000852	HELIO_01058	TCONS_00008486.p1
OG0000853	HELIO_07536	TCONS_00057115.p1
OG0000855	HELIO_00071	TCONS_00005293.p1
OG0000855	HELIO_07301	TCONS_00030725.p1, TCONS_00029886.p1, TCONS_00005298.p1, TCONS_00005301.p1, TCONS_00005299.p1, TCONS_00005291.p1, TCONS_00005295.p1, TCONS_00005297.p1
OG0000857	HELIO_09917	TCONS_00038040.p1
OG0000858	HELIO_09884	TCONS_00048629.p1
OG0000858	HELIO_10581	TCONS_00035617.p1, TCONS_00035720.p1
OG0000860	HELIO_06728, HELIO_10827, HELIO_04489	TCONS_00014657.p1
OG0000866	HELIO_06913	TCONS_00003785.p1
OG0000867	HELIO_05106, HELIO_12607, HELIO_06561, HELIO_10726	TCONS_00027005.p1, TCONS_00027464.p1
OG0000868	HELIO_01384	TCONS_00011478.p1
OG0000869	HELIO_09192	TCONS_00050047.p1
OG0000869	HELIO_12015	TCONS_00052865.p1
OG0000869	HELIO_00917	TCONS_00053553.p1
OG0000870	HELIO_07670	TCONS_00009928.p1
OG0000871	HELIO_05455, HELIO_10685, HELIO_01060	TCONS_00001861.p1, TCONS_00000505.p1, TCONS_00000506.p1, TCONS_00000507.p1, TCONS_00000499.p1, TCONS_00000504.p1
OG0000871	HELIO_09841	TCONS_00026834.p1
OG0000872	HELIO_10138	TCONS_00037055.p1, TCONS_00037051.p1, TCONS_00037037.p1
OG0000873	HELIO_12140	TCONS_00029754.p1
OG0000874	HELIO_10498	TCONS_00042677.p1
OG0000875	HELIO_11887	TCONS_00053761.p1
OG0000876	HELIO_09814	TCONS_00004348.p1
OG0000877	HELIO_03881	TCONS_00007900.p1
OG0000878	HELIO_11704	TCONS_00003745.p1
OG0000879	HELIO_12212, HELIO_12213	TCONS_00056397.p1
OG0000880	HELIO_01486	TCONS_00049616.p1
OG0000881	HELIO_08698	TCONS_00015965.p1
OG0000881	HELIO_01944	TCONS_00006707.p1
OG0000882	HELIO_12401	TCONS_00044892.p1
OG0000884	HELIO_07263	TCONS_00046492.p1
OG0000887	HELIO_02768	TCONS_00055887.p1
OG0000888	HELIO_05889	TCONS_00029758.p1
OG0000888	HELIO_01489	TCONS_00030186.p1
OG0000889	HELIO_04264, HELIO_00210	TCONS_00010936.p1
OG0000890	HELIO_03516	TCONS_00002382.p1
OG0000891	HELIO_05993, HELIO_06566	TCONS_00013103.p1, TCONS_00013102.p1, TCONS_00013099.p1, TCONS_00013101.p1
OG0000893	HELIO_04931, HELIO_07627	TCONS_00051111.p1, TCONS_00051112.p1, TCONS_00051078.p1, TCONS_00051076.p1, TCONS_00051110.p1, TCONS_00051075.p1, TCONS_00051077.p1
OG0000894	HELIO_06317	TCONS_00042942.p1
OG0000894	HELIO_06932	TCONS_00014568.p1
OG0000896	HELIO_12759	TCONS_00012437.p1, TCONS_00012438.p1
OG0000896	HELIO_06843	TCONS_00023440.p1, TCONS_00023471.p1, TCONS_00023178.p1, TCONS_00003493.p1
OG0000897	HELIO_09055	TCONS_00047825.p1, TCONS_00047836.p1
OG0000897	HELIO_12050	TCONS_00047619.p1
OG0000898	HELIO_04279	TCONS_00053144.p1, TCONS_00053143.p1
OG0000899	HELIO_09464	TCONS_00041663.p1
OG0000903	HELIO_05769	TCONS_00015429.p1, TCONS_00042194.p1, TCONS_00005392.p1, TCONS_00054187.p1, TCONS_00049957.p1
OG0000904	HELIO_11725, HELIO_04556	TCONS_00030904.p1
OG0000905	HELIO_07570	TCONS_00037595.p1, TCONS_00036217.p1, TCONS_00037367.p1
OG0000906	HELIO_00505	TCONS_00015084.p1
OG0000907	HELIO_12545	TCONS_00053291.p1
OG0000908	HELIO_00145	TCONS_00027161.p1
OG0000908	HELIO_11059	TCONS_00031386.p1
OG0000909	HELIO_00246	TCONS_00001186.p1, TCONS_00001174.p1
OG0000911	HELIO_10858	TCONS_00020167.p1
OG0000912	HELIO_10841	TCONS_00027823.p1
OG0000913	HELIO_06048	TCONS_00044188.p1
OG0000921	HELIO_03668	TCONS_00016117.p1
OG0000922	HELIO_01941	TCONS_00025538.p1, TCONS_00044551.p1, TCONS_00023157.p1
OG0000923	HELIO_12673, HELIO_06362	TCONS_00003133.p1
OG0000924	HELIO_00989	TCONS_00048998.p1
OG0000924	HELIO_03010	TCONS_00043269.p1
OG0000924	HELIO_06727	TCONS_00041904.p1
OG0000925	HELIO_09608	TCONS_00054170.p1, TCONS_00054133.p1
OG0000925	HELIO_02417	TCONS_00021772.p1
OG0000926	HELIO_12722	TCONS_00034542.p1
OG0000926	HELIO_00674, HELIO_04672	TCONS_00007435.p1
OG0000928	HELIO_10501, HELIO_01658	TCONS_00028224.p1
OG0000929	HELIO_11603, HELIO_11221	TCONS_00001479.p1
OG0000930	HELIO_11376	TCONS_00015974.p1
OG0000930	HELIO_08286, HELIO_04315	TCONS_00036438.p1, TCONS_00015973.p1, TCONS_00004383.p1, TCONS_00003410.p1
OG0000931	HELIO_09729	TCONS_00027222.p1
OG0000932	HELIO_07928	TCONS_00006235.p1
OG0000933	HELIO_10228	TCONS_00010516.p1
OG0000934	HELIO_01254	TCONS_00001864.p1
OG0000934	HELIO_02606	TCONS_00025359.p1
OG0000935	HELIO_05900	TCONS_00054852.p1
OG0000936	HELIO_12637	TCONS_00053858.p1, TCONS_00053846.p1
OG0000936	HELIO_05548	TCONS_00053281.p1
OG0000937	HELIO_04808	TCONS_00051491.p1, TCONS_00046969.p1, TCONS_00032068.p1
OG0000942	HELIO_10867	TCONS_00030721.p1, TCONS_00029889.p1, TCONS_00038073.p1, TCONS_00009551.p1, TCONS_00015628.p1, TCONS_00050662.p1, TCONS_00031719.p1, TCONS_00047588.p1, TCONS_00038951.p1, TCONS_00018705.p1, TCONS_00036905.p1, TCONS_00040200.p1, TCONS_00049910.p1, TCONS_00041540.p1, TCONS_00028241.p1, TCONS_00046349.p1, TCONS_00034607.p1, TCONS_00024644.p1, TCONS_00053032.p1, TCONS_00032142.p1, TCONS_00044500.p1, TCONS_00033431.p1
OG0000943	HELIO_08389	TCONS_00030041.p1
OG0000943	HELIO_02892	TCONS_00006489.p1
OG0000944	HELIO_00838, HELIO_00839	TCONS_00043975.p1
OG0000945	HELIO_09173	TCONS_00009344.p1, TCONS_00009343.p1
OG0000947	HELIO_05356	TCONS_00031600.p1
OG0000947	HELIO_05079	TCONS_00019583.p1
OG0000949	HELIO_03725	TCONS_00001325.p1, TCONS_00001326.p1, TCONS_00001327.p1, TCONS_00001324.p1
OG0000951	HELIO_12483	TCONS_00027921.p1
OG0000951	HELIO_09646, HELIO_09647	TCONS_00002049.p1
OG0000952	HELIO_10871	TCONS_00041898.p1
OG0000952	HELIO_06071	TCONS_00043258.p1
OG0000953	HELIO_10829, HELIO_11999, HELIO_00087	TCONS_00051855.p1, TCONS_00051944.p1
OG0000954	HELIO_08553	TCONS_00055769.p1
OG0000954	HELIO_10186	TCONS_00014081.p1
OG0000955	HELIO_03286	TCONS_00054603.p1
OG0000955	HELIO_07820	TCONS_00043151.p1
OG0000956	HELIO_04252, HELIO_06834	TCONS_00034930.p1
OG0000957	HELIO_09500	TCONS_00029595.p1
OG0000960	HELIO_04120	TCONS_00009329.p1
OG0000963	HELIO_01247	TCONS_00053983.p1
OG0000963	HELIO_02112	TCONS_00054330.p1
OG0000964	HELIO_02016	TCONS_00037502.p1, TCONS_00037503.p1, TCONS_00037501.p1, TCONS_00049206.p1, TCONS_00014950.p1
OG0000965	HELIO_02433, HELIO_01613	TCONS_00030366.p1, TCONS_00031078.p1
OG0000965	HELIO_02543	TCONS_00007578.p1
OG0000966	HELIO_12553	TCONS_00006557.p1
OG0000967	HELIO_05380	TCONS_00041998.p1
OG0000967	HELIO_03536, HELIO_01717	TCONS_00031424.p1
OG0000968	HELIO_03389	TCONS_00036377.p1
OG0000969	HELIO_04198, HELIO_02734	TCONS_00057265.p1
OG0000970	HELIO_10364	TCONS_00005399.p1
OG0000970	HELIO_01898	TCONS_00006818.p1
OG0000972	HELIO_03437	TCONS_00006434.p1
OG0000972	HELIO_10088	TCONS_00030051.p1
OG0000973	HELIO_11690, HELIO_06787, HELIO_06764	TCONS_00022531.p1, TCONS_00022544.p1, TCONS_00037398.p1, TCONS_00021534.p1, TCONS_00021547.p1, TCONS_00021899.p1, TCONS_00022530.p1, TCONS_00021396.p1
OG0000973	HELIO_11192	TCONS_00014962.p1, TCONS_00014960.p1
OG0000974	HELIO_11927, HELIO_03653, HELIO_04736	TCONS_00041730.p1
OG0000977	HELIO_05595	TCONS_00007023.p1
OG0000977	HELIO_10196	TCONS_00019704.p1
OG0000978	HELIO_07153	TCONS_00008298.p1
OG0000979	HELIO_10893	TCONS_00033258.p1, TCONS_00033257.p1, TCONS_00033260.p1
OG0000979	HELIO_10640	TCONS_00055872.p1, TCONS_00055873.p1
OG0000981	HELIO_05192, HELIO_11353	TCONS_00057045.p1, TCONS_00057060.p1
OG0000981	HELIO_10861	TCONS_00028542.p1
OG0000982	HELIO_07584	TCONS_00019685.p1
OG0000983	HELIO_12757, HELIO_06440, HELIO_03876	TCONS_00019847.p1, TCONS_00012185.p1, TCONS_00025612.p1
OG0000985	HELIO_01102	TCONS_00031086.p1
OG0000986	HELIO_03699	TCONS_00030410.p1
OG0000987	HELIO_01520	TCONS_00018810.p1, TCONS_00005846.p1
OG0000988	HELIO_06322	TCONS_00048232.p1, TCONS_00048229.p1, TCONS_00048228.p1, TCONS_00014768.p1
OG0000992	HELIO_10125	TCONS_00012823.p1
OG0000992	HELIO_02780	TCONS_00026712.p1
OG0000994	HELIO_02373	TCONS_00017207.p1
OG0000994	HELIO_07661	TCONS_00006840.p1, TCONS_00006841.p1
OG0000995	HELIO_03487, HELIO_06963	TCONS_00014471.p1, TCONS_00014470.p1
OG0000996	HELIO_08470	TCONS_00021104.p1
OG0000997	HELIO_05396, HELIO_07704, HELIO_07669	TCONS_00042985.p1, TCONS_00042984.p1
OG0000998	HELIO_06252, HELIO_05043, HELIO_04979, HELIO_03944, HELIO_08834, HELIO_03576	TCONS_00001881.p1, TCONS_00002508.p1, TCONS_00000371.p1, TCONS_00001883.p1, TCONS_00002021.p1, TCONS_00001962.p1, TCONS_00001969.p1
OG0000999	HELIO_01942	TCONS_00019119.p1
OG0000999	HELIO_05906	TCONS_00036441.p1
OG0001000	HELIO_11748	TCONS_00001232.p1
OG0001001	HELIO_03180, HELIO_03179	TCONS_00021762.p1
OG0001001	HELIO_08058	TCONS_00021761.p1
OG0001002	HELIO_11592	TCONS_00031369.p1
OG0001003	HELIO_03157, HELIO_03158	TCONS_00004598.p1
OG0001004	HELIO_01908, HELIO_01907	TCONS_00053708.p1
OG0001005	HELIO_11378	TCONS_00047309.p1
OG0001006	HELIO_12602	TCONS_00055759.p1
OG0001006	HELIO_03139	TCONS_00052629.p1
OG0001009	HELIO_05966	TCONS_00012614.p1, TCONS_00012613.p1, TCONS_00012612.p1
OG0001015	HELIO_11230	TCONS_00014432.p1
OG0001016	HELIO_06921	TCONS_00055345.p1
OG0001016	HELIO_03156	TCONS_00032735.p1, TCONS_00032734.p1, TCONS_00032700.p1
OG0001017	HELIO_05638	TCONS_00018963.p1, TCONS_00018962.p1, TCONS_00018947.p1
OG0001017	HELIO_05629	TCONS_00018961.p1, TCONS_00018946.p1
OG0001018	HELIO_02325	TCONS_00001884.p1
OG0001018	HELIO_10601	TCONS_00010472.p1
OG0001019	HELIO_09832, HELIO_08139, HELIO_05304	TCONS_00013803.p1, TCONS_00009121.p1, TCONS_00009125.p1, TCONS_00007896.p1, TCONS_00009127.p1
OG0001021	HELIO_12585	TCONS_00011702.p1, TCONS_00011698.p1, TCONS_00011704.p1
OG0001022	HELIO_07003	TCONS_00022716.p1
OG0001023	HELIO_03660	TCONS_00038094.p1
OG0001024	HELIO_04378	TCONS_00030297.p1
OG0001025	HELIO_05107	TCONS_00005248.p1, TCONS_00033169.p1, TCONS_00053513.p1, TCONS_00024118.p1
OG0001026	HELIO_01202	TCONS_00012712.p1
OG0001027	HELIO_03833, HELIO_00869	TCONS_00016417.p1, TCONS_00016416.p1, TCONS_00016504.p1, TCONS_00016503.p1, TCONS_00016502.p1
OG0001028	HELIO_12036	TCONS_00029271.p1, TCONS_00029281.p1
OG0001029	HELIO_00445	TCONS_00001268.p1
OG0001030	HELIO_02439	TCONS_00029236.p1
OG0001030	HELIO_10962	TCONS_00012193.p1
OG0001031	HELIO_05592	TCONS_00030299.p1
OG0001032	HELIO_01696	TCONS_00015470.p1
OG0001033	HELIO_09215	TCONS_00030894.p1
OG0001033	HELIO_06818	TCONS_00054950.p1
OG0001034	HELIO_08529	TCONS_00015603.p1
OG0001035	HELIO_06394	TCONS_00032196.p1, TCONS_00008360.p1, TCONS_00033184.p1, TCONS_00053905.p1, TCONS_00018073.p1, TCONS_00033889.p1, TCONS_00039664.p1, TCONS_00050031.p1, TCONS_00000011.p1, TCONS_00050032.p1, TCONS_00011427.p1, TCONS_00031232.p1, TCONS_00030422.p1, TCONS_00035588.p1, TCONS_00037906.p1, TCONS_00016489.p1, TCONS_00037907.p1, TCONS_00027463.p1, TCONS_00043105.p1, TCONS_00038201.p1
OG0001036	HELIO_01681	TCONS_00018638.p1
OG0001037	HELIO_10784	TCONS_00016412.p1
OG0001038	HELIO_09434	TCONS_00026173.p1
OG0001039	HELIO_06687	TCONS_00006812.p1
OG0001039	HELIO_03051	TCONS_00047298.p1
OG0001041	HELIO_05713, HELIO_03864	TCONS_00055272.p1, TCONS_00055269.p1, TCONS_00017938.p1, TCONS_00017867.p1, TCONS_00017858.p1, TCONS_00056122.p1
OG0001042	HELIO_08977	TCONS_00048975.p1
OG0001043	HELIO_07857	TCONS_00010912.p1, TCONS_00009718.p1, TCONS_00009717.p1, TCONS_00009719.p1
OG0001044	HELIO_11285	TCONS_00027869.p1
OG0001045	HELIO_01258	TCONS_00046116.p1, TCONS_00045570.p1, TCONS_00046912.p1, TCONS_00045571.p1, TCONS_00046911.p1, TCONS_00046909.p1, TCONS_00023478.p1, TCONS_00023250.p1
OG0001046	HELIO_07188	TCONS_00013758.p1
OG0001047	HELIO_10070	TCONS_00022002.p1, TCONS_00022015.p1
OG0001048	HELIO_00893, HELIO_12024	TCONS_00030505.p1
OG0001049	HELIO_09140	TCONS_00050112.p1
OG0001049	HELIO_12069	TCONS_00050056.p1
OG0001050	HELIO_07822	TCONS_00041057.p1
OG0001052	HELIO_07737	TCONS_00030870.p1
OG0001052	HELIO_06284, HELIO_08117	TCONS_00029989.p1
OG0001053	HELIO_06885	TCONS_00030276.p1
OG0001055	HELIO_11495, HELIO_06295	TCONS_00016044.p1, TCONS_00016048.p1, TCONS_00054990.p1, TCONS_00056990.p1, TCONS_00042145.p1, TCONS_00042146.p1, TCONS_00042144.p1, TCONS_00042142.p1, TCONS_00042141.p1
OG0001056	HELIO_00262	TCONS_00007524.p1
OG0001057	HELIO_10754, HELIO_02463	TCONS_00045126.p1
OG0001058	HELIO_10312	TCONS_00034488.p1
OG0001059	HELIO_11528	TCONS_00046508.p1
OG0001060	HELIO_04663	TCONS_00027922.p1, TCONS_00027923.p1, TCONS_00042973.p1
OG0001061	HELIO_04768, HELIO_11228, HELIO_08345	TCONS_00049253.p1, TCONS_00015485.p1, TCONS_00015484.p1, TCONS_00009381.p1, TCONS_00018155.p1, TCONS_00018154.p1, TCONS_00021195.p1, TCONS_00021196.p1, TCONS_00021197.p1, TCONS_00021194.p1, TCONS_00024846.p1, TCONS_00029299.p1, TCONS_00000211.p1, TCONS_00012273.p1, TCONS_00022286.p1, TCONS_00021176.p1, TCONS_00020493.p1, TCONS_00000383.p1, TCONS_00012274.p1, TCONS_00012275.p1, TCONS_00021619.p1
OG0001062	HELIO_10831	TCONS_00052698.p1
OG0001063	HELIO_12546	TCONS_00012059.p1
OG0001063	HELIO_01134	TCONS_00011029.p1, TCONS_00011028.p1
OG0001064	HELIO_06789	TCONS_00007880.p1, TCONS_00009073.p1, TCONS_00007882.p1, TCONS_00037695.p1, TCONS_00037693.p1, TCONS_00013494.p1, TCONS_00009075.p1
OG0001065	HELIO_04289	TCONS_00009871.p1
OG0001067	HELIO_08543	TCONS_00011882.p1, TCONS_00015227.p1, TCONS_00015228.p1, TCONS_00015226.p1, TCONS_00037969.p1, TCONS_00037967.p1, TCONS_00037919.p1, TCONS_00037966.p1, TCONS_00037921.p1, TCONS_00052635.p1, TCONS_00052634.p1, TCONS_00053727.p1, TCONS_00011796.p1
OG0001068	HELIO_11318	TCONS_00051881.p1
OG0001072	HELIO_02051	TCONS_00004835.p1, TCONS_00004857.p1
OG0001072	HELIO_11812	TCONS_00005572.p1, TCONS_00005559.p1
OG0001073	HELIO_10163	TCONS_00042907.p1
OG0001075	HELIO_03042	TCONS_00018554.p1, TCONS_00056425.p1, TCONS_00056424.p1, TCONS_00056414.p1, TCONS_00056417.p1, TCONS_00056418.p1, TCONS_00056419.p1, TCONS_00056421.p1, TCONS_00056428.p1, TCONS_00056427.p1, TCONS_00055256.p1
OG0001076	HELIO_10241	TCONS_00043600.p1
OG0001077	HELIO_00459	TCONS_00057143.p1
OG0001078	HELIO_05283	TCONS_00023347.p1, TCONS_00023220.p1, TCONS_00023380.p1
OG0001079	HELIO_01927	TCONS_00047466.p1
OG0001080	HELIO_05367	TCONS_00055708.p1
OG0001080	HELIO_07062	TCONS_00014559.p1
OG0001081	HELIO_05200, HELIO_10290, HELIO_06610, HELIO_11737	TCONS_00008546.p1
OG0001082	HELIO_11176	TCONS_00056645.p1, TCONS_00056648.p1
OG0001082	HELIO_04668	TCONS_00020164.p1
OG0001084	HELIO_02656	TCONS_00001343.p1
OG0001085	HELIO_07664	TCONS_00048306.p1
OG0001086	HELIO_00354	TCONS_00012169.p1
OG0001087	HELIO_00979	TCONS_00031012.p1
OG0001088	HELIO_00164	TCONS_00005526.p1
OG0001089	HELIO_12254	TCONS_00034770.p1, TCONS_00034704.p1
OG0001091	HELIO_12660, HELIO_12659	TCONS_00020805.p1
OG0001092	HELIO_09890	TCONS_00043827.p1
OG0001095	HELIO_00438	TCONS_00019147.p1
OG0001096	HELIO_11485	TCONS_00053954.p1, TCONS_00010116.p1
OG0001101	HELIO_11659	TCONS_00047616.p1
OG0001102	HELIO_10839	TCONS_00010405.p1
OG0001103	HELIO_09466	TCONS_00004021.p1, TCONS_00022222.p1
OG0001103	HELIO_09522	TCONS_00010968.p1
OG0001103	HELIO_03297	TCONS_00017240.p1
OG0001104	HELIO_02923	TCONS_00032893.p1
OG0001105	HELIO_08271	TCONS_00033553.p1
OG0001105	HELIO_10656	TCONS_00003491.p1
OG0001106	HELIO_08971	TCONS_00028411.p1
OG0001106	HELIO_05464	TCONS_00048126.p1, TCONS_00049465.p1
OG0001107	HELIO_04866	TCONS_00022326.p1
OG0001108	HELIO_00460	TCONS_00020684.p1
OG0001109	HELIO_04286	TCONS_00043148.p1, TCONS_00041764.p1, TCONS_00043474.p1, TCONS_00043476.p1
OG0001110	HELIO_10394	TCONS_00015372.p1
OG0001112	HELIO_11241	TCONS_00021573.p1
OG0001113	HELIO_11363	TCONS_00043824.p1
OG0001114	HELIO_01619	TCONS_00031876.p1
OG0001115	HELIO_08018	TCONS_00027809.p1, TCONS_00026894.p1
OG0001115	HELIO_01170	TCONS_00004061.p1
OG0001116	HELIO_11648	TCONS_00038721.p1, TCONS_00000105.p1
OG0001117	HELIO_10761, HELIO_05009	TCONS_00038070.p1
OG0001118	HELIO_04035, HELIO_06127, HELIO_08101, HELIO_04000	TCONS_00024047.p1, TCONS_00024061.p1
OG0001119	HELIO_04951	TCONS_00018228.p1
OG0001121	HELIO_02833, HELIO_04338	TCONS_00001552.p1
OG0001123	HELIO_05833	TCONS_00032914.p1, TCONS_00032917.p1, TCONS_00032918.p1, TCONS_00032915.p1, TCONS_00033283.p1
OG0001123	HELIO_11888	TCONS_00005609.p1
OG0001124	HELIO_05892	TCONS_00014549.p1
OG0001124	HELIO_11497	TCONS_00020701.p1
OG0001125	HELIO_10314	TCONS_00017881.p1, TCONS_00016819.p1
OG0001126	HELIO_07432	TCONS_00021077.p1
OG0001126	HELIO_09972	TCONS_00049380.p1, TCONS_00049391.p1
OG0001127	HELIO_07919	TCONS_00055346.p1
OG0001128	HELIO_07418	TCONS_00003470.p1
OG0001129	HELIO_05218	TCONS_00007656.p1
OG0001129	HELIO_02379	TCONS_00007662.p1
OG0001130	HELIO_05662	TCONS_00028392.p1
OG0001130	HELIO_00771	TCONS_00028134.p1
OG0001131	HELIO_11533	TCONS_00010492.p1
OG0001132	HELIO_09410	TCONS_00028117.p1, TCONS_00028105.p1
OG0001133	HELIO_10368	TCONS_00053218.p1
OG0001134	HELIO_12460	TCONS_00012314.p1
OG0001135	HELIO_07754	TCONS_00042538.p1
OG0001137	HELIO_03163	TCONS_00009779.p1
OG0001138	HELIO_09443	TCONS_00020566.p1
OG0001139	HELIO_04488	TCONS_00028367.p1, TCONS_00025127.p1
OG0001140	HELIO_11252	TCONS_00045555.p1, TCONS_00046926.p1
OG0001141	HELIO_08701, HELIO_05429, HELIO_04831	TCONS_00028439.p1
OG0001142	HELIO_05081	TCONS_00017195.p1
OG0001143	HELIO_02868	TCONS_00020217.p1
OG0001144	HELIO_08158	TCONS_00038647.p1
OG0001146	HELIO_04581	TCONS_00050566.p1
OG0001147	HELIO_06369	TCONS_00007467.p1, TCONS_00007463.p1, TCONS_00039861.p1
OG0001148	HELIO_12317	TCONS_00008695.p1, TCONS_00008797.p1, TCONS_00008835.p1
OG0001149	HELIO_07596	TCONS_00015791.p1
OG0001155	HELIO_01105	TCONS_00004663.p1
OG0001156	HELIO_05032	TCONS_00055858.p1
OG0001158	HELIO_03567	TCONS_00008068.p1
OG0001158	HELIO_07771	TCONS_00051859.p1
OG0001159	HELIO_09181	TCONS_00018547.p1
OG0001160	HELIO_10702	TCONS_00025396.p1, TCONS_00025758.p1, TCONS_00025797.p1
OG0001161	HELIO_01628	TCONS_00032840.p1
OG0001162	HELIO_09342, HELIO_11797	TCONS_00034837.p1, TCONS_00018831.p1
OG0001163	HELIO_12002	TCONS_00030259.p1, TCONS_00030251.p1
OG0001164	HELIO_09308, HELIO_08913	TCONS_00006590.p1
OG0001165	HELIO_08812	TCONS_00018323.p1
OG0001165	HELIO_00728	TCONS_00022892.p1
OG0001166	HELIO_00329	TCONS_00041896.p1
OG0001167	HELIO_08270	TCONS_00009697.p1
OG0001168	HELIO_00913	TCONS_00007095.p1
OG0001169	HELIO_01933	TCONS_00043015.p1, TCONS_00041677.p1, TCONS_00043014.p1
OG0001170	HELIO_06339	TCONS_00002129.p1
OG0001171	HELIO_07445	TCONS_00046615.p1
OG0001172	HELIO_12376	TCONS_00003400.p1, TCONS_00004388.p1
OG0001172	HELIO_03682	TCONS_00004384.p1
OG0001174	HELIO_03977	TCONS_00049059.p1
OG0001176	HELIO_06263	TCONS_00031061.p1
OG0001177	HELIO_06526	TCONS_00016810.p1
OG0001177	HELIO_10848	TCONS_00031043.p1, TCONS_00031052.p1
OG0001178	HELIO_03485	TCONS_00052837.p1
OG0001178	HELIO_05752	TCONS_00021368.p1
OG0001179	HELIO_04085, HELIO_04405	TCONS_00007366.p1, TCONS_00007365.p1, TCONS_00007363.p1, TCONS_00007362.p1, TCONS_00007361.p1
OG0001179	HELIO_06718	TCONS_00007757.p1
OG0001181	HELIO_05206	TCONS_00056617.p1
OG0001182	HELIO_05272, HELIO_04697	TCONS_00053877.p1, TCONS_00052901.p1, TCONS_00052905.p1, TCONS_00053963.p1, TCONS_00052902.p1, TCONS_00052904.p1, TCONS_00052903.p1, TCONS_00020387.p1, TCONS_00013737.p1
OG0001183	HELIO_08524	TCONS_00055495.p1
OG0001184	HELIO_12185	TCONS_00015015.p1, TCONS_00015016.p1
OG0001184	HELIO_02728	TCONS_00027741.p1
OG0001186	HELIO_09188	TCONS_00018904.p1
OG0001186	HELIO_01928	TCONS_00008504.p1
OG0001187	HELIO_05364	TCONS_00044051.p1
OG0001188	HELIO_03558	TCONS_00009642.p1
OG0001190	HELIO_03395	TCONS_00051568.p1
OG0001191	HELIO_06301	TCONS_00027129.p1
OG0001196	HELIO_04183	TCONS_00041502.p1, TCONS_00049985.p1, TCONS_00035251.p1
OG0001197	HELIO_04520	TCONS_00010219.p1
OG0001197	HELIO_09598	TCONS_00018044.p1
