Orthogroup	HELIO_ok	ORYLA
OG0001160	HELIO_10702	ORYLA11144, ORYLA18207
OG0001161	HELIO_01628	ORYLA14942, ORYLA12582, ORYLA02883
OG0001162	HELIO_09342, HELIO_11797	ORYLA03278, ORYLA04547, ORYLA08795
OG0001163	HELIO_12002	ORYLA08093, ORYLA04995
OG0001165	HELIO_08812	ORYLA11504
OG0001165	HELIO_00728	ORYLA09619
OG0001166	HELIO_00329	ORYLA11757, ORYLA11756, ORYLA11755, ORYLA10465
OG0001167	HELIO_08270	ORYLA10169, ORYLA12428, ORYLA04713
OG0001168	HELIO_00913	ORYLA01742, ORYLA14387, ORYLA15300
OG0001169	HELIO_01933	ORYLA03593
OG0001170	HELIO_06339	ORYLA03658
OG0001171	HELIO_07445	ORYLA09088
OG0001172	HELIO_12376	ORYLA08914, ORYLA06213, ORYLA09461
OG0001172	HELIO_03682	ORYLA09708, ORYLA16481
OG0001175	HELIO_11278	ORYLA17323, ORYLA17834, ORYLA02704
OG0001177	HELIO_06526	ORYLA07071
OG0001177	HELIO_10848	ORYLA17818
OG0001178	HELIO_07560, HELIO_03485	ORYLA12858
OG0001178	HELIO_05752	ORYLA09479
OG0001179	HELIO_04085, HELIO_04405	ORYLA12445
OG0001179	HELIO_06718	ORYLA14131
OG0001181	HELIO_05206	ORYLA09302, ORYLA06967, ORYLA16422
OG0001182	HELIO_05272, HELIO_04697	ORYLA04656, ORYLA10537, ORYLA17798, ORYLA12681
OG0001183	HELIO_08524	ORYLA16340, ORYLA08337
OG0001184	HELIO_12185	ORYLA01867
OG0001184	HELIO_02728	ORYLA12325
OG0001185	HELIO_12657	ORYLA01991, ORYLA19744, ORYLA04885
OG0001186	HELIO_09188	ORYLA06474, ORYLA12462, ORYLA14584
OG0001186	HELIO_01928	ORYLA12305
OG0001187	HELIO_05364	ORYLA14064
OG0001188	HELIO_03558	ORYLA07684, ORYLA03103, ORYLA10083, ORYLA04742
OG0001190	HELIO_03395	ORYLA10580, ORYLA14507, ORYLA10859
OG0001191	HELIO_06301	ORYLA00416, ORYLA17734, ORYLA04735, ORYLA08358, ORYLA01217, ORYLA03865
OG0001196	HELIO_04183	ORYLA06003, ORYLA06002, ORYLA02011, ORYLA03783
OG0001197	HELIO_04520	ORYLA13277
OG0001198	HELIO_03508	ORYLA10310, ORYLA13600
OG0001198	HELIO_05572	ORYLA15038
OG0001199	HELIO_01130	ORYLA11679
OG0001201	HELIO_08628	ORYLA15310
OG0001202	HELIO_10671, HELIO_00720, HELIO_01708, HELIO_07869	ORYLA09275
OG0001204	HELIO_07269	ORYLA04102, ORYLA03247
OG0001205	HELIO_04532, HELIO_09648	ORYLA11970, ORYLA10540
OG0001207	HELIO_10416	ORYLA10023
OG0001207	HELIO_09377	ORYLA09156, ORYLA16388, ORYLA08504
OG0001208	HELIO_05489	ORYLA06825, ORYLA09868, ORYLA01795
OG0001209	HELIO_05535	ORYLA07316, ORYLA00319
OG0001210	HELIO_01552	ORYLA11799
OG0001210	HELIO_03776	ORYLA06775
OG0001211	HELIO_12099	ORYLA20079, ORYLA07900
OG0001213	HELIO_11611	ORYLA08112
OG0001214	HELIO_04580	ORYLA10993
OG0001215	HELIO_00251	ORYLA06541, ORYLA08559, ORYLA09761, ORYLA09762, ORYLA16114, ORYLA14222
OG0001216	HELIO_01588	ORYLA07420
OG0001216	HELIO_04477	ORYLA12067, ORYLA15267
OG0001217	HELIO_09665	ORYLA04237, ORYLA01368, ORYLA10596, ORYLA10595
OG0001218	HELIO_10349	ORYLA05869, ORYLA01891, ORYLA14508, ORYLA07468
OG0001219	HELIO_07847	ORYLA01206, ORYLA04598, ORYLA01690, ORYLA05777
OG0001220	HELIO_12730	ORYLA02345
OG0001221	HELIO_07645	ORYLA07491
OG0001223	HELIO_08053	ORYLA06793, ORYLA07569, ORYLA06727, ORYLA15616, ORYLA13963
OG0001224	HELIO_01823	ORYLA16020
OG0001225	HELIO_09303	ORYLA14806, ORYLA12335, ORYLA02910, ORYLA13489, ORYLA13488
OG0001231	HELIO_02150	ORYLA10425, ORYLA04865, ORYLA08146, ORYLA03393, ORYLA04275
OG0001232	HELIO_07324	ORYLA17130
OG0001233	HELIO_05738	ORYLA07453
OG0001235	HELIO_04539	ORYLA16914, ORYLA20442
OG0001236	HELIO_09754	ORYLA05535
OG0001237	HELIO_09190, HELIO_06015	ORYLA14669
OG0001238	HELIO_06977	ORYLA01295
OG0001239	HELIO_10768	ORYLA14159, ORYLA20197
OG0001240	HELIO_05508	ORYLA06112, ORYLA12695, ORYLA20300, ORYLA12696, ORYLA06113, ORYLA02471, ORYLA17502
OG0001241	HELIO_03226	ORYLA15497
OG0001241	HELIO_12192	ORYLA01008
OG0001242	HELIO_06262	ORYLA09141, ORYLA18475
OG0001243	HELIO_09478	ORYLA07317, ORYLA07318, ORYLA12130
OG0001247	HELIO_00879	ORYLA10879, ORYLA15933, ORYLA18030
OG0001248	HELIO_05974	ORYLA08537, ORYLA07036, ORYLA14359, ORYLA16193
OG0001250	HELIO_01985	ORYLA17061, ORYLA00854, ORYLA07782, ORYLA16768
OG0001251	HELIO_03697	ORYLA08970
OG0001252	HELIO_06077	ORYLA19528, ORYLA08946, ORYLA13487
OG0001253	HELIO_12144	ORYLA10839, ORYLA15354, ORYLA15393, ORYLA18494, ORYLA10838, ORYLA14430, ORYLA15691
OG0001254	HELIO_05460	ORYLA12036, ORYLA14643
OG0001256	HELIO_03181	ORYLA10228
OG0001261	HELIO_03943	ORYLA07239, ORYLA00479, ORYLA09455
OG0001262	HELIO_07069, HELIO_09573, HELIO_00924	ORYLA02427
OG0001263	HELIO_01885	ORYLA17939, ORYLA08064
OG0001263	HELIO_04331	ORYLA07820, ORYLA17132
OG0001264	HELIO_12570	ORYLA13965, ORYLA12302, ORYLA02150
OG0001266	HELIO_12361	ORYLA09233, ORYLA07109, ORYLA14460
OG0001267	HELIO_05562	ORYLA18685
OG0001267	HELIO_09471	ORYLA17985, ORYLA00677
OG0001268	HELIO_07801	ORYLA00335
OG0001268	HELIO_12028	ORYLA15813
OG0001270	HELIO_02110	ORYLA07988
OG0001270	HELIO_02804	ORYLA18804
OG0001271	HELIO_11242	ORYLA09251, ORYLA07889, ORYLA14013
OG0001272	HELIO_01808	ORYLA07941, ORYLA03248, ORYLA04104, ORYLA01178
OG0001273	HELIO_12680	ORYLA12209, ORYLA13178, ORYLA06380, ORYLA02385, ORYLA17660
OG0001274	HELIO_06326	ORYLA06279, ORYLA00711, ORYLA02589, ORYLA18123
OG0001275	HELIO_02615	ORYLA11544
OG0001275	HELIO_03038	ORYLA11543
OG0001276	HELIO_11104	ORYLA03566, ORYLA18522, ORYLA01477
OG0001278	HELIO_10541, HELIO_03037	ORYLA16678, ORYLA00727
OG0001279	HELIO_12791	ORYLA04097, ORYLA03712, ORYLA10544, ORYLA04878, ORYLA00122
OG0001282	HELIO_03746	ORYLA04230, ORYLA10205, ORYLA08831
OG0001284	HELIO_06649	ORYLA09027
OG0001284	HELIO_03045	ORYLA01634, ORYLA14635
OG0001288	HELIO_10795	ORYLA14902, ORYLA02420
OG0001290	HELIO_11508	ORYLA18055, ORYLA19128, ORYLA12183, ORYLA14552, ORYLA19558, ORYLA18829
OG0001291	HELIO_10055	ORYLA17986, ORYLA07358, ORYLA01427, ORYLA04147
OG0001292	HELIO_11499	ORYLA09364, ORYLA10046
OG0001293	HELIO_07956	ORYLA17295, ORYLA17851, ORYLA02768, ORYLA02767, ORYLA17854, ORYLA04584
OG0001294	HELIO_08951	ORYLA10122
OG0001295	HELIO_12648	ORYLA09900
OG0001296	HELIO_12075	ORYLA07385, ORYLA00095, ORYLA19357
OG0001297	HELIO_05910	ORYLA10966, ORYLA14020, ORYLA15796, ORYLA12085
OG0001300	HELIO_09555	ORYLA01386, ORYLA10216, ORYLA09658, ORYLA04280
OG0001302	HELIO_08651	ORYLA05687
OG0001304	HELIO_08290	ORYLA06728, ORYLA06729, ORYLA12651, ORYLA06796, ORYLA13823, ORYLA13822
OG0001305	HELIO_07982	ORYLA00057, ORYLA17092, ORYLA02873, ORYLA06351
OG0001306	HELIO_11276	ORYLA06638, ORYLA13454
OG0001308	HELIO_12210	ORYLA12511, ORYLA01298, ORYLA19818, ORYLA19817
OG0001309	HELIO_06983	ORYLA18337, ORYLA07669, ORYLA07716, ORYLA07715, ORYLA07717, ORYLA07670, ORYLA18200, ORYLA06422
OG0001310	HELIO_02438	ORYLA10760
OG0001310	HELIO_09331	ORYLA12263
OG0001311	HELIO_02223	ORYLA02079, ORYLA06081
OG0001311	HELIO_00805	ORYLA06033, ORYLA01860
OG0001312	HELIO_11963	ORYLA09136, ORYLA09135, ORYLA09133, ORYLA09134
OG0001315	HELIO_00584	ORYLA07817, ORYLA07784, ORYLA16771, ORYLA00635, ORYLA16948, ORYLA00636
OG0001316	HELIO_08864	ORYLA12796, ORYLA09110, ORYLA01031
OG0001317	HELIO_08857	ORYLA11270
OG0001317	HELIO_08319	ORYLA18001
OG0001318	HELIO_01897	ORYLA08255
OG0001318	HELIO_00651	ORYLA09731
OG0001319	HELIO_09125	ORYLA04255, ORYLA01358, ORYLA10213, ORYLA09481
OG0001320	HELIO_01606	ORYLA11905
OG0001321	HELIO_11153	ORYLA19802, ORYLA06811, ORYLA13481, ORYLA13483, ORYLA06093
OG0001322	HELIO_12344	ORYLA12031
OG0001322	HELIO_07391	ORYLA03496
OG0001324	HELIO_11046	ORYLA08370
OG0001326	HELIO_01722	ORYLA00013, ORYLA05047, ORYLA02306, ORYLA02304, ORYLA00758
OG0001327	HELIO_06372	ORYLA15316
OG0001327	HELIO_03453	ORYLA11280, ORYLA14397
OG0001329	HELIO_12348	ORYLA10954, ORYLA14747
OG0001330	HELIO_07773	ORYLA07932, ORYLA16248, ORYLA04009, ORYLA03267, ORYLA17273
OG0001331	HELIO_10456, HELIO_10455	ORYLA00931, ORYLA03956
OG0001333	HELIO_07137	ORYLA17399, ORYLA07772
OG0001337	HELIO_11060	ORYLA02348, ORYLA17664, ORYLA06931
OG0001339	HELIO_05791	ORYLA07865
OG0001341	HELIO_06656	ORYLA19403
OG0001344	HELIO_02566	ORYLA02700
OG0001345	HELIO_00586	ORYLA15535
OG0001348	HELIO_05226	ORYLA09547, ORYLA09548, ORYLA08775, ORYLA01011, ORYLA01010
OG0001350	HELIO_03259	ORYLA06653
OG0001351	HELIO_09749	ORYLA09616, ORYLA08732
OG0001352	HELIO_06067	ORYLA17415, ORYLA09343, ORYLA14143
OG0001353	HELIO_03307	ORYLA11826
OG0001353	HELIO_07889	ORYLA06297, ORYLA20269
OG0001354	HELIO_01003	ORYLA13415, ORYLA00266, ORYLA06924, ORYLA17236
OG0001355	HELIO_05179	ORYLA19438, ORYLA00855, ORYLA17810, ORYLA02331
OG0001356	HELIO_09355	ORYLA14068, ORYLA15897, ORYLA14716, ORYLA11021, ORYLA16052
OG0001357	HELIO_07642	ORYLA07719, ORYLA10513, ORYLA03046
OG0001358	HELIO_05651, HELIO_04483	ORYLA11553
OG0001359	HELIO_00338	ORYLA13603, ORYLA10324, ORYLA12621, ORYLA05730
OG0001360	HELIO_12349	ORYLA07267, ORYLA19445, ORYLA19446, ORYLA00396
OG0001361	HELIO_12234	ORYLA12083, ORYLA10943
OG0001362	HELIO_09855	ORYLA18007
OG0001363	HELIO_03084	ORYLA06964, ORYLA02934
OG0001364	HELIO_01882, HELIO_01884	ORYLA07287, ORYLA06962
OG0001365	HELIO_08493, HELIO_12193	ORYLA09935, ORYLA07169, ORYLA00431
OG0001367	HELIO_12197	ORYLA14461, ORYLA07111, ORYLA09231, ORYLA11747, ORYLA12559
OG0001368	HELIO_02045	ORYLA04793, ORYLA11335, ORYLA10470
OG0001369	HELIO_00430	ORYLA13851, ORYLA13852, ORYLA13773, ORYLA14398
OG0001370	HELIO_08459	ORYLA12598, ORYLA14966
OG0001370	HELIO_09154	ORYLA18543
OG0001371	HELIO_02393, HELIO_07671	ORYLA00720
OG0001372	HELIO_07415	ORYLA13141
OG0001373	HELIO_06748	ORYLA16751, ORYLA16639, ORYLA08259, ORYLA07770
OG0001374	HELIO_10870	ORYLA12417, ORYLA12418
OG0001375	HELIO_01574	ORYLA11959, ORYLA01972, ORYLA01971
OG0001376	HELIO_12299	ORYLA03122, ORYLA05570, ORYLA09409, ORYLA08741
OG0001377	HELIO_10836	ORYLA07389, ORYLA04674
OG0001378	HELIO_02964	ORYLA17783, ORYLA02855, ORYLA04943, ORYLA00326, ORYLA01139, ORYLA01326
OG0001379	HELIO_04200	ORYLA06942, ORYLA12825, ORYLA01022, ORYLA01021, ORYLA04265
OG0001380	HELIO_01850	ORYLA04452, ORYLA03211, ORYLA01164, ORYLA00371
OG0001381	HELIO_03557	ORYLA13157, ORYLA12338, ORYLA02912, ORYLA18091
OG0001382	HELIO_05363	ORYLA16357
OG0001384	HELIO_01654	ORYLA08770, ORYLA03152, ORYLA09543
OG0001386	HELIO_05642	ORYLA01995
OG0001387	HELIO_07037	ORYLA15977
OG0001389	HELIO_06611	ORYLA12186, ORYLA07219, ORYLA20465
OG0001394	HELIO_10885	ORYLA01445
OG0001395	HELIO_02673	ORYLA10336, ORYLA12492, ORYLA01370, ORYLA08821
OG0001397	HELIO_01273	ORYLA01225, ORYLA05017
OG0001397	HELIO_04122	ORYLA08172
OG0001399	HELIO_05014	ORYLA04243
OG0001399	HELIO_08757	ORYLA18690
OG0001400	HELIO_09621	ORYLA08237, ORYLA17207, ORYLA09903, ORYLA01837, ORYLA05625
OG0001402	HELIO_06192	ORYLA17574, ORYLA03602
OG0001403	HELIO_08199, HELIO_07385	ORYLA17267
OG0001404	HELIO_06483	ORYLA20012
OG0001405	HELIO_01612	ORYLA12568, ORYLA05423
OG0001405	HELIO_02155	ORYLA07257
OG0001406	HELIO_05795	ORYLA13300, ORYLA07680, ORYLA01398
OG0001408	HELIO_02887	ORYLA02846, ORYLA00579, ORYLA08954
OG0001409	HELIO_05260	ORYLA05905, ORYLA01929, ORYLA09977
OG0001410	HELIO_07114	ORYLA16518
OG0001410	HELIO_01417	ORYLA09213
OG0001411	HELIO_03361	ORYLA12881
OG0001412	HELIO_06209	ORYLA17594
OG0001413	HELIO_11436	ORYLA17782
OG0001414	HELIO_00902	ORYLA05226
OG0001414	HELIO_00745	ORYLA18972
OG0001415	HELIO_07046	ORYLA17926
OG0001416	HELIO_08511	ORYLA16022, ORYLA14442
OG0001417	HELIO_00311	ORYLA00545
OG0001418	HELIO_09143	ORYLA17080, ORYLA13376, ORYLA13151, ORYLA06383, ORYLA02393
OG0001420	HELIO_10002	ORYLA10419, ORYLA20224, ORYLA16034, ORYLA13711, ORYLA13830, ORYLA10876
OG0001421	HELIO_02587	ORYLA11990, ORYLA11681
OG0001422	HELIO_00344	ORYLA08800, ORYLA05608, ORYLA05609, ORYLA09888
OG0001423	HELIO_03132	ORYLA06105, ORYLA06106, ORYLA19580, ORYLA13563, ORYLA00859, ORYLA17104
OG0001424	HELIO_00747	ORYLA13598
OG0001425	HELIO_01653	ORYLA11812, ORYLA14660, ORYLA02799, ORYLA17328
OG0001428	HELIO_11579	ORYLA15651, ORYLA13762, ORYLA18311, ORYLA05873, ORYLA01893
OG0001430	HELIO_08384	ORYLA11790, ORYLA01079, ORYLA10149, ORYLA03115, ORYLA03625
OG0001431	HELIO_00600	ORYLA06418, ORYLA16444
OG0001432	HELIO_11010, HELIO_11878	ORYLA11304
OG0001434	HELIO_10028, HELIO_10029, HELIO_10027	ORYLA11926
OG0001436	HELIO_09777	ORYLA09342, ORYLA06774
OG0001437	HELIO_04743	ORYLA09273, ORYLA06548, ORYLA09274
OG0001440	HELIO_03196	ORYLA06607, ORYLA09297
OG0001441	HELIO_03652	ORYLA05650, ORYLA02185, ORYLA19944, ORYLA11690, ORYLA11689
OG0001445	HELIO_12183	ORYLA18556, ORYLA03367, ORYLA03366
OG0001446	HELIO_05230	ORYLA03689
OG0001447	HELIO_04829	ORYLA10401, ORYLA03364, ORYLA11793
OG0001449	HELIO_03720	ORYLA11305
OG0001449	HELIO_09662	ORYLA09746
OG0001451	HELIO_05972	ORYLA14632
OG0001452	HELIO_09077, HELIO_09076	ORYLA17672, ORYLA12044, ORYLA18698
OG0001453	HELIO_11229, HELIO_03802, HELIO_09980	ORYLA06111, ORYLA12155
OG0001454	HELIO_04552	ORYLA03869, ORYLA10714
OG0001455	HELIO_05822	ORYLA12940, ORYLA17467, ORYLA13172, ORYLA06381, ORYLA00256, ORYLA17114
OG0001456	HELIO_09922	ORYLA10215
OG0001457	HELIO_08835	ORYLA05130
OG0001459	HELIO_08961	ORYLA16343
OG0001460	HELIO_01716	ORYLA02314
OG0001460	HELIO_12669	ORYLA08107, ORYLA05005
OG0001461	HELIO_04207	ORYLA19866
OG0001462	HELIO_03160	ORYLA11791
OG0001463	HELIO_02919, HELIO_06206	ORYLA12639, ORYLA12308
OG0001464	HELIO_00437	ORYLA09804, ORYLA08394, ORYLA05677, ORYLA16104, ORYLA14378
OG0001465	HELIO_09508	ORYLA16128
OG0001466	HELIO_09852	ORYLA11704
OG0001466	HELIO_00231	ORYLA01209
OG0001467	HELIO_11527	ORYLA18147
OG0001467	HELIO_06233	ORYLA03144
OG0001468	HELIO_09103	ORYLA08601, ORYLA08600, ORYLA09151, ORYLA06717
OG0001469	HELIO_12462	ORYLA05419
OG0001470	HELIO_04948	ORYLA03759
OG0001472	HELIO_05084	ORYLA05712
OG0001472	HELIO_09162	ORYLA15948
OG0001473	HELIO_01497, HELIO_06355, HELIO_01429	ORYLA00647, ORYLA16961, ORYLA16960
OG0001474	HELIO_05046	ORYLA07769
OG0001475	HELIO_12116, HELIO_06079	ORYLA13842, ORYLA15634
OG0001476	HELIO_08408	ORYLA10593, ORYLA03172, ORYLA04062
OG0001478	HELIO_10243	ORYLA11904
OG0001479	HELIO_00677	ORYLA13290, ORYLA16589, ORYLA18144, ORYLA02932
OG0001480	HELIO_03092	ORYLA01857, ORYLA05529, ORYLA05528
OG0001481	HELIO_00125	ORYLA08452
OG0001481	HELIO_06832	ORYLA11569, ORYLA10733, ORYLA11881
OG0001484	HELIO_03855	ORYLA18741, ORYLA15816, ORYLA13829, ORYLA13710
OG0001485	HELIO_08845	ORYLA12718, ORYLA14982, ORYLA17705, ORYLA02318
OG0001486	HELIO_11744	ORYLA13675, ORYLA11156, ORYLA15307, ORYLA16351, ORYLA12057
OG0001487	HELIO_05287	ORYLA15269, ORYLA05370, ORYLA02156
OG0001489	HELIO_12039	ORYLA12865, ORYLA06627, ORYLA02403, ORYLA13145
OG0001490	HELIO_10701	ORYLA00195, ORYLA04616, ORYLA07533, ORYLA10697, ORYLA03495
OG0001492	HELIO_09966	ORYLA16834, ORYLA17613
OG0001493	HELIO_12365	ORYLA08069, ORYLA05112
OG0001495	HELIO_09225	ORYLA20241
OG0001496	HELIO_06643, HELIO_07757	ORYLA01505
OG0001500	HELIO_03279	ORYLA07552, ORYLA09604
OG0001501	HELIO_09204	ORYLA10661, ORYLA10605
OG0001502	HELIO_00925	ORYLA17055
OG0001503	HELIO_00871	ORYLA13177
OG0001503	HELIO_00967	ORYLA17046, ORYLA17047
OG0001504	HELIO_02828, HELIO_12551	ORYLA15456
OG0001505	HELIO_01480	ORYLA08833, ORYLA07422
OG0001506	HELIO_05280	ORYLA07141, ORYLA16222
OG0001507	HELIO_11605	ORYLA10103, ORYLA04138
OG0001508	HELIO_05840	ORYLA12347, ORYLA14625, ORYLA16349, ORYLA16350
OG0001509	HELIO_11798	ORYLA12274, ORYLA03612
OG0001510	HELIO_10061	ORYLA17456, ORYLA16556, ORYLA16557, ORYLA13247
OG0001511	HELIO_10472	ORYLA03620, ORYLA06342, ORYLA07444
OG0001513	HELIO_12676, HELIO_12677	ORYLA09815, ORYLA12242, ORYLA15965
OG0001515	HELIO_11317	ORYLA04533, ORYLA17572
OG0001517	HELIO_02409	ORYLA17447, ORYLA08991
OG0001518	HELIO_03202	ORYLA06952, ORYLA20178
OG0001520	HELIO_10408	ORYLA02116, ORYLA11477
OG0001521	HELIO_00932	ORYLA13147, ORYLA17656, ORYLA02478, ORYLA06177
OG0001523	HELIO_04060	ORYLA11194, ORYLA15086
OG0001524	HELIO_05163	ORYLA00012, ORYLA05046
OG0001524	HELIO_01459	ORYLA12443
OG0001525	HELIO_07734	ORYLA17631
OG0001526	HELIO_03062	ORYLA17247, ORYLA02495, ORYLA16611
OG0001527	HELIO_04544	ORYLA02867
OG0001527	HELIO_10434	ORYLA20388, ORYLA20389
OG0001528	HELIO_02093	ORYLA07415, ORYLA09313, ORYLA06618
OG0001531	HELIO_03563	ORYLA04648, ORYLA13539, ORYLA01320, ORYLA03926
OG0001532	HELIO_07182	ORYLA16027, ORYLA07446, ORYLA06821, ORYLA18344
OG0001533	HELIO_12019	ORYLA09911, ORYLA08628, ORYLA09442
OG0001534	HELIO_02863	ORYLA16942, ORYLA16536, ORYLA07761, ORYLA07727, ORYLA07726
OG0001536	HELIO_00034	ORYLA02265
OG0001538	HELIO_05127	ORYLA05212
OG0001545	HELIO_02222	ORYLA02532, ORYLA14957, ORYLA05722
OG0001546	HELIO_10092	ORYLA05229
OG0001549	HELIO_10410	ORYLA14761, ORYLA11227, ORYLA13790, ORYLA15912, ORYLA13679
OG0001550	HELIO_04550, HELIO_08048	ORYLA06718, ORYLA09149
OG0001551	HELIO_02886	ORYLA10506, ORYLA10505
OG0001552	HELIO_00983	ORYLA13846
OG0001553	HELIO_04975	ORYLA17357, ORYLA02293, ORYLA08070, ORYLA04977, ORYLA03887
OG0001554	HELIO_02815	ORYLA04069, ORYLA07551
OG0001557	HELIO_05083	ORYLA12490
OG0001557	HELIO_06596	ORYLA14586
OG0001558	HELIO_02760	ORYLA02757, ORYLA18032, ORYLA19384
OG0001559	HELIO_06123	ORYLA10089, ORYLA11639, ORYLA04343
OG0001561	HELIO_08393	ORYLA15919, ORYLA15392, ORYLA13862, ORYLA10938
OG0001562	HELIO_06572	ORYLA10013
OG0001564	HELIO_01962	ORYLA13495, ORYLA03594, ORYLA01019
OG0001565	HELIO_12328	ORYLA05573, ORYLA05572, ORYLA07675, ORYLA06237
OG0001566	HELIO_11200, HELIO_02258	ORYLA11891, ORYLA13548
OG0001567	HELIO_06880	ORYLA13058, ORYLA06494
OG0001568	HELIO_05132	ORYLA17084
OG0001569	HELIO_09196	ORYLA12265, ORYLA09574, ORYLA00969
OG0001570	HELIO_05222	ORYLA03800
OG0001571	HELIO_00290	ORYLA03433
OG0001572	HELIO_04693	ORYLA04283
OG0001573	HELIO_02265	ORYLA20104, ORYLA02801
OG0001574	HELIO_05607	ORYLA00590, ORYLA16507, ORYLA08178, ORYLA16646, ORYLA05807
OG0001575	HELIO_05293	ORYLA17836
OG0001576	HELIO_11858	ORYLA02374, ORYLA12205
OG0001578	HELIO_08790, HELIO_08789	ORYLA17727, ORYLA00011
OG0001580	HELIO_11365	ORYLA14282, ORYLA15951, ORYLA12668
OG0001581	HELIO_05221, HELIO_07860	ORYLA10772
OG0001582	HELIO_04387	ORYLA02289, ORYLA04090, ORYLA03534, ORYLA17772
OG0001583	HELIO_12114	ORYLA20413, ORYLA00738, ORYLA05062
OG0001584	HELIO_10513, HELIO_05589	ORYLA13120
OG0001589	HELIO_12278	ORYLA16530
OG0001590	HELIO_11606, HELIO_02516	ORYLA12337
OG0001592	HELIO_10882, HELIO_11034	ORYLA14815, ORYLA12423, ORYLA01973
OG0001593	HELIO_04977	ORYLA19874, ORYLA00447, ORYLA12153, ORYLA12152, ORYLA19629, ORYLA01620
OG0001596	HELIO_12698	ORYLA16032
OG0001597	HELIO_04679	ORYLA18712
OG0001597	HELIO_01769	ORYLA20326
OG0001599	HELIO_02009	ORYLA16526, ORYLA16525, ORYLA16314
OG0001600	HELIO_00399	ORYLA01865, ORYLA01864, ORYLA10572, ORYLA11507, ORYLA06480
OG0001604	HELIO_12168	ORYLA03242
OG0001605	HELIO_09701, HELIO_00110	ORYLA07546, ORYLA06239, ORYLA15168, ORYLA19098
OG0001606	HELIO_11612	ORYLA02818, ORYLA02816
OG0001608	HELIO_09014, HELIO_09013	ORYLA06019, ORYLA15351
OG0001609	HELIO_04479	ORYLA09645
OG0001609	HELIO_00769	ORYLA14062
OG0001610	HELIO_06066	ORYLA10612, ORYLA15888, ORYLA05347, ORYLA01728
OG0001611	HELIO_10992	ORYLA11820, ORYLA10639, ORYLA00086, ORYLA05012, ORYLA03043
OG0001612	HELIO_03470	ORYLA09961
OG0001612	HELIO_09022	ORYLA05310
OG0001614	HELIO_09695	ORYLA06852
OG0001614	HELIO_09277	ORYLA00725
OG0001615	HELIO_04146	ORYLA15214, ORYLA11232
OG0001617	HELIO_06430	ORYLA14328, ORYLA14245, ORYLA15099, ORYLA19860
OG0001620	HELIO_04031	ORYLA05887, ORYLA18071, ORYLA06671, ORYLA13474
OG0001621	HELIO_05621, HELIO_05048	ORYLA16707, ORYLA16984, ORYLA07730
OG0001622	HELIO_02684	ORYLA04887, ORYLA04886, ORYLA17634
OG0001624	HELIO_06828	ORYLA16062, ORYLA11784, ORYLA15861
OG0001627	HELIO_11162	ORYLA03953, ORYLA10776
OG0001628	HELIO_11311	ORYLA04697
OG0001634	HELIO_00787	ORYLA12522, ORYLA03396
OG0001635	HELIO_00639	ORYLA01259, ORYLA08815
OG0001636	HELIO_06373	ORYLA19951
OG0001638	HELIO_10751	ORYLA04382, ORYLA04383, ORYLA04380, ORYLA04381
OG0001639	HELIO_03546	ORYLA14796, ORYLA14797, ORYLA12628, ORYLA12981
OG0001642	HELIO_00859, HELIO_00858	ORYLA07681, ORYLA02864, ORYLA07682, ORYLA02865
OG0001643	HELIO_03459	ORYLA03825, ORYLA03280
OG0001644	HELIO_10610	ORYLA05371
OG0001651	HELIO_08544	ORYLA01203, ORYLA07721, ORYLA05077, ORYLA02543
OG0001652	HELIO_06903	ORYLA10454
OG0001653	HELIO_02536	ORYLA17508, ORYLA02619
OG0001654	HELIO_00734, HELIO_02525	ORYLA05273, ORYLA18745
OG0001655	HELIO_08331	ORYLA07526, ORYLA08529, ORYLA07560
OG0001656	HELIO_09773	ORYLA16457
OG0001657	HELIO_09713	ORYLA02690, ORYLA17570, ORYLA07401, ORYLA00511
OG0001658	HELIO_10076	ORYLA20274, ORYLA16069
OG0001659	HELIO_01989	ORYLA05429, ORYLA10579
OG0001660	HELIO_04664	ORYLA01347, ORYLA07223, ORYLA00950, ORYLA07222
OG0001661	HELIO_12135	ORYLA09181
OG0001661	HELIO_07195	ORYLA09179
OG0001662	HELIO_07941	ORYLA03581
OG0001662	HELIO_12598	ORYLA03609, ORYLA17855
OG0001663	HELIO_06205, HELIO_04184	ORYLA16035
OG0001665	HELIO_08876	ORYLA17183
OG0001665	HELIO_01144	ORYLA00789
OG0001666	HELIO_07524, HELIO_03742	ORYLA08798
OG0001667	HELIO_04686, HELIO_06712	ORYLA20066, ORYLA06157, ORYLA15447
OG0001668	HELIO_03082	ORYLA18819
OG0001671	HELIO_08266	ORYLA14195, ORYLA15872
OG0001672	HELIO_11405	ORYLA09041, ORYLA09875, ORYLA08234, ORYLA01794
OG0001673	HELIO_05452	ORYLA10157, ORYLA03406, ORYLA10600, ORYLA11975
OG0001674	HELIO_12593	ORYLA14951, ORYLA12587, ORYLA02498
OG0001675	HELIO_05454	ORYLA05453, ORYLA11313, ORYLA08776
OG0001676	HELIO_09572	ORYLA18322
OG0001676	HELIO_09106	ORYLA12813, ORYLA12814, ORYLA06876
OG0001677	HELIO_10400	ORYLA17546
OG0001678	HELIO_09807	ORYLA06156, ORYLA02076, ORYLA20082
OG0001682	HELIO_05143, HELIO_05018, HELIO_05865	ORYLA08622
