Orthogroup	HELIO_ok	MOUSE
OG0001489	HELIO_12039	MOUSE33270, MOUSE33272, MOUSE33273, MOUSE33269, MOUSE33271, MOUSE33268, MOUSE13178, MOUSE13179, MOUSE13173, MOUSE13177, MOUSE13176, MOUSE13171, MOUSE13174, MOUSE13180, MOUSE13175
OG0001490	HELIO_10701	MOUSE20108, MOUSE28079, MOUSE28081, MOUSE20112, MOUSE20106, MOUSE07918, MOUSE07919, MOUSE07917, MOUSE07920
OG0001492	HELIO_09966	MOUSE46376, MOUSE04701, MOUSE37398, MOUSE37399, MOUSE37397
OG0001493	HELIO_12365	MOUSE11096, MOUSE11098
OG0001495	HELIO_09225	MOUSE54495, MOUSE54479, MOUSE54485, MOUSE54461, MOUSE54123, MOUSE54206, MOUSE54142, MOUSE44521, MOUSE20162, MOUSE44563, MOUSE54696, MOUSE55120, MOUSE55122, MOUSE55123, MOUSE55126, MOUSE55121, MOUSE55124, MOUSE54519, MOUSE44520
OG0001496	HELIO_06643, HELIO_07757	MOUSE40491, MOUSE40492, MOUSE40490
OG0001500	HELIO_03279	MOUSE22932, MOUSE22931, MOUSE22929, MOUSE53492, MOUSE53491, MOUSE12949, MOUSE12952, MOUSE12951, MOUSE12950
OG0001501	HELIO_09204	MOUSE07106, MOUSE07104, MOUSE07103, MOUSE07108, MOUSE07102, MOUSE28103, MOUSE28101, MOUSE28100, MOUSE28102, MOUSE28104
OG0001502	HELIO_00925	MOUSE05923, MOUSE05925, MOUSE05924
OG0001503	HELIO_00871	MOUSE48444
OG0001503	HELIO_00967	MOUSE41776, MOUSE41774, MOUSE41777, MOUSE41772
OG0001504	HELIO_02828, HELIO_12551	MOUSE28382, MOUSE28383, MOUSE28380, MOUSE28381, MOUSE28379
OG0001505	HELIO_01480	MOUSE29456, MOUSE04126, MOUSE04125, MOUSE04124
OG0001506	HELIO_05280	MOUSE29500, MOUSE35074, MOUSE35075
OG0001506	HELIO_08428	MOUSE29501
OG0001507	HELIO_11605	MOUSE07522, MOUSE07519, MOUSE07520, MOUSE49949, MOUSE49948, MOUSE20173, MOUSE20174, MOUSE20171, MOUSE20170
OG0001508	HELIO_05840	MOUSE45983, MOUSE45981, MOUSE45982, MOUSE44231, MOUSE44230, MOUSE44229, MOUSE44234, MOUSE44233, MOUSE44232
OG0001509	HELIO_11798	MOUSE47629, MOUSE52289
OG0001510	HELIO_10061	MOUSE20754, MOUSE50417, MOUSE50418, MOUSE50419, MOUSE50416, MOUSE33181, MOUSE33174, MOUSE33173, MOUSE33176, MOUSE33177
OG0001511	HELIO_10472	MOUSE22746, MOUSE22740, MOUSE22739, MOUSE22744, MOUSE22742, MOUSE22745, MOUSE22741, MOUSE22743, MOUSE38379, MOUSE38378, MOUSE38380
OG0001513	HELIO_12676, HELIO_12677	MOUSE26247, MOUSE26246, MOUSE26245, MOUSE02468, MOUSE02470, MOUSE02469, MOUSE02471
OG0001515	HELIO_11317	MOUSE04853, MOUSE04849, MOUSE04850, MOUSE04851, MOUSE02775, MOUSE02777, MOUSE02776
OG0001516	HELIO_05144	MOUSE13217, MOUSE13218
OG0001517	HELIO_02409	MOUSE13154, MOUSE15948
OG0001518	HELIO_03202	MOUSE52417, MOUSE52416, MOUSE52422, MOUSE52424, MOUSE52423, MOUSE52425, MOUSE53077, MOUSE52419, MOUSE52418
OG0001520	HELIO_10408	MOUSE34134, MOUSE34139, MOUSE34135, MOUSE34137, MOUSE34136, MOUSE34138, MOUSE06660, MOUSE06662, MOUSE06661, MOUSE06668, MOUSE06664, MOUSE06666, MOUSE06667, MOUSE06665, MOUSE06669
OG0001521	HELIO_00931	MOUSE48456
OG0001521	HELIO_00932	MOUSE48454, MOUSE10242, MOUSE30348, MOUSE30350, MOUSE30349
OG0001522	HELIO_00391	MOUSE31620
OG0001522	HELIO_11736	MOUSE42847, MOUSE42848
OG0001523	HELIO_04060	MOUSE45739, MOUSE45741, MOUSE42024, MOUSE42028, MOUSE42026
OG0001524	HELIO_05163	MOUSE21121
OG0001524	HELIO_01459	MOUSE49229
OG0001525	HELIO_07734	MOUSE37570, MOUSE37574, MOUSE37572, MOUSE37575, MOUSE37571
OG0001526	HELIO_03062	MOUSE23723, MOUSE23721, MOUSE23722, MOUSE25375, MOUSE25372, MOUSE25373, MOUSE25371, MOUSE25370, MOUSE25369, MOUSE25367, MOUSE25368
OG0001527	HELIO_04544	MOUSE04311, MOUSE04310, MOUSE04313
OG0001527	HELIO_10434	MOUSE13589
OG0001528	HELIO_02093	MOUSE04103, MOUSE04104, MOUSE04100, MOUSE04102, MOUSE04101, MOUSE15666, MOUSE15668, MOUSE15667, MOUSE15670, MOUSE15672, MOUSE15671, MOUSE15673, MOUSE15665, MOUSE15669
OG0001531	HELIO_03563	MOUSE20949, MOUSE20950, MOUSE20946, MOUSE20948, MOUSE20947, MOUSE36117, MOUSE36116, MOUSE36114, MOUSE36115, MOUSE03120, MOUSE03119, MOUSE03118
OG0001532	HELIO_07182	MOUSE35123, MOUSE04155, MOUSE15421, MOUSE15419, MOUSE15420
OG0001533	HELIO_12019	MOUSE13099, MOUSE15783, MOUSE15785
OG0001534	HELIO_02863	MOUSE14201, MOUSE14198, MOUSE14200, MOUSE14199, MOUSE15122, MOUSE15124
OG0001536	HELIO_00034	MOUSE09966
OG0001538	HELIO_05127	MOUSE24613, MOUSE24610, MOUSE24611, MOUSE24612
OG0001545	HELIO_02222	MOUSE19663, MOUSE19660, MOUSE19656, MOUSE19665, MOUSE44861, MOUSE30685, MOUSE30687, MOUSE30686, MOUSE30688, MOUSE30684, MOUSE19667, MOUSE19666, MOUSE19664, MOUSE19658, MOUSE19661, MOUSE19657
OG0001546	HELIO_10092	MOUSE07046, MOUSE18675
OG0001549	HELIO_10410	MOUSE02003, MOUSE02005, MOUSE02006, MOUSE02007, MOUSE02004, MOUSE41092, MOUSE41090, MOUSE41094, MOUSE41089, MOUSE41091, MOUSE23486, MOUSE23487, MOUSE23485
OG0001550	HELIO_04550, HELIO_08048	MOUSE53327
OG0001551	HELIO_02886	MOUSE07720, MOUSE24761, MOUSE24759, MOUSE24760
OG0001552	HELIO_00983	MOUSE52571, MOUSE52573, MOUSE52569, MOUSE52570, MOUSE52567, MOUSE52568, MOUSE52572
OG0001553	HELIO_04975	MOUSE47772, MOUSE47771, MOUSE11102, MOUSE11100, MOUSE11099, MOUSE11101, MOUSE03464, MOUSE03466, MOUSE03465
OG0001554	HELIO_02815	MOUSE50204, MOUSE50203, MOUSE50206, MOUSE50205, MOUSE50202, MOUSE54632
OG0001557	HELIO_05083	MOUSE27258
OG0001557	HELIO_06596	MOUSE07001, MOUSE07002
OG0001558	HELIO_02760	MOUSE25248, MOUSE25247, MOUSE25246, MOUSE25245, MOUSE25249, MOUSE47376, MOUSE47379, MOUSE47373
OG0001559	HELIO_06123	MOUSE11720, MOUSE11719, MOUSE24626, MOUSE24627, MOUSE24624, MOUSE24625, MOUSE20118
OG0001561	HELIO_08393	MOUSE40948, MOUSE40947, MOUSE40953, MOUSE40950, MOUSE40951, MOUSE40952, MOUSE40949, MOUSE17306, MOUSE14396, MOUSE14395, MOUSE14394
OG0001563	HELIO_06290, HELIO_06516	MOUSE51339
OG0001564	HELIO_01962	MOUSE22917, MOUSE22921, MOUSE22922, MOUSE22916, MOUSE22915, MOUSE22918, MOUSE45322, MOUSE45323, MOUSE45324, MOUSE45325
OG0001565	HELIO_12328	MOUSE43477, MOUSE43476, MOUSE43475, MOUSE50584, MOUSE50581, MOUSE50583, MOUSE50582, MOUSE50580, MOUSE50579, MOUSE30141, MOUSE30140
OG0001566	HELIO_11200, HELIO_02258	MOUSE00193, MOUSE00192, MOUSE00189, MOUSE00187, MOUSE00188, MOUSE00191, MOUSE00190, MOUSE00194, MOUSE55303, MOUSE55302, MOUSE55304
OG0001567	HELIO_06880	MOUSE29523, MOUSE29524, MOUSE34755, MOUSE34756, MOUSE34757, MOUSE34758, MOUSE29522, MOUSE29525
OG0001568	HELIO_05132	MOUSE14020, MOUSE14021, MOUSE14017, MOUSE14016, MOUSE14018, MOUSE14019
OG0001569	HELIO_09196	MOUSE47594, MOUSE53937, MOUSE53936, MOUSE53935
OG0001570	HELIO_02540	MOUSE44024, MOUSE44023
OG0001570	HELIO_05222	MOUSE44020, MOUSE44021, MOUSE44017, MOUSE44014
OG0001571	HELIO_00290	MOUSE50705
OG0001571	HELIO_11750	MOUSE50711, MOUSE50712
OG0001572	HELIO_04693	MOUSE54749, MOUSE19684
OG0001573	HELIO_02265	MOUSE31358, MOUSE31355, MOUSE31356, MOUSE31357, MOUSE32755
OG0001574	HELIO_05607	MOUSE38567, MOUSE38566, MOUSE38568, MOUSE06039, MOUSE42184, MOUSE42179, MOUSE42180
OG0001576	HELIO_11858	MOUSE10290, MOUSE10287, MOUSE10291, MOUSE10292, MOUSE10289, MOUSE10294, MOUSE10293, MOUSE44864, MOUSE10296, MOUSE10295
OG0001577	HELIO_03678	MOUSE35875
OG0001578	HELIO_08790, HELIO_08789	MOUSE12774, MOUSE12766, MOUSE21125
OG0001580	HELIO_11365	MOUSE29104, MOUSE29103, MOUSE43692, MOUSE43694, MOUSE43691, MOUSE43695, MOUSE43696
OG0001581	HELIO_05221, HELIO_07860	MOUSE24698, MOUSE24697, MOUSE24695, MOUSE24694, MOUSE24696
OG0001582	HELIO_04387	MOUSE04519, MOUSE04518, MOUSE04517, MOUSE37288, MOUSE37287
OG0001583	HELIO_12114	MOUSE36151, MOUSE36153, MOUSE36152, MOUSE36154, MOUSE21218, MOUSE21217, MOUSE21216, MOUSE21215
OG0001584	HELIO_10513, HELIO_05589	MOUSE15680, MOUSE15682, MOUSE15683, MOUSE15681
OG0001589	HELIO_12278	MOUSE17048, MOUSE17047, MOUSE17051, MOUSE17050
OG0001590	HELIO_11606, HELIO_02516	MOUSE27654
OG0001592	HELIO_10882, HELIO_11034	MOUSE51945, MOUSE51716, MOUSE51715, MOUSE51713, MOUSE51714, MOUSE51718, MOUSE51717
OG0001593	HELIO_04977	MOUSE32562, MOUSE51632, MOUSE51631, MOUSE51633, MOUSE51630, MOUSE30807, MOUSE30806, MOUSE30799, MOUSE30803, MOUSE30800
OG0001597	HELIO_04679	MOUSE38913
OG0001597	HELIO_01769	MOUSE46941, MOUSE46949, MOUSE46952, MOUSE46950
OG0001599	HELIO_02009	MOUSE06257, MOUSE06255
OG0001600	HELIO_00399	MOUSE33841, MOUSE33842, MOUSE53481, MOUSE06720, MOUSE25359, MOUSE13644, MOUSE13647, MOUSE13646, MOUSE13645, MOUSE13643
OG0001604	HELIO_12168	MOUSE04891, MOUSE04892
OG0001605	HELIO_09701, HELIO_00110	MOUSE11891, MOUSE11892, MOUSE11890
OG0001606	HELIO_11612	MOUSE19819, MOUSE19823, MOUSE19822, MOUSE19820, MOUSE19821
OG0001609	HELIO_04479	MOUSE12876
OG0001609	HELIO_00769	MOUSE40801, MOUSE40800, MOUSE40802
OG0001610	HELIO_06066	MOUSE29718, MOUSE33856, MOUSE33852, MOUSE33853, MOUSE33855, MOUSE28650, MOUSE16605, MOUSE19397, MOUSE13421
OG0001611	HELIO_10992	MOUSE08216, MOUSE08215, MOUSE24657, MOUSE24656
OG0001612	HELIO_03470	MOUSE16377, MOUSE16379, MOUSE16380, MOUSE16381, MOUSE16378
OG0001612	HELIO_09022	MOUSE52149, MOUSE52147, MOUSE52146, MOUSE52145, MOUSE52148
OG0001614	HELIO_09695	MOUSE01693, MOUSE01692
OG0001614	HELIO_09277	MOUSE06439, MOUSE06438
OG0001615	HELIO_04146	MOUSE27059, MOUSE27057, MOUSE27061, MOUSE39391, MOUSE39390, MOUSE39392, MOUSE39389, MOUSE39393
OG0001617	HELIO_06430	MOUSE40895, MOUSE40896, MOUSE42003, MOUSE42000, MOUSE42001, MOUSE17226
OG0001617	HELIO_03713	MOUSE42002
OG0001620	HELIO_04031	MOUSE17818, MOUSE17820, MOUSE17821, MOUSE17822, MOUSE17823, MOUSE17824, MOUSE17819, MOUSE17825, MOUSE17817, MOUSE24214, MOUSE24215
OG0001621	HELIO_05621, HELIO_05048	MOUSE14973, MOUSE14972, MOUSE14969, MOUSE14970, MOUSE14971, MOUSE14215
OG0001622	HELIO_02684	MOUSE46681, MOUSE46686, MOUSE46682, MOUSE46683, MOUSE46685, MOUSE46684, MOUSE47843, MOUSE47842, MOUSE47844
OG0001623	HELIO_12088	MOUSE25872, MOUSE25874
OG0001624	HELIO_06828	MOUSE29146, MOUSE00431, MOUSE34132, MOUSE00430, MOUSE00429, MOUSE00428, MOUSE34133, MOUSE29144, MOUSE29145, MOUSE29143, MOUSE29142, MOUSE32131, MOUSE32132
OG0001625	HELIO_03741	MOUSE33159
OG0001627	HELIO_03358	MOUSE13617
OG0001627	HELIO_11162	MOUSE03246, MOUSE03247
OG0001628	HELIO_11311	MOUSE18750
OG0001633	HELIO_08917	MOUSE13913
OG0001634	HELIO_00787	MOUSE49895, MOUSE43171
OG0001635	HELIO_00639	MOUSE55017, MOUSE07118, MOUSE06936, MOUSE55390
OG0001636	HELIO_06373	MOUSE49161, MOUSE49160
OG0001638	HELIO_10751	MOUSE46244, MOUSE46242, MOUSE46245, MOUSE46247, MOUSE46241, MOUSE04362, MOUSE04361, MOUSE04360, MOUSE04359
OG0001639	HELIO_03546	MOUSE51540, MOUSE51538, MOUSE51543, MOUSE51541, MOUSE51539, MOUSE51537, MOUSE51542, MOUSE51544, MOUSE51536, MOUSE01343, MOUSE01345, MOUSE01346, MOUSE01344
OG0001642	HELIO_00859, HELIO_00858	MOUSE20087, MOUSE20088, MOUSE20076, MOUSE20079, MOUSE20077, MOUSE20082, MOUSE20080, MOUSE20084, MOUSE20085, MOUSE20083, MOUSE20081
OG0001643	HELIO_03459	MOUSE50565, MOUSE50564, MOUSE50566, MOUSE43488, MOUSE43487
OG0001644	HELIO_10610	MOUSE09334
OG0001651	HELIO_08544	MOUSE36990, MOUSE03355, MOUSE03357, MOUSE03356, MOUSE03358, MOUSE11461, MOUSE11465, MOUSE11464, MOUSE11462, MOUSE11463, MOUSE36987, MOUSE36986, MOUSE36988, MOUSE36991, MOUSE36989, MOUSE36984, MOUSE36985
OG0001652	HELIO_06903	MOUSE08227, MOUSE08226, MOUSE08229, MOUSE08225
OG0001653	HELIO_02536	MOUSE13203
OG0001654	HELIO_00734, HELIO_02525	MOUSE09237, MOUSE09239, MOUSE09236, MOUSE09238, MOUSE09235, MOUSE09234, MOUSE00164, MOUSE00163, MOUSE00165
OG0001655	HELIO_08331	MOUSE48280, MOUSE48281, MOUSE48284, MOUSE48282, MOUSE48283, MOUSE42419, MOUSE42418, MOUSE42417, MOUSE53496, MOUSE53498, MOUSE53497
OG0001656	HELIO_09773	MOUSE05507
OG0001657	HELIO_09713	MOUSE02718, MOUSE02719, MOUSE02717, MOUSE02720, MOUSE02721, MOUSE20575
OG0001658	HELIO_10076	MOUSE28285, MOUSE28284
OG0001659	HELIO_01989	MOUSE34255, MOUSE34254, MOUSE34253, MOUSE16516, MOUSE16514, MOUSE16515
OG0001659	HELIO_01990	MOUSE34256
OG0001660	HELIO_04664	MOUSE03264, MOUSE03266, MOUSE03265, MOUSE36438, MOUSE36441, MOUSE55337, MOUSE55338, MOUSE54884, MOUSE54885, MOUSE36437, MOUSE36434, MOUSE36435, MOUSE36436
OG0001661	HELIO_12135	MOUSE37661, MOUSE37657, MOUSE37659, MOUSE37660
OG0001661	HELIO_07195	MOUSE52451, MOUSE52452, MOUSE52450
OG0001662	HELIO_07941	MOUSE44996
OG0001662	HELIO_12598	MOUSE38184, MOUSE37980
OG0001663	HELIO_06205, HELIO_04184	MOUSE39143, MOUSE39142, MOUSE53600
OG0001665	HELIO_08876	MOUSE06325, MOUSE06329
OG0001665	HELIO_01144	MOUSE15151
OG0001666	HELIO_07524, HELIO_03742	MOUSE13127, MOUSE13129, MOUSE13130, MOUSE13128, MOUSE13126
OG0001667	HELIO_04686, HELIO_06712	MOUSE05631, MOUSE05632, MOUSE05633, MOUSE39013, MOUSE39010, MOUSE39011, MOUSE39012, MOUSE14576
OG0001668	HELIO_03082	MOUSE16661, MOUSE16662, MOUSE16665, MOUSE16668, MOUSE16663, MOUSE16667, MOUSE16664, MOUSE16666
OG0001671	HELIO_08266	MOUSE52773
OG0001672	HELIO_11405	MOUSE54501, MOUSE26433, MOUSE05164, MOUSE38951, MOUSE38950
OG0001673	HELIO_05452	MOUSE07032, MOUSE42677, MOUSE18686, MOUSE18685, MOUSE18687, MOUSE18688
OG0001674	HELIO_12593	MOUSE51374, MOUSE19853
OG0001675	HELIO_05454	MOUSE13729, MOUSE13728, MOUSE13730, MOUSE12716, MOUSE12713, MOUSE12715, MOUSE12714
OG0001676	HELIO_09572	MOUSE00877, MOUSE00878
OG0001676	HELIO_09106	MOUSE48433
OG0001677	HELIO_10400	MOUSE37911, MOUSE37910, MOUSE37908
OG0001678	HELIO_09807	MOUSE39008, MOUSE39009, MOUSE23382, MOUSE23383, MOUSE23381
OG0001680	HELIO_00317	MOUSE54064
OG0001682	HELIO_05143, HELIO_05018, HELIO_05865	MOUSE22395
OG0001683	HELIO_10892	MOUSE54750, MOUSE30937, MOUSE34238, MOUSE52139, MOUSE52138
OG0001684	HELIO_11576	MOUSE48893, MOUSE48892, MOUSE48890, MOUSE48891, MOUSE31811
OG0001685	HELIO_02127	MOUSE36317, MOUSE36311, MOUSE36315, MOUSE36312, MOUSE36313, MOUSE36316, MOUSE36314
OG0001687	HELIO_06212	MOUSE00821, MOUSE00820
OG0001688	HELIO_04799	MOUSE36240, MOUSE36242, MOUSE36241, MOUSE45407, MOUSE45406, MOUSE45404, MOUSE45405
OG0001689	HELIO_04701	MOUSE04470, MOUSE04471, MOUSE37336, MOUSE37337, MOUSE37335, MOUSE37334
OG0001690	HELIO_12652	MOUSE31930
OG0001691	HELIO_03141	MOUSE46475, MOUSE46476, MOUSE46478, MOUSE46479, MOUSE46480, MOUSE46477
OG0001692	HELIO_03302	MOUSE10444, MOUSE10445, MOUSE33578, MOUSE33580, MOUSE33581, MOUSE33579, MOUSE10443, MOUSE48519, MOUSE48518, MOUSE10442
OG0001693	HELIO_01536, HELIO_01082, HELIO_05406, HELIO_00833	MOUSE33987, MOUSE33986
OG0001694	HELIO_05253	MOUSE02012, MOUSE02013, MOUSE52634, MOUSE52632
OG0001696	HELIO_02613	MOUSE01839, MOUSE01837, MOUSE01838, MOUSE01835, MOUSE01836, MOUSE01834, MOUSE47218, MOUSE47217, MOUSE47215, MOUSE47216, MOUSE21313, MOUSE47221, MOUSE47224, MOUSE47222, MOUSE47220, MOUSE47223
OG0001704	HELIO_11078	MOUSE14721, MOUSE14720, MOUSE14723, MOUSE14719, MOUSE14722, MOUSE14718, MOUSE02583
OG0001706	HELIO_03225	MOUSE54183, MOUSE54182, MOUSE50117, MOUSE50116, MOUSE54176, MOUSE54178, MOUSE54179, MOUSE54180
OG0001707	HELIO_04517	MOUSE18955, MOUSE18956, MOUSE18954, MOUSE18957
OG0001708	HELIO_01586	MOUSE24320
OG0001709	HELIO_12693	MOUSE19372, MOUSE19373
OG0001710	HELIO_01243	MOUSE15190, MOUSE15191, MOUSE15192, MOUSE15193, MOUSE17332, MOUSE17333, MOUSE55136, MOUSE55137, MOUSE09366, MOUSE09367
OG0001711	HELIO_09636	MOUSE20123, MOUSE08275, MOUSE08276, MOUSE08277
OG0001712	HELIO_09358, HELIO_09359	MOUSE31591, MOUSE31590, MOUSE31592, MOUSE40437, MOUSE40436, MOUSE00876, MOUSE31593, MOUSE40438, MOUSE00874, MOUSE00875, MOUSE00873, MOUSE00871, MOUSE00872
OG0001713	HELIO_10733	MOUSE19994, MOUSE19995
OG0001714	HELIO_10062	MOUSE14126
OG0001714	HELIO_01478	MOUSE18169, MOUSE18168
OG0001718	HELIO_08374	MOUSE18354, MOUSE18355
OG0001720	HELIO_01666	MOUSE04608, MOUSE04609, MOUSE04606, MOUSE04607, MOUSE20041, MOUSE20038, MOUSE20037, MOUSE37434, MOUSE37433
OG0001721	HELIO_04710	MOUSE16043, MOUSE16042, MOUSE52086, MOUSE52087, MOUSE07334
OG0001722	HELIO_03016	MOUSE06577
OG0001723	HELIO_03904	MOUSE52248, MOUSE54084, MOUSE54083, MOUSE53738, MOUSE53736, MOUSE53737
OG0001724	HELIO_09512	MOUSE52103, MOUSE52104, MOUSE52099, MOUSE52101, MOUSE52102, MOUSE52100
OG0001725	HELIO_04079, HELIO_11065	MOUSE03387, MOUSE00803, MOUSE00802, MOUSE36700, MOUSE36701
OG0001726	HELIO_12477	MOUSE18723, MOUSE07228
OG0001726	HELIO_10937	MOUSE03445, MOUSE03448, MOUSE36746, MOUSE36745
OG0001727	HELIO_00379	MOUSE42676, MOUSE42672, MOUSE42671, MOUSE07041, MOUSE07040, MOUSE18673, MOUSE18674, MOUSE18672
OG0001728	HELIO_06859	MOUSE51318, MOUSE51319, MOUSE51320, MOUSE51317, MOUSE19476, MOUSE19477
OG0001729	HELIO_07800	MOUSE06905, MOUSE06904, MOUSE52860, MOUSE52861, MOUSE52862
OG0001730	HELIO_09660	MOUSE33438, MOUSE33440, MOUSE33439, MOUSE33441, MOUSE33442, MOUSE33436, MOUSE33437, MOUSE48659, MOUSE48658, MOUSE48657
OG0001731	HELIO_04109	MOUSE17256, MOUSE17255, MOUSE17254, MOUSE01923, MOUSE01922, MOUSE01937, MOUSE01935, MOUSE01936, MOUSE01920, MOUSE01925, MOUSE01924, MOUSE01926, MOUSE01932, MOUSE01918, MOUSE01919, MOUSE01916, MOUSE01913, MOUSE01930, MOUSE01929, MOUSE01921, MOUSE01931
OG0001732	HELIO_08312	MOUSE52279, MOUSE47617, MOUSE47618, MOUSE47614, MOUSE47613, MOUSE52281, MOUSE52276, MOUSE52275, MOUSE52283, MOUSE52277, MOUSE52274, MOUSE52282
OG0001733	HELIO_06708, HELIO_05078	MOUSE40420, MOUSE40422, MOUSE40416, MOUSE40419, MOUSE40417
OG0001735	HELIO_08576	MOUSE26398, MOUSE05814, MOUSE05817, MOUSE05816, MOUSE05820, MOUSE05815
OG0001736	HELIO_04175	MOUSE49479, MOUSE19922, MOUSE19924, MOUSE19923
OG0001738	HELIO_00898	MOUSE46957, MOUSE46955, MOUSE46956, MOUSE01783, MOUSE01781, MOUSE01782
OG0001739	HELIO_08138	MOUSE02157, MOUSE02158, MOUSE02159, MOUSE02156, MOUSE47272, MOUSE47271, MOUSE47270
OG0001740	HELIO_05162, HELIO_06383	MOUSE17262, MOUSE17261, MOUSE45832, MOUSE45831, MOUSE45833, MOUSE14323, MOUSE14320, MOUSE14322, MOUSE14321
OG0001743	HELIO_12557	MOUSE25554, MOUSE25555, MOUSE25557, MOUSE25556, MOUSE25558
OG0001744	HELIO_00852	MOUSE35574, MOUSE22555, MOUSE14641
OG0001746	HELIO_10565	MOUSE45899, MOUSE45897, MOUSE14340
OG0001747	HELIO_09412	MOUSE22754, MOUSE24096, MOUSE24098, MOUSE24097
OG0001749	HELIO_08042	MOUSE32519, MOUSE32520, MOUSE55392, MOUSE55391, MOUSE55393, MOUSE55014, MOUSE55015, MOUSE55016, MOUSE13733
OG0001752	HELIO_07873	MOUSE18451, MOUSE18449, MOUSE18452, MOUSE18448, MOUSE18444, MOUSE51870, MOUSE51869, MOUSE51867, MOUSE51868
OG0001754	HELIO_12416	MOUSE52153, MOUSE52154, MOUSE45003, MOUSE19781
OG0001755	HELIO_08464	MOUSE27182, MOUSE27181, MOUSE27180
OG0001755	HELIO_03611	MOUSE51232
OG0001756	HELIO_00970	MOUSE21187
OG0001756	HELIO_03773	MOUSE47775, MOUSE47774
OG0001757	HELIO_06531	MOUSE24680, MOUSE24681, MOUSE24679, MOUSE24682, MOUSE07139, MOUSE07138, MOUSE07153, MOUSE07152, MOUSE07145, MOUSE07146, MOUSE07151, MOUSE07142, MOUSE07140, MOUSE07149, MOUSE07141, MOUSE07150, MOUSE07148, MOUSE07154, MOUSE07147, MOUSE07143, MOUSE07144
OG0001758	HELIO_11236, HELIO_11503, HELIO_11718	MOUSE04665, MOUSE04666, MOUSE04668, MOUSE04664, MOUSE04667
OG0001760	HELIO_10686	MOUSE02270, MOUSE02276, MOUSE02272, MOUSE02273, MOUSE02275, MOUSE02271, MOUSE02269, MOUSE02268, MOUSE02274, MOUSE02279, MOUSE02277, MOUSE02280, MOUSE02278
OG0001768	HELIO_00339	MOUSE19454, MOUSE03095, MOUSE18421
OG0001769	HELIO_00478	MOUSE21351, MOUSE21353, MOUSE21352
OG0001769	HELIO_05705	MOUSE07446, MOUSE07447, MOUSE07444
OG0001770	HELIO_10082	MOUSE21951, MOUSE21948, MOUSE54992, MOUSE03364, MOUSE03365, MOUSE48766, MOUSE48765
OG0001772	HELIO_01523	MOUSE24688, MOUSE24687, MOUSE08074
OG0001774	HELIO_11501	MOUSE27852
OG0001774	HELIO_04350	MOUSE54272, MOUSE44450
OG0001775	HELIO_07189	MOUSE01603
OG0001778	HELIO_09235, HELIO_06485	MOUSE12294, MOUSE12291, MOUSE12290, MOUSE12287, MOUSE12285, MOUSE12286, MOUSE12289, MOUSE12288, MOUSE12292, MOUSE12295
OG0001780	HELIO_10081	MOUSE15319, MOUSE15316, MOUSE15317, MOUSE15318
OG0001781	HELIO_09978	MOUSE05639, MOUSE05640
OG0001781	HELIO_01738	MOUSE17844
OG0001782	HELIO_11232	MOUSE18513, MOUSE18512
OG0001782	HELIO_12571	MOUSE10999, MOUSE10996, MOUSE10997, MOUSE10998, MOUSE10995
OG0001783	HELIO_02058	MOUSE16905, MOUSE16907, MOUSE16901, MOUSE16906, MOUSE16908
OG0001785	HELIO_04363	MOUSE13134
OG0001787	HELIO_11607	MOUSE16363, MOUSE16364, MOUSE18093, MOUSE18092, MOUSE34354, MOUSE34355, MOUSE34353
OG0001789	HELIO_10048, HELIO_10049	MOUSE37319, MOUSE04625, MOUSE04624, MOUSE04626, MOUSE04627, MOUSE04628, MOUSE04622, MOUSE04629, MOUSE04632, MOUSE04633, MOUSE04634, MOUSE04636, MOUSE04630, MOUSE04635
OG0001790	HELIO_10737	MOUSE43088, MOUSE43089
OG0001792	HELIO_03262	MOUSE48452, MOUSE48453
OG0001793	HELIO_05244	MOUSE53160
OG0001793	HELIO_10291	MOUSE50653
OG0001796	HELIO_04269	MOUSE28626, MOUSE28627, MOUSE28625, MOUSE21653
OG0001798	HELIO_12260, HELIO_02273	MOUSE01640, MOUSE01643, MOUSE01641, MOUSE01642, MOUSE51381, MOUSE51383, MOUSE51384
OG0001799	HELIO_09682	MOUSE04333, MOUSE04334, MOUSE37887, MOUSE37886, MOUSE37885, MOUSE20014
OG0001800	HELIO_04276	MOUSE40725, MOUSE40724, MOUSE23456, MOUSE01755
OG0001801	HELIO_02228	MOUSE31116, MOUSE31118, MOUSE45815, MOUSE45814, MOUSE39454, MOUSE39455, MOUSE31002, MOUSE31001, MOUSE31117
OG0001802	HELIO_06473	MOUSE14990, MOUSE14992, MOUSE14991, MOUSE14993
OG0001803	HELIO_00855	MOUSE40588, MOUSE40590, MOUSE40589, MOUSE40587, MOUSE36891, MOUSE36892, MOUSE11476, MOUSE11483
OG0001804	HELIO_02895	MOUSE04574, MOUSE04572, MOUSE04571, MOUSE04570, MOUSE04575, MOUSE04573, MOUSE01050, MOUSE01051, MOUSE01049
OG0001805	HELIO_06016	MOUSE02149, MOUSE44430, MOUSE44431, MOUSE02150
OG0001806	HELIO_02144	MOUSE39241, MOUSE39238, MOUSE39239, MOUSE39237, MOUSE39246, MOUSE39242, MOUSE31161, MOUSE39240, MOUSE28357, MOUSE39247, MOUSE39248, MOUSE39245, MOUSE31163, MOUSE31162
OG0001807	HELIO_02837	MOUSE05508
