Orthogroup	HELIO_ok	SACKO_ok
OG0002030	HELIO_11005	SACKO_06370
OG0002031	HELIO_07245	SACKO_16332
OG0002032	HELIO_01093	SACKO_01708
OG0002035	HELIO_03679	SACKO_04245
OG0002036	HELIO_01904	SACKO_04759
OG0002037	HELIO_11181	SACKO_15377
OG0002038	HELIO_01720	SACKO_29129
OG0002041	HELIO_00400	SACKO_16702
OG0002042	HELIO_06664	SACKO_05179, SACKO_02433
OG0002043	HELIO_03396	SACKO_27976
OG0002052	HELIO_04215	SACKO_02034, SACKO_18548
OG0002052	HELIO_00199, HELIO_12520	SACKO_12055, SACKO_11435, SACKO_30268, SACKO_08141, SACKO_17658, SACKO_00597, SACKO_23884, SACKO_00211, SACKO_04645, SACKO_28847, SACKO_31754
OG0002057	HELIO_10449	SACKO_12378
OG0002058	HELIO_06156, HELIO_05493	SACKO_03821, SACKO_30758, SACKO_30753, SACKO_29759, SACKO_33118, SACKO_30745, SACKO_33116
OG0002059	HELIO_03914	SACKO_21353
OG0002060	HELIO_06438	SACKO_33981
OG0002061	HELIO_12011	SACKO_12743
OG0002062	HELIO_06049	SACKO_31974
OG0002063	HELIO_07475	SACKO_05277, SACKO_05336
OG0002063	HELIO_05674	SACKO_24323
OG0002064	HELIO_04147	SACKO_09117
OG0002064	HELIO_06032	SACKO_07295
OG0002066	HELIO_08306	SACKO_01632
OG0002067	HELIO_05446	SACKO_13436
OG0002068	HELIO_11283	SACKO_17724
OG0002069	HELIO_09988	SACKO_20889
OG0002070	HELIO_01660	SACKO_16118
OG0002071	HELIO_02816	SACKO_00709
OG0002072	HELIO_09788	SACKO_25571
OG0002072	HELIO_02289	SACKO_25234
OG0002073	HELIO_09897	SACKO_33630
OG0002075	HELIO_08453	SACKO_21113
OG0002076	HELIO_08411	SACKO_02097
OG0002077	HELIO_03623	SACKO_18698, SACKO_21828
OG0002078	HELIO_07802	SACKO_02791
OG0002079	HELIO_08843	SACKO_09617
OG0002080	HELIO_05901	SACKO_32199
OG0002083	HELIO_07302, HELIO_07296	SACKO_25360
OG0002084	HELIO_09343	SACKO_12224, SACKO_12221
OG0002087	HELIO_10536, HELIO_09035	SACKO_25855, SACKO_07146, SACKO_12543, SACKO_25849, SACKO_27391, SACKO_27412, SACKO_27388, SACKO_00847, SACKO_01530, SACKO_23688, SACKO_25848
OG0002090	HELIO_05584	SACKO_16057
OG0002091	HELIO_01447	SACKO_24505
OG0002094	HELIO_05259, HELIO_04476	SACKO_08816, SACKO_08826
OG0002095	HELIO_04059, HELIO_00799	SACKO_04079
OG0002096	HELIO_10504	SACKO_10187
OG0002097	HELIO_00551	SACKO_05242
OG0002098	HELIO_10191	SACKO_31177, SACKO_31152, SACKO_11644
OG0002099	HELIO_12497	SACKO_07853
OG0002100	HELIO_04218, HELIO_04121, HELIO_01009	SACKO_03296, SACKO_03297
OG0002101	HELIO_03548	SACKO_30956
OG0002102	HELIO_06446	SACKO_26113
OG0002103	HELIO_08047	SACKO_16277
OG0002105	HELIO_06912	SACKO_08310
OG0002106	HELIO_06196	SACKO_19814, SACKO_22564
OG0002107	HELIO_03046	SACKO_25900
OG0002108	HELIO_01842	SACKO_11718
OG0002122	HELIO_06970, HELIO_05884	SACKO_24075
OG0002123	HELIO_11783	SACKO_00844
OG0002124	HELIO_07566	SACKO_04594
OG0002125	HELIO_03401	SACKO_21454, SACKO_13801
OG0002126	HELIO_02634	SACKO_11291
OG0002126	HELIO_09866	SACKO_11292
OG0002127	HELIO_05095, HELIO_08943	SACKO_26297
OG0002128	HELIO_09146, HELIO_11211	SACKO_26361
OG0002129	HELIO_00729	SACKO_18754, SACKO_18746
OG0002130	HELIO_11140	SACKO_17976
OG0002131	HELIO_00247, HELIO_08098	SACKO_24269
OG0002134	HELIO_10778	SACKO_30226
OG0002135	HELIO_00424	SACKO_27352
OG0002136	HELIO_10407	SACKO_11224
OG0002137	HELIO_11805	SACKO_34083
OG0002138	HELIO_10372	SACKO_16832
OG0002139	HELIO_07955	SACKO_06121
OG0002140	HELIO_02132	SACKO_34050, SACKO_05359
OG0002141	HELIO_11644	SACKO_01890
OG0002143	HELIO_09585	SACKO_29283, SACKO_06307
OG0002144	HELIO_01280	SACKO_10481
OG0002145	HELIO_04062	SACKO_23682
OG0002146	HELIO_02638	SACKO_23698
OG0002147	HELIO_06765	SACKO_22332
OG0002148	HELIO_04883	SACKO_32367
OG0002148	HELIO_06974	SACKO_03139
OG0002149	HELIO_11475	SACKO_31009
OG0002150	HELIO_11814	SACKO_07994, SACKO_07345
OG0002151	HELIO_01394	SACKO_31544
OG0002152	HELIO_07905	SACKO_15721
OG0002153	HELIO_10077	SACKO_14196
OG0002154	HELIO_11807	SACKO_33635
OG0002155	HELIO_05579	SACKO_22309, SACKO_22302
OG0002155	HELIO_08300	SACKO_32768
OG0002156	HELIO_03634	SACKO_15195
OG0002157	HELIO_07597	SACKO_31564
OG0002159	HELIO_09826	SACKO_02653, SACKO_02639, SACKO_28069, SACKO_28072
OG0002160	HELIO_00185	SACKO_24481
OG0002161	HELIO_10151	SACKO_04160
OG0002163	HELIO_08396	SACKO_03423
OG0002164	HELIO_10824	SACKO_27610
OG0002165	HELIO_11027	SACKO_29030, SACKO_00596, SACKO_29095
OG0002166	HELIO_08775	SACKO_02733
OG0002167	HELIO_02415	SACKO_12855
OG0002168	HELIO_12373	SACKO_15734
OG0002169	HELIO_05746, HELIO_06281	SACKO_19979
OG0002170	HELIO_04325	SACKO_02925
OG0002170	HELIO_08216	SACKO_20327
OG0002171	HELIO_11666	SACKO_20502
OG0002172	HELIO_02383	SACKO_20903, SACKO_12683
OG0002173	HELIO_10127	SACKO_04486
OG0002174	HELIO_05516, HELIO_07239	SACKO_28709
OG0002174	HELIO_07488	SACKO_12073
OG0002175	HELIO_07325	SACKO_16112
OG0002177	HELIO_06435	SACKO_03149
OG0002178	HELIO_00881	SACKO_16032
OG0002179	HELIO_11957	SACKO_15328
OG0002180	HELIO_11298	SACKO_12944
OG0002182	HELIO_07381	SACKO_23444
OG0002183	HELIO_12448	SACKO_19135, SACKO_19122
OG0002184	HELIO_03187, HELIO_03186	SACKO_07039
OG0002185	HELIO_02280	SACKO_25782
OG0002187	HELIO_06883	SACKO_10257
OG0002188	HELIO_11286	SACKO_28991, SACKO_04641, SACKO_33264, SACKO_04986, SACKO_12346, SACKO_23119, SACKO_32812, SACKO_20684
OG0002189	HELIO_09345	SACKO_18586
OG0002191	HELIO_05501	SACKO_19779
OG0002192	HELIO_10287	SACKO_00477
OG0002193	HELIO_11239	SACKO_16783
OG0002196	HELIO_02312	SACKO_26662
OG0002209	HELIO_00063	SACKO_26451
OG0002211	HELIO_10863, HELIO_07293	SACKO_09845, SACKO_30066, SACKO_20841
OG0002212	HELIO_05893	SACKO_14691
OG0002213	HELIO_09582	SACKO_03926
OG0002215	HELIO_08176, HELIO_06304	SACKO_05629
OG0002216	HELIO_08118	SACKO_07587, SACKO_07575, SACKO_07541
OG0002217	HELIO_07595	SACKO_08671
OG0002218	HELIO_08235	SACKO_02442
OG0002219	HELIO_03142	SACKO_05475
OG0002220	HELIO_07837	SACKO_16033
OG0002221	HELIO_00629	SACKO_14131
OG0002222	HELIO_01086	SACKO_28811, SACKO_14173
OG0002223	HELIO_11846, HELIO_09083	SACKO_07767
OG0002225	HELIO_05714	SACKO_00221
OG0002226	HELIO_03074	SACKO_19713
OG0002227	HELIO_01271	SACKO_00258
OG0002228	HELIO_10818	SACKO_10021
OG0002229	HELIO_11908	SACKO_31377
OG0002230	HELIO_04582, HELIO_06668	SACKO_02788
OG0002232	HELIO_03248, HELIO_01913, HELIO_04903	SACKO_24127
OG0002233	HELIO_07535, HELIO_05365, HELIO_05245	SACKO_16448, SACKO_16472, SACKO_16464, SACKO_16468, SACKO_16480
OG0002234	HELIO_08332	SACKO_19043, SACKO_19046, SACKO_13010, SACKO_12983, SACKO_12988, SACKO_13437
OG0002235	HELIO_01162	SACKO_03395
OG0002236	HELIO_10095, HELIO_10094	SACKO_00423
OG0002237	HELIO_11740, HELIO_11741	SACKO_30776
OG0002238	HELIO_11379	SACKO_26310
OG0002238	HELIO_05408	SACKO_12288
OG0002239	HELIO_12051	SACKO_27748
OG0002240	HELIO_06722	SACKO_14136, SACKO_14126
OG0002241	HELIO_09347	SACKO_08535
OG0002242	HELIO_03928	SACKO_26841
OG0002243	HELIO_12098	SACKO_33310
OG0002244	HELIO_09967	SACKO_31059
OG0002245	HELIO_05485	SACKO_24187
OG0002246	HELIO_12705	SACKO_29262
OG0002248	HELIO_00698	SACKO_01316
OG0002249	HELIO_10406	SACKO_03882
OG0002251	HELIO_12433	SACKO_23579
OG0002252	HELIO_01235	SACKO_10627
OG0002253	HELIO_06098	SACKO_09073, SACKO_09532
OG0002255	HELIO_12509	SACKO_01795
OG0002255	HELIO_02143	SACKO_01800
OG0002258	HELIO_06245	SACKO_04342, SACKO_04460
OG0002259	HELIO_12604	SACKO_20197
OG0002260	HELIO_09310	SACKO_14612
OG0002261	HELIO_06100	SACKO_16053
OG0002262	HELIO_00173	SACKO_32962
OG0002263	HELIO_06943	SACKO_06616
OG0002264	HELIO_02936	SACKO_05313
OG0002265	HELIO_01860	SACKO_01655
OG0002266	HELIO_09260	SACKO_12936
OG0002267	HELIO_02251	SACKO_22749
OG0002268	HELIO_10860	SACKO_25648, SACKO_25671
OG0002270	HELIO_04696	SACKO_25654, SACKO_00696
OG0002271	HELIO_07833, HELIO_02259	SACKO_24212
OG0002272	HELIO_11743	SACKO_24588
OG0002274	HELIO_01184	SACKO_25427
OG0002276	HELIO_08754	SACKO_11161
OG0002277	HELIO_12167	SACKO_23708
OG0002278	HELIO_09110	SACKO_12508
OG0002279	HELIO_08733	SACKO_18324
OG0002280	HELIO_07707	SACKO_31286
OG0002281	HELIO_11836	SACKO_07070
OG0002282	HELIO_05112	SACKO_22774
OG0002283	HELIO_08866, HELIO_08865	SACKO_00254
OG0002284	HELIO_12726	SACKO_18511, SACKO_11754, SACKO_18489
OG0002285	HELIO_01805	SACKO_25691
OG0002286	HELIO_03879	SACKO_27526
OG0002287	HELIO_11386	SACKO_00184
OG0002288	HELIO_07429	SACKO_17494
OG0002289	HELIO_03380	SACKO_00082, SACKO_00080
OG0002290	HELIO_05683	SACKO_29144
OG0002290	HELIO_03564	SACKO_29145
OG0002291	HELIO_11625	SACKO_12216
OG0002292	HELIO_04485	SACKO_23377
OG0002294	HELIO_08497	SACKO_27558
OG0002295	HELIO_11445	SACKO_15783
OG0002296	HELIO_00402	SACKO_25602
OG0002311	HELIO_07215	SACKO_20969
OG0002312	HELIO_12558	SACKO_03380
OG0002314	HELIO_07749	SACKO_25076
OG0002315	HELIO_01542	SACKO_32698
OG0002316	HELIO_12382	SACKO_19768
OG0002317	HELIO_02026	SACKO_07884
OG0002318	HELIO_12246, HELIO_12682	SACKO_21401, SACKO_21406
OG0002319	HELIO_07888	SACKO_26392
OG0002320	HELIO_10607	SACKO_02524
OG0002321	HELIO_05182	SACKO_23570
OG0002322	HELIO_08056	SACKO_28787
OG0002323	HELIO_11101, HELIO_02178	SACKO_13279
OG0002324	HELIO_09504	SACKO_32487
OG0002326	HELIO_03775	SACKO_31471
OG0002327	HELIO_05706	SACKO_31260
OG0002329	HELIO_07430	SACKO_26851
OG0002330	HELIO_10560, HELIO_10559	SACKO_22917
OG0002331	HELIO_09275	SACKO_11430
OG0002332	HELIO_10520	SACKO_18562
OG0002333	HELIO_12064	SACKO_13098
OG0002334	HELIO_09130	SACKO_02098
OG0002335	HELIO_02492	SACKO_23044
OG0002336	HELIO_11534	SACKO_33745
OG0002337	HELIO_11545	SACKO_22553
OG0002338	HELIO_03268, HELIO_03267	SACKO_03437
OG0002339	HELIO_07743	SACKO_17069, SACKO_33329, SACKO_33339
OG0002340	HELIO_10066	SACKO_19036
OG0002341	HELIO_10080	SACKO_15545
OG0002341	HELIO_10079	SACKO_04314
OG0002342	HELIO_12191	SACKO_11457
OG0002343	HELIO_11409	SACKO_19194
OG0002344	HELIO_01896	SACKO_05777
OG0002345	HELIO_01008	SACKO_22164
OG0002346	HELIO_09863	SACKO_05868, SACKO_13169
OG0002347	HELIO_03481	SACKO_08323
OG0002348	HELIO_04598	SACKO_08270
OG0002349	HELIO_05760	SACKO_29027
OG0002349	HELIO_03339	SACKO_09756
OG0002350	HELIO_08873, HELIO_08874	SACKO_13402
OG0002351	HELIO_04670, HELIO_06441	SACKO_21307, SACKO_21280, SACKO_21317, SACKO_21288, SACKO_24858
OG0002352	HELIO_09892	SACKO_07067, SACKO_14096, SACKO_23932
OG0002354	HELIO_07745	SACKO_04914
OG0002355	HELIO_07256	SACKO_16745
OG0002356	HELIO_09006	SACKO_31921
OG0002357	HELIO_07681	SACKO_03140
OG0002358	HELIO_03502	SACKO_27788
OG0002359	HELIO_06338	SACKO_05935, SACKO_05932
OG0002360	HELIO_02623	SACKO_09194, SACKO_21742
OG0002361	HELIO_05139	SACKO_32392, SACKO_16372, SACKO_32381, SACKO_33135
OG0002362	HELIO_10755	SACKO_29274
OG0002363	HELIO_06225	SACKO_08055, SACKO_04104
OG0002364	HELIO_07159	SACKO_11685, SACKO_23915, SACKO_27995
OG0002366	HELIO_04920	SACKO_30402
OG0002367	HELIO_09405	SACKO_33744, SACKO_19201
OG0002367	HELIO_12396	SACKO_29840
OG0002368	HELIO_02256	SACKO_11377
OG0002369	HELIO_10202	SACKO_01506
OG0002370	HELIO_01318	SACKO_05666
OG0002371	HELIO_03580	SACKO_24379, SACKO_01239
OG0002372	HELIO_10493	SACKO_04381
OG0002372	HELIO_07747	SACKO_19473
OG0002374	HELIO_00949	SACKO_16366
OG0002375	HELIO_04442	SACKO_10157, SACKO_11681
OG0002376	HELIO_06701	SACKO_01274
OG0002377	HELIO_10194	SACKO_33983
OG0002378	HELIO_10608	SACKO_26153
OG0002379	HELIO_12739, HELIO_12740	SACKO_26286
OG0002380	HELIO_12576	SACKO_25941
OG0002395	HELIO_10704	SACKO_02340, SACKO_10182
OG0002396	HELIO_08126	SACKO_20788
OG0002398	HELIO_08517	SACKO_16714
OG0002399	HELIO_04649, HELIO_01672, HELIO_01674	SACKO_18344
OG0002400	HELIO_12288	SACKO_23633
OG0002401	HELIO_05002	SACKO_06521
OG0002402	HELIO_01596	SACKO_01577
OG0002403	HELIO_11976	SACKO_12656
OG0002404	HELIO_10375	SACKO_07175
OG0002405	HELIO_01367	SACKO_30654
OG0002406	HELIO_01959	SACKO_24736
OG0002407	HELIO_11688	SACKO_17878, SACKO_17871, SACKO_17874
OG0002408	HELIO_08412	SACKO_30199
OG0002409	HELIO_02015	SACKO_21216, SACKO_32540
OG0002410	HELIO_00976, HELIO_04394	SACKO_18805, SACKO_11678, SACKO_27983
OG0002411	HELIO_01331	SACKO_00108
OG0002412	HELIO_10126	SACKO_02511, SACKO_30796, SACKO_28562, SACKO_30019, SACKO_13814, SACKO_33836
OG0002413	HELIO_01474	SACKO_08633
OG0002413	HELIO_06354	SACKO_19927
OG0002414	HELIO_10381	SACKO_08464
OG0002415	HELIO_12736, HELIO_07942	SACKO_05190
OG0002416	HELIO_08668	SACKO_09399
OG0002418	HELIO_11411	SACKO_28338
OG0002419	HELIO_12342	SACKO_15647
OG0002419	HELIO_02504	SACKO_02217
OG0002420	HELIO_02397	SACKO_04754
OG0002421	HELIO_06854	SACKO_24253
OG0002421	HELIO_01261	SACKO_04901
OG0002422	HELIO_01387	SACKO_00263
OG0002423	HELIO_05748	SACKO_30913
OG0002424	HELIO_12390, HELIO_12391	SACKO_30212
OG0002425	HELIO_10208, HELIO_05178	SACKO_09346
OG0002426	HELIO_03335	SACKO_09988
OG0002427	HELIO_05346	SACKO_02648
OG0002429	HELIO_04529	SACKO_18948
OG0002430	HELIO_06287	SACKO_11050, SACKO_16971, SACKO_31439, SACKO_26875
OG0002432	HELIO_03237, HELIO_03236	SACKO_02362, SACKO_21171
OG0002433	HELIO_07051	SACKO_24905
OG0002434	HELIO_08366, HELIO_08367	SACKO_24870
OG0002435	HELIO_07591	SACKO_13194, SACKO_07515
OG0002436	HELIO_02267	SACKO_18261
OG0002437	HELIO_01793	SACKO_27596
OG0002438	HELIO_08781	SACKO_08044
OG0002439	HELIO_09848	SACKO_32428
OG0002440	HELIO_10672	SACKO_21115
OG0002440	HELIO_04346	SACKO_12630, SACKO_12627, SACKO_00616
OG0002441	HELIO_05799	SACKO_00266
OG0002442	HELIO_07816	SACKO_04883
OG0002443	HELIO_09645	SACKO_07535
OG0002444	HELIO_04707	SACKO_12875
OG0002444	HELIO_00336	SACKO_15262
OG0002445	HELIO_07116	SACKO_33814
OG0002446	HELIO_06057	SACKO_01036
OG0002448	HELIO_12221	SACKO_18565
OG0002449	HELIO_02738	SACKO_05194
OG0002450	HELIO_02893	SACKO_22472
OG0002451	HELIO_05699	SACKO_01131
OG0002452	HELIO_06131	SACKO_10388
OG0002453	HELIO_12679	SACKO_11027
OG0002454	HELIO_09590, HELIO_09589	SACKO_31386
OG0002455	HELIO_12435	SACKO_26649
OG0002456	HELIO_03755	SACKO_31426
OG0002459	HELIO_04024	SACKO_22681, SACKO_16318, SACKO_31723, SACKO_31713, SACKO_31748, SACKO_31731, SACKO_31760
OG0002461	HELIO_00996	SACKO_08151
OG0002476	HELIO_03664	SACKO_30892
OG0002476	HELIO_09312	SACKO_08176
OG0002477	HELIO_00392	SACKO_07789
OG0002478	HELIO_06129	SACKO_33600
OG0002479	HELIO_03283	SACKO_20671
OG0002480	HELIO_03257	SACKO_15236, SACKO_15965
OG0002481	HELIO_10926	SACKO_01048
OG0002482	HELIO_04097	SACKO_33025
OG0002484	HELIO_02445	SACKO_24950
OG0002486	HELIO_03836	SACKO_05657
OG0002487	HELIO_00981	SACKO_29552
OG0002489	HELIO_10331	SACKO_17098, SACKO_00357
OG0002490	HELIO_04381	SACKO_07588, SACKO_07546
OG0002491	HELIO_01223	SACKO_10520
OG0002492	HELIO_10487	SACKO_32041
OG0002493	HELIO_11143	SACKO_13234, SACKO_04115
OG0002493	HELIO_12294	SACKO_22203
OG0002494	HELIO_01599, HELIO_01251	SACKO_12127
OG0002496	HELIO_09651	SACKO_07041
OG0002497	HELIO_02505	SACKO_22650
OG0002499	HELIO_10794, HELIO_00659	SACKO_04489, SACKO_00265
OG0002500	HELIO_06617	SACKO_04375
OG0002501	HELIO_10161	SACKO_05457
OG0002503	HELIO_07673	SACKO_23269, SACKO_23287, SACKO_28245, SACKO_23294, SACKO_14036, SACKO_23280, SACKO_23275
OG0002504	HELIO_12556	SACKO_09829
OG0002505	HELIO_10389, HELIO_10390	SACKO_06900
OG0002507	HELIO_11185	SACKO_30944
OG0002508	HELIO_08309	SACKO_02969
OG0002509	HELIO_05251	SACKO_27767
OG0002510	HELIO_10856	SACKO_09294
OG0002511	HELIO_01449	SACKO_09432
OG0002512	HELIO_12554	SACKO_30651
OG0002514	HELIO_00279	SACKO_19112
OG0002515	HELIO_08379	SACKO_07241, SACKO_20701
OG0002516	HELIO_09840	SACKO_16570
OG0002517	HELIO_06896	SACKO_30964
OG0002518	HELIO_01975	SACKO_09581
OG0002519	HELIO_07618	SACKO_06221
OG0002520	HELIO_02172	SACKO_06589
OG0002521	HELIO_08213	SACKO_18888, SACKO_18884
OG0002524	HELIO_12158	SACKO_33273
OG0002525	HELIO_12186	SACKO_04970
OG0002526	HELIO_08372, HELIO_08373	SACKO_13983
OG0002527	HELIO_00703	SACKO_22788
OG0002528	HELIO_06964	SACKO_16622
OG0002529	HELIO_12199, HELIO_12198	SACKO_28898
OG0002530	HELIO_02743	SACKO_08723
OG0002531	HELIO_08040	SACKO_14023
OG0002532	HELIO_08702	SACKO_17305
OG0002533	HELIO_10038	SACKO_16289
OG0002535	HELIO_03343, HELIO_08528	SACKO_16620
OG0002536	HELIO_08893	SACKO_16648
OG0002537	HELIO_11511	SACKO_06675
OG0002538	HELIO_03917, HELIO_04421	SACKO_12917
OG0002539	HELIO_05871	SACKO_31170
OG0002540	HELIO_02995	SACKO_14247
OG0002541	HELIO_10796	SACKO_22115, SACKO_22087
OG0002542	HELIO_12766	SACKO_27289
OG0002543	HELIO_01303	SACKO_20191
OG0002544	HELIO_00808	SACKO_22071
OG0002545	HELIO_00358	SACKO_01150
OG0002546	HELIO_07572	SACKO_10584
OG0002547	HELIO_00655	SACKO_13783
OG0002548	HELIO_03411	SACKO_06276, SACKO_06275
OG0002549	HELIO_08839	SACKO_10558
OG0002550	HELIO_05190	SACKO_01086
OG0002551	HELIO_02799	SACKO_25085
OG0002552	HELIO_01652	SACKO_21302
OG0002553	HELIO_01973	SACKO_12252
OG0002554	HELIO_12527	SACKO_13500
OG0002555	HELIO_03386	SACKO_02182
OG0002557	HELIO_05219	SACKO_26822
OG0002558	HELIO_07563	SACKO_03517
OG0002559	HELIO_00119	SACKO_20711
OG0002560	HELIO_08536, HELIO_08534, HELIO_08535	SACKO_16019
OG0002561	HELIO_11216	SACKO_02026
OG0002562	HELIO_08903	SACKO_25664
OG0002564	HELIO_03476	SACKO_22734
OG0002565	HELIO_04197	SACKO_00115
OG0002566	HELIO_07620	SACKO_20714, SACKO_20707, SACKO_20713
OG0002567	HELIO_10477	SACKO_16568
OG0002569	HELIO_09801	SACKO_34230
OG0002571	HELIO_02212, HELIO_02214	SACKO_26930
OG0002573	HELIO_01316	SACKO_15544
OG0002574	HELIO_05197	SACKO_22230
OG0002576	HELIO_06423	SACKO_14631
OG0002587	HELIO_02597	SACKO_27868
OG0002589	HELIO_07397	SACKO_02204
OG0002589	HELIO_07756	SACKO_06815
OG0002590	HELIO_02709	SACKO_20476
OG0002592	HELIO_12783	SACKO_34002
OG0002593	HELIO_07989	SACKO_10947
OG0002594	HELIO_03260	SACKO_07978
OG0002595	HELIO_08602	SACKO_28041
OG0002598	HELIO_09306	SACKO_07015
OG0002599	HELIO_01735	SACKO_23660
OG0002600	HELIO_08436	SACKO_06590, SACKO_04459
OG0002601	HELIO_06938, HELIO_11513	SACKO_22141
OG0002602	HELIO_11174, HELIO_02231	SACKO_02234
OG0002603	HELIO_03372	SACKO_17366
OG0002605	HELIO_03379, HELIO_03378	SACKO_14953
OG0002607	HELIO_10572, HELIO_08586	SACKO_03486, SACKO_22395
OG0002608	HELIO_01546, HELIO_10204	SACKO_11611
OG0002609	HELIO_09507	SACKO_12081
OG0002610	HELIO_08229	SACKO_01801
OG0002611	HELIO_08050	SACKO_07932
OG0002612	HELIO_06371	SACKO_26587
OG0002614	HELIO_11695	SACKO_05469
OG0002615	HELIO_06785	SACKO_33633
OG0002616	HELIO_09918	SACKO_01080
OG0002617	HELIO_10276	SACKO_01894
OG0002618	HELIO_07943	SACKO_28705
OG0002619	HELIO_10442, HELIO_00157	SACKO_21297
OG0002620	HELIO_07883	SACKO_04820
OG0002621	HELIO_07034, HELIO_01916	SACKO_16474, SACKO_23580, SACKO_23585
OG0002622	HELIO_07864	SACKO_15708
OG0002624	HELIO_03629	SACKO_09208
OG0002625	HELIO_03241	SACKO_25181
OG0002628	HELIO_10307	SACKO_19493
OG0002629	HELIO_11339	SACKO_33854
OG0002630	HELIO_09231	SACKO_03900
OG0002631	HELIO_07808, HELIO_05400, HELIO_04876	SACKO_30779
OG0002632	HELIO_06737	SACKO_32473
OG0002633	HELIO_02658	SACKO_11975
OG0002634	HELIO_10302	SACKO_05114
OG0002635	HELIO_11019	SACKO_28574
OG0002636	HELIO_03936	SACKO_24914
OG0002637	HELIO_09761	SACKO_11519, SACKO_01718
OG0002638	HELIO_10591	SACKO_23375
OG0002639	HELIO_00493	SACKO_12009
OG0002640	HELIO_06175	SACKO_25453
OG0002641	HELIO_00181	SACKO_26742
OG0002642	HELIO_07779	SACKO_32892, SACKO_06635
OG0002643	HELIO_01593	SACKO_32604
OG0002644	HELIO_10604	SACKO_08254
OG0002646	HELIO_02697	SACKO_24581
OG0002647	HELIO_12434, HELIO_09295, HELIO_00606	SACKO_02270, SACKO_02286
OG0002648	HELIO_03245, HELIO_12756	SACKO_29529
OG0002649	HELIO_09472	SACKO_25253
OG0002652	HELIO_10370, HELIO_10369	SACKO_26837
OG0002653	HELIO_03921	SACKO_25418
OG0002654	HELIO_03154	SACKO_17668
OG0002655	HELIO_10514	SACKO_21458
OG0002656	HELIO_06530	SACKO_00623
OG0002657	HELIO_10902	SACKO_04966
OG0002658	HELIO_11919	SACKO_13237
OG0002659	HELIO_09615	SACKO_29326
OG0002660	HELIO_03452	SACKO_17228
OG0002661	HELIO_07731	SACKO_03609
OG0002662	HELIO_07752	SACKO_15559
OG0002663	HELIO_09556	SACKO_08447
OG0002664	HELIO_03628	SACKO_29290
OG0002665	HELIO_10240	SACKO_01295
OG0002666	HELIO_11096	SACKO_31357, SACKO_13833
OG0002667	HELIO_08912	SACKO_11002
OG0002668	HELIO_10383	SACKO_30469
OG0002669	HELIO_08691	SACKO_22148
OG0002670	HELIO_03645	SACKO_14363, SACKO_11385
OG0002671	HELIO_12149	SACKO_11759
OG0002672	HELIO_03503	SACKO_01451
OG0002674	HELIO_03809	SACKO_08717
OG0002675	HELIO_11933	SACKO_15688
OG0002677	HELIO_01468	SACKO_10007
OG0002679	HELIO_05060	SACKO_30759, SACKO_30760
OG0002682	HELIO_04795	SACKO_15114
OG0002683	HELIO_02646	SACKO_03825
OG0002688	HELIO_03216	SACKO_30358, SACKO_34005, SACKO_32307, SACKO_33990, SACKO_02818, SACKO_33999, SACKO_07271, SACKO_07272, SACKO_34010, SACKO_34012, SACKO_33973
OG0002703	HELIO_03620	SACKO_11354
OG0002706	HELIO_10422	SACKO_21774
OG0002708	HELIO_08992	SACKO_20775
OG0002709	HELIO_04074, HELIO_11863, HELIO_11862	SACKO_32689, SACKO_32665, SACKO_32677
OG0002709	HELIO_11861, HELIO_06936	SACKO_32688
OG0002710	HELIO_00829	SACKO_21926
OG0002712	HELIO_00615	SACKO_18747
OG0002713	HELIO_06459	SACKO_26672
OG0002714	HELIO_02269	SACKO_32741
OG0002715	HELIO_02942	SACKO_15095
OG0002716	HELIO_08404, HELIO_08403	SACKO_04911, SACKO_21178
OG0002717	HELIO_07984	SACKO_12992
OG0002718	HELIO_09888	SACKO_28816
OG0002718	HELIO_05744	SACKO_28799
OG0002719	HELIO_05462	SACKO_05531
OG0002721	HELIO_08548	SACKO_28675, SACKO_28788
OG0002722	HELIO_03522	SACKO_31472, SACKO_25932
OG0002723	HELIO_09725	SACKO_15452
OG0002724	HELIO_07212	SACKO_17307, SACKO_17311
OG0002724	HELIO_09893	SACKO_17306
OG0002725	HELIO_10488, HELIO_06489, HELIO_05556	SACKO_16326
OG0002726	HELIO_03574	SACKO_21700
OG0002727	HELIO_09226	SACKO_07791
OG0002728	HELIO_04995	SACKO_06575, SACKO_20118
OG0002729	HELIO_02082	SACKO_03831
OG0002729	HELIO_12148	SACKO_13000
OG0002730	HELIO_11697	SACKO_31288
OG0002731	HELIO_12043	SACKO_13655
OG0002732	HELIO_10058	SACKO_24148
OG0002733	HELIO_11570	SACKO_07250
OG0002734	HELIO_08611	SACKO_23132
OG0002736	HELIO_07077	SACKO_20758
OG0002739	HELIO_02376, HELIO_11343	SACKO_30502
OG0002741	HELIO_06518	SACKO_29205
OG0002742	HELIO_08532	SACKO_17909
OG0002743	HELIO_06294, HELIO_10710, HELIO_12091	SACKO_01395
OG0002744	HELIO_02644	SACKO_33020
OG0002745	HELIO_03178	SACKO_10657, SACKO_10637
OG0002746	HELIO_04608	SACKO_10434
OG0002747	HELIO_03630	SACKO_18649
OG0002748	HELIO_08606	SACKO_03967
OG0002750	HELIO_10272	SACKO_09270
OG0002751	HELIO_10298, HELIO_10297	SACKO_18475, SACKO_17132
OG0002752	HELIO_06786	SACKO_09498
