Orthogroup	HELIO_ok	OWEFU
OG0000803	HELIO_01765	OFUSG07578.2.p1, OFUSG07578.4.p1, OFUSG07578.1.p1, OFUSG07578.3.p1
OG0000809	HELIO_01972	OFUSG17351.1.p1, OFUSG17351.2.p1
OG0000810	HELIO_02012	OFUSG13316.1.p1
OG0000810	HELIO_12250	OFUSG25434.3.p1, OFUSG25434.2.p1, OFUSG25434.1.p1
OG0000812	HELIO_06900, HELIO_08476	OFUSG16288.1.p2, OFUSG26263.2.p2, OFUSG08214.1.p2
OG0000813	HELIO_06105, HELIO_05174	OFUSG10957.1.p1, OFUSG10956.1.p1
OG0000814	HELIO_12587	OFUSG16546.1.p1
OG0000814	HELIO_12586, HELIO_06788	OFUSG25287.1.p1, OFUSG25288.1.p1, OFUSG25696.1.p1, OFUSG25695.1.p1
OG0000814	HELIO_00245, HELIO_05814	OFUSG20971.1.p1
OG0000815	HELIO_02679	OFUSG09614.1.p1, OFUSG09614.3.p1, OFUSG09614.2.p1
OG0000815	HELIO_09051	OFUSG21400.1.p1
OG0000815	HELIO_00716	OFUSG04646.2.p1, OFUSG04646.1.p1
OG0000816	HELIO_09415	OFUSG12543.1.p1
OG0000816	HELIO_05766	OFUSG10926.1.p1
OG0000817	HELIO_10156	OFUSG23697.1.p1
OG0000817	HELIO_06308	OFUSG18100.1.p1
OG0000818	HELIO_09790	OFUSG10058.1.p1, OFUSG10058.3.p1, OFUSG10058.2.p1
OG0000819	HELIO_01104	OFUSG25384.2.p1, OFUSG25384.1.p1
OG0000819	HELIO_09273	OFUSG22242.1.p1
OG0000819	HELIO_11548	OFUSG22325.2.p1, OFUSG22325.1.p1
OG0000822	HELIO_09040	OFUSG12185.1.p1
OG0000822	HELIO_08036	OFUSG07627.1.p1, OFUSG07627.3.p1, OFUSG07627.2.p1
OG0000822	HELIO_00217	OFUSG03485.1.p1
OG0000824	HELIO_00999	OFUSG02604.1.p1, OFUSG23186.1.p1, OFUSG03277.1.p1, OFUSG02456.2.p1, OFUSG02456.1.p1, OFUSG02606.1.p1, OFUSG02605.1.p1, OFUSG02629.1.p1, OFUSG02606.2.p1, OFUSG02606.4.p1, OFUSG02606.3.p1, OFUSG02631.1.p1, OFUSG02631.2.p1
OG0000825	HELIO_05366	OFUSG03447.3.p1, OFUSG03447.2.p1, OFUSG03447.1.p1
OG0000825	HELIO_00080, HELIO_08583	OFUSG19469.1.p1
OG0000827	HELIO_06494	OFUSG12430.2.p1, OFUSG12430.1.p1, OFUSG20387.1.p1
OG0000828	HELIO_02812	OFUSG16610.1.p1
OG0000828	HELIO_08756	OFUSG14927.1.p1
OG0000829	HELIO_06164	OFUSG05943.1.p1
OG0000833	HELIO_03677, HELIO_04782	OFUSG12738.1.p1
OG0000834	HELIO_05184, HELIO_06529	OFUSG04057.5.p1, OFUSG04057.2.p1, OFUSG04057.3.p1, OFUSG04057.1.p1, OFUSG04057.4.p1
OG0000836	HELIO_03410	OFUSG04483.1.p1
OG0000837	HELIO_06103	OFUSG01837.1.p1, OFUSG13636.1.p1, OFUSG01835.1.p1
OG0000838	HELIO_00849	OFUSG07503.1.p1
OG0000841	HELIO_01420	OFUSG20856.1.p1, OFUSG20856.4.p1, OFUSG20856.2.p1, OFUSG20856.3.p1
OG0000842	HELIO_07760	OFUSG17660.1.p1
OG0000844	HELIO_12719	OFUSG21494.2.p1, OFUSG21494.1.p1
OG0000845	HELIO_09887, HELIO_12283	OFUSG00051.1.p1
OG0000845	HELIO_12001	OFUSG00112.1.p1
OG0000847	HELIO_07547	OFUSG24225.1.p1, OFUSG24225.2.p1
OG0000848	HELIO_03626	OFUSG02732.1.p1
OG0000848	HELIO_01690	OFUSG03989.1.p1, OFUSG03989.2.p1
OG0000849	HELIO_02567	OFUSG09067.1.p1
OG0000850	HELIO_09938	OFUSG12712.1.p1
OG0000850	HELIO_06017	OFUSG06085.1.p1
OG0000851	HELIO_11326	OFUSG02239.1.p1, OFUSG02239.2.p1
OG0000852	HELIO_03095	OFUSG09153.1.p1, OFUSG09153.2.p1
OG0000852	HELIO_01058	OFUSG04815.3.p1, OFUSG04815.2.p1, OFUSG04815.1.p1
OG0000855	HELIO_00071	OFUSG08911.2.p1, OFUSG08911.1.p1, OFUSG10909.1.p1, OFUSG18514.1.p1
OG0000855	HELIO_07301	OFUSG14975.1.p1, OFUSG14975.2.p1
OG0000857	HELIO_09917	OFUSG01227.1.p1
OG0000858	HELIO_11496	OFUSG19534.1.p1, OFUSG19534.2.p1
OG0000858	HELIO_09884	OFUSG18650.1.p1
OG0000858	HELIO_10581	OFUSG19764.2.p1, OFUSG19764.1.p1
OG0000860	HELIO_06728, HELIO_10827, HELIO_04489	OFUSG07489.1.p1, OFUSG07489.2.p1
OG0000866	HELIO_06913	OFUSG24066.1.p1, OFUSG00680.1.p1, OFUSG05730.1.p1, OFUSG06216.1.p1, OFUSG17520.1.p1, OFUSG05526.1.p1, OFUSG14753.1.p1
OG0000867	HELIO_06561, HELIO_10726	OFUSG06020.2.p1, OFUSG06020.1.p1, OFUSG06020.3.p1
OG0000868	HELIO_01384	OFUSG11760.1.p1
OG0000869	HELIO_09192	OFUSG13203.1.p1, OFUSG01355.1.p1
OG0000869	HELIO_12015	OFUSG16947.1.p1
OG0000871	HELIO_05455, HELIO_10685, HELIO_01060	OFUSG00730.1.p1
OG0000871	HELIO_09841	OFUSG06537.1.p1
OG0000872	HELIO_10138	OFUSG00869.2.p1, OFUSG00869.3.p1, OFUSG00869.5.p1, OFUSG00869.1.p1, OFUSG00869.4.p1
OG0000873	HELIO_12140	OFUSG09849.1.p1
OG0000874	HELIO_10498	OFUSG03220.1.p1
OG0000875	HELIO_11887	OFUSG13364.1.p1
OG0000876	HELIO_09814	OFUSG16334.1.p1
OG0000878	HELIO_11704	OFUSG16664.1.p1
OG0000879	HELIO_12212, HELIO_12213	OFUSG04088.1.p1
OG0000880	HELIO_01486	OFUSG05701.1.p1
OG0000881	HELIO_08698	OFUSG25601.3.p1, OFUSG25601.2.p1, OFUSG25601.4.p1, OFUSG25601.1.p1, OFUSG25601.5.p1
OG0000881	HELIO_01944	OFUSG22311.1.p1
OG0000882	HELIO_12401	OFUSG17466.4.p1, OFUSG17466.1.p1, OFUSG17466.3.p1, OFUSG17466.2.p1
OG0000887	HELIO_02768	OFUSG16699.1.p1, OFUSG16699.2.p1
OG0000888	HELIO_05889	OFUSG09295.1.p1
OG0000888	HELIO_01489	OFUSG10796.1.p1
OG0000889	HELIO_04264, HELIO_00210	OFUSG12102.1.p1
OG0000890	HELIO_03516	OFUSG00815.1.p1
OG0000893	HELIO_04931, HELIO_07627	OFUSG08896.1.p1, OFUSG08897.1.p1
OG0000896	HELIO_12759	OFUSG13178.1.p1
OG0000896	HELIO_06843	OFUSG11490.1.p1, OFUSG11490.3.p1, OFUSG11490.2.p1
OG0000897	HELIO_09055	OFUSG18741.1.p1
OG0000897	HELIO_12050	OFUSG06433.1.p1
OG0000898	HELIO_04279	OFUSG21363.2.p1, OFUSG21363.1.p1
OG0000899	HELIO_09464	OFUSG02805.1.p1, OFUSG02805.2.p1
OG0000904	HELIO_11725, HELIO_04556	OFUSG17921.1.p1
OG0000905	HELIO_07570	OFUSG01251.1.p1
OG0000906	HELIO_00505	OFUSG07758.1.p1
OG0000907	HELIO_12545	OFUSG26462.1.p1
OG0000908	HELIO_00145	OFUSG05748.2.p1, OFUSG05748.4.p1, OFUSG05748.1.p1, OFUSG05748.3.p1
OG0000908	HELIO_11059	OFUSG10578.1.p1
OG0000908	HELIO_00194	OFUSG05747.1.p1, OFUSG01906.1.p1, OFUSG01905.1.p1, OFUSG10342.1.p1
OG0000909	HELIO_00246	OFUSG00497.1.p1
OG0000911	HELIO_10858	OFUSG23257.1.p1, OFUSG23257.2.p1
OG0000912	HELIO_10841	OFUSG05604.1.p1
OG0000912	HELIO_12695, HELIO_12697	OFUSG23879.1.p1
OG0000913	HELIO_06048	OFUSG03065.4.p1, OFUSG03065.3.p1, OFUSG03065.1.p1, OFUSG03065.2.p1, OFUSG03065.5.p1
OG0000914	HELIO_08250	OFUSG18797.2.p1, OFUSG18797.1.p1
OG0000915	HELIO_03730	OFUSG06406.1.p1, OFUSG06406.2.p1
OG0000921	HELIO_03668	OFUSG26697.1.p1
OG0000923	HELIO_12673, HELIO_06362	OFUSG16107.1.p1
OG0000924	HELIO_03010	OFUSG03258.1.p1
OG0000924	HELIO_06727	OFUSG03114.1.p1, OFUSG02502.1.p1
OG0000925	HELIO_09608	OFUSG21493.1.p1
OG0000925	HELIO_02417	OFUSG25811.2.p1, OFUSG25811.1.p1
OG0000926	HELIO_12722	OFUSG20594.1.p1
OG0000926	HELIO_00674, HELIO_04672	OFUSG01342.1.p1, OFUSG01342.2.p1, OFUSG20595.2.p1, OFUSG20595.1.p1
OG0000928	HELIO_10500, HELIO_10501, HELIO_01658	OFUSG08901.1.p1
OG0000929	HELIO_11603, HELIO_11221	OFUSG01585.1.p1
OG0000931	HELIO_09729	OFUSG05884.5.p1, OFUSG05884.3.p1, OFUSG05884.4.p1, OFUSG05884.2.p1, OFUSG05884.1.p1
OG0000932	HELIO_07928	OFUSG22608.1.p1
OG0000933	HELIO_10228	OFUSG11577.2.p1, OFUSG11577.1.p1
OG0000934	HELIO_01254	OFUSG01031.1.p1
OG0000934	HELIO_02606	OFUSG08244.1.p1
OG0000935	HELIO_05900	OFUSG16551.1.p1
OG0000942	HELIO_10867	OFUSG01806.1.p1
OG0000943	HELIO_08389, HELIO_02640	OFUSG10222.1.p1
OG0000943	HELIO_02892	OFUSG24129.1.p1
OG0000944	HELIO_00838, HELIO_00839	OFUSG02142.1.p1, OFUSG02142.4.p1, OFUSG02142.2.p1, OFUSG02142.3.p1
OG0000945	HELIO_09173	OFUSG22805.2.p1, OFUSG22805.1.p1, OFUSG24268.1.p1
OG0000946	HELIO_00131	OFUSG01913.2.p1, OFUSG01913.1.p1
OG0000947	HELIO_05356	OFUSG17100.1.p1
OG0000949	HELIO_03725	OFUSG01898.1.p1, OFUSG21190.1.p1, OFUSG20002.1.p1
OG0000951	HELIO_12483	OFUSG09305.1.p1
OG0000951	HELIO_09646, HELIO_09647	OFUSG00739.1.p1, OFUSG00739.2.p1
OG0000952	HELIO_10871	OFUSG02484.1.p1
OG0000952	HELIO_06071	OFUSG02485.1.p1
OG0000953	HELIO_10829, HELIO_11999, HELIO_00087	OFUSG13123.1.p1, OFUSG15200.1.p1, OFUSG23505.1.p1
OG0000954	HELIO_08553	OFUSG16223.1.p1
OG0000954	HELIO_10186	OFUSG04263.1.p1
OG0000955	HELIO_03286	OFUSG21035.1.p1
OG0000955	HELIO_07820	OFUSG02908.1.p1
OG0000956	HELIO_04252, HELIO_06834	OFUSG25963.1.p1
OG0000957	HELIO_09500	OFUSG09505.1.p1, OFUSG09505.2.p1
OG0000960	HELIO_04120	OFUSG05056.1.p1
OG0000963	HELIO_01247	OFUSG18073.1.p1
OG0000963	HELIO_02112	OFUSG26256.1.p1
OG0000964	HELIO_02016	OFUSG10365.1.p1, OFUSG20587.1.p1, OFUSG20586.1.p1, OFUSG20586.2.p1
OG0000965	HELIO_02433, HELIO_01613	OFUSG10177.1.p1
OG0000965	HELIO_02543	OFUSG05283.1.p1
OG0000966	HELIO_12553	OFUSG15060.2.p1, OFUSG15060.1.p1
OG0000967	HELIO_05380	OFUSG03652.1.p1
OG0000967	HELIO_03536, HELIO_01717	OFUSG18109.1.p1
OG0000968	HELIO_03389	OFUSG01481.1.p1, OFUSG01481.2.p1, OFUSG01481.3.p1
OG0000969	HELIO_04198, HELIO_02734	OFUSG16049.1.p1, OFUSG16049.2.p1
OG0000970	HELIO_01898	OFUSG24111.1.p1
OG0000971	HELIO_04852	OFUSG15922.1.p1, OFUSG15916.1.p1, OFUSG15886.1.p1, OFUSG15885.1.p1
OG0000971	HELIO_05470, HELIO_04766	OFUSG15894.2.p1, OFUSG15894.1.p1
OG0000972	HELIO_03437	OFUSG22451.1.p1
OG0000972	HELIO_10088, HELIO_10089	OFUSG10857.2.p1, OFUSG10857.1.p1
OG0000974	HELIO_11927, HELIO_03653, HELIO_04736	OFUSG12017.1.p1
OG0000977	HELIO_05595	OFUSG22964.1.p1
OG0000977	HELIO_10196	OFUSG13628.1.p1
OG0000978	HELIO_07153	OFUSG05262.1.p1
OG0000979	HELIO_10893, HELIO_10640, HELIO_04188	OFUSG20447.2.p1, OFUSG20447.1.p1
OG0000981	HELIO_05192, HELIO_11353	OFUSG25031.3.p1, OFUSG25031.2.p1, OFUSG25031.1.p1, OFUSG04727.1.p1
OG0000981	HELIO_10861	OFUSG03861.1.p1
OG0000982	HELIO_07584	OFUSG16732.3.p1, OFUSG16732.2.p1, OFUSG16732.1.p1, OFUSG16732.4.p1, OFUSG16732.5.p1
OG0000985	HELIO_01102	OFUSG11040.1.p1
OG0000986	HELIO_03699	OFUSG09980.1.p1
OG0000987	HELIO_01520	OFUSG21084.2.p1, OFUSG21084.1.p1
OG0000988	HELIO_06322	OFUSG21531.1.p1
OG0000992	HELIO_10125	OFUSG18155.1.p1, OFUSG18156.1.p1
OG0000992	HELIO_02780	OFUSG06018.1.p1
OG0000993	HELIO_04159, HELIO_11266	OFUSG09454.1.p1, OFUSG09454.2.p1
OG0000994	HELIO_02373	OFUSG05737.1.p1
OG0000994	HELIO_07661	OFUSG19359.1.p1
OG0000995	HELIO_03487, HELIO_06963	OFUSG10864.1.p1, OFUSG10864.2.p1, OFUSG10864.3.p1
OG0000996	HELIO_08470	OFUSG14358.1.p1
OG0000998	HELIO_06252, HELIO_05043, HELIO_04979, HELIO_03944, HELIO_08834, HELIO_03576	OFUSG00656.2.p1, OFUSG00656.1.p1
OG0000999	HELIO_01942	OFUSG04563.2.p1, OFUSG04563.1.p1
OG0000999	HELIO_05906	OFUSG00108.1.p1
OG0001001	HELIO_03180, HELIO_03179	OFUSG14675.1.p1
OG0001002	HELIO_11589	OFUSG15973.1.p1, OFUSG16764.2.p1, OFUSG16764.1.p1
OG0001003	HELIO_03157, HELIO_03158	OFUSG24187.1.p1
OG0001004	HELIO_01908, HELIO_01907	OFUSG26573.1.p1, OFUSG26573.2.p1
OG0001005	HELIO_11378	OFUSG06280.1.p1
OG0001006	HELIO_12602	OFUSG07003.3.p1, OFUSG07003.1.p1, OFUSG07003.2.p1
OG0001006	HELIO_03139	OFUSG17480.1.p1
OG0001007	HELIO_09775	OFUSG08050.1.p1, OFUSG08050.2.p1
OG0001008	HELIO_10518	OFUSG01608.1.p1
OG0001009	HELIO_00710, HELIO_05419	OFUSG10206.1.p1
OG0001009	HELIO_05966	OFUSG03141.1.p1, OFUSG10208.1.p1, OFUSG06733.1.p1, OFUSG03374.1.p1, OFUSG20943.1.p1
OG0001016	HELIO_06921	OFUSG16289.1.p1
OG0001016	HELIO_03156	OFUSG17257.1.p1
OG0001017	HELIO_05629	OFUSG13590.3.p1, OFUSG13590.1.p1, OFUSG13590.2.p1
OG0001018	HELIO_02325	OFUSG20884.1.p1
OG0001018	HELIO_10601	OFUSG25182.1.p1
OG0001022	HELIO_07003	OFUSG14113.1.p1, OFUSG14117.1.p1
OG0001023	HELIO_03660	OFUSG01359.1.p1
OG0001026	HELIO_01202	OFUSG10458.1.p1
OG0001027	HELIO_03833, HELIO_00869	OFUSG15315.1.p1
OG0001028	HELIO_12036	OFUSG08945.1.p1, OFUSG08945.2.p1
OG0001029	HELIO_12058	OFUSG23212.2.p1, OFUSG23212.1.p1
OG0001029	HELIO_00445	OFUSG00715.1.p1
OG0001030	HELIO_02439	OFUSG09158.1.p1
OG0001030	HELIO_10962	OFUSG11700.1.p1
OG0001031	HELIO_05592	OFUSG10916.2.p1, OFUSG10916.3.p1, OFUSG10916.1.p1, OFUSG10915.1.p1
OG0001032	HELIO_01696	OFUSG05074.1.p1, OFUSG07488.1.p1, OFUSG07488.2.p1
OG0001033	HELIO_09215	OFUSG17922.1.p1
OG0001033	HELIO_06818	OFUSG07728.1.p1, OFUSG07728.2.p1
OG0001034	HELIO_10699	OFUSG04414.1.p1
OG0001036	HELIO_01681	OFUSG23486.1.p1
OG0001038	HELIO_09434	OFUSG06632.3.p1, OFUSG06632.1.p1, OFUSG06632.2.p1, OFUSG06632.4.p1
OG0001039	HELIO_06687	OFUSG22530.1.p1
OG0001039	HELIO_03051	OFUSG18772.1.p1
OG0001041	HELIO_05713, HELIO_03864	OFUSG24963.1.p1, OFUSG04474.1.p1, OFUSG06262.1.p1, OFUSG24957.1.p1
OG0001042	HELIO_08977	OFUSG18717.1.p1, OFUSG18717.2.p1
OG0001043	HELIO_04349, HELIO_06070, HELIO_12731, HELIO_12419, HELIO_11111, HELIO_11763, HELIO_09025, HELIO_12512, HELIO_07857	OFUSG17849.1.p1, OFUSG17610.1.p1, OFUSG17609.1.p1
OG0001044	HELIO_11285	OFUSG23994.1.p1
OG0001045	HELIO_01258	OFUSG05155.1.p1, OFUSG15982.1.p1, OFUSG25671.1.p1, OFUSG03476.1.p1, OFUSG03476.2.p1, OFUSG08858.1.p1, OFUSG08854.1.p1, OFUSG01213.1.p1, OFUSG14676.1.p1, OFUSG24705.1.p1, OFUSG02227.1.p1, OFUSG25451.1.p1, OFUSG13837.1.p1, OFUSG02021.1.p1, OFUSG02023.1.p1, OFUSG02022.1.p1, OFUSG02019.1.p1, OFUSG03692.1.p1, OFUSG19959.1.p1, OFUSG02020.1.p1, OFUSG08123.2.p1, OFUSG08123.1.p1, OFUSG16051.1.p1, OFUSG08074.1.p1, OFUSG15512.1.p1, OFUSG20790.1.p1, OFUSG14863.1.p1, OFUSG14991.1.p1, OFUSG01891.2.p1, OFUSG01891.1.p1, OFUSG17422.1.p1, OFUSG17430.1.p1
OG0001046	HELIO_07188	OFUSG10400.1.p1
OG0001047	HELIO_09414	OFUSG13920.1.p1
OG0001048	HELIO_00893, HELIO_12024	OFUSG11109.1.p1
OG0001049	HELIO_09140	OFUSG17397.1.p1
OG0001049	HELIO_12069	OFUSG21106.1.p1
OG0001050	HELIO_07822	OFUSG06846.1.p1, OFUSG09204.1.p1, OFUSG19968.1.p1, OFUSG09691.1.p1
OG0001052	HELIO_07737	OFUSG10412.2.p1, OFUSG10412.1.p1
OG0001052	HELIO_06284, HELIO_08117	OFUSG10259.2.p1, OFUSG10259.1.p1
OG0001053	HELIO_00232	OFUSG16393.1.p1
OG0001053	HELIO_06885	OFUSG18424.1.p1
OG0001055	HELIO_11495, HELIO_06295	OFUSG01701.1.p1, OFUSG25546.1.p1, OFUSG23915.1.p1, OFUSG26007.1.p1
OG0001056	HELIO_00262	OFUSG05122.1.p1
OG0001057	HELIO_10754, HELIO_02463	OFUSG10093.2.p1, OFUSG10093.1.p1
OG0001058	HELIO_10312	OFUSG09700.3.p1, OFUSG09700.1.p1, OFUSG09700.2.p1
OG0001059	HELIO_11528	OFUSG12920.1.p1, OFUSG12926.1.p1, OFUSG12919.1.p1
OG0001060	HELIO_04663	OFUSG03037.1.p1
OG0001061	HELIO_04768, HELIO_11228, HELIO_08345	OFUSG03847.1.p1
OG0001061	HELIO_11133, HELIO_05956	OFUSG01368.1.p1, OFUSG01367.1.p1
OG0001062	HELIO_10831	OFUSG17199.1.p1, OFUSG17199.2.p1
OG0001063	HELIO_12546	OFUSG11469.1.p1
OG0001063	HELIO_01134	OFUSG12080.1.p1
OG0001064	HELIO_06789	OFUSG12139.1.p1, OFUSG12139.2.p1, OFUSG12140.2.p1, OFUSG12140.1.p1, OFUSG12144.1.p1, OFUSG19189.1.p1, OFUSG07960.1.p1
OG0001065	HELIO_04289	OFUSG12064.1.p1
OG0001065	HELIO_05198, HELIO_05792, HELIO_04038, HELIO_02275	OFUSG19171.2.p1, OFUSG19171.1.p1, OFUSG05697.1.p1, OFUSG05698.1.p1, OFUSG11303.1.p1
OG0001067	HELIO_08543	OFUSG12106.1.p1, OFUSG11202.1.p1, OFUSG08267.1.p1
OG0001068	HELIO_11318	OFUSG20968.4.p1, OFUSG20968.1.p1, OFUSG20968.2.p1, OFUSG20968.3.p1
OG0001072	HELIO_02051	OFUSG14989.1.p1, OFUSG14989.2.p1
OG0001072	HELIO_11812	OFUSG23887.1.p1, OFUSG23887.2.p1
OG0001073	HELIO_10163	OFUSG03347.1.p1
OG0001075	HELIO_03042	OFUSG21504.2.p1, OFUSG21504.3.p1, OFUSG21504.1.p1, OFUSG21503.2.p1, OFUSG21503.1.p1
OG0001076	HELIO_10241	OFUSG03330.1.p1
OG0001077	HELIO_00459	OFUSG15956.1.p1, OFUSG15957.1.p1
OG0001078	HELIO_05283	OFUSG07195.2.p1, OFUSG07195.1.p1, OFUSG07195.3.p1
OG0001079	HELIO_01927	OFUSG06804.1.p1
OG0001080	HELIO_05367	OFUSG16677.1.p1
OG0001080	HELIO_07062	OFUSG00008.1.p1
OG0001081	HELIO_05200, HELIO_10290, HELIO_06610, HELIO_11737	OFUSG14342.1.p1, OFUSG07840.1.p1
OG0001082	HELIO_11176	OFUSG04037.1.p1
OG0001082	HELIO_04668	OFUSG17193.1.p1
OG0001084	HELIO_02656	OFUSG00659.1.p1, OFUSG00659.2.p1
OG0001085	HELIO_07664	OFUSG06361.1.p1
OG0001086	HELIO_03188	OFUSG12287.2.p1, OFUSG12287.1.p1
OG0001087	HELIO_00979	OFUSG03054.1.p2, OFUSG03745.1.p1
OG0001088	HELIO_00164	OFUSG15120.4.p1, OFUSG15120.1.p1, OFUSG15120.2.p1, OFUSG15120.3.p1
OG0001089	HELIO_12254	OFUSG19616.1.p1
OG0001091	HELIO_12660, HELIO_12659	OFUSG17661.2.p1, OFUSG17661.1.p1
OG0001092	HELIO_09889, HELIO_09890	OFUSG02473.1.p1
OG0001095	HELIO_00438	OFUSG13749.1.p1, OFUSG13749.3.p1, OFUSG13749.2.p1
OG0001097	HELIO_06592	OFUSG03053.1.p1
OG0001102	HELIO_10839	OFUSG12472.1.p1
OG0001103	HELIO_09522	OFUSG12330.1.p1
OG0001103	HELIO_03297	OFUSG17037.1.p1, OFUSG17037.3.p1, OFUSG17037.2.p1, OFUSG17037.4.p1
OG0001104	HELIO_02923	OFUSG23716.1.p1
OG0001105	HELIO_08271	OFUSG16233.2.p1, OFUSG16233.1.p1, OFUSG16233.4.p1, OFUSG16233.3.p1
OG0001105	HELIO_10656	OFUSG25355.1.p1
OG0001106	HELIO_08971	OFUSG09718.2.p1, OFUSG09718.1.p1
OG0001106	HELIO_05464	OFUSG06257.1.p1
OG0001107	HELIO_04866	OFUSG24708.1.p1
OG0001108	HELIO_00460	OFUSG17063.1.p1
OG0001108	HELIO_08728	OFUSG24077.2.p1, OFUSG24077.1.p1
OG0001109	HELIO_04286	OFUSG13382.1.p1, OFUSG03479.1.p1, OFUSG03480.1.p1, OFUSG02782.1.p1, OFUSG02782.2.p1
OG0001110	HELIO_10394	OFUSG08276.1.p1
OG0001112	HELIO_11241	OFUSG13817.3.p1, OFUSG13817.1.p1, OFUSG13817.4.p1, OFUSG13817.2.p1, OFUSG13817.5.p1
OG0001113	HELIO_11363	OFUSG01933.1.p1
OG0001114	HELIO_01619	OFUSG04229.1.p1
OG0001115	HELIO_03889	OFUSG04191.1.p1
OG0001116	HELIO_04473	OFUSG23347.1.p1, OFUSG23347.5.p1, OFUSG23347.2.p1, OFUSG23347.4.p1, OFUSG23347.3.p1
OG0001118	HELIO_04035, HELIO_06127, HELIO_08101, HELIO_04000	OFUSG08091.2.p1, OFUSG08091.5.p1, OFUSG08091.1.p1, OFUSG08091.4.p1, OFUSG08091.3.p1
OG0001120	HELIO_07190, HELIO_11052	OFUSG05353.1.p1, OFUSG05353.2.p1
OG0001121	HELIO_02833, HELIO_04338	OFUSG00225.1.p1, OFUSG00225.2.p1
OG0001123	HELIO_05833	OFUSG12701.1.p1
OG0001123	HELIO_11888	OFUSG22297.1.p1
OG0001124	HELIO_05892	OFUSG10854.1.p1
OG0001124	HELIO_11497	OFUSG07596.1.p1
OG0001125	HELIO_03784	OFUSG23343.1.p1
OG0001125	HELIO_10314	OFUSG23334.1.p1
OG0001126	HELIO_07432, HELIO_08150	OFUSG24750.1.p1
OG0001126	HELIO_09972	OFUSG06152.1.p1
OG0001127	HELIO_07919	OFUSG16574.1.p1, OFUSG16574.2.p1
OG0001128	HELIO_07418	OFUSG11491.1.p1
OG0001129	HELIO_05218	OFUSG05147.2.p1, OFUSG05147.1.p1
OG0001130	HELIO_05662	OFUSG08598.1.p1
OG0001131	HELIO_11533	OFUSG21658.1.p1
OG0001132	HELIO_09410	OFUSG20144.1.p1
OG0001133	HELIO_10368	OFUSG21360.1.p1
OG0001134	HELIO_12460	OFUSG10062.2.p1, OFUSG10062.1.p1
OG0001135	HELIO_07754	OFUSG17784.2.p1, OFUSG17784.1.p1, OFUSG17785.1.p1, OFUSG02833.1.p1
OG0001137	HELIO_03163	OFUSG11347.1.p1
OG0001138	HELIO_09443	OFUSG13035.1.p1, OFUSG13035.2.p1
OG0001139	HELIO_04488	OFUSG25576.1.p1
OG0001140	HELIO_11252, HELIO_00781	OFUSG20072.1.p1, OFUSG00173.1.p1
OG0001141	HELIO_08701, HELIO_05429, HELIO_04831	OFUSG09098.2.p1, OFUSG09098.1.p1
OG0001142	HELIO_05081	OFUSG10654.1.p1
OG0001143	HELIO_02868	OFUSG16015.1.p1
OG0001144	HELIO_08158	OFUSG23430.1.p1
OG0001146	HELIO_04581	OFUSG16918.1.p1
OG0001147	HELIO_06369	OFUSG03123.1.p1, OFUSG07574.1.p1, OFUSG05958.1.p1, OFUSG03124.2.p1, OFUSG03124.1.p1, OFUSG24297.1.p1
OG0001148	HELIO_12317	OFUSG04841.1.p1
OG0001149	HELIO_07596	OFUSG26608.1.p1, OFUSG26608.2.p1
OG0001155	HELIO_11025	OFUSG07724.1.p1
OG0001155	HELIO_01105	OFUSG22403.1.p1
OG0001156	HELIO_05032	OFUSG03954.1.p1, OFUSG03954.2.p1, OFUSG03954.3.p1
OG0001158	HELIO_03567, HELIO_07771	OFUSG20905.2.p1, OFUSG20905.1.p1
OG0001159	HELIO_09181	OFUSG11338.1.p1, OFUSG20958.1.p1
OG0001160	HELIO_10702	OFUSG07954.1.p1
OG0001161	HELIO_01628	OFUSG16226.3.p1, OFUSG16226.2.p1, OFUSG16226.1.p1
OG0001162	HELIO_09342, HELIO_11797	OFUSG20181.1.p1
OG0001163	HELIO_12002	OFUSG11184.1.p1, OFUSG11184.2.p1
OG0001164	HELIO_09308, HELIO_08913	OFUSG24177.1.p1
OG0001165	HELIO_08812	OFUSG13166.1.p1
OG0001165	HELIO_00728	OFUSG14678.1.p1, OFUSG14678.2.p1
OG0001166	HELIO_00329	OFUSG02486.1.p1
OG0001167	HELIO_08270	OFUSG21708.1.p1
OG0001168	HELIO_00913	OFUSG18913.1.p1
OG0001169	HELIO_01933	OFUSG02492.1.p1
OG0001170	HELIO_06339	OFUSG01257.1.p1
OG0001171	HELIO_07445	OFUSG16690.1.p1
OG0001172	HELIO_12376	OFUSG24342.1.p1
OG0001174	HELIO_03977	OFUSG06404.1.p1, OFUSG06737.1.p1
OG0001175	HELIO_11278	OFUSG26257.3.p1, OFUSG26257.2.p1, OFUSG26257.1.p1
OG0001176	HELIO_06263	OFUSG10722.1.p1
OG0001177	HELIO_06526, HELIO_10848	OFUSG21019.1.p1, OFUSG21014.1.p1, OFUSG21016.1.p1
OG0001178	HELIO_03485	OFUSG12774.1.p1
OG0001178	HELIO_05752	OFUSG25843.1.p1
OG0001179	HELIO_04085, HELIO_04405, HELIO_06718	OFUSG23169.1.p1
OG0001181	HELIO_05206	OFUSG04163.4.p1, OFUSG04163.3.p1, OFUSG04163.2.p1, OFUSG04163.5.p1, OFUSG04163.1.p1
