Orthogroup	HELIO_ok	BRALA
OG0002159	HELIO_09826	BRALA07565, BRALA35722, BRALA18927
OG0002160	HELIO_00185	BRALA06348
OG0002161	HELIO_10151	BRALA07343
OG0002163	HELIO_08396	BRALA02388, BRALA02390, BRALA02387, BRALA02389
OG0002164	HELIO_10824	BRALA00799, BRALA16827
OG0002165	HELIO_11027	BRALA03144, BRALA03158, BRALA03145
OG0002166	HELIO_08775	BRALA34998
OG0002167	HELIO_02415	BRALA00107
OG0002168	HELIO_07698	BRALA21154
OG0002168	HELIO_12373	BRALA01161
OG0002169	HELIO_05746, HELIO_06281	BRALA35441
OG0002170	HELIO_04325	BRALA15225
OG0002170	HELIO_08216	BRALA25274
OG0002171	HELIO_11666	BRALA31606
OG0002172	HELIO_02383	BRALA08732
OG0002174	HELIO_05516, HELIO_07239	BRALA06503
OG0002174	HELIO_07488	BRALA01580
OG0002177	HELIO_06435	BRALA25710
OG0002178	HELIO_00881	BRALA10470
OG0002179	HELIO_11957	BRALA17768
OG0002180	HELIO_11298	BRALA01899
OG0002182	HELIO_07381	BRALA17354
OG0002183	HELIO_12448	BRALA02511
OG0002184	HELIO_03187, HELIO_03186	BRALA05306
OG0002185	HELIO_02280	BRALA03464
OG0002186	HELIO_08791	BRALA04863
OG0002187	HELIO_06883	BRALA21795
OG0002190	HELIO_11217	BRALA24660
OG0002191	HELIO_05501	BRALA21363
OG0002193	HELIO_11239	BRALA11442
OG0002194	HELIO_08167, HELIO_09274	BRALA26974, BRALA10637, BRALA26972, BRALA26973, BRALA30784, BRALA16427, BRALA09154
OG0002196	HELIO_02312	BRALA27055
OG0002209	HELIO_00063	BRALA19715
OG0002211	HELIO_10863, HELIO_07293	BRALA10238, BRALA26427
OG0002215	HELIO_05473, HELIO_01703, HELIO_08176, HELIO_06304, HELIO_01702	BRALA20562
OG0002216	HELIO_08118	BRALA21038
OG0002217	HELIO_07595	BRALA20635
OG0002219	HELIO_03142	BRALA34790, BRALA33634, BRALA17537, BRALA29885
OG0002220	HELIO_07837	BRALA20472
OG0002221	HELIO_00629	BRALA26673
OG0002222	HELIO_01086	BRALA19604
OG0002223	HELIO_11846, HELIO_09083	BRALA02219
OG0002224	HELIO_08402	BRALA06615
OG0002225	HELIO_05714	BRALA24494
OG0002227	HELIO_01271	BRALA21714
OG0002228	HELIO_10818	BRALA34398, BRALA26579, BRALA27484
OG0002229	HELIO_11908	BRALA29368
OG0002231	HELIO_08723	BRALA05999
OG0002233	HELIO_07535, HELIO_05365, HELIO_05245	BRALA22951, BRALA22952, BRALA22953
OG0002234	HELIO_08332	BRALA25993, BRALA25047, BRALA25045, BRALA25046
OG0002235	HELIO_01162	BRALA29529, BRALA21221
OG0002236	HELIO_10095, HELIO_10094	BRALA13750
OG0002237	HELIO_11740, HELIO_11741	BRALA35902
OG0002238	HELIO_11379	BRALA34538, BRALA10061
OG0002238	HELIO_05408	BRALA01669
OG0002240	HELIO_06722	BRALA14406
OG0002241	HELIO_09347	BRALA33999
OG0002243	HELIO_12098	BRALA24911
OG0002244	HELIO_09967	BRALA08304
OG0002245	HELIO_05485	BRALA10266
OG0002246	HELIO_12705	BRALA15560
OG0002248	HELIO_00698	BRALA03727
OG0002251	HELIO_12433	BRALA21715
OG0002252	HELIO_01235	BRALA26755, BRALA06212
OG0002253	HELIO_06098	BRALA12063
OG0002255	HELIO_12509	BRALA03062
OG0002256	HELIO_03364	BRALA07689
OG0002258	HELIO_06245	BRALA31922
OG0002260	HELIO_09310	BRALA13385
OG0002261	HELIO_06100	BRALA34119, BRALA35135
OG0002262	HELIO_00173	BRALA24175
OG0002263	HELIO_06943	BRALA13683
OG0002264	HELIO_02936	BRALA16853
OG0002265	HELIO_01860	BRALA18548
OG0002266	HELIO_09260	BRALA11206
OG0002267	HELIO_02251	BRALA24091
OG0002268	HELIO_10860	BRALA09048, BRALA09047
OG0002270	HELIO_04696	BRALA17302
OG0002271	HELIO_07833, HELIO_02259	BRALA19435
OG0002272	HELIO_11743	BRALA08886, BRALA18101
OG0002274	HELIO_01184	BRALA35385
OG0002276	HELIO_08754	BRALA10605, BRALA10608
OG0002277	HELIO_12167	BRALA15346
OG0002278	HELIO_09110	BRALA25960
OG0002279	HELIO_08733	BRALA06025
OG0002281	HELIO_11836	BRALA28875
OG0002283	HELIO_08866, HELIO_08865	BRALA03668, BRALA03667
OG0002284	HELIO_12726	BRALA17340
OG0002285	HELIO_01805	BRALA21420
OG0002286	HELIO_03879	BRALA13024
OG0002288	HELIO_07429	BRALA03975
OG0002289	HELIO_03380	BRALA07836, BRALA27143
OG0002290	HELIO_03564	BRALA24236
OG0002291	HELIO_11625	BRALA22088, BRALA00673
OG0002292	HELIO_04485	BRALA26428
OG0002293	HELIO_02043	BRALA19304
OG0002294	HELIO_08497	BRALA00797
OG0002295	HELIO_11445	BRALA01418
OG0002296	HELIO_00402	BRALA21680
OG0002311	HELIO_07215	BRALA35466
OG0002312	HELIO_12558	BRALA21661
OG0002314	HELIO_07749	BRALA28966
OG0002315	HELIO_01542	BRALA09280, BRALA05073, BRALA01062
OG0002316	HELIO_12382	BRALA12268
OG0002317	HELIO_02026	BRALA31350, BRALA33899
OG0002318	HELIO_12246, HELIO_12682	BRALA02620, BRALA04390
OG0002319	HELIO_07888	BRALA14241
OG0002320	HELIO_10607	BRALA04435
OG0002321	HELIO_05182	BRALA24064
OG0002323	HELIO_11101, HELIO_02178	BRALA12829
OG0002324	HELIO_09504	BRALA24171
OG0002325	HELIO_01569	BRALA29052
OG0002327	HELIO_05706	BRALA18044
OG0002328	HELIO_06299	BRALA01144, BRALA01145
OG0002329	HELIO_07430	BRALA12530, BRALA12529
OG0002330	HELIO_10560, HELIO_10559	BRALA03712, BRALA24270
OG0002331	HELIO_09275	BRALA26591
OG0002332	HELIO_10520	BRALA03823, BRALA03824
OG0002333	HELIO_12064	BRALA04400
OG0002334	HELIO_09130	BRALA00503
OG0002336	HELIO_11534	BRALA06059
OG0002337	HELIO_11545	BRALA27654
OG0002338	HELIO_03268, HELIO_03267	BRALA00730, BRALA28063
OG0002339	HELIO_07743	BRALA17686
OG0002339	HELIO_10660	BRALA29473
OG0002341	HELIO_10080	BRALA22920
OG0002342	HELIO_12191	BRALA14729, BRALA05920
OG0002343	HELIO_11409	BRALA19186
OG0002344	HELIO_01896	BRALA27826
OG0002345	HELIO_01008	BRALA23857
OG0002346	HELIO_09863	BRALA02293
OG0002347	HELIO_03481	BRALA19904
OG0002348	HELIO_04598	BRALA22455
OG0002349	HELIO_05760	BRALA03390
OG0002349	HELIO_03339	BRALA34899
OG0002350	HELIO_08873, HELIO_08874	BRALA02543
OG0002351	HELIO_04670, HELIO_06441	BRALA09584, BRALA09583
OG0002352	HELIO_09892	BRALA20233
OG0002353	HELIO_05209	BRALA01264
OG0002354	HELIO_07745	BRALA28091, BRALA03565
OG0002355	HELIO_07256	BRALA11855
OG0002357	HELIO_07681	BRALA25711
OG0002358	HELIO_03502	BRALA28942
OG0002359	HELIO_12405	BRALA23962
OG0002360	HELIO_02623	BRALA07016
OG0002361	HELIO_05139	BRALA30384, BRALA08001, BRALA22779, BRALA13892
OG0002362	HELIO_10755	BRALA23213
OG0002363	HELIO_06225	BRALA27482
OG0002364	HELIO_07159	BRALA28889, BRALA28891, BRALA28903, BRALA28904, BRALA28888, BRALA28890
OG0002366	HELIO_04920	BRALA12487
OG0002367	HELIO_09405	BRALA00751
OG0002367	HELIO_12396	BRALA13549
OG0002368	HELIO_02256	BRALA21573
OG0002370	HELIO_01318	BRALA25269
OG0002371	HELIO_03580	BRALA17426, BRALA17427, BRALA13908
OG0002372	HELIO_10493	BRALA22190
OG0002374	HELIO_00949	BRALA20249
OG0002375	HELIO_04442	BRALA01414, BRALA22597
OG0002376	HELIO_06701	BRALA31285
OG0002377	HELIO_10194	BRALA25962
OG0002378	HELIO_10608	BRALA07510, BRALA29091
OG0002379	HELIO_12739, HELIO_12740	BRALA06153
OG0002380	HELIO_12576	BRALA18080
OG0002395	HELIO_10704	BRALA05290
OG0002396	HELIO_08126, HELIO_08125	BRALA24995
OG0002398	HELIO_08517	BRALA15927
OG0002399	HELIO_04649, HELIO_01672, HELIO_01674	BRALA09717
OG0002400	HELIO_12288	BRALA20318
OG0002401	HELIO_05002	BRALA22469, BRALA22466
OG0002403	HELIO_11976	BRALA05890
OG0002404	HELIO_10375	BRALA05218
OG0002405	HELIO_01367	BRALA31198
OG0002406	HELIO_01959	BRALA05674
OG0002409	HELIO_02015	BRALA19736
OG0002410	HELIO_00976, HELIO_04394	BRALA01716
OG0002411	HELIO_01331	BRALA08046
OG0002412	HELIO_10126	BRALA16227, BRALA08958
OG0002413	HELIO_01474	BRALA01143
OG0002413	HELIO_06354	BRALA18576
OG0002414	HELIO_10381	BRALA34467
OG0002415	HELIO_12736, HELIO_07942	BRALA03930
OG0002416	HELIO_08668	BRALA35219
OG0002419	HELIO_12342	BRALA16074, BRALA31943
OG0002419	HELIO_02504	BRALA15997, BRALA18652
OG0002420	HELIO_02397	BRALA25694
OG0002421	HELIO_06854	BRALA13527
OG0002421	HELIO_01261	BRALA03354
OG0002422	HELIO_01387	BRALA16928
OG0002424	HELIO_12390, HELIO_12391	BRALA29532
OG0002426	HELIO_03335	BRALA30181
OG0002429	HELIO_09815, HELIO_04529	BRALA19985
OG0002430	HELIO_06287	BRALA32739
OG0002433	HELIO_07051	BRALA06198
OG0002434	HELIO_08366, HELIO_08367	BRALA09053
OG0002436	HELIO_02267	BRALA28165
OG0002437	HELIO_01793	BRALA24099
OG0002438	HELIO_08781	BRALA07454
OG0002439	HELIO_09848	BRALA01969
OG0002440	HELIO_10672	BRALA16214, BRALA16215
OG0002440	HELIO_04346	BRALA09902
OG0002441	HELIO_05799	BRALA15658
OG0002442	HELIO_07816	BRALA03567, BRALA03566, BRALA28090
OG0002443	HELIO_09645	BRALA11051, BRALA28046
OG0002444	HELIO_04707	BRALA34752
OG0002444	HELIO_00336	BRALA15230
OG0002445	HELIO_07116	BRALA12414
OG0002446	HELIO_06057	BRALA06181
OG0002448	HELIO_12221	BRALA03643
OG0002449	HELIO_02738	BRALA18879
OG0002450	HELIO_02893	BRALA22866
OG0002451	HELIO_05699	BRALA22719
OG0002452	HELIO_06131	BRALA10719
OG0002453	HELIO_12679	BRALA12055
OG0002454	HELIO_09590, HELIO_09589	BRALA04534
OG0002455	HELIO_12435	BRALA14324
OG0002456	HELIO_03755	BRALA04780
OG0002459	HELIO_04024	BRALA10924
OG0002462	HELIO_06661	BRALA22036
OG0002476	HELIO_03664	BRALA15261
OG0002476	HELIO_09312	BRALA28104, BRALA03553
OG0002477	HELIO_00392	BRALA11484
OG0002478	HELIO_06129	BRALA24491
OG0002479	HELIO_03283	BRALA15003
OG0002480	HELIO_03257	BRALA09995, BRALA28077, BRALA06921
OG0002481	HELIO_10926	BRALA10610
OG0002482	HELIO_04097	BRALA26876
OG0002484	HELIO_02445	BRALA28664
OG0002487	HELIO_00981	BRALA24115
OG0002489	HELIO_10331	BRALA25848
OG0002490	HELIO_04381	BRALA20489
OG0002492	HELIO_10487	BRALA12186
OG0002493	HELIO_12294	BRALA10904, BRALA10816, BRALA10905
OG0002494	HELIO_01599, HELIO_01251	BRALA16505
OG0002496	HELIO_09651	BRALA16345
OG0002497	HELIO_02505	BRALA03649
OG0002499	HELIO_10794, HELIO_00659	BRALA15837, BRALA15835
OG0002500	HELIO_06617	BRALA24159
OG0002501	HELIO_10161	BRALA29380
OG0002503	HELIO_07673	BRALA13184
OG0002504	HELIO_12556	BRALA19348
OG0002506	HELIO_01419	BRALA17835, BRALA08373
OG0002507	HELIO_11185	BRALA01369
OG0002508	HELIO_08309	BRALA33786
OG0002510	HELIO_10856	BRALA14248
OG0002511	HELIO_01449	BRALA01011
OG0002512	HELIO_12554	BRALA26328
OG0002513	HELIO_06699	BRALA31163
OG0002514	HELIO_00279	BRALA02463
OG0002515	HELIO_08379	BRALA17584
OG0002516	HELIO_09840	BRALA12043
OG0002517	HELIO_06896	BRALA10668
OG0002518	HELIO_01975	BRALA05701
OG0002519	HELIO_07618	BRALA33712
OG0002520	HELIO_02172	BRALA06803
OG0002521	HELIO_08213	BRALA07088, BRALA07089, BRALA07090
OG0002523	HELIO_02687	BRALA02515
OG0002524	HELIO_12158	BRALA19365
OG0002525	HELIO_12186	BRALA03332
OG0002526	HELIO_08372, HELIO_08373	BRALA21740
OG0002527	HELIO_00703	BRALA02595
OG0002528	HELIO_06964	BRALA16277
OG0002529	HELIO_12199, HELIO_12198	BRALA13641
OG0002530	HELIO_02743	BRALA01609
OG0002531	HELIO_08040	BRALA22472
OG0002532	HELIO_08702	BRALA18649
OG0002534	HELIO_01862	BRALA15795
OG0002535	HELIO_03343, HELIO_08528	BRALA11535
OG0002536	HELIO_08893	BRALA24053
OG0002537	HELIO_11511	BRALA35026
OG0002538	HELIO_03917, HELIO_04421	BRALA09205
OG0002539	HELIO_05871	BRALA03074
OG0002541	HELIO_10796	BRALA26400
OG0002541	HELIO_11453	BRALA15006
OG0002542	HELIO_12766	BRALA07348
OG0002543	HELIO_01303	BRALA24166
OG0002545	HELIO_00358	BRALA10959
OG0002546	HELIO_07572	BRALA28346, BRALA26068, BRALA30081, BRALA24311
OG0002547	HELIO_00655	BRALA01506, BRALA01510
OG0002548	HELIO_03411	BRALA11927
OG0002550	HELIO_05190	BRALA16290
OG0002552	HELIO_01652	BRALA21728
OG0002553	HELIO_01973	BRALA07942
OG0002554	HELIO_12527	BRALA03800
OG0002555	HELIO_03386	BRALA25939
OG0002557	HELIO_05219	BRALA16448
OG0002558	HELIO_07563	BRALA18865
OG0002559	HELIO_00119	BRALA11899
OG0002560	HELIO_08536, HELIO_08534, HELIO_08535	BRALA03048
OG0002561	HELIO_11216	BRALA22278, BRALA11930
OG0002562	HELIO_08903	BRALA34434, BRALA35820, BRALA34914
OG0002564	HELIO_03476	BRALA11148
OG0002565	HELIO_04197	BRALA24070, BRALA14663
OG0002566	HELIO_07620	BRALA05143
OG0002567	HELIO_10477	BRALA12645
OG0002568	HELIO_09971	BRALA33337, BRALA26889, BRALA20544
OG0002569	HELIO_09801	BRALA35173, BRALA35658
OG0002571	HELIO_02212, HELIO_02214	BRALA19436
OG0002573	HELIO_01316	BRALA34673
OG0002574	HELIO_05197	BRALA26128
OG0002587	HELIO_02597	BRALA16100
OG0002589	HELIO_07397	BRALA33952
OG0002589	HELIO_07756	BRALA22758
OG0002590	HELIO_02709	BRALA03125
OG0002591	HELIO_12741	BRALA30205
OG0002592	HELIO_12783	BRALA30866, BRALA32156
OG0002593	HELIO_07989	BRALA05596
OG0002594	HELIO_03260	BRALA17624
OG0002595	HELIO_08602	BRALA16770
OG0002598	HELIO_09306	BRALA00693
OG0002599	HELIO_01735	BRALA15351
OG0002600	HELIO_08436	BRALA03639
OG0002601	HELIO_06938, HELIO_11513	BRALA24114
OG0002602	HELIO_11174, HELIO_02231	BRALA06258
OG0002603	HELIO_03372	BRALA01290
OG0002607	HELIO_10572, HELIO_08586	BRALA01659
OG0002608	HELIO_01546, HELIO_10204	BRALA07527
OG0002610	HELIO_08229	BRALA28100
OG0002611	HELIO_08050	BRALA33291, BRALA28677
OG0002612	HELIO_06371	BRALA17150
OG0002614	HELIO_11695	BRALA35891
OG0002617	HELIO_10276	BRALA30754
OG0002619	HELIO_00157	BRALA09511
OG0002620	HELIO_07883	BRALA02672
OG0002621	HELIO_07034, HELIO_01916	BRALA17095
OG0002622	HELIO_07864	BRALA08223
OG0002623	HELIO_04541	BRALA34669
OG0002624	HELIO_03629	BRALA19091, BRALA27262
OG0002625	HELIO_03241	BRALA19033
OG0002629	HELIO_11339	BRALA10077
OG0002630	HELIO_09231	BRALA31372
OG0002631	HELIO_07808, HELIO_05400, HELIO_04876, HELIO_05525	BRALA09723
OG0002632	HELIO_06737	BRALA17598, BRALA17599
OG0002633	HELIO_02658	BRALA22300
OG0002634	HELIO_10302	BRALA13524
OG0002635	HELIO_11019	BRALA16658
OG0002636	HELIO_03936	BRALA11242
OG0002637	HELIO_09761	BRALA03744, BRALA20697
OG0002638	HELIO_10591	BRALA16832, BRALA30596
OG0002639	HELIO_00493	BRALA24137, BRALA34628
OG0002641	HELIO_00181	BRALA17675, BRALA17673, BRALA17674
OG0002642	HELIO_07779	BRALA24879, BRALA14126, BRALA23036
OG0002643	HELIO_01593, HELIO_01594	BRALA16947
OG0002644	HELIO_10604	BRALA08196, BRALA08197
OG0002645	HELIO_01123	BRALA11042
OG0002646	HELIO_02697	BRALA08873
OG0002647	HELIO_12434, HELIO_09295, HELIO_00606	BRALA28886
OG0002648	HELIO_12756	BRALA27322
OG0002649	HELIO_09472	BRALA16332
OG0002650	HELIO_06956, HELIO_05526, HELIO_00937	BRALA16864
OG0002651	HELIO_07721	BRALA10926
OG0002652	HELIO_10370, HELIO_10369	BRALA22384
OG0002653	HELIO_03921	BRALA07263
OG0002654	HELIO_03154	BRALA08682
OG0002655	HELIO_10514	BRALA03665
OG0002656	HELIO_06530	BRALA07458
OG0002657	HELIO_10902	BRALA14444
OG0002658	HELIO_11919	BRALA26410
OG0002659	HELIO_09615	BRALA13850
OG0002661	HELIO_07731	BRALA09860
OG0002662	HELIO_07752	BRALA13008
OG0002663	HELIO_09556	BRALA06135, BRALA06131, BRALA06137, BRALA06132, BRALA06133, BRALA06134, BRALA06136
OG0002664	HELIO_03628	BRALA34060, BRALA34776, BRALA34520
OG0002665	HELIO_10240	BRALA24257
OG0002666	HELIO_11096	BRALA06311, BRALA27382, BRALA10431
OG0002667	HELIO_08912	BRALA20654
OG0002668	HELIO_10383	BRALA20571
OG0002669	HELIO_08691	BRALA29211
OG0002670	HELIO_03645	BRALA25704
OG0002671	HELIO_12149	BRALA19117
OG0002672	HELIO_03503	BRALA01443
OG0002674	HELIO_03809	BRALA17129
OG0002675	HELIO_11933	BRALA28733
OG0002679	HELIO_05060	BRALA24468
OG0002683	HELIO_02646	BRALA00951
OG0002688	HELIO_03216	BRALA18933, BRALA15398, BRALA08978, BRALA08979
OG0002705	HELIO_08111	BRALA29482
OG0002706	HELIO_10422	BRALA10397
OG0002707	HELIO_02933, HELIO_02932	BRALA22125
OG0002708	HELIO_08992	BRALA30426
OG0002710	HELIO_04236	BRALA09599
OG0002712	HELIO_00615	BRALA28304
OG0002713	HELIO_06459	BRALA06165
OG0002714	HELIO_02269	BRALA11702, BRALA12182
OG0002715	HELIO_02942	BRALA31042
OG0002716	HELIO_08404, HELIO_08403	BRALA21235
OG0002717	HELIO_07984	BRALA28948
OG0002718	HELIO_09888	BRALA08661
OG0002721	HELIO_08548	BRALA06584
OG0002722	HELIO_03522	BRALA24693
OG0002723	HELIO_09725	BRALA25715
OG0002724	HELIO_07212, HELIO_09893	BRALA25276
OG0002725	HELIO_10488, HELIO_06489, HELIO_05556	BRALA16296
OG0002726	HELIO_03574	BRALA03979
OG0002727	HELIO_09226	BRALA20100, BRALA21580, BRALA29712
OG0002728	HELIO_04995	BRALA01532
OG0002729	HELIO_12148	BRALA22734
OG0002730	HELIO_11697	BRALA23709
OG0002731	HELIO_12043	BRALA10111
OG0002732	HELIO_10058	BRALA13852
OG0002733	HELIO_11570	BRALA16050
OG0002734	HELIO_08611	BRALA26244
OG0002736	HELIO_07077	BRALA33082, BRALA34536
OG0002738	HELIO_03366	BRALA06227
OG0002741	HELIO_06518	BRALA09574
OG0002742	HELIO_08532	BRALA06748
OG0002743	HELIO_06294, HELIO_10710, HELIO_12091	BRALA13202
OG0002744	HELIO_02644	BRALA02758
OG0002745	HELIO_03178	BRALA14450
OG0002746	HELIO_04608	BRALA17638
OG0002747	HELIO_03630	BRALA18341
OG0002748	HELIO_08606	BRALA02744
OG0002751	HELIO_10297	BRALA27383
OG0002752	HELIO_06786	BRALA16959
OG0002753	HELIO_11375	BRALA28220
OG0002754	HELIO_06967	BRALA34875
OG0002756	HELIO_12369	BRALA19758
OG0002757	HELIO_06335	BRALA17120, BRALA26966
OG0002758	HELIO_09772, HELIO_09771	BRALA21942
OG0002759	HELIO_01560, HELIO_03831	BRALA12371, BRALA12372, BRALA12373, BRALA12370, BRALA12368
OG0002760	HELIO_05414	BRALA12746
OG0002761	HELIO_01533	BRALA33192, BRALA32473, BRALA30469
OG0002762	HELIO_08113	BRALA12786
OG0002763	HELIO_07170	BRALA07435
OG0002764	HELIO_10952	BRALA08679
OG0002765	HELIO_11601	BRALA03391
OG0002767	HELIO_09009, HELIO_09010	BRALA16931, BRALA16930
OG0002768	HELIO_07083	BRALA29044
OG0002769	HELIO_11564	BRALA22959
OG0002770	HELIO_11505	BRALA09976
OG0002771	HELIO_10086	BRALA26146
OG0002772	HELIO_06808	BRALA00839
OG0002773	HELIO_10713	BRALA06118
OG0002774	HELIO_01198	BRALA17566
OG0002776	HELIO_03486	BRALA20667
OG0002778	HELIO_02784	BRALA30498, BRALA15044
OG0002779	HELIO_10351, HELIO_06589	BRALA18762
OG0002780	HELIO_04586, HELIO_08537	BRALA06535
OG0002781	HELIO_08220	BRALA09162
OG0002782	HELIO_06824	BRALA18872
OG0002783	HELIO_02580	BRALA05339
OG0002784	HELIO_03830	BRALA11406, BRALA24363
OG0002785	HELIO_00607	BRALA01196
OG0002786	HELIO_10543	BRALA09530
OG0002787	HELIO_10790	BRALA25626
OG0002788	HELIO_09264	BRALA02230
OG0002789	HELIO_06840	BRALA20378
OG0002790	HELIO_09329	BRALA11810
OG0002791	HELIO_10334	BRALA10109
OG0002792	HELIO_07798	BRALA24361
OG0002793	HELIO_09119	BRALA24700
OG0002794	HELIO_12027	BRALA35337, BRALA34961, BRALA35487, BRALA31420
OG0002795	HELIO_07478	BRALA07995
OG0002799	HELIO_09828	BRALA27234
OG0002811	HELIO_03579	BRALA00022
OG0002813	HELIO_08280	BRALA21604
OG0002814	HELIO_09045	BRALA03845
OG0002815	HELIO_01963	BRALA23897
OG0002816	HELIO_05443	BRALA01022
OG0002817	HELIO_12282	BRALA31906, BRALA35378
OG0002818	HELIO_00501	BRALA22684
OG0002821	HELIO_04509	BRALA01093
OG0002822	HELIO_10906	BRALA11175, BRALA11174
OG0002824	HELIO_02922	BRALA00377
OG0002825	HELIO_02820	BRALA22892
OG0002830	HELIO_00772	BRALA13356
OG0002831	HELIO_05128, HELIO_03570	BRALA08874
OG0002832	HELIO_10306	BRALA23782, BRALA23785, BRALA23786
OG0002833	HELIO_07158	BRALA11197
OG0002834	HELIO_08666	BRALA07844
OG0002835	HELIO_03801	BRALA12830
OG0002836	HELIO_02181	BRALA08680
OG0002837	HELIO_03273	BRALA20192
OG0002838	HELIO_12357, HELIO_03981	BRALA18845, BRALA02071, BRALA03750
OG0002839	HELIO_09494	BRALA04693
OG0002840	HELIO_02541	BRALA03264
OG0002841	HELIO_01372, HELIO_01187	BRALA12737
OG0002842	HELIO_01615	BRALA01213
OG0002843	HELIO_06210	BRALA29412
OG0002844	HELIO_07105	BRALA18936
OG0002846	HELIO_04327, HELIO_04694	BRALA18718
OG0002847	HELIO_10413	BRALA33572, BRALA35862, BRALA34974, BRALA35961, BRALA35427, BRALA33880, BRALA34783
OG0002849	HELIO_11130	BRALA04204
OG0002850	HELIO_03435	BRALA14368
OG0002851	HELIO_03346	BRALA08963
OG0002853	HELIO_05005	BRALA09561
OG0002855	HELIO_10282	BRALA23875
OG0002856	HELIO_10898	BRALA17115
OG0002857	HELIO_12203	BRALA01069
OG0002858	HELIO_00884	BRALA22413
OG0002859	HELIO_11875	BRALA01427
OG0002860	HELIO_08136	BRALA13051
OG0002861	HELIO_05037	BRALA22879, BRALA22878
OG0002862	HELIO_11426	BRALA33455, BRALA33453, BRALA29689
OG0002863	HELIO_03701	BRALA00995
OG0002865	HELIO_03638	BRALA26587
OG0002866	HELIO_03845	BRALA08893
OG0002867	HELIO_03300, HELIO_03301	BRALA03095
OG0002870	HELIO_09163	BRALA19055
OG0002871	HELIO_11119	BRALA14106, BRALA23031
OG0002871	HELIO_11509	BRALA19148
OG0002872	HELIO_04708	BRALA34159, BRALA32937
OG0002873	HELIO_11478	BRALA19472
OG0002874	HELIO_11635	BRALA19756
OG0002875	HELIO_09561, HELIO_09560	BRALA23432
OG0002876	HELIO_11883	BRALA19475
OG0002878	HELIO_11931	BRALA32641, BRALA03534, BRALA03537
OG0002879	HELIO_01749	BRALA23711
OG0002881	HELIO_07235	BRALA29638
OG0002882	HELIO_01734	BRALA22163
OG0002886	HELIO_09451	BRALA06876, BRALA27924, BRALA18024, BRALA18708, BRALA25226
OG0002887	HELIO_05277	BRALA00977
OG0002888	HELIO_00572	BRALA23052, BRALA35110
OG0002889	HELIO_01528	BRALA20446
OG0002891	HELIO_09925	BRALA00908
OG0002892	HELIO_10616	BRALA27556
OG0002894	HELIO_09144	BRALA23468
OG0002895	HELIO_08387	BRALA28500
OG0002896	HELIO_10510	BRALA06147
OG0002897	HELIO_04251	BRALA00556
OG0002898	HELIO_01203, HELIO_01415, HELIO_07850	BRALA04412
OG0002899	HELIO_09658	BRALA32336
OG0002900	HELIO_00632, HELIO_10716	BRALA10711
OG0002902	HELIO_03973	BRALA10476
OG0002904	HELIO_08037	BRALA04163
OG0002905	HELIO_02894	BRALA05841, BRALA05835
OG0002906	HELIO_01982	BRALA03067
OG0002907	HELIO_08086	BRALA09540
OG0002908	HELIO_12076	BRALA16572
OG0002908	HELIO_06861	BRALA12497
OG0002909	HELIO_11442	BRALA15331
OG0002910	HELIO_10398, HELIO_05618	BRALA02029
OG0002911	HELIO_11560	BRALA27469
OG0002912	HELIO_10722	BRALA05844, BRALA03226
OG0002913	HELIO_08382	BRALA13297
OG0002914	HELIO_04503, HELIO_09465	BRALA13809
OG0002915	HELIO_03014	BRALA03120
OG0002916	HELIO_01260	BRALA22098, BRALA00679
OG0002917	HELIO_11831, HELIO_12269	BRALA11721
OG0002921	HELIO_00633	BRALA17412, BRALA29375
OG0002922	HELIO_01371	BRALA16350
OG0002923	HELIO_01291	BRALA05872
OG0002924	HELIO_03669	BRALA04128, BRALA04129
OG0002925	HELIO_07013	BRALA28741, BRALA07171, BRALA31367
OG0002926	HELIO_11215	BRALA30348
OG0002927	HELIO_04118, HELIO_11389	BRALA06891, BRALA06948
OG0002944	HELIO_03982	BRALA10241
OG0002945	HELIO_07253	BRALA30182, BRALA30183
OG0002948	HELIO_11632, HELIO_00853	BRALA08604, BRALA08603
OG0002949	HELIO_00481	BRALA34128
OG0002950	HELIO_08656	BRALA35316, BRALA14006
OG0002953	HELIO_00856	BRALA20438
OG0002954	HELIO_11852	BRALA18259, BRALA34258, BRALA35506
OG0002955	HELIO_02054	BRALA20853
OG0002956	HELIO_00517	BRALA33340
OG0002957	HELIO_01334	BRALA29901
OG0002958	HELIO_09817	BRALA10403
OG0002959	HELIO_11816	BRALA22499
OG0002960	HELIO_12408	BRALA17530
OG0002961	HELIO_07714	BRALA32745, BRALA33845
OG0002963	HELIO_06246	BRALA32700, BRALA03040
OG0002964	HELIO_09474	BRALA06367
OG0002965	HELIO_08080	BRALA06727
OG0002966	HELIO_01639	BRALA23093
