Orthogroup	HELIO_ok	CAPO3
OG0005838	HELIO_04463	CAPO302560
OG0005840	HELIO_01446	CAPO305424
OG0005842	HELIO_10018	CAPO304596
OG0005843	HELIO_09916	CAPO307528
OG0005845	HELIO_01881	CAPO307070
OG0005847	HELIO_06346	CAPO305680
OG0005848	HELIO_00072	CAPO307829
OG0005849	HELIO_05794	CAPO303230
OG0005850	HELIO_12393	CAPO307194
OG0005851	HELIO_02591	CAPO302674
OG0005852	HELIO_02791	CAPO306738
OG0005853	HELIO_03426	CAPO305397
OG0005857	HELIO_08175	CAPO301639
OG0005858	HELIO_09711	CAPO305203
OG0005859	HELIO_10550	CAPO307160
OG0005860	HELIO_01705	CAPO300029
OG0005863	HELIO_07574	CAPO304301
OG0005864	HELIO_00995	CAPO301932
OG0005865	HELIO_12295	CAPO303346
OG0005866	HELIO_11279, HELIO_11280	CAPO302021
OG0005869	HELIO_12207	CAPO305217
OG0005870	HELIO_12581	CAPO305120
OG0005872	HELIO_05790	CAPO301101
OG0005874	HELIO_08275	CAPO301503
OG0005875	HELIO_09385	CAPO307256
OG0005876	HELIO_07615	CAPO301107
OG0005877	HELIO_03600	CAPO303218
OG0005878	HELIO_04210	CAPO307565
OG0005879	HELIO_04107	CAPO305924
OG0005880	HELIO_00646	CAPO303914
OG0005886	HELIO_05390	CAPO302755
OG0005887	HELIO_06315	CAPO307435, CAPO303666
OG0005888	HELIO_06386	CAPO305237
OG0005889	HELIO_01483	CAPO306476
OG0005890	HELIO_09731	CAPO303293
OG0005892	HELIO_06081	CAPO304793
OG0005893	HELIO_05720	CAPO302656
OG0005894	HELIO_05665	CAPO302802
OG0005897	HELIO_01641	CAPO306226
OG0005898	HELIO_02135	CAPO304352
OG0005899	HELIO_09792	CAPO306295
OG0005903	HELIO_06437	CAPO306042
OG0005904	HELIO_00383	CAPO308290
OG0005905	HELIO_06907, HELIO_10944	CAPO306382, CAPO303669
OG0005907	HELIO_00302	CAPO306181
OG0005909	HELIO_02854	CAPO304980
OG0005910	HELIO_00707, HELIO_00706	CAPO304445
OG0005914	HELIO_06247	CAPO304812
OG0005915	HELIO_07492	CAPO301830
OG0005918	HELIO_10555	CAPO304132
OG0005919	HELIO_03998	CAPO301677
OG0005921	HELIO_02652	CAPO301707
OG0005923	HELIO_07917, HELIO_07918	CAPO302607
OG0005924	HELIO_09463	CAPO300900
OG0005926	HELIO_08901, HELIO_08900	CAPO306981
OG0005929	HELIO_10781	CAPO308208
OG0005931	HELIO_09374	CAPO306162
OG0005933	HELIO_09168	CAPO301858
OG0005936	HELIO_01257	CAPO302424
OG0005937	HELIO_06991	CAPO304550
OG0005938	HELIO_07813	CAPO300395
OG0005940	HELIO_09380	CAPO300232
OG0005941	HELIO_05882	CAPO302544
OG0005942	HELIO_03899	CAPO305649
OG0005943	HELIO_12094	CAPO304448
OG0005944	HELIO_00275	CAPO302321
OG0005946	HELIO_03144	CAPO302043
OG0005947	HELIO_01190	CAPO308067, CAPO304545
OG0005949	HELIO_07740	CAPO305776
OG0005950	HELIO_02777	CAPO302730
OG0005951	HELIO_10458	CAPO305823
OG0005952	HELIO_03293	CAPO302748
OG0005953	HELIO_12488	CAPO300018
OG0005954	HELIO_10141	CAPO300472
OG0005955	HELIO_01137	CAPO308169
OG0005958	HELIO_12178	CAPO305231
OG0005959	HELIO_10342	CAPO303727
OG0005960	HELIO_08780	CAPO306619
OG0005961	HELIO_01047	CAPO301401
OG0005965	HELIO_01531	CAPO304971
OG0005966	HELIO_10744	CAPO303149
OG0005967	HELIO_10887	CAPO304145
OG0005968	HELIO_12575	CAPO307899
OG0005969	HELIO_02845	CAPO304815
OG0005970	HELIO_06792	CAPO300012
OG0005973	HELIO_11893	CAPO301806
OG0005974	HELIO_12424	CAPO300269
OG0005975	HELIO_01562	CAPO301864
OG0005976	HELIO_08554	CAPO304330
OG0005977	HELIO_12506	CAPO302621
OG0005978	HELIO_06345	CAPO302579
OG0005981	HELIO_04502	CAPO305244
OG0005982	HELIO_12070	CAPO302153
OG0005983	HELIO_02019	CAPO305305
OG0005985	HELIO_06268	CAPO305361
OG0005986	HELIO_00701	CAPO306131
OG0005987	HELIO_01948	CAPO307262
OG0005988	HELIO_02595	CAPO306075
OG0005989	HELIO_12608	CAPO304449
OG0005991	HELIO_07344	CAPO304070
OG0005993	HELIO_05394	CAPO301813
OG0005996	HELIO_06337	CAPO304073
OG0005997	HELIO_12387	CAPO307298
OG0005998	HELIO_10227	CAPO304281
OG0006000	HELIO_10172	CAPO304784
OG0006001	HELIO_08674	CAPO300287
OG0006002	HELIO_10959	CAPO300104
OG0006003	HELIO_11170	CAPO307004
OG0006005	HELIO_07237	CAPO300498
OG0006006	HELIO_12231	CAPO303456
OG0006008	HELIO_03553	CAPO304325
OG0006009	HELIO_12081	CAPO302680
OG0006013	HELIO_01534	CAPO306786
OG0006059	HELIO_12552	CAPO306968
OG0006062	HELIO_08726	CAPO305933
OG0006063	HELIO_11989	CAPO300774
OG0006064	HELIO_02594	CAPO304870
OG0006065	HELIO_08296	CAPO301967
OG0006066	HELIO_00574	CAPO300852
OG0006069	HELIO_07213	CAPO305608
OG0006072	HELIO_04017, HELIO_01390	CAPO303438
OG0006073	HELIO_02036	CAPO303232
OG0006074	HELIO_00468	CAPO305192
OG0006075	HELIO_11114	CAPO300591
OG0006079	HELIO_05348	CAPO300122
OG0006081	HELIO_02517	CAPO304015
OG0006084	HELIO_04599	CAPO303975
OG0006085	HELIO_06045	CAPO306971
OG0006087	HELIO_02406	CAPO307633
OG0006090	HELIO_02165	CAPO303628
OG0006094	HELIO_07261	CAPO301083
OG0006095	HELIO_05960	CAPO308333, CAPO301147
OG0006096	HELIO_00266	CAPO305316
OG0006097	HELIO_00948	CAPO305425
OG0006098	HELIO_12451	CAPO300607
OG0006101	HELIO_04181	CAPO301377
OG0006103	HELIO_10415	CAPO308138
OG0006107	HELIO_04998	CAPO302627
OG0006108	HELIO_02395	CAPO302650
OG0006110	HELIO_02008	CAPO302693
OG0006111	HELIO_09546	CAPO304724
OG0006113	HELIO_01033, HELIO_06282	CAPO307626
OG0006114	HELIO_08232	CAPO304178
OG0006115	HELIO_09653	CAPO306466
OG0006116	HELIO_06321, HELIO_06170	CAPO304187
OG0006117	HELIO_11868	CAPO302456
OG0006118	HELIO_11336	CAPO306890
OG0006119	HELIO_01320	CAPO305308
OG0006121	HELIO_03902	CAPO308090
OG0006124	HELIO_04516	CAPO304805
OG0006125	HELIO_04092	CAPO306355
OG0006127	HELIO_09878	CAPO301362
OG0006128	HELIO_05999	CAPO301150
OG0006129	HELIO_10684	CAPO300938
OG0006131	HELIO_03798	CAPO303965
OG0006132	HELIO_12281	CAPO307591
OG0006133	HELIO_12670	CAPO304297
OG0006134	HELIO_11258	CAPO307652
OG0006135	HELIO_03520	CAPO307747
OG0006136	HELIO_01347	CAPO304577
OG0006137	HELIO_11623	CAPO303566
OG0006139	HELIO_11350	CAPO301488
OG0006140	HELIO_02451	CAPO301396
OG0006144	HELIO_01610	CAPO307727
OG0006145	HELIO_02039	CAPO304370
OG0006148	HELIO_03796	CAPO302407
OG0006149	HELIO_09266	CAPO301175
OG0006151	HELIO_12332	CAPO304128
OG0006152	HELIO_02838, HELIO_02839	CAPO306493
OG0006153	HELIO_10903	CAPO305107
OG0006155	HELIO_09019	CAPO301956
OG0006156	HELIO_01157	CAPO304652
OG0006157	HELIO_10725, HELIO_01579	CAPO300095, CAPO303951
OG0006158	HELIO_03424	CAPO307937
OG0006159	HELIO_01135	CAPO307030
OG0006161	HELIO_01021	CAPO301615
OG0006162	HELIO_06910	CAPO300392
OG0006164	HELIO_00503	CAPO307640
OG0006168	HELIO_04374	CAPO306154
OG0006169	HELIO_01683	CAPO305149
OG0006176	HELIO_06130	CAPO304797
OG0006178	HELIO_06934	CAPO306742
OG0006179	HELIO_02389	CAPO307840
OG0006180	HELIO_05100	CAPO308064
OG0006181	HELIO_02483	CAPO308207
OG0006182	HELIO_05513	CAPO300329
OG0006183	HELIO_10717	CAPO306749
OG0006185	HELIO_10309	CAPO301640
OG0006186	HELIO_07896	CAPO304672
OG0006187	HELIO_10624	CAPO303722
OG0006188	HELIO_02600	CAPO307979
OG0006190	HELIO_09178	CAPO304791
OG0006191	HELIO_05111	CAPO301907
OG0006192	HELIO_02484	CAPO308099
OG0006195	HELIO_11558	CAPO308346, CAPO305489
OG0006196	HELIO_07135	CAPO304854
OG0006198	HELIO_03108	CAPO306368
OG0006199	HELIO_07696	CAPO307861
OG0006200	HELIO_01635	CAPO306047
OG0006202	HELIO_07913	CAPO307311
OG0006204	HELIO_06341	CAPO307074
OG0006205	HELIO_06982	CAPO306928
OG0006206	HELIO_02094	CAPO308060
OG0006210	HELIO_09766	CAPO301051
OG0006213	HELIO_06368	CAPO301176
OG0006214	HELIO_05385	CAPO305313
OG0006216	HELIO_01427	CAPO304328
OG0006225	HELIO_07778	CAPO307529
OG0006226	HELIO_08615, HELIO_07283	CAPO303955
OG0006227	HELIO_02965	CAPO304192
OG0006229	HELIO_08595	CAPO306729
OG0006230	HELIO_04171	CAPO303003
OG0006233	HELIO_12645	CAPO307263
OG0006234	HELIO_02209	CAPO305546
OG0006235	HELIO_04447	CAPO300217
OG0006237	HELIO_09317	CAPO302524
OG0006239	HELIO_12453	CAPO305262
OG0006243	HELIO_03162	CAPO301646
OG0006244	HELIO_09799	CAPO306900
OG0006245	HELIO_01875	CAPO307777
OG0006248	HELIO_02578	CAPO307601
OG0006249	HELIO_03685	CAPO304667
OG0006250	HELIO_04452	CAPO301165
OG0006251	HELIO_03506	CAPO302342
OG0006252	HELIO_07441	CAPO304131
OG0006253	HELIO_09861, HELIO_09860	CAPO307341
OG0006254	HELIO_03235	CAPO305073
OG0006257	HELIO_05551	CAPO305440
OG0006258	HELIO_02104	CAPO300398
OG0006260	HELIO_02690	CAPO300587
OG0006261	HELIO_01281	CAPO305676
OG0006262	HELIO_03022	CAPO307596
OG0006263	HELIO_01869	CAPO307994
OG0006268	HELIO_11361	CAPO305663
OG0006271	HELIO_08830	CAPO306714
OG0006275	HELIO_03477	CAPO304219
OG0006276	HELIO_03275, HELIO_01815	CAPO306041
OG0006278	HELIO_12003	CAPO305153
OG0006279	HELIO_03686	CAPO307288
OG0006280	HELIO_04297	CAPO308182
OG0006284	HELIO_12533	CAPO301681
OG0006285	HELIO_00662	CAPO301258
OG0006286	HELIO_12161	CAPO304212
OG0006287	HELIO_11429	CAPO302795
OG0006289	HELIO_05726	CAPO306652
OG0006291	HELIO_02126	CAPO308081
OG0006293	HELIO_02797	CAPO307067
OG0006294	HELIO_01836	CAPO301151
OG0006295	HELIO_06735	CAPO307143
OG0006297	HELIO_03473	CAPO301937
OG0006298	HELIO_07555	CAPO306805
OG0006299	HELIO_03597	CAPO305899
OG0006301	HELIO_02503	CAPO306072
OG0006305	HELIO_00440	CAPO303850
OG0006306	HELIO_02884	CAPO303905
OG0006311	HELIO_07328	CAPO300748
OG0006317	HELIO_02608	CAPO301551
OG0006319	HELIO_05167	CAPO306239
OG0006320	HELIO_01365	CAPO303864
OG0006322	HELIO_05302	CAPO305971
OG0006323	HELIO_03381	CAPO300361
OG0006324	HELIO_03518	CAPO307431
OG0006329	HELIO_06141	CAPO306283
OG0006330	HELIO_02203	CAPO301590
OG0006331	HELIO_06448	CAPO301721
OG0006332	HELIO_10634	CAPO306801
OG0006334	HELIO_03962	CAPO302140
OG0006335	HELIO_08944	CAPO305790
OG0006338	HELIO_02771, HELIO_07035	CAPO300367
OG0006339	HELIO_05939	CAPO306751
OG0006340	HELIO_10564	CAPO306725
OG0006341	HELIO_02596	CAPO303256
OG0006344	HELIO_02682	CAPO307345
OG0006349	HELIO_11196	CAPO304057
OG0006352	HELIO_12264	CAPO301346
OG0006353	HELIO_08847	CAPO301517
OG0006356	HELIO_12334	CAPO305164
OG0006358	HELIO_09093	CAPO303299
OG0006359	HELIO_05317	CAPO300583
OG0006360	HELIO_03201	CAPO304103
OG0006361	HELIO_08471	CAPO308070
OG0006362	HELIO_00933	CAPO308308
OG0006363	HELIO_03249	CAPO301002
OG0006365	HELIO_02059	CAPO300671
OG0006370	HELIO_08191	CAPO300348
OG0006371	HELIO_05907	CAPO302658
OG0006372	HELIO_12026	CAPO304608
OG0006375	HELIO_08503	CAPO306256
OG0006377	HELIO_08767	CAPO307494
OG0006378	HELIO_10749	CAPO304918
OG0006381	HELIO_05870	CAPO301472
OG0006382	HELIO_08796	CAPO307026
OG0006383	HELIO_00800	CAPO303174
OG0006384	HELIO_05166	CAPO305941
OG0006385	HELIO_06115	CAPO301074
OG0006386	HELIO_08108	CAPO303165
OG0006387	HELIO_04976	CAPO306319
OG0006389	HELIO_10791	CAPO302170
OG0006390	HELIO_00558	CAPO308093
OG0006392	HELIO_11026	CAPO305806
OG0006394	HELIO_07735	CAPO302470
OG0006395	HELIO_02881	CAPO300149
OG0006443	HELIO_11958	CAPO300234
OG0006447	HELIO_02401	CAPO302283
OG0006448	HELIO_04101	CAPO301094
OG0006456	HELIO_08853	CAPO300992
OG0006457	HELIO_00878	CAPO306648
OG0006459	HELIO_04320	CAPO307843
OG0006460	HELIO_05276	CAPO308313
OG0006461	HELIO_01776	CAPO306350
OG0006462	HELIO_05402	CAPO300662
OG0006464	HELIO_03458	CAPO307754
OG0006465	HELIO_10993	CAPO307052
OG0006467	HELIO_04066	CAPO301292
OG0006468	HELIO_07270	CAPO303390
OG0006469	HELIO_10978	CAPO302486
OG0006470	HELIO_01090	CAPO300984
OG0006471	HELIO_01265	CAPO303440
OG0006474	HELIO_12383	CAPO300155
OG0006475	HELIO_08214	CAPO301888
OG0006476	HELIO_04991	CAPO300216
OG0006478	HELIO_06607	CAPO301079
OG0006479	HELIO_06008	CAPO304002
OG0006480	HELIO_11368	CAPO300197
OG0006481	HELIO_00988	CAPO307580
OG0006482	HELIO_08203	CAPO305654
OG0006485	HELIO_04753	CAPO307612
OG0006487	HELIO_00559	CAPO300649
OG0006488	HELIO_02453	CAPO301772
OG0006490	HELIO_10388	CAPO301539
OG0006491	HELIO_07075	CAPO300606
OG0006493	HELIO_07266	CAPO306548
OG0006496	HELIO_00474	CAPO304473
OG0006498	HELIO_05645	CAPO301440
OG0006501	HELIO_04534	CAPO307734
OG0006502	HELIO_12184	CAPO301087
OG0006503	HELIO_12395	CAPO304660
OG0006504	HELIO_04078	CAPO302154
OG0006505	HELIO_12638	CAPO301510
OG0006507	HELIO_12124	CAPO301032
OG0006508	HELIO_06377	CAPO301635
OG0006509	HELIO_08979	CAPO304681
OG0006512	HELIO_00915, HELIO_00916	CAPO301701
OG0006514	HELIO_03646	CAPO304095
OG0006515	HELIO_10337	CAPO306459
OG0006516	HELIO_06603	CAPO305607
OG0006517	HELIO_01010	CAPO300477
OG0006519	HELIO_01604	CAPO308006
OG0006520	HELIO_01054	CAPO300668
OG0006523	HELIO_02795	CAPO302914
OG0006526	HELIO_03425	CAPO303623
OG0006532	HELIO_12414	CAPO304147
OG0006533	HELIO_10267	CAPO305463
OG0006534	HELIO_09880	CAPO305714
OG0006536	HELIO_01245	CAPO305735
OG0006538	HELIO_00835	CAPO305091
OG0006540	HELIO_06514	CAPO304760
OG0006541	HELIO_07727	CAPO302376, CAPO304688, CAPO300243
OG0006543	HELIO_04460	CAPO305452
OG0006544	HELIO_03354	CAPO306101
OG0006545	HELIO_10212	CAPO307929
OG0006546	HELIO_01839	CAPO305234
OG0006547	HELIO_04168	CAPO301259
OG0006549	HELIO_06344, HELIO_06918	CAPO306040
OG0006550	HELIO_11646	CAPO307487
OG0006552	HELIO_05537	CAPO301957
OG0006553	HELIO_09294	CAPO308128
OG0006554	HELIO_11137	CAPO306525
OG0006555	HELIO_07289	CAPO305951
OG0006556	HELIO_07036	CAPO304941
OG0006561	HELIO_01583	CAPO300890
OG0006562	HELIO_02270	CAPO303607
OG0006568	HELIO_02321, HELIO_02320	CAPO303043
OG0006569	HELIO_04025	CAPO300856
OG0006570	HELIO_06228	CAPO302571
OG0006571	HELIO_02921	CAPO306740
OG0006573	HELIO_06358	CAPO306413
OG0006575	HELIO_10920	CAPO304950
OG0006577	HELIO_02340	CAPO300858
OG0006578	HELIO_07383, HELIO_06625	CAPO303393
OG0006580	HELIO_00870	CAPO306179
OG0006581	HELIO_08025	CAPO300223
OG0006582	HELIO_10336	CAPO305399
OG0006583	HELIO_06969	CAPO308147
OG0006584	HELIO_01051	CAPO304380
OG0006586	HELIO_01946	CAPO300241
OG0006590	HELIO_01741	CAPO304634
OG0006591	HELIO_05448	CAPO306654
OG0006592	HELIO_09688	CAPO302105
OG0006595	HELIO_09575	CAPO306726
OG0006596	HELIO_09364	CAPO305496
OG0006597	HELIO_00477	CAPO306143
OG0006598	HELIO_08458	CAPO303505
OG0006600	HELIO_03138	CAPO300993
OG0006602	HELIO_02442	CAPO306545
OG0006604	HELIO_08860	CAPO301632
OG0006606	HELIO_06615	CAPO300627, CAPO305047
OG0006607	HELIO_00321	CAPO302836
OG0006608	HELIO_12351	CAPO304829
OG0006609	HELIO_08243	CAPO304156
OG0006610	HELIO_11565	CAPO305635
OG0006612	HELIO_07236	CAPO303674
OG0006613	HELIO_01930	CAPO305926
OG0006614	HELIO_08065	CAPO307923
OG0006615	HELIO_05092	CAPO300892
OG0006616	HELIO_08234	CAPO302496
OG0006617	HELIO_10779	CAPO302667
OG0006619	HELIO_09123	CAPO305225
OG0006622	HELIO_02210	CAPO307274
OG0006625	HELIO_08164	CAPO304287
OG0006627	HELIO_11995	CAPO300634
OG0006630	HELIO_10586	CAPO301318
OG0006631	HELIO_00442	CAPO302816
OG0006633	HELIO_03206	CAPO306794
OG0006636	HELIO_12004	CAPO304383
OG0006638	HELIO_00603	CAPO302167
OG0006640	HELIO_02481	CAPO308241
OG0006642	HELIO_05797, HELIO_08918	CAPO303206
OG0006646	HELIO_00489	CAPO308061
OG0006648	HELIO_06638	CAPO300638
OG0006651	HELIO_02310	CAPO306376
OG0006657	HELIO_07908	CAPO304665
OG0006662	HELIO_09320	CAPO305585
OG0006663	HELIO_02313	CAPO301399
OG0006664	HELIO_02701	CAPO302941
OG0006666	HELIO_12248	CAPO301682
OG0006668	HELIO_07541	CAPO301053
OG0006669	HELIO_11899	CAPO301280
OG0006670	HELIO_08029	CAPO306366
OG0006671	HELIO_05864	CAPO307485
OG0006673	HELIO_06392	CAPO302685
OG0006677	HELIO_09774	CAPO304250
OG0006678	HELIO_02277	CAPO300092
OG0006680	HELIO_02680	CAPO301748
OG0006681	HELIO_12263	CAPO305354
OG0006684	HELIO_06154	CAPO305512
OG0006686	HELIO_12341	CAPO307531
OG0006690	HELIO_02191	CAPO302172
OG0006691	HELIO_03575	CAPO305670
OG0006692	HELIO_11578	CAPO302647
OG0006694	HELIO_03880	CAPO302438
OG0006695	HELIO_08328	CAPO302533
OG0006696	HELIO_07111	CAPO303681
OG0006698	HELIO_12446	CAPO305852
OG0006703	HELIO_06495	CAPO302601
OG0006706	HELIO_11342	CAPO303773
OG0006707	HELIO_00394	CAPO304129
OG0006709	HELIO_01142	CAPO302993
OG0006710	HELIO_06551	CAPO307958
OG0006712	HELIO_03348	CAPO307469
OG0006714	HELIO_11043	CAPO301000
OG0006716	HELIO_06298	CAPO302196
OG0006717	HELIO_09109	CAPO305633
OG0006718	HELIO_05927	CAPO306293
OG0006719	HELIO_09746	CAPO302454
OG0006721	HELIO_02607	CAPO307315
OG0006722	HELIO_08515	CAPO304555
OG0006724	HELIO_00952	CAPO300231
OG0006725	HELIO_03001	CAPO301206
OG0006726	HELIO_09973	CAPO303375
OG0006727	HELIO_02122	CAPO306447
OG0006728	HELIO_02827	CAPO303411
OG0006730	HELIO_09404	CAPO307696
OG0006732	HELIO_09714	CAPO301757
OG0006733	HELIO_07160	CAPO306420
OG0006735	HELIO_00738	CAPO307764
OG0006737	HELIO_04436	CAPO302977
OG0006738	HELIO_04208	CAPO305285
OG0006740	HELIO_01063	CAPO304581
OG0006741	HELIO_09739	CAPO306132
OG0006745	HELIO_08879	CAPO304913
OG0006750	HELIO_07144	CAPO306076
OG0006751	HELIO_10611	CAPO305160
OG0006752	HELIO_01665	CAPO301753
OG0006753	HELIO_09521	CAPO304199
OG0006755	HELIO_08486	CAPO304099
OG0006757	HELIO_11315	CAPO308250
OG0006758	HELIO_10590	CAPO303486
OG0006759	HELIO_00719	CAPO301178
OG0006760	HELIO_01833	CAPO300357
OG0006769	HELIO_11443	CAPO304104
OG0006772	HELIO_05481	CAPO306103
OG0006775	HELIO_01233	CAPO303956
OG0006776	HELIO_12504	CAPO307354, CAPO307229
OG0006777	HELIO_07723	CAPO308320
OG0006826	HELIO_00390	CAPO306575
OG0006827	HELIO_07804	CAPO306579
OG0006830	HELIO_02103	CAPO304885
OG0006833	HELIO_05301	CAPO307011
OG0006838	HELIO_12316	CAPO304346
OG0006843	HELIO_07672	CAPO301783
OG0006844	HELIO_02360	CAPO303858
OG0006845	HELIO_05531	CAPO304222
OG0006846	HELIO_02303	CAPO305985, CAPO301436
OG0006848	HELIO_10864	CAPO302750
OG0006849	HELIO_05945	CAPO306709
OG0006853	HELIO_02737	CAPO305011
OG0006856	HELIO_07178	CAPO306926
OG0006857	HELIO_10880	CAPO304592
OG0006860	HELIO_05728	CAPO304880
OG0006862	HELIO_06074	CAPO306834
OG0006864	HELIO_07403	CAPO300266
OG0006865	HELIO_03278, HELIO_03277	CAPO300579
OG0006867	HELIO_00909	CAPO304561
OG0006869	HELIO_10982	CAPO303718
OG0006870	HELIO_07470	CAPO305471
OG0006872	HELIO_07875	CAPO305763, CAPO306267
OG0006874	HELIO_08686	CAPO303002
OG0006875	HELIO_10647	CAPO300245
OG0006876	HELIO_12562	CAPO301384
OG0006877	HELIO_09562	CAPO303758
OG0006880	HELIO_05383	CAPO300637
OG0006881	HELIO_09282, HELIO_09283	CAPO307302
OG0006886	HELIO_01710	CAPO308008
OG0006887	HELIO_00170	CAPO303330
OG0006888	HELIO_11291	CAPO300481
OG0006889	HELIO_07081	CAPO305411
OG0006890	HELIO_01755	CAPO301774
OG0006892	HELIO_10025	CAPO306271
OG0006893	HELIO_02287	CAPO308281
OG0006894	HELIO_01525	CAPO305493
OG0006895	HELIO_00885	CAPO305321
OG0006897	HELIO_06557	CAPO305270
OG0006901	HELIO_03815	CAPO301222
OG0006904	HELIO_03416	CAPO301235
OG0006906	HELIO_04811	CAPO307116
OG0006912	HELIO_01132	CAPO306387
OG0006914	HELIO_07176	CAPO302212
OG0006915	HELIO_09309	CAPO305363
OG0006916	HELIO_11109	CAPO306266
OG0006918	HELIO_00387	CAPO303362
OG0006923	HELIO_08623	CAPO302381
OG0006924	HELIO_10197	CAPO304320
OG0006925	HELIO_06577	CAPO306734
OG0006926	HELIO_01892	CAPO303493
OG0006927	HELIO_01236	CAPO303700
OG0006931	HELIO_10024	CAPO300460
OG0006932	HELIO_03552	CAPO305813
OG0006934	HELIO_02300	CAPO304656
OG0006935	HELIO_02305	CAPO305404
OG0006936	HELIO_01325	CAPO301255
OG0006937	HELIO_10195	CAPO300724
OG0006939	HELIO_09910	CAPO300423
OG0006940	HELIO_02426	CAPO308295
OG0006943	HELIO_00593	CAPO300653
OG0006944	HELIO_10544	CAPO301423
OG0006948	HELIO_03218	CAPO307507
OG0006949	HELIO_00053	CAPO300866
OG0006951	HELIO_06091	CAPO302915
OG0006957	HELIO_09843	CAPO304410
OG0006959	HELIO_03367	CAPO305847
OG0006960	HELIO_11955	CAPO306688
OG0006962	HELIO_04139	CAPO307572
OG0006964	HELIO_05324	CAPO306352
OG0006966	HELIO_00843	CAPO304695
OG0006967	HELIO_03858	CAPO303820
OG0006968	HELIO_10124	CAPO301435
OG0006969	HELIO_04692	CAPO306618
OG0006970	HELIO_03853	CAPO304851
OG0006971	HELIO_04205	CAPO303658
OG0006973	HELIO_05811	CAPO306305
OG0006975	HELIO_00766	CAPO306893
OG0006977	HELIO_03745	CAPO305268
OG0006979	HELIO_08949	CAPO300168
OG0006980	HELIO_06927	CAPO305562
OG0006982	HELIO_09182	CAPO305716
OG0006983	HELIO_09699	CAPO300916
OG0006989	HELIO_01925	CAPO302679
OG0006990	HELIO_06240	CAPO300763
OG0006991	HELIO_08801	CAPO303392
OG0006992	HELIO_03687	CAPO305740
OG0006993	HELIO_04356	CAPO305954
OG0006994	HELIO_10742	CAPO306564
OG0006995	HELIO_00974	CAPO306435
OG0006997	HELIO_04050	CAPO304873
OG0006998	HELIO_01286	CAPO301390
OG0006999	HELIO_01742	CAPO303913
OG0007001	HELIO_09912	CAPO305444
OG0007002	HELIO_00186	CAPO304225
OG0007003	HELIO_03021	CAPO302304
OG0007007	HELIO_04354	CAPO302408
OG0007009	HELIO_10006	CAPO305960
OG0007010	HELIO_01679	CAPO301780
OG0007011	HELIO_12793	CAPO301128
OG0007012	HELIO_04259	CAPO304946
OG0007013	HELIO_10913	CAPO303300
OG0007015	HELIO_01841	CAPO305278
OG0007016	HELIO_09219	CAPO304972
OG0007018	HELIO_07831	CAPO300889
OG0007019	HELIO_10142	CAPO304408
OG0007020	HELIO_10783	CAPO303562, CAPO308296
OG0007022	HELIO_00686	CAPO303253
OG0007024	HELIO_03505	CAPO302054
OG0007025	HELIO_12627	CAPO302785
OG0007026	HELIO_11609, HELIO_11608	CAPO304159
OG0007030	HELIO_05278	CAPO303845
OG0007032	HELIO_10519	CAPO304830
OG0007033	HELIO_06756	CAPO305180
OG0007034	HELIO_05240	CAPO306932
OG0007038	HELIO_07154	CAPO302068
OG0007040	HELIO_09696	CAPO306537
OG0007042	HELIO_08465	CAPO307996
OG0007043	HELIO_10787	CAPO305780
OG0007044	HELIO_03336	CAPO307221
OG0007045	HELIO_03028	CAPO305958
OG0007046	HELIO_06285	CAPO305591
OG0007047	HELIO_01873	CAPO305693
OG0007048	HELIO_01435	CAPO302164
OG0007049	HELIO_01113	CAPO305031
OG0007050	HELIO_10158	CAPO307898
OG0007055	HELIO_05430	CAPO304778
OG0007058	HELIO_12181	CAPO301734, CAPO304572
OG0007059	HELIO_11121	CAPO303590, CAPO303318
OG0007061	HELIO_03172	CAPO305340
OG0007062	HELIO_03299	CAPO302545
OG0007063	HELIO_02537	CAPO308261
OG0007068	HELIO_11494	CAPO307887
OG0007069	HELIO_10927	CAPO307200
OG0007071	HELIO_10140	CAPO301761
OG0007072	HELIO_09568	CAPO306160
OG0007073	HELIO_12235	CAPO302936
OG0007074	HELIO_10084	CAPO306910
OG0007076	HELIO_04699	CAPO300474
OG0007081	HELIO_01321	CAPO305760
OG0007084	HELIO_06919	CAPO307673
OG0007086	HELIO_09327	CAPO306079
OG0007089	HELIO_01728	CAPO300706
OG0007090	HELIO_02778	CAPO300368
OG0007091	HELIO_05646	CAPO304945
OG0007093	HELIO_04228	CAPO308175
OG0007094	HELIO_03665	CAPO301835
OG0007095	HELIO_05715	CAPO304293
OG0007098	HELIO_07500	CAPO301993
OG0007099	HELIO_11777	CAPO304218
OG0007100	HELIO_02603	CAPO302645
OG0007105	HELIO_06453	CAPO303780
OG0007106	HELIO_08071	CAPO302226
OG0007112	HELIO_05754	CAPO303793
OG0007114	HELIO_02430	CAPO305243
OG0007118	HELIO_00216	CAPO306502
OG0007119	HELIO_03351	CAPO303656
OG0007121	HELIO_08982	CAPO305337
OG0007122	HELIO_01530	CAPO302728
OG0007124	HELIO_03243	CAPO307876
OG0007127	HELIO_02372	CAPO305077
OG0007128	HELIO_07471	CAPO303539
OG0007130	HELIO_08635, HELIO_08634	CAPO302224
OG0007131	HELIO_04431	CAPO304315
OG0007132	HELIO_12686	CAPO301608
OG0007133	HELIO_05837	CAPO305338
OG0007134	HELIO_02796	CAPO302517
