Orthogroup	HELIO_ok	NEMVE
OG0001756	HELIO_00970	NEMVE14922
OG0001756	HELIO_03773	NEMVE13947
OG0001758	HELIO_11236, HELIO_11503, HELIO_11718	NEMVE22663
OG0001768	HELIO_00339	NEMVE13388
OG0001769	HELIO_00478	NEMVE10615
OG0001769	HELIO_05705	NEMVE24301
OG0001770	HELIO_10082	NEMVE14281, NEMVE00088
OG0001772	HELIO_01523	NEMVE05103
OG0001774	HELIO_11501	NEMVE14068
OG0001774	HELIO_04350	NEMVE25139
OG0001775	HELIO_07189	NEMVE13368, NEMVE02560, NEMVE03860
OG0001777	HELIO_09390, HELIO_09392	NEMVE03411
OG0001777	HELIO_04368	NEMVE21376
OG0001781	HELIO_09978	NEMVE13106
OG0001783	HELIO_02058	NEMVE25002
OG0001786	HELIO_11267	NEMVE06879
OG0001787	HELIO_11607	NEMVE06362
OG0001788	HELIO_03507	NEMVE21541
OG0001789	HELIO_10048	NEMVE02570
OG0001790	HELIO_00309	NEMVE09592
OG0001790	HELIO_10737	NEMVE09497
OG0001793	HELIO_05244	NEMVE22918
OG0001793	HELIO_10291	NEMVE14464
OG0001797	HELIO_04449, HELIO_00752	NEMVE05370
OG0001798	HELIO_12260	NEMVE07620
OG0001798	HELIO_02273	NEMVE05525
OG0001799	HELIO_09682	NEMVE02952
OG0001800	HELIO_04276	NEMVE12705, NEMVE21805
OG0001804	HELIO_02895	NEMVE23206
OG0001805	HELIO_06016	NEMVE14596
OG0001806	HELIO_02144	NEMVE00143, NEMVE15014
OG0001807	HELIO_02837	NEMVE03359, NEMVE21133
OG0001808	HELIO_02461	NEMVE06614
OG0001809	HELIO_10155	NEMVE14997, NEMVE12260
OG0001810	HELIO_10709	NEMVE21765
OG0001812	HELIO_02079, HELIO_09113	NEMVE07410
OG0001814	HELIO_03706	NEMVE08912, NEMVE24451
OG0001815	HELIO_00089	NEMVE05716, NEMVE20584
OG0001815	HELIO_12005	NEMVE08243, NEMVE03138
OG0001816	HELIO_05248	NEMVE16539
OG0001818	HELIO_10184	NEMVE14370
OG0001819	HELIO_03116	NEMVE23893
OG0001820	HELIO_08557, HELIO_09627	NEMVE14972
OG0001821	HELIO_08607	NEMVE06367
OG0001822	HELIO_05027	NEMVE13743
OG0001823	HELIO_12209	NEMVE12129, NEMVE07659
OG0001824	HELIO_03287, HELIO_07619, HELIO_09735	NEMVE10882
OG0001825	HELIO_02386	NEMVE05416, NEMVE05456
OG0001826	HELIO_08793	NEMVE15142
OG0001827	HELIO_08093	NEMVE06953, NEMVE22019, NEMVE13541
OG0001829	HELIO_08800	NEMVE10642
OG0001830	HELIO_10008	NEMVE00966, NEMVE10828
OG0001832	HELIO_12779	NEMVE03211, NEMVE02593
OG0001832	HELIO_12753	NEMVE03259
OG0001834	HELIO_07484	NEMVE20987, NEMVE01038
OG0001835	HELIO_12136, HELIO_00116, HELIO_11440, HELIO_12172	NEMVE24254, NEMVE10604
OG0001846	HELIO_07000	NEMVE11075, NEMVE11783
OG0001848	HELIO_08439, HELIO_01077	NEMVE22818
OG0001850	HELIO_06095	NEMVE03645
OG0001851	HELIO_10531	NEMVE24064, NEMVE20602, NEMVE20160, NEMVE21455, NEMVE21091
OG0001852	HELIO_00847	NEMVE23749
OG0001853	HELIO_07750	NEMVE07936
OG0001854	HELIO_02443	NEMVE07412
OG0001857	HELIO_11313	NEMVE23842
OG0001858	HELIO_10444	NEMVE07711
OG0001859	HELIO_00529	NEMVE23690
OG0001860	HELIO_02411	NEMVE22498
OG0001862	HELIO_03770	NEMVE05359
OG0001863	HELIO_05463	NEMVE17199
OG0001863	HELIO_10538	NEMVE04600
OG0001864	HELIO_11876	NEMVE08923
OG0001865	HELIO_11843	NEMVE22307
OG0001866	HELIO_08400	NEMVE18906
OG0001867	HELIO_02515	NEMVE05147
OG0001868	HELIO_06158	NEMVE05764, NEMVE21462
OG0001870	HELIO_11367	NEMVE21714
OG0001872	HELIO_12105	NEMVE22458
OG0001873	HELIO_07677, HELIO_06086	NEMVE21702, NEMVE17269, NEMVE13980
OG0001875	HELIO_10950	NEMVE13467
OG0001876	HELIO_04432, HELIO_01518	NEMVE01630
OG0001877	HELIO_09122	NEMVE14312
OG0001878	HELIO_05924	NEMVE04635
OG0001879	HELIO_06421	NEMVE13330, NEMVE07077
OG0001883	HELIO_04758	NEMVE23661
OG0001884	HELIO_09046	NEMVE05773
OG0001886	HELIO_07679	NEMVE14073
OG0001887	HELIO_12128	NEMVE08409, NEMVE14044
OG0001888	HELIO_08194	NEMVE14388
OG0001889	HELIO_09642	NEMVE01910
OG0001890	HELIO_02855	NEMVE04816
OG0001893	HELIO_11263	NEMVE10940
OG0001894	HELIO_04194	NEMVE14144
OG0001895	HELIO_02660, HELIO_06563	NEMVE08995, NEMVE08991
OG0001896	HELIO_02398, HELIO_02399	NEMVE13745
OG0001897	HELIO_10470, HELIO_10469	NEMVE05902
OG0001898	HELIO_04077, HELIO_12763	NEMVE11971, NEMVE10699
OG0001899	HELIO_05952	NEMVE00990
OG0001900	HELIO_03722	NEMVE14738
OG0001901	HELIO_12147, HELIO_04211	NEMVE04718
OG0001903	HELIO_08222	NEMVE23014, NEMVE15464
OG0001906	HELIO_01042	NEMVE00609
OG0001913	HELIO_10845	NEMVE05008
OG0001914	HELIO_12364	NEMVE24283
OG0001914	HELIO_08172	NEMVE00127, NEMVE16870
OG0001915	HELIO_02308	NEMVE01292, NEMVE15067
OG0001917	HELIO_00213	NEMVE22972, NEMVE06545, NEMVE09944
OG0001918	HELIO_07821	NEMVE04767, NEMVE20498
OG0001919	HELIO_06163	NEMVE06104
OG0001920	HELIO_09697	NEMVE18406, NEMVE09356
OG0001923	HELIO_01788	NEMVE13404
OG0001925	HELIO_10825	NEMVE08855
OG0001926	HELIO_02998	NEMVE14562
OG0001927	HELIO_04718	NEMVE05097, NEMVE10782
OG0001928	HELIO_00908	NEMVE05794
OG0001929	HELIO_05265	NEMVE19355
OG0001930	HELIO_07719	NEMVE13232
OG0001932	HELIO_03169	NEMVE10249
OG0001932	HELIO_03170	NEMVE10245, NEMVE00785
OG0001933	HELIO_09564	NEMVE02956
OG0001934	HELIO_02521	NEMVE09811, NEMVE23059
OG0001935	HELIO_09449, HELIO_05458	NEMVE13529
OG0001935	HELIO_02583	NEMVE10442
OG0001936	HELIO_04902	NEMVE06752
OG0001936	HELIO_10872	NEMVE13084
OG0001937	HELIO_04900, HELIO_06992	NEMVE01966, NEMVE01539, NEMVE05349, NEMVE21633, NEMVE24993, NEMVE15387, NEMVE23172
OG0001938	HELIO_02477	NEMVE14591
OG0001940	HELIO_03882	NEMVE13882
OG0001941	HELIO_08395	NEMVE10103
OG0001942	HELIO_07609, HELIO_06576	NEMVE05330, NEMVE14403, NEMVE13641
OG0001943	HELIO_10645	NEMVE07567
OG0001945	HELIO_03288	NEMVE08582
OG0001946	HELIO_08201	NEMVE25577
OG0001947	HELIO_03774	NEMVE14499
OG0001948	HELIO_09808	NEMVE06973
OG0001949	HELIO_12106	NEMVE23793
OG0001951	HELIO_04565	NEMVE12966, NEMVE23680, NEMVE18054
OG0001952	HELIO_02821	NEMVE10151
OG0001953	HELIO_05793	NEMVE09970
OG0001957	HELIO_11767	NEMVE08808
OG0001958	HELIO_07906	NEMVE06090
OG0001959	HELIO_08251, HELIO_08252	NEMVE14830
OG0001960	HELIO_12360	NEMVE21849
OG0001961	HELIO_03253	NEMVE05331
OG0001962	HELIO_05917	NEMVE08403
OG0001963	HELIO_02883	NEMVE05900
OG0001964	HELIO_02293	NEMVE13227
OG0001965	HELIO_01378	NEMVE22556
OG0001966	HELIO_12247, HELIO_05868	NEMVE05589, NEMVE18674
OG0001967	HELIO_10256	NEMVE23308
OG0001968	HELIO_11042, HELIO_10670	NEMVE00494
OG0001970	HELIO_11641	NEMVE13293
OG0001971	HELIO_09862	NEMVE06261
OG0001972	HELIO_04798	NEMVE06243, NEMVE11911
OG0001974	HELIO_09499	NEMVE09975
OG0001975	HELIO_08246, HELIO_10907	NEMVE25587, NEMVE21055, NEMVE03035
OG0001985	HELIO_03642	NEMVE09656
OG0001986	HELIO_07313	NEMVE21250
OG0001987	HELIO_11331, HELIO_11332	NEMVE13766
OG0001988	HELIO_07776	NEMVE13461, NEMVE20802, NEMVE11686
OG0001989	HELIO_03695	NEMVE06852
OG0001990	HELIO_00537	NEMVE09795
OG0001990	HELIO_04294	NEMVE14755
OG0001991	HELIO_03684	NEMVE23863, NEMVE01568, NEMVE00098, NEMVE02070, NEMVE18696, NEMVE25712, NEMVE03452, NEMVE15203, NEMVE11589, NEMVE17113
OG0001993	HELIO_10948	NEMVE04996
OG0001994	HELIO_02654, HELIO_02655	NEMVE05452
OG0001995	HELIO_08488, HELIO_07621, HELIO_04746, HELIO_03323, HELIO_05823, HELIO_06178	NEMVE15892
OG0001996	HELIO_03603	NEMVE18632, NEMVE13507
OG0001998	HELIO_01282	NEMVE25642
OG0001999	HELIO_09986	NEMVE06295
OG0001999	HELIO_06267	NEMVE03425
OG0002000	HELIO_05949	NEMVE05625
OG0002000	HELIO_07944	NEMVE16765
OG0002001	HELIO_11853	NEMVE14609
OG0002001	HELIO_12151	NEMVE10299
OG0002002	HELIO_00088, HELIO_11800	NEMVE18499
OG0002003	HELIO_03803	NEMVE13572
OG0002004	HELIO_03765	NEMVE24875
OG0002005	HELIO_12220	NEMVE15913
OG0002006	HELIO_12425, HELIO_07537	NEMVE18013
OG0002007	HELIO_10090	NEMVE10091
OG0002008	HELIO_10242, HELIO_04821	NEMVE21351, NEMVE07071
OG0002009	HELIO_12665	NEMVE16636
OG0002010	HELIO_12490	NEMVE20902
OG0002011	HELIO_09289	NEMVE07404, NEMVE13629, NEMVE13630
OG0002012	HELIO_08085	NEMVE23797
OG0002013	HELIO_06898	NEMVE22426
OG0002014	HELIO_10467	NEMVE23062
OG0002015	HELIO_05227	NEMVE22689
OG0002016	HELIO_11944	NEMVE07667
OG0002017	HELIO_02990	NEMVE13696
OG0002018	HELIO_08541	NEMVE13280
OG0002019	HELIO_02028, HELIO_02029	NEMVE13416
OG0002020	HELIO_12230	NEMVE04992
OG0002022	HELIO_04450, HELIO_11525, HELIO_03064	NEMVE11569, NEMVE23927
OG0002023	HELIO_02236	NEMVE10441, NEMVE18028
OG0002024	HELIO_08970, HELIO_08969	NEMVE25593
OG0002025	HELIO_05658	NEMVE09569
OG0002026	HELIO_11050	NEMVE05540
OG0002027	HELIO_00634	NEMVE24604
OG0002028	HELIO_04604	NEMVE02830, NEMVE03002
OG0002029	HELIO_05876	NEMVE16639
OG0002031	HELIO_09129, HELIO_07245	NEMVE22573
OG0002032	HELIO_01093	NEMVE22365
OG0002033	HELIO_00178	NEMVE18351
OG0002034	HELIO_05204	NEMVE13257
OG0002035	HELIO_03679	NEMVE02576
OG0002036	HELIO_01904	NEMVE14928
OG0002039	HELIO_04501, HELIO_02914	NEMVE03515
OG0002041	HELIO_00400	NEMVE23015
OG0002042	HELIO_06664	NEMVE22387
OG0002043	HELIO_03396	NEMVE21953
OG0002057	HELIO_10449	NEMVE12053, NEMVE05212
OG0002059	HELIO_03914	NEMVE14966
OG0002060	HELIO_06438	NEMVE25745, NEMVE20567
OG0002062	HELIO_06049	NEMVE07454
OG0002063	HELIO_07475	NEMVE21994
OG0002063	HELIO_05674	NEMVE13375
OG0002064	HELIO_04147	NEMVE23001
OG0002064	HELIO_06032	NEMVE11474
OG0002066	HELIO_08306	NEMVE22624, NEMVE06128
OG0002068	HELIO_11283	NEMVE21886
OG0002069	HELIO_09988	NEMVE18129, NEMVE24957
OG0002071	HELIO_02816	NEMVE05449
OG0002072	HELIO_09788	NEMVE02258
OG0002072	HELIO_02289	NEMVE14383
OG0002073	HELIO_09897	NEMVE08047
OG0002075	HELIO_08453	NEMVE16708
OG0002076	HELIO_08411	NEMVE01949
OG0002077	HELIO_03623	NEMVE06634
OG0002079	HELIO_03430, HELIO_08843	NEMVE21701
OG0002080	HELIO_05901	NEMVE01454, NEMVE01941
OG0002083	HELIO_07302, HELIO_07296	NEMVE01355, NEMVE24224
OG0002086	HELIO_03197	NEMVE23568
OG0002087	HELIO_10536, HELIO_09035	NEMVE06824
OG0002088	HELIO_05951, HELIO_01061	NEMVE22862
OG0002090	HELIO_05584	NEMVE00378, NEMVE20058, NEMVE00177, NEMVE11698
OG0002091	HELIO_01447	NEMVE08018
OG0002095	HELIO_04059, HELIO_00799	NEMVE25728
OG0002096	HELIO_10504	NEMVE06310, NEMVE04871
OG0002097	HELIO_00551	NEMVE13006, NEMVE08209
OG0002098	HELIO_10191	NEMVE22306
OG0002099	HELIO_12497	NEMVE11724, NEMVE05667
OG0002100	HELIO_04218, HELIO_04121, HELIO_01009	NEMVE05455
OG0002101	HELIO_03548	NEMVE18728
OG0002103	HELIO_08047	NEMVE24638
OG0002104	HELIO_10363	NEMVE20826
OG0002105	HELIO_06912	NEMVE05828
OG0002106	HELIO_06196	NEMVE23849
OG0002107	HELIO_03046	NEMVE13149
OG0002108	HELIO_01842	NEMVE14269, NEMVE14369, NEMVE00973
OG0002122	HELIO_06970, HELIO_05884	NEMVE24209
OG0002123	HELIO_11783	NEMVE15053
OG0002124	HELIO_07566	NEMVE04865
OG0002127	HELIO_05095, HELIO_08943	NEMVE08630, NEMVE20387, NEMVE11283, NEMVE02273
OG0002129	HELIO_00729	NEMVE23727
OG0002130	HELIO_11140	NEMVE19758
OG0002131	HELIO_00247, HELIO_08098	NEMVE14040
OG0002134	HELIO_10778	NEMVE03152, NEMVE15719
OG0002135	HELIO_00424	NEMVE08407, NEMVE00050
OG0002136	HELIO_10407	NEMVE23649
OG0002137	HELIO_05362	NEMVE20092
OG0002137	HELIO_10047	NEMVE08641
OG0002137	HELIO_11805	NEMVE14838
OG0002138	HELIO_10372, HELIO_10373	NEMVE07042
OG0002139	HELIO_07955	NEMVE04928
OG0002140	HELIO_02132	NEMVE22622
OG0002141	HELIO_11644	NEMVE14733
OG0002142	HELIO_07986	NEMVE23121
OG0002144	HELIO_01280	NEMVE24612
OG0002145	HELIO_04062	NEMVE22803
OG0002146	HELIO_02638	NEMVE14303, NEMVE22492
OG0002147	HELIO_06765	NEMVE14395
OG0002148	HELIO_04883	NEMVE17376
OG0002148	HELIO_06974	NEMVE13123
OG0002149	HELIO_11475	NEMVE24016
OG0002150	HELIO_11814	NEMVE13668
OG0002151	HELIO_01394	NEMVE14212
OG0002152	HELIO_07905	NEMVE13660
OG0002154	HELIO_11807	NEMVE18220
OG0002155	HELIO_05579	NEMVE16600
OG0002155	HELIO_08300	NEMVE14292
OG0002156	HELIO_03634	NEMVE22212
OG0002157	HELIO_07597	NEMVE05285
OG0002159	HELIO_09826	NEMVE22508
OG0002160	HELIO_00185	NEMVE14377
OG0002161	HELIO_10151	NEMVE16936
OG0002164	HELIO_10824	NEMVE17097, NEMVE07768
OG0002165	HELIO_11027	NEMVE13553
OG0002166	HELIO_08775	NEMVE07576
OG0002167	HELIO_02415	NEMVE03075
OG0002168	HELIO_07698	NEMVE23404
OG0002168	HELIO_12373	NEMVE16843
OG0002169	HELIO_05746, HELIO_06281	NEMVE25833
OG0002170	HELIO_04325, HELIO_08216	NEMVE13172, NEMVE13595
OG0002171	HELIO_11666	NEMVE18921
OG0002173	HELIO_10127	NEMVE09938
OG0002174	HELIO_05516, HELIO_07239	NEMVE20503, NEMVE05275
OG0002174	HELIO_07488	NEMVE03693
OG0002175	HELIO_07325	NEMVE13452
OG0002176	HELIO_02375	NEMVE25148
OG0002177	HELIO_06435	NEMVE06715
OG0002178	HELIO_00881	NEMVE08226
OG0002179	HELIO_11957	NEMVE05933
OG0002182	HELIO_07381	NEMVE24371
OG0002183	HELIO_12448	NEMVE07187, NEMVE09088
OG0002184	HELIO_03187, HELIO_03186	NEMVE24412
OG0002185	HELIO_02280	NEMVE15000, NEMVE23238
OG0002187	HELIO_06883	NEMVE22527
OG0002188	HELIO_11286	NEMVE13879
OG0002189	HELIO_09345	NEMVE23618
OG0002190	HELIO_11217	NEMVE00300
OG0002191	HELIO_05501	NEMVE25926, NEMVE16582
OG0002193	HELIO_11239	NEMVE14485, NEMVE13347
OG0002196	HELIO_02312	NEMVE19851
OG0002209	HELIO_00063	NEMVE14444
OG0002211	HELIO_10863, HELIO_07293	NEMVE18643, NEMVE10905
OG0002212	HELIO_05893	NEMVE02224
OG0002213	HELIO_09582	NEMVE01046
OG0002215	HELIO_05473, HELIO_01703, HELIO_08176, HELIO_06304, HELIO_01702	NEMVE25210
OG0002216	HELIO_08118	NEMVE08163, NEMVE08160, NEMVE13762
OG0002218	HELIO_08235	NEMVE09940
OG0002219	HELIO_03142	NEMVE15819, NEMVE02183
OG0002220	HELIO_07837	NEMVE15611, NEMVE19515, NEMVE25941
OG0002221	HELIO_00629	NEMVE07463
OG0002222	HELIO_01086	NEMVE18035
OG0002223	HELIO_11846, HELIO_09083	NEMVE13447
OG0002224	HELIO_08402	NEMVE14874
OG0002225	HELIO_05714	NEMVE06935
OG0002226	HELIO_03074	NEMVE12046, NEMVE13683
OG0002227	HELIO_01271	NEMVE05812, NEMVE00081
OG0002228	HELIO_10818	NEMVE07969
OG0002229	HELIO_11908	NEMVE01194, NEMVE20352, NEMVE14661
OG0002230	HELIO_04582, HELIO_06668	NEMVE12345
OG0002231	HELIO_04583, HELIO_08723	NEMVE16038
OG0002233	HELIO_07535, HELIO_05365, HELIO_05245	NEMVE09202, NEMVE06726
OG0002234	HELIO_08332	NEMVE02958, NEMVE00962
OG0002236	HELIO_10095, HELIO_10094	NEMVE21969
OG0002237	HELIO_11740, HELIO_11741	NEMVE14800
OG0002238	HELIO_11379	NEMVE15862
OG0002238	HELIO_05408	NEMVE24946
OG0002240	HELIO_06722	NEMVE13693
OG0002241	HELIO_09347	NEMVE24926
OG0002243	HELIO_12098	NEMVE14204
OG0002244	HELIO_01234	NEMVE19154
OG0002244	HELIO_09967	NEMVE14375
OG0002245	HELIO_05485	NEMVE25535
OG0002246	HELIO_12705	NEMVE14848
OG0002248	HELIO_00698	NEMVE21016, NEMVE20977
OG0002249	HELIO_10406	NEMVE25864
OG0002251	HELIO_12433	NEMVE09002
OG0002252	HELIO_01235	NEMVE13916
OG0002253	HELIO_06098	NEMVE13505
OG0002255	HELIO_02143	NEMVE07533, NEMVE08622
OG0002256	HELIO_03364	NEMVE05386
OG0002258	HELIO_06245	NEMVE22688
OG0002259	HELIO_12604	NEMVE25958
OG0002261	HELIO_06100	NEMVE22484
OG0002262	HELIO_00173	NEMVE25627
OG0002264	HELIO_02936	NEMVE14171
OG0002266	HELIO_09260	NEMVE10301
OG0002268	HELIO_10860	NEMVE00657
OG0002270	HELIO_04696	NEMVE23940, NEMVE05227
OG0002271	HELIO_07833, HELIO_02259	NEMVE04708
OG0002272	HELIO_11743	NEMVE09461
OG0002276	HELIO_08754	NEMVE10422
OG0002277	HELIO_12167	NEMVE01515
OG0002278	HELIO_09110	NEMVE03191
OG0002279	HELIO_08733	NEMVE00093, NEMVE10907
OG0002282	HELIO_05112	NEMVE22583
OG0002284	HELIO_12726	NEMVE21975
OG0002286	HELIO_03879	NEMVE15044
OG0002287	HELIO_11386	NEMVE18229
OG0002288	HELIO_07429	NEMVE11591
OG0002289	HELIO_03380	NEMVE18348, NEMVE22518
OG0002291	HELIO_11625	NEMVE25973, NEMVE06615
OG0002294	HELIO_08497	NEMVE23623
OG0002295	HELIO_11445	NEMVE19623
OG0002309	HELIO_04484	NEMVE18999
OG0002311	HELIO_07215	NEMVE05174
OG0002312	HELIO_12558	NEMVE14597
OG0002315	HELIO_01542	NEMVE05565
OG0002316	HELIO_12382	NEMVE13597
OG0002317	HELIO_02026	NEMVE00994
OG0002318	HELIO_12246, HELIO_12682	NEMVE14046
OG0002319	HELIO_07888	NEMVE14710
OG0002320	HELIO_10607	NEMVE13771
OG0002321	HELIO_05182	NEMVE08031
OG0002322	HELIO_08056	NEMVE21771
OG0002323	HELIO_11101, HELIO_02178	NEMVE23408
OG0002324	HELIO_10551, HELIO_09504	NEMVE13483
OG0002325	HELIO_01569	NEMVE08574
OG0002326	HELIO_03775	NEMVE13090
OG0002327	HELIO_05706	NEMVE02446, NEMVE05520, NEMVE13392
OG0002328	HELIO_06299	NEMVE10221
OG0002329	HELIO_07430	NEMVE04811, NEMVE02366
OG0002330	HELIO_10560, HELIO_10559	NEMVE22193
OG0002331	HELIO_09275	NEMVE00902
OG0002332	HELIO_10520	NEMVE13746
OG0002333	HELIO_12064	NEMVE25304, NEMVE25305
OG0002334	HELIO_09130	NEMVE15361
OG0002336	HELIO_11534	NEMVE22649
OG0002337	HELIO_11545	NEMVE20707
OG0002338	HELIO_03268, HELIO_03267	NEMVE16435
OG0002339	HELIO_07743, HELIO_10660, HELIO_10659	NEMVE14106, NEMVE22463
OG0002340	HELIO_10066	NEMVE14889
OG0002341	HELIO_10080, HELIO_10079	NEMVE17028
OG0002342	HELIO_12191	NEMVE15964, NEMVE12813
OG0002343	HELIO_11409	NEMVE21898
OG0002344	HELIO_01896	NEMVE13994
OG0002345	HELIO_01008	NEMVE15311
OG0002346	HELIO_09863	NEMVE22393
OG0002349	HELIO_05760	NEMVE14916
OG0002349	HELIO_03339	NEMVE07973
OG0002352	HELIO_09892	NEMVE16031
OG0002353	HELIO_05209	NEMVE20881
OG0002354	HELIO_07745	NEMVE25207
OG0002355	HELIO_07256	NEMVE04699
OG0002356	HELIO_09006	NEMVE14410
OG0002357	HELIO_07681	NEMVE10988, NEMVE16493
OG0002358	HELIO_03502	NEMVE00249, NEMVE05922
OG0002359	HELIO_06338	NEMVE15077
OG0002360	HELIO_02623	NEMVE22728, NEMVE21262
OG0002361	HELIO_05139	NEMVE23990
OG0002362	HELIO_10755	NEMVE14488
OG0002363	HELIO_06225	NEMVE13201
OG0002366	HELIO_04920	NEMVE14677
OG0002367	HELIO_09405	NEMVE06194
OG0002367	HELIO_12396	NEMVE09858, NEMVE01094
OG0002368	HELIO_02256	NEMVE14745
OG0002369	HELIO_10202	NEMVE20377
OG0002370	HELIO_01318	NEMVE21773
OG0002371	HELIO_03580	NEMVE14124, NEMVE15035
OG0002372	HELIO_10493	NEMVE14910
OG0002372	HELIO_07747	NEMVE22880
OG0002374	HELIO_00949	NEMVE08260
OG0002375	HELIO_04442	NEMVE09792
OG0002376	HELIO_06701	NEMVE06579, NEMVE00678, NEMVE06595
OG0002377	HELIO_10194	NEMVE25018
OG0002378	HELIO_10608	NEMVE13809
OG0002379	HELIO_12739, HELIO_12740	NEMVE18344
OG0002395	HELIO_10704	NEMVE24778
OG0002396	HELIO_08126	NEMVE00769
OG0002398	HELIO_08517	NEMVE14290, NEMVE07791
OG0002400	HELIO_12288	NEMVE14873
OG0002401	HELIO_05002	NEMVE22231
OG0002402	HELIO_01596	NEMVE09714
OG0002404	HELIO_10375	NEMVE06604, NEMVE22118
OG0002406	HELIO_01959	NEMVE05742
OG0002407	HELIO_11688	NEMVE24388
OG0002408	HELIO_08412	NEMVE01957
OG0002409	HELIO_02015	NEMVE15101, NEMVE13448
OG0002410	HELIO_00976, HELIO_04394	NEMVE22081, NEMVE07328, NEMVE02435
OG0002411	HELIO_01331	NEMVE10406
OG0002412	HELIO_10126	NEMVE02018, NEMVE25047, NEMVE09211, NEMVE01529
OG0002413	HELIO_01474	NEMVE25129
OG0002414	HELIO_10381	NEMVE21892
OG0002415	HELIO_12736, HELIO_07942	NEMVE13203
OG0002417	HELIO_03414	NEMVE06835, NEMVE06864
OG0002417	HELIO_05896, HELIO_06870, HELIO_11911	NEMVE24442
OG0002419	HELIO_12342	NEMVE22379
OG0002419	HELIO_02504	NEMVE09803, NEMVE05203
OG0002421	HELIO_06854	NEMVE25383
OG0002421	HELIO_01261	NEMVE14459
OG0002422	HELIO_01387	NEMVE10635
OG0002423	HELIO_05748	NEMVE07174
OG0002424	HELIO_12390, HELIO_12391	NEMVE15321
OG0002425	HELIO_10208	NEMVE13513
OG0002426	HELIO_03335	NEMVE22514
OG0002427	HELIO_05346	NEMVE01721
OG0002429	HELIO_04529	NEMVE09741
OG0002432	HELIO_03237, HELIO_03236	NEMVE13438
OG0002433	HELIO_07051	NEMVE20617
OG0002434	HELIO_08366, HELIO_08367	NEMVE22925
OG0002435	HELIO_07591	NEMVE23060, NEMVE13959
OG0002436	HELIO_02267	NEMVE06541
OG0002437	HELIO_01793	NEMVE13512
OG0002438	HELIO_08781	NEMVE07138
OG0002439	HELIO_09848	NEMVE04556
OG0002440	HELIO_10672, HELIO_04346	NEMVE18819, NEMVE23384
OG0002441	HELIO_05799	NEMVE24762
OG0002442	HELIO_07816	NEMVE21948
OG0002443	HELIO_09645	NEMVE14202
OG0002444	HELIO_04707	NEMVE09464
OG0002444	HELIO_00336	NEMVE24000
OG0002445	HELIO_07116	NEMVE13825
OG0002446	HELIO_06057	NEMVE14521, NEMVE13007, NEMVE12488
OG0002447	HELIO_03573	NEMVE01119, NEMVE13896, NEMVE11037
OG0002448	HELIO_12221	NEMVE13491
OG0002449	HELIO_02738	NEMVE19332
OG0002450	HELIO_02893	NEMVE00233, NEMVE22469
OG0002451	HELIO_05699	NEMVE13395
OG0002453	HELIO_12679	NEMVE11318
OG0002454	HELIO_09590, HELIO_09589	NEMVE11711, NEMVE14844
OG0002456	HELIO_03755	NEMVE09478
OG0002459	HELIO_04024	NEMVE24140, NEMVE21139
OG0002461	HELIO_00996	NEMVE21857
OG0002476	HELIO_09312	NEMVE14890
OG0002477	HELIO_00392	NEMVE14324, NEMVE14511
OG0002478	HELIO_06129	NEMVE04895
OG0002481	HELIO_10926	NEMVE02247, NEMVE06166
OG0002482	HELIO_04097	NEMVE22166
OG0002484	HELIO_02445	NEMVE06285, NEMVE16323
OG0002486	HELIO_03836	NEMVE16930
OG0002487	HELIO_00981	NEMVE07549, NEMVE07538
OG0002489	HELIO_10331	NEMVE24996
OG0002490	HELIO_04381	NEMVE02204
OG0002491	HELIO_01223	NEMVE11049
OG0002492	HELIO_10487	NEMVE15055
OG0002493	HELIO_11143	NEMVE07032
OG0002493	HELIO_12294	NEMVE19182, NEMVE15045
OG0002494	HELIO_01599, HELIO_01251	NEMVE15130
OG0002497	HELIO_02505	NEMVE06652
OG0002499	HELIO_10794, HELIO_00659	NEMVE12047, NEMVE05319
OG0002500	HELIO_06617	NEMVE21891
OG0002501	HELIO_10161	NEMVE07528
OG0002503	HELIO_07673	NEMVE23269
OG0002504	HELIO_12556	NEMVE08396
OG0002505	HELIO_10389	NEMVE03128
OG0002505	HELIO_10390	NEMVE20815
OG0002506	HELIO_01419	NEMVE04873
OG0002507	HELIO_11185	NEMVE14545
OG0002508	HELIO_08309	NEMVE06554, NEMVE06550
OG0002509	HELIO_05251	NEMVE25172
OG0002510	HELIO_10856	NEMVE25080
OG0002511	HELIO_01449	NEMVE22149
OG0002512	HELIO_12554	NEMVE07816
OG0002515	HELIO_08379	NEMVE25074, NEMVE03038
OG0002516	HELIO_09840	NEMVE22681
OG0002517	HELIO_06896	NEMVE15076
OG0002518	HELIO_01975	NEMVE14734
OG0002519	HELIO_07618	NEMVE24207
OG0002520	HELIO_02172	NEMVE02312
OG0002521	HELIO_08213	NEMVE25611, NEMVE17434
OG0002522	HELIO_05649	NEMVE24558
OG0002523	HELIO_02687	NEMVE25812
OG0002524	HELIO_12158	NEMVE23707
OG0002525	HELIO_12186	NEMVE17542
OG0002526	HELIO_08372, HELIO_08373	NEMVE05239
OG0002527	HELIO_00703	NEMVE14552
OG0002528	HELIO_06964	NEMVE14679
OG0002529	HELIO_12199, HELIO_12198	NEMVE05888
OG0002530	HELIO_02743	NEMVE10791
OG0002531	HELIO_08040	NEMVE13170
OG0002532	HELIO_08702	NEMVE05153
