Orthogroup	HELIO_ok	XENTR
OG0001672	HELIO_11405	XENTR03686, XENTR05392, XENTR14798
OG0001673	HELIO_05452	XENTR02411
OG0001674	HELIO_12593	XENTR05318, XENTR08311, XENTR08310, XENTR08309
OG0001675	HELIO_05454	XENTR05024, XENTR15538
OG0001676	HELIO_09572	XENTR08921
OG0001676	HELIO_09106	XENTR08096
OG0001677	HELIO_10400	XENTR06345
OG0001678	HELIO_09807	XENTR12440, XENTR04156
OG0001680	HELIO_00317	XENTR09484, XENTR09485
OG0001682	HELIO_05143, HELIO_05018, HELIO_05865	XENTR12019
OG0001683	HELIO_10892	XENTR14409, XENTR18194, XENTR05463, XENTR11397
OG0001684	HELIO_11576	XENTR12235, XENTR00429
OG0001685	HELIO_02127	XENTR03486, XENTR03485
OG0001687	HELIO_06212	XENTR07300
OG0001688	HELIO_04799	XENTR12165, XENTR12164, XENTR17332
OG0001689	HELIO_04701	XENTR06536, XENTR01151, XENTR01152
OG0001691	HELIO_03141	XENTR19286
OG0001692	HELIO_03302	XENTR00015, XENTR05878, XENTR04738
OG0001693	HELIO_01536, HELIO_01082, HELIO_05406, HELIO_00833	XENTR12044
OG0001694	HELIO_05253	XENTR06610, XENTR07039
OG0001696	HELIO_02613	XENTR14126, XENTR08939, XENTR12073, XENTR12074
OG0001703	HELIO_06858, HELIO_11018, HELIO_02242	XENTR02667
OG0001704	HELIO_11078	XENTR03806, XENTR03805
OG0001706	HELIO_03225	XENTR05262, XENTR06974, XENTR05263
OG0001707	HELIO_04517	XENTR04513
OG0001709	HELIO_12693	XENTR06407, XENTR13040, XENTR18243, XENTR18244, XENTR13039, XENTR06408
OG0001710	HELIO_01243	XENTR16784, XENTR13163, XENTR16154
OG0001711	HELIO_09636	XENTR06620, XENTR13096
OG0001712	HELIO_09358, HELIO_09359	XENTR05564, XENTR02704
OG0001714	HELIO_10062	XENTR03907
OG0001714	HELIO_01478	XENTR16567
OG0001720	HELIO_01666	XENTR17421, XENTR17422, XENTR01149
OG0001721	HELIO_04710	XENTR13555, XENTR07868, XENTR08455
OG0001723	HELIO_03904	XENTR11325, XENTR02045, XENTR09068
OG0001724	HELIO_09512	XENTR07871
OG0001725	HELIO_04079, HELIO_11065	XENTR03645, XENTR08140, XENTR14311
OG0001726	HELIO_12477	XENTR10952
OG0001726	HELIO_10937	XENTR11726
OG0001727	HELIO_00379	XENTR02406, XENTR00200, XENTR00201
OG0001728	HELIO_06859	XENTR08116, XENTR00572
OG0001729	HELIO_07800	XENTR02877, XENTR02809
OG0001730	HELIO_09660	XENTR00053, XENTR16791
OG0001731	HELIO_04109	XENTR15747
OG0001732	HELIO_08312	XENTR09057, XENTR03190
OG0001733	HELIO_06708, HELIO_05078	XENTR07919
OG0001735	HELIO_08576	XENTR05402, XENTR16930
OG0001736	HELIO_04175	XENTR10208, XENTR16350
OG0001738	HELIO_00898	XENTR14124, XENTR16771
OG0001739	HELIO_08138	XENTR13668, XENTR18284
OG0001740	HELIO_05162, HELIO_06383	XENTR17497, XENTR16779
OG0001743	HELIO_12557	XENTR07739
OG0001744	HELIO_00852	XENTR04185, XENTR01893, XENTR04186, XENTR06221
OG0001746	HELIO_10565	XENTR17012
OG0001747	HELIO_09412	XENTR01108, XENTR03213, XENTR03209, XENTR03208, XENTR03210, XENTR03212, XENTR03211, XENTR03203, XENTR03204, XENTR07433
OG0001749	HELIO_08042	XENTR08701, XENTR03971, XENTR14372
OG0001752	HELIO_07873	XENTR05862, XENTR05863, XENTR10279
OG0001754	HELIO_12416	XENTR11387, XENTR08474, XENTR05086
OG0001755	HELIO_08464	XENTR09873
OG0001755	HELIO_03611	XENTR02652
OG0001756	HELIO_00970	XENTR08856
OG0001756	HELIO_03773	XENTR02230
OG0001757	HELIO_06531	XENTR14855, XENTR13413
OG0001760	HELIO_10686	XENTR10103
OG0001768	HELIO_00339	XENTR00583
OG0001769	HELIO_00478	XENTR12819
OG0001769	HELIO_05705	XENTR13309
OG0001770	HELIO_10082	XENTR05192, XENTR05256, XENTR09738, XENTR01019
OG0001772	HELIO_01523	XENTR14857, XENTR14769, XENTR13408
OG0001774	HELIO_11501	XENTR17983
OG0001774	HELIO_04350	XENTR10461
OG0001775	HELIO_07189	XENTR08314, XENTR15724
OG0001778	HELIO_09235, HELIO_06485	XENTR16949, XENTR16948
OG0001780	HELIO_10081	XENTR00800
OG0001781	HELIO_09978	XENTR01701
OG0001781	HELIO_01738	XENTR12943
OG0001782	HELIO_11232	XENTR03438
OG0001782	HELIO_12571	XENTR07561
OG0001783	HELIO_02058	XENTR01760, XENTR09127
OG0001785	HELIO_04363	XENTR09347
OG0001787	HELIO_11607	XENTR16345, XENTR10666, XENTR10665, XENTR13689
OG0001789	HELIO_10048, HELIO_10049	XENTR01158, XENTR11105
OG0001790	HELIO_10737	XENTR08234
OG0001792	HELIO_03262	XENTR11934, XENTR11933
OG0001793	HELIO_10291	XENTR10072
OG0001794	HELIO_08343, HELIO_00138	XENTR10714
OG0001796	HELIO_04269	XENTR03008, XENTR09342
OG0001798	HELIO_12260, HELIO_02273	XENTR16775, XENTR10051
OG0001799	HELIO_09682	XENTR03523, XENTR06340
OG0001800	HELIO_04276	XENTR11113, XENTR10796
OG0001801	HELIO_02228	XENTR07950, XENTR17423, XENTR17424, XENTR15974, XENTR07415
OG0001802	HELIO_04837, HELIO_06473	XENTR18670
OG0001803	HELIO_00855	XENTR06469, XENTR14813, XENTR04331
OG0001804	HELIO_02895	XENTR12189, XENTR00869
OG0001805	HELIO_06016	XENTR07066, XENTR17499
OG0001806	HELIO_02144	XENTR00733, XENTR02566, XENTR02565
OG0001807	HELIO_02837	XENTR12261
OG0001808	HELIO_02461	XENTR15385, XENTR00368
OG0001809	HELIO_10155	XENTR00099
OG0001810	HELIO_10709	XENTR11814
OG0001812	HELIO_02079, HELIO_09113	XENTR13693
OG0001814	HELIO_03706	XENTR12256, XENTR09203
OG0001816	HELIO_05248	XENTR04741
OG0001818	HELIO_10184	XENTR08496, XENTR08495, XENTR08497, XENTR16571
OG0001819	HELIO_03116	XENTR03393, XENTR03154
OG0001820	HELIO_08557, HELIO_09627	XENTR11735, XENTR11739, XENTR08919
OG0001821	HELIO_08607	XENTR04786
OG0001822	HELIO_05027	XENTR17740
OG0001823	HELIO_12209	XENTR01462, XENTR05709
OG0001824	HELIO_07619	XENTR12094
OG0001825	HELIO_02386	XENTR11940, XENTR09385, XENTR03315, XENTR13373, XENTR01399, XENTR12908
OG0001826	HELIO_08793	XENTR08576, XENTR11916
OG0001827	HELIO_08093	XENTR06795
OG0001829	HELIO_08800	XENTR00483, XENTR14302
OG0001830	HELIO_10008	XENTR04509, XENTR16727
OG0001831	HELIO_06925	XENTR18275, XENTR17969
OG0001832	HELIO_12779	XENTR16823
OG0001832	HELIO_12753	XENTR01410
OG0001834	HELIO_07484	XENTR08408, XENTR02906
OG0001835	HELIO_12136, HELIO_00116, HELIO_11440, HELIO_12172	XENTR09853
OG0001846	HELIO_07000	XENTR18639, XENTR07601
OG0001848	HELIO_08439	XENTR14304
OG0001848	HELIO_01077	XENTR15790
OG0001849	HELIO_12087	XENTR05212
OG0001849	HELIO_03244	XENTR05214, XENTR06882
OG0001851	HELIO_10531	XENTR10410
OG0001852	HELIO_00847	XENTR14319, XENTR08373
OG0001854	HELIO_02443	XENTR07106, XENTR07105
OG0001856	HELIO_11776	XENTR00941, XENTR09781, XENTR05676, XENTR05677
OG0001857	HELIO_11313	XENTR18087, XENTR13066
OG0001858	HELIO_10444	XENTR01943
OG0001859	HELIO_00529	XENTR08444
OG0001861	HELIO_11038	XENTR07625
OG0001862	HELIO_03770	XENTR05039, XENTR12303, XENTR03115
OG0001863	HELIO_05463	XENTR01885
OG0001864	HELIO_11876	XENTR04517, XENTR13336
OG0001865	HELIO_11843	XENTR06410, XENTR04372
OG0001866	HELIO_08400	XENTR00166, XENTR11409
OG0001867	HELIO_02515	XENTR18201
OG0001868	HELIO_06158	XENTR12422
OG0001869	HELIO_04326	XENTR12915
OG0001870	HELIO_11367	XENTR05017, XENTR12751, XENTR08077, XENTR08078
OG0001871	HELIO_03804	XENTR04383, XENTR14454, XENTR14455
OG0001873	HELIO_07677, HELIO_06086	XENTR11870
OG0001874	HELIO_01670	XENTR08894
OG0001875	HELIO_10950	XENTR05396
OG0001876	HELIO_04432, HELIO_01518	XENTR06060
OG0001877	HELIO_09122	XENTR12095, XENTR17619, XENTR15404
OG0001878	HELIO_05924	XENTR04362, XENTR12083, XENTR10903, XENTR05516
OG0001881	HELIO_11210	XENTR16627, XENTR17045, XENTR12268
OG0001883	HELIO_04758	XENTR04807, XENTR13720
OG0001884	HELIO_09046	XENTR13203, XENTR03005, XENTR07644
OG0001886	HELIO_07679	XENTR06797, XENTR15392
OG0001887	HELIO_12128	XENTR06427, XENTR00912, XENTR12585, XENTR03465, XENTR18819
OG0001888	HELIO_08194	XENTR17512, XENTR15191
OG0001889	HELIO_09642	XENTR13126, XENTR01850
OG0001890	HELIO_02855	XENTR14057, XENTR07419, XENTR17098
OG0001892	HELIO_12711, HELIO_06517	XENTR15160, XENTR13541
OG0001893	HELIO_11263	XENTR15523
OG0001894	HELIO_04194	XENTR15449, XENTR08653
OG0001895	HELIO_02660, HELIO_06563	XENTR16129
OG0001896	HELIO_02398, HELIO_02399	XENTR06164, XENTR03942
OG0001897	HELIO_10470, HELIO_10469	XENTR16598, XENTR13280, XENTR09183, XENTR08525
OG0001898	HELIO_04077, HELIO_12763	XENTR15118
OG0001899	HELIO_05952	XENTR14578, XENTR09469
OG0001900	HELIO_03722	XENTR02100
OG0001901	HELIO_12147, HELIO_04211	XENTR18345
OG0001903	HELIO_08222	XENTR07494
OG0001906	HELIO_01042	XENTR18204, XENTR10052, XENTR04278, XENTR10632
OG0001913	HELIO_10845	XENTR06742, XENTR01451
OG0001914	HELIO_08172	XENTR06764
OG0001915	HELIO_02308	XENTR06298
OG0001916	HELIO_08357	XENTR12336
OG0001917	HELIO_00213	XENTR00340, XENTR11451, XENTR14754, XENTR10651
OG0001918	HELIO_07821	XENTR16543
OG0001919	HELIO_06163	XENTR09434
OG0001920	HELIO_09697	XENTR11529, XENTR17510, XENTR17509, XENTR00354
OG0001923	HELIO_01788	XENTR13216
OG0001925	HELIO_10825	XENTR17884, XENTR03374, XENTR12899
OG0001926	HELIO_02998	XENTR00430
OG0001927	HELIO_04718	XENTR04644
OG0001928	HELIO_00908	XENTR07469
OG0001930	HELIO_07719	XENTR01448
OG0001932	HELIO_03169	XENTR09901, XENTR15132
OG0001933	HELIO_09564	XENTR06647
OG0001934	HELIO_02521	XENTR12704, XENTR05609
OG0001935	HELIO_05458	XENTR00153
OG0001935	HELIO_02583	XENTR08647
OG0001936	HELIO_04902	XENTR08632
OG0001936	HELIO_10872	XENTR04317
OG0001937	HELIO_04900, HELIO_06992	XENTR17859
OG0001938	HELIO_06716, HELIO_04080, HELIO_02478, HELIO_04081, HELIO_02479	XENTR04478
OG0001940	HELIO_03882	XENTR14019
OG0001941	HELIO_08395	XENTR10384, XENTR17146
OG0001942	HELIO_07609, HELIO_06576	XENTR12960, XENTR05523
OG0001943	HELIO_10645	XENTR10899
OG0001944	HELIO_01215, HELIO_01216, HELIO_01217, HELIO_01218	XENTR13879, XENTR13878
OG0001945	HELIO_03288	XENTR03955, XENTR07870
OG0001946	HELIO_08201	XENTR09726, XENTR07293, XENTR04877, XENTR04876
OG0001947	HELIO_03774	XENTR07021, XENTR02357
OG0001948	HELIO_09808	XENTR14766, XENTR08991, XENTR16041, XENTR06626
OG0001949	HELIO_12106	XENTR01148, XENTR11100
OG0001951	HELIO_04565	XENTR07227, XENTR16258
OG0001952	HELIO_02821	XENTR09389
OG0001953	HELIO_05793	XENTR09118, XENTR10393
OG0001956	HELIO_08427	XENTR05066
OG0001957	HELIO_11767	XENTR11349, XENTR12903, XENTR01129
OG0001958	HELIO_07906	XENTR16906, XENTR09373, XENTR02730, XENTR00657
OG0001959	HELIO_08251, HELIO_08252	XENTR06412, XENTR10577, XENTR05267, XENTR15847
OG0001961	HELIO_03253	XENTR01355, XENTR01247
OG0001962	HELIO_05917	XENTR05922, XENTR12047, XENTR12045, XENTR12046
OG0001963	HELIO_02883	XENTR17226, XENTR11249, XENTR07153
OG0001964	HELIO_02293	XENTR10264
OG0001966	HELIO_12247, HELIO_05868	XENTR15870, XENTR04015
OG0001967	HELIO_10256	XENTR00364
OG0001968	HELIO_11042	XENTR14913
OG0001968	HELIO_10670	XENTR16410
OG0001971	HELIO_09862	XENTR06746, XENTR11941, XENTR05064, XENTR08132
OG0001972	HELIO_04798	XENTR12033
OG0001974	HELIO_09499	XENTR09807
OG0001976	HELIO_06036	XENTR16632, XENTR05423
OG0001985	HELIO_03642	XENTR06332, XENTR03530
OG0001986	HELIO_07313	XENTR01297
OG0001987	HELIO_11331, HELIO_11332	XENTR04550, XENTR14677
OG0001988	HELIO_07776	XENTR11854
OG0001989	HELIO_03695	XENTR14006, XENTR12273
OG0001990	HELIO_00537	XENTR12970
OG0001993	HELIO_10948	XENTR06884, XENTR01623
OG0001994	HELIO_02654, HELIO_02655	XENTR10934, XENTR08885
OG0001998	HELIO_01282	XENTR16338, XENTR14682
OG0001999	HELIO_09986	XENTR00961
OG0001999	HELIO_06267	XENTR10154
OG0002000	HELIO_05949	XENTR12364
OG0002000	HELIO_07944	XENTR05813
OG0002001	HELIO_11853	XENTR12894
OG0002001	HELIO_12151	XENTR07328
OG0002002	HELIO_00088, HELIO_11800	XENTR06108, XENTR09713
OG0002003	HELIO_03803	XENTR14361, XENTR02394
OG0002005	HELIO_12220	XENTR02807, XENTR08268, XENTR01964
OG0002006	HELIO_12425, HELIO_07537	XENTR12258, XENTR12259
OG0002007	HELIO_10090	XENTR04883, XENTR07287
OG0002009	HELIO_12665	XENTR15588
OG0002011	HELIO_09289	XENTR15809, XENTR12417
OG0002012	HELIO_08085	XENTR15689, XENTR00529
OG0002013	HELIO_06898	XENTR16536
OG0002014	HELIO_10467	XENTR02871, XENTR11303
OG0002016	HELIO_11944	XENTR08295, XENTR04258
OG0002017	HELIO_02990	XENTR14273, XENTR15282, XENTR15484
OG0002018	HELIO_08541	XENTR12197, XENTR00896, XENTR09258, XENTR06435
OG0002019	HELIO_02028, HELIO_02029	XENTR02945, XENTR17282
OG0002020	HELIO_12230	XENTR01912, XENTR15447, XENTR08657
OG0002023	HELIO_02236	XENTR12329, XENTR11622, XENTR16758
OG0002024	HELIO_08970, HELIO_08969	XENTR09931, XENTR16485
OG0002026	HELIO_08421, HELIO_11050	XENTR08832
OG0002027	HELIO_00634	XENTR09267, XENTR07230, XENTR00276
OG0002028	HELIO_04604	XENTR14364
OG0002029	HELIO_05876	XENTR18899
OG0002030	HELIO_11005	XENTR00366, XENTR13208, XENTR16901, XENTR04720
OG0002031	HELIO_07245	XENTR15929, XENTR15928, XENTR08011
OG0002032	HELIO_01093	XENTR02603
OG0002035	HELIO_03679	XENTR13278, XENTR12372, XENTR13991
OG0002036	HELIO_01904	XENTR02413, XENTR02087
OG0002037	HELIO_11181	XENTR13065, XENTR08811
OG0002038	HELIO_01720	XENTR04004, XENTR11762, XENTR06156
OG0002039	HELIO_04501	XENTR10345, XENTR08918, XENTR03306
OG0002043	HELIO_03396	XENTR04074, XENTR04633
OG0002057	HELIO_10449	XENTR05735
OG0002059	HELIO_03914	XENTR06499, XENTR04009, XENTR04010
OG0002060	HELIO_06438	XENTR03044, XENTR09085
OG0002061	HELIO_12011	XENTR12690
OG0002062	HELIO_06049	XENTR10057, XENTR05037
OG0002063	HELIO_05674	XENTR00538
OG0002064	HELIO_04147	XENTR00155
OG0002064	HELIO_06032	XENTR11867, XENTR06658
OG0002066	HELIO_08306	XENTR13591, XENTR16110, XENTR12403
OG0002067	HELIO_05446	XENTR11063
OG0002068	HELIO_11283	XENTR08494
OG0002069	HELIO_09988	XENTR13071, XENTR02513, XENTR02512, XENTR13070
OG0002070	HELIO_01660	XENTR17017, XENTR03998, XENTR06833
OG0002071	HELIO_02816	XENTR01207, XENTR13312
OG0002072	HELIO_09788	XENTR01781
OG0002073	HELIO_09897	XENTR13381, XENTR08969, XENTR17145, XENTR07900
OG0002076	HELIO_08411	XENTR05229, XENTR17066
OG0002077	HELIO_03623	XENTR13971, XENTR13972, XENTR02927
OG0002078	HELIO_07802	XENTR16673, XENTR07358
OG0002080	HELIO_05901	XENTR01136, XENTR01135, XENTR13342
OG0002081	HELIO_08258	XENTR00902
OG0002084	HELIO_09343	XENTR12442, XENTR12443, XENTR11320
OG0002087	HELIO_10536, HELIO_09035	XENTR06831
OG0002088	HELIO_05951, HELIO_01061	XENTR11630, XENTR11629
OG0002090	HELIO_05584	XENTR15595
OG0002091	HELIO_01447	XENTR16710, XENTR10291
OG0002094	HELIO_05259, HELIO_04476	XENTR07026, XENTR07025
OG0002096	HELIO_10504	XENTR04526
OG0002097	HELIO_00551	XENTR04416, XENTR03687
OG0002098	HELIO_10191	XENTR17129, XENTR01020
OG0002099	HELIO_12497	XENTR02496
OG0002100	HELIO_04218, HELIO_04121, HELIO_01009	XENTR04934
OG0002101	HELIO_03548	XENTR04299
OG0002102	HELIO_06446	XENTR06095, XENTR11926, XENTR13481, XENTR13482
OG0002103	HELIO_08047	XENTR15401, XENTR15782
OG0002104	HELIO_10363	XENTR05884
OG0002105	HELIO_06912	XENTR11631, XENTR14520
OG0002106	HELIO_06196	XENTR11760
OG0002107	HELIO_03046	XENTR10514
OG0002108	HELIO_01842	XENTR13048, XENTR07710
OG0002125	HELIO_03401	XENTR18863
OG0002127	HELIO_05095, HELIO_08943	XENTR08596
OG0002128	HELIO_09146, HELIO_11211	XENTR02317, XENTR03444
OG0002129	HELIO_00729	XENTR08464, XENTR00664, XENTR13829
OG0002130	HELIO_11140	XENTR07603
OG0002131	HELIO_00247, HELIO_08098	XENTR05730, XENTR05731, XENTR18308, XENTR17313
OG0002134	HELIO_10778	XENTR07771, XENTR05125
OG0002135	HELIO_00424	XENTR18195, XENTR01218
OG0002137	HELIO_05362	XENTR04141, XENTR04140
OG0002137	HELIO_11805	XENTR03111
OG0002138	HELIO_10372, HELIO_10373	XENTR08958
OG0002139	HELIO_07955	XENTR00173, XENTR13536
OG0002140	HELIO_02132	XENTR07463, XENTR14702
OG0002141	HELIO_11644	XENTR00916
OG0002142	HELIO_07986	XENTR12125, XENTR10633
OG0002144	HELIO_01280	XENTR18301, XENTR10292
OG0002145	HELIO_04062	XENTR06603
OG0002146	HELIO_02638	XENTR12879, XENTR02800
OG0002147	HELIO_06765	XENTR15274
OG0002148	HELIO_04883	XENTR13087
OG0002148	HELIO_06974	XENTR09100
OG0002149	HELIO_11475	XENTR06941, XENTR02903
OG0002150	HELIO_11814	XENTR06771, XENTR01454
OG0002151	HELIO_01394	XENTR01675
OG0002155	HELIO_05579	XENTR07126
OG0002155	HELIO_08300	XENTR11228
OG0002156	HELIO_03634	XENTR04891
OG0002157	HELIO_07597	XENTR10258
OG0002159	HELIO_09826	XENTR12686
OG0002160	HELIO_00185	XENTR18209
OG0002161	HELIO_10151	XENTR03398, XENTR14188, XENTR12700
OG0002163	HELIO_08396	XENTR00389, XENTR18816, XENTR00388, XENTR07424
OG0002165	HELIO_11027	XENTR12790
OG0002166	HELIO_08775	XENTR10313, XENTR06523
OG0002167	HELIO_02415	XENTR01922, XENTR03650, XENTR12692
OG0002168	HELIO_07698	XENTR05025
OG0002168	HELIO_12373	XENTR15448
OG0002169	HELIO_05746, HELIO_06281	XENTR11319, XENTR12444
OG0002170	HELIO_04325	XENTR00543
OG0002170	HELIO_08216	XENTR13652
OG0002171	HELIO_11666	XENTR02510, XENTR15921
OG0002172	HELIO_02383	XENTR04445, XENTR05333
OG0002173	HELIO_10127	XENTR05324
OG0002175	HELIO_07325	XENTR06785
OG0002177	HELIO_06435	XENTR11672, XENTR05111, XENTR02389
OG0002178	HELIO_00881	XENTR15594
OG0002179	HELIO_11957	XENTR17544
OG0002180	HELIO_11298	XENTR09330
OG0002182	HELIO_07381	XENTR05974, XENTR01224
OG0002183	HELIO_12448	XENTR11513, XENTR13324
OG0002185	HELIO_02280	XENTR06645, XENTR00451
OG0002186	HELIO_08791	XENTR01085, XENTR10999
OG0002187	HELIO_06883	XENTR16423
OG0002188	HELIO_11286	XENTR01062
OG0002189	HELIO_09345	XENTR00331
OG0002190	HELIO_11217	XENTR01498, XENTR01499
OG0002191	HELIO_05501	XENTR01870, XENTR03789
OG0002192	HELIO_10287	XENTR07302
OG0002193	HELIO_11239	XENTR00017
OG0002194	HELIO_08167, HELIO_09274	XENTR00805, XENTR00806, XENTR00804, XENTR18712, XENTR18437
OG0002196	HELIO_02312	XENTR08934
OG0002209	HELIO_00063	XENTR01337, XENTR02797
OG0002211	HELIO_10863, HELIO_07293	XENTR09443
OG0002212	HELIO_05893	XENTR05799
OG0002213	HELIO_09582	XENTR02106
OG0002216	HELIO_08118	XENTR02859
OG0002217	HELIO_07595	XENTR09078
OG0002218	HELIO_08235	XENTR02678, XENTR05714
OG0002219	HELIO_03142	XENTR18224
OG0002221	HELIO_00629	XENTR19085, XENTR13112, XENTR09240
OG0002222	HELIO_01086	XENTR03278
OG0002223	HELIO_11846, HELIO_09083	XENTR14551, XENTR10106
OG0002224	HELIO_08402	XENTR04276, XENTR01944
OG0002225	HELIO_05714	XENTR14771
OG0002226	HELIO_03074	XENTR06512, XENTR03995
OG0002227	HELIO_01271	XENTR18535
OG0002228	HELIO_10818	XENTR07401, XENTR11182
OG0002229	HELIO_11908	XENTR00831
OG0002232	HELIO_03248, HELIO_01913, HELIO_04903	XENTR12560, XENTR16638, XENTR14646
OG0002233	HELIO_07535, HELIO_05365, HELIO_05245	XENTR09065
OG0002234	HELIO_08332	XENTR05616
OG0002235	HELIO_01162	XENTR18072, XENTR18071, XENTR02194
OG0002236	HELIO_10095, HELIO_10094	XENTR02976, XENTR06598
OG0002237	HELIO_11740, HELIO_11741	XENTR05472, XENTR06971, XENTR14618
OG0002239	HELIO_12051	XENTR17177
OG0002240	HELIO_06722	XENTR09016
OG0002241	HELIO_09347	XENTR15534
OG0002243	HELIO_12098	XENTR03644, XENTR06468
OG0002244	HELIO_09967	XENTR05927
OG0002245	HELIO_05485	XENTR06908
OG0002246	HELIO_12705	XENTR09317, XENTR11437, XENTR08637
OG0002248	HELIO_00698	XENTR08913, XENTR04960
OG0002249	HELIO_10406	XENTR12368, XENTR09189, XENTR15384
OG0002251	HELIO_12433	XENTR13199, XENTR02220
OG0002252	HELIO_01235	XENTR07010, XENTR09805, XENTR07309
OG0002253	HELIO_06098	XENTR09599
OG0002255	HELIO_12509	XENTR05622
OG0002255	HELIO_02143	XENTR07271, XENTR02965
OG0002256	HELIO_03364	XENTR10189
OG0002258	HELIO_06245	XENTR11554
OG0002259	HELIO_12604	XENTR16720, XENTR04562
OG0002260	HELIO_09310	XENTR05549
OG0002261	HELIO_06100	XENTR12712, XENTR18200, XENTR12711
OG0002262	HELIO_00173	XENTR03359
OG0002263	HELIO_06943	XENTR11327
OG0002264	HELIO_02936	XENTR11031, XENTR12994
OG0002265	HELIO_01860	XENTR08018, XENTR15740
OG0002266	HELIO_09260	XENTR10523, XENTR10524, XENTR01757
OG0002267	HELIO_02251	XENTR15521, XENTR17369
OG0002268	HELIO_10860	XENTR09207
OG0002270	HELIO_04696	XENTR01124, XENTR13158, XENTR01343
OG0002271	HELIO_07833, HELIO_02259	XENTR09066, XENTR07534, XENTR07535, XENTR01048
OG0002272	HELIO_11743	XENTR02511
OG0002276	HELIO_08754	XENTR10859, XENTR03325, XENTR17603
OG0002278	HELIO_09110	XENTR11991, XENTR15310
OG0002279	HELIO_08733	XENTR17502, XENTR08016
OG0002280	HELIO_07707	XENTR13539, XENTR13538, XENTR05453
OG0002281	HELIO_11836	XENTR02192, XENTR11832, XENTR08042
OG0002284	HELIO_12726	XENTR09193
OG0002285	HELIO_01805	XENTR01924, XENTR01925
OG0002286	HELIO_03879	XENTR10663
OG0002287	HELIO_11386	XENTR13326, XENTR15096
OG0002288	HELIO_07429	XENTR12739, XENTR07532
OG0002289	HELIO_03380	XENTR02736, XENTR05940, XENTR16084
OG0002290	HELIO_05683, HELIO_03564	XENTR00793, XENTR07136, XENTR14686
OG0002291	HELIO_11625	XENTR04746
OG0002292	HELIO_04485	XENTR11818
OG0002293	HELIO_02043	XENTR04957, XENTR12754
OG0002294	HELIO_08497	XENTR05741, XENTR12369
OG0002295	HELIO_11445	XENTR05805, XENTR01465, XENTR14069, XENTR14825, XENTR03418
OG0002296	HELIO_00402	XENTR12455, XENTR10334
OG0002312	HELIO_12558	XENTR06437, XENTR06436
OG0002314	HELIO_07749	XENTR05505
OG0002315	HELIO_01542	XENTR04291, XENTR00326
OG0002316	HELIO_12382	XENTR13680, XENTR13681, XENTR04956
OG0002317	HELIO_02026	XENTR08993, XENTR11973
OG0002318	HELIO_12246, HELIO_12682	XENTR14796
OG0002319	HELIO_07888	XENTR02334, XENTR00284
OG0002320	HELIO_10607	XENTR06033, XENTR16688
OG0002321	HELIO_05182	XENTR17990
OG0002323	HELIO_11101, HELIO_02178	XENTR18240
OG0002324	HELIO_09504	XENTR11808
OG0002326	HELIO_03775	XENTR11657, XENTR05110
OG0002327	HELIO_05706	XENTR06367, XENTR18257
OG0002329	HELIO_07430	XENTR02119, XENTR09882
OG0002330	HELIO_10560, HELIO_10559	XENTR00853, XENTR16723
OG0002331	HELIO_09275	XENTR02956, XENTR08347
OG0002332	HELIO_10520	XENTR04333, XENTR06466
OG0002333	HELIO_12064	XENTR05844
OG0002334	HELIO_09130	XENTR17858
OG0002335	HELIO_02492	XENTR02895
OG0002336	HELIO_11534	XENTR08017, XENTR02030, XENTR07074
OG0002337	HELIO_11545	XENTR12506, XENTR04056
OG0002339	HELIO_07743	XENTR17950, XENTR18616, XENTR02709, XENTR09054
OG0002339	HELIO_10660	XENTR14922
OG0002340	HELIO_10066	XENTR07803
OG0002341	HELIO_10080, HELIO_10079	XENTR17261, XENTR17262
OG0002342	HELIO_12191	XENTR10598
OG0002343	HELIO_11409	XENTR09466, XENTR17455, XENTR10712
OG0002344	HELIO_01896	XENTR01511, XENTR10309
OG0002345	HELIO_01008	XENTR16495, XENTR04466
OG0002346	HELIO_09863	XENTR16322
OG0002349	HELIO_05760	XENTR00479
OG0002349	HELIO_03339	XENTR11092
OG0002350	HELIO_08873, HELIO_08874	XENTR01302, XENTR12001
OG0002352	HELIO_09892	XENTR10484
OG0002353	HELIO_05209	XENTR15953
OG0002355	HELIO_07256	XENTR01023, XENTR01621
OG0002356	HELIO_09006	XENTR11801, XENTR14127
OG0002357	HELIO_07681	XENTR15504, XENTR14393
