Orthogroup	HELIO_ok	DROME
OG0001972	HELIO_04798	DROME05855, DROME05853, DROME05851, DROME05852, DROME05854, DROME05846, DROME05850, DROME05847, DROME05848, DROME05849
OG0001974	HELIO_09499	DROME13436, DROME02402
OG0001987	HELIO_11331, HELIO_11332	DROME14340
OG0001988	HELIO_07776	DROME11741
OG0001989	HELIO_03695	DROME00900, DROME00899, DROME00898, DROME00902, DROME00901
OG0001990	HELIO_00537	DROME05964
OG0001992	HELIO_10036	DROME21257
OG0001993	HELIO_10948	DROME12806
OG0001996	HELIO_03603	DROME14824
OG0001998	HELIO_01282	DROME09606
OG0001999	HELIO_06267	DROME20622, DROME20625, DROME20626, DROME20624, DROME20623, DROME20627
OG0002000	HELIO_05949, HELIO_07944	DROME04109
OG0002001	HELIO_11853, HELIO_12151	DROME19332, DROME19331
OG0002002	HELIO_00088, HELIO_11800	DROME05757, DROME05756
OG0002003	HELIO_03803	DROME00292
OG0002004	HELIO_03765	DROME11378
OG0002006	HELIO_12425, HELIO_07537	DROME06376, DROME06377, DROME06378
OG0002007	HELIO_10090	DROME19057, DROME19058, DROME19056
OG0002008	HELIO_10242, HELIO_04821	DROME04686, DROME04688, DROME04687, DROME04685
OG0002009	HELIO_12665	DROME09784
OG0002012	HELIO_08085	DROME19135
OG0002013	HELIO_06898	DROME04069, DROME08149
OG0002015	HELIO_05227	DROME14275
OG0002016	HELIO_11944	DROME00587, DROME06733, DROME06734, DROME12753
OG0002017	HELIO_02990	DROME18396, DROME18395
OG0002018	HELIO_08541	DROME20847, DROME20850, DROME20840, DROME20843, DROME20851, DROME20841, DROME20842, DROME20848, DROME20846, DROME20844, DROME20849, DROME20839, DROME20845
OG0002020	HELIO_12230	DROME08263, DROME08264, DROME08266, DROME08262, DROME08265
OG0002024	HELIO_08970, HELIO_08969	DROME06569, DROME06570
OG0002026	HELIO_08421, HELIO_11050	DROME20307
OG0002027	HELIO_00634	DROME02939, DROME02938, DROME02937, DROME02936
OG0002029	HELIO_05876	DROME21921
OG0002030	HELIO_11005	DROME20203
OG0002031	HELIO_09129, HELIO_07245	DROME21699, DROME13546
OG0002032	HELIO_01093	DROME01693
OG0002035	HELIO_03679	DROME04340, DROME04341
OG0002036	HELIO_01904	DROME13894, DROME13900, DROME13895, DROME13898, DROME13892, DROME13893, DROME13899, DROME13891, DROME13890, DROME13896, DROME13897, DROME13901
OG0002038	HELIO_01720	DROME06880
OG0002039	HELIO_02914	DROME06371
OG0002043	HELIO_03396	DROME10764, DROME10766, DROME10765
OG0002057	HELIO_10449	DROME04633
OG0002059	HELIO_03914	DROME20230, DROME20232, DROME20229, DROME20231
OG0002060	HELIO_06438	DROME09129, DROME09133, DROME09132, DROME09130, DROME09131
OG0002061	HELIO_12011	DROME17109, DROME17110
OG0002062	HELIO_06049	DROME05606, DROME05610, DROME05608, DROME05609, DROME05605, DROME05607, DROME05604
OG0002063	HELIO_05674	DROME00486, DROME00487
OG0002064	HELIO_04147, HELIO_06032	DROME00620
OG0002066	HELIO_08306	DROME10594
OG0002067	HELIO_05446	DROME21628
OG0002068	HELIO_11283	DROME17295
OG0002069	HELIO_09988	DROME14513
OG0002070	HELIO_01660	DROME01105, DROME01106
OG0002072	HELIO_09788	DROME11499
OG0002072	HELIO_02289	DROME00915, DROME00916
OG0002073	HELIO_09897	DROME02887, DROME17696
OG0002075	HELIO_08453	DROME02656
OG0002076	HELIO_08411	DROME15179, DROME15178
OG0002077	HELIO_03623	DROME13449, DROME13454, DROME13450, DROME13452, DROME13453, DROME13455, DROME13451, DROME13448, DROME13443, DROME13445, DROME13447, DROME13446, DROME13444
OG0002078	HELIO_07802	DROME10262, DROME10261, DROME10264, DROME10263, DROME10265
OG0002079	HELIO_03430, HELIO_08843	DROME05628
OG0002080	HELIO_05901	DROME04483, DROME04484, DROME04485
OG0002081	HELIO_08257	DROME20778
OG0002087	HELIO_10536, HELIO_09035	DROME20417, DROME20418
OG0002088	HELIO_05951, HELIO_01061	DROME13167, DROME13168
OG0002090	HELIO_05584	DROME21229
OG0002091	HELIO_01447	DROME17168, DROME17169, DROME17167, DROME17170
OG0002097	HELIO_00551	DROME08772, DROME08771
OG0002099	HELIO_12497	DROME20021, DROME20022, DROME20015, DROME20018, DROME20014, DROME20017, DROME20016, DROME20019, DROME20020, DROME20013
OG0002100	HELIO_04218, HELIO_04121, HELIO_01009	DROME20043
OG0002101	HELIO_03548	DROME06706, DROME06705, DROME16968
OG0002103	HELIO_08047	DROME11171, DROME20108
OG0002105	HELIO_06912	DROME17111
OG0002106	HELIO_06196	DROME18977
OG0002107	HELIO_03046	DROME12159
OG0002108	HELIO_01842	DROME07243, DROME07242
OG0002122	HELIO_06970, HELIO_05884	DROME15052
OG0002123	HELIO_11783	DROME20895, DROME02760
OG0002125	HELIO_03401	DROME20833, DROME20832, DROME20829, DROME20830, DROME20831, DROME20834, DROME20835
OG0002131	HELIO_00247, HELIO_08098	DROME03421, DROME03420
OG0002134	HELIO_10778	DROME02377
OG0002135	HELIO_00424	DROME20033, DROME20034, DROME20032, DROME17825
OG0002137	HELIO_05362, HELIO_10047	DROME20125
OG0002137	HELIO_11805	DROME03541
OG0002138	HELIO_10372, HELIO_10373	DROME17634
OG0002139	HELIO_07955	DROME01483
OG0002141	HELIO_11644	DROME13208, DROME13209, DROME13210, DROME13207, DROME13206
OG0002142	HELIO_07986	DROME05472, DROME05474, DROME05473
OG0002143	HELIO_09585	DROME03802, DROME03800, DROME03799, DROME03803, DROME03804, DROME03801
OG0002144	HELIO_01280	DROME15087, DROME15088, DROME15089
OG0002146	HELIO_02638	DROME20089
OG0002147	HELIO_06765	DROME18735, DROME18736
OG0002148	HELIO_04883	DROME16614
OG0002148	HELIO_06974	DROME20422
OG0002149	HELIO_11475	DROME00514
OG0002151	HELIO_01394	DROME14316
OG0002152	HELIO_07905	DROME10626
OG0002155	HELIO_05579, HELIO_08300	DROME08485
OG0002156	HELIO_12738, HELIO_03634	DROME12292
OG0002157	HELIO_07597	DROME18538, DROME18535, DROME18537, DROME18536, DROME18539
OG0002159	HELIO_09826	DROME17743, DROME17744
OG0002160	HELIO_00185	DROME12795
OG0002163	HELIO_08396	DROME16612, DROME16611
OG0002166	HELIO_08775	DROME06834, DROME06833
OG0002167	HELIO_02415	DROME18309, DROME18308, DROME18307, DROME18306
OG0002168	HELIO_07698	DROME20356
OG0002168	HELIO_12373	DROME07753
OG0002169	HELIO_05746, HELIO_06281	DROME16101
OG0002170	HELIO_04325, HELIO_08216	DROME18118, DROME08334
OG0002171	HELIO_11666	DROME01331
OG0002172	HELIO_02383	DROME16091
OG0002173	HELIO_10127	DROME18848
OG0002175	HELIO_07325	DROME15015
OG0002177	HELIO_06435	DROME06974, DROME06976, DROME06975
OG0002179	HELIO_11957	DROME10648, DROME10649
OG0002180	HELIO_11298	DROME10251, DROME10250, DROME10248, DROME10249, DROME10252
OG0002182	HELIO_07381	DROME12410
OG0002184	HELIO_03187, HELIO_03186	DROME09706, DROME09707
OG0002185	HELIO_02280	DROME03508, DROME03506
OG0002187	HELIO_06883	DROME02679, DROME18572
OG0002188	HELIO_11286	DROME16936
OG0002189	HELIO_09345	DROME00632
OG0002190	HELIO_11217	DROME10141, DROME10140
OG0002191	HELIO_05501	DROME00418
OG0002192	HELIO_10287	DROME08748, DROME08749, DROME08746, DROME08740
OG0002196	HELIO_02312	DROME00892
OG0002211	HELIO_10863, HELIO_07293	DROME05354, DROME10929, DROME05463
OG0002212	HELIO_05893	DROME01495, DROME01494
OG0002213	HELIO_09582	DROME03210
OG0002217	HELIO_07595	DROME12049, DROME12050, DROME12047, DROME12048, DROME12051, DROME12045, DROME07473, DROME14498, DROME00688, DROME00689
OG0002218	HELIO_08235	DROME01993
OG0002219	HELIO_03142	DROME12262, DROME10717, DROME10716, DROME12261
OG0002221	HELIO_00629	DROME10875, DROME10876
OG0002222	HELIO_01086	DROME06941
OG0002223	HELIO_11846, HELIO_09083	DROME03530
OG0002224	HELIO_08402	DROME11780, DROME11781, DROME11779, DROME08782, DROME08783, DROME08784
OG0002225	HELIO_05714	DROME17292, DROME17293, DROME17294
OG0002226	HELIO_03074	DROME09270
OG0002227	HELIO_01271	DROME08754, DROME08753
OG0002228	HELIO_10818	DROME20233, DROME09088
OG0002229	HELIO_11908	DROME19744
OG0002233	HELIO_07535, HELIO_05365, HELIO_05245	DROME20355, DROME20354, DROME14932, DROME14933
OG0002235	HELIO_04428, HELIO_01162	DROME19571
OG0002236	HELIO_10095, HELIO_10094	DROME15247
OG0002237	HELIO_11740, HELIO_11741	DROME08069, DROME08068
OG0002240	HELIO_06722	DROME05992, DROME05991, DROME05989, DROME05990, DROME05993
OG0002241	HELIO_09347	DROME11351, DROME20942, DROME20943
OG0002243	HELIO_12098	DROME12880, DROME12875, DROME12879, DROME12878, DROME12873, DROME12874, DROME12877, DROME12876, DROME17551
OG0002244	HELIO_09967	DROME13379, DROME13383, DROME13382, DROME13384, DROME13380, DROME13381
OG0002246	HELIO_12705	DROME20742
OG0002249	HELIO_10406	DROME04220
OG0002251	HELIO_12433	DROME08201, DROME08200, DROME08199, DROME08202
OG0002252	HELIO_01235	DROME12224
OG0002253	HELIO_06098	DROME20279
OG0002255	HELIO_12509, HELIO_02143	DROME08255
OG0002256	HELIO_03364	DROME15983, DROME15985, DROME15984, DROME15981, DROME15982, DROME15980
OG0002258	HELIO_06245	DROME01179, DROME01180, DROME03335
OG0002259	HELIO_12604	DROME06618, DROME06619, DROME21171, DROME21170
OG0002260	HELIO_09310	DROME14297, DROME14296, DROME14298, DROME14300, DROME14299, DROME14295
OG0002261	HELIO_06100	DROME02617
OG0002262	HELIO_00173	DROME20107, DROME20103, DROME20106, DROME20105, DROME20104
OG0002263	HELIO_06943	DROME07437
OG0002264	HELIO_02936	DROME18761
OG0002265	HELIO_01860	DROME10782
OG0002266	HELIO_09260	DROME16417, DROME16419, DROME16420, DROME16416, DROME16418
OG0002268	HELIO_10860	DROME04571, DROME04570, DROME04569, DROME04572
OG0002270	HELIO_04696	DROME13109
OG0002271	HELIO_07833, HELIO_02259	DROME08491
OG0002272	HELIO_11743	DROME16098
OG0002274	HELIO_01184	DROME06566
OG0002278	HELIO_09110	DROME01800, DROME01801
OG0002279	HELIO_08733	DROME12023
OG0002280	HELIO_07707	DROME09572
OG0002281	HELIO_11836	DROME19826, DROME19827
OG0002282	HELIO_05112	DROME01014
OG0002284	HELIO_12726	DROME05630
OG0002286	HELIO_03879	DROME21403
OG0002287	HELIO_11386	DROME11553, DROME11555, DROME11551, DROME11552, DROME11554
OG0002288	HELIO_07429	DROME04961, DROME04960
OG0002289	HELIO_03380	DROME18311
OG0002293	HELIO_02043	DROME17161
OG0002294	HELIO_08497	DROME20817, DROME17002, DROME17003, DROME22093, DROME02763
OG0002295	HELIO_11445	DROME12214
OG0002296	HELIO_00402	DROME17890
OG0002311	HELIO_07215	DROME01828
OG0002312	HELIO_12558	DROME13329, DROME13331, DROME13332, DROME13330
OG0002316	HELIO_12382	DROME15000, DROME15001
OG0002317	HELIO_02026	DROME19699, DROME19700
OG0002319	HELIO_07888	DROME00109
OG0002320	HELIO_10607	DROME00593, DROME00595, DROME00594, DROME01888, DROME00596, DROME00468, DROME00469, DROME10767, DROME00038, DROME00304, DROME00765, DROME00764, DROME00042, DROME00043
OG0002321	HELIO_05182	DROME20195
OG0002322	HELIO_08056	DROME02003
OG0002324	HELIO_10551, HELIO_09504	DROME12479
OG0002325	HELIO_01569	DROME00088
OG0002326	HELIO_03775	DROME14169, DROME14168, DROME14170
OG0002327	HELIO_05706	DROME11958, DROME13738, DROME13737
OG0002329	HELIO_07430	DROME08481, DROME08482, DROME08483, DROME08484
OG0002331	HELIO_09275	DROME02521, DROME02520, DROME02522, DROME02523
OG0002332	HELIO_10520	DROME03257, DROME03259, DROME03258
OG0002334	HELIO_09130	DROME10869, DROME10870
OG0002335	HELIO_02492	DROME21269, DROME21268, DROME21267, DROME21270, DROME21271
OG0002336	HELIO_11534	DROME15876
OG0002337	HELIO_11545	DROME12455, DROME12454, DROME12456
OG0002340	HELIO_10066	DROME04094
OG0002341	HELIO_10080	DROME16633, DROME16634
OG0002343	HELIO_11409	DROME14435, DROME14437, DROME14438
OG0002344	HELIO_01896	DROME12813, DROME12814, DROME12816, DROME12815
OG0002346	HELIO_09863	DROME12738, DROME12737, DROME12739, DROME12741, DROME12740
OG0002348	HELIO_04598	DROME21704
OG0002349	HELIO_05760, HELIO_03339	DROME00071
OG0002352	HELIO_09892	DROME11967, DROME11966, DROME11968
OG0002354	HELIO_07745	DROME00577
OG0002355	HELIO_07256	DROME17701, DROME17700, DROME20376, DROME21160
OG0002356	HELIO_09006	DROME14202
OG0002357	HELIO_07681	DROME13155, DROME13156
OG0002359	HELIO_06338	DROME10172
OG0002360	HELIO_02623	DROME01602, DROME01603, DROME01604
OG0002361	HELIO_05139	DROME02804
OG0002362	HELIO_10755	DROME16995
OG0002363	HELIO_06225	DROME06162, DROME06161, DROME06163
OG0002366	HELIO_04920	DROME01813, DROME01814
OG0002367	HELIO_09405	DROME14269
OG0002368	HELIO_02256	DROME04055, DROME04054
OG0002369	HELIO_10202	DROME09488, DROME09483, DROME09484, DROME09482, DROME09487, DROME09485, DROME09481, DROME09486
OG0002370	HELIO_01318	DROME07944, DROME21065, DROME21066, DROME21064
OG0002371	HELIO_03580	DROME01097
OG0002374	HELIO_00949	DROME19078, DROME19077
OG0002376	HELIO_06701	DROME01976
OG0002377	HELIO_10194	DROME14764, DROME14765
OG0002378	HELIO_10608	DROME18364, DROME18365
OG0002379	HELIO_12739, HELIO_12740	DROME13342
OG0002396	HELIO_08126, HELIO_08125	DROME06620, DROME06622, DROME06623, DROME06621
OG0002398	HELIO_08517	DROME09990
OG0002400	HELIO_12288	DROME08881
OG0002402	HELIO_01596	DROME07877
OG0002403	HELIO_11976	DROME01478, DROME01477, DROME01476
OG0002404	HELIO_10375	DROME18933
OG0002405	HELIO_01367	DROME07984, DROME07985, DROME07986
OG0002406	HELIO_01959	DROME12854, DROME12851, DROME12852, DROME12850, DROME12853
OG0002407	HELIO_11688	DROME16665, DROME16666, DROME16663, DROME16664
OG0002408	HELIO_08412	DROME06297, DROME06296, DROME06298, DROME06295, DROME06300, DROME06299
OG0002409	HELIO_02015	DROME01803
OG0002410	HELIO_00976, HELIO_04394	DROME00789
OG0002412	HELIO_10126	DROME02298
OG0002413	HELIO_01474	DROME03087
OG0002413	HELIO_06354	DROME15635, DROME15636
OG0002414	HELIO_10381	DROME08162, DROME08163
OG0002415	HELIO_12736, HELIO_07942	DROME06652
OG0002416	HELIO_08668	DROME17460, DROME17458, DROME17459
OG0002418	HELIO_11411	DROME18804, DROME18803, DROME18801, DROME18802
OG0002420	HELIO_02397	DROME06099, DROME06098, DROME06100
OG0002421	HELIO_06854	DROME07380, DROME07379
OG0002421	HELIO_01261	DROME10621
OG0002422	HELIO_01387	DROME15666
OG0002424	HELIO_12390, HELIO_12391	DROME16265
OG0002425	HELIO_10208, HELIO_05178	DROME01518
OG0002426	HELIO_03335	DROME02031
OG0002429	HELIO_09815, HELIO_04529	DROME21063
OG0002432	HELIO_03237, HELIO_03236	DROME06764
OG0002433	HELIO_07051	DROME05519
OG0002434	HELIO_08366, HELIO_08367	DROME13503, DROME13502, DROME05894
OG0002437	HELIO_01793	DROME10916
OG0002438	HELIO_08781	DROME02545, DROME02547, DROME02544, DROME02546, DROME02543, DROME02548
OG0002439	HELIO_09848	DROME05940, DROME05941, DROME05938, DROME05939, DROME05937
OG0002441	HELIO_05799	DROME14577
OG0002442	HELIO_07816	DROME02127
OG0002443	HELIO_09645	DROME01526
OG0002445	HELIO_07116	DROME05216
OG0002446	HELIO_06057	DROME15360
OG0002448	HELIO_12221, HELIO_04227	DROME11052, DROME11051, DROME14484
OG0002450	HELIO_02893	DROME13933, DROME13932
OG0002451	HELIO_05699	DROME11090, DROME11091
OG0002452	HELIO_06131	DROME10865, DROME10861, DROME10859, DROME10860, DROME10862, DROME10864, DROME10863
OG0002453	HELIO_12679	DROME02946, DROME02947
OG0002454	HELIO_09590, HELIO_09589	DROME18954
OG0002456	HELIO_03755	DROME18750, DROME18749
OG0002461	HELIO_00996	DROME19347, DROME19346
OG0002476	HELIO_09312	DROME01629
OG0002478	HELIO_06129	DROME13923, DROME13924
OG0002481	HELIO_10926	DROME19199
OG0002484	HELIO_02445	DROME02182
OG0002486	HELIO_03836	DROME10604
OG0002487	HELIO_00981	DROME02067, DROME02068
OG0002489	HELIO_10331	DROME17457
OG0002490	HELIO_04381	DROME08630, DROME08629
OG0002491	HELIO_01223	DROME17605, DROME16735
OG0002492	HELIO_10487	DROME17673, DROME17672
OG0002494	HELIO_01599, HELIO_01251	DROME09533, DROME09534
OG0002496	HELIO_09651	DROME17015, DROME17014
OG0002497	HELIO_02505	DROME10964
OG0002499	HELIO_10794, HELIO_00659	DROME07520
OG0002500	HELIO_06617	DROME04346
OG0002501	HELIO_10161	DROME18550
OG0002504	HELIO_12556	DROME20552, DROME20554, DROME20553
OG0002505	HELIO_10389, HELIO_10390	DROME03960
OG0002506	HELIO_01419	DROME04368
OG0002507	HELIO_11185	DROME09110, DROME09108, DROME09109, DROME09111, DROME12371
OG0002508	HELIO_08309	DROME08818
OG0002509	HELIO_05251	DROME18834
OG0002510	HELIO_10856	DROME02221
OG0002511	HELIO_01449	DROME06803
OG0002516	HELIO_09840	DROME01623, DROME01624, DROME01622
OG0002517	HELIO_06896	DROME00497
OG0002518	HELIO_01975	DROME16270, DROME16271, DROME16272, DROME12646, DROME11188
OG0002519	HELIO_07618	DROME03368, DROME03367
OG0002520	HELIO_02172	DROME14751
OG0002522	HELIO_05649	DROME12266, DROME12263, DROME12267, DROME12265, DROME12268, DROME12264
OG0002523	HELIO_02687	DROME12003, DROME12568, DROME20728, DROME20729
OG0002524	HELIO_12158	DROME19913
OG0002527	HELIO_00703	DROME00451
OG0002528	HELIO_06964	DROME12310, DROME12311, DROME12309
OG0002529	HELIO_12199, HELIO_12198	DROME17791, DROME17789, DROME17792, DROME17790
OG0002530	HELIO_02743	DROME00625, DROME00624
OG0002532	HELIO_08702	DROME10137
OG0002533	HELIO_10038	DROME06429, DROME06430
OG0002534	HELIO_01862	DROME04087
OG0002535	HELIO_03343, HELIO_08528	DROME13820
OG0002536	HELIO_08893	DROME20513
OG0002541	HELIO_11453	DROME00373
OG0002542	HELIO_12766	DROME18406
OG0002543	HELIO_01303	DROME13135
OG0002547	HELIO_00655, HELIO_00654	DROME02677, DROME02676, DROME02678
OG0002548	HELIO_03411	DROME03632, DROME03629
OG0002549	HELIO_08839	DROME01986
OG0002551	HELIO_02799	DROME15056
OG0002552	HELIO_01652	DROME11186
OG0002553	HELIO_01973	DROME18133, DROME18134
OG0002557	HELIO_05219	DROME07954, DROME03130, DROME05213
OG0002558	HELIO_07563	DROME12342, DROME12343, DROME12344
OG0002559	HELIO_00119	DROME12291
OG0002562	HELIO_08903	DROME18710, DROME18708, DROME18711, DROME18709, DROME17497
OG0002564	HELIO_03476	DROME10075, DROME10076, DROME10073, DROME10074, DROME03643
OG0002565	HELIO_04197	DROME16956, DROME16958, DROME16957
OG0002566	HELIO_07620	DROME16674, DROME16678, DROME16673, DROME16677, DROME16679, DROME16675, DROME16676
OG0002569	HELIO_09801	DROME16682, DROME16684, DROME16683, DROME16685
OG0002571	HELIO_02212, HELIO_02214	DROME02473, DROME02472, DROME02474
OG0002574	HELIO_05197	DROME17413, DROME17412, DROME17411
OG0002576	HELIO_06423	DROME13693, DROME00378
OG0002587	HELIO_02597	DROME21383
OG0002589	HELIO_07397, HELIO_07756	DROME20900
OG0002590	HELIO_02709	DROME12629, DROME12628, DROME12630
OG0002592	HELIO_12783	DROME05959, DROME05952, DROME05955, DROME05958, DROME05954, DROME05953, DROME05957, DROME05956
OG0002593	HELIO_07989	DROME07692
OG0002595	HELIO_08602	DROME16432, DROME16433, DROME16434, DROME16435
OG0002598	HELIO_09306	DROME11558
OG0002599	HELIO_01735	DROME19306
OG0002600	HELIO_08436	DROME01704, DROME01705, DROME01707, DROME01706, DROME02043, DROME02045, DROME02044
OG0002601	HELIO_06938, HELIO_11513, HELIO_11173	DROME17429, DROME17635
OG0002602	HELIO_11174, HELIO_02231	DROME16510, DROME16509, DROME16511
OG0002605	HELIO_03379, HELIO_03378	DROME07537, DROME07538, DROME07535, DROME07536
OG0002608	HELIO_01546, HELIO_10204	DROME15925, DROME15928, DROME15929, DROME15926, DROME15924, DROME15927, DROME15922, DROME15923
OG0002609	HELIO_09507	DROME00392
OG0002610	HELIO_08229	DROME20526, DROME20527
OG0002611	HELIO_08050	DROME09156, DROME09155
OG0002612	HELIO_06371	DROME17875
OG0002614	HELIO_11695	DROME06871, DROME06873, DROME06872
OG0002615	HELIO_06785	DROME17847, DROME17846
OG0002617	HELIO_10276	DROME09377
OG0002618	HELIO_07943	DROME00175
OG0002620	HELIO_07883	DROME03650, DROME03654, DROME03653, DROME03652, DROME03655, DROME03651
OG0002622	HELIO_07864	DROME07875, DROME07876
OG0002624	HELIO_03629	DROME19899
OG0002625	HELIO_03241	DROME16295
OG0002628	HELIO_10307	DROME16778, DROME16779, DROME16776, DROME16777
OG0002633	HELIO_02658	DROME02613
OG0002635	HELIO_11019	DROME08622
OG0002636	HELIO_03936	DROME03989
OG0002638	HELIO_10591	DROME02557, DROME20446, DROME20445
OG0002643	HELIO_01593, HELIO_01594	DROME13189
OG0002644	HELIO_10604	DROME18263, DROME18261, DROME18260, DROME18262
OG0002645	HELIO_01123	DROME20914, DROME20911, DROME20916, DROME20917, DROME20912, DROME20915, DROME20913
OG0002646	HELIO_02697	DROME02015, DROME02017, DROME02013, DROME02016, DROME02012, DROME02014
OG0002647	HELIO_12434, HELIO_09295, HELIO_00606	DROME15627
OG0002649	HELIO_09472	DROME21501, DROME21503, DROME21500, DROME21502
OG0002651	HELIO_07721	DROME16668, DROME16669
OG0002652	HELIO_10370, HELIO_10369	DROME09763, DROME09760, DROME09759, DROME09758, DROME09762, DROME09761
OG0002656	HELIO_06530	DROME08799, DROME08800
OG0002658	HELIO_11920, HELIO_11919	DROME08362
OG0002659	HELIO_09615	DROME08718
OG0002660	HELIO_03452	DROME06190
