Orthogroup	HELIO_ok	LYTVA_ok
OG0000888	HELIO_05889	LYTVA_24269
OG0000889	HELIO_04264	LYTVA_27694
OG0000889	HELIO_00210	LYTVA_27693
OG0000890	HELIO_03516	LYTVA_08368
OG0000891	HELIO_05993, HELIO_06566	LYTVA_20950
OG0000893	HELIO_04931, HELIO_07627	LYTVA_27628
OG0000894	HELIO_06317	LYTVA_12588
OG0000894	HELIO_06932	LYTVA_19786
OG0000896	HELIO_12759	LYTVA_29831
OG0000896	HELIO_06843	LYTVA_08568
OG0000897	HELIO_12050	LYTVA_25813, LYTVA_12897
OG0000899	HELIO_09464	LYTVA_16229
OG0000904	HELIO_11725	LYTVA_15877
OG0000904	HELIO_04556	LYTVA_15876
OG0000905	HELIO_07570	LYTVA_15702
OG0000907	HELIO_12545	LYTVA_16710
OG0000908	HELIO_11059	LYTVA_03069
OG0000908	HELIO_00194	LYTVA_27607
OG0000909	HELIO_00246	LYTVA_20165
OG0000911	HELIO_10858	LYTVA_15861, LYTVA_05614
OG0000912	HELIO_12695, HELIO_12697	LYTVA_10234
OG0000913	HELIO_06048	LYTVA_02832
OG0000914	HELIO_08250	LYTVA_26358
OG0000915	HELIO_03730	LYTVA_03342
OG0000921	HELIO_03668	LYTVA_14375
OG0000923	HELIO_12673	LYTVA_21547
OG0000924	HELIO_00989	LYTVA_00089
OG0000924	HELIO_03010	LYTVA_16189
OG0000924	HELIO_06727	LYTVA_16186
OG0000925	HELIO_09608	LYTVA_00188
OG0000925	HELIO_02417	LYTVA_25795
OG0000928	HELIO_10500	LYTVA_01217
OG0000928	HELIO_10501, HELIO_01658	LYTVA_23596
OG0000929	HELIO_11603	LYTVA_25470
OG0000929	HELIO_11221	LYTVA_01755
OG0000930	HELIO_11376	LYTVA_27512
OG0000930	HELIO_08286	LYTVA_06615
OG0000931	HELIO_09729	LYTVA_16224
OG0000932	HELIO_07928	LYTVA_26139
OG0000933	HELIO_10228	LYTVA_06950
OG0000934	HELIO_02606	LYTVA_20397
OG0000936	HELIO_12637	LYTVA_11642, LYTVA_02845
OG0000936	HELIO_05548	LYTVA_12737
OG0000942	HELIO_10867	LYTVA_20778, LYTVA_02648, LYTVA_28179, LYTVA_19582
OG0000943	HELIO_08389	LYTVA_28974
OG0000943	HELIO_02892	LYTVA_14187, LYTVA_14188
OG0000944	HELIO_00838, HELIO_00839	LYTVA_08967
OG0000945	HELIO_09173	LYTVA_24430
OG0000946	HELIO_00131	LYTVA_21339, LYTVA_18138
OG0000947	HELIO_05356	LYTVA_21967
OG0000947	HELIO_05079	LYTVA_02610
OG0000949	HELIO_03725	LYTVA_25907
OG0000950	HELIO_04261	LYTVA_05291
OG0000951	HELIO_12483	LYTVA_06560
OG0000951	HELIO_09646, HELIO_09647	LYTVA_25198
OG0000952	HELIO_10871	LYTVA_15183
OG0000952	HELIO_06071	LYTVA_27737
OG0000953	HELIO_11999	LYTVA_28070, LYTVA_09640
OG0000953	HELIO_00087	LYTVA_21901
OG0000954	HELIO_08553	LYTVA_18195
OG0000954	HELIO_10186	LYTVA_05025
OG0000955	HELIO_07820	LYTVA_15857
OG0000956	HELIO_06834	LYTVA_21381, LYTVA_12086
OG0000957	HELIO_09500	LYTVA_29537
OG0000959	HELIO_00380	LYTVA_09054, LYTVA_03979, LYTVA_03978, LYTVA_03983, LYTVA_00790, LYTVA_03431
OG0000959	HELIO_07202	LYTVA_25022
OG0000960	HELIO_04120	LYTVA_21462
OG0000963	HELIO_02112	LYTVA_11219
OG0000964	HELIO_02016	LYTVA_26196
OG0000965	HELIO_02433	LYTVA_08512, LYTVA_30143
OG0000965	HELIO_01613	LYTVA_17394
OG0000965	HELIO_02543	LYTVA_12319
OG0000966	HELIO_12553	LYTVA_03424, LYTVA_03969
OG0000967	HELIO_05380	LYTVA_23088
OG0000967	HELIO_03536	LYTVA_06230
OG0000967	HELIO_01717	LYTVA_06235
OG0000969	HELIO_04198	LYTVA_24552
OG0000969	HELIO_02734	LYTVA_21412
OG0000970	HELIO_01898	LYTVA_26609
OG0000972	HELIO_03437	LYTVA_27486
OG0000972	HELIO_10089	LYTVA_02986, LYTVA_11435
OG0000973	HELIO_11192	LYTVA_03075
OG0000974	HELIO_11927	LYTVA_18520
OG0000974	HELIO_03653	LYTVA_07191, LYTVA_18514
OG0000974	HELIO_04736	LYTVA_15617
OG0000976	HELIO_01618	LYTVA_09442
OG0000976	HELIO_04818	LYTVA_25052, LYTVA_15342, LYTVA_10824, LYTVA_14595, LYTVA_08771
OG0000977	HELIO_05595	LYTVA_12206
OG0000977	HELIO_10196	LYTVA_10438
OG0000979	HELIO_10640	LYTVA_01203
OG0000979	HELIO_04188	LYTVA_09230
OG0000981	HELIO_05192	LYTVA_01774
OG0000981	HELIO_11353	LYTVA_01773
OG0000981	HELIO_10861	LYTVA_29882
OG0000982	HELIO_07584	LYTVA_01090
OG0000983	HELIO_12757	LYTVA_07820, LYTVA_15769
OG0000983	HELIO_06440	LYTVA_28564
OG0000983	HELIO_03876	LYTVA_00716
OG0000985	HELIO_01102	LYTVA_22922
OG0000987	HELIO_01520	LYTVA_29210
OG0000988	HELIO_06322	LYTVA_10317, LYTVA_11083
OG0000992	HELIO_10125	LYTVA_01840
OG0000993	HELIO_04159	LYTVA_17730
OG0000993	HELIO_11266	LYTVA_18314
OG0000994	HELIO_02373	LYTVA_00968
OG0000994	HELIO_07661	LYTVA_25056
OG0000995	HELIO_03487, HELIO_06963	LYTVA_15991
OG0000997	HELIO_07704	LYTVA_09372
OG0000998	HELIO_05043	LYTVA_29352
OG0000998	HELIO_03944	LYTVA_09122, LYTVA_30152
OG0000998	HELIO_08834	LYTVA_30151, LYTVA_11443
OG0000998	HELIO_03576	LYTVA_03803
OG0000999	HELIO_01942	LYTVA_18147, LYTVA_26377
OG0000999	HELIO_05906	LYTVA_17675, LYTVA_00175
OG0001000	HELIO_11748	LYTVA_27555
OG0001001	HELIO_03180, HELIO_03179	LYTVA_02181
OG0001001	HELIO_08058	LYTVA_06547, LYTVA_09209
OG0001002	HELIO_11589	LYTVA_01211
OG0001002	HELIO_11592	LYTVA_05551
OG0001003	HELIO_03157, HELIO_03158	LYTVA_24521
OG0001004	HELIO_01908, HELIO_01907	LYTVA_04638
OG0001005	HELIO_11378	LYTVA_29339
OG0001006	HELIO_12602	LYTVA_30116
OG0001006	HELIO_03139	LYTVA_11326
OG0001007	HELIO_09775	LYTVA_09219
OG0001009	HELIO_00710	LYTVA_20690
OG0001009	HELIO_05419	LYTVA_03437
OG0001009	HELIO_05966	LYTVA_22507, LYTVA_22506
OG0001015	HELIO_11230	LYTVA_16130
OG0001016	HELIO_06921	LYTVA_27385, LYTVA_23205
OG0001016	HELIO_03156	LYTVA_10008
OG0001018	HELIO_02325	LYTVA_08364
OG0001018	HELIO_10601	LYTVA_04534
OG0001019	HELIO_09832, HELIO_08139	LYTVA_10901, LYTVA_10902
OG0001019	HELIO_05304	LYTVA_22061, LYTVA_07725
OG0001021	HELIO_12585	LYTVA_30213
OG0001022	HELIO_07003	LYTVA_29702, LYTVA_07313
OG0001023	HELIO_03660	LYTVA_29811
OG0001024	HELIO_04378	LYTVA_13785
OG0001025	HELIO_09229	LYTVA_27970, LYTVA_16561
OG0001025	HELIO_10990	LYTVA_08440
OG0001025	HELIO_02730	LYTVA_17173
OG0001025	HELIO_05107	LYTVA_02492
OG0001026	HELIO_01202	LYTVA_26222
OG0001027	HELIO_03833	LYTVA_06336, LYTVA_06330
OG0001027	HELIO_00869	LYTVA_03025
OG0001028	HELIO_12036	LYTVA_02453
OG0001029	HELIO_12058	LYTVA_00344
OG0001029	HELIO_00445	LYTVA_09938
OG0001030	HELIO_02439	LYTVA_13104
OG0001031	HELIO_05592	LYTVA_13786
OG0001032	HELIO_01696	LYTVA_23396
OG0001033	HELIO_09215	LYTVA_27425
OG0001034	HELIO_08529	LYTVA_22671, LYTVA_06987
OG0001034	HELIO_10699	LYTVA_06988, LYTVA_22670
OG0001035	HELIO_06394	LYTVA_12696, LYTVA_06255, LYTVA_20201, LYTVA_23085, LYTVA_20697, LYTVA_05222
OG0001036	HELIO_01681	LYTVA_01189
OG0001037	HELIO_10784	LYTVA_07115
OG0001038	HELIO_09434	LYTVA_22592
OG0001039	HELIO_06687	LYTVA_28151
OG0001039	HELIO_03051	LYTVA_04517
OG0001041	HELIO_03864	LYTVA_15249, LYTVA_15246, LYTVA_06829, LYTVA_06828, LYTVA_22754, LYTVA_03875, LYTVA_17584, LYTVA_11499, LYTVA_25955, LYTVA_07914
OG0001042	HELIO_08977	LYTVA_13445
OG0001043	HELIO_04349, HELIO_06070, HELIO_12731, HELIO_12419, HELIO_11111	LYTVA_02035
OG0001043	HELIO_11763	LYTVA_01167
OG0001043	HELIO_09025	LYTVA_28190
OG0001043	HELIO_07857	LYTVA_25539
OG0001044	HELIO_11285	LYTVA_06578
OG0001047	HELIO_10070	LYTVA_10366
OG0001047	HELIO_09414	LYTVA_28083
OG0001048	HELIO_00893	LYTVA_00731
OG0001048	HELIO_12024	LYTVA_09405
OG0001049	HELIO_09140	LYTVA_25001, LYTVA_11198
OG0001049	HELIO_12069	LYTVA_09888
OG0001050	HELIO_07822	LYTVA_04036, LYTVA_16457
OG0001052	HELIO_07737	LYTVA_03660
OG0001053	HELIO_06885	LYTVA_05734
OG0001055	HELIO_11495	LYTVA_18736
OG0001055	HELIO_06295	LYTVA_18735
OG0001056	HELIO_03441	LYTVA_01786
OG0001056	HELIO_00262	LYTVA_10190
OG0001057	HELIO_10754	LYTVA_03185
OG0001057	HELIO_02463	LYTVA_16381
OG0001058	HELIO_10312	LYTVA_02007
OG0001059	HELIO_11528	LYTVA_00483
OG0001060	HELIO_01609	LYTVA_13944
OG0001061	HELIO_04768	LYTVA_12810
OG0001061	HELIO_08345	LYTVA_28888
OG0001061	HELIO_11133	LYTVA_30197, LYTVA_08759
OG0001062	HELIO_10831	LYTVA_17131, LYTVA_15828
OG0001063	HELIO_05148	LYTVA_19094
OG0001063	HELIO_12546	LYTVA_19095
OG0001063	HELIO_01134	LYTVA_07378, LYTVA_27583
OG0001064	HELIO_06789	LYTVA_11261
OG0001065	HELIO_04289	LYTVA_23523
OG0001065	HELIO_05198	LYTVA_21236
OG0001065	HELIO_05792	LYTVA_21237
OG0001065	HELIO_04038	LYTVA_08594
OG0001065	HELIO_02275	LYTVA_27514
OG0001067	HELIO_08543	LYTVA_25739, LYTVA_17028
OG0001068	HELIO_11318	LYTVA_12120
OG0001072	HELIO_02051	LYTVA_21778
OG0001072	HELIO_11812	LYTVA_21225
OG0001073	HELIO_10163	LYTVA_18221
OG0001075	HELIO_03042	LYTVA_24384
OG0001076	HELIO_10241	LYTVA_12589
OG0001077	HELIO_00459	LYTVA_07624
OG0001078	HELIO_05283	LYTVA_23690, LYTVA_03209
OG0001079	HELIO_01927	LYTVA_13000
OG0001080	HELIO_05367	LYTVA_00946
OG0001080	HELIO_07062	LYTVA_26032
OG0001081	HELIO_05200	LYTVA_03364, LYTVA_09565, LYTVA_11238
OG0001081	HELIO_10290	LYTVA_00546, LYTVA_03368
OG0001081	HELIO_06610	LYTVA_08915
OG0001081	HELIO_11737	LYTVA_08917
OG0001082	HELIO_11176	LYTVA_06685
OG0001082	HELIO_04668	LYTVA_11262
OG0001085	HELIO_07664	LYTVA_28264
OG0001086	HELIO_00354	LYTVA_27406
OG0001088	HELIO_00164	LYTVA_21777
OG0001088	HELIO_06971	LYTVA_02372
OG0001089	HELIO_12254	LYTVA_22672
OG0001092	HELIO_09889	LYTVA_01908
OG0001092	HELIO_09890	LYTVA_21143
OG0001095	HELIO_00438	LYTVA_10435
OG0001096	HELIO_10964	LYTVA_03888, LYTVA_04358
OG0001096	HELIO_06053	LYTVA_24651
OG0001099	HELIO_01455	LYTVA_25150, LYTVA_25152, LYTVA_13762, LYTVA_14646, LYTVA_27137, LYTVA_14881, LYTVA_14882, LYTVA_11964, LYTVA_28296, LYTVA_14647, LYTVA_02627, LYTVA_13213, LYTVA_13856, LYTVA_03743
OG0001101	HELIO_11659	LYTVA_28690
OG0001102	HELIO_10839	LYTVA_04384
OG0001103	HELIO_09466	LYTVA_19234
OG0001103	HELIO_03297	LYTVA_29667, LYTVA_02741
OG0001104	HELIO_02923	LYTVA_25180
OG0001105	HELIO_08271	LYTVA_23898
OG0001105	HELIO_10656	LYTVA_05998, LYTVA_00852
OG0001106	HELIO_08971	LYTVA_04820
OG0001106	HELIO_05464	LYTVA_25189
OG0001108	HELIO_08728	LYTVA_12879
OG0001109	HELIO_04286	LYTVA_21949
OG0001110	HELIO_10394	LYTVA_06257
OG0001112	HELIO_11241	LYTVA_07658
OG0001113	HELIO_11363	LYTVA_28836
OG0001114	HELIO_01619	LYTVA_21386
OG0001115	HELIO_03889	LYTVA_05111
OG0001115	HELIO_08018	LYTVA_02273
OG0001115	HELIO_01170	LYTVA_24204
OG0001116	HELIO_04473	LYTVA_16823
OG0001117	HELIO_10761, HELIO_05009	LYTVA_11481
OG0001118	HELIO_04035, HELIO_06127, HELIO_08101, HELIO_04000	LYTVA_14256
OG0001119	HELIO_04951	LYTVA_05961
OG0001120	HELIO_07190, HELIO_11052	LYTVA_20018
OG0001121	HELIO_02833, HELIO_04338	LYTVA_15718
OG0001123	HELIO_05833	LYTVA_01308
OG0001123	HELIO_11888	LYTVA_01705, LYTVA_12884
OG0001124	HELIO_05892	LYTVA_16535
OG0001124	HELIO_11497	LYTVA_12081
OG0001125	HELIO_10314	LYTVA_21515
OG0001126	HELIO_07432	LYTVA_20544
OG0001126	HELIO_09972	LYTVA_13765
OG0001127	HELIO_07919	LYTVA_20907
OG0001129	HELIO_05218	LYTVA_14702
OG0001130	HELIO_08960	LYTVA_01563
OG0001130	HELIO_00771	LYTVA_08958
OG0001132	HELIO_09410	LYTVA_01795
OG0001133	HELIO_10368	LYTVA_13505, LYTVA_08035
OG0001134	HELIO_12460	LYTVA_23641
OG0001135	HELIO_07754	LYTVA_26249
OG0001137	HELIO_03163	LYTVA_08712
OG0001138	HELIO_09443	LYTVA_06752
OG0001139	HELIO_04488	LYTVA_17543
OG0001141	HELIO_08701	LYTVA_25914
OG0001141	HELIO_05429	LYTVA_10307
OG0001142	HELIO_05081	LYTVA_17988
OG0001143	HELIO_02868	LYTVA_01170
OG0001144	HELIO_08158	LYTVA_24625
OG0001146	HELIO_04581	LYTVA_06824
OG0001147	HELIO_06369	LYTVA_16424
OG0001149	HELIO_07596	LYTVA_04169, LYTVA_25161
OG0001155	HELIO_01105	LYTVA_22105
OG0001156	HELIO_05032	LYTVA_22449
OG0001157	HELIO_11854, HELIO_11231	LYTVA_13906
OG0001158	HELIO_03567	LYTVA_13180
OG0001158	HELIO_07771	LYTVA_17437
OG0001159	HELIO_09181	LYTVA_23740
OG0001160	HELIO_10702	LYTVA_26964
OG0001161	HELIO_01628	LYTVA_10014
OG0001162	HELIO_09342	LYTVA_28314
OG0001162	HELIO_11797	LYTVA_24093
OG0001163	HELIO_12002	LYTVA_24878, LYTVA_28270
OG0001164	HELIO_09308	LYTVA_05648
OG0001164	HELIO_08913	LYTVA_28276, LYTVA_05650
OG0001165	HELIO_08812	LYTVA_04541, LYTVA_04542
OG0001165	HELIO_00728	LYTVA_17460, LYTVA_14088
OG0001166	HELIO_00329	LYTVA_02438
OG0001167	HELIO_08270	LYTVA_19097
OG0001168	HELIO_00913	LYTVA_03414
OG0001169	HELIO_01933	LYTVA_06902
OG0001170	HELIO_06339	LYTVA_06397, LYTVA_13191
OG0001171	HELIO_07445	LYTVA_23053
OG0001172	HELIO_12376	LYTVA_22652
OG0001172	HELIO_03682	LYTVA_29661
OG0001173	HELIO_09432, HELIO_09438	LYTVA_03479
OG0001174	HELIO_03977	LYTVA_22335
OG0001175	HELIO_05555	LYTVA_12386
OG0001175	HELIO_11278	LYTVA_24458, LYTVA_20819
OG0001176	HELIO_06263	LYTVA_24712, LYTVA_24713
OG0001177	HELIO_06526	LYTVA_26801
OG0001177	HELIO_10848	LYTVA_03786
OG0001178	HELIO_07560, HELIO_03485	LYTVA_02324
OG0001178	HELIO_05752	LYTVA_25867
OG0001179	HELIO_04085	LYTVA_26628
OG0001179	HELIO_06718	LYTVA_09673
OG0001181	HELIO_05206	LYTVA_10373
OG0001182	HELIO_05272	LYTVA_26540
OG0001182	HELIO_04697	LYTVA_26537, LYTVA_12465
OG0001183	HELIO_08525	LYTVA_07928
OG0001184	HELIO_12185	LYTVA_02863, LYTVA_18281
OG0001184	HELIO_02728	LYTVA_26638, LYTVA_24278
OG0001185	HELIO_12657	LYTVA_09656
OG0001186	HELIO_09188	LYTVA_28926
OG0001186	HELIO_01928	LYTVA_01688
OG0001187	HELIO_05364	LYTVA_15913
OG0001188	HELIO_03558	LYTVA_25404
OG0001189	HELIO_02935, HELIO_12493	LYTVA_03876
OG0001190	HELIO_03395	LYTVA_06830
OG0001196	HELIO_04183	LYTVA_03677
OG0001197	HELIO_04520	LYTVA_08630
OG0001198	HELIO_05572	LYTVA_09572, LYTVA_09571
OG0001199	HELIO_10405	LYTVA_28061
OG0001199	HELIO_01130	LYTVA_13204
OG0001200	HELIO_10259	LYTVA_26385
OG0001201	HELIO_08628	LYTVA_16866, LYTVA_02039
OG0001202	HELIO_10671	LYTVA_02469
OG0001202	HELIO_00720	LYTVA_09875
OG0001202	HELIO_01708	LYTVA_15508
OG0001202	HELIO_07869	LYTVA_03546, LYTVA_24829
OG0001203	HELIO_05203	LYTVA_29946
OG0001204	HELIO_07269	LYTVA_12790
OG0001205	HELIO_04532, HELIO_09648	LYTVA_09031
OG0001206	HELIO_03823	LYTVA_13256, LYTVA_14109, LYTVA_29869
OG0001206	HELIO_06279	LYTVA_21340
OG0001207	HELIO_10416	LYTVA_05411
OG0001207	HELIO_09377	LYTVA_20519
OG0001208	HELIO_05489	LYTVA_13276
OG0001210	HELIO_01552	LYTVA_19275
OG0001210	HELIO_03776	LYTVA_04311
OG0001211	HELIO_12099	LYTVA_22456, LYTVA_02722
OG0001212	HELIO_03454	LYTVA_03375, LYTVA_21023
OG0001213	HELIO_11611	LYTVA_07548, LYTVA_11628
OG0001213	HELIO_01934	LYTVA_18522
OG0001215	HELIO_00251	LYTVA_14835
OG0001216	HELIO_01588	LYTVA_09816
OG0001217	HELIO_09665	LYTVA_22786
OG0001218	HELIO_10349	LYTVA_26113
OG0001219	HELIO_07847	LYTVA_15579
OG0001220	HELIO_12730	LYTVA_16053
OG0001220	HELIO_10065	LYTVA_16343
OG0001221	HELIO_07645	LYTVA_14047
OG0001222	HELIO_07577	LYTVA_02187
OG0001223	HELIO_08053	LYTVA_21037
OG0001224	HELIO_01823	LYTVA_18212
OG0001225	HELIO_09303	LYTVA_24620
OG0001227	HELIO_03789	LYTVA_10499
OG0001228	HELIO_10637	LYTVA_00491, LYTVA_28801
OG0001228	HELIO_01997	LYTVA_15902
OG0001228	HELIO_05737	LYTVA_09369
OG0001228	HELIO_00449	LYTVA_05684
OG0001228	HELIO_05512	LYTVA_28986, LYTVA_24898, LYTVA_25770
OG0001228	HELIO_04803	LYTVA_00610, LYTVA_03284, LYTVA_00608
OG0001229	HELIO_05930	LYTVA_21679, LYTVA_22697, LYTVA_20290
OG0001229	HELIO_04145	LYTVA_08509
OG0001230	HELIO_06157	LYTVA_17571
OG0001231	HELIO_02150	LYTVA_07439
OG0001232	HELIO_07324	LYTVA_24297
OG0001233	HELIO_05738	LYTVA_06716
OG0001234	HELIO_07394	LYTVA_27375
OG0001235	HELIO_04539	LYTVA_09457, LYTVA_22126, LYTVA_21631, LYTVA_21516
OG0001236	HELIO_09754	LYTVA_24738, LYTVA_21569
OG0001237	HELIO_09190	LYTVA_26239
OG0001237	HELIO_06015	LYTVA_06734
OG0001239	HELIO_10768	LYTVA_29779
OG0001240	HELIO_05508	LYTVA_24587
OG0001241	HELIO_03226	LYTVA_01648
OG0001242	HELIO_06262	LYTVA_24858
OG0001243	HELIO_09478	LYTVA_04835
OG0001245	HELIO_09453	LYTVA_16857
OG0001246	HELIO_03726	LYTVA_21025, LYTVA_02567, LYTVA_15140
OG0001246	HELIO_03727	LYTVA_06598
OG0001247	HELIO_00879	LYTVA_23646
OG0001248	HELIO_05974	LYTVA_00986, LYTVA_16637
OG0001250	HELIO_01985	LYTVA_23037
OG0001251	HELIO_03697	LYTVA_12207
OG0001252	HELIO_06077	LYTVA_28229, LYTVA_04840
OG0001253	HELIO_12144	LYTVA_02267
OG0001254	HELIO_05460	LYTVA_26444
OG0001256	HELIO_03181	LYTVA_27563
OG0001261	HELIO_03943	LYTVA_10322
OG0001262	HELIO_07069	LYTVA_11634
OG0001262	HELIO_09573	LYTVA_11636, LYTVA_11076
OG0001262	HELIO_00924	LYTVA_09252
OG0001263	HELIO_01885	LYTVA_17717, LYTVA_22972
OG0001263	HELIO_04331	LYTVA_09084
OG0001264	HELIO_12570	LYTVA_07325
OG0001265	HELIO_00578	LYTVA_01165, LYTVA_10555
OG0001266	HELIO_03369	LYTVA_19415
OG0001266	HELIO_01463	LYTVA_19851
OG0001267	HELIO_05562	LYTVA_08091
OG0001267	HELIO_09471	LYTVA_09343
OG0001268	HELIO_07801	LYTVA_20779
OG0001270	HELIO_02804	LYTVA_18319
OG0001271	HELIO_11242	LYTVA_09608
OG0001272	HELIO_01808	LYTVA_27489
OG0001274	HELIO_06326	LYTVA_02869
OG0001275	HELIO_04684, HELIO_02615	LYTVA_16368
OG0001275	HELIO_03038	LYTVA_15957
OG0001276	HELIO_11104	LYTVA_24445
OG0001277	HELIO_11303	LYTVA_01342
OG0001277	HELIO_05345	LYTVA_01349
OG0001277	HELIO_05307	LYTVA_01345
OG0001277	HELIO_03274	LYTVA_01343
OG0001277	HELIO_02113	LYTVA_08685
OG0001278	HELIO_10541	LYTVA_12248
OG0001278	HELIO_03037	LYTVA_16623
OG0001278	HELIO_09526	LYTVA_15868
OG0001279	HELIO_12791	LYTVA_22555
OG0001281	HELIO_06990	LYTVA_23356
OG0001284	HELIO_06649	LYTVA_30054, LYTVA_01526
OG0001284	HELIO_03045	LYTVA_15592
OG0001285	HELIO_05581	LYTVA_29345
OG0001286	HELIO_12601	LYTVA_00885
OG0001288	HELIO_10795	LYTVA_10306
OG0001289	HELIO_12067	LYTVA_16137, LYTVA_24768
OG0001289	HELIO_10917	LYTVA_02257
OG0001290	HELIO_11508	LYTVA_13603
OG0001291	HELIO_10055	LYTVA_11712
OG0001292	HELIO_11499	LYTVA_22168
OG0001293	HELIO_07956	LYTVA_07691
OG0001294	HELIO_08951	LYTVA_19271
OG0001295	HELIO_12648	LYTVA_15580
OG0001296	HELIO_12075	LYTVA_20224
OG0001297	HELIO_05910	LYTVA_14610
OG0001300	HELIO_09555	LYTVA_05607, LYTVA_03792
OG0001302	HELIO_02616	LYTVA_01979, LYTVA_15833
OG0001302	HELIO_08651	LYTVA_08998
OG0001303	HELIO_05449	LYTVA_25956, LYTVA_26020, LYTVA_24258
OG0001304	HELIO_08289	LYTVA_26874
OG0001305	HELIO_07982	LYTVA_15520
OG0001306	HELIO_11276	LYTVA_06210
OG0001306	HELIO_02369	LYTVA_04350
OG0001308	HELIO_12210	LYTVA_08159
OG0001309	HELIO_06983	LYTVA_11009, LYTVA_28629
OG0001310	HELIO_02438	LYTVA_08839
OG0001310	HELIO_09331	LYTVA_04185, LYTVA_11415
OG0001311	HELIO_02223	LYTVA_28955
OG0001311	HELIO_00805	LYTVA_10099
OG0001312	HELIO_11963	LYTVA_06396
OG0001313	HELIO_11988	LYTVA_25650
OG0001314	HELIO_05745	LYTVA_09665
OG0001314	HELIO_06186	LYTVA_17554, LYTVA_08218, LYTVA_08220
OG0001315	HELIO_06768	LYTVA_20106
OG0001316	HELIO_08864	LYTVA_13297, LYTVA_13299
OG0001317	HELIO_08319	LYTVA_09521
OG0001318	HELIO_01897	LYTVA_16780
OG0001318	HELIO_00651	LYTVA_28059
OG0001319	HELIO_09125	LYTVA_24410
OG0001320	HELIO_07097	LYTVA_21775
OG0001320	HELIO_01606	LYTVA_09922
OG0001322	HELIO_12344	LYTVA_14240, LYTVA_03712
OG0001322	HELIO_07391	LYTVA_08843
OG0001323	HELIO_04274	LYTVA_00847
OG0001324	HELIO_11046	LYTVA_00291
OG0001325	HELIO_02148	LYTVA_09407
OG0001326	HELIO_01722	LYTVA_02897
OG0001327	HELIO_03453	LYTVA_12279
OG0001329	HELIO_12348	LYTVA_29340
OG0001330	HELIO_07773	LYTVA_04759
OG0001331	HELIO_10456	LYTVA_16616
OG0001333	HELIO_07137	LYTVA_22466
OG0001334	HELIO_10039	LYTVA_12536
OG0001334	HELIO_08980	LYTVA_00939
OG0001335	HELIO_09999	LYTVA_24585
OG0001337	HELIO_12764	LYTVA_28142
OG0001339	HELIO_08381	LYTVA_25825
OG0001343	HELIO_10099	LYTVA_11093, LYTVA_11760, LYTVA_27004
OG0001343	HELIO_04553	LYTVA_27138
OG0001344	HELIO_02566	LYTVA_02352
OG0001345	HELIO_00586	LYTVA_20477
OG0001348	HELIO_05226	LYTVA_22256
OG0001349	HELIO_05986	LYTVA_22305, LYTVA_27212, LYTVA_15157
OG0001350	HELIO_03259	LYTVA_08886
OG0001351	HELIO_09749	LYTVA_25655
OG0001353	HELIO_03307	LYTVA_10030
OG0001353	HELIO_07889	LYTVA_22573
OG0001354	HELIO_01003	LYTVA_28511
OG0001355	HELIO_05179	LYTVA_11629
OG0001356	HELIO_09355	LYTVA_28992
OG0001357	HELIO_07642	LYTVA_01328
OG0001358	HELIO_04483	LYTVA_28060
OG0001360	HELIO_12349	LYTVA_28373, LYTVA_27643
OG0001361	HELIO_12234	LYTVA_24814
OG0001362	HELIO_09855	LYTVA_10356
OG0001363	HELIO_03084	LYTVA_09257, LYTVA_18119
OG0001364	HELIO_01884	LYTVA_09892
OG0001365	HELIO_08493	LYTVA_11701, LYTVA_00097
OG0001365	HELIO_12193	LYTVA_24131
OG0001367	HELIO_12197	LYTVA_20815
OG0001369	HELIO_00430	LYTVA_05062
OG0001370	HELIO_08459	LYTVA_22074
OG0001371	HELIO_02393	LYTVA_08478
OG0001371	HELIO_07671	LYTVA_25037
OG0001372	HELIO_07415	LYTVA_11215
OG0001372	HELIO_09833, HELIO_00197	LYTVA_06840
OG0001373	HELIO_06748	LYTVA_08692
OG0001374	HELIO_10870	LYTVA_02702
OG0001375	HELIO_04841	LYTVA_04323
OG0001376	HELIO_12299	LYTVA_29983
OG0001377	HELIO_10836	LYTVA_21846
OG0001378	HELIO_02964	LYTVA_17384
OG0001379	HELIO_04200	LYTVA_28884
OG0001380	HELIO_01850	LYTVA_29108
OG0001381	HELIO_03557	LYTVA_20781
OG0001382	HELIO_05363	LYTVA_06738
OG0001383	HELIO_09985	LYTVA_24693
OG0001386	HELIO_05955	LYTVA_15458
OG0001387	HELIO_07037	LYTVA_23743
OG0001389	HELIO_06611	LYTVA_23428
OG0001394	HELIO_10885	LYTVA_27588
OG0001395	HELIO_02673	LYTVA_29626
OG0001396	HELIO_00889	LYTVA_27817, LYTVA_14678
OG0001397	HELIO_01273	LYTVA_19050
OG0001397	HELIO_04122	LYTVA_23784
OG0001398	HELIO_00222	LYTVA_12730, LYTVA_02864
OG0001399	HELIO_05014	LYTVA_11204
OG0001399	HELIO_08757	LYTVA_26875
OG0001400	HELIO_09621	LYTVA_25761
OG0001401	HELIO_10489	LYTVA_02911
OG0001402	HELIO_06192	LYTVA_01375
OG0001403	HELIO_08199	LYTVA_25904
OG0001403	HELIO_07385	LYTVA_16669, LYTVA_07690
OG0001404	HELIO_08622	LYTVA_25793
OG0001404	HELIO_06483	LYTVA_03852
OG0001405	HELIO_01612	LYTVA_11923
OG0001405	HELIO_02155	LYTVA_13898
