Orthogroup	HELIO_ok	ASTMX
OG0001651	HELIO_08544	ASTMX03971, ASTMX16462, ASTMX06653
OG0001652	HELIO_06903	ASTMX09489
OG0001653	HELIO_02536	ASTMX03023
OG0001654	HELIO_00734, HELIO_02525	ASTMX03438, ASTMX02489, ASTMX03875
OG0001655	HELIO_08331	ASTMX19212, ASTMX01670, ASTMX07000, ASTMX09332
OG0001656	HELIO_09773	ASTMX10174
OG0001657	HELIO_09713	ASTMX22284, ASTMX12850, ASTMX15429
OG0001658	HELIO_10076	ASTMX06437, ASTMX01763
OG0001659	HELIO_01989	ASTMX08703, ASTMX07489, ASTMX04832, ASTMX01242
OG0001659	HELIO_01990	ASTMX04833
OG0001660	HELIO_04664	ASTMX16915, ASTMX11846, ASTMX17881, ASTMX16914
OG0001661	HELIO_12135	ASTMX14504
OG0001661	HELIO_07195	ASTMX12346
OG0001662	HELIO_07941	ASTMX05842
OG0001662	HELIO_12598	ASTMX03470, ASTMX17684, ASTMX18835
OG0001663	HELIO_06205, HELIO_04184	ASTMX05177, ASTMX19785, ASTMX01771, ASTMX08877
OG0001665	HELIO_08876	ASTMX16406
OG0001665	HELIO_01144	ASTMX15478
OG0001666	HELIO_07524, HELIO_03742	ASTMX00039
OG0001667	HELIO_04686, HELIO_06712	ASTMX01443, ASTMX00838, ASTMX16259, ASTMX21564
OG0001668	HELIO_03082	ASTMX01187
OG0001670	HELIO_03065	ASTMX16010, ASTMX13698
OG0001671	HELIO_08266	ASTMX22730, ASTMX02090
OG0001672	HELIO_11405	ASTMX12193, ASTMX07934, ASTMX08671, ASTMX18092, ASTMX01458, ASTMX12016
OG0001673	HELIO_05452	ASTMX18919, ASTMX01248, ASTMX09514
OG0001674	HELIO_12593	ASTMX22303, ASTMX21243, ASTMX12863
OG0001675	HELIO_05454	ASTMX06836, ASTMX12553, ASTMX10815, ASTMX08168
OG0001676	HELIO_09572	ASTMX02737
OG0001676	HELIO_09106	ASTMX18175
OG0001677	HELIO_10400	ASTMX05947, ASTMX20317
OG0001678	HELIO_09807	ASTMX01883, ASTMX00892, ASTMX18976, ASTMX18023
OG0001680	HELIO_00317	ASTMX10466
OG0001683	HELIO_10892	ASTMX09827, ASTMX01135, ASTMX07486, ASTMX08701, ASTMX18381, ASTMX11426
OG0001684	HELIO_11576	ASTMX01855, ASTMX02369
OG0001685	HELIO_02127	ASTMX11627, ASTMX01624
OG0001687	HELIO_06212	ASTMX02771
OG0001688	HELIO_04799	ASTMX20357, ASTMX05569, ASTMX09337, ASTMX11298
OG0001689	HELIO_03264	ASTMX05905
OG0001689	HELIO_04701	ASTMX04446, ASTMX16343
OG0001691	HELIO_03141	ASTMX01434
OG0001692	HELIO_03302	ASTMX22103, ASTMX18374, ASTMX11541
OG0001694	HELIO_05253	ASTMX03047, ASTMX09475, ASTMX05517
OG0001696	HELIO_02613	ASTMX02062, ASTMX21622, ASTMX00350, ASTMX14493, ASTMX12536
OG0001703	HELIO_06858, HELIO_11018, HELIO_02242	ASTMX02214
OG0001704	HELIO_11078	ASTMX09400
OG0001706	HELIO_03225	ASTMX05640, ASTMX20258, ASTMX05639
OG0001707	HELIO_04517	ASTMX18307, ASTMX18306
OG0001708	HELIO_01586	ASTMX06200, ASTMX04674
OG0001709	HELIO_12693	ASTMX04095
OG0001710	HELIO_01243	ASTMX07220, ASTMX20214, ASTMX04024, ASTMX02128
OG0001711	HELIO_09636	ASTMX13045, ASTMX17864, ASTMX16102, ASTMX04614, ASTMX04603
OG0001712	HELIO_09358, HELIO_09359	ASTMX02736, ASTMX17679
OG0001713	HELIO_10733	ASTMX02275
OG0001714	HELIO_10062	ASTMX14531, ASTMX21207
OG0001714	HELIO_01478	ASTMX02509, ASTMX10518
OG0001718	HELIO_08374	ASTMX04823, ASTMX19689
OG0001720	HELIO_01666	ASTMX02308, ASTMX17599, ASTMX16344
OG0001721	HELIO_04710	ASTMX00052, ASTMX01262, ASTMX09503, ASTMX12296
OG0001723	HELIO_03904	ASTMX12143, ASTMX06027
OG0001724	HELIO_09512	ASTMX09937, ASTMX07584
OG0001725	HELIO_04079, HELIO_11065	ASTMX18543, ASTMX03975, ASTMX17454, ASTMX11276
OG0001726	HELIO_12477	ASTMX20123, ASTMX05802
OG0001726	HELIO_10937	ASTMX19585
OG0001727	HELIO_00379	ASTMX18920, ASTMX10976, ASTMX04884, ASTMX01599
OG0001728	HELIO_06859	ASTMX21307, ASTMX13636
OG0001728	HELIO_02961	ASTMX13637, ASTMX21309
OG0001729	HELIO_07800	ASTMX00418, ASTMX17746, ASTMX09227
OG0001730	HELIO_09660	ASTMX20533, ASTMX14053, ASTMX14051, ASTMX02853
OG0001731	HELIO_04109	ASTMX15705, ASTMX21816, ASTMX03042
OG0001732	HELIO_08312	ASTMX00146, ASTMX09573, ASTMX02281
OG0001733	HELIO_06708, HELIO_05078	ASTMX21900, ASTMX21495
OG0001735	HELIO_08576	ASTMX08661, ASTMX00485, ASTMX18296, ASTMX19896
OG0001736	HELIO_04175	ASTMX02648
OG0001738	HELIO_00898	ASTMX04483, ASTMX07349, ASTMX21178, ASTMX07257
OG0001739	HELIO_08138	ASTMX19266, ASTMX03558, ASTMX00354
OG0001740	HELIO_05162, HELIO_06383	ASTMX01964, ASTMX16171
OG0001743	HELIO_12557	ASTMX13429, ASTMX22574, ASTMX10367
OG0001744	HELIO_00852	ASTMX08024, ASTMX13120, ASTMX12694, ASTMX00531, ASTMX04765
OG0001746	HELIO_10565	ASTMX09002, ASTMX01088, ASTMX02180
OG0001747	HELIO_09412	ASTMX00575, ASTMX06318, ASTMX11440
OG0001749	HELIO_08042	ASTMX22968, ASTMX04661, ASTMX13306, ASTMX00021, ASTMX01155
OG0001751	HELIO_11274	ASTMX17602
OG0001752	HELIO_07873	ASTMX02858, ASTMX14298
OG0001754	HELIO_12416	ASTMX08050, ASTMX00116
OG0001755	HELIO_08464	ASTMX00395
OG0001755	HELIO_03611	ASTMX06126
OG0001756	HELIO_00970	ASTMX08584
OG0001756	HELIO_03773	ASTMX13471
OG0001757	HELIO_06531	ASTMX10237, ASTMX20720, ASTMX20721
OG0001758	HELIO_11236, HELIO_11503, HELIO_11718	ASTMX09348, ASTMX05870
OG0001760	HELIO_10686	ASTMX12591
OG0001768	HELIO_00339	ASTMX13645, ASTMX18653
OG0001769	HELIO_00478	ASTMX01507
OG0001769	HELIO_05705	ASTMX04557
OG0001770	HELIO_10082	ASTMX16705, ASTMX20255, ASTMX00311, ASTMX08260
OG0001772	HELIO_01523	ASTMX16531, ASTMX13929, ASTMX04857
OG0001774	HELIO_11501	ASTMX10351
OG0001774	HELIO_04350	ASTMX06409
OG0001775	HELIO_07189	ASTMX18173, ASTMX02453, ASTMX19386
OG0001778	HELIO_09235, HELIO_06485	ASTMX07028, ASTMX10049
OG0001780	HELIO_10081	ASTMX11983
OG0001781	HELIO_09978	ASTMX01449
OG0001781	HELIO_01738	ASTMX19769
OG0001782	HELIO_11232	ASTMX13624
OG0001782	HELIO_12571	ASTMX12666
OG0001783	HELIO_02058	ASTMX21511, ASTMX11389
OG0001785	HELIO_04363	ASTMX00095
OG0001787	HELIO_11607	ASTMX00153, ASTMX21186, ASTMX20336
OG0001789	HELIO_10048, HELIO_10049	ASTMX04418, ASTMX03005
OG0001790	HELIO_10737	ASTMX16222
OG0001792	HELIO_03262	ASTMX18195
OG0001793	HELIO_05244	ASTMX07514
OG0001793	HELIO_10291	ASTMX02969
OG0001794	HELIO_08343, HELIO_00138	ASTMX01096, ASTMX10295
OG0001796	HELIO_04269	ASTMX17625, ASTMX12736
OG0001798	HELIO_12260, HELIO_02273	ASTMX02451, ASTMX02132
OG0001799	HELIO_09682	ASTMX21315, ASTMX12220, ASTMX21504, ASTMX05952, ASTMX20313
OG0001800	HELIO_04276	ASTMX00967, ASTMX17639, ASTMX00705, ASTMX05193, ASTMX16166
OG0001801	HELIO_02228	ASTMX02045, ASTMX09269, ASTMX19747, ASTMX21684, ASTMX15777, ASTMX13337, ASTMX13336
OG0001803	HELIO_00855	ASTMX09976, ASTMX17561, ASTMX16458, ASTMX06657, ASTMX06960, ASTMX13091
OG0001804	HELIO_02895	ASTMX02687, ASTMX13072, ASTMX07800
OG0001805	HELIO_06016	ASTMX21541, ASTMX17763, ASTMX22144
OG0001806	HELIO_02144	ASTMX08329, ASTMX08542, ASTMX15921
OG0001807	HELIO_02837	ASTMX04499, ASTMX10176
OG0001808	HELIO_02461	ASTMX21696, ASTMX05491, ASTMX21695
OG0001809	HELIO_10155	ASTMX16684
OG0001810	HELIO_10709	ASTMX01884, ASTMX15033
OG0001812	HELIO_02079, HELIO_09113	ASTMX20333
OG0001814	HELIO_03706	ASTMX21503
OG0001818	HELIO_10184	ASTMX15112, ASTMX15111, ASTMX01280
OG0001819	HELIO_03116	ASTMX10139, ASTMX08405
OG0001820	HELIO_08557, HELIO_09627	ASTMX17311, ASTMX17314, ASTMX08253, ASTMX02490
OG0001821	HELIO_08607	ASTMX10515
OG0001822	HELIO_05027	ASTMX17911, ASTMX05380
OG0001823	HELIO_12209	ASTMX09025, ASTMX18854
OG0001824	HELIO_07619	ASTMX16553
OG0001825	HELIO_02386	ASTMX08472, ASTMX20024, ASTMX22910, ASTMX22676, ASTMX08471, ASTMX22168
OG0001826	HELIO_08793	ASTMX17635, ASTMX17851, ASTMX04624, ASTMX18141
OG0001827	HELIO_08093	ASTMX10371
OG0001829	HELIO_08800	ASTMX12419, ASTMX21618, ASTMX10904
OG0001830	HELIO_10008	ASTMX08635, ASTMX20818, ASTMX22664, ASTMX04561
OG0001831	HELIO_06925	ASTMX09701, ASTMX11370, ASTMX05003
OG0001832	HELIO_12779	ASTMX16776
OG0001832	HELIO_12753	ASTMX06849, ASTMX17231
OG0001834	HELIO_07484	ASTMX04164, ASTMX17094, ASTMX23044
OG0001835	HELIO_12136, HELIO_00116, HELIO_11440, HELIO_12172	ASTMX00389
OG0001846	HELIO_07000	ASTMX14112, ASTMX06709, ASTMX19360
OG0001848	HELIO_08439	ASTMX12640
OG0001848	HELIO_01077	ASTMX10450
OG0001849	HELIO_12087	ASTMX05295
OG0001849	HELIO_03244	ASTMX20398
OG0001851	HELIO_10531	ASTMX20369, ASTMX20370, ASTMX19823
OG0001852	HELIO_00847	ASTMX18646, ASTMX00935
OG0001853	HELIO_01954, HELIO_07750	ASTMX06831, ASTMX12580, ASTMX14066
OG0001854	HELIO_02443	ASTMX17734
OG0001856	HELIO_11776	ASTMX19830, ASTMX04510, ASTMX19097
OG0001857	HELIO_11313	ASTMX08952, ASTMX08953, ASTMX03295, ASTMX15454
OG0001858	HELIO_10444	ASTMX05936
OG0001859	HELIO_00529	ASTMX02530
OG0001861	HELIO_11038	ASTMX13536
OG0001862	HELIO_03770	ASTMX17514, ASTMX18623, ASTMX04897, ASTMX10918
OG0001863	HELIO_05463	ASTMX08020
OG0001863	HELIO_10538	ASTMX09136
OG0001864	HELIO_11876	ASTMX14124, ASTMX05208, ASTMX06684
OG0001865	HELIO_11843	ASTMX04096, ASTMX11485, ASTMX08491, ASTMX11247
OG0001866	HELIO_08400	ASTMX03690
OG0001867	HELIO_02515	ASTMX16400, ASTMX16454
OG0001868	HELIO_06158	ASTMX18554, ASTMX12651, ASTMX16061, ASTMX12649, ASTMX12650
OG0001869	HELIO_04326	ASTMX04790
OG0001870	HELIO_11367	ASTMX18491, ASTMX06826, ASTMX20463, ASTMX12239, ASTMX18877
OG0001871	HELIO_03804	ASTMX08228, ASTMX02241, ASTMX15903, ASTMX11796
OG0001873	HELIO_07677, HELIO_06086	ASTMX13537
OG0001874	HELIO_01670	ASTMX19496
OG0001875	HELIO_10950	ASTMX04145
OG0001876	HELIO_04432, HELIO_01518	ASTMX17533, ASTMX07597
OG0001877	HELIO_09122	ASTMX16552, ASTMX01676, ASTMX12947, ASTMX10278
OG0001878	HELIO_05924	ASTMX03678, ASTMX03679, ASTMX11223, ASTMX09106, ASTMX11222, ASTMX15218, ASTMX21903
OG0001879	HELIO_06421	ASTMX07742, ASTMX20887
OG0001881	HELIO_11210	ASTMX14379, ASTMX16204, ASTMX00702
OG0001883	HELIO_04758	ASTMX21822, ASTMX15504, ASTMX11383, ASTMX20343
OG0001884	HELIO_09046	ASTMX06134, ASTMX19600, ASTMX08889
OG0001886	HELIO_07679	ASTMX11188, ASTMX19864
OG0001887	HELIO_12128	ASTMX11490, ASTMX04087, ASTMX07566, ASTMX04178, ASTMX01150, ASTMX04646
OG0001888	HELIO_08194	ASTMX15480, ASTMX17356, ASTMX11277
OG0001889	HELIO_09642	ASTMX06568, ASTMX18787, ASTMX13144
OG0001890	HELIO_02855	ASTMX07216, ASTMX05529, ASTMX19180, ASTMX02543, ASTMX01077
OG0001892	HELIO_12711, HELIO_06517	ASTMX09817, ASTMX05754
OG0001893	HELIO_11263	ASTMX19770, ASTMX19643
OG0001894	HELIO_04194	ASTMX07802, ASTMX07302, ASTMX12290
OG0001895	HELIO_02660, HELIO_06563	ASTMX17836, ASTMX21328, ASTMX21293
OG0001896	HELIO_02398, HELIO_02399	ASTMX08974, ASTMX03319, ASTMX03853
OG0001897	HELIO_10470, HELIO_10469	ASTMX09168, ASTMX02426, ASTMX07775
OG0001899	HELIO_05952	ASTMX04690, ASTMX15105
OG0001900	HELIO_03722	ASTMX17301
OG0001901	HELIO_12147, HELIO_04211	ASTMX11240, ASTMX22217
OG0001903	HELIO_08222	ASTMX04440, ASTMX02517
OG0001906	HELIO_01042	ASTMX21605, ASTMX13237, ASTMX03769, ASTMX19325, ASTMX02411, ASTMX18165
OG0001913	HELIO_10845	ASTMX20767, ASTMX02135, ASTMX20390
OG0001914	HELIO_08172	ASTMX19238
OG0001915	HELIO_02308	ASTMX06154, ASTMX20145
OG0001916	HELIO_08357	ASTMX16187
OG0001917	HELIO_00213	ASTMX12441, ASTMX14303, ASTMX04127, ASTMX20172, ASTMX18196
OG0001918	HELIO_07821	ASTMX14770
OG0001919	HELIO_06163	ASTMX02747
OG0001920	HELIO_09697	ASTMX05693, ASTMX18701, ASTMX05478
OG0001923	HELIO_01788	ASTMX11549, ASTMX15481
OG0001925	HELIO_10825	ASTMX01673, ASTMX00161, ASTMX12343, ASTMX01044
OG0001926	HELIO_02998	ASTMX02370
OG0001927	HELIO_04718	ASTMX22361
OG0001928	HELIO_00908	ASTMX11034
OG0001929	HELIO_05265	ASTMX00163
OG0001930	HELIO_07719	ASTMX00407
OG0001932	HELIO_03169	ASTMX08414, ASTMX03192, ASTMX04190
OG0001933	HELIO_09564	ASTMX00429
OG0001934	HELIO_02521	ASTMX19911, ASTMX13174, ASTMX13175
OG0001935	HELIO_05458	ASTMX11590
OG0001935	HELIO_02583	ASTMX11916
OG0001936	HELIO_04902	ASTMX01178
OG0001936	HELIO_10872	ASTMX10556
OG0001937	HELIO_04900, HELIO_06992	ASTMX00171
OG0001938	HELIO_02477	ASTMX18132
OG0001938	HELIO_06716, HELIO_04080, HELIO_02478, HELIO_04081, HELIO_02479	ASTMX18129, ASTMX18131, ASTMX18248
OG0001940	HELIO_03882	ASTMX17596
OG0001941	HELIO_08395	ASTMX00477, ASTMX00476, ASTMX10134
OG0001942	HELIO_07609, HELIO_06576	ASTMX08067, ASTMX04573
OG0001943	HELIO_10645	ASTMX17179, ASTMX00958
OG0001944	HELIO_01215, HELIO_01216, HELIO_01217, HELIO_01218	ASTMX02482, ASTMX10544
OG0001945	HELIO_03288	ASTMX00044, ASTMX10524, ASTMX09938
OG0001946	HELIO_08201	ASTMX12183, ASTMX15576, ASTMX12119, ASTMX01552
OG0001947	HELIO_03774	ASTMX05518, ASTMX09474, ASTMX03096, ASTMX00626
OG0001948	HELIO_09808	ASTMX15647, ASTMX13681, ASTMX18721, ASTMX19377, ASTMX13543
OG0001949	HELIO_12106	ASTMX16347, ASTMX05904, ASTMX22823, ASTMX16345, ASTMX02307
OG0001951	HELIO_04565	ASTMX20250, ASTMX00814, ASTMX21087, ASTMX07517
OG0001952	HELIO_02821	ASTMX11334
OG0001953	HELIO_05793	ASTMX17339, ASTMX11073, ASTMX17815
OG0001956	HELIO_08427	ASTMX07766
OG0001957	HELIO_11767	ASTMX03767, ASTMX02309, ASTMX12199, ASTMX18807, ASTMX15756
OG0001958	HELIO_07906	ASTMX02681, ASTMX11359, ASTMX15551, ASTMX13324, ASTMX00180, ASTMX02698, ASTMX04111
OG0001959	HELIO_08251, HELIO_08252	ASTMX04099, ASTMX09800, ASTMX15718, ASTMX15719, ASTMX07758
OG0001960	HELIO_12360	ASTMX19753, ASTMX21587
OG0001961	HELIO_03253	ASTMX01985, ASTMX00433, ASTMX05535
OG0001962	HELIO_05917	ASTMX10698, ASTMX09532, ASTMX00886
OG0001963	HELIO_02883	ASTMX19201, ASTMX06233, ASTMX10086
OG0001964	HELIO_02293	ASTMX18977, ASTMX19220
OG0001966	HELIO_12247, HELIO_05868	ASTMX14196, ASTMX08275
OG0001967	HELIO_10256	ASTMX05487
OG0001968	HELIO_11042	ASTMX01530
OG0001968	HELIO_10670	ASTMX09462
OG0001971	HELIO_09862	ASTMX06857, ASTMX18166, ASTMX07764, ASTMX07098, ASTMX02407
OG0001972	HELIO_04798	ASTMX16670, ASTMX02119
OG0001974	HELIO_09499	ASTMX21581
OG0001976	HELIO_06036	ASTMX00229, ASTMX00437, ASTMX03038, ASTMX03039
OG0001985	HELIO_03642	ASTMX05944, ASTMX20318, ASTMX20204
OG0001986	HELIO_07313	ASTMX02381
OG0001987	HELIO_11331, HELIO_11332	ASTMX18839, ASTMX12855, ASTMX17820, ASTMX17595
OG0001988	HELIO_07776	ASTMX13581, ASTMX09059
OG0001989	HELIO_03695	ASTMX03043, ASTMX19847
OG0001990	HELIO_00537	ASTMX06695
OG0001993	HELIO_10948	ASTMX16603, ASTMX10170, ASTMX23032
OG0001994	HELIO_02654, HELIO_02655	ASTMX13184, ASTMX03001, ASTMX02331
OG0001997	HELIO_06947	ASTMX13529
OG0001998	HELIO_01282	ASTMX15724, ASTMX01470
OG0001999	HELIO_09986	ASTMX11680
OG0001999	HELIO_06267	ASTMX12424
OG0002000	HELIO_05949	ASTMX14056, ASTMX08846
OG0002000	HELIO_07944	ASTMX12081
OG0002001	HELIO_11853	ASTMX01040
OG0002001	HELIO_12151	ASTMX04984
OG0002002	HELIO_00088, HELIO_11800	ASTMX07891, ASTMX09191, ASTMX03021
OG0002003	HELIO_03803	ASTMX12936, ASTMX02322, ASTMX09501
OG0002005	HELIO_12220	ASTMX15304, ASTMX02809, ASTMX09957, ASTMX19417
OG0002006	HELIO_12425, HELIO_07537	ASTMX10173, ASTMX04500
OG0002007	HELIO_10090	ASTMX15423, ASTMX10068, ASTMX12124, ASTMX11077
OG0002009	HELIO_12665	ASTMX17629
OG0002011	HELIO_09289	ASTMX00517, ASTMX17175
OG0002012	HELIO_08085	ASTMX21641
OG0002013	HELIO_06898	ASTMX05656, ASTMX18118
OG0002014	HELIO_10467	ASTMX22107, ASTMX15926, ASTMX08364, ASTMX13940
OG0002015	HELIO_05227	ASTMX21197
OG0002016	HELIO_11944	ASTMX06954, ASTMX13089
OG0002017	HELIO_02990	ASTMX04800, ASTMX06787, ASTMX12770, ASTMX15859
OG0002018	HELIO_08541	ASTMX04081, ASTMX14917, ASTMX00472, ASTMX03911
OG0002019	HELIO_02028, HELIO_02029	ASTMX15451, ASTMX05404, ASTMX19114, ASTMX20262
OG0002020	HELIO_12230	ASTMX09967, ASTMX07803, ASTMX07643, ASTMX11910
OG0002023	HELIO_02236	ASTMX13059, ASTMX13931, ASTMX11476, ASTMX03808
OG0002024	HELIO_08970, HELIO_08969	ASTMX12446, ASTMX05724, ASTMX11342, ASTMX11340
OG0002026	HELIO_08421, HELIO_11050	ASTMX08004, ASTMX05432
OG0002027	HELIO_00634	ASTMX01143, ASTMX02252, ASTMX16654, ASTMX03186
OG0002028	HELIO_04604	ASTMX10542
OG0002029	HELIO_05876	ASTMX07856, ASTMX13315
OG0002030	HELIO_11005	ASTMX06466, ASTMX05489, ASTMX22119, ASTMX02054, ASTMX07809, ASTMX08607
OG0002031	HELIO_07245	ASTMX19732, ASTMX01811
OG0002032	HELIO_01093	ASTMX17188
OG0002035	HELIO_03679	ASTMX02430, ASTMX15049, ASTMX11554, ASTMX05921, ASTMX13445
OG0002036	HELIO_01904	ASTMX10687, ASTMX02312
OG0002037	HELIO_11181	ASTMX12739, ASTMX01045, ASTMX12644, ASTMX19966, ASTMX06665, ASTMX10739
OG0002038	HELIO_01720	ASTMX16884, ASTMX01857, ASTMX13347
OG0002039	HELIO_04501	ASTMX17892, ASTMX02504, ASTMX03784
OG0002039	HELIO_02914	ASTMX00675
OG0002042	HELIO_06664	ASTMX12108, ASTMX12109
OG0002043	HELIO_03396	ASTMX04301, ASTMX15262
OG0002057	HELIO_10449	ASTMX15623
OG0002059	HELIO_03914	ASTMX16881, ASTMX08569, ASTMX16470
OG0002060	HELIO_06438	ASTMX08513, ASTMX01579
OG0002061	HELIO_12011	ASTMX19773
OG0002062	HELIO_06049	ASTMX13242, ASTMX19992, ASTMX02071
OG0002063	HELIO_07475	ASTMX14592
OG0002063	HELIO_05674	ASTMX08215
OG0002064	HELIO_04147	ASTMX10932
OG0002064	HELIO_06032	ASTMX03886, ASTMX09499
OG0002066	HELIO_08306	ASTMX03814, ASTMX00825, ASTMX11956, ASTMX16358
OG0002067	HELIO_05446	ASTMX12928
OG0002068	HELIO_11283	ASTMX12273, ASTMX16517
OG0002069	HELIO_09988	ASTMX05370, ASTMX06681, ASTMX06821
OG0002070	HELIO_01660	ASTMX22337, ASTMX21570, ASTMX14581, ASTMX14242
OG0002071	HELIO_02816	ASTMX05053, ASTMX12228, ASTMX05876
OG0002072	HELIO_09788	ASTMX10209, ASTMX19480
OG0002073	HELIO_09897	ASTMX18638
OG0002076	HELIO_08411	ASTMX09409, ASTMX19822, ASTMX20304
OG0002077	HELIO_03623	ASTMX09597
OG0002078	HELIO_07802	ASTMX07822, ASTMX22651, ASTMX21198, ASTMX07693
OG0002080	HELIO_05901	ASTMX03462
OG0002084	HELIO_09343	ASTMX10426, ASTMX03243, ASTMX05634
OG0002086	HELIO_03197	ASTMX21563
OG0002087	HELIO_10536, HELIO_09035	ASTMX16781
OG0002088	HELIO_05951, HELIO_01061	ASTMX00334
OG0002090	HELIO_05584	ASTMX16025
OG0002091	HELIO_01447	ASTMX17083, ASTMX11725, ASTMX21693
OG0002094	HELIO_05259, HELIO_04476	ASTMX16837
OG0002096	HELIO_10504	ASTMX10720, ASTMX17001
OG0002097	HELIO_00551	ASTMX09200, ASTMX06450, ASTMX12192, ASTMX07933
OG0002098	HELIO_10191	ASTMX03018, ASTMX03017, ASTMX08259
OG0002099	HELIO_04690	ASTMX07474
OG0002099	HELIO_12497	ASTMX07475
OG0002100	HELIO_04218, HELIO_04121, HELIO_01009	ASTMX11179, ASTMX17071, ASTMX04460
OG0002102	HELIO_06446	ASTMX08771, ASTMX03132, ASTMX03918, ASTMX08042, ASTMX22350
OG0002103	HELIO_08047	ASTMX03950, ASTMX04643
OG0002104	HELIO_10363	ASTMX05475, ASTMX01651, ASTMX03534
OG0002105	HELIO_06912	ASTMX01741, ASTMX00335, ASTMX14499, ASTMX00378, ASTMX22666
OG0002106	HELIO_06196	ASTMX08724
OG0002107	HELIO_03046	ASTMX19945
OG0002108	HELIO_01842	ASTMX07612, ASTMX01236
OG0002124	HELIO_07566	ASTMX14518
OG0002125	HELIO_03401	ASTMX04029
OG0002127	HELIO_05095, HELIO_08943	ASTMX08755, ASTMX03139
OG0002128	HELIO_09146, HELIO_11211	ASTMX10534, ASTMX04518
OG0002129	HELIO_00729	ASTMX02262, ASTMX09089, ASTMX08266
OG0002130	HELIO_11140	ASTMX08156
OG0002131	HELIO_00247, HELIO_08098	ASTMX11268, ASTMX11269, ASTMX11344
OG0002134	HELIO_10778	ASTMX02557, ASTMX21719, ASTMX00879
OG0002135	HELIO_00424	ASTMX09828, ASTMX01206
OG0002137	HELIO_05362	ASTMX02787
OG0002137	HELIO_11805	ASTMX18215
OG0002138	HELIO_10372, HELIO_10373	ASTMX02006
OG0002139	HELIO_07955	ASTMX21646, ASTMX11143, ASTMX09490
OG0002140	HELIO_02132	ASTMX11031, ASTMX06147
OG0002141	HELIO_11644	ASTMX00108
OG0002142	HELIO_07986	ASTMX02159, ASTMX14719, ASTMX02414
OG0002144	HELIO_01280	ASTMX17084, ASTMX17508, ASTMX19379
OG0002145	HELIO_04062	ASTMX07271
OG0002146	HELIO_02638	ASTMX03073, ASTMX07185
OG0002147	HELIO_06765	ASTMX06786
OG0002148	HELIO_04883	ASTMX15638
OG0002148	HELIO_06974	ASTMX01497
OG0002149	HELIO_11475	ASTMX17049, ASTMX20915, ASTMX06455
OG0002150	HELIO_11814	ASTMX15752, ASTMX00387
OG0002151	HELIO_01394	ASTMX04874, ASTMX21404
OG0002152	HELIO_07905	ASTMX15710
OG0002155	HELIO_05579	ASTMX09367
OG0002155	HELIO_08300	ASTMX09413
OG0002157	HELIO_07597	ASTMX04963
OG0002159	HELIO_09826	ASTMX00345
OG0002160	HELIO_00185	ASTMX06371
OG0002161	HELIO_10151	ASTMX15593, ASTMX18564, ASTMX17807, ASTMX13596
OG0002163	HELIO_08396	ASTMX16128, ASTMX00364, ASTMX16127, ASTMX05562
OG0002165	HELIO_11027	ASTMX00308, ASTMX00309
OG0002166	HELIO_08775	ASTMX09990, ASTMX05068, ASTMX03530
OG0002167	HELIO_02415	ASTMX05994, ASTMX18858, ASTMX16740, ASTMX04705, ASTMX10553
OG0002168	HELIO_07698	ASTMX12023
OG0002168	HELIO_12373	ASTMX02930
OG0002169	HELIO_05746, HELIO_06281	ASTMX05633, ASTMX10425
OG0002170	HELIO_04325	ASTMX08212
OG0002170	HELIO_08216	ASTMX10098
OG0002171	HELIO_11666	ASTMX17441, ASTMX17115
OG0002172	HELIO_02383	ASTMX15881
OG0002173	HELIO_10127	ASTMX17795, ASTMX05204
OG0002175	HELIO_07325	ASTMX16015, ASTMX13462
OG0002177	HELIO_06435	ASTMX18377, ASTMX13667, ASTMX08061
OG0002179	HELIO_11957	ASTMX04821
OG0002180	HELIO_11298	ASTMX08026, ASTMX12747
OG0002182	HELIO_07381	ASTMX01000
OG0002183	HELIO_12448	ASTMX20928, ASTMX05567
OG0002184	HELIO_03187, HELIO_03186	ASTMX22891
OG0002185	HELIO_02280	ASTMX18245, ASTMX18246
OG0002186	HELIO_01212	ASTMX20379
OG0002186	HELIO_08791	ASTMX11448, ASTMX15520, ASTMX12349
OG0002187	HELIO_06883	ASTMX11184
OG0002188	HELIO_11286	ASTMX17006
OG0002189	HELIO_09345	ASTMX16380
OG0002190	HELIO_11217	ASTMX15824
OG0002191	HELIO_05501	ASTMX08688, ASTMX15473, ASTMX12063
OG0002192	HELIO_10287	ASTMX09703, ASTMX11372
OG0002193	HELIO_11239	ASTMX11543
OG0002194	HELIO_08167, HELIO_09274	ASTMX04013, ASTMX04341, ASTMX20845
OG0002196	HELIO_02312	ASTMX10949
OG0002209	HELIO_00063	ASTMX16231, ASTMX05205, ASTMX07307
OG0002211	HELIO_10863, HELIO_07293	ASTMX17382
OG0002213	HELIO_09582	ASTMX03206
OG0002216	HELIO_08118	ASTMX19790
OG0002217	HELIO_07595	ASTMX14103
OG0002218	HELIO_08235	ASTMX18264, ASTMX18853
OG0002219	HELIO_03142	ASTMX18661, ASTMX18662
OG0002221	HELIO_00629	ASTMX10479, ASTMX05704
OG0002222	HELIO_01086	ASTMX13836, ASTMX08751
OG0002223	HELIO_11846, HELIO_09083	ASTMX05554, ASTMX10305
OG0002224	HELIO_08402	ASTMX06613, ASTMX14452, ASTMX05934
