Orthogroup	HELIO_ok	BRAFL
OG0001460	HELIO_01716	bflo_21995
OG0001460	HELIO_12669	bflo_06898
OG0001461	HELIO_04207	bflo_10892, bflo_11178, bflo_19369, bflo_21910
OG0001462	HELIO_03160	bflo_14890
OG0001463	HELIO_02919, HELIO_06206	bflo_08852, bflo_24681, bflo_24477, bflo_24476
OG0001464	HELIO_00437	bflo_02860
OG0001465	HELIO_09508	bflo_24992
OG0001466	HELIO_09852	bflo_04036
OG0001466	HELIO_00231	bflo_07291
OG0001467	HELIO_11527	bflo_06650, bflo_15911
OG0001467	HELIO_06233	bflo_22950, bflo_11088
OG0001468	HELIO_09103	bflo_02942
OG0001469	HELIO_12462	bflo_14078
OG0001470	HELIO_04948	bflo_21111
OG0001470	HELIO_03568	bflo_07140
OG0001471	HELIO_02669	bflo_23589, bflo_18196, bflo_16483, bflo_16730
OG0001472	HELIO_05084	bflo_19444
OG0001472	HELIO_09162	bflo_09223
OG0001473	HELIO_01497, HELIO_06355, HELIO_01429	bflo_13907, bflo_23419, bflo_23420
OG0001474	HELIO_08603	bflo_19387
OG0001474	HELIO_05046	bflo_23794
OG0001475	HELIO_12116, HELIO_06079	bflo_24732, bflo_24910
OG0001476	HELIO_08408	bflo_17228
OG0001477	HELIO_11351	bflo_23776
OG0001478	HELIO_10243	bflo_13944
OG0001479	HELIO_00677	bflo_16721
OG0001480	HELIO_03092	bflo_02349
OG0001481	HELIO_00125	bflo_07408
OG0001483	HELIO_02368	bflo_22427
OG0001484	HELIO_03855	bflo_12487
OG0001485	HELIO_08845	bflo_03776
OG0001486	HELIO_11744	bflo_03322
OG0001487	HELIO_05287	bflo_12930
OG0001488	HELIO_10288	bflo_19631
OG0001488	HELIO_00238	bflo_19632
OG0001489	HELIO_12039	bflo_26167
OG0001490	HELIO_10701	bflo_06679
OG0001491	HELIO_08105, HELIO_08104	bflo_23728
OG0001492	HELIO_09966	bflo_20319
OG0001493	HELIO_12365	bflo_07693
OG0001495	HELIO_09225	bflo_12191
OG0001496	HELIO_06643, HELIO_07757	bflo_22121, bflo_06089, bflo_08665, bflo_18354, bflo_10263
OG0001500	HELIO_03279	bflo_21478
OG0001501	HELIO_09204	bflo_09946
OG0001502	HELIO_00925	bflo_23826
OG0001503	HELIO_00871	bflo_06788
OG0001503	HELIO_00967	bflo_23876
OG0001504	HELIO_02828, HELIO_12551	bflo_13456
OG0001505	HELIO_01480	bflo_24098
OG0001506	HELIO_05280	bflo_24347
OG0001506	HELIO_08428	bflo_24797
OG0001507	HELIO_11605	bflo_09479
OG0001508	HELIO_05840	bflo_10335
OG0001509	HELIO_11798	bflo_21309
OG0001510	HELIO_10061	bflo_25624
OG0001511	HELIO_10472	bflo_21400
OG0001512	HELIO_06404	bflo_08360
OG0001515	HELIO_11317	bflo_24482
OG0001516	HELIO_05144	bflo_25717
OG0001517	HELIO_02409	bflo_11766, bflo_25356
OG0001518	HELIO_03202	bflo_11551, bflo_05396
OG0001519	HELIO_09436	bflo_05680
OG0001520	HELIO_10408	bflo_01540
OG0001521	HELIO_00931	bflo_03323, bflo_03140, bflo_08951, bflo_09609
OG0001521	HELIO_00932	bflo_03540, bflo_19567
OG0001522	HELIO_00391	bflo_07703
OG0001522	HELIO_11736	bflo_06545, bflo_06794
OG0001523	HELIO_04060	bflo_09139
OG0001524	HELIO_05163	bflo_09720
OG0001524	HELIO_01459	bflo_13114
OG0001526	HELIO_03062	bflo_16661
OG0001527	HELIO_04544	bflo_21123
OG0001527	HELIO_10434	bflo_12778
OG0001528	HELIO_02093	bflo_24455
OG0001531	HELIO_03562	bflo_10610
OG0001532	HELIO_07182	bflo_24051
OG0001533	HELIO_12019	bflo_02142, bflo_02367
OG0001534	HELIO_02863	bflo_22738
OG0001536	HELIO_00034	bflo_22446, bflo_16100
OG0001538	HELIO_05127	bflo_01463
OG0001545	HELIO_02222	bflo_06766
OG0001549	HELIO_10410	bflo_01443
OG0001550	HELIO_04550, HELIO_08048	bflo_20670, bflo_20647
OG0001551	HELIO_02886	bflo_11722, bflo_27019
OG0001552	HELIO_00983	bflo_12216
OG0001553	HELIO_04975	bflo_07695
OG0001554	HELIO_02815	bflo_18473
OG0001557	HELIO_05083	bflo_10504
OG0001557	HELIO_06596	bflo_11078
OG0001558	HELIO_02760	bflo_05037
OG0001559	HELIO_06123	bflo_13140
OG0001561	HELIO_08393	bflo_11585
OG0001563	HELIO_06290, HELIO_06516	bflo_06090, bflo_10722, bflo_05442, bflo_26270
OG0001564	HELIO_01962	bflo_21764
OG0001565	HELIO_12328	bflo_14977
OG0001566	HELIO_11200, HELIO_02258	bflo_17501
OG0001569	HELIO_09196	bflo_21689, bflo_21249, bflo_07290, bflo_26272, bflo_07461, bflo_07460
OG0001570	HELIO_02540	bflo_25416
OG0001570	HELIO_05222	bflo_13444
OG0001571	HELIO_00290	bflo_12672
OG0001571	HELIO_11750	bflo_19458
OG0001572	HELIO_04693	bflo_21964
OG0001573	HELIO_02265	bflo_26307
OG0001574	HELIO_05607	bflo_23111
OG0001575	HELIO_05293	bflo_11339
OG0001576	HELIO_11858	bflo_02643
OG0001577	HELIO_03678	bflo_09161
OG0001578	HELIO_08790, HELIO_08789	bflo_09036
OG0001580	HELIO_11365	bflo_12800
OG0001581	HELIO_05221, HELIO_07860	bflo_05146, bflo_18279, bflo_23926, bflo_07277
OG0001582	HELIO_04387	bflo_20280
OG0001583	HELIO_12114	bflo_09911
OG0001584	HELIO_10513, HELIO_05589	bflo_10874
OG0001588	HELIO_02213, HELIO_09335, HELIO_07886, HELIO_06202, HELIO_00024	bflo_19714, bflo_19156, bflo_13434
OG0001589	HELIO_12278	bflo_22654
OG0001590	HELIO_11606	bflo_17658
OG0001590	HELIO_02516	bflo_06753, bflo_25342, bflo_06809
OG0001592	HELIO_10882, HELIO_11034	bflo_07991
OG0001593	HELIO_04977	bflo_07353
OG0001594	HELIO_11160	bflo_17592, bflo_12242
OG0001595	HELIO_03439	bflo_25346, bflo_26163, bflo_14732
OG0001596	HELIO_12698	bflo_11000
OG0001597	HELIO_04679	bflo_19431
OG0001599	HELIO_02009	bflo_22926, bflo_23581
OG0001600	HELIO_00399	bflo_05648
OG0001604	HELIO_12168	bflo_20603
OG0001605	HELIO_09701, HELIO_00110	bflo_13484, bflo_14059
OG0001606	HELIO_11612	bflo_07349, bflo_07813
OG0001608	HELIO_09014, HELIO_09013	bflo_13828
OG0001609	HELIO_04479	bflo_21761
OG0001609	HELIO_00769	bflo_10966
OG0001610	HELIO_06066	bflo_01194
OG0001611	HELIO_10992	bflo_16854
OG0001612	HELIO_09022	bflo_17732
OG0001614	HELIO_09695	bflo_05850
OG0001614	HELIO_09277	bflo_23076
OG0001615	HELIO_04146	bflo_04085
OG0001617	HELIO_06430	bflo_11629
OG0001619	HELIO_07067	bflo_05806
OG0001621	HELIO_05621, HELIO_05048	bflo_14954
OG0001622	HELIO_02684	bflo_10214
OG0001623	HELIO_12088	bflo_14242
OG0001624	HELIO_06828	bflo_01118
OG0001626	HELIO_03887	bflo_08451
OG0001627	HELIO_03358	bflo_10613
OG0001627	HELIO_11162	bflo_10609
OG0001628	HELIO_11311	bflo_24987
OG0001628	HELIO_03654	bflo_07205
OG0001630	HELIO_11857	bflo_24506
OG0001633	HELIO_09239	bflo_13089
OG0001634	HELIO_00787	bflo_11774
OG0001635	HELIO_00639	bflo_14263
OG0001636	HELIO_06373	bflo_12513
OG0001637	HELIO_00689	bflo_20340
OG0001638	HELIO_10751	bflo_20506
OG0001639	HELIO_03546	bflo_06123
OG0001640	HELIO_12233	bflo_11220
OG0001642	HELIO_00859, HELIO_00858	bflo_20407
OG0001644	HELIO_10610	bflo_06394
OG0001649	HELIO_09135	bflo_02339, bflo_09807, bflo_21953, bflo_08881, bflo_02710, bflo_18575, bflo_03993, bflo_24949, bflo_13423, bflo_21772, bflo_08969, bflo_08968, bflo_08978, bflo_09604, bflo_08332, bflo_12469, bflo_10607, bflo_15866, bflo_18493, bflo_18494, bflo_18542, bflo_06541, bflo_13609
OG0001651	HELIO_08544	bflo_07530
OG0001652	HELIO_06903	bflo_16056
OG0001654	HELIO_00734, HELIO_02525	bflo_01253, bflo_01087
OG0001655	HELIO_08331	bflo_15013
OG0001656	HELIO_09773	bflo_02447
OG0001657	HELIO_09713	bflo_20602
OG0001658	HELIO_10076	bflo_06441
OG0001659	HELIO_01990	bflo_17623
OG0001660	HELIO_04664	bflo_15018
OG0001661	HELIO_12135	bflo_20556
OG0001661	HELIO_07195	bflo_02558
OG0001662	HELIO_07941	bflo_18110
OG0001662	HELIO_12598	bflo_17483
OG0001663	HELIO_06205, HELIO_04184	bflo_11604
OG0001664	HELIO_08200	bflo_26299
OG0001665	HELIO_08876	bflo_23160
OG0001665	HELIO_01144	bflo_22668
OG0001666	HELIO_07524, HELIO_03742	bflo_00429
OG0001667	HELIO_04686, HELIO_06712	bflo_19445
OG0001668	HELIO_03082	bflo_17191
OG0001671	HELIO_08266	bflo_11637
OG0001672	HELIO_11405	bflo_00223
OG0001673	HELIO_05452	bflo_18854
OG0001674	HELIO_12593	bflo_08347
OG0001676	HELIO_09572	bflo_08180
OG0001676	HELIO_09106	bflo_08246
OG0001677	HELIO_10400	bflo_20838
OG0001678	HELIO_09807	bflo_26508
OG0001678	HELIO_09288	bflo_03114
OG0001679	HELIO_08774, HELIO_10789, HELIO_00740	bflo_10339
OG0001680	HELIO_00317	bflo_13497
OG0001683	HELIO_10892	bflo_17547
OG0001684	HELIO_11576	bflo_16609
OG0001685	HELIO_02127	bflo_14264
OG0001687	HELIO_06212	bflo_21798, bflo_21375, bflo_21796, bflo_21373
OG0001688	HELIO_04799	bflo_14161
OG0001689	HELIO_04701	bflo_20561
OG0001691	HELIO_03141	bflo_19887
OG0001692	HELIO_03302	bflo_26337
OG0001693	HELIO_01536, HELIO_01082, HELIO_05406, HELIO_00833	bflo_19690
OG0001694	HELIO_05253	bflo_17708, bflo_14665, bflo_13821, bflo_17360, bflo_17361, bflo_26038
OG0001696	HELIO_02613	bflo_03897, bflo_04390
OG0001703	HELIO_11018	bflo_26234, bflo_08744
OG0001704	HELIO_11078	bflo_15432, bflo_14401, bflo_14402, bflo_14619
OG0001706	HELIO_03225	bflo_20030
OG0001707	HELIO_04517	bflo_01901, bflo_01997, bflo_01998
OG0001708	HELIO_01586	bflo_19700
OG0001709	HELIO_12693	bflo_14697
OG0001710	HELIO_01243	bflo_11983
OG0001711	HELIO_09636	bflo_07326
OG0001712	HELIO_09358, HELIO_09359	bflo_07157
OG0001713	HELIO_10733	bflo_24618
OG0001714	HELIO_10062	bflo_23316
OG0001714	HELIO_01478	bflo_20708
OG0001716	HELIO_07127	bflo_12929
OG0001718	HELIO_08374	bflo_16668
OG0001719	HELIO_08265	bflo_21535, bflo_21536, bflo_21531
OG0001720	HELIO_01666	bflo_20056
OG0001721	HELIO_04710	bflo_17395
OG0001724	HELIO_09512	bflo_17956
OG0001725	HELIO_04079, HELIO_11065	bflo_07086
OG0001726	HELIO_12477	bflo_09335
OG0001726	HELIO_10937	bflo_07477
OG0001727	HELIO_00379	bflo_24508
OG0001728	HELIO_06859	bflo_06838
OG0001729	HELIO_07800	bflo_10997
OG0001730	HELIO_09660	bflo_09904
OG0001731	HELIO_04109	bflo_10453
OG0001732	HELIO_08312	bflo_21629
OG0001733	HELIO_06708, HELIO_05078	bflo_09429
OG0001734	HELIO_09373, HELIO_10503, HELIO_04822	bflo_22510
OG0001735	HELIO_08576	bflo_18755
OG0001736	HELIO_04175	bflo_13056
OG0001738	HELIO_00898	bflo_09831
OG0001739	HELIO_08138	bflo_09231
OG0001740	HELIO_06383	bflo_08908
OG0001741	HELIO_09141	bflo_17713, bflo_17737
OG0001742	HELIO_03873	bflo_02057, bflo_11102, bflo_12499, bflo_11689, bflo_22348
OG0001743	HELIO_12557	bflo_16404
OG0001744	HELIO_00852	bflo_00285, bflo_08796, bflo_09593
OG0001746	HELIO_10565	bflo_04112
OG0001747	HELIO_09412	bflo_11303, bflo_00673, bflo_12158
OG0001749	HELIO_08042	bflo_14757, bflo_14765
OG0001750	HELIO_09724	bflo_19223
OG0001751	HELIO_11274	bflo_10092
OG0001752	HELIO_07873	bflo_06937
OG0001754	HELIO_12416	bflo_17742
OG0001755	HELIO_08464	bflo_09237
OG0001755	HELIO_03611	bflo_01568
OG0001756	HELIO_00970	bflo_08900
OG0001756	HELIO_03773	bflo_07604
OG0001757	HELIO_06531	bflo_08786
OG0001758	HELIO_11236	bflo_15004
OG0001760	HELIO_10686	bflo_12182
OG0001768	HELIO_00339	bflo_03382
OG0001769	HELIO_00478	bflo_07667
OG0001769	HELIO_05705	bflo_19246
OG0001770	HELIO_10082	bflo_14858
OG0001772	HELIO_01523	bflo_08296, bflo_08112
OG0001774	HELIO_11501	bflo_09728
OG0001774	HELIO_04350	bflo_11693, bflo_12263
OG0001775	HELIO_07189	bflo_06692
OG0001776	HELIO_07496	bflo_09329, bflo_10089, bflo_09337
OG0001777	HELIO_09390	bflo_14658
OG0001777	HELIO_09391, HELIO_04368, HELIO_00426	bflo_07717
OG0001778	HELIO_09235, HELIO_06485	bflo_13440
OG0001779	HELIO_05156	bflo_06322, bflo_06871
OG0001780	HELIO_10081	bflo_20503
OG0001781	HELIO_09978	bflo_18622
OG0001781	HELIO_01738	bflo_16431
OG0001782	HELIO_11232	bflo_05868
OG0001782	HELIO_12571	bflo_07274
OG0001783	HELIO_02058	bflo_22073, bflo_22072, bflo_22396
OG0001785	HELIO_04363	bflo_03664
OG0001786	HELIO_06139	bflo_08898, bflo_08897, bflo_09890
OG0001786	HELIO_11267	bflo_09810
OG0001787	HELIO_11607	bflo_17783
OG0001788	HELIO_03507	bflo_25511, bflo_25204
OG0001789	HELIO_10048	bflo_20646
OG0001790	HELIO_10737	bflo_10666
OG0001792	HELIO_03262	bflo_06166
OG0001793	HELIO_05244	bflo_00631
OG0001793	HELIO_10291	bflo_02034
OG0001796	HELIO_04269	bflo_25305, bflo_25304, bflo_14007
OG0001798	HELIO_12260	bflo_10312
OG0001798	HELIO_02273	bflo_08172
OG0001800	HELIO_04276	bflo_12187
OG0001802	HELIO_06473	bflo_23636
OG0001803	HELIO_00855	bflo_08151
OG0001804	HELIO_02895	bflo_20294
OG0001805	HELIO_06016	bflo_10340
OG0001806	HELIO_02144	bflo_12137
OG0001807	HELIO_02837	bflo_05428, bflo_05429, bflo_09269, bflo_02527
OG0001808	HELIO_02461	bflo_26290
OG0001809	HELIO_10155	bflo_16365
OG0001810	HELIO_10709	bflo_04445
OG0001813	HELIO_07910, HELIO_03145	bflo_25883
OG0001814	HELIO_03706	bflo_02460
OG0001815	HELIO_00090	bflo_10547
OG0001815	HELIO_12005	bflo_07119
OG0001816	HELIO_05248	bflo_25650
OG0001818	HELIO_10184	bflo_13837, bflo_20690
OG0001819	HELIO_03116	bflo_00271
OG0001820	HELIO_08557, HELIO_09627	bflo_26893, bflo_08538
OG0001821	HELIO_08607	bflo_23759
OG0001822	HELIO_05027	bflo_12611
OG0001823	HELIO_12209	bflo_07323, bflo_07199
OG0001824	HELIO_03287	bflo_16526
OG0001824	HELIO_09735	bflo_12159, bflo_09602
OG0001825	HELIO_02386	bflo_05431
OG0001826	HELIO_08793	bflo_21842
OG0001827	HELIO_08093	bflo_16284
OG0001829	HELIO_08800	bflo_24896
OG0001830	HELIO_10008	bflo_06356
OG0001831	HELIO_06925	bflo_22941
OG0001832	HELIO_12779	bflo_11401
OG0001832	HELIO_12753	bflo_07490
OG0001834	HELIO_07484	bflo_18626
OG0001835	HELIO_12136, HELIO_00116, HELIO_11440, HELIO_12172	bflo_02552
OG0001846	HELIO_07000	bflo_05774
OG0001848	HELIO_08439	bflo_00383
OG0001849	HELIO_12087	bflo_25586
OG0001849	HELIO_03244	bflo_18793
OG0001851	HELIO_10531	bflo_13107
OG0001852	HELIO_00847	bflo_05001, bflo_15363
OG0001853	HELIO_07750	bflo_13232
OG0001854	HELIO_02443	bflo_22878
OG0001856	HELIO_11776	bflo_22829, bflo_22828
OG0001857	HELIO_11313	bflo_02847
OG0001858	HELIO_10444	bflo_07097
OG0001859	HELIO_00529	bflo_17915, bflo_18129
OG0001860	HELIO_02411	bflo_09180
OG0001861	HELIO_11038	bflo_09200
OG0001863	HELIO_05463	bflo_07582
OG0001863	HELIO_10538	bflo_25890
OG0001864	HELIO_11876	bflo_14529
OG0001865	HELIO_11843	bflo_14342
OG0001866	HELIO_08400	bflo_17287
OG0001867	HELIO_02515	bflo_23811
OG0001868	HELIO_06158	bflo_13516
OG0001869	HELIO_04326	bflo_24331
OG0001870	HELIO_11367	bflo_01522
OG0001871	HELIO_03804	bflo_14768
OG0001872	HELIO_12105	bflo_13155
OG0001873	HELIO_07677, HELIO_06086	bflo_05374
OG0001874	HELIO_01670	bflo_12062
OG0001875	HELIO_10950	bflo_00268
OG0001876	HELIO_04432, HELIO_01518	bflo_14517, bflo_14189
OG0001877	HELIO_09122	bflo_00391
OG0001878	HELIO_05924	bflo_14287
OG0001879	HELIO_06421	bflo_23721
OG0001881	HELIO_11210	bflo_09091
OG0001883	HELIO_04758	bflo_23357
OG0001884	HELIO_09046	bflo_13086
OG0001886	HELIO_07679	bflo_15916
OG0001887	HELIO_12128	bflo_14999
OG0001889	HELIO_09642	bflo_22676
OG0001890	HELIO_02855	bflo_09921
OG0001892	HELIO_12711, HELIO_06517	bflo_17823
OG0001893	HELIO_11263	bflo_15985
OG0001894	HELIO_04194	bflo_09288
OG0001895	HELIO_02660, HELIO_06563	bflo_13160
OG0001896	HELIO_02398, HELIO_02399	bflo_15756
OG0001897	HELIO_10470, HELIO_10469	bflo_05573
OG0001898	HELIO_04077, HELIO_12763	bflo_13244
OG0001899	HELIO_05952	bflo_07751
OG0001900	HELIO_03722	bflo_11006
OG0001901	HELIO_12147, HELIO_04211	bflo_14875
OG0001902	HELIO_05899	bflo_26984, bflo_02075
OG0001903	HELIO_08222	bflo_18870
OG0001904	HELIO_07412, HELIO_04206, HELIO_05567	bflo_24657
OG0001906	HELIO_01042	bflo_02967, bflo_20799, bflo_03216
OG0001913	HELIO_10845	bflo_09229
OG0001914	HELIO_12364	bflo_16307
OG0001914	HELIO_08172	bflo_23119
OG0001915	HELIO_02308	bflo_17895
OG0001916	HELIO_08357	bflo_10951
OG0001917	HELIO_00213	bflo_25567
OG0001918	HELIO_07821	bflo_18624
OG0001919	HELIO_06163	bflo_07415
OG0001920	HELIO_09697	bflo_25845
OG0001922	HELIO_03786	bflo_02333
OG0001923	HELIO_01788	bflo_25894
OG0001925	HELIO_10825	bflo_26468
OG0001926	HELIO_02998	bflo_26209
OG0001927	HELIO_04718	bflo_10105
OG0001928	HELIO_00908	bflo_01203
OG0001929	HELIO_05265	bflo_25055
OG0001930	HELIO_07719	bflo_05664
OG0001931	HELIO_10060	bflo_03766
OG0001932	HELIO_03169	bflo_21308
OG0001933	HELIO_09564	bflo_12762
OG0001934	HELIO_02521	bflo_23095
OG0001935	HELIO_05458	bflo_01494
OG0001935	HELIO_02583	bflo_22557
OG0001936	HELIO_04902	bflo_07929
OG0001936	HELIO_10872	bflo_07010
OG0001937	HELIO_04900, HELIO_06992	bflo_11989, bflo_11991, bflo_11771, bflo_00912, bflo_04479, bflo_04481
OG0001938	HELIO_06716, HELIO_04080, HELIO_02478, HELIO_04081, HELIO_02479	bflo_09795
OG0001940	HELIO_03882	bflo_20907
OG0001941	HELIO_08395	bflo_02167
OG0001942	HELIO_07609, HELIO_06576	bflo_14137
OG0001943	HELIO_10645	bflo_10186
OG0001944	HELIO_01215, HELIO_01216, HELIO_01217, HELIO_01218	bflo_23198
OG0001945	HELIO_03288	bflo_18022
OG0001946	HELIO_08201	bflo_08444
OG0001947	HELIO_03774	bflo_11420
OG0001948	HELIO_09808	bflo_11056
OG0001949	HELIO_12106	bflo_26707, bflo_03251
OG0001951	HELIO_04565	bflo_00274
OG0001952	HELIO_06639	bflo_06372
OG0001952	HELIO_02821	bflo_17534
OG0001953	HELIO_05793	bflo_22677
OG0001954	HELIO_04134, HELIO_05926, HELIO_03027, HELIO_01262, HELIO_06220	bflo_21007, bflo_07549
OG0001956	HELIO_08427	bflo_06948
OG0001957	HELIO_11767	bflo_03877
OG0001958	HELIO_07906	bflo_01458
OG0001960	HELIO_12360	bflo_24060
OG0001961	HELIO_03253	bflo_02004
OG0001962	HELIO_05917	bflo_27208, bflo_17420
OG0001963	HELIO_02883	bflo_03061
OG0001964	HELIO_02293	bflo_21681, bflo_21674
OG0001965	HELIO_01378	bflo_23145
OG0001966	HELIO_12247, HELIO_05868	bflo_13716, bflo_26347, bflo_26346, bflo_26253
OG0001967	HELIO_10256	bflo_25323
OG0001968	HELIO_11042	bflo_10774
OG0001968	HELIO_10670	bflo_16081
OG0001970	HELIO_11641	bflo_15659
OG0001971	HELIO_09862	bflo_06955
OG0001972	HELIO_04798	bflo_24069
OG0001973	HELIO_04854	bflo_09379, bflo_09380
OG0001974	HELIO_09499	bflo_23457
OG0001975	HELIO_08246, HELIO_10907	bflo_06446
OG0001976	HELIO_06036	bflo_10220
OG0001985	HELIO_03642	bflo_20379
OG0001986	HELIO_07313	bflo_14597
OG0001987	HELIO_11331, HELIO_11332	bflo_20994
OG0001988	HELIO_07776	bflo_06652
OG0001989	HELIO_03695	bflo_08917
OG0001990	HELIO_00537	bflo_06410
OG0001990	HELIO_04294	bflo_06375
OG0001992	HELIO_10036	bflo_11647
OG0001993	HELIO_10948	bflo_08762
OG0001994	HELIO_02654, HELIO_02655	bflo_19853
OG0001995	HELIO_08488, HELIO_07621, HELIO_04746, HELIO_03323, HELIO_05823, HELIO_06178	bflo_13547
OG0001996	HELIO_03603	bflo_17605
OG0001998	HELIO_01282	bflo_20085
OG0001999	HELIO_09986	bflo_23004
OG0001999	HELIO_06267	bflo_03052
OG0002000	HELIO_05949	bflo_26217
OG0002000	HELIO_07944	bflo_07336
OG0002001	HELIO_11853	bflo_00306
OG0002001	HELIO_12151	bflo_00287
OG0002002	HELIO_00088, HELIO_11800	bflo_18612
OG0002003	HELIO_03803	bflo_23282
OG0002004	HELIO_03765	bflo_19112
OG0002005	HELIO_12220	bflo_09388
OG0002006	HELIO_12425, HELIO_07537	bflo_19600
OG0002007	HELIO_10090	bflo_08081, bflo_26871
OG0002009	HELIO_12665	bflo_06073
OG0002010	HELIO_12490	bflo_23377
OG0002011	HELIO_09289	bflo_13963
OG0002012	HELIO_08085	bflo_20691
OG0002013	HELIO_06898	bflo_12622, bflo_17120, bflo_00734, bflo_03858, bflo_00561, bflo_00614
OG0002014	HELIO_10467	bflo_10880
OG0002015	HELIO_05227	bflo_23014
OG0002016	HELIO_11944	bflo_26862, bflo_07636
OG0002017	HELIO_02990	bflo_24086
OG0002018	HELIO_08541	bflo_15044
OG0002020	HELIO_12230	bflo_09732
OG0002021	HELIO_05311	bflo_12908, bflo_12909, bflo_12532
OG0002022	HELIO_04450, HELIO_11525, HELIO_03064	bflo_16068, bflo_16757, bflo_15873
OG0002023	HELIO_02236	bflo_18908
OG0002024	HELIO_08970, HELIO_08969	bflo_16686
OG0002025	HELIO_05658	bflo_23452
OG0002026	HELIO_11050	bflo_14327
OG0002027	HELIO_00634	bflo_21258
OG0002028	HELIO_04604	bflo_19599
OG0002029	HELIO_05876	bflo_17549
OG0002030	HELIO_11005	bflo_06088
OG0002031	HELIO_07245	bflo_00323
OG0002032	HELIO_01093	bflo_06420
OG0002033	HELIO_00178	bflo_00286
OG0002034	HELIO_05204	bflo_12863
OG0002035	HELIO_03679	bflo_26309
OG0002036	HELIO_01904	bflo_21587
OG0002037	HELIO_11181	bflo_00183
OG0002038	HELIO_01720	bflo_16038
OG0002039	HELIO_04501	bflo_07340
OG0002039	HELIO_02914	bflo_02306
OG0002041	HELIO_00400	bflo_16778, bflo_15537, bflo_15852, bflo_15853
OG0002042	HELIO_06664	bflo_07574, bflo_19730, bflo_07576, bflo_08137
OG0002043	HELIO_03396	bflo_06461
OG0002057	HELIO_10449	bflo_25207
OG0002059	HELIO_03914	bflo_15701
OG0002060	HELIO_06438	bflo_14027
OG0002061	HELIO_12011	bflo_10018
OG0002062	HELIO_06049	bflo_08319
OG0002063	HELIO_07475	bflo_03409
OG0002064	HELIO_04147	bflo_20424
OG0002064	HELIO_06032	bflo_10713
OG0002066	HELIO_08306	bflo_06745
OG0002067	HELIO_05446	bflo_23122
OG0002068	HELIO_11283	bflo_07817
OG0002069	HELIO_09988	bflo_01048
OG0002070	HELIO_01660	bflo_15708
OG0002071	HELIO_02816	bflo_20048
OG0002072	HELIO_02289	bflo_01076
OG0002073	HELIO_09897	bflo_05725
OG0002076	HELIO_08411	bflo_00828
OG0002077	HELIO_03623	bflo_18499
OG0002080	HELIO_05901	bflo_04014, bflo_04015
OG0002084	HELIO_09343	bflo_09360, bflo_09358, bflo_09359
OG0002087	HELIO_10536, HELIO_09035	bflo_16653
OG0002088	HELIO_05951, HELIO_01061	bflo_10100
OG0002090	HELIO_05584	bflo_23553
OG0002091	HELIO_01447	bflo_20388
OG0002094	HELIO_05259, HELIO_04476	bflo_12213
OG0002095	HELIO_04059, HELIO_00799	bflo_14253
OG0002096	HELIO_10504	bflo_20516
OG0002097	HELIO_00551	bflo_21773
OG0002098	HELIO_10191	bflo_03340
OG0002099	HELIO_12497	bflo_19979
OG0002100	HELIO_04218, HELIO_04121, HELIO_01009	bflo_13948
OG0002101	HELIO_03548	bflo_25619
OG0002102	HELIO_06446	bflo_21300
OG0002103	HELIO_08047	bflo_22111, bflo_17829
OG0002105	HELIO_06912	bflo_09948
OG0002106	HELIO_06196	bflo_15862, bflo_22740, bflo_13807, bflo_22931, bflo_17019
OG0002107	HELIO_03046	bflo_10125
OG0002108	HELIO_01842	bflo_06308
OG0002123	HELIO_11783	bflo_04954
OG0002124	HELIO_07566	bflo_05475, bflo_08511, bflo_21121, bflo_07625, bflo_09667, bflo_08292
OG0002125	HELIO_03401	bflo_23929, bflo_20182
OG0002126	HELIO_00890, HELIO_02634, HELIO_09866	bflo_08489, bflo_09724
OG0002127	HELIO_05095	bflo_21887
OG0002128	HELIO_09146, HELIO_11211	bflo_21458
OG0002129	HELIO_00729	bflo_14321
OG0002130	HELIO_11140	bflo_24564
OG0002131	HELIO_00247, HELIO_08098	bflo_06125
OG0002134	HELIO_10778	bflo_13736
OG0002135	HELIO_00424	bflo_17481
OG0002136	HELIO_10407	bflo_09213
OG0002137	HELIO_05362	bflo_06584
OG0002137	HELIO_11805	bflo_24894
OG0002138	HELIO_10372, HELIO_10373	bflo_10523
OG0002139	HELIO_07955	bflo_16569
OG0002140	HELIO_02132	bflo_03866
OG0002141	HELIO_11644	bflo_14247
OG0002142	HELIO_07986	bflo_07803
OG0002144	HELIO_01280	bflo_20180
OG0002145	HELIO_04062	bflo_10933
OG0002146	HELIO_02638	bflo_11049
OG0002147	HELIO_06765	bflo_24379
OG0002148	HELIO_04883	bflo_14196
OG0002149	HELIO_11475	bflo_00548
OG0002150	HELIO_11814	bflo_07992
