Orthogroup	HELIO_ok	DANRE
OG0001037	HELIO_10784	DANRE39620, DANRE39624, DANRE39622, DANRE39623, DANRE39619, DANRE34192, DANRE39621, DANRE34191, DANRE34188, DANRE34189, DANRE34190, DANRE26737, DANRE39625, DANRE26734, DANRE26735, DANRE26736, DANRE24510
OG0001039	HELIO_06687	DANRE33581, DANRE33582, DANRE33583
OG0001039	HELIO_03051	DANRE35466
OG0001042	HELIO_08977	DANRE40759, DANRE40758, DANRE40284, DANRE02474, DANRE02475, DANRE22411, DANRE22410, DANRE12329, DANRE12330, DANRE12328, DANRE31604, DANRE31603
OG0001044	HELIO_11285	DANRE37591, DANRE37590, DANRE37589
OG0001046	HELIO_07188	DANRE29998, DANRE15431, DANRE15430, DANRE43288, DANRE29165, DANRE30394, DANRE02971, DANRE02969, DANRE02970
OG0001047	HELIO_10070, HELIO_09414	DANRE01241, DANRE08399, DANRE08397, DANRE08398, DANRE01243, DANRE01242, DANRE12244, DANRE12243, DANRE19750, DANRE19749, DANRE06956, DANRE06957
OG0001048	HELIO_00893, HELIO_12024	DANRE33726, DANRE33727, DANRE05406, DANRE03103, DANRE05407, DANRE19307, DANRE19308, DANRE20140, DANRE20141, DANRE20142
OG0001049	HELIO_09140	DANRE02648, DANRE23652
OG0001049	HELIO_12069	DANRE07752, DANRE23213
OG0001050	HELIO_07822	DANRE40771, DANRE17632, DANRE37651, DANRE36467, DANRE25249, DANRE25251, DANRE25250, DANRE09895, DANRE09896
OG0001052	HELIO_07737	DANRE03270, DANRE05763, DANRE03271
OG0001053	HELIO_00232	DANRE03466, DANRE28187, DANRE28188, DANRE28186, DANRE24594, DANRE24595, DANRE23165, DANRE42694, DANRE42693
OG0001053	HELIO_06885	DANRE06732, DANRE05252
OG0001058	HELIO_10312	DANRE00594, DANRE00593, DANRE39688, DANRE39689, DANRE08014, DANRE08015, DANRE19843, DANRE19842
OG0001059	HELIO_11528	DANRE18761, DANRE24662, DANRE24659, DANRE24661, DANRE24660, DANRE11709, DANRE11710, DANRE18760, DANRE18758, DANRE18759, DANRE18757
OG0001060	HELIO_04663	DANRE30655
OG0001062	HELIO_10831	DANRE28653, DANRE16543, DANRE21837, DANRE21838, DANRE26303, DANRE23617
OG0001063	HELIO_12546	DANRE04656
OG0001065	HELIO_04289	DANRE11578, DANRE18855, DANRE18854, DANRE18853
OG0001067	HELIO_08543	DANRE42913, DANRE16146
OG0001068	HELIO_11318	DANRE24452, DANRE09994
OG0001072	HELIO_02051	DANRE34212, DANRE34213, DANRE33687, DANRE33686
OG0001072	HELIO_11812	DANRE30991
OG0001073	HELIO_10163	DANRE07147, DANRE07148, DANRE02614
OG0001075	HELIO_03042	DANRE09111, DANRE09112, DANRE09110, DANRE09113, DANRE09109, DANRE18111, DANRE18112, DANRE18109, DANRE18110, DANRE11682
OG0001076	HELIO_10241	DANRE01059, DANRE01061, DANRE08511, DANRE08513, DANRE08512, DANRE01060, DANRE08514, DANRE17848, DANRE17845, DANRE17846, DANRE17844
OG0001077	HELIO_00459	DANRE27192
OG0001078	HELIO_05283	DANRE33231, DANRE33234, DANRE33233, DANRE33232, DANRE22373, DANRE22374, DANRE22372, DANRE36986, DANRE29517, DANRE24790, DANRE24791, DANRE39097, DANRE39096, DANRE39098
OG0001079	HELIO_01927	DANRE40520, DANRE40521, DANRE31014, DANRE39805
OG0001080	HELIO_05367	DANRE10317
OG0001080	HELIO_07062	DANRE38901, DANRE38902
OG0001081	HELIO_05200, HELIO_10290, HELIO_06610, HELIO_11737	DANRE12197, DANRE12196, DANRE12195
OG0001082	HELIO_11176	DANRE01614
OG0001084	HELIO_02656	DANRE21390, DANRE09519, DANRE09517, DANRE09518, DANRE21391
OG0001085	HELIO_07664	DANRE36752, DANRE36751, DANRE22295, DANRE39750, DANRE39751, DANRE02426, DANRE30868, DANRE30869, DANRE02298, DANRE02297, DANRE02296
OG0001086	HELIO_00354	DANRE07854, DANRE07855, DANRE07853, DANRE34443, DANRE18052, DANRE18053, DANRE06661, DANRE34442, DANRE34441, DANRE34444
OG0001090	HELIO_04216	DANRE35590, DANRE23405, DANRE04613, DANRE35589
OG0001092	HELIO_09890	DANRE01082, DANRE15922
OG0001095	HELIO_00438	DANRE37105, DANRE37106, DANRE21368, DANRE21367, DANRE14978
OG0001096	HELIO_11485	DANRE36317, DANRE41555, DANRE41553, DANRE41554
OG0001097	HELIO_06592	DANRE20703, DANRE19071
OG0001101	HELIO_11659	DANRE43023, DANRE43024
OG0001102	HELIO_10839	DANRE05563
OG0001103	HELIO_09522	DANRE12024
OG0001103	HELIO_03297	DANRE24316, DANRE24315, DANRE24314
OG0001104	HELIO_02923	DANRE12309, DANRE12308
OG0001106	HELIO_08971	DANRE37557, DANRE37558
OG0001107	HELIO_04866	DANRE01942, DANRE01943, DANRE00878, DANRE00877, DANRE06921, DANRE06922, DANRE16573, DANRE16574, DANRE42251, DANRE42250
OG0001108	HELIO_00460	DANRE22562, DANRE36536, DANRE36537, DANRE22561, DANRE22563
OG0001108	HELIO_08728	DANRE07648, DANRE07647, DANRE07649, DANRE07646, DANRE07645
OG0001109	HELIO_04286	DANRE30375, DANRE30374, DANRE05998, DANRE05997, DANRE05996
OG0001110	HELIO_10394	DANRE26726, DANRE26727, DANRE24537, DANRE24538, DANRE39856, DANRE19108, DANRE39854, DANRE39855
OG0001112	HELIO_11241	DANRE36239, DANRE41400, DANRE15335, DANRE15332
OG0001113	HELIO_11363	DANRE29305, DANRE29306
OG0001114	HELIO_01619	DANRE12192, DANRE12194, DANRE25899, DANRE10621, DANRE10620, DANRE10623, DANRE10622
OG0001115	HELIO_08018, HELIO_01170	DANRE20671, DANRE40340, DANRE01643, DANRE24999, DANRE31371
OG0001116	HELIO_11648	DANRE42044, DANRE42046, DANRE42047
OG0001119	HELIO_04951	DANRE38793, DANRE38795, DANRE38796, DANRE38794
OG0001121	HELIO_02833, HELIO_04338	DANRE05588, DANRE05587, DANRE16591, DANRE16590, DANRE16589
OG0001123	HELIO_05833	DANRE23983
OG0001123	HELIO_11888	DANRE34793, DANRE34794
OG0001124	HELIO_05892	DANRE03040
OG0001124	HELIO_11497	DANRE01476
OG0001126	HELIO_09972	DANRE02473
OG0001127	HELIO_07919	DANRE41783, DANRE41782, DANRE15362, DANRE15363, DANRE27928, DANRE27929, DANRE27930, DANRE27931
OG0001128	HELIO_07418	DANRE11570, DANRE11571, DANRE13253, DANRE13252, DANRE00033, DANRE18370, DANRE18369, DANRE18368, DANRE18366, DANRE18367
OG0001129	HELIO_05218	DANRE12805, DANRE38100, DANRE10144
OG0001129	HELIO_02379	DANRE09107
OG0001130	HELIO_08960, HELIO_05662	DANRE00191, DANRE00192
OG0001131	HELIO_11533	DANRE35573, DANRE35575, DANRE35574, DANRE05263, DANRE05262, DANRE11143, DANRE17459
OG0001132	HELIO_09410	DANRE00495, DANRE00494, DANRE00496
OG0001133	HELIO_10368	DANRE00326, DANRE00325
OG0001134	HELIO_12460	DANRE30384, DANRE03544, DANRE03543
OG0001135	HELIO_07754	DANRE15167, DANRE15168, DANRE15171, DANRE15169, DANRE15170, DANRE03694, DANRE43114, DANRE28908, DANRE28907, DANRE28967, DANRE28968
OG0001137	HELIO_03163	DANRE34399, DANRE07711, DANRE07714, DANRE07715, DANRE07713, DANRE07712, DANRE07710, DANRE34398
OG0001138	HELIO_09443	DANRE23035, DANRE23036, DANRE36919, DANRE36920, DANRE38760, DANRE38759, DANRE27896, DANRE27895, DANRE27897, DANRE42085
OG0001139	HELIO_04488	DANRE25097, DANRE30941, DANRE30942
OG0001140	HELIO_00781	DANRE14735, DANRE14736, DANRE12076, DANRE12078
OG0001141	HELIO_08701, HELIO_05429, HELIO_04831	DANRE41144, DANRE41143, DANRE41145, DANRE34924, DANRE34925, DANRE41146, DANRE34926
OG0001142	HELIO_05081	DANRE38005, DANRE38003
OG0001143	HELIO_02868	DANRE25849, DANRE30754, DANRE30755, DANRE13212, DANRE15627, DANRE09922
OG0001144	HELIO_08158	DANRE23119, DANRE23118, DANRE36574, DANRE36575, DANRE36573, DANRE41447, DANRE41446, DANRE09531, DANRE09530, DANRE14316, DANRE14317
OG0001146	HELIO_04581	DANRE36295, DANRE36291, DANRE36297, DANRE36294, DANRE36292, DANRE36293, DANRE36296, DANRE41104, DANRE41105, DANRE33875, DANRE33874
OG0001148	HELIO_12317	DANRE15191, DANRE15190, DANRE15189
OG0001149	HELIO_07596	DANRE14289, DANRE14290, DANRE14288, DANRE43370, DANRE43369
OG0001155	HELIO_01105	DANRE07922
OG0001156	HELIO_05032	DANRE36530, DANRE22268, DANRE29205, DANRE29204, DANRE42727, DANRE42726
OG0001158	HELIO_03567, HELIO_07771	DANRE36872, DANRE23963, DANRE23962
OG0001159	HELIO_09181	DANRE05470, DANRE10627
OG0001160	HELIO_10702	DANRE31338, DANRE39872, DANRE20664, DANRE20663
OG0001161	HELIO_01628	DANRE38331, DANRE38329, DANRE38330, DANRE25997, DANRE00207, DANRE00210, DANRE00209
OG0001162	HELIO_09342, HELIO_11797	DANRE08007, DANRE08006, DANRE08008, DANRE08009, DANRE19831, DANRE19828, DANRE19830, DANRE19829, DANRE42512, DANRE42511, DANRE43065
OG0001163	HELIO_12002	DANRE04351, DANRE05359
OG0001165	HELIO_08812	DANRE18768
OG0001165	HELIO_00728	DANRE42434, DANRE42435, DANRE42433
OG0001166	HELIO_00329	DANRE09039, DANRE09040, DANRE30842, DANRE30843, DANRE30844, DANRE30841, DANRE11857, DANRE06281, DANRE19946
OG0001167	HELIO_08270	DANRE11150, DANRE38292, DANRE38291, DANRE05260, DANRE05261
OG0001168	HELIO_00913	DANRE14763, DANRE14762, DANRE01595, DANRE14764, DANRE01592, DANRE09690, DANRE09691, DANRE01594, DANRE01593, DANRE25534, DANRE25535
OG0001169	HELIO_01933	DANRE08936, DANRE08937
OG0001171	HELIO_07445	DANRE24329
OG0001172	HELIO_12376	DANRE28103, DANRE23854, DANRE42209
OG0001172	HELIO_03682	DANRE35704, DANRE41740, DANRE29561, DANRE43426
OG0001173	HELIO_09432, HELIO_09438	DANRE09868, DANRE09869
OG0001174	HELIO_03977	DANRE36611
OG0001175	HELIO_11278	DANRE40566, DANRE40568, DANRE40567, DANRE40616, DANRE40615, DANRE00572, DANRE40617
OG0001176	HELIO_06263	DANRE00258, DANRE03914, DANRE05037, DANRE05038
OG0001177	HELIO_06526	DANRE26390, DANRE26389
OG0001177	HELIO_10848	DANRE40862, DANRE40864, DANRE40863
OG0001178	HELIO_07560, HELIO_03485	DANRE17522, DANRE17523
OG0001178	HELIO_05752	DANRE42414, DANRE42416, DANRE42415
OG0001179	HELIO_04085, HELIO_04405	DANRE39019
OG0001179	HELIO_06718	DANRE37036, DANRE37035
OG0001181	HELIO_05206	DANRE23910, DANRE23911, DANRE26674, DANRE26675, DANRE03474, DANRE29972, DANRE29971
OG0001182	HELIO_05272, HELIO_04697	DANRE05777, DANRE10680, DANRE43038, DANRE33939, DANRE12316
OG0001183	HELIO_08524	DANRE29477, DANRE29478, DANRE29479, DANRE29476, DANRE29483, DANRE29481, DANRE29482, DANRE29480, DANRE24697
OG0001184	HELIO_12185	DANRE14296, DANRE14295
OG0001184	HELIO_02728	DANRE38448
OG0001185	HELIO_12657	DANRE10091, DANRE10087, DANRE10090, DANRE10088, DANRE10089, DANRE05149, DANRE05150
OG0001186	HELIO_09188	DANRE26898, DANRE26897, DANRE26189
OG0001186	HELIO_01928	DANRE39141
OG0001187	HELIO_05364	DANRE02200
OG0001188	HELIO_03558	DANRE20180, DANRE20181, DANRE37779, DANRE37780, DANRE05645, DANRE02573, DANRE11351, DANRE11352
OG0001189	HELIO_02935, HELIO_12493	DANRE23240, DANRE23241, DANRE22508
OG0001190	HELIO_03395	DANRE11385, DANRE11386, DANRE02521, DANRE02522, DANRE22917, DANRE22916, DANRE22915
OG0001191	HELIO_06301	DANRE23738, DANRE41174, DANRE11828, DANRE11011, DANRE11829, DANRE03309, DANRE03310, DANRE06571
OG0001196	HELIO_04183	DANRE14067, DANRE14066, DANRE34121, DANRE34124, DANRE34123, DANRE34122, DANRE08119, DANRE08109, DANRE08110, DANRE08111, DANRE08114, DANRE08117, DANRE08118, DANRE08116, DANRE08115, DANRE08113, DANRE08112
OG0001197	HELIO_04520	DANRE19964, DANRE19965
OG0001198	HELIO_03508	DANRE21730, DANRE27839
OG0001198	HELIO_05572	DANRE12408
OG0001199	HELIO_10405	DANRE11652, DANRE11653
OG0001199	HELIO_01130	DANRE18330, DANRE18331
OG0001201	HELIO_08628	DANRE22353, DANRE22355, DANRE12520, DANRE24918
OG0001204	HELIO_07269	DANRE07916, DANRE07914, DANRE07913, DANRE20317, DANRE20315, DANRE20314, DANRE07915, DANRE20316
OG0001205	HELIO_04532, HELIO_09648	DANRE10682
OG0001207	HELIO_10416	DANRE42063
OG0001207	HELIO_09377	DANRE24209, DANRE29571, DANRE35692
OG0001208	HELIO_05489	DANRE35541, DANRE41476, DANRE41472, DANRE41473, DANRE09739, DANRE09738, DANRE43074
OG0001210	HELIO_01552	DANRE18802, DANRE18801, DANRE18800
OG0001210	HELIO_03776	DANRE26760, DANRE26759
OG0001211	HELIO_12099	DANRE02626, DANRE02625, DANRE41666, DANRE29139
OG0001213	HELIO_11611	DANRE04387, DANRE43203, DANRE04388
OG0001213	HELIO_01934	DANRE01515
OG0001214	HELIO_04580	DANRE31132, DANRE31134, DANRE31133
OG0001215	HELIO_00251	DANRE27329, DANRE27330, DANRE35594, DANRE35595, DANRE41572, DANRE41571, DANRE41573, DANRE35593, DANRE35592, DANRE41574, DANRE23354, DANRE23355, DANRE36527, DANRE36526
OG0001216	HELIO_04477	DANRE26030
OG0001217	HELIO_09665	DANRE24420, DANRE19883, DANRE19884, DANRE24419, DANRE33785, DANRE17425, DANRE17426
OG0001218	HELIO_10349	DANRE09982, DANRE13766, DANRE13765, DANRE02525, DANRE02526, DANRE37945
OG0001219	HELIO_07847	DANRE06219, DANRE06220, DANRE20139, DANRE10625, DANRE13985, DANRE13984
OG0001220	HELIO_12730	DANRE01523, DANRE01524
OG0001221	HELIO_07645	DANRE38048, DANRE38049
OG0001223	HELIO_08053	DANRE26912, DANRE26911, DANRE26910, DANRE38596, DANRE37189, DANRE27744, DANRE37064, DANRE37065
OG0001224	HELIO_01823	DANRE22676, DANRE22677, DANRE22685, DANRE22683, DANRE22678, DANRE22679, DANRE22694, DANRE22691, DANRE22695, DANRE22689, DANRE22692, DANRE22693, DANRE22690, DANRE22688, DANRE22682, DANRE22681, DANRE22680, DANRE22684, DANRE22675, DANRE22674, DANRE22686
OG0001225	HELIO_09303	DANRE25970, DANRE25969, DANRE25968, DANRE25971, DANRE38402, DANRE38398, DANRE38399, DANRE39840, DANRE39835, DANRE00504, DANRE00505, DANRE21562
OG0001225	HELIO_11088	DANRE38403
OG0001227	HELIO_03789	DANRE41942
OG0001231	HELIO_02150	DANRE05445, DANRE05448, DANRE05446, DANRE05447, DANRE17775, DANRE04785, DANRE04784, DANRE03779, DANRE07774, DANRE19684
OG0001232	HELIO_07324	DANRE29418, DANRE29417
OG0001233	HELIO_05738	DANRE37927, DANRE37928
OG0001234	HELIO_07394	DANRE37290, DANRE37291
OG0001236	HELIO_09754	DANRE10388
OG0001237	HELIO_09190, HELIO_06015	DANRE25150, DANRE25151
OG0001238	HELIO_06977	DANRE07226
OG0001239	HELIO_10768	DANRE25860, DANRE25861, DANRE25859, DANRE02266, DANRE02265, DANRE36693, DANRE25856, DANRE25858, DANRE25857
OG0001240	HELIO_05508	DANRE37656, DANRE37657, DANRE25323, DANRE25324, DANRE25322, DANRE10411, DANRE10412, DANRE34927, DANRE34928, DANRE41148, DANRE41149
OG0001241	HELIO_03226	DANRE22500, DANRE22501
OG0001241	HELIO_12192	DANRE16085, DANRE06905
OG0001242	HELIO_06262	DANRE24237, DANRE26881, DANRE26880
OG0001243	HELIO_09478	DANRE38914, DANRE39511, DANRE25154, DANRE38911, DANRE38913, DANRE38912
OG0001247	HELIO_00879	DANRE22419, DANRE31091, DANRE31090, DANRE01633, DANRE22417, DANRE22418, DANRE22416, DANRE22420, DANRE22415, DANRE34005, DANRE34004, DANRE34002, DANRE34006, DANRE34003
OG0001248	HELIO_05974	DANRE35929, DANRE35927, DANRE35928, DANRE24637, DANRE23456
OG0001250	HELIO_01985	DANRE29340, DANRE29339, DANRE29338, DANRE03569, DANRE03568, DANRE03567, DANRE30537
OG0001251	HELIO_03697	DANRE24093, DANRE24095, DANRE24092, DANRE24094
OG0001252	HELIO_06077	DANRE30251, DANRE30252, DANRE26714, DANRE24514, DANRE24513, DANRE24515, DANRE28344, DANRE28343, DANRE28342, DANRE28345, DANRE21559, DANRE21558, DANRE21560
OG0001253	HELIO_12144	DANRE30836, DANRE12545, DANRE39815, DANRE39814, DANRE22552, DANRE30835, DANRE30834, DANRE40361, DANRE01742, DANRE01743, DANRE01744
OG0001254	HELIO_05460	DANRE00247, DANRE00249, DANRE39065, DANRE25611, DANRE25612
OG0001256	HELIO_03181	DANRE11481, DANRE11480, DANRE11479, DANRE04535, DANRE04093, DANRE04094, DANRE04536
OG0001261	HELIO_03943	DANRE23743, DANRE15935, DANRE15934, DANRE23744, DANRE42389
OG0001262	HELIO_07069, HELIO_09573, HELIO_00924	DANRE19262
OG0001263	HELIO_01885	DANRE33573, DANRE05204, DANRE05205
OG0001263	HELIO_04331	DANRE03253, DANRE03252, DANRE29681, DANRE29682
OG0001264	HELIO_12570	DANRE14753, DANRE14754, DANRE37060, DANRE37059, DANRE37061, DANRE39137, DANRE14755, DANRE14750, DANRE14751, DANRE14752
OG0001266	HELIO_12361	DANRE39425, DANRE27260, DANRE35490, DANRE23595
OG0001267	HELIO_05562	DANRE15701
OG0001267	HELIO_09471	DANRE35017, DANRE01548, DANRE34033, DANRE16499, DANRE16498
OG0001268	HELIO_07801	DANRE15799
OG0001268	HELIO_12028	DANRE22870, DANRE22871
OG0001270	HELIO_02110	DANRE24812
OG0001270	HELIO_02804	DANRE29397
OG0001271	HELIO_11242	DANRE38819, DANRE38817, DANRE38818, DANRE27361, DANRE27362, DANRE27360, DANRE03360, DANRE21111
OG0001272	HELIO_01808	DANRE29978, DANRE03166, DANRE07917, DANRE20323, DANRE06556, DANRE06559, DANRE06557, DANRE06558
OG0001273	HELIO_12680	DANRE02106, DANRE02107, DANRE28331, DANRE34837, DANRE34836, DANRE34838
OG0001274	HELIO_06326	DANRE26549, DANRE16882, DANRE16883, DANRE16884, DANRE33262, DANRE33263, DANRE33261
OG0001275	HELIO_03038	DANRE18235
OG0001276	HELIO_11104	DANRE01207, DANRE01206
OG0001278	HELIO_10541, HELIO_03037	DANRE30403, DANRE02994, DANRE02993, DANRE02995
OG0001279	HELIO_12791	DANRE13251, DANRE13250, DANRE00031, DANRE00032, DANRE10695, DANRE04800, DANRE16827
OG0001282	HELIO_03746	DANRE42333, DANRE34496, DANRE34495, DANRE42332, DANRE42331, DANRE27101, DANRE24465, DANRE24464
OG0001284	HELIO_06649	DANRE24158
OG0001284	HELIO_03045	DANRE09932, DANRE14552, DANRE25929
OG0001288	HELIO_10795	DANRE25733, DANRE34315, DANRE34318, DANRE34316
OG0001290	HELIO_11508	DANRE00528, DANRE00526, DANRE00527, DANRE12301, DANRE12302, DANRE12674, DANRE37304, DANRE37305, DANRE37303, DANRE37306, DANRE37307, DANRE37309, DANRE37308
OG0001291	HELIO_10055	DANRE00618, DANRE00617, DANRE34030, DANRE34031, DANRE34032, DANRE06257, DANRE06256, DANRE20027, DANRE20028, DANRE20029
OG0001292	HELIO_11499	DANRE05796, DANRE05795, DANRE05794, DANRE05797, DANRE05798, DANRE35916, DANRE35918, DANRE35917, DANRE42115, DANRE42112, DANRE42114, DANRE42106, DANRE42111, DANRE42113, DANRE42110, DANRE42109, DANRE42108, DANRE42107, DANRE05799
OG0001293	HELIO_07956	DANRE40727, DANRE33631, DANRE33632, DANRE40726, DANRE40728, DANRE19565, DANRE19566, DANRE19563, DANRE19564, DANRE40718, DANRE35033, DANRE35032
OG0001294	HELIO_08951	DANRE18837, DANRE18836
OG0001295	HELIO_12648	DANRE41427, DANRE35768, DANRE35767, DANRE23445
OG0001296	HELIO_12075	DANRE11527, DANRE38121, DANRE38122, DANRE38123, DANRE38120, DANRE22225, DANRE22224
OG0001297	HELIO_05910	DANRE30717, DANRE22459, DANRE22458, DANRE22460, DANRE37013, DANRE37014, DANRE37702
OG0001300	HELIO_09555	DANRE26543, DANRE26542, DANRE42930, DANRE42928, DANRE42929, DANRE06398, DANRE06399
OG0001302	HELIO_08651	DANRE09810
OG0001304	HELIO_08290	DANRE27746, DANRE27745, DANRE38594, DANRE38595, DANRE26905, DANRE26906, DANRE36903, DANRE36902
OG0001305	HELIO_07982	DANRE16549, DANRE16550, DANRE28651, DANRE28652, DANRE34203, DANRE36227, DANRE36226, DANRE26925
OG0001306	HELIO_11276	DANRE26353, DANRE26352, DANRE17686, DANRE17685, DANRE17684
OG0001306	HELIO_04068, HELIO_02369	DANRE18995, DANRE18996
OG0001308	HELIO_12210	DANRE05117, DANRE05116, DANRE06233, DANRE34680
OG0001309	HELIO_06983	DANRE37164, DANRE20017, DANRE20016, DANRE27311
OG0001310	HELIO_02438	DANRE12016, DANRE12017
OG0001310	HELIO_09331	DANRE11088, DANRE11087, DANRE35906
OG0001311	HELIO_02223	DANRE14576, DANRE08602
OG0001311	HELIO_00805	DANRE10133, DANRE13609, DANRE13617
OG0001312	HELIO_11963	DANRE33358, DANRE24238, DANRE24239
OG0001315	HELIO_00584	DANRE03124, DANRE03123, DANRE03122, DANRE03565, DANRE30533, DANRE30534, DANRE21863, DANRE21864
OG0001316	HELIO_08864	DANRE17825, DANRE24274, DANRE24275, DANRE06941
OG0001317	HELIO_08857	DANRE30985, DANRE30984
OG0001317	HELIO_08319	DANRE35107, DANRE35108, DANRE35106, DANRE35109, DANRE35103, DANRE35110, DANRE35111, DANRE35113, DANRE35112
OG0001318	HELIO_01897	DANRE03829
OG0001318	HELIO_00651	DANRE41846, DANRE16169
OG0001319	HELIO_09125	DANRE33830, DANRE06762, DANRE06763, DANRE27088, DANRE27087, DANRE24474, DANRE42476
OG0001320	HELIO_07097	DANRE24902
OG0001320	HELIO_01606	DANRE18723, DANRE18722, DANRE05778
OG0001321	HELIO_11153	DANRE12728, DANRE28335, DANRE21547, DANRE21546, DANRE10456
OG0001322	HELIO_12344	DANRE39175, DANRE39174, DANRE12563, DANRE12562
OG0001322	HELIO_07391	DANRE07737
OG0001323	HELIO_04274	DANRE43273
OG0001324	HELIO_11046	DANRE16093, DANRE16095, DANRE16098, DANRE16097, DANRE16094, DANRE16096
OG0001326	HELIO_01722	DANRE05749, DANRE05748, DANRE43139, DANRE01553, DANRE33552, DANRE33553, DANRE33551, DANRE05304, DANRE16141
OG0001327	HELIO_06372	DANRE25508, DANRE25510, DANRE25509
OG0001327	HELIO_03453	DANRE31148, DANRE31147, DANRE02284
OG0001329	HELIO_12348	DANRE31065, DANRE31064, DANRE31063, DANRE31066, DANRE31067, DANRE39827, DANRE16282
OG0001330	HELIO_07773	DANRE03150, DANRE03151, DANRE29159, DANRE29160, DANRE08275, DANRE20391, DANRE20390, DANRE33586, DANRE33587, DANRE20387
OG0001331	HELIO_10456, HELIO_10455	DANRE05979, DANRE05980, DANRE05978, DANRE05981, DANRE20417
OG0001333	HELIO_07137	DANRE00100, DANRE03587
OG0001337	HELIO_11060	DANRE39869, DANRE27426, DANRE27424
OG0001339	HELIO_05791	DANRE03930
OG0001344	HELIO_02566	DANRE00281
OG0001345	HELIO_00586	DANRE40478, DANRE40477
OG0001348	HELIO_05226	DANRE41949, DANRE41948, DANRE16560, DANRE16561, DANRE16562, DANRE06898, DANRE06897, DANRE06899
OG0001350	HELIO_03259	DANRE26476, DANRE26475
OG0001351	HELIO_09749	DANRE37113, DANRE37114, DANRE42425, DANRE42427, DANRE42426, DANRE42424
OG0001352	HELIO_06067	DANRE41231, DANRE39193, DANRE20952
OG0001353	HELIO_03307	DANRE11425
OG0001353	HELIO_07889	DANRE22526, DANRE22525, DANRE28302, DANRE28301, DANRE22523, DANRE22524
OG0001354	HELIO_01003	DANRE35436, DANRE35435, DANRE21505, DANRE33460
OG0001355	HELIO_05179	DANRE20243, DANRE15599, DANRE15597, DANRE40954, DANRE00104, DANRE00105
OG0001356	HELIO_09355	DANRE02255, DANRE41297, DANRE31190, DANRE24957, DANRE31188, DANRE31189, DANRE41121, DANRE41120
OG0001357	HELIO_07642	DANRE11276, DANRE20008, DANRE20007, DANRE39440, DANRE13135, DANRE13134, DANRE13136
OG0001358	HELIO_05651, HELIO_04483	DANRE18167
OG0001359	HELIO_00338	DANRE21737, DANRE28265, DANRE13462, DANRE13460, DANRE13461, DANRE09599
OG0001360	HELIO_12349	DANRE16403
OG0001361	HELIO_12234	DANRE25433, DANRE37698, DANRE30944
OG0001362	HELIO_09857	DANRE09501, DANRE09502, DANRE09503
OG0001363	HELIO_03084	DANRE36183, DANRE36182, DANRE26801, DANRE19464, DANRE19465
OG0001364	HELIO_01882, HELIO_01884	DANRE00727, DANRE00728, DANRE37949, DANRE28112
OG0001365	HELIO_08493, HELIO_12193	DANRE16220, DANRE42881, DANRE16684, DANRE23728, DANRE16682, DANRE16681, DANRE16683
OG0001367	HELIO_12197	DANRE35489, DANRE35487, DANRE35488, DANRE27264, DANRE27263, DANRE18747, DANRE18746, DANRE11545, DANRE11547
OG0001368	HELIO_02045	DANRE11214, DANRE18968, DANRE11869, DANRE11868
OG0001369	HELIO_00430	DANRE21298, DANRE21299, DANRE02286, DANRE02285, DANRE02287, DANRE02288, DANRE30767, DANRE30768
OG0001370	HELIO_08459	DANRE12902, DANRE12901
OG0001370	HELIO_09154	DANRE42207, DANRE42206
OG0001371	HELIO_02393, HELIO_07671	DANRE21328
