Orthogroup	HELIO_ok	STRPU_ok
OG0000359	HELIO_08095	STRPU_09098, STRPU_02069
OG0000359	HELIO_01337	STRPU_14383
OG0000359	HELIO_08324	STRPU_05510
OG0000360	HELIO_03033	STRPU_24087
OG0000360	HELIO_07042	STRPU_16620
OG0000360	HELIO_05668	STRPU_05700
OG0000360	HELIO_09290	STRPU_23802
OG0000363	HELIO_08685	STRPU_20959
OG0000363	HELIO_04531	STRPU_22858, STRPU_22857
OG0000363	HELIO_03753	STRPU_14845, STRPU_14865
OG0000364	HELIO_12735	STRPU_24813
OG0000364	HELIO_10136	STRPU_24695
OG0000364	HELIO_07364	STRPU_23213, STRPU_23224
OG0000364	HELIO_06168	STRPU_24852
OG0000364	HELIO_10958	STRPU_22921
OG0000365	HELIO_11146	STRPU_00678, STRPU_18948
OG0000365	HELIO_04785	STRPU_19090
OG0000365	HELIO_04794	STRPU_17253, STRPU_17254
OG0000366	HELIO_04410	STRPU_24661, STRPU_03717, STRPU_24749, STRPU_09043, STRPU_22656, STRPU_20312, STRPU_01655
OG0000367	HELIO_11366	STRPU_22294
OG0000367	HELIO_00864	STRPU_24010
OG0000370	HELIO_08820	STRPU_05332
OG0000370	HELIO_11486	STRPU_05002
OG0000370	HELIO_12426	STRPU_05003
OG0000370	HELIO_06039	STRPU_00188
OG0000371	HELIO_07468	STRPU_23761, STRPU_23760
OG0000371	HELIO_06901	STRPU_16099
OG0000371	HELIO_00894	STRPU_09318
OG0000371	HELIO_04470	STRPU_23764
OG0000372	HELIO_08010	STRPU_20297
OG0000372	HELIO_09904	STRPU_16741, STRPU_01713
OG0000372	HELIO_12662	STRPU_05141, STRPU_05066
OG0000372	HELIO_08215	STRPU_15694
OG0000373	HELIO_07356	STRPU_15389
OG0000374	HELIO_12548	STRPU_24137
OG0000374	HELIO_08385	STRPU_04885
OG0000374	HELIO_07571	STRPU_01884, STRPU_25198
OG0000375	HELIO_04344	STRPU_08233
OG0000375	HELIO_02630	STRPU_07156
OG0000378	HELIO_00664	STRPU_18015
OG0000379	HELIO_02753	STRPU_14744
OG0000379	HELIO_09413	STRPU_08185
OG0000379	HELIO_10769	STRPU_08635
OG0000379	HELIO_01951	STRPU_08073
OG0000380	HELIO_03707	STRPU_06735, STRPU_13220
OG0000381	HELIO_12305, HELIO_06725	STRPU_22672
OG0000381	HELIO_00702	STRPU_21907
OG0000381	HELIO_11186	STRPU_21590
OG0000381	HELIO_04027	STRPU_16331, STRPU_16308, STRPU_16304
OG0000381	HELIO_00204	STRPU_12013, STRPU_19555
OG0000381	HELIO_08133, HELIO_03205	STRPU_06706
OG0000382	HELIO_10248	STRPU_19562
OG0000382	HELIO_06591	STRPU_22986
OG0000384	HELIO_11619	STRPU_09778
OG0000384	HELIO_06784	STRPU_23403, STRPU_01036
OG0000384	HELIO_00671	STRPU_04040, STRPU_04038
OG0000385	HELIO_06965	STRPU_11318, STRPU_11302
OG0000385	HELIO_07014	STRPU_11109, STRPU_11133
OG0000385	HELIO_00841	STRPU_13347
OG0000385	HELIO_02137	STRPU_11130, STRPU_11105
OG0000386	HELIO_06942	STRPU_00933, STRPU_08888
OG0000386	HELIO_09822, HELIO_04683	STRPU_06498
OG0000389	HELIO_05126, HELIO_04723	STRPU_04611
OG0000389	HELIO_01825	STRPU_04125
OG0000390	HELIO_00340	STRPU_14892
OG0000390	HELIO_02309	STRPU_15069, STRPU_15070
OG0000390	HELIO_11674	STRPU_15284, STRPU_14788
OG0000390	HELIO_05872	STRPU_14895, STRPU_14894, STRPU_14896
OG0000390	HELIO_11470	STRPU_02974
OG0000390	HELIO_06676	STRPU_23877
OG0000391	HELIO_00863	STRPU_27123
OG0000391	HELIO_10879	STRPU_09729, STRPU_09772
OG0000391	HELIO_09302	STRPU_21385
OG0000392	HELIO_05710, HELIO_07226	STRPU_19132
OG0000393	HELIO_12162	STRPU_17898
OG0000393	HELIO_00926	STRPU_17427
OG0000393	HELIO_04233	STRPU_17900
OG0000393	HELIO_12760	STRPU_25376
OG0000393	HELIO_07006	STRPU_26326
OG0000394	HELIO_07964	STRPU_18120
OG0000396	HELIO_11515	STRPU_27190, STRPU_27207
OG0000397	HELIO_10979	STRPU_10143, STRPU_10081
OG0000399	HELIO_09726	STRPU_07794
OG0000399	HELIO_07050	STRPU_20860, STRPU_20896
OG0000399	HELIO_04949	STRPU_07796
OG0000399	HELIO_03771	STRPU_11457, STRPU_23097
OG0000400	HELIO_10775	STRPU_18035
OG0000401	HELIO_07012	STRPU_14949, STRPU_14979
OG0000401	HELIO_09245	STRPU_13184
OG0000402	HELIO_08210	STRPU_09420, STRPU_01539
OG0000402	HELIO_08672	STRPU_26119, STRPU_26105
OG0000402	HELIO_08610	STRPU_26104, STRPU_26118
OG0000403	HELIO_12710, HELIO_12709	STRPU_17049, STRPU_17068
OG0000404	HELIO_12139	STRPU_19097
OG0000404	HELIO_05343	STRPU_18842
OG0000405	HELIO_10657	STRPU_27356
OG0000409	HELIO_03616	STRPU_22634
OG0000409	HELIO_10399	STRPU_09794, STRPU_09789
OG0000410	HELIO_06084	STRPU_14218, STRPU_25139, STRPU_16035, STRPU_16038
OG0000410	HELIO_04993	STRPU_16031
OG0000411	HELIO_00642	STRPU_16984
OG0000412	HELIO_12508	STRPU_22647
OG0000412	HELIO_09547	STRPU_20062
OG0000413	HELIO_08207, HELIO_08206	STRPU_21399
OG0000413	HELIO_10878	STRPU_06626
OG0000415	HELIO_12745	STRPU_05911
OG0000415	HELIO_08198	STRPU_11556, STRPU_11555, STRPU_11557
OG0000415	HELIO_12617	STRPU_01253, STRPU_12042
OG0000416	HELIO_09065	STRPU_20196
OG0000417	HELIO_08568	STRPU_24632, STRPU_24631
OG0000417	HELIO_06332	STRPU_24630
OG0000417	HELIO_05619	STRPU_24908
OG0000418	HELIO_08848	STRPU_10410
OG0000419	HELIO_02114	STRPU_14681
OG0000420	HELIO_11506	STRPU_10246, STRPU_10247, STRPU_10244
OG0000420	HELIO_04176	STRPU_14739, STRPU_14741, STRPU_14740, STRPU_20569, STRPU_20568
OG0000422	HELIO_06618	STRPU_07102
OG0000423	HELIO_10019	STRPU_12670, STRPU_12669, STRPU_12672
OG0000423	HELIO_06490	STRPU_13863, STRPU_13865, STRPU_13876, STRPU_13846, STRPU_13862
OG0000423	HELIO_08337	STRPU_13860, STRPU_13840
OG0000423	HELIO_05322	STRPU_13474
OG0000424	HELIO_07447	STRPU_11870
OG0000424	HELIO_02671	STRPU_04472, STRPU_04471
OG0000425	HELIO_02713	STRPU_20951
OG0000425	HELIO_11977	STRPU_02711
OG0000426	HELIO_00568	STRPU_09853
OG0000426	HELIO_10983	STRPU_00627
OG0000427	HELIO_03641	STRPU_12503, STRPU_00637
OG0000427	HELIO_07136	STRPU_11390
OG0000429	HELIO_04434	STRPU_23154
OG0000429	HELIO_07593	STRPU_24289
OG0000430	HELIO_08110	STRPU_12374
OG0000431	HELIO_02207	STRPU_08891
OG0000431	HELIO_05550	STRPU_05364
OG0000431	HELIO_04546	STRPU_06554, STRPU_06544
OG0000432	HELIO_04640	STRPU_22651
OG0000432	HELIO_07017, HELIO_06679	STRPU_22624
OG0000433	HELIO_10148	STRPU_08440
OG0000433	HELIO_09108	STRPU_17895
OG0000434	HELIO_03450	STRPU_07317
OG0000434	HELIO_09418	STRPU_15085
OG0000434	HELIO_09671	STRPU_14398, STRPU_14396, STRPU_14395
OG0000434	HELIO_06005	STRPU_14249
OG0000435	HELIO_02789	STRPU_24868, STRPU_24869
OG0000435	HELIO_08123	STRPU_22156
OG0000436	HELIO_08988, HELIO_08989	STRPU_23785
OG0000437	HELIO_04999	STRPU_01400
OG0000437	HELIO_08664	STRPU_00657, STRPU_23072, STRPU_00656, STRPU_22055
OG0000440	HELIO_09095	STRPU_17914
OG0000441	HELIO_10593	STRPU_08090
OG0000442	HELIO_01730	STRPU_06501
OG0000442	HELIO_02982	STRPU_17294
OG0000442	HELIO_12491	STRPU_16903
OG0000443	HELIO_07163	STRPU_13819
OG0000443	HELIO_10033	STRPU_27362
OG0000444	HELIO_00903	STRPU_12350
OG0000444	HELIO_04957	STRPU_12803
OG0000445	HELIO_01787	STRPU_02013, STRPU_16954
OG0000445	HELIO_05217	STRPU_17672
OG0000446	HELIO_08937	STRPU_24898
OG0000446	HELIO_02189	STRPU_01634, STRPU_11972
OG0000446	HELIO_01194	STRPU_24006
OG0000447	HELIO_10938, HELIO_10939	STRPU_05018
OG0000448	HELIO_08948	STRPU_05001
OG0000450	HELIO_01846	STRPU_14805
OG0000452	HELIO_12082	STRPU_14441, STRPU_14459
OG0000452	HELIO_08671	STRPU_25045, STRPU_25044
OG0000452	HELIO_05967	STRPU_10299
OG0000453	HELIO_11149	STRPU_11780
OG0000453	HELIO_05758	STRPU_11765, STRPU_11767, STRPU_11764
OG0000454	HELIO_01041	STRPU_26357
OG0000456	HELIO_12232	STRPU_02653, STRPU_01238
OG0000456	HELIO_07552	STRPU_01337, STRPU_11610, STRPU_27243
OG0000458	HELIO_08566	STRPU_07041
OG0000458	HELIO_06003	STRPU_07993
OG0000459	HELIO_06755	STRPU_13769
OG0000459	HELIO_07251	STRPU_17503, STRPU_13880, STRPU_13872, STRPU_13841, STRPU_13861
OG0000460	HELIO_10718	STRPU_05282
OG0000460	HELIO_07052	STRPU_00443, STRPU_13702
OG0000460	HELIO_06887	STRPU_23366
OG0000460	HELIO_12666	STRPU_18478, STRPU_18435
OG0000460	HELIO_06510	STRPU_13727
OG0000460	HELIO_05059, HELIO_02510	STRPU_13123, STRPU_02568
OG0000461	HELIO_02414	STRPU_22427
OG0000461	HELIO_03731	STRPU_14492
OG0000463	HELIO_09937	STRPU_13114, STRPU_13087
OG0000463	HELIO_06144, HELIO_06234	STRPU_24320
OG0000463	HELIO_08661	STRPU_27309
OG0000465	HELIO_12789	STRPU_07200
OG0000465	HELIO_10139	STRPU_10825
OG0000465	HELIO_11678	STRPU_10953, STRPU_10955
OG0000465	HELIO_09371	STRPU_11381, STRPU_10951
OG0000465	HELIO_05329	STRPU_11380, STRPU_11379
OG0000465	HELIO_05615	STRPU_11375
OG0000465	HELIO_03094	STRPU_10828
OG0000466	HELIO_07058	STRPU_14250, STRPU_06849, STRPU_06848
OG0000466	HELIO_06415	STRPU_17536, STRPU_13571, STRPU_01590, STRPU_13167, STRPU_13148, STRPU_13147, STRPU_13168, STRPU_13146, STRPU_13149, STRPU_13169
OG0000466	HELIO_06388	STRPU_23720, STRPU_23721
OG0000467	HELIO_10923	STRPU_23158
OG0000468	HELIO_10281	STRPU_14586, STRPU_14584, STRPU_14583, STRPU_14585
OG0000468	HELIO_03768	STRPU_12712, STRPU_12711
OG0000468	HELIO_09960	STRPU_15078
OG0000469	HELIO_06536	STRPU_23215, STRPU_23221
OG0000469	HELIO_02957	STRPU_26522
OG0000470	HELIO_04201	STRPU_21506
OG0000471	HELIO_11076	STRPU_04284
OG0000472	HELIO_02168	STRPU_04400
OG0000472	HELIO_06783	STRPU_14561
OG0000473	HELIO_02691	STRPU_11774, STRPU_11776, STRPU_11775, STRPU_11770, STRPU_11769
OG0000473	HELIO_04547	STRPU_12358, STRPU_12355
OG0000473	HELIO_04615	STRPU_07336, STRPU_07334, STRPU_07339, STRPU_07343, STRPU_12220, STRPU_07338, STRPU_07341, STRPU_00699, STRPU_07857, STRPU_07858
OG0000473	HELIO_02800	STRPU_09283
OG0000473	HELIO_04395	STRPU_01281, STRPU_18224
OG0000473	HELIO_06620	STRPU_24862, STRPU_26869, STRPU_26868
OG0000474	HELIO_07485	STRPU_22424
OG0000474	HELIO_10673	STRPU_23394
OG0000475	HELIO_10255	STRPU_25083
OG0000476	HELIO_11845	STRPU_20170
OG0000476	HELIO_05685	STRPU_20169
OG0000476	HELIO_05620	STRPU_19628, STRPU_19687
OG0000477	HELIO_09602	STRPU_15536
OG0000477	HELIO_12771	STRPU_14774, STRPU_02549
OG0000478	HELIO_07629	STRPU_01166, STRPU_18289
OG0000478	HELIO_02718	STRPU_22730, STRPU_00714
OG0000479	HELIO_08760	STRPU_17435
OG0000479	HELIO_02948	STRPU_14315
OG0000480	HELIO_05557	STRPU_11000, STRPU_00339, STRPU_11321
OG0000480	HELIO_08414	STRPU_00362, STRPU_11025
OG0000481	HELIO_12216	STRPU_14885
OG0000481	HELIO_11178	STRPU_19958, STRPU_01189
OG0000481	HELIO_09259	STRPU_04460
OG0000482	HELIO_10091	STRPU_20466
OG0000482	HELIO_11214	STRPU_21122
OG0000484	HELIO_05916	STRPU_19234
OG0000485	HELIO_02562	STRPU_13289, STRPU_13296
OG0000485	HELIO_07054	STRPU_03873
OG0000486	HELIO_11461	STRPU_20016
OG0000486	HELIO_06172	STRPU_08732
OG0000487	HELIO_06499	STRPU_21236
OG0000487	HELIO_07290	STRPU_09230, STRPU_02195
OG0000488	HELIO_02611	STRPU_21579, STRPU_09666
OG0000489	HELIO_08415, HELIO_01112	STRPU_24241, STRPU_01065
OG0000490	HELIO_06690	STRPU_19396, STRPU_19397
OG0000491	HELIO_02841, HELIO_11924	STRPU_04966
OG0000494	HELIO_07387	STRPU_15055
OG0000495	HELIO_03281	STRPU_05984
OG0000495	HELIO_12758	STRPU_14646
OG0000496	HELIO_09084	STRPU_01872, STRPU_25187
OG0000496	HELIO_11493	STRPU_25443
OG0000497	HELIO_03655	STRPU_14149, STRPU_14171
OG0000498	HELIO_08706	STRPU_25913
OG0000499	HELIO_09553	STRPU_21743, STRPU_21679
OG0000501	HELIO_09762	STRPU_13199, STRPU_13201, STRPU_13200
OG0000501	HELIO_11526	STRPU_13353, STRPU_13349, STRPU_13352, STRPU_13351, STRPU_13348
OG0000501	HELIO_01592	STRPU_00604, STRPU_24511, STRPU_24509, STRPU_04537, STRPU_04519, STRPU_00603, STRPU_24513, STRPU_24508, STRPU_24507, STRPU_24505, STRPU_24504, STRPU_24506
OG0000501	HELIO_04898	STRPU_24510
OG0000501	HELIO_07352	STRPU_24688, STRPU_24704, STRPU_24687, STRPU_24705
OG0000502	HELIO_11746	STRPU_00355, STRPU_11010, STRPU_00349, STRPU_11177, STRPU_11017
OG0000502	HELIO_05573	STRPU_11090, STRPU_11088, STRPU_11089, STRPU_11091
OG0000502	HELIO_04221	STRPU_02327, STRPU_12746, STRPU_02329, STRPU_12744, STRPU_02325, STRPU_02322, STRPU_12741, STRPU_12740, STRPU_17756, STRPU_12176, STRPU_12134, STRPU_12133, STRPU_12745
OG0000502	HELIO_11631	STRPU_02326, STRPU_11768, STRPU_11459
OG0000503	HELIO_03761	STRPU_12805
OG0000503	HELIO_01577	STRPU_12804
OG0000503	HELIO_01283	STRPU_19380
OG0000504	HELIO_08107	STRPU_13814
OG0000505	HELIO_05319	STRPU_21978
OG0000506	HELIO_11106	STRPU_06642
OG0000508	HELIO_04860	STRPU_13773
OG0000508	HELIO_10897	STRPU_22049
OG0000510	HELIO_05326, HELIO_00614	STRPU_20272, STRPU_20279
OG0000510	HELIO_06648	STRPU_23102
OG0000511	HELIO_04224	STRPU_10354
OG0000513	HELIO_01687	STRPU_04475
OG0000514	HELIO_07204	STRPU_08933
OG0000515	HELIO_01437	STRPU_19518
OG0000515	HELIO_00462	STRPU_19751, STRPU_19749
OG0000515	HELIO_00094	STRPU_26585, STRPU_26583
OG0000516	HELIO_04523	STRPU_13037, STRPU_13043, STRPU_13061, STRPU_13049, STRPU_13035, STRPU_12407, STRPU_13039, STRPU_13036, STRPU_13038, STRPU_13063, STRPU_25368
OG0000519	HELIO_03762	STRPU_14240
OG0000519	HELIO_07021	STRPU_14241
OG0000519	HELIO_05761	STRPU_14500, STRPU_14509, STRPU_14503, STRPU_14505
OG0000519	HELIO_00935	STRPU_02530, STRPU_15149
OG0000520	HELIO_02641	STRPU_15354
OG0000520	HELIO_10311	STRPU_02843, STRPU_02884, STRPU_02842
OG0000521	HELIO_11507	STRPU_08500
OG0000521	HELIO_07126	STRPU_20675
OG0000522	HELIO_08815	STRPU_09848
OG0000522	HELIO_12218	STRPU_09558
OG0000522	HELIO_08208	STRPU_09785
OG0000523	HELIO_12547	STRPU_24945
OG0000523	HELIO_01413	STRPU_24944
OG0000524	HELIO_03929	STRPU_04273
OG0000525	HELIO_03718	STRPU_19423
OG0000525	HELIO_00389	STRPU_08644
OG0000526	HELIO_00348	STRPU_05140, STRPU_05065
OG0000526	HELIO_11593	STRPU_05139, STRPU_05064
OG0000527	HELIO_07197	STRPU_25067
OG0000528	HELIO_11004	STRPU_10713
OG0000528	HELIO_07368	STRPU_21360
OG0000528	HELIO_07025	STRPU_23137
OG0000530	HELIO_07741, HELIO_07742	STRPU_19193
OG0000531	HELIO_10915	STRPU_22799, STRPU_01959
OG0000531	HELIO_02220	STRPU_08418
OG0000532	HELIO_04439, HELIO_05643	STRPU_21297
OG0000532	HELIO_00054	STRPU_21298
OG0000534	HELIO_09230	STRPU_00112
OG0000534	HELIO_00845, HELIO_05373	STRPU_13181
OG0000534	HELIO_12243	STRPU_01453, STRPU_08723
OG0000535	HELIO_10664	STRPU_26923
OG0000535	HELIO_04341	STRPU_22164, STRPU_22159
OG0000536	HELIO_11356	STRPU_22972
OG0000536	HELIO_06821	STRPU_23973, STRPU_23949, STRPU_23210, STRPU_23751, STRPU_23209
OG0000536	HELIO_07963	STRPU_22732
OG0000536	HELIO_10995	STRPU_22572, STRPU_22583, STRPU_22574
OG0000537	HELIO_02446	STRPU_06545, STRPU_06553
OG0000537	HELIO_01622	STRPU_06546
OG0000538	HELIO_11897, HELIO_11896	STRPU_13554
OG0000541	HELIO_00142	STRPU_08237
OG0000541	HELIO_00062	STRPU_12096
OG0000542	HELIO_02332	STRPU_05583, STRPU_05643
OG0000542	HELIO_03023	STRPU_21969
OG0000544	HELIO_03555	STRPU_05321, STRPU_05322
OG0000544	HELIO_03657	STRPU_01164, STRPU_18291
OG0000544	HELIO_09959	STRPU_04548
OG0000545	HELIO_00292	STRPU_21165, STRPU_21157
OG0000545	HELIO_03093	STRPU_07091, STRPU_21313
OG0000547	HELIO_03987	STRPU_22678, STRPU_21964
OG0000547	HELIO_10338	STRPU_01969, STRPU_22811
OG0000548	HELIO_10743	STRPU_10337
OG0000548	HELIO_10294	STRPU_20610
OG0000548	HELIO_01580	STRPU_22797, STRPU_01956
OG0000549	HELIO_05772	STRPU_12468, STRPU_12545
OG0000550	HELIO_06574	STRPU_24490
OG0000551	HELIO_05085	STRPU_07418
OG0000552	HELIO_04288	STRPU_01962, STRPU_22803
OG0000552	HELIO_02628	STRPU_05705
OG0000553	HELIO_12654	STRPU_23171
OG0000553	HELIO_00441	STRPU_03995, STRPU_03988
OG0000553	HELIO_00012	STRPU_09287
OG0000554	HELIO_09952	STRPU_16675, STRPU_16708
OG0000560	HELIO_06436	STRPU_20770
OG0000560	HELIO_09240	STRPU_20919
OG0000560	HELIO_05887	STRPU_23742
OG0000561	HELIO_11408	STRPU_21549
OG0000562	HELIO_12786	STRPU_25528
OG0000564	HELIO_00066	STRPU_21576, STRPU_00279
OG0000564	HELIO_11739	STRPU_20975
OG0000565	HELIO_05432	STRPU_12091, STRPU_12090, STRPU_26877
OG0000566	HELIO_06134, HELIO_05991	STRPU_22145
OG0000566	HELIO_09539	STRPU_14680
OG0000567	HELIO_10257	STRPU_20922, STRPU_20921
OG0000567	HELIO_10335	STRPU_26517
OG0000567	HELIO_10328	STRPU_18559
OG0000568	HELIO_04620	STRPU_03574, STRPU_03669
OG0000568	HELIO_04669	STRPU_20643, STRPU_23177, STRPU_12423
OG0000569	HELIO_07652	STRPU_18127, STRPU_18130
OG0000569	HELIO_07414	STRPU_21438, STRPU_18131
OG0000569	HELIO_03504	STRPU_18126, STRPU_18128
OG0000569	HELIO_07223	STRPU_27168, STRPU_27167, STRPU_27164, STRPU_27163, STRPU_27169
OG0000569	HELIO_04797	STRPU_21052
OG0000570	HELIO_04526	STRPU_23861, STRPU_23825
OG0000570	HELIO_11396	STRPU_23826, STRPU_23863
OG0000570	HELIO_11398	STRPU_23858, STRPU_23822
OG0000570	HELIO_11795	STRPU_23816, STRPU_23850
OG0000572	HELIO_10251	STRPU_21193
OG0000573	HELIO_11819	STRPU_11052, STRPU_00392
OG0000573	HELIO_09237	STRPU_27100, STRPU_27089
OG0000574	HELIO_05765	STRPU_00802, STRPU_19767
OG0000575	HELIO_03415, HELIO_05026, HELIO_04589, HELIO_03888	STRPU_15788
OG0000576	HELIO_04420	STRPU_23119
OG0000577	HELIO_10810	STRPU_17434
OG0000577	HELIO_00741	STRPU_11943, STRPU_11903, STRPU_11902, STRPU_11942
OG0000577	HELIO_01085	STRPU_17320, STRPU_17331, STRPU_17318
OG0000577	HELIO_01868	STRPU_22685
OG0000577	HELIO_07950	STRPU_22709, STRPU_00692, STRPU_22708
OG0000578	HELIO_04018	STRPU_21618
OG0000579	HELIO_08075	STRPU_23503
OG0000580	HELIO_08390, HELIO_08391	STRPU_24720
OG0000580	HELIO_00767	STRPU_12039, STRPU_01257, STRPU_12038
OG0000581	HELIO_07650	STRPU_21308
OG0000581	HELIO_00377	STRPU_21309
OG0000582	HELIO_05267	STRPU_19500
OG0000583	HELIO_06801	STRPU_17032, STRPU_01798
OG0000584	HELIO_06413, HELIO_12134	STRPU_19344, STRPU_19222
OG0000585	HELIO_01503	STRPU_22740, STRPU_01894
OG0000586	HELIO_10402	STRPU_11843
OG0000587	HELIO_08335	STRPU_06588
OG0000587	HELIO_02916	STRPU_21487, STRPU_21496
OG0000588	HELIO_06031	STRPU_00676, STRPU_18950
OG0000588	HELIO_08850	STRPU_17075
OG0000589	HELIO_05352	STRPU_13052
OG0000590	HELIO_04845	STRPU_25115
OG0000590	HELIO_05331	STRPU_25616
OG0000591	HELIO_00717	STRPU_08932
OG0000591	HELIO_09984	STRPU_06603
OG0000592	HELIO_11966	STRPU_16888
OG0000592	HELIO_10886	STRPU_15820, STRPU_15868
OG0000593	HELIO_01727	STRPU_09183, STRPU_02152
OG0000594	HELIO_10206	STRPU_12480
OG0000594	HELIO_09059	STRPU_23518
OG0000596	HELIO_01408	STRPU_00019
OG0000596	HELIO_01409	STRPU_05703
OG0000597	HELIO_02513	STRPU_14406
OG0000597	HELIO_06072	STRPU_22530
OG0000599	HELIO_06692	STRPU_26397
OG0000599	HELIO_02412	STRPU_27034
OG0000599	HELIO_05732	STRPU_26870
OG0000599	HELIO_00280	STRPU_01860, STRPU_03970
OG0000600	HELIO_06427	STRPU_18063
OG0000600	HELIO_09191	STRPU_00672, STRPU_18954
OG0000601	HELIO_00228	STRPU_16081
OG0000601	HELIO_06365	STRPU_16088, STRPU_16087
OG0000602	HELIO_08958	STRPU_06890, STRPU_06914
OG0000602	HELIO_03692	STRPU_06715
OG0000603	HELIO_08442	STRPU_00284, STRPU_21569
OG0000604	HELIO_10843, HELIO_10844	STRPU_20713
OG0000607	HELIO_06937	STRPU_01642, STRPU_11978
OG0000608	HELIO_04490	STRPU_05642, STRPU_05582
OG0000609	HELIO_02166	STRPU_24853
OG0000609	HELIO_01095	STRPU_24616
OG0000610	HELIO_08233	STRPU_27140, STRPU_27141
OG0000610	HELIO_08205	STRPU_19602
OG0000611	HELIO_03068	STRPU_05045, STRPU_05119
OG0000611	HELIO_06952	STRPU_26016
OG0000612	HELIO_12611	STRPU_09717, STRPU_09761
OG0000612	HELIO_07229	STRPU_26031
OG0000613	HELIO_03222	STRPU_24692, STRPU_24700
OG0000613	HELIO_12531	STRPU_26787
OG0000614	HELIO_08984	STRPU_25312
OG0000614	HELIO_11672	STRPU_21878
OG0000615	HELIO_02362	STRPU_06171
OG0000616	HELIO_12592	STRPU_03576
OG0000617	HELIO_02152	STRPU_22397
OG0000618	HELIO_09707	STRPU_17394, STRPU_17402, STRPU_07199
OG0000619	HELIO_07452, HELIO_07453	STRPU_06659
OG0000621	HELIO_00303	STRPU_20609
OG0000621	HELIO_09086	STRPU_17540, STRPU_17541
OG0000621	HELIO_09806	STRPU_21491, STRPU_21501
OG0000622	HELIO_01403	STRPU_17169, STRPU_04373
OG0000623	HELIO_01153	STRPU_07960, STRPU_07951
OG0000623	HELIO_01575	STRPU_00318
OG0000624	HELIO_12110	STRPU_02433
OG0000624	HELIO_04396	STRPU_13328
OG0000624	HELIO_02075	STRPU_26382
OG0000625	HELIO_10043	STRPU_03700
OG0000625	HELIO_12510	STRPU_02905
OG0000626	HELIO_08657, HELIO_08658	STRPU_24334
OG0000627	HELIO_01431	STRPU_03283, STRPU_03246
OG0000628	HELIO_07284	STRPU_07211
OG0000629	HELIO_03651	STRPU_19527
OG0000629	HELIO_10813	STRPU_11562
OG0000629	HELIO_09172	STRPU_11888, STRPU_11933
OG0000630	HELIO_03896, HELIO_04098	STRPU_00426
OG0000633	HELIO_05275	STRPU_21010
OG0000633	HELIO_11901	STRPU_25151
OG0000633	HELIO_00334	STRPU_25150
OG0000634	HELIO_04856	STRPU_00599
OG0000634	HELIO_00330	STRPU_05655, STRPU_05658
OG0000634	HELIO_04828	STRPU_05659
OG0000634	HELIO_05700	STRPU_00600
OG0000634	HELIO_04832	STRPU_24951, STRPU_24950
OG0000635	HELIO_12781	STRPU_25070
OG0000636	HELIO_06623, HELIO_05388	STRPU_09946
OG0000637	HELIO_11151	STRPU_20362
OG0000638	HELIO_04881	STRPU_16890, STRPU_23957, STRPU_17471, STRPU_17454
OG0000638	HELIO_07357	STRPU_23958, STRPU_23932, STRPU_14026
OG0000638	HELIO_07420	STRPU_17232
OG0000639	HELIO_03049, HELIO_03048	STRPU_27017
OG0000639	HELIO_09484	STRPU_25405
OG0000642	HELIO_06112	STRPU_04607, STRPU_04606
OG0000642	HELIO_06155	STRPU_04846
OG0000643	HELIO_10380	STRPU_14556
OG0000645	HELIO_03716	STRPU_25221
OG0000645	HELIO_08748	STRPU_22046
OG0000646	HELIO_00539	STRPU_11448
OG0000646	HELIO_03107	STRPU_25760
OG0000647	HELIO_01252	STRPU_09897
OG0000647	HELIO_01414	STRPU_06712
OG0000648	HELIO_05483	STRPU_00211
OG0000648	HELIO_02387	STRPU_25924
OG0000649	HELIO_06593	STRPU_02393, STRPU_13680, STRPU_13650, STRPU_02415
OG0000650	HELIO_09037, HELIO_09036	STRPU_24960
OG0000651	HELIO_06636	STRPU_22117
OG0000652	HELIO_05827	STRPU_21926
OG0000654	HELIO_03848	STRPU_25001
OG0000656	HELIO_04158, HELIO_03877	STRPU_21034
OG0000657	HELIO_00368	STRPU_17299, STRPU_17301
OG0000657	HELIO_07143	STRPU_22434
OG0000657	HELIO_10387	STRPU_00184, STRPU_17300
OG0000658	HELIO_03521	STRPU_18794
OG0000658	HELIO_05236	STRPU_13056, STRPU_13058, STRPU_25438, STRPU_13017, STRPU_13827, STRPU_15682, STRPU_12629, STRPU_03579, STRPU_15684, STRPU_13020, STRPU_17803, STRPU_13054, STRPU_12354, STRPU_12626, STRPU_15687, STRPU_15685, STRPU_13069, STRPU_13080, STRPU_13021, STRPU_03578, STRPU_15662, STRPU_15664, STRPU_12628
OG0000660	HELIO_01158	STRPU_13999
OG0000660	HELIO_12701	STRPU_02267, STRPU_17655
OG0000662	HELIO_05920	STRPU_09696, STRPU_09739
OG0000663	HELIO_09383	STRPU_08014
OG0000663	HELIO_07980	STRPU_19333
OG0000664	HELIO_01686	STRPU_23931
OG0000664	HELIO_03266	STRPU_24936
OG0000665	HELIO_07542	STRPU_26452
OG0000667	HELIO_04498	STRPU_26587
OG0000667	HELIO_09789	STRPU_26589
OG0000667	HELIO_07844	STRPU_27308
OG0000667	HELIO_00177	STRPU_26568
OG0000670	HELIO_05028	STRPU_06883
OG0000671	HELIO_10697	STRPU_24917
OG0000672	HELIO_02468	STRPU_20779
OG0000674	HELIO_04125	STRPU_26356
OG0000674	HELIO_00323	STRPU_12631
