Orthogroup	OWEFU	CAEEL
OG0001274	OFUSG26621.1.p1, OFUSG26621.2.p1, OFUSG26622.2.p1, OFUSG26622.1.p1	CAEEL20835, CAEEL00917, CAEEL15316, CAEEL07981
OG0001278	OFUSG21422.1.p1	CAEEL20013
OG0001279	OFUSG11783.1.p1	CAEEL15321, CAEEL15322, CAEEL20353
OG0001280	OFUSG08879.1.p1	CAEEL00726
OG0001281	OFUSG11373.1.p1	CAEEL05459
OG0001282	OFUSG01601.2.p1, OFUSG01601.1.p1	CAEEL04296
OG0001284	OFUSG16498.1.p1	CAEEL08223
OG0001284	OFUSG08836.1.p1, OFUSG08837.1.p1	CAEEL01272
OG0001285	OFUSG19139.1.p1	CAEEL06501
OG0001286	OFUSG08045.2.p1, OFUSG08045.1.p1	CAEEL20246
OG0001287	OFUSG02471.1.p1	CAEEL16475
OG0001288	OFUSG08041.1.p1, OFUSG25466.1.p1, OFUSG05167.1.p1, OFUSG05167.2.p1, OFUSG08464.1.p1, OFUSG26225.2.p1, OFUSG26225.1.p1	CAEEL18355
OG0001289	OFUSG25018.2.p1, OFUSG25018.1.p1	CAEEL10515
OG0001291	OFUSG10221.1.p1	CAEEL11483
OG0001292	OFUSG16670.1.p1	CAEEL07942
OG0001293	OFUSG22587.1.p1	CAEEL07048
OG0001294	OFUSG12455.1.p1, OFUSG12455.2.p1, OFUSG12455.4.p1, OFUSG12455.3.p1	CAEEL15893
OG0001296	OFUSG22042.1.p1	CAEEL00003, CAEEL14758
OG0001297	OFUSG07796.1.p1	CAEEL07748, CAEEL07749
OG0001300	OFUSG06989.2.p1, OFUSG06989.1.p1, OFUSG06989.3.p1, OFUSG06989.4.p1	CAEEL09562
OG0001302	OFUSG26569.1.p1	CAEEL01736
OG0001302	OFUSG15207.1.p1	CAEEL12633
OG0001304	OFUSG05114.1.p1	CAEEL00728
OG0001305	OFUSG08198.1.p1	CAEEL19700
OG0001306	OFUSG23546.1.p1	CAEEL05042
OG0001306	OFUSG07657.1.p1, OFUSG07657.2.p1	CAEEL06741
OG0001310	OFUSG11461.1.p1	CAEEL16286
OG0001315	OFUSG10828.1.p1	CAEEL20540
OG0001318	OFUSG00323.1.p1	CAEEL06153
OG0001318	OFUSG00343.1.p1	CAEEL02686
OG0001319	OFUSG26856.1.p1, OFUSG26856.2.p1	CAEEL15967
OG0001320	OFUSG23083.1.p1	CAEEL02958
OG0001320	OFUSG21928.1.p1, OFUSG11012.1.p1, OFUSG11010.1.p1	CAEEL05842, CAEEL10256, CAEEL08614, CAEEL15241, CAEEL08907
OG0001323	OFUSG11964.4.p1, OFUSG11964.3.p1, OFUSG11964.1.p1, OFUSG11964.2.p1	CAEEL15888
OG0001325	OFUSG10884.1.p1	CAEEL12980
OG0001326	OFUSG19214.1.p1	CAEEL18463, CAEEL12672, CAEEL19447
OG0001327	OFUSG06432.1.p1	CAEEL12070
OG0001329	OFUSG06594.1.p1	CAEEL03625, CAEEL07934
OG0001330	OFUSG15141.1.p1	CAEEL07772
OG0001333	OFUSG07585.1.p1, OFUSG07585.2.p1	CAEEL08384, CAEEL10397, CAEEL14152, CAEEL14148, CAEEL14153
OG0001335	OFUSG19960.1.p1	CAEEL01950
OG0001337	OFUSG21230.1.p1	CAEEL08858
OG0001341	OFUSG06041.1.p1	CAEEL12273
OG0001344	OFUSG10181.1.p1	CAEEL12166
OG0001348	OFUSG14452.1.p1, OFUSG14452.2.p1	CAEEL20290
OG0001350	OFUSG20926.1.p1	CAEEL06068
OG0001351	OFUSG24766.1.p1, OFUSG24766.2.p1	CAEEL20071, CAEEL20072
OG0001354	OFUSG09421.1.p1	CAEEL18385
OG0001355	OFUSG06812.1.p1	CAEEL19633
OG0001356	OFUSG19759.1.p1	CAEEL10619
OG0001357	OFUSG11869.2.p1, OFUSG11869.1.p1	CAEEL15128
OG0001359	OFUSG09546.1.p1, OFUSG09546.4.p1, OFUSG09546.3.p1, OFUSG09546.2.p1	CAEEL02703
OG0001360	OFUSG10269.1.p1, OFUSG08616.1.p1	CAEEL17002, CAEEL19681, CAEEL19680
OG0001361	OFUSG02970.1.p1, OFUSG05783.1.p1	CAEEL14779, CAEEL15006
OG0001361	OFUSG09658.1.p1, OFUSG09658.2.p1	CAEEL05269, CAEEL05268
OG0001363	OFUSG08098.1.p1, OFUSG06851.1.p1, OFUSG04232.2.p1, OFUSG04232.1.p1, OFUSG10137.2.p1, OFUSG10137.1.p1	CAEEL12526, CAEEL18947, CAEEL08666, CAEEL12684, CAEEL11272
OG0001364	OFUSG21480.2.p1, OFUSG21480.1.p1	CAEEL16269
OG0001366	OFUSG24531.1.p1, OFUSG24531.2.p1, OFUSG24530.1.p1, OFUSG24526.1.p1	CAEEL07140
OG0001367	OFUSG13306.3.p1, OFUSG13306.2.p1, OFUSG13306.1.p1	CAEEL16176
OG0001368	OFUSG11560.1.p1	CAEEL15247
OG0001369	OFUSG19058.2.p1, OFUSG19058.1.p1, OFUSG19058.3.p1	CAEEL05836
OG0001370	OFUSG26505.1.p1	CAEEL19838
OG0001370	OFUSG07390.1.p1	CAEEL11201
OG0001372	OFUSG17365.1.p1	CAEEL04824, CAEEL16917
OG0001372	OFUSG20231.1.p1	CAEEL01785
OG0001373	OFUSG10557.1.p1	CAEEL18831
OG0001374	OFUSG04562.1.p1	CAEEL02048
OG0001375	OFUSG17328.1.p1	CAEEL01718
OG0001376	OFUSG09428.1.p1	CAEEL18806
OG0001378	OFUSG06638.1.p1	CAEEL01898
OG0001379	OFUSG25798.1.p1	CAEEL20800, CAEEL08440
OG0001380	OFUSG02941.1.p1	CAEEL07027
OG0001381	OFUSG08848.1.p1	CAEEL01510
OG0001383	OFUSG08386.1.p1, OFUSG08386.2.p1	CAEEL18479
OG0001387	OFUSG08838.2.p1, OFUSG08838.1.p1, OFUSG09228.1.p1, OFUSG09227.1.p1, OFUSG09228.2.p1, OFUSG09228.3.p1, OFUSG09222.1.p1, OFUSG09222.2.p1, OFUSG23297.1.p1, OFUSG21160.1.p1	CAEEL01449, CAEEL05040, CAEEL06498
OG0001388	OFUSG17736.1.p1, OFUSG02521.1.p1	CAEEL06695
OG0001389	OFUSG02820.1.p1, OFUSG02820.2.p1	CAEEL06582
OG0001394	OFUSG03004.2.p1, OFUSG03004.3.p1, OFUSG03004.1.p1	CAEEL16146
OG0001395	OFUSG00519.1.p1, OFUSG00519.2.p1	CAEEL01604
OG0001397	OFUSG18946.1.p1	CAEEL05815, CAEEL05422, CAEEL16780, CAEEL05924, CAEEL19916
OG0001397	OFUSG05696.1.p1	CAEEL19290
OG0001398	OFUSG08385.2.p1, OFUSG08385.1.p1	CAEEL14339
OG0001399	OFUSG05115.2.p1, OFUSG05115.1.p1	CAEEL00972
OG0001402	OFUSG15266.1.p1	CAEEL04844, CAEEL04850
OG0001404	OFUSG10243.1.p1, OFUSG20498.1.p1, OFUSG06110.1.p1	CAEEL15778
OG0001405	OFUSG08687.1.p1	CAEEL02297
OG0001408	OFUSG26701.3.p1, OFUSG26701.5.p1, OFUSG26701.1.p1, OFUSG26701.2.p1, OFUSG26701.4.p1	CAEEL19513
OG0001409	OFUSG08545.1.p1	CAEEL02567
OG0001410	OFUSG03571.1.p1	CAEEL16277
OG0001411	OFUSG03508.1.p1	CAEEL07405
OG0001412	OFUSG15817.1.p1	CAEEL09044
OG0001413	OFUSG22121.1.p1	CAEEL08368
OG0001413	OFUSG08829.2.p1, OFUSG08829.1.p1	CAEEL04716
OG0001414	OFUSG11958.2.p1, OFUSG11958.1.p1, OFUSG18118.1.p1	CAEEL13823
OG0001418	OFUSG17720.1.p1	CAEEL11722
OG0001421	OFUSG12383.1.p1, OFUSG12383.2.p1, OFUSG12383.3.p1	CAEEL14241
OG0001422	OFUSG26586.1.p1, OFUSG26586.2.p1	CAEEL06778
OG0001423	OFUSG07664.2.p1, OFUSG07664.1.p1	CAEEL18493
OG0001424	OFUSG16407.2.p1, OFUSG16407.1.p1	CAEEL12121
OG0001425	OFUSG07569.2.p1, OFUSG07569.1.p1	CAEEL12269, CAEEL12270, CAEEL12268, CAEEL12271
OG0001426	OFUSG13058.1.p1	CAEEL06005, CAEEL06004
OG0001428	OFUSG13057.1.p1, OFUSG13057.2.p1	CAEEL05279
OG0001429	OFUSG01117.3.p1, OFUSG01117.1.p1, OFUSG01117.5.p1, OFUSG01117.4.p1, OFUSG01117.2.p1	CAEEL04279
OG0001430	OFUSG12101.2.p1, OFUSG12101.1.p1	CAEEL14236
OG0001431	OFUSG13522.1.p1	CAEEL01932, CAEEL07478
OG0001432	OFUSG07030.1.p1	CAEEL18746
OG0001433	OFUSG12630.1.p1	CAEEL01226
OG0001434	OFUSG01496.1.p1	CAEEL10087
OG0001436	OFUSG04236.1.p1	CAEEL01644, CAEEL01645
OG0001437	OFUSG20380.1.p1	CAEEL01346, CAEEL01345
OG0001439	OFUSG09315.1.p1	CAEEL14010, CAEEL19443
OG0001440	OFUSG16509.1.p1	CAEEL02919
OG0001442	OFUSG01726.1.p1	CAEEL02131, CAEEL02130, CAEEL02129
OG0001445	OFUSG25750.1.p1	CAEEL10043, CAEEL10044
OG0001446	OFUSG14848.3.p1, OFUSG14848.1.p1, OFUSG14848.2.p1	CAEEL19040, CAEEL19039
OG0001447	OFUSG24597.1.p1, OFUSG24597.2.p1	CAEEL00798, CAEEL00797
OG0001449	OFUSG23473.1.p1	CAEEL05216
OG0001452	OFUSG19630.4.p1, OFUSG19630.3.p1, OFUSG19630.2.p1, OFUSG19630.1.p1	CAEEL02837
OG0001455	OFUSG21479.1.p1	CAEEL04493
OG0001458	OFUSG01939.1.p1, OFUSG01939.2.p1	CAEEL04619
OG0001459	OFUSG26657.1.p1	CAEEL20135, CAEEL17975
OG0001460	OFUSG24617.1.p1	CAEEL11040, CAEEL11027
OG0001461	OFUSG06941.1.p1, OFUSG06941.2.p1	CAEEL09368
OG0001462	OFUSG11348.1.p1, OFUSG11348.3.p1, OFUSG11348.4.p1, OFUSG11348.2.p1	CAEEL14714
OG0001462	OFUSG11538.1.p1	CAEEL03309
OG0001464	OFUSG16469.1.p1, OFUSG16469.2.p1, OFUSG16469.3.p1, OFUSG16469.4.p1	CAEEL07180
OG0001465	OFUSG12663.2.p1, OFUSG12663.1.p1	CAEEL06490
OG0001466	OFUSG26312.2.p1, OFUSG26312.1.p1, OFUSG17818.1.p1	CAEEL00165
OG0001467	OFUSG05528.1.p1	CAEEL08160, CAEEL08126
OG0001468	OFUSG16624.1.p1	CAEEL01968, CAEEL01966, CAEEL01967
OG0001469	OFUSG19276.1.p1	CAEEL06147
OG0001469	OFUSG01366.1.p1	CAEEL06502
OG0001472	OFUSG15801.1.p1	CAEEL07491
OG0001472	OFUSG11564.1.p1, OFUSG11564.2.p1	CAEEL02663
OG0001473	OFUSG18989.2.p1, OFUSG18989.1.p1	CAEEL15728, CAEEL16017
OG0001474	OFUSG03993.1.p1	CAEEL07328
OG0001475	OFUSG17648.1.p1	CAEEL05298
OG0001476	OFUSG01467.4.p1, OFUSG01467.3.p1, OFUSG01467.2.p1, OFUSG01467.1.p1, OFUSG01467.5.p1	CAEEL00667
OG0001478	OFUSG11728.1.p1, OFUSG11728.2.p1, OFUSG17892.2.p1, OFUSG17892.1.p1	CAEEL11433
OG0001479	OFUSG07446.2.p1, OFUSG07446.1.p1, OFUSG07446.4.p1, OFUSG07446.3.p1	CAEEL19245
OG0001480	OFUSG04311.2.p1, OFUSG04311.1.p1, OFUSG04311.4.p1, OFUSG04311.3.p1	CAEEL01047
OG0001482	OFUSG22337.1.p1	CAEEL08859
OG0001484	OFUSG06287.1.p1	CAEEL01076, CAEEL01075
OG0001485	OFUSG09235.1.p1	CAEEL01187
OG0001486	OFUSG00394.1.p1	CAEEL06199
OG0001489	OFUSG17036.1.p1	CAEEL05101
OG0001490	OFUSG25092.1.p1	CAEEL16486
OG0001492	OFUSG23987.1.p1	CAEEL08792
OG0001500	OFUSG14370.1.p1	CAEEL11009
OG0001501	OFUSG14356.1.p1	CAEEL00103
OG0001502	OFUSG10007.1.p1	CAEEL06434, CAEEL06435
OG0001503	OFUSG09447.1.p1	CAEEL04111
OG0001503	OFUSG11182.1.p1	CAEEL08520
OG0001504	OFUSG25921.1.p1, OFUSG25920.1.p1, OFUSG20289.1.p1, OFUSG20286.1.p1	CAEEL05392
OG0001505	OFUSG14500.1.p1, OFUSG00231.1.p1	CAEEL05185, CAEEL08607
OG0001506	OFUSG21438.1.p1, OFUSG21439.1.p1, OFUSG21439.2.p1	CAEEL04371
OG0001507	OFUSG11499.1.p1	CAEEL02101
OG0001508	OFUSG25521.5.p1, OFUSG25521.2.p1, OFUSG25521.1.p1, OFUSG25521.4.p1, OFUSG25521.3.p1	CAEEL19670
OG0001510	OFUSG23460.1.p1	CAEEL19165
OG0001512	OFUSG04386.1.p1	CAEEL01283
OG0001513	OFUSG13404.2.p1, OFUSG13404.1.p1	CAEEL08114
OG0001514	OFUSG19498.2.p1, OFUSG19498.1.p1	CAEEL18917
OG0001515	OFUSG22166.1.p1	CAEEL07598, CAEEL07033
OG0001516	OFUSG17628.1.p1	CAEEL05831
OG0001517	OFUSG06248.1.p1, OFUSG06219.1.p1	CAEEL20700
OG0001522	OFUSG12012.1.p1, OFUSG09440.1.p1	CAEEL01881
OG0001523	OFUSG07157.3.p1, OFUSG07157.1.p1, OFUSG07157.2.p1	CAEEL20306
OG0001524	OFUSG20787.1.p1	CAEEL18987, CAEEL00715
OG0001525	OFUSG15472.1.p1, OFUSG22614.1.p1, OFUSG07123.1.p1, OFUSG15288.1.p1	CAEEL08599, CAEEL13978, CAEEL13977, CAEEL14698, CAEEL08600
OG0001526	OFUSG22796.1.p1	CAEEL19873
OG0001527	OFUSG15032.1.p1	CAEEL08026
OG0001527	OFUSG20384.1.p1	CAEEL02029
OG0001528	OFUSG11355.1.p1	CAEEL20795
OG0001529	OFUSG12625.1.p1	CAEEL01822, CAEEL20748, CAEEL06896
OG0001530	OFUSG10223.1.p1	CAEEL11993
OG0001531	OFUSG18944.1.p1	CAEEL08503
OG0001532	OFUSG13298.5.p1, OFUSG13298.3.p1, OFUSG13298.4.p1, OFUSG13298.2.p1, OFUSG13298.1.p1	CAEEL04337, CAEEL04338, CAEEL04294, CAEEL05090
OG0001533	OFUSG16623.1.p1, OFUSG16623.2.p1, OFUSG21924.1.p1, OFUSG21924.2.p1	CAEEL01048, CAEEL19033, CAEEL11552
OG0001536	OFUSG22060.1.p1	CAEEL11259, CAEEL20066, CAEEL20058
OG0001538	OFUSG23564.1.p1, OFUSG22423.1.p1, OFUSG22424.1.p1, OFUSG22425.1.p1, OFUSG17450.1.p1	CAEEL15530, CAEEL14286
OG0001549	OFUSG23368.1.p1	CAEEL18956
OG0001551	OFUSG25055.1.p1	CAEEL13359
OG0001552	OFUSG07110.1.p1, OFUSG07110.2.p1	CAEEL09513
OG0001553	OFUSG10097.1.p1	CAEEL10745
OG0001554	OFUSG00383.1.p1	CAEEL00812
OG0001555	OFUSG24912.1.p1	CAEEL17420, CAEEL04181
OG0001557	OFUSG07059.1.p1	CAEEL09005
OG0001557	OFUSG05825.1.p1	CAEEL09508
OG0001558	OFUSG09924.1.p1, OFUSG09924.2.p1, OFUSG09922.1.p1, OFUSG09922.2.p1	CAEEL05103, CAEEL08374
OG0001560	OFUSG16317.1.p1	CAEEL01011
OG0001561	OFUSG06786.2.p1, OFUSG06786.3.p1, OFUSG06786.1.p1	CAEEL11007
OG0001565	OFUSG19961.1.p1	CAEEL18401
OG0001567	OFUSG21372.1.p1	CAEEL04524
OG0001568	OFUSG17474.1.p1	CAEEL15339
OG0001569	OFUSG14222.1.p1	CAEEL19014, CAEEL18168
OG0001570	OFUSG23609.1.p1	CAEEL11034
OG0001571	OFUSG08894.1.p1	CAEEL18118
OG0001572	OFUSG00007.1.p1	CAEEL00311
OG0001575	OFUSG06906.1.p1	CAEEL09642
OG0001576	OFUSG20027.2.p1, OFUSG20027.1.p1, OFUSG20027.4.p1, OFUSG20027.3.p1, OFUSG20027.5.p1	CAEEL00120
OG0001578	OFUSG05992.3.p1, OFUSG05992.4.p1, OFUSG05992.2.p1, OFUSG05992.1.p1	CAEEL10814, CAEEL18928
OG0001580	OFUSG20608.1.p1, OFUSG20608.2.p1	CAEEL02579
OG0001581	OFUSG03462.1.p1, OFUSG03460.1.p1, OFUSG05108.1.p1, OFUSG11547.1.p1	CAEEL09430, CAEEL13347, CAEEL16915
OG0001582	OFUSG22286.1.p1	CAEEL07031, CAEEL00211
OG0001583	OFUSG05885.2.p1, OFUSG05885.1.p1	CAEEL19802
OG0001584	OFUSG24964.1.p1	CAEEL09032
OG0001589	OFUSG10507.5.p1, OFUSG10507.1.p1, OFUSG10507.4.p1, OFUSG10507.3.p1, OFUSG10507.2.p1	CAEEL18417
OG0001590	OFUSG09309.1.p1, OFUSG07871.1.p1, OFUSG09584.1.p1, OFUSG09775.1.p1	CAEEL15262, CAEEL15263
OG0001594	OFUSG16704.2.p1, OFUSG16704.1.p1, OFUSG17600.1.p1	CAEEL08545
OG0001594	OFUSG00456.1.p1	CAEEL04807, CAEEL04125
OG0001596	OFUSG06350.1.p1	CAEEL10536
OG0001597	OFUSG07388.1.p1	CAEEL10283
OG0001599	OFUSG18213.1.p1	CAEEL20479
OG0001602	OFUSG25381.2.p1, OFUSG25381.1.p1	CAEEL18101
OG0001603	OFUSG12852.1.p1	CAEEL14729
OG0001604	OFUSG25740.1.p1, OFUSG24197.1.p1	CAEEL04879
OG0001605	OFUSG23142.1.p1	CAEEL09382
OG0001606	OFUSG04391.1.p1	CAEEL14239
OG0001606	OFUSG06579.1.p1	CAEEL15795
OG0001608	OFUSG15623.1.p1, OFUSG15623.2.p1, OFUSG04786.1.p1, OFUSG04786.2.p1, OFUSG23070.1.p1	CAEEL02190, CAEEL02191
OG0001609	OFUSG14330.1.p1	CAEEL19774
OG0001609	OFUSG19250.1.p1	CAEEL10790
OG0001610	OFUSG17088.1.p1	CAEEL02035, CAEEL20252
OG0001611	OFUSG12586.1.p1	CAEEL15699
OG0001612	OFUSG01293.1.p1	CAEEL02577
OG0001614	OFUSG08953.2.p1, OFUSG08953.1.p1	CAEEL01012
OG0001615	OFUSG01248.1.p1, OFUSG01248.2.p1, OFUSG01248.3.p1, OFUSG01248.4.p1	CAEEL04670
OG0001617	OFUSG19085.1.p1	CAEEL10780
OG0001620	OFUSG08065.1.p1	CAEEL18514, CAEEL18862
OG0001621	OFUSG02725.1.p1	CAEEL08615
OG0001625	OFUSG17539.2.p1, OFUSG17539.1.p1	CAEEL05727
OG0001627	OFUSG06868.1.p1, OFUSG06147.1.p1	CAEEL00684
OG0001628	OFUSG26818.1.p1, OFUSG26810.1.p1, OFUSG22011.1.p1	CAEEL00193
OG0001630	OFUSG23243.1.p1	CAEEL05563
OG0001632	OFUSG06377.1.p1	CAEEL16035
OG0001635	OFUSG03798.1.p1	CAEEL08024
OG0001638	OFUSG23959.1.p1	CAEEL09133, CAEEL15796, CAEEL12088, CAEEL20172
OG0001640	OFUSG19523.1.p1	CAEEL10788
OG0001641	OFUSG04477.1.p1, OFUSG23736.1.p1	CAEEL00743
OG0001642	OFUSG12098.1.p1, OFUSG12098.2.p1, OFUSG21976.1.p1, OFUSG21759.1.p1	CAEEL15818
OG0001643	OFUSG09397.1.p1	CAEEL19599
OG0001651	OFUSG11108.1.p1	CAEEL10611
OG0001652	OFUSG16763.1.p1	CAEEL15806
OG0001653	OFUSG13617.1.p1	CAEEL03026
OG0001654	OFUSG21172.2.p1, OFUSG21172.1.p1	CAEEL20359, CAEEL20360
OG0001655	OFUSG19612.1.p1	CAEEL05314
OG0001656	OFUSG16043.1.p1	CAEEL07456
OG0001657	OFUSG15406.1.p1, OFUSG15406.3.p1, OFUSG15406.2.p1	CAEEL08928, CAEEL08927
OG0001659	OFUSG00377.2.p1, OFUSG00377.1.p1, OFUSG00377.3.p1	CAEEL00855
OG0001661	OFUSG15534.1.p1	CAEEL14147
OG0001662	OFUSG01215.1.p1	CAEEL00357
OG0001663	OFUSG06909.1.p1	CAEEL10899, CAEEL10898
OG0001664	OFUSG26329.1.p1, OFUSG26329.2.p1	CAEEL04260
OG0001665	OFUSG10767.1.p1, OFUSG10032.1.p1, OFUSG10032.2.p1	CAEEL07716
OG0001666	OFUSG21405.1.p1	CAEEL07781
OG0001668	OFUSG00939.2.p1, OFUSG00939.1.p1	CAEEL00277
OG0001671	OFUSG16445.1.p1, OFUSG19258.1.p1	CAEEL19781
OG0001672	OFUSG23239.1.p1	CAEEL08375
OG0001673	OFUSG11305.1.p1	CAEEL17134, CAEEL17133
OG0001675	OFUSG17634.1.p1, OFUSG17634.2.p1	CAEEL00808
OG0001676	OFUSG03925.1.p1	CAEEL01617
OG0001677	OFUSG14870.1.p1	CAEEL07860
OG0001679	OFUSG24986.1.p1, OFUSG24986.2.p1	CAEEL18912
OG0001680	OFUSG26807.1.p1	CAEEL15664
OG0001682	OFUSG24639.1.p1	CAEEL17995
OG0001683	OFUSG01876.1.p1	CAEEL00875
OG0001684	OFUSG07981.1.p1	CAEEL08513, CAEEL19560
OG0001685	OFUSG03463.1.p1	CAEEL06629, CAEEL19461
OG0001688	OFUSG03820.2.p1, OFUSG03820.1.p1	CAEEL06653
OG0001689	OFUSG22120.5.p1, OFUSG22120.3.p1, OFUSG22120.4.p1, OFUSG22120.2.p1, OFUSG22120.1.p1	CAEEL08769
OG0001690	OFUSG25433.2.p1, OFUSG25433.1.p1, OFUSG06878.1.p1	CAEEL02923
OG0001691	OFUSG15006.2.p1, OFUSG15006.1.p1	CAEEL09136, CAEEL09137
OG0001700	OFUSG07131.1.p1	CAEEL04175, CAEEL17128, CAEEL17159, CAEEL17152, CAEEL17151, CAEEL17149, CAEEL17154, CAEEL17156, CAEEL17129, CAEEL17148, CAEEL17158, CAEEL17157, CAEEL17155, CAEEL17150, CAEEL17153, CAEEL17130, CAEEL17127, CAEEL17147, CAEEL17462, CAEEL16055, CAEEL03193, CAEEL03185, CAEEL04174, CAEEL03064, CAEEL02491, CAEEL02474, CAEEL02525, CAEEL02526, CAEEL02485, CAEEL02432, CAEEL06120, CAEEL17118, CAEEL03396, CAEEL03331, CAEEL03328, CAEEL06121, CAEEL03751, CAEEL03752, CAEEL07474, CAEEL07473, CAEEL14507, CAEEL03327
OG0001706	OFUSG02180.1.p1	CAEEL00824
OG0001707	OFUSG23536.1.p1	CAEEL18144, CAEEL17802
OG0001709	OFUSG18239.1.p1, OFUSG18240.1.p1, OFUSG22770.1.p1	CAEEL07646, CAEEL07650
OG0001711	OFUSG21715.2.p1, OFUSG21715.1.p1	CAEEL15052
OG0001713	OFUSG17447.2.p1, OFUSG17447.1.p1	CAEEL04261
OG0001713	OFUSG20590.1.p1, OFUSG20591.1.p1	CAEEL02704
OG0001714	OFUSG10942.1.p1	CAEEL12772
OG0001714	OFUSG12071.1.p1	CAEEL15825
OG0001718	OFUSG12593.1.p1	CAEEL12769
OG0001720	OFUSG15618.1.p1	CAEEL07819
OG0001721	OFUSG07044.1.p1	CAEEL10104, CAEEL11043
OG0001723	OFUSG14623.2.p1, OFUSG14623.1.p1, OFUSG14623.3.p1	CAEEL19731
OG0001724	OFUSG01073.1.p1, OFUSG01073.2.p1	CAEEL00188, CAEEL09412
OG0001726	OFUSG12414.1.p1	CAEEL15546
OG0001727	OFUSG11770.1.p1	CAEEL15354
OG0001728	OFUSG09660.1.p1	CAEEL20444
OG0001730	OFUSG02130.1.p1	CAEEL04519
OG0001731	OFUSG25628.1.p1	CAEEL19569
OG0001732	OFUSG24998.1.p1	CAEEL05337
OG0001733	OFUSG06635.1.p1	CAEEL11586
OG0001734	OFUSG16646.2.p1, OFUSG16646.1.p1, OFUSG16467.1.p1	CAEEL11289
OG0001735	OFUSG15798.1.p1	CAEEL08598
OG0001736	OFUSG20300.1.p1	CAEEL20331
OG0001736	OFUSG23191.3.p1, OFUSG23191.4.p1, OFUSG23191.2.p1, OFUSG23191.1.p1	CAEEL15724, CAEEL15493
OG0001738	OFUSG07016.1.p1	CAEEL09745, CAEEL09746
OG0001739	OFUSG26004.1.p1, OFUSG26004.2.p1	CAEEL10953
OG0001743	OFUSG08277.1.p1	CAEEL18830
OG0001745	OFUSG02091.1.p1, OFUSG17121.1.p1	CAEEL15294
OG0001746	OFUSG01226.1.p1	CAEEL09374
OG0001747	OFUSG14743.1.p1	CAEEL13414, CAEEL14611, CAEEL15557
OG0001748	OFUSG10995.1.p1, OFUSG10995.2.p1	CAEEL12231, CAEEL12232
OG0001749	OFUSG02989.1.p1, OFUSG02989.2.p1	CAEEL07118
OG0001750	OFUSG24361.1.p1	CAEEL08294
OG0001752	OFUSG10922.3.p1, OFUSG10922.1.p1, OFUSG10922.4.p1, OFUSG10922.2.p1	CAEEL02282
OG0001754	OFUSG00177.1.p1, OFUSG08904.1.p1	CAEEL06405
OG0001755	OFUSG07586.1.p1	CAEEL12716
OG0001755	OFUSG21511.1.p1	CAEEL16403
OG0001756	OFUSG08592.1.p1, OFUSG10747.1.p1	CAEEL02757
OG0001758	OFUSG15619.1.p1	CAEEL12018, CAEEL10328, CAEEL02808, CAEEL03701, CAEEL00164
OG0001769	OFUSG10234.1.p1	CAEEL12367
OG0001770	OFUSG07903.2.p1, OFUSG07903.1.p1	CAEEL12180
OG0001774	OFUSG05793.1.p1	CAEEL20358
OG0001774	OFUSG06044.1.p1, OFUSG06044.2.p1	CAEEL07377, CAEEL01266
OG0001776	OFUSG19540.1.p1	CAEEL20827
OG0001777	OFUSG03431.1.p1	CAEEL07037
OG0001779	OFUSG18441.1.p1, OFUSG18442.1.p1, OFUSG18440.1.p1, OFUSG17457.1.p1, OFUSG17457.2.p1	CAEEL00025, CAEEL00024
OG0001780	OFUSG15520.2.p1, OFUSG15520.1.p1	CAEEL12979
OG0001781	OFUSG16705.1.p1	CAEEL04378
OG0001781	OFUSG05822.1.p1	CAEEL06468
OG0001783	OFUSG14625.1.p1	CAEEL18807
OG0001785	OFUSG24818.1.p1	CAEEL10450, CAEEL07502
OG0001786	OFUSG26619.2.p1, OFUSG26619.1.p1	CAEEL15765
OG0001786	OFUSG26700.2.p1, OFUSG26700.1.p1	CAEEL18388
OG0001787	OFUSG00916.1.p1	CAEEL07669
OG0001790	OFUSG20060.2.p1, OFUSG20060.1.p1	CAEEL19999
OG0001793	OFUSG23631.1.p1	CAEEL07806
OG0001798	OFUSG06131.1.p1	CAEEL02504
OG0001799	OFUSG24184.1.p1	CAEEL07172
OG0001800	OFUSG05613.1.p1	CAEEL10920, CAEEL02655, CAEEL10124
OG0001805	OFUSG07794.1.p1	CAEEL10422, CAEEL19401
OG0001808	OFUSG17082.1.p1, OFUSG17082.2.p1	CAEEL18904
OG0001809	OFUSG08089.1.p1	CAEEL18133
OG0001810	OFUSG03936.1.p1	CAEEL00534
OG0001816	OFUSG23359.1.p1	CAEEL05710
OG0001817	OFUSG10794.2.p1, OFUSG10794.1.p1	CAEEL18580, CAEEL18581
OG0001818	OFUSG25019.1.p1	CAEEL16460
OG0001819	OFUSG17205.1.p1, OFUSG17322.2.p1, OFUSG17322.1.p1	CAEEL08110
OG0001820	OFUSG18274.3.p1, OFUSG18274.2.p1, OFUSG18274.1.p1	CAEEL00161
OG0001821	OFUSG17801.1.p1	CAEEL18946, CAEEL11366, CAEEL11028, CAEEL00517, CAEEL17960, CAEEL19600
OG0001822	OFUSG09898.2.p1, OFUSG09898.1.p1	CAEEL14275, CAEEL14276
OG0001823	OFUSG07178.1.p1	CAEEL18465
OG0001824	OFUSG04726.1.p1, OFUSG12770.1.p1, OFUSG25201.1.p1, OFUSG23622.1.p1, OFUSG13725.1.p1	CAEEL20525
