Orthogroup	OWEFU	SACKO_ok
OG0001127	OFUSG16574.1.p1, OFUSG16574.2.p1	SACKO_04963
OG0001128	OFUSG11491.1.p1	SACKO_18055
OG0001129	OFUSG05147.2.p1, OFUSG05147.1.p1	SACKO_22362
OG0001130	OFUSG08598.1.p1	SACKO_21924, SACKO_08719, SACKO_08682
OG0001131	OFUSG21658.1.p1	SACKO_02814
OG0001132	OFUSG20144.1.p1	SACKO_22464
OG0001133	OFUSG08388.1.p1	SACKO_03939
OG0001133	OFUSG21360.1.p1	SACKO_03870
OG0001134	OFUSG10062.2.p1, OFUSG10062.1.p1	SACKO_00371
OG0001135	OFUSG17784.2.p1, OFUSG17784.1.p1	SACKO_12991
OG0001136	OFUSG20143.1.p1, OFUSG20143.4.p1, OFUSG20143.3.p1, OFUSG20143.2.p1	SACKO_08700, SACKO_08683
OG0001137	OFUSG11347.1.p1	SACKO_31589
OG0001138	OFUSG13035.1.p1, OFUSG13035.2.p1	SACKO_06420
OG0001139	OFUSG26881.1.p1	SACKO_11336
OG0001139	OFUSG25576.1.p1	SACKO_08887
OG0001140	OFUSG20072.1.p1, OFUSG00173.1.p1	SACKO_04124, SACKO_23104, SACKO_04138, SACKO_23108, SACKO_04131, SACKO_04133, SACKO_23103, SACKO_04130, SACKO_15430, SACKO_21499
OG0001141	OFUSG09098.2.p1, OFUSG09098.1.p1	SACKO_15539
OG0001142	OFUSG10654.1.p1	SACKO_08495
OG0001143	OFUSG16015.1.p1	SACKO_27075
OG0001144	OFUSG23430.1.p1	SACKO_23855
OG0001146	OFUSG16918.1.p1	SACKO_04608, SACKO_10399
OG0001147	OFUSG03123.1.p1	SACKO_26881
OG0001148	OFUSG04841.1.p1	SACKO_05299
OG0001149	OFUSG26608.1.p1, OFUSG26608.2.p1	SACKO_23060
OG0001155	OFUSG23517.1.p1	SACKO_29197
OG0001155	OFUSG22403.1.p1	SACKO_06972
OG0001156	OFUSG03954.1.p1, OFUSG03954.2.p1, OFUSG03954.3.p1	SACKO_12887
OG0001158	OFUSG20905.2.p1, OFUSG20905.1.p1	SACKO_22305, SACKO_17286
OG0001159	OFUSG11338.1.p1, OFUSG20958.1.p1	SACKO_14618
OG0001160	OFUSG07954.1.p1	SACKO_03583
OG0001161	OFUSG16226.3.p1, OFUSG16226.2.p1, OFUSG16226.1.p1	SACKO_21600, SACKO_15264, SACKO_27696
OG0001162	OFUSG20181.1.p1	SACKO_17543, SACKO_14294
OG0001163	OFUSG11184.1.p1, OFUSG11184.2.p1	SACKO_31507
OG0001164	OFUSG24177.1.p1	SACKO_00737
OG0001165	OFUSG13166.1.p1	SACKO_18359
OG0001165	OFUSG14678.1.p1, OFUSG14678.2.p1	SACKO_31998
OG0001166	OFUSG02486.1.p1	SACKO_31708
OG0001167	OFUSG21708.1.p1	SACKO_12026
OG0001168	OFUSG18913.1.p1	SACKO_18942
OG0001169	OFUSG02492.1.p1	SACKO_01891
OG0001170	OFUSG01257.1.p1	SACKO_27342
OG0001171	OFUSG16690.1.p1	SACKO_20825
OG0001172	OFUSG24342.1.p1	SACKO_07899
OG0001173	OFUSG04684.1.p1	SACKO_12453
OG0001173	OFUSG04683.1.p1	SACKO_11271
OG0001174	OFUSG06404.1.p1, OFUSG06737.1.p1	SACKO_28428, SACKO_28429
OG0001175	OFUSG26257.3.p1, OFUSG26257.2.p1, OFUSG26257.1.p1	SACKO_00167
OG0001177	OFUSG21019.1.p1, OFUSG21014.1.p1, OFUSG21016.1.p1	SACKO_26073, SACKO_10730, SACKO_26943
OG0001178	OFUSG12774.1.p1	SACKO_03875
OG0001178	OFUSG25843.1.p1	SACKO_08914
OG0001179	OFUSG23169.1.p1	SACKO_26771, SACKO_32134
OG0001180	OFUSG09681.3.p1, OFUSG09681.1.p1, OFUSG09681.2.p1	SACKO_03980
OG0001181	OFUSG04163.4.p1, OFUSG04163.3.p1, OFUSG04163.2.p1, OFUSG04163.5.p1, OFUSG04163.1.p1	SACKO_08231, SACKO_27253, SACKO_08232
OG0001182	OFUSG07436.2.p1, OFUSG07436.1.p1, OFUSG07437.1.p1, OFUSG21970.1.p1, OFUSG20652.1.p1	SACKO_00852, SACKO_21729, SACKO_06706, SACKO_28390, SACKO_28391, SACKO_19557
OG0001183	OFUSG16748.1.p1	SACKO_22928
OG0001183	OFUSG16749.2.p1, OFUSG16749.1.p1, OFUSG22306.1.p1	SACKO_25666
OG0001184	OFUSG07947.1.p1, OFUSG07947.2.p1	SACKO_04686
OG0001184	OFUSG05984.1.p1	SACKO_02594
OG0001185	OFUSG20935.1.p1	SACKO_25271
OG0001186	OFUSG20257.1.p1	SACKO_04961
OG0001186	OFUSG20541.1.p1	SACKO_32087
OG0001188	OFUSG12424.3.p1, OFUSG12424.2.p1, OFUSG12424.4.p1, OFUSG12424.1.p1	SACKO_25731
OG0001189	OFUSG13393.2.p1, OFUSG13393.1.p1	SACKO_26954
OG0001190	OFUSG17154.1.p1	SACKO_19736, SACKO_29072
OG0001191	OFUSG19246.1.p1	SACKO_28961
OG0001192	OFUSG01279.1.p1	SACKO_04055
OG0001192	OFUSG03419.1.p1	SACKO_12212, SACKO_07407, SACKO_01863, SACKO_01842
OG0001196	OFUSG09460.1.p1	SACKO_02477
OG0001197	OFUSG12312.1.p1	SACKO_32347
OG0001197	OFUSG26563.2.p1, OFUSG26563.1.p1	SACKO_31735
OG0001198	OFUSG09269.1.p1	SACKO_23091
OG0001198	OFUSG01615.2.p1, OFUSG01615.1.p1, OFUSG01616.2.p1, OFUSG01616.1.p1	SACKO_05861
OG0001199	OFUSG01516.1.p1	SACKO_31333
OG0001199	OFUSG23535.1.p1, OFUSG23535.2.p1	SACKO_03906
OG0001200	OFUSG25224.1.p1	SACKO_20799
OG0001201	OFUSG05227.1.p1	SACKO_15686
OG0001202	OFUSG14587.1.p1	SACKO_21894
OG0001203	OFUSG11251.2.p1, OFUSG11251.1.p1	SACKO_17678
OG0001204	OFUSG22699.1.p1	SACKO_05436
OG0001205	OFUSG03222.1.p1	SACKO_07248
OG0001205	OFUSG02818.1.p1	SACKO_12981
OG0001207	OFUSG26036.1.p1	SACKO_03977
OG0001207	OFUSG04252.2.p1, OFUSG04252.1.p1	SACKO_25128
OG0001208	OFUSG23596.1.p1, OFUSG23596.2.p1	SACKO_25532
OG0001209	OFUSG16185.1.p1	SACKO_17895, SACKO_21794
OG0001210	OFUSG21803.1.p1	SACKO_12027
OG0001210	OFUSG16955.1.p1	SACKO_22645
OG0001211	OFUSG26423.1.p1	SACKO_06728
OG0001212	OFUSG02118.1.p1	SACKO_14563
OG0001213	OFUSG05564.1.p1	SACKO_12475
OG0001213	OFUSG24083.1.p1	SACKO_19088
OG0001214	OFUSG23587.1.p1, OFUSG23585.1.p1, OFUSG23586.1.p1	SACKO_17861
OG0001215	OFUSG23468.1.p1	SACKO_19345
OG0001216	OFUSG24041.1.p1	SACKO_20921
OG0001216	OFUSG05377.1.p1, OFUSG05376.1.p1, OFUSG05379.1.p1	SACKO_23314
OG0001217	OFUSG01813.2.p1, OFUSG01813.1.p1, OFUSG01813.3.p1	SACKO_25190
OG0001218	OFUSG23686.1.p1	SACKO_09575
OG0001219	OFUSG21415.1.p1	SACKO_31732
OG0001220	OFUSG14871.1.p1	SACKO_02206
OG0001221	OFUSG05323.1.p1, OFUSG04940.1.p1, OFUSG20341.1.p1	SACKO_31267, SACKO_31272, SACKO_31273
OG0001222	OFUSG24279.1.p1, OFUSG24279.2.p1, OFUSG25226.1.p1, OFUSG07727.1.p1, OFUSG00477.1.p1	SACKO_24552
OG0001223	OFUSG20458.1.p1, OFUSG20458.3.p1, OFUSG20458.2.p1	SACKO_16161
OG0001225	OFUSG04589.1.p1	SACKO_13197, SACKO_21032
OG0001226	OFUSG00663.1.p1, OFUSG17943.2.p1, OFUSG17943.1.p1, OFUSG21268.1.p1	SACKO_21968, SACKO_20774
OG0001227	OFUSG00654.1.p1	SACKO_09407, SACKO_09406
OG0001230	OFUSG21086.1.p1	SACKO_30865
OG0001231	OFUSG12258.4.p1, OFUSG12258.5.p1, OFUSG12258.2.p1, OFUSG12258.3.p1, OFUSG12258.1.p1	SACKO_32360
OG0001232	OFUSG10193.1.p1, OFUSG07641.1.p1, OFUSG07649.1.p1	SACKO_31671
OG0001233	OFUSG03848.1.p1, OFUSG03848.2.p1	SACKO_30626
OG0001234	OFUSG05267.1.p1	SACKO_26867, SACKO_26860
OG0001236	OFUSG21425.1.p1	SACKO_22328
OG0001237	OFUSG04283.1.p1, OFUSG04283.2.p1	SACKO_16321, SACKO_16315, SACKO_30993
OG0001237	OFUSG24255.3.p1, OFUSG24255.1.p1, OFUSG24255.2.p1	SACKO_12973, SACKO_17092
OG0001238	OFUSG19388.1.p1	SACKO_10255
OG0001238	OFUSG21344.1.p1	SACKO_15368, SACKO_15935
OG0001239	OFUSG05931.1.p1, OFUSG05931.2.p1	SACKO_01576
OG0001240	OFUSG20659.1.p1	SACKO_21921
OG0001241	OFUSG12948.2.p1, OFUSG12948.1.p1	SACKO_21518
OG0001241	OFUSG14006.1.p1	SACKO_25804
OG0001242	OFUSG07103.1.p1, OFUSG07103.2.p1, OFUSG26502.1.p1, OFUSG26501.1.p1, OFUSG26500.1.p1, OFUSG03443.1.p1, OFUSG17525.1.p1	SACKO_19062, SACKO_19023
OG0001243	OFUSG16186.2.p1, OFUSG16186.3.p1, OFUSG16186.1.p1, OFUSG16186.5.p1, OFUSG16186.4.p1	SACKO_00190
OG0001244	OFUSG14122.1.p1, OFUSG14121.1.p1	SACKO_24332, SACKO_33824, SACKO_25187, SACKO_24337
OG0001245	OFUSG10421.2.p1, OFUSG10421.4.p1, OFUSG10421.3.p1, OFUSG10421.1.p1	SACKO_31830, SACKO_17898
OG0001245	OFUSG10305.1.p1	SACKO_17905
OG0001247	OFUSG05637.1.p1, OFUSG05637.3.p1, OFUSG05637.4.p1, OFUSG05637.2.p1	SACKO_16919
OG0001248	OFUSG23624.1.p1	SACKO_03917
OG0001249	OFUSG17354.1.p1	SACKO_07046, SACKO_07044
OG0001250	OFUSG09998.1.p1, OFUSG09998.2.p1	SACKO_22060
OG0001251	OFUSG04849.1.p1	SACKO_21043
OG0001252	OFUSG16975.2.p1, OFUSG16975.1.p1	SACKO_00497
OG0001253	OFUSG06702.1.p1	SACKO_07955
OG0001254	OFUSG24259.1.p1, OFUSG24259.5.p1, OFUSG24259.3.p1, OFUSG24259.4.p1, OFUSG24259.2.p1	SACKO_17085, SACKO_17104
OG0001255	OFUSG26725.1.p1	SACKO_21405
OG0001256	OFUSG01838.2.p1, OFUSG01838.3.p1, OFUSG01838.1.p1	SACKO_32561
OG0001261	OFUSG02179.1.p1	SACKO_02379
OG0001262	OFUSG07691.1.p1	SACKO_14536, SACKO_14562, SACKO_14419, SACKO_00970, SACKO_00906, SACKO_33160
OG0001263	OFUSG11029.2.p1, OFUSG11029.1.p1	SACKO_18553
OG0001263	OFUSG09274.1.p1	SACKO_10674
OG0001264	OFUSG23132.1.p1	SACKO_25559
OG0001265	OFUSG13131.2.p1, OFUSG13131.1.p1	SACKO_20144
OG0001266	OFUSG06980.1.p1	SACKO_21683
OG0001266	OFUSG16970.1.p1	SACKO_34097
OG0001267	OFUSG03362.1.p1	SACKO_05778, SACKO_25091
OG0001267	OFUSG22343.1.p1	SACKO_21996
OG0001268	OFUSG09833.1.p1	SACKO_06254
OG0001268	OFUSG06589.1.p1, OFUSG06589.2.p1	SACKO_30805
OG0001270	OFUSG18535.1.p1	SACKO_24994
OG0001270	OFUSG05149.1.p1	SACKO_01019
OG0001271	OFUSG04260.2.p1, OFUSG04260.1.p1	SACKO_30312
OG0001272	OFUSG15558.2.p1, OFUSG15558.1.p1	SACKO_25421
OG0001273	OFUSG08474.2.p1, OFUSG08474.1.p1	SACKO_29270
OG0001274	OFUSG26621.1.p1, OFUSG26621.2.p1	SACKO_16020
OG0001275	OFUSG00065.1.p1	SACKO_31416
OG0001275	OFUSG00063.1.p1	SACKO_31414
OG0001276	OFUSG02131.2.p1, OFUSG02131.1.p1	SACKO_30635
OG0001278	OFUSG21422.1.p1	SACKO_28908, SACKO_12827, SACKO_12823
OG0001279	OFUSG11783.1.p1	SACKO_20454
OG0001280	OFUSG08879.1.p1	SACKO_17298
OG0001281	OFUSG11373.1.p1	SACKO_27839, SACKO_17699, SACKO_17706, SACKO_27835, SACKO_17701, SACKO_25721
OG0001282	OFUSG01601.2.p1, OFUSG01601.1.p1	SACKO_11635
OG0001284	OFUSG16498.1.p1	SACKO_27293
OG0001284	OFUSG08836.1.p1, OFUSG08837.1.p1	SACKO_16492
OG0001285	OFUSG19139.1.p1	SACKO_12735
OG0001286	OFUSG08045.2.p1, OFUSG08045.1.p1	SACKO_00888
OG0001287	OFUSG02471.1.p1	SACKO_31693
OG0001288	OFUSG26225.2.p1, OFUSG26225.1.p1	SACKO_05048
OG0001289	OFUSG25018.2.p1, OFUSG25018.1.p1	SACKO_27725
OG0001291	OFUSG10221.1.p1	SACKO_21943
OG0001292	OFUSG16670.1.p1	SACKO_15420
OG0001293	OFUSG22587.1.p1	SACKO_21987
OG0001294	OFUSG12455.1.p1, OFUSG12455.2.p1, OFUSG12455.4.p1, OFUSG12455.3.p1	SACKO_03533
OG0001295	OFUSG26538.2.p1, OFUSG26538.1.p1	SACKO_22899
OG0001296	OFUSG22042.1.p1	SACKO_11661
OG0001297	OFUSG07798.1.p1	SACKO_31951, SACKO_31914
OG0001300	OFUSG06989.2.p1, OFUSG06989.1.p1, OFUSG06989.3.p1, OFUSG06989.4.p1	SACKO_02042
OG0001302	OFUSG26569.1.p1	SACKO_07352
OG0001302	OFUSG15207.1.p1	SACKO_13308
OG0001303	OFUSG18590.1.p1	SACKO_13696, SACKO_03531
OG0001304	OFUSG05114.1.p1	SACKO_19061
OG0001305	OFUSG08198.1.p1	SACKO_26780
OG0001306	OFUSG23546.1.p1	SACKO_25708
OG0001306	OFUSG07657.1.p1, OFUSG07657.2.p1	SACKO_10996
OG0001308	OFUSG10535.1.p1	SACKO_29701
OG0001309	OFUSG21047.1.p1, OFUSG22086.1.p1, OFUSG25240.1.p1, OFUSG07752.1.p1	SACKO_31608
OG0001310	OFUSG11461.1.p1	SACKO_11650
OG0001310	OFUSG06993.1.p1, OFUSG06993.2.p1, OFUSG06993.3.p1	SACKO_12687
OG0001311	OFUSG12707.3.p1, OFUSG12707.2.p1, OFUSG12707.1.p1	SACKO_03046
OG0001311	OFUSG15938.2.p1, OFUSG15938.1.p1	SACKO_14169
OG0001312	OFUSG17940.1.p1	SACKO_03694
OG0001313	OFUSG00097.1.p1, OFUSG00029.1.p1	SACKO_00050, SACKO_24118, SACKO_31873, SACKO_02599, SACKO_27800, SACKO_27814, SACKO_02605, SACKO_24088
OG0001314	OFUSG25481.1.p1, OFUSG26729.1.p1, OFUSG26729.2.p1	SACKO_28289, SACKO_25320, SACKO_08201, SACKO_28337, SACKO_23656, SACKO_08222, SACKO_24985
OG0001315	OFUSG10828.1.p1	SACKO_09990
OG0001316	OFUSG25497.3.p1, OFUSG25497.2.p1, OFUSG25497.1.p1	SACKO_32180
OG0001317	OFUSG06662.2.p1, OFUSG06662.1.p1	SACKO_20482
OG0001318	OFUSG00323.1.p1	SACKO_20260
OG0001318	OFUSG00343.1.p1	SACKO_33046
OG0001319	OFUSG26856.1.p1, OFUSG26856.2.p1	SACKO_17261
OG0001320	OFUSG23083.1.p1	SACKO_15495
OG0001320	OFUSG21928.1.p1, OFUSG11012.1.p1, OFUSG11010.1.p1	SACKO_03528
OG0001321	OFUSG16548.1.p1	SACKO_00755
OG0001322	OFUSG07154.2.p1, OFUSG07154.1.p1	SACKO_08315
OG0001322	OFUSG11624.1.p1	SACKO_00634, SACKO_05223
OG0001323	OFUSG11964.4.p1, OFUSG11964.3.p1, OFUSG11964.1.p1, OFUSG11964.2.p1	SACKO_09370
OG0001324	OFUSG16607.1.p1	SACKO_04648
OG0001325	OFUSG10884.1.p1	SACKO_27663
OG0001326	OFUSG19214.1.p1	SACKO_30260
OG0001327	OFUSG12772.1.p1	SACKO_11723
OG0001327	OFUSG06432.1.p1	SACKO_26434
OG0001328	OFUSG01967.1.p1, OFUSG01966.2.p1, OFUSG01966.1.p1, OFUSG21221.1.p1, OFUSG06755.1.p1	SACKO_24069
OG0001329	OFUSG19399.1.p1, OFUSG06594.1.p1	SACKO_23438
OG0001330	OFUSG15141.1.p1	SACKO_00723
OG0001331	OFUSG06502.1.p1	SACKO_23573
OG0001332	OFUSG17350.1.p1	SACKO_15759, SACKO_15750, SACKO_15764, SACKO_15770
OG0001333	OFUSG07585.1.p1, OFUSG07585.2.p1	SACKO_02537, SACKO_31933, SACKO_31954
OG0001335	OFUSG19960.1.p1	SACKO_02457
OG0001337	OFUSG20188.1.p1	SACKO_18014
OG0001337	OFUSG21230.1.p1	SACKO_02804
OG0001339	OFUSG21369.1.p1	SACKO_01450
OG0001341	OFUSG06041.1.p1	SACKO_06241
OG0001344	OFUSG10181.1.p1	SACKO_14763
OG0001345	OFUSG06158.1.p1	SACKO_23714, SACKO_23639, SACKO_23595, SACKO_23715
OG0001348	OFUSG14452.1.p1, OFUSG14452.2.p1	SACKO_28912
OG0001349	OFUSG05423.1.p1	SACKO_25871, SACKO_31076
OG0001349	OFUSG13072.1.p1	SACKO_20920
OG0001349	OFUSG23875.1.p1	SACKO_31598, SACKO_31148
OG0001349	OFUSG04193.1.p1, OFUSG17002.1.p1, OFUSG17002.2.p1	SACKO_08026, SACKO_08036, SACKO_08022, SACKO_08043, SACKO_22283, SACKO_22276
OG0001350	OFUSG13619.1.p1	SACKO_01084
OG0001350	OFUSG20926.1.p1	SACKO_01074
OG0001351	OFUSG24770.1.p1	SACKO_20883
OG0001352	OFUSG21804.1.p1, OFUSG10126.1.p1	SACKO_25575, SACKO_25587, SACKO_15835
OG0001353	OFUSG21880.1.p1	SACKO_22195
OG0001354	OFUSG09421.1.p1	SACKO_05972
OG0001354	OFUSG21208.1.p1	SACKO_27003
OG0001355	OFUSG06812.1.p1	SACKO_12733
OG0001356	OFUSG05861.1.p1, OFUSG19759.1.p1	SACKO_23436
OG0001357	OFUSG11869.2.p1, OFUSG11869.1.p1	SACKO_32377
OG0001358	OFUSG00575.1.p1	SACKO_18923
OG0001359	OFUSG09546.1.p1, OFUSG09546.4.p1, OFUSG09546.3.p1, OFUSG09546.2.p1	SACKO_04493, SACKO_04499
OG0001360	OFUSG10269.1.p1, OFUSG08616.1.p1	SACKO_06003, SACKO_33651
OG0001361	OFUSG02970.1.p1, OFUSG05783.1.p1, OFUSG09658.1.p1, OFUSG09658.2.p1	SACKO_06636, SACKO_20244
OG0001362	OFUSG10756.1.p1	SACKO_31554
OG0001363	OFUSG08098.1.p1, OFUSG06851.1.p1, OFUSG04232.2.p1, OFUSG04232.1.p1, OFUSG10137.2.p1, OFUSG10137.1.p1	SACKO_07065, SACKO_07071, SACKO_02886
OG0001364	OFUSG21480.2.p1, OFUSG21480.1.p1	SACKO_22285
OG0001366	OFUSG24531.1.p1, OFUSG24531.2.p1	SACKO_14270
OG0001366	OFUSG24530.1.p1, OFUSG24526.1.p1	SACKO_14260
OG0001367	OFUSG13306.3.p1, OFUSG13306.2.p1, OFUSG13306.1.p1	SACKO_11804
OG0001368	OFUSG11560.1.p1	SACKO_12370
OG0001369	OFUSG19058.2.p1, OFUSG19058.1.p1, OFUSG19058.3.p1	SACKO_30830
OG0001370	OFUSG26505.1.p1	SACKO_10513
OG0001370	OFUSG07390.1.p1	SACKO_00812
OG0001371	OFUSG17879.1.p1	SACKO_17304, SACKO_17312, SACKO_19756
OG0001372	OFUSG17365.1.p1	SACKO_27587
OG0001372	OFUSG20231.1.p1	SACKO_23028
OG0001373	OFUSG10557.1.p1	SACKO_09984
OG0001374	OFUSG04562.1.p1	SACKO_07337
OG0001375	OFUSG07343.1.p1	SACKO_12584, SACKO_12521
OG0001375	OFUSG17328.1.p1	SACKO_21495
OG0001376	OFUSG09428.1.p1	SACKO_34148
OG0001377	OFUSG05993.5.p1, OFUSG05993.1.p1, OFUSG05993.4.p1, OFUSG05993.3.p1, OFUSG05993.2.p1	SACKO_25288
OG0001378	OFUSG06638.1.p1	SACKO_24430, SACKO_21687
OG0001380	OFUSG02941.1.p1	SACKO_30081, SACKO_01944, SACKO_30082
OG0001381	OFUSG08848.1.p1	SACKO_25884
OG0001383	OFUSG08386.1.p1, OFUSG08386.2.p1	SACKO_27457
OG0001384	OFUSG25874.1.p1, OFUSG25878.1.p1	SACKO_13100
OG0001386	OFUSG04435.2.p1, OFUSG04435.1.p1	SACKO_02115
OG0001387	OFUSG08838.2.p1, OFUSG08838.1.p1, OFUSG09228.1.p1, OFUSG09227.1.p1, OFUSG09228.2.p1, OFUSG09228.3.p1, OFUSG09222.1.p1, OFUSG09222.2.p1, OFUSG23297.1.p1, OFUSG21160.1.p1	SACKO_07056
OG0001388	OFUSG02522.1.p1, OFUSG02522.2.p1	SACKO_17625
OG0001389	OFUSG02820.1.p1, OFUSG02820.2.p1	SACKO_01374
OG0001395	OFUSG00519.1.p1, OFUSG00519.2.p1	SACKO_14815
OG0001396	OFUSG26273.1.p1, OFUSG26273.2.p1, OFUSG26272.1.p1, OFUSG13165.1.p1, OFUSG13165.2.p1, OFUSG13753.1.p1, OFUSG26271.1.p1, OFUSG13751.1.p1, OFUSG26270.1.p1, OFUSG17889.1.p1, OFUSG10375.1.p1	SACKO_26671, SACKO_26674, SACKO_26705, SACKO_08064, SACKO_01315
OG0001397	OFUSG18946.1.p1	SACKO_20543
OG0001397	OFUSG05696.1.p1	SACKO_02267
OG0001398	OFUSG08385.2.p1, OFUSG08385.1.p1	SACKO_14409, SACKO_01986, SACKO_01969, SACKO_01989, SACKO_01970
OG0001399	OFUSG05115.2.p1, OFUSG05115.1.p1	SACKO_19007
OG0001400	OFUSG16752.1.p1	SACKO_05641
OG0001401	OFUSG14256.1.p1	SACKO_26685
OG0001402	OFUSG15266.1.p1	SACKO_07573
OG0001404	OFUSG10243.1.p1	SACKO_24460, SACKO_18033
OG0001404	OFUSG13591.1.p1	SACKO_05491
OG0001405	OFUSG08687.1.p1	SACKO_07421
OG0001406	OFUSG26862.2.p1, OFUSG26862.1.p1	SACKO_29996
OG0001407	OFUSG11449.1.p1	SACKO_13552
OG0001408	OFUSG26701.3.p1, OFUSG26701.5.p1, OFUSG26701.1.p1, OFUSG26701.2.p1, OFUSG26701.4.p1	SACKO_32306
OG0001409	OFUSG08545.1.p1	SACKO_32640
OG0001410	OFUSG03571.1.p1	SACKO_14471
OG0001410	OFUSG05214.1.p1	SACKO_00287
OG0001411	OFUSG03508.1.p1	SACKO_04096
OG0001412	OFUSG18887.1.p1	SACKO_09199, SACKO_13714
OG0001412	OFUSG15817.1.p1	SACKO_01410
OG0001413	OFUSG22121.1.p1	SACKO_13707
OG0001413	OFUSG08829.2.p1, OFUSG08829.1.p1	SACKO_08606
OG0001414	OFUSG11958.2.p1, OFUSG11958.1.p1	SACKO_04758
OG0001414	OFUSG18118.1.p1	SACKO_30191
OG0001415	OFUSG15519.1.p1	SACKO_02741
OG0001416	OFUSG13299.1.p1	SACKO_14338
OG0001417	OFUSG23096.1.p1	SACKO_19012
OG0001417	OFUSG16507.1.p1	SACKO_28149
OG0001418	OFUSG17720.1.p1	SACKO_04240
OG0001419	OFUSG12217.1.p1	SACKO_11370
OG0001421	OFUSG12383.1.p1, OFUSG12383.2.p1, OFUSG12383.3.p1	SACKO_11974
OG0001422	OFUSG26586.1.p1, OFUSG26586.2.p1	SACKO_08100
OG0001423	OFUSG07664.2.p1, OFUSG07664.1.p1	SACKO_22783
OG0001424	OFUSG16407.2.p1, OFUSG16407.1.p1	SACKO_10409
OG0001425	OFUSG07569.2.p1, OFUSG07569.1.p1	SACKO_32937
OG0001426	OFUSG13058.1.p1	SACKO_29415
OG0001427	OFUSG17237.1.p1, OFUSG17237.2.p1	SACKO_25289
OG0001428	OFUSG13057.1.p1, OFUSG13057.2.p1	SACKO_29404
OG0001429	OFUSG01117.3.p1, OFUSG01117.1.p1, OFUSG01117.5.p1, OFUSG01117.4.p1, OFUSG01117.2.p1	SACKO_04211, SACKO_04202, SACKO_04222
OG0001430	OFUSG12101.2.p1, OFUSG12101.1.p1	SACKO_23248
OG0001431	OFUSG13522.1.p1	SACKO_19695
OG0001433	OFUSG12630.1.p1	SACKO_20980
OG0001434	OFUSG01506.1.p1	SACKO_08035, SACKO_22760
OG0001434	OFUSG01494.1.p1	SACKO_17220
OG0001436	OFUSG04236.1.p1	SACKO_20014
OG0001437	OFUSG20380.1.p1	SACKO_01223
OG0001438	OFUSG23458.1.p1	SACKO_22113, SACKO_28211
OG0001439	OFUSG09315.1.p1	SACKO_32633
OG0001440	OFUSG16509.1.p1	SACKO_13032
OG0001440	OFUSG12251.1.p1	SACKO_09213
OG0001441	OFUSG21490.1.p1	SACKO_07486
OG0001442	OFUSG01726.1.p1	SACKO_19825
OG0001444	OFUSG10636.1.p1, OFUSG22849.1.p1, OFUSG01825.1.p1, OFUSG02583.1.p1	SACKO_06786, SACKO_08191, SACKO_01621, SACKO_18940, SACKO_11080, SACKO_18939, SACKO_19251, SACKO_19219, SACKO_01103, SACKO_15494
OG0001445	OFUSG25750.1.p1	SACKO_32917
OG0001446	OFUSG14848.3.p1, OFUSG14848.1.p1, OFUSG14848.2.p1	SACKO_29922, SACKO_01303, SACKO_29925
OG0001447	OFUSG12539.1.p1	SACKO_02819
OG0001448	OFUSG15091.1.p1	SACKO_03904
OG0001448	OFUSG17488.1.p1, OFUSG20329.1.p1, OFUSG20328.1.p1	SACKO_03901
OG0001448	OFUSG23566.1.p1	SACKO_02955
OG0001449	OFUSG23473.1.p1	SACKO_30150
OG0001449	OFUSG04436.1.p1	SACKO_24439
OG0001451	OFUSG25146.1.p1	SACKO_10470
OG0001451	OFUSG01699.1.p1	SACKO_05414, SACKO_07824
OG0001452	OFUSG19630.4.p1, OFUSG19630.3.p1, OFUSG19630.2.p1, OFUSG19630.1.p1	SACKO_08603
OG0001453	OFUSG16903.1.p1, OFUSG21275.1.p1	SACKO_00292, SACKO_12622
OG0001454	OFUSG02983.3.p1, OFUSG02983.1.p1, OFUSG02983.2.p1	SACKO_25073
OG0001455	OFUSG21479.1.p1	SACKO_15116
OG0001457	OFUSG26319.1.p1	SACKO_30564, SACKO_25543
OG0001458	OFUSG01939.1.p1, OFUSG01939.2.p1	SACKO_09504
OG0001459	OFUSG26657.1.p1	SACKO_12626
OG0001460	OFUSG10186.1.p1, OFUSG10186.2.p1	SACKO_22427
OG0001461	OFUSG06941.1.p1, OFUSG06941.2.p1	SACKO_33755, SACKO_32797
OG0001462	OFUSG11348.1.p1, OFUSG11348.3.p1, OFUSG11348.4.p1, OFUSG11348.2.p1	SACKO_31580
OG0001462	OFUSG11538.1.p1	SACKO_04210
OG0001463	OFUSG20516.1.p1, OFUSG20517.1.p1	SACKO_06141, SACKO_31720, SACKO_15166, SACKO_29008, SACKO_29029, SACKO_29002
OG0001464	OFUSG16469.1.p1, OFUSG16469.2.p1, OFUSG16469.3.p1, OFUSG16469.4.p1	SACKO_17111, SACKO_16693
OG0001465	OFUSG12663.2.p1, OFUSG12663.1.p1	SACKO_28877, SACKO_13637
OG0001466	OFUSG26312.2.p1, OFUSG26312.1.p1	SACKO_25244
OG0001466	OFUSG17818.1.p1	SACKO_06437
OG0001467	OFUSG05523.1.p1	SACKO_17605, SACKO_17589, SACKO_14633
OG0001467	OFUSG05528.1.p1	SACKO_14405
OG0001468	OFUSG16624.1.p1	SACKO_04663
OG0001469	OFUSG19276.1.p1	SACKO_18991, SACKO_06864
OG0001469	OFUSG01366.1.p1	SACKO_14829
