Orthogroup	OWEFU	BRAFL
OG0001491	OFUSG18021.1.p1	bflo_23728
OG0001492	OFUSG23987.1.p1	bflo_20319
OG0001493	OFUSG18536.3.p1, OFUSG18536.2.p1, OFUSG18536.1.p1	bflo_07693
OG0001495	OFUSG19268.1.p1	bflo_12191
OG0001496	OFUSG04568.1.p1	bflo_24592
OG0001498	OFUSG14519.1.p1, OFUSG05759.1.p1	bflo_10159, bflo_15380, bflo_09760, bflo_09676, bflo_09677
OG0001498	OFUSG05785.1.p1	bflo_10073, bflo_15371, bflo_15384, bflo_15394
OG0001500	OFUSG14370.1.p1	bflo_21478
OG0001501	OFUSG12297.1.p1	bflo_09946
OG0001502	OFUSG10006.1.p1, OFUSG10006.2.p1	bflo_23826
OG0001503	OFUSG09447.1.p1	bflo_06788
OG0001503	OFUSG11182.1.p1	bflo_23876
OG0001504	OFUSG25921.1.p1, OFUSG25920.1.p1, OFUSG20289.1.p1, OFUSG20286.1.p1	bflo_12663, bflo_20928, bflo_13456
OG0001505	OFUSG14500.1.p1	bflo_09444, bflo_09445, bflo_09632, bflo_14121
OG0001505	OFUSG00231.1.p1	bflo_24098
OG0001506	OFUSG21438.1.p1	bflo_24347
OG0001506	OFUSG21439.1.p1, OFUSG21439.2.p1	bflo_24797
OG0001507	OFUSG11499.1.p1	bflo_09479
OG0001508	OFUSG25521.5.p1, OFUSG25521.2.p1, OFUSG25521.1.p1, OFUSG25521.4.p1, OFUSG25521.3.p1	bflo_10335
OG0001509	OFUSG15583.3.p1, OFUSG15583.2.p1, OFUSG15583.1.p1	bflo_20228
OG0001509	OFUSG24931.1.p1	bflo_21309
OG0001510	OFUSG23460.1.p1	bflo_25624, bflo_04502
OG0001511	OFUSG24738.4.p1, OFUSG24738.5.p1, OFUSG24738.2.p1, OFUSG24738.3.p1, OFUSG24738.1.p1	bflo_21400
OG0001512	OFUSG04386.1.p1	bflo_08360
OG0001513	OFUSG13404.2.p1, OFUSG13404.1.p1	bflo_00374
OG0001515	OFUSG22166.1.p1	bflo_24482
OG0001516	OFUSG17628.1.p1	bflo_25717
OG0001517	OFUSG06248.1.p1	bflo_11766, bflo_25356
OG0001518	OFUSG04538.1.p1	bflo_11551, bflo_05396
OG0001519	OFUSG16706.1.p1, OFUSG09441.1.p1, OFUSG09445.1.p1, OFUSG09446.1.p1	bflo_05680, bflo_06207
OG0001520	OFUSG17134.1.p1	bflo_01540
OG0001521	OFUSG09006.1.p1, OFUSG09006.2.p1, OFUSG09005.1.p1	bflo_03323, bflo_03140, bflo_08951, bflo_09609
OG0001522	OFUSG12012.1.p1	bflo_07703
OG0001522	OFUSG09440.1.p1	bflo_06545, bflo_06794
OG0001523	OFUSG07157.3.p1, OFUSG07157.1.p1, OFUSG07157.2.p1	bflo_09139
OG0001524	OFUSG05517.1.p1	bflo_09720
OG0001524	OFUSG20787.1.p1	bflo_13114
OG0001525	OFUSG15472.1.p1, OFUSG22614.1.p1, OFUSG07123.1.p1, OFUSG15288.1.p1	bflo_20724
OG0001526	OFUSG22795.2.p1, OFUSG22795.1.p1, OFUSG22796.1.p1	bflo_16661
OG0001527	OFUSG15032.1.p1	bflo_21123
OG0001527	OFUSG20384.1.p1	bflo_12778
OG0001528	OFUSG11355.1.p1	bflo_24455
OG0001529	OFUSG12625.1.p1	bflo_18691
OG0001531	OFUSG18944.1.p1	bflo_10610
OG0001532	OFUSG13298.5.p1, OFUSG13298.3.p1, OFUSG13298.4.p1, OFUSG13298.2.p1, OFUSG13298.1.p1	bflo_24051
OG0001533	OFUSG16623.1.p1, OFUSG16623.2.p1, OFUSG21924.1.p1, OFUSG21924.2.p1	bflo_02142, bflo_02367
OG0001534	OFUSG10906.1.p1	bflo_22738
OG0001536	OFUSG22060.1.p1	bflo_16100
OG0001537	OFUSG26723.1.p1	bflo_23337, bflo_10427, bflo_09547, bflo_10294, bflo_00406, bflo_00656, bflo_15216, bflo_10257, bflo_08812
OG0001538	OFUSG23564.1.p1, OFUSG22423.1.p1, OFUSG22424.1.p1, OFUSG22425.1.p1, OFUSG17450.1.p1	bflo_01463, bflo_13735, bflo_01432, bflo_00761, bflo_01431
OG0001545	OFUSG09624.1.p1	bflo_06766
OG0001546	OFUSG11978.1.p1	bflo_21713
OG0001549	OFUSG23368.1.p1	bflo_01443
OG0001550	OFUSG21577.1.p1	bflo_20670, bflo_20647
OG0001551	OFUSG25055.1.p1	bflo_11722, bflo_27019
OG0001552	OFUSG07110.1.p1, OFUSG07110.2.p1	bflo_12216
OG0001553	OFUSG10097.1.p1	bflo_07695
OG0001554	OFUSG00383.1.p1	bflo_18473
OG0001555	OFUSG24912.1.p1	bflo_14150, bflo_22388
OG0001556	OFUSG12006.1.p1	bflo_20729
OG0001557	OFUSG07059.1.p1	bflo_10504
OG0001557	OFUSG05825.1.p1	bflo_11078
OG0001558	OFUSG09924.1.p1, OFUSG09924.2.p1	bflo_05037
OG0001559	OFUSG21941.1.p1	bflo_07493
OG0001561	OFUSG06786.2.p1, OFUSG06786.3.p1, OFUSG06786.1.p1	bflo_11585
OG0001563	OFUSG08671.1.p1, OFUSG08672.1.p1, OFUSG11998.1.p1, OFUSG19662.1.p1, OFUSG19662.2.p1, OFUSG18933.1.p1	bflo_06090, bflo_10722, bflo_05442, bflo_26270
OG0001564	OFUSG14697.1.p1	bflo_21764
OG0001565	OFUSG19961.1.p1	bflo_14977, bflo_17393
OG0001566	OFUSG01418.3.p1, OFUSG01418.5.p1, OFUSG01418.2.p1, OFUSG01418.1.p1, OFUSG01418.4.p1	bflo_17501
OG0001567	OFUSG21372.1.p1	bflo_24470
OG0001568	OFUSG17474.1.p1	bflo_23295
OG0001569	OFUSG14222.1.p1	bflo_21689, bflo_21249, bflo_07290, bflo_26272, bflo_07461, bflo_07460
OG0001570	OFUSG23609.1.p1	bflo_25416
OG0001570	OFUSG22787.1.p1	bflo_13444
OG0001571	OFUSG08894.1.p1	bflo_12672
OG0001571	OFUSG08893.1.p1, OFUSG08893.2.p1	bflo_19458
OG0001572	OFUSG00007.1.p1	bflo_21964
OG0001572	OFUSG13225.2.p1, OFUSG13225.1.p1	bflo_07216, bflo_08570
OG0001572	OFUSG20423.1.p1	bflo_12786
OG0001573	OFUSG14864.2.p1, OFUSG14864.1.p1	bflo_26307
OG0001574	OFUSG10445.1.p1	bflo_23111
OG0001575	OFUSG06906.1.p1	bflo_11339
OG0001576	OFUSG20027.2.p1, OFUSG20027.1.p1, OFUSG20027.4.p1, OFUSG20027.3.p1, OFUSG20027.5.p1	bflo_02643
OG0001577	OFUSG05557.1.p1	bflo_09161
OG0001578	OFUSG05992.3.p1, OFUSG05992.4.p1, OFUSG05992.2.p1, OFUSG05992.1.p1	bflo_09036
OG0001580	OFUSG20608.1.p1, OFUSG20608.2.p1	bflo_12800
OG0001581	OFUSG03462.1.p1, OFUSG03460.1.p1, OFUSG05108.1.p1, OFUSG11547.1.p1	bflo_05146, bflo_18279, bflo_23926, bflo_07277
OG0001583	OFUSG05885.2.p1, OFUSG05885.1.p1	bflo_09911
OG0001584	OFUSG24974.1.p1, OFUSG24974.2.p1	bflo_10874
OG0001587	OFUSG18422.1.p1	bflo_04875, bflo_00337, bflo_11909, bflo_11910, bflo_02102, bflo_02756, bflo_15423, bflo_11913, bflo_14583, bflo_00655, bflo_15065, bflo_25946, bflo_00586, bflo_20262, bflo_03685, bflo_19874, bflo_19877
OG0001588	OFUSG05125.1.p1	bflo_19714, bflo_19156, bflo_13434
OG0001589	OFUSG10507.5.p1, OFUSG10507.1.p1, OFUSG10507.4.p1, OFUSG10507.3.p1, OFUSG10507.2.p1	bflo_22654
OG0001590	OFUSG09309.1.p1, OFUSG07871.1.p1, OFUSG09584.1.p1	bflo_17658
OG0001590	OFUSG09775.1.p1	bflo_06753, bflo_25342, bflo_06809
OG0001592	OFUSG16406.1.p1, OFUSG16406.4.p1, OFUSG16406.3.p1, OFUSG16406.2.p1	bflo_07991
OG0001594	OFUSG16704.2.p1, OFUSG16704.1.p1, OFUSG17600.1.p1	bflo_17592, bflo_12242
OG0001595	OFUSG17103.1.p1	bflo_14733, bflo_25346, bflo_26163, bflo_14732
OG0001596	OFUSG06350.1.p1	bflo_11748
OG0001597	OFUSG07388.1.p1	bflo_19431
OG0001599	OFUSG18213.1.p1	bflo_22926, bflo_23581
OG0001600	OFUSG12650.2.p1, OFUSG12650.1.p1	bflo_05648
OG0001602	OFUSG25381.2.p1, OFUSG25381.1.p1	bflo_09147
OG0001603	OFUSG08350.1.p1	bflo_15819
OG0001604	OFUSG25740.1.p1	bflo_23568
OG0001604	OFUSG24197.1.p1	bflo_20603
OG0001605	OFUSG23142.1.p1	bflo_13484, bflo_14059
OG0001606	OFUSG04391.1.p1	bflo_07349, bflo_07813
OG0001606	OFUSG06579.1.p1	bflo_10362
OG0001607	OFUSG19784.1.p1	bflo_01734, bflo_17278, bflo_18364
OG0001608	OFUSG15623.1.p1, OFUSG15623.2.p1, OFUSG04786.1.p1, OFUSG04786.2.p1, OFUSG23070.1.p1	bflo_13828
OG0001609	OFUSG14330.1.p1	bflo_21761
OG0001609	OFUSG19250.1.p1	bflo_10966
OG0001610	OFUSG17088.1.p1	bflo_01194
OG0001611	OFUSG12586.1.p1	bflo_16854
OG0001612	OFUSG01299.1.p1	bflo_17732
OG0001613	OFUSG16095.1.p1	bflo_21289, bflo_18287
OG0001614	OFUSG08953.2.p1, OFUSG08953.1.p1	bflo_05850
OG0001614	OFUSG18541.1.p1	bflo_23076
OG0001615	OFUSG01248.1.p1, OFUSG01248.2.p1, OFUSG01248.3.p1, OFUSG01248.4.p1	bflo_04085
OG0001617	OFUSG19078.1.p1	bflo_11629
OG0001619	OFUSG19556.1.p1	bflo_05806
OG0001621	OFUSG02725.1.p1	bflo_14954
OG0001622	OFUSG06019.1.p1	bflo_10214
OG0001623	OFUSG24254.1.p1	bflo_14242
OG0001624	OFUSG13276.1.p1	bflo_01118
OG0001625	OFUSG17539.2.p1, OFUSG17539.1.p1	bflo_25460, bflo_19760
OG0001626	OFUSG24305.4.p1, OFUSG24305.3.p1	bflo_08451
OG0001627	OFUSG06868.1.p1	bflo_10613
OG0001627	OFUSG06147.1.p1	bflo_10609
OG0001628	OFUSG22011.1.p1	bflo_07205
OG0001629	OFUSG07625.1.p1	bflo_16343
OG0001630	OFUSG23243.1.p1	bflo_24506
OG0001632	OFUSG06377.1.p1	bflo_11892
OG0001633	OFUSG04991.1.p1, OFUSG04991.3.p1, OFUSG04991.2.p1	bflo_13089
OG0001633	OFUSG16369.1.p1, OFUSG16369.2.p1	bflo_11217
OG0001634	OFUSG07239.1.p1	bflo_15784
OG0001634	OFUSG21930.1.p1	bflo_11774
OG0001635	OFUSG03798.1.p1	bflo_14263
OG0001636	OFUSG20236.2.p1, OFUSG20236.1.p1, OFUSG20236.3.p1	bflo_12513
OG0001637	OFUSG26262.1.p1	bflo_20340
OG0001638	OFUSG23959.1.p1	bflo_20506
OG0001639	OFUSG09138.1.p1, OFUSG09138.2.p1	bflo_06123
OG0001640	OFUSG19523.1.p1	bflo_11220
OG0001642	OFUSG12098.1.p1, OFUSG12098.2.p1, OFUSG21976.1.p1, OFUSG21759.1.p1	bflo_20407
OG0001644	OFUSG26454.1.p1, OFUSG26454.2.p1	bflo_06394
OG0001645	OFUSG01554.1.p1	bflo_18683, bflo_05926
OG0001651	OFUSG11108.1.p1	bflo_07530
OG0001652	OFUSG16763.1.p1	bflo_16056
OG0001654	OFUSG21172.2.p1, OFUSG21172.1.p1	bflo_01253, bflo_01087
OG0001655	OFUSG19612.1.p1	bflo_15013
OG0001656	OFUSG16043.1.p1	bflo_02447
OG0001657	OFUSG15406.1.p1, OFUSG15406.3.p1, OFUSG15406.2.p1	bflo_20602
OG0001658	OFUSG21198.1.p1	bflo_06441
OG0001659	OFUSG00377.2.p1, OFUSG00377.1.p1, OFUSG00377.3.p1	bflo_17623
OG0001660	OFUSG02161.1.p1	bflo_15018
OG0001661	OFUSG15534.1.p1	bflo_20556
OG0001662	OFUSG01533.1.p1	bflo_18110
OG0001662	OFUSG01215.1.p1	bflo_17483
OG0001663	OFUSG06909.1.p1	bflo_11604
OG0001664	OFUSG26329.1.p1, OFUSG26329.2.p1	bflo_26299
OG0001665	OFUSG10767.1.p1	bflo_23160
OG0001665	OFUSG10032.1.p1, OFUSG10032.2.p1	bflo_22668
OG0001666	OFUSG21405.1.p1	bflo_00429
OG0001667	OFUSG15988.1.p1	bflo_19445
OG0001668	OFUSG00939.2.p1, OFUSG00939.1.p1	bflo_17191
OG0001669	OFUSG00959.1.p1, OFUSG04972.1.p1, OFUSG04974.1.p1	bflo_06010, bflo_05293, bflo_06931, bflo_12396, bflo_11323, bflo_11320, bflo_16527, bflo_16769, bflo_06378
OG0001670	OFUSG21154.1.p1	bflo_26252
OG0001671	OFUSG16445.1.p1	bflo_11632
OG0001671	OFUSG19258.1.p1	bflo_11637
OG0001672	OFUSG23239.1.p1	bflo_00223
OG0001673	OFUSG11305.1.p1	bflo_18854
OG0001674	OFUSG16647.2.p1, OFUSG16647.1.p1	bflo_08347
OG0001675	OFUSG17634.1.p1, OFUSG17634.2.p1	bflo_06103
OG0001676	OFUSG10790.1.p1	bflo_08180
OG0001676	OFUSG03925.1.p1	bflo_08246
OG0001677	OFUSG14870.1.p1	bflo_20838
OG0001678	OFUSG16949.1.p1	bflo_26508, bflo_03114
OG0001679	OFUSG24986.1.p1, OFUSG24986.2.p1	bflo_10339
OG0001680	OFUSG26807.1.p1	bflo_13497
OG0001681	OFUSG18509.1.p1, OFUSG05499.1.p1, OFUSG16848.1.p1, OFUSG16848.2.p1, OFUSG23216.1.p1, OFUSG23216.2.p1, OFUSG23216.3.p1	bflo_02492, bflo_11785, bflo_05426, bflo_04009, bflo_17379, bflo_21038, bflo_20699, bflo_15005, bflo_21008
OG0001682	OFUSG24639.1.p1	bflo_04551
OG0001683	OFUSG01876.1.p1	bflo_17547
OG0001684	OFUSG07981.1.p1	bflo_16609, bflo_07060
OG0001685	OFUSG03463.1.p1	bflo_14264
OG0001686	OFUSG10823.1.p1, OFUSG10823.2.p1, OFUSG21390.1.p1, OFUSG05324.1.p1	bflo_24461
OG0001687	OFUSG21593.1.p1, OFUSG21593.2.p1	bflo_21798, bflo_21375, bflo_21796, bflo_21373
OG0001688	OFUSG03820.2.p1, OFUSG03820.1.p1	bflo_14161
OG0001689	OFUSG22120.5.p1, OFUSG22120.3.p1, OFUSG22120.4.p1, OFUSG22120.2.p1, OFUSG22120.1.p1	bflo_20561
OG0001690	OFUSG25433.2.p1, OFUSG25433.1.p1	bflo_16304
OG0001691	OFUSG15006.2.p1, OFUSG15006.1.p1	bflo_19887
OG0001692	OFUSG17479.2.p1, OFUSG17479.1.p1	bflo_26337
OG0001693	OFUSG01407.1.p1, OFUSG01408.1.p1	bflo_19690
OG0001694	OFUSG18025.1.p1	bflo_17708, bflo_14665, bflo_13821, bflo_17360, bflo_17361, bflo_26038
OG0001695	OFUSG03754.1.p1	bflo_05275, bflo_07735, bflo_07736, bflo_03951, bflo_04175, bflo_16106, bflo_04182, bflo_12151, bflo_04163, bflo_16894, bflo_04693
OG0001695	OFUSG20457.1.p1	bflo_12379
OG0001696	OFUSG00511.1.p1	bflo_03897, bflo_04390
OG0001699	OFUSG22107.1.p1, OFUSG09100.1.p1, OFUSG20815.1.p1, OFUSG20818.1.p1, OFUSG20819.1.p1, OFUSG18192.1.p1, OFUSG18194.1.p1, OFUSG18196.1.p1, OFUSG18193.1.p1, OFUSG05275.1.p1, OFUSG20816.1.p1, OFUSG04794.1.p1, OFUSG04794.2.p1, OFUSG20189.1.p1	bflo_04840, bflo_13814, bflo_13237, bflo_13295, bflo_13641, bflo_00038
OG0001700	OFUSG07131.1.p1	bflo_27519, bflo_20013
OG0001703	OFUSG16034.1.p1	bflo_26234, bflo_08744
OG0001704	OFUSG09797.1.p1	bflo_15432, bflo_14401, bflo_14402, bflo_14619
OG0001706	OFUSG02180.1.p1	bflo_20030
OG0001707	OFUSG23536.1.p1	bflo_01901, bflo_01997, bflo_01998
OG0001708	OFUSG14193.1.p1, OFUSG14192.1.p1, OFUSG14192.2.p1	bflo_19700
OG0001709	OFUSG18239.1.p1, OFUSG18240.1.p1	bflo_25854
OG0001709	OFUSG22770.1.p1	bflo_14697
OG0001711	OFUSG21715.2.p1, OFUSG21715.1.p1	bflo_07326
OG0001713	OFUSG17447.2.p1, OFUSG17447.1.p1	bflo_24618
OG0001713	OFUSG20590.1.p1, OFUSG20591.1.p1	bflo_01714
OG0001714	OFUSG10942.1.p1	bflo_23316
OG0001714	OFUSG12071.1.p1	bflo_20708
OG0001716	OFUSG04758.3.p1, OFUSG04758.2.p1, OFUSG04758.1.p1, OFUSG04759.1.p4	bflo_12929
OG0001718	OFUSG12593.1.p1	bflo_16668
OG0001719	OFUSG25918.1.p1	bflo_21535, bflo_21536, bflo_21531
OG0001720	OFUSG15618.1.p1	bflo_20056
OG0001721	OFUSG07044.1.p1	bflo_17395
OG0001724	OFUSG01073.1.p1, OFUSG01073.2.p1	bflo_17956
OG0001725	OFUSG10044.1.p1	bflo_07086
OG0001726	OFUSG12414.1.p1	bflo_09335
OG0001726	OFUSG10721.1.p1	bflo_07477
OG0001727	OFUSG11770.1.p1	bflo_24508
OG0001728	OFUSG09660.1.p1	bflo_06838
OG0001729	OFUSG06778.1.p1, OFUSG09706.2.p1, OFUSG09706.1.p1	bflo_10997
OG0001730	OFUSG02130.1.p1	bflo_09904
OG0001731	OFUSG25628.1.p1	bflo_10453
OG0001732	OFUSG24998.1.p1	bflo_21629
OG0001733	OFUSG06635.1.p1	bflo_09429
OG0001734	OFUSG16646.2.p1, OFUSG16646.1.p1, OFUSG16467.1.p1	bflo_22510
OG0001735	OFUSG15798.1.p1	bflo_18755
OG0001736	OFUSG20300.1.p1	bflo_13056
OG0001737	OFUSG04114.1.p1	bflo_06725
OG0001737	OFUSG01771.1.p1, OFUSG01820.1.p1	bflo_17520, bflo_17739
OG0001738	OFUSG07016.1.p1	bflo_09831
OG0001739	OFUSG26004.1.p1, OFUSG26004.2.p1	bflo_09231
OG0001740	OFUSG07460.3.p1, OFUSG07460.2.p1, OFUSG07460.1.p1, OFUSG07460.5.p1, OFUSG07460.4.p1	bflo_08908
OG0001741	OFUSG26773.1.p1	bflo_17817
OG0001741	OFUSG26780.2.p1, OFUSG26780.1.p1	bflo_17713, bflo_17737
OG0001742	OFUSG06151.1.p1	bflo_10088
OG0001745	OFUSG02091.1.p1, OFUSG17121.1.p1	bflo_08851, bflo_23814, bflo_06373
OG0001746	OFUSG01226.1.p1	bflo_04112
OG0001747	OFUSG14743.1.p1	bflo_11303, bflo_00673, bflo_12158
OG0001748	OFUSG10995.1.p1, OFUSG10995.2.p1	bflo_08202
OG0001749	OFUSG02989.1.p1, OFUSG02989.2.p1	bflo_14757, bflo_14765
OG0001750	OFUSG24361.1.p1	bflo_19223
OG0001751	OFUSG06290.1.p1, OFUSG06290.2.p1	bflo_10092
OG0001752	OFUSG10922.3.p1, OFUSG10922.1.p1, OFUSG10922.4.p1, OFUSG10922.2.p1	bflo_06937
OG0001754	OFUSG00177.1.p1, OFUSG08904.1.p1	bflo_17742
OG0001755	OFUSG07586.1.p1	bflo_09237
OG0001755	OFUSG21511.1.p1	bflo_01568
OG0001756	OFUSG08592.1.p1	bflo_08900
OG0001756	OFUSG10747.1.p1	bflo_07604
OG0001757	OFUSG12317.2.p1, OFUSG12317.1.p1	bflo_08786
OG0001758	OFUSG15619.1.p1	bflo_15004
OG0001758	OFUSG24156.1.p1	bflo_19843
OG0001761	OFUSG12478.1.p1, OFUSG12477.1.p1, OFUSG12728.1.p1, OFUSG14364.1.p1, OFUSG12653.1.p1, OFUSG07894.1.p1	bflo_08650, bflo_07215, bflo_07100, bflo_06122
OG0001761	OFUSG14035.1.p1, OFUSG03201.1.p1, OFUSG14599.1.p1, OFUSG12116.1.p1, OFUSG25272.1.p1	bflo_03220
OG0001764	OFUSG22801.1.p1	bflo_24170, bflo_24071, bflo_10628, bflo_24961, bflo_24934, bflo_24171, bflo_00074, bflo_10301, bflo_25740, bflo_25351, bflo_25741, bflo_24070
OG0001768	OFUSG08811.1.p1	bflo_05479
OG0001768	OFUSG08731.1.p1	bflo_03382
OG0001769	OFUSG10234.1.p1	bflo_07667
OG0001769	OFUSG12391.1.p1	bflo_19246
OG0001770	OFUSG07903.2.p1, OFUSG07903.1.p1	bflo_14858
OG0001772	OFUSG12371.1.p1	bflo_08296, bflo_08112
OG0001772	OFUSG09789.1.p1	bflo_14589, bflo_22785
OG0001773	OFUSG18437.1.p1	bflo_09065, bflo_13459, bflo_04570, bflo_12632, bflo_13030, bflo_06119, bflo_06115, bflo_00491, bflo_01245
OG0001774	OFUSG05793.1.p1	bflo_09728
OG0001774	OFUSG06044.1.p1, OFUSG06044.2.p1	bflo_11693, bflo_12263
OG0001776	OFUSG19540.1.p1	bflo_09329, bflo_10089, bflo_09337, bflo_19248, bflo_23621
OG0001777	OFUSG03431.1.p1	bflo_14658
OG0001778	OFUSG19319.1.p1	bflo_13440
OG0001779	OFUSG18441.1.p1, OFUSG18442.1.p1, OFUSG18440.1.p1, OFUSG17457.1.p1, OFUSG17457.2.p1	bflo_02061
OG0001779	OFUSG19563.1.p1	bflo_06322, bflo_06871
OG0001780	OFUSG15520.2.p1, OFUSG15520.1.p1	bflo_20503
OG0001781	OFUSG16705.1.p1	bflo_18622
OG0001781	OFUSG05822.1.p1	bflo_16431
OG0001782	OFUSG09109.2.p1, OFUSG09109.1.p1	bflo_05868
OG0001783	OFUSG14625.1.p1	bflo_22073, bflo_22072, bflo_22396
OG0001785	OFUSG24818.1.p1	bflo_03664
OG0001786	OFUSG26619.2.p1, OFUSG26619.1.p1	bflo_14955
OG0001786	OFUSG26700.2.p1, OFUSG26700.1.p1	bflo_09810
OG0001787	OFUSG00916.1.p1	bflo_17783
OG0001789	OFUSG22370.1.p1	bflo_20646
OG0001790	OFUSG20060.2.p1, OFUSG20060.1.p1	bflo_10666
OG0001791	OFUSG15692.1.p1, OFUSG15187.1.p1	bflo_01660
OG0001791	OFUSG07684.1.p1, OFUSG02715.1.p1, OFUSG02715.2.p1, OFUSG16374.1.p1, OFUSG10327.1.p1, OFUSG07686.1.p1, OFUSG02713.1.p1, OFUSG13959.1.p1, OFUSG04056.1.p1, OFUSG03561.1.p1, OFUSG07992.3.p1, OFUSG07992.1.p1, OFUSG07992.2.p1, OFUSG07628.2.p1, OFUSG07628.1.p1	bflo_01878, bflo_01873, bflo_01874, bflo_16646
OG0001792	OFUSG00241.1.p1, OFUSG00240.1.p1	bflo_17375
OG0001793	OFUSG23631.1.p1	bflo_00631
OG0001793	OFUSG13358.1.p1	bflo_02034
OG0001794	OFUSG07428.1.p1	bflo_20247
OG0001796	OFUSG20364.1.p1	bflo_25305, bflo_25304, bflo_14007
OG0001797	OFUSG18738.1.p1	bflo_09902, bflo_05321, bflo_09509, bflo_06180
OG0001798	OFUSG06131.1.p1	bflo_10312
OG0001798	OFUSG16581.1.p1	bflo_08172
OG0001800	OFUSG05613.1.p1	bflo_12187
OG0001802	OFUSG07737.1.p1	bflo_23636
OG0001804	OFUSG15172.2.p1, OFUSG15172.1.p1, OFUSG15172.3.p1	bflo_20294
OG0001805	OFUSG07794.1.p1	bflo_10340
OG0001806	OFUSG06124.1.p1	bflo_12137
OG0001807	OFUSG16465.1.p1	bflo_05428, bflo_05429, bflo_09269, bflo_02527
OG0001808	OFUSG17082.1.p1, OFUSG17082.2.p1	bflo_26290
OG0001809	OFUSG08089.1.p1	bflo_16365
OG0001810	OFUSG03936.1.p1	bflo_04445
OG0001811	OFUSG06985.2.p1, OFUSG06985.3.p1, OFUSG06985.1.p1, OFUSG06985.4.p1, OFUSG06985.5.p1	bflo_00322
OG0001812	OFUSG00819.1.p1, OFUSG01094.1.p1, OFUSG22413.1.p1, OFUSG18451.1.p1, OFUSG21823.1.p1	bflo_13022, bflo_12712, bflo_13698, bflo_13258
OG0001814	OFUSG15987.1.p1	bflo_02460
OG0001815	OFUSG11668.1.p1, OFUSG11668.2.p1	bflo_10547
OG0001816	OFUSG23359.1.p1	bflo_25650
OG0001817	OFUSG10794.2.p1, OFUSG10794.1.p1	bflo_23346
OG0001818	OFUSG25019.1.p1	bflo_13837, bflo_20690
OG0001819	OFUSG17205.1.p1, OFUSG17322.2.p1, OFUSG17322.1.p1	bflo_00271
OG0001820	OFUSG18271.1.p1, OFUSG18274.3.p1, OFUSG18274.2.p1, OFUSG18274.1.p1	bflo_26893, bflo_08538
OG0001821	OFUSG17801.1.p1	bflo_23759
OG0001822	OFUSG09898.2.p1, OFUSG09898.1.p1	bflo_12611
OG0001823	OFUSG07178.1.p1	bflo_07323, bflo_07199
OG0001824	OFUSG04726.1.p1	bflo_16526
OG0001824	OFUSG23622.1.p1	bflo_12159
OG0001824	OFUSG13725.1.p1	bflo_09602
OG0001825	OFUSG13282.1.p1	bflo_05431
OG0001826	OFUSG25985.1.p1	bflo_21842
OG0001827	OFUSG25637.1.p1	bflo_16284
OG0001828	OFUSG04325.1.p1	bflo_18689
OG0001829	OFUSG05123.1.p1	bflo_24896
OG0001830	OFUSG21379.1.p1	bflo_06356
OG0001831	OFUSG10355.1.p1, OFUSG10355.2.p1	bflo_22941
OG0001832	OFUSG09159.1.p1	bflo_11401
OG0001832	OFUSG04392.1.p1	bflo_07490
OG0001834	OFUSG04076.2.p1, OFUSG04076.1.p1	bflo_18626
OG0001835	OFUSG07384.1.p1, OFUSG08233.1.p1	bflo_02552
OG0001846	OFUSG13671.1.p1	bflo_05774
OG0001848	OFUSG13371.1.p1	bflo_00383
OG0001849	OFUSG13688.1.p1	bflo_25586
OG0001849	OFUSG24339.1.p1	bflo_18793
OG0001850	OFUSG20805.1.p1	bflo_13727
OG0001851	OFUSG05408.1.p1	bflo_13107
OG0001852	OFUSG06932.1.p1	bflo_05001, bflo_15363
OG0001853	OFUSG04900.1.p1	bflo_13232
OG0001854	OFUSG17033.1.p1	bflo_22878
OG0001855	OFUSG18439.1.p1	bflo_23672
OG0001856	OFUSG17820.1.p1	bflo_22829, bflo_22828
OG0001857	OFUSG12646.1.p1, OFUSG12646.2.p1	bflo_02847
OG0001858	OFUSG10048.1.p1, OFUSG10048.2.p1	bflo_07097
OG0001860	OFUSG26072.1.p1	bflo_09180
OG0001861	OFUSG07846.1.p1	bflo_09200
OG0001862	OFUSG09150.1.p1	bflo_06819
OG0001863	OFUSG08250.1.p1	bflo_07582
OG0001864	OFUSG26284.1.p1, OFUSG26284.2.p1, OFUSG26284.3.p1	bflo_14529
OG0001865	OFUSG02540.1.p1	bflo_14342
OG0001866	OFUSG26706.1.p1	bflo_17287
OG0001867	OFUSG10616.2.p1, OFUSG10616.1.p1	bflo_23811
OG0001868	OFUSG20793.1.p1	bflo_13516
OG0001869	OFUSG23494.1.p1	bflo_24331
OG0001870	OFUSG26416.1.p1	bflo_01522
OG0001871	OFUSG03219.1.p1	bflo_14768
OG0001872	OFUSG25792.1.p1	bflo_13155
OG0001873	OFUSG21524.1.p1	bflo_05374
OG0001874	OFUSG08013.1.p1	bflo_12062
OG0001875	OFUSG17004.1.p1	bflo_00268
OG0001875	OFUSG10883.1.p1	bflo_08517
OG0001876	OFUSG02375.1.p1	bflo_14517
OG0001877	OFUSG22014.1.p1, OFUSG22014.5.p1, OFUSG22014.2.p1, OFUSG22014.4.p1, OFUSG22014.3.p1	bflo_00391
OG0001878	OFUSG02609.1.p1	bflo_14287
OG0001879	OFUSG15689.1.p1	bflo_20454
OG0001879	OFUSG10494.1.p1	bflo_23721
OG0001880	OFUSG23423.1.p1	bflo_13096, bflo_17026
