Orthogroup	OWEFU	PFLAV
OG0000659	OFUSG13991.1.p1	TCONS_00046784.p1, TCONS_00042759.p1, TCONS_00056402.p1, TCONS_00049312.p1, TCONS_00044275.p1, TCONS_00024742.p1, TCONS_00053449.p1, TCONS_00038642.p1, TCONS_00031128.p1, TCONS_00012765.p1, TCONS_00012025.p1, TCONS_00034668.p1, TCONS_00050744.p1, TCONS_00028082.p1, TCONS_00003130.p1, TCONS_00040674.p3, TCONS_00049833.p2, TCONS_00040155.p1, TCONS_00016715.p1
OG0000660	OFUSG16300.1.p1	TCONS_00056935.p1
OG0000660	OFUSG00254.1.p1	TCONS_00001169.p1
OG0000662	OFUSG19351.1.p1	TCONS_00026788.p1, TCONS_00025890.p1
OG0000662	OFUSG11101.1.p1	TCONS_00012593.p1
OG0000664	OFUSG06083.1.p1	TCONS_00049409.p1
OG0000664	OFUSG16644.1.p1	TCONS_00003405.p1, TCONS_00004385.p1
OG0000665	OFUSG09816.3.p1, OFUSG09816.1.p1, OFUSG09816.2.p1	TCONS_00028513.p1, TCONS_00028512.p1, TCONS_00029643.p3
OG0000666	OFUSG06195.2.p1, OFUSG06195.1.p1, OFUSG06195.3.p1, OFUSG06195.5.p1, OFUSG06195.4.p1	TCONS_00049104.p1
OG0000667	OFUSG00559.2.p1, OFUSG00559.1.p1, OFUSG00558.1.p1, OFUSG00768.1.p1	TCONS_00015946.p1
OG0000667	OFUSG09757.2.p1, OFUSG09757.1.p1	TCONS_00028230.p1
OG0000670	OFUSG24801.2.p1, OFUSG24801.1.p1, OFUSG24764.1.p1, OFUSG24763.1.p1	TCONS_00022803.p1, TCONS_00022414.p1
OG0000671	OFUSG24508.1.p1, OFUSG24509.2.p1, OFUSG24509.1.p1	TCONS_00003740.p1
OG0000671	OFUSG16516.2.p1, OFUSG16516.1.p1, OFUSG04636.1.p1	TCONS_00003734.p1, TCONS_00003736.p1, TCONS_00002801.p1
OG0000672	OFUSG14378.5.p1, OFUSG14378.3.p1, OFUSG14378.2.p1, OFUSG14378.1.p1, OFUSG14378.4.p1	TCONS_00021249.p1, TCONS_00022408.p1
OG0000672	OFUSG12085.1.p1	TCONS_00009740.p1
OG0000674	OFUSG08473.1.p1	TCONS_00028994.p1
OG0000674	OFUSG07969.1.p1	TCONS_00024122.p1
OG0000676	OFUSG21048.1.p1	TCONS_00018626.p1
OG0000676	OFUSG14430.1.p1	TCONS_00022372.p1
OG0000678	OFUSG10078.1.p1, OFUSG10078.2.p1	TCONS_00014311.p1
OG0000679	OFUSG25362.1.p1	TCONS_00024201.p1, TCONS_00024266.p1, TCONS_00021651.p1, TCONS_00025456.p1, TCONS_00029373.p1, TCONS_00034266.p1, TCONS_00027261.p1, TCONS_00022582.p2, TCONS_00019006.p1, TCONS_00053580.p1, TCONS_00032056.p2, TCONS_00001953.p1, TCONS_00029751.p1, TCONS_00031735.p2, TCONS_00018892.p1, TCONS_00019019.p1, TCONS_00050877.p1, TCONS_00034265.p1, TCONS_00020604.p1, TCONS_00027282.p1, TCONS_00050857.p1, TCONS_00025349.p1, TCONS_00024791.p1, TCONS_00019000.p1, TCONS_00044463.p1, TCONS_00005117.p1, TCONS_00035587.p1, TCONS_00032912.p1, TCONS_00034371.p1, TCONS_00042689.p1, TCONS_00024948.p2, TCONS_00014913.p1, TCONS_00003590.p2, TCONS_00025206.p1, TCONS_00035390.p1, TCONS_00038641.p1, TCONS_00032781.p1, TCONS_00047247.p1, TCONS_00006911.p1, TCONS_00045428.p1, TCONS_00005887.p1, TCONS_00029134.p1, TCONS_00019097.p1, TCONS_00020996.p1, TCONS_00028337.p1, TCONS_00025875.p1, TCONS_00048243.p1, TCONS_00055068.p1
OG0000680	OFUSG12758.1.p1	TCONS_00045613.p1
OG0000680	OFUSG26520.1.p1, OFUSG01684.1.p1, OFUSG01687.1.p1	TCONS_00046773.p1, TCONS_00045611.p1, TCONS_00044700.p1
OG0000681	OFUSG02151.1.p1	TCONS_00042950.p1
OG0000681	OFUSG07049.2.p1, OFUSG07049.1.p1	TCONS_00023435.p1
OG0000682	OFUSG06498.1.p1	TCONS_00026219.p1
OG0000683	OFUSG25839.2.p1, OFUSG25839.1.p1	TCONS_00022902.p1
OG0000683	OFUSG17452.5.p1, OFUSG17452.4.p1, OFUSG17452.2.p1, OFUSG17452.3.p1, OFUSG17452.1.p1	TCONS_00052646.p1
OG0000684	OFUSG20203.4.p1, OFUSG20203.1.p1, OFUSG20203.2.p1, OFUSG20203.5.p1, OFUSG20203.3.p1	TCONS_00009346.p1
OG0000685	OFUSG07501.2.p1, OFUSG07501.4.p1, OFUSG07501.3.p1, OFUSG07501.5.p1, OFUSG07501.1.p1	TCONS_00023333.p1, TCONS_00023203.p1
OG0000690	OFUSG21408.1.p1	TCONS_00046093.p1
OG0000690	OFUSG00182.1.p1	TCONS_00001720.p1
OG0000690	OFUSG17680.1.p1	TCONS_00053238.p1
OG0000691	OFUSG20437.2.p1, OFUSG20437.1.p1	TCONS_00007126.p1
OG0000691	OFUSG13069.3.p1, OFUSG13069.2.p1, OFUSG13069.1.p1	TCONS_00017529.p1
OG0000692	OFUSG17216.1.p1	TCONS_00052734.p1
OG0000692	OFUSG18084.1.p1	TCONS_00029006.p1
OG0000692	OFUSG09308.1.p1	TCONS_00027577.p1
OG0000692	OFUSG22030.1.p1, OFUSG22031.2.p1, OFUSG22031.1.p1	TCONS_00006462.p1, TCONS_00006453.p1, TCONS_00006460.p1
OG0000693	OFUSG25400.3.p1, OFUSG25400.2.p1, OFUSG25400.1.p1	TCONS_00015338.p1
OG0000694	OFUSG08082.1.p1	TCONS_00014772.p1
OG0000695	OFUSG03580.2.p1, OFUSG03580.1.p1	TCONS_00025130.p1
OG0000696	OFUSG17219.1.p1	TCONS_00018845.p1
OG0000696	OFUSG11698.1.p1	TCONS_00011598.p1
OG0000696	OFUSG06947.1.p1	TCONS_00047236.p1
OG0000697	OFUSG06460.1.p1, OFUSG06460.3.p1, OFUSG06460.4.p1, OFUSG06460.2.p1	TCONS_00048562.p1
OG0000698	OFUSG25096.1.p1	TCONS_00010307.p1, TCONS_00010310.p1, TCONS_00010318.p1, TCONS_00010312.p1, TCONS_00010317.p1
OG0000698	OFUSG25097.1.p1	TCONS_00010306.p1
OG0000698	OFUSG11683.1.p1	TCONS_00010311.p1
OG0000699	OFUSG13838.2.p1, OFUSG13838.1.p1	TCONS_00021274.p1
OG0000699	OFUSG11422.1.p1	TCONS_00021271.p1
OG0000700	OFUSG11440.1.p1, OFUSG06990.1.p1, OFUSG06990.2.p1, OFUSG06990.4.p1, OFUSG06990.3.p1	TCONS_00036206.p1
OG0000702	OFUSG04071.1.p1, OFUSG04071.2.p1, OFUSG04071.5.p1, OFUSG04071.4.p1, OFUSG04071.3.p1	TCONS_00020216.p1
OG0000703	OFUSG18539.1.p1	TCONS_00030196.p1
OG0000706	OFUSG06700.1.p1	TCONS_00047273.p1
OG0000706	OFUSG07052.1.p1	TCONS_00056928.p1
OG0000706	OFUSG08372.1.p1	TCONS_00056929.p1
OG0000708	OFUSG21283.1.p1	TCONS_00052744.p1
OG0000708	OFUSG18936.1.p1	TCONS_00049295.p1
OG0000709	OFUSG21845.2.p1, OFUSG21845.1.p1	TCONS_00003484.p1
OG0000709	OFUSG06507.1.p1	TCONS_00011621.p1
OG0000710	OFUSG04812.1.p1	TCONS_00008170.p1, TCONS_00008171.p1
OG0000710	OFUSG06971.1.p1, OFUSG24793.2.p1, OFUSG24793.1.p1	TCONS_00022432.p1
OG0000711	OFUSG01514.1.p1	TCONS_00037709.p1
OG0000711	OFUSG00761.1.p1	TCONS_00036664.p1, TCONS_00036685.p1
OG0000711	OFUSG00164.1.p1	TCONS_00036548.p1
OG0000712	OFUSG02312.2.p1, OFUSG02312.1.p1	TCONS_00043112.p1, TCONS_00051037.p1, TCONS_00052059.p1, TCONS_00050961.p1, TCONS_00050972.p1, TCONS_00043106.p1
OG0000713	OFUSG13986.1.p1	TCONS_00020883.p1
OG0000714	OFUSG20682.1.p1	TCONS_00046720.p1
OG0000715	OFUSG24400.1.p1, OFUSG24400.3.p1, OFUSG24400.2.p1, OFUSG24400.4.p1	TCONS_00055218.p1
OG0000716	OFUSG00381.1.p1	TCONS_00023851.p1, TCONS_00023852.p1, TCONS_00023842.p1, TCONS_00023843.p1, TCONS_00001491.p1
OG0000717	OFUSG07273.3.p1, OFUSG07273.1.p1, OFUSG07273.2.p1, OFUSG07273.4.p1, OFUSG07273.5.p1	TCONS_00016081.p1
OG0000718	OFUSG19609.1.p1, OFUSG19609.2.p1	TCONS_00035589.p1
OG0000720	OFUSG24445.4.p1, OFUSG24445.2.p1, OFUSG24445.3.p1, OFUSG24445.5.p1, OFUSG24445.1.p1	TCONS_00019702.p1, TCONS_00019718.p1
OG0000720	OFUSG04001.1.p1	TCONS_00033144.p1
OG0000721	OFUSG22702.2.p1, OFUSG22702.1.p1	TCONS_00006398.p1
OG0000721	OFUSG01480.1.p1, OFUSG01480.2.p1	TCONS_00000729.p1
OG0000722	OFUSG11385.1.p1	TCONS_00010253.p1
OG0000723	OFUSG18482.2.p1, OFUSG18482.1.p1, OFUSG17448.1.p1	TCONS_00019859.p1, TCONS_00019858.p1
OG0000724	OFUSG12294.1.p1, OFUSG12294.2.p1	TCONS_00011523.p1
OG0000725	OFUSG07689.1.p1	TCONS_00015059.p1
OG0000725	OFUSG07873.1.p1	TCONS_00023276.p1
OG0000726	OFUSG16555.1.p1	TCONS_00016601.p1
OG0000727	OFUSG06284.1.p1, OFUSG24248.1.p1, OFUSG24249.1.p1	TCONS_00042789.p1, TCONS_00042790.p1, TCONS_00042788.p1
OG0000727	OFUSG03384.1.p1, OFUSG03385.1.p1, OFUSG03386.1.p1	TCONS_00030588.p1, TCONS_00030587.p1, TCONS_00045733.p1, TCONS_00043617.p1, TCONS_00018086.p1, TCONS_00030493.p1, TCONS_00030646.p1, TCONS_00030644.p1, TCONS_00014032.p1, TCONS_00030340.p1, TCONS_00030333.p1, TCONS_00030331.p1, TCONS_00030332.p1, TCONS_00030341.p1, TCONS_00014745.p1, TCONS_00014891.p1, TCONS_00014890.p1, TCONS_00015959.p1, TCONS_00015958.p1, TCONS_00017316.p1, TCONS_00017311.p1, TCONS_00017312.p1, TCONS_00017317.p1, TCONS_00018551.p1, TCONS_00018548.p1, TCONS_00018529.p1, TCONS_00016986.p1, TCONS_00039507.p1, TCONS_00039508.p1, TCONS_00039509.p1, TCONS_00002729.p1, TCONS_00002730.p1, TCONS_00049519.p1, TCONS_00048172.p1
OG0000728	OFUSG12418.1.p1	TCONS_00044599.p1, TCONS_00023840.p1, TCONS_00056514.p1
OG0000730	OFUSG15932.1.p1, OFUSG20088.1.p1	TCONS_00057273.p1, TCONS_00056912.p1
OG0000730	OFUSG17597.1.p1	TCONS_00053817.p1
OG0000731	OFUSG14224.4.p1, OFUSG14224.1.p1, OFUSG14224.2.p1, OFUSG14224.3.p1, OFUSG14224.5.p1	TCONS_00021358.p1
OG0000732	OFUSG24914.1.p1	TCONS_00022768.p1
OG0000732	OFUSG26355.1.p1, OFUSG26355.2.p1	TCONS_00053142.p1
OG0000733	OFUSG22012.1.p1	TCONS_00011607.p1
OG0000733	OFUSG11826.1.p1	TCONS_00010891.p1
OG0000734	OFUSG08307.1.p1	TCONS_00015907.p1
OG0000735	OFUSG16966.1.p1, OFUSG16966.2.p1	TCONS_00016800.p1
OG0000736	OFUSG17139.1.p1, OFUSG17140.1.p1, OFUSG21337.1.p1	TCONS_00034778.p1, TCONS_00042089.p1, TCONS_00042090.p1, TCONS_00020624.p1
OG0000736	OFUSG13076.1.p1	TCONS_00019278.p1
OG0000737	OFUSG06204.2.p1, OFUSG06204.1.p1	TCONS_00026738.p1, TCONS_00041553.p1, TCONS_00026739.p1
OG0000739	OFUSG23775.1.p1	TCONS_00039589.p1, TCONS_00044184.p1, TCONS_00044632.p1, TCONS_00022936.p1, TCONS_00040310.p1, TCONS_00016923.p1, TCONS_00029075.p1, TCONS_00031509.p1, TCONS_00033004.p1, TCONS_00052353.p2, TCONS_00003524.p1, TCONS_00002122.p1, TCONS_00041907.p1, TCONS_00049643.p1, TCONS_00007760.p1, TCONS_00025913.p2, TCONS_00038150.p1, TCONS_00038497.p1, TCONS_00009552.p1, TCONS_00022728.p1, TCONS_00046135.p1
OG0000740	OFUSG16696.1.p1	TCONS_00055839.p1
OG0000740	OFUSG11518.1.p1	TCONS_00030552.p1
OG0000742	OFUSG02413.1.p1, OFUSG20695.1.p1, OFUSG11402.1.p1, OFUSG20952.1.p1	TCONS_00046716.p1, TCONS_00045385.p1, TCONS_00046005.p1, TCONS_00021056.p1
OG0000742	OFUSG25416.1.p1	TCONS_00022474.p1
OG0000743	OFUSG10970.2.p1, OFUSG10970.1.p1, OFUSG10542.1.p1	TCONS_00013173.p1
OG0000743	OFUSG10972.1.p1	TCONS_00014370.p1
OG0000744	OFUSG23163.1.p1	TCONS_00008825.p1
OG0000745	OFUSG21266.1.p1, OFUSG06279.1.p1	TCONS_00011567.p1, TCONS_00011565.p1
OG0000745	OFUSG03164.1.p1	TCONS_00016076.p1
OG0000746	OFUSG12473.1.p1, OFUSG12474.1.p1, OFUSG16020.1.p1, OFUSG16019.1.p1, OFUSG16018.1.p1, OFUSG16127.1.p1, OFUSG07704.1.p1	TCONS_00051236.p1
OG0000746	OFUSG07705.1.p1	TCONS_00050079.p1
OG0000748	OFUSG23274.1.p1	TCONS_00032693.p1, TCONS_00032043.p1, TCONS_00038828.p1, TCONS_00032688.p1, TCONS_00044395.p1, TCONS_00032676.p1, TCONS_00032054.p1, TCONS_00032683.p1, TCONS_00032044.p1, TCONS_00044385.p1, TCONS_00038827.p1, TCONS_00032692.p1, TCONS_00038855.p1, TCONS_00038825.p1
OG0000749	OFUSG11790.1.p1	TCONS_00010786.p1
OG0000750	OFUSG12214.1.p1	TCONS_00001870.p1
OG0000750	OFUSG18554.1.p1, OFUSG18074.1.p1	TCONS_00056013.p1, TCONS_00056012.p1, TCONS_00056014.p1, TCONS_00056015.p1
OG0000751	OFUSG16377.1.p1, OFUSG16377.2.p1	TCONS_00056206.p1
OG0000752	OFUSG06577.1.p1	TCONS_00027586.p1
OG0000752	OFUSG01816.1.p1	TCONS_00000980.p1
OG0000752	OFUSG23281.1.p1	TCONS_00054248.p1
OG0000753	OFUSG03990.1.p1	TCONS_00033131.p1
OG0000753	OFUSG09322.2.p1, OFUSG09322.1.p1	TCONS_00034978.p1
OG0000754	OFUSG23658.1.p1	TCONS_00007992.p1, TCONS_00057184.p1
OG0000754	OFUSG04456.1.p1, OFUSG09883.1.p1, OFUSG00604.1.p1	TCONS_00045091.p1, TCONS_00051330.p1, TCONS_00018094.p1, TCONS_00018093.p1, TCONS_00018092.p1, TCONS_00018099.p1, TCONS_00018095.p1, TCONS_00045092.p1
OG0000755	OFUSG22904.1.p1	TCONS_00008247.p1
OG0000757	OFUSG15507.1.p1	TCONS_00006887.p1, TCONS_00006876.p1
OG0000758	OFUSG26565.1.p1	TCONS_00016783.p1
OG0000759	OFUSG04506.3.p1, OFUSG04506.2.p1, OFUSG04506.5.p1, OFUSG04506.4.p1, OFUSG04506.1.p1	TCONS_00002581.p1
OG0000760	OFUSG06964.1.p1	TCONS_00049569.p1
OG0000761	OFUSG08030.3.p1, OFUSG08030.1.p1, OFUSG08030.2.p1	TCONS_00014693.p1
OG0000763	OFUSG08828.1.p1	TCONS_00029111.p1
OG0000765	OFUSG21598.1.p1, OFUSG21598.2.p1	TCONS_00009967.p1
OG0000766	OFUSG19864.1.p1	TCONS_00028822.p1, TCONS_00032747.p1
OG0000767	OFUSG07632.1.p1, OFUSG11580.1.p1	TCONS_00011537.p1
OG0000768	OFUSG19400.2.p1, OFUSG19400.1.p1	TCONS_00049576.p1
OG0000771	OFUSG08478.1.p1, OFUSG01734.1.p1, OFUSG19476.1.p1, OFUSG18532.1.p1, OFUSG06936.1.p1, OFUSG11420.1.p1, OFUSG16786.1.p1, OFUSG20737.1.p1, OFUSG00341.1.p1, OFUSG01998.1.p1, OFUSG10706.1.p1, OFUSG19593.1.p1, OFUSG25423.1.p1, OFUSG00596.1.p1, OFUSG09961.1.p1, OFUSG09020.1.p1, OFUSG00106.1.p1, OFUSG16544.1.p1, OFUSG19785.1.p1, OFUSG18978.1.p1, OFUSG21989.1.p1, OFUSG16838.1.p1, OFUSG04741.1.p1, OFUSG23692.1.p1, OFUSG25494.1.p1, OFUSG03563.1.p1, OFUSG04869.1.p1, OFUSG23461.1.p1, OFUSG12499.1.p1, OFUSG05453.1.p1, OFUSG20368.1.p1, OFUSG10520.1.p1, OFUSG22272.1.p1	TCONS_00006102.p1, TCONS_00021982.p1, TCONS_00038948.p1, TCONS_00038950.p1, TCONS_00051251.p1, TCONS_00054763.p1
OG0000772	OFUSG02068.1.p1	TCONS_00030063.p1
OG0000772	OFUSG05265.1.p1	TCONS_00008408.p1
OG0000773	OFUSG14919.1.p1	TCONS_00001528.p1
OG0000773	OFUSG19252.1.p1	TCONS_00052773.p1
OG0000773	OFUSG05570.1.p1, OFUSG05571.1.p1, OFUSG19253.1.p1	TCONS_00052812.p1
OG0000774	OFUSG18867.1.p1	TCONS_00049083.p1
OG0000775	OFUSG15943.1.p1, OFUSG26561.1.p1, OFUSG26560.1.p1	TCONS_00045737.p1
OG0000776	OFUSG17361.1.p1, OFUSG17361.2.p1, OFUSG17632.1.p1	TCONS_00046336.p1, TCONS_00030153.p1, TCONS_00030152.p1, TCONS_00009195.p1, TCONS_00030151.p1
OG0000777	OFUSG10266.1.p1, OFUSG10130.1.p1, OFUSG10317.1.p1, OFUSG10318.1.p1	TCONS_00013796.p1
OG0000778	OFUSG11453.1.p1	TCONS_00050643.p1
OG0000779	OFUSG07668.1.p1	TCONS_00015355.p1
OG0000779	OFUSG25635.2.p1, OFUSG25635.1.p1	TCONS_00016604.p1
OG0000780	OFUSG11326.1.p1	TCONS_00009656.p1
OG0000780	OFUSG16803.1.p1	TCONS_00031921.p2, TCONS_00031946.p1, TCONS_00031922.p1
OG0000780	OFUSG12906.1.p1	TCONS_00052657.p1
OG0000781	OFUSG00283.1.p1, OFUSG00284.1.p1, OFUSG01008.1.p1	TCONS_00014005.p1, TCONS_00014007.p1, TCONS_00014006.p1, TCONS_00014002.p1, TCONS_00014003.p1, TCONS_00014001.p1, TCONS_00013999.p1, TCONS_00012443.p1, TCONS_00012442.p1, TCONS_00013498.p1, TCONS_00013497.p1, TCONS_00009454.p1
OG0000782	OFUSG08693.1.p1	TCONS_00028725.p1
OG0000783	OFUSG11333.1.p1	TCONS_00004571.p1
OG0000784	OFUSG06112.1.p1, OFUSG01425.1.p1, OFUSG01425.2.p1, OFUSG13540.1.p1	TCONS_00017272.p1
OG0000786	OFUSG11819.1.p1	TCONS_00006266.p1
OG0000786	OFUSG15626.2.p1, OFUSG15626.1.p1	TCONS_00006890.p1, TCONS_00006878.p1
OG0000786	OFUSG08760.1.p1	TCONS_00055057.p1
OG0000787	OFUSG11014.1.p1	TCONS_00030413.p1
OG0000788	OFUSG00699.1.p1	TCONS_00037097.p1
OG0000788	OFUSG19658.1.p1	TCONS_00028163.p1
OG0000789	OFUSG18594.1.p1, OFUSG24789.1.p1, OFUSG24792.1.p1, OFUSG01000.1.p1	TCONS_00048783.p1, TCONS_00043916.p1, TCONS_00038113.p1
OG0000790	OFUSG03971.1.p1	TCONS_00053592.p1, TCONS_00053507.p1, TCONS_00033663.p1
OG0000792	OFUSG04365.1.p1	TCONS_00004019.p1
OG0000792	OFUSG22559.1.p1	TCONS_00006053.p1, TCONS_00006055.p1
OG0000793	OFUSG09289.1.p1	TCONS_00027936.p1
OG0000794	OFUSG08224.1.p1, OFUSG08224.2.p1	TCONS_00016640.p1
OG0000795	OFUSG26685.1.p1, OFUSG23098.1.p1, OFUSG08900.1.p1, OFUSG06424.1.p1, OFUSG10160.1.p1, OFUSG00297.1.p1, OFUSG26040.1.p1, OFUSG09244.1.p1, OFUSG26041.1.p1, OFUSG06946.1.p1, OFUSG21508.1.p1, OFUSG02821.1.p1	TCONS_00041740.p1, TCONS_00043459.p1
OG0000796	OFUSG14797.1.p1, OFUSG14797.2.p1, OFUSG14797.3.p1	TCONS_00021074.p1
OG0000797	OFUSG10229.1.p1	TCONS_00030801.p1
OG0000798	OFUSG02728.2.p1, OFUSG02728.5.p1, OFUSG02728.1.p1, OFUSG02728.3.p1, OFUSG02728.4.p1	TCONS_00044179.p1
OG0000799	OFUSG06054.2.p1, OFUSG06054.1.p1, OFUSG06052.2.p1, OFUSG06052.1.p1	TCONS_00026061.p1
OG0000800	OFUSG06584.1.p1	TCONS_00026387.p1
OG0000801	OFUSG04291.1.p1, OFUSG04291.2.p1	TCONS_00020737.p1
OG0000803	OFUSG07578.2.p1, OFUSG07578.4.p1, OFUSG07578.1.p1, OFUSG07578.3.p1	TCONS_00025515.p1
OG0000809	OFUSG17351.1.p1, OFUSG17351.2.p1	TCONS_00053785.p1
OG0000810	OFUSG13316.1.p1	TCONS_00052958.p1
OG0000810	OFUSG25434.3.p1, OFUSG25434.2.p1, OFUSG25434.1.p1	TCONS_00054964.p1
OG0000812	OFUSG20097.1.p1	TCONS_00003348.p1, TCONS_00023720.p1, TCONS_00003728.p1, TCONS_00037142.p1
OG0000812	OFUSG16288.1.p2, OFUSG26263.2.p2, OFUSG08214.1.p2	TCONS_00004561.p1, TCONS_00033747.p1, TCONS_00002817.p1
OG0000812	OFUSG00290.1.p1, OFUSG01508.1.p2	TCONS_00024513.p1, TCONS_00004506.p1, TCONS_00038838.p1, TCONS_00024581.p1, TCONS_00040015.p1, TCONS_00043191.p1, TCONS_00053717.p1, TCONS_00035920.p1, TCONS_00024241.p1, TCONS_00020941.p1, TCONS_00039648.p1, TCONS_00038251.p1, TCONS_00043192.p1, TCONS_00007913.p1, TCONS_00050956.p1, TCONS_00044518.p1, TCONS_00036310.p1, TCONS_00005468.p1
OG0000813	OFUSG10956.1.p1	TCONS_00031270.p1
OG0000814	OFUSG16546.1.p1	TCONS_00033072.p1
OG0000814	OFUSG25287.1.p1, OFUSG25288.1.p1, OFUSG25696.1.p1, OFUSG25695.1.p1	TCONS_00016541.p1
OG0000814	OFUSG20971.1.p1	TCONS_00050568.p1
OG0000815	OFUSG09614.1.p1, OFUSG09614.3.p1, OFUSG09614.2.p1	TCONS_00029842.p1
OG0000815	OFUSG24917.1.p1	TCONS_00021250.p1, TCONS_00054779.p1
OG0000815	OFUSG21400.1.p1	TCONS_00026072.p1
OG0000815	OFUSG04646.2.p1, OFUSG04646.1.p1	TCONS_00002931.p1
OG0000816	OFUSG12543.1.p1	TCONS_00010999.p1
OG0000816	OFUSG10926.1.p1	TCONS_00030912.p1
OG0000817	OFUSG23697.1.p1	TCONS_00019272.p1
OG0000817	OFUSG18100.1.p1	TCONS_00030970.p1
OG0000817	OFUSG04259.1.p1	TCONS_00056615.p1
OG0000818	OFUSG10058.1.p1, OFUSG10058.3.p1, OFUSG10058.2.p1	TCONS_00012579.p1
OG0000819	OFUSG25384.2.p1, OFUSG25384.1.p1	TCONS_00024907.p1, TCONS_00024899.p1
OG0000819	OFUSG22242.1.p1	TCONS_00038938.p1, TCONS_00006793.p1
OG0000819	OFUSG22325.2.p1, OFUSG22325.1.p1	TCONS_00006186.p1
OG0000820	OFUSG16562.1.p1	TCONS_00054905.p1
OG0000822	OFUSG00549.1.p1	TCONS_00037372.p1
OG0000822	OFUSG12185.1.p1	TCONS_00037841.p1
OG0000822	OFUSG07627.1.p1, OFUSG07627.3.p1, OFUSG07627.2.p1	TCONS_00023648.p1
OG0000822	OFUSG03485.1.p1	TCONS_00036983.p1
OG0000824	OFUSG02604.1.p1, OFUSG23186.1.p1, OFUSG03277.1.p1, OFUSG02456.2.p1, OFUSG02456.1.p1, OFUSG02606.1.p1, OFUSG02605.1.p1, OFUSG02629.1.p1, OFUSG02606.2.p1, OFUSG02606.4.p1, OFUSG02606.3.p1, OFUSG02631.1.p1, OFUSG02631.2.p1	TCONS_00020720.p1, TCONS_00019654.p1, TCONS_00021735.p1
OG0000825	OFUSG03447.3.p1, OFUSG03447.2.p1, OFUSG03447.1.p1	TCONS_00041619.p1
OG0000825	OFUSG19469.1.p1	TCONS_00025760.p1, TCONS_00025798.p1
OG0000826	OFUSG20773.1.p1, OFUSG20775.1.p1	TCONS_00009120.p1
OG0000827	OFUSG09504.1.p1, OFUSG08806.1.p1	TCONS_00028524.p1
OG0000827	OFUSG20387.1.p1	TCONS_00020331.p1
OG0000828	OFUSG16610.1.p1	TCONS_00020647.p1
OG0000828	OFUSG14927.1.p1	TCONS_00004770.p1
OG0000829	OFUSG05943.1.p1	TCONS_00026046.p1
OG0000832	OFUSG10360.1.p1	TCONS_00021493.p1, TCONS_00037670.p1, TCONS_00037668.p1, TCONS_00024327.p1, TCONS_00024330.p1, TCONS_00025503.p1, TCONS_00024096.p1, TCONS_00024117.p1, TCONS_00002882.p1, TCONS_00002881.p1, TCONS_00002884.p1, TCONS_00023793.p1, TCONS_00027381.p1, TCONS_00025512.p1
OG0000833	OFUSG12738.1.p1	TCONS_00054301.p1
OG0000834	OFUSG04057.5.p1, OFUSG04057.2.p1, OFUSG04057.3.p1, OFUSG04057.1.p1, OFUSG04057.4.p1	TCONS_00002892.p1
OG0000835	OFUSG01553.1.p1, OFUSG01553.2.p1, OFUSG21973.1.p1	TCONS_00036638.p1, TCONS_00037847.p1
OG0000836	OFUSG11517.1.p1	TCONS_00020643.p1
OG0000836	OFUSG04483.1.p1	TCONS_00019427.p1
OG0000836	OFUSG16444.1.p1	TCONS_00020767.p1
OG0000837	OFUSG01837.1.p1, OFUSG13636.1.p1, OFUSG01835.1.p1	TCONS_00017392.p1
OG0000838	OFUSG07503.1.p1	TCONS_00023334.p1, TCONS_00023204.p1
OG0000841	OFUSG20856.1.p1, OFUSG20856.4.p1, OFUSG20856.2.p1, OFUSG20856.3.p1	TCONS_00009390.p1
OG0000842	OFUSG17660.1.p1	TCONS_00019047.p1
OG0000844	OFUSG21494.2.p1, OFUSG21494.1.p1	TCONS_00051992.p1, TCONS_00051652.p1
OG0000845	OFUSG00051.1.p1	TCONS_00001245.p1, TCONS_00000121.p1
OG0000845	OFUSG00112.1.p1	TCONS_00000645.p1
OG0000847	OFUSG15294.1.p1	TCONS_00006742.p1
OG0000847	OFUSG24225.1.p1, OFUSG24225.2.p1	TCONS_00006142.p1, TCONS_00006162.p1
OG0000848	OFUSG02732.1.p1	TCONS_00042417.p1
OG0000848	OFUSG03989.1.p1, OFUSG03989.2.p1	TCONS_00020362.p1
OG0000849	OFUSG09067.1.p1	TCONS_00039977.p1
OG0000850	OFUSG12712.1.p1	TCONS_00052504.p1
OG0000850	OFUSG06085.1.p1	TCONS_00027096.p1
OG0000851	OFUSG02239.1.p1, OFUSG02239.2.p1	TCONS_00044107.p1
OG0000852	OFUSG09153.1.p1, OFUSG09153.2.p1	TCONS_00029058.p1
OG0000852	OFUSG04815.3.p1, OFUSG04815.2.p1, OFUSG04815.1.p1	TCONS_00008486.p1
OG0000853	OFUSG07722.2.p1, OFUSG07722.1.p1, OFUSG07722.4.p1, OFUSG07722.3.p1	TCONS_00057114.p1, TCONS_00057101.p1
OG0000853	OFUSG07723.1.p1	TCONS_00057113.p1
OG0000855	OFUSG08911.2.p1, OFUSG08911.1.p1	TCONS_00005293.p1
OG0000855	OFUSG14975.1.p1, OFUSG14975.2.p1	TCONS_00030725.p1, TCONS_00029886.p1, TCONS_00005298.p1, TCONS_00005301.p1, TCONS_00005299.p1, TCONS_00005291.p1, TCONS_00005295.p1, TCONS_00005297.p1
