Orthogroup	OWEFU	SCHMD
OG0000752	OFUSG06577.1.p1	SCHMD03946
OG0000752	OFUSG01816.1.p1	SCHMD12645
OG0000753	OFUSG03990.1.p1	SCHMD14739
OG0000753	OFUSG09322.2.p1, OFUSG09322.1.p1	SCHMD19308, SCHMD17874
OG0000754	OFUSG23658.1.p1, OFUSG04456.1.p1, OFUSG09883.1.p1, OFUSG00604.1.p1, OFUSG16482.1.p1	SCHMD22890
OG0000756	OFUSG25507.1.p1, OFUSG07827.1.p1	SCHMD14622, SCHMD25586, SCHMD05622, SCHMD05624, SCHMD06910, SCHMD05617, SCHMD05616, SCHMD01533, SCHMD01534, SCHMD01528
OG0000757	OFUSG15507.1.p1	SCHMD13979, SCHMD10753, SCHMD18486
OG0000758	OFUSG26565.1.p1	SCHMD21135, SCHMD07281
OG0000759	OFUSG04506.3.p1, OFUSG04506.2.p1, OFUSG04506.5.p1, OFUSG04506.4.p1, OFUSG04506.1.p1	SCHMD21958
OG0000763	OFUSG00086.1.p1	SCHMD13003, SCHMD01910, SCHMD15104, SCHMD01491, SCHMD17696
OG0000763	OFUSG08828.1.p1	SCHMD22978, SCHMD08138
OG0000764	OFUSG08398.1.p1	SCHMD28742, SCHMD23511, SCHMD24244, SCHMD21888, SCHMD26666, SCHMD07034, SCHMD08608, SCHMD28689, SCHMD25300, SCHMD02459, SCHMD25681, SCHMD09369, SCHMD23779, SCHMD28766, SCHMD27828, SCHMD23678, SCHMD14324, SCHMD10398, SCHMD24976, SCHMD27971, SCHMD13312, SCHMD23780, SCHMD06680, SCHMD23827, SCHMD00480, SCHMD05233, SCHMD03304, SCHMD14872, SCHMD00676, SCHMD21663, SCHMD05848, SCHMD29675, SCHMD28783, SCHMD06421, SCHMD26848, SCHMD12846
OG0000765	OFUSG21598.1.p1, OFUSG21598.2.p1	SCHMD21723, SCHMD22880
OG0000766	OFUSG19864.1.p1	SCHMD07087
OG0000766	OFUSG25482.1.p1, OFUSG25482.4.p1, OFUSG25482.3.p1, OFUSG25482.2.p1	SCHMD23662, SCHMD13714, SCHMD13716, SCHMD13715, SCHMD28470, SCHMD22621, SCHMD06546
OG0000768	OFUSG19400.2.p1, OFUSG19400.1.p1	SCHMD13165, SCHMD22067
OG0000772	OFUSG19486.1.p1	SCHMD27339, SCHMD28581
OG0000772	OFUSG02068.1.p1	SCHMD07550, SCHMD11404
OG0000772	OFUSG05265.1.p1	SCHMD29807
OG0000774	OFUSG18867.1.p1	SCHMD04364
OG0000776	OFUSG17361.1.p1, OFUSG17361.2.p1, OFUSG17632.1.p1	SCHMD10487
OG0000777	OFUSG10317.1.p1	SCHMD17125
OG0000778	OFUSG11453.1.p1	SCHMD17919, SCHMD25026, SCHMD16452, SCHMD20513
OG0000780	OFUSG11326.1.p1	SCHMD13998, SCHMD18889
OG0000780	OFUSG16803.1.p1	SCHMD10385, SCHMD10386
OG0000781	OFUSG00283.1.p1, OFUSG00284.1.p1, OFUSG01008.1.p1	SCHMD21689, SCHMD23281, SCHMD14588, SCHMD16494
OG0000782	OFUSG08693.1.p1	SCHMD01655, SCHMD14818
OG0000784	OFUSG06112.1.p1, OFUSG01425.1.p1, OFUSG01425.2.p1, OFUSG13540.1.p1	SCHMD19992, SCHMD27743
OG0000787	OFUSG11014.1.p1	SCHMD22606, SCHMD20069, SCHMD13786
OG0000788	OFUSG00699.1.p1	SCHMD11830, SCHMD18844
OG0000788	OFUSG19658.1.p1	SCHMD06628
OG0000791	OFUSG04398.4.p1, OFUSG04398.3.p1, OFUSG04398.2.p1, OFUSG04398.5.p1, OFUSG04398.1.p1	SCHMD12437
OG0000794	OFUSG08224.1.p1, OFUSG08224.2.p1	SCHMD10042
OG0000799	OFUSG06054.2.p1, OFUSG06054.1.p1, OFUSG06052.2.p1, OFUSG06052.1.p1	SCHMD17640
OG0000801	OFUSG04291.1.p1, OFUSG04291.2.p1	SCHMD09238
OG0000802	OFUSG21207.1.p1	SCHMD10199
OG0000803	OFUSG07577.1.p1	SCHMD13498, SCHMD13620, SCHMD26336
OG0000809	OFUSG17351.1.p1, OFUSG17351.2.p1	SCHMD21850, SCHMD00682
OG0000810	OFUSG13316.1.p1	SCHMD03195, SCHMD03113
OG0000810	OFUSG25434.3.p1, OFUSG25434.2.p1, OFUSG25434.1.p1	SCHMD06140, SCHMD03114
OG0000814	OFUSG25287.1.p1, OFUSG25288.1.p1, OFUSG25696.1.p1, OFUSG25695.1.p1	SCHMD03060, SCHMD13676, SCHMD13183, SCHMD07986
OG0000814	OFUSG20971.1.p1	SCHMD07352
OG0000819	OFUSG25384.2.p1, OFUSG25384.1.p1	SCHMD03878
OG0000819	OFUSG22242.1.p1	SCHMD22577, SCHMD16618
OG0000824	OFUSG02456.2.p1, OFUSG02456.1.p1, OFUSG02606.1.p1, OFUSG02605.1.p1, OFUSG02629.1.p1, OFUSG02606.2.p1, OFUSG02606.4.p1, OFUSG02606.3.p1, OFUSG02631.1.p1, OFUSG02631.2.p1	SCHMD24327, SCHMD27575, SCHMD22375
OG0000826	OFUSG20773.1.p1, OFUSG20775.1.p1	SCHMD01695, SCHMD01697, SCHMD12736, SCHMD10190, SCHMD02301, SCHMD07205, SCHMD20648, SCHMD19536, SCHMD29770
OG0000828	OFUSG16610.1.p1	SCHMD08298
OG0000828	OFUSG14927.1.p1	SCHMD08624
OG0000829	OFUSG05943.1.p1	SCHMD27680, SCHMD26916
OG0000833	OFUSG12738.1.p1	SCHMD13529, SCHMD19078, SCHMD01603, SCHMD13070
OG0000834	OFUSG04057.5.p1, OFUSG04057.2.p1, OFUSG04057.3.p1, OFUSG04057.1.p1, OFUSG04057.4.p1	SCHMD11223, SCHMD19332, SCHMD16052
OG0000835	OFUSG01553.1.p1, OFUSG01553.2.p1, OFUSG21973.1.p1	SCHMD14959
OG0000836	OFUSG04483.1.p1	SCHMD23242
OG0000837	OFUSG01837.1.p1	SCHMD09523, SCHMD05554, SCHMD04696
OG0000837	OFUSG13636.1.p1	SCHMD00842, SCHMD03083
OG0000842	OFUSG17660.1.p1	SCHMD01343
OG0000844	OFUSG21494.2.p1, OFUSG21494.1.p1	SCHMD01709
OG0000847	OFUSG15294.1.p1	SCHMD00410
OG0000847	OFUSG24225.1.p1, OFUSG24225.2.p1	SCHMD03587
OG0000848	OFUSG02732.1.p1	SCHMD03599
OG0000848	OFUSG03989.1.p1, OFUSG03989.2.p1	SCHMD06160
OG0000850	OFUSG06085.1.p1	SCHMD26000, SCHMD27633
OG0000851	OFUSG02239.1.p1, OFUSG02239.2.p1	SCHMD21876, SCHMD17205
OG0000853	OFUSG07723.1.p1	SCHMD13348, SCHMD11642, SCHMD05466, SCHMD10578
OG0000855	OFUSG08911.2.p1, OFUSG08911.1.p1, OFUSG10909.1.p1, OFUSG18514.1.p1, OFUSG14975.1.p1, OFUSG14975.2.p1	SCHMD29481, SCHMD01902, SCHMD15557
OG0000856	OFUSG19294.1.p1, OFUSG19295.1.p1	SCHMD05219, SCHMD06062, SCHMD17590
OG0000858	OFUSG19534.1.p1, OFUSG19534.2.p1	SCHMD08601
OG0000858	OFUSG18650.1.p1	SCHMD23221, SCHMD20483, SCHMD08351
OG0000858	OFUSG19764.2.p1, OFUSG19764.1.p1	SCHMD22095, SCHMD27060
OG0000860	OFUSG07489.1.p1, OFUSG07489.2.p1	SCHMD05987
OG0000863	OFUSG04268.1.p1, OFUSG04268.2.p1, OFUSG04258.1.p1, OFUSG17976.1.p1, OFUSG24572.1.p1, OFUSG19627.1.p1	SCHMD22411
OG0000868	OFUSG11760.1.p1	SCHMD05358
OG0000869	OFUSG16947.1.p1	SCHMD07449
OG0000870	OFUSG02115.1.p1	SCHMD09425
OG0000871	OFUSG06537.1.p1	SCHMD06938
OG0000872	OFUSG00869.2.p1, OFUSG00869.3.p1, OFUSG00869.5.p1, OFUSG00869.1.p1, OFUSG00869.4.p1	SCHMD07553
OG0000873	OFUSG09850.1.p1	SCHMD16630
OG0000873	OFUSG09849.1.p1	SCHMD02655, SCHMD05829
OG0000875	OFUSG13364.1.p1	SCHMD10815
OG0000875	OFUSG16237.1.p1	SCHMD17655, SCHMD18552, SCHMD00030, SCHMD10336
OG0000876	OFUSG16334.1.p1	SCHMD01529
OG0000878	OFUSG01894.1.p1	SCHMD18560
OG0000879	OFUSG04088.1.p1	SCHMD10640
OG0000880	OFUSG05701.1.p1	SCHMD03718
OG0000881	OFUSG25601.3.p1, OFUSG25601.2.p1, OFUSG25601.4.p1, OFUSG25601.1.p1, OFUSG25601.5.p1	SCHMD04314, SCHMD09365, SCHMD01117, SCHMD08924
OG0000881	OFUSG22311.1.p1	SCHMD20926, SCHMD25363
OG0000887	OFUSG26529.1.p1, OFUSG26529.2.p1	SCHMD27495
OG0000888	OFUSG09295.1.p1	SCHMD01724
OG0000889	OFUSG12102.1.p1	SCHMD00830, SCHMD04643
OG0000890	OFUSG00815.1.p1	SCHMD09911
OG0000896	OFUSG13178.1.p1	SCHMD08034
OG0000896	OFUSG11490.1.p1, OFUSG11490.3.p1, OFUSG11490.2.p1	SCHMD03189
OG0000897	OFUSG18741.1.p1	SCHMD05382
OG0000899	OFUSG02805.1.p1, OFUSG02805.2.p1	SCHMD22285, SCHMD13459
OG0000901	OFUSG19270.1.p1, OFUSG19269.1.p1, OFUSG19271.1.p1, OFUSG05816.1.p1, OFUSG21468.2.p1, OFUSG21468.1.p1, OFUSG08436.1.p1, OFUSG01325.1.p1, OFUSG00071.1.p1, OFUSG21247.1.p1, OFUSG14978.1.p1, OFUSG15707.1.p1, OFUSG15754.1.p1, OFUSG24151.1.p1, OFUSG22241.1.p1	SCHMD23272, SCHMD25135, SCHMD27982, SCHMD26945, SCHMD24955, SCHMD19537, SCHMD00625, SCHMD00626, SCHMD00151, SCHMD02066, SCHMD15318, SCHMD27685, SCHMD09002, SCHMD13575, SCHMD16914, SCHMD02507, SCHMD25469, SCHMD21738, SCHMD13949, SCHMD12264, SCHMD22287, SCHMD23687, SCHMD26795, SCHMD20830, SCHMD04924, SCHMD29070, SCHMD19683, SCHMD25366
OG0000905	OFUSG01251.1.p1	SCHMD17642, SCHMD19023
OG0000906	OFUSG24653.1.p1	SCHMD01676
OG0000907	OFUSG26462.1.p1	SCHMD03616
OG0000908	OFUSG05748.2.p1, OFUSG05748.4.p1, OFUSG05748.1.p1, OFUSG05748.3.p1	SCHMD03334, SCHMD11293
OG0000908	OFUSG01906.1.p1, OFUSG01905.1.p1	SCHMD14013
OG0000909	OFUSG00497.1.p1	SCHMD05694, SCHMD03729
OG0000911	OFUSG13934.1.p1	SCHMD02390, SCHMD02388
OG0000913	OFUSG03065.4.p1, OFUSG03065.3.p1, OFUSG03065.1.p1, OFUSG03065.2.p1, OFUSG03065.5.p1	SCHMD10820, SCHMD18663
OG0000914	OFUSG18797.2.p1, OFUSG18797.1.p1	SCHMD13079, SCHMD10834
OG0000915	OFUSG06406.1.p1, OFUSG06406.2.p1	SCHMD14220
OG0000918	OFUSG21877.1.p1, OFUSG25177.1.p1, OFUSG25178.1.p1, OFUSG24091.1.p1, OFUSG24088.1.p1, OFUSG00861.1.p1, OFUSG00860.1.p1, OFUSG00862.1.p1, OFUSG24100.1.p1, OFUSG00602.1.p1, OFUSG24090.1.p1, OFUSG24092.1.p1	SCHMD29668
OG0000921	OFUSG26697.1.p1	SCHMD16275
OG0000925	OFUSG21493.1.p1	SCHMD01205, SCHMD18689
OG0000925	OFUSG25811.2.p1, OFUSG25811.1.p1	SCHMD00501, SCHMD05937
OG0000926	OFUSG01341.1.p1	SCHMD17035, SCHMD24363
OG0000926	OFUSG20594.1.p1	SCHMD06558
OG0000926	OFUSG01342.1.p1, OFUSG01342.2.p1	SCHMD06554, SCHMD17036, SCHMD13546
OG0000926	OFUSG20595.2.p1, OFUSG20595.1.p1	SCHMD25813
OG0000929	OFUSG01637.1.p1, OFUSG01585.1.p1	SCHMD00375, SCHMD08839
OG0000931	OFUSG05884.5.p1, OFUSG05884.3.p1, OFUSG05884.4.p1, OFUSG05884.2.p1, OFUSG05884.1.p1	SCHMD02356
OG0000932	OFUSG22611.1.p1	SCHMD13731
OG0000932	OFUSG22610.1.p1	SCHMD13730
OG0000934	OFUSG01031.1.p1	SCHMD07111, SCHMD08216
OG0000935	OFUSG16551.1.p1	SCHMD18664
OG0000943	OFUSG10222.1.p1	SCHMD19076
OG0000944	OFUSG02142.1.p1, OFUSG02142.4.p1, OFUSG02142.2.p1, OFUSG02142.3.p1	SCHMD15750
OG0000945	OFUSG22805.2.p1, OFUSG22805.1.p1, OFUSG24268.1.p1	SCHMD15214, SCHMD06612, SCHMD06319
OG0000946	OFUSG00637.1.p1	SCHMD06614
OG0000947	OFUSG17100.1.p1	SCHMD24447
OG0000949	OFUSG01898.1.p1	SCHMD10151, SCHMD29084, SCHMD29079, SCHMD02016
OG0000950	OFUSG23770.1.p1	SCHMD25017
OG0000951	OFUSG00739.1.p1, OFUSG00739.2.p1	SCHMD20208
OG0000954	OFUSG16223.1.p1	SCHMD05029, SCHMD08968, SCHMD13763
OG0000954	OFUSG04263.1.p1	SCHMD05469, SCHMD02974
OG0000955	OFUSG21035.1.p1	SCHMD06645, SCHMD03890, SCHMD04591
OG0000955	OFUSG02908.1.p1	SCHMD06275, SCHMD20742
OG0000957	OFUSG09505.1.p1, OFUSG09505.2.p1	SCHMD18022, SCHMD18023
OG0000960	OFUSG05056.1.p1	SCHMD05680, SCHMD08670, SCHMD05681, SCHMD12110
OG0000963	OFUSG18073.1.p1	SCHMD22298, SCHMD11708
OG0000963	OFUSG26256.1.p1	SCHMD04476
OG0000965	OFUSG05283.1.p1	SCHMD22316, SCHMD15133, SCHMD13697, SCHMD12517
OG0000966	OFUSG15060.2.p1, OFUSG15060.1.p1	SCHMD00065
OG0000967	OFUSG03652.1.p1	SCHMD11342, SCHMD26265
OG0000967	OFUSG18109.1.p1	SCHMD05844, SCHMD03950
OG0000968	OFUSG15086.1.p1	SCHMD03384, SCHMD13557, SCHMD11646, SCHMD29090
OG0000969	OFUSG16049.1.p1, OFUSG16049.2.p1	SCHMD15666, SCHMD13228
OG0000972	OFUSG10857.2.p1, OFUSG10857.1.p1	SCHMD05471
OG0000974	OFUSG12017.1.p1	SCHMD24665, SCHMD24853, SCHMD26881
OG0000976	OFUSG10263.2.p1, OFUSG10263.1.p1, OFUSG10262.1.p1, OFUSG10264.2.p1, OFUSG10264.1.p1, OFUSG18417.2.p1, OFUSG18417.1.p1, OFUSG03178.1.p1, OFUSG03178.2.p1	SCHMD13984
OG0000977	OFUSG22964.1.p1	SCHMD03392
OG0000977	OFUSG25208.1.p1	SCHMD24427, SCHMD03391
OG0000978	OFUSG05262.1.p1	SCHMD15268, SCHMD25301, SCHMD25194
OG0000979	OFUSG20447.2.p1, OFUSG20447.1.p1	SCHMD24204, SCHMD01421
OG0000981	OFUSG03861.1.p1	SCHMD13908
OG0000982	OFUSG16732.3.p1, OFUSG16732.2.p1, OFUSG16732.1.p1, OFUSG16732.4.p1, OFUSG16732.5.p1	SCHMD26054, SCHMD08717
OG0000984	OFUSG19991.1.p1	SCHMD02865
OG0000984	OFUSG25577.1.p1	SCHMD00646
OG0000985	OFUSG11040.1.p1	SCHMD18627, SCHMD20480, SCHMD13371, SCHMD11840
OG0000986	OFUSG09980.1.p1	SCHMD25195, SCHMD27305, SCHMD22933, SCHMD10755, SCHMD11238, SCHMD09897
OG0000987	OFUSG21084.2.p1, OFUSG21084.1.p1	SCHMD03090, SCHMD13202, SCHMD12033, SCHMD17704
OG0000988	OFUSG21531.1.p1	SCHMD00928
OG0000992	OFUSG25913.1.p1, OFUSG18155.1.p1, OFUSG18156.1.p1, OFUSG06018.1.p1	SCHMD08111
OG0000993	OFUSG07943.2.p1, OFUSG07943.1.p1, OFUSG16895.1.p1, OFUSG16895.2.p1	SCHMD03348
OG0000994	OFUSG05737.1.p1	SCHMD16610, SCHMD07202, SCHMD11541, SCHMD07203
OG0000994	OFUSG19359.1.p1	SCHMD16602, SCHMD10604
OG0000997	OFUSG03218.1.p1	SCHMD28749
OG0000998	OFUSG00656.2.p1, OFUSG00656.1.p1	SCHMD08664
OG0000998	OFUSG15459.1.p1	SCHMD08663
OG0000999	OFUSG00108.1.p1	SCHMD16857, SCHMD24576, SCHMD11146, SCHMD08208
OG0001000	OFUSG00328.1.p1	SCHMD22765
OG0001001	OFUSG14675.1.p1	SCHMD07356
OG0001002	OFUSG15973.1.p1, OFUSG16764.2.p1, OFUSG16764.1.p1	SCHMD17610
OG0001003	OFUSG24187.1.p1	SCHMD21687, SCHMD24830
OG0001005	OFUSG06280.1.p1	SCHMD01144, SCHMD03527, SCHMD03526
OG0001006	OFUSG07003.3.p1, OFUSG07003.1.p1, OFUSG07003.2.p1	SCHMD17048, SCHMD11571
OG0001007	OFUSG08050.1.p1, OFUSG08050.2.p1	SCHMD05810
OG0001008	OFUSG01608.1.p1	SCHMD04849, SCHMD04856, SCHMD04857
OG0001009	OFUSG10206.1.p1	SCHMD19415
OG0001013	OFUSG10524.1.p1	SCHMD14534, SCHMD13659, SCHMD16121, SCHMD28755, SCHMD14533
OG0001015	OFUSG17894.2.p1, OFUSG17894.1.p1, OFUSG17894.3.p1	SCHMD06693, SCHMD06692
OG0001016	OFUSG16289.1.p1	SCHMD23273, SCHMD15080
OG0001016	OFUSG17257.1.p1	SCHMD25548, SCHMD21254
OG0001017	OFUSG13590.3.p1, OFUSG13590.1.p1, OFUSG13590.2.p1	SCHMD16754
OG0001018	OFUSG20884.1.p1	SCHMD08153
OG0001019	OFUSG04762.2.p1, OFUSG04762.1.p1	SCHMD15171
OG0001023	OFUSG01359.1.p1	SCHMD07708, SCHMD18630, SCHMD28291, SCHMD19902
OG0001028	OFUSG08945.1.p1, OFUSG08945.2.p1	SCHMD01474, SCHMD11482
OG0001029	OFUSG23212.2.p1, OFUSG23212.1.p1	SCHMD04839, SCHMD00804, SCHMD00805
OG0001030	OFUSG09158.1.p1	SCHMD08463, SCHMD08462
OG0001030	OFUSG11700.1.p1	SCHMD08464
OG0001031	OFUSG10916.2.p1, OFUSG10916.3.p1, OFUSG10916.1.p1, OFUSG10915.1.p1	SCHMD14040, SCHMD09371, SCHMD16991, SCHMD19644
OG0001031	OFUSG14788.2.p1, OFUSG14788.1.p1	SCHMD12815
OG0001032	OFUSG05074.1.p1, OFUSG07488.1.p1, OFUSG07488.2.p1	SCHMD15671, SCHMD16553, SCHMD24305, SCHMD20230, SCHMD05282
OG0001033	OFUSG17922.1.p1	SCHMD11399, SCHMD23908
OG0001033	OFUSG07728.1.p1, OFUSG07728.2.p1	SCHMD10492
OG0001036	OFUSG23486.1.p1	SCHMD20768, SCHMD09235
OG0001038	OFUSG06632.3.p1, OFUSG06632.1.p1, OFUSG06632.2.p1, OFUSG06632.4.p1	SCHMD26628, SCHMD09164, SCHMD14733, SCHMD14734
OG0001039	OFUSG22530.1.p1	SCHMD01765
OG0001042	OFUSG18717.1.p1, OFUSG18717.2.p1	SCHMD11839
OG0001043	OFUSG17849.1.p1, OFUSG17610.1.p1, OFUSG17609.1.p1	SCHMD02174, SCHMD16603, SCHMD02028, SCHMD17894
OG0001046	OFUSG10400.1.p1	SCHMD05104, SCHMD02045, SCHMD11124
OG0001047	OFUSG13920.1.p1	SCHMD28420
OG0001048	OFUSG11109.1.p1	SCHMD12160
OG0001049	OFUSG17397.1.p1	SCHMD16614
OG0001050	OFUSG06846.1.p1, OFUSG09204.1.p1, OFUSG19968.1.p1, OFUSG09691.1.p1	SCHMD03458
OG0001053	OFUSG16393.1.p1	SCHMD25503, SCHMD22630
OG0001054	OFUSG22682.1.p1	SCHMD24047
OG0001056	OFUSG22022.2.p1, OFUSG20733.1.p1, OFUSG20733.2.p1, OFUSG05122.1.p1, OFUSG04865.1.p1	SCHMD02897
OG0001059	OFUSG12920.1.p1	SCHMD17881
OG0001060	OFUSG03037.1.p1	SCHMD12337, SCHMD14762, SCHMD05051
OG0001062	OFUSG17199.1.p1, OFUSG17199.2.p1	SCHMD24440, SCHMD23600, SCHMD17910
OG0001063	OFUSG25069.1.p1, OFUSG10508.1.p1, OFUSG10508.2.p1, OFUSG22067.1.p1, OFUSG12529.1.p1, OFUSG11466.1.p1, OFUSG25070.1.p1, OFUSG12080.1.p1	SCHMD00703
OG0001064	OFUSG07518.1.p1, OFUSG12139.1.p1, OFUSG12139.2.p1, OFUSG12140.2.p1, OFUSG12140.1.p1, OFUSG12144.1.p1, OFUSG19189.1.p1, OFUSG07960.1.p1, OFUSG23296.2.p1, OFUSG23296.1.p1, OFUSG12041.1.p1, OFUSG12153.1.p1	SCHMD00355, SCHMD00354
OG0001068	OFUSG17519.1.p1	SCHMD00936
OG0001072	OFUSG14989.1.p1, OFUSG14989.2.p1, OFUSG23887.1.p1, OFUSG23887.2.p1	SCHMD24459, SCHMD27893
OG0001073	OFUSG03347.1.p1, OFUSG03346.1.p1	SCHMD00478
OG0001075	OFUSG21504.2.p1, OFUSG21504.3.p1, OFUSG21504.1.p1, OFUSG21503.2.p1, OFUSG21503.1.p1	SCHMD13181, SCHMD04392, SCHMD00196, SCHMD16771
OG0001076	OFUSG03330.1.p1	SCHMD11877, SCHMD11878, SCHMD07132, SCHMD07131
OG0001077	OFUSG04424.1.p1	SCHMD18407, SCHMD17122
OG0001078	OFUSG07195.2.p1, OFUSG07195.1.p1, OFUSG07195.3.p1	SCHMD20731, SCHMD25766
OG0001079	OFUSG22304.1.p1	SCHMD15090, SCHMD18834
OG0001079	OFUSG06804.1.p1	SCHMD27223
OG0001080	OFUSG16677.1.p1	SCHMD08586
OG0001080	OFUSG00008.1.p1	SCHMD15438, SCHMD19176
OG0001081	OFUSG14342.1.p1, OFUSG07840.1.p1	SCHMD05425
OG0001083	OFUSG06289.3.p1, OFUSG06289.2.p1, OFUSG06289.4.p1, OFUSG06289.1.p1, OFUSG06289.5.p1	SCHMD07690
OG0001084	OFUSG00659.1.p1, OFUSG00659.2.p1	SCHMD10718
OG0001085	OFUSG06361.1.p1	SCHMD03894
OG0001086	OFUSG12287.2.p1, OFUSG12287.1.p1	SCHMD22447, SCHMD28850, SCHMD24214
OG0001087	OFUSG03054.1.p2, OFUSG03745.1.p1	SCHMD17869
OG0001088	OFUSG13450.1.p1	SCHMD01007
OG0001088	OFUSG12189.1.p1, OFUSG12203.1.p1, OFUSG11695.1.p1, OFUSG21814.1.p1, OFUSG03469.1.p1	SCHMD19898, SCHMD23791
OG0001089	OFUSG19616.1.p1	SCHMD10517
OG0001091	OFUSG17661.2.p1, OFUSG17661.1.p1	SCHMD13206, SCHMD15908
OG0001092	OFUSG02473.1.p1	SCHMD17999, SCHMD18945, SCHMD28277, SCHMD28278, SCHMD18946
OG0001093	OFUSG16311.1.p1	SCHMD16772
OG0001094	OFUSG12462.1.p1	SCHMD01339, SCHMD02841, SCHMD07133, SCHMD16607, SCHMD02809, SCHMD26909, SCHMD21662
OG0001096	OFUSG26093.1.p1, OFUSG14723.1.p1, OFUSG14723.2.p1, OFUSG26692.2.p1, OFUSG26692.1.p1	SCHMD11467, SCHMD14874
OG0001102	OFUSG12472.1.p1	SCHMD06311
OG0001103	OFUSG12330.1.p1	SCHMD10595
OG0001104	OFUSG20028.1.p1, OFUSG23543.2.p1, OFUSG23543.1.p1	SCHMD11885
OG0001106	OFUSG06257.1.p1	SCHMD22581
OG0001108	OFUSG17063.1.p1, OFUSG24077.2.p1, OFUSG24077.1.p1	SCHMD08133
OG0001108	OFUSG24076.1.p1	SCHMD19593
OG0001112	OFUSG13817.3.p1, OFUSG13817.1.p1, OFUSG13817.4.p1, OFUSG13817.2.p1, OFUSG13817.5.p1	SCHMD26529, SCHMD08447
OG0001113	OFUSG01933.1.p1	SCHMD04717
OG0001113	OFUSG14818.1.p1	SCHMD10085
OG0001114	OFUSG04229.1.p1	SCHMD27710, SCHMD15592, SCHMD14156
OG0001115	OFUSG04206.1.p1	SCHMD01425
OG0001117	OFUSG16636.1.p1, OFUSG14207.1.p1	SCHMD18856
OG0001118	OFUSG08091.2.p1, OFUSG08091.5.p1, OFUSG08091.1.p1, OFUSG08091.4.p1, OFUSG08091.3.p1	SCHMD16905, SCHMD07256, SCHMD20803, SCHMD22443
OG0001119	OFUSG21187.2.p1, OFUSG21187.1.p1, OFUSG21187.3.p1, OFUSG21187.5.p1, OFUSG21187.4.p1	SCHMD23322, SCHMD22988, SCHMD23323
OG0001121	OFUSG00225.1.p1, OFUSG00225.2.p1	SCHMD18066, SCHMD06995, SCHMD25343, SCHMD23015, SCHMD06994
OG0001123	OFUSG12701.1.p1	SCHMD02756
OG0001124	OFUSG10854.1.p1, OFUSG07596.1.p1	SCHMD24013
OG0001126	OFUSG24750.1.p1	SCHMD17193, SCHMD24674, SCHMD17192
OG0001128	OFUSG11491.1.p1	SCHMD08323
OG0001129	OFUSG05147.2.p1, OFUSG05147.1.p1	SCHMD15504, SCHMD18282, SCHMD05846
OG0001130	OFUSG09111.1.p1, OFUSG08598.1.p1	SCHMD04030
OG0001133	OFUSG08388.1.p1	SCHMD18643
OG0001133	OFUSG21360.1.p1	SCHMD29299, SCHMD19714
OG0001135	OFUSG17785.1.p1, OFUSG02833.1.p1	SCHMD28946, SCHMD01011, SCHMD22792
OG0001136	OFUSG20143.1.p1, OFUSG20143.4.p1, OFUSG20143.3.p1, OFUSG20143.2.p1	SCHMD09640
OG0001137	OFUSG11347.1.p1	SCHMD17448, SCHMD26312, SCHMD05464, SCHMD01243
OG0001138	OFUSG13035.1.p1, OFUSG13035.2.p1	SCHMD00170
OG0001139	OFUSG26881.1.p1, OFUSG25576.1.p1	SCHMD00334
OG0001140	OFUSG20072.1.p1, OFUSG00173.1.p1	SCHMD22679, SCHMD17712, SCHMD14631, SCHMD02111, SCHMD16673, SCHMD18031, SCHMD24981, SCHMD17350, SCHMD11695, SCHMD21848, SCHMD22963, SCHMD14630, SCHMD17713, SCHMD26239, SCHMD04472
OG0001141	OFUSG09098.2.p1, OFUSG09098.1.p1	SCHMD02981, SCHMD09902, SCHMD11211, SCHMD15344, SCHMD18658
OG0001142	OFUSG10654.1.p1	SCHMD12785, SCHMD19807, SCHMD09379
OG0001143	OFUSG16015.1.p1	SCHMD05178
OG0001146	OFUSG16918.1.p1	SCHMD06189
OG0001149	OFUSG26608.1.p1, OFUSG26608.2.p1	SCHMD16336, SCHMD29633
OG0001155	OFUSG23517.1.p1	SCHMD01897
OG0001156	OFUSG03954.1.p1, OFUSG03954.2.p1, OFUSG03954.3.p1	SCHMD11390
OG0001158	OFUSG20905.2.p1, OFUSG20905.1.p1	SCHMD01514, SCHMD06104, SCHMD00376
OG0001159	OFUSG11338.1.p1	SCHMD21936
OG0001160	OFUSG07954.1.p1	SCHMD20666
OG0001161	OFUSG16226.3.p1, OFUSG16226.2.p1, OFUSG16226.1.p1	SCHMD27832, SCHMD10429, SCHMD10428, SCHMD10427, SCHMD25982, SCHMD11638
OG0001162	OFUSG20181.1.p1	SCHMD04355, SCHMD04356
OG0001164	OFUSG24177.1.p1	SCHMD22065
OG0001165	OFUSG13166.1.p1	SCHMD11819
OG0001165	OFUSG14678.1.p1, OFUSG14678.2.p1	SCHMD12131
OG0001167	OFUSG21708.1.p1	SCHMD08043, SCHMD04406
OG0001168	OFUSG18913.1.p1	SCHMD13073
OG0001169	OFUSG11455.1.p1, OFUSG17047.1.p1, OFUSG06426.2.p1, OFUSG06426.1.p1, OFUSG06150.1.p1, OFUSG00846.1.p1, OFUSG00845.1.p1	SCHMD01218
OG0001172	OFUSG24342.1.p1	SCHMD19335
OG0001174	OFUSG06160.1.p1	SCHMD01912, SCHMD10503
OG0001175	OFUSG26257.3.p1	SCHMD18473
