Orthogroup	OWEFU	AENJA_ok
OG0000570	OFUSG13730.1.p1	AENJA_00800
OG0000571	OFUSG26910.1.p1	AENJA_08037, AENJA_13878, AENJA_05321
OG0000572	OFUSG12111.3.p1, OFUSG12111.5.p1, OFUSG12111.1.p1, OFUSG12111.4.p1, OFUSG12111.2.p1	AENJA_05866
OG0000572	OFUSG20906.1.p1, OFUSG20906.2.p1	AENJA_02750
OG0000573	OFUSG23244.1.p1, OFUSG23244.2.p1	AENJA_05835
OG0000573	OFUSG09137.1.p1	AENJA_03220
OG0000574	OFUSG18200.1.p1	AENJA_03681, AENJA_21909
OG0000574	OFUSG10163.1.p1	AENJA_24754
OG0000575	OFUSG09886.2.p1, OFUSG09886.1.p1	AENJA_04710
OG0000576	OFUSG17044.1.p1	AENJA_05569
OG0000577	OFUSG03520.1.p1, OFUSG03522.1.p1, OFUSG03521.1.p1, OFUSG03519.1.p1	AENJA_08481
OG0000578	OFUSG11308.1.p1	AENJA_09428
OG0000579	OFUSG06590.1.p1	AENJA_18819, AENJA_12593, AENJA_20737, AENJA_22778
OG0000580	OFUSG00139.1.p1	AENJA_19255
OG0000581	OFUSG12368.1.p1	AENJA_15347
OG0000581	OFUSG25173.1.p1	AENJA_15345
OG0000581	OFUSG21596.1.p1	AENJA_15344
OG0000582	OFUSG07318.2.p1, OFUSG07318.1.p1	AENJA_17591
OG0000585	OFUSG19304.1.p1	AENJA_25758
OG0000588	OFUSG23263.1.p1, OFUSG23263.2.p1	AENJA_02286
OG0000588	OFUSG00278.1.p1	AENJA_21633
OG0000589	OFUSG08007.3.p1, OFUSG08007.4.p1, OFUSG08007.2.p1, OFUSG08007.1.p1	AENJA_05016
OG0000590	OFUSG24583.1.p1	AENJA_19774
OG0000590	OFUSG20344.1.p1	AENJA_07046
OG0000591	OFUSG18333.1.p1	AENJA_25061
OG0000591	OFUSG14784.1.p1	AENJA_08335, AENJA_08330, AENJA_08329
OG0000592	OFUSG07498.2.p1, OFUSG07498.3.p1, OFUSG07498.1.p1	AENJA_12392
OG0000593	OFUSG11138.1.p1	AENJA_21036
OG0000594	OFUSG06784.1.p1	AENJA_13904
OG0000595	OFUSG19438.1.p1, OFUSG19428.1.p1, OFUSG12250.1.p1, OFUSG12250.2.p1, OFUSG19429.1.p1, OFUSG25229.1.p1, OFUSG25235.1.p1, OFUSG10364.1.p1, OFUSG26049.1.p1, OFUSG12249.1.p1	AENJA_21288, AENJA_00557, AENJA_14351, AENJA_14766
OG0000596	OFUSG19257.1.p1, OFUSG14210.1.p1	AENJA_10952, AENJA_15114, AENJA_01624, AENJA_05591, AENJA_04526, AENJA_00999, AENJA_06311, AENJA_06310, AENJA_00998, AENJA_00997
OG0000597	OFUSG24146.1.p1, OFUSG24148.1.p1	AENJA_10748
OG0000600	OFUSG01055.1.p1	AENJA_07369
OG0000600	OFUSG16956.1.p1	AENJA_09335
OG0000601	OFUSG06003.1.p1	AENJA_07534
OG0000602	OFUSG14405.1.p1	AENJA_17434
OG0000602	OFUSG14404.1.p1	AENJA_11021
OG0000603	OFUSG11716.1.p1, OFUSG11716.2.p1	AENJA_20949
OG0000604	OFUSG21649.1.p1	AENJA_26538
OG0000607	OFUSG00975.1.p1	AENJA_06811, AENJA_01173
OG0000608	OFUSG01950.1.p1	AENJA_01735
OG0000609	OFUSG16039.1.p1	AENJA_03157
OG0000610	OFUSG20066.1.p1, OFUSG09506.1.p1	AENJA_25857
OG0000610	OFUSG08338.1.p1	AENJA_04760, AENJA_20028
OG0000611	OFUSG02645.4.p1, OFUSG02645.1.p1, OFUSG02645.3.p1, OFUSG02645.2.p1, OFUSG02645.5.p1	AENJA_15613
OG0000611	OFUSG22888.1.p1	AENJA_13627
OG0000612	OFUSG06644.1.p1	AENJA_06346
OG0000613	OFUSG08463.1.p1	AENJA_20929
OG0000614	OFUSG04886.1.p1	AENJA_10824
OG0000614	OFUSG25046.1.p1, OFUSG06189.1.p1, OFUSG21971.1.p1	AENJA_17421
OG0000615	OFUSG13992.1.p1, OFUSG13992.2.p1	AENJA_18501, AENJA_11134
OG0000617	OFUSG19377.1.p1	AENJA_11546
OG0000618	OFUSG13446.2.p1, OFUSG13446.1.p1	AENJA_11959
OG0000619	OFUSG13853.1.p1, OFUSG13853.2.p1	AENJA_15723
OG0000620	OFUSG26688.1.p1	AENJA_23743
OG0000621	OFUSG12004.1.p1	AENJA_16729
OG0000622	OFUSG10556.1.p1, OFUSG02071.1.p1, OFUSG02070.1.p1, OFUSG15189.1.p1, OFUSG21737.1.p1	AENJA_14042, AENJA_14037, AENJA_14044, AENJA_12400, AENJA_06185, AENJA_22483, AENJA_16429, AENJA_22478, AENJA_15635, AENJA_24634, AENJA_09957, AENJA_04505, AENJA_00676, AENJA_00677
OG0000623	OFUSG17186.1.p1	AENJA_02871
OG0000623	OFUSG24609.2.p1, OFUSG24609.3.p1, OFUSG24609.1.p1	AENJA_17960
OG0000624	OFUSG24408.1.p1, OFUSG24408.2.p1	AENJA_13893, AENJA_06380, AENJA_22597
OG0000625	OFUSG19939.1.p1	AENJA_23811
OG0000626	OFUSG21226.2.p1, OFUSG21226.4.p1, OFUSG21226.1.p1, OFUSG21226.3.p1, OFUSG21226.5.p1	AENJA_12652
OG0000627	OFUSG09840.4.p1, OFUSG09840.2.p1, OFUSG09840.3.p1, OFUSG09840.5.p1, OFUSG09840.1.p1	AENJA_13466
OG0000628	OFUSG00909.1.p1	AENJA_25533
OG0000628	OFUSG13391.1.p1	AENJA_13648
OG0000629	OFUSG00777.1.p1	AENJA_26558
OG0000633	OFUSG04705.1.p1, OFUSG17551.1.p1, OFUSG04706.1.p1, OFUSG04704.1.p1, OFUSG09107.1.p1, OFUSG03169.1.p1, OFUSG11302.1.p1, OFUSG24443.2.p1, OFUSG24443.1.p1, OFUSG08494.1.p1, OFUSG16667.1.p1, OFUSG02766.1.p1, OFUSG14912.1.p1, OFUSG02763.1.p1, OFUSG02764.1.p1, OFUSG16666.2.p1, OFUSG16666.1.p1	AENJA_05498, AENJA_21962, AENJA_21535, AENJA_18151, AENJA_01137
OG0000634	OFUSG25455.1.p1, OFUSG13962.1.p1	AENJA_04829
OG0000635	OFUSG03398.2.p1, OFUSG03398.1.p1, OFUSG03399.1.p1, OFUSG03393.1.p1, OFUSG03395.1.p1, OFUSG03397.1.p1, OFUSG03390.1.p1, OFUSG03392.1.p1, OFUSG03392.2.p1, OFUSG23741.1.p1, OFUSG23735.1.p1, OFUSG09557.1.p1, OFUSG09558.1.p1, OFUSG04843.1.p1, OFUSG01426.1.p1, OFUSG09659.1.p1	AENJA_16658
OG0000636	OFUSG19283.1.p1	AENJA_07463
OG0000637	OFUSG03336.1.p1	AENJA_11572
OG0000637	OFUSG08218.1.p1	AENJA_16161
OG0000637	OFUSG21914.1.p1	AENJA_07771
OG0000638	OFUSG00868.2.p1, OFUSG00868.1.p1	AENJA_10628, AENJA_09520, AENJA_18297, AENJA_18294, AENJA_26655
OG0000639	OFUSG09740.1.p1	AENJA_10965
OG0000639	OFUSG05397.1.p1	AENJA_22126
OG0000642	OFUSG10098.1.p1, OFUSG10098.2.p1	AENJA_02487, AENJA_00389, AENJA_26018
OG0000643	OFUSG26510.1.p1	AENJA_00652
OG0000643	OFUSG24224.2.p1, OFUSG24224.4.p1, OFUSG24224.1.p1, OFUSG24224.3.p1, OFUSG24224.5.p1	AENJA_10745
OG0000644	OFUSG09047.1.p1	AENJA_03047, AENJA_00667
OG0000645	OFUSG05054.1.p1	AENJA_00673
OG0000645	OFUSG04671.1.p1	AENJA_22405
OG0000646	OFUSG17652.1.p1	AENJA_01294, AENJA_21315
OG0000646	OFUSG20855.1.p1	AENJA_07139
OG0000648	OFUSG23086.1.p1	AENJA_04823
OG0000648	OFUSG23087.1.p1	AENJA_04819
OG0000649	OFUSG16766.1.p1, OFUSG07315.1.p1, OFUSG07687.1.p1, OFUSG07537.1.p1, OFUSG03255.1.p1, OFUSG11210.1.p1	AENJA_14703
OG0000650	OFUSG04430.1.p1	AENJA_10994
OG0000651	OFUSG13240.2.p1, OFUSG13240.3.p1, OFUSG13240.1.p1	AENJA_15937
OG0000652	OFUSG06175.2.p1, OFUSG06175.1.p1	AENJA_18509
OG0000654	OFUSG04714.1.p1	AENJA_23986
OG0000656	OFUSG23789.1.p1, OFUSG08558.1.p1	AENJA_04198
OG0000657	OFUSG00339.1.p1	AENJA_06847
OG0000657	OFUSG04303.1.p1	AENJA_01439
OG0000657	OFUSG00337.1.p1	AENJA_14948
OG0000658	OFUSG21109.1.p1	AENJA_24472
OG0000658	OFUSG26042.1.p1, OFUSG26628.2.p1, OFUSG26628.1.p1, OFUSG07483.1.p1, OFUSG26626.1.p1, OFUSG26627.1.p1, OFUSG26632.1.p1	AENJA_02362, AENJA_02363
OG0000659	OFUSG13991.1.p1	AENJA_04377, AENJA_21077
OG0000660	OFUSG00254.1.p1	AENJA_07533, AENJA_06621
OG0000662	OFUSG19351.1.p1	AENJA_08142, AENJA_09173
OG0000662	OFUSG11101.1.p1	AENJA_21495
OG0000663	OFUSG26455.1.p1	AENJA_19588
OG0000664	OFUSG06083.1.p1	AENJA_14841
OG0000664	OFUSG16644.1.p1	AENJA_15036
OG0000665	OFUSG09816.3.p1, OFUSG09816.1.p1, OFUSG09816.2.p1	AENJA_18167
OG0000666	OFUSG06195.2.p1, OFUSG06195.1.p1, OFUSG06195.3.p1, OFUSG06195.5.p1, OFUSG06195.4.p1	AENJA_19016
OG0000667	OFUSG00559.2.p1, OFUSG00559.1.p1, OFUSG00558.1.p1, OFUSG00768.1.p1	AENJA_23722
OG0000670	OFUSG24801.2.p1, OFUSG24801.1.p1, OFUSG24764.1.p1, OFUSG24763.1.p1	AENJA_07203
OG0000671	OFUSG24508.1.p1, OFUSG24509.2.p1, OFUSG24509.1.p1	AENJA_01967
OG0000671	OFUSG16516.2.p1, OFUSG16516.1.p1, OFUSG04636.1.p1	AENJA_09440
OG0000672	OFUSG14378.5.p1, OFUSG14378.3.p1, OFUSG14378.2.p1, OFUSG14378.1.p1, OFUSG14378.4.p1	AENJA_11032
OG0000672	OFUSG12085.1.p1	AENJA_02173
OG0000674	OFUSG08473.1.p1	AENJA_03705
OG0000675	OFUSG03298.1.p1, OFUSG05752.2.p1, OFUSG05752.4.p1, OFUSG05753.1.p1, OFUSG05752.1.p1, OFUSG05752.3.p1, OFUSG01054.1.p1, OFUSG00991.1.p1	AENJA_15560, AENJA_09004, AENJA_04399
OG0000676	OFUSG21048.1.p1	AENJA_15570
OG0000676	OFUSG14430.1.p1	AENJA_04404
OG0000677	OFUSG16421.1.p1	AENJA_04707
OG0000678	OFUSG10078.1.p1, OFUSG10078.2.p1	AENJA_05842
OG0000679	OFUSG25362.1.p1	AENJA_07392, AENJA_07388, AENJA_07461, AENJA_08984
OG0000680	OFUSG12758.1.p1	AENJA_14535
OG0000680	OFUSG26520.1.p1, OFUSG01684.1.p1, OFUSG01687.1.p1	AENJA_08373
OG0000681	OFUSG02151.1.p1	AENJA_12150
OG0000682	OFUSG06498.1.p1	AENJA_14433
OG0000683	OFUSG25839.2.p1, OFUSG25839.1.p1	AENJA_18458
OG0000683	OFUSG17452.5.p1, OFUSG17452.4.p1, OFUSG17452.2.p1, OFUSG17452.3.p1, OFUSG17452.1.p1	AENJA_20329
OG0000684	OFUSG20203.4.p1, OFUSG20203.1.p1, OFUSG20203.2.p1, OFUSG20203.5.p1, OFUSG20203.3.p1	AENJA_20633
OG0000685	OFUSG07501.2.p1, OFUSG07501.4.p1, OFUSG07501.3.p1, OFUSG07501.5.p1, OFUSG07501.1.p1	AENJA_25532
OG0000690	OFUSG21408.1.p1	AENJA_04544
OG0000690	OFUSG17680.1.p1	AENJA_00603
OG0000691	OFUSG20437.2.p1, OFUSG20437.1.p1	AENJA_08029
OG0000691	OFUSG13069.3.p1, OFUSG13069.2.p1, OFUSG13069.1.p1	AENJA_00795
OG0000692	OFUSG17216.1.p1	AENJA_13840
OG0000692	OFUSG22030.1.p1, OFUSG22031.2.p1, OFUSG22031.1.p1	AENJA_02403
OG0000693	OFUSG17230.1.p1, OFUSG17230.2.p1	AENJA_01709
OG0000693	OFUSG25400.3.p1, OFUSG25400.2.p1, OFUSG25400.1.p1	AENJA_03923
OG0000694	OFUSG08082.1.p1	AENJA_02666, AENJA_15805
OG0000695	OFUSG24909.1.p1	AENJA_03084
OG0000696	OFUSG17219.1.p1	AENJA_12321
OG0000696	OFUSG11698.1.p1	AENJA_10033
OG0000696	OFUSG06947.1.p1	AENJA_06971
OG0000697	OFUSG06460.1.p1, OFUSG06460.3.p1, OFUSG06460.4.p1, OFUSG06460.2.p1	AENJA_07893, AENJA_21762
OG0000698	OFUSG25097.1.p1	AENJA_10581
OG0000698	OFUSG11683.1.p1	AENJA_24098
OG0000699	OFUSG13838.2.p1, OFUSG13838.1.p1	AENJA_20559
OG0000700	OFUSG11440.1.p1, OFUSG06990.1.p1, OFUSG06990.2.p1, OFUSG06990.4.p1, OFUSG06990.3.p1	AENJA_14030
OG0000702	OFUSG04071.1.p1, OFUSG04071.2.p1, OFUSG04071.5.p1, OFUSG04071.4.p1, OFUSG04071.3.p1	AENJA_23407
OG0000703	OFUSG18539.1.p1	AENJA_26449
OG0000706	OFUSG08372.1.p1	AENJA_16301, AENJA_02924, AENJA_00418
OG0000708	OFUSG21283.1.p1	AENJA_10491
OG0000708	OFUSG18936.1.p1	AENJA_04787
OG0000709	OFUSG06507.1.p1	AENJA_11142, AENJA_19288, AENJA_01143
OG0000710	OFUSG04812.1.p1	AENJA_02261
OG0000710	OFUSG06971.1.p1, OFUSG24793.2.p1, OFUSG24793.1.p1	AENJA_01828
OG0000711	OFUSG01514.1.p1	AENJA_12473
OG0000711	OFUSG00761.1.p1	AENJA_12494
OG0000711	OFUSG00164.1.p1	AENJA_02057
OG0000712	OFUSG02312.2.p1, OFUSG02312.1.p1	AENJA_04728
OG0000714	OFUSG18170.1.p1	AENJA_22825, AENJA_25003
OG0000714	OFUSG20682.1.p1	AENJA_10614
OG0000715	OFUSG24400.1.p1, OFUSG24400.3.p1, OFUSG24400.2.p1, OFUSG24400.4.p1	AENJA_15913
OG0000716	OFUSG00381.1.p1	AENJA_17206
OG0000717	OFUSG07273.3.p1, OFUSG07273.1.p1, OFUSG07273.2.p1, OFUSG07273.4.p1, OFUSG07273.5.p1	AENJA_19227
OG0000718	OFUSG19609.1.p1, OFUSG19609.2.p1	AENJA_24056, AENJA_24052, AENJA_21088
OG0000720	OFUSG24445.4.p1, OFUSG24445.2.p1, OFUSG24445.3.p1, OFUSG24445.5.p1, OFUSG24445.1.p1	AENJA_14612
OG0000720	OFUSG04001.1.p1	AENJA_19624
OG0000721	OFUSG22702.2.p1, OFUSG22702.1.p1	AENJA_16007
OG0000721	OFUSG01480.1.p1, OFUSG01480.2.p1	AENJA_01615
OG0000722	OFUSG11385.1.p1	AENJA_02846
OG0000726	OFUSG16555.1.p1	AENJA_14697
OG0000727	OFUSG00687.1.p1, OFUSG08887.1.p1, OFUSG21482.1.p1, OFUSG07808.1.p1, OFUSG07535.1.p1, OFUSG18547.1.p1, OFUSG07536.1.p1, OFUSG07534.1.p1, OFUSG18546.1.p1, OFUSG26599.1.p1, OFUSG23779.1.p1, OFUSG11154.1.p1, OFUSG08830.1.p1, OFUSG06284.1.p1, OFUSG24248.1.p1, OFUSG24249.1.p1, OFUSG03384.1.p1, OFUSG03385.1.p1, OFUSG03386.1.p1, OFUSG01861.1.p1, OFUSG01832.1.p1, OFUSG02748.1.p1, OFUSG05500.1.p1, OFUSG08973.1.p1	AENJA_21432
OG0000730	OFUSG15932.1.p1, OFUSG20088.1.p1	AENJA_08838
OG0000730	OFUSG17597.1.p1	AENJA_11200
OG0000730	OFUSG16513.1.p1	AENJA_04711
OG0000731	OFUSG14224.4.p1, OFUSG14224.1.p1, OFUSG14224.2.p1, OFUSG14224.3.p1, OFUSG14224.5.p1	AENJA_07204
OG0000732	OFUSG24914.1.p1	AENJA_23886
OG0000732	OFUSG26355.1.p1, OFUSG26355.2.p1	AENJA_12389
OG0000733	OFUSG22012.1.p1	AENJA_07801
OG0000734	OFUSG08307.1.p1	AENJA_10770
OG0000735	OFUSG16966.1.p1, OFUSG16966.2.p1	AENJA_15834
OG0000736	OFUSG17139.1.p1, OFUSG17140.1.p1, OFUSG21337.1.p1	AENJA_24261
OG0000736	OFUSG13076.1.p1	AENJA_25876
OG0000739	OFUSG23775.1.p1	AENJA_25642, AENJA_00232
OG0000740	OFUSG16696.1.p1	AENJA_11591
OG0000740	OFUSG11518.1.p1	AENJA_00649
OG0000740	OFUSG17833.1.p1	AENJA_08856
OG0000741	OFUSG23015.1.p1	AENJA_22213
OG0000742	OFUSG02413.1.p1, OFUSG20695.1.p1, OFUSG11402.1.p1, OFUSG20952.1.p1	AENJA_23881
OG0000743	OFUSG10970.2.p1, OFUSG10970.1.p1, OFUSG10542.1.p1	AENJA_02220, AENJA_13371
OG0000743	OFUSG10972.1.p1	AENJA_13756, AENJA_04913
OG0000744	OFUSG23163.1.p1	AENJA_07063, AENJA_07064
OG0000745	OFUSG11725.1.p1	AENJA_25526
OG0000745	OFUSG21266.1.p1, OFUSG06279.1.p1	AENJA_16763
OG0000745	OFUSG03164.1.p1	AENJA_19385
OG0000747	OFUSG01556.1.p1, OFUSG01548.1.p1, OFUSG06100.1.p1, OFUSG17491.1.p1, OFUSG16945.2.p1, OFUSG16945.1.p1, OFUSG16946.1.p1, OFUSG00244.1.p1, OFUSG25616.1.p1, OFUSG25615.1.p1, OFUSG25614.1.p1	AENJA_11144, AENJA_11146, AENJA_17531
OG0000748	OFUSG23274.1.p1	AENJA_15960
OG0000749	OFUSG11790.1.p1	AENJA_18432
OG0000750	OFUSG12214.1.p1	AENJA_26108
OG0000751	OFUSG16377.1.p1, OFUSG16377.2.p1	AENJA_22604
OG0000752	OFUSG01816.1.p1	AENJA_00591
OG0000752	OFUSG23281.1.p1	AENJA_26667
OG0000753	OFUSG03990.1.p1	AENJA_01120
OG0000753	OFUSG09322.2.p1, OFUSG09322.1.p1	AENJA_10740
OG0000754	OFUSG23658.1.p1	AENJA_22413, AENJA_09669, AENJA_19942, AENJA_20836, AENJA_08599, AENJA_19495, AENJA_09482, AENJA_17604, AENJA_07628, AENJA_02394, AENJA_12375, AENJA_16394, AENJA_07140, AENJA_19135, AENJA_07428, AENJA_22791, AENJA_05737, AENJA_02457, AENJA_05221, AENJA_14350, AENJA_10367, AENJA_22060, AENJA_24927, AENJA_10555
OG0000755	OFUSG22904.1.p1	AENJA_02216
OG0000756	OFUSG25507.1.p1, OFUSG07827.1.p1	AENJA_22300
OG0000756	OFUSG13277.1.p1, OFUSG13277.2.p1	AENJA_25262
OG0000757	OFUSG15507.1.p1	AENJA_15686
OG0000758	OFUSG26565.1.p1	AENJA_07914
OG0000759	OFUSG04506.3.p1, OFUSG04506.2.p1, OFUSG04506.5.p1, OFUSG04506.4.p1, OFUSG04506.1.p1	AENJA_12039
OG0000760	OFUSG06964.1.p1	AENJA_12914
OG0000761	OFUSG08030.3.p1, OFUSG08030.1.p1, OFUSG08030.2.p1	AENJA_13286
OG0000763	OFUSG08828.1.p1	AENJA_17341
OG0000765	OFUSG21598.1.p1, OFUSG21598.2.p1	AENJA_22260
OG0000766	OFUSG19864.1.p1	AENJA_22560
OG0000767	OFUSG07632.1.p1, OFUSG11580.1.p1	AENJA_23872
OG0000768	OFUSG19400.2.p1, OFUSG19400.1.p1	AENJA_24479
OG0000771	OFUSG08478.1.p1, OFUSG01734.1.p1, OFUSG19476.1.p1, OFUSG18532.1.p1, OFUSG06936.1.p1, OFUSG11420.1.p1, OFUSG16786.1.p1, OFUSG20737.1.p1, OFUSG00341.1.p1, OFUSG01998.1.p1, OFUSG10706.1.p1, OFUSG19593.1.p1, OFUSG25423.1.p1, OFUSG00596.1.p1, OFUSG09961.1.p1, OFUSG09020.1.p1, OFUSG00106.1.p1, OFUSG16544.1.p1, OFUSG19785.1.p1, OFUSG18978.1.p1, OFUSG21989.1.p1, OFUSG16838.1.p1, OFUSG04741.1.p1, OFUSG23692.1.p1, OFUSG25494.1.p1, OFUSG03563.1.p1, OFUSG04869.1.p1, OFUSG23461.1.p1, OFUSG12499.1.p1, OFUSG05453.1.p1, OFUSG20368.1.p1, OFUSG10520.1.p1, OFUSG22272.1.p1	AENJA_14846, AENJA_07589, AENJA_25144
OG0000772	OFUSG02068.1.p1	AENJA_24869, AENJA_00651
OG0000772	OFUSG05265.1.p1	AENJA_10656
OG0000773	OFUSG14919.1.p1	AENJA_01269
OG0000773	OFUSG05570.1.p1, OFUSG05571.1.p1, OFUSG19253.1.p1	AENJA_13641
OG0000774	OFUSG18867.1.p1	AENJA_06861
OG0000776	OFUSG17361.1.p1, OFUSG17361.2.p1, OFUSG17632.1.p1	AENJA_14162, AENJA_14158, AENJA_04150, AENJA_16571
OG0000777	OFUSG10266.1.p1, OFUSG10130.1.p1, OFUSG10317.1.p1, OFUSG10318.1.p1	AENJA_05898, AENJA_04500
OG0000778	OFUSG11453.1.p1	AENJA_05941, AENJA_05940
OG0000779	OFUSG25635.2.p1, OFUSG25635.1.p1	AENJA_08422
OG0000780	OFUSG11326.1.p1	AENJA_22246
OG0000780	OFUSG16803.1.p1	AENJA_22232
OG0000780	OFUSG12906.1.p1	AENJA_14707
OG0000781	OFUSG00283.1.p1, OFUSG00284.1.p1, OFUSG01008.1.p1	AENJA_15224, AENJA_20107
OG0000782	OFUSG08693.1.p1	AENJA_17040
OG0000783	OFUSG11333.1.p1	AENJA_21563
OG0000786	OFUSG11819.1.p1	AENJA_06215
OG0000786	OFUSG15626.2.p1, OFUSG15626.1.p1	AENJA_00262
OG0000787	OFUSG11014.1.p1	AENJA_00390
OG0000788	OFUSG00699.1.p1	AENJA_19776
OG0000788	OFUSG19658.1.p1	AENJA_01187
OG0000790	OFUSG03971.1.p1	AENJA_05227, AENJA_22178, AENJA_20968
OG0000791	OFUSG04398.4.p1, OFUSG04398.3.p1, OFUSG04398.2.p1, OFUSG04398.5.p1, OFUSG04398.1.p1	AENJA_05472
OG0000792	OFUSG15258.2.p1, OFUSG15258.1.p1, OFUSG15258.3.p1, OFUSG04365.1.p1	AENJA_06794
OG0000792	OFUSG22559.1.p1	AENJA_22407
OG0000793	OFUSG09289.1.p1	AENJA_10797
OG0000794	OFUSG08224.1.p1, OFUSG08224.2.p1	AENJA_11312
OG0000795	OFUSG26685.1.p1	AENJA_14885
OG0000795	OFUSG23098.1.p1, OFUSG08900.1.p1, OFUSG06424.1.p1, OFUSG10160.1.p1, OFUSG00297.1.p1, OFUSG26040.1.p1, OFUSG09244.1.p1, OFUSG26041.1.p1, OFUSG06946.1.p1, OFUSG21508.1.p1	AENJA_12941
OG0000796	OFUSG14797.1.p1, OFUSG14797.2.p1, OFUSG14797.3.p1	AENJA_11925
OG0000797	OFUSG10229.1.p1	AENJA_12225
OG0000798	OFUSG02728.2.p1, OFUSG02728.5.p1, OFUSG02728.1.p1, OFUSG02728.3.p1, OFUSG02728.4.p1	AENJA_13993
OG0000799	OFUSG06054.2.p1, OFUSG06054.1.p1, OFUSG06052.2.p1, OFUSG06052.1.p1	AENJA_16513
OG0000801	OFUSG04291.1.p1, OFUSG04291.2.p1	AENJA_25017, AENJA_26418, AENJA_18704
OG0000802	OFUSG21207.1.p1	AENJA_19187
OG0000803	OFUSG07578.2.p1, OFUSG07578.4.p1, OFUSG07578.1.p1, OFUSG07578.3.p1	AENJA_21679
OG0000809	OFUSG17351.1.p1, OFUSG17351.2.p1	AENJA_02164
OG0000810	OFUSG13316.1.p1	AENJA_24609
OG0000810	OFUSG25434.3.p1, OFUSG25434.2.p1, OFUSG25434.1.p1	AENJA_02925
OG0000812	OFUSG20097.1.p1	AENJA_03473, AENJA_17185, AENJA_09109
OG0000812	OFUSG16288.1.p2, OFUSG26263.2.p2, OFUSG08214.1.p2, OFUSG00290.1.p1, OFUSG01508.1.p2	AENJA_20651, AENJA_14625, AENJA_14618, AENJA_17242
OG0000813	OFUSG10957.1.p1, OFUSG10956.1.p1	AENJA_03651, AENJA_14254
OG0000814	OFUSG16546.1.p1	AENJA_25867
OG0000814	OFUSG20971.1.p1	AENJA_03765, AENJA_17687, AENJA_08768, AENJA_09662
OG0000815	OFUSG09614.1.p1, OFUSG09614.3.p1, OFUSG09614.2.p1	AENJA_11775
OG0000815	OFUSG24917.1.p1	AENJA_11030
OG0000815	OFUSG21400.1.p1	AENJA_05553
OG0000816	OFUSG12543.1.p1	AENJA_21712
OG0000816	OFUSG10926.1.p1	AENJA_05704
OG0000817	OFUSG23697.1.p1	AENJA_07214
OG0000817	OFUSG18100.1.p1	AENJA_18385
OG0000817	OFUSG04259.1.p1	AENJA_14055
OG0000818	OFUSG10058.1.p1, OFUSG10058.3.p1, OFUSG10058.2.p1	AENJA_07677
OG0000819	OFUSG25384.2.p1, OFUSG25384.1.p1	AENJA_23147
OG0000819	OFUSG22242.1.p1	AENJA_10746
OG0000819	OFUSG22325.2.p1, OFUSG22325.1.p1	AENJA_24188
OG0000820	OFUSG16562.1.p1	AENJA_23750
OG0000822	OFUSG12185.1.p1	AENJA_26562
OG0000824	OFUSG02604.1.p1, OFUSG23186.1.p1, OFUSG03277.1.p1, OFUSG02456.2.p1, OFUSG02456.1.p1, OFUSG02606.1.p1, OFUSG02605.1.p1, OFUSG02629.1.p1, OFUSG02606.2.p1, OFUSG02606.4.p1, OFUSG02606.3.p1, OFUSG02631.1.p1, OFUSG02631.2.p1	AENJA_00764
OG0000825	OFUSG19469.1.p1	AENJA_01783
OG0000826	OFUSG20773.1.p1, OFUSG20775.1.p1	AENJA_02455
OG0000828	OFUSG14927.1.p1	AENJA_14692
OG0000829	OFUSG05943.1.p1	AENJA_07432, AENJA_18083
OG0000832	OFUSG10360.1.p1	AENJA_09731, AENJA_09723
OG0000833	OFUSG12738.1.p1	AENJA_13518
OG0000834	OFUSG04057.5.p1, OFUSG04057.2.p1, OFUSG04057.3.p1, OFUSG04057.1.p1, OFUSG04057.4.p1	AENJA_26552, AENJA_15508
OG0000835	OFUSG01553.1.p1, OFUSG01553.2.p1, OFUSG21973.1.p1	AENJA_17324
OG0000836	OFUSG11517.1.p1	AENJA_24422
OG0000836	OFUSG04483.1.p1	AENJA_19604
OG0000837	OFUSG01837.1.p1, OFUSG13636.1.p1, OFUSG01835.1.p1	AENJA_25179
OG0000841	OFUSG20856.1.p1, OFUSG20856.4.p1, OFUSG20856.2.p1, OFUSG20856.3.p1	AENJA_00152
OG0000842	OFUSG17660.1.p1	AENJA_00962
OG0000844	OFUSG21494.2.p1, OFUSG21494.1.p1	AENJA_02377
OG0000845	OFUSG00051.1.p1	AENJA_08427, AENJA_15398, AENJA_14681, AENJA_15397, AENJA_04163
OG0000845	OFUSG00112.1.p1	AENJA_11386
OG0000847	OFUSG15294.1.p1	AENJA_19531
OG0000847	OFUSG24225.1.p1, OFUSG24225.2.p1	AENJA_05909
OG0000848	OFUSG02732.1.p1	AENJA_06120
OG0000848	OFUSG03989.1.p1, OFUSG03989.2.p1	AENJA_26421
OG0000849	OFUSG09067.1.p1	AENJA_06598
OG0000850	OFUSG12712.1.p1	AENJA_06947, AENJA_14500
OG0000850	OFUSG06085.1.p1	AENJA_26527
OG0000851	OFUSG02239.1.p1, OFUSG02239.2.p1	AENJA_07613
OG0000852	OFUSG09153.1.p1, OFUSG09153.2.p1	AENJA_20937
OG0000852	OFUSG04815.3.p1, OFUSG04815.2.p1, OFUSG04815.1.p1	AENJA_07998
