Orthogroup	OWEFU	LYTVA_ok
OG0000713	OFUSG13986.1.p1	LYTVA_09013, LYTVA_02431, LYTVA_12442, LYTVA_04232, LYTVA_09172
OG0000715	OFUSG24400.1.p1, OFUSG24400.3.p1, OFUSG24400.2.p1, OFUSG24400.4.p1	LYTVA_20155
OG0000716	OFUSG00381.1.p1	LYTVA_00845, LYTVA_04024
OG0000717	OFUSG07273.3.p1, OFUSG07273.1.p1, OFUSG07273.2.p1, OFUSG07273.4.p1, OFUSG07273.5.p1	LYTVA_12572
OG0000718	OFUSG19609.1.p1, OFUSG19609.2.p1	LYTVA_29448
OG0000721	OFUSG22702.2.p1, OFUSG22702.1.p1	LYTVA_10906
OG0000722	OFUSG11385.1.p1	LYTVA_26452
OG0000723	OFUSG18482.2.p1, OFUSG18482.1.p1, OFUSG17448.1.p1	LYTVA_23273, LYTVA_23272, LYTVA_11184, LYTVA_11183
OG0000723	OFUSG02103.1.p1, OFUSG02270.1.p1, OFUSG02273.1.p1	LYTVA_04926
OG0000724	OFUSG12294.1.p1, OFUSG12294.2.p1	LYTVA_01400
OG0000726	OFUSG16555.1.p1	LYTVA_10101
OG0000728	OFUSG00996.1.p1	LYTVA_02012, LYTVA_14438
OG0000730	OFUSG15932.1.p1, OFUSG20088.1.p1	LYTVA_01756
OG0000730	OFUSG17597.1.p1	LYTVA_23873, LYTVA_23880
OG0000730	OFUSG16513.1.p1	LYTVA_26781, LYTVA_01238
OG0000731	OFUSG14224.4.p1, OFUSG14224.1.p1, OFUSG14224.2.p1, OFUSG14224.3.p1, OFUSG14224.5.p1	LYTVA_25013
OG0000732	OFUSG24914.1.p1	LYTVA_19768
OG0000733	OFUSG22012.1.p1	LYTVA_09286
OG0000733	OFUSG11826.1.p1	LYTVA_18704
OG0000734	OFUSG08307.1.p1	LYTVA_02652
OG0000735	OFUSG16966.1.p1, OFUSG16966.2.p1	LYTVA_27173
OG0000736	OFUSG17139.1.p1, OFUSG17140.1.p1, OFUSG21337.1.p1	LYTVA_18375, LYTVA_16120
OG0000736	OFUSG13076.1.p1	LYTVA_27996
OG0000737	OFUSG06204.2.p1, OFUSG06204.1.p1	LYTVA_18640
OG0000739	OFUSG23775.1.p1	LYTVA_13622
OG0000740	OFUSG16696.1.p1	LYTVA_20629
OG0000740	OFUSG11518.1.p1, OFUSG17833.1.p1	LYTVA_24783, LYTVA_24786
OG0000741	OFUSG20104.1.p1, OFUSG23015.1.p1	LYTVA_07501
OG0000742	OFUSG02413.1.p1, OFUSG20695.1.p1, OFUSG11402.1.p1, OFUSG20952.1.p1	LYTVA_13921
OG0000743	OFUSG10970.2.p1, OFUSG10970.1.p1, OFUSG10542.1.p1	LYTVA_16362
OG0000743	OFUSG10972.1.p1	LYTVA_16365
OG0000744	OFUSG23163.1.p1	LYTVA_11555, LYTVA_11561, LYTVA_20158
OG0000745	OFUSG11725.1.p1	LYTVA_17679
OG0000745	OFUSG21266.1.p1, OFUSG06279.1.p1	LYTVA_10149, LYTVA_11982
OG0000745	OFUSG03164.1.p1	LYTVA_19578
OG0000746	OFUSG12473.1.p1, OFUSG12474.1.p1, OFUSG16020.1.p1, OFUSG16019.1.p1, OFUSG16018.1.p1, OFUSG16127.1.p1, OFUSG07704.1.p1	LYTVA_14771, LYTVA_14772
OG0000746	OFUSG07705.1.p1	LYTVA_30201, LYTVA_13755
OG0000747	OFUSG01556.1.p1, OFUSG01548.1.p1, OFUSG06100.1.p1, OFUSG17491.1.p1, OFUSG16945.2.p1, OFUSG16945.1.p1, OFUSG16946.1.p1, OFUSG00244.1.p1, OFUSG25616.1.p1, OFUSG25615.1.p1, OFUSG25614.1.p1	LYTVA_10977, LYTVA_24505, LYTVA_11278
OG0000748	OFUSG23274.1.p1	LYTVA_10009
OG0000749	OFUSG11790.1.p1	LYTVA_19774
OG0000750	OFUSG18554.1.p1, OFUSG18074.1.p1	LYTVA_18076
OG0000751	OFUSG16377.1.p1, OFUSG16377.2.p1	LYTVA_23339
OG0000752	OFUSG06577.1.p1	LYTVA_18382
OG0000752	OFUSG01816.1.p1	LYTVA_07800
OG0000753	OFUSG03990.1.p1	LYTVA_08519
OG0000753	OFUSG09322.2.p1, OFUSG09322.1.p1	LYTVA_11275
OG0000754	OFUSG23658.1.p1	LYTVA_22430
OG0000755	OFUSG22904.1.p1	LYTVA_15623, LYTVA_07352
OG0000757	OFUSG15507.1.p1	LYTVA_25030
OG0000758	OFUSG26565.1.p1	LYTVA_17208
OG0000759	OFUSG04506.3.p1, OFUSG04506.2.p1, OFUSG04506.5.p1, OFUSG04506.4.p1, OFUSG04506.1.p1	LYTVA_17588
OG0000760	OFUSG06964.1.p1	LYTVA_03938, LYTVA_24373
OG0000761	OFUSG08030.3.p1, OFUSG08030.1.p1, OFUSG08030.2.p1	LYTVA_21617
OG0000763	OFUSG08828.1.p1	LYTVA_06804
OG0000765	OFUSG21598.1.p1, OFUSG21598.2.p1	LYTVA_14871
OG0000766	OFUSG19864.1.p1	LYTVA_09454, LYTVA_03504
OG0000767	OFUSG07632.1.p1, OFUSG11580.1.p1	LYTVA_25551
OG0000768	OFUSG19400.2.p1, OFUSG19400.1.p1	LYTVA_13832
OG0000771	OFUSG08478.1.p1, OFUSG01734.1.p1, OFUSG19476.1.p1, OFUSG18532.1.p1, OFUSG06936.1.p1, OFUSG11420.1.p1, OFUSG16786.1.p1, OFUSG20737.1.p1, OFUSG00341.1.p1, OFUSG01998.1.p1, OFUSG10706.1.p1, OFUSG19593.1.p1, OFUSG25423.1.p1, OFUSG00596.1.p1, OFUSG09961.1.p1, OFUSG09020.1.p1, OFUSG00106.1.p1, OFUSG16544.1.p1, OFUSG19785.1.p1, OFUSG18978.1.p1, OFUSG21989.1.p1, OFUSG16838.1.p1, OFUSG04741.1.p1, OFUSG23692.1.p1, OFUSG25494.1.p1, OFUSG03563.1.p1, OFUSG04869.1.p1, OFUSG23461.1.p1, OFUSG12499.1.p1, OFUSG05453.1.p1, OFUSG20368.1.p1, OFUSG10520.1.p1, OFUSG22272.1.p1, OFUSG01841.1.p1	LYTVA_14461
OG0000772	OFUSG05265.1.p1	LYTVA_05773, LYTVA_19834
OG0000773	OFUSG14919.1.p1	LYTVA_11686
OG0000773	OFUSG05570.1.p1, OFUSG05571.1.p1, OFUSG19253.1.p1	LYTVA_10403, LYTVA_02040
OG0000774	OFUSG18867.1.p1	LYTVA_13838
OG0000775	OFUSG15943.1.p1, OFUSG26561.1.p1, OFUSG26560.1.p1	LYTVA_27239, LYTVA_10620
OG0000776	OFUSG17361.1.p1, OFUSG17361.2.p1, OFUSG17632.1.p1	LYTVA_24103, LYTVA_22432, LYTVA_27701
OG0000777	OFUSG10317.1.p1, OFUSG10318.1.p1	LYTVA_13243, LYTVA_28245
OG0000778	OFUSG11453.1.p1	LYTVA_14479
OG0000779	OFUSG07668.1.p1	LYTVA_16614, LYTVA_13236
OG0000779	OFUSG25635.2.p1, OFUSG25635.1.p1	LYTVA_13810
OG0000780	OFUSG11326.1.p1	LYTVA_22148
OG0000780	OFUSG16803.1.p1	LYTVA_16079
OG0000781	OFUSG00283.1.p1, OFUSG00284.1.p1, OFUSG01008.1.p1	LYTVA_19280, LYTVA_28520, LYTVA_17666, LYTVA_28521, LYTVA_02597, LYTVA_15418, LYTVA_14822
OG0000782	OFUSG08693.1.p1	LYTVA_07281
OG0000783	OFUSG11333.1.p1	LYTVA_20240, LYTVA_24050, LYTVA_12599, LYTVA_29878, LYTVA_23906, LYTVA_18413, LYTVA_07491, LYTVA_30033, LYTVA_17034, LYTVA_19087, LYTVA_09136, LYTVA_30234, LYTVA_13534, LYTVA_17283, LYTVA_27177, LYTVA_22569
OG0000784	OFUSG06112.1.p1, OFUSG01425.1.p1, OFUSG01425.2.p1, OFUSG13540.1.p1	LYTVA_25520
OG0000786	OFUSG11819.1.p1	LYTVA_15530, LYTVA_00077
OG0000786	OFUSG15626.2.p1, OFUSG15626.1.p1	LYTVA_01139, LYTVA_01143
OG0000787	OFUSG11014.1.p1	LYTVA_15690
OG0000788	OFUSG00699.1.p1	LYTVA_13146
OG0000790	OFUSG03971.1.p1	LYTVA_03392
OG0000791	OFUSG04398.4.p1, OFUSG04398.3.p1, OFUSG04398.2.p1, OFUSG04398.5.p1, OFUSG04398.1.p1	LYTVA_30188
OG0000792	OFUSG22559.1.p1	LYTVA_19622
OG0000793	OFUSG09289.1.p1	LYTVA_16504
OG0000794	OFUSG08224.1.p1, OFUSG08224.2.p1	LYTVA_18203
OG0000796	OFUSG14797.1.p1, OFUSG14797.2.p1, OFUSG14797.3.p1	LYTVA_09458
OG0000797	OFUSG10229.1.p1	LYTVA_21230
OG0000798	OFUSG02728.2.p1, OFUSG02728.5.p1, OFUSG02728.1.p1, OFUSG02728.3.p1, OFUSG02728.4.p1	LYTVA_20461, LYTVA_26245
OG0000800	OFUSG06584.1.p1	LYTVA_29348
OG0000801	OFUSG04291.1.p1, OFUSG04291.2.p1	LYTVA_25443
OG0000802	OFUSG21207.1.p1	LYTVA_25554
OG0000803	OFUSG07578.2.p1, OFUSG07578.4.p1, OFUSG07578.1.p1, OFUSG07578.3.p1	LYTVA_05329, LYTVA_16205, LYTVA_26582, LYTVA_22233, LYTVA_23793, LYTVA_16598
OG0000810	OFUSG13316.1.p1	LYTVA_24721, LYTVA_23360
OG0000810	OFUSG25434.3.p1, OFUSG25434.2.p1, OFUSG25434.1.p1	LYTVA_29037
OG0000812	OFUSG16288.1.p2, OFUSG26263.2.p2, OFUSG08214.1.p2, OFUSG00290.1.p1, OFUSG01508.1.p2	LYTVA_08211
OG0000813	OFUSG10957.1.p1, OFUSG10956.1.p1	LYTVA_14140
OG0000814	OFUSG25287.1.p1, OFUSG25288.1.p1, OFUSG25696.1.p1, OFUSG25695.1.p1	LYTVA_14186, LYTVA_14182
OG0000814	OFUSG20971.1.p1	LYTVA_21141
OG0000815	OFUSG09614.1.p1, OFUSG09614.3.p1, OFUSG09614.2.p1	LYTVA_07142
OG0000815	OFUSG24917.1.p1	LYTVA_15409
OG0000815	OFUSG21400.1.p1	LYTVA_14542
OG0000816	OFUSG12543.1.p1	LYTVA_27232
OG0000816	OFUSG10926.1.p1	LYTVA_14905
OG0000817	OFUSG23697.1.p1	LYTVA_09679
OG0000818	OFUSG10058.1.p1, OFUSG10058.3.p1, OFUSG10058.2.p1	LYTVA_05278
OG0000819	OFUSG25384.2.p1, OFUSG25384.1.p1	LYTVA_08950
OG0000819	OFUSG22242.1.p1	LYTVA_27608
OG0000819	OFUSG22325.2.p1, OFUSG22325.1.p1	LYTVA_08394
OG0000820	OFUSG16562.1.p1	LYTVA_10071
OG0000822	OFUSG12185.1.p1	LYTVA_04504
OG0000822	OFUSG07627.1.p1, OFUSG07627.3.p1, OFUSG07627.2.p1	LYTVA_11698
OG0000822	OFUSG03485.1.p1	LYTVA_05511, LYTVA_13033
OG0000824	OFUSG02604.1.p1, OFUSG23186.1.p1, OFUSG03277.1.p1, OFUSG02456.2.p1, OFUSG02456.1.p1, OFUSG02606.1.p1, OFUSG02605.1.p1, OFUSG02629.1.p1, OFUSG02606.2.p1, OFUSG02606.4.p1, OFUSG02606.3.p1, OFUSG02631.1.p1, OFUSG02631.2.p1	LYTVA_20926
OG0000825	OFUSG19469.1.p1	LYTVA_19124, LYTVA_03163, LYTVA_11026, LYTVA_21185, LYTVA_23313
OG0000827	OFUSG12430.2.p1, OFUSG12430.1.p1, OFUSG20387.1.p1	LYTVA_12934, LYTVA_14206
OG0000828	OFUSG16610.1.p1	LYTVA_04924
OG0000828	OFUSG14927.1.p1	LYTVA_16052
OG0000829	OFUSG05943.1.p1	LYTVA_16475
OG0000832	OFUSG10360.1.p1	LYTVA_18149, LYTVA_15375, LYTVA_19434, LYTVA_03583, LYTVA_02643, LYTVA_15711
OG0000833	OFUSG12738.1.p1	LYTVA_23899
OG0000836	OFUSG04483.1.p1	LYTVA_01338
OG0000837	OFUSG01836.1.p1	LYTVA_06689
OG0000837	OFUSG01837.1.p1, OFUSG13636.1.p1, OFUSG01835.1.p1	LYTVA_07593, LYTVA_20841, LYTVA_20846
OG0000841	OFUSG20856.1.p1, OFUSG20856.4.p1, OFUSG20856.2.p1, OFUSG20856.3.p1	LYTVA_03788, LYTVA_29116
OG0000842	OFUSG17660.1.p1	LYTVA_06739
OG0000844	OFUSG21494.2.p1, OFUSG21494.1.p1	LYTVA_20301
OG0000845	OFUSG00051.1.p1	LYTVA_24907
OG0000845	OFUSG00112.1.p1	LYTVA_06450
OG0000847	OFUSG15294.1.p1	LYTVA_11994
OG0000847	OFUSG24225.1.p1, OFUSG24225.2.p1	LYTVA_21656
OG0000848	OFUSG02732.1.p1	LYTVA_08343
OG0000848	OFUSG03989.1.p1, OFUSG03989.2.p1	LYTVA_05722, LYTVA_29062
OG0000849	OFUSG09067.1.p1	LYTVA_12639
OG0000850	OFUSG12712.1.p1	LYTVA_06441
OG0000850	OFUSG06085.1.p1	LYTVA_26189, LYTVA_27854
OG0000851	OFUSG02239.1.p1, OFUSG02239.2.p1	LYTVA_23092
OG0000852	OFUSG09153.1.p1, OFUSG09153.2.p1	LYTVA_26709, LYTVA_24264
OG0000852	OFUSG04815.3.p1, OFUSG04815.2.p1, OFUSG04815.1.p1	LYTVA_07531
OG0000855	OFUSG08911.2.p1, OFUSG08911.1.p1, OFUSG10909.1.p1, OFUSG18514.1.p1	LYTVA_06599, LYTVA_10228
OG0000855	OFUSG14975.1.p1, OFUSG14975.2.p1	LYTVA_20856, LYTVA_26570, LYTVA_26571
OG0000857	OFUSG01227.1.p1	LYTVA_21736
OG0000858	OFUSG18650.1.p1	LYTVA_08518
OG0000858	OFUSG19764.2.p1, OFUSG19764.1.p1	LYTVA_00061
OG0000860	OFUSG07489.1.p1, OFUSG07489.2.p1	LYTVA_09223
OG0000866	OFUSG24066.1.p1, OFUSG00680.1.p1, OFUSG05730.1.p1, OFUSG06216.1.p1, OFUSG17520.1.p1, OFUSG05526.1.p1, OFUSG14753.1.p1	LYTVA_15837
OG0000867	OFUSG06020.2.p1, OFUSG06020.1.p1, OFUSG06020.3.p1	LYTVA_03591
OG0000868	OFUSG11760.1.p1	LYTVA_29147
OG0000869	OFUSG13203.1.p1, OFUSG01355.1.p1	LYTVA_01155
OG0000869	OFUSG16947.1.p1	LYTVA_03148
OG0000871	OFUSG00730.1.p1	LYTVA_25255, LYTVA_00078, LYTVA_13487
OG0000872	OFUSG00869.2.p1, OFUSG00869.3.p1, OFUSG00869.5.p1, OFUSG00869.1.p1, OFUSG00869.4.p1	LYTVA_18504
OG0000873	OFUSG09849.1.p1	LYTVA_06765
OG0000874	OFUSG03220.1.p1	LYTVA_06181
OG0000875	OFUSG13364.1.p1	LYTVA_01072
OG0000875	OFUSG16237.1.p1	LYTVA_12521
OG0000876	OFUSG16334.1.p1	LYTVA_02114
OG0000878	OFUSG01895.1.p1	LYTVA_08233
OG0000878	OFUSG16664.1.p1	LYTVA_26339
OG0000879	OFUSG04088.1.p1	LYTVA_08681
OG0000881	OFUSG25601.3.p1, OFUSG25601.2.p1, OFUSG25601.4.p1, OFUSG25601.1.p1, OFUSG25601.5.p1	LYTVA_04165, LYTVA_11402
OG0000881	OFUSG22311.1.p1	LYTVA_22240, LYTVA_09159
OG0000882	OFUSG17466.4.p1, OFUSG17466.1.p1, OFUSG17466.3.p1, OFUSG17466.2.p1	LYTVA_14679
OG0000887	OFUSG16699.1.p1, OFUSG16699.2.p1	LYTVA_01759, LYTVA_10208
OG0000888	OFUSG09295.1.p1	LYTVA_24269
OG0000889	OFUSG12102.1.p1	LYTVA_27694, LYTVA_27693
OG0000890	OFUSG00815.1.p1	LYTVA_08368
OG0000893	OFUSG08896.1.p1, OFUSG08897.1.p1	LYTVA_27628
OG0000896	OFUSG13178.1.p1	LYTVA_29831
OG0000896	OFUSG11490.1.p1, OFUSG11490.3.p1, OFUSG11490.2.p1	LYTVA_08568
OG0000897	OFUSG06433.1.p1	LYTVA_25813, LYTVA_12897
OG0000899	OFUSG02805.1.p1, OFUSG02805.2.p1	LYTVA_16229
OG0000904	OFUSG17921.1.p1	LYTVA_15877, LYTVA_15876
OG0000905	OFUSG01251.1.p1	LYTVA_15702, LYTVA_23197
OG0000907	OFUSG26462.1.p1	LYTVA_16710
OG0000908	OFUSG10578.1.p1	LYTVA_03069
OG0000908	OFUSG05747.1.p1, OFUSG01906.1.p1, OFUSG01905.1.p1, OFUSG10342.1.p1	LYTVA_27607
OG0000909	OFUSG00497.1.p1	LYTVA_20165, LYTVA_23767
OG0000910	OFUSG22142.1.p1	LYTVA_14017
OG0000910	OFUSG01945.1.p1	LYTVA_01296
OG0000910	OFUSG03948.1.p1	LYTVA_05275, LYTVA_19670
OG0000911	OFUSG23257.1.p1, OFUSG23257.2.p1	LYTVA_15861, LYTVA_05614
OG0000912	OFUSG23879.1.p1	LYTVA_10234
OG0000913	OFUSG03065.4.p1, OFUSG03065.3.p1, OFUSG03065.1.p1, OFUSG03065.2.p1, OFUSG03065.5.p1	LYTVA_02832
OG0000914	OFUSG18797.2.p1, OFUSG18797.1.p1	LYTVA_26358
OG0000915	OFUSG06406.1.p1, OFUSG06406.2.p1	LYTVA_03342
OG0000921	OFUSG26697.1.p1	LYTVA_14375
OG0000923	OFUSG16107.1.p1	LYTVA_21547
OG0000924	OFUSG03258.1.p1	LYTVA_16189
OG0000924	OFUSG11554.1.p1	LYTVA_25997
OG0000924	OFUSG03114.1.p1, OFUSG02502.1.p1	LYTVA_16195, LYTVA_16186, LYTVA_06876
OG0000924	OFUSG06690.1.p1, OFUSG06690.2.p1	LYTVA_08477
OG0000925	OFUSG21493.1.p1	LYTVA_00188
OG0000925	OFUSG25811.2.p1, OFUSG25811.1.p1	LYTVA_25795
OG0000926	OFUSG09241.1.p1	LYTVA_04398
OG0000927	OFUSG26854.1.p1	LYTVA_21471
OG0000928	OFUSG08901.1.p1	LYTVA_01217, LYTVA_23596
OG0000929	OFUSG01585.1.p1	LYTVA_25470, LYTVA_01755
OG0000931	OFUSG05884.5.p1, OFUSG05884.3.p1, OFUSG05884.4.p1, OFUSG05884.2.p1, OFUSG05884.1.p1	LYTVA_16224
OG0000932	OFUSG22608.1.p1	LYTVA_26139
OG0000933	OFUSG11577.2.p1, OFUSG11577.1.p1	LYTVA_06950
OG0000934	OFUSG08244.1.p1	LYTVA_20397
OG0000937	OFUSG05865.1.p1	LYTVA_07293, LYTVA_16904, LYTVA_20761, LYTVA_20760, LYTVA_05601, LYTVA_17661
OG0000938	OFUSG24703.1.p1	LYTVA_20667, LYTVA_01702
OG0000942	OFUSG01806.1.p1	LYTVA_16242, LYTVA_20778, LYTVA_02648, LYTVA_28179, LYTVA_19582, LYTVA_29356, LYTVA_13464, LYTVA_02613, LYTVA_05464
OG0000943	OFUSG10222.1.p1	LYTVA_28974
OG0000943	OFUSG24129.1.p1	LYTVA_14187, LYTVA_14188
OG0000944	OFUSG02142.1.p1, OFUSG02142.4.p1, OFUSG02142.2.p1, OFUSG02142.3.p1	LYTVA_08967
OG0000945	OFUSG22805.2.p1, OFUSG22805.1.p1, OFUSG24268.1.p1	LYTVA_24430
OG0000946	OFUSG01913.2.p1, OFUSG01913.1.p1	LYTVA_21339, LYTVA_18138
OG0000947	OFUSG17100.1.p1	LYTVA_21967
OG0000949	OFUSG01898.1.p1, OFUSG21190.1.p1, OFUSG20002.1.p1	LYTVA_25907
OG0000951	OFUSG09305.1.p1	LYTVA_06560
OG0000951	OFUSG00739.1.p1, OFUSG00739.2.p1	LYTVA_25198
OG0000952	OFUSG02484.1.p1	LYTVA_15183
OG0000952	OFUSG02485.1.p1	LYTVA_27737
OG0000953	OFUSG13123.1.p1, OFUSG15200.1.p1, OFUSG23505.1.p1	LYTVA_04277, LYTVA_28070, LYTVA_09640, LYTVA_21901, LYTVA_27482
OG0000954	OFUSG16223.1.p1	LYTVA_18195
OG0000954	OFUSG04263.1.p1	LYTVA_05025
OG0000955	OFUSG02908.1.p1	LYTVA_15857
OG0000956	OFUSG25963.1.p1	LYTVA_03727, LYTVA_06989, LYTVA_01122, LYTVA_21381, LYTVA_12086
OG0000957	OFUSG09505.1.p1, OFUSG09505.2.p1	LYTVA_29537
OG0000958	OFUSG06196.1.p1, OFUSG06197.1.p1, OFUSG06896.1.p1	LYTVA_24230
OG0000960	OFUSG05056.1.p1	LYTVA_21462
OG0000963	OFUSG26256.1.p1	LYTVA_11219
OG0000964	OFUSG10365.1.p1, OFUSG20587.1.p1, OFUSG20586.1.p1, OFUSG20586.2.p1	LYTVA_26196
OG0000965	OFUSG10177.1.p1	LYTVA_08512, LYTVA_30143, LYTVA_17394
OG0000965	OFUSG05283.1.p1	LYTVA_12319
OG0000966	OFUSG15060.2.p1, OFUSG15060.1.p1	LYTVA_03424, LYTVA_03969
OG0000967	OFUSG03652.1.p1	LYTVA_23088
OG0000967	OFUSG18109.1.p1	LYTVA_06230, LYTVA_06235
OG0000968	OFUSG15086.1.p1	LYTVA_05135
OG0000969	OFUSG16049.1.p1, OFUSG16049.2.p1	LYTVA_21413, LYTVA_24552, LYTVA_21412, LYTVA_21065
OG0000970	OFUSG24111.1.p1	LYTVA_26609
OG0000972	OFUSG22451.1.p1	LYTVA_27486
OG0000972	OFUSG10857.2.p1, OFUSG10857.1.p1	LYTVA_02986, LYTVA_11435
OG0000974	OFUSG12017.1.p1	LYTVA_18520, LYTVA_07191, LYTVA_18514, LYTVA_15617
OG0000976	OFUSG10263.2.p1, OFUSG10263.1.p1, OFUSG10262.1.p1, OFUSG10264.2.p1, OFUSG10264.1.p1, OFUSG18417.2.p1, OFUSG18417.1.p1, OFUSG03178.1.p1, OFUSG03178.2.p1	LYTVA_04443
OG0000977	OFUSG22964.1.p1	LYTVA_12206
OG0000977	OFUSG13628.1.p1	LYTVA_10438
OG0000977	OFUSG06856.1.p1, OFUSG16299.1.p1, OFUSG16299.2.p1	LYTVA_22167
OG0000979	OFUSG20447.2.p1, OFUSG20447.1.p1	LYTVA_01203, LYTVA_09230
OG0000981	OFUSG25031.3.p1, OFUSG25031.2.p1, OFUSG25031.1.p1, OFUSG04727.1.p1	LYTVA_01774, LYTVA_01773
OG0000981	OFUSG03861.1.p1	LYTVA_29882
OG0000982	OFUSG16732.3.p1, OFUSG16732.2.p1, OFUSG16732.1.p1, OFUSG16732.4.p1, OFUSG16732.5.p1	LYTVA_01090
OG0000984	OFUSG19991.1.p1	LYTVA_20605
OG0000984	OFUSG07902.1.p1	LYTVA_23816, LYTVA_17983
OG0000985	OFUSG11040.1.p1	LYTVA_22922
OG0000986	OFUSG09980.1.p1	LYTVA_05339
OG0000987	OFUSG21084.2.p1, OFUSG21084.1.p1	LYTVA_29210
OG0000988	OFUSG21531.1.p1	LYTVA_10317, LYTVA_11083
OG0000989	OFUSG21595.2.p1, OFUSG21595.1.p1, OFUSG14205.1.p1, OFUSG01995.1.p1, OFUSG03735.1.p1, OFUSG03280.1.p1, OFUSG01996.1.p1, OFUSG18238.1.p1, OFUSG14204.1.p1, OFUSG20701.1.p1, OFUSG02051.1.p1	LYTVA_08033, LYTVA_23587, LYTVA_09009
OG0000992	OFUSG18155.1.p1, OFUSG18156.1.p1	LYTVA_01840
OG0000993	OFUSG09454.1.p1, OFUSG09454.2.p1	LYTVA_17730, LYTVA_18314
OG0000994	OFUSG05737.1.p1	LYTVA_00968
OG0000994	OFUSG19359.1.p1	LYTVA_25056
OG0000995	OFUSG10864.1.p1, OFUSG10864.2.p1, OFUSG10864.3.p1	LYTVA_15991
OG0000998	OFUSG00656.2.p1, OFUSG00656.1.p1	LYTVA_29352, LYTVA_30148, LYTVA_09122, LYTVA_30152, LYTVA_30151, LYTVA_11443, LYTVA_03803
OG0000999	OFUSG04563.2.p1, OFUSG04563.1.p1	LYTVA_18147, LYTVA_26377
OG0000999	OFUSG00108.1.p1	LYTVA_17675, LYTVA_00175
OG0001001	OFUSG14675.1.p1	LYTVA_02181
OG0001002	OFUSG15973.1.p1, OFUSG16764.2.p1, OFUSG16764.1.p1	LYTVA_01211
OG0001003	OFUSG24187.1.p1	LYTVA_24521
OG0001004	OFUSG26573.1.p1, OFUSG26573.2.p1	LYTVA_04638, LYTVA_04637
OG0001005	OFUSG06280.1.p1	LYTVA_12001, LYTVA_29339
OG0001006	OFUSG07003.3.p1, OFUSG07003.1.p1, OFUSG07003.2.p1	LYTVA_30116
OG0001006	OFUSG17480.1.p1	LYTVA_11326
OG0001007	OFUSG08050.1.p1, OFUSG08050.2.p1	LYTVA_09219
OG0001008	OFUSG01608.1.p1	LYTVA_24732, LYTVA_23589, LYTVA_14143
OG0001009	OFUSG10206.1.p1	LYTVA_20690, LYTVA_03437
OG0001009	OFUSG03141.1.p1, OFUSG10208.1.p1, OFUSG06733.1.p1, OFUSG03374.1.p1, OFUSG20943.1.p1	LYTVA_22507, LYTVA_22506
OG0001014	OFUSG18896.1.p1	LYTVA_22632, LYTVA_03663
OG0001016	OFUSG16289.1.p1	LYTVA_27385, LYTVA_23205
OG0001016	OFUSG17257.1.p1	LYTVA_10008
OG0001018	OFUSG20884.1.p1	LYTVA_08364
OG0001018	OFUSG25182.1.p1	LYTVA_04534
OG0001022	OFUSG14113.1.p1, OFUSG14117.1.p1	LYTVA_29702, LYTVA_07313
OG0001023	OFUSG01359.1.p1	LYTVA_29811
OG0001025	OFUSG22144.1.p1	LYTVA_06513, LYTVA_28895
OG0001026	OFUSG10458.1.p1	LYTVA_26222
OG0001027	OFUSG15315.1.p1	LYTVA_06336, LYTVA_06330, LYTVA_23368, LYTVA_07523, LYTVA_03025
OG0001028	OFUSG08945.1.p1, OFUSG08945.2.p1	LYTVA_02453
OG0001029	OFUSG23212.2.p1, OFUSG23212.1.p1	LYTVA_00344
OG0001029	OFUSG00715.1.p1	LYTVA_09938
OG0001030	OFUSG09158.1.p1	LYTVA_13104
OG0001031	OFUSG10916.2.p1, OFUSG10916.3.p1, OFUSG10916.1.p1, OFUSG10915.1.p1	LYTVA_13786
OG0001032	OFUSG05074.1.p1, OFUSG07488.1.p1, OFUSG07488.2.p1	LYTVA_23396
OG0001033	OFUSG17922.1.p1	LYTVA_27425
OG0001034	OFUSG04414.1.p1	LYTVA_06988, LYTVA_22670
OG0001035	OFUSG03089.1.p1, OFUSG24618.1.p1	LYTVA_04095, LYTVA_11486, LYTVA_01341
OG0001036	OFUSG23486.1.p1	LYTVA_01189
OG0001038	OFUSG06632.3.p1, OFUSG06632.1.p1, OFUSG06632.2.p1, OFUSG06632.4.p1	LYTVA_22592
OG0001039	OFUSG22530.1.p1	LYTVA_28151
OG0001039	OFUSG18772.1.p1	LYTVA_04517
OG0001041	OFUSG24963.1.p1, OFUSG04474.1.p1, OFUSG06262.1.p1, OFUSG24957.1.p1	LYTVA_15249, LYTVA_15246, LYTVA_06829, LYTVA_06828, LYTVA_22754, LYTVA_03875, LYTVA_17584, LYTVA_11499, LYTVA_25955, LYTVA_07914
OG0001042	OFUSG18717.1.p1, OFUSG18717.2.p1	LYTVA_13445
OG0001043	OFUSG17849.1.p1, OFUSG17610.1.p1, OFUSG17609.1.p1	LYTVA_02035, LYTVA_01167, LYTVA_28190, LYTVA_09229, LYTVA_25539, LYTVA_02626
OG0001044	OFUSG23994.1.p1	LYTVA_06578
OG0001047	OFUSG13920.1.p1	LYTVA_28083
OG0001048	OFUSG11109.1.p1	LYTVA_00731, LYTVA_09405
OG0001049	OFUSG17397.1.p1	LYTVA_25001, LYTVA_11198
OG0001049	OFUSG21106.1.p1	LYTVA_09888
OG0001050	OFUSG06846.1.p1, OFUSG09204.1.p1, OFUSG19968.1.p1, OFUSG09691.1.p1	LYTVA_04036, LYTVA_16457
