Orthogroup	OWEFU	DANRE
OG0001451	OFUSG01699.1.p1	DANRE25924, DANRE25926, DANRE25925, DANRE25923
OG0001452	OFUSG19630.4.p1, OFUSG19630.3.p1, OFUSG19630.2.p1, OFUSG19630.1.p1	DANRE34754, DANRE34755, DANRE38979, DANRE10641
OG0001453	OFUSG16903.1.p1	DANRE10410, DANRE10409, DANRE12759, DANRE38497, DANRE38498, DANRE38496
OG0001453	OFUSG03018.2.p1, OFUSG03018.1.p1	DANRE38984, DANRE38985, DANRE38986
OG0001454	OFUSG02983.3.p1, OFUSG02983.1.p1, OFUSG02983.2.p1	DANRE20582, DANRE11448, DANRE11449, DANRE11450
OG0001455	OFUSG21479.1.p1	DANRE16762, DANRE21521, DANRE40020, DANRE01869, DANRE27072, DANRE16760, DANRE16761, DANRE28895
OG0001456	OFUSG19840.1.p1	DANRE26746, DANRE26745
OG0001457	OFUSG26319.1.p1	DANRE04490, DANRE28169, DANRE28168, DANRE28170, DANRE23785, DANRE23783, DANRE23784, DANRE14844, DANRE14842, DANRE05714, DANRE42999, DANRE04489, DANRE01970, DANRE05717, DANRE05716, DANRE05718, DANRE28171
OG0001458	OFUSG01939.1.p1, OFUSG01939.2.p1	DANRE16272, DANRE16273, DANRE16274, DANRE07095, DANRE33819, DANRE33822, DANRE33821, DANRE33820, DANRE06406, DANRE42899, DANRE16051, DANRE16052, DANRE42900
OG0001459	OFUSG26657.1.p1	DANRE31312, DANRE29490, DANRE29489, DANRE29488
OG0001460	OFUSG24617.1.p1	DANRE01570, DANRE01569, DANRE01571
OG0001460	OFUSG10186.1.p1, OFUSG10186.2.p1	DANRE05329
OG0001461	OFUSG06941.1.p1, OFUSG06941.2.p1	DANRE25864, DANRE25863, DANRE25865
OG0001462	OFUSG11538.1.p1	DANRE18434, DANRE18433, DANRE18432, DANRE18435, DANRE18436
OG0001463	OFUSG20516.1.p1, OFUSG20517.1.p1	DANRE38575, DANRE39152
OG0001464	OFUSG16469.1.p1, OFUSG16469.2.p1, OFUSG16469.3.p1, OFUSG16469.4.p1	DANRE41518, DANRE41517, DANRE35812, DANRE09829, DANRE09827, DANRE09828, DANRE09826, DANRE23320, DANRE23319, DANRE23321
OG0001466	OFUSG26312.2.p1, OFUSG26312.1.p1	DANRE17753
OG0001466	OFUSG17818.1.p1	DANRE06224, DANRE06223
OG0001467	OFUSG05523.1.p1	DANRE34084, DANRE34083, DANRE34082, DANRE34085
OG0001467	OFUSG05528.1.p1	DANRE07802
OG0001468	OFUSG16624.1.p1	DANRE42652, DANRE24222, DANRE24223, DANRE24224, DANRE24225, DANRE24221, DANRE24220, DANRE26893, DANRE26890
OG0001469	OFUSG19276.1.p1	DANRE40614
OG0001469	OFUSG01366.1.p1	DANRE08993
OG0001470	OFUSG23956.1.p1	DANRE01224, DANRE01223, DANRE01225, DANRE08432, DANRE08433
OG0001472	OFUSG15801.1.p1	DANRE09652
OG0001472	OFUSG11564.1.p1, OFUSG11564.2.p1	DANRE22287
OG0001473	OFUSG18207.1.p1, OFUSG18989.2.p1, OFUSG18989.1.p1	DANRE29311
OG0001474	OFUSG22251.1.p1	DANRE42186, DANRE42187
OG0001474	OFUSG03993.1.p1	DANRE03668
OG0001475	OFUSG17648.1.p1	DANRE36782, DANRE36783, DANRE23188, DANRE23190, DANRE23189
OG0001476	OFUSG01467.4.p1, OFUSG01467.3.p1, OFUSG01467.2.p1, OFUSG01467.1.p1, OFUSG01467.5.p1	DANRE17431, DANRE11972, DANRE11971, DANRE11970, DANRE00833, DANRE08825, DANRE08824, DANRE00834, DANRE00832
OG0001477	OFUSG10650.1.p1	DANRE28001
OG0001478	OFUSG11728.1.p1, OFUSG11728.2.p1	DANRE18721, DANRE18720, DANRE18719
OG0001478	OFUSG17892.2.p1, OFUSG17892.1.p1	DANRE03641
OG0001479	OFUSG07446.2.p1, OFUSG07446.1.p1, OFUSG07446.4.p1, OFUSG07446.3.p1	DANRE22330, DANRE22329, DANRE30265, DANRE34077, DANRE19450, DANRE19449
OG0001480	OFUSG04311.2.p1, OFUSG04311.1.p1, OFUSG04311.4.p1, OFUSG04311.3.p1	DANRE35549, DANRE02001, DANRE02000, DANRE09096, DANRE09095
OG0001481	OFUSG26787.1.p1	DANRE10839, DANRE17957, DANRE17958, DANRE17956, DANRE10838, DANRE10840, DANRE05668, DANRE05669, DANRE05664, DANRE05667, DANRE05666, DANRE05665, DANRE17807
OG0001482	OFUSG22337.1.p1	DANRE03428, DANRE29353, DANRE29351, DANRE16469, DANRE19526, DANRE19525, DANRE39848, DANRE39846, DANRE34181, DANRE34180
OG0001483	OFUSG10055.1.p1	DANRE24973, DANRE42344
OG0001484	OFUSG06287.1.p1	DANRE22299, DANRE22301, DANRE36964, DANRE36965, DANRE36967
OG0001485	OFUSG09235.1.p1	DANRE37673, DANRE37672, DANRE37674, DANRE12868, DANRE12867, DANRE34795, DANRE01508, DANRE01509
OG0001486	OFUSG00394.1.p1	DANRE20631, DANRE20630, DANRE30794, DANRE30793, DANRE25517, DANRE25516, DANRE25515, DANRE29495, DANRE39113, DANRE39112, DANRE39111
OG0001489	OFUSG17036.1.p1	DANRE17537, DANRE17538, DANRE17536, DANRE17539, DANRE17535, DANRE26330, DANRE26331, DANRE26329, DANRE26332, DANRE26328, DANRE26333, DANRE26334, DANRE34702, DANRE34703, DANRE34704, DANRE34242, DANRE34241
OG0001490	OFUSG25092.1.p1	DANRE05267, DANRE35582, DANRE35581, DANRE19987, DANRE19988, DANRE37491, DANRE11663
OG0001491	OFUSG18021.1.p1	DANRE04125, DANRE04128, DANRE04127, DANRE04126, DANRE30229, DANRE30228, DANRE09092, DANRE09091, DANRE09090, DANRE09089, DANRE30523, DANRE30521, DANRE30522, DANRE03559, DANRE03560
OG0001492	OFUSG23987.1.p1	DANRE28921, DANRE08080, DANRE08079, DANRE08081, DANRE08078, DANRE33662
OG0001493	OFUSG18536.3.p1, OFUSG18536.2.p1, OFUSG18536.1.p1	DANRE43323, DANRE11190, DANRE11191
OG0001495	OFUSG19268.1.p1	DANRE22613, DANRE22615, DANRE22614, DANRE22616
OG0001496	OFUSG05951.1.p1, OFUSG05951.2.p1, OFUSG13175.1.p1, OFUSG04568.1.p1	DANRE39559, DANRE35397
OG0001498	OFUSG14519.1.p1, OFUSG05759.1.p1	DANRE42084
OG0001500	OFUSG14370.1.p1	DANRE38025, DANRE41825, DANRE41824, DANRE41826, DANRE41827
OG0001501	OFUSG12297.1.p1	DANRE10996, DANRE10993, DANRE10995, DANRE10994, DANRE11782, DANRE11780, DANRE11781
OG0001502	OFUSG10006.1.p1, OFUSG10006.2.p1	DANRE29327, DANRE29326
OG0001503	OFUSG09447.1.p1	DANRE01872
OG0001503	OFUSG11182.1.p1	DANRE28515, DANRE28514
OG0001504	OFUSG25921.1.p1, OFUSG25920.1.p1, OFUSG20289.1.p1, OFUSG20286.1.p1	DANRE22645, DANRE22646
OG0001505	OFUSG00231.1.p1	DANRE24459, DANRE24460, DANRE24458, DANRE27105, DANRE27106
OG0001506	OFUSG21438.1.p1	DANRE27670, DANRE40034, DANRE40035
OG0001507	OFUSG11499.1.p1	DANRE05610, DANRE05609, DANRE05144, DANRE05143, DANRE20002
OG0001508	OFUSG25521.5.p1, OFUSG25521.2.p1, OFUSG25521.1.p1, OFUSG25521.4.p1, OFUSG25521.3.p1	DANRE38231, DANRE38230, DANRE38232, DANRE13183, DANRE29484, DANRE29485
OG0001509	OFUSG15583.3.p1, OFUSG15583.2.p1, OFUSG15583.1.p1	DANRE35020, DANRE35021, DANRE43055
OG0001509	OFUSG24931.1.p1	DANRE15262, DANRE13263
OG0001510	OFUSG23460.1.p1	DANRE40580, DANRE40579, DANRE30335, DANRE36382, DANRE36380, DANRE36381
OG0001511	OFUSG24738.4.p1, OFUSG24738.5.p1, OFUSG24738.2.p1, OFUSG24738.3.p1, OFUSG24738.1.p1	DANRE08631, DANRE08630, DANRE08632, DANRE26750, DANRE26749, DANRE37901, DANRE37903, DANRE37902, DANRE37904
OG0001514	OFUSG19498.2.p1, OFUSG19498.1.p1	DANRE06564, DANRE06584, DANRE10865, DANRE10868, DANRE10866, DANRE10864, DANRE10862, DANRE10867, DANRE10863, DANRE06585, DANRE10870, DANRE10869
OG0001515	OFUSG22166.1.p1	DANRE35061, DANRE35063, DANRE33905, DANRE35062, DANRE33906
OG0001516	OFUSG17628.1.p1	DANRE19759, DANRE33416, DANRE33417
OG0001517	OFUSG06248.1.p1	DANRE40639, DANRE24399, DANRE24400
OG0001517	OFUSG06219.1.p1	DANRE35672, DANRE35673, DANRE35674, DANRE36495, DANRE36494, DANRE36493
OG0001518	OFUSG04538.1.p1	DANRE26765, DANRE26770, DANRE26766, DANRE26769, DANRE26768, DANRE26767, DANRE36651, DANRE36339
OG0001518	OFUSG06482.1.p1	DANRE27828
OG0001519	OFUSG16706.1.p1, OFUSG09441.1.p1, OFUSG09445.1.p1, OFUSG09446.1.p1	DANRE40124, DANRE07942, DANRE07943, DANRE07944, DANRE12886, DANRE12887
OG0001520	OFUSG17134.1.p1	DANRE14989, DANRE14988, DANRE17477, DANRE17478, DANRE17480, DANRE17479
OG0001522	OFUSG09440.1.p1	DANRE09766
OG0001523	OFUSG07157.3.p1, OFUSG07157.1.p1, OFUSG07157.2.p1	DANRE12958, DANRE12959, DANRE12960, DANRE25465, DANRE25467, DANRE25466, DANRE12570, DANRE31026, DANRE31027, DANRE31028, DANRE12571, DANRE12568, DANRE12569
OG0001524	OFUSG05517.1.p1	DANRE05747
OG0001524	OFUSG20787.1.p1	DANRE39017, DANRE12804
OG0001525	OFUSG15472.1.p1, OFUSG22614.1.p1, OFUSG07123.1.p1, OFUSG15288.1.p1	DANRE38707
OG0001526	OFUSG22796.1.p1	DANRE35186, DANRE35185, DANRE35187, DANRE19162, DANRE19163, DANRE26668
OG0001527	OFUSG15032.1.p1	DANRE35014
OG0001527	OFUSG20384.1.p1	DANRE09760, DANRE09759
OG0001528	OFUSG11355.1.p1	DANRE24432, DANRE24433, DANRE26417, DANRE26416
OG0001529	OFUSG12625.1.p1	DANRE36607, DANRE36723, DANRE22259, DANRE22260
OG0001531	OFUSG18944.1.p1	DANRE05786, DANRE05785, DANRE22335, DANRE22337, DANRE22336, DANRE06652, DANRE06654, DANRE06651, DANRE20423, DANRE06653
OG0001532	OFUSG13298.5.p1, OFUSG13298.3.p1, OFUSG13298.4.p1, OFUSG13298.2.p1, OFUSG13298.1.p1	DANRE23223, DANRE23222, DANRE02351, DANRE37910, DANRE13368, DANRE26575, DANRE26574
OG0001533	OFUSG16623.1.p1, OFUSG16623.2.p1, OFUSG21924.1.p1, OFUSG21924.2.p1	DANRE41403, DANRE35818, DANRE35817, DANRE42529
OG0001534	OFUSG10906.1.p1	DANRE03599, DANRE30160, DANRE30161, DANRE03650, DANRE03598, DANRE29296, DANRE29295, DANRE03600, DANRE03597
OG0001536	OFUSG22060.1.p1	DANRE14602
OG0001538	OFUSG23564.1.p1, OFUSG22423.1.p1, OFUSG22424.1.p1, OFUSG22425.1.p1, OFUSG17450.1.p1	DANRE05560, DANRE18373, DANRE05542
OG0001545	OFUSG09624.1.p1	DANRE19325, DANRE12919, DANRE12920, DANRE09585, DANRE09584, DANRE13941, DANRE13940, DANRE19323, DANRE19324, DANRE19326
OG0001546	OFUSG11978.1.p1	DANRE11502, DANRE11501, DANRE11499, DANRE04439, DANRE04438
OG0001549	OFUSG23368.1.p1	DANRE31578, DANRE31577, DANRE31579, DANRE41309, DANRE02223, DANRE20636
OG0001550	OFUSG21577.1.p1	DANRE26888, DANRE26887, DANRE26889, DANRE24227
OG0001551	OFUSG25055.1.p1	DANRE12100, DANRE12099, DANRE18422, DANRE18424, DANRE18421, DANRE18423
OG0001552	OFUSG07110.1.p1, OFUSG07110.2.p1	DANRE36973
OG0001553	OFUSG10097.1.p1	DANRE39596, DANRE39595, DANRE00133, DANRE04965, DANRE20535
OG0001554	OFUSG00383.1.p1	DANRE08861, DANRE00816, DANRE38027
OG0001556	OFUSG12006.1.p1	DANRE13427, DANRE18744, DANRE11537, DANRE11536, DANRE12090, DANRE19952, DANRE19951, DANRE19950
OG0001557	OFUSG07059.1.p1	DANRE37687, DANRE37688
OG0001557	OFUSG05825.1.p1	DANRE25710, DANRE25711
OG0001559	OFUSG21941.1.p1	DANRE08997
OG0001561	OFUSG06786.2.p1, OFUSG06786.3.p1, OFUSG06786.1.p1	DANRE41304, DANRE41305, DANRE39816, DANRE02440, DANRE25915, DANRE31611
OG0001562	OFUSG21484.1.p1	DANRE41732
OG0001563	OFUSG08671.1.p1, OFUSG08672.1.p1, OFUSG11998.1.p1, OFUSG19662.1.p1, OFUSG19662.2.p1, OFUSG18933.1.p1	DANRE22148, DANRE22116
OG0001564	OFUSG14697.1.p1	DANRE36281, DANRE36280, DANRE08942, DANRE08944, DANRE08941, DANRE08945, DANRE08943, DANRE06929, DANRE06930
OG0001565	OFUSG19961.1.p1	DANRE08671, DANRE08672, DANRE01279, DANRE01280, DANRE37840, DANRE27963, DANRE27964, DANRE27965
OG0001566	OFUSG01418.3.p1, OFUSG01418.5.p1, OFUSG01418.2.p1, OFUSG01418.1.p1, OFUSG01418.4.p1	DANRE18475, DANRE18473, DANRE18474, DANRE23554
OG0001567	OFUSG21372.1.p1	DANRE02935, DANRE02934, DANRE41074, DANRE26432, DANRE26431, DANRE26430, DANRE02930
OG0001568	OFUSG17474.1.p1	DANRE28635
OG0001569	OFUSG14222.1.p1	DANRE42470, DANRE15236, DANRE15237, DANRE06992, DANRE06994, DANRE06991, DANRE06995, DANRE06993
OG0001570	OFUSG22787.1.p1	DANRE07850, DANRE07849
OG0001571	OFUSG08894.1.p1	DANRE08150, DANRE08151, DANRE34997, DANRE34996
OG0001572	OFUSG00007.1.p1	DANRE33793
OG0001572	OFUSG20423.1.p1	DANRE26230, DANRE26229
OG0001573	OFUSG14864.2.p1, OFUSG14864.1.p1	DANRE24556, DANRE24557, DANRE24555, DANRE00159, DANRE00158
OG0001574	OFUSG10445.1.p1	DANRE15592, DANRE30051, DANRE04165, DANRE04166, DANRE30225, DANRE09351, DANRE09352, DANRE09353
OG0001575	OFUSG06906.1.p1	DANRE40619, DANRE01646, DANRE01647, DANRE22421
OG0001576	OFUSG20027.2.p1, OFUSG20027.1.p1, OFUSG20027.4.p1, OFUSG20027.3.p1, OFUSG20027.5.p1	DANRE19270, DANRE19269, DANRE12147, DANRE12146, DANRE19271
OG0001578	OFUSG05992.3.p1, OFUSG05992.4.p1, OFUSG05992.2.p1, OFUSG05992.1.p1	DANRE41163
OG0001580	OFUSG20608.1.p1, OFUSG20608.2.p1	DANRE22288, DANRE26125, DANRE26128, DANRE26124, DANRE26129, DANRE26127, DANRE12171, DANRE12170, DANRE26126
OG0001581	OFUSG03462.1.p1, OFUSG03460.1.p1, OFUSG05108.1.p1, OFUSG11547.1.p1	DANRE11905
OG0001583	OFUSG05885.2.p1, OFUSG05885.1.p1	DANRE15872, DANRE15871, DANRE07319, DANRE05317, DANRE05315, DANRE02925, DANRE05316
OG0001584	OFUSG24964.1.p1	DANRE42137
OG0001584	OFUSG24974.1.p1, OFUSG24974.2.p1	DANRE22142, DANRE22143
OG0001586	OFUSG12120.1.p1, OFUSG14272.1.p1, OFUSG14270.1.p1, OFUSG14010.1.p1, OFUSG14163.1.p1	DANRE39483, DANRE39482, DANRE39480, DANRE39481, DANRE37970, DANRE00725, DANRE37969, DANRE00726, DANRE07851, DANRE41330, DANRE04425, DANRE33006, DANRE13672, DANRE13669, DANRE13670, DANRE13662, DANRE13654
OG0001588	OFUSG05125.1.p1	DANRE00650
OG0001589	OFUSG10507.5.p1, OFUSG10507.1.p1, OFUSG10507.4.p1, OFUSG10507.3.p1, OFUSG10507.2.p1	DANRE30150
OG0001590	OFUSG09309.1.p1, OFUSG07871.1.p1, OFUSG09584.1.p1, OFUSG09775.1.p1	DANRE38393, DANRE38392
OG0001591	OFUSG09815.1.p1, OFUSG09815.2.p1	DANRE40972
OG0001592	OFUSG16406.1.p1, OFUSG16406.4.p1, OFUSG16406.3.p1, OFUSG16406.2.p1	DANRE43249, DANRE24961, DANRE24962, DANRE38415, DANRE38414, DANRE14917, DANRE14918
OG0001594	OFUSG00456.1.p1	DANRE00835
OG0001596	OFUSG06350.1.p1	DANRE30663, DANRE12475, DANRE12476, DANRE02716, DANRE02717, DANRE41257
OG0001597	OFUSG07388.1.p1	DANRE14881
OG0001597	OFUSG26679.2.p1, OFUSG26679.1.p1	DANRE25200, DANRE25198, DANRE25199, DANRE25197
OG0001599	OFUSG18213.1.p1	DANRE30081, DANRE30489, DANRE30492, DANRE30493, DANRE30491, DANRE30490
OG0001600	OFUSG12650.2.p1, OFUSG12650.1.p1	DANRE14660, DANRE05599, DANRE05598, DANRE18214, DANRE24012, DANRE27336, DANRE27337
OG0001602	OFUSG25381.2.p1, OFUSG25381.1.p1	DANRE38527, DANRE38525, DANRE38526, DANRE38528, DANRE38529
OG0001603	OFUSG12852.1.p1	DANRE14582
OG0001603	OFUSG08350.1.p1	DANRE09232
OG0001604	OFUSG25740.1.p1	DANRE38746
OG0001604	OFUSG24197.1.p1	DANRE07901, DANRE07902
OG0001605	OFUSG23142.1.p1	DANRE37473, DANRE28391, DANRE12806, DANRE02340, DANRE10148, DANRE10146, DANRE10145, DANRE10147
OG0001606	OFUSG04391.1.p1	DANRE00450
OG0001606	OFUSG06579.1.p1	DANRE04309
OG0001607	OFUSG19784.1.p1	DANRE09675, DANRE09678, DANRE09676, DANRE09677, DANRE07758, DANRE00760, DANRE00761, DANRE27967, DANRE27966, DANRE19835, DANRE19837, DANRE19836, DANRE19833, DANRE19832, DANRE19834, DANRE08011, DANRE08010
OG0001608	OFUSG15623.1.p1, OFUSG15623.2.p1, OFUSG04786.1.p1, OFUSG04786.2.p1, OFUSG23070.1.p1	DANRE10240, DANRE10239, DANRE38903, DANRE38904
OG0001609	OFUSG14330.1.p1	DANRE35730
OG0001609	OFUSG19250.1.p1	DANRE02201
OG0001610	OFUSG17088.1.p1	DANRE11392, DANRE11391, DANRE40973, DANRE40974, DANRE10644, DANRE14143, DANRE14144
OG0001611	OFUSG12586.1.p1	DANRE17784, DANRE17782, DANRE17783, DANRE11027, DANRE11028, DANRE22005, DANRE22004, DANRE04446, DANRE04445, DANRE13140, DANRE13139
OG0001612	OFUSG01293.1.p1	DANRE42404, DANRE42402, DANRE42403
OG0001612	OFUSG01299.1.p1	DANRE10050
OG0001613	OFUSG16095.1.p1	DANRE16430, DANRE16431, DANRE16333, DANRE16332, DANRE16334, DANRE13238, DANRE13239
OG0001614	OFUSG08953.2.p1, OFUSG08953.1.p1	DANRE28279
OG0001614	OFUSG18541.1.p1	DANRE22251, DANRE22252
OG0001615	OFUSG01248.1.p1, OFUSG01248.2.p1, OFUSG01248.3.p1, OFUSG01248.4.p1	DANRE25213, DANRE38690, DANRE38693, DANRE38692, DANRE38694, DANRE30770
OG0001617	OFUSG19078.1.p1	DANRE36595, DANRE36594, DANRE02672, DANRE02671, DANRE12595, DANRE12596, DANRE40227, DANRE40228
OG0001619	OFUSG19556.1.p1	DANRE00525
OG0001620	OFUSG08065.1.p1	DANRE09560, DANRE09559, DANRE33474, DANRE33475, DANRE26504, DANRE26503, DANRE36448, DANRE36449
OG0001621	OFUSG02725.1.p1	DANRE28760, DANRE28761, DANRE21954, DANRE21955, DANRE03608, DANRE03609, DANRE29302, DANRE29301, DANRE29300
OG0001622	OFUSG06019.1.p1	DANRE03406, DANRE03408, DANRE03407, DANRE11247, DANRE11246, DANRE11244, DANRE11245, DANRE39828
OG0001623	OFUSG12348.1.p1, OFUSG12350.1.p1, OFUSG12347.1.p1, OFUSG12349.1.p1	DANRE39868, DANRE39867, DANRE35199
OG0001624	OFUSG13276.1.p1	DANRE40299, DANRE18509, DANRE14986, DANRE14987, DANRE22639
OG0001625	OFUSG17539.2.p1, OFUSG17539.1.p1	DANRE21507, DANRE15880
OG0001627	OFUSG06868.1.p1	DANRE13526
OG0001627	OFUSG06147.1.p1	DANRE07055, DANRE20177, DANRE04818
OG0001628	OFUSG22011.1.p1	DANRE33716
OG0001629	OFUSG07625.1.p1	DANRE21787, DANRE21786, DANRE39628, DANRE39629, DANRE39630
OG0001629	OFUSG14967.1.p1	DANRE19284, DANRE19282, DANRE19283, DANRE19285
OG0001632	OFUSG06377.1.p1	DANRE40468, DANRE40467, DANRE25650, DANRE31625, DANRE31626, DANRE31624, DANRE20624, DANRE20625, DANRE40470
OG0001633	OFUSG16369.1.p1, OFUSG16369.2.p1	DANRE38755, DANRE38754
OG0001634	OFUSG07239.1.p1	DANRE35114, DANRE35402, DANRE35115
OG0001634	OFUSG21930.1.p1	DANRE05161, DANRE07771
OG0001635	OFUSG03798.1.p1	DANRE33805, DANRE33804, DANRE33803, DANRE33802, DANRE06374, DANRE06373
OG0001636	OFUSG20236.2.p1, OFUSG20236.1.p1, OFUSG20236.3.p1	DANRE39033, DANRE39034, DANRE39032, DANRE39035, DANRE39036
OG0001637	OFUSG26262.1.p1	DANRE43095
OG0001638	OFUSG23959.1.p1	DANRE28937, DANRE28938, DANRE34172, DANRE34169, DANRE34171, DANRE34170
OG0001639	OFUSG09138.1.p1, OFUSG09138.2.p1	DANRE25902, DANRE12203, DANRE12204, DANRE21606, DANRE21607, DANRE21610, DANRE21608, DANRE21609
OG0001640	OFUSG19523.1.p1	DANRE31177, DANRE22270, DANRE40283, DANRE22269, DANRE22577, DANRE22576, DANRE36767
OG0001642	OFUSG12098.1.p1, OFUSG12098.2.p1, OFUSG21976.1.p1, OFUSG21759.1.p1	DANRE19971, DANRE37998, DANRE38002, DANRE38000, DANRE38001
OG0001643	OFUSG09397.1.p1	DANRE19839, DANRE19840, DANRE08012, DANRE08013, DANRE10381, DANRE10380, DANRE10383, DANRE10382
OG0001644	OFUSG26454.1.p1, OFUSG26454.2.p1	DANRE18118, DANRE18119, DANRE10357
OG0001645	OFUSG01554.1.p1	DANRE01721, DANRE23452, DANRE17502, DANRE17501, DANRE42736, DANRE36012, DANRE36013, DANRE42735, DANRE26246, DANRE26247, DANRE17503
OG0001651	OFUSG11108.1.p1	DANRE03107, DANRE03106, DANRE20143, DANRE03105, DANRE03104, DANRE05409, DANRE05408, DANRE19302, DANRE19303, DANRE19301, DANRE19304
OG0001652	OFUSG16763.1.p1	DANRE11920, DANRE11918, DANRE11919, DANRE11921
OG0001653	OFUSG13617.1.p1	DANRE33414, DANRE01185, DANRE01184
OG0001654	OFUSG21172.2.p1, OFUSG21172.1.p1	DANRE22402, DANRE05790, DANRE18401, DANRE18402
OG0001655	OFUSG19612.1.p1	DANRE37499, DANRE37500, DANRE37498, DANRE37497, DANRE02917, DANRE38012, DANRE20101, DANRE20102, DANRE20103
OG0001656	OFUSG16043.1.p1	DANRE29043
OG0001657	OFUSG15406.1.p1, OFUSG15406.3.p1, OFUSG15406.2.p1	DANRE33903, DANRE16790, DANRE00304, DANRE00303, DANRE33902, DANRE16788, DANRE16789
OG0001658	OFUSG21198.1.p1	DANRE22705, DANRE40316
OG0001659	OFUSG00377.2.p1, OFUSG00377.1.p1, OFUSG00377.3.p1	DANRE14205, DANRE10075, DANRE10074, DANRE17448, DANRE17449
OG0001660	OFUSG02161.1.p1	DANRE07022, DANRE23646, DANRE23647, DANRE07141, DANRE23649, DANRE23648
OG0001661	OFUSG15534.1.p1	DANRE24032
OG0001662	OFUSG01533.1.p1	DANRE43066
OG0001662	OFUSG01215.1.p1	DANRE34938, DANRE42737, DANRE34939, DANRE13284, DANRE13283, DANRE40937
OG0001663	OFUSG06909.1.p1	DANRE25847, DANRE25848, DANRE30753, DANRE30752, DANRE40330, DANRE40329, DANRE40440
OG0001664	OFUSG26329.1.p1, OFUSG26329.2.p1	DANRE17902, DANRE17901, DANRE28714, DANRE28710, DANRE28713, DANRE28709, DANRE28711, DANRE28712
OG0001665	OFUSG10767.1.p1	DANRE29857
OG0001666	OFUSG21405.1.p1	DANRE15339, DANRE15337, DANRE15338
OG0001667	OFUSG15988.1.p1	DANRE03847, DANRE03846, DANRE14682, DANRE08579, DANRE28517
OG0001668	OFUSG00939.2.p1, OFUSG00939.1.p1	DANRE18595, DANRE18596
OG0001669	OFUSG00959.1.p1, OFUSG04972.1.p1, OFUSG04974.1.p1	DANRE14228, DANRE36525, DANRE23560, DANRE23561, DANRE18304
OG0001670	OFUSG21154.1.p1	DANRE19433, DANRE19434, DANRE34059, DANRE38088, DANRE16327, DANRE27158
OG0001671	OFUSG19258.1.p1	DANRE22102
OG0001672	OFUSG23239.1.p1	DANRE20393, DANRE20394, DANRE20392, DANRE24385, DANRE41470, DANRE13811, DANRE03870, DANRE14899, DANRE14898, DANRE14897
OG0001673	OFUSG11305.1.p1	DANRE11517, DANRE11518, DANRE11789
OG0001674	OFUSG16647.2.p1, OFUSG16647.1.p1	DANRE12930, DANRE38345, DANRE38346, DANRE00321, DANRE00322
OG0001675	OFUSG17634.1.p1, OFUSG17634.2.p1	DANRE09941, DANRE09940, DANRE09942, DANRE13592, DANRE17758, DANRE17757, DANRE10773, DANRE10774
OG0001676	OFUSG10790.1.p1	DANRE04978
OG0001676	OFUSG03925.1.p1	DANRE28348, DANRE28347
OG0001677	OFUSG14870.1.p1	DANRE01525, DANRE35353, DANRE35352
OG0001678	OFUSG16949.1.p1	DANRE10459, DANRE10458, DANRE14832, DANRE14831, DANRE02623, DANRE02624, DANRE41669, DANRE41670
OG0001680	OFUSG26807.1.p1	DANRE37802
OG0001682	OFUSG24639.1.p1	DANRE35937
OG0001683	OFUSG01876.1.p1	DANRE41894, DANRE41893, DANRE06314, DANRE06313, DANRE06312, DANRE10079, DANRE14208, DANRE23534
OG0001684	OFUSG07981.1.p1	DANRE10400, DANRE01922
OG0001685	OFUSG03463.1.p1	DANRE15894, DANRE15893, DANRE06018
OG0001686	OFUSG10823.1.p1, OFUSG10823.2.p1, OFUSG21390.1.p1, OFUSG05324.1.p1	DANRE38859, DANRE38858, DANRE38861, DANRE38860, DANRE38862
OG0001687	OFUSG21593.1.p1, OFUSG21593.2.p1	DANRE04622
OG0001688	OFUSG03820.2.p1, OFUSG03820.1.p1	DANRE15670, DANRE39275, DANRE20110, DANRE20111, DANRE20112, DANRE20109, DANRE08739
OG0001689	OFUSG22120.5.p1, OFUSG22120.3.p1, OFUSG22120.4.p1, OFUSG22120.2.p1, OFUSG22120.1.p1	DANRE00074, DANRE08083, DANRE08082, DANRE00075, DANRE33680
OG0001690	OFUSG25433.2.p1, OFUSG25433.1.p1	DANRE26649, DANRE26650
OG0001691	OFUSG15006.2.p1, OFUSG15006.1.p1	DANRE03833
OG0001692	OFUSG17479.2.p1, OFUSG17479.1.p1	DANRE36405, DANRE34911, DANRE27065, DANRE27066, DANRE27064, DANRE34910, DANRE36404
OG0001694	OFUSG23793.1.p3	DANRE36703
OG0001694	OFUSG18025.1.p1	DANRE31360, DANRE36704, DANRE36702, DANRE02208, DANRE02209
OG0001696	OFUSG00511.1.p1	DANRE39928, DANRE31315, DANRE25771, DANRE38937, DANRE34450, DANRE06772, DANRE06774, DANRE06773
OG0001699	OFUSG22107.1.p1, OFUSG09100.1.p1, OFUSG20815.1.p1, OFUSG20818.1.p1, OFUSG20819.1.p1, OFUSG18192.1.p1, OFUSG18194.1.p1, OFUSG18196.1.p1, OFUSG18193.1.p1, OFUSG05275.1.p1, OFUSG20816.1.p1, OFUSG04794.1.p1, OFUSG04794.2.p1, OFUSG20189.1.p1	DANRE29688, DANRE29687, DANRE24856
OG0001703	OFUSG16034.1.p1	DANRE25219
OG0001704	OFUSG09797.1.p1	DANRE36568, DANRE36566, DANRE36565, DANRE36567
