Orthogroup	OWEFU	ORYLA
OG0001373	OFUSG10557.1.p1	ORYLA16751, ORYLA16639, ORYLA08259, ORYLA07770
OG0001374	OFUSG04562.1.p1	ORYLA12417, ORYLA12418
OG0001375	OFUSG17328.1.p1	ORYLA11959, ORYLA01972, ORYLA01971
OG0001376	OFUSG09428.1.p1	ORYLA03122, ORYLA05570, ORYLA09409, ORYLA08741
OG0001377	OFUSG05993.5.p1, OFUSG05993.1.p1, OFUSG05993.4.p1, OFUSG05993.3.p1, OFUSG05993.2.p1	ORYLA07389, ORYLA04674
OG0001378	OFUSG06638.1.p1	ORYLA17783, ORYLA02855, ORYLA04943, ORYLA00326, ORYLA01139, ORYLA01326
OG0001379	OFUSG25798.1.p1	ORYLA06942, ORYLA12825, ORYLA01022, ORYLA01021, ORYLA04265
OG0001380	OFUSG02941.1.p1	ORYLA04452, ORYLA03211, ORYLA01164, ORYLA00371
OG0001382	OFUSG07337.1.p1, OFUSG07337.3.p1, OFUSG07337.2.p1	ORYLA16357
OG0001384	OFUSG25874.1.p1, OFUSG25878.1.p1	ORYLA08770, ORYLA03152, ORYLA09543
OG0001386	OFUSG04435.2.p1, OFUSG04435.1.p1	ORYLA07835, ORYLA01995
OG0001387	OFUSG08838.2.p1, OFUSG08838.1.p1, OFUSG09228.1.p1, OFUSG09227.1.p1, OFUSG09228.2.p1, OFUSG09228.3.p1, OFUSG09222.1.p1, OFUSG09222.2.p1, OFUSG23297.1.p1, OFUSG21160.1.p1	ORYLA08421, ORYLA09694, ORYLA15977
OG0001388	OFUSG02522.1.p1, OFUSG02522.2.p1, OFUSG03415.1.p1, OFUSG12507.1.p1	ORYLA04165, ORYLA01262
OG0001389	OFUSG02820.1.p1, OFUSG02820.2.p1	ORYLA12186, ORYLA07219, ORYLA20465
OG0001390	OFUSG20512.1.p1	ORYLA02234, ORYLA02235, ORYLA02236, ORYLA05388, ORYLA16840, ORYLA08034, ORYLA20355, ORYLA13684, ORYLA15679
OG0001394	OFUSG03003.1.p1	ORYLA01444, ORYLA19504
OG0001394	OFUSG03004.2.p1, OFUSG03004.3.p1, OFUSG03004.1.p1	ORYLA01445
OG0001395	OFUSG00519.1.p1, OFUSG00519.2.p1	ORYLA10336, ORYLA12492, ORYLA01370, ORYLA08821
OG0001397	OFUSG18946.1.p1	ORYLA01225, ORYLA05017
OG0001397	OFUSG05696.1.p1	ORYLA08172
OG0001399	OFUSG05115.2.p1, OFUSG05115.1.p1	ORYLA18690
OG0001400	OFUSG16752.1.p1	ORYLA08237, ORYLA17207, ORYLA09903, ORYLA01837, ORYLA05625
OG0001402	OFUSG15266.1.p1	ORYLA17574, ORYLA03602
OG0001403	OFUSG22106.1.p1, OFUSG22108.1.p1, OFUSG22105.1.p1, OFUSG13041.1.p1, OFUSG13041.4.p1, OFUSG13041.2.p1, OFUSG13041.3.p1, OFUSG01446.1.p1	ORYLA17267
OG0001404	OFUSG20498.1.p1, OFUSG06110.1.p1	ORYLA16925
OG0001404	OFUSG13591.1.p1	ORYLA20012
OG0001405	OFUSG08687.1.p1	ORYLA07257
OG0001406	OFUSG26862.2.p1, OFUSG26862.1.p1	ORYLA13300, ORYLA07680, ORYLA01398
OG0001408	OFUSG26701.3.p1, OFUSG26701.5.p1, OFUSG26701.1.p1, OFUSG26701.2.p1, OFUSG26701.4.p1	ORYLA02846, ORYLA00579, ORYLA08954
OG0001409	OFUSG08545.1.p1	ORYLA05905, ORYLA01929, ORYLA09977
OG0001410	OFUSG03571.1.p1	ORYLA16518
OG0001410	OFUSG05214.1.p1	ORYLA09213
OG0001411	OFUSG03508.1.p1	ORYLA12881
OG0001412	OFUSG18887.1.p1	ORYLA17594
OG0001413	OFUSG22121.1.p1	ORYLA17782
OG0001414	OFUSG11958.2.p1, OFUSG11958.1.p1	ORYLA05226
OG0001414	OFUSG18118.1.p1	ORYLA18972
OG0001415	OFUSG15519.1.p1	ORYLA17926
OG0001416	OFUSG13299.1.p1, OFUSG13300.2.p1, OFUSG13300.1.p1	ORYLA16022, ORYLA14442
OG0001417	OFUSG23096.1.p1	ORYLA09055
OG0001418	OFUSG17720.1.p1	ORYLA17080, ORYLA13376, ORYLA13151, ORYLA06383, ORYLA02393
OG0001419	OFUSG12217.1.p1	ORYLA04900, ORYLA20043, ORYLA20042, ORYLA10533
OG0001421	OFUSG12383.1.p1, OFUSG12383.2.p1, OFUSG12383.3.p1	ORYLA11990, ORYLA11681
OG0001422	OFUSG26586.1.p1, OFUSG26586.2.p1	ORYLA08800, ORYLA05608, ORYLA05609, ORYLA09888
OG0001423	OFUSG07664.2.p1, OFUSG07664.1.p1	ORYLA06105, ORYLA06106, ORYLA19580, ORYLA13563, ORYLA00859, ORYLA17104
OG0001424	OFUSG16407.2.p1, OFUSG16407.1.p1	ORYLA13598
OG0001424	OFUSG06362.1.p1	ORYLA09682
OG0001425	OFUSG07569.2.p1, OFUSG07569.1.p1	ORYLA11812, ORYLA14660, ORYLA02799, ORYLA17328
OG0001426	OFUSG13058.1.p1	ORYLA13127, ORYLA13128, ORYLA16142, ORYLA14438, ORYLA07443
OG0001427	OFUSG17237.1.p1, OFUSG17237.2.p1	ORYLA20270, ORYLA07026, ORYLA11867
OG0001428	OFUSG13057.1.p1, OFUSG13057.2.p1	ORYLA15651, ORYLA13762, ORYLA18311, ORYLA05873, ORYLA01893
OG0001429	OFUSG01117.3.p1, OFUSG01117.1.p1, OFUSG01117.5.p1, OFUSG01117.4.p1, OFUSG01117.2.p1	ORYLA09352, ORYLA05975, ORYLA11873, ORYLA11872
OG0001430	OFUSG12101.2.p1, OFUSG12101.1.p1	ORYLA11790, ORYLA01079, ORYLA10149, ORYLA03115, ORYLA03625
OG0001431	OFUSG13522.1.p1	ORYLA06418, ORYLA16444, ORYLA17811, ORYLA08082
OG0001432	OFUSG07030.1.p1	ORYLA19855, ORYLA16066, ORYLA06470
OG0001433	OFUSG12630.1.p1	ORYLA10563, ORYLA19887, ORYLA02213, ORYLA05137
OG0001434	OFUSG01502.1.p1, OFUSG08642.1.p1, OFUSG01505.1.p1, OFUSG01506.1.p1	ORYLA11926
OG0001436	OFUSG04236.1.p1	ORYLA09342, ORYLA06774
OG0001437	OFUSG20380.1.p1	ORYLA09273, ORYLA06548, ORYLA09274
OG0001438	OFUSG23458.1.p1	ORYLA13293
OG0001439	OFUSG09315.1.p1	ORYLA03814
OG0001440	OFUSG16509.1.p1	ORYLA06607, ORYLA09297
OG0001441	OFUSG21490.1.p1	ORYLA05650, ORYLA02185, ORYLA19944, ORYLA11690, ORYLA11689
OG0001442	OFUSG01726.1.p1	ORYLA11523, ORYLA03156, ORYLA04216, ORYLA01983, ORYLA05951
OG0001445	OFUSG25750.1.p1	ORYLA18556, ORYLA03367, ORYLA03366
OG0001446	OFUSG14848.3.p1, OFUSG14848.1.p1, OFUSG14848.2.p1	ORYLA03689
OG0001447	OFUSG12539.1.p1	ORYLA10401, ORYLA03364, ORYLA11793
OG0001447	OFUSG24597.1.p1, OFUSG24597.2.p1	ORYLA01063
OG0001449	OFUSG23473.1.p1	ORYLA11305
OG0001449	OFUSG04436.1.p1	ORYLA09746
OG0001451	OFUSG25146.1.p1	ORYLA17593
OG0001451	OFUSG01699.1.p1	ORYLA14632
OG0001452	OFUSG19630.4.p1, OFUSG19630.3.p1, OFUSG19630.2.p1, OFUSG19630.1.p1	ORYLA17672, ORYLA12044, ORYLA18698
OG0001453	OFUSG16903.1.p1	ORYLA06111, ORYLA12155
OG0001453	OFUSG03018.2.p1, OFUSG03018.1.p1	ORYLA19589
OG0001454	OFUSG02983.3.p1, OFUSG02983.1.p1, OFUSG02983.2.p1	ORYLA03869, ORYLA10714
OG0001455	OFUSG21479.1.p1	ORYLA12940, ORYLA17467, ORYLA13172, ORYLA06381, ORYLA00256, ORYLA17114
OG0001456	OFUSG19840.1.p1	ORYLA10215
OG0001457	OFUSG26319.1.p1	ORYLA05130, ORYLA01846, ORYLA05144, ORYLA02210, ORYLA05145
OG0001458	OFUSG01939.1.p1, OFUSG01939.2.p1	ORYLA20478, ORYLA20479, ORYLA04251, ORYLA01275, ORYLA09939, ORYLA08813
OG0001459	OFUSG26657.1.p1	ORYLA16343
OG0001460	OFUSG24617.1.p1	ORYLA02314
OG0001460	OFUSG10186.1.p1, OFUSG10186.2.p1	ORYLA08107, ORYLA05005
OG0001461	OFUSG06941.1.p1, OFUSG06941.2.p1	ORYLA19866
OG0001462	OFUSG11538.1.p1	ORYLA11791
OG0001463	OFUSG20516.1.p1, OFUSG20517.1.p1	ORYLA12639, ORYLA12308
OG0001464	OFUSG16469.1.p1, OFUSG16469.2.p1, OFUSG16469.3.p1, OFUSG16469.4.p1	ORYLA09804, ORYLA08394, ORYLA05677, ORYLA16104, ORYLA14378
OG0001466	OFUSG26312.2.p1, OFUSG26312.1.p1	ORYLA11704
OG0001466	OFUSG17818.1.p1	ORYLA01209
OG0001467	OFUSG05523.1.p1	ORYLA18147
OG0001467	OFUSG05528.1.p1	ORYLA03144
OG0001468	OFUSG16624.1.p1	ORYLA08601, ORYLA08600, ORYLA09151, ORYLA06717
OG0001469	OFUSG19276.1.p1	ORYLA17794
OG0001469	OFUSG01366.1.p1	ORYLA05419
OG0001470	OFUSG23956.1.p1	ORYLA03759
OG0001472	OFUSG15801.1.p1	ORYLA05712
OG0001472	OFUSG11564.1.p1, OFUSG11564.2.p1	ORYLA15948
OG0001473	OFUSG18207.1.p1, OFUSG18989.2.p1, OFUSG18989.1.p1	ORYLA00647, ORYLA16961, ORYLA16960
OG0001474	OFUSG03993.1.p1	ORYLA07769
OG0001475	OFUSG17648.1.p1	ORYLA13842, ORYLA15634
OG0001476	OFUSG01467.4.p1, OFUSG01467.3.p1, OFUSG01467.2.p1, OFUSG01467.1.p1, OFUSG01467.5.p1	ORYLA10593, ORYLA03172, ORYLA04062
OG0001478	OFUSG11728.1.p1, OFUSG11728.2.p1	ORYLA11904
OG0001478	OFUSG17892.2.p1, OFUSG17892.1.p1	ORYLA07755
OG0001479	OFUSG07446.2.p1, OFUSG07446.1.p1, OFUSG07446.4.p1, OFUSG07446.3.p1	ORYLA13290, ORYLA16589, ORYLA18144, ORYLA02932
OG0001480	OFUSG04311.2.p1, OFUSG04311.1.p1, OFUSG04311.4.p1, OFUSG04311.3.p1	ORYLA00743, ORYLA01857, ORYLA05529, ORYLA05528
OG0001481	OFUSG26797.1.p1	ORYLA08452
OG0001481	OFUSG26787.1.p1	ORYLA11569, ORYLA10733, ORYLA11881
OG0001482	OFUSG22337.1.p1	ORYLA07921, ORYLA16884, ORYLA02763, ORYLA17970, ORYLA04390
OG0001484	OFUSG06287.1.p1	ORYLA15816, ORYLA13829, ORYLA13710
OG0001485	OFUSG09235.1.p1	ORYLA12718, ORYLA14982, ORYLA17705, ORYLA02318
OG0001486	OFUSG00394.1.p1	ORYLA13675, ORYLA11156, ORYLA15307, ORYLA16351, ORYLA12057
OG0001489	OFUSG17036.1.p1	ORYLA12865, ORYLA06627, ORYLA02403, ORYLA13145
OG0001490	OFUSG25092.1.p1	ORYLA00195, ORYLA04616, ORYLA07533, ORYLA10697, ORYLA03495
OG0001491	OFUSG18021.1.p1	ORYLA19762, ORYLA16648, ORYLA05791, ORYLA05790, ORYLA16773, ORYLA07789
OG0001492	OFUSG23987.1.p1	ORYLA16834, ORYLA17613
OG0001493	OFUSG18536.3.p1, OFUSG18536.2.p1, OFUSG18536.1.p1	ORYLA08069, ORYLA05112
OG0001495	OFUSG19268.1.p1	ORYLA20241
OG0001496	OFUSG05951.1.p1, OFUSG05951.2.p1, OFUSG13175.1.p1, OFUSG04568.1.p1	ORYLA01505
OG0001498	OFUSG14519.1.p1, OFUSG05759.1.p1	ORYLA18106, ORYLA18108, ORYLA09403
OG0001500	OFUSG14370.1.p1	ORYLA07552, ORYLA09604
OG0001501	OFUSG12297.1.p1	ORYLA10661, ORYLA10605
OG0001502	OFUSG10007.1.p1	ORYLA18248, ORYLA18648, ORYLA17056
OG0001502	OFUSG10006.1.p1, OFUSG10006.2.p1	ORYLA17055
OG0001503	OFUSG09447.1.p1	ORYLA13177
OG0001503	OFUSG11182.1.p1	ORYLA17046, ORYLA17047
OG0001504	OFUSG25921.1.p1, OFUSG25920.1.p1, OFUSG20289.1.p1, OFUSG20286.1.p1	ORYLA15456
OG0001505	OFUSG00231.1.p1	ORYLA10202, ORYLA08833, ORYLA07422
OG0001506	OFUSG21438.1.p1	ORYLA07141, ORYLA16222
OG0001507	OFUSG11499.1.p1	ORYLA10103, ORYLA04138
OG0001508	OFUSG25521.5.p1, OFUSG25521.2.p1, OFUSG25521.1.p1, OFUSG25521.4.p1, OFUSG25521.3.p1	ORYLA12347, ORYLA14625, ORYLA16349, ORYLA16350
OG0001509	OFUSG15583.3.p1, OFUSG15583.2.p1, OFUSG15583.1.p1	ORYLA17832
OG0001509	OFUSG24931.1.p1	ORYLA12274, ORYLA03612
OG0001510	OFUSG23460.1.p1	ORYLA17456, ORYLA16556, ORYLA16557, ORYLA13247
OG0001511	OFUSG24738.4.p1, OFUSG24738.5.p1, OFUSG24738.2.p1, OFUSG24738.3.p1, OFUSG24738.1.p1	ORYLA03620, ORYLA06342, ORYLA07444
OG0001514	OFUSG19498.2.p1, OFUSG19498.1.p1	ORYLA00905, ORYLA01213, ORYLA08124, ORYLA04933
OG0001515	OFUSG22166.1.p1	ORYLA04533, ORYLA17572
OG0001516	OFUSG17628.1.p1	ORYLA18645, ORYLA18644
OG0001517	OFUSG06248.1.p1	ORYLA17447, ORYLA08991
OG0001517	OFUSG06219.1.p1	ORYLA13528, ORYLA13529
OG0001518	OFUSG04538.1.p1	ORYLA06952, ORYLA20178, ORYLA13276
OG0001518	OFUSG06482.1.p1	ORYLA10303
OG0001519	OFUSG16706.1.p1, OFUSG09441.1.p1, OFUSG09445.1.p1, OFUSG09446.1.p1	ORYLA13560, ORYLA07350, ORYLA00409, ORYLA18213
OG0001520	OFUSG17134.1.p1	ORYLA02116, ORYLA11477
OG0001523	OFUSG07157.3.p1, OFUSG07157.1.p1, OFUSG07157.2.p1	ORYLA11194, ORYLA15086
OG0001524	OFUSG05517.1.p1	ORYLA00012, ORYLA05046
OG0001524	OFUSG20787.1.p1	ORYLA12443
OG0001525	OFUSG15472.1.p1, OFUSG22614.1.p1, OFUSG07123.1.p1, OFUSG15288.1.p1	ORYLA17631
OG0001526	OFUSG22796.1.p1	ORYLA17247, ORYLA02495, ORYLA16611
OG0001527	OFUSG15032.1.p1	ORYLA02867
OG0001527	OFUSG20384.1.p1	ORYLA20388, ORYLA20389
OG0001528	OFUSG11355.1.p1	ORYLA09313, ORYLA06618
OG0001529	OFUSG12625.1.p1	ORYLA13719, ORYLA14481
OG0001531	OFUSG18944.1.p1	ORYLA04648, ORYLA13539, ORYLA01320, ORYLA03926
OG0001532	OFUSG13298.5.p1, OFUSG13298.3.p1, OFUSG13298.4.p1, OFUSG13298.2.p1, OFUSG13298.1.p1	ORYLA16027, ORYLA07446, ORYLA06821, ORYLA18344
OG0001533	OFUSG16623.1.p1, OFUSG16623.2.p1, OFUSG21924.1.p1, OFUSG21924.2.p1	ORYLA09911, ORYLA08628, ORYLA09442
OG0001534	OFUSG10906.1.p1	ORYLA16942, ORYLA16536, ORYLA07761, ORYLA07727, ORYLA07726
OG0001536	OFUSG22060.1.p1	ORYLA02265
OG0001538	OFUSG23564.1.p1, OFUSG22423.1.p1, OFUSG22424.1.p1, OFUSG22425.1.p1, OFUSG17450.1.p1	ORYLA05212
OG0001545	OFUSG09624.1.p1	ORYLA02532, ORYLA14957, ORYLA05722
OG0001546	OFUSG11978.1.p1	ORYLA05229
OG0001549	OFUSG23368.1.p1	ORYLA14761, ORYLA11227, ORYLA13790, ORYLA15912, ORYLA13679
OG0001550	OFUSG21577.1.p1	ORYLA06718, ORYLA09149
OG0001551	OFUSG25055.1.p1	ORYLA10506, ORYLA10505
OG0001552	OFUSG07110.1.p1, OFUSG07110.2.p1	ORYLA13846
OG0001553	OFUSG10097.1.p1	ORYLA17357, ORYLA02293, ORYLA08070, ORYLA04977, ORYLA03887
OG0001554	OFUSG00383.1.p1	ORYLA04069, ORYLA07551
OG0001556	OFUSG12006.1.p1	ORYLA11749, ORYLA12555, ORYLA11319, ORYLA10498, ORYLA04339
OG0001557	OFUSG07059.1.p1	ORYLA12490
OG0001557	OFUSG05825.1.p1	ORYLA14586
OG0001559	OFUSG21941.1.p1	ORYLA05417
OG0001561	OFUSG06786.2.p1, OFUSG06786.3.p1, OFUSG06786.1.p1	ORYLA15919, ORYLA15392, ORYLA13862, ORYLA10938
OG0001562	OFUSG21484.1.p1	ORYLA10013
OG0001564	OFUSG14697.1.p1	ORYLA13495, ORYLA03594, ORYLA01019
OG0001565	OFUSG19961.1.p1	ORYLA05573, ORYLA05572, ORYLA07675, ORYLA06237
OG0001566	OFUSG01418.3.p1, OFUSG01418.5.p1, OFUSG01418.2.p1, OFUSG01418.1.p1, OFUSG01418.4.p1	ORYLA11891, ORYLA13548
OG0001567	OFUSG21372.1.p1	ORYLA13058, ORYLA06494
OG0001568	OFUSG17474.1.p1	ORYLA17084
OG0001569	OFUSG14222.1.p1	ORYLA12265, ORYLA09574, ORYLA00969
OG0001570	OFUSG22787.1.p1	ORYLA03800
OG0001571	OFUSG08894.1.p1	ORYLA03433
OG0001572	OFUSG00007.1.p1	ORYLA04283
OG0001572	OFUSG20423.1.p1	ORYLA15272
OG0001573	OFUSG14864.2.p1, OFUSG14864.1.p1	ORYLA20104, ORYLA02801
OG0001574	OFUSG10445.1.p1	ORYLA00590, ORYLA16507, ORYLA08178, ORYLA16646, ORYLA05807
OG0001575	OFUSG06906.1.p1	ORYLA10849, ORYLA17836, ORYLA13898, ORYLA15934
OG0001576	OFUSG20027.2.p1, OFUSG20027.1.p1, OFUSG20027.4.p1, OFUSG20027.3.p1, OFUSG20027.5.p1	ORYLA02374, ORYLA12205
OG0001578	OFUSG05992.3.p1, OFUSG05992.4.p1, OFUSG05992.2.p1, OFUSG05992.1.p1	ORYLA17727, ORYLA00011
OG0001580	OFUSG20608.1.p1, OFUSG20608.2.p1	ORYLA14282, ORYLA15951, ORYLA12668
OG0001581	OFUSG03462.1.p1, OFUSG03460.1.p1, OFUSG05108.1.p1, OFUSG11547.1.p1	ORYLA10772
OG0001583	OFUSG05885.2.p1, OFUSG05885.1.p1	ORYLA20413, ORYLA00738, ORYLA05062
OG0001584	OFUSG24964.1.p1	ORYLA09638
OG0001584	OFUSG24974.1.p1, OFUSG24974.2.p1	ORYLA13120
OG0001586	OFUSG12120.1.p1, OFUSG14272.1.p1, OFUSG14270.1.p1, OFUSG14010.1.p1, OFUSG14163.1.p1	ORYLA08329, ORYLA07286, ORYLA04323, ORYLA04324, ORYLA07285, ORYLA14697, ORYLA06465, ORYLA06268
OG0001589	OFUSG10507.5.p1, OFUSG10507.1.p1, OFUSG10507.4.p1, OFUSG10507.3.p1, OFUSG10507.2.p1	ORYLA16530
OG0001590	OFUSG09309.1.p1, OFUSG07871.1.p1, OFUSG09584.1.p1, OFUSG09775.1.p1	ORYLA12337
OG0001592	OFUSG16406.1.p1, OFUSG16406.4.p1, OFUSG16406.3.p1, OFUSG16406.2.p1	ORYLA14815, ORYLA12423, ORYLA01973
OG0001594	OFUSG00456.1.p1	ORYLA04061
OG0001596	OFUSG06350.1.p1	ORYLA10881, ORYLA15329, ORYLA13783, ORYLA15922
OG0001597	OFUSG07388.1.p1	ORYLA18712
OG0001597	OFUSG26679.2.p1, OFUSG26679.1.p1	ORYLA20326
OG0001599	OFUSG18213.1.p1	ORYLA16526, ORYLA16525, ORYLA16314
OG0001600	OFUSG12650.2.p1, OFUSG12650.1.p1	ORYLA01865, ORYLA01864, ORYLA10572, ORYLA11507, ORYLA06480
OG0001602	OFUSG25381.2.p1, OFUSG25381.1.p1	ORYLA12114
OG0001603	OFUSG12852.1.p1	ORYLA02090
OG0001603	OFUSG08350.1.p1	ORYLA05894
OG0001604	OFUSG25740.1.p1	ORYLA07645
OG0001604	OFUSG24197.1.p1	ORYLA03242
OG0001605	OFUSG23142.1.p1	ORYLA07546, ORYLA06239, ORYLA15168, ORYLA19098
OG0001606	OFUSG04391.1.p1	ORYLA02818, ORYLA02816
OG0001606	OFUSG06579.1.p1	ORYLA08120
OG0001607	OFUSG19784.1.p1	ORYLA05944, ORYLA03162, ORYLA04084, ORYLA04548, ORYLA03279
OG0001608	OFUSG15623.1.p1, OFUSG15623.2.p1, OFUSG04786.1.p1, OFUSG04786.2.p1, OFUSG23070.1.p1	ORYLA06019, ORYLA15351
OG0001609	OFUSG14330.1.p1	ORYLA09645
OG0001609	OFUSG19250.1.p1	ORYLA14062
OG0001610	OFUSG17088.1.p1	ORYLA10612, ORYLA15888, ORYLA05347, ORYLA01728
OG0001611	OFUSG12586.1.p1	ORYLA11820, ORYLA10639, ORYLA00086, ORYLA05012, ORYLA03043
OG0001612	OFUSG01293.1.p1	ORYLA09961
OG0001612	OFUSG01299.1.p1	ORYLA05310
OG0001613	OFUSG16095.1.p1	ORYLA00826
OG0001614	OFUSG08953.2.p1, OFUSG08953.1.p1	ORYLA06852
OG0001614	OFUSG18541.1.p1	ORYLA00725
OG0001615	OFUSG01248.1.p1, OFUSG01248.2.p1, OFUSG01248.3.p1, OFUSG01248.4.p1	ORYLA15214, ORYLA11232
OG0001617	OFUSG19078.1.p1	ORYLA14328, ORYLA14245, ORYLA15099, ORYLA19860
OG0001620	OFUSG08065.1.p1	ORYLA05887, ORYLA18071, ORYLA06671, ORYLA13474
OG0001621	OFUSG02725.1.p1	ORYLA16707, ORYLA16984, ORYLA07730
OG0001622	OFUSG06019.1.p1	ORYLA04887, ORYLA04886, ORYLA17634
OG0001623	OFUSG12348.1.p1, OFUSG12350.1.p1, OFUSG12347.1.p1, OFUSG12349.1.p1	ORYLA16924, ORYLA16923, ORYLA18051
OG0001624	OFUSG13276.1.p1	ORYLA16062, ORYLA11784, ORYLA15861
OG0001625	OFUSG17539.2.p1, OFUSG17539.1.p1	ORYLA12945, ORYLA00314, ORYLA07325
OG0001627	OFUSG06147.1.p1	ORYLA03953, ORYLA10776
OG0001629	OFUSG07625.1.p1	ORYLA13192, ORYLA18012
OG0001632	OFUSG06377.1.p1	ORYLA13672, ORYLA19419, ORYLA19418, ORYLA19517
OG0001634	OFUSG07239.1.p1	ORYLA02609
OG0001634	OFUSG21930.1.p1	ORYLA12522, ORYLA03396
OG0001635	OFUSG03798.1.p1	ORYLA01259, ORYLA08815
OG0001636	OFUSG20236.2.p1, OFUSG20236.1.p1, OFUSG20236.3.p1	ORYLA19951
OG0001638	OFUSG23959.1.p1	ORYLA04382, ORYLA04383, ORYLA04380, ORYLA04381
OG0001639	OFUSG09138.1.p1, OFUSG09138.2.p1	ORYLA14796, ORYLA14797, ORYLA12628, ORYLA12981
OG0001640	OFUSG19523.1.p1	ORYLA11015, ORYLA14721, ORYLA16043, ORYLA14203
OG0001642	OFUSG12098.1.p1, OFUSG12098.2.p1, OFUSG21976.1.p1, OFUSG21759.1.p1	ORYLA07681, ORYLA02864, ORYLA07682, ORYLA02865
OG0001643	OFUSG09397.1.p1	ORYLA03825, ORYLA03280
OG0001644	OFUSG26454.1.p1, OFUSG26454.2.p1	ORYLA05371
OG0001645	OFUSG01554.1.p1	ORYLA16197, ORYLA06992, ORYLA09673, ORYLA08608, ORYLA09672, ORYLA09671, ORYLA08607, ORYLA00205, ORYLA06993, ORYLA13349
OG0001651	OFUSG11108.1.p1	ORYLA01203, ORYLA07721, ORYLA05077, ORYLA02543
OG0001652	OFUSG16763.1.p1	ORYLA10454
OG0001653	OFUSG13617.1.p1	ORYLA17508, ORYLA02619
OG0001654	OFUSG21172.2.p1, OFUSG21172.1.p1	ORYLA05273, ORYLA18745
OG0001655	OFUSG19612.1.p1	ORYLA07526, ORYLA08529, ORYLA07560
OG0001656	OFUSG16043.1.p1	ORYLA16457
OG0001657	OFUSG15406.1.p1, OFUSG15406.3.p1, OFUSG15406.2.p1	ORYLA02690, ORYLA17570, ORYLA07401, ORYLA00511
OG0001658	OFUSG21198.1.p1	ORYLA20274, ORYLA16069
OG0001659	OFUSG00377.2.p1, OFUSG00377.1.p1, OFUSG00377.3.p1	ORYLA05429, ORYLA10579
OG0001660	OFUSG02161.1.p1	ORYLA01347, ORYLA07223, ORYLA00950, ORYLA07222
OG0001661	OFUSG15534.1.p1	ORYLA09181
OG0001662	OFUSG01533.1.p1	ORYLA03581
OG0001662	OFUSG01215.1.p1	ORYLA03609, ORYLA17855
OG0001663	OFUSG06909.1.p1	ORYLA16035
OG0001664	OFUSG26329.1.p1, OFUSG26329.2.p1	ORYLA13462, ORYLA17083
OG0001665	OFUSG10767.1.p1	ORYLA17183
OG0001665	OFUSG10032.1.p1, OFUSG10032.2.p1	ORYLA00789
OG0001666	OFUSG21405.1.p1	ORYLA08798
OG0001667	OFUSG15988.1.p1	ORYLA20066, ORYLA06157, ORYLA15447
OG0001668	OFUSG00939.2.p1, OFUSG00939.1.p1	ORYLA18819
OG0001669	OFUSG00959.1.p1, OFUSG04972.1.p1, OFUSG04974.1.p1	ORYLA01982, ORYLA20212, ORYLA20211, ORYLA11696
OG0001670	OFUSG21154.1.p1	ORYLA07504, ORYLA00003, ORYLA06243
OG0001671	OFUSG19258.1.p1	ORYLA14195, ORYLA15872
OG0001672	OFUSG23239.1.p1	ORYLA09041, ORYLA09875, ORYLA08234, ORYLA01794
OG0001673	OFUSG11305.1.p1	ORYLA10157, ORYLA03406, ORYLA10600, ORYLA11975
OG0001674	OFUSG16647.2.p1, OFUSG16647.1.p1	ORYLA14951, ORYLA12587, ORYLA02498
OG0001675	OFUSG17634.1.p1, OFUSG17634.2.p1	ORYLA05453, ORYLA11313, ORYLA08776
OG0001676	OFUSG10790.1.p1	ORYLA18322
OG0001676	OFUSG03925.1.p1	ORYLA12813, ORYLA12814, ORYLA06876
OG0001677	OFUSG14870.1.p1	ORYLA17546
OG0001678	OFUSG16949.1.p1	ORYLA06156, ORYLA02076, ORYLA20082
OG0001682	OFUSG24638.2.p1, OFUSG24638.1.p1	ORYLA08622
OG0001682	OFUSG24639.1.p1	ORYLA08623
OG0001683	OFUSG01876.1.p1	ORYLA09372, ORYLA04284, ORYLA01459, ORYLA19884, ORYLA11775, ORYLA05306
OG0001684	OFUSG07981.1.p1	ORYLA06104, ORYLA13071
OG0001685	OFUSG03463.1.p1	ORYLA01166, ORYLA00356
OG0001686	OFUSG10823.1.p1, OFUSG10823.2.p1, OFUSG21390.1.p1, OFUSG05324.1.p1	ORYLA00739
OG0001687	OFUSG21593.1.p1, OFUSG21593.2.p1	ORYLA04791, ORYLA04792
OG0001688	OFUSG03820.2.p1, OFUSG03820.1.p1	ORYLA00323, ORYLA07463, ORYLA03207
OG0001689	OFUSG22120.5.p1, OFUSG22120.3.p1, OFUSG22120.4.p1, OFUSG22120.2.p1, OFUSG22120.1.p1	ORYLA03490, ORYLA02642, ORYLA17599
OG0001690	OFUSG25433.2.p1, OFUSG25433.1.p1	ORYLA06791
OG0001691	OFUSG15006.2.p1, OFUSG15006.1.p1	ORYLA08257
OG0001692	OFUSG17479.2.p1, OFUSG17479.1.p1	ORYLA18113, ORYLA13375, ORYLA06664, ORYLA02392, ORYLA18112
OG0001694	OFUSG18025.1.p1	ORYLA18983, ORYLA20142, ORYLA13856
OG0001696	OFUSG00511.1.p1	ORYLA11202, ORYLA18960, ORYLA19513, ORYLA19974
