Orthogroup	OWEFU	DROME
OG0001083	OFUSG06289.3.p1, OFUSG06289.2.p1, OFUSG06289.4.p1, OFUSG06289.1.p1, OFUSG06289.5.p1	DROME07895, DROME07890, DROME07893, DROME07892, DROME07896, DROME07887, DROME07888, DROME07889, DROME07891, DROME07885, DROME07886, DROME07894
OG0001084	OFUSG00659.1.p1, OFUSG00659.2.p1	DROME15262, DROME15263
OG0001085	OFUSG06361.1.p1	DROME18407, DROME18408, DROME18409
OG0001086	OFUSG12287.2.p1, OFUSG12287.1.p1	DROME03964, DROME03962, DROME03963, DROME03961
OG0001089	OFUSG19615.2.p1, OFUSG19615.4.p1, OFUSG19615.3.p1, OFUSG19615.1.p1	DROME21284, DROME21282, DROME21280, DROME21281, DROME21283
OG0001091	OFUSG17661.2.p1, OFUSG17661.1.p1	DROME08376, DROME08378, DROME08377
OG0001092	OFUSG02473.1.p1	DROME19209, DROME19207, DROME19204, DROME19205, DROME19206, DROME19208, DROME19203
OG0001093	OFUSG16311.1.p1	DROME09012, DROME09005, DROME09009, DROME09004, DROME09007, DROME09010, DROME09011, DROME09006, DROME09008
OG0001094	OFUSG12462.1.p1	DROME08185, DROME21556
OG0001096	OFUSG26093.1.p1, OFUSG14723.1.p1, OFUSG14723.2.p1, OFUSG26692.2.p1, OFUSG26692.1.p1	DROME20588, DROME20589, DROME02389
OG0001097	OFUSG02921.1.p1, OFUSG17373.1.p1, OFUSG03053.1.p1	DROME12546, DROME12547
OG0001102	OFUSG12472.1.p1	DROME11539
OG0001102	OFUSG11952.1.p1, OFUSG11951.2.p1, OFUSG11951.1.p1	DROME20883
OG0001103	OFUSG12330.1.p1	DROME13242, DROME13241, DROME13243, DROME13244
OG0001104	OFUSG23716.1.p1	DROME04004
OG0001104	OFUSG20028.1.p1, OFUSG23543.2.p1, OFUSG23543.1.p1	DROME02777, DROME02778
OG0001105	OFUSG18002.1.p1, OFUSG25355.1.p1	DROME22092, DROME02326
OG0001108	OFUSG17063.1.p1	DROME12857, DROME12858, DROME12856, DROME12855
OG0001108	OFUSG24077.2.p1, OFUSG24077.1.p1	DROME21101, DROME21100, DROME21098, DROME21099, DROME21102, DROME18011
OG0001109	OFUSG13382.1.p1, OFUSG03479.1.p1, OFUSG03480.1.p1, OFUSG02782.1.p1, OFUSG02782.2.p1	DROME00590, DROME00591, DROME00592, DROME00589, DROME19273, DROME19275, DROME19274
OG0001111	OFUSG05334.1.p1	DROME01145
OG0001111	OFUSG11299.1.p1	DROME15662
OG0001113	OFUSG01933.1.p1	DROME18531, DROME18532
OG0001113	OFUSG14818.1.p1	DROME05388
OG0001114	OFUSG04229.1.p1	DROME00496, DROME16340, DROME16339
OG0001116	OFUSG23347.1.p1, OFUSG23347.5.p1, OFUSG23347.2.p1, OFUSG23347.4.p1, OFUSG23347.3.p1	DROME11717, DROME11714, DROME11715, DROME11716
OG0001118	OFUSG08091.2.p1, OFUSG08091.5.p1, OFUSG08091.1.p1, OFUSG08091.4.p1, OFUSG08091.3.p1	DROME14402, DROME14401
OG0001119	OFUSG21187.2.p1, OFUSG21187.1.p1, OFUSG21187.3.p1, OFUSG21187.5.p1, OFUSG21187.4.p1	DROME17259, DROME17271, DROME17273, DROME17270, DROME17257, DROME17260, DROME17272, DROME17265, DROME17267, DROME17258, DROME17266, DROME17262, DROME17261, DROME17268, DROME17263, DROME17264, DROME17269
OG0001121	OFUSG00225.1.p1, OFUSG00225.2.p1	DROME11643, DROME11644, DROME11645, DROME11642
OG0001124	OFUSG10854.1.p1	DROME13810
OG0001126	OFUSG24750.1.p1	DROME07144
OG0001127	OFUSG16574.1.p1, OFUSG16574.2.p1	DROME21295, DROME21293, DROME21294, DROME21292
OG0001128	OFUSG11491.1.p1	DROME07099, DROME07102, DROME07101, DROME07098, DROME07100
OG0001129	OFUSG05147.2.p1, OFUSG05147.1.p1	DROME06610
OG0001130	OFUSG08598.1.p1	DROME08159
OG0001131	OFUSG21658.1.p1	DROME00544
OG0001132	OFUSG20144.1.p1	DROME12585, DROME12584, DROME12583, DROME12582
OG0001133	OFUSG21360.1.p1	DROME02832
OG0001135	OFUSG17784.2.p1, OFUSG17784.1.p1, OFUSG17785.1.p1, OFUSG02833.1.p1	DROME18153, DROME18152
OG0001136	OFUSG20143.1.p1, OFUSG20143.4.p1, OFUSG20143.3.p1, OFUSG20143.2.p1	DROME15241, DROME15244, DROME15239, DROME15245, DROME15243, DROME15240, DROME15238, DROME15242, DROME15236, DROME15237
OG0001137	OFUSG11347.1.p1	DROME07212, DROME07220, DROME07223, DROME07218, DROME07213, DROME07221, DROME07215, DROME07214, DROME07216, DROME07226, DROME07219, DROME07222, DROME07224, DROME07227, DROME07229, DROME07217, DROME07228, DROME07225
OG0001138	OFUSG13035.1.p1, OFUSG13035.2.p1	DROME16831, DROME16832, DROME16830, DROME16829
OG0001139	OFUSG26881.1.p1, OFUSG25576.1.p1	DROME11285, DROME11284, DROME20784
OG0001140	OFUSG20072.1.p1, OFUSG00173.1.p1	DROME04492, DROME04491
OG0001141	OFUSG09098.2.p1, OFUSG09098.1.p1	DROME07353, DROME07352, DROME07355, DROME07354, DROME07356
OG0001142	OFUSG10654.1.p1	DROME15460, DROME15458, DROME15459
OG0001143	OFUSG16015.1.p1	DROME17973, DROME17969, DROME17968, DROME17972, DROME17970, DROME17971, DROME17975, DROME17976, DROME17974, DROME17978, DROME17977
OG0001144	OFUSG23430.1.p1	DROME08380
OG0001148	OFUSG04841.1.p1	DROME04431, DROME04432
OG0001149	OFUSG26608.1.p1, OFUSG26608.2.p1	DROME20514
OG0001156	OFUSG03954.1.p1, OFUSG03954.2.p1, OFUSG03954.3.p1	DROME20509, DROME20508, DROME20507, DROME20506, DROME20511, DROME20510
OG0001158	OFUSG20905.2.p1, OFUSG20905.1.p1	DROME08138, DROME08137
OG0001159	OFUSG11338.1.p1	DROME00704
OG0001159	OFUSG20958.1.p1	DROME00657
OG0001160	OFUSG07954.1.p1	DROME05833, DROME05832, DROME05835, DROME05834
OG0001161	OFUSG16226.3.p1, OFUSG16226.2.p1, OFUSG16226.1.p1	DROME10169, DROME10171, DROME10167, DROME10168, DROME10170
OG0001162	OFUSG20181.1.p1	DROME19105, DROME19103, DROME19101, DROME19104, DROME19102, DROME19106, DROME19107
OG0001163	OFUSG11184.1.p1, OFUSG11184.2.p1	DROME10630, DROME14555, DROME14557, DROME14693, DROME17901, DROME17899
OG0001164	OFUSG24177.1.p1	DROME08761, DROME08760, DROME08762, DROME08763, DROME08759
OG0001165	OFUSG13166.1.p1, OFUSG14678.1.p1, OFUSG14678.2.p1	DROME20938, DROME07288
OG0001167	OFUSG21708.1.p1	DROME17311
OG0001168	OFUSG18913.1.p1	DROME02336
OG0001170	OFUSG01257.1.p1	DROME16781
OG0001172	OFUSG24342.1.p1	DROME12074, DROME12075
OG0001173	OFUSG04684.1.p1	DROME08477, DROME08476, DROME08478, DROME08741
OG0001173	OFUSG04683.1.p1	DROME11068
OG0001174	OFUSG06404.1.p1, OFUSG06737.1.p1, OFUSG06160.1.p1	DROME01257, DROME01258
OG0001175	OFUSG26257.3.p1, OFUSG26257.2.p1, OFUSG26257.1.p1	DROME10674
OG0001177	OFUSG21017.1.p1, OFUSG21015.1.p1, OFUSG21019.1.p1, OFUSG21014.1.p1, OFUSG21016.1.p1	DROME01933, DROME01934, DROME21906
OG0001178	OFUSG25843.1.p1	DROME18168, DROME18169, DROME18170, DROME18167
OG0001180	OFUSG09681.3.p1, OFUSG09681.1.p1, OFUSG09681.2.p1	DROME10923, DROME10922
OG0001180	OFUSG19622.1.p1	DROME01245, DROME01246
OG0001184	OFUSG07947.1.p1, OFUSG07947.2.p1	DROME03279
OG0001184	OFUSG05984.1.p1	DROME17805
OG0001185	OFUSG20935.1.p1	DROME09235, DROME09236, DROME09242, DROME09234, DROME09239, DROME09241, DROME09240, DROME09237, DROME09238
OG0001186	OFUSG20257.1.p1	DROME11811, DROME11812
OG0001186	OFUSG20541.1.p1	DROME18932
OG0001188	OFUSG12424.3.p1, OFUSG12424.2.p1, OFUSG12424.4.p1, OFUSG12424.1.p1	DROME07119, DROME07117, DROME07120, DROME07116, DROME07118
OG0001190	OFUSG17154.1.p1	DROME21340, DROME21342, DROME21339, DROME21341
OG0001191	OFUSG19246.1.p1	DROME15546, DROME15547, DROME15549, DROME15548
OG0001197	OFUSG12312.1.p1	DROME14364
OG0001197	OFUSG04366.2.p1, OFUSG04366.1.p1	DROME07563
OG0001201	OFUSG05227.1.p1	DROME20824, DROME20825, DROME20823, DROME20822
OG0001203	OFUSG11251.2.p1, OFUSG11251.1.p1	DROME16841
OG0001204	OFUSG22699.1.p1	DROME15252
OG0001205	OFUSG02818.1.p1	DROME09818, DROME09817
OG0001208	OFUSG23596.1.p1, OFUSG23596.2.p1	DROME21826, DROME21829, DROME21823, DROME21824, DROME21830, DROME21827, DROME21819, DROME21821, DROME21825, DROME21822, DROME21820, DROME21828, DROME21813, DROME21818, DROME21814, DROME21817, DROME21815, DROME21816
OG0001209	OFUSG16185.1.p1	DROME03307
OG0001210	OFUSG21803.1.p1	DROME01292
OG0001210	OFUSG16955.1.p1	DROME21654, DROME21653
OG0001211	OFUSG26423.1.p1	DROME14817, DROME14816, DROME14814, DROME14815
OG0001212	OFUSG02118.1.p1	DROME03019, DROME03020, DROME03017, DROME03018, DROME03022, DROME03021
OG0001213	OFUSG05564.1.p1	DROME12028
OG0001213	OFUSG24083.1.p1	DROME15857
OG0001214	OFUSG23587.1.p1, OFUSG23585.1.p1, OFUSG23586.1.p1	DROME14229, DROME14228, DROME14227, DROME14223, DROME14224, DROME14225, DROME14226
OG0001215	OFUSG23468.1.p1	DROME05613, DROME05611, DROME05612
OG0001216	OFUSG24041.1.p1	DROME20096, DROME20097, DROME20095, DROME15498
OG0001217	OFUSG01813.2.p1, OFUSG01813.1.p1, OFUSG01813.3.p1	DROME06701
OG0001218	OFUSG23686.1.p1	DROME12211, DROME12213, DROME12212
OG0001219	OFUSG21415.1.p1	DROME17625, DROME17624, DROME17623, DROME17626, DROME17619, DROME17620, DROME17618, DROME17621, DROME17622, DROME17627, DROME17628
OG0001220	OFUSG14871.1.p1, OFUSG14154.1.p1	DROME02744, DROME20493, DROME20492
OG0001221	OFUSG05323.1.p1, OFUSG04940.1.p1, OFUSG20341.1.p1	DROME09514
OG0001223	OFUSG20458.1.p1, OFUSG20458.3.p1, OFUSG20458.2.p1	DROME08781, DROME08780
OG0001225	OFUSG04589.1.p1	DROME13797, DROME13796, DROME13795, DROME13790, DROME13789, DROME13791, DROME13793, DROME13792, DROME13788, DROME13794
OG0001226	OFUSG00663.1.p1, OFUSG17943.2.p1, OFUSG17943.1.p1, OFUSG21268.1.p1	DROME09885, DROME09884, DROME09883, DROME09882
OG0001227	OFUSG00654.1.p1	DROME17416, DROME17415, DROME17418, DROME17417, DROME17419
OG0001230	OFUSG21086.1.p1	DROME05921, DROME05920
OG0001231	OFUSG12258.4.p1, OFUSG12258.5.p1, OFUSG12258.2.p1, OFUSG12258.3.p1, OFUSG12258.1.p1	DROME17241, DROME17722, DROME17723, DROME17725, DROME17724
OG0001232	OFUSG10193.1.p1, OFUSG07641.1.p1, OFUSG07649.1.p1	DROME01876, DROME01877, DROME01878
OG0001234	OFUSG05267.1.p1	DROME10228, DROME10226, DROME10225, DROME10229, DROME10230, DROME10227, DROME10232, DROME10231
OG0001236	OFUSG21425.1.p1	DROME06609, DROME04424, DROME20964
OG0001237	OFUSG04283.1.p1, OFUSG04283.2.p1, OFUSG24255.3.p1, OFUSG24255.1.p1, OFUSG24255.2.p1	DROME17018, DROME17017, DROME15311, DROME20284, DROME14186, DROME18581, DROME19481
OG0001238	OFUSG19388.1.p1	DROME21058
OG0001238	OFUSG21344.1.p1	DROME05136, DROME05137, DROME05138, DROME14291, DROME14292
OG0001239	OFUSG05931.1.p1, OFUSG05931.2.p1	DROME18412, DROME18411, DROME18415, DROME18413, DROME18414
OG0001241	OFUSG12948.2.p1, OFUSG12948.1.p1	DROME02596
OG0001241	OFUSG14006.1.p1	DROME03537
OG0001243	OFUSG16186.2.p1, OFUSG16186.3.p1, OFUSG16186.1.p1, OFUSG16186.5.p1, OFUSG16186.4.p1	DROME15537, DROME15539, DROME15534, DROME15540, DROME15538, DROME15536, DROME15535
OG0001244	OFUSG14122.1.p1, OFUSG14121.1.p1	DROME15047
OG0001244	OFUSG03548.1.p1, OFUSG07430.1.p1, OFUSG07407.1.p1, OFUSG07431.1.p1	DROME00314, DROME03813, DROME14424, DROME00499, DROME03809, DROME02175, DROME02174, DROME08742, DROME03464, DROME17576, DROME01734, DROME01735, DROME01736, DROME16041, DROME10132, DROME10131
OG0001245	OFUSG10305.1.p1	DROME06795
OG0001247	OFUSG05637.1.p1, OFUSG05637.3.p1, OFUSG05637.4.p1, OFUSG05637.2.p1	DROME18852
OG0001248	OFUSG23624.1.p1	DROME02625, DROME02624, DROME02623
OG0001249	OFUSG17354.1.p1	DROME05745, DROME05744, DROME04456, DROME04455
OG0001250	OFUSG09998.1.p1, OFUSG09998.2.p1	DROME10391, DROME10390, DROME10392
OG0001251	OFUSG21037.1.p1	DROME08364
OG0001251	OFUSG04849.1.p1	DROME04532
OG0001253	OFUSG06702.1.p1	DROME16727, DROME02601
OG0001254	OFUSG24259.1.p1, OFUSG24259.5.p1, OFUSG24259.3.p1, OFUSG24259.4.p1, OFUSG24259.2.p1	DROME22031, DROME22029, DROME22030, DROME22035, DROME22032, DROME22034, DROME22036, DROME22038, DROME22037, DROME22033
OG0001255	OFUSG26725.1.p1	DROME11892
OG0001256	OFUSG01838.2.p1, OFUSG01838.3.p1, OFUSG01838.1.p1	DROME16302, DROME16304, DROME16303, DROME16300, DROME16301
OG0001261	OFUSG02179.1.p1	DROME00542, DROME00543, DROME00540, DROME00541
OG0001262	OFUSG07691.1.p1	DROME20437
OG0001263	OFUSG09274.1.p1	DROME01386, DROME01387
OG0001264	OFUSG23132.1.p1	DROME08249, DROME08250, DROME08248
OG0001266	OFUSG16970.1.p1	DROME19377
OG0001267	OFUSG22343.1.p1	DROME13068
OG0001268	OFUSG06589.1.p1, OFUSG06589.2.p1	DROME04920, DROME04921
OG0001270	OFUSG18535.1.p1	DROME12379
OG0001270	OFUSG05149.1.p1	DROME02961
OG0001271	OFUSG04260.2.p1, OFUSG04260.1.p1	DROME20484
OG0001272	OFUSG15558.2.p1, OFUSG15558.1.p1	DROME17237, DROME17236, DROME17235, DROME17243
OG0001273	OFUSG08474.2.p1, OFUSG08474.1.p1	DROME01252, DROME01250, DROME01249, DROME01248, DROME01251
OG0001274	OFUSG26621.1.p1, OFUSG26621.2.p1, OFUSG26622.2.p1, OFUSG26622.1.p1	DROME06585, DROME06586, DROME06584
OG0001276	OFUSG02131.2.p1, OFUSG02131.1.p1	DROME10323, DROME10324, DROME10319, DROME10320, DROME10316, DROME10317, DROME10321, DROME10318, DROME10322
OG0001279	OFUSG11783.1.p1	DROME15211, DROME15210
OG0001280	OFUSG08879.1.p1	DROME15706
OG0001281	OFUSG11373.1.p1	DROME19100
OG0001282	OFUSG01601.2.p1, OFUSG01601.1.p1	DROME04060, DROME04059, DROME04058
OG0001284	OFUSG08836.1.p1, OFUSG08837.1.p1	DROME05418
OG0001286	OFUSG08045.2.p1, OFUSG08045.1.p1	DROME11490, DROME11489, DROME11491
OG0001287	OFUSG02471.1.p1	DROME15976, DROME15975, DROME04476
OG0001288	OFUSG08041.1.p1, OFUSG25466.1.p1, OFUSG05167.1.p1, OFUSG05167.2.p1, OFUSG08464.1.p1, OFUSG26225.2.p1, OFUSG26225.1.p1	DROME19787, DROME09388, DROME09389
OG0001289	OFUSG23642.1.p1	DROME16010, DROME16008, DROME16009
OG0001291	OFUSG10221.1.p1	DROME21166, DROME21165, DROME18055, DROME18056
OG0001292	OFUSG16670.1.p1	DROME20956
OG0001293	OFUSG22587.1.p1	DROME19380, DROME19378, DROME19379
OG0001294	OFUSG12455.1.p1, OFUSG12455.2.p1, OFUSG12455.4.p1, OFUSG12455.3.p1	DROME19278
OG0001295	OFUSG26538.2.p1, OFUSG26538.1.p1	DROME16525, DROME16522, DROME16520, DROME16519, DROME16524, DROME16523, DROME16521
OG0001296	OFUSG22042.1.p1	DROME21670, DROME21668, DROME21671, DROME21667, DROME21666, DROME21669
OG0001297	OFUSG07796.1.p1	DROME13456, DROME08203, DROME08204
OG0001300	OFUSG06989.2.p1, OFUSG06989.1.p1, OFUSG06989.3.p1, OFUSG06989.4.p1	DROME21326, DROME21325, DROME21324
OG0001302	OFUSG26569.1.p1	DROME00539
OG0001304	OFUSG05114.1.p1	DROME00069, DROME00065, DROME00070, DROME00066, DROME00067, DROME00068
OG0001305	OFUSG08198.1.p1	DROME04834, DROME04832, DROME04829, DROME04830, DROME04835, DROME04836, DROME04825, DROME04826, DROME04833, DROME04837, DROME04827, DROME04838, DROME04828, DROME04839, DROME04831
OG0001306	OFUSG07657.1.p1, OFUSG07657.2.p1	DROME08751, DROME08752
OG0001308	OFUSG10535.1.p1	DROME17402, DROME17401, DROME17403, DROME17400, DROME17399
OG0001310	OFUSG11461.1.p1	DROME15600
OG0001311	OFUSG15938.2.p1, OFUSG15938.1.p1	DROME06164
OG0001315	OFUSG10828.1.p1	DROME16592
OG0001318	OFUSG00323.1.p1	DROME17213
OG0001318	OFUSG00343.1.p1	DROME09513
OG0001319	OFUSG26856.1.p1, OFUSG26856.2.p1	DROME01307
OG0001321	OFUSG16548.1.p1	DROME16103
OG0001322	OFUSG11624.1.p1	DROME15932
OG0001323	OFUSG11964.4.p1, OFUSG11964.3.p1, OFUSG11964.1.p1, OFUSG11964.2.p1	DROME18781, DROME18779, DROME18782, DROME18780
OG0001325	OFUSG10884.1.p1	DROME14232
OG0001326	OFUSG19214.1.p1	DROME03927
OG0001327	OFUSG12772.1.p1	DROME02674, DROME02673, DROME02675
OG0001328	OFUSG01967.1.p1, OFUSG01966.2.p1, OFUSG01966.1.p1, OFUSG21221.1.p1, OFUSG06755.1.p1	DROME20058
OG0001328	OFUSG02927.1.p1, OFUSG25134.1.p1, OFUSG25133.1.p1, OFUSG11426.1.p1, OFUSG25137.1.p1	DROME14994
OG0001330	OFUSG15141.1.p1	DROME21688, DROME21687, DROME21684, DROME21685, DROME21686, DROME21683
OG0001331	OFUSG06502.1.p1	DROME17517, DROME17519, DROME17518
OG0001335	OFUSG19960.1.p1	DROME08039, DROME08040, DROME08041, DROME08038, DROME08042
OG0001337	OFUSG20188.1.p1	DROME07933, DROME07937
OG0001337	OFUSG21230.1.p1	DROME20158
OG0001341	OFUSG06041.1.p1	DROME19896, DROME19897, DROME19895
OG0001344	OFUSG10181.1.p1	DROME04657, DROME04656
OG0001348	OFUSG14452.1.p1, OFUSG14452.2.p1	DROME03492, DROME03491, DROME03495, DROME03494, DROME03493, DROME03496
OG0001350	OFUSG20926.1.p1	DROME03240, DROME03239
OG0001351	OFUSG24766.1.p1, OFUSG24766.2.p1, OFUSG24770.1.p1	DROME16250, DROME16247, DROME16248, DROME16245, DROME16246, DROME16249
OG0001352	OFUSG21804.1.p1, OFUSG10126.1.p1	DROME11579, DROME11580
OG0001354	OFUSG09421.1.p1	DROME19155, DROME19156
OG0001354	OFUSG21208.1.p1	DROME18928
OG0001355	OFUSG06812.1.p1	DROME18115
OG0001356	OFUSG05861.1.p1, OFUSG19759.1.p1	DROME04210, DROME04209, DROME04208, DROME04203, DROME04201, DROME04202
OG0001358	OFUSG00575.1.p1	DROME16322, DROME16324, DROME16323, DROME16316, DROME16315, DROME16314, DROME16318, DROME16317, DROME16319
OG0001359	OFUSG09546.1.p1, OFUSG09546.4.p1, OFUSG09546.3.p1, OFUSG09546.2.p1	DROME20396, DROME20399, DROME20398, DROME20397
OG0001360	OFUSG10269.1.p1, OFUSG08616.1.p1	DROME16475, DROME16474, DROME01288, DROME01289
OG0001361	OFUSG09658.1.p1, OFUSG09658.2.p1	DROME10441
OG0001363	OFUSG08098.1.p1, OFUSG06851.1.p1, OFUSG04232.2.p1, OFUSG04232.1.p1, OFUSG10137.2.p1, OFUSG10137.1.p1	DROME20227, DROME20225, DROME20226, DROME20228, DROME00044
OG0001366	OFUSG24531.1.p1, OFUSG24531.2.p1, OFUSG24530.1.p1, OFUSG24526.1.p1	DROME19931, DROME19932, DROME19933, DROME19934
OG0001367	OFUSG13306.3.p1, OFUSG13306.2.p1, OFUSG13306.1.p1	DROME04540, DROME04542, DROME04539, DROME04538, DROME04541, DROME04537, DROME04535, DROME04534, DROME04536
OG0001368	OFUSG11560.1.p1	DROME00518, DROME00521, DROME00519, DROME00520
OG0001370	OFUSG07390.1.p1	DROME10125, DROME10122, DROME10123, DROME10124, DROME10126
OG0001371	OFUSG17879.1.p1	DROME15115, DROME15085, DROME15086, DROME10858, DROME10857, DROME16916, DROME17983, DROME17981, DROME17980, DROME17848, DROME06809
OG0001372	OFUSG17365.1.p1	DROME06987
OG0001373	OFUSG10557.1.p1	DROME15869, DROME15867, DROME15866, DROME15868
OG0001375	OFUSG07343.1.p1	DROME11058
OG0001375	OFUSG17328.1.p1	DROME12544
OG0001376	OFUSG09428.1.p1	DROME18505, DROME18503, DROME18507, DROME18504, DROME18508, DROME18506
OG0001378	OFUSG06638.1.p1	DROME14090, DROME14089
OG0001379	OFUSG25798.1.p1	DROME02340
OG0001381	OFUSG08848.1.p1	DROME21356, DROME21357, DROME21358, DROME21359, DROME20082, DROME20083, DROME20084
OG0001383	OFUSG08386.1.p1, OFUSG08386.2.p1	DROME08849, DROME08848, DROME08850, DROME08851
OG0001387	OFUSG08838.2.p1, OFUSG08838.1.p1, OFUSG09228.1.p1, OFUSG09227.1.p1, OFUSG09228.2.p1, OFUSG09228.3.p1, OFUSG09222.1.p1, OFUSG09222.2.p1, OFUSG23297.1.p1, OFUSG21160.1.p1	DROME05645, DROME05642, DROME05649, DROME05647, DROME05648, DROME05643, DROME05641, DROME05646, DROME05644, DROME05640
OG0001388	OFUSG03415.1.p1	DROME15512
OG0001388	OFUSG23605.1.p1, OFUSG18402.1.p1	DROME05046
OG0001388	OFUSG17736.1.p1, OFUSG02521.1.p1	DROME19691
OG0001389	OFUSG02820.1.p1, OFUSG02820.2.p1	DROME08448, DROME08449, DROME08447
OG0001390	OFUSG20512.1.p1	DROME06967, DROME06966
OG0001394	OFUSG03004.2.p1, OFUSG03004.3.p1, OFUSG03004.1.p1	DROME15845, DROME15844, DROME15847, DROME15846, DROME15843, DROME15848
OG0001395	OFUSG00519.1.p1, OFUSG00519.2.p1	DROME22042
OG0001397	OFUSG18946.1.p1	DROME12938
OG0001397	OFUSG05696.1.p1	DROME12061
OG0001398	OFUSG08385.2.p1, OFUSG08385.1.p1	DROME00533
OG0001399	OFUSG05115.2.p1, OFUSG05115.1.p1	DROME18551, DROME15177
OG0001401	OFUSG14256.1.p1	DROME07715
OG0001402	OFUSG15266.1.p1	DROME14376, DROME21039, DROME21038, DROME21040, DROME21037
OG0001403	OFUSG13041.1.p1, OFUSG13041.4.p1, OFUSG13041.2.p1, OFUSG13041.3.p1, OFUSG01446.1.p1	DROME02115, DROME02116, DROME02114
OG0001404	OFUSG20498.1.p1, OFUSG06110.1.p1	DROME05603
OG0001405	OFUSG08687.1.p1	DROME02126
OG0001406	OFUSG26862.2.p1, OFUSG26862.1.p1	DROME14082, DROME14079, DROME14080, DROME14081, DROME14077, DROME14078, DROME14084, DROME14083
OG0001408	OFUSG26701.3.p1, OFUSG26701.5.p1, OFUSG26701.1.p1, OFUSG26701.2.p1, OFUSG26701.4.p1	DROME21635, DROME21636, DROME21634
OG0001409	OFUSG08545.1.p1	DROME18107
OG0001410	OFUSG03571.1.p1	DROME00626
OG0001411	OFUSG03508.1.p1	DROME13591, DROME09768, DROME09769
OG0001413	OFUSG22121.1.p1	DROME21681, DROME21682
OG0001413	OFUSG08829.2.p1, OFUSG08829.1.p1	DROME17078
OG0001414	OFUSG11958.2.p1, OFUSG11958.1.p1	DROME16698, DROME16697
OG0001414	OFUSG18118.1.p1	DROME00599
OG0001416	OFUSG13299.1.p1	DROME04879, DROME04878, DROME04877, DROME04874, DROME04873, DROME04875, DROME04876
OG0001418	OFUSG17720.1.p1	DROME11411
OG0001419	OFUSG12217.1.p1, OFUSG20330.1.p1	DROME00719
OG0001421	OFUSG12383.1.p1, OFUSG12383.2.p1, OFUSG12383.3.p1	DROME08210
OG0001422	OFUSG26586.1.p1, OFUSG26586.2.p1	DROME19262, DROME19263
OG0001423	OFUSG07664.2.p1, OFUSG07664.1.p1	DROME11161, DROME11163, DROME11162
OG0001424	OFUSG16407.2.p1, OFUSG16407.1.p1	DROME10397
OG0001425	OFUSG07569.2.p1, OFUSG07569.1.p1	DROME10455
OG0001426	OFUSG13058.1.p1	DROME16504, DROME16505
OG0001427	OFUSG17237.1.p1, OFUSG17237.2.p1	DROME04112, DROME04111, DROME04110
OG0001428	OFUSG13057.1.p1, OFUSG13057.2.p1	DROME00299, DROME00300
OG0001429	OFUSG01117.3.p1, OFUSG01117.1.p1, OFUSG01117.5.p1, OFUSG01117.4.p1, OFUSG01117.2.p1	DROME15859, DROME15858
OG0001430	OFUSG12101.2.p1, OFUSG12101.1.p1	DROME14607, DROME14606
OG0001431	OFUSG13522.1.p1	DROME08311, DROME08313, DROME08312
OG0001432	OFUSG07030.1.p1	DROME12684, DROME12683, DROME12682, DROME12685
OG0001433	OFUSG12630.1.p1	DROME07801, DROME07778, DROME07641, DROME07752, DROME07757, DROME06719, DROME06720, DROME07755, DROME07754, DROME07756, DROME07764
OG0001436	OFUSG04236.1.p1	DROME09793, DROME09790, DROME09795, DROME09794, DROME09791, DROME09792, DROME09796, DROME09798, DROME09802, DROME09801, DROME09800, DROME09799, DROME09803, DROME09797, DROME09805, DROME09804
OG0001437	OFUSG20380.1.p1	DROME11504, DROME11507, DROME11506, DROME11505, DROME12503, DROME12502
OG0001438	OFUSG23458.1.p1	DROME02079, DROME08565
OG0001440	OFUSG16509.1.p1	DROME00857, DROME00860, DROME00861, DROME00859, DROME00858
OG0001440	OFUSG04935.1.p1	DROME07996
OG0001441	OFUSG21490.1.p1	DROME01135, DROME01136, DROME01138, DROME01137
OG0001442	OFUSG01726.1.p1	DROME14822, DROME14823, DROME14821
OG0001445	OFUSG25750.1.p1	DROME19218
OG0001447	OFUSG12539.1.p1	DROME20519, DROME20520, DROME20518
OG0001447	OFUSG24597.1.p1, OFUSG24597.2.p1	DROME01853, DROME01852
OG0001449	OFUSG23473.1.p1	DROME21187
OG0001455	OFUSG21479.1.p1	DROME05198
OG0001456	OFUSG19840.1.p1	DROME21079
OG0001458	OFUSG01939.1.p1, OFUSG01939.2.p1	DROME12558, DROME12557, DROME12559, DROME12561, DROME12560, DROME12556
OG0001459	OFUSG26657.1.p1	DROME20534
OG0001460	OFUSG10186.1.p1, OFUSG10186.2.p1	DROME19034
OG0001461	OFUSG06941.1.p1, OFUSG06941.2.p1	DROME01468
OG0001462	OFUSG05688.1.p1, OFUSG05689.1.p1, OFUSG11348.1.p1, OFUSG11348.3.p1, OFUSG11348.4.p1, OFUSG11348.2.p1, OFUSG11538.1.p1, OFUSG12147.1.p1	DROME07618, DROME07619
OG0001463	OFUSG20516.1.p1, OFUSG20517.1.p1	DROME17238, DROME10819
OG0001464	OFUSG16469.1.p1, OFUSG16469.2.p1, OFUSG16469.3.p1, OFUSG16469.4.p1	DROME03533, DROME03534
