Orthogroup	OWEFU	HUMAN
OG0000949	OFUSG01898.1.p1, OFUSG21190.1.p1, OFUSG20002.1.p1	HUMAN29456, HUMAN24815, HUMAN30599, HUMAN19495, HUMAN00495, HUMAN25148, HUMAN25147
OG0000950	OFUSG23770.1.p1	HUMAN13056, HUMAN13055, HUMAN07390
OG0000951	OFUSG09305.1.p1	HUMAN01583, HUMAN09204
OG0000952	OFUSG02484.1.p1	HUMAN23779, HUMAN22570
OG0000952	OFUSG02485.1.p1	HUMAN24186, HUMAN22573, HUMAN22572
OG0000953	OFUSG13123.1.p1, OFUSG15200.1.p1, OFUSG23505.1.p1	HUMAN23240, HUMAN28290, HUMAN28289, HUMAN00190
OG0000954	OFUSG16223.1.p1	HUMAN18210, HUMAN18209
OG0000954	OFUSG04263.1.p1	HUMAN10206, HUMAN10205, HUMAN10272
OG0000955	OFUSG21035.1.p1	HUMAN28653
OG0000955	OFUSG02908.1.p1	HUMAN09439, HUMAN09438, HUMAN22849
OG0000957	OFUSG09505.1.p1, OFUSG09505.2.p1	HUMAN14647, HUMAN29143, HUMAN14343, HUMAN23229, HUMAN29142
OG0000958	OFUSG06196.1.p1, OFUSG06197.1.p1, OFUSG06896.1.p1	HUMAN28882, HUMAN05775, HUMAN05774
OG0000960	OFUSG05056.1.p1	HUMAN11354, HUMAN28219, HUMAN28220
OG0000963	OFUSG26256.1.p1	HUMAN23351, HUMAN01011
OG0000965	OFUSG10177.1.p1	HUMAN22507
OG0000965	OFUSG05283.1.p1	HUMAN08123
OG0000966	OFUSG15060.2.p1, OFUSG15060.1.p1	HUMAN12399, HUMAN12400, HUMAN07294, HUMAN07293
OG0000967	OFUSG03652.1.p1	HUMAN07448, HUMAN07447, HUMAN19350
OG0000967	OFUSG18109.1.p1	HUMAN03396, HUMAN03397
OG0000968	OFUSG01481.1.p1, OFUSG01481.2.p1, OFUSG01481.3.p1	HUMAN06994, HUMAN04278
OG0000968	OFUSG15086.1.p1	HUMAN12426, HUMAN19951
OG0000969	OFUSG16049.1.p1, OFUSG16049.2.p1	HUMAN26507
OG0000970	OFUSG24111.1.p1	HUMAN19711, HUMAN30698
OG0000971	OFUSG15922.1.p1, OFUSG15916.1.p1, OFUSG15886.1.p1, OFUSG15885.1.p1	HUMAN17931
OG0000971	OFUSG15894.2.p1, OFUSG15894.1.p1	HUMAN18274
OG0000972	OFUSG22434.1.p1, OFUSG22451.1.p1	HUMAN19914, HUMAN05358, HUMAN07389
OG0000972	OFUSG10857.2.p1, OFUSG10857.1.p1	HUMAN27539
OG0000974	OFUSG12017.1.p1	HUMAN24126
OG0000976	OFUSG19744.1.p1, OFUSG08682.1.p1, OFUSG19714.1.p1, OFUSG23174.1.p1, OFUSG23175.1.p1, OFUSG22926.1.p1, OFUSG22927.1.p1	HUMAN17462
OG0000978	OFUSG05262.1.p1	HUMAN23161, HUMAN19104, HUMAN11274, HUMAN09230
OG0000979	OFUSG20447.2.p1, OFUSG20447.1.p1	HUMAN03626, HUMAN03625
OG0000981	OFUSG03861.1.p1	HUMAN23534, HUMAN23535
OG0000982	OFUSG16732.3.p1, OFUSG16732.2.p1, OFUSG16732.1.p1, OFUSG16732.4.p1, OFUSG16732.5.p1	HUMAN14333, HUMAN01637, HUMAN28757
OG0000984	OFUSG19991.1.p1	HUMAN23607
OG0000984	OFUSG07902.1.p1	HUMAN02268, HUMAN02267
OG0000985	OFUSG11040.1.p1	HUMAN17532, HUMAN03584, HUMAN03585, HUMAN27498, HUMAN27502, HUMAN23895, HUMAN27499, HUMAN17533
OG0000986	OFUSG09980.1.p1	HUMAN03355, HUMAN17228
OG0000987	OFUSG21084.2.p1, OFUSG21084.1.p1	HUMAN02812, HUMAN02813, HUMAN06286, HUMAN19599
OG0000988	OFUSG21531.1.p1	HUMAN29197, HUMAN29196, HUMAN29296, HUMAN29297, HUMAN02183
OG0000992	OFUSG18155.1.p1, OFUSG18156.1.p1	HUMAN05365
OG0000992	OFUSG06018.1.p1	HUMAN00480, HUMAN25362, HUMAN00479, HUMAN00478
OG0000993	OFUSG07943.2.p1, OFUSG07943.1.p1, OFUSG16895.1.p1, OFUSG16895.2.p1	HUMAN18155
OG0000994	OFUSG05737.1.p1	HUMAN25360
OG0000994	OFUSG19359.1.p1	HUMAN17151, HUMAN17152
OG0000995	OFUSG10864.1.p1, OFUSG10864.2.p1, OFUSG10864.3.p1	HUMAN20125, HUMAN12107, HUMAN12112, HUMAN20124, HUMAN20123, HUMAN12108, HUMAN12110, HUMAN12111, HUMAN12109
OG0000996	OFUSG14358.1.p1	HUMAN29968, HUMAN29969, HUMAN07481, HUMAN07480, HUMAN17651, HUMAN17650, HUMAN17652
OG0000999	OFUSG00108.1.p1	HUMAN16037, HUMAN05058, HUMAN20396
OG0001001	OFUSG14675.1.p1	HUMAN11958
OG0001002	OFUSG15973.1.p1, OFUSG16764.2.p1, OFUSG16764.1.p1	HUMAN21505, HUMAN16097, HUMAN04437
OG0001003	OFUSG24187.1.p1	HUMAN07373, HUMAN07372, HUMAN12090
OG0001004	OFUSG26573.1.p1, OFUSG26573.2.p1	HUMAN14314, HUMAN28506, HUMAN01082, HUMAN14803, HUMAN14804
OG0001005	OFUSG06280.1.p1	HUMAN21015
OG0001006	OFUSG07003.3.p1, OFUSG07003.1.p1, OFUSG07003.2.p1	HUMAN10719
OG0001006	OFUSG17480.1.p1	HUMAN23379, HUMAN14223, HUMAN00900
OG0001008	OFUSG01608.1.p1	HUMAN02324, HUMAN06853, HUMAN06852, HUMAN04267
OG0001009	OFUSG03141.1.p1	HUMAN25680
OG0001009	OFUSG10208.1.p1, OFUSG06733.1.p1, OFUSG03374.1.p1, OFUSG20943.1.p1	HUMAN00474
OG0001012	OFUSG14895.1.p1	HUMAN02079, HUMAN21337, HUMAN30212, HUMAN05680, HUMAN05681, HUMAN05682, HUMAN02078, HUMAN05646, HUMAN19361, HUMAN30685
OG0001013	OFUSG10524.1.p1	HUMAN06060, HUMAN06061, HUMAN10491, HUMAN15925, HUMAN13289
OG0001015	OFUSG17894.2.p1, OFUSG17894.1.p1, OFUSG17894.3.p1	HUMAN20176, HUMAN20174, HUMAN26299, HUMAN26298, HUMAN25884, HUMAN25885, HUMAN25882
OG0001016	OFUSG16289.1.p1	HUMAN03017
OG0001016	OFUSG17257.1.p1	HUMAN27202
OG0001018	OFUSG20884.1.p1	HUMAN19498
OG0001018	OFUSG25182.1.p1	HUMAN08887
OG0001019	OFUSG04762.2.p1, OFUSG04762.1.p1	HUMAN28394, HUMAN11824, HUMAN18576
OG0001022	OFUSG14113.1.p1	HUMAN26689, HUMAN07618, HUMAN30205, HUMAN30207, HUMAN30206
OG0001023	OFUSG01359.1.p1	HUMAN05807, HUMAN04131, HUMAN24949, HUMAN15956, HUMAN05808
OG0001024	OFUSG17905.1.p1	HUMAN26241, HUMAN26240, HUMAN22736, HUMAN22737, HUMAN23893, HUMAN03150, HUMAN26239
OG0001026	OFUSG10458.1.p1	HUMAN10167, HUMAN10166, HUMAN12354
OG0001027	OFUSG15315.1.p1	HUMAN06083
OG0001028	OFUSG08945.1.p1, OFUSG08945.2.p1	HUMAN14304, HUMAN09715, HUMAN09716, HUMAN28814, HUMAN28812
OG0001029	OFUSG23212.2.p1, OFUSG23212.1.p1	HUMAN11011, HUMAN08233
OG0001029	OFUSG00715.1.p1	HUMAN29975, HUMAN05450, HUMAN25715, HUMAN25716, HUMAN00741
OG0001030	OFUSG09158.1.p1	HUMAN14248, HUMAN14247, HUMAN09965
OG0001030	OFUSG11700.1.p1	HUMAN09016, HUMAN18699
OG0001031	OFUSG10916.2.p1, OFUSG10916.3.p1, OFUSG10916.1.p1, OFUSG10915.1.p1	HUMAN03538
OG0001031	OFUSG14788.2.p1, OFUSG14788.1.p1	HUMAN22650
OG0001032	OFUSG05074.1.p1, OFUSG07488.1.p1, OFUSG07488.2.p1	HUMAN01331, HUMAN14460, HUMAN14458, HUMAN14461, HUMAN14454, HUMAN29217, HUMAN14453, HUMAN29218, HUMAN29214, HUMAN29215, HUMAN29216
OG0001033	OFUSG17922.1.p1	HUMAN22499, HUMAN17164
OG0001033	OFUSG07728.1.p1, OFUSG07728.2.p1	HUMAN00952, HUMAN28581, HUMAN14253
OG0001034	OFUSG04414.1.p1	HUMAN12490, HUMAN02962
OG0001036	OFUSG23486.1.p1	HUMAN19198, HUMAN24555, HUMAN24554
OG0001038	OFUSG06632.3.p1, OFUSG06632.1.p1, OFUSG06632.2.p1, OFUSG06632.4.p1	HUMAN03489, HUMAN22265, HUMAN22267, HUMAN24196, HUMAN03488
OG0001039	OFUSG22530.1.p1	HUMAN19737
OG0001039	OFUSG18772.1.p1	HUMAN07040, HUMAN07042, HUMAN21441
OG0001042	OFUSG18717.1.p1, OFUSG18717.2.p1	HUMAN29925, HUMAN20525, HUMAN05764
OG0001044	OFUSG23994.1.p1	HUMAN09934
OG0001044	OFUSG09207.1.p1	HUMAN13978, HUMAN13979, HUMAN23652, HUMAN23653, HUMAN23654, HUMAN09935
OG0001046	OFUSG10400.1.p1	HUMAN10290, HUMAN10289, HUMAN10288, HUMAN20197, HUMAN20196, HUMAN20198, HUMAN20195, HUMAN15923, HUMAN15922, HUMAN13448
OG0001047	OFUSG13920.1.p1	HUMAN05210, HUMAN05236, HUMAN30004
OG0001048	OFUSG11109.1.p1	HUMAN17075, HUMAN17078, HUMAN17076, HUMAN03099, HUMAN03100, HUMAN22630
OG0001049	OFUSG17397.1.p1	HUMAN21821
OG0001049	OFUSG21106.1.p1	HUMAN21566, HUMAN00206
OG0001050	OFUSG06846.1.p1, OFUSG09204.1.p1, OFUSG19968.1.p1, OFUSG09691.1.p1	HUMAN25173, HUMAN10022, HUMAN01869
OG0001051	OFUSG13657.1.p1, OFUSG05091.1.p1	HUMAN29588, HUMAN30210, HUMAN29587
OG0001052	OFUSG10412.2.p1, OFUSG10412.1.p1	HUMAN03137, HUMAN03136
OG0001053	OFUSG16393.1.p1	HUMAN12525, HUMAN26150, HUMAN06551, HUMAN17942
OG0001053	OFUSG18424.1.p1	HUMAN23827, HUMAN22798, HUMAN03229
OG0001054	OFUSG18550.2.p1, OFUSG18550.1.p1	HUMAN16260, HUMAN13202, HUMAN10727, HUMAN20086, HUMAN13203, HUMAN16261
OG0001057	OFUSG10093.2.p1, OFUSG10093.1.p1	HUMAN21639, HUMAN05349, HUMAN29980, HUMAN21638, HUMAN21640, HUMAN02106, HUMAN30588
OG0001058	OFUSG09700.3.p1, OFUSG09700.1.p1, OFUSG09700.2.p1	HUMAN01956, HUMAN05750
OG0001059	OFUSG12920.1.p1, OFUSG12926.1.p1	HUMAN13851
OG0001059	OFUSG12919.1.p1	HUMAN16703
OG0001060	OFUSG11519.1.p1	HUMAN30131
OG0001060	OFUSG03037.1.p1	HUMAN20265
OG0001062	OFUSG17199.1.p1, OFUSG17199.2.p1	HUMAN14494, HUMAN01209, HUMAN01211
OG0001063	OFUSG11469.1.p1	HUMAN16934, HUMAN16936, HUMAN16935
OG0001065	OFUSG12064.1.p1	HUMAN09272, HUMAN02537
OG0001067	OFUSG12106.1.p1, OFUSG11202.1.p1, OFUSG08267.1.p1	HUMAN29563, HUMAN29562, HUMAN29564, HUMAN29560, HUMAN29561, HUMAN29571
OG0001068	OFUSG20968.4.p1, OFUSG20968.1.p1, OFUSG20968.2.p1, OFUSG20968.3.p1	HUMAN05952
OG0001072	OFUSG14989.1.p1, OFUSG14989.2.p1	HUMAN07095
OG0001072	OFUSG23887.1.p1, OFUSG23887.2.p1	HUMAN27023, HUMAN27024
OG0001073	OFUSG03347.1.p1	HUMAN23983, HUMAN30107, HUMAN07711
OG0001075	OFUSG21504.2.p1, OFUSG21504.3.p1, OFUSG21504.1.p1, OFUSG21503.2.p1, OFUSG21503.1.p1	HUMAN24569, HUMAN16597, HUMAN16596
OG0001076	OFUSG03330.1.p1	HUMAN22388, HUMAN07537, HUMAN07536, HUMAN22387
OG0001077	OFUSG15956.1.p1, OFUSG15957.1.p1	HUMAN02958
OG0001077	OFUSG04034.1.p1	HUMAN26035
OG0001078	OFUSG07195.2.p1, OFUSG07195.1.p1, OFUSG07195.3.p1	HUMAN20283, HUMAN24929, HUMAN04434
OG0001079	OFUSG06804.1.p1	HUMAN01422, HUMAN26876, HUMAN29846, HUMAN29847
OG0001080	OFUSG16677.1.p1	HUMAN26171, HUMAN06728, HUMAN06729, HUMAN06727
OG0001080	OFUSG00008.1.p1	HUMAN28042, HUMAN28041, HUMAN15214
OG0001081	OFUSG14342.1.p1, OFUSG07840.1.p1	HUMAN15960
OG0001082	OFUSG04037.1.p1	HUMAN18213, HUMAN06409, HUMAN06410
OG0001083	OFUSG06289.3.p1, OFUSG06289.2.p1, OFUSG06289.4.p1, OFUSG06289.1.p1, OFUSG06289.5.p1	HUMAN03184, HUMAN03185, HUMAN23866, HUMAN23865, HUMAN27528, HUMAN27527, HUMAN17258, HUMAN17257
OG0001084	OFUSG00659.1.p1, OFUSG00659.2.p1	HUMAN26028
OG0001085	OFUSG06361.1.p1	HUMAN21139, HUMAN29849, HUMAN26851, HUMAN26850, HUMAN25039
OG0001088	OFUSG13450.1.p1, OFUSG12189.1.p1, OFUSG12203.1.p1, OFUSG11695.1.p1, OFUSG21814.1.p1, OFUSG03469.1.p1, OFUSG11008.1.p1	HUMAN08702
OG0001089	OFUSG19616.1.p1	HUMAN15690
OG0001089	OFUSG19615.2.p1, OFUSG19615.4.p1, OFUSG19615.3.p1, OFUSG19615.1.p1	HUMAN05584, HUMAN21288, HUMAN21287
OG0001091	OFUSG17661.2.p1, OFUSG17661.1.p1	HUMAN17874, HUMAN17873, HUMAN12948, HUMAN26589, HUMAN26587, HUMAN26588, HUMAN17872, HUMAN12947, HUMAN12946, HUMAN12945
OG0001092	OFUSG02473.1.p1	HUMAN07557, HUMAN22940
OG0001093	OFUSG16311.1.p1	HUMAN26567, HUMAN12954
OG0001094	OFUSG12462.1.p1	HUMAN18720, HUMAN08291, HUMAN04909
OG0001095	OFUSG13749.1.p1, OFUSG13749.3.p1, OFUSG13749.2.p1	HUMAN06662, HUMAN17682, HUMAN20656, HUMAN20657
OG0001102	OFUSG12472.1.p1	HUMAN18703
OG0001103	OFUSG17037.1.p1, OFUSG17037.3.p1, OFUSG17037.2.p1, OFUSG17037.4.p1	HUMAN25684, HUMAN27937, HUMAN27936
OG0001104	OFUSG23716.1.p1	HUMAN09442
OG0001105	OFUSG16233.2.p1, OFUSG16233.1.p1, OFUSG16233.4.p1, OFUSG16233.3.p1	HUMAN21767, HUMAN21766, HUMAN21768
OG0001105	OFUSG18002.1.p1, OFUSG25355.1.p1	HUMAN18846
OG0001106	OFUSG09718.2.p1, OFUSG09718.1.p1	HUMAN10112
OG0001107	OFUSG24708.1.p1	HUMAN21851, HUMAN30406, HUMAN07877, HUMAN07869
OG0001108	OFUSG17063.1.p1	HUMAN06470
OG0001108	OFUSG24077.2.p1, OFUSG24077.1.p1	HUMAN26420
OG0001109	OFUSG13382.1.p1, OFUSG03479.1.p1, OFUSG03480.1.p1, OFUSG02782.1.p1, OFUSG02782.2.p1	HUMAN13295, HUMAN13298, HUMAN22148
OG0001110	OFUSG08276.1.p1	HUMAN01328, HUMAN29331, HUMAN29332
OG0001111	OFUSG05334.1.p1	HUMAN08205, HUMAN08204
OG0001111	OFUSG11299.1.p1	HUMAN23671, HUMAN19715
OG0001112	OFUSG13817.3.p1, OFUSG13817.1.p1, OFUSG13817.4.p1, OFUSG13817.2.p1, OFUSG13817.5.p1	HUMAN18525, HUMAN18524, HUMAN07786, HUMAN07782
OG0001113	OFUSG01933.1.p1	HUMAN20232
OG0001113	OFUSG14818.1.p1	HUMAN21591
OG0001114	OFUSG04229.1.p1	HUMAN09738, HUMAN09739, HUMAN01816
OG0001115	OFUSG04206.1.p1	HUMAN20514
OG0001117	OFUSG16636.1.p1, OFUSG14207.1.p1	HUMAN14034, HUMAN18813, HUMAN08156, HUMAN08157
OG0001118	OFUSG08091.2.p1, OFUSG08091.5.p1, OFUSG08091.1.p1, OFUSG08091.4.p1, OFUSG08091.3.p1	HUMAN04168, HUMAN20385
OG0001119	OFUSG21187.2.p1, OFUSG21187.1.p1, OFUSG21187.3.p1, OFUSG21187.5.p1, OFUSG21187.4.p1	HUMAN25212
OG0001120	OFUSG05353.1.p1, OFUSG05353.2.p1	HUMAN30700
OG0001121	OFUSG00225.1.p1, OFUSG00225.2.p1	HUMAN25819, HUMAN25818, HUMAN25820, HUMAN25821, HUMAN19588
OG0001123	OFUSG12701.1.p1	HUMAN21519
OG0001123	OFUSG22297.1.p1	HUMAN23592
OG0001124	OFUSG10854.1.p1	HUMAN13636
OG0001124	OFUSG07596.1.p1	HUMAN29856, HUMAN29855, HUMAN29854, HUMAN29853
OG0001126	OFUSG24750.1.p1	HUMAN11886, HUMAN21463, HUMAN11885, HUMAN11887, HUMAN11884
OG0001126	OFUSG06152.1.p1	HUMAN21462
OG0001127	OFUSG16574.1.p1, OFUSG16574.2.p1	HUMAN18103, HUMAN03016
OG0001128	OFUSG11491.1.p1	HUMAN08898, HUMAN08899, HUMAN15801, HUMAN15800, HUMAN02562, HUMAN02561
OG0001129	OFUSG05147.2.p1, OFUSG05147.1.p1	HUMAN11361, HUMAN28007
OG0001130	OFUSG09111.1.p1, OFUSG08598.1.p1	HUMAN23634
OG0001131	OFUSG21658.1.p1	HUMAN17000, HUMAN08891, HUMAN08890, HUMAN08889
OG0001132	OFUSG20144.1.p1	HUMAN28769
OG0001133	OFUSG08388.1.p1	HUMAN24838
OG0001133	OFUSG21360.1.p1	HUMAN23355
OG0001134	OFUSG10062.2.p1, OFUSG10062.1.p1	HUMAN22209, HUMAN22213, HUMAN22214, HUMAN22217, HUMAN27443, HUMAN27400, HUMAN27370, HUMAN27444, HUMAN27369, HUMAN27401, HUMAN22215, HUMAN22216, HUMAN22200, HUMAN22207, HUMAN22208, HUMAN22205, HUMAN22199, HUMAN22204, HUMAN22202, HUMAN22198, HUMAN22201, HUMAN22203, HUMAN22206, HUMAN22212, HUMAN22210, HUMAN22211, HUMAN13466, HUMAN13465, HUMAN25963
OG0001135	OFUSG17784.2.p1, OFUSG17784.1.p1	HUMAN12999, HUMAN12998
OG0001135	OFUSG17785.1.p1, OFUSG02833.1.p1	HUMAN10157, HUMAN10262, HUMAN10159, HUMAN10160, HUMAN10158, HUMAN10261
OG0001136	OFUSG20143.1.p1, OFUSG20143.4.p1, OFUSG20143.3.p1, OFUSG20143.2.p1	HUMAN14242, HUMAN23717, HUMAN09626, HUMAN09622
OG0001137	OFUSG11347.1.p1	HUMAN15475, HUMAN15476, HUMAN16861, HUMAN15474
OG0001138	OFUSG13035.1.p1, OFUSG13035.2.p1	HUMAN06608, HUMAN27335, HUMAN21562
OG0001139	OFUSG26881.1.p1	HUMAN29573
OG0001139	OFUSG25576.1.p1	HUMAN20297, HUMAN20298, HUMAN03896
OG0001140	OFUSG20072.1.p1, OFUSG00173.1.p1	HUMAN28111, HUMAN00689, HUMAN16613
OG0001141	OFUSG09098.2.p1, OFUSG09098.1.p1	HUMAN28829
OG0001142	OFUSG10654.1.p1	HUMAN04836, HUMAN04835
OG0001143	OFUSG16015.1.p1	HUMAN26902, HUMAN09500, HUMAN09501, HUMAN28929, HUMAN01633
OG0001144	OFUSG23430.1.p1	HUMAN06501, HUMAN06503, HUMAN17895, HUMAN06504, HUMAN26116
OG0001146	OFUSG16918.1.p1	HUMAN21944, HUMAN21943, HUMAN21945, HUMAN00122, HUMAN11953, HUMAN11952
OG0001148	OFUSG04841.1.p1	HUMAN20750
OG0001149	OFUSG26608.1.p1, OFUSG26608.2.p1	HUMAN24814, HUMAN01215
OG0001155	OFUSG23517.1.p1	HUMAN28847, HUMAN28848, HUMAN28849
OG0001155	OFUSG22403.1.p1	HUMAN11693
OG0001156	OFUSG03954.1.p1, OFUSG03954.2.p1, OFUSG03954.3.p1	HUMAN06276, HUMAN06274, HUMAN12764, HUMAN26033, HUMAN18478, HUMAN18476
OG0001158	OFUSG20905.2.p1, OFUSG20905.1.p1	HUMAN19221, HUMAN13723, HUMAN13724
OG0001160	OFUSG07954.1.p1	HUMAN07003, HUMAN07004, HUMAN01405
OG0001161	OFUSG16226.3.p1, OFUSG16226.2.p1, OFUSG16226.1.p1	HUMAN09583, HUMAN28673
OG0001162	OFUSG20181.1.p1	HUMAN05494, HUMAN05495, HUMAN05496, HUMAN05497, HUMAN19367
OG0001163	OFUSG11184.1.p1, OFUSG11184.2.p1	HUMAN03540, HUMAN22604, HUMAN22605
OG0001164	OFUSG24177.1.p1	HUMAN20034, HUMAN20033
OG0001165	OFUSG13166.1.p1	HUMAN25194
OG0001165	OFUSG14678.1.p1, OFUSG14678.2.p1	HUMAN29763
OG0001166	OFUSG02486.1.p1	HUMAN25123, HUMAN08665, HUMAN08664, HUMAN04806
OG0001167	OFUSG21708.1.p1	HUMAN08882, HUMAN08883, HUMAN17001
OG0001168	OFUSG18913.1.p1	HUMAN26184, HUMAN26183, HUMAN19115, HUMAN19116, HUMAN11218
OG0001169	OFUSG02492.1.p1	HUMAN05127, HUMAN05130, HUMAN05129, HUMAN05128, HUMAN05351
OG0001170	OFUSG01257.1.p1	HUMAN19527, HUMAN30086, HUMAN25304
OG0001171	OFUSG16690.1.p1	HUMAN27880
OG0001172	OFUSG24342.1.p1	HUMAN03030, HUMAN18130
OG0001173	OFUSG04684.1.p1	HUMAN01792
OG0001173	OFUSG26111.1.p1, OFUSG25326.1.p1, OFUSG04683.1.p1	HUMAN01793
OG0001174	OFUSG06404.1.p1, OFUSG06737.1.p1	HUMAN20367, HUMAN20467, HUMAN20469, HUMAN20468, HUMAN20465
OG0001175	OFUSG26257.3.p1	HUMAN27761, HUMAN17515
OG0001176	OFUSG10722.1.p1	HUMAN27503, HUMAN03360
OG0001177	OFUSG21017.1.p1	HUMAN13792
OG0001177	OFUSG21015.1.p1	HUMAN13793
OG0001177	OFUSG21019.1.p1, OFUSG21014.1.p1, OFUSG21016.1.p1	HUMAN13794, HUMAN26270
OG0001178	OFUSG12774.1.p1	HUMAN01065
OG0001179	OFUSG23169.1.p1	HUMAN19099
OG0001180	OFUSG19622.1.p1	HUMAN22452
OG0001181	OFUSG04163.4.p1, OFUSG04163.3.p1, OFUSG04163.2.p1, OFUSG04163.5.p1, OFUSG04163.1.p1	HUMAN02963, HUMAN12488
OG0001182	OFUSG07436.2.p1, OFUSG07436.1.p1, OFUSG07437.1.p1, OFUSG21970.1.p1, OFUSG20652.1.p1	HUMAN16857, HUMAN09797, HUMAN09796
OG0001183	OFUSG16750.2.p1, OFUSG16750.1.p1, OFUSG16748.1.p1, OFUSG16749.2.p1, OFUSG16749.1.p1, OFUSG22306.1.p1	HUMAN12777
OG0001184	OFUSG07947.1.p1, OFUSG07947.2.p1	HUMAN24892, HUMAN24891
OG0001184	OFUSG05984.1.p1	HUMAN04448, HUMAN04447
OG0001185	OFUSG20935.1.p1	HUMAN25682, HUMAN25681
OG0001186	OFUSG20257.1.p1	HUMAN13742
OG0001186	OFUSG20541.1.p1	HUMAN11615
OG0001188	OFUSG12424.3.p1, OFUSG12424.2.p1, OFUSG12424.4.p1, OFUSG12424.1.p1	HUMAN16878
OG0001189	OFUSG13393.2.p1, OFUSG13393.1.p1	HUMAN19325, HUMAN16570, HUMAN27793
OG0001190	OFUSG17154.1.p1	HUMAN27353, HUMAN00374
OG0001191	OFUSG19246.1.p1	HUMAN27560, HUMAN03181, HUMAN23867
OG0001192	OFUSG01279.1.p1, OFUSG03419.1.p1	HUMAN29050
OG0001196	OFUSG09460.1.p1	HUMAN15286, HUMAN15280, HUMAN15282, HUMAN15283, HUMAN15285, HUMAN15284, HUMAN01997
OG0001197	OFUSG12312.1.p1	HUMAN04807
OG0001197	OFUSG04366.2.p1, OFUSG04366.1.p1	HUMAN26126, HUMAN17925
OG0001198	OFUSG09269.1.p1	HUMAN14133, HUMAN09842
OG0001198	OFUSG01615.2.p1, OFUSG01615.1.p1, OFUSG01616.2.p1, OFUSG01616.1.p1	HUMAN03836
OG0001199	OFUSG01516.1.p1	HUMAN25663
OG0001199	OFUSG23535.1.p1, OFUSG23535.2.p1	HUMAN27627, HUMAN27626
OG0001200	OFUSG25224.1.p1	HUMAN08841, HUMAN08842, HUMAN08840
OG0001201	OFUSG05227.1.p1	HUMAN19000, HUMAN28333
OG0001202	OFUSG14587.1.p1	HUMAN22243, HUMAN22242, HUMAN22244
OG0001204	OFUSG22699.1.p1	HUMAN07266, HUMAN13045
OG0001205	OFUSG03656.1.p1	HUMAN08993
OG0001205	OFUSG02818.1.p1	HUMAN22954
OG0001207	OFUSG24889.1.p1	HUMAN13151
OG0001207	OFUSG04252.2.p1, OFUSG04252.1.p1	HUMAN13150, HUMAN17601
OG0001208	OFUSG23596.1.p1, OFUSG23596.2.p1	HUMAN17864, HUMAN26576
OG0001209	OFUSG16185.1.p1	HUMAN27648
OG0001210	OFUSG21803.1.p1	HUMAN18754
OG0001210	OFUSG16955.1.p1	HUMAN21606
OG0001211	OFUSG26423.1.p1	HUMAN17696, HUMAN17695, HUMAN12935
OG0001213	OFUSG05564.1.p1	HUMAN03742
OG0001213	OFUSG24083.1.p1	HUMAN07278, HUMAN07279
OG0001214	OFUSG23587.1.p1, OFUSG23585.1.p1, OFUSG23586.1.p1	HUMAN02956, HUMAN02957
OG0001215	OFUSG23468.1.p1	HUMAN26208, HUMAN26209, HUMAN17597, HUMAN06423
OG0001216	OFUSG24041.1.p1	HUMAN05988, HUMAN05987, HUMAN11890
OG0001216	OFUSG05379.1.p1	HUMAN11427
OG0001217	OFUSG01813.2.p1, OFUSG01813.1.p1, OFUSG01813.3.p1	HUMAN29664, HUMAN25763
OG0001218	OFUSG23686.1.p1	HUMAN05862, HUMAN00140, HUMAN11965
OG0001219	OFUSG21415.1.p1	HUMAN18053, HUMAN24346, HUMAN01814, HUMAN09792, HUMAN09790
OG0001220	OFUSG14871.1.p1	HUMAN07348
OG0001221	OFUSG05323.1.p1, OFUSG04940.1.p1, OFUSG20341.1.p1	HUMAN08173, HUMAN08174, HUMAN08177, HUMAN08176, HUMAN08178, HUMAN08175, HUMAN08179, HUMAN08180
OG0001223	OFUSG20458.1.p1, OFUSG20458.3.p1, OFUSG20458.2.p1	HUMAN27843, HUMAN11032, HUMAN07991, HUMAN19019, HUMAN11033
OG0001225	OFUSG04589.1.p1	HUMAN09188, HUMAN28761, HUMAN14334
OG0001226	OFUSG00663.1.p1, OFUSG17943.2.p1, OFUSG17943.1.p1, OFUSG21268.1.p1	HUMAN19536, HUMAN30088, HUMAN25307
OG0001226	OFUSG22727.1.p1	HUMAN00527, HUMAN00528
OG0001227	OFUSG00654.1.p1	HUMAN20885, HUMAN00710, HUMAN07454, HUMAN30017
OG0001231	OFUSG12258.4.p1, OFUSG12258.5.p1, OFUSG12258.2.p1, OFUSG12258.3.p1, OFUSG12258.1.p1	HUMAN08474, HUMAN08473, HUMAN16911
OG0001232	OFUSG07641.1.p1, OFUSG07649.1.p1	HUMAN10318
OG0001234	OFUSG05267.1.p1	HUMAN13874, HUMAN11222
OG0001236	OFUSG21425.1.p1	HUMAN15304
OG0001237	OFUSG04283.1.p1, OFUSG04283.2.p1	HUMAN10071, HUMAN01580, HUMAN23506
OG0001238	OFUSG19388.1.p1	HUMAN09752, HUMAN24272
OG0001238	OFUSG21344.1.p1	HUMAN20738, HUMAN12789, HUMAN06408
OG0001239	OFUSG05931.1.p1, OFUSG05931.2.p1	HUMAN21103, HUMAN26890, HUMAN21102
OG0001240	OFUSG20659.1.p1	HUMAN09998, HUMAN10000, HUMAN09999, HUMAN09997, HUMAN01896, HUMAN01897, HUMAN28832
