Orthogroup	OWEFU	APOSC_ok
OG0000678	OFUSG10078.1.p1, OFUSG10078.2.p1	APOSC_17592, APOSC_03701, APOSC_25063, APOSC_07909, APOSC_27264
OG0000680	OFUSG12758.1.p1	APOSC_16418
OG0000680	OFUSG26520.1.p1, OFUSG01684.1.p1, OFUSG01687.1.p1	APOSC_19829
OG0000681	OFUSG02151.1.p1	APOSC_08978
OG0000681	OFUSG07049.2.p1, OFUSG07049.1.p1	APOSC_20302, APOSC_20301
OG0000682	OFUSG06498.1.p1	APOSC_12467, APOSC_12466, APOSC_12470, APOSC_12471, APOSC_12468
OG0000683	OFUSG25839.2.p1, OFUSG25839.1.p1	APOSC_06085
OG0000683	OFUSG17452.5.p1, OFUSG17452.4.p1, OFUSG17452.2.p1, OFUSG17452.3.p1, OFUSG17452.1.p1	APOSC_22743
OG0000684	OFUSG20203.4.p1, OFUSG20203.1.p1, OFUSG20203.2.p1, OFUSG20203.5.p1, OFUSG20203.3.p1	APOSC_04618, APOSC_18120, APOSC_04620, APOSC_01492, APOSC_04849, APOSC_04619
OG0000685	OFUSG07501.2.p1, OFUSG07501.4.p1, OFUSG07501.3.p1, OFUSG07501.5.p1, OFUSG07501.1.p1	APOSC_25083, APOSC_25082, APOSC_25081, APOSC_11457, APOSC_25080, APOSC_11346
OG0000688	OFUSG10559.1.p1	APOSC_24546
OG0000690	OFUSG21408.1.p1	APOSC_12924
OG0000690	OFUSG00182.1.p1	APOSC_06851
OG0000690	OFUSG17680.1.p1	APOSC_28021, APOSC_06077
OG0000691	OFUSG20437.2.p1, OFUSG20437.1.p1	APOSC_06057
OG0000691	OFUSG13069.3.p1, OFUSG13069.2.p1, OFUSG13069.1.p1	APOSC_01959
OG0000692	OFUSG17216.1.p1	APOSC_26279
OG0000692	OFUSG22030.1.p1, OFUSG22031.2.p1, OFUSG22031.1.p1	APOSC_09929
OG0000693	OFUSG17230.1.p1, OFUSG17230.2.p1	APOSC_14532, APOSC_14531
OG0000693	OFUSG25400.3.p1, OFUSG25400.2.p1, OFUSG25400.1.p1	APOSC_27726
OG0000694	OFUSG08082.1.p1	APOSC_21845
OG0000696	OFUSG17219.1.p1	APOSC_00235
OG0000696	OFUSG11698.1.p1	APOSC_09390
OG0000696	OFUSG06947.1.p1	APOSC_19415
OG0000697	OFUSG06460.1.p1, OFUSG06460.3.p1, OFUSG06460.4.p1, OFUSG06460.2.p1	APOSC_04170
OG0000698	OFUSG25097.1.p1	APOSC_22767
OG0000701	OFUSG09694.1.p1, OFUSG26676.1.p1, OFUSG19007.2.p1, OFUSG19007.4.p1, OFUSG19007.1.p1, OFUSG19007.3.p1, OFUSG09370.1.p1	APOSC_29143
OG0000702	OFUSG04071.1.p1, OFUSG04071.2.p1, OFUSG04071.5.p1, OFUSG04071.4.p1, OFUSG04071.3.p1	APOSC_28891, APOSC_28892
OG0000703	OFUSG18539.1.p1	APOSC_08255
OG0000706	OFUSG06700.1.p1	APOSC_28191
OG0000706	OFUSG07052.1.p1	APOSC_16598
OG0000706	OFUSG08372.1.p1	APOSC_01285
OG0000708	OFUSG21283.1.p1	APOSC_22565
OG0000708	OFUSG18936.1.p1	APOSC_04164
OG0000709	OFUSG21845.2.p1, OFUSG21845.1.p1	APOSC_21004
OG0000709	OFUSG06507.1.p1	APOSC_01261
OG0000710	OFUSG04812.1.p1	APOSC_13944, APOSC_13945
OG0000711	OFUSG00761.1.p1	APOSC_16041
OG0000711	OFUSG00164.1.p1	APOSC_24576
OG0000712	OFUSG02312.2.p1, OFUSG02312.1.p1	APOSC_01997
OG0000713	OFUSG13986.1.p1	APOSC_02458, APOSC_19823, APOSC_04674
OG0000714	OFUSG19894.1.p1, OFUSG09276.1.p1, OFUSG20276.1.p1, OFUSG02621.1.p1	APOSC_12849, APOSC_21091, APOSC_05401, APOSC_04950
OG0000714	OFUSG20682.1.p1	APOSC_26531, APOSC_11476
OG0000715	OFUSG24400.1.p1, OFUSG24400.3.p1, OFUSG24400.2.p1, OFUSG24400.4.p1	APOSC_24729
OG0000716	OFUSG00381.1.p1	APOSC_15187, APOSC_15188, APOSC_05187
OG0000717	OFUSG07273.3.p1, OFUSG07273.1.p1, OFUSG07273.2.p1, OFUSG07273.4.p1, OFUSG07273.5.p1	APOSC_08974, APOSC_08975
OG0000718	OFUSG19609.1.p1, OFUSG19609.2.p1	APOSC_09944, APOSC_06058
OG0000720	OFUSG24445.4.p1, OFUSG24445.2.p1, OFUSG24445.3.p1, OFUSG24445.5.p1, OFUSG24445.1.p1	APOSC_13819, APOSC_02916, APOSC_01360, APOSC_23941, APOSC_14908
OG0000720	OFUSG04001.1.p1	APOSC_17643
OG0000721	OFUSG22702.2.p1, OFUSG22702.1.p1	APOSC_27562
OG0000721	OFUSG01480.1.p1, OFUSG01480.2.p1	APOSC_25361
OG0000722	OFUSG11385.1.p1	APOSC_27863
OG0000723	OFUSG18482.2.p1, OFUSG18482.1.p1, OFUSG17448.1.p1	APOSC_27973, APOSC_15313, APOSC_13660, APOSC_21170
OG0000723	OFUSG02103.1.p1, OFUSG02270.1.p1, OFUSG02273.1.p1	APOSC_24997
OG0000725	OFUSG07689.1.p1	APOSC_00094
OG0000726	OFUSG16555.1.p1	APOSC_20907
OG0000728	OFUSG12418.1.p1	APOSC_23699
OG0000730	OFUSG15932.1.p1, OFUSG20088.1.p1	APOSC_16492, APOSC_28131
OG0000730	OFUSG17597.1.p1	APOSC_24312
OG0000730	OFUSG16513.1.p1	APOSC_22249
OG0000731	OFUSG14224.4.p1, OFUSG14224.1.p1, OFUSG14224.2.p1, OFUSG14224.3.p1, OFUSG14224.5.p1	APOSC_14089, APOSC_13977, APOSC_13252, APOSC_13253
OG0000732	OFUSG24914.1.p1	APOSC_01005
OG0000732	OFUSG26355.1.p1, OFUSG26355.2.p1	APOSC_22696
OG0000733	OFUSG22012.1.p1	APOSC_15598
OG0000733	OFUSG11826.1.p1	APOSC_14468
OG0000734	OFUSG08307.1.p1	APOSC_27033
OG0000735	OFUSG16966.1.p1, OFUSG16966.2.p1	APOSC_08541, APOSC_08542
OG0000736	OFUSG17139.1.p1, OFUSG17140.1.p1, OFUSG21337.1.p1	APOSC_24942, APOSC_27355
OG0000737	OFUSG06204.2.p1, OFUSG06204.1.p1	APOSC_18824, APOSC_08933, APOSC_08934, APOSC_08935
OG0000740	OFUSG16696.1.p1	APOSC_20786
OG0000740	OFUSG11518.1.p1	APOSC_14263
OG0000742	OFUSG02413.1.p1, OFUSG20695.1.p1, OFUSG11402.1.p1, OFUSG20952.1.p1	APOSC_21417
OG0000743	OFUSG10970.2.p1, OFUSG10970.1.p1, OFUSG10542.1.p1	APOSC_09120, APOSC_09119
OG0000743	OFUSG10972.1.p1	APOSC_12908
OG0000744	OFUSG23163.1.p1	APOSC_21453, APOSC_21454, APOSC_22851
OG0000745	OFUSG21266.1.p1, OFUSG06279.1.p1	APOSC_07957, APOSC_07956, APOSC_27337, APOSC_27338
OG0000745	OFUSG03164.1.p1	APOSC_02392
OG0000746	OFUSG12473.1.p1, OFUSG12474.1.p1, OFUSG16020.1.p1, OFUSG16019.1.p1, OFUSG16018.1.p1, OFUSG16127.1.p1, OFUSG07704.1.p1	APOSC_20615
OG0000746	OFUSG07705.1.p1	APOSC_04558
OG0000747	OFUSG01556.1.p1, OFUSG01548.1.p1, OFUSG06100.1.p1, OFUSG17491.1.p1, OFUSG16945.2.p1, OFUSG16945.1.p1, OFUSG16946.1.p1, OFUSG00244.1.p1, OFUSG25616.1.p1, OFUSG25615.1.p1, OFUSG25614.1.p1	APOSC_10377, APOSC_22793, APOSC_01421, APOSC_04166, APOSC_09294, APOSC_09295, APOSC_26831, APOSC_21163
OG0000748	OFUSG23274.1.p1	APOSC_01384, APOSC_01385
OG0000749	OFUSG11790.1.p1	APOSC_09299, APOSC_09298
OG0000750	OFUSG12214.1.p1	APOSC_27901
OG0000750	OFUSG18554.1.p1, OFUSG18074.1.p1	APOSC_12241, APOSC_01474
OG0000751	OFUSG16377.1.p1, OFUSG16377.2.p1	APOSC_10279
OG0000752	OFUSG06577.1.p1	APOSC_04900
OG0000752	OFUSG01816.1.p1	APOSC_11897
OG0000752	OFUSG23281.1.p1	APOSC_20705
OG0000753	OFUSG03990.1.p1	APOSC_17933
OG0000753	OFUSG09322.2.p1, OFUSG09322.1.p1	APOSC_23432
OG0000754	OFUSG23658.1.p1	APOSC_10620
OG0000755	OFUSG22904.1.p1	APOSC_02841, APOSC_02836, APOSC_02842, APOSC_02838
OG0000757	OFUSG15507.1.p1	APOSC_21066
OG0000758	OFUSG26565.1.p1	APOSC_04627, APOSC_04628, APOSC_04626
OG0000759	OFUSG04506.3.p1, OFUSG04506.2.p1, OFUSG04506.5.p1, OFUSG04506.4.p1, OFUSG04506.1.p1	APOSC_10203
OG0000760	OFUSG06964.1.p1	APOSC_23163, APOSC_23162, APOSC_23164
OG0000761	OFUSG08030.3.p1, OFUSG08030.1.p1, OFUSG08030.2.p1	APOSC_25522, APOSC_02293, APOSC_05181, APOSC_05182
OG0000763	OFUSG08828.1.p1	APOSC_11369
OG0000764	OFUSG08398.1.p1	APOSC_22151
OG0000765	OFUSG21598.1.p1, OFUSG21598.2.p1	APOSC_08832
OG0000766	OFUSG19864.1.p1	APOSC_02629, APOSC_02626, APOSC_02627
OG0000767	OFUSG07632.1.p1, OFUSG11580.1.p1	APOSC_19311, APOSC_22136, APOSC_22137
OG0000768	OFUSG19400.2.p1, OFUSG19400.1.p1	APOSC_11098, APOSC_11096, APOSC_11097
OG0000771	OFUSG01841.1.p1	APOSC_23732
OG0000772	OFUSG02068.1.p1	APOSC_24323
OG0000772	OFUSG05265.1.p1	APOSC_17782
OG0000773	OFUSG14919.1.p1	APOSC_19616
OG0000774	OFUSG18867.1.p1	APOSC_14965
OG0000775	OFUSG15943.1.p1, OFUSG26561.1.p1, OFUSG26560.1.p1	APOSC_15715, APOSC_15716, APOSC_15714, APOSC_10384
OG0000776	OFUSG17361.1.p1, OFUSG17361.2.p1, OFUSG17632.1.p1	APOSC_14658, APOSC_04219, APOSC_04218, APOSC_26884, APOSC_23547, APOSC_14259, APOSC_20069, APOSC_25314, APOSC_15172, APOSC_01907
OG0000777	OFUSG10266.1.p1, OFUSG10130.1.p1	APOSC_16029
OG0000777	OFUSG10317.1.p1, OFUSG10318.1.p1	APOSC_06075
OG0000778	OFUSG11453.1.p1	APOSC_26535
OG0000779	OFUSG07668.1.p1	APOSC_20892
OG0000779	OFUSG25635.2.p1, OFUSG25635.1.p1	APOSC_15142
OG0000780	OFUSG11326.1.p1	APOSC_06109, APOSC_07773
OG0000780	OFUSG16803.1.p1	APOSC_00388
OG0000780	OFUSG12906.1.p1	APOSC_21503
OG0000781	OFUSG00283.1.p1, OFUSG00284.1.p1, OFUSG01008.1.p1	APOSC_24857
OG0000782	OFUSG08693.1.p1	APOSC_02046, APOSC_02045
OG0000783	OFUSG11333.1.p1	APOSC_09332, APOSC_27599
OG0000784	OFUSG06112.1.p1, OFUSG01425.1.p1, OFUSG01425.2.p1, OFUSG13540.1.p1	APOSC_17182, APOSC_20175
OG0000786	OFUSG11819.1.p1	APOSC_12334
OG0000787	OFUSG11014.1.p1	APOSC_24396
OG0000788	OFUSG00699.1.p1	APOSC_18949
OG0000788	OFUSG19658.1.p1	APOSC_21919, APOSC_21918
OG0000790	OFUSG03971.1.p1	APOSC_17258
OG0000791	OFUSG04398.4.p1, OFUSG04398.3.p1, OFUSG04398.2.p1, OFUSG04398.5.p1, OFUSG04398.1.p1	APOSC_26179, APOSC_26180
OG0000792	OFUSG04365.1.p1	APOSC_14959
OG0000792	OFUSG22559.1.p1	APOSC_04163
OG0000793	OFUSG09289.1.p1	APOSC_28727
OG0000794	OFUSG08224.1.p1, OFUSG08224.2.p1	APOSC_12304, APOSC_28540, APOSC_17611, APOSC_08351, APOSC_01861, APOSC_03932
OG0000795	OFUSG26685.1.p1, OFUSG23098.1.p1, OFUSG08900.1.p1, OFUSG06424.1.p1, OFUSG10160.1.p1, OFUSG00297.1.p1, OFUSG26040.1.p1, OFUSG09244.1.p1, OFUSG26041.1.p1, OFUSG06946.1.p1, OFUSG21508.1.p1	APOSC_03415
OG0000796	OFUSG14797.1.p1, OFUSG14797.2.p1, OFUSG14797.3.p1	APOSC_17748
OG0000797	OFUSG10229.1.p1	APOSC_05552, APOSC_02654
OG0000798	OFUSG02728.2.p1, OFUSG02728.5.p1, OFUSG02728.1.p1, OFUSG02728.3.p1, OFUSG02728.4.p1	APOSC_20553
OG0000799	OFUSG06054.2.p1, OFUSG06054.1.p1, OFUSG06052.2.p1, OFUSG06052.1.p1	APOSC_20835
OG0000800	OFUSG22750.1.p1, OFUSG06584.1.p1	APOSC_27669
OG0000801	OFUSG04291.1.p1, OFUSG04291.2.p1	APOSC_13410, APOSC_22125
OG0000802	OFUSG21207.1.p1	APOSC_16253
OG0000803	OFUSG07578.2.p1, OFUSG07578.4.p1, OFUSG07578.1.p1, OFUSG07578.3.p1	APOSC_18801, APOSC_00365
OG0000809	OFUSG17351.1.p1, OFUSG17351.2.p1	APOSC_01372
OG0000810	OFUSG13316.1.p1	APOSC_15514
OG0000810	OFUSG25434.3.p1, OFUSG25434.2.p1, OFUSG25434.1.p1	APOSC_02955, APOSC_02954, APOSC_02956
OG0000813	OFUSG10957.1.p1, OFUSG10956.1.p1	APOSC_22749, APOSC_28682, APOSC_28679, APOSC_28681, APOSC_28678, APOSC_28677, APOSC_28680
OG0000814	OFUSG16546.1.p1	APOSC_19527
OG0000814	OFUSG25287.1.p1, OFUSG25288.1.p1, OFUSG25696.1.p1, OFUSG25695.1.p1	APOSC_22281
OG0000815	OFUSG09614.1.p1, OFUSG09614.3.p1, OFUSG09614.2.p1	APOSC_21255
OG0000815	OFUSG24917.1.p1	APOSC_22617
OG0000815	OFUSG21400.1.p1	APOSC_20294
OG0000816	OFUSG12543.1.p1	APOSC_05809
OG0000816	OFUSG10926.1.p1	APOSC_10643, APOSC_15680
OG0000817	OFUSG23697.1.p1	APOSC_13738
OG0000817	OFUSG18100.1.p1	APOSC_22901
OG0000817	OFUSG04259.1.p1	APOSC_07767
OG0000818	OFUSG10058.1.p1, OFUSG10058.3.p1, OFUSG10058.2.p1	APOSC_14407, APOSC_14408, APOSC_14409
OG0000819	OFUSG25384.2.p1, OFUSG25384.1.p1	APOSC_17700
OG0000819	OFUSG22242.1.p1	APOSC_09083
OG0000819	OFUSG22325.2.p1, OFUSG22325.1.p1	APOSC_05516
OG0000820	OFUSG16562.1.p1	APOSC_11841
OG0000822	OFUSG12185.1.p1	APOSC_20678
OG0000822	OFUSG07627.1.p1, OFUSG07627.3.p1, OFUSG07627.2.p1	APOSC_12709
OG0000822	OFUSG03485.1.p1	APOSC_02360, APOSC_25612
OG0000823	OFUSG25821.1.p1, OFUSG25821.2.p1	APOSC_01112, APOSC_07998, APOSC_25271, APOSC_12349, APOSC_24625, APOSC_19611, APOSC_22625, APOSC_23922, APOSC_13700
OG0000824	OFUSG02604.1.p1, OFUSG23186.1.p1, OFUSG03277.1.p1, OFUSG02456.2.p1, OFUSG02456.1.p1, OFUSG02606.1.p1, OFUSG02605.1.p1, OFUSG02629.1.p1, OFUSG02606.2.p1, OFUSG02606.4.p1, OFUSG02606.3.p1, OFUSG02631.1.p1, OFUSG02631.2.p1	APOSC_26516
OG0000825	OFUSG03447.3.p1, OFUSG03447.2.p1, OFUSG03447.1.p1	APOSC_17271
OG0000825	OFUSG19469.1.p1	APOSC_03303
OG0000826	OFUSG20773.1.p1, OFUSG20775.1.p1	APOSC_26704
OG0000827	OFUSG12430.2.p1, OFUSG12430.1.p1, OFUSG20387.1.p1	APOSC_24620, APOSC_19492
OG0000828	OFUSG16610.1.p1	APOSC_05791
OG0000828	OFUSG14927.1.p1	APOSC_22977, APOSC_11571
OG0000829	OFUSG05943.1.p1	APOSC_25803, APOSC_25804
OG0000832	OFUSG10360.1.p1	APOSC_10469, APOSC_10470
OG0000833	OFUSG12738.1.p1	APOSC_26082, APOSC_26081
OG0000834	OFUSG04057.5.p1, OFUSG04057.2.p1, OFUSG04057.3.p1, OFUSG04057.1.p1, OFUSG04057.4.p1	APOSC_04739, APOSC_27269
OG0000835	OFUSG01553.1.p1, OFUSG01553.2.p1, OFUSG21973.1.p1	APOSC_04775, APOSC_05126, APOSC_22110
OG0000836	OFUSG04483.1.p1	APOSC_15778
OG0000837	OFUSG01836.1.p1	APOSC_00892, APOSC_07079
OG0000837	OFUSG01837.1.p1	APOSC_12041, APOSC_06484, APOSC_27044
OG0000837	OFUSG01835.1.p1	APOSC_21308
OG0000838	OFUSG07503.1.p1	APOSC_26520
OG0000841	OFUSG20856.1.p1, OFUSG20856.4.p1, OFUSG20856.2.p1, OFUSG20856.3.p1	APOSC_23985, APOSC_23987, APOSC_23986
OG0000842	OFUSG17660.1.p1	APOSC_09796
OG0000844	OFUSG21494.2.p1, OFUSG21494.1.p1	APOSC_10362
OG0000845	OFUSG00051.1.p1	APOSC_21723, APOSC_21724, APOSC_15428
OG0000845	OFUSG00112.1.p1	APOSC_11449
OG0000847	OFUSG15294.1.p1	APOSC_10143
OG0000847	OFUSG24225.1.p1, OFUSG24225.2.p1	APOSC_11562
OG0000848	OFUSG02732.1.p1	APOSC_20382
OG0000848	OFUSG03989.1.p1, OFUSG03989.2.p1	APOSC_28316, APOSC_18151, APOSC_18150
OG0000849	OFUSG09067.1.p1	APOSC_27634, APOSC_09266
OG0000850	OFUSG12712.1.p1	APOSC_08264
OG0000850	OFUSG06085.1.p1	APOSC_23927
OG0000851	OFUSG02239.1.p1, OFUSG02239.2.p1	APOSC_19702, APOSC_19703, APOSC_19701
OG0000852	OFUSG09153.1.p1, OFUSG09153.2.p1	APOSC_20285, APOSC_20286
OG0000852	OFUSG04815.3.p1, OFUSG04815.2.p1, OFUSG04815.1.p1	APOSC_02824
OG0000855	OFUSG08911.2.p1, OFUSG08911.1.p1, OFUSG10909.1.p1, OFUSG18514.1.p1, OFUSG14975.1.p1, OFUSG14975.2.p1	APOSC_08922, APOSC_08923, APOSC_26256
OG0000856	OFUSG19294.1.p1, OFUSG19295.1.p1	APOSC_22616
OG0000857	OFUSG01227.1.p1	APOSC_24744
OG0000858	OFUSG19534.1.p1, OFUSG19534.2.p1	APOSC_14953
OG0000858	OFUSG19764.2.p1, OFUSG19764.1.p1	APOSC_23576
OG0000860	OFUSG07489.1.p1, OFUSG07489.2.p1	APOSC_17954
OG0000866	OFUSG24066.1.p1, OFUSG00680.1.p1, OFUSG05730.1.p1, OFUSG06216.1.p1, OFUSG17520.1.p1, OFUSG05526.1.p1, OFUSG14753.1.p1	APOSC_20042, APOSC_20043
OG0000867	OFUSG06020.2.p1, OFUSG06020.1.p1, OFUSG06020.3.p1	APOSC_22652, APOSC_19357, APOSC_05981, APOSC_15581, APOSC_15020, APOSC_02622, APOSC_01914, APOSC_05317
OG0000868	OFUSG11760.1.p1	APOSC_13101
OG0000869	OFUSG13203.1.p1, OFUSG01355.1.p1	APOSC_14843
OG0000869	OFUSG16947.1.p1	APOSC_18698
OG0000871	OFUSG00730.1.p1	APOSC_16796, APOSC_20272, APOSC_28302, APOSC_27777, APOSC_03183
OG0000871	OFUSG06537.1.p1	APOSC_14488
OG0000872	OFUSG00869.2.p1, OFUSG00869.3.p1, OFUSG00869.5.p1, OFUSG00869.1.p1, OFUSG00869.4.p1	APOSC_01621, APOSC_01620
OG0000873	OFUSG09849.1.p1	APOSC_27618
OG0000874	OFUSG03220.1.p1	APOSC_24109
OG0000875	OFUSG13364.1.p1	APOSC_06925, APOSC_26698, APOSC_26697
OG0000875	OFUSG16237.1.p1	APOSC_10816, APOSC_05938
OG0000876	OFUSG16334.1.p1	APOSC_13414
OG0000878	OFUSG01894.1.p1	APOSC_19700
OG0000878	OFUSG16664.1.p1	APOSC_12538
OG0000879	OFUSG04088.1.p1	APOSC_25589, APOSC_19618
OG0000880	OFUSG05701.1.p1	APOSC_11063
OG0000882	OFUSG17466.4.p1, OFUSG17466.1.p1, OFUSG17466.3.p1, OFUSG17466.2.p1	APOSC_22975
OG0000887	OFUSG26529.1.p1, OFUSG26529.2.p1	APOSC_06735
OG0000887	OFUSG16699.1.p1, OFUSG16699.2.p1	APOSC_07943
OG0000888	OFUSG09295.1.p1	APOSC_22842
OG0000888	OFUSG10796.1.p1	APOSC_02163
OG0000889	OFUSG12102.1.p1	APOSC_15049, APOSC_07753, APOSC_09768
OG0000891	OFUSG06268.1.p1	APOSC_20574
OG0000893	OFUSG08896.1.p1, OFUSG08897.1.p1	APOSC_13888, APOSC_05778
OG0000896	OFUSG11490.1.p1, OFUSG11490.3.p1, OFUSG11490.2.p1	APOSC_16669
OG0000897	OFUSG18741.1.p1	APOSC_09636
OG0000897	OFUSG06433.1.p1	APOSC_15460, APOSC_17372
OG0000898	OFUSG21363.2.p1, OFUSG21363.1.p1	APOSC_16195
OG0000899	OFUSG02805.1.p1, OFUSG02805.2.p1	APOSC_14711
OG0000904	OFUSG17921.1.p1	APOSC_17702, APOSC_14302, APOSC_14303
OG0000905	OFUSG01251.1.p1	APOSC_09225, APOSC_09226
OG0000906	OFUSG07758.1.p1	APOSC_04764
OG0000906	OFUSG09788.1.p1	APOSC_07017
OG0000907	OFUSG26462.1.p1	APOSC_00840
OG0000908	OFUSG05748.2.p1, OFUSG05748.4.p1, OFUSG05748.1.p1, OFUSG05748.3.p1	APOSC_14771
OG0000908	OFUSG10578.1.p1	APOSC_27466
OG0000909	OFUSG00497.1.p1	APOSC_25304, APOSC_25305, APOSC_25306
OG0000910	OFUSG22142.1.p1	APOSC_16513
OG0000910	OFUSG01945.1.p1	APOSC_28023
OG0000910	OFUSG01944.1.p1	APOSC_28627
OG0000910	OFUSG03948.1.p1	APOSC_05365
OG0000911	OFUSG23257.1.p1, OFUSG23257.2.p1	APOSC_15133, APOSC_15134
OG0000912	OFUSG05604.1.p1	APOSC_27960, APOSC_27961
OG0000912	OFUSG23879.1.p1	APOSC_29074
OG0000913	OFUSG03065.4.p1, OFUSG03065.3.p1, OFUSG03065.1.p1, OFUSG03065.2.p1, OFUSG03065.5.p1	APOSC_04388
OG0000914	OFUSG18797.2.p1, OFUSG18797.1.p1	APOSC_12098
OG0000915	OFUSG06406.1.p1, OFUSG06406.2.p1	APOSC_07775
OG0000921	OFUSG26697.1.p1	APOSC_24063
OG0000923	OFUSG04091.1.p1	APOSC_26447
OG0000923	OFUSG16107.1.p1	APOSC_00356
OG0000924	OFUSG03258.1.p1	APOSC_05973
OG0000924	OFUSG11554.1.p1	APOSC_27606
OG0000924	OFUSG03114.1.p1, OFUSG02502.1.p1	APOSC_19207
OG0000924	OFUSG06690.1.p1, OFUSG06690.2.p1	APOSC_08247
OG0000925	OFUSG21493.1.p1	APOSC_04534
OG0000925	OFUSG25811.2.p1, OFUSG25811.1.p1	APOSC_05628
OG0000926	OFUSG01340.1.p1, OFUSG20594.1.p1	APOSC_08443
OG0000926	OFUSG01342.1.p1, OFUSG01342.2.p1	APOSC_09291
OG0000926	OFUSG20595.2.p1, OFUSG20595.1.p1	APOSC_26871
OG0000927	OFUSG26854.1.p1	APOSC_02135
OG0000928	OFUSG08901.1.p1	APOSC_19235, APOSC_19234, APOSC_19236
OG0000929	OFUSG01585.1.p1	APOSC_07152, APOSC_28960
OG0000930	OFUSG14486.1.p1	APOSC_24570
OG0000931	OFUSG05884.5.p1, OFUSG05884.3.p1, OFUSG05884.4.p1, OFUSG05884.2.p1, OFUSG05884.1.p1	APOSC_10285
OG0000932	OFUSG22608.1.p1	APOSC_27821, APOSC_27820
OG0000933	OFUSG11577.2.p1, OFUSG11577.1.p1	APOSC_28945
OG0000934	OFUSG01031.1.p1	APOSC_15771
OG0000934	OFUSG08244.1.p1	APOSC_01130
OG0000935	OFUSG16551.1.p1	APOSC_07475
OG0000937	OFUSG05865.1.p1	APOSC_21568
OG0000943	OFUSG10222.1.p1	APOSC_21318
OG0000943	OFUSG24129.1.p1	APOSC_16658
OG0000944	OFUSG02142.1.p1, OFUSG02142.4.p1, OFUSG02142.2.p1, OFUSG02142.3.p1	APOSC_18987
OG0000945	OFUSG22805.2.p1, OFUSG22805.1.p1, OFUSG24268.1.p1	APOSC_00213
OG0000946	OFUSG01913.2.p1, OFUSG01913.1.p1	APOSC_29057
OG0000947	OFUSG17100.1.p1	APOSC_14595
OG0000949	OFUSG01898.1.p1, OFUSG21190.1.p1, OFUSG20002.1.p1	APOSC_12498
OG0000951	OFUSG09305.1.p1	APOSC_13115, APOSC_13394
OG0000952	OFUSG02484.1.p1	APOSC_07711
OG0000952	OFUSG02485.1.p1	APOSC_03764, APOSC_03765
OG0000953	OFUSG13123.1.p1, OFUSG15200.1.p1, OFUSG23505.1.p1	APOSC_11055, APOSC_00862
OG0000954	OFUSG16223.1.p1	APOSC_16116, APOSC_16117
OG0000954	OFUSG04263.1.p1	APOSC_17406, APOSC_17405
OG0000955	OFUSG21035.1.p1	APOSC_05735
OG0000955	OFUSG02908.1.p1	APOSC_04505
OG0000956	OFUSG25963.1.p1	APOSC_17529, APOSC_04093, APOSC_26804, APOSC_26802, APOSC_05305, APOSC_09898, APOSC_08222, APOSC_12331, APOSC_19178, APOSC_00274, APOSC_05123, APOSC_03874
OG0000957	OFUSG09505.1.p1, OFUSG09505.2.p1	APOSC_18814
OG0000958	OFUSG06196.1.p1, OFUSG06197.1.p1, OFUSG06896.1.p1	APOSC_18169
OG0000960	OFUSG05056.1.p1	APOSC_11917, APOSC_11916
OG0000963	OFUSG18073.1.p1	APOSC_02511
OG0000963	OFUSG26256.1.p1	APOSC_02848
OG0000964	OFUSG10365.1.p1, OFUSG20587.1.p1, OFUSG20586.1.p1, OFUSG20586.2.p1	APOSC_14870, APOSC_13280, APOSC_13279, APOSC_13425, APOSC_28264
OG0000965	OFUSG10177.1.p1	APOSC_23312, APOSC_23311
OG0000965	OFUSG05283.1.p1	APOSC_09972
OG0000966	OFUSG15060.2.p1, OFUSG15060.1.p1	APOSC_26602
OG0000967	OFUSG03652.1.p1	APOSC_19736
OG0000967	OFUSG18109.1.p1	APOSC_16830, APOSC_16829, APOSC_28756
OG0000968	OFUSG01481.1.p1, OFUSG01481.2.p1, OFUSG01481.3.p1	APOSC_16459
OG0000968	OFUSG15086.1.p1	APOSC_20513
OG0000969	OFUSG16049.1.p1, OFUSG16049.2.p1	APOSC_12423, APOSC_09810, APOSC_13652, APOSC_17711, APOSC_15123
OG0000970	OFUSG24111.1.p1	APOSC_22645
OG0000971	OFUSG15922.1.p1, OFUSG15916.1.p1, OFUSG15886.1.p1, OFUSG15885.1.p1	APOSC_04524
OG0000971	OFUSG15894.2.p1, OFUSG15894.1.p1	APOSC_23034, APOSC_00944, APOSC_00943, APOSC_00942, APOSC_23033
OG0000972	OFUSG22451.1.p1	APOSC_08203
OG0000972	OFUSG10857.2.p1, OFUSG10857.1.p1	APOSC_06797
OG0000974	OFUSG12017.1.p1	APOSC_23144, APOSC_06310, APOSC_20150, APOSC_13468
OG0000976	OFUSG10263.2.p1, OFUSG10263.1.p1, OFUSG10262.1.p1, OFUSG10264.2.p1, OFUSG10264.1.p1, OFUSG18417.2.p1, OFUSG18417.1.p1, OFUSG03178.1.p1, OFUSG03178.2.p1	APOSC_05275
OG0000977	OFUSG22964.1.p1	APOSC_07409
OG0000977	OFUSG13628.1.p1	APOSC_00474
OG0000977	OFUSG06856.1.p1, OFUSG16299.1.p1, OFUSG16299.2.p1	APOSC_21228
OG0000978	OFUSG05262.1.p1	APOSC_07678
OG0000979	OFUSG20447.2.p1, OFUSG20447.1.p1	APOSC_15019, APOSC_17422
