Orthogroup	OWEFU	BRALA
OG0001009	OFUSG10206.1.p1, OFUSG03141.1.p1, OFUSG10208.1.p1, OFUSG06733.1.p1, OFUSG03374.1.p1, OFUSG20943.1.p1, OFUSG10207.1.p1	BRALA13978
OG0001010	OFUSG05360.1.p1	BRALA19029
OG0001010	OFUSG14233.1.p1, OFUSG18921.1.p1	BRALA12623, BRALA05384, BRALA14410, BRALA14408, BRALA26790, BRALA02909, BRALA33398, BRALA21977, BRALA23097, BRALA02226, BRALA11118, BRALA12726, BRALA00461, BRALA17822, BRALA23640, BRALA12732, BRALA03087, BRALA12728, BRALA11557, BRALA28403, BRALA20605, BRALA16197, BRALA20512, BRALA30581, BRALA22224, BRALA32223, BRALA08106, BRALA22209, BRALA13870, BRALA12729, BRALA18344, BRALA02906, BRALA02902
OG0001010	OFUSG05157.1.p1, OFUSG05140.1.p1, OFUSG07495.1.p1	BRALA11847
OG0001013	OFUSG10524.1.p1	BRALA25039, BRALA26373, BRALA25038, BRALA25040, BRALA34547
OG0001014	OFUSG07328.1.p1	BRALA07506, BRALA07504, BRALA23822, BRALA10457
OG0001014	OFUSG18896.1.p1	BRALA11966
OG0001015	OFUSG17894.2.p1, OFUSG17894.1.p1, OFUSG17894.3.p1	BRALA21974
OG0001016	OFUSG16289.1.p1	BRALA14145
OG0001016	OFUSG17257.1.p1	BRALA31587
OG0001018	OFUSG20884.1.p1	BRALA35275, BRALA04664, BRALA06928, BRALA14350
OG0001018	OFUSG25182.1.p1	BRALA13325
OG0001022	OFUSG14113.1.p1, OFUSG14117.1.p1	BRALA16207
OG0001023	OFUSG01359.1.p1	BRALA20751
OG0001024	OFUSG17905.1.p1	BRALA03982, BRALA23987
OG0001026	OFUSG10458.1.p1	BRALA11115
OG0001027	OFUSG15315.1.p1	BRALA06875, BRALA06471, BRALA06470, BRALA06472
OG0001028	OFUSG08945.1.p1, OFUSG08945.2.p1	BRALA32878, BRALA13434
OG0001029	OFUSG23212.2.p1, OFUSG23212.1.p1	BRALA03377, BRALA03376
OG0001030	OFUSG09158.1.p1	BRALA15099
OG0001030	OFUSG11700.1.p1	BRALA10822
OG0001031	OFUSG10916.2.p1, OFUSG10916.3.p1, OFUSG10916.1.p1, OFUSG10915.1.p1	BRALA06708
OG0001032	OFUSG05074.1.p1	BRALA31425
OG0001033	OFUSG17922.1.p1	BRALA06800
OG0001033	OFUSG07728.1.p1, OFUSG07728.2.p1	BRALA23440
OG0001035	OFUSG03089.1.p1, OFUSG24618.1.p1	BRALA25230
OG0001035	OFUSG02569.1.p1	BRALA21121
OG0001038	OFUSG06632.3.p1, OFUSG06632.1.p1, OFUSG06632.2.p1, OFUSG06632.4.p1	BRALA11546
OG0001039	OFUSG22530.1.p1	BRALA06810
OG0001041	OFUSG24963.1.p1, OFUSG04474.1.p1, OFUSG06262.1.p1, OFUSG24957.1.p1	BRALA30551
OG0001042	OFUSG18717.1.p1, OFUSG18717.2.p1	BRALA11036
OG0001043	OFUSG17849.1.p1, OFUSG17610.1.p1, OFUSG17609.1.p1	BRALA21584
OG0001045	OFUSG05155.1.p1, OFUSG15982.1.p1, OFUSG25671.1.p1, OFUSG03476.1.p1, OFUSG03476.2.p1, OFUSG08858.1.p1, OFUSG08854.1.p1, OFUSG01213.1.p1, OFUSG14676.1.p1, OFUSG24705.1.p1, OFUSG02227.1.p1, OFUSG25451.1.p1, OFUSG13837.1.p1, OFUSG02021.1.p1, OFUSG02023.1.p1, OFUSG02022.1.p1, OFUSG02019.1.p1, OFUSG03692.1.p1, OFUSG19959.1.p1, OFUSG02020.1.p1, OFUSG08123.2.p1, OFUSG08123.1.p1, OFUSG16051.1.p1, OFUSG08074.1.p1, OFUSG15512.1.p1, OFUSG20790.1.p1, OFUSG14863.1.p1, OFUSG14991.1.p1, OFUSG01891.2.p1, OFUSG01891.1.p1, OFUSG17422.1.p1, OFUSG17430.1.p1	BRALA14388
OG0001045	OFUSG02551.1.p1	BRALA08048
OG0001046	OFUSG10400.1.p1	BRALA11238
OG0001047	OFUSG13920.1.p1	BRALA06024
OG0001048	OFUSG11109.1.p1	BRALA04010
OG0001049	OFUSG17397.1.p1	BRALA08587
OG0001049	OFUSG21106.1.p1	BRALA19576
OG0001050	OFUSG19968.1.p1, OFUSG09691.1.p1	BRALA23081, BRALA05944
OG0001051	OFUSG13657.1.p1, OFUSG05091.1.p1	BRALA34285, BRALA23730, BRALA09036, BRALA12808, BRALA07290, BRALA09035, BRALA02312, BRALA11379, BRALA29236, BRALA23415, BRALA15643, BRALA31931, BRALA12809
OG0001052	OFUSG10412.2.p1, OFUSG10412.1.p1	BRALA06640
OG0001052	OFUSG10259.2.p1, OFUSG10259.1.p1	BRALA03851, BRALA06631
OG0001053	OFUSG16393.1.p1	BRALA17006
OG0001053	OFUSG18424.1.p1	BRALA06712
OG0001054	OFUSG18550.2.p1, OFUSG18550.1.p1	BRALA16705
OG0001056	OFUSG22022.2.p1	BRALA03777
OG0001056	OFUSG05122.1.p1	BRALA26581
OG0001056	OFUSG04865.1.p1	BRALA28085, BRALA28084, BRALA16899, BRALA28083, BRALA12389, BRALA13609, BRALA13612
OG0001057	OFUSG10093.2.p1, OFUSG10093.1.p1	BRALA13576, BRALA13575
OG0001058	OFUSG09700.3.p1, OFUSG09700.1.p1, OFUSG09700.2.p1	BRALA18889
OG0001059	OFUSG12920.1.p1, OFUSG12926.1.p1, OFUSG12919.1.p1	BRALA16690
OG0001060	OFUSG03037.1.p1	BRALA22460
OG0001062	OFUSG17199.1.p1, OFUSG17199.2.p1	BRALA01158
OG0001063	OFUSG11469.1.p1	BRALA22627
OG0001063	OFUSG12080.1.p1	BRALA22631
OG0001064	OFUSG12139.1.p1, OFUSG12139.2.p1, OFUSG12140.2.p1, OFUSG12140.1.p1, OFUSG12144.1.p1, OFUSG19189.1.p1, OFUSG07960.1.p1	BRALA27120, BRALA30714, BRALA30301, BRALA26163
OG0001065	OFUSG12064.1.p1	BRALA12034, BRALA12035
OG0001066	OFUSG05685.1.p1	BRALA03613
OG0001067	OFUSG12106.1.p1, OFUSG11202.1.p1, OFUSG08267.1.p1	BRALA09702, BRALA11812, BRALA30598, BRALA16834, BRALA10359
OG0001068	OFUSG20968.4.p1, OFUSG20968.1.p1, OFUSG20968.2.p1, OFUSG20968.3.p1	BRALA15808
OG0001072	OFUSG14989.1.p1, OFUSG14989.2.p1	BRALA23228, BRALA23227
OG0001072	OFUSG23887.1.p1, OFUSG23887.2.p1	BRALA29817
OG0001073	OFUSG03346.1.p1	BRALA12664
OG0001075	OFUSG21504.2.p1, OFUSG21504.3.p1, OFUSG21504.1.p1, OFUSG21503.2.p1, OFUSG21503.1.p1	BRALA09682
OG0001076	OFUSG03330.1.p1	BRALA20184
OG0001077	OFUSG15956.1.p1, OFUSG15957.1.p1	BRALA28759, BRALA28760
OG0001077	OFUSG04034.1.p1	BRALA08290
OG0001077	OFUSG04424.1.p1	BRALA31456
OG0001078	OFUSG07195.2.p1, OFUSG07195.1.p1, OFUSG07195.3.p1	BRALA13847
OG0001079	OFUSG22304.1.p1	BRALA21440
OG0001079	OFUSG06804.1.p1	BRALA12769
OG0001080	OFUSG16677.1.p1	BRALA13315
OG0001080	OFUSG00008.1.p1	BRALA13682
OG0001081	OFUSG14342.1.p1, OFUSG07840.1.p1	BRALA20186, BRALA18322, BRALA02329, BRALA02330
OG0001082	OFUSG04037.1.p1	BRALA21015
OG0001082	OFUSG17193.1.p1	BRALA24848
OG0001083	OFUSG06289.3.p1, OFUSG06289.2.p1, OFUSG06289.4.p1, OFUSG06289.1.p1, OFUSG06289.5.p1	BRALA22369
OG0001085	OFUSG06361.1.p1	BRALA18590, BRALA17350
OG0001086	OFUSG12287.2.p1, OFUSG12287.1.p1	BRALA26119
OG0001088	OFUSG13450.1.p1, OFUSG12189.1.p1, OFUSG12203.1.p1, OFUSG11695.1.p1, OFUSG21814.1.p1, OFUSG03469.1.p1, OFUSG11008.1.p1	BRALA22594
OG0001088	OFUSG12190.1.p1	BRALA22593, BRALA18883
OG0001088	OFUSG11487.2.p1, OFUSG11487.1.p1	BRALA26627
OG0001089	OFUSG19616.1.p1	BRALA20406
OG0001091	OFUSG17661.2.p1, OFUSG17661.1.p1	BRALA18566
OG0001092	OFUSG02473.1.p1	BRALA08314
OG0001093	OFUSG16311.1.p1	BRALA07018
OG0001094	OFUSG12462.1.p1	BRALA05502, BRALA18859, BRALA21202
OG0001095	OFUSG13749.1.p1, OFUSG13749.3.p1, OFUSG13749.2.p1	BRALA00514
OG0001097	OFUSG02921.1.p1, OFUSG17373.1.p1, OFUSG03053.1.p1	BRALA11714
OG0001102	OFUSG12472.1.p1	BRALA06483
OG0001102	OFUSG11952.1.p1, OFUSG11951.2.p1, OFUSG11951.1.p1	BRALA01705
OG0001103	OFUSG12330.1.p1	BRALA23451
OG0001103	OFUSG17037.1.p1, OFUSG17037.3.p1, OFUSG17037.2.p1, OFUSG17037.4.p1	BRALA15961
OG0001104	OFUSG23716.1.p1	BRALA00254
OG0001104	OFUSG20028.1.p1, OFUSG23543.2.p1, OFUSG23543.1.p1	BRALA14774
OG0001105	OFUSG16233.2.p1, OFUSG16233.1.p1, OFUSG16233.4.p1, OFUSG16233.3.p1	BRALA13887
OG0001105	OFUSG18002.1.p1	BRALA35235
OG0001105	OFUSG25355.1.p1	BRALA17080
OG0001108	OFUSG17063.1.p1	BRALA10695
OG0001108	OFUSG24077.2.p1, OFUSG24077.1.p1	BRALA14990
OG0001109	OFUSG13382.1.p1, OFUSG03479.1.p1, OFUSG03480.1.p1, OFUSG02782.1.p1, OFUSG02782.2.p1	BRALA30580, BRALA30582
OG0001110	OFUSG08273.1.p1	BRALA21324, BRALA21327
OG0001110	OFUSG08276.1.p1	BRALA02581, BRALA02578, BRALA21322, BRALA21321
OG0001111	OFUSG05334.1.p1	BRALA28901
OG0001111	OFUSG11299.1.p1	BRALA29371, BRALA06020
OG0001112	OFUSG13817.3.p1, OFUSG13817.1.p1, OFUSG13817.4.p1, OFUSG13817.2.p1, OFUSG13817.5.p1	BRALA13668
OG0001113	OFUSG01933.1.p1	BRALA08129
OG0001117	OFUSG16636.1.p1, OFUSG14207.1.p1	BRALA15421
OG0001118	OFUSG08091.2.p1, OFUSG08091.5.p1, OFUSG08091.1.p1, OFUSG08091.4.p1, OFUSG08091.3.p1	BRALA07680
OG0001119	OFUSG21187.2.p1, OFUSG21187.1.p1, OFUSG21187.3.p1, OFUSG21187.5.p1, OFUSG21187.4.p1	BRALA13802
OG0001120	OFUSG05353.1.p1, OFUSG05353.2.p1	BRALA21219
OG0001121	OFUSG00225.1.p1, OFUSG00225.2.p1	BRALA32292, BRALA13901, BRALA27511, BRALA08946
OG0001122	OFUSG14506.1.p1, OFUSG24260.1.p1	BRALA17533, BRALA01448, BRALA13661, BRALA18878, BRALA13663, BRALA13662, BRALA13664
OG0001123	OFUSG12701.1.p1	BRALA24284
OG0001123	OFUSG22297.1.p1	BRALA23603
OG0001124	OFUSG10854.1.p1	BRALA23017
OG0001124	OFUSG07596.1.p1	BRALA07725
OG0001125	OFUSG23343.1.p1	BRALA30342
OG0001125	OFUSG23334.1.p1	BRALA13568
OG0001125	OFUSG23335.1.p1	BRALA33879
OG0001126	OFUSG24750.1.p1	BRALA16208
OG0001126	OFUSG06152.1.p1	BRALA28026
OG0001127	OFUSG16574.1.p1, OFUSG16574.2.p1	BRALA09084
OG0001128	OFUSG11491.1.p1	BRALA22493
OG0001129	OFUSG05147.2.p1, OFUSG05147.1.p1	BRALA12498
OG0001130	OFUSG08598.1.p1	BRALA01930, BRALA15598
OG0001131	OFUSG21658.1.p1	BRALA13327
OG0001132	OFUSG20144.1.p1	BRALA13540
OG0001133	OFUSG21360.1.p1	BRALA00752
OG0001134	OFUSG10062.2.p1, OFUSG10062.1.p1	BRALA23048
OG0001135	OFUSG17784.2.p1, OFUSG17784.1.p1	BRALA11818
OG0001136	OFUSG20143.1.p1, OFUSG20143.4.p1, OFUSG20143.3.p1, OFUSG20143.2.p1	BRALA18520
OG0001137	OFUSG11347.1.p1	BRALA13309
OG0001138	OFUSG13035.1.p1, OFUSG13035.2.p1	BRALA00020, BRALA11821
OG0001139	OFUSG26881.1.p1	BRALA06120
OG0001139	OFUSG25576.1.p1	BRALA32868, BRALA35077
OG0001140	OFUSG20072.1.p1, OFUSG00173.1.p1	BRALA16639
OG0001141	OFUSG09098.2.p1, OFUSG09098.1.p1	BRALA09514
OG0001142	OFUSG10654.1.p1	BRALA14735
OG0001143	OFUSG16015.1.p1	BRALA04133
OG0001144	OFUSG23430.1.p1	BRALA10734
OG0001146	OFUSG16918.1.p1	BRALA18782
OG0001147	OFUSG03123.1.p1	BRALA35992
OG0001147	OFUSG07574.1.p1, OFUSG05958.1.p1, OFUSG03124.2.p1, OFUSG03124.1.p1, OFUSG24297.1.p1	BRALA00990
OG0001149	OFUSG26608.1.p1, OFUSG26608.2.p1	BRALA02800, BRALA04751, BRALA04752, BRALA04599, BRALA04600, BRALA05458, BRALA29287, BRALA13277, BRALA05394, BRALA23727, BRALA23728, BRALA03128, BRALA02797, BRALA02801
OG0001151	OFUSG07134.1.p1	BRALA07596, BRALA07601, BRALA22221, BRALA07521, BRALA07576, BRALA07588, BRALA13134, BRALA07595, BRALA07577, BRALA07621, BRALA07609, BRALA07624, BRALA07611, BRALA15827, BRALA07618, BRALA05862, BRALA28123, BRALA07625, BRALA07620, BRALA07600, BRALA07523, BRALA07623, BRALA07578, BRALA05861, BRALA23608, BRALA07603
OG0001155	OFUSG23517.1.p1	BRALA32774
OG0001155	OFUSG07724.1.p1	BRALA32775, BRALA25504, BRALA25509, BRALA25505
OG0001155	OFUSG22403.1.p1	BRALA23567
OG0001156	OFUSG03954.1.p1, OFUSG03954.2.p1, OFUSG03954.3.p1	BRALA24884
OG0001158	OFUSG20905.2.p1, OFUSG20905.1.p1	BRALA34638
OG0001159	OFUSG11338.1.p1, OFUSG20958.1.p1	BRALA12859
OG0001160	OFUSG07954.1.p1	BRALA07607, BRALA18147, BRALA18618, BRALA19127, BRALA07606
OG0001161	OFUSG16226.3.p1, OFUSG16226.2.p1, OFUSG16226.1.p1	BRALA22337
OG0001162	OFUSG20181.1.p1	BRALA29065
OG0001163	OFUSG11184.1.p1, OFUSG11184.2.p1	BRALA18082, BRALA03606, BRALA12377, BRALA20672, BRALA12378
OG0001164	OFUSG24177.1.p1	BRALA14948
OG0001165	OFUSG13166.1.p1	BRALA14768
OG0001165	OFUSG14678.1.p1, OFUSG14678.2.p1	BRALA05900
OG0001166	OFUSG02486.1.p1	BRALA08200, BRALA14605
OG0001167	OFUSG21708.1.p1	BRALA30313
OG0001168	OFUSG18913.1.p1	BRALA20565
OG0001169	OFUSG02492.1.p1	BRALA11830, BRALA12506
OG0001170	OFUSG01257.1.p1	BRALA19296
OG0001171	OFUSG16690.1.p1	BRALA30065
OG0001172	OFUSG24342.1.p1	BRALA06911
OG0001173	OFUSG04684.1.p1	BRALA04333
OG0001173	OFUSG26111.1.p1	BRALA34444
OG0001173	OFUSG04683.1.p1	BRALA04332
OG0001174	OFUSG06404.1.p1, OFUSG06737.1.p1, OFUSG06160.1.p1	BRALA15302
OG0001175	OFUSG26257.3.p1	BRALA00132
OG0001175	OFUSG26257.2.p1, OFUSG26257.1.p1	BRALA00133, BRALA17481
OG0001176	OFUSG10722.1.p1	BRALA04002
OG0001177	OFUSG21015.1.p1	BRALA12880
OG0001178	OFUSG12774.1.p1	BRALA05138
OG0001178	OFUSG25843.1.p1	BRALA06035
OG0001179	OFUSG23169.1.p1	BRALA03116, BRALA20573
OG0001180	OFUSG09681.3.p1, OFUSG09681.1.p1, OFUSG09681.2.p1	BRALA14580, BRALA22836
OG0001180	OFUSG19622.1.p1	BRALA14556, BRALA34405
OG0001181	OFUSG04163.4.p1, OFUSG04163.3.p1, OFUSG04163.2.p1, OFUSG04163.5.p1, OFUSG04163.1.p1	BRALA18132
OG0001182	OFUSG07436.2.p1, OFUSG07436.1.p1, OFUSG07437.1.p1, OFUSG21970.1.p1, OFUSG20652.1.p1	BRALA02232
OG0001183	OFUSG16748.1.p1, OFUSG16749.2.p1, OFUSG16749.1.p1, OFUSG22306.1.p1	BRALA24188
OG0001184	OFUSG07947.1.p1, OFUSG07947.2.p1	BRALA10129
OG0001184	OFUSG05984.1.p1	BRALA21684
OG0001185	OFUSG20935.1.p1	BRALA27214
OG0001186	OFUSG20257.1.p1	BRALA19974
OG0001186	OFUSG20541.1.p1	BRALA16139
OG0001188	OFUSG12424.3.p1, OFUSG12424.2.p1, OFUSG12424.4.p1, OFUSG12424.1.p1	BRALA10757
OG0001189	OFUSG13393.2.p1, OFUSG13393.1.p1	BRALA16685
OG0001190	OFUSG17154.1.p1	BRALA25890
OG0001191	OFUSG19246.1.p1	BRALA27930
OG0001192	OFUSG01279.1.p1	BRALA19222
OG0001196	OFUSG09460.1.p1	BRALA25128
OG0001197	OFUSG12312.1.p1	BRALA24133
OG0001197	OFUSG26563.2.p1, OFUSG26563.1.p1	BRALA32524
OG0001197	OFUSG04366.2.p1, OFUSG04366.1.p1	BRALA01046
OG0001198	OFUSG09269.1.p1	BRALA09601
OG0001198	OFUSG01615.2.p1, OFUSG01615.1.p1, OFUSG01616.2.p1, OFUSG01616.1.p1	BRALA02488
OG0001199	OFUSG01516.1.p1	BRALA28833
OG0001199	OFUSG23535.1.p1, OFUSG23535.2.p1	BRALA15988
OG0001200	OFUSG25224.1.p1	BRALA24997
OG0001201	OFUSG05227.1.p1	BRALA03561, BRALA28095
OG0001202	OFUSG14587.1.p1	BRALA07019
OG0001203	OFUSG11251.2.p1, OFUSG11251.1.p1	BRALA13355
OG0001204	OFUSG22699.1.p1	BRALA24154, BRALA24153
OG0001205	OFUSG03656.1.p1	BRALA11819
OG0001205	OFUSG03222.1.p1	BRALA15935
OG0001207	OFUSG26036.1.p1	BRALA21595, BRALA21596
OG0001207	OFUSG04252.2.p1, OFUSG04252.1.p1	BRALA29973
OG0001208	OFUSG23596.1.p1, OFUSG23596.2.p1	BRALA01086
OG0001209	OFUSG16185.1.p1	BRALA26756
OG0001210	OFUSG21803.1.p1	BRALA17839
OG0001211	OFUSG26423.1.p1	BRALA26659
OG0001213	OFUSG05564.1.p1	BRALA28371
OG0001213	OFUSG24083.1.p1	BRALA34460
OG0001214	OFUSG23587.1.p1, OFUSG23585.1.p1, OFUSG23586.1.p1	BRALA28235
OG0001215	OFUSG23468.1.p1	BRALA00597
OG0001216	OFUSG24041.1.p1	BRALA05650
OG0001216	OFUSG05379.1.p1	BRALA19958
OG0001217	OFUSG01813.2.p1, OFUSG01813.1.p1, OFUSG01813.3.p1	BRALA28081
OG0001219	OFUSG21415.1.p1	BRALA10294
OG0001220	OFUSG14871.1.p1	BRALA31139, BRALA34263
OG0001220	OFUSG14154.1.p1	BRALA27150
OG0001221	OFUSG05323.1.p1, OFUSG04940.1.p1, OFUSG20341.1.p1	BRALA22011
OG0001222	OFUSG18398.1.p1, OFUSG18400.1.p1, OFUSG24279.1.p1, OFUSG24279.2.p1, OFUSG25226.1.p1, OFUSG07727.1.p1, OFUSG00477.1.p1	BRALA21043, BRALA21045, BRALA21046, BRALA21040, BRALA21047, BRALA21050, BRALA21048, BRALA21049, BRALA21051
OG0001223	OFUSG20458.1.p1, OFUSG20458.3.p1, OFUSG20458.2.p1	BRALA03165
OG0001225	OFUSG04589.1.p1	BRALA04168
OG0001226	OFUSG00663.1.p1, OFUSG17943.2.p1, OFUSG17943.1.p1, OFUSG21268.1.p1	BRALA29243
OG0001227	OFUSG00654.1.p1	BRALA29362, BRALA33981, BRALA34078
OG0001230	OFUSG21086.1.p1	BRALA09760
OG0001231	OFUSG12258.4.p1, OFUSG12258.5.p1, OFUSG12258.2.p1, OFUSG12258.3.p1, OFUSG12258.1.p1	BRALA31220
OG0001232	OFUSG10193.1.p1, OFUSG07641.1.p1, OFUSG07649.1.p1	BRALA16719, BRALA06486
OG0001233	OFUSG03848.1.p1, OFUSG03848.2.p1	BRALA12301, BRALA12302, BRALA12300, BRALA12299, BRALA12305
OG0001234	OFUSG05267.1.p1	BRALA12494
OG0001236	OFUSG21425.1.p1	BRALA27296
OG0001237	OFUSG04283.1.p1, OFUSG04283.2.p1	BRALA07915
OG0001237	OFUSG24255.3.p1, OFUSG24255.1.p1, OFUSG24255.2.p1	BRALA04360
OG0001238	OFUSG19388.1.p1	BRALA16537
OG0001238	OFUSG21344.1.p1	BRALA10747
OG0001241	OFUSG12948.2.p1, OFUSG12948.1.p1	BRALA15125
OG0001241	OFUSG14006.1.p1	BRALA14260
OG0001242	OFUSG07103.1.p1, OFUSG07103.2.p1, OFUSG26502.1.p1, OFUSG26501.1.p1, OFUSG26500.1.p1, OFUSG03443.1.p1, OFUSG17525.1.p1	BRALA00932, BRALA01201, BRALA00933, BRALA00934, BRALA00927, BRALA00929, BRALA00928, BRALA00930, BRALA00926, BRALA00931
OG0001243	OFUSG16186.2.p1, OFUSG16186.3.p1, OFUSG16186.1.p1, OFUSG16186.5.p1, OFUSG16186.4.p1	BRALA07764
OG0001244	OFUSG14122.1.p1, OFUSG14121.1.p1	BRALA14601, BRALA11415, BRALA16821, BRALA15289, BRALA18332
OG0001245	OFUSG10421.2.p1, OFUSG10421.4.p1, OFUSG10421.3.p1, OFUSG10421.1.p1	BRALA18092
OG0001246	OFUSG03943.1.p1, OFUSG03942.2.p1, OFUSG03942.1.p1	BRALA21012
OG0001247	OFUSG05637.1.p1, OFUSG05637.3.p1, OFUSG05637.4.p1, OFUSG05637.2.p1	BRALA17334
OG0001248	OFUSG23624.1.p1	BRALA00477
OG0001249	OFUSG17354.1.p1	BRALA00961
OG0001250	OFUSG09998.1.p1, OFUSG09998.2.p1	BRALA25027
OG0001251	OFUSG04849.1.p1	BRALA03569
OG0001252	OFUSG16975.2.p1, OFUSG16975.1.p1	BRALA05331
OG0001253	OFUSG06702.1.p1	BRALA09366
OG0001255	OFUSG26725.1.p1	BRALA02813
OG0001256	OFUSG01838.2.p1, OFUSG01838.3.p1, OFUSG01838.1.p1	BRALA27869
OG0001261	OFUSG02179.1.p1	BRALA16992, BRALA16993, BRALA34932
OG0001262	OFUSG07691.1.p1	BRALA35145
OG0001263	OFUSG11029.2.p1, OFUSG11029.1.p1	BRALA03642
OG0001263	OFUSG09274.1.p1	BRALA10859
OG0001264	OFUSG23132.1.p1	BRALA03222
OG0001265	OFUSG13131.2.p1, OFUSG13131.1.p1	BRALA01169
OG0001266	OFUSG06980.1.p1	BRALA18491, BRALA13354
OG0001267	OFUSG03362.1.p1	BRALA16976
OG0001267	OFUSG22343.1.p1	BRALA24251
OG0001268	OFUSG09833.1.p1	BRALA01606
OG0001270	OFUSG18535.1.p1	BRALA25030
OG0001270	OFUSG05149.1.p1	BRALA13955
OG0001271	OFUSG04260.2.p1, OFUSG04260.1.p1	BRALA17017
OG0001273	OFUSG08474.2.p1, OFUSG08474.1.p1	BRALA23210
OG0001274	OFUSG26621.1.p1, OFUSG26621.2.p1	BRALA10091
OG0001275	OFUSG00065.1.p1	BRALA16893
OG0001276	OFUSG02131.2.p1, OFUSG02131.1.p1	BRALA19427
OG0001278	OFUSG21422.1.p1	BRALA04581, BRALA14775
OG0001279	OFUSG11783.1.p1	BRALA24710
OG0001280	OFUSG08879.1.p1	BRALA09515
OG0001281	OFUSG11373.1.p1	BRALA30159
OG0001282	OFUSG01601.2.p1, OFUSG01601.1.p1	BRALA02372
OG0001284	OFUSG16498.1.p1	BRALA14486
OG0001284	OFUSG08836.1.p1, OFUSG08837.1.p1	BRALA09529
OG0001285	OFUSG19139.1.p1	BRALA34142
OG0001286	OFUSG08045.2.p1, OFUSG08045.1.p1	BRALA27842
OG0001287	OFUSG02471.1.p1	BRALA08199
OG0001289	OFUSG25018.2.p1, OFUSG25018.1.p1	BRALA17557
OG0001289	OFUSG23642.1.p1	BRALA12193
OG0001291	OFUSG10221.1.p1	BRALA17947
OG0001292	OFUSG16670.1.p1	BRALA14445
OG0001293	OFUSG22587.1.p1	BRALA33561, BRALA26881
OG0001294	OFUSG12455.1.p1, OFUSG12455.2.p1, OFUSG12455.4.p1, OFUSG12455.3.p1	BRALA29575
OG0001295	OFUSG26538.2.p1, OFUSG26538.1.p1	BRALA00094
OG0001296	OFUSG22042.1.p1	BRALA22582
OG0001297	OFUSG07798.1.p1	BRALA23851
OG0001300	OFUSG06989.2.p1, OFUSG06989.1.p1, OFUSG06989.3.p1, OFUSG06989.4.p1	BRALA05943, BRALA27824
OG0001302	OFUSG26569.1.p1	BRALA01346
OG0001302	OFUSG15207.1.p1	BRALA17951
OG0001304	OFUSG05114.1.p1	BRALA22379
OG0001305	OFUSG08198.1.p1	BRALA10193
OG0001306	OFUSG23546.1.p1	BRALA05038
OG0001306	OFUSG07657.1.p1, OFUSG07657.2.p1	BRALA19534
OG0001308	OFUSG10535.1.p1	BRALA03706
OG0001309	OFUSG21047.1.p1, OFUSG22086.1.p1, OFUSG25240.1.p1, OFUSG07752.1.p1	BRALA13335, BRALA13333, BRALA13334, BRALA13338, BRALA13332, BRALA13331
OG0001310	OFUSG11461.1.p1	BRALA22585
OG0001310	OFUSG06993.1.p1, OFUSG06993.2.p1, OFUSG06993.3.p1	BRALA27863
OG0001311	OFUSG12707.3.p1, OFUSG12707.2.p1, OFUSG12707.1.p1	BRALA10689
OG0001311	OFUSG15938.2.p1, OFUSG15938.1.p1	BRALA14116
OG0001312	OFUSG01787.1.p1, OFUSG17940.1.p1, OFUSG19112.1.p1	BRALA29353
OG0001313	OFUSG00097.1.p1, OFUSG00029.1.p1	BRALA24478, BRALA24480, BRALA24479, BRALA24001, BRALA11759, BRALA24002
OG0001314	OFUSG01280.1.p1	BRALA34015, BRALA33956
OG0001314	OFUSG25481.1.p1, OFUSG26729.1.p1, OFUSG26729.2.p1	BRALA35509
OG0001315	OFUSG10828.1.p1	BRALA13047
OG0001316	OFUSG25497.3.p1, OFUSG25497.2.p1, OFUSG25497.1.p1	BRALA15900, BRALA15901
OG0001317	OFUSG06662.2.p1, OFUSG06662.1.p1	BRALA12724
OG0001318	OFUSG00323.1.p1	BRALA08906
OG0001318	OFUSG00343.1.p1	BRALA01956
OG0001319	OFUSG26856.1.p1, OFUSG26856.2.p1	BRALA24213
OG0001320	OFUSG23083.1.p1	BRALA11528
OG0001320	OFUSG21928.1.p1, OFUSG11012.1.p1, OFUSG11010.1.p1	BRALA25109
OG0001321	OFUSG16548.1.p1	BRALA08021
OG0001322	OFUSG07154.2.p1, OFUSG07154.1.p1	BRALA09871
OG0001322	OFUSG11624.1.p1	BRALA13321
OG0001323	OFUSG11964.4.p1, OFUSG11964.3.p1, OFUSG11964.1.p1, OFUSG11964.2.p1	BRALA31053
OG0001324	OFUSG16607.1.p1	BRALA33648
OG0001325	OFUSG10884.1.p1	BRALA04015
OG0001326	OFUSG19214.1.p1	BRALA24570
OG0001327	OFUSG12772.1.p1	BRALA10354
OG0001327	OFUSG06432.1.p1	BRALA19771
OG0001329	OFUSG19399.1.p1, OFUSG06594.1.p1	BRALA32195, BRALA12680
OG0001330	OFUSG15141.1.p1	BRALA23942
OG0001331	OFUSG06502.1.p1	BRALA34572, BRALA33928
OG0001332	OFUSG05145.1.p1	BRALA00789
OG0001332	OFUSG17350.1.p1	BRALA05167
OG0001333	OFUSG07585.1.p1, OFUSG07585.2.p1	BRALA25392
OG0001335	OFUSG19960.1.p1	BRALA21645
OG0001337	OFUSG20188.1.p1	BRALA09464
OG0001337	OFUSG21230.1.p1	BRALA01268
OG0001339	OFUSG21367.1.p1, OFUSG21369.1.p1	BRALA16667, BRALA16668
OG0001341	OFUSG06041.1.p1	BRALA12816
