Orthogroup	OWEFU	STRPU_ok
OG0000435	OFUSG23346.1.p1	STRPU_22156
OG0000441	OFUSG24316.1.p2	STRPU_08090
OG0000442	OFUSG14066.1.p1	STRPU_06501
OG0000442	OFUSG00335.1.p1	STRPU_17294
OG0000442	OFUSG00657.1.p1	STRPU_16903
OG0000443	OFUSG16493.1.p1	STRPU_13819
OG0000443	OFUSG19814.2.p1	STRPU_27362
OG0000444	OFUSG07387.1.p1, OFUSG19063.1.p1	STRPU_12350
OG0000444	OFUSG07141.1.p1, OFUSG07141.3.p1, OFUSG07141.2.p1	STRPU_12803
OG0000446	OFUSG13151.1.p1	STRPU_24898
OG0000446	OFUSG00837.1.p1	STRPU_01634, STRPU_11972
OG0000446	OFUSG21046.1.p1	STRPU_24006
OG0000447	OFUSG03142.1.p1, OFUSG03142.2.p1, OFUSG03142.4.p1, OFUSG03142.3.p1	STRPU_05018
OG0000448	OFUSG02723.1.p1	STRPU_05001
OG0000449	OFUSG09412.1.p1, OFUSG09412.2.p1	STRPU_03430
OG0000450	OFUSG22336.1.p1	STRPU_14805
OG0000453	OFUSG13689.1.p1	STRPU_11780, STRPU_11765, STRPU_11767, STRPU_11764
OG0000459	OFUSG13939.1.p1	STRPU_13769, STRPU_13771, STRPU_13770, STRPU_13271, STRPU_17503, STRPU_13880, STRPU_13872, STRPU_13841, STRPU_13861, STRPU_13458, STRPU_13459
OG0000460	OFUSG02208.1.p1	STRPU_05282
OG0000460	OFUSG01757.1.p1, OFUSG13348.1.p1	STRPU_00443, STRPU_13702, STRPU_07345, STRPU_23366, STRPU_18478, STRPU_18435
OG0000461	OFUSG17710.1.p1	STRPU_22427
OG0000461	OFUSG15748.3.p1, OFUSG15748.1.p1, OFUSG15748.4.p1, OFUSG15748.2.p1, OFUSG00679.1.p1	STRPU_14492
OG0000463	OFUSG07528.3.p1, OFUSG07528.2.p1, OFUSG07528.1.p1	STRPU_13114, STRPU_13087
OG0000463	OFUSG08820.2.p1, OFUSG08820.1.p1	STRPU_27309
OG0000465	OFUSG13672.1.p1	STRPU_07200
OG0000465	OFUSG13295.1.p1	STRPU_10825
OG0000466	OFUSG09606.1.p1, OFUSG10610.1.p1	STRPU_18747, STRPU_18365, STRPU_14250, STRPU_06849, STRPU_06848, STRPU_17536, STRPU_13571, STRPU_01590, STRPU_13167, STRPU_13148, STRPU_13147, STRPU_13168, STRPU_13146, STRPU_13149, STRPU_13169
OG0000466	OFUSG01209.1.p1, OFUSG01209.2.p1, OFUSG16366.1.p1, OFUSG00574.1.p1	STRPU_23720, STRPU_23721
OG0000467	OFUSG06168.2.p1, OFUSG06168.1.p1	STRPU_23158
OG0000468	OFUSG25389.1.p1, OFUSG25432.1.p1	STRPU_12712, STRPU_12711
OG0000469	OFUSG06742.2.p1, OFUSG06742.1.p1	STRPU_23215, STRPU_23221
OG0000469	OFUSG09493.1.p1	STRPU_26522
OG0000470	OFUSG10928.1.p1	STRPU_08272
OG0000470	OFUSG12357.1.p1, OFUSG12357.2.p1	STRPU_21506
OG0000471	OFUSG10312.1.p1	STRPU_05358
OG0000472	OFUSG17586.1.p1, OFUSG17587.1.p1, OFUSG17565.1.p1, OFUSG17559.1.p1, OFUSG17583.1.p1, OFUSG17582.1.p1	STRPU_04400, STRPU_14561, STRPU_10557
OG0000475	OFUSG04266.1.p1	STRPU_25084, STRPU_25083
OG0000476	OFUSG07272.1.p1, OFUSG07271.1.p1, OFUSG07271.2.p1	STRPU_20170
OG0000476	OFUSG08298.1.p1	STRPU_19628, STRPU_19687
OG0000477	OFUSG13714.1.p1, OFUSG13713.1.p1	STRPU_14774, STRPU_02549
OG0000478	OFUSG07829.1.p1, OFUSG19267.2.p1, OFUSG19267.1.p1	STRPU_01166, STRPU_18289
OG0000479	OFUSG00302.1.p1, OFUSG00302.2.p1	STRPU_17435
OG0000479	OFUSG22572.2.p1, OFUSG22572.1.p1	STRPU_14315
OG0000480	OFUSG26477.1.p1	STRPU_00362, STRPU_11025
OG0000481	OFUSG22310.1.p1	STRPU_14885
OG0000481	OFUSG18362.1.p1	STRPU_04460
OG0000482	OFUSG21905.1.p1, OFUSG21905.2.p1, OFUSG21905.3.p1, OFUSG21905.4.p1, OFUSG21905.5.p1	STRPU_21122
OG0000484	OFUSG26248.2.p1, OFUSG26248.1.p1	STRPU_19234
OG0000485	OFUSG04740.1.p1, OFUSG04740.2.p1, OFUSG09824.2.p1, OFUSG09824.1.p1, OFUSG24636.1.p1	STRPU_03873
OG0000487	OFUSG18458.1.p1, OFUSG04631.1.p1, OFUSG09257.1.p1	STRPU_21236
OG0000488	OFUSG11335.2.p1, OFUSG11335.1.p1	STRPU_21579, STRPU_09666
OG0000489	OFUSG16964.1.p1, OFUSG16964.2.p1, OFUSG16964.3.p1, OFUSG16964.5.p1, OFUSG16964.4.p1	STRPU_00884, STRPU_24241, STRPU_01065
OG0000490	OFUSG08032.1.p1	STRPU_19396, STRPU_19397
OG0000491	OFUSG02688.1.p1	STRPU_04966
OG0000494	OFUSG21763.2.p1, OFUSG21763.1.p1	STRPU_15055, STRPU_15147, STRPU_02528
OG0000495	OFUSG15018.1.p1, OFUSG15017.1.p1, OFUSG24776.1.p1, OFUSG08324.1.p1, OFUSG08325.2.p1, OFUSG08325.1.p1, OFUSG03870.1.p1, OFUSG13493.1.p1, OFUSG00578.1.p1, OFUSG22539.1.p1, OFUSG12393.1.p1, OFUSG25742.1.p1, OFUSG17198.1.p1	STRPU_14646
OG0000496	OFUSG05354.1.p1	STRPU_25443
OG0000497	OFUSG14965.1.p1, OFUSG14966.1.p1, OFUSG14968.1.p1	STRPU_14149, STRPU_14171
OG0000497	OFUSG25600.1.p1, OFUSG25540.2.p1, OFUSG25540.1.p1	STRPU_19651, STRPU_19670
OG0000498	OFUSG05252.1.p1	STRPU_25913
OG0000499	OFUSG12145.1.p1, OFUSG12145.2.p1, OFUSG25039.1.p1	STRPU_21743, STRPU_21679
OG0000501	OFUSG05132.1.p1, OFUSG08027.1.p1, OFUSG11389.1.p1, OFUSG21090.1.p1, OFUSG15540.1.p1, OFUSG17744.1.p1, OFUSG13693.1.p1, OFUSG00424.1.p1	STRPU_04968, STRPU_24516, STRPU_24080, STRPU_00604, STRPU_24511, STRPU_24509, STRPU_04537, STRPU_04519, STRPU_00603, STRPU_24513, STRPU_24508, STRPU_24507, STRPU_24505, STRPU_24504, STRPU_24506, STRPU_24510, STRPU_24688, STRPU_24704, STRPU_24687, STRPU_24705
OG0000502	OFUSG03962.1.p1	STRPU_02326, STRPU_11768, STRPU_11459
OG0000502	OFUSG22644.1.p1, OFUSG22644.2.p1	STRPU_11152
OG0000503	OFUSG08004.3.p1, OFUSG08004.1.p1, OFUSG08004.2.p1	STRPU_12805, STRPU_12804
OG0000503	OFUSG23525.1.p1	STRPU_19380
OG0000504	OFUSG16313.2.p1, OFUSG16313.1.p1	STRPU_13814
OG0000505	OFUSG24460.1.p1, OFUSG24460.2.p1	STRPU_21978
OG0000506	OFUSG24714.1.p1	STRPU_06642
OG0000508	OFUSG16639.1.p1	STRPU_13773
OG0000508	OFUSG23446.1.p1	STRPU_22049
OG0000509	OFUSG22873.1.p1	STRPU_17684, STRPU_06103, STRPU_20831, STRPU_23363
OG0000510	OFUSG18347.2.p1, OFUSG18347.1.p1, OFUSG16890.2.p1, OFUSG16890.3.p1, OFUSG16890.4.p1, OFUSG16890.1.p1	STRPU_20272, STRPU_20279, STRPU_20192, STRPU_23102
OG0000511	OFUSG15867.1.p1	STRPU_10354
OG0000513	OFUSG10385.3.p1, OFUSG10385.2.p1, OFUSG10385.1.p1, OFUSG10385.4.p1	STRPU_04474, STRPU_04475
OG0000514	OFUSG18449.3.p1, OFUSG18449.1.p1, OFUSG18449.2.p1	STRPU_08933
OG0000516	OFUSG22791.1.p1, OFUSG03391.1.p1, OFUSG03391.2.p1, OFUSG02530.1.p1, OFUSG05361.1.p1	STRPU_13037, STRPU_13043, STRPU_13061, STRPU_13049, STRPU_13035, STRPU_12407, STRPU_13039, STRPU_13036, STRPU_13038, STRPU_13063, STRPU_25368
OG0000519	OFUSG15431.1.p1, OFUSG15505.1.p1	STRPU_14240, STRPU_14241, STRPU_14510, STRPU_14504, STRPU_14502, STRPU_14501, STRPU_14500, STRPU_14509, STRPU_14503, STRPU_14505, STRPU_14497, STRPU_14232, STRPU_14226, STRPU_14228, STRPU_14235
OG0000519	OFUSG23894.1.p1, OFUSG23894.2.p1, OFUSG15506.1.p1	STRPU_02530, STRPU_15149
OG0000520	OFUSG22252.1.p1	STRPU_15354
OG0000520	OFUSG09373.1.p1	STRPU_02843, STRPU_02884, STRPU_02842
OG0000521	OFUSG18161.2.p1, OFUSG18161.1.p1	STRPU_08500
OG0000521	OFUSG25165.1.p1	STRPU_20675
OG0000522	OFUSG19025.1.p1, OFUSG19028.1.p1	STRPU_09848, STRPU_09558
OG0000522	OFUSG18379.1.p1, OFUSG18380.2.p1, OFUSG18380.1.p1, OFUSG18380.4.p1, OFUSG18380.3.p1	STRPU_09785
OG0000523	OFUSG09672.1.p1	STRPU_24945, STRPU_24944
OG0000524	OFUSG10538.1.p1, OFUSG10538.3.p1, OFUSG10538.5.p1, OFUSG10538.4.p1, OFUSG10538.2.p1	STRPU_04273
OG0000525	OFUSG26139.1.p1	STRPU_19423
OG0000525	OFUSG03533.1.p1	STRPU_19446
OG0000525	OFUSG17865.2.p1, OFUSG17865.1.p1	STRPU_08644
OG0000528	OFUSG21429.3.p1, OFUSG21429.1.p1, OFUSG21429.2.p1	STRPU_10713
OG0000528	OFUSG21773.1.p1	STRPU_21360
OG0000528	OFUSG16078.3.p1, OFUSG16078.4.p1, OFUSG16078.1.p1, OFUSG16078.2.p1	STRPU_23137
OG0000529	OFUSG07078.1.p1, OFUSG07078.2.p1	STRPU_19440
OG0000529	OFUSG23321.1.p1	STRPU_00345, STRPU_11005
OG0000530	OFUSG26322.2.p1, OFUSG26322.4.p1, OFUSG26322.3.p1, OFUSG26322.5.p1, OFUSG26322.1.p1	STRPU_19193
OG0000532	OFUSG09491.1.p1, OFUSG19634.1.p1, OFUSG11199.1.p1, OFUSG21702.1.p1	STRPU_20648, STRPU_20646, STRPU_20647
OG0000533	OFUSG08695.1.p1	STRPU_16980, STRPU_17000, STRPU_17001
OG0000534	OFUSG16053.1.p1	STRPU_00112, STRPU_13181
OG0000534	OFUSG10814.1.p1, OFUSG23901.1.p1	STRPU_01453, STRPU_08723
OG0000535	OFUSG08130.1.p1, OFUSG13128.1.p1	STRPU_26923, STRPU_07113, STRPU_00139, STRPU_22164, STRPU_22159
OG0000536	OFUSG19266.2.p1, OFUSG19266.1.p1	STRPU_22972, STRPU_23973, STRPU_23949, STRPU_23210, STRPU_23751, STRPU_23209, STRPU_22732, STRPU_22582, STRPU_22573, STRPU_22575, STRPU_22572, STRPU_22583, STRPU_22574
OG0000537	OFUSG10963.2.p1, OFUSG10963.1.p1, OFUSG10962.1.p1, OFUSG25896.1.p1, OFUSG25896.2.p1	STRPU_06545, STRPU_06553
OG0000537	OFUSG25897.1.p1	STRPU_06546
OG0000538	OFUSG16205.1.p1	STRPU_13554
OG0000542	OFUSG03514.1.p1	STRPU_05583, STRPU_05643
OG0000542	OFUSG17386.2.p1, OFUSG17386.1.p1	STRPU_21969
OG0000543	OFUSG26249.1.p1	STRPU_06071, STRPU_25731, STRPU_06490, STRPU_11627, STRPU_07985, STRPU_13268, STRPU_08657, STRPU_18526, STRPU_06489, STRPU_03241, STRPU_05217, STRPU_14610, STRPU_12698, STRPU_13072, STRPU_04876
OG0000544	OFUSG26349.2.p1, OFUSG26349.1.p1	STRPU_01164, STRPU_18291
OG0000545	OFUSG21600.1.p1	STRPU_21165, STRPU_21157
OG0000545	OFUSG25038.1.p1, OFUSG25038.2.p1, OFUSG25038.5.p1, OFUSG25038.3.p1, OFUSG25038.4.p1	STRPU_07091, STRPU_21313
OG0000547	OFUSG19406.1.p1	STRPU_22678, STRPU_21964, STRPU_01969, STRPU_22811
OG0000548	OFUSG06566.2.p1, OFUSG06566.1.p1	STRPU_10337
OG0000549	OFUSG22824.1.p1, OFUSG22825.1.p1	STRPU_26919, STRPU_26917
OG0000549	OFUSG14140.1.p1, OFUSG14143.1.p1	STRPU_12468, STRPU_12545
OG0000550	OFUSG25622.2.p1, OFUSG25622.1.p1, OFUSG25622.3.p1, OFUSG25622.5.p1, OFUSG25622.4.p1	STRPU_24490
OG0000551	OFUSG04963.2.p1, OFUSG04963.1.p1	STRPU_07418, STRPU_07415, STRPU_07416, STRPU_07417
OG0000552	OFUSG04389.1.p1	STRPU_01962, STRPU_22803
OG0000552	OFUSG03850.1.p1	STRPU_05705
OG0000553	OFUSG08704.1.p1, OFUSG08704.2.p1	STRPU_03995, STRPU_03988
OG0000553	OFUSG10876.2.p1, OFUSG10876.1.p1, OFUSG10876.3.p1	STRPU_09287
OG0000554	OFUSG07941.2.p1, OFUSG07941.1.p1, OFUSG07941.5.p1, OFUSG07941.4.p1, OFUSG07941.3.p1	STRPU_16675, STRPU_16708
OG0000562	OFUSG20041.1.p1, OFUSG20049.1.p1	STRPU_26809
OG0000562	OFUSG05389.1.p1	STRPU_25528
OG0000563	OFUSG15273.1.p1	STRPU_02520, STRPU_15138
OG0000564	OFUSG11344.1.p1	STRPU_21576, STRPU_00279
OG0000564	OFUSG12033.1.p1, OFUSG12034.1.p1	STRPU_20975
OG0000565	OFUSG11829.1.p1	STRPU_25126, STRPU_25127
OG0000565	OFUSG18366.3.p1, OFUSG18366.1.p1, OFUSG18366.2.p1, OFUSG24327.1.p1, OFUSG01839.1.p1	STRPU_12091, STRPU_12090, STRPU_26877
OG0000566	OFUSG22659.1.p1	STRPU_14680
OG0000567	OFUSG09646.1.p1	STRPU_26517
OG0000567	OFUSG13020.1.p1	STRPU_18559
OG0000569	OFUSG24688.1.p1, OFUSG06605.1.p1, OFUSG06604.1.p1	STRPU_18127, STRPU_18130, STRPU_21438, STRPU_18131, STRPU_18126, STRPU_18128, STRPU_27168, STRPU_27167, STRPU_27164, STRPU_27163, STRPU_27169, STRPU_21052, STRPU_27223
OG0000570	OFUSG06907.1.p1	STRPU_23827, STRPU_23864, STRPU_23861, STRPU_23825, STRPU_23826, STRPU_23863
OG0000570	OFUSG18154.1.p1, OFUSG18154.2.p1, OFUSG13511.1.p1, OFUSG13512.1.p1, OFUSG10732.1.p1, OFUSG10732.2.p1, OFUSG10733.1.p1, OFUSG26428.1.p1, OFUSG17115.1.p1	STRPU_23858, STRPU_23822, STRPU_23816, STRPU_23850
OG0000570	OFUSG13730.1.p1	STRPU_14260
OG0000572	OFUSG12111.3.p1, OFUSG12111.5.p1, OFUSG12111.1.p1, OFUSG12111.4.p1, OFUSG12111.2.p1	STRPU_21193
OG0000572	OFUSG20906.1.p1, OFUSG20906.2.p1	STRPU_11231, STRPU_11269
OG0000573	OFUSG23244.1.p1, OFUSG23244.2.p1	STRPU_11052, STRPU_00392
OG0000573	OFUSG09137.1.p1	STRPU_27100, STRPU_27089
OG0000574	OFUSG18200.1.p1	STRPU_09296
OG0000574	OFUSG10163.1.p1	STRPU_08865, STRPU_00956
OG0000574	OFUSG07751.1.p1, OFUSG07751.2.p1	STRPU_00802, STRPU_19767
OG0000575	OFUSG09886.2.p1, OFUSG09886.1.p1	STRPU_15788
OG0000576	OFUSG17044.1.p1	STRPU_23119
OG0000577	OFUSG03520.1.p1, OFUSG03522.1.p1, OFUSG03521.1.p1, OFUSG03519.1.p1	STRPU_17273, STRPU_17434, STRPU_11943, STRPU_11903, STRPU_11902, STRPU_11942, STRPU_01705, STRPU_16733, STRPU_01709, STRPU_16737, STRPU_16736, STRPU_01708, STRPU_17320, STRPU_17331, STRPU_17318, STRPU_22685, STRPU_22832
OG0000578	OFUSG11308.1.p1	STRPU_21618
OG0000579	OFUSG06590.1.p1	STRPU_23503
OG0000580	OFUSG00139.1.p1	STRPU_12039, STRPU_01257, STRPU_12038
OG0000581	OFUSG12368.1.p1	STRPU_21308
OG0000581	OFUSG25173.1.p1	STRPU_21309
OG0000581	OFUSG21596.1.p1	STRPU_21310
OG0000582	OFUSG07318.2.p1, OFUSG07318.1.p1	STRPU_19500
OG0000585	OFUSG19304.1.p1	STRPU_22740, STRPU_01894
OG0000587	OFUSG26859.1.p1, OFUSG26859.2.p1	STRPU_06588, STRPU_06512
OG0000587	OFUSG11281.1.p1	STRPU_21487, STRPU_21496
OG0000588	OFUSG23263.1.p1, OFUSG23263.2.p1	STRPU_00676, STRPU_18950
OG0000588	OFUSG00278.1.p1	STRPU_17075
OG0000589	OFUSG08007.3.p1, OFUSG08007.4.p1, OFUSG08007.2.p1, OFUSG08007.1.p1	STRPU_13052
OG0000590	OFUSG24583.1.p1	STRPU_25115
OG0000590	OFUSG20344.1.p1	STRPU_25616
OG0000591	OFUSG18333.1.p1	STRPU_08932
OG0000591	OFUSG14784.1.p1	STRPU_06603
OG0000592	OFUSG07498.2.p1, OFUSG07498.3.p1, OFUSG07498.1.p1	STRPU_16888
OG0000592	OFUSG08220.1.p1, OFUSG08220.2.p1	STRPU_15820, STRPU_15868
OG0000593	OFUSG11138.1.p1	STRPU_09183, STRPU_02152
OG0000594	OFUSG06784.1.p1	STRPU_23518
OG0000596	OFUSG19257.1.p1, OFUSG14210.1.p1	STRPU_01212, STRPU_25747, STRPU_05818, STRPU_05681, STRPU_05680, STRPU_03711, STRPU_05445, STRPU_05525, STRPU_05516, STRPU_05235, STRPU_05703
OG0000597	OFUSG24146.1.p1, OFUSG24148.1.p1	STRPU_14406
OG0000600	OFUSG01055.1.p1	STRPU_18065, STRPU_18063
OG0000600	OFUSG16956.1.p1	STRPU_00672, STRPU_18954
OG0000601	OFUSG23109.1.p1, OFUSG06003.1.p1	STRPU_16081, STRPU_16088, STRPU_16087
OG0000602	OFUSG14405.1.p1	STRPU_06890, STRPU_06914
OG0000602	OFUSG14404.1.p1	STRPU_06715
OG0000603	OFUSG11716.1.p1, OFUSG11716.2.p1	STRPU_00284, STRPU_21569
OG0000604	OFUSG21649.1.p1	STRPU_20713
OG0000607	OFUSG00975.1.p1	STRPU_01642, STRPU_11978
OG0000608	OFUSG01950.1.p1	STRPU_05642, STRPU_05582
OG0000609	OFUSG21513.1.p1	STRPU_24853
OG0000609	OFUSG16039.1.p1	STRPU_24616
OG0000610	OFUSG20066.1.p1, OFUSG09506.1.p1	STRPU_27140, STRPU_27141
OG0000610	OFUSG08338.1.p1	STRPU_19602
OG0000611	OFUSG02645.4.p1, OFUSG02645.1.p1, OFUSG02645.3.p1, OFUSG02645.2.p1, OFUSG02645.5.p1	STRPU_05045, STRPU_05119
OG0000611	OFUSG22888.1.p1	STRPU_26016
OG0000612	OFUSG06644.1.p1	STRPU_09717, STRPU_09761
OG0000612	OFUSG23094.1.p1	STRPU_26031
OG0000613	OFUSG08463.1.p1	STRPU_26787
OG0000614	OFUSG04886.1.p1	STRPU_25312
OG0000614	OFUSG25046.1.p1, OFUSG06189.1.p1, OFUSG21971.1.p1	STRPU_21878
OG0000615	OFUSG13992.1.p1, OFUSG13992.2.p1	STRPU_06171
OG0000616	OFUSG19762.4.p1, OFUSG19762.2.p1, OFUSG19762.5.p1, OFUSG19762.3.p1, OFUSG19762.1.p1	STRPU_03576
OG0000617	OFUSG19377.1.p1	STRPU_22373
OG0000618	OFUSG00935.1.p1	STRPU_17394, STRPU_17402
OG0000618	OFUSG13446.2.p1, OFUSG13446.1.p1	STRPU_07199
OG0000619	OFUSG13853.1.p1, OFUSG13853.2.p1	STRPU_06659
OG0000621	OFUSG12004.1.p1	STRPU_20608, STRPU_20609, STRPU_17540, STRPU_17541, STRPU_21491, STRPU_21501, STRPU_00293, STRPU_21639
OG0000622	OFUSG10556.1.p1, OFUSG02071.1.p1, OFUSG02070.1.p1, OFUSG15189.1.p1, OFUSG21737.1.p1	STRPU_17169, STRPU_04373
OG0000623	OFUSG17186.1.p1	STRPU_07960, STRPU_07951
OG0000623	OFUSG24609.2.p1, OFUSG24609.3.p1, OFUSG24609.1.p1	STRPU_00318
OG0000624	OFUSG24408.1.p1, OFUSG24408.2.p1	STRPU_02433, STRPU_13713, STRPU_14119, STRPU_13328, STRPU_26382
OG0000625	OFUSG19939.1.p1	STRPU_03700, STRPU_02905
OG0000626	OFUSG21226.2.p1, OFUSG21226.4.p1, OFUSG21226.1.p1, OFUSG21226.3.p1, OFUSG21226.5.p1	STRPU_24334
OG0000627	OFUSG09840.4.p1, OFUSG09840.2.p1, OFUSG09840.3.p1, OFUSG09840.5.p1, OFUSG09840.1.p1	STRPU_03283, STRPU_03246
OG0000628	OFUSG00909.1.p1	STRPU_17753
OG0000628	OFUSG13391.1.p1	STRPU_07211
OG0000629	OFUSG07455.1.p1	STRPU_19527
OG0000629	OFUSG00777.1.p1	STRPU_11562
OG0000629	OFUSG01023.1.p1	STRPU_11888, STRPU_11933
OG0000630	OFUSG26903.1.p1	STRPU_16241, STRPU_07931, STRPU_15456, STRPU_21948, STRPU_03829, STRPU_09053, STRPU_06360, STRPU_06359
OG0000633	OFUSG04705.1.p1, OFUSG17551.1.p1, OFUSG04706.1.p1, OFUSG04704.1.p1, OFUSG09107.1.p1, OFUSG03169.1.p1, OFUSG11302.1.p1, OFUSG24443.2.p1, OFUSG24443.1.p1, OFUSG08494.1.p1, OFUSG16667.1.p1, OFUSG02766.1.p1, OFUSG14912.1.p1, OFUSG02763.1.p1, OFUSG02764.1.p1, OFUSG16666.2.p1, OFUSG16666.1.p1	STRPU_21010, STRPU_15058, STRPU_25151, STRPU_25150, STRPU_18495, STRPU_11416, STRPU_22191
OG0000634	OFUSG25455.1.p1, OFUSG13962.1.p1	STRPU_00599
OG0000635	OFUSG20393.1.p1, OFUSG20393.3.p1, OFUSG20393.2.p1, OFUSG20394.1.p1	STRPU_25070
OG0000635	OFUSG03398.2.p1, OFUSG03398.1.p1, OFUSG03399.1.p1, OFUSG03393.1.p1, OFUSG03395.1.p1, OFUSG03397.1.p1, OFUSG03390.1.p1, OFUSG03392.1.p1, OFUSG03392.2.p1, OFUSG23741.1.p1, OFUSG23735.1.p1, OFUSG09557.1.p1, OFUSG09558.1.p1, OFUSG04843.1.p1, OFUSG01426.1.p1, OFUSG09659.1.p1	STRPU_17828
OG0000636	OFUSG19283.1.p1	STRPU_09946
OG0000637	OFUSG08218.1.p1	STRPU_20362
OG0000638	OFUSG00868.2.p1, OFUSG00868.1.p1	STRPU_17473, STRPU_17456, STRPU_16890, STRPU_23957, STRPU_17471, STRPU_17454, STRPU_17472, STRPU_17455, STRPU_23958, STRPU_23932, STRPU_14026, STRPU_17232
OG0000639	OFUSG09740.1.p1	STRPU_27017
OG0000639	OFUSG05397.1.p1	STRPU_25405
OG0000642	OFUSG10098.1.p1, OFUSG10098.2.p1	STRPU_04607, STRPU_04606, STRPU_04846
OG0000643	OFUSG24224.2.p1, OFUSG24224.4.p1, OFUSG24224.1.p1, OFUSG24224.3.p1, OFUSG24224.5.p1	STRPU_14556
OG0000645	OFUSG05054.1.p1	STRPU_25221
OG0000645	OFUSG04671.1.p1	STRPU_22046
OG0000646	OFUSG17652.1.p1	STRPU_11448
OG0000646	OFUSG20855.1.p1	STRPU_25760
OG0000648	OFUSG23086.1.p1	STRPU_00211
OG0000648	OFUSG23087.1.p1	STRPU_25924
OG0000649	OFUSG16766.1.p1, OFUSG07315.1.p1, OFUSG07687.1.p1, OFUSG07537.1.p1, OFUSG03255.1.p1, OFUSG11210.1.p1	STRPU_13871, STRPU_13879
OG0000650	OFUSG04430.1.p1	STRPU_24960
OG0000651	OFUSG13240.2.p1, OFUSG13240.3.p1, OFUSG13240.1.p1	STRPU_22117
OG0000652	OFUSG06175.2.p1, OFUSG06175.1.p1	STRPU_21926
OG0000654	OFUSG04714.1.p1	STRPU_25001
OG0000656	OFUSG23789.1.p1, OFUSG08558.1.p1	STRPU_14279
OG0000657	OFUSG00339.1.p1	STRPU_17299, STRPU_17301
OG0000657	OFUSG04303.1.p1	STRPU_22434
OG0000657	OFUSG00337.1.p1	STRPU_00184, STRPU_17300
OG0000658	OFUSG21109.1.p1	STRPU_18794
OG0000659	OFUSG13991.1.p1	STRPU_00752, STRPU_20000, STRPU_23016
OG0000660	OFUSG16300.1.p1	STRPU_13999
OG0000660	OFUSG00254.1.p1	STRPU_02267, STRPU_17655
OG0000662	OFUSG19351.1.p1	STRPU_09621, STRPU_09696, STRPU_09739
OG0000662	OFUSG11101.1.p1	STRPU_08344
OG0000664	OFUSG06083.1.p1	STRPU_23931
OG0000664	OFUSG16644.1.p1	STRPU_24936
OG0000665	OFUSG09816.3.p1, OFUSG09816.1.p1, OFUSG09816.2.p1	STRPU_26452, STRPU_26774, STRPU_27239, STRPU_27242
OG0000666	OFUSG06195.2.p1, OFUSG06195.1.p1, OFUSG06195.3.p1, OFUSG06195.5.p1, OFUSG06195.4.p1	STRPU_22324
OG0000667	OFUSG09757.2.p1, OFUSG09757.1.p1	STRPU_26568
OG0000670	OFUSG24801.2.p1, OFUSG24801.1.p1, OFUSG24764.1.p1, OFUSG24763.1.p1	STRPU_06883
OG0000671	OFUSG24508.1.p1, OFUSG24509.2.p1, OFUSG24509.1.p1	STRPU_24917
OG0000671	OFUSG16516.2.p1, OFUSG16516.1.p1, OFUSG04636.1.p1	STRPU_24916
OG0000672	OFUSG14378.5.p1, OFUSG14378.3.p1, OFUSG14378.2.p1, OFUSG14378.1.p1, OFUSG14378.4.p1	STRPU_06933
OG0000672	OFUSG12085.1.p1	STRPU_20779
OG0000674	OFUSG08473.1.p1	STRPU_26356
OG0000674	OFUSG07969.1.p1	STRPU_12631
OG0000675	OFUSG03298.1.p1, OFUSG05752.2.p1, OFUSG05752.4.p1, OFUSG05753.1.p1, OFUSG05752.1.p1, OFUSG05752.3.p1, OFUSG01054.1.p1, OFUSG00991.1.p1	STRPU_13877, STRPU_13866, STRPU_10967, STRPU_10930, STRPU_10541, STRPU_04200, STRPU_04240, STRPU_06740, STRPU_16651, STRPU_06154
OG0000676	OFUSG21048.1.p1	STRPU_24012
OG0000676	OFUSG14430.1.p1	STRPU_06999
OG0000678	OFUSG10078.1.p1, OFUSG10078.2.p1	STRPU_08255
OG0000679	OFUSG25362.1.p1	STRPU_26838
OG0000680	OFUSG12758.1.p1	STRPU_08041
OG0000680	OFUSG26520.1.p1, OFUSG01684.1.p1, OFUSG01687.1.p1	STRPU_07455, STRPU_07457, STRPU_07456, STRPU_07476
OG0000681	OFUSG02151.1.p1	STRPU_05744
OG0000681	OFUSG07049.2.p1, OFUSG07049.1.p1	STRPU_12569, STRPU_12568
OG0000682	OFUSG06498.1.p1	STRPU_09978, STRPU_09955
OG0000683	OFUSG25839.2.p1, OFUSG25839.1.p1	STRPU_06350
OG0000683	OFUSG17452.5.p1, OFUSG17452.4.p1, OFUSG17452.2.p1, OFUSG17452.3.p1, OFUSG17452.1.p1	STRPU_18850
OG0000684	OFUSG20203.4.p1, OFUSG20203.1.p1, OFUSG20203.2.p1, OFUSG20203.5.p1, OFUSG20203.3.p1	STRPU_25416
OG0000685	OFUSG07501.2.p1, OFUSG07501.4.p1, OFUSG07501.3.p1, OFUSG07501.5.p1, OFUSG07501.1.p1	STRPU_08752, STRPU_01415, STRPU_12322
OG0000690	OFUSG21408.1.p1	STRPU_08035
OG0000690	OFUSG00182.1.p1	STRPU_17155
OG0000690	OFUSG17680.1.p1	STRPU_18294, STRPU_01161
OG0000691	OFUSG20437.2.p1, OFUSG20437.1.p1	STRPU_25430
OG0000691	OFUSG13069.3.p1, OFUSG13069.2.p1, OFUSG13069.1.p1	STRPU_24302
OG0000692	OFUSG17216.1.p1	STRPU_19316, STRPU_01823
