Orthogroup	OWEFU	ASTMX
OG0000792	OFUSG22559.1.p1	ASTMX16348
OG0000793	OFUSG09289.1.p1	ASTMX14223, ASTMX10357, ASTMX01727, ASTMX02233, ASTMX02443, ASTMX05161, ASTMX20115
OG0000795	OFUSG26685.1.p1, OFUSG23098.1.p1, OFUSG08900.1.p1, OFUSG06424.1.p1, OFUSG10160.1.p1, OFUSG00297.1.p1, OFUSG26040.1.p1, OFUSG09244.1.p1, OFUSG26041.1.p1, OFUSG06946.1.p1, OFUSG21508.1.p1	ASTMX15720
OG0000797	OFUSG10229.1.p1	ASTMX20588, ASTMX19577
OG0000798	OFUSG02728.2.p1, OFUSG02728.5.p1, OFUSG02728.1.p1, OFUSG02728.3.p1, OFUSG02728.4.p1	ASTMX21193, ASTMX11678, ASTMX10211
OG0000799	OFUSG06054.2.p1, OFUSG06054.1.p1, OFUSG06052.2.p1, OFUSG06052.1.p1	ASTMX17390, ASTMX14818, ASTMX00307, ASTMX10072, ASTMX09971, ASTMX14456, ASTMX15426
OG0000800	OFUSG06584.1.p1	ASTMX03211
OG0000801	OFUSG04291.1.p1, OFUSG04291.2.p1	ASTMX01728, ASTMX02234, ASTMX15089
OG0000802	OFUSG21207.1.p1	ASTMX06019, ASTMX21699, ASTMX11410, ASTMX02887, ASTMX04926, ASTMX14181, ASTMX13825, ASTMX08074, ASTMX21722, ASTMX16382, ASTMX05118, ASTMX11346
OG0000803	OFUSG07578.2.p1, OFUSG07578.4.p1, OFUSG07578.1.p1, OFUSG07578.3.p1	ASTMX01085, ASTMX17361
OG0000809	OFUSG17351.1.p1, OFUSG17351.2.p1	ASTMX06550
OG0000810	OFUSG13316.1.p1	ASTMX22884, ASTMX14057
OG0000810	OFUSG25434.3.p1, OFUSG25434.2.p1, OFUSG25434.1.p1	ASTMX12714, ASTMX07516, ASTMX17120
OG0000813	OFUSG10957.1.p1, OFUSG10956.1.p1	ASTMX04213
OG0000814	OFUSG25287.1.p1, OFUSG25288.1.p1, OFUSG25696.1.p1, OFUSG25695.1.p1	ASTMX15594
OG0000814	OFUSG20971.1.p1	ASTMX15595
OG0000815	OFUSG09614.1.p1, OFUSG09614.3.p1, OFUSG09614.2.p1	ASTMX05918
OG0000815	OFUSG24917.1.p1	ASTMX00181
OG0000815	OFUSG04646.2.p1, OFUSG04646.1.p1	ASTMX08658
OG0000816	OFUSG12543.1.p1	ASTMX01604, ASTMX07613, ASTMX14361
OG0000816	OFUSG10926.1.p1	ASTMX03674, ASTMX12133
OG0000817	OFUSG23697.1.p1	ASTMX22057
OG0000817	OFUSG18100.1.p1	ASTMX12294
OG0000817	OFUSG04259.1.p1	ASTMX19659
OG0000818	OFUSG10058.1.p1, OFUSG10058.3.p1, OFUSG10058.2.p1	ASTMX12922, ASTMX22575, ASTMX07670, ASTMX01486, ASTMX09066
OG0000819	OFUSG25384.2.p1, OFUSG25384.1.p1	ASTMX14488
OG0000819	OFUSG22325.2.p1, OFUSG22325.1.p1	ASTMX05872, ASTMX12231
OG0000820	OFUSG16562.1.p1	ASTMX08673, ASTMX00527
OG0000822	OFUSG12185.1.p1	ASTMX12417
OG0000822	OFUSG07627.1.p1, OFUSG07627.3.p1, OFUSG07627.2.p1	ASTMX10309
OG0000822	OFUSG03485.1.p1	ASTMX12605
OG0000823	OFUSG25821.1.p1, OFUSG25821.2.p1	ASTMX19476
OG0000824	OFUSG02604.1.p1, OFUSG23186.1.p1, OFUSG03277.1.p1, OFUSG02456.2.p1, OFUSG02456.1.p1, OFUSG02606.1.p1, OFUSG02605.1.p1, OFUSG02629.1.p1, OFUSG02606.2.p1, OFUSG02606.4.p1, OFUSG02606.3.p1, OFUSG02631.1.p1, OFUSG02631.2.p1	ASTMX19096, ASTMX19094, ASTMX19092, ASTMX12217, ASTMX19091, ASTMX12216, ASTMX19095
OG0000825	OFUSG03447.3.p1, OFUSG03447.2.p1, OFUSG03447.1.p1	ASTMX14867, ASTMX09792
OG0000825	OFUSG19469.1.p1	ASTMX19849, ASTMX06289
OG0000826	OFUSG20773.1.p1, OFUSG20775.1.p1	ASTMX19669
OG0000827	OFUSG12430.2.p1, OFUSG12430.1.p1, OFUSG20387.1.p1	ASTMX03408, ASTMX03367
OG0000828	OFUSG16610.1.p1	ASTMX13643
OG0000828	OFUSG14927.1.p1	ASTMX19023
OG0000829	OFUSG05943.1.p1	ASTMX20116, ASTMX18197, ASTMX04946, ASTMX13633, ASTMX12842, ASTMX02806, ASTMX14699, ASTMX09961, ASTMX19415, ASTMX04647, ASTMX18505
OG0000832	OFUSG10360.1.p1	ASTMX15114, ASTMX12276, ASTMX04850
OG0000833	OFUSG12738.1.p1	ASTMX16676, ASTMX17036, ASTMX20537, ASTMX17998
OG0000834	OFUSG04057.5.p1, OFUSG04057.2.p1, OFUSG04057.3.p1, OFUSG04057.1.p1, OFUSG04057.4.p1	ASTMX06048, ASTMX10777, ASTMX03780, ASTMX11762, ASTMX10829, ASTMX00566
OG0000835	OFUSG01553.1.p1, OFUSG01553.2.p1, OFUSG21973.1.p1	ASTMX11779
OG0000836	OFUSG04483.1.p1	ASTMX14295, ASTMX00637, ASTMX02859
OG0000837	OFUSG01837.1.p1, OFUSG13636.1.p1, OFUSG01835.1.p1	ASTMX04294, ASTMX04295, ASTMX04140, ASTMX07602, ASTMX17291
OG0000838	OFUSG07503.1.p1	ASTMX09271, ASTMX02044, ASTMX09270, ASTMX02043, ASTMX16316
OG0000841	OFUSG20856.1.p1, OFUSG20856.4.p1, OFUSG20856.2.p1, OFUSG20856.3.p1	ASTMX20424, ASTMX10887, ASTMX01216, ASTMX12144
OG0000842	OFUSG17660.1.p1	ASTMX13270, ASTMX14600, ASTMX21767, ASTMX08674, ASTMX22831, ASTMX05913, ASTMX19115, ASTMX09604
OG0000844	OFUSG21494.2.p1, OFUSG21494.1.p1	ASTMX05225, ASTMX06886, ASTMX11513, ASTMX04355, ASTMX10336, ASTMX04359
OG0000845	OFUSG00051.1.p1	ASTMX11852, ASTMX04520
OG0000845	OFUSG00112.1.p1	ASTMX05855
OG0000847	OFUSG15294.1.p1	ASTMX04476
OG0000847	OFUSG24225.1.p1, OFUSG24225.2.p1	ASTMX13199, ASTMX17255
OG0000848	OFUSG02732.1.p1	ASTMX13979, ASTMX14345, ASTMX04742
OG0000848	OFUSG03989.1.p1, OFUSG03989.2.p1	ASTMX00257, ASTMX06224, ASTMX13366
OG0000849	OFUSG09067.1.p1	ASTMX14573
OG0000850	OFUSG12712.1.p1	ASTMX16693, ASTMX02820
OG0000850	OFUSG06085.1.p1	ASTMX12095
OG0000851	OFUSG02239.1.p1, OFUSG02239.2.p1	ASTMX09789, ASTMX17144, ASTMX08263
OG0000852	OFUSG09153.1.p1, OFUSG09153.2.p1	ASTMX14218, ASTMX09079, ASTMX14219
OG0000852	OFUSG04815.3.p1, OFUSG04815.2.p1, OFUSG04815.1.p1	ASTMX01973, ASTMX04325
OG0000854	OFUSG19945.1.p1, OFUSG19943.1.p1, OFUSG10780.1.p1, OFUSG19578.1.p1, OFUSG19944.1.p1, OFUSG09728.1.p1, OFUSG16518.1.p1, OFUSG16270.1.p1, OFUSG10592.2.p1, OFUSG10592.1.p1, OFUSG25461.1.p1, OFUSG16035.1.p1, OFUSG16036.1.p1	ASTMX08448, ASTMX07266, ASTMX08447
OG0000855	OFUSG08911.2.p1, OFUSG08911.1.p1	ASTMX05866, ASTMX09644
OG0000855	OFUSG14975.1.p1, OFUSG14975.2.p1	ASTMX09643
OG0000857	OFUSG01227.1.p1	ASTMX18737, ASTMX15778, ASTMX01089, ASTMX09003
OG0000858	OFUSG19534.1.p1, OFUSG19534.2.p1	ASTMX14432
OG0000858	OFUSG18650.1.p1	ASTMX08402
OG0000858	OFUSG19764.2.p1, OFUSG19764.1.p1	ASTMX03492
OG0000859	OFUSG09251.1.p1	ASTMX18557, ASTMX14932, ASTMX18996, ASTMX04905, ASTMX12394, ASTMX18622, ASTMX17513
OG0000860	OFUSG07489.1.p1, OFUSG07489.2.p1	ASTMX22579, ASTMX13435, ASTMX16785, ASTMX21569, ASTMX19755
OG0000863	OFUSG16665.1.p1, OFUSG05886.1.p1	ASTMX14464, ASTMX10280
OG0000866	OFUSG24066.1.p1, OFUSG00680.1.p1, OFUSG05730.1.p1, OFUSG06216.1.p1, OFUSG17520.1.p1, OFUSG05526.1.p1, OFUSG14753.1.p1	ASTMX16257, ASTMX10404
OG0000868	OFUSG11760.1.p1	ASTMX18458, ASTMX16490
OG0000869	OFUSG13203.1.p1, OFUSG01355.1.p1	ASTMX05238
OG0000869	OFUSG16947.1.p1	ASTMX03029, ASTMX03031, ASTMX03030
OG0000870	OFUSG20438.1.p1	ASTMX17331, ASTMX18789
OG0000871	OFUSG00730.1.p1	ASTMX08820
OG0000871	OFUSG06537.1.p1	ASTMX22315
OG0000872	OFUSG00869.2.p1, OFUSG00869.3.p1, OFUSG00869.5.p1, OFUSG00869.1.p1, OFUSG00869.4.p1	ASTMX20999
OG0000873	OFUSG09849.1.p1	ASTMX22220
OG0000874	OFUSG03220.1.p1	ASTMX01664, ASTMX03695, ASTMX11238, ASTMX21323
OG0000875	OFUSG13364.1.p1	ASTMX10227, ASTMX22128
OG0000875	OFUSG16237.1.p1	ASTMX15020
OG0000877	OFUSG04094.1.p1, OFUSG04093.1.p1	ASTMX00683
OG0000878	OFUSG16664.1.p1	ASTMX14927
OG0000879	OFUSG04088.1.p1	ASTMX19602, ASTMX05400
OG0000880	OFUSG05701.1.p1	ASTMX19119, ASTMX05557, ASTMX08534, ASTMX10778
OG0000881	OFUSG25601.3.p1, OFUSG25601.2.p1, OFUSG25601.4.p1, OFUSG25601.1.p1, OFUSG25601.5.p1	ASTMX08736, ASTMX09138
OG0000881	OFUSG22311.1.p1	ASTMX09646, ASTMX05888
OG0000882	OFUSG17466.4.p1, OFUSG17466.1.p1, OFUSG17466.3.p1, OFUSG17466.2.p1	ASTMX12618, ASTMX07464, ASTMX13019, ASTMX05010
OG0000883	OFUSG14124.1.p1	ASTMX03555, ASTMX07903
OG0000887	OFUSG26529.1.p1, OFUSG26529.2.p1	ASTMX05512, ASTMX10768
OG0000887	OFUSG16699.1.p1, OFUSG16699.2.p1	ASTMX16791
OG0000888	OFUSG09295.1.p1	ASTMX14224, ASTMX11928
OG0000888	OFUSG10796.1.p1	ASTMX18926
OG0000889	OFUSG12102.1.p1	ASTMX01303, ASTMX13535
OG0000893	OFUSG08896.1.p1, OFUSG08897.1.p1	ASTMX16839, ASTMX15713, ASTMX05174, ASTMX05175, ASTMX05176, ASTMX15714
OG0000896	OFUSG13178.1.p1	ASTMX08984
OG0000896	OFUSG11490.1.p1, OFUSG11490.3.p1, OFUSG11490.2.p1	ASTMX03839, ASTMX20490
OG0000897	OFUSG18741.1.p1	ASTMX00619
OG0000897	OFUSG06433.1.p1	ASTMX00999, ASTMX08838
OG0000898	OFUSG21363.2.p1, OFUSG21363.1.p1	ASTMX07406, ASTMX18529
OG0000899	OFUSG02805.1.p1, OFUSG02805.2.p1	ASTMX04348, ASTMX20253, ASTMX02728, ASTMX04745, ASTMX18004
OG0000904	OFUSG17921.1.p1	ASTMX09306, ASTMX14881, ASTMX12135
OG0000906	OFUSG24653.1.p1, OFUSG20410.1.p1, OFUSG20404.1.p1, OFUSG03306.1.p1, OFUSG09788.1.p1	ASTMX22382
OG0000907	OFUSG26462.1.p1	ASTMX06533, ASTMX02843
OG0000908	OFUSG05748.2.p1, OFUSG05748.4.p1, OFUSG05748.1.p1, OFUSG05748.3.p1	ASTMX20519, ASTMX14450
OG0000908	OFUSG10578.1.p1	ASTMX13391, ASTMX06616
OG0000909	OFUSG00497.1.p1	ASTMX14114, ASTMX08183, ASTMX18935, ASTMX02527
OG0000911	OFUSG23257.1.p1, OFUSG23257.2.p1	ASTMX10186, ASTMX20068
OG0000911	OFUSG13934.1.p1	ASTMX11057, ASTMX07865, ASTMX06052
OG0000912	OFUSG05604.1.p1	ASTMX10500, ASTMX10501, ASTMX16615
OG0000912	OFUSG23879.1.p1	ASTMX13041, ASTMX04397
OG0000913	OFUSG03065.4.p1, OFUSG03065.3.p1, OFUSG03065.1.p1, OFUSG03065.2.p1, OFUSG03065.5.p1	ASTMX04731, ASTMX14355
OG0000915	OFUSG06406.1.p1, OFUSG06406.2.p1	ASTMX19052, ASTMX06403, ASTMX16161, ASTMX09477, ASTMX05555, ASTMX07212
OG0000916	OFUSG23926.1.p1, OFUSG25063.1.p1, OFUSG05152.1.p1, OFUSG05152.2.p1	ASTMX19855, ASTMX19856, ASTMX19853, ASTMX12970, ASTMX19854, ASTMX20080, ASTMX20081, ASTMX15070, ASTMX15071, ASTMX18988, ASTMX18989, ASTMX18985, ASTMX18987, ASTMX19857, ASTMX18220, ASTMX20067, ASTMX18221, ASTMX16683, ASTMX13125, ASTMX18305, ASTMX18615
OG0000921	OFUSG26697.1.p1	ASTMX02073
OG0000923	OFUSG04091.1.p1	ASTMX12705
OG0000923	OFUSG16107.1.p1	ASTMX14532, ASTMX05362, ASTMX00157, ASTMX10399, ASTMX10398, ASTMX21755
OG0000925	OFUSG21493.1.p1	ASTMX10561
OG0000925	OFUSG25811.2.p1, OFUSG25811.1.p1	ASTMX00132, ASTMX00555
OG0000926	OFUSG20595.2.p1, OFUSG20595.1.p1	ASTMX20470
OG0000927	OFUSG26854.1.p1	ASTMX14905, ASTMX00005, ASTMX18145, ASTMX01174, ASTMX14825, ASTMX06980, ASTMX08592
OG0000928	OFUSG08901.1.p1	ASTMX22584, ASTMX18625, ASTMX17517, ASTMX00645, ASTMX01726
OG0000929	OFUSG01585.1.p1	ASTMX04114, ASTMX07004, ASTMX06184, ASTMX16944, ASTMX10239, ASTMX04285
OG0000931	OFUSG05884.5.p1, OFUSG05884.3.p1, OFUSG05884.4.p1, OFUSG05884.2.p1, OFUSG05884.1.p1	ASTMX03676
OG0000932	OFUSG22608.1.p1	ASTMX11726
OG0000934	OFUSG01031.1.p1	ASTMX09810, ASTMX09922
OG0000934	OFUSG08244.1.p1	ASTMX09273, ASTMX08879, ASTMX19792
OG0000935	OFUSG16551.1.p1	ASTMX04934, ASTMX18192, ASTMX02617, ASTMX18423, ASTMX09074, ASTMX14216, ASTMX00813
OG0000938	OFUSG24703.1.p1	ASTMX01666, ASTMX21733, ASTMX21732
OG0000940	OFUSG14533.1.p1	ASTMX10004
OG0000943	OFUSG24129.1.p1	ASTMX21773
OG0000944	OFUSG02142.1.p1, OFUSG02142.4.p1, OFUSG02142.2.p1, OFUSG02142.3.p1	ASTMX07936, ASTMX13997, ASTMX11801, ASTMX01164
OG0000945	OFUSG22805.2.p1, OFUSG22805.1.p1, OFUSG24268.1.p1	ASTMX00204, ASTMX12524, ASTMX16834
OG0000946	OFUSG00368.1.p1, OFUSG00634.1.p1, OFUSG01913.2.p1, OFUSG01913.1.p1	ASTMX18936, ASTMX00332, ASTMX10860
OG0000947	OFUSG17100.1.p1	ASTMX10737, ASTMX06666, ASTMX16756, ASTMX11945
OG0000949	OFUSG01898.1.p1, OFUSG21190.1.p1, OFUSG20002.1.p1	ASTMX15084, ASTMX08824, ASTMX21187, ASTMX22481, ASTMX19646, ASTMX11332, ASTMX19844, ASTMX08182
OG0000950	OFUSG23770.1.p1	ASTMX05864, ASTMX09628, ASTMX16099, ASTMX18311
OG0000951	OFUSG09305.1.p1	ASTMX01864, ASTMX01863, ASTMX22222, ASTMX05129
OG0000952	OFUSG02484.1.p1	ASTMX04103, ASTMX16768
OG0000952	OFUSG02485.1.p1	ASTMX08010, ASTMX16769
OG0000953	OFUSG13123.1.p1, OFUSG15200.1.p1, OFUSG23505.1.p1	ASTMX18226, ASTMX12548, ASTMX06834, ASTMX00739
OG0000954	OFUSG16223.1.p1	ASTMX15027
OG0000954	OFUSG04263.1.p1	ASTMX21854
OG0000955	OFUSG21035.1.p1	ASTMX18471, ASTMX19384
OG0000955	OFUSG02908.1.p1	ASTMX22024, ASTMX11621
OG0000957	OFUSG09505.1.p1, OFUSG09505.2.p1	ASTMX21698, ASTMX11409, ASTMX14243, ASTMX14579, ASTMX04943, ASTMX06936
OG0000958	OFUSG06196.1.p1, OFUSG06197.1.p1, OFUSG06896.1.p1	ASTMX06367, ASTMX12813, ASTMX16637
OG0000960	OFUSG05056.1.p1	ASTMX16444, ASTMX07245, ASTMX15601, ASTMX10147
OG0000963	OFUSG26256.1.p1	ASTMX05064, ASTMX15961
OG0000964	OFUSG10365.1.p1, OFUSG20587.1.p1, OFUSG20586.1.p1, OFUSG20586.2.p1	ASTMX14595
OG0000965	OFUSG10177.1.p1	ASTMX11644
OG0000965	OFUSG05283.1.p1	ASTMX05585
OG0000966	OFUSG15060.2.p1, OFUSG15060.1.p1	ASTMX02282, ASTMX09390, ASTMX05066, ASTMX09997
OG0000967	OFUSG03652.1.p1	ASTMX08221
OG0000967	OFUSG18109.1.p1	ASTMX07666, ASTMX03215
OG0000968	OFUSG01481.1.p1, OFUSG01481.2.p1, OFUSG01481.3.p1	ASTMX00225, ASTMX16299, ASTMX00443
OG0000968	OFUSG15086.1.p1	ASTMX00226, ASTMX13057, ASTMX11973
OG0000969	OFUSG16049.1.p1, OFUSG16049.2.p1	ASTMX01808
OG0000970	OFUSG24111.1.p1	ASTMX16775, ASTMX10621
OG0000971	OFUSG15922.1.p1	ASTMX00664
OG0000971	OFUSG15894.2.p1, OFUSG15894.1.p1	ASTMX14779
OG0000972	OFUSG22434.1.p1, OFUSG22451.1.p1	ASTMX18834
OG0000972	OFUSG10857.2.p1, OFUSG10857.1.p1	ASTMX16325
OG0000974	OFUSG12017.1.p1	ASTMX15410
OG0000976	OFUSG19744.1.p1, OFUSG08682.1.p1, OFUSG19714.1.p1, OFUSG23174.1.p1, OFUSG23175.1.p1, OFUSG22926.1.p1, OFUSG22927.1.p1	ASTMX04179, ASTMX20853
OG0000977	OFUSG25208.1.p1	ASTMX18656
OG0000978	OFUSG05262.1.p1	ASTMX10667, ASTMX02304, ASTMX07458, ASTMX17117, ASTMX00202, ASTMX01648
OG0000979	OFUSG20447.2.p1, OFUSG20447.1.p1	ASTMX07631
OG0000981	OFUSG03861.1.p1	ASTMX07777
OG0000982	OFUSG16732.3.p1, OFUSG16732.2.p1, OFUSG16732.1.p1, OFUSG16732.4.p1, OFUSG16732.5.p1	ASTMX07919, ASTMX18187, ASTMX11536, ASTMX07445, ASTMX13438, ASTMX10025
OG0000984	OFUSG07902.1.p1	ASTMX02397
OG0000985	OFUSG11040.1.p1	ASTMX09768, ASTMX15611, ASTMX12134, ASTMX10557, ASTMX04706
OG0000986	OFUSG09980.1.p1	ASTMX21143, ASTMX19507, ASTMX13383, ASTMX12846, ASTMX17978
OG0000987	OFUSG21084.2.p1, OFUSG21084.1.p1	ASTMX15681, ASTMX02636, ASTMX09408, ASTMX04754, ASTMX04880, ASTMX14766
OG0000988	OFUSG21531.1.p1	ASTMX14582, ASTMX10358, ASTMX14055
OG0000992	OFUSG06018.1.p1	ASTMX16823, ASTMX21083
OG0000994	OFUSG05737.1.p1	ASTMX09930
OG0000994	OFUSG19359.1.p1	ASTMX09998
OG0000995	OFUSG10864.1.p1, OFUSG10864.2.p1, OFUSG10864.3.p1	ASTMX18626, ASTMX17670, ASTMX10200, ASTMX11669, ASTMX21664
OG0000996	OFUSG14358.1.p1	ASTMX23040, ASTMX18947, ASTMX18386, ASTMX22748, ASTMX01122, ASTMX09090, ASTMX06171, ASTMX18948
OG0000999	OFUSG00108.1.p1	ASTMX07361, ASTMX15986, ASTMX14492, ASTMX00353, ASTMX16560
OG0001001	OFUSG14675.1.p1	ASTMX17780, ASTMX06967
OG0001002	OFUSG15973.1.p1, OFUSG16764.2.p1, OFUSG16764.1.p1	ASTMX03599
OG0001003	OFUSG24187.1.p1	ASTMX14461, ASTMX16003
OG0001004	OFUSG26573.1.p1, OFUSG26573.2.p1	ASTMX03982, ASTMX10486, ASTMX02824, ASTMX18866, ASTMX11607
OG0001005	OFUSG06280.1.p1	ASTMX13958, ASTMX01027, ASTMX13959
OG0001006	OFUSG07003.3.p1, OFUSG07003.1.p1, OFUSG07003.2.p1	ASTMX19697
OG0001006	OFUSG17480.1.p1	ASTMX13446, ASTMX05959, ASTMX13127
OG0001008	OFUSG01608.1.p1	ASTMX15308, ASTMX18731, ASTMX07446, ASTMX15309, ASTMX22900, ASTMX17365, ASTMX17759, ASTMX01070
OG0001009	OFUSG03141.1.p1	ASTMX08160
OG0001009	OFUSG10208.1.p1, OFUSG06733.1.p1, OFUSG03374.1.p1, OFUSG20943.1.p1	ASTMX00855
OG0001012	OFUSG14895.1.p1	ASTMX04365, ASTMX13046, ASTMX15204, ASTMX11880, ASTMX14969, ASTMX11879, ASTMX00113, ASTMX09552, ASTMX07040, ASTMX02961, ASTMX12817, ASTMX13081, ASTMX21444
OG0001013	OFUSG10524.1.p1	ASTMX21078, ASTMX17661, ASTMX17662, ASTMX08576, ASTMX08575, ASTMX12311, ASTMX03627, ASTMX10104, ASTMX11498, ASTMX01563
OG0001015	OFUSG17894.2.p1, OFUSG17894.1.p1, OFUSG17894.3.p1	ASTMX04064, ASTMX10509, ASTMX07749
OG0001016	OFUSG16289.1.p1	ASTMX02659
OG0001016	OFUSG17257.1.p1	ASTMX09603
OG0001017	OFUSG13590.3.p1, OFUSG13590.1.p1, OFUSG13590.2.p1	ASTMX17965
OG0001018	OFUSG20884.1.p1	ASTMX07293
OG0001018	OFUSG25182.1.p1	ASTMX14402
OG0001019	OFUSG04762.2.p1, OFUSG04762.1.p1	ASTMX13586, ASTMX13588, ASTMX11430, ASTMX14065
OG0001022	OFUSG14113.1.p1	ASTMX16902, ASTMX00545, ASTMX07556, ASTMX16176
OG0001023	OFUSG01359.1.p1	ASTMX19031, ASTMX20687, ASTMX01426, ASTMX20596, ASTMX06914
OG0001024	OFUSG17905.1.p1	ASTMX03675, ASTMX18108, ASTMX07995, ASTMX09301, ASTMX15826, ASTMX03255
OG0001026	OFUSG10458.1.p1	ASTMX15598, ASTMX17425, ASTMX16409
OG0001027	OFUSG15315.1.p1	ASTMX12602
OG0001028	OFUSG08945.1.p1, OFUSG08945.2.p1	ASTMX02432, ASTMX02433, ASTMX10276, ASTMX00251
OG0001029	OFUSG23212.2.p1, OFUSG23212.1.p1	ASTMX06248, ASTMX01653
OG0001029	OFUSG00715.1.p1	ASTMX09096, ASTMX11906, ASTMX09903, ASTMX05770, ASTMX16817
OG0001030	OFUSG09158.1.p1	ASTMX02452, ASTMX18172
OG0001030	OFUSG11700.1.p1	ASTMX14787, ASTMX04535, ASTMX18636
OG0001031	OFUSG10916.2.p1, OFUSG10916.3.p1, OFUSG10916.1.p1, OFUSG10915.1.p1	ASTMX07625
OG0001031	OFUSG14788.2.p1, OFUSG14788.1.p1	ASTMX17308
OG0001032	OFUSG05074.1.p1, OFUSG07488.1.p1, OFUSG07488.2.p1	ASTMX15532, ASTMX03793, ASTMX13164, ASTMX18965, ASTMX09608, ASTMX13460
OG0001033	OFUSG17922.1.p1	ASTMX11272, ASTMX16778, ASTMX20310
OG0001033	OFUSG07728.1.p1, OFUSG07728.2.p1	ASTMX02891, ASTMX13562
OG0001034	OFUSG04414.1.p1	ASTMX14094, ASTMX17808, ASTMX08019, ASTMX09126
OG0001036	OFUSG23486.1.p1	ASTMX15297, ASTMX00943, ASTMX04320, ASTMX20857
OG0001038	OFUSG06632.3.p1, OFUSG06632.1.p1, OFUSG06632.2.p1, OFUSG06632.4.p1	ASTMX15430, ASTMX04713, ASTMX08425
OG0001039	OFUSG18772.1.p1	ASTMX00965
OG0001042	OFUSG18717.1.p1, OFUSG18717.2.p1	ASTMX01745, ASTMX19070, ASTMX15836, ASTMX02594, ASTMX01999
OG0001044	OFUSG23994.1.p1	ASTMX11020
OG0001044	OFUSG09207.1.p1	ASTMX07810, ASTMX07811
OG0001046	OFUSG10400.1.p1	ASTMX04989, ASTMX12326, ASTMX15400, ASTMX21403, ASTMX04871
OG0001047	OFUSG13920.1.p1	ASTMX13719, ASTMX02988, ASTMX09193, ASTMX08799
OG0001048	OFUSG11109.1.p1	ASTMX11990, ASTMX19153, ASTMX16464, ASTMX06652, ASTMX16463, ASTMX18179, ASTMX03970
OG0001049	OFUSG17397.1.p1	ASTMX16983, ASTMX16917
OG0001049	OFUSG21106.1.p1	ASTMX15120, ASTMX04802
OG0001050	OFUSG06846.1.p1, OFUSG09204.1.p1, OFUSG19968.1.p1, OFUSG09691.1.p1	ASTMX17116, ASTMX01295, ASTMX07885, ASTMX07884, ASTMX00384, ASTMX06846
OG0001051	OFUSG13657.1.p1, OFUSG05091.1.p1	ASTMX16177, ASTMX09516, ASTMX00023, ASTMX04621
OG0001052	OFUSG10412.2.p1, OFUSG10412.1.p1	ASTMX02792, ASTMX15614
OG0001053	OFUSG16393.1.p1	ASTMX18300, ASTMX22111, ASTMX05732, ASTMX04777, ASTMX00654
OG0001053	OFUSG18424.1.p1	ASTMX04746
OG0001054	OFUSG18550.2.p1, OFUSG18550.1.p1	ASTMX11497, ASTMX10102, ASTMX07817, ASTMX12306, ASTMX15402, ASTMX15877, ASTMX07816, ASTMX19836, ASTMX11496, ASTMX10101
OG0001057	OFUSG10093.2.p1, OFUSG10093.1.p1	ASTMX16121, ASTMX18759, ASTMX08231, ASTMX21869, ASTMX11631
OG0001058	OFUSG09700.3.p1, OFUSG09700.1.p1, OFUSG09700.2.p1	ASTMX18033, ASTMX05110, ASTMX11885, ASTMX17859
OG0001059	OFUSG12920.1.p1	ASTMX17167
OG0001059	OFUSG12919.1.p1	ASTMX13011
OG0001060	OFUSG03037.1.p1	ASTMX14477, ASTMX15173
OG0001062	OFUSG17199.1.p1, OFUSG17199.2.p1	ASTMX14307, ASTMX08563, ASTMX02379, ASTMX17790
OG0001063	OFUSG11469.1.p1	ASTMX10605
OG0001065	OFUSG12064.1.p1	ASTMX18463, ASTMX10224
OG0001066	OFUSG05685.1.p1	ASTMX09220
OG0001067	OFUSG12106.1.p1, OFUSG11202.1.p1, OFUSG08267.1.p1	ASTMX00002, ASTMX08589
OG0001068	OFUSG20968.4.p1, OFUSG20968.1.p1, OFUSG20968.2.p1, OFUSG20968.3.p1	ASTMX16663, ASTMX10634
OG0001072	OFUSG14989.1.p1, OFUSG14989.2.p1	ASTMX19026
OG0001072	OFUSG23887.1.p1, OFUSG23887.2.p1	ASTMX07116
OG0001073	OFUSG03347.1.p1	ASTMX00299, ASTMX15138, ASTMX15137, ASTMX15139, ASTMX07175
OG0001075	OFUSG21504.2.p1, OFUSG21504.3.p1, OFUSG21504.1.p1, OFUSG21503.2.p1, OFUSG21503.1.p1	ASTMX15603, ASTMX17534, ASTMX07596
OG0001076	OFUSG03330.1.p1	ASTMX03685, ASTMX22707, ASTMX03684, ASTMX11243, ASTMX11094
OG0001077	OFUSG15956.1.p1, OFUSG15957.1.p1	ASTMX08017
OG0001077	OFUSG04034.1.p1	ASTMX12567
OG0001077	OFUSG04424.1.p1	ASTMX10837
OG0001078	OFUSG07195.2.p1, OFUSG07195.1.p1, OFUSG07195.3.p1	ASTMX14428, ASTMX16990, ASTMX15708, ASTMX07308, ASTMX21162, ASTMX01731
OG0001079	OFUSG22304.1.p1	ASTMX07129
OG0001079	OFUSG06804.1.p1	ASTMX13695, ASTMX07130, ASTMX04052
OG0001080	OFUSG16677.1.p1	ASTMX20362
OG0001080	OFUSG00008.1.p1	ASTMX17093, ASTMX00271
OG0001081	OFUSG14342.1.p1, OFUSG07840.1.p1	ASTMX07534, ASTMX20170, ASTMX20169
OG0001082	OFUSG04037.1.p1	ASTMX05356
