Orthogroup	OWEFU	AMPFI_ok
OG0001227	OFUSG00654.1.p1	AMPFI_12556
OG0001230	OFUSG21086.1.p1	AMPFI_11806
OG0001231	OFUSG12258.4.p1, OFUSG12258.5.p1, OFUSG12258.2.p1, OFUSG12258.3.p1, OFUSG12258.1.p1	AMPFI_23517
OG0001232	OFUSG10193.1.p1, OFUSG07641.1.p1, OFUSG07649.1.p1	AMPFI_08459, AMPFI_09206, AMPFI_03213
OG0001234	OFUSG05267.1.p1	AMPFI_10815, AMPFI_24580
OG0001236	OFUSG21425.1.p1	AMPFI_04390
OG0001237	OFUSG24255.3.p1, OFUSG24255.1.p1, OFUSG24255.2.p1	AMPFI_09608
OG0001238	OFUSG19388.1.p1	AMPFI_08671
OG0001238	OFUSG21344.1.p1	AMPFI_08263
OG0001241	OFUSG12948.2.p1, OFUSG12948.1.p1	AMPFI_10474
OG0001241	OFUSG14006.1.p1	AMPFI_05156
OG0001242	OFUSG07103.1.p1, OFUSG07103.2.p1, OFUSG26502.1.p1, OFUSG26501.1.p1, OFUSG26500.1.p1, OFUSG03443.1.p1, OFUSG17525.1.p1	AMPFI_08208, AMPFI_01628, AMPFI_22498
OG0001243	OFUSG16186.2.p1, OFUSG16186.3.p1, OFUSG16186.1.p1, OFUSG16186.5.p1, OFUSG16186.4.p1	AMPFI_09177
OG0001245	OFUSG10421.2.p1, OFUSG10421.4.p1, OFUSG10421.3.p1, OFUSG10421.1.p1	AMPFI_07722
OG0001246	OFUSG03943.1.p1, OFUSG03942.2.p1, OFUSG03942.1.p1	AMPFI_05364
OG0001247	OFUSG05637.1.p1, OFUSG05637.3.p1, OFUSG05637.4.p1, OFUSG05637.2.p1	AMPFI_24091
OG0001248	OFUSG23624.1.p1	AMPFI_15716
OG0001249	OFUSG17354.1.p1	AMPFI_23310
OG0001250	OFUSG09998.1.p1, OFUSG09998.2.p1	AMPFI_07433
OG0001251	OFUSG04849.1.p1	AMPFI_15272
OG0001252	OFUSG16975.2.p1, OFUSG16975.1.p1	AMPFI_21190, AMPFI_00156
OG0001253	OFUSG06702.1.p1	AMPFI_05658
OG0001254	OFUSG24259.1.p1, OFUSG24259.5.p1, OFUSG24259.3.p1, OFUSG24259.4.p1, OFUSG24259.2.p1	AMPFI_10158
OG0001256	OFUSG01838.2.p1, OFUSG01838.3.p1, OFUSG01838.1.p1	AMPFI_15458
OG0001261	OFUSG02179.1.p1	AMPFI_21898
OG0001262	OFUSG07691.1.p1	AMPFI_14619
OG0001263	OFUSG09274.1.p1	AMPFI_11017
OG0001264	OFUSG23132.1.p1	AMPFI_05271
OG0001265	OFUSG13131.2.p1, OFUSG13131.1.p1	AMPFI_23423, AMPFI_04012, AMPFI_19596, AMPFI_14886, AMPFI_15291, AMPFI_04317, AMPFI_02475, AMPFI_25480, AMPFI_02282, AMPFI_22858, AMPFI_18688, AMPFI_00347, AMPFI_21271, AMPFI_06674, AMPFI_14158, AMPFI_09863, AMPFI_14157, AMPFI_06646, AMPFI_02380, AMPFI_22017, AMPFI_23330
OG0001267	OFUSG03362.1.p1	AMPFI_16785
OG0001267	OFUSG22343.1.p1	AMPFI_03197
OG0001268	OFUSG09833.1.p1	AMPFI_21846
OG0001268	OFUSG06589.1.p1, OFUSG06589.2.p1	AMPFI_17603
OG0001270	OFUSG18535.1.p1	AMPFI_10234
OG0001270	OFUSG05149.1.p1	AMPFI_15423
OG0001271	OFUSG04260.2.p1, OFUSG04260.1.p1	AMPFI_12722
OG0001272	OFUSG15558.2.p1, OFUSG15558.1.p1	AMPFI_10847
OG0001273	OFUSG08474.2.p1, OFUSG08474.1.p1	AMPFI_08982
OG0001274	OFUSG26621.1.p1, OFUSG26621.2.p1	AMPFI_01753
OG0001275	OFUSG00064.2.p1, OFUSG00064.1.p1, OFUSG00064.4.p1, OFUSG00064.3.p1	AMPFI_10981
OG0001275	OFUSG00065.1.p1	AMPFI_05849
OG0001276	OFUSG02131.2.p1, OFUSG02131.1.p1	AMPFI_14910
OG0001278	OFUSG21422.1.p1	AMPFI_10211
OG0001279	OFUSG11783.1.p1	AMPFI_05903
OG0001280	OFUSG08879.1.p1	AMPFI_23298
OG0001281	OFUSG11373.1.p1	AMPFI_16027
OG0001284	OFUSG16498.1.p1	AMPFI_11093
OG0001284	OFUSG08836.1.p1, OFUSG08837.1.p1	AMPFI_06659
OG0001285	OFUSG19139.1.p1	AMPFI_25522
OG0001287	OFUSG02471.1.p1	AMPFI_14082
OG0001289	OFUSG25018.2.p1, OFUSG25018.1.p1	AMPFI_00215
OG0001291	OFUSG10221.1.p1	AMPFI_17861
OG0001292	OFUSG16670.1.p1	AMPFI_10776
OG0001293	OFUSG22587.1.p1	AMPFI_14701
OG0001294	OFUSG12455.1.p1, OFUSG12455.2.p1, OFUSG12455.4.p1, OFUSG12455.3.p1	AMPFI_01514
OG0001295	OFUSG26538.2.p1, OFUSG26538.1.p1	AMPFI_06419
OG0001296	OFUSG22042.1.p1	AMPFI_12346
OG0001297	OFUSG07798.1.p1	AMPFI_16113
OG0001300	OFUSG06989.2.p1, OFUSG06989.1.p1, OFUSG06989.3.p1, OFUSG06989.4.p1	AMPFI_08329
OG0001301	OFUSG03090.1.p1	AMPFI_20309, AMPFI_13360, AMPFI_11816, AMPFI_00547, AMPFI_05962, AMPFI_07795, AMPFI_22171, AMPFI_03252, AMPFI_04617
OG0001302	OFUSG26569.1.p1	AMPFI_16649, AMPFI_15529
OG0001302	OFUSG15207.1.p1	AMPFI_08047
OG0001303	OFUSG18590.1.p1	AMPFI_03955, AMPFI_15544
OG0001304	OFUSG05114.1.p1	AMPFI_08298, AMPFI_10342
OG0001305	OFUSG08198.1.p1	AMPFI_00755
OG0001306	OFUSG23546.1.p1	AMPFI_19010, AMPFI_04010
OG0001306	OFUSG07657.1.p1, OFUSG07657.2.p1	AMPFI_21641
OG0001308	OFUSG10535.1.p1	AMPFI_00605, AMPFI_01794, AMPFI_03456
OG0001309	OFUSG21047.1.p1, OFUSG22086.1.p1, OFUSG25240.1.p1, OFUSG07752.1.p1	AMPFI_12360
OG0001310	OFUSG11461.1.p1	AMPFI_04482, AMPFI_16368
OG0001310	OFUSG06993.1.p1, OFUSG06993.2.p1, OFUSG06993.3.p1	AMPFI_06804
OG0001311	OFUSG12707.3.p1, OFUSG12707.2.p1, OFUSG12707.1.p1	AMPFI_12130
OG0001313	OFUSG00097.1.p1, OFUSG00029.1.p1	AMPFI_18837, AMPFI_10514, AMPFI_03552
OG0001314	OFUSG01280.1.p1	AMPFI_14399
OG0001314	OFUSG25481.1.p1, OFUSG26729.1.p1, OFUSG26729.2.p1	AMPFI_21411, AMPFI_14658, AMPFI_05186
OG0001315	OFUSG10828.1.p1	AMPFI_19734, AMPFI_21563, AMPFI_03331
OG0001316	OFUSG25497.3.p1, OFUSG25497.2.p1, OFUSG25497.1.p1	AMPFI_11413
OG0001317	OFUSG06662.2.p1, OFUSG06662.1.p1	AMPFI_14996
OG0001318	OFUSG00323.1.p1	AMPFI_07561
OG0001318	OFUSG00343.1.p1	AMPFI_11299
OG0001319	OFUSG26856.1.p1, OFUSG26856.2.p1	AMPFI_11777
OG0001320	OFUSG23083.1.p1	AMPFI_25009, AMPFI_10016
OG0001320	OFUSG21928.1.p1, OFUSG11012.1.p1, OFUSG11010.1.p1	AMPFI_00452
OG0001321	OFUSG16548.1.p1	AMPFI_00079
OG0001322	OFUSG07154.2.p1, OFUSG07154.1.p1	AMPFI_10344
OG0001322	OFUSG11624.1.p1	AMPFI_23671
OG0001323	OFUSG11964.4.p1, OFUSG11964.3.p1, OFUSG11964.1.p1, OFUSG11964.2.p1	AMPFI_21599
OG0001324	OFUSG16607.1.p1	AMPFI_24533
OG0001325	OFUSG10884.1.p1	AMPFI_10346
OG0001326	OFUSG19214.1.p1	AMPFI_12886
OG0001327	OFUSG12772.1.p1	AMPFI_08065
OG0001327	OFUSG06432.1.p1	AMPFI_15522
OG0001328	OFUSG06410.1.p1, OFUSG16658.1.p1	AMPFI_03646, AMPFI_13555
OG0001328	OFUSG24276.1.p1	AMPFI_11946, AMPFI_23607
OG0001328	OFUSG01967.1.p1, OFUSG01966.2.p1, OFUSG01966.1.p1, OFUSG21221.1.p1, OFUSG06755.1.p1	AMPFI_16031, AMPFI_07538, AMPFI_22821, AMPFI_14375, AMPFI_25363, AMPFI_10406
OG0001328	OFUSG02927.1.p1, OFUSG25134.1.p1, OFUSG25133.1.p1, OFUSG11426.1.p1, OFUSG25137.1.p1	AMPFI_13227, AMPFI_20082
OG0001329	OFUSG19399.1.p1, OFUSG06594.1.p1	AMPFI_21747
OG0001330	OFUSG15141.1.p1	AMPFI_05140
OG0001331	OFUSG06502.1.p1	AMPFI_12424
OG0001332	OFUSG05145.1.p1, OFUSG17350.1.p1	AMPFI_20259
OG0001333	OFUSG07585.1.p1, OFUSG07585.2.p1	AMPFI_13930
OG0001335	OFUSG19960.1.p1	AMPFI_02356, AMPFI_10205
OG0001339	OFUSG21367.1.p1, OFUSG21369.1.p1	AMPFI_11085
OG0001341	OFUSG06041.1.p1	AMPFI_01027
OG0001344	OFUSG10181.1.p1	AMPFI_22417
OG0001345	OFUSG06158.1.p1	AMPFI_09770
OG0001347	OFUSG00168.1.p1	AMPFI_01235
OG0001348	OFUSG14452.1.p1, OFUSG14452.2.p1	AMPFI_00159
OG0001350	OFUSG20926.1.p1	AMPFI_25832
OG0001351	OFUSG24770.1.p1	AMPFI_22361
OG0001352	OFUSG21804.1.p1, OFUSG10126.1.p1	AMPFI_15694, AMPFI_18452, AMPFI_22485
OG0001354	OFUSG21208.1.p1	AMPFI_24004
OG0001355	OFUSG06812.1.p1	AMPFI_14446
OG0001356	OFUSG05861.1.p1, OFUSG19759.1.p1	AMPFI_01615
OG0001357	OFUSG11869.2.p1, OFUSG11869.1.p1	AMPFI_24417
OG0001360	OFUSG10269.1.p1, OFUSG08616.1.p1	AMPFI_21614
OG0001362	OFUSG10756.1.p1	AMPFI_22273
OG0001363	OFUSG08098.1.p1, OFUSG06851.1.p1, OFUSG04232.2.p1, OFUSG04232.1.p1, OFUSG10137.2.p1, OFUSG10137.1.p1	AMPFI_00070, AMPFI_09800, AMPFI_08365
OG0001364	OFUSG21480.2.p1, OFUSG21480.1.p1	AMPFI_14823
OG0001366	OFUSG24531.1.p1, OFUSG24531.2.p1	AMPFI_17877
OG0001366	OFUSG24530.1.p1, OFUSG24526.1.p1	AMPFI_02545
OG0001367	OFUSG13306.3.p1, OFUSG13306.2.p1, OFUSG13306.1.p1	AMPFI_02161
OG0001368	OFUSG15592.1.p1, OFUSG15601.1.p1, OFUSG14872.1.p1, OFUSG23238.1.p1, OFUSG13017.1.p1, OFUSG03573.1.p1, OFUSG11560.1.p1	AMPFI_11158
OG0001369	OFUSG19058.2.p1, OFUSG19058.1.p1, OFUSG19058.3.p1	AMPFI_22208
OG0001370	OFUSG26505.1.p1	AMPFI_06706
OG0001370	OFUSG07390.1.p1	AMPFI_09461
OG0001371	OFUSG17879.1.p1	AMPFI_10372, AMPFI_15938, AMPFI_12819
OG0001372	OFUSG17365.1.p1	AMPFI_21335
OG0001372	OFUSG20231.1.p1	AMPFI_18921
OG0001373	OFUSG10557.1.p1	AMPFI_00190
OG0001374	OFUSG04562.1.p1	AMPFI_17974
OG0001375	OFUSG07343.1.p1	AMPFI_00915
OG0001375	OFUSG17328.1.p1	AMPFI_06104
OG0001376	OFUSG09428.1.p1	AMPFI_21697
OG0001378	OFUSG06638.1.p1	AMPFI_15247
OG0001379	OFUSG25798.1.p1	AMPFI_14320
OG0001380	OFUSG02941.1.p1	AMPFI_08147
OG0001381	OFUSG08848.1.p1	AMPFI_12006
OG0001382	OFUSG07337.1.p1, OFUSG07337.3.p1, OFUSG07337.2.p1	AMPFI_12332
OG0001383	OFUSG08386.1.p1, OFUSG08386.2.p1	AMPFI_07068, AMPFI_11555
OG0001384	OFUSG25874.1.p1, OFUSG25878.1.p1	AMPFI_23681
OG0001386	OFUSG04435.2.p1, OFUSG04435.1.p1	AMPFI_07982
OG0001387	OFUSG08838.2.p1, OFUSG08838.1.p1, OFUSG09228.1.p1, OFUSG09227.1.p1, OFUSG09228.2.p1, OFUSG09228.3.p1, OFUSG09222.1.p1, OFUSG09222.2.p1, OFUSG23297.1.p1, OFUSG21160.1.p1	AMPFI_00234
OG0001388	OFUSG02522.1.p1, OFUSG02522.2.p1	AMPFI_08168
OG0001388	OFUSG03415.1.p1	AMPFI_12817, AMPFI_11142
OG0001388	OFUSG12507.1.p1	AMPFI_13636
OG0001388	OFUSG17736.1.p1	AMPFI_11567, AMPFI_07764
OG0001388	OFUSG02521.1.p1	AMPFI_16897
OG0001389	OFUSG02820.1.p1, OFUSG02820.2.p1	AMPFI_05693, AMPFI_24952
OG0001394	OFUSG03004.2.p1, OFUSG03004.3.p1, OFUSG03004.1.p1	AMPFI_09024
OG0001395	OFUSG00519.1.p1, OFUSG00519.2.p1	AMPFI_24070
OG0001396	OFUSG26273.1.p1, OFUSG26273.2.p1, OFUSG26272.1.p1, OFUSG13165.1.p1, OFUSG13165.2.p1, OFUSG13753.1.p1, OFUSG26271.1.p1, OFUSG13751.1.p1, OFUSG26270.1.p1, OFUSG17889.1.p1, OFUSG10375.1.p1	AMPFI_14908, AMPFI_07434, AMPFI_23711
OG0001397	OFUSG18946.1.p1	AMPFI_21706
OG0001397	OFUSG05696.1.p1	AMPFI_17878, AMPFI_10775
OG0001398	OFUSG08385.2.p1, OFUSG08385.1.p1	AMPFI_06855
OG0001399	OFUSG05115.2.p1, OFUSG05115.1.p1	AMPFI_21935
OG0001400	OFUSG16752.1.p1	AMPFI_24285
OG0001401	OFUSG14256.1.p1	AMPFI_16893
OG0001402	OFUSG15266.1.p1	AMPFI_26005
OG0001403	OFUSG22106.1.p1	AMPFI_17230
OG0001404	OFUSG10243.1.p1	AMPFI_17704
OG0001404	OFUSG20498.1.p1, OFUSG06110.1.p1	AMPFI_18013
OG0001404	OFUSG13591.1.p1	AMPFI_10794
OG0001405	OFUSG08687.1.p1	AMPFI_16561
OG0001406	OFUSG26862.2.p1, OFUSG26862.1.p1	AMPFI_09333
OG0001408	OFUSG26701.3.p1, OFUSG26701.5.p1, OFUSG26701.1.p1, OFUSG26701.2.p1, OFUSG26701.4.p1	AMPFI_21365
OG0001410	OFUSG03571.1.p1	AMPFI_02616
OG0001411	OFUSG03508.1.p1	AMPFI_10031
OG0001412	OFUSG18887.1.p1	AMPFI_08141
OG0001413	OFUSG22121.1.p1	AMPFI_15619
OG0001413	OFUSG08829.2.p1, OFUSG08829.1.p1	AMPFI_22440
OG0001414	OFUSG11958.2.p1, OFUSG11958.1.p1	AMPFI_24645
OG0001414	OFUSG18118.1.p1	AMPFI_20423
OG0001415	OFUSG15519.1.p1	AMPFI_19237
OG0001415	OFUSG13887.1.p1, OFUSG13881.1.p1, OFUSG13888.1.p1	AMPFI_17043
OG0001416	OFUSG13300.2.p1, OFUSG13300.1.p1	AMPFI_14851
OG0001417	OFUSG16507.1.p1	AMPFI_09940
OG0001418	OFUSG17720.1.p1	AMPFI_15591
OG0001419	OFUSG12217.1.p1	AMPFI_25243
OG0001421	OFUSG12383.1.p1, OFUSG12383.2.p1, OFUSG12383.3.p1	AMPFI_22931
OG0001422	OFUSG26586.1.p1, OFUSG26586.2.p1	AMPFI_23699
OG0001423	OFUSG07664.2.p1, OFUSG07664.1.p1	AMPFI_19050, AMPFI_22796
OG0001424	OFUSG16407.2.p1, OFUSG16407.1.p1	AMPFI_01906
OG0001425	OFUSG07569.2.p1, OFUSG07569.1.p1	AMPFI_13079
OG0001426	OFUSG13058.1.p1	AMPFI_07973
OG0001427	OFUSG17237.1.p1, OFUSG17237.2.p1	AMPFI_07391
OG0001428	OFUSG13057.1.p1, OFUSG13057.2.p1	AMPFI_11938
OG0001429	OFUSG01117.3.p1, OFUSG01117.1.p1, OFUSG01117.5.p1, OFUSG01117.4.p1, OFUSG01117.2.p1	AMPFI_15702, AMPFI_21567
OG0001430	OFUSG12101.2.p1, OFUSG12101.1.p1	AMPFI_07622
OG0001431	OFUSG13522.1.p1	AMPFI_11117
OG0001433	OFUSG12630.1.p1	AMPFI_00657
OG0001434	OFUSG01502.1.p1, OFUSG08642.1.p1, OFUSG01505.1.p1	AMPFI_18441
OG0001434	OFUSG01506.1.p1	AMPFI_06188, AMPFI_09637
OG0001434	OFUSG01494.1.p1	AMPFI_19362
OG0001436	OFUSG04236.1.p1	AMPFI_07709
OG0001437	OFUSG20380.1.p1	AMPFI_07780, AMPFI_13432
OG0001438	OFUSG23458.1.p1	AMPFI_17699
OG0001441	OFUSG21490.1.p1	AMPFI_01278
OG0001442	OFUSG01726.1.p1	AMPFI_09777
OG0001444	OFUSG10636.1.p1, OFUSG22849.1.p1, OFUSG01825.1.p1, OFUSG02583.1.p1	AMPFI_09712, AMPFI_01804, AMPFI_21209, AMPFI_00542, AMPFI_17968, AMPFI_17163, AMPFI_21291, AMPFI_17756, AMPFI_02733, AMPFI_15750, AMPFI_03771
OG0001445	OFUSG25750.1.p1	AMPFI_06828
OG0001446	OFUSG14848.3.p1, OFUSG14848.1.p1, OFUSG14848.2.p1	AMPFI_04574, AMPFI_17048, AMPFI_21716, AMPFI_19480, AMPFI_18957
OG0001447	OFUSG12539.1.p1	AMPFI_14165
OG0001448	OFUSG15091.1.p1	AMPFI_01038
OG0001449	OFUSG23473.1.p1	AMPFI_17066
OG0001449	OFUSG04436.1.p1	AMPFI_22357
OG0001451	OFUSG01699.1.p1	AMPFI_16214
OG0001452	OFUSG19630.4.p1, OFUSG19630.3.p1, OFUSG19630.2.p1, OFUSG19630.1.p1	AMPFI_17582
OG0001453	OFUSG16903.1.p1, OFUSG21275.1.p1	AMPFI_20721
OG0001455	OFUSG21479.1.p1	AMPFI_16555
OG0001456	OFUSG19848.1.p1	AMPFI_01959
OG0001456	OFUSG19840.1.p1	AMPFI_00318
OG0001459	OFUSG26657.1.p1	AMPFI_19783
OG0001460	OFUSG10186.1.p1, OFUSG10186.2.p1	AMPFI_23946
OG0001461	OFUSG06941.1.p1, OFUSG06941.2.p1	AMPFI_25442, AMPFI_13135, AMPFI_20976, AMPFI_23123, AMPFI_22344
OG0001464	OFUSG16469.1.p1, OFUSG16469.2.p1, OFUSG16469.3.p1, OFUSG16469.4.p1	AMPFI_22525, AMPFI_17212
OG0001465	OFUSG12663.2.p1, OFUSG12663.1.p1	AMPFI_23606
OG0001466	OFUSG26312.2.p1, OFUSG26312.1.p1	AMPFI_23243
OG0001466	OFUSG17818.1.p1	AMPFI_06839
OG0001467	OFUSG05528.1.p1	AMPFI_23736, AMPFI_21779
OG0001468	OFUSG16624.1.p1	AMPFI_19331
OG0001469	OFUSG19276.1.p1	AMPFI_05229
OG0001469	OFUSG01366.1.p1	AMPFI_02483
OG0001470	OFUSG23956.1.p1	AMPFI_01501
OG0001472	OFUSG15801.1.p1	AMPFI_01053
OG0001472	OFUSG11564.1.p1, OFUSG11564.2.p1	AMPFI_03075, AMPFI_01967
OG0001473	OFUSG18989.2.p1, OFUSG18989.1.p1	AMPFI_03739, AMPFI_01823
OG0001474	OFUSG22251.1.p1	AMPFI_15974
OG0001474	OFUSG03993.1.p1	AMPFI_25092, AMPFI_21316
OG0001475	OFUSG17648.1.p1	AMPFI_15659
OG0001476	OFUSG01467.4.p1, OFUSG01467.3.p1, OFUSG01467.2.p1, OFUSG01467.1.p1, OFUSG01467.5.p1	AMPFI_07443, AMPFI_07837
OG0001477	OFUSG10650.1.p1	AMPFI_17380
OG0001478	OFUSG11728.1.p1, OFUSG11728.2.p1	AMPFI_01874
OG0001478	OFUSG17892.2.p1, OFUSG17892.1.p1	AMPFI_17948
OG0001479	OFUSG07446.2.p1, OFUSG07446.1.p1, OFUSG07446.4.p1, OFUSG07446.3.p1	AMPFI_06247
OG0001480	OFUSG04311.2.p1, OFUSG04311.1.p1, OFUSG04311.4.p1, OFUSG04311.3.p1	AMPFI_00476, AMPFI_21537
OG0001481	OFUSG26797.1.p1	AMPFI_03464
OG0001481	OFUSG26787.1.p1	AMPFI_15128
OG0001483	OFUSG07909.1.p1	AMPFI_21717
OG0001483	OFUSG10055.1.p1	AMPFI_05890, AMPFI_08005
OG0001484	OFUSG06287.1.p1	AMPFI_10813
OG0001486	OFUSG00394.1.p1	AMPFI_03189
OG0001488	OFUSG16759.1.p1	AMPFI_01198, AMPFI_23509, AMPFI_21442
OG0001489	OFUSG17036.1.p1	AMPFI_21994
OG0001490	OFUSG25092.1.p1	AMPFI_13984
OG0001491	OFUSG18021.1.p1	AMPFI_18001, AMPFI_23928
OG0001492	OFUSG23987.1.p1	AMPFI_14495
OG0001493	OFUSG18536.3.p1, OFUSG18536.2.p1, OFUSG18536.1.p1	AMPFI_23286
OG0001495	OFUSG19268.1.p1	AMPFI_01445
OG0001498	OFUSG14519.1.p1, OFUSG05759.1.p1	AMPFI_14616, AMPFI_02778
OG0001500	OFUSG14370.1.p1	AMPFI_22915, AMPFI_03212
OG0001501	OFUSG14356.1.p1	AMPFI_04091, AMPFI_20063, AMPFI_19980
OG0001501	OFUSG12297.1.p1	AMPFI_21405
OG0001502	OFUSG10007.1.p1	AMPFI_02061
OG0001503	OFUSG09447.1.p1	AMPFI_03346
OG0001503	OFUSG11182.1.p1	AMPFI_06513
OG0001504	OFUSG25921.1.p1, OFUSG25920.1.p1, OFUSG20289.1.p1, OFUSG20286.1.p1	AMPFI_14749
OG0001505	OFUSG00231.1.p1	AMPFI_04877, AMPFI_09677
OG0001506	OFUSG21438.1.p1	AMPFI_22691
OG0001507	OFUSG11499.1.p1	AMPFI_00506, AMPFI_03792, AMPFI_02586, AMPFI_16748
OG0001508	OFUSG25521.5.p1, OFUSG25521.2.p1, OFUSG25521.1.p1, OFUSG25521.4.p1, OFUSG25521.3.p1	AMPFI_01605
OG0001509	OFUSG15583.3.p1, OFUSG15583.2.p1, OFUSG15583.1.p1	AMPFI_22351
OG0001509	OFUSG24931.1.p1	AMPFI_24011
OG0001510	OFUSG23460.1.p1	AMPFI_24135
OG0001511	OFUSG24738.4.p1, OFUSG24738.5.p1, OFUSG24738.2.p1, OFUSG24738.3.p1, OFUSG24738.1.p1	AMPFI_24393
OG0001512	OFUSG04386.1.p1	AMPFI_20643
OG0001513	OFUSG13404.2.p1, OFUSG13404.1.p1	AMPFI_05082
OG0001514	OFUSG19498.2.p1, OFUSG19498.1.p1	AMPFI_07458, AMPFI_05173, AMPFI_12325
OG0001515	OFUSG22166.1.p1	AMPFI_22558
OG0001516	OFUSG17628.1.p1	AMPFI_17534, AMPFI_22070, AMPFI_04046
OG0001517	OFUSG06248.1.p1	AMPFI_19672
OG0001518	OFUSG04538.1.p1	AMPFI_20936
OG0001519	OFUSG16706.1.p1, OFUSG09441.1.p1, OFUSG09445.1.p1, OFUSG09446.1.p1	AMPFI_15431
OG0001520	OFUSG17134.1.p1	AMPFI_11649, AMPFI_06123
OG0001522	OFUSG12012.1.p1	AMPFI_05516
OG0001523	OFUSG07157.3.p1, OFUSG07157.1.p1, OFUSG07157.2.p1	AMPFI_21945
OG0001524	OFUSG05517.1.p1	AMPFI_12143
OG0001524	OFUSG20787.1.p1	AMPFI_24831
OG0001525	OFUSG15472.1.p1, OFUSG22614.1.p1, OFUSG07123.1.p1, OFUSG15288.1.p1	AMPFI_18416
OG0001527	OFUSG15032.1.p1	AMPFI_06183
OG0001527	OFUSG20384.1.p1	AMPFI_10281
OG0001529	OFUSG12625.1.p1	AMPFI_24259
OG0001531	OFUSG18944.1.p1	AMPFI_13148, AMPFI_17638
OG0001532	OFUSG13298.5.p1, OFUSG13298.3.p1, OFUSG13298.4.p1, OFUSG13298.2.p1, OFUSG13298.1.p1	AMPFI_06472
OG0001533	OFUSG16623.1.p1, OFUSG16623.2.p1, OFUSG21924.1.p1, OFUSG21924.2.p1	AMPFI_11865
OG0001534	OFUSG10906.1.p1	AMPFI_24532, AMPFI_01303, AMPFI_12321
OG0001536	OFUSG22060.1.p1	AMPFI_24601
OG0001537	OFUSG22984.1.p1, OFUSG22984.2.p1, OFUSG23136.1.p1, OFUSG23140.1.p1, OFUSG23139.1.p1, OFUSG26723.1.p1	AMPFI_14693, AMPFI_14694
OG0001537	OFUSG11926.1.p1, OFUSG12403.1.p1, OFUSG11821.1.p1, OFUSG15935.1.p1, OFUSG01451.3.p1, OFUSG01451.1.p1, OFUSG11442.1.p1, OFUSG01451.2.p1, OFUSG07838.1.p1, OFUSG15769.1.p1, OFUSG15768.1.p1, OFUSG20432.1.p1, OFUSG20431.1.p1, OFUSG20434.1.p1, OFUSG15657.1.p1, OFUSG18483.1.p1, OFUSG16293.1.p1, OFUSG16294.1.p1, OFUSG16292.1.p1	AMPFI_19390
OG0001538	OFUSG23564.1.p1, OFUSG22423.1.p1, OFUSG22424.1.p1, OFUSG22425.1.p1, OFUSG17450.1.p1	AMPFI_06922
OG0001545	OFUSG09624.1.p1	AMPFI_07768
OG0001546	OFUSG11978.1.p1	AMPFI_19645, AMPFI_14806
OG0001549	OFUSG23368.1.p1	AMPFI_01171, AMPFI_04433
OG0001550	OFUSG21577.1.p1	AMPFI_12309, AMPFI_21451
OG0001551	OFUSG25055.1.p1	AMPFI_18500
OG0001552	OFUSG07110.1.p1, OFUSG07110.2.p1	AMPFI_21436, AMPFI_14762, AMPFI_14933, AMPFI_14932, AMPFI_20376, AMPFI_20377
OG0001553	OFUSG10097.1.p1	AMPFI_24765
OG0001554	OFUSG00383.1.p1	AMPFI_06413
OG0001555	OFUSG24912.1.p1	AMPFI_20766, AMPFI_04413, AMPFI_22141
OG0001557	OFUSG07059.1.p1	AMPFI_09537
OG0001558	OFUSG09924.1.p1, OFUSG09924.2.p1	AMPFI_15140
OG0001561	OFUSG06786.2.p1, OFUSG06786.3.p1, OFUSG06786.1.p1	AMPFI_06589
OG0001562	OFUSG21484.1.p1	AMPFI_05912
OG0001563	OFUSG08671.1.p1, OFUSG08672.1.p1, OFUSG11998.1.p1, OFUSG19662.1.p1, OFUSG19662.2.p1, OFUSG18933.1.p1	AMPFI_13947, AMPFI_22270
OG0001564	OFUSG14697.1.p1	AMPFI_01949, AMPFI_20454
OG0001566	OFUSG01418.3.p1, OFUSG01418.5.p1, OFUSG01418.2.p1, OFUSG01418.1.p1, OFUSG01418.4.p1	AMPFI_23598
OG0001567	OFUSG21372.1.p1	AMPFI_05324
OG0001568	OFUSG17474.1.p1	AMPFI_05220
OG0001570	OFUSG23609.1.p1	AMPFI_12961
OG0001570	OFUSG22787.1.p1	AMPFI_12059
OG0001571	OFUSG08893.1.p1, OFUSG08893.2.p1	AMPFI_18530
OG0001572	OFUSG00007.1.p1	AMPFI_12157
OG0001572	OFUSG20423.1.p1	AMPFI_15021
OG0001573	OFUSG14864.2.p1, OFUSG14864.1.p1	AMPFI_05942
OG0001574	OFUSG10445.1.p1	AMPFI_09279
OG0001575	OFUSG06906.1.p1	AMPFI_15706
OG0001576	OFUSG20027.2.p1, OFUSG20027.1.p1, OFUSG20027.4.p1, OFUSG20027.3.p1, OFUSG20027.5.p1	AMPFI_16525
OG0001577	OFUSG05557.1.p1	AMPFI_07336
OG0001578	OFUSG05992.3.p1, OFUSG05992.4.p1, OFUSG05992.2.p1, OFUSG05992.1.p1	AMPFI_11954
OG0001580	OFUSG20608.1.p1, OFUSG20608.2.p1	AMPFI_13898
OG0001581	OFUSG03462.1.p1, OFUSG03460.1.p1, OFUSG05108.1.p1, OFUSG11547.1.p1	AMPFI_14541, AMPFI_22362
OG0001582	OFUSG22286.1.p1, OFUSG06205.1.p1	AMPFI_01796, AMPFI_13928
OG0001583	OFUSG05885.2.p1, OFUSG05885.1.p1	AMPFI_20716
